LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0002845764-0001-1,PRISCILLA JOY BENGSON,LEGALSHIELD ASSOCIATE,4705 WHITSETT AVENUE UNIT #105,STUDIO CITY,91604-1157,4705 WHITSETT 91604-1157,,,,541100,Legal services,4,04/30/2012,,"(34.1558, -118.4052)",8492,5,345,1340,,84
0002853685-0001-6,ELIZABETH ERIN FUENTES,,4224 WHITSETT AVENUE,STUDIO CITY,91604-1645,4224 WHITSETT 91604-1645,39 Garden,Redwood City,94063-1049,541920,Photographic services,4,01/01/2009,,"(34.1471, -118.4052)",8492,5,346,1505,,84
0002854840-0001-2,PHIL GIANGRANDE PRODUCTIONS,,5457 LAUREL CANYON BLVD #207,VALLEY VILLAGE,91607-2191,5457 LAUREL CANYON 91607-2191,6620   WHITSETT AVENUE   APT #1,NORTH HOLLYWOOD,91606-2327,512100,Motion picture & video industries (except video rental),2,11/06/2014,,"(34.1696, -118.3965)",8890,5,,1235,17,39
0002856456-0001-5,TYLER ALLEN FREER,,4308 WHITSETT AVENUE UNIT #4,STUDIO CITY,91604-5400,4308 WHITSETT 91604-5400,,,,711510,"Independent artists, writers, & performers",4,07/03/2011,,"(34.1487, -118.4052)",8492,5,346,1505,,84
0002858234-0001-7,STACY SCHWAM,AMBER MOON BOUTIQUE,12531 CHANDLER BLVD APT #1,VALLEY VILLAGE,91607-1940,12531 CHANDLER 91607,5404 WHITSETT AVENUE POST OFFICE BOX #146,VALLEY VILLAGE,91607-1615,,,2,09/15/2015,,"(34.1686, -118.4062)",8890,5,200,523,17,39
0002862575-0001-3,ZACHARY DARLING,,1900 VINE STREET APT #311,LOS ANGELES,90068-3078,1900 VINE 90068-3078,5340   WHITSETT AVENUE   #7,VALLEY VILLAGE,91607-2487,512200,Sound recording industries,4,01/01/2013,,"(34.1059, -118.3266)",24033,7,405,716,,64
0002862646-0001-5,LAURA LANDERS,,6254 WHITSETT AVENUE UNIT #2,NORTH HOLLYWOOD,91606-3151,6254 WHITSETT 91606-3151,1309 Charleston,Allen,75002-0915,711510,"Independent artists, writers, & performers",2,01/01/2012,,"(34.184, -118.4052)",8889,5,188,503,,70
0002863112-0001-2,YENIFFER MARTINEZ,HILOS HANDMADE,6034 WHITSETT AVENUE APT #8,NORTH HOLLYWOOD,91606-4558,6034 WHITSETT 91606-4558,,,,448120,Women's clothing stores,2,10/22/2015,,"(34.18, -118.4052)",8889,5,188,503,,70
0002864920-0001-0,RED FALCON HOME SOLUTIONS LLC,RED FALCON PROPERTIES,5404   WHITSETT AVENUE   #136,VALLEY VILLAGE,91607-1615,5404 WHITSETT 91607-1615,5404 WHITSETT AVENUE SUITE #136,VALLEY VILLAGE,91607-1615,531390,Other activities related to real estate,2,04/29/2015,,"(34.1688, -118.4051)",8890,5,204,1235,17,39
0002864929-0001-1,SYK COSMETICS LLC,,5404 WHITSETT AVENUE SUITE #153,VALLEY VILLAGE,91607-1615,5404 WHITSETT 91607-1615,,,,446120,"Cosmetics, beauty supplies, & perfume stores",2,04/28/2015,,"(34.1688, -118.4052)",8890,5,204,1235,17,39
0002867842-0001-0,LUCKY SAINI INC,BLACK RABBIT CAFE / ABYSS MARKET,5406 WHITSETT AVENUE,VALLEY VILLAGE,91607-1615,5406 WHITSETT 91607-1615,,,,445310,"Beer, wine & liquor stores",2,10/02/2015,,"(34.1688, -118.4052)",8890,5,204,1235,17,39
0002870243-0001-1,DELFINA RODRIGUEZ,,715 E 8TH STREET    #15,LOS ANGELES,90021-1801,715 8TH 90021-1801,7810   WHITSETT AVENUE,LOS ANGELES,90001-3146,453110,Florists,14,07/17/2013,,"(34.0384, -118.2481)",23075,9,703,1018,,76
0002870277-0001-0,SUPERFOOD EATS LLC,,4332 WHITSETT AVENUE UNIT #2,STUDIO CITY,91604-5404,4332 WHITSETT 91604-5404,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",4,03/23/2015,,"(34.1491, -118.4052)",8492,5,346,1505,,84
0002873024-0001-3,LAUREL GEARE INC.,,6041   WHITSETT AVENUE   #103,NORTH HOLLYWOOD,91606-4567,6041 WHITSETT 91606-4567,17836 CHATSWORTH STREET,GRANADA HILLS,91344-5611,611000,"Educational services (including schools, colleges, & universities)",2,01/13/2015,,"(34.1806, -118.4059)",8889,5,187,503,,70
0002874885-0001-2,SAM BEN-SHUSHAN,,4322   WHITSETT AVENUE,STUDIO CITY,91604-1656,4322 WHITSETT 91604-1656,,,,315000,Apparel mfg.,4,01/30/2010,,"(34.1492, -118.4049)",8492,5,346,1505,,84
0002875346-0001-9,YULMA C MONZON,Y & M CARPET CLEANING,6961   WHITSETT AVENUE   #18,N HOLLYWOOD,91605-5432,6961 WHITSETT 91605-5432,4846 W AVENUE L13,QUARTZ HILL,93536-3541,561740,Carpet & upholstery cleaning services,2,01/01/2016,,"(34.1973, -118.4056)",8888,5,180,1503,,71
0002875349-0001-2,EVERARDO DE JESUS GUERRA,D&G CARPET CLEANING,6961   WHITSETT AVENUE   #9,NORTH HOLLYWOOD,91605-5432,6961 WHITSETT 91605-5432,,,,561740,Carpet & upholstery cleaning services,2,01/01/2016,,"(34.1973, -118.4056)",8888,5,180,1503,,71
0002876038-0001-7,CHRISTOPHER J EDWARDS,INSPIRE 2 IMPACT FOUNDATION / MRCJE-CJ EDWARDS - SOUL GROOVE,7101   WHITSETT AVENUE   UNIT #4,NORTH HOLLYWOOD,91605-5434,7101 WHITSETT 91605-5434,5161   LINDELL ROAD   UNIT #105,LAS VEGAS,89118-1296,711410,"Agents & managers for artists, athletes, entertainers, & other public figures",2,12/23/2015,,"(34.1995, -118.4056)",8888,5,180,1503,,71
0002877404-0001-8,ENRIQUE O GAMBOA / EVELIA GAMBOA,JUGOS NATURALES GAMBOA,7227   WHITSETT AVENUE,LOS ANGELES,90001-2230,7227 WHITSETT 90001-2230,,,,722300,Special food services (including food service contractors & caterers),2,12/30/2015,,"(33.974, -118.2409)",22350,,1626,95,,
0002878072-0001-9,WHITSETT MANAGEMENT LLC,,14320   VENTURA BLVD      #251,SHERMAN OAKS,91423-2717,14320 VENTURA 91423-2717,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),4,12/01/2014,,"(34.1502, -118.4451)",19736,7,334,681,6,83
0002878451-0001-0,MARISA BRONE,STAY COASTAL APPAREL,5439   WHITSETT AVENUE   #22,VALLEY VILLAGE,91607-4706,5439 WHITSETT 91607-4706,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",2,01/01/2016,,"(34.1698, -118.4057)",8890,5,200,523,17,39
0002879437-0001-7,ARTUR ZAKARYAN,,3210   ANDRITA STREET   APT #306,LOS ANGELES,90065-2995,3210 ANDRITA 90065,5860   WHITSETT AVENUE   APT #104,VALLEY VILLAGE,91607-1150,492000,Couriers & messengers,13,10/01/2014,,"(34.1177, -118.2434)",24030,8,388,476,,56
0002879476-0001-7,CARMEN N BETHEL,,14140   LEMAY STREET,VAN NUYS,91405-4767,14140 LEMAY 91405-4767,5404   WHITSETT AVENUE   APT #17,NORTH HOLLYWOOD,91607-1615,541600,"Management, scientific, & technical consulting services",2,01/01/2013,,"(34.1916, -118.4415)",19733,5,236,316,,18
0002882814-0001-4,5000 WHITSETT LLC,,5000   WHITSETT AVENUE,VALLEY VILLAGE,91607-3049,5000 WHITSETT 91607-3049,1240   ARDEN ROAD,PASADENA,91106-4146,531100,Lessors of real estate (including mini warehouses & self-storage units),2,11/01/2014,,"(34.1612, -118.4048)",8890,5,191,1332,17,39
0002886444-0001-1,VLADIMIR LEGOTIN,,5000   WHITSETT AVENUE   APT #109,VALLEY VILLAGE,91607-3047,5000 WHITSETT 91607-3047,325 N 3rd #116,Burbank,91502-3216,492000,Couriers & messengers,2,06/05/2015,,"(34.1612, -118.4049)",8890,5,191,1332,17,39
0002887586-0001-1,JANELLE CLARK,,4936   WHITSETT AVENUE   APT #1,VALLEY VILLAGE,91607-3533,4936 WHITSETT 91607-3533,,,,711510,"Independent artists, writers, & performers",2,01/01/2013,,"(34.1604, -118.4048)",8890,5,191,1332,17,39
0002887888-0001-4,JARED ANDERSON,,4500   WHITSETT AVENUE   #6,STUDIO CITY,91604-4513,4500 WHITSETT 91604-4513,950 E 3RD STREET   APT #2221,LOS ANGELES,90013-2682,711510,"Independent artists, writers, & performers",4,08/01/2015,,"(34.1521, -118.4049)",8492,5,345,1340,,84
0002890159-0001-6,SEREIN SHIN YUN LEDFORD,DRESS YOURSELF HAPPY BY SEREIN WU,5404   WHITSETT AVENUE   #80,VALLEY VILLAGE,91607-1615,5404 WHITSETT 91607-1615,,,,711510,"Independent artists, writers, & performers",2,01/01/2015,,"(34.1688, -118.4051)",8890,5,204,1235,17,39
0002890502-0002-7,HAMLET HARUTYUNYAN,,4342   WHITSETT AVENUE   APT #5,STUDIO CITY,91604-1693,4342 WHITSETT 91604-1693,11689   VENTURA BLVD   UNIT #261,STUDIO CITY,91604-2614,711510,"Independent artists, writers, & performers",4,01/01/2013,,"(34.1498, -118.4049)",8492,5,346,1505,,84
0002891362-0001-1,TOP IT MARKETING,,5716   WHITSETT AVENUE,VALLEY VILLAGE,91607-4532,5716 WHITSETT 91607-4532,,,,,,2,08/20/2013,,"(34.1745, -118.4049)",8890,5,188,504,,70
0002892433-0001-1,LLM SERVICES INC,,6660   WHITSETT AVENUE   APT #202,N HOLLYWOOD,91606-2300,6660 WHITSETT 91606-2300,6660   WHITSETT AVENUE   UNIT #202,N HOLLYWOOD,91606-2300,541800,Advertising & related services,2,01/01/2016,,"(34.1918, -118.4049)",8889,5,180,406,,70
0002892726-0001-5,EDDY VALLADARES,,8209   WHITSETT AVENUE,NORTH HOLLYWOOD,91605-1236,8209 WHITSETT 91605-1236,8056 E Avenue U10,Littlerock,93543-3213,561720,Janitorial services,2,01/01/2015,,"(34.2202, -118.4056)",8888,5,152,1101,,71
0002893554-0001-8,KATHERINE KUGLER,,828 N ALTA VISTA BLVD   APT #7,LOS ANGELES,90046-7639,828 ALTA VISTA 90046,4925   WHITSETT AVENUE   APT #206,VALLEY VILLAGE,91607-3503,711510,"Independent artists, writers, & performers",5,09/01/2015,,"(34.0861, -118.3471)",23677,6,446,805,,26
0002895579-0001-2,LISA HERRING,,6065   WHITSETT AVENUE   #5,NORTH HOLLYWOOD,91606-4575,6065 WHITSETT 91606-4575,12024 Moorpark #1,Studio City,91604-1732,711410,"Agents & managers for artists, athletes, entertainers, & other public figures",2,10/08/2015,,"(34.1809, -118.4054)",8889,5,187,503,,70
0002895582-0001-4,ANDREW ROCCO,,6065   WHITSETT AVENUE,NORTH HOLLYWOOD,91606-4575,6065 WHITSETT 91606-4575,12024 Moorpark #1,Studio City,91604-1732,711410,"Agents & managers for artists, athletes, entertainers, & other public figures",2,10/08/2015,,"(34.1809, -118.4054)",8889,5,187,503,,70
0002899917-0001-3,ROMAN SLOBODIANIUK,RESTORATION LOS ANGELES,6317   WHITSETT AVENUE,NORTH HOLLYWOOD,91606-3131,6317 WHITSETT 91606-3131,,,,812990,All other personal services,2,06/11/2011,,"(34.1854, -118.4056)",8889,5,187,503,,70
0002900148-0001-6,TROY HALL,,980   MENLO AVENUE   APT #203,LOS ANGELES,90006-2899,980 MENLO 90006-2899,7608 Whitsett,North Hollywood,91605-2238,711100,Performing arts companies,1,09/01/2010,,"(34.0529, -118.29)",22723,11,621,1292,,63
0002901776-0001-4,JESSICA SMITH/KRISTA KALMUS,SUNLESSBUNS,1320 N SYCAMORE AVENUE   #202,LOS ANGELES,90028-7500,1320 SYCAMORE 90028-7500,4832   WHITSETT AVENUE   #201,VALLEY VILLAGE,91607-3568,812190,Other personal care services (including diet & weight reducing centers),13,07/01/2015,,"(34.095, -118.3425)",23446,7,414,974,,34
0002903952-0001-0,HEY LOWE INC,,4308   WHITSETT AVENUE   APT #6,STUDIO CITY,91604-5400,4308 WHITSETT 91604-5400,4308   WHITSETT AVENUE   SUITE #6,STUDIO CITY,91604-5400,711510,"Independent artists, writers, & performers",4,01/01/2015,,"(34.1488, -118.4049)",8492,5,346,1505,,84
0002904988-0001-5,TIMOTHY C DELANO,,1540 S FAIRFAX AVENUE   #2,LOS ANGELES,90019-4938,1540 FAIRFAX 90019-4938,8240   WHITSETT AVENUE   APT #210,NORTH HOLLYWOOD,91605-1251,711510,"Independent artists, writers, & performers",10,01/01/2014,,"(34.0484, -118.367)",23080,12,643,1350,,23
0002907373-0001-1,DOGS OF SERVICE,,5509   WHITSETT AVENUE   UNIT #A,VALLEY VILLAGE,91607-1551,5509 WHITSETT 91607-1551,,,,812990,All other personal services,2,04/13/2015,,"(34.1711, -118.4054)",8890,5,200,523,17,39
0002908758-0001-7,AGHVAN ARAKELYAN,FAST VENDING,5949   WHITSETT AVENUE   APT #208,VALLEY VILLAGE,91607-1195,5949 WHITSETT 91607-1195,9979   STANWIN AVENUE,ARLETA,91331-5204,454210,Vending machine operators,2,05/01/2016,,"(34.1789, -118.4059)",8890,5,200,525,,70
0002910286-0001-6,VERCO CONSTRUCTION INC,,5404   WHITSETT AVENUE   UNIT #187,VALLEY VILLAGE,91607-1615,5404 WHITSETT 91607-1615,,,,233210,Single Family Housing Construction (1997 NAICS),2,05/01/2016,,"(34.1688, -118.4051)",8890,5,204,1235,17,39
0002910836-0001-7,A H M MOINUL ISLAM CHOWDHURY,HOLLYWOOD FINEST MOTORS,8212   WHITSETT AVENUE,NORTH HOLLYWOOD,91605-1235,8212 WHITSETT 91605-1235,,,,441120,Used car dealers,2,05/17/2016,,"(34.2203, -118.4049)",8888,5,152,1101,,14
0002910868-0001-7,KEVIN WILLIAMSON,,6225   COLDWATER CANYON AVENUE   #311,NORTH HOLLYWOOD,91606-3020,6225 COLDWATER CANYON 91606-3020,5014   WHITSETT AVENUE   UNIT #5,VALLEY VILLAGE,91607-3078,446120,"Cosmetics, beauty supplies, & perfume stores",2,05/18/2016,,"(34.1839, -118.4144)",8889,5,185,503,,70
0002912766-0001-4,1996 CIUFFITELLI REVOCABLE TRUST,AMANDA APARTMENTS,4845   WHITSETT AVENUE,VALLEY VILLAGE,91607-3527,4845 WHITSETT 91607-3527,22020   CLARENDON STREET   UNIT #303,WOODLAND HILLS,91367-6333,531100,Lessors of real estate (including mini warehouses & self-storage units),2,05/19/2016,,"(34.159, -118.4057)",8890,5,191,636,17,39
0002912791-0001-2,"DUCKSHOT ENTERTAINMENT, INC.",,4829   WHITSETT AVENUE   #304,VALLEY VILLAGE,91607-3502,4829 WHITSETT 91607-3502,,,,512100,Motion picture & video industries (except video rental),2,09/22/2015,,"(34.1585, -118.4057)",8890,5,191,636,17,39
0002912799-0001-9,ADSA ENTERPRISES,CIO ON THE GO,5700   WHITSETT AVENUE   APT #6,VALLEY VILLAGE,91607-1567,5700 WHITSETT 91607,5700   WHITSETT AVENUE   SUITE #6,VALLEY VILLAGE,91607-1567,541510,Computer systems design & related services,2,01/02/2016,,"(34.1742, -118.4049)",8890,5,188,504,,70
0002912872-0001-8,GUIDANCE AUTISM INC,,6827   WHITSETT AVENUE   UNIT #107,NORTH HOLLYWOOD,91605-5449,6827 WHITSETT 91605-5449,POST OFFICE BOX #15621,NORTH HOLLYWOOD,91615-5621,812990,All other personal services,2,01/01/2016,,"(34.1948, -118.4057)",8888,5,180,1503,,71
0002913096-0001-5,LANEISHIA LOYD,ALYSE HOUSE KEEPING SERVICES,5041   WHITSETT AVENUE   #5,VALLEY VILLAGE,91607-3040,5041 WHITSETT 91607-3040,,,,561720,Janitorial services,2,06/01/2016,,"(34.1623, -118.4055)",8890,5,191,636,17,39
0002913302-0001-9,KENNETH BRANDYBERRY,KRUZIN SERVICES,6335   WHITSETT AVENUE   APT #26,NORTH HOLLYWOOD,91606-3140,6335 WHITSETT 91606-3140,,,,541920,Photographic services,2,02/15/2016,,"(34.1858, -118.4056)",8889,5,187,503,,70
0002919388-0001-9,BG ORGANIZING LLC,,6549   WHITSETT AVENUE,NORTH HOLLYWOOD,91606-2323,6549 WHITSETT 91606-2323,,,,812990,All other personal services,2,12/11/2015,,"(34.1899, -118.4057)",8889,5,187,406,,70
0002919614-0001-0,SAMANTHA KETCHERSIDE,,6707   WHITSETT AVENUE   UNIT #7,NORTH HOLLYWOOD,91606-1364,6707 WHITSETT 91606-1364,10447 HELENDALE AVENUE,TUJUNGA,91042-1831,713900,"Other amusement & recreation services (including golf courses, skiing facilities, marinas, fitness centers, bowling centers, skating rinks, miniature golf courses)",2,01/01/2014,,"(34.1925, -118.4056)",8889,5,180,406,,70
0002919713-0001-3,NVARD TADEVOSYAN,NAVO KITCHEN,6630   WHITSETT AVENUE   UNIT #115,NORTH HOLLYWOOD,91606-2301,6630 WHITSETT 91606-2301,,,,541400,"Specialized design services (including interior, industrial, graphic, & fashion design)",2,07/06/2016,,"(34.1911, -118.4047)",8889,5,180,406,,70
0002921235-0001-7,RISHON PLUMBING & WATER HEATERS INC,,8160   WHITSETT AVENUE,NORTH HOLLYWOOD,91605-1255,8160 WHITSETT 91605-1255,,,,235110,"Plumbing, Heating, and Air-Conditioning Contractors (1997 NAICS)",2,02/12/2016,,"(34.2195, -118.4049)",8888,5,152,1101,,14
0002921855-0001-3,TACO NERDS,,5261   WHITSETT AVENUE   APT #7,VALLEY VILLAGE,91607-2403,5261 WHITSETT 91607-2403,5261   WHITSETT AVENUE   APT #7,VALLEY VILLAGE,91607-2403,722300,Special food services (including food service contractors & caterers),2,06/30/2016,,"(34.1666, -118.4056)",8890,5,191,636,17,39
0002922759-0001-1,STEVEN RAY AQUILERA,,6065   WHITSETT AVENUE   UNIT #31,NORTH HOLLYWOOD,91606-4581,6065 WHITSETT 91606-4581,,,,541400,"Specialized design services (including interior, industrial, graphic, & fashion design)",2,03/15/2011,,"(34.1809, -118.4054)",8889,5,187,503,,70
0002923073-0001-1,PETER TIESI,,6660   WHITSETT AVENUE   APT #208,NORTH HOLLYWOOD,91606-2357,6660 WHITSETT 91606-2357,6660   WHITSETT AVENUE   APT #208,NORTH HOLLYWOOD,91606-2357,812990,All other personal services,2,08/15/2016,,"(34.1918, -118.4049)",8889,5,180,406,,70
0002925279-0001-9,JOSEPH R LACOUR,FLY LIFE PUBLIC RELATIONS,5233   WHITSETT AVENUE   #8,VALLEY VILLAGE,91607-2456,5233 WHITSETT 91607-2456,,,,541990,"All other professional, scientific, & technical services",2,01/01/2016,,"(34.1659, -118.4056)",8890,5,191,636,17,39
0002925690-0001-8,JOSEPH ROMANES,,5245   WHITSETT AVENUE   APT #10,VALLEY VILLAGE,91607-2401,5245 WHITSETT 91607-2401,12416   WEDDINGTON STREET   APT #21,VALLEY VILLAGE,91607-5333,621610,Home health care services,2,08/08/2016,,"(34.1662, -118.4056)",8890,5,191,636,17,39
0002926582-0001-2,PATRICK OLTAN,WHOLESALE ELECTRONICS,5404   WHITSETT AVENUE   UNIT #43,VALLEY VILLAGE,91607-1615,5404 WHITSETT 91607-1615,,,,335000,"Electrical equipment, appliance, & component mfg.",2,06/01/2014,,"(34.1688, -118.4051)",8890,5,204,1235,17,39
0002927106-0001-6,5906 WHITSITT PROPERTIES LLC,,5906   WHITSETT AVENUE,VALLEY VILLAGE,91607-1127,5906 WHITSETT 91607-1127,4505   LAS VIRGENES ROAD   SUITE #102B,CALABASAS,91302-2968,531100,Lessors of real estate (including mini warehouses & self-storage units),2,03/11/2015,,"(34.1778, -118.4049)",8890,5,188,564,,70
0002927783-0001-1,SYLVAN STREET MARKETING LLC,,5911   WHITSETT AVENUE,VALLEY VILLAGE,91607-1176,5911 WHITSETT 91607-1176,,,,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",2,04/21/2016,,"(34.1779, -118.4056)",8890,5,200,525,,70
0002929704-0002-9,ALEEN NACCACHIAN,,6925   WHITSETT AVENUE,NORTH HOLLYWOOD,91605-5418,6925 WHITSETT 91605-5418,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),2,02/14/2017,,"(34.1965, -118.4056)",8888,5,180,1503,,71
0002929886-0001-7,GOODLAND AVENUE MARKETING LLC,,5911   WHITSETT AVENUE   APT #6,VALLEY VILLAGE,91607-1159,5911 WHITSETT 91607-1159,5737   KANAN ROAD   SUITE #687,AGOURA HILLS,91301-1601,454111,Electronic shopping,2,02/09/2016,,"(34.1779, -118.4056)",8890,5,200,525,,70
0002932972-0001-9,JOSE T SANTOS,EL CHEF TACO SERVICES,6419   WHITSETT AVENUE,NORTH HOLLYWOOD,91606-2338,6419 WHITSETT 91606-2338,,,,722300,Special food services (including food service contractors & caterers),2,10/09/2015,,"(34.1871, -118.4054)",8889,5,187,406,,70
0002933899-0001-7,ATG EXPRESS INC,,6224   WHITSETT AVENUE   UNIT #9,NORTH HOLLYWOOD,91606-3100,6224 WHITSETT 91606-3100,14628   SYLVAN STREET   APT #102,VAN NUYS,91411-1672,452000,General merchandise stores,2,09/20/2016,,"(34.1838, -118.4049)",8889,5,188,564,,70
0002935069-0001-5,ZARINE HARUTYUNYAN,ZARINE DESIGN,5404   WHITSETT AVENUE   UNIT #111,VALLEY VILLAGE,91607-1615,5404 WHITSETT 91607-1615,,,,541400,"Specialized design services (including interior, industrial, graphic, & fashion design)",2,09/27/2016,,"(34.1688, -118.4051)",8890,5,204,1235,17,39
0002940548-0001-4,PRIME TIME AUDIO VIDEO INC,,4900   WHITSETT AVENUE   UNIT #1,VALLEY VILLAGE,91607-3530,4900 WHITSETT 91607-3530,2257   CENTURY HILL,LOS ANGELES,90067-3506,621340,"Offices of physical, occupational & speech therapists, & audiologists",2,01/01/2016,,"(34.1596, -118.4049)",8890,5,191,1332,17,39
0002940552-0001-1,SAUER PROPERTIES,,6600   WHITSETT AVENUE,NORTH HOLLYWOOD,91606-2329,6600 WHITSETT 91606-2329,13014   SHERMAN WAY   OFFICE,NORTH HOLLYWOOD,91605-7313,531310,Real estate property managers,2,04/09/2013,,"(34.1905, -118.4049)",8889,5,180,406,,70
0002940593-0001-0,ARPINE SOMOKRANIAN HOLDINGS LLC,,4946   WHITSETT AVENUE,VALLEY VILLAGE,91607-3514,4946 WHITSETT 91607-3514,11567   DONA EVITA DRIVE,STUDIO CITY,91604-4256,531100,Lessors of real estate (including mini warehouses & self-storage units),2,10/27/2015,,"(34.1608, -118.4049)",8890,5,191,1332,17,39
0002941791-0001-4,CARLOS ALBERTO GONZALEZ AMBROSIO,ON TIME GENERAL CONTRACTORS,6310   WHITSETT AVENUE      #1,NORTH HOLLYWOOD,91606-3147,6310 WHITSETT 91606-3147,,,,233210,Single Family Housing Construction (1997 NAICS),0,10/26/2016,,,,,,,,
0002944864-0001-7,PRO GARAGE DOOR & GATE INC,,5509 WHITSETT AVENUE APT #A,VALLEY VILLAGE,91607-1551,5509 WHITSETT 91607-1551,,,,233210,Single Family Housing Construction (1997 NAICS),2,07/01/2016,,"(34.1707, -118.4055)",8890,5,200,523,17,39
0002946146-0001-6,DAKIETA CLAIBORNE,GODDESS PIECES OF PEACE,5245   WHITSETT AVENUE   APT #17,NORTH HOLLYWOOD,91607-2499,5245 WHITSETT 91607,5245   WHITSETT AVENUE   APT #17,NORTH HOLLYWOOD,91607-2499,,,2,02/18/2016,,"(34.1662, -118.4056)",8890,5,191,636,17,39
0002946229-0001-1,BEVERLY D SOLIS HERNANDEZ,SHOPBEVAS,5539   WHITSETT AVENUE   #6,VALLEY VILLAGE,91607-1545,5539 WHITSETT 91607-1545,,,,448190,Other Clothing Stores,2,12/19/2016,,"(34.1713, -118.4056)",8890,5,200,523,17,39
0002946498-0001-8,ROAMING BETTY LLC,,4128   WHITSETT AVENUE   APT #205,STUDIO CITY,91604-2463,4128 WHITSETT 91604,6425 ELMER AVENUE,NORTH HOLLYWOOD,91606-2614,541400,"Specialized design services (including interior, industrial, graphic, & fashion design)",4,03/28/2016,,"(34.1459, -118.4049)",8492,5,346,1505,,84
0002949491-0001-8,MARCO VERDIER,,5051   WHITSETT AVENUE   APT #6,VALLEY VILLAGE,91607-3064,5051 WHITSETT 91607-3064,11915 Riverside #405,Valley Village,91607-3769,541990,"All other professional, scientific, & technical services",2,01/01/2014,,"(34.1626, -118.4058)",8890,5,191,636,17,39
0002949694-0002-6,RACHEL RANKIN,FOREVER YOUNG PILATES,4712 WHITSETT AVENUE    #4,STUDIO CITY,91604-1148,4712 Whitsett 91604-1148,4603 Whitechapel,Alexandria,71303-2947,812990,All other personal services,4,05/15/2020,,"(34.1561, -118.4048)",8492,5,345,1340,,84
0002950165-0001-1,CANDIS PHLEGM,,5738   WHITSETT AVENUE   #303,VALLEY VILLAGE,91607-1575,5738 WHITSETT 91607-1575,,,,711300,"Promoters of performing arts, sports, & similar events",2,05/28/2011,,"(34.1751, -118.4049)",8890,5,188,504,,70
0002950271-0001-5,ALFRED JOHN FERRARA,,4901   WHITSETT AVENUE   APT #207,VALLEY VILLAGE,91607-3550,4901 WHITSETT 91607-3550,,,,711410,"Agents & managers for artists, athletes, entertainers, & other public figures",2,01/01/2013,,"(34.1597, -118.4056)",8890,5,191,636,17,39
0002950282-0001-3,NATALIYA OSTROVSKA,NATALIYA OSTROVSKA - TENNIS INSTRUCTIONS,5929   WHITSETT AVENUE   UNIT #115,VALLEY VILLAGE,91607-1185,5929 WHITSETT 91607-1185,2557   ALMADEN COURT,LOS ANGELES,90077-2520,711210,Spectator sports (including professional sports clubs & racetrack operations),2,05/01/2015,,"(34.1784, -118.4059)",8890,5,200,525,,70
0002950483-0001-4,OLIVER HILD,,4230   WHITSETT AVENUE   UNIT #10,STUDIO CITY,91604-1652,4230 WHITSETT 91604-1652,4230   WHITSETT AVENUE   UNIT #10,STUDIO CITY,91604-1652,711510,"Independent artists, writers, & performers",4,01/02/2015,,"(34.1476, -118.4049)",8492,5,346,1504,,84
0002951191-0001-1,HEATH E SAUNDERS,,5730   LAUREL CANYON BLVD   APT #4,NORTH HOLLYWOOD,91607-1242,5730 LAUREL CANYON 91607-1242,5320 Whitsett #10,Valley Village,91607-2454,711510,"Independent artists, writers, & performers",2,03/02/2014,,"(34.1747, -118.3961)",8890,5,190,519,,70
0002952229-0001-8,CHRISTOPHER JAMES LOCKEY,,4224   WHITSETT AVENUE,STUDIO CITY,91604-1645,4224 WHITSETT 91604,4265   COLFAX AVENUE   APT #29,STUDIO CITY,91604-2995,999999,Unclassified establishments (unable to classify),4,01/01/2017,,"(34.1474, -118.4049)",8492,5,346,1504,,84
0002952392-0001-0,TYLER BROWN,,4942   WHITSETT AVENUE   UNIT #101,VALLEY VILLAGE,91607-3535,4942 WHITSETT 91607-3535,,,,812990,All other personal services,2,09/01/2009,,"(34.1606, -118.4048)",8890,5,191,1332,17,39
0002952437-0001-9,JUAN C RAMIREZ,SEARCH 4 TONER,5804   WHITSETT AVENUE   #5,VALLEY VILLAGE,91607-1139,5804 WHITSETT 91607-1139,POST OFFICE BOX #4087,Valley Village,91617-0087,,,2,01/01/2012,,"(34.1759, -118.4049)",8890,5,188,504,,70
0002952473-0001-5,MANUEL R TORRES,,6943   WHITSETT AVENUE   #215,NORTH HOLLYWOOD,91605-5421,6943 WHITSETT 91605-5421,,,,541213,Tax preparation services,2,01/01/2015,,"(34.1969, -118.4056)",8888,5,180,1503,,71
