"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"01019-30000-00676","889 N TOULON DR","90272","11","126B133    40","126B133    40","4408010017","RE11-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2628.02","Building","Bldg-Demolition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2001-06-14T00:00:00.000",,,"-1",,,"PC Fees Paid","9600",,,"ADDRESS","34.0445","-118.50801","2022-09-10T00:00:00.000","Demo (E) Sfd W/ Attached Garage. (3200 Sqft. Per Lupam 6-14-01)"
"08030-10000-01369","1620 N KILBOURN ST","90065","1","148-5A217 266","148-5A217 266","5454006005","R1-1","East Los Angeles","Northeast Los Angeles","Greater Cypress Park","YES","1852.04","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2008-05-07T00:00:00.000",,,,,,"Verifications in Progress","188",,,"ADDRESS","34.10118","-118.22837","2022-09-10T00:00:00.000","Grading For 4-Story Sfd With Pile Foundation Over A Sloping Lot (1/3 Or More); To Cut 94 Yards Fill 26 Yards, And Export 68 Yards."
"97014-20000-00811","16806 MOONCREST DR",,"5","165B133   397","165B133   397","2291010028",,"South Valley",,,,"1397.01","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","1997-02-21T00:00:00.000",,,,,,"Submitted","32300",,,"PIN","34.14727073","-118.49900628","2022-09-10T00:00:00.000","Addition"
"97016-10001-14009","300 S FALCON ST","90744","15","024B205    40","024B205    40","7440019***","M3-1, Q","Harbor",,,,"9800.31","Building","Bldg-Alter/Repair","Commercial","12","Manufacturing","1998-09-30T00:00:00.000",,,,,,"Corrections Issued","0",,,"ADDRESS","33.75794","-118.26677","2022-09-10T00:00:00.000","Use Shotcrete Instead Of Pour-In-Place Concrete Shear Walls. Modify Foundations."
"97010-30000-01608","925 W DICKSON ST","90292","11","105B149    98","105B149    98","4229015024","R1-1","West Los Angeles",,,,"2741.00","Building","Bldg-New","1 or 2 Family Dwelling",,,"1997-05-28T00:00:00.000",,,,,,"No Progress","0",,,"ADDRESS","33.98739","-118.45004","2022-09-10T00:00:00.000","New Garage ( 2 Of 2, T.V. = 165000)"
"00048-40000-01280","14950 W VENTURA BLVD","91403","4","166-5A147  25","166-5A147  25","2276004010","C2-1L","South Valley","Sherman Oaks - Studio City - Toluca Lake",,,"1413.02","Building","Sign","Onsite",,,"2000-07-18T00:00:00.000",,,,,,"Submitted","1200",,,"ADDRESS","34.15248","-118.45912","2022-09-10T00:00:00.000","New Pole Sign"
"07030-10000-00623","3907 N RANDOLPH AVE","90032","14","145-5A233 188","145-5A233 188","5306009013","R1-1","East Los Angeles","Northeast Los Angeles","LA-32","YES","2011.10","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2007-01-26T00:00:00.000",,,,,,"Reviewed by Supervisor","358",,,"ADDRESS","34.09237","-118.17953","2022-09-10T00:00:00.000","Excavate And Backfill For New Pool (Total Cy =    )"
"05010-30000-02919","1633 S ARMACOST AVE","90025",,"126B149   962","126B149   944; 126B149   962","4259002015","R3-1",,"West Los Angeles","West Los Angeles",,,"Building","Bldg-New","Apartment","5","Apartment","2005-06-10T00:00:00.000",,,"12",,"27027","Reviewed by Supervisor","2600000","Type V-1HR Construction","45",,,,"2022-09-10T00:00:00.000","New Apartment Building With Basement Garage"
"99016-20000-03600","16139 W STAGG ST","91406","6","189B141   160","189B141   160","2205004037","M2-1VL, T, Q","South Valley",,,,"9800.08","Building","Bldg-Alter/Repair","Commercial","9","Automobile Storage Garage","1999-03-02T00:00:00.000",,,,,"15940","Corrections Issued","11000","Type V-N Construction",,"PIN","34.2133608","-118.48495589","2022-09-10T00:00:00.000","Chg Of Use From Mfg To Vehicle Storage Whse"
"05030-10000-01615",,,,,,,,,,,,,"Building","Grading","1 or 2 Family Dwelling",,,"2005-05-10T00:00:00.000",,,,,,"PC Approved",,,,,,,"2022-09-10T00:00:00.000",
"08020-20000-01715","13749 W VAN NUYS BLVD","91331","7","204B153   178","204B153   178","2618020034","[Q]C2-1VL-O-CDO","North Valley","Arleta - Pacoima","Pacoima",,"1044.03","Building","Nonbldg-New","Commercial","23","Miscellaneous Bldg/Structure","2008-05-29T00:00:00.000",,,,,,"Corrections Issued","3500",,,"ADDRESS","34.25857","-118.43281","2022-09-10T00:00:00.000","Install Equipment Pad And Anchorage For Proposed 76"" High X 30"" Wide X 28"" Deep Battery Back Up Unit For Existing Wireless Facility Per Engineering Design."
"06010-20000-01113","15305 W ROXFORD ST","91342","7","225B145    43","225B145    43","2501019021","RA-1-K","North Valley","Sylmar","Sylmar",,"1065.10","Building","Bldg-New","1 or 2 Family Dwelling","23","Recreation Room","2006-03-16T00:00:00.000",,,,,"441","Corrections Issued","45000","Type V-N Construction",,"ADDRESS","34.31713","-118.46558","2022-09-10T00:00:00.000","New Recreation Room With Attached 2- Car Carport.All Work Per La City Type V Sheet And Details"
"08010-10000-02568","2220 N ASTRAL PL","90046","4","150B177    25","150B177    25","5571009007","RE15-1-H","Central","Hollywood","Hollywood Hills West","YES","1941.01","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2008-10-10T00:00:00.000",,,"0",,,"Plans on Hold","1350000","Type V-B Construction",,"ADDRESS","34.1114","-118.35798","2022-09-10T00:00:00.000","Construct New Single Family Residence With Attached Garage  Type  Vb  .  R3  Occupancy   Buildiung  Is Fully Sprinklered"
"05014-40000-12505","22120 S DENKER AVE","90501","15","048B193   504","048B193   504","7346016008","R1-1","Harbor","Harbor Gateway","Harbor Gateway South",,"2932.01","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2005-12-23T00:00:00.000",,,,,,"Reviewed by Supervisor","345000",,,"ADDRESS","33.82612","-118.30359","2022-09-10T00:00:00.000","New Two Story Single Family Dwelling With Attach Two Car Garage."
"06016-20000-00339","17600 W CANTARA ST","91325","12","192B129   582","192B129   582","2201007026","R1-1","South Valley","Reseda - West Van Nuys",,,"1312.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-01-09T00:00:00.000",,,"0",,"180","Corrections Issued","17000","Type V-N Construction",,"ADDRESS","34.21928","-118.51642","2022-09-10T00:00:00.000","Patio Enclosure For Living Room Extension."
"04016-20000-17168","467 N PASEO MIRAMAR","90272","11","126B117    37","126B117    37","4416001024","RE15-1-H","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2626.04","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2004-08-31T00:00:00.000",,,,,,"Corrections Issued","12000",,,"ADDRESS","34.04487","-118.55661","2022-09-10T00:00:00.000","Replace Exterior Doors And Windows With New Same Size At The Same Locations.   New Roof W/ Class A Roofing,  Replace Handrail,  Replace (E) Stucco With Wood Siding Locally. - All Work Per Type V Std. Plan"
"07014-20000-06884","5418 N COLFAX AVE","91601","2","171B169    32","171B169    32","2348001075","RD1.5-1","South Valley","North Hollywood - Valley Village","Valley Village",,"1252.00","Building","Bldg-Addition","Apartment","2","Duplex","2007-09-24T00:00:00.000",,,,,,"Reviewed by Supervisor",,"Type V-N Construction",,"ADDRESS","34.16919","-118.38756","2022-09-10T00:00:00.000","Demo Exist Breezeway And Add New Breezeway To Create A Duplex.  Also Remodel Unit # 1 And Unit # 6 Remodel Of Kitchen And Bathrms At 1 St Floor."
"08014-70000-04454","3933 S 2ND AVE","90008","10","117B189  1525","117B189  1525","5034018018","R1-1","South Los Angeles","West Adams - Baldwin Hills - Leimert","Empowerment Congress West Area",,"2340.00","Building","Bldg-Addition","1 or 2 Family Dwelling","23","Recreation Room","2008-09-25T00:00:00.000",,,"0",,,"Corrections Issued","5500","Type V-B Construction",,"ADDRESS","34.01339","-118.31942","2022-09-10T00:00:00.000","18' X 18' Attached Carport Addition Per City Standard Detail To North Side Of Existing Garage, And Conversion Of Existing Garage Into A Recreational Room.  Related Hvac, Electrical, And Plumbing."
"01014-70000-01549","6118-6120 W LINDENHURST AVE","90048","5","135B177   360","135B177   360","5510019033","R1-1-O","Central","Wilshire",,,"2147.00","Building","Bldg-Addition","1 or 2 Family Dwelling","2","Duplex","2001-03-27T00:00:00.000",,,,,"721","Corrections Issued","70000","Type V-N Construction",,"ADDRESS","34.06571","-118.36212","2022-09-10T00:00:00.000","Convert Attic Area Of Upstairs Unit To Master Bedroom And Bathroom. (+ 791 S.F.)"
"08048-30000-00104","3388 S ROBERTSON BLVD","90034","5","120B169    33","120B169    33","4312012014","M1-1","West Los Angeles","Palms - Mar Vista - Del Rey",,"YES","2701.00","Building","Sign","Onsite","19","Wall Sign","2008-01-18T00:00:00.000",,,,,,"PC Info Complete","6000",,,"ADDRESS","34.0287","-118.39067","2022-09-10T00:00:00.000","New Electrically Illuminated Wall Signs 89"" X 30"" And 12' X 36"" (Store Front 25 Ft.)"
"03030-10000-02752","3219 N PYRITES ST","90032","14","141A229    29","141A229    29","5305023007","R1-1","East Los Angeles","Northeast Los Angeles","LA-32","YES","1991.10","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2003-10-02T00:00:00.000",,,,,,"Reviewed by Supervisor","630",,,"ADDRESS","34.08231","-118.19294","2022-09-10T00:00:00.000","Proposed Site Grading / Drainage Plan / Retaining Walls Backfill To Create A Level Building Pad For A New Single Family Dwelling.      Cut = 630 Cy.,    Fill = ____ Cy.,     Export = ____ Cy."
"05010-10000-04762","1251-1251 1/2 W COLTON ST","90026","1","135A209   329","135A209   329","5160019012","R4(CW) 75/3-O","Central","Westlake","Greater Echo Park Elysian","YES","2080.00","Building","Bldg-New","1 or 2 Family Dwelling",,,"2005-09-14T00:00:00.000",,,"2",,,"PC Approved","276000","Type V-N Construction",,"ADDRESS","34.06295","-118.25587","2022-09-10T00:00:00.000","New Duplex On Above A Basement Garage"
"02010-70000-01961","8106 S SAN PEDRO ST","90003","9","099B205  1127","099B205  1127","6030021002","[Q]R4-1","South Los Angeles","Southeast Los Angeles",,,"2398.01","Building","Bldg-New","1 or 2 Family Dwelling","2","Duplex","2002-06-13T00:00:00.000",,,"2",,"2622","Reviewed by Supervisor","199000","Type V-N Construction","16","ADDRESS","33.96531","-118.26935","2022-09-10T00:00:00.000","New 92' X 25'9"" One Story Duplex.  2,622sf  Including  Electrical, Heating & Plumbing."
"02014-20000-06021","11313 W WEDDINGTON ST","91601","2","171B173   290","171B173   290","2350016001","C4-1-CA","South Valley","North Hollywood",,,"1253.20","Building","Bldg-Addition","Commercial","13","Office","2002-09-06T00:00:00.000",,,,,"0","PC Approved","18000",,,"ADDRESS","34.16711","-118.3779","2022-09-10T00:00:00.000","New Exterior Steel Stair Case & New Opening From 2nd Floor.(L.A. City Licensed Fabricator).See Comments."
"99048-10000-01771","4090 N LANKERSHIM BLVD","91604","4","162B177    15","162B177    15","2423025***","C2-1VL-CDO","South Valley","Sherman Oaks - Studio City - Toluca Lake",,,"1431.00","Building","Sign","Offsite","19","Billboards","1999-10-06T00:00:00.000",,,,,,"Corrections Issued","30000",,,"ADDRESS","34.14393","-118.36173","2022-09-10T00:00:00.000","(N) Double Faced Offsite Sign ( 24' X 26' ) Per Std Plan # 103."
"06010-20000-00211","9950 N WOODWARD AVE","91040","7","201B193   162","201B193   162","2562001010","RE40-1","North Valley","Sunland-E LaTuna Cyn-Lakevw Ter-Shadow Hls-Tujunga","Sunland - Tujunga","YES","1014.00","Building","Bldg-New","1 or 2 Family Dwelling","23","Recreation Room","2006-01-19T00:00:00.000",,,,,"341","Corrections Issued","15000","Type V-N Construction","12","ADDRESS","34.24998","-118.3064","2022-09-10T00:00:00.000","(N) (5'X11') Open Trellis Patio, (12'X11') Open Trellis Patio Over/Bbq Area, (14'X11') Two Half Baths, And Storage.  All Work Per Type V Sheet."
"06016-10000-11049","19725 W SHERMAN WAY","91306","3","183B117    46","183B117    45; 183B117    46","2115019032","C1-1VL","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Winnetka",,"1347.20","Building","Bldg-Alter/Repair","Commercial","13","Office","2006-06-08T00:00:00.000",,,,,,"Reviewed by Supervisor","100000",,,"ADDRESS","34.20129","-118.56313","2022-09-10T00:00:00.000","Cingluar Wireless Roof Top Telecommunication Facilities---Antennae On Proposed Chimney & Cupola.  Indoor Equip. Cabinets."
"07016-10001-20905","711 S HAMPTON DR","90291","11","109-5A143 235","109-5A143 235","4286009035","M1-1","West Los Angeles","Venice","Grass Roots Venice",,"2734.02","Building","Bldg-Alter/Repair","Commercial","12","Food Products Manufacturing","2008-09-26T00:00:00.000",,,,,,"Corrections Issued","501",,,"ADDRESS","33.99387","-118.47459","2022-09-10T00:00:00.000","Supplemental Permit For 07016-10000-20905: Revise Floor Plan Layout; Relocate Equipments, Locker Room And Walk-In-Freezers; Install Hard Lid Ceiling."
"05020-20000-02589",,,,,,,,,,,,,"Building","Nonbldg-New","1 or 2 Family Dwelling",,,"2005-07-15T00:00:00.000",,,,,,"PC Approved",,,,,,,"2022-09-10T00:00:00.000",
"07016-20000-23327","10813 N ZELZAH AVE","91344","12","207B125   100","207B125   100","2715025054","(Q)C2-1L","North Valley","Granada Hills - Knollwood","Granada Hills South",,"1112.02","Building","Bldg-Alter/Repair","Commercial","16","Retail","2007-12-06T00:00:00.000",,,,,"9340","PC Info Complete","240000","Type V-N Construction",,"ADDRESS","34.26646","-118.52366","2022-09-10T00:00:00.000","Demo A Portion Of A Bldg And Construct New 2-Hr Rated Exterior Wall And Steel Frame For Verticle/Laterals Support."
"09016-20000-15140","14701 W ARMINTA ST","91402","6","189B149   474","189B149   474","2210021014","M1-1","North Valley","Mission Hills - Panorama City - North Hills","Panorama City",,"1200.30","Building","Bldg-Alter/Repair","Commercial",,,"2009-09-23T00:00:00.000",,,,,,"Reviewed by Supervisor","0",,,"ADDRESS","34.21352","-118.45321","2022-09-10T00:00:00.000","Change Of Use Of Exist Irr 25' X 51'  Office / Warehouse To Kennel."
"07020-20000-04621","12265 N SAN FERNANDO ROAD","91342","7","219B149   850","219B149   850","2611008004","C2-1 ; RA-1","North Valley","Sylmar","Sylmar","YES","1066.48","Building","Nonbldg-New","Commercial","61","Use of Land","2007-11-26T00:00:00.000",,,,,,"Reviewed by Supervisor",,,,"ADDRESS","34.2931","-118.45188","2022-09-10T00:00:00.000","Use Of Land--Used Car Lot For 6 Used Car Sales Offices (07016-20000-22446)"
"03014-30000-09591","2112 S ZENO PL","90291","11","108B145  1739","108B145  1720; 108B145  1739","4237003005","M1-1","West Los Angeles","Venice","Grass Roots Venice",,"2738.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2003-12-01T00:00:00.000",,,,,,"Reviewed by Supervisor","70000","Type V-N Construction",,"ADDRESS","33.98937","-118.45933","2022-09-10T00:00:00.000","2 Story Addition To (E) Sfd (+675sf)"
"01016-40000-04328","2121 S AVENUE OF THE STARS","90067","5","132B161   133","132B161   133","4315019005","C2-2-O","West Los Angeles","West Los Angeles - Century City - Rancho Park",,,"2679.01","Building","Bldg-Alter/Repair","Commercial","13","Office","2001-03-15T00:00:00.000",,,,,"0","PC Approved","6000","Type I-F.R. Construction",,"ADDRESS","34.05554","-118.41342","2022-09-10T00:00:00.000","New Full Height Glass Partition With A Glass Door (3'0""X8'0"") Full Height From Soffit To Floor At Suite # 101"
"01016-10000-02735","9139 N SEPULVEDA BLVD 1-46","91343","7","198B145   334","198B145   334","2656026008","R4-1","North Valley","Mission Hills - North Hills - Panorama City",,,"1172.01","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2001-02-16T00:00:00.000",,,"1",,,"Corrections Issued","5000","Type V-N Construction",,"ADDRESS","34.23674","-118.46819","2022-09-10T00:00:00.000","Convert (E) Recreation Room To (N) Unit @ (E) 46 Unit Apt. Bldg"
"03016-10000-12370","922 W 23RD ST garage","90007","1","124-5A201 384","124-5A201 384","5124012004","RD1.5-1-O-HPOZ","South Los Angeles","South Central Los Angeles","Empowerment Congress North Area",,"2244.10","Building","Bldg-Alter/Repair","Commercial","8","Garage - Public","2003-06-26T00:00:00.000",,,,,,"Reviewed by Supervisor","30000",,,"ADDRESS","34.0335","-118.28046","2022-09-10T00:00:00.000","Retrofit Exist. Bldg. Urm Div. 88 Compliance"
"03010-20000-04508","18320 SAGE LANE","91356","3","171B125   984","171B125   984","2161023025","R1-1","South Valley","Encino - Tarzana","Tarzana","YES","1394.02","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2003-11-19T00:00:00.000",,,"1",,"3332","PC Approved","275760","Type V-N Construction","28","PIN","34.16449401","-118.53187863","2022-09-10T00:00:00.000","New Sfd W/ Attached Garage"
"09014-10000-03072","1266-1268 1/2 S MUIRFIELD ROAD","90019","10","129B185   739","129B185   739","5083031017","R2-1-O","Central","Wilshire","Olympic Park",,"2128.00","Building","Bldg-Addition","Apartment","5","Apartment","2009-09-02T00:00:00.000",,,"0",,"137","Reviewed by Supervisor","12000","Type V-B Construction",,"ADDRESS","34.04988","-118.33415","2022-09-10T00:00:00.000","Two Steel Stairs Replacement And Add 11'-1"" X 12'-4"" Roof Covering Over Landing For Existing 2-Story, 4-Unit Apartment."
"05010-10000-01656","2448 N GLENDOWER AVE","90027","4","153B197   216","153B197   216","5588023042","RE11-1","Central","Hollywood","Greater Griffith Park","YES","1892.02","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2005-04-14T00:00:00.000",,,"1",,"3483","Verifications in Progress","525000","Type V-N Construction",,"ADDRESS","34.11459","-118.2924","2022-09-10T00:00:00.000","New 2-Story Sfd. Combined Permit."
"01020-20000-00366","9743 W OAKMORE ROAD","90035","5","129B165   723","129B165   723","4307016015","R1-1-O","West Los Angeles","West Los Angeles - Century City - Rancho Park",,,"2695.00","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Retaining Wall","2001-02-09T00:00:00.000",,,,,,"Corrections Issued","49900",,,"ADDRESS","34.04795","-118.40013","2022-09-10T00:00:00.000","Propose 165' Long Retaining Wall (28' @Side &137' @ Rear) Along Property Lines At Max. 6' High On Top Of Piles & Grade Beams (Total 20 Piles @ 8' O.C.)"
"04016-10000-20444","12225 W VENTURA BLVD","91604","2","162B165  1096","162B165  1096","2367017900","(T)(Q)C2-1L ; C2-1L ; P-1L","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Studio City",,"1439.01","Building","Bldg-Alter/Repair","Commercial","8","Garage - Public","2004-10-14T00:00:00.000",,,,,,"Reviewed by Supervisor","115863",,,"ADDRESS","34.1441","-118.39964","2022-09-10T00:00:00.000","Construct  2-Hr. Elevator Shaft And Install Hydraulic Elevator In Parking Structure."
"06014-20000-00247","4955 E ALDAMA ST","90042","1","153A223   395","153A223   395","5471015043","R1-1","East Los Angeles","Northeast Los Angeles","Historic Highland Park","YES","1851.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-01-12T00:00:00.000",,,,,"2268","Corrections Issued","90000","Type V-N Construction","14","ADDRESS","34.11141","-118.20822","2022-09-10T00:00:00.000","Add Of (37.0'X31.0') At Rear (Irr Shape, To Add Master Bedroom, Master Bathroom, 1 Bedroom) And Add (13' X 9') At Side (To Enlarge Dining Room) . Total : 4 Bedroom And 3 Bathrooms."
"00014-10000-07077","1490 N BIENVENEDA AVE","90272","11","135B121    26","135B121    26","4420036012","RE40-1, H","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2626.04","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2001-01-04T00:00:00.000",,,,,"1024","Corrections Issued","25000","Type V-N Construction",,"ADDRESS","34.06394","-118.54272","2022-09-10T00:00:00.000","Proposed 22'-4"" X 23'-6"" Addition To (E) 2-Story Sfd, Add Att. 12'X4' Patio Cover With 19'X4' Breezeway Connecting To New 14'X14' Gazebo (Open On 4 Sides) W/ Pre-Fab Chimney And 14'X14' Trellis. -All Retn Walls, Pool, Deck, Etc. Are Under Seperate Permits"
"03016-10000-00372","4884 E HUNTINGTON DR SOUTH","90032","14","142-5A233  67","142-5A233  67","5218007002","[Q]C4-1XL","East Los Angeles","Northeast Los Angeles",,"YES","2015.03","Building","Bldg-Alter/Repair","Commercial","17","Restaurant","2003-01-08T00:00:00.000",,,,,,"Corrections Issued","6000",,,"ADDRESS","34.08631","-118.17723","2022-09-10T00:00:00.000","Divide The Building In Two And Install Partition Walls In One Of The Section, Install A New Bathroom, A New Storage Room.  Change Of Use From Retail To Restaurant."
"09048-10000-01276","8920 W VENICE BLVD","90232","5","120B169    47","120B169    47","4312014270","M1-1","West Los Angeles","Palms - Mar Vista - Del Rey",,,"2701.00","Building","Sign","Offsite","19","Off-Site Sign","2009-07-15T00:00:00.000",,,,,,"Reviewed by Supervisor","3000",,,"ADDRESS","34.0288","-118.3887","2022-09-10T00:00:00.000","Demo (E)  Single-Sided 12' X 25' X 40'H  Off-Site Billboard Sign [Permit# 1977la426].   Using 1 Credit For Demo Per Sign Settlement."
"09010-10000-00062","3938 N LATROBE ST LOTS 19,20-BLOCK F","90031","1","145-5A227 678","145-5A227 443; 145-5A227 454; 145-5A227 678","5303014038","R1-1","East Los Angeles","Northeast Los Angeles","Arroyo Seco;Historic Highland Park","YES","1993.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2009-01-14T00:00:00.000",,,"1",,"2390","Reviewed by Supervisor","252000","Type V-B Construction","36","ADDRESS","34.09281","-118.19665","2022-09-10T00:00:00.000","Three Story New Single Family Dwelling, 2390 Sf Of Habitable  And 424 Sf Of Parking Total On Lots 19,20 (Ela View Tract, Block E)"
"02026-10000-00053","6238 W SANTA MONICA BLVD","90038","13","144B189   699","144B189   699","5534022031","C2-1D","Central","Hollywood",,,"1918.10","Building","Nonbldg-Alter/Repair","Commercial","61","Use of Land","2002-04-04T00:00:00.000",,,,,,"Submitted","0",,,"ADDRESS","34.09056","-118.32573","2022-09-10T00:00:00.000","Use Of Land To Expand Existing Cell Site."
"01016-10000-16080","900 N ALAMEDA ST","90012","14","133-5A215 307","133-5A215 307","5409015903","M3-2 ; M3-4","Central","Central City North",,,"2060.20","Building","Bldg-Alter/Repair","Commercial","13","Office","2001-08-23T00:00:00.000",,,,,,"Corrections Issued","301","Type I-F.R. Construction",,"ADDRESS","34.05855","-118.23671","2022-09-10T00:00:00.000","Add Uncovered Parking Spaces For Existing Office."
"01030-10000-02374","13626-13640 N DRONFIELD AVE","91342","7","228B149   253","228B149   253","2502022***","(Q)RD6-1-K","North Valley","Sylmar",,,"1064.06","Building","Grading","Apartment",,,"2001-10-12T00:00:00.000",,,,,,"PC Unassigned","16400",,,"ADDRESS","34.31966","-118.45223","2022-09-10T00:00:00.000","Site Prepartion For 30 Detached Single Family Homes. Cut 1100 Cu Yds, Fill 8,700 Cu Yds, Import = 7600 Cu Yds Over Excavation 16,400 Cu Yds."
"04016-20000-01386","12126 W VICTORY BLVD","91606","2","180B165   760","180B165   760","2334001063","C2-1L ; P-1L","South Valley","North Hollywood","Mid-Town North Hollywood",,"1239.01","Building","Bldg-Alter/Repair","Commercial",,,"2004-01-23T00:00:00.000",,,,,,"Corrections Issued","45000",,,"ADDRESS","34.1865","-118.39765","2022-09-10T00:00:00.000","T.I.  Add Demising Wall To Divide (E) Tenant Space Into Two Seperate Units."
"96016-10000-05071","10950 S CENTRAL AVE","90059","15","088-5A211 269","088-5A211 269","6070006***","MR1-1","South Los Angeles",,,,"2420.00","Building","Bldg-Alter/Repair","Commercial","22","Warehouse","1996-11-19T00:00:00.000",,,,,,"Corrections Issued","719000",,,"ADDRESS","33.93574","-118.25399","2022-09-10T00:00:00.000","Change Of Use From Warehouse To Exhibition Hall And Performance Area."
"02010-20000-01479","2400 N LAUREL CANYON BLVD","90046","4","153B173   409","153B173   409","5565016008","RE40-1-H","Central;South Valley","Hollywood",,"YES","1941.02","Building","Bldg-New","1 or 2 Family Dwelling","7","Garage - Private","2002-05-13T00:00:00.000",,,,,"484","Reviewed by Supervisor","46000","Type V-N Construction","20","ADDRESS","34.11483","-118.37396","2022-09-10T00:00:00.000","New 2 Car Garage W/Studio Above"
"06014-30000-01660","5028 W VENICE BLVD","90019","10","126B181    93","126B181    87; 126B181    93","5067003044","CM-1","South Los Angeles","West Adams - Baldwin Hills - Leimert","Mid City",,"2183.00","Building","Bldg-Addition","Commercial","8","Automobile Body & Fender Repairing","2006-02-24T00:00:00.000",,,,,"326","Reviewed by Supervisor","5000","Type V-N Construction",,"ADDRESS","34.04525","-118.34773","2022-09-10T00:00:00.000","Addition To Existing Auto Body Shop."
"04014-30000-09373","447 1/2 N VISTA ST","90036","5","141B181  1325","141B181  1325","5526032005","RD1.5-1-O","Central","Wilshire","Mid City West",,"2140.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2004-10-04T00:00:00.000",,,,,,"Verifications in Progress","10000",,,"ADDRESS","34.07954","-118.35235","2022-09-10T00:00:00.000","Addition Of Covered Deck On Roof (Not Conditioned Area)."
"08019-10000-00012","2031 S CENTRAL AVE","90011","9","120A211   194","120A211   194","5131009026","[Q]C2-1","South Los Angeles","Southeast Los Angeles","Southeast / Central Avenue",,"2260.01","Building","Bldg-Demolition","Commercial","23","Canopy","2008-01-02T00:00:00.000",,,,,,"PC Approved","1020",,,"ADDRESS","34.02307","-118.25203","2022-09-10T00:00:00.000","Demolish  12'X16' Canopy. Hand Wreck Method.  Barrier(Fence) Required.  Existing Hot Dog Stand To Remain."
"09020-20000-00658","3500 E MANITOU AVE","90031","1","138A225   160","138A225   158; 138A225   159; 138A225   160","5211007020","[Q]RD1.5-1D","East Los Angeles","Northeast Los Angeles","Lincoln Heights",,"1991.20","Building","Nonbldg-New","Commercial","61","Use of Land","2009-03-27T00:00:00.000",,,,,,"Reviewed by Supervisor","25000",,,"ADDRESS","34.0719","-118.20374","2022-09-10T00:00:00.000","1) Restrip Parking Lot, 2) 5' High Max By Approx. 17' Long Ret Wall 3) New Steel Stairs - (Grading Work Under 09030-20000-01319, Retaining Wall Backfill & Regrade Parking Lot Area)"
"08014-10000-02925","215 E REDLANDS ST","90293","11","093B149    44","093B149    44","4116028021","R1-1","West Los Angeles","Westchester - Playa del Rey","Westchester - Playa del Rey",,"2781.02","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2008-06-26T00:00:00.000",,,"0",,"2324.6","PC Info Complete","165000","Type V-B Construction","33","ADDRESS","33.95364","-118.4464","2022-09-10T00:00:00.000","Second Story Addition And Alterations To First Floor Of (E) One Story Single Family Dwelling With Garage At Basement. Also, Add Storage Area At Basement."
"07010-30001-05865","4605 N KESTER AVE","91403","4","168A149   157","168A149   157","2264020030","R3-1","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga","Sherman Oaks",,"1413.02","Building","Bldg-Alter/Repair","Apartment",,,"2008-08-28T00:00:00.000",,,,,,"Verifications in Progress","501",,,"ADDRESS","34.15408","-118.45766","2022-09-10T00:00:00.000","Supplemental Permit To Re-Check Changes In Structural Plan. Permit Will Be Issued Under 07010-30000-05865"
"05030-30000-02629","7720 W MCGROARTY ST","91042","7","201B193    59","201B193    59","2563003001","RE15-1","North Valley","Sunland-E LaTuna Cyn-Lakevw Ter-Shadow Hls-Tu","Sunland - Tujunga","YES","1014.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2005-08-11T00:00:00.000",,,,,,"Verifications in Progress","550",,,"ADDRESS","34.25155","-118.30121","2022-09-10T00:00:00.000","Basement Excavation And Site Grading For New Sfd."
