SRNumber,CreatedDate,UpdatedDate,ActionTaken,Owner,RequestType,Status,RequestSource,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-399877190,12/20/2016 07:57:00 AM,12/28/2016 02:56:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,NC,12/28/2016 12:00:00 AM,12/28/2016 02:56:00 PM,Y,,"5207 E ALHAMBRA AVE, 90032",5207,E,ALHAMBRA,AVE,90032,34.07381796,-118.1723455,"(34.0738179619, -118.172345527)",595,F,7,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,506,1121,,9,91
1-399818583,12/20/2016 07:00:00 AM,12/23/2016 01:32:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,Y,HB,12/23/2016 12:00:00 AM,12/23/2016 01:32:00 PM,Y,,"125 W 8TH ST, 90731",125,W,8TH,ST,90731,33.73678141,-118.2810726,"(33.7367814118, -118.281072592)",824,C,5,Harbor APC,15,Joe Buscaino,95,CENTRAL SAN PEDRO NC,HARBOR,3342,979,1271,,15,36
1-399801157,12/20/2016 06:09:00 AM,02/06/2017 09:27:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,EV,12/30/2016 12:00:00 AM,02/06/2017 09:27:00 AM,Y,N,"SHARP AVE AT PAXTON ST, 91331",,,,,91331,34.26232295,-118.4417623,"(34.262322954, -118.441762269)",502,A,3,North Valley APC,6,Nury Martinez,6,ARLETA NC,MISSION,18907,131,399,,3,41
1-399793331,12/20/2016 05:32:00 AM,02/05/2018 10:00:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,NC,11/20/2017 12:00:00 AM,02/05/2018 09:27:00 AM,Y,N,"3480 E EMERY ST, 90023",3480,E,EMERY,ST,90023,34.01435958,-118.2036276,"(34.0143595826, -118.203627557)",675,B,2,East Los Angeles APC,14,Jose Huizar,50,BOYLE HEIGHTS NC,HOLLENBECK,23441,530,961,,9,38
1-399767978,12/20/2016 02:46:00 AM,01/10/2017 09:33:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,NC,12/23/2016 12:00:00 AM,01/10/2017 09:33:00 AM,Y,N,"6633 W YUCCA ST, 90028",6633,W,YUCCA,ST,90028,34.10331216,-118.334527,"(34.1033121582, -118.334526988)",593,E,4,Central APC,13,Mitch O'Farrell,29,HOLLYWOOD HILLS WEST NC,HOLLYWOOD,23446,416,864,,8,82
1-399767876,12/20/2016 02:38:00 AM,01/10/2017 09:33:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,NC,12/23/2016 12:00:00 AM,01/10/2017 09:33:00 AM,Y,N,"6633 W YUCCA ST, 90028",6633,W,YUCCA,ST,90028,34.10331216,-118.334527,"(34.1033121582, -118.334526988)",593,E,4,Central APC,13,Mitch O'Farrell,29,HOLLYWOOD HILLS WEST NC,HOLLYWOOD,23446,416,864,,8,82
1-399736514,12/19/2016 10:38:00 PM,12/30/2016 07:19:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,NC,12/26/2016 12:00:00 AM,12/30/2016 07:19:00 AM,Y,N,"1036 N HELIOTROPE DR, 90029",1036,N,HELIOTROPE,DR,90029,34.0904797,-118.2948427,"(34.0904796982, -118.294842718)",594,A,5,Central APC,13,Mitch O'Farrell,34,EAST HOLLYWOOD NC,RAMPART,23447,437,730,16,8,58
1-399740609,12/19/2016 10:09:00 PM,12/20/2016 09:46:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,NC,12/20/2016 12:00:00 AM,12/20/2016 09:46:00 AM,Y,,"2846 S DELEVAN DR, 90065",2846,S,DELEVAN,DR,90065,34.12583316,-118.2276758,"(34.1258331628, -118.227675758)",564,H,7,East Los Angeles APC,14,Jose Huizar,40,EAGLE ROCK NC,NORTHEAST,24030,382,373,,9,60
1-399719044,12/19/2016 08:36:00 PM,12/27/2016 12:09:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,WV,12/27/2016 12:00:00 AM,12/27/2016 12:09:00 PM,Y,,"SHERMAN WAY AT ETIWANDA AVE, 91335",,,,,91335,34.20123062,-118.5317262,"(34.2012306204, -118.531726221)",530,J,5,South Valley APC,3,Bob Blumenfield,15,RESEDA NC,WEST VALLEY,18909,258,284,,4,12
1-399657506,12/19/2016 06:16:00 PM,12/23/2016 11:26:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,NC,12/23/2016 12:00:00 AM,12/23/2016 11:26:00 AM,Y,,"1762 N TAMARIND AVE, 90028",1762,N,TAMARIND,AVE,90028,34.10332779,-118.3193661,"(34.103327785, -118.319366065)",593,G,4,Central APC,13,Mitch O'Farrell,30,HOLLYWOOD UNITED NC,HOLLYWOOD,23446,427,573,,8,64
1-399648721,12/19/2016 05:50:00 PM,01/09/2017 11:10:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,Y,SLA,12/28/2016 12:00:00 AM,01/09/2017 11:10:00 AM,Y,Y,"5027 W ADAMS BLVD, 90016",5027,W,ADAMS,BLVD,90016,34.03266368,-118.3500291,"(34.0326636795, -118.350029068)",633,C,7,South Los Angeles APC,10,Herb J. Wesson Jr.,75,WEST ADAMS NC,SOUTHWEST,23077,664,1361,7,12,17
1-399637561,12/19/2016 05:29:00 PM,12/23/2016 08:45:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,12/23/2016 12:00:00 AM,12/23/2016 08:45:00 AM,Y,N,"HOLLY DR AT DIX ST, 90068",,,,,90068,34.1057903,-118.3297708,"(34.1057903002, -118.329770838)",593,F,3,Central APC,4,David Ryu,30,HOLLYWOOD UNITED NC,HOLLYWOOD,24033,406,718,,7,64
1-399626947,12/19/2016 05:23:00 PM,12/20/2016 02:29:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,Android,N,NC,12/20/2016 12:00:00 AM,12/20/2016 02:29:00 PM,Y,,"3727 N MARMION WAY, 90065",3727,N,MARMION,WAY,90065,34.09007223,-118.2116724,"(34.0900722337, -118.211672383)",595,A,5,East Los Angeles APC,1,Gilbert Cedillo,42,ARROYO SECO NC,NORTHEAST,23448,485,482,,11,92
1-399622451,12/19/2016 05:17:00 PM,12/23/2016 08:32:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,12/23/2016 12:00:00 AM,12/23/2016 08:32:00 AM,Y,N,"HOLLY DR AT DIX ST, 90068",,,,,90068,34.1057903,-118.3297708,"(34.1057903002, -118.329770838)",593,F,3,Central APC,4,David Ryu,30,HOLLYWOOD UNITED NC,HOLLYWOOD,24033,406,718,,7,64
1-399618181,12/19/2016 05:11:00 PM,12/23/2016 10:24:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,12/23/2016 12:00:00 AM,12/23/2016 10:24:00 AM,Y,N,"1950 HOLLY DR, 90068",1950,,HOLLY,DR,90068,34.10646756,-118.3296181,"(34.1064675626, -118.329618096)",593,F,3,Central APC,4,David Ryu,30,HOLLYWOOD UNITED NC,HOLLYWOOD,24033,406,718,,7,64
1-399611211,12/19/2016 05:06:00 PM,03/16/2017 10:30:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,12/22/2016 12:00:00 AM,03/16/2017 10:30:00 AM,Y,N,"758 E 9TH ST, 90021",758,E,9TH,ST,90021,34.03604373,-118.2491589,"(34.0360437342, -118.249158864)",634,F,6,Central APC,14,Jose Huizar,52,DOWNTOWN LOS ANGELES,NEWTON,23082,703,1018,,9,76
1-399598611,12/19/2016 04:54:00 PM,03/30/2017 09:05:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,12/22/2016 12:00:00 AM,03/30/2017 09:05:00 AM,Y,N,"OLYMPIC BLVD AT ALVARADO ST, 90006",,,,,90006,34.0517074,-118.279885,"(34.051707402, -118.279884982)",634,B,4,Central APC,1,Gilbert Cedillo,121,WESTLAKE SOUTH NC,RAMPART,22723,572,908,,11,8
1-399592401,12/19/2016 04:52:00 PM,02/24/2017 09:29:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,SLA,12/28/2016 12:00:00 AM,02/24/2017 09:29:00 AM,Y,N,"PICO BLVD AT MENLO AVE, 90006",,,,,90006,34.04725331,-118.2907351,"(34.0472533147, -118.290735083)",634,A,4,Central APC,1,Gilbert Cedillo,76,PICO UNION NC,OLYMPIC,22723,670,950,,11,8
1-399582191,12/19/2016 04:41:00 PM,12/20/2016 01:46:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,EV,12/20/2016 12:00:00 AM,12/20/2016 01:46:00 PM,Y,Y,"11490 W CHANDLER BLVD, 91601",11490,W,CHANDLER,BLVD,91601,34.16803902,-118.3819409,"(34.1680390184, -118.381940936)",562,H,2,South Valley APC,2,Paul Krekorian,24,MID-TOWN NORTH HOLLYWOOD NC,NORTH HOLLYWOOD,8488,207,322,,5,13
1-399581311,12/19/2016 04:38:00 PM,12/21/2016 01:58:00 PM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,EV,12/21/2016 12:00:00 AM,12/21/2016 01:58:00 PM,Y,N,"12161 W VALLEYHEART DR, 91604",12161,W,VALLEYHEART,DR,91604,34.14499346,-118.3978371,"(34.144993462, -118.397837146)",562,G,5,South Valley APC,2,Paul Krekorian,27,STUDIO CITY NC,NORTH HOLLYWOOD,8492,346,1504,,5,84
1-399574568,12/19/2016 04:37:00 PM,01/06/2017 11:14:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,Y,SLA,12/21/2016 12:00:00 AM,01/06/2017 11:14:00 AM,Y,N,"51ST ST AT FLOWER ST, 90037",,,,,90037,33.99647876,-118.2810371,"(33.9964787553, -118.281037066)",674,B,4,South Los Angeles APC,9,Curren D. Price Jr.,109,VOICES OF 90037,77TH STREET,23668,739,989,7,13,2
1-399570751,12/19/2016 04:31:00 PM,12/21/2016 01:33:00 PM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,EV,12/21/2016 12:00:00 AM,12/21/2016 01:33:00 PM,Y,N,"12177 W VALLEYHEART DR, 91604",12177,W,VALLEYHEART,DR,91604,34.14498423,-118.3982886,"(34.1449842292, -118.398288614)",562,G,5,South Valley APC,2,Paul Krekorian,27,STUDIO CITY NC,NORTH HOLLYWOOD,8492,346,1504,,5,84
1-399544081,12/19/2016 04:16:00 PM,03/10/2017 06:53:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,12/23/2016 12:00:00 AM,03/10/2017 06:53:00 AM,Y,N,"3838 W OAKWOOD AVE, 90004",3838,W,OAKWOOD,AVE,90004,34.07761331,-118.2900697,"(34.0776133117, -118.290069712)",594,A,7,Central APC,13,Mitch O'Farrell,53,RAMPART VILLAGE NC,RAMPART,22721,455,507,16,8,80
1-399542231,12/19/2016 04:16:00 PM,12/21/2016 10:14:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,Y,SLA,12/21/2016 12:00:00 AM,12/21/2016 10:14:00 AM,Y,N,"4909 S VAN NESS AVE, 90062",4909,S,VAN NESS,AVE,90062,33.9986344,-118.3172925,"(33.9986343968, -118.317292488)",673,G,4,South Los Angeles APC,8,Marqueece Harris-Dawson,81,EMPOWERMENT CONGRESS CENTRAL AREA NDC,SOUTHWEST,24027,750,1043,7,14,35
1-399533371,12/19/2016 04:08:00 PM,07/05/2017 11:46:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,HB,12/23/2016 12:00:00 AM,07/05/2017 11:42:00 AM,Y,N,"540 N MARINE AVE, 90744",540,N,MARINE,AVE,90744,33.7766646,-118.2633466,"(33.7766646042, -118.2633466)",794,E,7,Harbor APC,15,Joe Buscaino,93,WILMINGTON NC,HARBOR,3350,966,1560,,15,15
1-399528591,12/19/2016 04:06:00 PM,12/20/2016 09:03:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,Y,WV,12/20/2016 12:00:00 AM,12/20/2016 09:03:00 AM,Y,Y,"10217 N VALLEY CIRCLE BLVD, 91311",10217,N,VALLEY CIRCLE,BLVD,91311,34.25624315,-118.6140548,"(34.2562431482, -118.614054807)",499,J,4,North Valley APC,12,Mitchell Englander,99,CHATSWORTH NC,DEVONSHIRE,4284,88,1252,,2,43
1-399516426,12/19/2016 04:02:00 PM,12/23/2016 12:14:00 PM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,WLA,12/23/2016 12:00:00 AM,12/23/2016 12:14:00 PM,Y,,"5252 W ADAMS BLVD, 90016",5252,W,ADAMS,BLVD,90016,34.03228072,-118.3573829,"(34.0322807248, -118.357382873)",633,C,7,South Los Angeles APC,10,Herb J. Wesson Jr.,75,WEST ADAMS NC,SOUTHWEST,23077,666,986,,12,17
1-399516461,12/19/2016 04:01:00 PM,04/26/2017 09:11:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,NC,12/28/2016 12:00:00 AM,04/26/2017 09:11:00 AM,Y,N,"CYRIL AVE AT YELLOWSTONE ST, 90032",,,,,90032,34.06720941,-118.1827014,"(34.067209409, -118.182701365)",635,E,1,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,501,771,,9,91
1-399506911,12/19/2016 03:55:00 PM,01/09/2017 07:24:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,SLA,12/22/2016 12:00:00 AM,01/09/2017 07:24:00 AM,Y,N,"1126 E 48TH ST, 90011",1126,E,48TH,ST,90011,33.99967946,-118.2557691,"(33.999679455, -118.255769133)",674,E,4,South Los Angeles APC,9,Curren D. Price Jr.,110,CENTRAL ALAMEDA NC,NEWTON,22727,718,563,7,13,51
1-399498191,12/19/2016 03:51:00 PM,05/24/2017 09:33:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,WV,12/26/2016 12:00:00 AM,05/24/2017 09:33:00 AM,Y,N,"5368 DON PIO DR, 91364",5368,,DON PIO,DR,91364,34.16762777,-118.6038449,"(34.1676277665, -118.603844939)",560,A,2,South Valley APC,3,Bob Blumenfield,16,WOODLAND HILLS-WARNER CENTER NC,TOPANGA,19346,312,1489,,4,49
1-399483911,12/19/2016 03:43:00 PM,02/22/2017 02:05:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,Y,NC,12/22/2016 12:00:00 AM,02/22/2017 02:05:00 PM,Y,N,"HOOVER ST AT WILSHIRE BLVD, 90010",,,,,90010,34.0617592,-118.2842601,"(34.0617592046, -118.284260127)",634,B,2,Central APC,10,Herb J. Wesson Jr.,54,MACARTHUR PARK NC,OLYMPIC,22722,601,684,,12,89
1-399460541,12/19/2016 03:32:00 PM,12/27/2016 12:48:00 PM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,WLA,12/27/2016 12:00:00 AM,12/27/2016 12:48:00 PM,Y,N,"5200 W 97TH ST, 90045",5200,W,97TH,ST,90045,33.94823255,-118.370446,"(33.9482325503, -118.370445994)",703,A,4,West Los Angeles APC,11,Mike Bonin,71,NC WESTCHESTER/PLAYA,PACIFIC,23676,935,445,12,10,16
1-399442021,12/19/2016 03:22:00 PM,01/11/2017 01:07:00 PM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,WLA,12/27/2016 12:00:00 AM,01/11/2017 01:07:00 PM,Y,N,"5300 W 96TH ST, 90045",5300,W,96TH,ST,90045,33.94920809,-118.3725928,"(33.9492080865, -118.372592806)",703,A,4,West Los Angeles APC,11,Mike Bonin,71,NC WESTCHESTER/PLAYA,PACIFIC,23676,935,445,12,10,16
1-399427011,12/19/2016 03:13:00 PM,01/11/2017 09:38:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,WLA,12/27/2016 12:00:00 AM,01/11/2017 09:38:00 AM,Y,N,"5400 W 96TH ST, 90045",5400,W,96TH,ST,90045,33.94917671,-118.374786,"(33.9491767125, -118.374785967)",703,A,4,West Los Angeles APC,11,Mike Bonin,71,NC WESTCHESTER/PLAYA,PACIFIC,23676,935,445,12,10,16
1-399420421,12/19/2016 03:10:00 PM,01/17/2017 06:24:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,WLA,12/29/2016 12:00:00 AM,01/17/2017 06:24:00 AM,Y,N,"COVENTRY PL AT CLARKSON ROAD, 90064",,,,,90064,34.03210604,-118.4238665,"(34.0321060393, -118.423866451)",632,D,7,West Los Angeles APC,5,Paul Koretz,62,WESTSIDE NC,WEST LOS ANGELES,24029,888,1251,9,6,75
1-399415201,12/19/2016 03:08:00 PM,03/15/2017 03:50:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,Y,NC,12/23/2016 12:00:00 AM,03/15/2017 03:50:00 PM,Y,N,"SILVER LAKE BLVD AT RESERVOIR ST, 90026",,,,,90026,34.08323836,-118.2723394,"(34.0832383585, -118.272339437)",594,C,6,East Los Angeles APC,13,Mitch O'Farrell,38,SILVER LAKE NC,NORTHEAST,23444,468,594,,8,90
1-399418381,12/19/2016 03:08:00 PM,05/13/2017 07:27:00 PM,SR Created,BOS,Homeless Encampment,Closed,Call,,Y,EV,12/29/2016 12:00:00 AM,05/13/2017 07:27:00 PM,Y,N,"15314 W GAULT ST, 91406",15314,W,GAULT,ST,91406,34.19923711,-118.4669359,"(34.1992371055, -118.46693591)",531,H,5,South Valley APC,6,Nury Martinez,20,VAN NUYS NC,VAN NUYS,19734,228,295,,3,18
1-399410416,12/19/2016 03:06:00 PM,12/21/2016 11:42:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,NC,12/21/2016 12:00:00 AM,12/21/2016 11:42:00 AM,Y,,"880 N ALAMEDA ST, 90012",880,N,ALAMEDA,ST,90012,34.05736403,-118.2370288,"(34.0573640292, -118.237028842)",634,G,3,Central APC,14,Jose Huizar,46,HISTORIC CULTURAL NC,CENTRAL,22728,532,1322,27,9,28
1-399397591,12/19/2016 03:01:00 PM,12/21/2016 02:25:00 PM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,NC,12/21/2016 12:00:00 AM,12/21/2016 02:25:00 PM,Y,N,"904 SILVER LAKE BLVD, 90026",904,,SILVER LAKE,BLVD,90026,34.08162025,-118.2735733,"(34.08162025, -118.273573323)",594,C,7,East Los Angeles APC,13,Mitch O'Farrell,38,SILVER LAKE NC,RAMPART,23444,474,594,,8,90
1-399396681,12/19/2016 02:59:00 PM,06/20/2017 11:56:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,Y,NC,12/23/2016 12:00:00 AM,06/20/2017 11:32:00 AM,Y,N,"3900 W MIDDLEBURY ST, 90004",3900,W,MIDDLEBURY,ST,90004,34.07965424,-118.2896646,"(34.0796542377, -118.289664593)",594,A,7,Central APC,13,Mitch O'Farrell,34,EAST HOLLYWOOD NC,RAMPART,22721,455,507,16,8,58
1-399396771,12/19/2016 02:59:00 PM,12/21/2016 10:18:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,Y,NC,12/21/2016 12:00:00 AM,12/21/2016 10:18:00 AM,Y,N,"2272 W OLYMPIC BLVD, 90006",2272,W,OLYMPIC,BLVD,90006,34.05211516,-118.281981,"(34.0521151624, -118.281980962)",634,B,4,Central APC,1,Gilbert Cedillo,76,PICO UNION NC,RAMPART,22723,572,908,,11,8
1-399388071,12/19/2016 02:56:00 PM,12/21/2016 10:41:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,NC,12/21/2016 12:00:00 AM,12/21/2016 10:41:00 AM,Y,N,"2272 W OLYMPIC BLVD, 90006",2272,W,OLYMPIC,BLVD,90006,34.05230588,-118.2840296,"(34.052305876, -118.284029581)",634,B,4,Central APC,1,Gilbert Cedillo,76,PICO UNION NC,RAMPART,22723,572,908,,11,8
1-399355911,12/19/2016 02:44:00 PM,01/11/2017 09:44:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,WLA,12/27/2016 12:00:00 AM,01/11/2017 09:44:00 AM,Y,N,"9600 S HINDRY PL, 90045",9600,S,HINDRY,PL,90045,33.94922584,-118.3724506,"(33.9492258425, -118.372450605)",703,A,4,West Los Angeles APC,11,Mike Bonin,71,NC WESTCHESTER/PLAYA,PACIFIC,23676,935,445,12,10,16
1-399349151,12/19/2016 02:41:00 PM,12/23/2016 10:01:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,Y,EV,12/23/2016 12:00:00 AM,12/23/2016 10:01:00 AM,Y,N,"LASSEN ST AT WOODMAN AVE, 91345",,,,,91345,34.25060874,-118.4505807,"(34.2506087351, -118.450580684)",501,J,5,North Valley APC,6,Nury Martinez,6,ARLETA NC,MISSION,19330,,1217,,1,4
1-399343661,12/19/2016 02:38:00 PM,08/09/2017 11:42:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,WLA,12/27/2016 12:00:00 AM,08/09/2017 11:42:00 AM,Y,N,"9700 S HINDRY PL, 90045",9700,S,HINDRY,PL,90045,33.9483217,-118.3724951,"(33.9483216955, -118.37249506)",703,A,4,West Los Angeles APC,11,Mike Bonin,71,NC WESTCHESTER/PLAYA,PACIFIC,23676,935,445,12,10,16
1-399305341,12/19/2016 02:21:00 PM,03/16/2017 07:14:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,NC,12/23/2016 12:00:00 AM,03/16/2017 07:14:00 AM,Y,N,"SILVER LAKE BLVD AT RESERVOIR ST, 90026",,,,,90026,34.08323836,-118.2723394,"(34.0832383585, -118.272339437)",594,C,6,East Los Angeles APC,13,Mitch O'Farrell,38,SILVER LAKE NC,NORTHEAST,23444,468,594,,8,90
1-399287181,12/19/2016 02:13:00 PM,03/23/2017 06:59:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,NC,12/21/2016 12:00:00 AM,03/23/2017 06:59:00 AM,Y,N,"1740 W TEMPLE ST, 90026",1740,W,TEMPLE,ST,90026,34.06881847,-118.2642588,"(34.0688184657, -118.264258847)",634,D,1,Central APC,13,Mitch O'Farrell,44,GREATER ECHO PARK ELYSIAN NC,RAMPART,23444,552,930,,8,31
1-399283121,12/19/2016 02:10:00 PM,01/26/2017 10:55:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,WV,12/20/2016 12:00:00 AM,01/26/2017 10:55:00 AM,Y,N,"9140 N JORDAN AVE, 91311",9140,N,JORDAN,AVE,91311,34.23652178,-118.6038331,"(34.2365217831, -118.603833116)",500,A,7,North Valley APC,12,Mitchell Englander,99,CHATSWORTH NC,DEVONSHIRE,4284,96,1418,,2,43
1-399269541,12/19/2016 02:07:00 PM,01/20/2017 08:54:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,NC,12/22/2016 12:00:00 AM,01/20/2017 08:54:00 AM,Y,N,"3711 W OAKWOOD AVE, 90004",3711,W,OAKWOOD,AVE,90004,34.07782011,-118.2871566,"(34.0778201104, -118.287156638)",594,B,7,Central APC,13,Mitch O'Farrell,53,RAMPART VILLAGE NC,RAMPART,22721,455,507,16,8,80
1-399225678,12/19/2016 01:46:00 PM,12/23/2016 08:42:00 AM,SR Created,BOS,Homeless Encampment,Closed,Mobile App,iOS,N,WV,12/23/2016 12:00:00 AM,12/23/2016 08:42:00 AM,Y,,"22100 W ERWIN ST, 91367",22100,W,ERWIN,ST,91367,34.18261926,-118.6081323,"(34.1826192592, -118.608132342)",530,A,7,South Valley APC,3,Bob Blumenfield,16,WOODLAND HILLS-WARNER CENTER NC,TOPANGA,19347,298,434,,4,49
1-399197581,12/19/2016 01:33:00 PM,08/07/2017 07:09:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,WLA,12/30/2016 12:00:00 AM,08/07/2017 06:40:00 AM,Y,N,"5400 W 99TH ST, 90045",5400,W,99TH,ST,90045,33.94683349,-118.3753816,"(33.9468334948, -118.375381638)",703,A,4,West Los Angeles APC,11,Mike Bonin,71,NC WESTCHESTER/PLAYA,PACIFIC,23676,935,445,12,10,16
1-399169121,12/19/2016 01:22:00 PM,05/24/2017 09:34:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,Y,WV,12/26/2016 12:00:00 AM,05/24/2017 09:34:00 AM,Y,N,"DON PIO DR AT VENTURA BLVD, 91364",,,,,91364,34.16842805,-118.6038225,"(34.1684280511, -118.60382249)",560,A,2,South Valley APC,3,Bob Blumenfield,16,WOODLAND HILLS-WARNER CENTER NC,TOPANGA,19346,312,1489,6,4,49
1-399170681,12/19/2016 01:20:00 PM,03/14/2017 12:16:00 PM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,WLA,12/26/2016 12:00:00 AM,03/14/2017 12:16:00 PM,Y,N,"1641 S PREUSS ROAD, 90035",1641,S,PREUSS,ROAD,90035,34.04926208,-118.3847172,"(34.0492620833, -118.38471723)",632,H,4,Central APC,5,Paul Koretz,61,SOUTH ROBERTSON NC,WEST LOS ANGELES,23666,645,830,,6,95
1-399141451,12/19/2016 01:11:00 PM,05/04/2017 07:10:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,WLA,12/27/2016 12:00:00 AM,05/04/2017 07:10:00 AM,Y,N,"5200 W PARDEE ST, 90045",5200,W,PARDEE,ST,90045,33.94899149,-118.3704539,"(33.9489914879, -118.370453875)",703,A,4,West Los Angeles APC,11,Mike Bonin,71,NC WESTCHESTER/PLAYA,PACIFIC,23676,935,445,12,10,16
1-399137871,12/19/2016 01:08:00 PM,12/27/2016 07:39:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,SLA,12/27/2016 12:00:00 AM,12/27/2016 07:39:00 AM,Y,N,"2315 S FLOWER ST, 90007",2315,S,FLOWER,ST,90007,34.02979644,-118.2735397,"(34.0297964365, -118.273539725)",634,C,7,South Los Angeles APC,9,Curren D. Price Jr.,78,SOUTH CENTRAL NC,NEWTON,22724,694,660,7,13,6
1-399138951,12/19/2016 01:08:00 PM,06/15/2017 03:16:00 PM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,N,EV,12/30/2016 12:00:00 AM,06/15/2017 09:56:00 AM,Y,N,"KESTER AVE AT BESSEMER ST, 91411",,,,,91411,34.18078278,-118.4574854,"(34.180782777, -118.457485433)",531,J,7,South Valley APC,6,Nury Martinez,20,VAN NUYS NC,VAN NUYS,19735,239,557,,3,18
1-399129321,12/19/2016 01:04:00 PM,01/11/2017 01:09:00 PM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,WLA,12/27/2016 12:00:00 AM,01/11/2017 01:09:00 PM,Y,N,"5400 W 93RD ST, 90045",5400,W,93RD,ST,90045,33.95149443,-118.3741631,"(33.9514944267, -118.374163114)",703,A,4,West Los Angeles APC,11,Mike Bonin,71,NC WESTCHESTER/PLAYA,PACIFIC,23676,935,445,12,10,16
1-399090121,12/19/2016 12:44:00 PM,04/10/2017 08:36:00 AM,SR Created,BOS,Homeless Encampment,Closed,Self Service,,Y,WLA,12/21/2016 12:00:00 AM,04/10/2017 08:36:00 AM,Y,N,"2831 S MIDVALE AVE, 90064",2831,S,MIDVALE,AVE,90064,34.03251558,-118.4238932,"(34.0325155826, -118.423893233)",632,D,7,West Los Angeles APC,5,Paul Koretz,62,WESTSIDE NC,WEST LOS ANGELES,24029,888,1251,9,6,75
