LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000167117-0001-7,RAUL SOTELO/BLANCA SOTELO,LE PETIT JARDIN CAFE' & FLOWERS,1456 S ROBERTSON BLVD,LOS ANGELES,90035-3402,1456 ROBERTSON 90035-3402,,,,722110,Full-service restaurants,5,06/01/1995,,"(34.053, -118.3839)",23666,6,645,830,,95
0000167197-0001-6,MAO'S KITCHEN INC,MAO'S KITCHEN INC,1512 PACIFIC AVENUE,VENICE,90291-3612,1512 PACIFIC 90291-3612,1512   PACIFIC AVENUE,VENICE,90291-3612,722110,Full-service restaurants,11,06/15/2000,,"(33.988, -118.4725)",25073,10,909,1263,10,30
0000168188-0001-4,PASQUAL/JULIA AQUINO,RESTAURANTE PUEBLA,11300 W PICO BLVD,LOS ANGELES,90064-1704,11300 PICO 90064-1704,,,,722110,Full-service restaurants,11,,,"(34.0352, -118.4386)",24029,10,889,1128,9,50
0000168361-0001-1,ASH HOP II INC,INTERNATIONAL HOUSE OF PANCAKES,2912 S SEPULVEDA BLVD,LOS ANGELES,90064-3913,2912 SEPULVEDA 90064-3913,,,,722110,Full-service restaurants,5,09/14/1995,,"(34.0286, -118.4294)",24029,6,895,1247,9,75
0000168573-0001-1,SCHPADA INC,CARMINES TWO,10463 SANTA MONICA BLVD,LOS ANGELES,90025-5031,10463 SANTA MONICA 90025-5031,,,,722110,Full-service restaurants,5,09/15/1995,,"(34.0561, -118.4263)",23443,6,859,738,9,72
0000169703-0001-9,STAARR REALTY CORP,,2347 S SEPULVEDA BLVD,LOS ANGELES,90064-1910,2347 SEPULVEDA 90064-1910,2444 WILSHIRE BLVD #504,SANTA MONICA,90403-5846,722110,Full-service restaurants,5,01/01/1992,,"(34.0371, -118.4353)",24029,6,869,814,9,75
0000169934-0002-9,CULINART OF CALIFORNIA,,250 S ROSSMORE AVENUE,LOS ANGELES,90004-3739,250 ROSSMORE 90004-3739,,,,722110,Full-service restaurants,5,01/04/2010,,"(34.0693, -118.3273)",22721,7,577,348,,86
0000170398-0001-2,MORISHITA ENTERPRISES INC,NIRVANA,314 E 1ST STREET,LOS ANGELES,90012-3902,314 1ST 90012-3902,314 E 1st,Los Angeles,90012-3902,722110,Full-service restaurants,14,07/04/1994,,"(34.0501, -118.2404)",22728,9,536,1502,,28
0000171065-0001-1,NATHAN BEN SHITRIT,BILLIARS AND SPORT BAR,13325 VICTORY BLVD,VAN NUYS,91401-1832,13325 VICTORY 91401-1832,POST OFFICE BOX #524,VAN NUYS,91408-0524,722110,Full-service restaurants,2,01/19/1995,,"(34.1866, -118.4235)",19729,5,186,500,,70
0000172897-0001-3,RIO GRANDE REST INC,RIO GRANDE MEXICAN FOOD,18845 SHERMAN WAY #H,RESEDA,91335-4042,18845 SHERMAN 91335-4042,,,,722110,Full-service restaurants,3,02/01/1995,,"(34.2011, -118.544)",18909,4,257,310,,12
0000172918-0001-7,CARLOS RODRIGUEZ / RAUL RODGIRUEZ,RANCH HOUSE BARBEQUE & GRILL,6157 VAN NUYS BLVD,VAN NUYS,91401-3307,6157 VAN NUYS 91401-3307,6157 VAN NUYS BLVD,VAN NUYS,91401-3307,722110,Full-service restaurants,6,08/15/2000,,"(34.1819, -118.4487)",19729,3,237,1339,,18
0000174085-0002-8,PANDA INN INC,PANDA INN #9,615 N WESTERN AVENUE UNIT #29,LOS ANGELES,90004-1716,615 Western 90004-1716,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,13,10/10/2019,,"(34.0822, -118.3095)",22721,7,450,891,,89
0000174102-0002-3,STARBUCKS CORPORATION,STARBUCKS COFFEE #14629,8000 W SUNSET BLVD UNIT #B-110,LOS ANGELES,90046-2442,8000 SUNSET 90046-2442,POST OFFICE BOX #34442,SEATTLE,98124-1442,722110,Full-service restaurants,13,12/05/2008,,"(34.098, -118.3644)",23677,7,409,728,,82
0000174440-0001-5,NUTRI STORES INC,QUIZNOS #6068,201 N LOS ANGELES STREET #22,LOS ANGELES,90012-3317,201 LOS ANGELES 90012-3317,467 N ROBINWOOD DRIVE,LOS ANGELES,90049-2327,722110,Full-service restaurants,14,09/30/2004,,"(34.0534, -118.2408)",22728,9,543,1502,,28
0000174689-0001-7,TETSUSHI MATSUMOTO ET AL,SHABU-HACHI RESTAURANT,11680 W OLYMPIC BLVD,LOS ANGELES,90064-1420,11680 OLYMPIC 90064-1420,1520 W CARSON STREET APT #222,TORRANCE,90501-3972,722110,Full-service restaurants,11,09/01/2000,,"(34.0344, -118.4475)",24029,10,867,1517,9,50
0000176397-0001-1,"MITCHELL ROTNER ENTERPRISES, INC.",LITTLE TONI'S RESTAURANT,4745 LANKERSHIM BLVD,N HOLLYWOOD,91602-1803,4745 LANKERSHIM 91602-1803,,,,722110,Full-service restaurants,2,02/01/1951,,"(34.1567, -118.3697)",8489,5,211,1231,,13
0000176836-0001-6,MARISCOS MARIA INC,MARISCOS MARIA,5640 W ADAMS BLVD    #,LOS ANGELES,90016-2526,5640 ADAMS 90016-2526,,,,722110,Full-service restaurants,10,06/01/2000,,"(34.0324, -118.366)",23077,12,667,1118,,17
0000177228-0001-0,ROBERT CHICHA,LA FONDUE,4012 DIXIE CANYON AVENUE,SHERMAN OAKS,91423-4832,4012 DIXIE CANYON 91423-4832,,,,722110,Full-service restaurants,4,04/15/1979,,"(34.1426, -118.4244)",19736,7,341,697,,83
0000177428-0001-6,JUAN A/IRMA GONZALEZ,TONYS MEXICAN GRILL,12910 MAGNOLIA BLVD #F,SHERMAN OAKS,91423-1662,12910 MAGNOLIA 91423-1662,,,,722110,Full-service restaurants,4,02/21/1995,,"(34.1648, -118.414)",19736,7,203,645,,83
0000177534-0001-0,EFREN GARCIA,TAQUERIA LOS COMPADRES #2,11920 FOOTHILL BLVD,LAKE VIEW TERRACE,91342-7101,11920 FOOTHILL 91342-7101,,,,722110,Full-service restaurants,7,10/10/1997,,"(34.2751, -118.3958)",18912,1,18,248,,11
0000177655-0001-0,TOLUCA LAKE HAMS INC,HONEY BAKED HAMS OF TOLUCA LAKE,10106 RIVERSIDE DRIVE,TOLUCA LAKE,91602-2518,10106 RIVERSIDE 91602-2518,,,,722110,Full-service restaurants,2,07/01/1994,,"(34.1522, -118.3508)",8489,7,342,702,,5
0000178206-0001-1,MULBERRY STREET PIZZERIA INC,,17040 VENTURA BLVD,ENCINO,91316-4129,17040 VENTURA 91316-4129,15300 VENTURA BLVD #315,SHERMAN OAKS,91403-5870,722110,Full-service restaurants,5,01/01/1995,,"(34.0, -119.0)",,,,,,
0000178275-0001-1,CHAMEAU INC,CHAMEAU,3607 S WESTERN AVENUE,LOS ANGELES,90018-3826,3607 WESTERN 90018-3826,3607 S WESTERN AVENUE,LOS ANGELES,90018-3826,722110,Full-service restaurants,8,06/15/2000,,"(34.0226, -118.3092)",23079,14,687,1295,7,32
0000178299-0001-7,OCHA CLASSIC CORPORATION,OCHA CLASSIC RESTAURANT #1,837 S VERMONT AVENUE,LOS ANGELES,90005-1522,837 VERMONT 90005-1522,820 S NEW HAMPSHIRE AVENUE #102,LOS ANGELES,90005-1829,722110,Full-service restaurants,10,07/11/2000,,"(34.0567, -118.2916)",22722,12,599,1246,,63
0000178811-0001-1,TACOS MANZANO INC,TACOS MANZANO,11160 BURBANK BLVD,N HOLLYWOOD,91601-2438,11160 BURBANK 91601-2438,,,,722110,Full-service restaurants,2,06/29/2000,,"(34.1721, -118.3746)",8488,5,208,279,,13
0000179601-0001-8,Y T K INVESTMENTS LLC,LAS PALMAS | LAX,1714 N LAS PALMAS AVENUE,LOS ANGELES,90028-4805,1714 LAS PALMAS 90028-4805,,,,722110,Full-service restaurants,13,05/05/2000,,"(34.102, -118.3361)",23446,8,416,864,,82
0000179792-0001-3,NIKIFOROS VALASKANTJIS & GEORGE VALASKANTJIS,TOMS #9/WILMINGTON CENTER,1101 N AVALON BLVD,WILMINGTON,90744-3501,1101 AVALON 90744-3501,12735 BELLFLOWER BLVD,DOWNEY,90242-4813,722110,Full-service restaurants,15,03/15/1979,,"(33.7847, -118.2628)",3350,15,960,640,,15
0000179834-0001-9,NEAL S RUBY,MCDONALDS OF SAN PEDRO,303 S GAFFEY STREET,SAN PEDRO,90731-2433,303 GAFFEY 90731-2433,3198 AIRPORT LOOP DRIVE SUITE #D1,COSTA MESA,92626-3407,722110,Full-service restaurants,15,05/01/1979,,"(33.7414, -118.2923)",3342,15,975,1205,,36
0000180332-0001-0,SUGI AMH INC,YOSHINOYA RESTAURANT,2850 CRENSHAW BLVD #C,LOS ANGELES,90016-3604,2850 CRENSHAW 90016-3604,5321 HALISON STREET,TORRANCE,90503-1211,722110,Full-service restaurants,10,09/07/2004,,"(34.0298, -118.3351)",23079,12,662,926,7,
0000180355-0001-1,HIDE SUSHI CO LTD/C,HIDE SUSHI,2040 SAWTELLE BLVD,LOS ANGELES,90025-6230,2040 SAWTELLE 90025-6230,,,,722110,Full-service restaurants,11,05/15/1979,,"(34.0404, -118.4431)",23443,10,868,1518,9,50
0000180374-0001-3,"MICELI'S RESTAURANTS, INC.",MICELIS HOLLYWOOD,1646 N LAS PALMAS AVENUE,LOS ANGELES,90028-6112,1646 LAS PALMAS 90028-6112,3655 CAHUENGA BLVD W,LOS ANGELES,90068-1205,722110,Full-service restaurants,13,01/01/1951,,"(34.1005, -118.3361)",23446,8,422,468,,34
0000182387-0002-3,THE RUSTIC SPOON LLC,THE RUSTIC SPOON,4384 LANKERSHIM BLVD,NORTH HOLLYWOOD,91602-2744,4384 LANKERSHIM 91602-2744,,,,722110,Full-service restaurants,2,01/08/2010,,"(34.15, -118.3656)",8489,7,342,701,,5
0000182511-0001-9,STUDIO SUSHI INC,TERU SUSHI,11940 VENTURA BLVD,STUDIO CITY,91604-2606,11940 VENTURA 91604-2606,,,,722110,Full-service restaurants,4,04/12/1979,,"(34.1431, -118.3919)",8492,5,351,1353,6,84
0000184603-0001-7,DANIEL LARA,DANIEL LARA FLOORING,13516   BRADLEY AVENUE,SYLMAR,91342-1101,13516 BRADLEY 91342-1101,POST OFFICE BOX #921643,SYLMAR,91392-1643,722110,Full-service restaurants,7,08/10/2000,,"(34.317, -118.4757)",18912,1,48,366,,47
0000185001-0001-6,ITALIAN KITCHEN LLC,ROCCO'S ITALIAN KITCHEN,6335 WILSHIRE BLVD,LOS ANGELES,90048-5001,6335 WILSHIRE 90048-5001,,,,722110,Full-service restaurants,5,09/01/2000,,"(34.0635, -118.3663)",23679,6,638,812,,26
0000185094-0001-2,FEAST CATERING INC,FEAST,701 ROME DRIVE,LOS ANGELES,90065-4040,701 ROME 90065-4040,701 ROME DRIVE,LOS ANGELES,90065-4040,722110,Full-service restaurants,1,09/01/2000,,"(34.1037, -118.2148)",24030,11,376,1290,13,92
0000186092-0001-1,HYO GOEING KIM,PHILLY STEAK DEPOT,6254 SANTA MONICA BLVD,LOS ANGELES,90038-1704,6254 SANTA MONICA 90038,,,,722110,Full-service restaurants,13,08/01/2000,,"(34.0907, -118.3256)",23669,8,442,447,,34
0000187472-0001-3,VARDAN YETARYAN,VAN BAKERY,5409 W SUNSET BLVD,LOS ANGELES,90027-5613,5409 SUNSET 90027-5613,,,,722110,Full-service restaurants,13,03/01/2000,,"(34.0981, -118.3072)",23445,8,428,456,16,58
0000187927-0001-9,ENRIQUE SANCHEZ,EL COMAL MEXICAN TASTE,5465 SANTA MONICA BLVD #104,LOS ANGELES,90029-2339,5465 SANTA MONICA 90029-2339,,,,722110,Full-service restaurants,13,05/21/2001,,"(34.0907, -118.3083)",23447,8,438,242,,57
0000188164-0001-1,BIG DADDYS FOODS INC,BIG DADDYS,1425 OCEAN FRONT WALKS,VENICE,90291-3605,1425 OCEAN FRONT 90291-3605,1015 VICTORIA AVENUE,VENICE,90291-3962,722110,Full-service restaurants,11,07/13/1996,,"(33.9878, -118.4744)",25073,10,909,1263,10,30
0000188741-0001-0,LA SERENATA DE GARIBALDI INC,LA SERENATA EXPRESS,10924 W PICO BLVD,LOS ANGELES,90064-2112,10924 PICO 90064-2112,10924 W PICO BLVD,LOS ANGELES,90064-2112,722110,Full-service restaurants,5,12/04/1995,,"(34.0392, -118.4302)",24029,6,869,1305,9,75
0000188881-0001-2,WB RESTAURANT PARTNERS LP,JAMES' BEACH,60 N VENICE BLVD,VENICE,90291-4166,60 VENICE 90291-4166,,,,722110,Full-service restaurants,11,09/18/1996,,"(33.9847, -118.4705)",25073,10,913,1233,10,30
0000188910-0001-1,"TACO PLUS NATIONAL, INC",TACO PLUS,1525 S BUNDY DRIVE,LOS ANGELES,90025-2603,1525 BUNDY 90025-2603,,,,722110,Full-service restaurants,11,11/04/1996,,"(34.0399, -118.4625)",23443,10,866,751,9,50
0000189280-0001-6,TAHITI GIRL INC,HIMANO CAFE | HINANO,15 WASHINGTON BLVD,MARINA DEL REY,90292-5123,15 WASHINGTON 90292-5123,,,,722110,Full-service restaurants,11,05/23/1997,,"(33.9792, -118.4665)",25074,10,915,952,10,30
0000189727-0001-7,THE ROSE CAFE & MARKET INC,THE ROSE CAFE/MARKET,220 ROSE AVENUE,VENICE,90291-2568,220 ROSE 90291-2568,3547 VOYAGER ST #201     SUITE #201,TORRANCE,90503-,722110,Full-service restaurants,11,07/20/1979,,"(33.9961, -118.4775)",25073,10,908,734,10,30
0000190096-0001-1,FERNANDO GARCIA,,924 W WASHINGTON BLVD,LOS ANGELES,90015-3312,924 WASHINGTON 90015,,,,722110,Full-service restaurants,1,,,"(34.0371, -118.2781)",22724,11,698,444,7,32
0000192351-0001-3,YOO SOOK CHOI,SNACK SHOP,1600 W SLAUSON AVENUE #H27,LOS ANGELES,90047-1117,1600 SLAUSON 90047-1117,1600 W SLAUSON AVENUE #I29,LOS ANGELES,90047-1117,722110,Full-service restaurants,8,01/01/1995,,"(33.9891, -118.3045)",23678,14,769,1052,7,35
0000192551-0001-0,JIMMY JR INC,,6124 HOLLYWOOD BLVD,LOS ANGELES,90028-5304,6124 HOLLYWOOD 90028-5304,6233 HOLLYWOOD BLVD,LOS ANGELES,90028-5310,722110,Full-service restaurants,13,02/07/1995,,"(34.1016, -118.323)",23446,8,427,556,,57
0000192690-0001-8,MI KYONG YI,"YI, MIKYONG FAMILY CHILD CARE",3205 COUNTRY CLUB DRIVE,LOS ANGELES,90019-3603,3205 COUNTRY CLUB 90019-3603,,,,722110,Full-service restaurants,10,07/17/2000,,"(34.0494, -118.3114)",23080,12,616,823,,52
0000192743-0001-1,SUN OK LEE,RICKS FISH MARKET,4750 W WASHINGTON BLVD,LOS ANGELES,90016-1526,4750 WASHINGTON 90016-1526,12750   CENTER COURT DRIVE S SUITE #230,CERRITOS,90703-9341,722110,Full-service restaurants,10,07/15/2000,,"(34.0397, -118.3429)",23077,12,655,1116,,69
0000192822-0002-6,FROYLAN GUERRERO,TAM'S BURGER'S,5837 S FIGUEROA STREET,LOS ANGELES,90003-1061,5837 FIGUEROA 90003-1061,136 E 77TH STREET,LOS ANGELES,90003-2528,722110,Full-service restaurants,9,06/01/2007,,"(33.9888, -118.2826)",22352,13,767,991,7,2
0000194211-0001-5,TOMAS MARTINEZ,ANA MARIA    STALL C9,317 S BROADWAY SPACE #A5,LOS ANGELES,90013-1278,317 BROADWAY 90013-1278,7629   SUVA STREET,DOWNEY,90240-3103,722110,Full-service restaurants,14,02/28/1995,,"(34.0507, -118.2481)",23074,9,541,1183,,76
0000194222-0001-3,STARBUCKS CORPORATION,STARBUCKS COFFEE #9234,555 W 5TH STREET,LOS ANGELES,90013-1010,555 5TH 90013-1010,POST OFFICE BOX #34067,SEATTLE,98124-1067,722110,Full-service restaurants,14,02/21/1995,,"(34.0498, -118.2533)",23074,9,545,733,,76
0000194233-0001-1,VRAM INC,,5142 VAN NUYS BLVD,VAN NUYS,91403-1401,5142 VAN NUYS 91403-1401,,,,722110,Full-service restaurants,4,07/01/1979,,"(34.1639, -118.4487)",19736,7,248,674,,83
0000194687-0001-1,MARCUS MEADE/IRINA RASHKOVSKY,UNCLE ANDRES BBQ,11715 MOORPARK STREET,STUDIO CITY,91604-2112,11715 MOORPARK 91604-2112,,,,722110,Full-service restaurants,4,07/20/2000,,"(34.1503, -118.3882)",8492,5,347,390,,84
0000195233-0001-9,RICARDO D/MARIA FLORES,RINCON CHILIENO,4352 MELROSE AVENUE,LOS ANGELES,90029-3543,4352 MELROSE 90029-3543,,,,722110,Full-service restaurants,13,06/27/1979,,"(34.0835, -118.2952)",22721,8,453,507,16,58
0000195266-0001-3,JACK H/PUI H LAU,BABMOO GARDEN,8844 S VERMONT AVENUE,LOS ANGELES,90044-4832,8844 VERMONT 90044-4832,,,,722110,Full-service restaurants,8,08/13/1979,,"(33.9569, -118.2915)",23675,14,801,1164,7,45
0000195355-0004-8,PANDA EXPRESS INC,PANDA EXPRESS 119,3650 W MARTIN LUTHER KING JR BLVD #137,LOS ANGELES,90008-1748,3650 MARTIN LUTHER KING JR 90008-1748,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,8,01/01/1995,,"(34.0114, -118.3363)",22725,14,761,1025,7,54
0000195355-0006-4,PANDA EXPRESS INC,PANDA EXPRESS 140,14006 RIVERSIDE DRIVE #254,SHERMAN OAKS,91423-6382,14006 RIVERSIDE 91423-6382,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,4,04/16/1994,,"(34.1576, -118.4381)",19736,7,245,964,,83
0000195355-0009-9,PANDA EXPRESS INC,PANDA EXPRESS 171,4325 GLENCOE AVENUE #C4,MARINA DEL REY,90292-6444,4325 GLENCOE 90292-6444,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,11,10/05/1992,,"(33.9866, -118.4397)",25074,10,919,240,10,85
0000195355-0011-1,PANDA EXPRESS INC,PANDA EXPRESS 175,308 WESTWOOD PLAZA,LOS ANGELES,90095-8355,308 WESTWOOD 90095-8355,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,5,01/11/1993,,"(34.0731, -118.4448)",24344,6,848,1255,9,72
0000195355-0013-7,PANDA EXPRESS INC,PAND EXPRESS #219,18427 NORDHOFF STREET #D,NORTHRIDGE,91325-2280,18427 NORDHOFF 91325-2280,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,12,11/01/1993,,"(34.2355, -118.5343)",18514,2,108,1539,,87
0000195355-0015-3,PANDA EXPRESS INC,PANDA EXPRESS 248,350 S GRAND AVENUE   #R 1,LOS ANGELES,90071-3406,350 GRAND 90071-3406,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,14,04/26/1995,,"(34.0517, -118.2514)",24035,9,545,733,37,76
0000195355-0016-1,PANDA EXPRESS INC,PANDA EXPRESS #275,14561 VENTURA BLVD,SHERMAN OAKS,91403-3772,14561 VENTURA 91403-3772,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,4,08/15/1994,,"(34.1511, -118.4501)",19732,7,337,680,6,83
0000195355-0017-0,PANDA EXPRESS INC,PANDA EXPRESS #304,630 W 5TH STREET,LOS ANGELES,90071-2002,630 5TH 90071-2002,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,14,02/07/1996,,"(34.0504, -118.2542)",24035,9,545,733,,76
0000195355-0019-6,PANDA EXPRESS INC,PANDA EXPRESS 355,3728 CAHUENGA BLVD,STUDIO CITY,91604-3502,3728 CAHUENGA 91604-3502,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,4,06/13/1997,,"(34.1355, -118.3617)",24033,7,350,591,11,82
0000195355-0021-8,PANDA EXPRESS INC,PANDA EXPRESS 412,2204 SAWTELLE BLVD,LOS ANGELES,90064-1706,2204 SAWTELLE 90064-1706,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,11,10/24/1997,,"(34.0381, -118.4411)",24029,10,868,1518,9,50
0000195355-0022-6,PANDA EXPRESS INC,PANDA EXPRESS 426,18080 CHATSWORTH STREET #B,GRANADA HILLS,91344-5655,18080 CHATSWORTH 91344-5655,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,12,04/17/1998,,"(34.2645, -118.5267)",19329,2,83,1534,39,79
0000195355-0023-4,PANDA EXPRESS INC,PANDA EXPRESS 433,20515 DEVONSHIRE STREET,CHATSWORTH,91311-3208,20515 DEVONSHIRE 91311-3208,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,12,07/31/1998,,"(34.2572, -118.5804)",4284,2,100,236,4,43
0000195355-0024-2,PANDA EXPRESS INC,PANDA EXPRESS #435,2828 S FIGUEROA STREET,LOS ANGELES,90007-3257,2828 FIGUEROA 90007-3257,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,9,11/23/1998,,"(34.026, -118.2773)",22724,13,701,967,7,32
0000195355-0026-9,PANDA EXPRESS INC,PANDA EXPRESS #3075,8201 TOPANGA CANYON BLVD,CANOGA PARK,91304-3800,8201 TOPANGA CANYON 91304-3800,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,3,12/18/1999,,"(34.2175, -118.6059)",4279,4,279,411,,37
0000195355-0027-7,PANDA EXPRESS INC,PANDA EXPRESS #575,6859 TOPANGA CANYON BLVD,CANOGA PARK,91303-2355,6859 TOPANGA CANYON 91303-2355,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,3,05/01/2001,,"(34.1948, -118.6059)",4278,4,297,1473,,37
0000195355-0028-5,PANDA EXPRESS INC,PANDA EXPRESS #792,2919 LOS FELIZ BLVD #E4,LOS ANGELES,90039-1531,2919 LOS FELIZ 90039-1531,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,13,01/10/2003,,"(34.1259, -118.2639)",23670,8,395,566,,42
0000195355-0029-3,PANDA EXPRESS INC,PANDA EXPRESS #948,4947 EAGLE ROCK BLVD,LOS ANGELES,90041-1906,4947 EAGLE ROCK 90041-1906,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,14,04/29/2004,,"(34.1359, -118.215)",23672,9,356,401,,60
0000195355-0033-1,PANDA EXPRESS INC,PANDA EXPRESS #1014 | PANDA EXPRESS @1014,17056 DEVONSHIRE STREET,NORTHRIDGE,91325-1617,17056 DEVONSHIRE 91325-1617,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,12,10/31/2004,,"(34.2575, -118.5041)",18514,2,84,1420,39,87
0000195355-0041-2,PANDA EXPRESS INC,PANDA EXPRESS 1439,5300 LANKERSHIM BLVD UNIT #140,NORTH HOLLYWOOD,91601-3170,5300 LANKERSHIM 91601-3170,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,2,05/16/2007,,"(34.167, -118.3759)",8488,5,209,322,,13
0000195355-0043-9,PANDA EXPRESS INC,PANDA EXPRESS #1706,8231 FOOTHILL BLVD,SUNLAND,91040-2807,8231 FOOTHILL 91040-2807,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,7,04/01/2009,,"(34.2596, -118.3122)",3221,1,15,260,18,7
0000195355-0044-7,PANDA EXPRESS INC,PANDA EXPRESS #1556,1608 PACIFIC COAST HIGHWAY,HARBOR CITY,90710-2628,1608 PACIFIC COAST 90710-2628,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,15,07/01/2009,,"(33.7894, -118.3044)",26327,15,951,644,,29
0000195355-0049-8,PANDA EXPRESS INC,PANDA EXPRESS #2172,1803 N CAHUENGA BLVD,LOS ANGELES,90028-5001,1803 CAHUENGA 90028-5001,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,13,12/07/2012,,"(34.1041, -118.3298)",23446,8,415,334,,82
0000195355-0050-1,PANDA EXPRESS INC,PANDA EXPRESS #2348,5867 S CENTRAL AVENUE,LOS ANGELES,90001-1127,5867 CENTRAL 90001-1127,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,9,03/21/2014,,"(33.9881, -118.2564)",22350,13,1576,94,7,
0000195355-0051-0,PANDA EXPRESS INC,,8315 LAUREL CANYON BLVD,SUN VALLEY,91352-3809,8315 LAUREL CANYON 91352-3809,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,6,07/01/2015,,"(34.222, -118.3965)",19335,3,152,448,,21
0000195355-0057-9,PANDA EXPRESS INC,PANDA EXPRESS #2921,524 E WASHINGTON BLVD,LOS ANGELES,90015-3723,524 WASHINGTON 90015-3723,1683   WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,9,10/05/2018,,"(34.0283, -118.2601)",23076,13,702,815,7,6
0000195355-0058-7,PANDA EXPRESS INC,PANDA EXPRESS # 3079 | PANDA EXPRESS #3079,9007   WOODMAN AVENUE   SUITE #D,ARLETA,91331-6404,9007 WOODMAN 91331-6404,1683   WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,6,12/20/2018,,"(34.2342, -118.4401)",18907,3,146,307,,59
0000195355-0059-5,PANDA EXPRESS INC,PANDA EXPRESS 2623,2011   WESTWOOD BLVD,LOS ANGELES,90025-6328,2011 WESTWOOD 90025-6328,1683   WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,5,04/01/2016,,"(34.0462, -118.4341)",23443,6,860,736,9,75
0000195355-0060-9,PANDA EXPRESS INC,PANDA EXPRESS 2759,20040  1/2   VENTURA BLVD,WOODLAND HILLS,91364-2637,20040 VENTURA 91364-2637,1683   WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,3,01/14/2017,,"(34.171, -118.57)",19346,4,311,1492,6,49
0000195355-0061-7,PANDA EXPRESS INC,PANDA EXPRESS 2648,741 S SOTO STREET,LOS ANGELES,90023-1336,741 SOTO 90023-1336,1683   WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,14,05/01/2017,,"(34.0347, -118.2158)",23441,9,523,947,,38
0000195355-0063-3,PANDA EXPRESS INC,PANDA EXPRESS #3272,17200 VENTURA BLVD SUITE #224,ENCINO,91316-4005,17200 VENTURA 91316-4005,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,4,10/01/2019,,"(34.1599, -118.5078)",4286,6,325,328,6,62
0000195355-0064-1,PANDA EXPRESS INC,PANDA EXPRESS 3304,2619 N FIGUEROA STREET SUITE #D,LOS ANGELES,90065-1025,2619 Figueroa 90065-1025,1683 WALNUT GROVE AVENUE,ROSEMEAD,91770-3711,722110,Full-service restaurants,1,08/01/2020,,"(34.0848, -118.2221)",24030,11,381,1365,1,94
0000195370-0001-8,ZOHRAB BEDIKIAN,ZOHRAB BEDIKIAN SNACK BAR,210 W TEMPLE STREET,LOS ANGELES,90012-3210,210 TEMPLE 90012-3210,6717 NOBLE AVENUE,VAN NUYS,91405-4535,722110,Full-service restaurants,14,07/02/1993,,"(34.0549, -118.2427)",22728,9,543,1183,,76
