LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0002551098-0001-3,STEVE JAMES BOTTOMLEY,,6654 BLEWETT AVENUE,LAKE BALBOA,91406-6010,6654 BLEWETT 91406-6010,,,,541600,"Management, scientific, & technical consulting services",6,01/01/2010,,"(34.1914, -118.4781)",19734,3,226,296,,61
0002552308-0001-2,NICOLE D CARRASCO,NDC DESIGN STUDIO,7320   RUBIO AVENUE,LAKE BALBOA,91406-2825,7320 RUBIO 91406-2825,,,,541400,"Specialized design services (including interior, industrial, graphic, & fashion design)",6,03/31/2011,,"(34.2036, -118.4954)",19734,3,263,436,,61
0002552928-0001-9,NICOLAS FARMAKALIDIS,NEILAPRODUCTIONS,7123 SHOSHONE AVENUE,LAKE BALBOA,91406-3531,7123 SHOSHONE 91406-3531,,,,711510,"Independent artists, writers, & performers",6,10/15/2010,,"(34.199, -118.5163)",19734,3,261,1091,,61
0002553079-0001-5,VALLEY OF HOPE FOUNDATION INC,,16000 SHERMAN WAY #213,LAKE BALBOA,91406-4056,16000 SHERMAN 91406-4056,,,,813000,"Religious, grantmaking, civic, professional, & similar organizations",6,01/12/2010,,"(34.2011, -118.4814)",19734,3,221,294,,61
0002557677-0001-4,BRENDA BERKLEY DESIGNS INC,,16630 KELSLOAN STREET,LAKE BALBOA,91406-2823,16630 KELSLOAN 91406-2823,,,,424930,"Flower, nursery stock, & florists' supplies",6,04/01/2011,,"(34.2055, -118.4952)",19734,3,263,436,,61
0002560593-0001-1,DANIEL DIAZ,ANTI-HERO/DAN DIAZ/HYPOTHETICAL MUSIC,6837 BIANCA AVENUE,LAKE BALBOA,91406-4323,6837 BIANCA 91406-4323,,,,711510,"Independent artists, writers, & performers",6,05/07/2010,,"(34.195, -118.5133)",19734,3,260,1091,,61
0002561383-0001-8,SOPHIA MANTZAVINOS,,6417 DENSMORE AVENUE,LAKE BALBOA,91406-6021,6417 DENSMORE 91406-6021,2941 MAIN STREET SUITE #I,SANTA MONICA,90405-6405,621340,"Offices of physical, occupational & speech therapists, & audiologists",6,06/01/2011,,"(34.1869, -118.4774)",19734,3,226,296,,61
0002561481-0001-7,TINA KRONIS,,16442 GILMORE STREET,LAKE BALBOA,91406-5715,16442 GILMORE 91406-5715,,,,611000,"Educational services (including schools, colleges, & universities)",6,01/04/2003,,"(34.1875, -118.4917)",19734,3,262,298,,61
0002563337-0001-2,KRISTINE E ASHTON,ASHTON-MAGNUSON MEDIA,7915 AMESTOY AVENUE,LAKE BALBOA,91406-1604,7915 AMESTOY 91406-1604,,,,541800,Advertising & related services,6,10/01/2009,,"(34.2141, -118.5055)",19734,3,251,432,,61
0002566316-0001-2,BIRMINGHAM COMMUNITY CHARTER HIGH SCHOOL,,17000 HAYNES STREET,LAKE BALBOA,91406-5420,17000 HAYNES 91406-5420,,,,611000,"Educational services (including schools, colleges, & universities)",6,07/01/2009,,"(34.1893, -118.5035)",19734,3,261,571,,61
0002570149-0001-3,HAMED KHALAJZADEH,ASOODEHDELAN,6710   BLEWETT AVENUE,LAKE BALBOA,91406-6012,6710 BLEWETT 91406-6012,6710   BLEWETT AVENUE,VAN NUYS,91406-6012,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",6,07/18/2011,,"(34.1923, -118.4779)",19734,3,226,296,,61
0002570830-0001-6,ROYAL VALUATION SERVICES INC,,17216 SATICOY STREET SUITE #66,LAKE BALBOA,91406-2103,17216 SATICOY 91406-2103,,,,541990,"All other professional, scientific, & technical services",6,05/24/2011,,"(34.2084, -118.508)",19734,3,259,315,,61
0002575312-0001-3,HILLTOP HAVEN LLC,,6531 GLORIA AVENUE,LAKE BALBOA,91406-6444,6531 GLORIA 91406-6444,,,,623000,Nursing & residential care facilities,6,08/26/2011,,"(34.1895, -118.4792)",19734,3,226,296,,61
0002575530-0001-8,LART INVESTMENTS INC,,7616 LOUISE AVENUE,LAKE BALBOA,91406-2115,7616 LOUISE 91406-2115,,,,531310,Real estate property managers,6,09/01/2011,,"(34.2089, -118.5098)",19734,3,251,315,,61
0002577751-0001-1,WORLD PROPERTIES LLC,,16940 SHERMAN WAY,LAKE BALBOA,91406-3613,16940 SHERMAN 91406-3613,POST OFFICE BOX #5929,NORCO,92860-8031,531100,Lessors of real estate (including mini warehouses & self-storage units),6,07/25/2002,,"(34.201, -118.5023)",19734,3,261,301,,61
0002577894-0001-7,SALVADOR E MONTEJO,SAL'S  ROLL OFF SERVICES,7231 LOUISE AVENUE,LAKE BALBOA,91406-2423,7231 LOUISE 91406-2423,POST OFFICE BOX #16864,ENCINO,91416-6864,484110,"General freight trucking, local",6,09/19/2011,,"(34.2018, -118.5098)",19734,3,259,315,,61
0002583296-0001-4,CCME PRODUCTIONS LLC,,17215 VALERIO STREET,LAKE BALBOA,91406-2506,17215 VALERIO 91406-2506,,,,115310,Support activities for forestry,6,10/01/2011,,"(34.2048, -118.5081)",19734,3,259,315,,61
0002594468-0001-2,LEFT COAST MEDIA GROUP INC,,7045 ANDASOL AVENUE,LAKE BALBOA,91406-3539,7045 ANDASOL 91406-3539,,,,512100,Motion picture & video industries (except video rental),6,02/01/2008,,"(34.1984, -118.512)",19734,3,261,1091,,61
0002595015-0001-5,KATHRYN PEYTON,KATE LEONE,16815 VANOWEN STREET #108,LAKE BALBOA,91406-4569,16815 VANOWEN 91406-4569,17401   VICTORY BLVD,VAN NUYS,91406-5350,812112,Beauty salons,6,01/01/2012,,"(34.1939, -118.4992)",19734,3,263,297,,61
0002598839-0001-8,CARLA BLACK,,16524 GILMORE STREET,LAKE BALBOA,91406-5607,16524 GILMORE 91406-5607,12140   MOORPARK STREET   APT #305,STUDIO CITY,91604-5217,621330,Offices of mental health practitioners (except physicians),6,02/01/2011,,"(34.1873, -118.4934)",19734,3,262,297,,61
0002599801-0001-8,GOLAM KABIR,SHILA MANAGEMENT AND MAINTENANCE,6650 HAYVENHURST AVENUE APT #214,LAKE BALBOA,91406-6514,6650 HAYVENHURST 91406-6514,POST OFFICE BOX #7259,VAN NUYS,91409-7259,541600,"Management, scientific, & technical consulting services",6,02/14/2012,,"(34.1911, -118.4923)",19734,3,262,298,,61
0002600310-0001-9,MLG INSURANCE GROUP,INTOUCH INSURANCE SERVICES,16461 SHERMAN WAY SUITE #350,LAKE BALBOA,91406-3828,16461 SHERMAN 91406-3828,16461 SHERMAN WAY SUITE #350,VAN NUYS,91406-3828,524290,Other insurance related activities,6,08/29/2011,,"(34.2012, -118.4919)",19734,3,2325,436,,61
0002600923-0001-5,DANIEL SACCHETTO,D-SACHE PRODUCTIONS,6525 DE CELIS PLACE,LAKE BALBOA,91406-5709,6525 DE CELIS 91406-5709,6517   MATILIJA AVENUE,VAN NUYS,91401-1535,711510,"Independent artists, writers, & performers",6,01/01/2006,,"(34.1899, -118.4942)",19734,3,262,297,,61
0002606454-0001-3,VICTORIA WISE GARMENT CARE INC,DOLLAR WISE CLEANERS,17633 VANOWEN STREET,LAKE BALBOA,91406-4353,17633 VANOWEN 91406-4353,,,,812320,Drycleaning & laundry services (except coin-operated) (including laundry & drycleaning drop-off & pickup sites),6,01/01/2012,,"(34.1938, -118.5174)",19734,3,260,571,,61
0002608404-0001-0,TUANVU LE,PAR OISEAU,17232 KESWICK STREET,LAKE BALBOA,91406-2114,17232 KESWICK 91406-2114,669 W SEPULVEDA STREET,SAN PEDRO,90731-2029,541510,Computer systems design & related services,6,01/01/2010,,"(34.2093, -118.5086)",19734,3,251,315,,61
0002608714-0001-8,BUBBLED WALL LLC,,17606   HAMLIN STREET,LAKE BALBOA,91406-5313,17606 HAMLIN 91406-5313,,,,,,6,01/17/2012,,,,,,,,
0002612321-0001-8,LOCATIONS DEPARTMENT INC,,6940 JELLICO AVENUE,LAKE BALBOA,91406-4336,6940 JELLICO 91406-4336,6940   JELLICO AVENUE,VAN NUYS,91406-4336,541920,Photographic services,6,06/14/2011,,"(34.1968, -118.5172)",19734,3,260,1091,,61
0002613979-0002-7,ALI RAZI,Q VITRIN DBA,17261 VANOWEN STREET,LAKE BALBOA,91406-4438,17261 Vanowen 91406-4438,,,,424920,"Books, periodicals, & newspapers",6,01/03/2022,,"(34.1943, -118.5094)",19734,3,261,301,,61
0002614499-0001-2,ROSALBA CALVO,ROSY'S LACTATION SERVICES,16225   HAYNES STREET,LAKE BALBOA,91406-5811,16225 HAYNES 91406-5811,16225 HAYNES STREET,VAN NUYS,91406-5811,523900,Other financial investment activities (including investment advice),6,05/03/2012,,"(34.1895, -118.4868)",19734,3,225,298,,61
0002615455-0001-7,DANIEL SCOTT / IRA SOLOMON,AMERICAN IMAGE DANCE,7459 RUFFNER AVENUE,LAKE BALBOA,91406-2831,7459 RUFFNER 91406-2831,,,,541920,Photographic services,6,05/05/2012,,"(34.2063, -118.4967)",19734,3,263,436,,61
0002618969-0001-1,GEORGE M LIVENGOOD,,6714 BALBOA BLVD APT #2,LAKE BALBOA,91406-5570,6714 BALBOA 91406-5570,6714   BALBOA BLVD   APT #2,LAKE BALBOA,91406-5570,621330,Offices of mental health practitioners (except physicians),6,01/01/2010,,"(34.1924, -118.5008)",19734,3,262,297,,61
0002621046-0001-2,PETER D TALAY,PETER D TALAY FINANCIAL SERVICES,7407 JELLICO AVENUE,LAKE BALBOA,91406-2327,7407 JELLICO 91406-2327,Culver,Culver City,90230-4027,523900,Other financial investment activities (including investment advice),6,06/01/2012,,"(34.2049, -118.5175)",19734,3,259,243,,61
0002623697-0001-9,ROYAL 1 MOTORSPORT INC,,16638 ARMINTA STREET,LAKE BALBOA,91406-1610,16638 ARMINTA 91406-1610,,,,812990,All other personal services,6,06/28/2012,,"(34.2145, -118.496)",19734,3,2325,262,,61
0002626042-0001-1,SCORPION RENOVATION & DEVELOPMENT INC,MY GLORIOUS HOME,17331 COHASSET STREET,LAKE BALBOA,91406-2408,17331 COHASSET 91406-2408,,,,233210,Single Family Housing Construction (1997 NAICS),6,07/12/2012,,"(34.2066, -118.5117)",19734,3,259,243,,61
0002629555-0001-1,MR COUNTERS INC,,7007   ALDEA AVENUE,LAKE BALBOA,91406-3621,7007 ALDEA 91406,,,,541990,"All other professional, scientific, & technical services",6,06/18/2012,,"(34.1978, -118.5091)",19734,3,261,301,,61
0002637180-0001-8,1387 RECORDS LLC,,6903 LASAINE AVENUE,LAKE BALBOA,91406-4420,6903 LASAINE 91406-4420,21595   ARAPAHOE TRAIL,CHATSWORTH,91311-1401,451220,"Prerecorded tape, compact disc, & record stores",6,05/29/2009,,"(34.1958, -118.5109)",19734,3,260,1091,,61
0002638355-0001-3,CONNIE CURAMEN,PLAN B REALTY,17621 VICTORY BLVD,LAKE BALBOA,91406-5334,17621 VICTORY 91406-5334,,,,531210,Offices of real estate agents & brokers,6,10/01/2012,,"(34.1868, -118.5166)",19734,3,260,571,,61
0002645618-0001-1,PEDRO SANTIAGO,PSL LAUNDRY REPAIR,16433 VICTORY BLVD #101,LAKE BALBOA,91406-5749,16433 VICTORY 91406-5749,,,,443111,Household appliance stores,6,11/10/2010,,"(34.1866, -118.4912)",19734,3,2337,1223,,62
0002647255-0001-4,1931 WEST 35TH STREET LLC,,6635 GERALD AVENUE,LAKE BALBOA,91406-5704,6635 GERALD 91406-5704,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),6,12/28/2010,,"(34.1907, -118.4934)",19734,3,262,297,,61
0002647343-0001-0,ZUZANA HUMPLOVA,ZUZANA LOVA,16426 KITTRIDGE STREET,LAKE BALBOA,91406-5792,16426 KITTRIDGE 91406,16426 Kittridge #9,Van Nuys,91406-5793,711510,"Independent artists, writers, & performers",6,01/01/2012,,"(34.1902, -118.4909)",19734,3,262,298,,61
0002653200-0001-1,TROY STEVEN SPINO,,6912 WISH AVENUE,LAKE BALBOA,91406-4442,6912 WISH 91406-4442,,,,713900,"Other amusement & recreation services (including golf courses, skiing facilities, marinas, fitness centers, bowling centers, skating rinks, miniature golf courses)",6,01/07/2013,,"(34.1959, -118.5069)",19734,3,261,301,,61
0002657125-0001-1,ALAN MICHAEL FRANKLIN,A M FRANKLIN K9 SERVICES,7300 BALBOA BLVD #F,LAKE BALBOA,91406-2729,7300 BALBOA 91406-2729,,,,812990,All other personal services,6,01/28/2013,,"(34.203, -118.5011)",19734,3,263,436,,61
0002661855-0001-2,MARISSA CUEVAS,,6540   HAYVENHURST AVENUE   UNIT #34,LAKE BALBOA,91406-5779,6540 HAYVENHURST 91406,6540   HAYVENHURST AVENUE   UNIT #34,VAN NUYS,91406-5779,711510,"Independent artists, writers, & performers",6,01/01/2013,,"(34.1898, -118.4918)",19734,3,262,298,,61
0002665364-0001-0,"8757 PARTHENIA PL, LLC",,16461   SHERMAN WAY   SUITE #350,LAKE BALBOA,91406-3828,16461 SHERMAN 91406-3828,16461 SHERMAN WAY SUITE #350,LAKE BALBOA,91406-3828,532290,Other consumer goods rental,6,01/01/2013,,"(34.2013, -118.492)",19734,3,2325,436,,61
0002673030-0001-8,ELIZABETH SMITH,RACY FASHION,15925 VICTORY BLVD,LAKE BALBOA,91406-6447,15925 VICTORY 91406-6447,15925   VICTORY BLVD   SUITE #213,LAKE BALBOA,91406-6460,424300,"Apparel, piece goods, & notions",6,04/02/2013,,"(34.1866, -118.4798)",19734,3,2337,1223,,62
0002674298-0001-0,KIMBERLY FUJITAKI,,15914 LYLE WAY,LAKE BALBOA,91406-6165,15914 LYLE 91406-6165,,,,812990,All other personal services,6,06/18/2012,,"(34.1907, -118.4794)",19734,3,226,296,,61
0002689432-0001-0,BIRMINGHAM ALUMNI ASSOCIATION INC,,17000 HAYNES STREET,LAKE BALBOA,91406-5420,17000 HAYNES 91406-5420,822 SWEETBAY LANE,LOS ANGELES,90059-2461,813000,"Religious, grantmaking, civic, professional, & similar organizations",6,05/01/2013,,"(34.1893, -118.5035)",19734,3,261,571,,61
0002691733-0001-7,ELDAD SHARBIT,ECONO SERVE PRO,6856 LOUISE AVENUE,LAKE BALBOA,91406-4430,6856 LOUISE 91406-4430,POST OFFICE BOX #9141,CALABASAS,91372-9141,561490,"Other business support services (including repossession services, court reporting, & stenotype services)",6,07/15/2013,,"(34.1955, -118.5098)",19734,3,261,301,,61
0002691894-0001-1,VAHAN TUMASYAN,EXPRESS WINDSHIELD REPAIR,6709   PETIT AVENUE,LAKE BALBOA,91406-5630,6709 PETIT 91406-5630,245 N BELMONT STREET,GLENDALE,91206-4423,811120,"Automotive body, paint, interior, & glass repair",6,07/16/2013,,"(34.1923, -118.497)",19734,3,262,297,,61
0002693412-0001-5,RUKARD GROUP INC,,7203 RUBIO AVENUE SUITE #101,LAKE BALBOA,91406-,7203 RUBIO 91406-,,,,233210,Single Family Housing Construction (1997 NAICS),6,07/25/2013,,"(34.2012, -118.4956)",19734,3,263,436,,61
0002694741-0001-3,HAN JU TERESA TONG,T2 EVENTS,15832 VOSE STREET,LAKE BALBOA,91406-5155,15832 VOSE 91406-5155,15832 VOSE STREET,LAKE BALBOA,91406-5155,541800,Advertising & related services,6,09/01/2010,,"(0.0, 0.0)",,,,,,
0002696590-0001-5,KATHY LYNN NAVA,,7944 AMESTOY AVENUE,LAKE BALBOA,91406-1603,7944 AMESTOY 91406-1603,29701   WINDSONG LANE,AGOURA HILLS,91301-4018,621340,"Offices of physical, occupational & speech therapists, & audiologists",6,05/04/2012,,"(34.2146, -118.5055)",19734,3,251,432,,61
0002699080-0001-2,THE CONNECTED CANINE LLC,,17317 SHERMAN WAY,LAKE BALBOA,91406-3503,17317 SHERMAN 91406-3503,,,,812910,Pet care (except veterinary) services,6,08/02/2013,,"(34.2012, -118.5102)",19734,3,259,243,,61
0002699698-0001-1,LAURA DELMONT AND ZEENAT BURSE,ZEELA WELLNESS,6546 DENSMORE AVENUE,LAKE BALBOA,91406-6024,6546 DENSMORE 91406-6024,,,,621400,Outpatient  care centers,6,03/20/2013,,"(34.1902, -118.4773)",19734,3,226,296,,61
0002700034-0001-5,"VICTORIA ACUNA MUSIC, INC",,6934 WISH AVENUE,LAKE BALBOA,91406-4442,6934 WISH 91406,,,,711510,"Independent artists, writers, & performers",6,07/29/2013,,"(34.1962, -118.5069)",19734,3,261,301,,61
0002700689-0001-5,JASWINDER SINGH SURAJBANSI,JPS BLOOMBERG INVESTMENTS,17216 SATICOY STREET UNIT #205,LAKE BALBOA,91406-2103,17216 SATICOY 91406-2103,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),6,09/01/2013,,"(34.2084, -118.508)",19734,3,259,315,,61
0002707593-0001-4,JENNIFER GAMERO,GG LENDING,7120 HAYVENHURST AVENUE SUITE #217,LAKE BALBOA,91406-3813,7120 HAYVENHURST 91406-3813,7120   HAYVENHURST AVENUE,LAKE BALBOA,91406-3813,523900,Other financial investment activities (including investment advice),6,01/01/2013,,"(34.1999, -118.4918)",19734,3,2325,300,,61
0002711822-0001-1,IVANNA JACKSON,,17402   COHASSET STREET,LAKE BALBOA,91406-2409,17402 COHASSET 91406-2409,17402   COHASSET STREET,VAN NUYS,91406-2409,711510,"Independent artists, writers, & performers",6,01/01/2012,,"(34.2066, -118.512)",19734,3,259,243,,61
0002713554-0001-1,HARMON OAKS NURSERY SCHOOL,,7028 BALBOA BLVD,LAKE BALBOA,91406-3609,7028 BALBOA 91406-3609,,,,624410,Child day care services,6,11/01/2013,,"(34.1982, -118.5011)",19734,3,263,300,,61
0002721022-0001-2,AMERICAN GOLDEN SUN INC,WELL MASSAGE,6740 BALBOA BLVD,LAKE BALBOA,91406-5532,6740 BALBOA 91406-5532,,,,812190,Other personal care services (including diet & weight reducing centers),6,01/02/2014,,"(34.193, -118.5011)",19734,3,262,297,,61
0002725473-0001-7,THE CALL MOVIE LLC,,16939 COVELLO STREET,LAKE BALBOA,91406-2602,16939 COVELLO 91406-2602,,,,512100,Motion picture & video industries (except video rental),6,01/15/2013,,"(34.2076, -118.5026)",19734,3,259,315,,61
0002730225-0001-1,SIXTEEN FIVE GROUP INC,MAMBO INTERNATIONAL KITCHEN,7702 ALDEA AVENUE,LAKE BALBOA,91406-2107,7702 ALDEA 91406-2107,,,,541600,"Management, scientific, & technical consulting services",6,01/01/2014,,"(34.2105, -118.5087)",19734,3,251,315,,61
0002730631-0001-0,BRYANNA GONZALEZ,,17618 LEMAY PLACE,LAKE BALBOA,91406-5327,17618 LEMAY 91406-5327,,,,,,6,02/18/2014,,"(34.1911, -118.5166)",19734,3,260,571,,61
0002734506-0001-2,ACADEMY FOR CHILDREN'S THEATRE LLC,,17550 HAYNES STREET,LAKE BALBOA,91406-5315,17550 HAYNES 91406-5315,POST OFFICE BOX #57443,SHERMAN OAKS,91413-2443,611000,"Educational services (including schools, colleges, & universities)",6,03/11/2013,,"(34.1893, -118.5152)",19734,3,260,571,,61
0002736832-0001-4,JULIE KNOX,,7248 SHOSHONE AVENUE,LAKE BALBOA,91406-2336,7248 SHOSHONE 91406-2336,,,,339900,Other miscellaneous mfg.,6,01/01/2014,,"(34.2031, -118.5166)",19734,3,259,243,,61
0002737846-0001-3,A I AIR CONDITIONING AND HEATING,,6921   SHOSHONE AVENUE,LAKE BALBOA,91406-4343,6921 SHOSHONE 91406-4343,,,,235110,"Plumbing, Heating, and Air-Conditioning Contractors (1997 NAICS)",6,03/13/2014,,"(34.1963, -118.5166)",19734,3,260,1091,,61
0002738429-0001-4,SHERMAN WAY BALBOA LLC,,6544 BALBOA BLVD,LAKE BALBOA,91406-5578,6544 BALBOA 91406-5578,18546 SHERMAN WAY SUITE #201,RESEDA,91335-8655,531310,Real estate property managers,6,01/02/2013,,"(34.1897, -118.5011)",19734,3,262,297,,61
0002738525-0001-4,ROBIN M MATHESON SOPER,SOPER CONSULTING SERVICES,7358   OSTROM AVENUE,LAKE BALBOA,91406-2523,7358 OSTROM 91406-2523,7358   OSTROM AVENUE,VAN NUYS,91406-2523,541600,"Management, scientific, & technical consulting services",6,02/21/2014,,"(34.2046, -118.5074)",19734,3,259,315,,61
0002741200-0001-5,MELISSA HARRISON,,7401 GENESTA AVENUE,LAKE BALBOA,91406-2607,7401 GENESTA 91406-2607,,,,812990,All other personal services,6,01/01/2013,,"(34.2048, -118.5033)",19734,3,259,315,,61
0002743234-0001-9,HELEN Z AREVALO,,7042 MCLENNAN AVENUE,LAKE BALBOA,91406-3727,7042 MCLENNAN 91406-3727,,,,541930,Translation & interpretation services,6,05/01/2013,,"(34.1982, -118.4999)",19734,3,263,300,,61
0002749402-0001-9,"D HADDAD, INC.",,15925 KITTRIDGE STREET,LAKE BALBOA,91406-5953,15925 KITTRIDGE 91406-5953,,,,711510,"Independent artists, writers, & performers",6,01/10/2014,,"(34.1902, -118.4798)",19734,3,226,296,,61
0002752307-0001-9,TEERUK NOPPAGITRATTANAPONGSE,TEERUK NOPPAGIT,17413 COHASSET STREET,LAKE BALBOA,91406-2410,17413 COHASSET 91406-2410,,,,812990,All other personal services,6,01/01/2012,,"(34.2067, -118.5127)",19734,3,259,243,,61
0002752406-0001-2,RAFAEL RODRIGUEZ,BO' MITE CONCRETE,7809 GOLDMINE LANE,LAKE BALBOA,91406-1600,7809 GOLDMINE 91406-1600,37116   KEITH COURT,PALMDALE,93550-6644,233210,Single Family Housing Construction (1997 NAICS),6,05/20/2014,,"(34.2121, -118.5016)",19734,3,251,432,,61
0002753881-0001-9,SHEILA R PETERSON,YOUR NEIGHBORHOOD FLYER,7736 GENESTA AVENUE,LAKE BALBOA,91406-2137,7736 GENESTA 91406-2137,,,,812990,All other personal services,6,05/01/2014,,"(34.2107, -118.5032)",19734,3,251,315,,61
0002755803-0001-3,DANIEL ORTEGA JR,,16925 HART STREET,LAKE BALBOA,91406-4508,16925 HART 91406-4508,,,,713900,"Other amusement & recreation services (including golf courses, skiing facilities, marinas, fitness centers, bowling centers, skating rinks, miniature golf courses)",6,06/10/2014,,"(34.1978, -118.5022)",19734,3,261,301,,61
0002756472-0001-9,"TRAPANI PARTNERS, LLC",,16030 VOSE STREET,LAKE BALBOA,91406-4945,16030 VOSE 91406-4945,,,,541600,"Management, scientific, & technical consulting services",6,06/12/2014,,"(34.1984, -118.4821)",19734,3,224,294,,61
0002761393-0001-2,ANTHONY ARMSTEAD,ARMSTEAD SERVICES,6711 GAVIOTA AVENUE,LAKE BALBOA,91406-5976,6711 GAVIOTA 91406-5976,,,,541219,Other accounting services,6,06/18/2014,,"(34.1922, -118.4814)",19734,3,226,296,,61
0002761549-0001-8,SUZZY CANNY,SUZZY CANNY CUSTOM SEAMSTRESS,17602 LEMAY PLACE,LAKE BALBOA,91406-5327,17602 LEMAY 91406-5327,,,,811490,Other personal &  household goods repair & maintenance,6,01/01/2014,,"(34.1911, -118.5163)",19734,3,260,571,,61
0002765260-0001-9,ASHLEY POTENZA,APLOMB BAKING,16543 GILMORE STREET,LAKE BALBOA,91406-5608,16543 GILMORE 91406-5608,,,,339900,Other miscellaneous mfg.,6,11/01/2014,,"(34.1875, -118.4938)",19734,3,262,297,,61
0002766208-0001-1,NORIYUKI SHIRASU,SOZO FINE ARTS,17351 VANOWEN STREET UNIT #104,LAKE BALBOA,91406-4414,17351 VANOWEN 91406-4414,,,,711100,Performing arts companies,6,07/31/2014,,"(34.1938, -118.5109)",19734,3,260,571,,61
0002769493-0001-9,GIMAGA INCORPORATED,,6638 ENCINO AVENUE,LAKE BALBOA,91406-5358,6638 ENCINO 91406-5358,,,,531310,Real estate property managers,6,08/18/2014,,"(34.1913, -118.5142)",19734,3,260,571,,61
0002769730-0001-8,BRILL MEDIA CONSULTING LLC,,17224   STRATHERN STREET,LAKE BALBOA,91406-1057,17224 STRATHERN 91406-1057,17224   STRATHERN STREET,LAKE BALBOA,91406-1057,541600,"Management, scientific, & technical consulting services",6,09/27/2013,,"(34.2155, -118.5086)",19734,3,251,432,,61
0002773039-0001-4,DAVID BASSMAN,CONQUEST PAINTBALL,6813 WISH AVENUE,LAKE BALBOA,91406-4441,6813 WISH 91406-4441,8501   ENFIELD AVENUE,NORTHRIDGE,91325-3813,711210,Spectator sports (including professional sports clubs & racetrack operations),6,09/03/2014,,"(34.1941, -118.5069)",19734,3,261,301,,61
0002779692-0001-7,CORINA CANE,,15935 ARCHWOOD LANE,LAKE BALBOA,91406-6395,15935 ARCHWOOD 91406-6395,13510   HESBY STREET,SHERMAN OAKS,91423-1416,721100,"Traveler accommodation (including hotels, motels, & bed & breakfast inns)",6,11/15/2014,,"(34.1924, -118.4807)",19734,3,226,296,,61
0002781798-0001-1,JEFFREY ALLEN BLACKWELL,AFFORDABLE INSURANCE AND TAX SOLUTIONS,15425 SHERMAN WAY #141,LAKE BALBOA,91406-4202,15425 SHERMAN 91406-4202,,,,541213,Tax preparation services,6,05/01/2015,,"(34.2013, -118.4688)",19734,3,220,1323,,18
0002782888-0001-2,FRANK SOLMAN,GOLD MINE CO,6800   Balboa   #G,Lake Balboa,91406-4578,6800 BALBOA,,,,448310,Jewelry stores,6,01/01/2014,,"(34.1942, 34.1942)",,,,,,
0002787068-0001-6,SEBASTIEN L DANIEL,,17217 CANTLAY STREET,LAKE BALBOA,91406-2539,17217 CANTLAY 91406-2539,,,,238990,All other specialty trade contractors,6,07/01/2014,,"(34.202, -118.5077)",19734,3,259,315,,61
0002787458-0001-5,YELENA PATEK,EASYCOM,15742 ARCHWOOD STREET,LAKE BALBOA,91406-6001,15742 ARCHWOOD 91406-6001,,,,812990,All other personal services,6,11/20/2014,,"(34.1929, -118.4762)",19734,3,226,296,,61
0002794489-0001-5,TIMOTHY CALLAHAN,,7822  1/2 GENESTA AVENUE,LAKE BALBOA,91406-1622,7822 GENESTA 91406-1622,,,,812990,All other personal services,6,01/01/2015,,"(34.2124, -118.504)",19734,3,251,432,,61
0002796573-0001-7,LEE ALEXANDER QUEZA,,6840   DE CELIS PLACE   UNIT #12,LAKE BALBOA,91406-4789,6840 DE CELIS 91406,6840   DE CELIS PLACE   APT #12,VAN NUYS,91406-4789,711510,"Independent artists, writers, & performers",6,08/30/2013,,"(34.1953, -118.494)",19734,3,263,300,,61
0002798935-0001-9,ROBERT BRADY,BRADY BRITTLE,17007 ENADIA WAY,LAKE BALBOA,91406-3604,17007 ENADIA 91406-3604,,,,311300,Sugar & confectionery product mfg.,6,01/16/2015,,"(34.2001, -118.5037)",19734,3,261,301,,61
0002804346-0001-7,"HANNA PROPERTY MAINTENANCE, INC.",,6540 HAYVENHURST AVENUE #13,LAKE BALBOA,91406-5775,6540 HAYVENHURST 91406,6540 HAYVENHURST AVENUE #13,LAKE BALBOA,91406-5775,561720,Janitorial services,6,01/27/2015,,"(34.1894, -118.4923)",19734,3,262,298,,61
0002805664-0001-7,LEANNA M SHARP,PRISTINE LIVING,17236   ELKWOOD STREET,LAKE BALBOA,91406-1605,17236 ELKWOOD 91406,,,,711510,"Independent artists, writers, & performers",6,01/01/2013,,"(34.2125, -118.5091)",19734,3,251,432,,61
0002808688-0001-4,SALVADOR MONTOYA RODRIGUEZ,MONTOYA GARDENING SERVICES,17019 VANOWEN STREET APT #4,LAKE BALBOA,91406-4559,17019 VANOWEN 91406-4559,,,,561730,Landscaping services,6,02/28/2013,,"(34.1938, -118.5036)",19734,3,261,571,,61
0002809466-0001-9,LASER FIST FILMS INC,,6862 ENCINO AVENUE,LAKE BALBOA,91406-4326,6862 ENCINO 91406-4326,,,,711410,"Agents & managers for artists, athletes, entertainers, & other public figures",6,02/20/2014,,"(34.195, -118.5142)",19734,3,260,1091,,61
