"apn","project_number","name","ahtf_pa","site_cd","community","council_district","development_stage","construction_type","housing_type","hcidla_funded","leverage","tax_exempt_conduit_bond","tdc","photo","jobs","developer","management_company","contact_phone"
"2629019017","40052","PALM VILLAGE SR","9034 N LAUREL CANYON BLVD CA 91352","1","SUN VALLEY","6","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","1772385","8934200","0","10706585","http://hcidapp.lacity.org/mpphotos/040052/Photo/Website/CD_6_-_Palm_Village_Apts[1].png","65","Gubb and Barshay","LTSC COMMUNITY DEVELOPMENT CORPORATION","(213) 473-1689"
"2210027012","20206","SATICOY GARDENS","14649 W SATICOY ST  VAN NUYS, CA 91405","1","VAN NUYS","6","READY FOR OCCUPANCY","NEW CONSTRUCTION","LARGE FAMILY / WAIVER REQUIRED","2003000","4126190","1100000","7229190","http://hcidapp.lacity.org/mpphotos/020206/Photo/Website/CD%206%20-%20Saticoy%20Gardens%20Apts..jpg","45","LA FAMILY HOUSING CORP.,","THE JOHN STEWART COMPANY","(213) 833-1860 x203"
"2651009078","11-118591","TOBIAS TERRACE APARTMENTS","9247 N VAN NUYS BLVD 1-56 CA 91402","1","PANORAMA CITY","6","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","4856000","12875942","0","17731942","http://hcidapp.lacity.org/mpphotos/11-118591/Photo/Website/11-118591.JPG","124","META HOUSING CORPORATION","SOLARI ENTERPRISES, INC","(714) 282-2520 x201"
"2409003046","17-124266","CASA DEL SOL","10966 W RATNER ST CA 91352","1","SUN VALLEY","6","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","8065143","0","0","8065143","http://hcidapp.lacity.org/mpphotos/17-124266/Photo/Website/casa%20del%20sol%204-28-17.JPG",,"A Community of Friends","BARKER MANAGEMENT, INC.","(714) 533-3450"
"2651012028","10-117630","WILLIS AVENUE APARTMENTS","14731 W RAYEN ST 1-42 CA 91402","1","PANORAMA CITY","6","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","3119057","14281039","0","17400096","http://hcidapp.lacity.org/mpphotos/10-117630/Photo/Website/10-117630.JPG","152","A Communitiy of Friends","A COMMUNITY OF FRIENDS,","(213) 480-0809 x227"
"2537001032","10-117638","OSBORNE PLACE APARTMENTS","12230-12232 W Osborne PL  Los Angeles, CA 91331","1","PACOIMA","7","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","816074","27660460","0","28476534","http://hcidapp.lacity.org/mpphotos/10-117638/Photo/Website/10-117638%20.JPG","266","A COMMUNITY OF FRIENDS,","BARKER MANAGEMENT, INC.","(213) 725-2897"
"2536015225","50033","OSBORNE FAMILY","12360 W OSBORNE ST 1-2 CA 91331","1","PACOIMA","7","READY FOR OCCUPANCY","NEW CONSTRUCTION","LARGE FAMILY / WAIVER REQUIRED","2754000","14999914","0","17753914","http://hcidapp.lacity.org/mpphotos/050033/Photo/Website/CD_7_-_Osborne_Family_Apts..png","107","DECRO CORPORATION,","FPI MANAGEMENT","(714) 641-5110"
"2654032001","50008","COLUMBUS PERMANENT","8906 N COLUMBUS AVE 1-6 CA 91343","1","NORTH HILLS","7","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","557200","466000","250000","1273200","http://hcidapp.lacity.org/mpphotos/050008/Photo/Website/CD%207%20-%20Columbus%20Permanent%20-%20050008.jpg","7","PENNY LANE CENTERS,","ABBEY ROAD, INC.","(818) 892-3423"
"2611007023","15-122400","SYLMAR COURT APTS.","12415 N SAN FERNANDO RD  SYLMAR, CA 91342","1","SYLMAR","7","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","5975000","27197810","7944000","41116810","http://hcidapp.lacity.org/mpphotos/15-122400/Photo/Website/Sylmar%20Court.jpg","407","Meta Housing Corporation","SOLARI ENTERPRISES, INC.","(714) 282-2520 x220"
"2654001052","70030","ORION GARDENS APARTMENTS","8955 N ORION AVE 1-32 CA 91343","1","NORTH HILLS","7","READY FOR OCCUPANCY","ACQUISITION + NEW CONSTRUCTION","FAMILY","3125520","11362911","0","14488431","http://hcidapp.lacity.org/mpphotos/070030/Photo/Website/DSCN2054.JPG","114","DECRO ORION APARTMENTS, L.P.","FPI MANAGEMENT","(714) 641-5110 x419"
"2556022033","08-117194","BURNS MANOR","8155 W FOOTHILL BLVD CA 91040","1","SUNLAND","7","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","0","9454441","5245559","14700000","http://hcidapp.lacity.org/mpphotos/08-117194/Photo/Website/burnsmanor8155foothill_.png",,"Volunteers of America National Services","BARKER MANAGEMENT, INC.","(714) 533-3450"
"2611010055","60009","EL DORADO FAMILY APARTMENTS","12129 N EL DORADO AVE CA 91342","1","SYLMAR","7","READY FOR OCCUPANCY","ACQUISITION + NEW CONSTRUCTION","FAMILY","5800000","15462252","0","21262252","http://hcidapp.lacity.org/mpphotos/060009/Photo/Website/CD%207%20-%20El%20Dorado%20Family%20Apts..JPG","157","META HOUSING CORPORATION,","SOLARI ENTERPRISES, INC.","(714) 282-2520"
"2604021032","12-118868","SEVEN PALMS APTS.","12831 N SAN FERNANDO ROAD CA 91342","1","SYLMAR","7","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","0","4707357","5442000","10149357","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Seven Palms Sylmar COGP, LLC","KDF COMMUNITIES LLC","(949) 719-1888 x201"
"2513006900","18-125040","METAMORPHOSIS ON FOOTHILL","13574 W FOOTHILL BLVD CA 91342","1","SYLMAR","7","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","10340000","0","0","10340000","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Clifford Beers Housing Inc","JOHN STEWART COMPANY","(213) 787-2700"
"2558034032","12-118770","DAY STREET APARTMENTS","7647 W DAY ST 1-3 CA 91042","1","TUJUNGA","7","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","1745082","12860088","0","14605170","http://hcidapp.lacity.org/mpphotos/12-118770/Photo/Website/Day%20Street.png","121","LA FAMILY HOUSING CORP.,","JOHN STEWART COMPANY","(213) 833-1860"
"2536015029","12-118879","MOONLIGHT VILLAS","12381 W OSBORNE ST CA 91331","1","PACOIMA","7","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","2044211","10243590","0","12287801","http://hcidapp.lacity.org/mpphotos/12-118879/Photo/Website/Moonlight%20Villas.png","103","Los Angeles Housing Partnership","BARKER MANAGEMENT INC","(213) 833-1860"
"2656018034","09-104740","CROSSINGS AT NORTH HILLS","9311 N SEPULVEDA BLVD 1-4 CA 91343","1","NORTH HILLS","7","READY FOR OCCUPANCY","ACQUISITION + NEW CONSTRUCTION","FAMILY","3620719","13390025","0","17010744","http://hcidapp.lacity.org/mpphotos/09-104740/Photo/Website/crossingnh1512_011-.png","79","UHC 00317 North Hills Development LLC","ABODE COMMUNITIES","(213) 629-2702"
"2654002169","40071","WOODLAND TERRACE","15532 W NORDHOFF ST CA 91343","1","NORTH HILLS","7","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","1758184","10482585","0","12240769","http://hcidapp.lacity.org/mpphotos/040071/Photo/Website/CD%207%20-%20Woodland%20Terrace.JPG","80","A COMMUNITY OF FRIENDS,","BARKER MANAGEMENT, INC.","(213) 725-2897"
"2509003180","16-123141","VIVIENDAS DEL VALLE (RECAP) (SITE 3)","13230 N BROMONT AVE CA 91342","3","SYLMAR","7","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","0","13824218","7875467","21699685","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Abode Communities","ABODE COMMUNITIES","(213) 225-2780"
"2626005032","12-118939","LAUREL VILLAGE (RECAP)","9700 N LAUREL CANYON BLVD  PACOIMA, CA 91331","1","PACOIMA","7","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","0","13426883","9100000","22526883","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","97","Abode Communities","N/A","N/A"
"2532017068","11-117796","OSBORNE STREET APARTMENTS","12059 W OSBORNE ST CA 91331","1","LAKEVIEW TERRACE","7","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","3805976","15063116","0","18869092","http://hcidapp.lacity.org/mpphotos/11-117796/Photo/Website/11-117796.JPG","144","RELATED CALIFORNIA URBAN HOUSING, LLC","RELATED MANAGEMENT CO.","(949) 660-390"
"2582002017","11-117922","OAKRIDGE FAMILY HOMES","15455 GLENOAKS BLVD  LOS ANGELES, CA 91342","1","SYLMAR","7","READY FOR OCCUPANCY","REHAB","FAMILY","4500000","8548904","0","13048904","http://hcidapp.lacity.org/mpphotos/11-117922/Photo/Website/oakridge4714_002.png","102","LOS ANGELES HOUSING PARTNERSHIP INC.,","FPI MANAGEMENT","(714) 641-5110"
"5037025018","14-121612","KING 1101","1107 W MARTIN LUTHER KING, JR BLVD CA 90037","1","EXPOSITION PARK","8","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","3930000","11730808","0","15660808","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","85","Clifford Beers Housing, Inc.","LEVINE MANAGEMENT GROUP, INC","(310) 358-3489"
"6020020027","11-117842","FIGUEROA SENIOR HOUSING","7621 S FIGUEROA ST 1-11 CA 90044","1","VERMONT KNOLLS","8","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","4650000","6013775","0","10663775","http://hcidapp.lacity.org/mpphotos/11-117842/Photo/Website/11-117842.JPG","101","META HOUSING CORPORATION,","WESTERN SENIORS HOUSING, INC.","(949) 748-8201"
"6038010026","15-122499","88TH & VERMONT","8730 S VERMONT AVE CA 90044","1","VERMONT VISTA","8","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","11580000","0","0","11580000","http://hcidapp.lacity.org/mpphotos/15-122499/Photo/Website/88th%20vermont%2012-20-16.JPG","304","Women Organizing Resources, Knowledge and Services","SOLARI ENTERPRISES, INC.","(714) 282-2520"
"5037015030","15-122535","ROLLAND CURTIS EAST","1077 W 38TH ST  LOS ANGELES, CA 90037","1","EXPOSITION PARK","8","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","1000000","0","0","1000000","http://hcidapp.lacity.org/mpphotos/15-122535/Photo/Website/028.JPG","283","Abode Communities","ABODE COMMUNITIES","(213) 629-2702"
"5058023044","06-117222","WINDWARD APTS (A/B) (SITE 20)","2210 S LA SALLE AVE CA 90018","20","WEST ADAMS","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"6032019034","14-121272","MARTHA BRYANT MANOR- RECAP","8300 S HOOVER ST CA 90044","1","VERMONT VISTA","8","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","0","7558174","4410000","11968174","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"BARKER MANAGEMENT, INC.","LEVINE MANAGEMENT GROUP, INC.","(310) 358-3489"
"5015013017","70172","TWO WORLD APARTMENTS (SITE 4)","4807 S GRAMERCY PL CA 90062","4","WEST VERNON","8","READY FOR OCCUPANCY","REHAB","SENIORS","3225000","17094146","0","20319146","http://hcidapp.lacity.org/mpphotos/070172/Photo/Website%20Site4/Two%20Worlds%20%204807%20Gramercy%20Pl.%20-%20070172.png","99","TWO WORLDS PRESERVATION LIMITED PARTNERSHIP,","N/A","N/A"
"6020001037","16-123326","FLORENCE MOREHOUSE","910 W FLORENCE AVE 1-20 CA 90044","1","VERMONT KNOLLS","8","UNDERCONSTRUCTION","ACQUISITION + REHAB","FAMILY","3014663","12913795","1377000","17305458","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Century Affordable Development Inc","N/A","N/A"
"6040026034","05-117193","LEEWARD APTS.","230 W 88TH PL 1-12 CA 90003","1","VERMONT VISTA","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","7103994","10208936","17312930","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5055019031","06-117222","WINDWARD APTS (A/B)","2131 S HOOVER ST CA 90007","1","WEST ADAMS","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"6053015041","06-117222","WINDWARD APTS (A/B) (SITE 16)","111 W 99TH ST 1-4 CA 90003","16","VERMONT VISTA","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5005030026","14-121638","MIRAGE TOWN HOMES","5221 S WESTERN AVE CA 90062","1","WEST VERNON","8","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","0","6604569","0","6604569","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","57","Leela Enterprises","BUCKINGHAM PROPERTY MANAGEMENT","(559) 452-8250"
"5041023022","15-122549","METRO AT WESTERN","3651 S WESTERN AVE CA 90018","1","EXPOSITION PARK","8","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","0","0","0","0","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","129","Meta Housing Corporation","SOLARI ENTERPRISES INC.","(714) 282-2520"
"5036023014","11-118571","LA PRO II (SITE 3)","3909 S DENKER AVE CA 90062","3","EXPOSITION PARK","8","READY FOR OCCUPANCY","N/A","N/A","2000000","31674331","0","33674331","http://hcidapp.lacity.org/mpphotos/11-118571/Photo/Website%20Site3/la%20pro%20ii%2011-118571c.JPG","208","LA Pro II Preservation Limited Partnership","PRESERVATION PARTNERS MANAGEMENT GROUP","(310) 802-6671"
"4012018025","60013","MORGAN PLACE SENIOR APTS.","7305 S CRENSHAW BLVD CA 90043","1","HYDE PARK","8","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","5281147","8428737","0","13709884","http://hcidapp.lacity.org/mpphotos/060013/Photo/Website/CD%208%20-%20Morgan%20Place%20Sr.%20Apts..jpg","110","Abode Communities previously known as LA COMMUNITY DESIGN CENTER","ABODE COMMUNITIES","(213) 225-2772"
"6051023039","06-117222","WINDWARD APTS (A/B) (SITE 11)","733 E 108TH ST CA 90059","11","CENTURY PALMS/COVE","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"6071011007","06-117222","WINDWARD APTS (A/B) (SITE 12)","732 E 108TH ST CA 90059","12","CENTURY PALMS/COVE","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"6039016029","15-122886","E. VICTOR VILLA","555 W 92ND ST 1-46 CA 90044","1","VERMONT VISTA","8","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","0","5947360","4273000","10220360","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Abode Communities","ABODE COMMUNITIES (PROP MGMT DIVISION)","(213) 629-0720"
"5036023007","05-117193","LEEWARD APTS. (SITE 9)","3918 S LA SALLE AVE CA 90062","9","EXPOSITION PARK","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","7103994","10208936","17312930","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5035025030","20010","SANTOS PLAZA APARTMENTS","1608 W 38TH PL CA 90062","1","EXPOSITION PARK","8","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","1185000","5219539","0","6404539","http://hcidapp.lacity.org/mpphotos/020010/Photo/Website/CD_9_-_Santos_Plaza[1].png","37","A COMMUNITY OF FRIENDS,","A COMMUNITIY OF FRIENDS","(213) 480-0809 x223"
"5054020020","05-117217","LEXINGTON APARTMENTS A/B (SITE 6)","2521 S JULIET ST CA 90007","6","WEST ADAMS","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","6771719","10247566","17019285","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"6041003037","40005","LAS BRISAS","8760 S MAIN ST CA 90003","1","VERMONT VISTA","8","READY FOR OCCUPANCY","NEW CONSTRUCTION","LARGE FAMILY / WAIVER REQUIRED","5616938","10809341","0","16426279","http://hcidapp.lacity.org/mpphotos/040005/Photo/Website/CD%208%20-%20Las%20Brisas.jpg","97","AMCAL Multi-Housing, Inc(App)","JOHN STEWART COMPANY","N/A"
"5037019051","30160","VERMONT SENIORS BY CRA","3901 S VERMONT AVE CA 90037","1","EXPOSITION PARK","8","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","3600000","21500872","0","25100872","http://hcidapp.lacity.org/mpphotos/030160/Photo/Website/CD%208%20-%20Vermont%20Sr.%20I%20&%20%20II%20-%20030160.png","204","COMMUNITY REDEVELOPMENT AGENCY, LA","N/A","N/A"
"5003029016","07-117233","HDR I & II","1733 W 58TH ST CA 90062","1","WEST VERNON","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","8116043","6787000","14903043","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Spruce DEV LA, LLC","PK MANAGEMENT","(818) 808-0600"
"6051030019","06-117222","WINDWARD APTS (A/B) (SITE 13)","651 E 108TH ST CA 90059","13","CENTURY PALMS/COVE","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5005020011","11-118571","LA PRO II (SITE 4)","5311 S RUTHELEN ST CA 90062","4","WEST VERNON","8","READY FOR OCCUPANCY","N/A","N/A","2000000","31674331","0","33674331","http://hcidapp.lacity.org/mpphotos/11-118571/Photo/Website%20Site4/la%20pro%20ii%2011-118571b.JPG","208","LA Pro II Preservation Limited Partnership","PRESERVATION PARTNERS MANAGEMENT GROUP","(310) 802-6671"
"6013006021","80010","MENLO PARK","831 W 70TH ST 1-49 CA 90044","1","HARVARD PARK","8","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","6925014","18286197","0","25211211","http://hcidapp.lacity.org/mpphotos/080010/Photo/Website/080010.jpg","229","Advanced Development & Investments Inc.","FPI MANAGEMENT INC.","(714) 641-5110 x419"
"6051028006","05-117193","LEEWARD APTS. (SITE 15)","10510 S AVALON BLVD  Los Angeles, CA 90002","15","CENTURY PALMS/COVE","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","7103994","10208936","17312930","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5037017010","40067","ROYALS APARTMENTS (SITE 4)","3817 S WISCONSIN ST CA 90037","4","EXPOSITION PARK","8","READY FOR OCCUPANCY","REHAB","FAMILY","1100000","13039479","0","14139479","http://hcidapp.lacity.org/mpphotos/040067/Photo/Website%20Site4/royalswisconsin3817wisconsin315072of5(PNG).png","49","Preservation Partners Management Group, Inc.","PRESERVATION PARTNERS MANAGEMENT GROUP","(310) 802-6673"
"6038001020","70172","TWO WORLD APARTMENTS (SITE 2)","8640 S DENVER AVE 1-8 CA 90044","2","VERMONT VISTA","8","READY FOR OCCUPANCY","REHAB","SENIORS","3225000","17094146","0","20319146","http://hcidapp.lacity.org/mpphotos/070172/Photo/Website%20Site2/Two%20Worlds%20%208640%20S.%20Denver%20-%20070172.png","99","TWO WORLDS PRESERVATION LIMITED PARTNERSHIP,","N/A","N/A"
"5054006007","06-117222","WINDWARD APTS (A/B) (SITE 8)","2730 S NORMANDIE AVE CA 90007","8","ADAMS-NORMANDIE","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5058021013","05-117217","LEXINGTON APARTMENTS A/B (SITE 10)","1835 W 25TH ST CA 90018","10","WEST ADAMS","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","6771719","10247566","17019285","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"6073004030","10342","TRI CITY APTS (AVALON, MARIPOSA, ROCKVIEW)","10803 S AVALON BLVD CA 90061","1","CENTURY PALMS/COVE","8","READY FOR OCCUPANCY","N/A","LARGE FAMILY / WAIVER REQUIRED","2655000","0","0","2655000","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"CORRIDOR ECONOMIC DEV. CORP.,","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"6053006926","10-117596","BROADWAY VILLAS","9413 S SPRING ST 101-116 CA 90003","1","VERMONT VISTA","8","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","4500000","9221011","1726432","15447443","http://hcidapp.lacity.org/mpphotos/10-117596/Photo/Website/Broadway%20Villas.jpg","109","AMCAL Multi-Housing, Inc","JOHN STEWART COMPANY","N/A"
"6032026027","06-117222","WINDWARD APTS (A/B) (SITE 3)","621 W 81ST ST 1-11 CA 90044","3","VERMONT VISTA","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5006008026","15-122551","WEST ANGELES CITY PLACE SENIOR APARTMENTS","5414 S CRENSHAW BLVD CA 90043","1","HYDE PARK","8","UNDERCONSTRUCTION","NEW CONSTRUCTION","SENIORS","3385000","23782520","0","27167520","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","236","West Angeles Community Development Corporation","RELATED MANAGEMENT COMPANY","(212) 319-1200"
"6058007004","11-118571","LA PRO II","10311 S WESTERN AVE CA 90047","1","GRAMERCY PLACE","8","READY FOR OCCUPANCY","N/A","N/A","2000000","31674331","0","33674331","http://hcidapp.lacity.org/mpphotos/11-118571/Photo/Website/LA%20PRO%20II%2010311_S._Western.JPG","208","LA Pro II Preservation Limited Partnership","PRESERVATION PARTNERS MANAGEMENT GROUP","(310) 802-6671"
"6020009032","17-124265","THE POINTE ON VERMONT","7600 S VERMONT AVE CA 90044","1","VERMONT KNOLLS","8","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","12100000","0","0","12100000","http://hcidapp.lacity.org/mpphotos/17-124265/Photo/Website/The%20pointe%205-1-17.JPG",,"EAH INC","EAH INC","(415) 258-1800"
"5036012028","06-117222","WINDWARD APTS (A/B) (SITE 7)","3881 S DENKER AVE CA 90062","7","EXPOSITION PARK","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"6032020018","06-117222","WINDWARD APTS (A/B) (SITE 18)","621 W 84TH ST 1-5 CA 90044","18","VERMONT VISTA","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"4006020022","14-121640","SILVER STAR APARTMENTS/FKA WEST VILLAS","6570 S WEST BLVD CA 90043","1","HYDE PARK","8","READY FOR OCCUPANCY","DEMO/NEW CONSTRUCTION","SPECIAL NEEDS","2519384","17666601","0","20185985","http://hcidapp.lacity.org/mpphotos/14-121640/Photo/Website/P6060046.png","146","A Community of Friends","BARKER MANAGEMENT INC.","(714) 533-3450"
"5037020015","07-117233","HDR I & II (SITE 3)","1063 W 39TH PL CA 90037","3","EXPOSITION PARK","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","8116043","6787000","14903043","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Spruce DEV LA, LLC","PK MANAGEMENT","(818) 808-0600"
"5037020016","30159","INGRAM PRESERVATION (SITE 7)","1075 W 39TH PL CA 90037","7","EXPOSITION PARK","8","READY FOR OCCUPANCY","REHAB","LARGE FAMILY / WAIVER REQUIRED","4900000","6637761","2790000","14327761","http://hcidapp.lacity.org/mpphotos/030159/Photo/Website%20Site7/IngramPres_107539th.png","21","W.O.R.K.S.,","SOLARI ENTERPRISES, INC.","(714) 282-2520"
"6051010029","60059","IMANI FE EAST & WEST (SITE 2)","10345 S CENTRAL AVE 1-43 CA 90002","2","GREEN MEADOWS","8","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","6001178","31661768","0","37662946","http://hcidapp.lacity.org/mpphotos/060059/Photo/Website%20Site2/imani%20fe%20West.png","242","Grant Housing & Econ Dev Corp","AEGON ASSET MANAGEMENT","N/A"
"6071001013","06-117222","WINDWARD APTS (A/B) (SITE 14)","636 E 108TH ST 1-4 CA 90059","14","CENTURY PALMS/COVE","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"6075020013","05-117193","LEEWARD APTS. (SITE 2)","10915 S FIGUEROA ST CA 90061","2","FIGUEROA PARK SQUARE","8","READY FOR OCCUPANCY","REHAB","FAMILY","0","7103994","10208936","17312930","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5037007026","30159","INGRAM PRESERVATION (SITE 6)","1225 W 39TH PL CA 90037","6","EXPOSITION PARK","8","READY FOR OCCUPANCY","REHAB","LARGE FAMILY / WAIVER REQUIRED","4900000","6637761","2790000","14327761","http://hcidapp.lacity.org/mpphotos/030159/Photo/Website%20Site6/39th%20Place%20%202.png","21","W.O.R.K.S.,","SOLARI ENTERPRISES, INC.","(714) 282-2520"
"5053012035","70172","TWO WORLD APARTMENTS (SITE 5)","2625 S HARVARD BLVD CA 90018","5","ADAMS-NORMANDIE","8","READY FOR OCCUPANCY","REHAB","SENIORS","3225000","17094146","0","20319146","http://hcidapp.lacity.org/mpphotos/070172/Photo/Website%20Site5/Two%20Worlds%202625%20S.%20Harvard%20-%20070172.png","99","TWO WORLDS PRESERVATION LIMITED PARTNERSHIP,","N/A","N/A"
"5021032032","16-123326","FLORENCE MOREHOUSE (SITE 2)","1750 W MARTIN LUTHER KING, JR BLVD CA 90062","2","WEST VERNON","8","UNDERCONSTRUCTION","ACQUISITION + REHAB","FAMILY","3014663","12913795","1377000","17305458","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Century Affordable Development Inc","N/A","N/A"
