LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000042377-0001-1,"SUNRISE WINDOW CLEANERS, INC.",SUNRISE WINDOW CLEANERS,10834 BURBANK BLVD #D201,N HOLLYWOOD,91601-2500,10834 BURBANK 91601-2500,POST OFFICE BOX #594,NORTH HOLLYWOOD,91603-0594,561790,Other services to buildings & dwellings,2,11/01/1993,,"(34.1721, -118.367)",8488,5,208,526,,13
0000042383-0001-6,BRUCE NATANZI,VINEPARK MOBIL,4377 VINELAND AVENUE,N HOLLYWOOD,91602-2121,4377 VINELAND 91602-2121,,,,447100,Gasoline stations (including convenience stores with gas),2,07/01/1999,,"(34.149, -118.3703)",8489,7,343,701,,5
0000042570-0001-5,NEVIMA INTERNATIONAL INC,,11133 VANOWEN STREET #f,NORTH HOLLYWOOD,91605-6374,11133 VANOWEN 91605-6374,,,,315000,Apparel mfg.,2,01/15/2000,,"(34.1939, -118.3734)",8889,5,177,1076,,13
0000042714-0001-8,JEFFREY LEE SCHAFFER,,5241   TEESDALE AVENUE,VALLEY VILLAGE,91607-2323,5241 TEESDALE 91607-2323,,,,541600,"Management, scientific, & technical consulting services",2,01/01/2013,,"(34.1661, -118.4087)",8890,5,191,636,17,39
0000042783-0001-9,APET ARZOUMANIAN,APETS AUTO BODY & REPAIR,13325 SHERMAN WAY SUITE #H,NORTH HOLLYWOOD,91605-4447,13325 SHERMAN 91605-4447,,,,452000,General merchandise stores,2,04/01/2000,,"(34.2012, -118.423)",8888,5,,286,,71
0000043361-0001-7,BEVERLY TOWERS LLC,GRANADA BEVERLY-16606 DEVONSHIRE,11855 MAGNOLIA BLVD,VALLEY VILLAGE,91607-2843,11855 MAGNOLIA 91607-2843,19456 VENTURA BLVD PENTHOUSE,TARZANA,91356-3078,531100,Lessors of real estate (including mini warehouses & self-storage units),2,01/01/1974,,"(34.1649, -118.3911)",8890,5,206,1331,17,39
0000043705-0001-6,ALFONS C REINS,,11264 MORRISON STREET,N HOLLYWOOD,91601-4482,11264 MORRISON 91601-4482,POST OFFICE BOX #801112,SANTA CLARITA,91380-1112,531100,Lessors of real estate (including mini warehouses & self-storage units),2,11/01/1974,,"(34.1608, -118.3763)",8488,5,210,322,,13
0000043885-0001-3,TRACT 15105 NEIGHNORHOOD ASSOCIATION/C,,13167 ORTLEY PLACE,VAN NUYS,91401-1329,13167 ORTLEY 91401,,,,624100,Individual & family services,2,01/01/1983,,,,,,,,
0000044156-0001-7,THE HARMAN PRESS A CORP,,6840 VINELAND AVENUE,NORTH HOLLYWOOD,91605-6409,6840 VINELAND 91605-6409,,,,323100,Printing & related support activities,2,09/17/1985,,"(34.1948, -118.3703)",8888,5,172,1076,,14
0000044297-0002-2,ITZHAK MIZRAHI,BEL AIR INTERNATIONAL AUTO SALE,5653   VANTAGE AVENUE,VALLEY VILLAGE,91607-1726,5653 VANTAGE 91607-1726,5657   VANTAGE AVENUE,VALLEY VILLAGE,91607-1726,441120,Used car dealers,2,11/08/2017,,"(34.1738, -118.3979)",8890,5,188,504,,70
0000044306-0001-5,PIN TECH DIAGNOSTICS INC,,11645 ACAMA STREET #1,STUDIO CITY,91604-2909,11645 ACAMA 91604-2909,,,,561500,Travel arrangement & reservation services,2,02/15/2000,,"(34.1455, -118.3867)",8492,5,347,706,,84
0000044556-0001-0,SEVEN FILMS PRODUCTIONS,,11160 HUSTON STREET #8,N HOLLYWOOD,91601-4437,11160 HUSTON 91601-4437,,,,512100,Motion picture & video industries (except video rental),2,,,"(34.1597, -118.3733)",8488,5,211,1333,,13
0000044588-0002-8,NORTHEAST VALLEY HEALTH CORP,,6420 BELLINGHAM AVENUE,NORTH HOLLYWOOD,91606-1402,6420 BELLINGHAM 91606-1402,1172 N MACLAY AVENUE,SAN FERNANDO,91340-1328,813000,"Religious, grantmaking, civic, professional, & similar organizations",2,04/01/2007,,"(34.187, -118.3987)",8889,5,189,495,,13
0000044598-0001-3,ENVIRO-INTERCEPT INC,,7327 VARNA AVENUE UNIT #5,NORTH HOLLYWOOD,91605-4183,7327 VARNA 91605-4183,,,,423700,"Hardware, & plumbing & heating equipment  & supplies",2,12/01/1975,,"(34.2037, -118.4247)",8888,5,163,286,,71
0000044780-0001-0,BRAZEE ENTERPRISES INC,DIRTY DAWGS,10500 SHERMAN GROVE AVENUE #108,SUNLAND,91040-3406,10500 SHERMAN GROVE 91040-3406,5419 HERMITAGE AVENUE APT #7,VALLEY VILLAGE,91607-2059,561500,Travel arrangement & reservation services,2,09/15/2004,,"(34.0, -118.0)",9325,,1246,,,
0000044791-0002-6,SALEM SOFTWARE INC,,14141 COVELLO STREET #1AB,VAN NUYS,91405-1491,14141 COVELLO 91405-1491,,,,443120,Computer & software stores,2,03/01/2009,,"(34.2071, -118.4408)",19733,5,215,458,,18
0000044859-0002-6,JOSE A HERNANDEZ,,7943   VANTAGE AVENUE,NORTH HOLLYWOOD,91605-2411,7943 VANTAGE 91605-2411,,,,238990,All other specialty trade contractors,2,01/01/2017,,"(34.215, -118.398)",8888,5,153,472,,14
0000045119-0001-3,A & H RECYCLING INC,,7221 VINELAND AVENUE,SUN VALLEY,91352-5003,7221 VINELAND 91352-5003,2360 JUPITER DRIVE,LOS ANGELES,90046-2026,423930,Recyclable materials,2,09/01/2004,,"(34.2018, -118.3703)",19335,5,171,1298,,21
0000045119-0002-1,A & H RECYCLING INC,,6730 TUJUNGA AVENUE,NORTH HOLLYWOOD,91606-1910,6730 TUJUNGA 91606-1910,2360 JUPITER DRIVE,LOS ANGELES,90046-2026,,,2,07/01/2005,,"(34.1932, -118.379)",8889,5,177,1076,,13
0000045445-0001-1,ARIK PLUMBING INC,,6245 ETHEL AVENUE #,VAN NUYS,91401-3220,6245 ETHEL 91401-3220,6245 ETHEL AVENUE,VAN NUYS,91401-3220,235110,"Plumbing, Heating, and Air-Conditioning Contractors (1997 NAICS)",2,04/07/1993,,"(34.1838, -118.4181)",19729,5,185,502,,70
0000045612-0001-2,FEDERICO L/ESTRELLA G CABRAL,NA,11209   EMELITA STREET,NORTH HOLLYWOOD,91601-1257,11209 EMELITA 91601-1257,21200 TULSA STREET,CHATSWORTH,91311-1457,531100,Lessors of real estate (including mini warehouses & self-storage units),2,05/01/1975,,"(34.177, -118.375)",8488,5,197,280,,13
0000045628-0001-3,ARKADIY DVORKIN,PRESTIGE APPLIANCE SERVICE,5307 WILKINSON AVENUE UNIT #11,VALLEY VILLAGE,91607-2463,5307 WILKINSON 91607-2463,,,,233210,Single Family Housing Construction (1997 NAICS),2,05/01/2000,,"(34.1668, -118.4041)",8890,5,205,637,17,39
0000045705-0001-1,BACKLOT MOVIE MEMORABILIA INC,,6850 VINELAND AVENUE #E,N HOLLYWOOD,91605-6420,6850 VINELAND 91605-6420,POST OFFICE BOX #57468,SHERMAN OAKS,91413-2468,454390,"Other direct selling establishments (including door-to-door retailing, frozen food plan providers, party plan merchandisers, & coffee-break service providers)",2,04/01/2000,,"(34.195, -118.3703)",8888,5,172,1076,,14
0000045772-0001-2,GTS HOME HEALTH SERVICES INC,,13363 SATICOY STREET #101,N HOLLYWOOD,91605-3427,13363 SATICOY 91605-3427,,,,621610,Home health care services,2,04/01/2000,,"(34.2085, -118.4241)",8888,5,163,463,,71
0000046585-0001-1,F451 INC,AUTOBAHN,12015 VOSE STREET,N HOLLYWOOD,91605-5752,12015 VOSE 91605-5752,,,,452000,General merchandise stores,2,10/01/1992,,"(34.1984, -118.3946)",8888,5,174,480,,14
0000046684-0001-4,MEIR ISAACS LIVING TRUST,,13645 VANOWEN STREET,VAN NUYS,91405-4262,13645 VANOWEN 91405-4262,5735   ROLLING ROAD,WOODLAND HILLS,91367-4532,233210,Single Family Housing Construction (1997 NAICS),2,11/18/1992,,"(34.1939, -118.4294)",19729,5,183,499,,70
0000046807-0001-5,THE MAYFLOWER CLUB INC,,11110 VICTORY BLVD,N HOLLYWOOD,91606-3702,11110 VICTORY 91606-3702,,,,713900,"Other amusement & recreation services (including golf courses, skiing facilities, marinas, fitness centers, bowling centers, skating rinks, miniature golf courses)",2,05/10/1976,,"(34.1866, -118.3728)",8889,5,196,487,,13
0000047061-0001-1,FANCY MEATS INC,,5803   BECK AVENUE,NORTH HOLLYWOOD,91601-1001,5803 BECK 91601-1001,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",2,07/10/2003,,"(34.1759, -118.3837)",8488,5,192,520,,13
0000047296-0001-1,DI-NEIL INC,CARTER-SEXTON ARTIST MATERIALS,5308 LAUREL CANYON BLVD,N HOLLYWOOD,91607-2712,5308 LAUREL CANYON 91607-2712,5308 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91607-2712,423400,Professional & commercial equipment & supplies,2,07/01/1975,,"(34.1668, -118.3965)",8890,5,205,1329,17,39
0000047625-0002-2,ANDREW H SUSSMAN,,11667 CHANDLER BLVD,NORTH HOLLYWOOD,91601-3026,11667 CHANDLER 91601-3026,3598 WOODHILL CANYON ROAD,STUDIO CITY,91604-3656,531100,Lessors of real estate (including mini warehouses & self-storage units),2,08/15/2012,,"(34.1686, -118.3866)",8488,5,207,1329,17,39
0000047680-0001-3,RUBEN R MATEVOSYAN,ARIA GOLD,7126 COSTELLO AVENUE,VAN NUYS,91405-3307,7126 COSTELLO 91405-3307,,,,452000,General merchandise stores,2,11/24/1992,,"(34.2, -118.4378)",19733,5,234,506,,18
0000047689-0001-4,SKF ENTERPRISES INC,CALIFORNIA CONSTRUCTION,12451   ALBERS STREET,VALLEY VILLAGE,91607-1612,12451 ALBERS 91607-1612,12439   MAGNOLIA BLVD   SUITE #208,VALLEY VILLAGE,91607-2450,233310,Manufacturing and Industrial Building Construction (1997 NAICS),2,07/01/2004,,"(34.1706, -118.4048)",8890,5,204,1235,17,39
0000047834-0001-0,GEORGE NAZARYAN,I STAR SMOG CHECK,12856 SHERMAN WAY,NORTH HOLLYWOOD,91605-5033,12856 SHERMAN 91605-5033,,,,,,2,10/16/2003,,"(34.2012, -118.4129)",8888,5,179,493,,71
0000048702-0001-9,CARL W LARGE,,4900 WILLOWCREST AVENUE,N HOLLYWOOD,91601-4733,4900 WILLOWCREST 91601-4733,,,,541219,Other accounting services,2,03/16/1993,,"(34.1594, -118.3626)",8488,5,213,338,,13
0000049696-0001-9,"DR. DENNIS YENN, DPM",,4400 CARTWRIGHT AVENUE UNIT #304,TOLUCA LAKE,91602-2359,4400 CARTWRIGHT 91602-2359,,,,621391,Offices of podiatrists,2,06/13/2000,,"(34.1503, -118.3631)",8489,7,342,703,,5
0000049720-0001-4,MIGUEL A MATOS,THE CURVE CUTTERS,11170 BURBANK BLVD,NORTH HOLLYWOOD,91601-2438,11170 BURBANK 91601-2438,,,,561500,Travel arrangement & reservation services,2,01/01/1976,,"(34.1721, -118.3747)",8488,5,208,279,,13
0000049721-0001-9,MIGUEL A MATOS,,11178 BURBANK BLVD,NORTH HOLLYWOOD,91601-2438,11178 BURBANK 91601-2438,11170 BURBANK BLVD,NORTH HOLLYWOOD,91601-2438,531100,Lessors of real estate (including mini warehouses & self-storage units),2,01/01/1976,,"(34.1721, -118.3748)",8488,5,208,279,,13
0000049923-0001-4,THE LAURENCE SCHOOL /C,LAURENCE 2000,6428 WOODMAN AVENUE,VAN NUYS,91401-1602,6428 WOODMAN 91401-1602,13639 VICTORY BLVD,VAN NUYS,91401-1735,424990,Other miscellaneous nondurable goods,2,01/01/1995,,"(34.1871, -118.4312)",19729,5,184,499,,70
0000050301-0001-0,MARTIN HOFFMAN-DEVORAH J TORRES FAMILY TRUST,,13343 VICTORY BLVD,VAN NUYS,91401-1834,13343 VICTORY 91401-1834,4311 CORONET DRIVE,ENCINO,91316-4324,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/01/1974,,"(34.1866, -118.4238)",19729,5,186,500,,70
0000050339-0002-5,DOV COHN,IGUANA VINTAGE CLOTHING,5018 LANKERSHIM BLVD,NORTH HOLLYWOOD,91601-4222,5018 LANKERSHIM 91601-4222,14422 VENTURA BLVD,SHERMAN OAKS,91423-2607,448190,Other Clothing Stores,2,08/10/2015,,"(34.1614, -118.3725)",8488,5,210,1333,,13
0000050421-0001-5,"EARL HAYS PRESS, INC.",THE EARL HAYS PRESS,10707 SHERMAN WAY,SUN VALLEY,91352-5155,10707 SHERMAN 91352-5155,,,,323100,Printing & related support activities,2,03/09/1985,,"(34.2012, -118.3635)",20150,5,2318,48,,21
0000050482-0001-1,LEE KASSAI,CREATIVE AIRS,5210 LAUREL CANYON BLVD,N HOLLYWOOD,91607-2710,5210 LAUREL CANYON 91607-2710,,,,812111,Barber shops,2,01/11/1993,,"(34.1653, -118.3965)",8890,5,205,1329,17,39
0000050577-0001-9,JORA AGHAKIAN,J & A AUTO CENTER,7711 N HOLLYWOOD WAY,BURBANK,91505-1040,7711 HOLLYWOOD 91505-1040,,,,452000,General merchandise stores,2,02/01/1993,,"(34.211, -118.3485)",20148,5,9,1375,,21
0000050900-0001-4,DANIEL CODRON,FLOWERS BY DAN,10445 MAGNOLIA BLVD,N HOLLYWOOD,91601-4111,10445 MAGNOLIA 91601-4111,,,,453110,Florists,2,01/02/1993,,"(34.1649, -118.3584)",8488,7,214,559,,5
0000051621-0001-9,DANIEL N LOPEZ,,13051 SATICOY STREET UNIT #C,NORTH HOLLYWOOD,91605-3521,13051 SATICOY 91605-3521,,,,442110,Furniture stores,2,01/01/1989,,"(34.2071, -118.4171)",8888,5,163,463,,71
0000051700-0001-5,KERRY/JUDY CARRASCO,,11622 HAMLIN STREET,N HOLLYWOOD,91606-2503,11622 HAMLIN 91606-2503,11624 HAMLIN STREET APT #11,N HOLLYWOOD,91606-2546,531100,Lessors of real estate (including mini warehouses & self-storage units),2,08/16/1985,,"(34.1885, -118.3853)",8889,5,193,275,,13
0000052062-0001-6,CASTILLA'S INCOME TAX SERVICE,CASTILLO INCOME TAX SERVICE/CASTILLO IMMIGRATION SERVICE | CASTILLO'S INCOME TAX SERVICE,7335 VAN NUYS BLVD UNIT #114,VAN NUYS,91405-1951,7335 VAN NUYS 91405-1951,,,,541213,Tax preparation services,2,01/01/1993,,"(34.204, -118.4487)",19733,5,215,458,,18
0000052076-0001-8,ERICK ALOHA SPENCER,,12731 VANOWEN STREET,N HOLLYWOOD,91605-5251,12731 VANOWEN 91605-5251,4444 MATILIJA AVENUE,SHERMAN OAKS,91423-3612,531100,Lessors of real estate (including mini warehouses & self-storage units),2,01/01/1993,,"(34.1939, -118.4101)",8889,5,179,392,,70
0000052513-0001-3,MICHAEL D/CHARLOTTE P ULLMAN,RIVERSIDE APARTMENTS LLC,11540 RIVERSIDE DRIVE,NORTH HOLLYWOOD,91602-1024,11540 RIVERSIDE 91602-1024,24981 NORMANS WAY,CALABASAS,91302-3090,531100,Lessors of real estate (including mini warehouses & self-storage units),2,01/01/1993,,"(34.1576, -118.3836)",8489,5,344,1330,17,39
0000052633-0001-9,AJ & J PAINTING INC,,12260 MIRANDA STREET,VALLEY VILLAGE,91607-1748,12260 MIRANDA 91607-1748,,,,235210,Painting and Wall Covering Contractors (1997 NAICS),2,02/22/1993,,"(34.1744, -118.4002)",8890,5,188,504,,70
0000052998-0001-8,BAR ENTERPRISES THREE LLC,ENTERPRISE SELF STORAGE,12540 SHERMAN WAY,N HOLLYWOOD,91605-5236,12540 SHERMAN 91605-5236,6921   SAN FERNANDO ROAD,GLENDALE,91201-1608,424990,Other miscellaneous nondurable goods,2,05/14/2003,,"(34.2012, -118.4062)",8888,5,180,1503,,71
0000053216-0001-0,ADULLAM MANAGEMENT CORP,,10830 OXNARD STREET,N HOLLYWOOD,91606-5021,10830 OXNARD 91606-5021,,,,541600,"Management, scientific, & technical consulting services",2,,,"(34.1794, -118.3666)",8889,5,199,1077,,13
0000053265-0001-3,STE-MAN INC,CARTONI U S A,10663 BURBANK BLVD,N HOLLYWOOD,91601-2512,10663 BURBANK 91601-2512,,,,423400,Professional & commercial equipment & supplies,2,09/01/1993,,"(34.1721, -118.3631)",8488,5,208,526,,13
0000054047-0001-6,PACIFIC MAGNETIC/PENETRANT CO INC,,6829 FARMDALE AVENUE,NORTH HOLLYWOOD,91605-6209,6829 FARMDALE 91605-6209,6829 FARMDALE AVENUE,NORTH HOLLYWOOD,91605-6209,561300,Employment services,2,10/01/1992,,"(34.1944, -118.3812)",8888,5,176,275,,14
0000054268-0001-4,HANASAB DENTAL CORP,VAN NUYS FAMILY DENTISTRY,7239 VAN NUYS BLVD #6,VAN NUYS,91405-5863,7239 VAN NUYS 91405-5863,,,,621210,Offices of dentists,2,04/01/2000,,"(34.2022, -118.4487)",19733,5,215,458,,18
0000054310-0001-8,"CAL STATE LANDCARE, INC",CAL STATE LANDCARE,8334 ECHELON PLACE,SUN VALLEY,91352-3611,8334 ECHELON 91352-3611,,,,561730,Landscaping services,2,01/01/1994,,"(34.2217, -118.3511)",19335,5,7,425,,21
0000054319-0002-7,IN-N-OUT BURGERS A CALIFORNIA CORPORATION,IN-N-OUT BURGER #9,5864 LANKERSHIM BLVD,N HOLLYWOOD,91601-1036,5864 LANKERSHIM 91601-1036,4199 CAMPUS DRIVE FLOOR #9TH,IRVINE,92612-8604,722110,Full-service restaurants,2,05/01/1971,,"(34.177, -118.3819)",8488,5,192,520,,13
0000055576-0001-1,SHIU C CHANDRA,R/D WELDING CO,13112 SATICOY STREET,N HOLLYWOOD,91605-7645,13112 SATICOY 91605-7645,,,,811310,Commercial & industrial machinery & equipment (except automotive & electronic) repair & maintenance,2,03/01/1976,,"(34.2074, -118.4184)",8888,5,163,463,,71
0000055724-0001-0,AN CLAIDHEAHM SOLUIS CELTIC ART CENTER,THE CELTIC ARTS CENTER,4843 LAUREL CANYON BLVD,VALLEY VILLAGE,91607-3747,4843 LAUREL CANYON 91607-3747,,,,424990,Other miscellaneous nondurable goods,2,03/13/1996,,"(34.1586, -118.3964)",8890,5,206,1331,17,39
0000056962-0015-9,BRIGHT HORIZONS CHILDREN'S CENTERS LLC,,5243 LAUREL CANYON BLVD,VALLEY VILLAGE,91607-2709,5243 Laurel Canyon 91607-2709,POST OFFICE BOX #194850,SAN FRANCISCO,94119-4850,624410,Child day care services,2,06/14/2021,,"(34.1662, -118.3971)",8890,5,205,1329,17,39
0000057253-0001-0,ANETTE FASTEAU/MARILYN RUDOLP/UAM PROPERTIES INC,SHERWOOD PROPERTIES,4654 PLACIDIA AVENUE,TOLUCA LAKE,91602-1542,4654 PLACIDIA 91602-1542,4654 PLACIDIA AVENUE,TOLUCA LAKE,91602-1542,531100,Lessors of real estate (including mini warehouses & self-storage units),2,05/15/1992,,"(34.1548, -118.356)",8489,7,214,459,,5
0000057856-0001-2,LONGATO ENTERPRISES LLC,LONGATO ENT LLC,12345 MAGNOLIA BLVD,VALLEY VILLAGE,91607-4206,12345 MAGNOLIA 91607-4206,5970   WOODLAND VIEW DRIVE,WOODLAND HILLS,91367-1076,531100,Lessors of real estate (including mini warehouses & self-storage units),2,06/01/1975,,"(34.1648, -118.4022)",8890,5,191,1332,17,39
0000057928-0001-9,JACK H HUDES ET AL,ALANA APARTMENTS,13727 OXNARD STREET,VAN NUYS,91401-3981,13727 OXNARD 91401-3981,5034 OAKWOOD AVENUE,LA CANADA,91011-2450,531100,Lessors of real estate (including mini warehouses & self-storage units),2,01/15/1993,,"(34.1793, -118.4323)",19729,5,243,510,,70
0000057943-0001-3,JEROME J ROSENBLATT,,7338 TUJUNGA AVENUE,NORTH HOLLYWOOD,91605-3925,7338 TUJUNGA 91605-3925,11929   BAKER PLACE,SANTA FE SPRINGS,90670-2551,531100,Lessors of real estate (including mini warehouses & self-storage units),2,10/29/1996,,"(34.2037, -118.379)",19335,5,170,1298,,21
0000058247-0001-1,WILSON SIGN ART INC,,5848 VARNA AVENUE,VAN NUYS,91401-4049,5848 VARNA 91401-4049,5848 VARNA AVENUE,VAN NUYS,91401-4049,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",2,01/28/1993,,"(34.1764, -118.4251)",19729,5,186,500,,70
0000058279-0001-1,GODOFREDO VIDES,G V ENTERPRISE CO,12942 BOSWORTH STREET,N HOLLYWOOD,91606-1014,12942 BOSWORTH 91606,,,,811110,Automotive mechanical & electrical repair & maintenance,2,02/10/1993,,"(34.191, -118.4151)",8889,5,182,392,,70
0000058494-0001-2,DIRECT TIRE COMPANY INC,DIRECT TIRE COMPANY,7227 LANKERSHIM BLVD,N HOLLYWOOD,91605-3804,7227 LANKERSHIM 91605-3804,16030 VENTURA BLVD SUITE #240,ENCINO,91436-4487,441300,"Automotive parts, accessories, & tire stores",2,04/01/1993,,"(34.2016, -118.3877)",8888,5,169,478,,14
0000058536-0001-8,MANUEL/GLORIA GARCIGA,,7618 COLDWATER CANYON AVENUE,N HOLLYWOOD,91605-2008,7618 COLDWATER CANYON 91605-2008,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),2,05/01/1975,,"(34.209, -118.4144)",8888,5,163,463,,71
0000058611-0001-6,MARIA GRASSO,BRAVO AUTO SALES,7706 CLYBOURN AVENUE,SUN VALLEY,91352-4601,7706 CLYBOURN 91352-4601,POST OFFICE BOX #26387,LOS ANGELES,90026-0387,423100,Motor vehicle & motor vehicle parts & supplies,2,10/01/1992,,"(34.2107, -118.3635)",19335,5,167,483,,21
0000058947-0001-9,WAT THAI OF LOS ANGELES,WAT THAI OF LOS ANGELES,12909 CANTARA STREET,N HOLLYWOOD,91605-1123,12909 CANTARA 91605-1123,,,,,,2,10/20/2006,,"(34.2198, -118.4146)",8888,5,163,464,,71
0000060386-0001-8,SONIA TUCHMAN,,12844 OXNARD STREET #1,N HOLLYWOOD,91606-4341,12844 OXNARD 91606-4341,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),2,03/01/1975,,"(34.1794, -118.4125)",8889,5,200,525,,70
0000060404-0001-8,MOHAMMAD HUSSAIN,,5529 ELMER AVENUE,NORTH HOLLYWOOD,91601-2415,5529 ELMER 91601-2415,16511 HALSEY STREET,GRANADA HILLS,91344-2953,541600,"Management, scientific, & technical consulting services",2,11/01/1992,,"(34.1705, -118.3762)",8488,5,208,279,,13
0000060433-0001-4,MICHAEL B FRANKEL,"MICHAEL B, FRANKEL, ESQ.",12501 CHANDLER BLVD #104,N HOLLYWOOD,91607-1958,12501 CHANDLER 91607-1958,10061 RIVERSIDE DRIVE SUITE #732,TOLUCA LAKE,91602-2560,541100,Legal services,2,02/24/1993,,"(34.1686, -118.4052)",8890,5,204,1235,17,39
0000060588-0001-3,NRG RECORDING SERVICES INC,,11128 WEDDINGTON STREET,N HOLLYWOOD,91601-3214,11128 WEDDINGTON 91601-3214,,,,334000,Computer & electronic product mfg.,2,02/23/1993,,"(34.167, -118.3734)",8488,5,209,279,,13
0000060764-0001-4,"AROMA COFFEE & TEA COMPANY, INC.",AROMA COFFEE/TEA CO,4360 TUJUNGA AVENUE,STUDIO CITY,91604-2751,4360 TUJUNGA 91604-2751,,,,722110,Full-service restaurants,2,03/15/1993,,"(34.1493, -118.3789)",8492,5,343,1335,,84
0000060854-0001-9,MICHAEL/ELEANORE STOBIN,,7353 GREENBUSH AVENUE,N HOLLYWOOD,91605-4004,7353 GREENBUSH 91605-4004,24367 MIRA VISTA STREET,VALENCIA,91355-6036,531100,Lessors of real estate (including mini warehouses & self-storage units),2,10/01/1975,,"(34.2059, -118.426)",8888,5,163,286,,71
0000060881-0001-6,EARLE S WASSERMAN,,13330 VICTORY BLVD #C,VAN NUYS,91401-1846,13330 VICTORY 91401-1846,16416 VANOWEN STREET UNIT #5,LAKE BALBOA,91406-4732,531100,Lessors of real estate (including mini warehouses & self-storage units),2,06/01/1975,,"(34.1866, -118.4236)",19729,5,186,500,,70
0000061126-0001-7,ROBERT DEL VALLE,DEL VALLE SERVICES,6420 COLDWATER CANYON AVENUE SUITE #197,NORTH HOLLYWOOD,91606-1192,6420 COLDWATER CANYON 91606-1192,,,,541213,Tax preparation services,2,01/01/1976,,"(34.187, -118.4138)",8889,5,182,392,,70
0000061193-0001-9,ROBERT C WILSON,NOHO HAIR,11049 MAGNOLIA BLVD UNIT #200,NORTH HOLLYWOOD,91601-6807,11049 MAGNOLIA 91601-6807,11049 MAGNOLIA BLVD SUITE #111,NORTH HOLLYWOOD,91601-5658,424990,Other miscellaneous nondurable goods,2,10/02/2001,,"(34.1649, -118.3716)",8488,5,210,553,,13
0000061688-0001-9,JAMES H OKAZAKI,,11628 ADDISON STREET,N HOLLYWOOD,91601-4332,11628 ADDISON 91601,,,,561300,Employment services,2,05/01/1976,,"(34.1612, -118.3861)",8488,5,207,1330,17,39
0000061723-0001-2,"4251 MARY ELLEN, LTD.",4251 MARY ELLEN LTD,4251   MARY ELLEN AVENUE,SHERMAN OAKS,91423-,4251 MARY ELLEN 91423,POST OFFICE BOX #5637,SHERMAN OAKS,91413-5637,531100,Lessors of real estate (including mini warehouses & self-storage units),2,01/01/1974,,"(0.0, 0.0)",,,,,,
0000062167-0004-8,"PROLOGIS, L.P.",PROLOGIS,13230 SATICOY STREET,NORTH HOLLYWOOD,91605-3404,13230 SATICOY 91605-3404,2141 ROSECRANS AVENUE UNIT #1151,EL SEGUNDO,90245-4759,531100,Lessors of real estate (including mini warehouses & self-storage units),2,01/17/2019,,"(34.2073, -118.4217)",8888,5,163,463,,71
0000062200-0001-8,SCENTS ABILITIES,,4336 TUJUNGA AVENUE #C,STUDIO CITY,91604-2751,4336 TUJUNGA 91604-2751,,,,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",2,01/04/1993,,"(34.1487, -118.3789)",8492,5,343,1335,,84
0000062288-0001-3,MICHELLE I KIM,SAMSUNG SINGS CO,7820   CLYBOURN AVENUE,SUN VALLEY,91352-4626,7820 CLYBOURN 91352-4626,10035   GAYNOR AVENUE,NORTH HILLS,91343-1606,235210,Painting and Wall Covering Contractors (1997 NAICS),2,01/27/1993,,"(34.2127, -118.3635)",19335,5,167,483,,21
0000062502-0001-1,BRAYS GARCIA,,7316   CAMELLIA AVENUE,NORTH HOLLYWOOD,91605-3903,7316 CAMELLIA 91605-3903,,,,238290,Other building equipment contractors,2,10/10/2000,,"(34.2036, -118.382)",8888,5,169,478,,14
0000062970-0001-1,MIN KYOM KIM & JOSEPH KIM,YOUNG NAK ELECTRICAL SERVICE,6132 SATSUMA AVENUE,N HOLLYWOOD,91606-5025,6132 SATSUMA 91606-5025,,,,235310,Electrical Contractors (1997 NAICS),2,02/01/1993,,"(34.1818, -118.367)",8889,5,173,513,,13
0000063164-0001-7,R/G DEVELOPMENT CORP,R/G DEVELOPMENT,11927 SHERMAN ROAD,N HOLLYWOOD,91605-3717,11927 SHERMAN 91605-3717,,,,233210,Single Family Housing Construction (1997 NAICS),2,02/11/1993,,"(34.2015, -118.3932)",8888,5,168,1273,,14
0000063290-0001-8,MORRIS SCHIMEL,A PLUS FIRE EXTINGUISHER CO,11641 HORTENSE STREET,NORTH HOLLYWOOD,91602-1055,11641 HORTENSE 91602-1055,POST OFFICE BOX #4827,NORTH HOLLYWOOD,91617-0827,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",2,03/09/1993,,"(34.1548, -118.386)",8489,5,344,1330,,39
