SRNumber,CreatedDate,UpdatedDate,ActionTaken,Owner,RequestType,Status,RequestSource,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-88072901,12/31/2015 12:40:00 PM,01/02/2016 10:05:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/02/2016 12:00:00 AM,01/02/2016 10:05:00 AM,Y,N,"23927 W KITTRIDGE ST, 91307",23927,W,KITTRIDGE,ST,91307,34.19117863,-118.6478504,"(34.1911786309, -118.647850438)",529,E,6,South Valley APC,12,Mitchell Englander,11,WEST HILLS NC,TOPANGA,4283,302,1476,,2,44
1-88069091,12/31/2015 12:40:00 PM,01/04/2016 03:44:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Mobile App,Android,N,SLA,01/04/2016 12:00:00 AM,01/04/2016 03:44:00 PM,Y,N,"5005 W AUGUST ST, 90008",5005,W,AUGUST,ST,90008,34.01738666,-118.3539369,"(34.017386661, -118.353936901)",673,C,2,South Los Angeles APC,10,Herb J. Wesson Jr.,79,EMPOWERMENT CONGRESS WEST AREA NDC,SOUTHWEST,22725,762,1009,7,12,54
1-88069721,12/31/2015 12:40:00 PM,01/02/2016 10:50:00 AM,SR Created,BOS,Electronic Waste,Closed,Call,,N,WLA,01/02/2016 12:00:00 AM,01/02/2016 10:50:00 AM,Y,N,"12122 W IDAHO AVE, 90025",12122,W,IDAHO,AVE,90025,34.03817224,-118.4618533,"(34.038172243, -118.46185328)",631,J,6,West Los Angeles APC,11,Mike Bonin,66,WEST LOS ANGELES NC,WEST LOS ANGELES,23443,866,750,9,10,50
1-88071651,12/31/2015 12:39:00 PM,01/02/2016 02:05:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/02/2016 12:00:00 AM,01/02/2016 02:05:00 PM,Y,N,"2073 N IVAR AVE, 90068",2073,N,IVAR,AVE,90068,34.10884308,-118.3287598,"(34.1088430816, -118.328759819)",593,F,3,Central APC,4,David Ryu,30,HOLLYWOOD UNITED NC,HOLLYWOOD,24033,406,716,,7,64
1-88072831,12/31/2015 12:39:00 PM,01/02/2016 02:02:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/02/2016 12:00:00 AM,01/02/2016 02:02:00 PM,Y,N,"2073 N IVAR AVE, 90068",2073,N,IVAR,AVE,90068,34.10884308,-118.3287598,"(34.1088430816, -118.328759819)",593,F,3,Central APC,4,David Ryu,30,HOLLYWOOD UNITED NC,HOLLYWOOD,24033,406,716,,7,64
1-88072641,12/31/2015 12:39:00 PM,01/06/2016 09:32:00 AM,SR Created,BOS,Illegal Dumping Pickup,Closed,Call,,N,WLA,01/06/2016 12:00:00 AM,01/06/2016 09:32:00 AM,Y,N,"12122 W IDAHO AVE, 90025",12122,W,IDAHO,AVE,90025,34.03817224,-118.4618533,"(34.038172243, -118.46185328)",631,J,6,West Los Angeles APC,11,Mike Bonin,66,WEST LOS ANGELES NC,WEST LOS ANGELES,23443,866,750,9,10,50
1-88072721,12/31/2015 12:39:00 PM,01/04/2016 01:59:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,WLA,01/04/2016 12:00:00 AM,01/04/2016 01:59:00 PM,Y,N,"12514 W CULVER BLVD, 90066",12514,W,CULVER,BLVD,90066,33.98815673,-118.422785,"(33.9881567327, -118.422784983)",672,D,6,West Los Angeles APC,11,Mike Bonin,70,DEL REY NC,PACIFIC,24031,920,441,10,10,85
1-88072681,12/31/2015 12:39:00 PM,01/07/2016 11:12:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/07/2016 12:00:00 AM,01/07/2016 11:12:00 AM,Y,N,"1629 W 81ST ST, 90047",1629,W,81ST,ST,90047,33.96558278,-118.3056257,"(33.9655827779, -118.305625712)",703,J,2,South Los Angeles APC,8,Marqueece Harris-Dawson,84,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,77TH STREET,23678,780,1074,7,14,20
1-88072461,12/31/2015 12:38:00 PM,01/04/2016 11:17:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/04/2016 12:00:00 AM,01/04/2016 11:17:00 AM,Y,N,"1643 S ARAPAHOE ST, 90006",1643,S,ARAPAHOE,ST,90006,34.04283133,-118.2854535,"(34.0428313336, -118.285453514)",634,B,5,South Los Angeles APC,1,Gilbert Cedillo,76,PICO UNION NC,OLYMPIC,22723,671,1521,,11,8
1-88072511,12/31/2015 12:38:00 PM,12/31/2015 02:02:00 PM,SR Created,BOS,Dead Animal Removal,Closed,Call,,Y,WV,,12/31/2015 02:02:00 PM,Y,N,"4981 N BILMOOR AVE, 91356",4981,N,BILMOOR,AVE,91356,34.16159808,-118.5596513,"(34.1615980759, -118.559651341)",560,F,3,South Valley APC,3,Bob Blumenfield,17,TARZANA NC,WEST VALLEY,19339,330,659,,4,10
1-88068811,12/31/2015 12:38:00 PM,01/06/2016 10:53:00 AM,SR Created,BOS,Illegal Dumping Pickup,Closed,Mobile App,Android,N,NC,01/06/2016 12:00:00 AM,01/06/2016 10:53:00 AM,Y,N,"329 N BURLINGTON AVE, 90026",329,N,BURLINGTON,AVE,90026,34.06865345,-118.2650004,"(34.0686534453, -118.265000372)",634,D,1,Central APC,13,Mitch O'Farrell,44,GREATER ECHO PARK ELYSIAN NC,RAMPART,23444,552,930,,8,31
1-88071521,12/31/2015 12:38:00 PM,01/06/2016 09:35:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/06/2016 12:00:00 AM,01/06/2016 09:35:00 AM,Y,N,"12122 W IDAHO AVE, 90025",12122,W,IDAHO,AVE,90025,34.03817224,-118.4618533,"(34.038172243, -118.46185328)",631,J,6,West Los Angeles APC,11,Mike Bonin,66,WEST LOS ANGELES NC,WEST LOS ANGELES,23443,866,750,9,10,50
1-88068911,12/31/2015 12:38:00 PM,01/05/2016 09:38:00 AM,SR Created,BOS,Electronic Waste,Closed,Call,,N,EV,01/05/2016 12:00:00 AM,01/05/2016 09:38:00 AM,Y,N,"5333 N GOODLAND AVE, 91607",5333,N,GOODLAND,AVE,91607,34.16748945,-118.4115751,"(34.1674894487, -118.411575065)",562,E,2,South Valley APC,2,Paul Krekorian,25,NC VALLEY VILLAGE,NORTH HOLLYWOOD,8890,191,636,17,5,39
1-88069441,12/31/2015 12:37:00 PM,01/06/2016 12:38:00 PM,SR Created,BOS,Electronic Waste,Closed,Call,,N,WLA,01/06/2016 12:00:00 AM,01/06/2016 12:38:00 PM,Y,N,"3620 S REDWOOD AVE, 90066",3620,S,REDWOOD,AVE,90066,34.00173024,-118.4485448,"(34.0017302395, -118.448544785)",672,A,4,West Los Angeles APC,11,Mike Bonin,67,MAR VISTA CC,PACIFIC,24031,900,855,10,10,27
1-88071361,12/31/2015 12:37:00 PM,01/02/2016 01:46:00 PM,SR Created,BOS,Electronic Waste,Closed,Call,,Y,WV,01/02/2016 12:00:00 AM,01/02/2016 01:46:00 PM,Y,N,"24212 W ARCHWOOD ST, 91307",24212,W,ARCHWOOD,ST,91307,34.19248741,-118.6526845,"(34.1924874091, -118.652684501)",529,D,6,South Valley APC,12,Mitchell Englander,11,WEST HILLS NC,TOPANGA,4283,302,1477,,2,44
1-88068621,12/31/2015 12:37:00 PM,01/06/2016 08:21:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/06/2016 12:00:00 AM,01/06/2016 08:21:00 AM,Y,N,"5051 N WHITSETT AVE, 91607",5051,N,WHITSETT,AVE,91607,34.16245868,-118.4054417,"(34.1624586762, -118.405441732)",562,F,3,South Valley APC,2,Paul Krekorian,25,NC VALLEY VILLAGE,NORTH HOLLYWOOD,8890,191,636,17,5,39
1-88068101,12/31/2015 12:36:00 PM,01/04/2016 04:50:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/04/2016 12:00:00 AM,01/04/2016 04:50:00 PM,Y,N,"3620 S REDWOOD AVE, 90066",3620,S,REDWOOD,AVE,90066,34.00173024,-118.4485448,"(34.0017302395, -118.448544785)",672,A,4,West Los Angeles APC,11,Mike Bonin,67,MAR VISTA CC,PACIFIC,24031,900,855,10,10,27
1-88068141,12/31/2015 12:36:00 PM,01/07/2016 09:15:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/07/2016 12:00:00 AM,01/07/2016 09:15:00 AM,Y,N,"9680 N WOODALE AVE, 91331",9680,N,WOODALE,AVE,91331,34.24568919,-118.4338635,"(34.2456891901, -118.43386345)",502,B,5,North Valley APC,6,Nury Martinez,6,ARLETA NC,MISSION,18907,137,405,,3,41
1-88067151,12/31/2015 12:36:00 PM,01/05/2016 12:57:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,EV,01/05/2016 12:00:00 AM,01/05/2016 12:57:00 PM,Y,N,"11741 W GILMORE ST, 91606",11741,W,GILMORE,ST,91606,34.18758961,-118.3892302,"(34.1875896138, -118.389230233)",532,H,6,South Valley APC,2,Paul Krekorian,24,MID-TOWN NORTH HOLLYWOOD NC,NORTH HOLLYWOOD,8889,189,489,,5,13
1-88069351,12/31/2015 12:36:00 PM,01/06/2016 01:40:00 PM,SR Created,BOS,Electronic Waste,Closed,Call,,N,SLA,01/06/2016 12:00:00 AM,01/06/2016 01:40:00 PM,Y,N,"1643 S ARAPAHOE ST, 90006",1643,S,ARAPAHOE,ST,90006,34.04283133,-118.2854535,"(34.0428313336, -118.285453514)",634,B,5,South Los Angeles APC,1,Gilbert Cedillo,76,PICO UNION NC,OLYMPIC,22723,671,1521,,11,8
1-88068021,12/31/2015 12:36:00 PM,01/02/2016 10:09:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,Y,WV,01/02/2016 12:00:00 AM,01/02/2016 10:09:00 AM,Y,N,"24212 W ARCHWOOD ST, 91307",24212,W,ARCHWOOD,ST,91307,34.19248741,-118.6526845,"(34.1924874091, -118.652684501)",529,D,6,South Valley APC,12,Mitchell Englander,11,WEST HILLS NC,TOPANGA,4283,302,1477,,2,44
1-88068061,12/31/2015 12:36:00 PM,01/02/2016 12:35:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,SLA,01/02/2016 12:00:00 AM,01/02/2016 12:35:00 PM,Y,N,"162 W 92ND ST, 90003",162,W,92ND,ST,90003,33.9526419,-118.2760776,"(33.9526419013, -118.27607759)",704,C,3,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,SOUTHEAST,22352,800,1172,7,14,45
1-88066881,12/31/2015 12:35:00 PM,01/11/2016 04:45:00 PM,SR Created,BSL,Multiple Streetlight Issue,Closed,Call,,N,WEST,,01/11/2016 04:45:00 PM,Y,N,"3064 S DANALDA DR, 90064",3064,S,DANALDA,DR,90064,34.03599848,-118.4036578,"(34.0359984824, -118.403657766)",632,F,6,West Los Angeles APC,5,Paul Koretz,62,WESTSIDE NC,WEST LOS ANGELES,24029,872,1100,9,6,75
1-88067841,12/31/2015 12:35:00 PM,01/04/2016 03:55:00 PM,SR Created,BOS,Illegal Dumping Pickup,Closed,Call,,N,SLA,01/03/2016 12:00:00 AM,01/04/2016 03:55:00 PM,Y,N,"162 W 92ND ST, 90003",162,W,92ND,ST,90003,33.9526419,-118.2760776,"(33.9526419013, -118.27607759)",704,C,3,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,SOUTHEAST,22352,800,1172,7,14,45
1-88068401,12/31/2015 12:35:00 PM,01/02/2016 10:17:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/02/2016 12:00:00 AM,01/02/2016 10:17:00 AM,Y,N,"1513 E 106TH ST, 90002",1513,E,106TH,ST,90002,33.93978085,-118.2477826,"(33.9397808544, -118.247782574)",704,F,5,South Los Angeles APC,15,Joe Buscaino,88,WATTS NC,SOUTHEAST,22351,817,1182,7,15,40
1-88067671,12/31/2015 12:34:00 PM,01/04/2016 10:48:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,SLA,01/04/2016 12:00:00 AM,01/04/2016 10:48:00 AM,Y,N,"3817 S GIBRALTAR AVE, 90008",3817,S,GIBRALTAR,AVE,90008,34.01735014,-118.3548774,"(34.0173501412, -118.35487742)",673,C,2,South Los Angeles APC,10,Herb J. Wesson Jr.,79,EMPOWERMENT CONGRESS WEST AREA NDC,SOUTHWEST,22725,762,1009,7,12,54
1-88067581,12/31/2015 12:34:00 PM,12/31/2015 02:43:00 PM,SR Created,BOS,Dead Animal Removal,Closed,Call,,Y,SLA,,12/31/2015 02:43:00 PM,Y,N,"3101 W 60TH ST, 90043",3101,W,60TH,ST,90043,33.98554594,-118.3266541,"(33.9855459421, -118.32665405)",673,F,6,South Los Angeles APC,8,Marqueece Harris-Dawson,80,PARK MESA HEIGHTS CC,77TH STREET,23674,753,1035,7,14,24
1-88065231,12/31/2015 12:34:00 PM,01/04/2016 02:55:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/04/2016 12:00:00 AM,01/04/2016 02:55:00 PM,Y,N,"1150 E MONTECITO DR, 90031",1150,E,MONTECITO,DR,90031,34.08812695,-118.2006829,"(34.0881269505, -118.200682947)",595,B,6,East Los Angeles APC,1,Gilbert Cedillo,42,ARROYO SECO NC,HOLLENBECK,23448,489,607,,11,92
1-88065791,12/31/2015 12:33:00 PM,01/04/2016 02:56:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Mobile App,Android,N,WV,01/04/2016 12:00:00 AM,01/04/2016 02:56:00 PM,Y,N,"11243 N MCLENNAN AVE, 91344",11243,N,MCLENNAN,AVE,91344,34.2750539,-118.5012545,"(34.2750539024, -118.501254462)",501,D,1,North Valley APC,12,Mitchell Englander,118,GRANADA HILLS SOUTH NC,DEVONSHIRE,19329,78,382,,2,79
1-88067381,12/31/2015 12:33:00 PM,01/04/2016 03:06:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,WV,01/04/2016 12:00:00 AM,01/04/2016 03:06:00 PM,Y,N,"16721 W RINALDI ST, 91344",16721,W,RINALDI,ST,91344,34.27946434,-118.496439,"(34.2794643396, -118.496438953)",501,D,1,North Valley APC,12,Mitchell Englander,4,GRANADA HILLS NORTH NC,DEVONSHIRE,19329,56,1403,,2,78
1-88067421,12/31/2015 12:33:00 PM,01/04/2016 11:08:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,Y,HB,01/04/2016 12:00:00 AM,01/04/2016 11:08:00 AM,Y,N,"650 W 127TH ST, 90044",650,W,127TH,ST,90044,33.91696811,-118.2866102,"(33.9169681092, -118.28661018)",734,B,1,Harbor APC,15,Joe Buscaino,90,HARBOR GATEWAY NORTH NC,SOUTHEAST,23675,938,803,7,15,53
1-88067311,12/31/2015 12:32:00 PM,01/04/2016 10:51:00 AM,SR Created,BOS,Illegal Dumping Pickup,Closed,Mobile App,Android,N,SLA,01/04/2016 12:00:00 AM,01/04/2016 10:51:00 AM,Y,N,"5024 W COLISEUM ST, 90016",5024,W,COLISEUM,ST,90016,34.01813557,-118.3545832,"(34.0181355653, -118.354583213)",673,C,2,South Los Angeles APC,10,Herb J. Wesson Jr.,79,EMPOWERMENT CONGRESS WEST AREA NDC,SOUTHWEST,22725,762,1009,7,12,54
1-88063181,12/31/2015 12:31:00 PM,01/05/2016 10:22:00 AM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,EV,01/05/2016 12:00:00 AM,01/05/2016 10:22:00 AM,Y,N,"7709 N RADFORD AVE, 91605",7709,N,RADFORD,AVE,91605,34.21050021,-118.3923213,"(34.2105002064, -118.392321264)",532,G,3,North Valley APC,6,Nury Martinez,23,NORTH HOLLYWOOD NORTHEAST NC,FOOTHILL,8888,160,473,,3,14
1-88064971,12/31/2015 12:31:00 PM,01/27/2016 03:53:00 PM,SR Created,BOS,Illegal Dumping Pickup,Closed,Mobile App,Android,N,NC,01/07/2016 12:00:00 AM,01/27/2016 03:53:00 PM,Y,N,"CENTRAL AVE AT 11TH ST, 90021",,,,,90021,34.03094823,-118.2448365,"(34.0309482323, -118.244836548)",634,G,7,Central APC,14,Jose Huizar,52,DOWNTOWN LOS ANGELES,NEWTON,23082,703,1018,,9,76
1-88064221,12/31/2015 12:31:00 PM,01/02/2016 12:07:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,SLA,01/02/2016 12:00:00 AM,01/02/2016 12:07:00 PM,Y,N,"521 W 119TH ST, 90044",521,W,119TH,ST,90044,33.92505241,-118.2834925,"(33.9250524068, -118.283492538)",704,B,7,South Los Angeles APC,15,Joe Buscaino,90,HARBOR GATEWAY NORTH NC,SOUTHEAST,24355,815,735,7,15,53
1-88063231,12/31/2015 12:31:00 PM,01/07/2016 12:07:00 PM,SR Created,BOS,Electronic Waste,Closed,Call,,Y,SLA,01/07/2016 12:00:00 AM,01/07/2016 12:07:00 PM,Y,N,"521 W 119TH ST, 90044",521,W,119TH,ST,90044,33.92505241,-118.2834925,"(33.9250524068, -118.283492538)",704,B,7,South Los Angeles APC,15,Joe Buscaino,90,HARBOR GATEWAY NORTH NC,SOUTHEAST,24355,815,735,7,15,53
1-88064851,12/31/2015 12:30:00 PM,01/05/2016 09:57:00 AM,SR Created,BOS,Electronic Waste,Closed,Call,,Y,EV,01/05/2016 12:00:00 AM,01/05/2016 09:57:00 AM,Y,N,"5266 N CORTEEN PL, 91607",5266,N,CORTEEN,PL,91607,34.16669657,-118.4018997,"(34.166696572, -118.401899699)",562,F,2,South Valley APC,2,Paul Krekorian,25,NC VALLEY VILLAGE,NORTH HOLLYWOOD,8890,205,637,17,5,39
1-88064651,12/31/2015 12:30:00 PM,01/05/2016 11:24:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,Y,EV,01/05/2016 12:00:00 AM,01/05/2016 11:24:00 AM,Y,N,"5266 N CORTEEN PL, 91607",5266,N,CORTEEN,PL,91607,34.16669657,-118.4018997,"(34.166696572, -118.401899699)",562,F,2,South Valley APC,2,Paul Krekorian,25,NC VALLEY VILLAGE,NORTH HOLLYWOOD,8890,205,637,17,5,39
1-88065461,12/31/2015 12:30:00 PM,01/04/2016 11:42:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WV,01/04/2016 12:00:00 AM,01/04/2016 11:42:00 AM,Y,N,"16721 W RINALDI ST, 91344",16721,W,RINALDI,ST,91344,34.27946434,-118.496439,"(34.2794643396, -118.496438953)",501,D,1,North Valley APC,12,Mitchell Englander,4,GRANADA HILLS NORTH NC,DEVONSHIRE,19329,56,1403,,2,78
1-88064731,12/31/2015 12:30:00 PM,01/02/2016 11:03:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/02/2016 12:00:00 AM,01/02/2016 11:03:00 AM,Y,N,"420 N CITRUS AVE, 90036",420,N,CITRUS,AVE,90036,34.0789466,-118.3396062,"(34.0789465957, -118.339606178)",593,E,7,Central APC,5,Paul Koretz,119,GREATER WILSHIRE NC,WILSHIRE,23667,624,1355,,6,86
1-88063001,12/31/2015 12:30:00 PM,01/05/2016 07:14:00 AM,SR Created,BSL,Single Streetlight Issue,Closed,Call,,N,NORTH,12/31/2015 12:00:00 AM,01/05/2016 07:14:00 AM,Y,Y,"14264 W POLK ST, 91342",14264,W,POLK,ST,91342,34.31276886,-118.4436822,"(34.31276886, -118.4436822)",482,A,3,North Valley APC,7,Felipe Fuentes,5,SYLMAR NC,MISSION,18912,43,1401,,1,47
1-88063831,12/31/2015 12:29:00 PM,01/06/2016 07:44:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/06/2016 12:00:00 AM,01/06/2016 07:44:00 AM,Y,N,"2021 S MIDVALE AVE, 90025",2021,S,MIDVALE,AVE,90025,34.04545804,-118.4346817,"(34.0454580435, -118.434681697)",632,C,5,West Los Angeles APC,5,Paul Koretz,62,WESTSIDE NC,WEST LOS ANGELES,23443,860,736,9,6,75
1-88063591,12/31/2015 12:27:00 PM,01/04/2016 01:03:00 PM,SR Created,BOS,Illegal Dumping Pickup,Closed,Mobile App,Android,N,WV,01/04/2016 12:00:00 AM,01/04/2016 01:03:00 PM,Y,N,"11235 N MCLENNAN AVE, 91344",11235,N,MCLENNAN,AVE,91344,34.27486248,-118.5012554,"(34.2748624779, -118.501255423)",501,D,1,North Valley APC,12,Mitchell Englander,118,GRANADA HILLS SOUTH NC,DEVONSHIRE,19329,78,382,,2,79
1-88065311,12/31/2015 12:27:00 PM,01/06/2016 10:46:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,NC,01/06/2016 12:00:00 AM,01/06/2016 10:46:00 AM,Y,N,"3530 W GREENSWARD ROAD, 90039",3530,W,GREENSWARD,ROAD,90039,34.11443218,-118.2636684,"(34.1144321846, -118.263668383)",594,D,2,East Los Angeles APC,13,Mitch O'Farrell,37,ATWATER VILLAGE NC,NORTHEAST,23670,391,450,,8,42
1-88063451,12/31/2015 12:26:00 PM,01/06/2016 11:26:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,HB,01/06/2016 12:00:00 AM,01/06/2016 11:26:00 AM,Y,N,"2911 S BAYWATER AVE, 90731",2911,S,BAYWATER,AVE,90731,33.71742028,-118.2938866,"(33.7174202801, -118.293886644)",854,B,1,Harbor APC,15,Joe Buscaino,96,COASTAL SAN PEDRO NC,HARBOR,3342,985,831,15,15,33
1-88062551,12/31/2015 12:26:00 PM,01/06/2016 07:44:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/06/2016 12:00:00 AM,01/06/2016 07:44:00 AM,Y,N,"2021 S MIDVALE AVE, 90025",2021,S,MIDVALE,AVE,90025,34.04545804,-118.4346817,"(34.0454580435, -118.434681697)",632,C,5,West Los Angeles APC,5,Paul Koretz,62,WESTSIDE NC,WEST LOS ANGELES,23443,860,736,9,6,75
1-88057211,12/31/2015 12:26:00 PM,01/07/2016 10:40:00 AM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,NC,01/07/2016 12:00:00 AM,01/07/2016 10:40:00 AM,Y,N,"4917 W CLINTON ST, 90004",4917,W,CLINTON,ST,90004,34.08175695,-118.3097736,"(34.081756947, -118.309773614)",593,H,7,Central APC,4,David Ryu,119,GREATER WILSHIRE NC,OLYMPIC,22721,450,891,,7,86
1-88063501,12/31/2015 12:26:00 PM,12/31/2015 03:34:00 PM,SR Created,BOS,Dead Animal Removal,Closed,Call,,Y,WLA,,12/31/2015 03:34:00 PM,Y,N,"FEDERAL AVE AT CLOVER AVE, 90066",,,,,90066,34.02290032,-118.4360462,"(34.0229003206, -118.436046202)",672,C,1,West Los Angeles APC,11,Mike Bonin,67,MAR VISTA CC,PACIFIC,24031,893,843,9,10,27
1-88056991,12/31/2015 12:25:00 PM,01/28/2016 06:43:00 AM,SR Created,BSL,Single Streetlight Issue,Closed,Call,,N,CENTRAL,01/28/2016 12:00:00 AM,01/28/2016 06:43:00 AM,Y,Y,"1206 W PICO BLVD, 90015",1206,W,PICO,BLVD,90015,34.04227608,-118.2718995,"(34.04227608, -118.271899459999)",634,C,5,Central APC,9,Curren D. Price Jr.,52,DOWNTOWN LOS ANGELES,CENTRAL,23076,693,1227,34,13,76
1-88057111,12/31/2015 12:25:00 PM,01/05/2016 12:34:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/05/2016 12:00:00 AM,01/05/2016 12:34:00 PM,Y,N,"4212 S NORTON AVE, 90008",4212,S,NORTON,AVE,90008,34.00795459,-118.3323312,"(34.0079545889, -118.332331155)",673,F,3,South Los Angeles APC,10,Herb J. Wesson Jr.,79,EMPOWERMENT CONGRESS WEST AREA NDC,SOUTHWEST,22725,749,1021,7,12,54
1-88055121,12/31/2015 12:24:00 PM,12/31/2015 02:45:00 PM,SR Created,BOS,Dead Animal Removal,Closed,Call,,N,SLA,,12/31/2015 02:45:00 PM,Y,N,"3959 S ST ANDREWS PL, 90062",3959,S,ST ANDREWS,PL,90062,34.01245144,-118.3112703,"(34.0124514404, -118.31127028)",673,H,2,South Los Angeles APC,8,Marqueece Harris-Dawson,77,EMPOWERMENT CONGRESS NORTH AREA NDC,SOUTHWEST,24027,731,1017,7,14,32
1-88056781,12/31/2015 12:23:00 PM,01/02/2016 09:32:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/02/2016 12:00:00 AM,01/02/2016 09:32:00 AM,Y,N,"1952 S HOLT AVE, 90034",1952,S,HOLT,AVE,90034,34.04193304,-118.3810431,"(34.0419330378, -118.38104313)",632,J,5,South Los Angeles APC,10,Herb J. Wesson Jr.,61,SOUTH ROBERTSON NC,WEST LOS ANGELES,23451,876,834,,12,95
1-88055881,12/31/2015 12:23:00 PM,01/04/2016 11:07:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/04/2016 12:00:00 AM,01/04/2016 11:07:00 AM,Y,N,"1509 E 3RD ST, 90033",1509,E,3RD,ST,90033,34.04525579,-118.2238267,"(34.0452557874, -118.223826713)",634,J,5,East Los Angeles APC,14,Jose Huizar,50,BOYLE HEIGHTS NC,HOLLENBECK,23450,534,953,,9,38
1-88054901,12/31/2015 12:22:00 PM,01/07/2016 07:39:00 AM,SR Created,BOS,Bulky Items,Closed,Email,,N,WLA,01/07/2016 12:00:00 AM,01/07/2016 07:39:00 AM,Y,N,"1244 S POINT VIEW ST, 90035",1244,S,POINT VIEW,ST,90035,34.05308164,-118.3695478,"(34.053081644, -118.369547817)",633,A,4,Central APC,5,Paul Koretz,60,P.I.C.O. NC,WILSHIRE,23666,642,1099,,6,23
1-88054821,12/31/2015 12:21:00 PM,01/07/2016 02:05:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,NC,01/07/2016 12:00:00 AM,01/07/2016 02:05:00 PM,Y,N,"646 N JUANITA AVE, 90004",646,N,JUANITA,AVE,90004,34.0831955,-118.2904246,"(34.0831954973, -118.290424581)",594,A,6,Central APC,13,Mitch O'Farrell,34,EAST HOLLYWOOD NC,RAMPART,22721,455,507,16,8,58
1-88053941,12/31/2015 12:21:00 PM,01/02/2016 07:10:00 AM,SR Created,BOS,Dead Animal Removal,Closed,Call,,Y,NC,,01/02/2016 07:10:00 AM,Y,N,"4829 E SAN MARCOS PL, 90042",4829,E,SAN MARCOS,PL,90042,34.11042328,-118.208251,"(34.1104232818, -118.208251002)",595,B,3,East Los Angeles APC,1,Gilbert Cedillo,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,376,589,13,11,93
1-88056371,12/31/2015 12:20:00 PM,01/07/2016 02:09:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,NC,01/07/2016 12:00:00 AM,01/07/2016 02:09:00 PM,Y,N,"646 N JUANITA AVE, 90004",646,N,JUANITA,AVE,90004,34.0831955,-118.2904246,"(34.0831954973, -118.290424581)",594,A,6,Central APC,13,Mitch O'Farrell,34,EAST HOLLYWOOD NC,RAMPART,22721,455,507,16,8,58
1-88054781,12/31/2015 12:20:00 PM,01/05/2016 10:11:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/05/2016 12:00:00 AM,01/05/2016 10:11:00 AM,Y,N,"4707 N EAGLE ROCK BLVD, 90041",4707,N,EAGLE ROCK,BLVD,90041,34.13051023,-118.2169043,"(34.1305102343, -118.216904301)",564,J,7,East Los Angeles APC,14,Jose Huizar,40,EAGLE ROCK NC,NORTHEAST,23672,367,1067,,9,60
