"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"13016-10000-15922","225 N NORTON AVE","90004","4","138B189   566","138B189   566","5516006005","R1-1-HPOZ","Central","Wilshire","Greater Wilshire",,"2115.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2013-08-06T00:00:00.000",,,,,"Permit Finaled","2000",,,"ADDRESS","34.07533","-118.31728","2022-09-10T00:00:00.000","Add Sill Plate Anchor Bolts And Cripple Wall Plywood Per La City Standard Plan #1; No Foundation Replacement (Earthquake Hazard Reduction Per Chapter 92 Of The Los Angeles Building Code). (Houses, Residential Buildings Up To 3 Stories And Up To 4 Units)."
"22048-20000-00532","5220 W HOLLYWOOD BLVD","90027","13","148-5A195 127","148-5A195  95; 148-5A195  96; 148-5A195 127","5544016011","C2-1D","Central","Hollywood","East Hollywood",,"1905.20","Building","Sign","Onsite","19","Projecting Sign","2022-03-24T00:00:00.000","2022-05-05T00:00:00.000",,,,,"Issued","2500",,,"ADDRESS","34.10161","-118.30399","2022-09-10T00:00:00.000","Proposed 2'6"" Dia. Double-Sided Illuminated Projecting Sign. See Comments."
"15010-10001-03596","3445 W DESCANSO DR","90026","13","142-5A203 521","142-5A203 521","5427028***","RD1.5-1VL","East Los Angeles","SILVER LAKE",,,"1959.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2018-04-12T00:00:00.000","2018-04-12T00:00:00.000",,,,,"Permit Finaled","0",,,"BUILDING","34.0866503","-118.27766984","2022-09-10T00:00:00.000","Supplemental Permit For Changes To Title 24 Energy Design.  <No Fee, Permit Fees Paid Under 15010-10000-03596, No Change In Valuation"
"15010-30000-00310","780 N TORTUOSO WAY","90077","5","144B153   980","141B153    48; 141B153    50; 141B153    61; 141B153    70; 141B153    72; 141B153   882; 141B153   924; 144B153   980","4362015029","RE20-1-H","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2621.00","Building","Bldg-New","1 or 2 Family Dwelling","23","Accessory Living Quarters","2015-01-27T00:00:00.000","2016-07-14T00:00:00.000",,,,"2478","Issued","418000","Type V-B Construction","27","ADDRESS","34.08674","-118.44437","2022-09-10T00:00:00.000","Proposed Two Story Acc Liv Qtrs With Attached Open Lattice Trellis."
"14019-20000-03542","5531 N CASE AVE","91601","2","174B173  1140","174B173  1140","2350003005","R4-1L","South Valley","North Hollywood - Valley Village","Mid-Town North Hollywood",,"1253.10","Building","Bldg-Demolition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2014-11-05T00:00:00.000","2014-11-13T00:00:00.000",,"-1",,"0","Permit Finaled","4730","Type V-B Construction",,"ADDRESS","34.17099","-118.37202","2022-09-10T00:00:00.000","Demolition Of (E) S.F.D. And Detached Garage Per I/B 2014-039 To Clear The Lot.  Sewer Cap And Pedestrian Protection Fence Are Required."
"18016-10000-16015","764 S TOWNE AVE","90021","14","126A213   629","126A213   629","5146028020","M2-2D","Central","Central City","Downtown Los Angeles",,"2260.02","Building","Bldg-Alter/Repair","Commercial","22","Warehouse","2018-05-21T00:00:00.000","2018-07-18T00:00:00.000",,,,,"Permit Finaled","18000",,,"ADDRESS","34.03795","-118.2466","2022-09-10T00:00:00.000","Ti For (E) Office / Warehouse Bldg - Add (N) 11'X9' Opening On Second Floor W/ Guardrail And Rollup Door . ""Comply With Department Order Effective Date03/07/2018. Permit Will Expire 30 Days From Issuance Date"". All Permits Shall Be For The Same Time Period Limitation. Ceis Case Number Is 807192."
"19016-20000-18549","14004 W CHANDLER BLVD","91401","4","171B153   149","171B153   149","2247018030","R1-1","South Valley","Van Nuys - North Sherman Oaks","Sherman Oaks",,"1286.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2019-06-19T00:00:00.000","2019-07-01T00:00:00.000",,,,,"Permit Finaled","80000",,,"ADDRESS","34.16822","-118.43802","2022-09-10T00:00:00.000","Non-Structural Interior Remodel - Convert (E) Closet To (N) Laudnry And Remove/Replace (E) Windows (Same Size/Location). All Work Per Wfpp."
"19010-20002-06018","10543 N WOOD BRIAR CT","91311","12","207B113   348","207B113   348","2708010021","(T)(Q)RE40-1","North Valley","Chatsworth - Porter Ranch","Chatsworth","YES","1131.02","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2021-12-16T00:00:00.000","2021-12-16T00:00:00.000",,,,"6371","Permit Finaled","0","Type V-B Construction","28.56","BUILDING","34.26168876","-118.5649273","2022-09-10T00:00:00.000","Supplemental To 19010-20000-06018: To Correct Permit 19010-20001-06018 Issued. Revise Work Description To Read ""Supplemental To Add 312sf Master Bedroom Extension At First Floor"" And Correct Structural Inventory. (No Fee Department Error)"
"22016-90000-01837","14424 W REX ST","91342","7","225B149   234","225B149   234","2504013043","R1-1-K","North Valley","Sylmar","Sylmar",,"1064.05","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2022-01-20T00:00:00.000",,,,,"Permit Finaled","74000",,,"ADDRESS","34.31406","-118.4471","2022-09-10T00:00:00.000","Reroof With 20 Sqrs Comp Shingle Roofing Over New Solid Sheathing.Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B). Replace Drywall/Plaster (Patch And Paint). Non-Structural Repair Only. Interior Kitchen Remodel/Repair (No Changes In Walls Or Openings). Interior Bathroom Remodel/Repair (No Changes In Walls Or Openings)."
"10016-10000-19480","1127 W WILSHIRE BLVD","90017","1","130-5A207  29","130-5A207  29","5143023019","CW","Central","Westlake","Downtown Los Angeles","YES","2092.00","Building","Bldg-Alter/Repair","Commercial","13","Office","2010-10-25T00:00:00.000","2011-03-29T00:00:00.000",,,,,"Permit Finaled","130000",,,"ADDRESS","34.05287","-118.26415","2022-09-10T00:00:00.000","Infill (E)Garage Entrance On 2nd Floor And Provide (N)Garage Entrance On 1st Floor. Modify (E)Stair Enclosure & Provide (N)Exit Door Opening.  Minor Remodel In (E)Portion Of Garage Building."
"13016-70000-13966","2956 S NORMANDIE AVE","90007","8","120B197   322","120B197   322","5054007001","[Q]R3-1-O","South Los Angeles","South Los Angeles","Empowerment Congress North Area",,"2221.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2013-07-15T00:00:00.000",,,,,"Permit Finaled","4600",,,"ADDRESS","34.02756","-118.30006","2022-09-10T00:00:00.000","Tear Off Existing Roofing Material.  Replace Plywood Where Needed And Re-Roof With Class A Or B Material Weighing Less Than 6 Pound Per Sq. Ft.           ""Comply With Department Order Effective Date10/04/2012. Permit Will Expire 30 Days From Issuance Date""."
"13047-30000-00861","310 S BELOIT AVE","90049","11","135B145   360","135B145   360","4365026001","R1-1","West Los Angeles","Brentwood - Pacific Palisades",,,"2654.10","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private","2013-07-24T00:00:00.000","2013-08-01T00:00:00.000","2014-02-04T00:00:00.000",,,,"CofO Issued","25000",,,"ADDRESS","34.06735","-118.46493","2022-09-10T00:00:00.000","(N) Spa (16' X 6') Per La City Std Plan #268 & Detail #271"
"18014-10000-05297","4140 N BAKMAN AVE","91602","2","162B173   133","162B173   133","2366030010","R1-1-RIO","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Studio City",,"1436.03","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2018-09-17T00:00:00.000","2019-01-11T00:00:00.000",,,,"1908","Issued","80000","Type V-B Construction",,"ADDRESS","34.1435","-118.37774","2022-09-10T00:00:00.000","Demolish Bedroom Facing Rear Yard. Add New 1-Story With Bedroom, Batroom, Study + Clostes At Rear."
"12016-20000-13436","7838 N TEXHOMA AVE","91325","12","189B129   880","189B129   880","2201029008","R1-1","South Valley","Reseda - West Van Nuys","Northridge South",,"1312.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2012-07-06T00:00:00.000","2012-07-06T00:00:00.000",,,,,"Permit Finaled","10000",,,"ADDRESS","34.21323","-118.51572","2022-09-10T00:00:00.000","Interior Remodel To (E) 1 Story Sfd. Remove Walls Between Kitchen And Family Room"
"12014-20001-03605","9248 N VANALDEN AVE","91324","12","198B121   512","198B121   512","2762016004","RA-1","North Valley","Northridge","Northridge West",,"1153.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2012-11-09T00:00:00.000",,,,,"Permit Finaled","0",,,"ADDRESS","34.23865","-118.54904","2022-09-10T00:00:00.000","Supplemental Permit To Correct Owners Address On Permit.  No Fee Dept Error"
"15016-20000-23351","590 W 7TH ST","90731","15","015B197   492","015B197   492","7451037002","C2-1","Harbor","San Pedro","Central San Pedro",,"2966.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2015-10-26T00:00:00.000",,,,,"Permit Finaled","25000",,,"ADDRESS","33.73797","-118.28976","2022-09-10T00:00:00.000","Kitchen/Bathroom Remodel For Residential Buildings (No Structural Changes). Fire Damage Repair For Residential Building Only (Maximum 10% Of Replacement Cost Of Building)."
"10026-10000-00325","1525 N BENTON WAY","90026","13","142-5A205 113","142-5A205 113","5424007016","R1-1VL","East Los Angeles","Silver Lake - Echo Park - Elysian Valley","Silver Lake","YES","1955.00","Building","Nonbldg-Alter/Repair","1 or 2 Family Dwelling","23","Retaining Wall","2010-12-17T00:00:00.000","2010-12-17T00:00:00.000",,,,,"Permit Finaled","2000",,,"ADDRESS","34.08583","-118.26723","2022-09-10T00:00:00.000","Remove Section Of Existing Retaining Wall, Re-Build The Retaining Wall With Planter In The Front Yard. New 3'-6"" Height Fence (Measure From Natural Grade) On Top Of Retaining Wall."
"13016-10000-10148","6701 S CENTER DR WEST # 640-# 650","90045","11","102B165    37","102B165    37","4104001020","C2-1","West Los Angeles","Westchester - Playa del Rey","Westchester - Playa del Rey",,"2760.00","Building","Bldg-Alter/Repair","Commercial","13","Office","2013-05-22T00:00:00.000","2013-05-23T00:00:00.000",,,,,"Permit Finaled","180000",,,"ADDRESS","33.97907","-118.39369","2022-09-10T00:00:00.000","T.I. - New Partitions, Finishes, Minor Lighting Relocation.  Non-Structural Remodel.<<5388sf>"
"17048-20000-03284","10310 N SEPULVEDA BLVD","91345","7","207B145   772","204B145    23; 204B145    24; 204B145    69; 204B145   113; 204B145   126; 204B145   168; 204B145   201; 204B145   217; 204B145   250; 204B145   259; 207B145   698; 207B145   734; 207B145   738; 207B145   745; 207B145   770; 207B145   771; 207B145   772","2649019032","(T)(Q)C2-1","North Valley","Mission Hills - Panorama City - North Hills","Mission Hills",,"1096.04","Building","Sign","Onsite","19","Projecting Sign","2017-11-21T00:00:00.000","2018-01-03T00:00:00.000",,,,,"Permit Finaled","1000",,,"ADDRESS","34.25776","-118.46707","2022-09-10T00:00:00.000","Install (1) New, On-Site, Double-Sided, Illum. Projecting Sign (A3-14) @ 1'-6"" X 2'-6"", 3.75 Sf/Face; Per Cpc-2015-3423-Gpa-Zc-Cu-Cub-Zv-Msc-Spr. [See Comments]"
"18016-30000-13215","4541 S ALLA ROAD #3","90292","11","105B157   227","105B157   227","4212006***","(Q)RD2-1","West Los Angeles","Palms - Mar Vista - Del Rey","Del Rey",,"2753.02","Building","Bldg-Alter/Repair","Apartment","35","Condo-Multi Family","2018-04-27T00:00:00.000","2018-04-27T00:00:00.000",,,,,"Permit Finaled","12000",,,"ADDRESS","33.98631","-118.4324","2022-09-10T00:00:00.000","Replace Kitchen Cabinet, Vanity Cabinet, Replace Master Shower Room Floor , Wall Tile And Fixtures, Demo Bar Sink In Dinning Room And Counter In Kitchen. Ceiling, Floor And Wall Partition Details Per City Std. Ib/P/Bc 2017-069"
"18014-20000-03457","17520 W MAYERLING ST","91344","12","213B129    96","213B129    96","2607010020","RA-1","North Valley","Granada Hills - Knollwood","Granada Hills North",,"1066.43","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2018-06-19T00:00:00.000","2018-09-07T00:00:00.000","2019-03-04T00:00:00.000",,,"345","CofO Issued","35000","Type V-B Construction",,"ADDRESS","34.28297","-118.51566","2022-09-10T00:00:00.000","New 19'3"" X 19' Addition To (E) Sfd To New Bedroom , New Bathroom And Closet. Interior Remodel To (E) Sfd. Remodel Master Bedroom , Convert Portion Of (E) Bedroom To W.I.C., Relocate  And Enlarge (2) Bathrooms . All Work Per Wfpp."
"17016-20000-18881","12537 W HATTERAS ST","91607","2","174B161   162","174B161   162","2341013034","R1-1","South Valley","North Hollywood - Valley Village","Greater Valley Glen",,"1244.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2017-07-11T00:00:00.000",,,,,"Issued","28000",,,"ADDRESS","34.17587","-118.40672","2022-09-10T00:00:00.000","Kitchen/Bathroom (2) Remodel For Residential Buildings (No Structural Changes).  Replace Drywall (No New Walls Added) For Single Family Dwelling."
"13016-30000-01282","1825 S STEARNS DR","90035","10","126B173   352","126B173   352","5066009015","R1-1","South Los Angeles","West Adams - Baldwin Hills - Leimert","P.I.C.O.",,"2703.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2013-01-22T00:00:00.000",,,,,"Permit Finaled","2900",,,"ADDRESS","34.0433","-118.37383","2022-09-10T00:00:00.000","Re-Roof 11 Squares W/Class 'A' Or 'B' Materials Weighing Less Than 6 Lbs Per Sq Ft.   Tear Off Existing Roofing.  Fiberglass Or Asphalt Shingles (Max. 2 Overlays).   With 1/2"" Cdx Plywood (2 Insp. Req'D). Comply With Department Order Effective Date 12/12/12 ; Permit Will Expire 30 Days From Issuance Date."
"11016-20001-03992","12067 W VENTURA PL","91604","2","165B165  1231","165B165  1231","2368002011","C2-1L","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Studio City",,"1436.02","Building","Bldg-Alter/Repair","Commercial","16","Retail",,"2011-03-08T00:00:00.000",,,,,"Permit Finaled","0",,,"ADDRESS","34.1448","-118.39483","2022-09-10T00:00:00.000","Supplemental Permit To Permit #11016-20000-03992 To Change Address On Record."
"18016-10001-03279","6605 N FALLBROOK AVE","91307","12","180B097   311","180B097   311","2038040015","QC2-1VL","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hill","West Hills",,"1352.01","Building","Bldg-Alter/Repair","Commercial","16","Retail","2018-03-12T00:00:00.000","2018-04-25T00:00:00.000",,,,,"Issued","10000",,,"ADDRESS","34.18874","-118.62363","2022-09-10T00:00:00.000","Supplemental To 18016-10000-03279 For Defer Submittal Of Storage Racks. Max 7' High."
"22016-90000-02389","14617 S DENVER AVE","90248","15","075B201   178","075B201   178","6119012059","R1-1","Harbor","Harbor Gateway","Harbor Gateway North",,"2911.30","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2022-01-26T00:00:00.000",,,,,"Issued","3800",,,"ADDRESS","33.89897","-118.28456","2022-09-10T00:00:00.000","Reroof With 19 Sqrs Comp Shingle Roofing. Existing Solid Sheathing.Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"18016-10000-02742","4208 N CANOGA DR","91364","3","165A105   220","165A105   220","2172033024","R1-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Woodland Hills - Warner Center","Yes","1380.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2018-01-29T00:00:00.000",,,,,"Issued","1800",,,"ADDRESS","34.14493","-118.59757","2022-09-10T00:00:00.000","Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. Over Existing Solid Sheathing _6_____Squares. Class A Roof Covering Is Required Within Very High Fire Hazard Severity Zone (Vhfhsz). For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"17047-20000-01472","5901 W CENTER DR 1-281","90045","11","102B169   963","102B169   962; 102B169   963","4104023019","C2-1","West Los Angeles","Westchester - Playa del Rey","Westchester - Playa del Rey",,"2760.00","Building","Swimming-Pool/Spa","Apartment","4","Pool/Spa - Public","2017-03-28T00:00:00.000","2017-09-05T00:00:00.000","2019-04-26T00:00:00.000",,,,"CofO Issued","20000",,,"ADDRESS","33.97509","-118.38703","2022-09-10T00:00:00.000","New 16'2 1/4"" X 10' Detached Spa Per Standard Plan # 268"
"21047-20000-02603","5158 N WOODLEY AVE","91436","5","171B141   164","171B141   164","2261025052","RE9-1","South Valley","Encino - Tarzana","Encino",,"1414.00","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private","2021-11-30T00:00:00.000","2021-12-14T00:00:00.000",,,,,"Issued","30000",,,"ADDRESS","34.1638","-118.48344","2022-09-10T00:00:00.000","New 20' X 32' Irregular Shape Pool And 9' Diameter Spa Per Standard Plan 268."
"17016-90000-31299","9155 N FORBES AVE","91343","12","198B133   496","198B133   496","2687008011","RS-1","North Valley","Northridge","Northridge East",,"1173.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2017-10-23T00:00:00.000",,,,,"Permit Finaled","2400",,,"ADDRESS","34.23725","-118.50007","2022-09-10T00:00:00.000","Reroof With 12 Sqrs Comp Shingle Roofing. Existing Solid Sheathing.Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"13020-10001-01024","2515 N ROSCOMARE ROAD","90077","5","156B145   236","156B145   236","4378016006","RE15-1-H","South Valley","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2621.00;2622.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","23","Retaining Wall","2013-07-17T00:00:00.000","2013-07-17T00:00:00.000",,,,,"Permit Finaled","501",,,"ADDRESS","34.12294","-118.46287","2022-09-10T00:00:00.000","Supplemental Permit To Original 13020-10000-01024 To Change The Work Description To Construct New Maximum 8' Retaining Wall, 15' Long."
"19016-20000-22798","4455 S SLAUSON AVE","90230","11","111B161   947","111B161   947","4218001016","R3-1","West Los Angeles","Palms - Mar Vista - Del Rey","Del Rey",,"2751.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2019-07-24T00:00:00.000",,,,,"Permit Finaled","7522",,,"ADDRESS","33.99756","-118.41349","2022-09-10T00:00:00.000","Window (9) Change-Out (Same Size & Type) For Residential Buildings.  Dual Glazing, Labeled And Certified By National Fenestration Rating Council (Nfrc), Is Required For Doors And Windows Replaced In All Residential Buildings, Three Stories Or Less, Per Section 150.2(B)1b Of Title 24."
"16014-20003-02368","19696 W VALDEZ DR","91356","3","165B117   105","165B117   105","2178025024","RA-1","South Valley","Encino - Tarzana","Tarzana","YES","1398.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2017-06-22T00:00:00.000",,,,,"Issued","0",,,"ADDRESS","34.15107","-118.56183","2022-09-10T00:00:00.000","Supplemental Permit To 16014-20001-02368 To Transfer To Owner-Builder"
"16047-20000-01576","300 N PLYMOUTH BLVD","90004","4","138B189   413","138B189   413","5523034019","R1-1","Central","Wilshire","Greater Wilshire",,"1924.10","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private","2016-09-07T00:00:00.000","2016-09-07T00:00:00.000","2017-09-10T00:00:00.000",,,,"CofO Issued","8000",,,"ADDRESS","34.0765","-118.32044","2022-09-10T00:00:00.000","Add 7' X 7' Spa Inside The Shell On The (E) Pool Per Std Plan #268 And Engineering Detail."
"11016-20000-00129","353 W AVENUE 41","90065","1","147A223   219","147A223   219","5465020013","R1-1","East Los Angeles","Northeast Los Angeles","Arroyo Seco","YES","1852.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2011-01-04T00:00:00.000",,,,,"Permit Finaled","4000",,,"ADDRESS","34.09644","-118.21378","2022-09-10T00:00:00.000","Bathroom Remodel For Residential Buildings Combined With Plumbing (No Structural Changes). Valuation To Be Verified By The Field Inspector."
"16016-20000-25841","2790 N WOODWARDIA DR","90077","5","156B153   176","156B153   176","4382025***","RE15-1-H-RPD","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","Yes","2612.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2016-10-27T00:00:00.000",,,,,"Permit Finaled","18000",,,"ADDRESS","34.12268","-118.44515","2022-09-10T00:00:00.000","Reroof Entire Sfd W/ Att. Garage With Class A Or B Material Weighing 6 Psf Or Less, (Cool Roof Required) And Add 1/2 Inch Osb Board Radiant Barrier ."
"19019-30000-00856","4711 S BERRYMAN AVE","90230","11","111B161   948","111B161   948","4217025017","R1-1","West Los Angeles","Palms - Mar Vista - Del Rey","Del Rey",,"2751.02","Building","Bldg-Demolition","1 or 2 Family Dwelling","7","Garage - Private","2019-02-22T00:00:00.000","2019-02-22T00:00:00.000",,,,,"Permit Finaled","5000",,,"ADDRESS","33.99752","-118.40892","2022-09-10T00:00:00.000","Demolition Of A Detached Garage & Rec Room With Storage Building.  Pedestrian Protection Fence Required."
"11016-10000-10091","3033 S SHASTA CIR SOUTH","90065","14","159A217   219","159A217   219","5684013014","R1-1-CDO","East Los Angeles","Northeast Los Angeles","Glassell Park",,"1861.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2011-06-01T00:00:00.000",,,,,"Permit Finaled","4000",,,"ADDRESS","34.12964","-118.23139","2022-09-10T00:00:00.000","Re-Roof With Class A Or B Material Weighing Less Than 6 Pound Per Sq. Ft.  @ Exiting & New Addition."
"21016-90000-30017","847 W 5TH ST","90731","15","015B197   161","015B197   161","7451031007","RD1.5-1XL","Harbor","San Pedro","Central San Pedro",,"2966.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2021-09-14T00:00:00.000",,,,,"Issued","10750",,,"ADDRESS","33.73958","-118.29558","2022-09-10T00:00:00.000","Reroof With 10 Sqrs Comp Shingle Roofing. Existing Solid Sheathing.Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B). Replace 11 Window(S). Same Size, Location, Number, Type. Interior Kitchen Remodel/Repair (No Changes In Walls Or Openings). Interior Bathroom Remodel/Repair (No Changes In Walls Or Openings)."
"18016-10000-01325","3387-3389 N EAGLE ROCK BLVD","90065","1","153A215   110","153A215   110","5457024001","R3-1-CDO","East Los Angeles","Northeast Los Angeles","Glassell Park",,"1864.03","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2018-01-16T00:00:00.000","2018-03-01T00:00:00.000",,,,,"Permit Finaled","60000",,,"ADDRESS","34.11443","-118.23648","2022-09-10T00:00:00.000","Interior Remodel Of 2 Units Apartment; Removal Of Non Structural Walls Only"
"21016-10000-57871","3925 S COOLIDGE AVE","90066","11","114B157  1149","114B157  1149","4214014028","R1V2","West Los Angeles","Palms - Mar Vista - Del Rey","Mar Vista",,"2723.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Accessory Dwelling Unit","2021-12-13T00:00:00.000","2022-01-10T00:00:00.000",,,"1","316.5","Issued","60000","Type V-B Construction",,"PIN","34.00671749","-118.42228776","2022-09-10T00:00:00.000","Convert (E) Detached Garage To Adu Per State Law"
"13014-10000-03066","735 S FIGUEROA ST","90017","14","129A207    15","129A207    15","5144009***","C2-4D","Central","Central City","Downtown Los Angeles",,"2077.10","Building","Bldg-Addition","Commercial","13","Office","2013-07-30T00:00:00.000","2013-10-10T00:00:00.000",,,,"0","Permit Finaled","20000","Type I-A Construction",,"ADDRESS","34.04878","-118.26079","2022-09-10T00:00:00.000","New Opening In Existing Slab For Mechanical Penetration And Add New Mechanical Room."
"10014-30000-03291","223 S CHADBOURNE AVE","90049","11","129B137    87","129B137    87","4406019014","RE11-1","West Los Angeles","Brentwood - Pacific Palisades",,,"2640.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2010-09-07T00:00:00.000","2010-09-13T00:00:00.000","2011-05-27T00:00:00.000","0",,"0","CofO Issued","5000","Type V-B Construction",,"ADDRESS","34.05301","-118.49132","2022-09-10T00:00:00.000","New Trellis At The Rear Of  Existing Sfd. Approx.  ( 23' X 14') . All Framing Per Engineer'S Design."
"15016-90000-22898","2116 S VINEYARD AVE","90016","10","123B181    31","123B181    31","5061011018","RD2-1-O","South Los Angeles","West Adams - Baldwin Hills - Leimert","Mid City",,"2186.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2015-10-20T00:00:00.000",,,,,"Issued","4400",,,"ADDRESS","34.03736","-118.34063","2022-09-10T00:00:00.000","Reroof With 22 Sqrs Built Up Roofing. Existing Solid Sheathing.Re-Roof With Class A Or B Material Weighing Less Than 6 Pounds Per Sq. Ft. For Residential Roof Replacement > 50% Of The Total Roof Area, Apply Cool Roof Product Labeled And Certified By Cool Roof Rating Council (Crrc). Cool Roof May Be Required For Non-Residential Buildings Per Title 24, Part 6, Section 149(B)."
"20016-10000-29511","10300 S COMPTON AVE","90002","15","090A213   193","090A213   193","6065019041","C2-2D-CPIO","South Los Angeles","Southeast Los Angeles","Watts",,"2427.00","Building","Bldg-Alter/Repair","Commercial","13","Medical Office","2020-11-18T00:00:00.000","2021-08-25T00:00:00.000",,,,,"Issued","25000",,,"ADDRESS","33.94296","-118.24606","2022-09-10T00:00:00.000","To Provide Access Control To Clinical Patient Areas At 5 Door Locations Within Watts Healthcare Clinic. (Interior Work)"
"12020-30000-02318","10647 W WILKINS AVE 1-19","90024","5","132B153   644","132B153   644","4326023099","[Q]R3-1-O","West Los Angeles","Westwood","Westwood",,"2656.00","Building","Nonbldg-New","Apartment","23","Fence Wall","2012-10-29T00:00:00.000","2012-11-08T00:00:00.000",,,,,"Permit Finaled","15000",,,"ADDRESS","34.05689","-118.43295","2022-09-10T00:00:00.000","New Block Wall 150 Linear Feet At North Property Line.  6 Ft Height Per P/Bc 2011-096."
"20016-10000-20117","239 3/4 N ROSEMONT AVE","90026","13","138A205   322","138A205   322","5157012021","RD2-1","Central","Westlake","Echo Park",,"2085.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Accessory Dwelling Unit","2020-09-09T00:00:00.000","2021-04-05T00:00:00.000","2022-04-06T00:00:00.000",,"1","375","CofO Issued","10000","Type V-B Construction","12.5","ADDRESS","34.07042","-118.27147","2022-09-10T00:00:00.000","Existing Rec Room To Be Converted Into  Adu"
