SRNumber,CreatedDate,UpdatedDate,ActionTaken,Owner,RequestType,Status,RequestSource,MobileOS,Anonymous,AssignTo,ServiceDate,ClosedDate,AddressVerified,ApproximateAddress,Address,HouseNumber,Direction,StreetName,Suffix,ZipCode,Latitude,Longitude,Location,TBMPage,TBMColumn,TBMRow,APC,CD,CDMember,NC,NCName,PolicePrecinct,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
1-410871531,12/31/2016 12:47:00 PM,01/10/2017 08:29:00 AM,SR Created,BOS,Illegal Dumping Pickup,Closed,Call,,N,NC,01/10/2017 12:00:00 AM,01/10/2017 08:29:00 AM,Y,N,"4970 N HIGHLAND VIEW AVE, 90041",4970,N,HIGHLAND VIEW,AVE,90041,34.13580818,-118.2089552,"(34.1358081804, -118.208955244)",565,A,6,East Los Angeles APC,14,Jose Huizar,40,EAGLE ROCK NC,NORTHEAST,23672,356,401,,9,60
1-410868201,12/31/2016 12:46:00 PM,01/07/2017 01:35:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,WLA,01/07/2017 12:00:00 AM,01/07/2017 01:35:00 PM,Y,N,"9006 W DAVID AVE, 90034",9006,W,DAVID,AVE,90034,34.04035179,-118.3881894,"(34.0403517902, -118.388189408)",632,H,6,West Los Angeles APC,5,Paul Koretz,61,SOUTH ROBERTSON NC,WEST LOS ANGELES,23451,875,749,,6,95
1-410869691,12/31/2016 12:46:00 PM,12/31/2016 01:52:00 PM,SR Created,ITA,Other,Closed,Self Service,,N,,,12/31/2016 01:52:00 PM,Y,N,"WHEATLAND AVE AT FOOTHILL FRWY, 91342",,,,,91342,34.2725532375,-118.352960062,"(34.2725532375, -118.352960062)",503,C,1,North Valley APC,7,Vacant,9,FOOTHILL TRAILS DISTRICT NC,FOOTHILL,18912,13,1087,8,1,9
1-410868041,12/31/2016 12:45:00 PM,01/03/2017 09:56:00 AM,SR Created,BOS,Bulky Items,Closed,Self Service,,N,WV,01/03/2017 12:00:00 AM,01/03/2017 09:56:00 AM,Y,N,"11737 N BAIRD AVE, 91326",11737,N,BAIRD,AVE,91326,34.28462894,-118.542315,"(34.2846289368, -118.542314983)",480,H,7,North Valley APC,12,Mitchell Englander,114,PORTER RANCH NC,DEVONSHIRE,18905,63,1532,,2,48
1-410868039,12/31/2016 12:45:00 PM,01/01/2017 12:08:00 PM,SR Created,BOS,Dead Animal Removal,Closed,Mobile App,iOS,N,NC,,01/01/2017 12:08:00 PM,Y,,"2229 N MICHELTORENA ST, 90039",2229,N,MICHELTORENA,ST,90039,34.10044058,-118.2690532,"(34.1004405799, -118.269053241)",594,D,4,East Los Angeles APC,4,David Ryu,38,SILVER LAKE NC,NORTHEAST,23670,463,599,,7,90
1-410866421,12/31/2016 12:45:00 PM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"3740 N RANDOLPH AVE, 90032",3740,N,RANDOLPH,AVE,90032,34.08973341,-118.1802871,"(34.089733407, -118.180287099)",595,E,5,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,497,374,,9,91
1-410863201,12/31/2016 12:43:00 PM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"3756 N LOCKE AVE, 90032",3756,N,LOCKE,AVE,90032,34.08977805,-118.1789399,"(34.0897780542, -118.178939907)",595,E,5,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,497,374,,9,91
1-410864471,12/31/2016 12:41:00 PM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"3849 N ROSEMEAD AVE, 90032",3849,N,ROSEMEAD,AVE,90032,34.09020488,-118.1779678,"(34.0902048836, -118.177967758)",595,E,5,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,497,374,,9,91
1-410864871,12/31/2016 12:39:00 PM,01/06/2017 02:18:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/06/2017 12:00:00 AM,01/06/2017 02:18:00 PM,Y,N,"2043 N CURSON AVE, 90046",2043,N,CURSON,AVE,90046,34.10869198,-118.3559537,"(34.108691978, -118.355953666)",593,C,3,Central APC,4,David Ryu,29,HOLLYWOOD HILLS WEST NC,HOLLYWOOD,23677,456,625,,7,82
1-410864738,12/31/2016 12:38:00 PM,12/31/2016 01:54:00 PM,SR Created,ITA,Other,Cancelled,Mobile App,iOS,Y,,,12/31/2016 01:54:00 PM,Y,N,"1504 W 58TH ST, 90062",1504,W,58TH,ST,90062,33.9895853689,-118.302507015,"(33.9895853689, -118.302507015)",673,J,5,South Los Angeles APC,8,Marqueece Harris-Dawson,81,EMPOWERMENT CONGRESS CENTRAL AREA NDC,77TH STREET,24027,744,1051,7,14,35
1-410863941,12/31/2016 12:38:00 PM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"3733 N LOCKE AVE, 90032",3733,N,LOCKE,AVE,90032,34.08921698,-118.1795058,"(34.0892169783, -118.179505831)",595,E,5,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,497,374,,9,91
1-410864604,12/31/2016 12:38:00 PM,01/03/2017 02:20:00 PM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Android,Y,KYCC,01/03/2017 02:19:00 PM,01/03/2017 02:20:00 PM,Y,N,"2543 W 12TH ST, 90006",2543,W,12TH,ST,90006,34.04893996,-118.2930599,"(34.0489399618, -118.293059927)",634,A,4,Central APC,1,Gilbert Cedillo,76,PICO UNION NC,OLYMPIC,22723,620,1356,,11,8
1-410860491,12/31/2016 12:37:00 PM,01/04/2017 01:55:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,HB,01/04/2017 12:00:00 AM,01/04/2017 01:55:00 PM,Y,N,"1112 W 254TH ST, 90710",1112,W,254TH,ST,90710,33.79365273,-118.2962755,"(33.7936527284, -118.296275529)",794,A,4,Harbor APC,15,Joe Buscaino,92,HARBOR CITY NC,HARBOR,26327,958,1288,,15,29
1-410860411,12/31/2016 12:37:00 PM,01/04/2017 01:39:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,EV,01/04/2017 12:00:00 AM,01/04/2017 01:39:00 PM,Y,N,"11331 W EMELITA ST, 91601",11331,W,EMELITA,ST,91601,34.17678071,-118.3778998,"(34.1767807129, -118.377899782)",562,J,1,South Valley APC,2,Paul Krekorian,24,MID-TOWN NORTH HOLLYWOOD NC,NORTH HOLLYWOOD,8488,197,280,,5,13
1-410862051,12/31/2016 12:36:00 PM,01/22/2017 11:28:00 PM,SR Created,BSL,Single Streetlight Issue,Closed,Call,,N,EAST,01/06/2017 12:00:00 AM,01/22/2017 11:28:00 PM,Y,Y,"3201 E EAGLE ST, 90063",3201,E,EAGLE,ST,90063,34.03465947,-118.2005537,"(34.03465947, -118.20055365)",635,C,6,East Los Angeles APC,14,Jose Huizar,50,BOYLE HEIGHTS NC,HOLLENBECK,24028,518,956,,9,38
1-410862661,12/31/2016 12:36:00 PM,01/19/2017 06:53:00 AM,SR Created,BOS,Homeless Encampment,Closed,Call,,N,WLA,01/06/2017 12:00:00 AM,01/19/2017 06:53:00 AM,Y,N,"SANTA MONICA BLVD AT BENTLEY AVE, 90025",,,,,90025,34.04796548,-118.4433572,"(34.0479654798, -118.443357208)",632,B,5,West Los Angeles APC,5,Paul Koretz,63,WESTWOOD NC,WEST LOS ANGELES,23443,855,1385,9,6,72
1-410862521,12/31/2016 12:34:00 PM,01/07/2017 09:34:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/09/2017 12:00:00 AM,01/07/2017 09:34:00 AM,Y,N,"6116 S HOBART BLVD, 90047",6116,S,HOBART,BLVD,90047,33.98417696,-118.3077658,"(33.9841769628, -118.307765829)",673,H,6,South Los Angeles APC,8,Marqueece Harris-Dawson,81,EMPOWERMENT CONGRESS CENTRAL AREA NDC,77TH STREET,23678,769,1052,7,14,35
1-410861051,12/31/2016 12:34:00 PM,01/03/2017 02:00:00 PM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,iOS,Y,NEGB,01/03/2017 02:00:00 PM,01/03/2017 02:00:00 PM,Y,N,"14901 W BRAND BLVD, 91345",14901,W,BRAND,BLVD,91345,34.27189166,-118.4574098,"(34.2718916615, -118.457409796)",501,J,2,North Valley APC,7,Vacant,101,MISSION HILLS NC,MISSION,19330,67,380,,1,4
1-410860681,12/31/2016 12:33:00 PM,01/03/2017 12:32:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,NC,01/03/2017 12:00:00 AM,01/03/2017 12:32:00 PM,Y,N,"5646 E BERKSHIRE DR, 90032",5646,E,BERKSHIRE,DR,90032,34.09744732,-118.1573068,"(34.0974473153, -118.157306784)",595,G,4,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,496,514,,9,91
1-410859431,12/31/2016 12:33:00 PM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"3635 N LOCKE AVE, 90032",3635,N,LOCKE,AVE,90032,34.08801688,-118.1800063,"(34.0880168812, -118.180006325)",595,E,6,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,497,374,,9,91
1-410860764,12/31/2016 12:33:00 PM,01/07/2017 12:52:00 PM,SR Created,BOS,Illegal Dumping Pickup,Closed,Mobile App,iOS,N,WLA,01/07/2017 12:00:00 AM,01/07/2017 12:52:00 PM,Y,,"HARLOW AVE AT BEVERLY DR, 90034",,,,,90034,34.02970983,-118.3994494,"(34.0297098344, -118.39944944)",632,G,7,West Los Angeles APC,5,Paul Koretz,61,SOUTH ROBERTSON NC,WEST LOS ANGELES,23451,879,1006,,6,95
1-410859301,12/31/2016 12:32:00 PM,01/03/2017 02:59:00 PM,SR Created,BOS,Metal/Household Appliances,Closed,Call,,N,WLA,01/03/2017 12:00:00 AM,01/03/2017 02:59:00 PM,Y,N,"6039 W 75TH ST, 90045",6039,W,75TH,ST,90045,33.97325642,-118.3906287,"(33.9732564202, -118.390628693)",702,H,1,West Los Angeles APC,11,Mike Bonin,71,NC WESTCHESTER/PLAYA,PACIFIC,23676,925,1062,10,10,16
1-410859221,12/31/2016 12:32:00 PM,01/03/2017 12:02:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,NC,01/03/2017 12:00:00 AM,01/03/2017 12:02:00 PM,Y,N,"5646 E BERKSHIRE DR, 90032",5646,E,BERKSHIRE,DR,90032,34.09744732,-118.1573068,"(34.0974473153, -118.157306784)",595,G,4,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,496,514,,9,91
1-410860561,12/31/2016 12:32:00 PM,01/01/2017 12:07:00 PM,SR Created,BOS,Dead Animal Removal,Closed,Call,,Y,NC,,01/01/2017 12:07:00 PM,Y,N,"101 S OXFORD AVE, 90004",101,S,OXFORD,AVE,90004,34.07351349,-118.3082548,"(34.0735134911, -118.308254833)",633,H,1,Central APC,10,Herb J. Wesson Jr.,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,22721,585,1125,,12,89
1-410859601,12/31/2016 12:31:00 PM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"3626 N LOCKE AVE, 90032",3626,N,LOCKE,AVE,90032,34.08790215,-118.1797216,"(34.0879021498, -118.179721633)",595,E,6,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,497,374,,9,91
1-410858081,12/31/2016 12:31:00 PM,12/31/2016 01:15:00 PM,SR Created,BOS,Dead Animal Removal,Closed,Call,,Y,EV,,12/31/2016 01:15:00 PM,Y,N,"14424 W PLUMMER ST, 91402",14424,W,PLUMMER,ST,91402,34.24248969,-118.4472812,"(34.2424896893, -118.447281212)",502,A,6,North Valley APC,6,Nury Martinez,100,PANORAMA CITY NC,MISSION,19730,136,319,,3,59
1-410858961,12/31/2016 12:30:00 PM,01/03/2017 02:59:00 PM,SR Created,OCB,Graffiti Removal,Cancelled,Mobile App,Android,N,KYCC,01/03/2017 02:56:00 PM,01/03/2017 02:59:00 PM,Y,N,"101 N VERMONT AVE, 90004",101,N,VERMONT,AVE,90004,34.07277501,-118.2918322,"(34.072775011, -118.29183222)",634,A,1,Central APC,13,Mitch O'Farrell,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,22721,582,936,16,8,89
1-410848408,12/31/2016 12:29:00 PM,01/10/2017 02:10:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,Y,SLA,01/09/2017 12:00:00 AM,01/10/2017 02:10:00 PM,Y,N,"210 E 103RD ST, 90003",210,E,103RD,ST,90003,33.9427273,-118.2714373,"(33.9427273022, -118.271437292)",704,D,5,South Los Angeles APC,8,Marqueece Harris-Dawson,87,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,SOUTHEAST,22352,805,1177,7,14,45
1-410858551,12/31/2016 12:29:00 PM,01/03/2017 10:20:00 AM,SR Created,BOS,Illegal Dumping Pickup,Closed,Self Service,,N,WV,01/03/2017 12:00:00 AM,01/03/2017 10:20:00 AM,Y,N,"11400 RUFFNER AV, 91344",11400,,RUFFNER,AV,91344,34.27758915,-118.4977621,"(34.2775891495, -118.497762129)",501,D,1,North Valley APC,12,Mitchell Englander,4,GRANADA HILLS NORTH NC,DEVONSHIRE,19329,56,383,,2,78
1-410844081,12/31/2016 12:28:00 PM,01/06/2017 10:28:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/06/2017 12:00:00 AM,01/06/2017 10:28:00 AM,Y,N,"4436 W FRANKLIN AVE, 90027",4436,W,FRANKLIN,AVE,90027,34.10520398,-118.2865475,"(34.1052039843, -118.286547493)",594,B,3,Central APC,4,David Ryu,36,LOS FELIZ NC,NORTHEAST,23445,399,1328,,7,3
1-410845288,12/31/2016 12:28:00 PM,01/03/2017 02:43:00 PM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Android,N,OCB,01/03/2017 02:43:00 PM,01/03/2017 02:43:00 PM,Y,N,"3801 W 3RD ST, 90020",3801,W,3RD,ST,90020,34.06916092,-118.298317,"(34.069160915, -118.298317026)",633,J,1,Central APC,10,Herb J. Wesson Jr.,55,WILSHIRE CENTER - KOREATOWN NC,OLYMPIC,22721,583,1028,,12,89
1-410853851,12/31/2016 12:28:00 PM,01/01/2017 12:07:00 PM,SR Created,BOS,Dead Animal Removal,Closed,Call,,N,NC,,01/01/2017 12:07:00 PM,Y,N,"1774 N ROTARY DR, 90026",1774,N,ROTARY,DR,90026,34.09133004,-118.2691313,"(34.0913300372, -118.26913132)",594,D,5,East Los Angeles APC,13,Mitch O'Farrell,38,SILVER LAKE NC,NORTHEAST,23444,467,597,,8,90
1-410848261,12/31/2016 12:28:00 PM,01/03/2017 08:59:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,SLA,01/03/2017 12:00:00 AM,01/03/2017 08:59:00 AM,Y,N,"3016 S BRIGHTON AVE, 90018",3016,S,BRIGHTON,AVE,90018,34.02668134,-118.3013526,"(34.0266813427, -118.301352613)",633,J,7,South Los Angeles APC,8,Marqueece Harris-Dawson,77,EMPOWERMENT CONGRESS NORTH AREA NDC,SOUTHWEST,23079,688,910,7,14,32
1-410843911,12/31/2016 12:27:00 PM,01/04/2017 05:44:00 PM,SR Created,OCB,Graffiti Removal,Closed,Call,,Y,CCAC,01/04/2017 05:29:00 PM,01/04/2017 05:44:00 PM,Y,N,"2017 W BELLEVUE AVE, 90026",2017,W,BELLEVUE,AVE,90026,34.07255042,-118.2653638,"(34.0725504239, -118.26536376)",634,D,1,East Los Angeles APC,13,Mitch O'Farrell,44,GREATER ECHO PARK ELYSIAN NC,RAMPART,23444,471,635,,8,31
1-410845121,12/31/2016 12:26:00 PM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"3731 N PUEBLO AVE, 90032",3731,N,PUEBLO,AVE,90032,34.08851206,-118.1756146,"(34.0885120642, -118.175614623)",595,E,5,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,497,374,,9,91
1-410847321,12/31/2016 12:25:00 PM,01/04/2017 12:57:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,WLA,01/04/2017 12:00:00 AM,01/04/2017 12:57:00 PM,Y,N,"725 E MILWOOD AVE, 90291",725,E,MILWOOD,AVE,90291,33.99322853,-118.4631355,"(33.9932285267, -118.463135482)",671,J,5,West Los Angeles APC,11,Mike Bonin,68,VENICE NC,PACIFIC,25073,910,851,10,10,30
1-410844839,12/31/2016 12:25:00 PM,01/13/2017 08:33:00 AM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Android,Y,CRCD,01/13/2017 08:34:00 AM,01/13/2017 08:33:00 AM,Y,N,"WOODLAWN AVE AT SLAUSON AVE, 90003",,,,,90003,33.98918561,-118.272865,"(33.9891856066, -118.272864987)",674,C,5,South Los Angeles APC,9,Curren D. Price Jr.,86,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),NEWTON,22352,786,858,7,13,46
1-410846324,12/31/2016 12:24:00 PM,01/06/2017 03:04:00 PM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Android,Y,CRCD,01/06/2017 03:04:00 PM,01/06/2017 03:04:00 PM,Y,N,"MAIN ST AT SLAUSON AVE, 90003",,,,,90003,33.98918098,-118.2739705,"(33.9891809794, -118.273970466)",674,C,5,South Los Angeles APC,9,Curren D. Price Jr.,125,ZAPATA KING NC,NEWTON,22352,785,993,7,13,46
1-410846131,12/31/2016 12:24:00 PM,01/04/2017 12:06:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,WLA,01/04/2017 12:00:00 AM,01/04/2017 12:06:00 PM,Y,N,"725 E MILWOOD AVE, 90291",725,E,MILWOOD,AVE,90291,33.99322853,-118.4631355,"(33.9932285267, -118.463135482)",671,J,5,West Los Angeles APC,11,Mike Bonin,68,VENICE NC,PACIFIC,25073,910,851,10,10,30
1-410846085,12/31/2016 12:24:00 PM,01/19/2017 10:27:00 AM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,iOS,N,GAP,01/18/2017 10:26:00 AM,01/19/2017 10:27:00 AM,Y,N,"1811 W 94TH ST, 90047",1811,W,94TH,ST,90047,33.95129173,-118.3097163,"(33.9512917306, -118.309716333)",703,H,4,South Los Angeles APC,8,Marqueece Harris-Dawson,84,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,77TH STREET,23678,779,1168,7,14,20
1-410846851,12/31/2016 12:24:00 PM,01/04/2017 02:05:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,HB,01/04/2017 12:00:00 AM,01/04/2017 02:05:00 PM,Y,N,"1157 N FRIGATE AVE, 90744",1157,N,FRIGATE,AVE,90744,33.78572272,-118.2780446,"(33.7857227155, -118.278044567)",794,C,5,Harbor APC,15,Joe Buscaino,93,WILMINGTON NC,HARBOR,3350,956,1201,,15,15
1-410845871,12/31/2016 12:23:00 PM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"4984 E NOVGOROD ST, 90032",4984,E,NOVGOROD,ST,90032,34.08964015,-118.1754919,"(34.0896401461, -118.175491927)",595,E,5,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,497,374,,9,91
1-410845811,12/31/2016 12:23:00 PM,01/04/2017 03:38:00 PM,SR Created,BOS,Illegal Dumping Pickup,Closed,Call,,N,NC,01/03/2017 12:00:00 AM,01/04/2017 03:38:00 PM,Y,N,"2104 N MOZART ST, 90031",2104,N,MOZART,ST,90031,34.06933183,-118.2166467,"(34.0693318324, -118.21664669)",635,A,1,East Los Angeles APC,1,Gilbert Cedillo,47,LINCOLN HEIGHTS NC,HOLLENBECK,23448,492,721,,11,1
1-410843045,12/31/2016 12:22:00 PM,01/05/2017 01:22:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,Android,N,EV,01/05/2017 12:00:00 AM,01/05/2017 01:22:00 PM,Y,,"5009 N ALCOVE AVE, 91607",5009,N,ALCOVE,AVE,91607,34.16156167,-118.4128867,"(34.1615616688, -118.412886732)",562,E,3,South Valley APC,4,David Ryu,,,VAN NUYS,19736,203,689,,7,
1-410841271,12/31/2016 12:22:00 PM,01/05/2017 01:27:00 PM,SR Created,BOS,Illegal Dumping Pickup,Closed,Call,,N,HB,01/05/2017 12:00:00 AM,01/05/2017 01:27:00 PM,Y,N,"358 W 21ST ST, 90731",358,W,21ST,ST,90731,33.72522925,-118.2854445,"(33.7252292454, -118.285444485)",824,C,7,Harbor APC,15,Joe Buscaino,96,COASTAL SAN PEDRO NC,HARBOR,3342,980,1208,15,15,33
1-410842631,12/31/2016 12:21:00 PM,01/05/2017 01:30:00 PM,SR Created,BOS,Illegal Dumping Pickup,Closed,Call,,N,HB,01/05/2017 12:00:00 AM,01/05/2017 01:30:00 PM,Y,N,"356 W 21ST ST, 90731",356,W,21ST,ST,90731,33.72522919,-118.2854277,"(33.7252291888, -118.285427666)",824,C,7,Harbor APC,15,Joe Buscaino,96,COASTAL SAN PEDRO NC,HARBOR,3342,980,1208,15,15,33
1-410842286,12/31/2016 12:21:00 PM,01/04/2017 04:20:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,Y,EV,01/04/2017 12:00:00 AM,01/04/2017 04:20:00 PM,Y,,"6310 N COLFAX AVE, 91606",6310,N,COLFAX,AVE,91606,34.18532124,-118.3876566,"(34.1853212375, -118.387656572)",532,H,7,South Valley APC,2,Paul Krekorian,24,MID-TOWN NORTH HOLLYWOOD NC,NORTH HOLLYWOOD,8889,194,546,,5,13
1-410842531,12/31/2016 12:20:00 PM,01/02/2017 05:26:00 PM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Android,N,NEGB_ELA,01/02/2017 05:26:00 PM,01/02/2017 05:26:00 PM,Y,N,"CYPRESS AVE AT ALICE ST, 90065",,,,,90065,34.09524638,-118.2280173,"(34.0952463792, -118.228017257)",594,H,5,East Los Angeles APC,1,Gilbert Cedillo,102,GREATER CYPRESS PARK NC,NORTHEAST,24030,381,1364,,11,94
1-410839371,12/31/2016 12:20:00 PM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"3907 N TAMPICO AVE, 90032",3907,N,TAMPICO,AVE,90032,34.09054117,-118.1741774,"(34.0905411655, -118.174177378)",595,E,5,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,495,623,,9,91
1-410841884,12/31/2016 12:19:00 PM,01/07/2017 03:34:00 PM,SR Created,BOS,Electronic Waste,Closed,Mobile App,iOS,N,EV,01/07/2017 12:00:00 AM,01/07/2017 03:34:00 PM,Y,,"10019 N BEACHY AVE, 91331",10019,N,BEACHY,AVE,91331,34.25304279,-118.4438382,"(34.2530427902, -118.443838191)",502,A,4,North Valley APC,6,Nury Martinez,6,ARLETA NC,MISSION,18907,131,402,,3,41
1-410840761,12/31/2016 12:19:00 PM,01/19/2017 03:33:00 PM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,iOS,N,GAP,01/19/2017 03:34:00 PM,01/19/2017 03:33:00 PM,Y,N,"1816 W 94TH ST, 90047",1816,W,94TH,ST,90047,33.95100877,-118.3097718,"(33.9510087714, -118.309771802)",703,H,4,South Los Angeles APC,8,Marqueece Harris-Dawson,84,EMPOWERMENT CONGRESS SOUTHWEST AREA NDC,77TH STREET,23678,779,1168,7,14,20
1-410840341,12/31/2016 12:18:00 PM,01/03/2017 12:57:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,N,WLA,01/03/2017 12:00:00 AM,01/03/2017 12:57:00 PM,Y,N,"12480 W GILMORE AVE, 90066",12480,W,GILMORE,AVE,90066,33.99105159,-118.4250272,"(33.9910515924, -118.42502724)",672,D,5,West Los Angeles APC,11,Mike Bonin,70,DEL REY NC,PACIFIC,24031,920,1268,10,10,85
1-410841771,12/31/2016 12:18:00 PM,12/31/2016 04:01:00 PM,SR Created,BOS,Bulky Items,Closed,Driver Self Report,,Y,NC,01/03/2017 12:00:00 AM,12/31/2016 04:01:00 PM,Y,N,"2759 N BUDAU AVE, 90032",2759,N,BUDAU,AVE,90032,34.07747775,-118.1752076,"(34.0774777467, -118.175207595)",595,E,7,East Los Angeles APC,14,Jose Huizar,48,LA-32 NC,HOLLENBECK,23449,504,775,,9,91
1-410840256,12/31/2016 12:18:00 PM,01/03/2017 05:53:00 PM,SR Created,OCB,Graffiti Removal,Closed,Mobile App,Android,N,WVA,01/03/2017 03:15:00 PM,01/03/2017 05:53:00 PM,Y,N,"20500 W SUPERIOR ST, 91311",20500,W,SUPERIOR,ST,91311,34.24623995,-118.5801459,"(34.2462399547, -118.580145887)",500,D,6,North Valley APC,12,Mitchell Englander,99,CHATSWORTH NC,DEVONSHIRE,4284,98,314,,2,43
1-410839151,12/31/2016 12:17:00 PM,12/31/2016 12:18:00 PM,SR Created,BOS,Bulky Items,Closed,Call,,Y,WLA,01/07/2017 12:00:00 AM,12/31/2016 12:18:00 PM,Y,N,"8619 W MELVIL ST, 90034",8619,W,MELVIL,ST,90034,34.03281026,-118.3805528,"(34.0328102576, -118.380552833)",632,J,7,South Los Angeles APC,10,Herb J. Wesson Jr.,61,SOUTH ROBERTSON NC,WEST LOS ANGELES,23451,886,987,,12,95
1-410840121,12/31/2016 12:17:00 PM,01/06/2017 01:24:00 PM,SR Created,BOS,Illegal Dumping Pickup,Closed,Mobile App,Android,N,EV,01/06/2017 12:00:00 AM,01/06/2017 01:24:00 PM,Y,,"15036 BROADMOOR ST, 91343",15036,,BROADMOOR,ST,91343,34.23352926,-118.4595904,"(34.2335292644, -118.459590428)",501,H,7,North Valley APC,6,Nury Martinez,112,NORTH HILLS EAST,MISSION,18914,125,667,,3,73
1-410835231,12/31/2016 12:17:00 PM,01/04/2017 10:12:00 AM,SR Created,BOS,Bulky Items,Closed,Call,,N,NC,01/04/2017 12:00:00 AM,01/04/2017 10:12:00 AM,Y,N,"6308 E ELGIN ST, 90042",6308,E,ELGIN,ST,90042,34.11831274,-118.1801935,"(34.1183127361, -118.180193543)",595,E,1,East Los Angeles APC,14,Jose Huizar,41,HISTORIC HIGHLAND PARK NC,NORTHEAST,23673,359,575,,9,93
1-410837993,12/31/2016 12:16:00 PM,01/06/2017 01:28:00 PM,SR Created,BOS,Bulky Items,Closed,Mobile App,iOS,N,EV,01/06/2017 12:00:00 AM,01/06/2017 01:28:00 PM,Y,,"14500 W VAN NUYS BLVD, 91402",14500,W,VAN NUYS,BLVD,91402,34.24661923,-118.4485094,"(34.2466192251, -118.448509397)",502,A,5,North Valley APC,6,Nury Martinez,100,PANORAMA CITY NC,MISSION,19730,132,958,,3,59
