LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0002747425-0001-5,MARCIANNA GUZIEWICZ,,9142 LANDERS DRIVE,HUNTINGTON BEACH,92646-3458,9142 LANDERS 92646-3458,9142 LANDERS DRIVE,HUNTINGTON BEACH,92646-3458,453920,Art dealers,0,01/10/2014,,"(33.6751, -117.9683)",12562,,,,,
0002747498-0001-4,TVN ENTERPRISES INC,BUDDA BLESS U ART/FURRY HAPPINESS,8030 REMMET AVENUE SUITE #14,CANOGA PARK,91304-6411,8030 REMMET 91304-6411,8030 Remmet #14,Canoga Park,91304-6411,453920,Art dealers,3,01/01/2014,,"(34.2165, -118.5996)",4279,4,280,411,,37
0002747897-0001-2,SUSAN MARQUEZ,SUNNYDAYDREAMS/SYAMARTS,3744 WATSEKA AVENUE #2,LOS ANGELES,90034-4030,3744 WATSEKA 90034-4030,,,,453920,Art dealers,5,03/15/2011,,"(34.0255, -118.3978)",23451,6,885,688,,74
0002748297-0001-1,DANIEL LEIGHTON,,11503 NEBRASKA AVENUE,LOS ANGELES,90025-4175,11503 NEBRASKA 90025-4175,,,,453920,Art dealers,11,01/01/2013,,"(34.0421, -118.4491)",23443,10,868,746,9,50
0002749589-0001-8,DALE HALL,KUUMBAART,12668   LEMON TREE ROAD,MORENO VALLEY,92555-3548,12668 LEMON TREE 92555-3548,12668   LEMON TREE ROAD,MORENO VALLEY,92555-3548,453920,Art dealers,0,05/05/2014,,"(33.9196, -117.1837)",12193,,,,,
0002749655-0001-7,"REBECCA MOLAYEM GALLERY, INC",5TH STREET GENERAL STORE,481 S FAIRFAX AVENUE,LOS ANGELES,90036-3122,481 FAIRFAX 90036-3122,481 S FAIRFAX AVENUE,LOS ANGELES,90036-3122,453920,Art dealers,5,01/01/2013,,"(34.0678, -118.3615)",23679,6,630,1097,,26
0002750114-0001-8,RAUL A CONTRERAS,DEMENTED ENTERTAIMENT,5715 VINELAND AVENUE #24,NORTH HOLLYWOOD,91601-2041,5715 VINELAND 91601-2041,,,,453920,Art dealers,2,01/01/2006,,"(34.1746, -118.3703)",8488,5,198,1077,,13
0002752023-0001-3,STEPHEN KIM,SSK DOTS,4899 WILLOW ROAD APT #105,PLEASANTON,94588-4786,4899 WILLOW 94588-4786,134 Pulido,Danville,94526-1626,453920,Art dealers,0,11/01/2013,,"(37.6975, -121.8982)",1178,,,,,
0002752223-0001-0,ELIZABETH HUSTON,,453 S SPRING STREET #M5,LOS ANGELES,90013-2013,453 SPRING 90013-2013,,,,453920,Art dealers,14,11/01/2012,,"(34.048, -118.2489)",23074,9,542,683,,76
0002752683-0001-4,SOPHIE LEE,,480   MUSEUM  AVENUE,LOS ANGELES,90065-,480 MUSEUM  90065,,,,453920,Art dealers,14,01/01/2013,,"(34.0352, -118.2563)",23076,9,703,1018,,76
0002752820-0001-5,TRISTAN EATON FINE ART INCORPORATED,,4208   OVERLAND AVENUE,CULVER CITY,90230-3736,4208 OVERLAND 90230-3736,4208   OVERLAND AVENUE,CULVER CITY,90230-3736,453920,Art dealers,5,01/01/2014,,"(34.0126, -118.4009)",24678,,2140,70,,
0002753551-0001-3,"KP PROJECTS, INC",,633 N LA BREA AVENUE   SUITE #104,LOS ANGELES,90036-2087,633 LA BREA 90036-2087,170 S LA BREA AVENUE,LOS ANGELES,90036-2910,453920,Art dealers,5,05/15/2014,,"(34.0829, -118.3444)",23667,6,446,1079,,26
0002753911-0001-1,FRAN GLEN TRICE,ECLECTIC MINIMAL,3950 LAUREL CANYON BLVD,STUDIO CITY,91604-3709,3950 LAUREL CANYON 91604-3709,POST OFFICE BOX #93014,LOS ANGELES,90093-0014,453920,Art dealers,4,04/10/2014,,"(34.1423, -118.3947)",8492,5,351,1353,6,84
0002754487-0001-1,MARI KONO,,3371 GLENDALE BLVD SUITE #481,LOS ANGELES,90039-1825,3371 GLENDALE 90039-1825,,,,453920,Art dealers,13,01/13/2013,,"(34.1196, -118.2592)",23670,8,391,567,,42
0002754994-0001-1,JOSEPH H BIXLER,,11636 MONTANA AVENUE UNIT #112,LOS ANGELES,90049-4958,11636 MONTANA 90049-4958,,,,453920,Art dealers,11,10/24/2011,,"(34.0565, -118.465)",23680,10,842,1234,9,
0002755381-0001-2,JOHN F PAPSIDERA,THE SALON AT AUTOMATIC SWEAT,2656 S LA CIENEGA BLVD,LOS ANGELES,90034-2604,2656 LA CIENEGA 90034,,,,453920,Art dealers,10,02/06/2014,,"(34.0339, -118.3767)",23451,12,886,987,,95
0002755742-0001-5,GAVLAK LLC,,1700 S SANTA FE AVENUE SUITE #440,LOS ANGELES,90021-2941,1700 SANTA FE 90021-2941,1700 S SANTA FE AVENUE SUITE #440,LOS ANGELES,90021-2941,453920,Art dealers,14,07/01/2014,,"(34.0244, -118.2296)",23082,9,533,1287,,76
0002756241-0009-2,"PRIME COMMS RETAIL, LLC.",AT&T AUTHORIZED RETAILER #3298,17288 SATICOY STREET,VAN NUYS,91406-2103,17288 SATICOY 91406-2103,POST OFFICE BOX #80600,INDIANAPOLIS,46280-0600,453920,Art dealers,6,07/10/2014,,"(34.2084, -118.5096)",19734,3,259,315,,61
0002756804-0001-5,EDNA SUSAN HERZOG,HERZOG GALLERIES,5117 RUBIO AVENUE,ENCINO,91436-1124,5117 RUBIO 91436-1124,1238   SMITHWOOD DRIVE,LOS ANGELES,90035-1118,453920,Art dealers,4,04/26/2014,,"(34.1635, -118.4945)",19737,6,326,1363,,62
0002757505-0001-2,MICHAEL BOSTON,,19141   WELBY WAY,RESEDA,91335-5025,19141 WELBY 91335-5025,19141   WELBY WAY,RESEDA,91335-5025,453920,Art dealers,3,09/01/2013,,"(34.1932, -118.5506)",18909,4,266,309,,12
0002758586-0001-3,HOZOH,,1850 MORTON AVENUE APT #316,LOS ANGELES,90026-1873,1850 MORTON 90026-1873,,,,453920,Art dealers,13,07/11/2013,,"(34.0835, -118.2504)",23444,8,479,600,,31
0002760324-0001-4,SKY SHEEP LLC,,1850 INDUSTRIAL STREET APT #603,LOS ANGELES,90021-1263,1850 INDUSTRIAL 90021-1263,1850 INDUSTRIAL STREET APT #603,LOS ANGELES,90021-1263,453920,Art dealers,14,03/07/2014,,"(34.0358, -118.2338)",23082,9,533,1287,,28
0002760362-0001-0,THOMAS ALLEN,TOM ALLEN STUDIO,802 S CURSON AVENUE,LOS ANGELES,90036-4621,802 CURSON 90036-4621,,,,453920,Art dealers,5,05/01/2014,,"(34.0606, -118.3557)",23667,7,638,1293,,26
0002760901-0001-2,GHEBALY GALLERY INC,,2245 E WASHINGTON BLVD,LOS ANGELES,90021-3212,2245 WASHINGTON 90021-3212,,,,453920,Art dealers,14,03/01/2013,,"(34.0189, -118.2321)",24353,9,533,1287,7,76
0002761176-0001-2,CHANTEL BAUER DEGREGORIO-ZIMMERMAN,ART AND SOUL LAB,5074 CALATRANA DRIVE,WOODLAND HILLS,91364-1807,5074 CALATRANA 91364-1807,POST OFFICE BOX #6885,WOODLAND HILLS,91365-6885,453920,Art dealers,3,01/02/2011,,"(34.1597, -118.6018)",19346,4,312,1489,,49
0002761396-0001-6,SHANELLE WANG,ANIME EXPO ARTISTS' ALLEY,1201 S FIGUEROA STREET,LOS ANGELES,90015-1308,1201 FIGUEROA 90015-1308,70 N CATALINA AVENUE APT #305,PASADENA,91106-2313,453920,Art dealers,14,06/02/2014,,"(34.0406, -118.2679)",23076,9,547,773,,76
0002761517-0001-8,TYLER PHILLIPS CHAPMAN,TYLER INSPIRED,4830 ALDAMA STREET,LOS ANGELES,90042-3111,4830 ALDAMA 90042-3111,660   BOHLIG ROAD,GLENDALE,91207-1402,453920,Art dealers,1,01/01/2013,,"(34.1102, -118.21)",23673,11,376,589,13,93
0002761697-0001-5,DANIEL RAMOS,MY HOLLYWOOD QUINCE,907  1/2 N MOTT STREET,LOS ANGELES,90033-2612,907 MOTT 90033-2612,907 1/2 N MOTT STREET,LOS ANGELES,90033-2612,453920,Art dealers,14,07/11/2014,,"(34.0508, -118.2008)",23450,9,513,944,,38
0002762263-0001-1,NEILAH MEYERS,,2148 MANNING AVENUE,LOS ANGELES,90025-6316,2148 MANNING 90025-6316,21 26TH AVENUE APT #2,VENICE,90291-4337,453920,Art dealers,5,01/01/2011,,"(34.0477, -118.427)",23443,6,859,743,9,75
0002762964-0001-2,PETER LEUNG,MY CRAFT HOUSE,527 S LOS ANGELES STREET #B,LOS ANGELES,90013-1419,527 LOS ANGELES 90013-1419,,,,453920,Art dealers,14,07/16/2014,,"(34.0455, -118.248)",23074,9,537,527,,76
0002763007-0001-8,JERTY CORTEZ,,2824 S HARCOURT AVENUE,LOS ANGELES,90016-3528,2824 HARCOURT 90016-3528,,,,453920,Art dealers,10,08/01/2014,,"(34.0285, -118.3489)",23077,12,664,924,7,17
0002763305-0001-3,DEBORAH SHAPHRAN,,12833 INDIANAPOLIS STREET,LOS ANGELES,90066-1725,12833 INDIANAPOLIS 90066-1725,,,,453920,Art dealers,11,06/06/2014,,"(34.011, -118.4478)",24031,10,891,856,10,27
0002764183-0001-4,MICHELLE TIFT,,1038 S ORANGE DRIVE,LOS ANGELES,90019-1512,1038 ORANGE 90019-1512,1038 S ORANGE DRIVE,LOS ANGELES,90019-1512,453920,Art dealers,10,08/01/2014,,"(34.0559, -118.3435)",23080,12,637,1507,,52
0002764470-0001-1,SPRUETH MAGERS LLC,,5900   WILSHIRE BLVD,LOS ANGELES,90036-5013,5900 WILSHIRE 90036-5013,5900   WILSHIRE BLVD,LOS ANGELES,90036-5013,453920,Art dealers,5,10/23/2013,,"(34.0622, -118.3587)",23667,7,638,1083,,26
0002764476-0001-9,MIRENA KIM CERAMICS,,5613 SAN VICENTE BLVD,LOS ANGELES,90019-2577,5613 SAN VICENTE 90019-2577,,,,453920,Art dealers,5,01/01/2014,,"(34.0542, -118.3549)",23080,7,638,1346,,26
0002765097-0001-5,KIMBERLY A MCCLELLAN,KIM KEI,1211 N KENWOOD STREET,BURBANK,91505-2128,1211 KENWOOD 91505-2128,352   BEAR COUNTRY DRIVE,ALEDO,76008-1196,453920,Art dealers,0,04/01/2013,,"(34.1711, -118.3508)",20150,,1047,61,,
0002765610-0001-3,DANIEL FINSEL,,3371 E OLYMPIC BLVD,LOS ANGELES,90023-3722,3371 OLYMPIC 90023-3722,3421   FOOTHILL BLVD,GLENDALE,91214-1827,453920,Art dealers,14,01/01/2011,,"(34.019, -118.2057)",23441,9,530,1269,,38
0002765617-0001-5,"WORKS ON PAPER, INC",C. NICHOLS PROJECT,12613  1/2 VENICE BLVD,LOS ANGELES,90066-3703,12613 VENICE 90066-3703,,,,453920,Art dealers,11,08/10/2013,,"(34.0021, -118.4366)",24031,10,900,862,10,27
0002765716-0001-9,TALA MADANI,,4505 HUNTINGTON DRIVE S,LOS ANGELES,90032-1940,4505 HUNTINGTON 90032-1940,4200 SEA VIEW LANE,LOS ANGELES,90065-3350,453920,Art dealers,14,06/01/2013,,"(34.0842, -118.1879)",23449,9,500,610,,91
0002770776-0001-1,JOHN RICHARDSON,,6126 ANNAN WAY,LOS ANGELES,90042-1344,6126 ANNAN 90042,6126 ANNAN WAY,LOS ANGELES,90042-1344,453920,Art dealers,14,08/24/2014,,"(34.1293, -118.1876)",23673,9,357,437,,93
0002770868-0001-4,ALICE NICOLE GAMEZ,ARISU CLAIRE,4118 E 2ND STREET,LOS ANGELES,90063-1413,4118 2ND 90063-1413,1320 PERLITA,IRVINE,92618-4818,453920,Art dealers,0,08/20/2014,,"(34.0341, -118.1769)",24028,,1551,40,,
0002778226-0001-0,LAURA KNELL,,2111  1/2 AARON STREET,LOS ANGELES,90026-2291,2111 AARON 90026-2291,,,,453920,Art dealers,13,09/26/2014,,"(34.0862, -118.2584)",23444,8,481,542,,31
0002778815-0001-1,MAGGIE KEAMS,,11826 N 25TH AVENUE,PHOENIX,85029-3420,11826 25TH 85029-3420,,,,453920,Art dealers,0,10/03/2014,,"(33.594, -112.1119)",2216,,,,,
0002779548-0001-8,BRANDON G DAVIS,,13973 AUBREY ROAD,BEVERLY HILLS,90210-1000,13973 AUBREY 90210-1000,13973 AUBREY ROAD,BEVERLY HILLS,90210-1000,453920,Art dealers,4,02/15/2012,,"(34.1386, -118.4369)",19736,7,341,695,11,83
0002781668-0001-1,LINDA K ROSS,LAKROSSART,633 RAPALLO AVENUE,SAN PEDRO,90732-3329,633 RAPALLO 90732-3329,,,,453920,Art dealers,15,10/20/2014,,"(33.7381, -118.3163)",3343,15,972,1449,,25
0002782020-0001-9,SCOTT KNECHT,,3183 WILSHIRE BLVD #196-K27,LOS ANGELES,90010-1211,3183 WILSHIRE 90010-1211,,,,453920,Art dealers,10,01/01/2013,,"(34.0617, -118.2911)",22722,12,600,684,,89
0002782709-0001-0,ART 1307 LLC,,10501 WILSHIRE BLVD #605,LOS ANGELES,90024-6325,10501 WILSHIRE 90024-6325,10501   WILSHIRE BLVD   UNIT #2211,LOS ANGELES,90024-6333,453920,Art dealers,5,10/23/2014,,"(34.0642, -118.4321)",23442,6,857,496,9,72
0002782855-0001-8,SAE CHANG CHEON,AUSTINART,1111 S OXFORD AVENUE #218,LOS ANGELES,90006-2360,1111 OXFORD 90006-2360,,,,453920,Art dealers,10,10/24/2014,,"(34.0505, -118.3074)",22723,12,618,1357,,52
0002783273-0001-4,ART BRONZE INC,,11275 SAN FERNANDO ROAD,SAN FERNANDO,91340-3422,11275 SAN FERNANDO 91340-3422,,,,453920,Art dealers,7,07/01/2014,,"(34.2747, -118.4312)",18907,1,23,378,,11
0002783606-0001-5,"SANDY HILL, LLC",,16030 VENTURA BLVD SUITE #240,ENCINO,91436-4487,16030 VENTURA 91436,16030 VENTURA BLVD SUITE #240,ENCINO,91436-4487,453920,Art dealers,4,01/01/2014,,"(34.1561, -118.4821)",19737,6,338,1500,6,62
0002785147-0001-8,CLIO CHIANG PITT,CLIO CHIANG STUDIOS,204 S REESE PLACE,BURBANK,91506-2450,204 REESE 91506-2450,204 S REESE PLACE,BURBANK,91506-2450,453920,Art dealers,0,10/31/2014,,"(34.1661, -118.3221)",8487,,1052,47,,
0002785374-0002-0,NATALIE ITURBE,CULTIVATE LOVE LA,1171   ALLEN AVENUE   #303,GLENDALE,91201-3330,1171 ALLEN 91201-3330,644 N FULLER AVENUE   #462,LOS ANGELES,90036-1939,453920,Art dealers,0,07/17/2017,,"(34.176, -118.2918)",3626,,1009,,,
0002785643-0001-1,ANDRANIK DAIBYAN,NEW RENAISSANCE FINE ART STUDIO,14126 SHERMAN WAY #6,VAN NUYS,91405-5632,14126 SHERMAN 91405-5632,,,,453920,Art dealers,2,02/12/2014,,"(34.2012, -118.441)",19733,5,215,880,,18
0002786241-0001-6,DOWN THERE LLC,,2337   ADDISON WAY,LOS ANGELES,90041-2603,2337 ADDISON 90041-2603,2337   ADDISON WAY,LOS ANGELES,90041-2603,453920,Art dealers,14,08/28/2013,,"(34.1351, -118.2187)",23672,9,355,570,,60
0002786655-0001-1,VANESSA PRAGER,,1499 E 4TH STREET SUITE #109,LOS ANGELES,90033-4280,1499 4TH 90033-4280,POST OFFICE BOX #33592,LOS ANGELES,90033-0592,453920,Art dealers,14,11/17/2014,,"(34.0426, -118.2237)",23450,9,535,953,,38
0002787453-0001-2,RCE TRUST,,2381 CANYON DRIVE,LOS ANGELES,90068-2411,2381 CANYON 90068-2411,,,,453920,Art dealers,4,02/01/2013,,"(34.1145, -118.3161)",24033,7,403,1296,,64
0002788098-0001-4,SPENCER MOODY,,1710 BRIDGEPORT DRIVE,LOS ANGELES,90065-2643,1710 BRIDGEPORT 90065-2643,POST OFFICE BOX #1050,KAPAAU,96755-1050,453920,Art dealers,1,04/01/2014,,"(34.1021, -118.2264)",24030,11,379,592,13,94
0002788269-0001-4,LYDIA KATHARINE GLENN-MURRAY,,4917 YORK BLVD,LOS ANGELES,90042-1609,4917 YORK 90042-1609,,,,453920,Art dealers,14,12/01/2013,,"(34.1217, -118.2084)",23673,9,366,1435,,93
0002789226-0001-3,SIENNE JOSSELIN MASCARENAS DIAZ,SIENNE JOSSELIN,764 HYPERION AVENUE APT #3,LOS ANGELES,90029-3115,764 HYPERION 90029-3115,823 E DORAN STREET,GLENDALE,91206-2406,453920,Art dealers,13,02/25/2014,,"(34.0854, -118.2839)",23447,8,475,1221,,90
0002789287-0001-0,SILVIA GALLINI,SOTTOBOSCO,1213 S WINDSOR BLVD,LOS ANGELES,90019-3160,1213 WINDSOR 90019-3160,,,,453920,Art dealers,10,11/15/2014,,"(34.0497, -118.3285)",23080,12,614,1345,,52
0002789698-0001-1,LILIYA DEKHTYAR,DTD PROJECT,3183 WILSHIRE BLVD SUITE #549,LOS ANGELES,90010-1211,3183 WILSHIRE 90010-1211,3150   WILSHIRE BLVD   APT #1519,LOS ANGELES,90010-1383,453920,Art dealers,10,10/01/2014,,"(34.0617, -118.2911)",22722,12,600,684,,89
0002790196-0001-1,EISENHOWARD VELASQUEZ,EISENZ,1542 W 22ND PLACE,LOS ANGELES,90007-1617,1542 22ND 90007-1617,,,,453920,Art dealers,8,11/01/2014,,"(34.0356, -118.2926)",22724,14,680,907,7,32
0002791060-0002-1,BLICK ART MATERIALS LLC,BLICK ART MATERIALS,11531 SANTA MONICA BLVD,LOS ANGELES,90025-3007,11531 SANTA MONICA 90025-3007,1849 GREEN BAY ROAD SUITE #310,HIGHLAND PARK,60035-3168,453920,Art dealers,11,01/01/2014,,"(34.0452, -118.4526)",23443,10,861,746,9,50
0002791101-0001-3,TYLER LEMKIN,,1438 N KENTER AVENUE,LOS ANGELES,90049-1322,1438 KENTER 90049-1322,,,,453920,Art dealers,11,01/18/2014,,"(34.0806, -118.4941)",23680,10,830,780,,
0002791421-0001-5,FINE OIL PAINTINGS DIRECT,ART EXPRESSIONS,26393 VERMONT AVENUE,HARBOR CITY,90710-3411,26393 VERMONT 90710-3411,10061 RIVERSIDE DRIVE UNIT #403,TOLUCA LAKE,91602-2560,453920,Art dealers,15,12/13/2014,,"(33.7828, -118.2974)",26327,15,958,644,,29
0002791650-0001-8,ANN KALB KIP,MODERN GLASS STUDIO,14348 KITTRIDGE STREET,VAN NUYS,91405-4709,14348 KITTRIDGE 91405-4709,,,,453920,Art dealers,2,07/15/2014,,"(34.1906, -118.4453)",19733,5,236,316,,18
0002791703-0001-1,MELBA EVELYN GRANADOS HERNANDEZ,,9410 S WESTERN AVENUE,LOS ANGELES,90047-3856,9410 WESTERN 90047-3856,,,,453920,Art dealers,8,01/01/2013,,"(33.951, -118.309)",23678,14,779,1168,7,20
0002792613-0001-4,"EAT MORE ART OUT PRODUCTIONS, LLC",,1927 SANTA YNEZ STREET,LOS ANGELES,90026-4113,1927 SANTA YNEZ 90026-4113,,,,453920,Art dealers,13,12/01/2014,,"(34.0749, -118.2636)",23444,8,471,635,,31
0002793358-0001-4,MIKHAIL SHINDEL,BLADE & HAMMER,2840 GRANVILLE AVENUE,LOS ANGELES,90064-3606,2840 GRANVILLE 90064-3606,,,,453920,Art dealers,11,01/01/2015,,"(34.0225, -118.4407)",24029,10,890,839,9,27
0002793645-0001-1,LAURA RAAB,LAURA LETCHINGER ART,21122 AVENUE SAN LUIS,WOODLAND HILLS,91364-3339,21122 AVENUE SAN LUIS 91364-3339,,,,453920,Art dealers,3,06/03/2013,,"(34.1651, -118.593)",19346,4,312,1491,,49
0002795772-0001-1,MIRANDA PFEIFFER,MIRANDA JAVID,1016 W KENSINGTON ROAD #2,LOS ANGELES,90026-4345,1016 KENSINGTON 90026-4345,4011   SCANDIA WAY,LOS ANGELES,90065-3650,453920,Art dealers,1,01/01/2014,,"(34.0734, -118.2573)",23444,11,482,579,,31
0002796037-0001-0,LINDSAY SOCHAR,,110 E 22ND STREET,SAN PEDRO,90731-7202,110 22ND 90731-7202,,,,453920,Art dealers,15,07/01/2013,,"(33.7244, -118.2845)",3342,15,2342,793,,33
0002796618-0001-6,YUKARI V SHIMAMURA,YUKI ART AND DESIGN,6361 HAZELTINE AVENUE,VAN NUYS,91401-2259,6361 HAZELTINE 91401-2259,232 E SANTA ANITA AVENUE APT #D,BURBANK,91502-2708,453920,Art dealers,6,01/01/2015,,"(34.1859, -118.4401)",19729,3,237,1338,,18
0002797711-0001-0,EVELYN DEL CARMEN CLEMENTE,,1841 W 38TH PLACE,LOS ANGELES,90062-1010,1841 38TH 90062-1010,12255 CHUKAR LANE,MORENO VALLEY,92555-2034,453920,Art dealers,8,04/25/2013,,"(34.0164, -118.3143)",24027,14,731,1016,7,32
0002798297-0001-2,RACHEL RUBENSTEIN,,23480 PARK SORRENTO BUILDING #250,CALABASAS,91302-1325,23480 PARK SORRENTO 91302,23480 PARK SORRENTO BUILDING #250,CALABASAS,91302-1325,453920,Art dealers,0,01/01/2015,,"(34.156, -118.6396)",4277,,2156,,,
0002798332-0001-6,MAUD SIMMONS,,916   1/2 MANZANITA STREET,LOS ANGELES,90029-3010,916 MANZANITA 90029-3010,,,,453920,Art dealers,13,06/14/2006,,"(34.0896, -118.2832)",23447,8,475,624,,90
0002798782-0001-7,BRITTNEY LYNN LEE,,1622 N AVENUE 46,LOS ANGELES,90041-3310,1622 AVENUE 46 90041-3310,,,,453920,Art dealers,14,01/01/2014,,"(34.1261, -118.2155)",23672,9,367,1067,,60
0002798853-0001-9,RICHARD SLECHTA,CONTEMPORARY ART PHOTOGRAPHY,915 MATEO STREET SUITE #105,LOS ANGELES,90021-1785,915 MATEO 90021-1785,5300   PLAYA VISTA DRIVE   APT #20,PLAYA VISTA,90094-2505,453920,Art dealers,14,05/01/2014,,"(34.0324, -118.2322)",23082,9,533,1287,,76
0002800484-0001-1,ROBEL AFEWERKI,AMANI-AMANIT,1030 W 12TH STREET #34,SAN PEDRO,90731-3944,1030 12TH 90731-3944,3219 S WALKER AVENUE,SAN PEDRO,90731-6003,453920,Art dealers,15,01/23/2015,,"(33.7333, -118.2996)",3342,15,977,1210,,36
0002801387-0001-4,HEATHER CLEARY,,1619   MORTON AVENUE   APT #5,LOS ANGELES,90026-2685,1619 MORTON 90026-2685,1619   MORTON AVENUE   APT #5,LOS ANGELES,90026-2685,453920,Art dealers,13,01/01/2013,,"(34.0818, -118.254)",23444,8,479,621,,31
0002801388-0001-9,PETER WILLIAMSON WALKER,,1315 S CARMELINA AVENUE #204,LOS ANGELES,90025-1977,1315 CARMELINA 90025-1977,,,,453920,Art dealers,11,08/06/2013,,"(34.0404, -118.4681)",23443,10,862,1379,9,50
0002801481-0001-5,LLOYD M DEBERRY,FINE ART & GRAPHICS,7047 ARLINGTON AVENUE,LOS ANGELES,90043-5125,7047 ARLINGTON 90043-5125,,,,453920,Art dealers,8,10/14/2011,,"(33.9751, -118.3187)",23674,14,758,1060,7,24
0002801982-0001-1,CHRISTOPHER BROWN,ETCH U PRODUCTIONS,2626 N FIGUEROA STREET SUITE #C,LOS ANGELES,90065-1049,2626 FIGUEROA 90065-1049,,,,453920,Art dealers,1,11/02/2014,,"(34.084, -118.2222)",24030,11,485,1365,1,94
0002802195-0001-0,MARK DAVIS,NPM,4930 BALBOA BLVD    #260121,ENCINO,91426-7008,4930 BALBOA 91426-7008,,,,453920,Art dealers,4,08/01/2014,,"(34.1761, -118.5185)",4286,6,315,340,,62
0002802359-0001-0,ALEXIS D MICHAEL,ALEXIS MICHAEL,729 S SPRING STREET,LOS ANGELES,90014-2905,729 SPRING 90014-2905,3730   MANDEVILLE CANYON ROAD,LOS ANGELES,90049-1026,453920,Art dealers,14,08/01/2013,,"(34.0438, -118.2528)",23075,9,541,1319,,76
0002803160-0001-3,AMY BROTHERTON,,11448 KINGSLAND STREET,LOS ANGELES,90066-1328,11448 KINGSLAND 90066-1328,,,,453920,Art dealers,11,01/09/2014,,"(34.0193, -118.4299)",24031,10,893,844,9,27
0002804326-0001-0,SCHELSEY MAHAMMADIE SABET,SCHELSEY GALLERY,443   LEI MIN WAY,LOS ANGELES,90012-1718,443 LEI MIN 90012-1718,17421 SUPERIOR STREET,NORTHRIDGE,91325-1836,453920,Art dealers,1,02/05/2015,,"(34.0649, -118.2377)",22728,11,540,886,,28
0002804568-0001-0,ALEXIS WALLRICH,,1508 S BURNSIDE AVENUE,LOS ANGELES,90019-4016,1508 BURNSIDE 90019-4016,,,,453920,Art dealers,10,01/01/2014,,"(34.0464, -118.3555)",23080,12,646,1349,,23
0002805385-0001-4,"LA HERRERIA ART STUDIO, LLC",,4822 W OLYMPIC BLVD,LOS ANGELES,90019-1716,4822 OLYMPIC 90019-1716,,,,453920,Art dealers,5,10/10/2014,,"(34.057, -118.3363)",23080,7,636,894,,86
0002805667-0001-1,WILLIAM RUDE,7 HELLS,22770 CALABASH STREET,WOODLAND HILLS,91364-1323,22770 CALABASH 91364,,,,453920,Art dealers,3,08/09/2014,,"(34.1599, -118.6226)",19346,4,310,985,,49
0002807119-0001-5,PHOTOS OF BUDDHA LLC,,660 N SWEETZER AVENUE #303,LOS ANGELES,90048-2175,660 SWEETZER 90048-2175,,,,453920,Art dealers,5,07/01/2014,,"(34.083, -118.3703)",23679,6,461,,,26
0002807428-0001-9,WENDELL G JOHNSON III,,12610 RAYMER STREET,NORTH HOLLYWOOD,91605-4307,12610 RAYMER 91605-4307,2254 N CAHUENGA BLVD #6,LOS ANGELES,90068-2766,453920,Art dealers,2,04/01/2014,,"(34.2033, -118.4075)",8888,5,180,1503,,71
0002808628-0001-2,MIZUHO IHARA NAGASAKA,IHAKO,4720   DRUID STREET,LOS ANGELES,90032-3250,4720 DRUID 90032-3250,4720   DRUID STREET,LOS ANGELES,90032-3250,453920,Art dealers,14,02/01/2014,,"(34.0692, -118.1822)",23449,9,501,771,,91
0002810542-0001-2,MICHAEL GRAHAM,MICHAEL GRAHAM DESIGNS,915 MATEO STREET #211,LOS ANGELES,90021-1786,915 MATEO 90021-1786,,,,453920,Art dealers,14,07/01/2014,,"(34.0324, -118.2322)",23082,9,533,1287,,76
0002811535-0001-0,IMAGINATION STUDIO LLC,IMAGINATION STUDIO,11605 WASHINGTON PLACE,LOS ANGELES,90066-5013,11605 WASHINGTON 90066-5013,,,,453920,Art dealers,11,03/01/2015,,"(34.0048, -118.4205)",24031,10,2145,74,10,27
0002812167-0001-4,JENEANE GROTEWIEL,MAY QUEEN STUDIOS,3705 ALDER LANE,PASADENA,91107-1667,3705 ALDER 91107-1667,157 S LOS ROBLES AVENUE   APT #1,PASADENA,91101-2443,453920,Art dealers,0,02/27/2015,,"(34.1723, -118.0737)",3236,,1340,,,
0002812330-0001-8,CHRISTINA SANTA HENDERSHAW,,1497 BEVERLY BLVD,LOS ANGELES,90026-5702,1497 BEVERLY 90026-5702,1496   BEVERLY BLVD,LOS ANGELES,90026-5703,453920,Art dealers,13,05/01/2013,,"(34.0626, -118.2605)",23444,8,550,930,,31
0002812555-0001-4,PEMA NAMDOL TYAYE,TSARAK ART,9156 CEDROS AVENUE,PANORAMA CITY,91402-1234,9156 CEDROS 91402-1234,,,,453920,Art dealers,6,01/01/2014,,"(34.2366, -118.4535)",19730,3,133,407,,59
0002812704-0001-8,BYJACK CORPORATION,,1110 SEWARD STREET,LOS ANGELES,90038-1308,1110 SEWARD 90038-1308,,,,453920,Art dealers,13,08/13/2014,,"(34.0909, -118.3331)",23669,8,424,535,,34
