"dataset_link","public","derived_view","u_id","department","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner_uid","license","publication_stage","data_provided_by","source_link","routing_approval","api_endpoint","system","last_updated","what_geographic_unit_is_the_data_collected","refresh_rate","does_this_data_have_a_location_column_yes_or_no","geometrytype","hasattachments","owner"
"https://data.lacity.org/d/gsa6-isan","true","false","gsa6-isan","Mayor's Office","data.lacity.org","dataset","Homepage Banner","This is one of several datasets used to customize the data.lacity homepage.","337","2015-02-26T14:06:00.000Z","2017-12-14T23:40:00.000Z",,"socrata,homepage","42","cyxz-kxfb","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/gsa6-isan.json",,,,"Other - See Description","No",,,"Lilian Coral"
"https://data.lacity.org/d/pd86-g9ej","true","false","pd86-g9ej","Mayor's Office","data.lacity.org","dataset","Home Page - Featured Datasets","This is one of several datasets used to customize the data.lacity homepage","272","2014-04-01T23:47:00.000Z","2014-05-31T14:51:00.000Z",,"socrata,homepage","1214","vcvp-yass","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/pd86-g9ej.json",,,,"Other - See Description","No",,,"Dylan Bussone"
"https://data.lacity.org/d/cbrw-uf54","true","false","cbrw-uf54","Mayor's Office","data.lacity.org","dataset","Home Page - Quick Links","This is one of several datasets used to customized the data.lacity homepage","260","2014-04-01T21:23:00.000Z","2014-05-30T19:11:00.000Z",,"socrata,homepage","808","vcvp-yass","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/cbrw-uf54.json",,,,"Other - See Description","No",,,"Dylan Bussone"
"https://data.lacity.org/d/29cn-rph9","true","false","29cn-rph9","Housing and Community Investment","data.lacity.org","dataset","Housing & Community Investment Service Locations","Locations of offices associated with the Los Angeles Housing and Community Investment Department which provide services to city residents.","1921","2014-05-21T18:36:00.000Z","2019-03-07T21:28:00.000Z","A Livable and Sustainable City","family services,income tax assistance,financial planning assistance,educational counseling,family counseling,pre-employment counseling,esl,high school equivalency preparation,computer literacy,tutoring,mentoring,leadership,parenting classes,information referrals,chapter 15 of los angeles municipal code,rso,rent stabilization ordinance,rent control,renter's rights,tenant rights,landlord rights,tenant/landlord law,legal reasons for eviction,just cause evictions,cause evictions,no fault evictions,at-fault evictions,notice to quit based on false and deceptive grounds,illegal rent increases,reduction of housing services,rental unit registration,unit not registered,relocation assistance fees,relocation assistance payment,illegal units,security deposit interest,online rental payments,foreclosure evictions,change of terms of tenancy,ellis act eviction,government order eviction,condominium conversion,resident manager,tenant manager,mobile homes,rac,rent adjustment commission,eligible tenant,qualified tenant,disabled tenant,additional tenant,mom and pop property,owner occupied eviction,loss of parking,loss of laundry facilities,notice to vacate,unlawful detainer (ud),capital improvement,primary renovation,tenant habitability plan,rehabilitation,just and reasonable rent increase,transfer of utilities,public counter,scep,liens,code,garland,billing and collection,headquarter,inspection,complaints,urgent repair program (urp),tenant relocation inspection program (trip),general manager hearing,emergency management,property management training program (pmtp),franchise tax board (ftb),unit count determinations,affordable housing trust fund (ahtf),bonds,lead hazard,homeownership,occupancy monitoring,covenant,housing loans,homebuyer,preservation,at-risk,hopwa,handyworker,homeless,managed pipeline,tax credits,purchase assistance,new generation fund,davis bacon,cra,pay-off,subordinations,residual receipts,commissions,consolidated plan,cdbg,home,esg,housing element,foreclosure,vacancy,land use,residential hotel,environmental review,nsp...","14598","tdkf-rwnq","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LOS ANGELES HOUSING AND COMMUNITY INVESTMENT DEPARTMENT","http://www.hcidla.org",,"https://data.lacity.org/resource/29cn-rph9.json",,,"Street address","Other - See Description","Yes",,,"HCIDLA OpenData"
"https://data.lacity.org/d/2in3-5b7t","true","false","2in3-5b7t","Mayor's Office","data.lacity.org","dataset","Immigration Workshops","Immigration Workshops around the City of Los Angeles.","28980","2015-01-29T21:10:00.000Z","2020-10-24T00:29:00.000Z","A Well Run City","daca,workshops,citizenship,immigration","3047","xn3m-qxvw","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/2in3-5b7t.json",,,"Street address","Monthly","Yes",,,"Maria Peñaloza"
"https://data.lacity.org/d/tsrc-szkh","true","false","tsrc-szkh",,"data.lacity.org","dataset","ITA- Monthly Downloads My LA 311 App",,"260","2014-05-30T22:22:00.000Z","2014-05-30T22:23:00.000Z",,,"1539","yb4r-dcys","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/tsrc-szkh.json",,,,,,,,"ITA OpenData"
"https://data.lacity.org/d/mkf9-fagf","true","false","mkf9-fagf","Personnel","data.lacity.org","dataset","Job Applicants by Gender and Ethnicity","City of LA job applicants by the job they applied for and demographic information. 

We are currently undergoing a data inventory to improve usability on the site. We're aware that this dataset is out of date but wanted to err on the side of making incomplete data available. Thank you for your patience, please contact the dataset owner or mayor.opendata@lacity.org with questions or ideas.","1019","2014-10-10T18:06:00.000Z","2016-12-01T17:06:00.000Z","A Prosperous City","employment,jobs,equity,equal opportunity","5329","agii-8fjm","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Personnel Department",,,"https://data.lacity.org/resource/mkf9-fagf.json",,,,"Other - See Description","No",,,"Personnel OpenData"
"https://data.lacity.org/d/63we-p3wv","true","false","63we-p3wv","LACERS","data.lacity.org","dataset","LACERS Key Facts and Figures from Year End Financial Reports","This is a collection of data reported in LACERS Comprehensive Annual Financial Report (CAFR) since Fiscal Year End 2003, including data from the annual Actuarial Valuations generated after the end of each Fiscal Year.  Actuarial Valuations and CAFR documents, in electronic form, can be found on the LACERS.org website at https://www.lacers.org/aboutlacers/reports/index.html.","963","2019-03-12T23:57:00.000Z","2020-07-29T14:28:00.000Z","A Well Run City","lacers,pension,retirement,tier 1,tier 2,tier 3,retirees,opeb,uaal","286","9gwh-ebs6",,"published","LACERS","http://lacers.org/aboutlacers/reports/index.html",,"https://data.lacity.org/resource/63we-p3wv.json",,,,"Annual","No",,,"LACERS Admin"
"https://data.lacity.org/d/ftgd-xwi4","true","false","ftgd-xwi4","LACERS","data.lacity.org","dataset","LACERS Target Asset Allocation","The Board’s Asset Allocation Policy provides for diversification of assets in an effort to maximize the investment return of the System consistent with market conditions.  Asset allocation modeling identifies the asset classes the System will utilize and the percentage of the total plan assets that each class represents.  Due to the fluctuation of market values, positioning within a specified range is acceptable and constitutes compliance with the policy.  It is anticipated that an extended period of time may be required to fully implement the Asset Allocation Policy and that periodic revisions will occur.  The Board monitors and assesses the actual asset allocation versus policy and will re-balance as appropriate.  The Board reviews the Asset Allocation Policy strategically approximately every three years and on a tactical basis when appropriate.","33","2020-07-13T14:49:00.000Z","2020-07-28T21:59:00.000Z","A Well Run City",,"26","m666-uncs",,"published","LACERS","https://www.lacers.org/reports-and-statistics",,"https://data.lacity.org/resource/ftgd-xwi4.json",,,,"Annual","No",,,"alombardo"
"https://data.lacity.org/d/cd49-p4un","true","false","cd49-p4un","Mayor's Office","data.lacity.org","dataset","LA City Department and Program Descriptions","Descriptions for each city department and program, taken from the budget Blue Books from the CAO site.","198","2018-04-19T00:03:00.000Z","2020-04-22T16:33:00.000Z","A Well Run City","budget,info,information","474","3dpv-7msy",,"published","CAO",,,"https://data.lacity.org/resource/cd49-p4un.json",,,,"Annual","No",,,"PrestonMills"
"https://data.lacity.org/d/rx9t-fp7k","true","false","rx9t-fp7k","Information Technology","data.lacity.org","dataset","LA City Events","All city event calendar.","1253","2016-10-11T16:20:00.000Z","2020-11-13T16:05:00.000Z","A Prosperous City",,"7340","g8rd-q5w6","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/rx9t-fp7k.json",,,"Street address","Daily","Yes",,,"ITA"
"https://data.lacity.org/d/822f-gjp4","true","false","822f-gjp4","Information Technology","data.lacity.org","dataset","LAcity.org Website Traffic","Unique visitors, total sessions, and bounce rate for lacity.org, the main website for the City of Los Angeles.","938","2014-05-30T22:31:00.000Z","2019-08-27T22:08:00.000Z","A Well Run City","site traffic,google analytics","1407","yb4r-dcys","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Google analytics",,,"https://data.lacity.org/resource/822f-gjp4.json",,,,"Daily","No",,,"ITA OpenData"
"https://data.lacity.org/d/ni7t-83qi","true","false","ni7t-83qi","Mayor's Office","data.lacity.org","dataset","LAcity.org Website Traffic - Page Views","Top 25 Daily Page Views for the main website of Los Angeles","126","2018-09-14T22:15:00.000Z","2019-08-27T22:56:00.000Z","A Well Run City",,"603","mvfr-4gdn","Creative Commons Attribution 4.0 International","published","Google Analytics",,,"https://data.lacity.org/resource/ni7t-83qi.json",,,,"Daily","No",,,"Harsha Mallajosyula"
"https://data.lacity.org/d/s49e-q6j2","true","false","s49e-q6j2","Transportation","data.lacity.org","dataset","LADOT Metered Parking Inventory & Policies","Inventory of all on-street metered parking spaces in the City of Los Angeles. Includes Space/Meter ID, block-level address, hourly rate, metered time limit, meter operating hours, enforced parking restrictions, and coordinates. Updated as operationally feasible. See <a href=""https://data.lacity.org/A-Livable-and-Sustainable-City/Parking-Meter-Occupancy/e7h6-4a3e"">""Parking Meter Occupancy""</a> dataset for real-time parking availability at over 5,000 spaces.

PLEASE NOTE: Operational changes on the street may create discrepancies between data and posted parking signs. Posted signs determine enforced parking policies.
<b>ALWAYS CHECK AND FOLLOW ALL POSTED SIGNS BEFORE PARKING.</b>","3179","2018-09-21T17:13:00.000Z","2018-09-21T19:02:00.000Z","A Livable and Sustainable City","parking,meter,parking meter,occupancy,time limit,park,express park,parking policy,tow,tow away,street cleaning,street sweeping","2709","72ne-z987","Public Domain","published","LADOT Parking Meters Division","http://ladot.lacity.org/",,"https://data.lacity.org/resource/s49e-q6j2.json",,,"Latitude/longitude","Other - See Description","Yes",,,"LADOT Parking Meters Division"
"https://data.lacity.org/d/jp2s-nfz4","true","false","jp2s-nfz4","Transportation","data.lacity.org","dataset","LADOT Parking Calendar Sign Locations","Citywide locations with new calendar-style parking signs installed or coming soon.

Updated as needed.","102","2019-09-05T21:52:00.000Z","2019-09-05T22:08:00.000Z","A Livable and Sustainable City","parking,meter,parking meter,policy,map,sign","139","72ne-z987","Public Domain","published","LADOT Parking Meters Division","http://ladot.lacity.org/",,"https://data.lacity.org/resource/jp2s-nfz4.json",,,"Street address","Other - See Description","Yes",,,"LADOT Parking Meters Division"
"https://data.lacity.org/d/e7h6-4a3e","true","false","e7h6-4a3e","Transportation","data.lacity.org","dataset","LADOT Parking Meter Occupancy","Last known occupancy state of those City of Los Angeles Parking Meters equipped with occupancy detector sensors. Updated in real-time, as available.

See <a href=""https://data.lacity.org/A-Livable-and-Sustainable-City/Parking-Meter-Inventory/s49e-q6j2"">""LADOT Metered Parking Inventory & Policies""</a> dataset for location and parking policy details.","4105","2018-06-07T14:07:00.000Z","2020-11-13T16:03:00.000Z","A Livable and Sustainable City","parking,meter,occupancy,availability,express park","737804","72ne-z987","Public Domain","published","LADOT Parking Meters Division - LA ExpressPark","http://www.laexpresspark.org/",,"https://data.lacity.org/resource/e7h6-4a3e.json",,,,"Other - See Description","No",,,"LADOT Parking Meters Division"
"https://data.lacity.org/d/cj8s-ivry","true","false","cj8s-ivry","Transportation","data.lacity.org","dataset","LADOT Parking Meter Occupancy - Archive","Monthly archive of all parking meter sensor activity. For current status, see <a href=""https://data.lacity.org/A-Livable-and-Sustainable-City/LADOT-Parking-Meter-Occupancy/e7h6-4a3e"">""LADOT Parking Meter Occupancy""</a>. Updated monthly for data two months prior (eg. January data will be published early March).

This dataset is extremely large. Each CSV file varies in size from 300-600MB. Microsoft Excel will open the file but will truncate all records beyond its capacity. <b>For best results, import into a database or use advanced data access methods appropriate for processing large files.</b>

See <a href=""https://data.lacity.org/A-Livable-and-Sustainable-City/Parking-Meter-Inventory/s49e-q6j2"">""LADOT Metered Parking Inventory & Policies""</a> dataset for location and parking policy details.","357","2019-10-03T22:04:00.000Z","2019-10-04T00:14:00.000Z","A Livable and Sustainable City","parking,meter,occupancy,availability,express park,archive,historical","252","72ne-z987","Public Domain","published","LADOT Parking Meters Division - LA ExpressPark","http://www.laexpresspark.org/",,"https://data.lacity.org/resource/cj8s-ivry.json",,,,"Monthly","No",,,"LADOT Parking Meters Division"
"https://data.lacity.org/d/vt7b-3i5m","true","false","vt7b-3i5m","Transportation","data.lacity.org","dataset","LADOT Re Striping After Slurry Metrics FY 13 14","LADOT Re Striping After Slurry Metrics","147","2014-08-07T22:29:00.000Z","2014-08-07T22:29:00.000Z","A Well Run City",,"929","epkx-23qu","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADOT",,,"https://data.lacity.org/resource/vt7b-3i5m.json",,,,"Other - See Description","No",,,"Mike Shimokochi"
"https://data.lacity.org/d/94wu-3ps3","true","false","94wu-3ps3","Transportation","data.lacity.org","dataset","LADOT Traffic Counts Summary","LADOT automated and manual traffic count summary data for intersections throughout Los Angeles. Manual counts (""MAN"" under the ""Type"" column) are generally 6-hr counts which have been expanded  using a conversion factor.","6433","2014-05-29T22:39:00.000Z","2017-01-06T17:55:00.000Z","A Livable and Sustainable City","traffic counts,automated counts,manual counts,transportation,streets","8267","8b8n-vh2w","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Transportation","http://ladot.lacity.org/what-we-do/traffic-volume-counts/current-count-data",,"https://data.lacity.org/resource/94wu-3ps3.json",,,"Other","Annual","Yes",,,"LA DOT OpenData"
"https://data.lacity.org/d/4ftr-pfem","true","false","4ftr-pfem","LADWP","data.lacity.org","dataset","LADWP Energy Efficiency for FY 13-14","Listing of LADWP's Energy Efficiency Programs and Energy Savings for Fiscal Year 2013-14","438","2014-05-15T01:05:00.000Z","2014-05-19T20:35:00.000Z","A Livable and Sustainable City","energy efficiency,conservation","1547","7q7s-tyf3","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADWP",,,"https://data.lacity.org/resource/4ftr-pfem.json",,,,"Other - See Description","No",,,"Steve Baule"
"https://data.lacity.org/d/hsmw-wwd6","true","false","hsmw-wwd6","LADWP","data.lacity.org","dataset","LADWP Once Through Cooling (OTC)","Once-Through Cooling is the process of drawing ocean water and pumping it through a generating station's cooling system, then discharging it back into the ocean. LADWP is eliminating the use of ocean water for cooling in its 3 coastal power plants. MGD stands for Million Gallons per Day.","684","2014-05-23T22:55:00.000Z","2018-11-02T20:10:00.000Z","A Livable and Sustainable City","otc,once through cooling,coastal power plants","1469","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADWP",,,"https://data.lacity.org/resource/hsmw-wwd6.json",,,,,,,,"LA DWP OpenData"
"https://data.lacity.org/d/r95y-gwez","true","false","r95y-gwez","LADWP","data.lacity.org","dataset","LADWP Power Outages","Annual (fiscal year) recorded number of Power Outages (>0 min)","2289","2014-05-15T01:36:00.000Z","2018-09-04T20:07:00.000Z","A Livable and Sustainable City","outages","2166","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADWP",,,"https://data.lacity.org/resource/r95y-gwez.json",,,"City","Annual","No",,,"LA DWP OpenData"
"https://data.lacity.org/d/t24g-hqix","true","false","t24g-hqix","LADWP","data.lacity.org","dataset","LADWP Power Poles Replaced","Cumulative number of poles replaced annually (fiscal year) under the LADWP Power System Reliability Program","1052","2014-05-23T23:02:00.000Z","2018-02-08T21:48:00.000Z","A Well Run City","power polls,reliability","1684","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADWP",,,"https://data.lacity.org/resource/t24g-hqix.json",,,,"Quarterly","No",,,"LA DWP OpenData"
"https://data.lacity.org/d/hmiy-sxh5","true","false","hmiy-sxh5","LADWP","data.lacity.org","dataset","LADWP Power Supply Since 2003","LADWP's Power Content Label certified by the California Energy Commission","533","2014-05-23T22:29:00.000Z","2017-02-24T22:29:00.000Z","A Livable and Sustainable City","power supply,power content label","1239","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADWP",,,"https://data.lacity.org/resource/hmiy-sxh5.json",,,,"Annual","No",,,"LA DWP OpenData"
"https://data.lacity.org/d/2yrw-q8tw","true","false","2yrw-q8tw","LADWP","data.lacity.org","dataset","LADWP Solar Incentive Program","The Solar Incentive Program offers customers an incentive to offset the cost of installing a solar rooftop system on their home or business.  LADWP has been helping customers to go solar since 1999.  This metric measures the Net Energy Metering (NEM) Installed Capacity (Kilowatts).","1034","2014-05-14T00:01:00.000Z","2018-09-04T20:32:00.000Z","A Livable and Sustainable City","local solar,sip,net energy metering","1607","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADWP","https://www.ladwp.com/ladwp/faces/ladwp/commercial/c-gogreen/c-gg-installsolar?_afrLoop=487268705452986&_afrWindowMode=0&_afrWindowId=16vdo6czx2_1#%40%3F_afrWindowId%3D16vdo6czx2_1%26_afrLoop%3D487268705452986%26_afrWindowMode%3D0%26_adf.ctrl-state%3D16vdo6czx2_49",,"https://data.lacity.org/resource/2yrw-q8tw.json",,,,"Quarterly","No",,,"LA DWP OpenData"
"https://data.lacity.org/d/m5ec-bb8m","true","false","m5ec-bb8m","LADWP","data.lacity.org","dataset","LADWP Solar Interconnection Time","The average amount of days to interconnect solar panels","520","2014-05-23T23:15:00.000Z","2018-10-29T19:11:00.000Z","A Livable and Sustainable City","solar panels,interconnection","1563","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADWP",,,"https://data.lacity.org/resource/m5ec-bb8m.json",,,,,,,,"LA DWP OpenData"
"https://data.lacity.org/d/p8nc-6hdi","true","false","p8nc-6hdi","LADWP","data.lacity.org","dataset","LADWP Stormwater Capture by Fiscal Year","LADWP's capacity for stormwater and actual stormwater collected","371","2014-05-23T23:21:00.000Z","2017-03-21T17:30:00.000Z","A Livable and Sustainable City","stormwater,local water","1743","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADWP",,,"https://data.lacity.org/resource/p8nc-6hdi.json",,,,"Annual","No",,,"LA DWP OpenData"
"https://data.lacity.org/d/pzs3-fue3","true","false","pzs3-fue3","LADWP","data.lacity.org","dataset","LADWP Water Mainline Replacement","Water Pipe Mainline Replacement in feet by month.","787","2014-05-12T23:22:00.000Z","2018-02-08T21:52:00.000Z","A Livable and Sustainable City",,"1580","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADWP",,,"https://data.lacity.org/resource/pzs3-fue3.json",,,,"Monthly","No",,,"LA DWP OpenData"
"https://data.lacity.org/d/qyvz-diiw","true","false","qyvz-diiw","LADWP","data.lacity.org","dataset","LADWP Water Supply in Acre Feet","Sources of LADWP Water Supply in Acre Feet. MWD - Metropolitan Water District, LA Aqueduct, Local Groundwater, and Recycled Water.","3080","2014-05-24T00:09:00.000Z","2019-01-29T23:52:00.000Z","A Livable and Sustainable City","water supply","1849","hb8e-gdsp","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADWP",,,"https://data.lacity.org/resource/qyvz-diiw.json",,,,"Annual","No",,,"LA DWP OpenData"
"https://data.lacity.org/d/895k-6zuw","true","false","895k-6zuw","Transportation","data.lacity.org","dataset","LA Express Park Project Area","Current and upcoming neighborhoods of the LA Express Park Project.
Updated as new project areas come online.","199","2019-03-06T22:52:00.000Z","2020-01-07T22:28:00.000Z","A Livable and Sustainable City","parking,express park,parking meter,meter","322","72ne-z987","Public Domain","published","LADOT Parking Meters Division","http://www.laexpresspark.org/",,"https://data.lacity.org/resource/895k-6zuw.json",,,,"Other - See Description","No",,,"LADOT Parking Meters Division"
"https://data.lacity.org/d/n44u-wxe4","true","false","n44u-wxe4","LAFD","data.lacity.org","dataset","LAFD Response Metrics - Raw Data","The Los Angeles Fire Department (LAFD)’s Computer Aided Dispatch (CAD) system is a transactional, event‐driven system that records dates and time stamps based on events triggered by two distinct human interactions: interaction with CAD at the dispatch center via CAD workstation, and interaction with CAD via the Mobile Data Computer (MDC) installed in the responding LAFD unit, communicating with CAD through the LAFD’s Radio Network Controller (RNC).","1421","2018-08-15T16:13:00.000Z","2020-01-08T01:40:00.000Z","A Safe City","lafd,response metrics,los angeles fire department,open data,cad","205","9uet-7vvk","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/n44u-wxe4.json",,,,"Quarterly","No",,,"Fire OpenData"
"https://data.lacity.org/d/tnz4-ynvq","true","false","tnz4-ynvq","Fire and Police Pensions","data.lacity.org","dataset","LAFPP Portfolio Summary","LAFPP Portfolio Summary","279","2014-05-23T22:55:00.000Z","2014-05-23T22:55:00.000Z","A Well Run City","portfolio","1389","sgjw-6a7f","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,,"https://data.lacity.org/resource/tnz4-ynvq.json",,,,"Monthly","No",,,"Fire & Police Pensions OpenData"
"https://data.lacity.org/d/t6kt-2yic","true","false","t6kt-2yic","LAPD","data.lacity.org","dataset","LAPD - Annual High Level Metrics - GOVSTAT - Archived","Contains rolled up annual","1473","2014-05-29T04:25:00.000Z","2018-09-05T21:58:00.000Z","A Safe City","lapd,police,crime,response,response time","2375","tgn6-4379","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LAPD",,,"https://data.lacity.org/resource/t6kt-2yic.json",,,,"Other - See Description","No",,,"Mayor's Office OpenData"
"https://data.lacity.org/d/iy4q-t9vr","true","false","iy4q-t9vr","LAPD","data.lacity.org","dataset","LAPD Calls for Service 2010","This dataset reflects calls for service incidents in the City of Los Angeles in the year of 2010. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","662","2017-12-08T20:32:00.000Z","2017-12-08T20:35:00.000Z","A Safe City","911,cfs,calls,lapd,safety,police","716","art8-rc4x","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Los Angeles Police Department",,,"https://data.lacity.org/resource/iy4q-t9vr.json",,,,"Weekly","No",,,"LAPD OpenData"
"https://data.lacity.org/d/4tmc-7r6g","true","false","4tmc-7r6g","LAPD","data.lacity.org","dataset","LAPD Calls for Service 2011","This dataset reflects calls for service incidents in the City of Los Angeles in the year 2011. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","287","2017-12-08T22:10:00.000Z","2017-12-08T23:14:00.000Z","A Safe City","911,cfs,calls,lapd,safety,police","558","art8-rc4x","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Los Angeles Police Department",,,"https://data.lacity.org/resource/4tmc-7r6g.json",,,,"Weekly","No",,,"LAPD OpenData"
"https://data.lacity.org/d/i7pm-cnmm","true","false","i7pm-cnmm","LAPD","data.lacity.org","dataset","LAPD Calls for Service 2012","This dataset reflects calls for service incidents in the City of Los Angeles in the year 2012. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","347","2017-12-09T01:16:00.000Z","2017-12-09T01:19:00.000Z","A Safe City","911,cfs,calls,lapd,safety,police","584","art8-rc4x","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Los Angeles Police Department",,,"https://data.lacity.org/resource/i7pm-cnmm.json",,,,"Weekly","No",,,"LAPD OpenData"
"https://data.lacity.org/d/urhh-yf63","true","false","urhh-yf63","LAPD","data.lacity.org","dataset","LAPD Calls for Service 2013","This dataset reflects calls for service incidents in the City of Los Angeles in the year 2013. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","316","2017-12-08T23:03:00.000Z","2017-12-08T23:05:00.000Z","A Safe City","911,cfs,calls,lapd,safety,police","556","art8-rc4x","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Los Angeles Police Department",,,"https://data.lacity.org/resource/urhh-yf63.json",,,,"Weekly","No",,,"LAPD OpenData"
"https://data.lacity.org/d/mgue-vbsx","true","false","mgue-vbsx","LAPD","data.lacity.org","dataset","LAPD Calls for Service 2014","This dataset reflects calls for service incidents in the City of Los Angeles in the year 2014. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","5297","2014-05-29T17:32:00.000Z","2017-12-08T21:44:00.000Z","A Safe City","911,cfs,calls,lapd,safety,police","1872","art8-rc4x","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Los Angeles Police Department",,,"https://data.lacity.org/resource/mgue-vbsx.json",,,,"Weekly","No",,,"LAPD OpenData"
"https://data.lacity.org/d/tss8-455b","true","false","tss8-455b","LAPD","data.lacity.org","dataset","LAPD Calls for Service 2015","This dataset reflects calls for service incidents in the City of Los Angeles in the year 2015. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","1586","2016-02-02T21:29:00.000Z","2017-12-08T21:32:00.000Z","A Safe City","911,cfs,calls,lapd,safety,police","2522","art8-rc4x","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Los Angeles Police Department",,,"https://data.lacity.org/resource/tss8-455b.json",,,,"Monthly","No",,,"LAPD OpenData"
"https://data.lacity.org/d/xwgr-xw5q","true","false","xwgr-xw5q","LAPD","data.lacity.org","dataset","LAPD Calls for Service 2016","This dataset reflects calls for service incidents in the City of Los Angeles in the year 2016. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","1872","2016-11-14T19:17:00.000Z","2017-12-08T20:53:00.000Z","A Safe City","911,cfs,calls,lapd,safety,police","1197","art8-rc4x","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Los Angeles Police Department",,,"https://data.lacity.org/resource/xwgr-xw5q.json",,,,"Weekly","No",,,"LAPD OpenData"
"https://data.lacity.org/d/ryvm-a59m","true","false","ryvm-a59m","LAPD","data.lacity.org","dataset","LAPD Calls for Service 2017","This dataset reflects calls for service incidents in the City of Los Angeles in the year 2017. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","3233","2017-12-09T01:47:00.000Z","2018-01-13T02:04:00.000Z","A Safe City","911,cfs,calls,lapd,safety,police","1155","art8-rc4x","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Los Angeles Police Department",,,"https://data.lacity.org/resource/ryvm-a59m.json",,,,"Weekly","No",,,"LAPD OpenData"
"https://data.lacity.org/d/nayp-w2tw","true","false","nayp-w2tw","LAPD","data.lacity.org","dataset","LAPD Calls for Service 2018","This dataset reflects calls for service incidents in the City of Los Angeles in the year 2018. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","5161","2018-03-21T15:49:00.000Z","2019-01-11T00:41:00.000Z","A Safe City","911,cfs,calls,lapd,safety,police","949","art8-rc4x","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Los Angeles Police Department",,,"https://data.lacity.org/resource/nayp-w2tw.json",,,,"Weekly","No",,,"LAPD OpenData"
"https://data.lacity.org/d/r4ka-x5je","true","false","r4ka-x5je","LAPD","data.lacity.org","dataset","LAPD Calls for Service 2019","This dataset reflects calls for service incidents in the City of Los Angeles in the year 2019. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","7935","2019-01-11T00:24:00.000Z","2020-03-28T01:36:00.000Z","A Safe City","911,cfs,calls,lapd,safety,police","952","art8-rc4x","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Los Angeles Police Department",,,"https://data.lacity.org/resource/r4ka-x5je.json",,,,"Weekly","No",,,"LAPD OpenData"
"https://data.lacity.org/d/84iq-i2r6","true","false","84iq-i2r6","LAPD","data.lacity.org","dataset","LAPD Calls for Service 2020","This dataset reflects calls for service incidents in the City of Los Angeles in the year 2020. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","3848","2020-01-08T07:20:00.000Z","2020-11-10T17:00:00.000Z","A Safe City","lapd,911,calls,cfs,safety,police","628","art8-rc4x",,"published","Los Angeles Police Department",,,"https://data.lacity.org/resource/84iq-i2r6.json",,,,"Weekly","No",,,"LAPD OpenData"
