"name","display_name","categories","display_categories","description","address","phone","website","source","latitude","longitude","yelp_alias","yelp_api","yelp_id"
"mabel's gourmet pralines","Mabel's Gourmet Pralines","Shopping","Shopping",,"625 Pine Ave Long Beach, CA 90802","562-682-7156","https://www.yelp.com/biz/mabels-gourmet","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.77474","-118.19275","mabels-gourmet-pralines-long-beach","true","B0tVoVOMK0-R84n49qy3kQ"
"mack & jane","Mack & Jane","Restaurants","Restaurants",,"Los Angeles, CA 91601",,"https://www.mackandjane.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.16475677","-118.3724823","mack-and-jane-los-angeles","true","Ag8Qw0yWClzzLnGGFoPHOA"
"malik books","Malik Books","Shopping","Shopping","Malik Books is an independent African American Bookstore that specializes in books, African American calendars, and African American gifts full of cultural diversity. Located in the Baldwin Hills Crenshaw Plaza, their shop is open for business and includes the reading lists of Kobe Bryant and Nipsey Hussle.","3650 W Martin Luther King Jr Blvd Ste 245 Los Angeles, CA 90008","323-389-8040","https://malikbooks.com/","https://dola.com/p/black-owned-bookstores-in-los-angeles","34.011017","-118.336475","malik-books-los-angeles","true","Vys3jIhkqLGLUrqLehLH5Q"
"mama's chicken and market","Mama's Chicken and Market","Restaurants","Restaurants",,"2510 W Slauson Ave Los Angeles, CA 90043","323-292-9696","http://www.mamaschicken.name/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.98883","-118.32101","mamas-chicken-and-market-los-angeles","true","EAcTJ5qWCnZEFOp5Nfvxfw"
"mandana blvd","Mandana Blvd","Shopping","Shopping","MANDANA BLVD (a curated collection of vintage housewares and furniture)",,,"https://www.mandanablvd.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"mann handmade","Mann Handmade","Gym, Fitness Health and Wellness","Gym, Fitness Health and Wellness","Ceramist Sharon Mann says she creates “everyday dishes for extraordinary people.” She teaches and produces her work out of Echo Art Studio in Palms. (818) 482-3231, mannhandmade.com",,"818-482-3231","http://www.mannhandmade.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"mar's caribbean gardens","Mar's Caribbean Gardens","Restaurants","Restaurants","Mar’s Caribbean Gardens, 14008 Crenshaw Blvd., Gardena, (310) 323-5000,","14008 Crenshaw Blvd Gardena, CA 90249","310-323-5000","http://marscaribbean.com/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.90444","-118.32616","mars-caribbean-gardens-gardena-3","true","m7xE8182HY9XiZ5IV-2UsA"
"mardi gras tuesday sherman oaks","Mardi Gras Tuesday","Restaurants","Restaurants","Fat Tuesday, 14543 Ventura Blvd., Sherman Oaks, (818) 208-9838,","14543 Ventura Blvd Sherman Oaks, CA 91403","818-208-9838","https://www.eatatfattuesday.com/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","34.15148","-118.45017","mardi-gras-tuesday-sherman-oaks","true","YJbhvSNlSCgSK3k_W44rOA"
"marie burgos design","Marie Burgos Design","Services","Services","In addition to her full-service interior design firms based in New York and Los Angeles, Burgos is a feng shui expert. (310) 775-3309, marieburgosdesign.com",,"310-775-3309","https://www.marieburgosdesign.com/contact","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"matthews home style cooking","Matthews Home Style Cooking","Restaurants","Restaurants",,"2222 W Rosecrans Ave Gardena, CA 90249","310-817-5496","https://matthewshomestylecooking.business.site/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.90154","-118.31859","matthews-home-style-cooking-gardena-3","true","WFCkuSxsM9q0lsAVL9aWBA"
"meals by genet","Meals by Genet","Restaurants","Restaurants",,"1053 S Fairfax Ave Los Angeles, CA 90019","323-938-9304","http://mealsbygenetla.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.05671","-118.36483","meals-by-genet-los-angeles","true","0mDwFahV2qgGYM2sL1m0Pw"
"megan renee","Megan Renee","Shopping","Shopping","designer, featured on Making The Cut show on Amazon Prime!",,,"https://shopmeganrenee.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"mel's fish shack","Mel's Fish Shack","Restaurants","Restaurants",,"4524 W Jefferson Blvd Los Angeles, CA 90016","323-732-6357","https://melsfishshack.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.02536113","-118.3459583","mels-fish-shack-los-angeles","true","uMar62it3cUFxPRuXbYoMw"
"melkam ethiopian restaurant","Melkam Ethiopian Restaurant","Restaurants","Restaurants",,"3182 W Pico Blvd Los Angeles, CA 90019","323-734-3182","https://www.yelp.com/biz/melkam-ethiopian","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.04715523","-118.3111654","melkam-ethiopian-restaurant-los-angeles","true","w8_O2BaWR_2ZB0w7iLGtFQ"
"melnificent wingz","Melnificent Wingz","Restaurants","Restaurants",,"12021 Allegheny St Sun Valley, CA 91352","818-378-4825","https://www.facebook.com/melnificentwingz/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"merkato","Merkato Ethiopian Restaurant & Market","Restaurants","Restaurants",,"1036 S Fairfax Ave Los Angeles, CA 90019","323-935-1775","https://www.yelp.com/biz/merkato-ethiopian","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.05701","-118.36403","merkato-ethiopian-restaurant-and-market-los-angeles","true","Nw7_WZNbyh_EbckVAlzGAA"
"messob ethiopian restaurant","Messob Ethiopian Restaurant","Restaurants","Restaurants",,"1041 S Fairfax Ave Los Angeles, CA 90019","323-938-8827","https://www.messob.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.05699","-118.36469","messob-ethiopian-restaurant-los-angeles","true","fEFkf7jYjaWfyil0DjOuIw"
"milk + brookies","milk + brookies","Restaurants","Restaurants",,"Los Angeles, CA 90036","213-536-7043","http://www.milkandbrookies.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.0211224","-118.3964665","milk-brookies-los-angeles-4","true","W9eecsALpdCB03jMxpjglg"
"millers room","Millers Room","Shopping","Shopping","vintage purveyor, Melrose Trading Post, by appointment",,,"https://themillersroom.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"mingles tea bar","Mingles Tea Bar","Restaurants","Restaurants","Mingles Tea Bar, 8443 Crenshaw Blvd., Inglewood, (424) 704-2777,","8443 Crenshaw Blvd Inglewood, CA 90305","424-704-2777","https://minglesteabar.com/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.96203","-118.32783","mingles-tea-bar-inglewood-2","true","IBKcCJfozUg-0IwphlcCqg"
"mo better burgers","Mo Better Burgers South Bay","Restaurants","Restaurants","Mo Better Burgers, 12734 Crenshaw Blvd., Hawthorne, (323) 531-1749,","12734 Crenshaw Blvd Hawthorne, CA 90250","323-531-1749","https://mo-better-burgers-south-bay.business.site/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.91674","-118.32616","mo-better-burgers-south-bay-hawthorne","true","8m6wEOnP6W8G4-daUVQhkA"
"mom's burgers","Mom's Burgers","Restaurants","Restaurants","Mom’s Burgers, 336 W. Alondra Blvd., Compton, (310) 632-6622","336 W Alondra Blvd Compton, CA 90220","310-632-6622",,"https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.88825","-118.22761","moms-burgers-compton","true","7o81P4o4mfo3HmFEqdBicw"
"mom's haus","Moms Haus","Restaurants","Restaurants",,"14062 Vanowen St Van Nuys, CA 91405","818-786-1373",,"https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.1938051","-118.4395014","moms-haus-van-nuys","true","wcsd41E9wE9-dLnh9GZufA"
"moms at om","MOMS AT OM","Gym, Fitness Health and Wellness","Gym, Fitness Health and Wellness","This boutique pregnancy yoga studio has a majority Black teaching staff. It’s owned by Keya Nkonoki, a birth doula, pregnancy coach and women’s yoga specialist. 12112 W. Washington Blvd., Suite 3, Culver City, momsatom.la","12112 West Washington Blvd Ste 3 Los Angeles, CA 90066","424-228-2733","https://www.momsatom.la/","https://www.latimes.com/lifestyle/story/2020-06-10/heres-a-list-of-black-owned-fitness-businesses-in-los-angeles","33.9971559","-118.4245935","moms-at-om-los-angeles-2","true","nVa3xc4lOmY4kcVB2exKdg"
"mr fries man","Mr Fries Man","Restaurants","Restaurants",,"14800 S Western Ave Ste 108 Gardena, CA 90249","424-292-3616","https://www.mrfriesman.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.89696162","-118.3085831","mr-fries-man-gardena-2","true","vQVVW_gHvvVR-mKwIpKjjA"
"ms. b's m&m soul food","Ms. B's M & M's Soul Food","Restaurants","Restaurants",,"4549 W Imperial Hwy Inglewood, CA 90304","310-330-2697","https://www.msbsmandmsoulfoodrestaurant.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.9311431","-118.356536","ms-bs-m-and-ms-soul-food-inglewood","true","-LzG9eWCiFRvJEQ8fHhL4Q"
"munchie madness","El Chato Taco Truck","Restaurants","Restaurants",,"5300 W Olympic Blvd Los Angeles, CA 90019","323-202-6936","https://www.instagram.com/_munchiemadness/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.0571251","-118.346074","el-chato-taco-truck-los-angeles-2","true","bvpxd7o3RZtz50YLpDsgLA"
"munchies diner","Munchies Vegan Diner","Restaurants","Restaurants",,"313 N Bush St Santa Ana, CA 92701","657-699-3076","https://www.munchiesvegandiner.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.7476586","-117.866475","munchies-vegan-diner-santa-ana","true","hsjFiSrHSKxnC4K_V6DAkA"
"museum of african american art","Museum of African American Art","Museums, Cultural Institutions, and Shared Spaces","Museums, Cultural Institutions, and Shared Spaces","Hidden inside the Macy's at Baldwin Hills Crenshaw Plaza, the Museum of African American Art was founded in 1976 by artist and art historian Dr. Samella Lewis and a group of community leaders. Over the years, the museum has amassed a significant permanent collection of art while also hosting temporary exhibitions.","4005 Crenshaw Blvd Los Angeles, CA 90008","323-294-7071","https://maaala.org/","https://www.discoverlosangeles.com/visit/the-guide-to-black-owned-businesses-in-la","34.01184","-118.33575","museum-of-african-american-art-los-angeles","true","iYpzj78sy_6W6eFEgz1BRQ"
"my fish stop","My Fish Stop","Restaurants","Restaurants",,"14843 Burbank Blvd Sherman Oaks, CA 91411","888-469-9980","https://www.myfishstop.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.1722449","-118.4567853","my-fish-stop-sherman-oaks","true","aUJHqtvhj2jZ7BPSyYc7TQ"
"my place cafe","My Place Cafe","Restaurants","Restaurants",,"2057 N Los Robles Ave Unit 10 Pasadena, CA 91104","626-797-9255","https://www.yelp.com/biz/my-place-cafe","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.181231","-118.142285","my-place-cafe-pasadena","true","SiBQ3DTl2xa4pfNhlR2jWw"
"my two cents","My Two Cents","Restaurants","Restaurants",,"5583 W Pico Blvd Los Angeles, CA 90019","323-879-9881","http://mytwocentsla.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.0498186","-118.3596124","my-two-cents-los-angeles-3","true","30jrTz8vh1xSXdtXMvt-mA"
"nail dega","Nail Dega","Beauty, Grooming and Personal Care","Beauty, Grooming and Personal Care","nail salon, lashes, brows","8460 Crenshaw Blvd Inglewood, CA 90305","323-487-2806","https://www.naildega.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/","33.96110409","-118.3263303","nail-dega-inglewood","true","pxo0xAo9e2sWOMkKnWdxng"
"natraliart jamaican restaurant","Natraliart Jamaican Restaurant & Market","Restaurants","Restaurants",,"3426 W Washington Blvd Los Angeles, CA 90018","323-737-9277","https://www.natraliartrestaurant.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.03955","-118.32226","natraliart-jamaican-restaurant-and-market-los-angeles","true","5W-9Iq_q3VXsB0nkA0TVrQ"
"neighbor","Neighbor","Nightlife","Nightlife",,"1031 Abbot Kinney Blvd Los Angeles, CA 90291","310-314-3625","http://www.neighborla.com","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.99224","-118.47148","neighbor-los-angeles","true","ni2KJCj0NwYetbJ36X-hQg"
"nena's organics","Nena'S Organics","Beauty, Grooming and Personal Care","Beauty, Grooming and Personal Care","Until the coronavirus outbreak threw her a curveball, you would have been able to find Nena Addison’s plant-based, organic health and beauty products (think lavender body scrubs, lemongrass lip balms and bars of turmeric soap) at upcoming farmers markets in Long Beach and Westwood. For now, you can find them at her website. (323) 493-8042, nenasorganics.com","7381 La Tijera Blvd Los Angeles, CA 90045","323-493-8042","https://nenasorganics.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"neon cowboys","Neon Cowboys","Shopping","Shopping","Asia Hall (daughter of designer Kevan Hall, who also appears on this list) is the founder, owner and CEO of this 6-year-old fashion-meets-technology brand that specializes in light-up, western-inspired accessories (think glowing cowboy hats and LED cactus earrings) . In response to the pandemic, she recently launched glowing face masks made with fiber-optic fabric. Primarily e-commerce with a small pop-up at her father’s L.A. atelier. 8313 Beverly Blvd., (407) 250-6066, neoncowboys.com","8313 Beverly Blvd, Montebello, CA 90640","407-250-6066","https://neoncowboys.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"nimbus coffee","Nimbus Coffee","Restaurants","Restaurants","A Harry Potter-inspired cafe with themed coffee drinks and decor. Open for takeout. 1115 S Hope St., downtown Los Angeles.","1115 S Hope St Los Angeles, CA 90015","213-441-7309",,"https://www.latimes.com/lifestyle/story/2020-06-12/heres-a-list-of-black-owned-coffee-shops-in-la","34.041887","-118.263719","nimbus-coffee-los-angeles-2","true","ehKEcixcAJl7BZz8dbTMtQ"
"nior","Nior","Shopping","Shopping","contemporary women’s designer","12211 Arbor Pl Los Angeles, CA 90044",,"https://www.thenior.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"pastry by jazymne","Pastry By Jazymne","Restaurants","Restaurants",,,,,"https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"nita's corn catering","Nita's Corn & Nacho","Restaurants","Restaurants",,"Southern California, CA 90001","909-572-4510",,"https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.97908","-118.25009","nitas-corn-and-nacho-southern-california-9","true","-ME54NTvScXfHSuRcoCQRA"
"nkechi african cafe","Nkechi African Cafe","Restaurants","Restaurants",,"2717 W Manchester Blvd Inglewood, CA 90305","323-541-1265","https://www.yelp.com/biz/nkechi-african-cafe","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.96025","-118.3236","nkechi-african-cafe-inglewood","true","yK7bCnKLSr7x6je7DniuGA"
"no sesso","No Sesso","Shopping","Shopping","high-end streetwear fashion label",,,"https://www.instagram.com/nosessola/?hl=en","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"nobody jones boutique","Nobody Jones Boutique","Shopping","Shopping","Jersey dresses, separates and jumpsuits designed by owner Odessa Bowden-Sierra.5593 W. Pico Blvd, Los Angeles, (323) 291-7177, nobodyjones.bigcartel.com","5593 Pico Blvd Los Angeles, CA 90019","323-291-7177","https://nobodyjones.bigcartel.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles","34.05007026","-118.3597222","nobody-jones-boutique-los-angeles-2","true","wmiS5DQ4nDpRhdudAlhrmg"
"northtown bistro","Northtown Bistro","Restaurants","Restaurants",,,"562-333-1858","https://www.facebook.com/pg/northtownbistro","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"nyakio","Nyakio","Beauty, Grooming and Personal Care","Beauty, Grooming and Personal Care","Kamoche Grieco, a first-generation American of Kenyan descent, tapped family beauty hacks (think using coffee beans and sugar cane to exfoliate dry skin) for a namesake skin-care line that recently launched at Target in partnership with Sundial Brands. nyakio.com and target.com",,,"https://www.target.com/p/nyakio-skincare-uncover-global-beauty-secrets-collection/-/A-79501533","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"o'nells comfort kitchen","O'Nells Comfort Kitchen","Restaurants","Restaurants",,"2295 Long Beach Blvd Ste C Long Beach, CA 90806","562-283-3434","https://www.yelp.com/biz/o-nells-comfort","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.79872","-118.18978","o-nells-comfort-kitchen-long-beach","true","6ec5_VwSpeV90h2PfSk5MA"
"obet & del's coffee","Obet and Del's Coffee","Restaurants","Restaurants",,"5233 Hollywood Blvd Los Angeles, CA 90027","213-770-0133","https://www.yelp.com/biz/obet-and-dels","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.10199242","-118.3045691","obet-and-dels-coffee-los-angeles","true","dSxf3St-ruvBwjt-p3EQHQ"
"offerings","Offerings","Gym, Fitness Health and Wellness","Gym, Fitness Health and Wellness","Floral designer Schentell Nunn creates flowers for delivery, weddings, events and workshops. offerings.co",,,"http://offerings.co/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"oh my burger","Oh My Burger","Restaurants","Restaurants",,"2142 W El Segundo Blvd Gardena, CA 90249","310-756-6522","https://www.ohmyburgerla.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.91621446","-118.3168825","oh-my-burger-gardena-3","true","iJrQpn0tlqtNKovcJLMgUg"
"one-of-a-kind hats","One of A Kind Hats","Shopping","Shopping","Second-generation owner Meeka Robinson Davis specializes in custom-designed hats that have been worn by the likes of Patti LaBelle and the late Aretha Franklin, but also offers an extensive selection of ready-to-wear headgear. 4432 W. Slauson Ave., Los Angeles (323) 296-0130, 1ofakindhats.com","4432 W Slauson Ave Los Angeles, CA 90043","323-296-0130","https://www.1ofakindhats.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles","33.9887451","-118.3531","one-of-a-kind-hats-los-angeles-2","true","MuDYZLHEeBqVRLkQa9Xs5g"
"one876 caribbean restaurant","One876 Caribbean Restaurant","Restaurants","Restaurants","One876 Caribbean Restaurant, 20869 Lassen St., Chatsworth, (818) 678-9252,","20869 Lassen St Chatsworth, CA 91311","818-678-9252","https://one876caribbeanrestaurant.com/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","34.25032867","-118.5881857","one876-caribbean-restaurant-chatsworth","true","RTr4C1AcCtHXbsfgm_7LOQ"
"onil chibás events","Onil Chibas Events","Restaurants","Restaurants",,"1717 E Washington Blvd Pasadena, CA 91104","626-818-3963","https://www.chibasevents.com/wonderful","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.16926833","-118.115085","onil-chibas-events-pasadena","true","P28ulOCwyK4JTwcABbnKcQ"
"orleans & york","Orleans & York Deli","Restaurants","Restaurants",,"333 S Spring St Los Angeles, CA 90013","213-687-0400","http://orleansandyorkdeli.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/","34.0495262","-118.2478561","orleans-and-york-deli-los-angeles-3","true","iWS7Olqaw4hyWvMLIwJ9mw"
"ounjé la","Ounjé La","Restaurants","Restaurants",,,,,"https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"ozi's kitchen","Ozi'S Kitchen","Restaurants","Restaurants",,"1403 W 11th St Los Angeles, CA 90015",,,"https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"papa john's pizza","Papa John's Pizza","Restaurants","Restaurants",,"7150 Beverly Blvd Los Angeles, CA 90036","323-964-8181","https://locations.papajohns.com/united-states","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.07588","-118.34567","papa-johns-pizza-los-angeles-20","true","2dIEEMnvDxcNp87sZjSA1A"
"park bench grill","Park Bench Grill","Restaurants","Restaurants",,"2470 N Lake Ave Altadena, CA 91001","626-797-2740","https://www.facebook.com/ParkBenchGrill/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.1878122","-118.1313946","park-bench-grill-altadena-2","true","RVQEzPFgOkD64vMuCAzydw"
"parrains soul food","Parrains Soulfood","Restaurants","Restaurants","Parrain’s Soul Food, 7908 Alondra Blvd., Paramount, (562) 634-6050,","7906 Alondra Blvd Paramount, CA 90723","562-634-6050","https://www.facebook.com/parrainssoulfood/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.8891139","-118.1612179","parrains-soulfood-paramount","true","k0xm8ObO0Q6UMAjhusZfSw"
"pasadena fish market","Pasadena Fish Market","Restaurants","Restaurants",,"181 E Orange Grove Blvd Pasadena, CA 91103","626-792-9233","https://www.yelp.com/biz/pasadena-fish-market","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.15804","-118.1469","pasadena-fish-market-pasadena","true","pi3MC9BfBHG3LkUVQoM29A"
"patria coffee","Patria Coffee Roasters","Restaurants","Restaurants",,"108 N Alameda St E Compton, CA 90221","323-513-4865","https://www.patriacoffee.com/","https://www.latimes.com/lifestyle/story/2020-06-12/heres-a-list-of-black-owned-coffee-shops-in-la","33.896412","-118.219653","patria-coffee-roasters-compton-2","true","gCuDrOJPUEWDfCfGfrzKDA"
"patty wack vintage","Patty Wack Vintage","Shopping","Shopping","women’s vintage apparel","1620 Morton Ave Los Angeles, CA 90026",,"https://www.pattywackvintage.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"pepper's jamaican cuisine","Pepper's Jamaican-Belizean Cuisine","Restaurants","Restaurants",,"2166 W Slauson Ave Los Angeles, CA 90047","323-389-8053",,"https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.9890834","-118.3169874","peppers-jamaican-belizean-cuisine-los-angeles","true","QFWm3xFKlIbrchMl_c-1IQ"
"perry white","Perry White","Shopping","Shopping","From briefs and multizippered track pants for men to latex bodysuits and mesh dresses for women, White’s wares scream sexy and whisper “Buy me now.” 837 Traction Ave., Los Angeles, (626) 379-4749, perrywhite.la","837 Traction Ave, Los Angeles, CA 90013","626-379-4749","https://perrywhite.la/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"perry's joint","Perry's Joint","Restaurants","Restaurants","Perry’s Joint, 2051 Lincoln Ave., Pasadena (626) 798-4700,","2051 Lincoln Ave Pasadena, CA 91103","626-798-4700","https://perrysjoint.com/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","34.1810763","-118.1598049","perrys-joint-pasadena","true","f2eQfOofWFEKaFQKoxahog"
"phat & juicy burgers","Phat & Juicy Burgers","Restaurants","Restaurants",,"1580 Centinela Ave Ste 4 Inglewood, CA 90302","310-673-4003","https://www.yelp.com/biz/phat-and-juicy-burgers","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.9771156","-118.3665466","phat-and-juicy-burgers-inglewood","true","Fu4ZG19uf4O9HM31Bglb7g"
"phat birds","Phat Birds","Restaurants","Restaurants",,"3705 W Sunset Blvd Los Angeles, CA 90026","323-253-3220","https://phatbirds.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.09077","-118.277853","phat-birds-los-angeles-6","true","nulCVICot_FRHx5T_qI7pw"
"phatdaddy's","Phat Daddy's","Restaurants","Restaurants",,"2312 1/2 W 48th St Los Angeles, CA 90043","323-792-4208","https://www.facebook.com/phatdaddyss/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.999867","-118.31887","phat-daddys-los-angeles-3","true","ASMkpZeVswZXkkoWG5HSMw"
"phillips bar-b-que","Phillips Bar B Que","Restaurants","Restaurants","Phillips Bar-B-Que, 2619 Crenshaw Blvd., Los Angeles, (323) 731-4772","1517 Centinela Ave Inglewood, CA 90302","310-412-7135",,"https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.9767641","-118.3655114","phillips-bar-b-que-inglewood-5","true","1WkYibAohA05AjfX7mfXGw"
"philthy rags","Philthy Rags","Shopping","Shopping","accessories, women’s clothing, shoes","201 S Market St., Inglewood, CA 90301",,"https://www.shopphilthy.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"phlemuns","Phlemuns","Shopping","Shopping","sustainable, non-binary label, made in LA, comfortable streetwear",,,"http://www.phlemuns.com/shop-phlemuns","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
