LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0002042719-0001-0,"BODIWORX HEALTH & FITNESS, INC.",,936 N LAUREL AVENUE,LOS ANGELES,90046-6922,936 LAUREL 90046-6922,,,,713900,"Other amusement & recreation services (including golf courses, skiing facilities, marinas, fitness centers, bowling centers, skating rinks, miniature golf courses)",5,03/01/2004,,"(34.0877, -118.3648)",23677,6,460,802,,26
0002045045-0001-7,MARSHA SHEARRILL,THE ORGANIZER GENIE,4804 LAUREL CANYON BLVD POST OFFICE BOX #178,VALLEY VILLAGE,91607-3717,4804 LAUREL CANYON 91607-3717,,,,,,2,06/01/2004,,"(34.1577, -118.3964)",8890,5,206,1331,17,39
0002045673-0001-8,NICOLE STANTON,,1632 N LAUREL AVENUE #231,LOS ANGELES,90046-2548,1632 LAUREL 90046-2548,,,,,,13,02/01/2001,,"(34.1003, -118.3642)",23677,7,409,728,,82
0002046897-0001-7,FORWARD STUDIO CITY INC,KELLER WILLIAMS REALTY STUDIO CITY,4061 LAUREL CANYON BLVD,STUDIO CITY,91604-2016,4061 LAUREL CANYON 91604-2016,,,,531210,Offices of real estate agents & brokers,4,06/07/2004,,"(34.1449, -118.3958)",8492,5,352,710,6,84
0002047930-0001-9,EUGENA BARENHOLTZ,,1016 N LAUREL AVENUE APT #8,WEST HOLLYWOOD,90046-6073,1016 LAUREL 90046-6073,,,,,,0,01/01/2002,,"(34.089, -118.3648)",23677,,2107,,,
0002050340-0001-9,ANTHONY M TORRES DDS,ANTHONY M TORRES DDS,4717 LAUREL CANYON BLVD SUITE #200,VALLEY VILLAGE,91607-3990,4717 LAUREL CANYON 91607-3990,4717 LAUREL CANYON BLVD SUITE #200,VALLEY VILLAGE,91607-3990,621111,Offices of physicians (except mental health specialists),2,01/01/2001,,"(34.156, -118.3964)",8890,5,344,1336,17,39
0002050708-0001-3,SUNG KIM,,7563   LAUREL CANYON BLVD,NORTH HOLLYWOOD,91605-3149,7563 LAUREL CANYON 91605-3149,,,,522300,Activities related to credit intermediation (including loan brokers),2,05/31/2005,,"(34.208, -118.3966)",8888,5,178,1273,,14
0002053029-0001-0,GEORGE BUNAR,,1541 N LAUREL AVENUE APT #301,LOS ANGELES,90046-2551,1541 LAUREL 90046-2551,,,,541990,"All other professional, scientific, & technical services",13,01/01/2009,,"(34.0987, -118.3642)",23677,7,409,728,,82
0002053988-0001-1,JOEL PEEL LEIFER,,2600 LAUREL CANYON BLVD,LOS ANGELES,90046-1107,2600 LAUREL CANYON 90046-1107,POST OFFICE BOX #27,HOLLYWOOD,90078-0027,,,4,01/01/2004,,"(34.1185, -118.3757)",23677,7,457,732,11,82
0002056594-0001-5,RAMON & ALEXANDRA FLORES,,10304 LAUREL CANYON BLVD,PACOIMA,91331-3728,10304 LAUREL CANYON 91331-3728,POST OFFICE BOX #7042,MISSION HILLS,91346-7042,531100,Lessors of real estate (including mini warehouses & self-storage units),7,01/01/1976,,"(34.2573, -118.4306)",18907,1,26,408,,11
0002061618-0001-2,TRACI A SZYMANSKI,,3940   LAUREL CANYON BLVD   UNIT #833,STUDIO CITY,91604-3709,3940 LAUREL CANYON 91604-3709,,,,,,4,09/22/2003,,"(34.1421, -118.3943)",8492,5,351,1353,6,84
0002061888-0001-4,PROFESSIONAL BUILDERS INC,,5315 LAUREL CANYON BLVD UNIT #102,VALLEY VILLAGE,91607-4906,5315 LAUREL CANYON 91607-4906,,,,,,2,08/22/2005,,"(34.1669, -118.3965)",8890,5,205,1329,17,39
0002065138-0001-8,DAVID KWANG SEOK SON,,6703 LAUREL CANYON BLVD,N HOLLYWOOD,91606-1530,6703 LAUREL CANYON 91606-1530,28920 NORTHBAY ROAD,RANCHO PALOS VERDES,90275-4952,531100,Lessors of real estate (including mini warehouses & self-storage units),2,06/01/1988,,"(34.1921, -118.3965)",8889,5,175,495,,13
0002065231-0001-4,ANDRES RAMIREZ,,7740 LAUREL CANYON BLVD UNIT #15,NORTH HOLLYWOOD,91605-2771,7740 LAUREL CANYON 91605-2771,3312 MARY STREET,LA CRESCENTA,91214-2556,,,6,01/01/2003,,"(34.2109, -118.3965)",8888,3,160,473,,14
0002065711-0001-8,"T&Z, INC",THE UPS STORE,8309 LAUREL CANYON BLVD,SUN VALLEY,91352-3809,8309 LAUREL CANYON 91352-3809,8619 TUNNEY AVENUE,NORTHRIDGE,91324-4156,,,6,09/09/2005,,"(34.2219, -118.3965)",19335,3,152,448,,21
0002068412-0001-0,DONNA JO DISTEFANO,DONNA DISTEFANO INTERIOR DESIGN,12075 LAUREL TERRACE DRIVE,STUDIO CITY,91604-3661,12075 LAUREL TERRACE 91604-3661,,,,,,4,08/01/2005,,"(34.1369, -118.3942)",8492,5,352,710,,84
0002069537-0001-5,RUTH CHOPIN,,9835 1/2 LAUREL CANYON BLVD,PACOIMA,91331-4020,9835 LAUREL CANYON 91331-4020,,,,,,7,01/01/2003,,"(34.2484, -118.4212)",18907,1,36,960,,11
0002069932-0001-5,JOAN CURTESS,JOAN CURTESS,6348 LAUREL BLOSSOM PLACE,RANCHO CUCAMONGA,91739-9435,6348 LAUREL BLOSSOM 91739-9435,,,,,,0,01/01/1978,,"(34.1388, -117.5245)",9318,,,,,
0002072414-0001-1,SCHNEIDER PSYCHOLOGY GROUP INC,,4804 LAUREL CANYON BLVD SUITE #102,VALLEY VILLAGE,91607-3717,4804 LAUREL CANYON 91607-3717,4804   LAUREL CANYON BLVD,VALLEY VILLAGE,91607-3717,531100,Lessors of real estate (including mini warehouses & self-storage units),2,09/27/2005,,"(34.1582, -118.3964)",8890,5,206,1331,17,39
0002072546-0001-0,JEFFREY JONES / MELVIN JONES,JEFFREY JONES/ MELVIN JONES,9203 LAUREL STREET,BELLFLOWER,90706-5614,9203 LAUREL 90706-5614,9203 LAUREL STREET,BELLFLOWER,90706-5614,531100,Lessors of real estate (including mini warehouses & self-storage units),0,11/01/1956,,"(33.8829, -118.1382)",26326,,1785,,,
0002073223-0001-1,ROBERT L MURAWSKI,,12119 LAUREL TERRACE DRIVE,STUDIO CITY,91604-3642,12119 LAUREL TERRACE 91604-3642,,,,,,4,01/01/2001,,"(34.1379, -118.3958)",8492,5,352,710,,84
0002073523-0001-6,THINH VAN TRUONG,BEAUTY NAILS,6742 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91606-1525,6742 LAUREL CANYON 91606-1525,,,,,,2,11/01/2005,,"(34.1934, -118.3965)",8889,5,175,495,,13
0002074272-0001-2,MONA ROBERTS,MONA ROBERTS ENTERPRISE,4804 LAUREL CANYON BLVD UNIT #1010,VALLEY VILLAGE,91607-3717,4804 LAUREL CANYON 91607-3717,4946 WHITSETT AVENUE,VALLEY VILLAGE,91607-3514,611000,"Educational services (including schools, colleges, & universities)",2,10/15/2005,,"(34.1582, -118.3964)",8890,5,206,1331,17,39
0002074310-0001-0,"DREWSKI ROOSKI, INC",,11909 LAUREL HILLS ROAD,STUDIO CITY,91604-3726,11909 LAUREL HILLS 91604-3726,11909 LAUREL HILLS ROAD,STUDIO CITY,91604-3726,,,4,06/29/2005,,"(34.1358, -118.3912)",8492,5,351,1353,,84
0002076127-0003-0,MICHELLE AZULAY TRUST,,5000 LAUREL CANYON BLVD,VALLEY VILLAGE,91607-3150,5000 LAUREL CANYON 91607-3150,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),2,11/01/2010,,"(34.1612, -118.3964)",8890,5,206,1331,17,39
0002078664-0001-0,RAFAEL GARCIA,,10124 LAUREL CANYON BLVD,PACOIMA,91331-3829,10124 LAUREL CANYON 91331-3829,,,,,,7,01/01/2001,,"(34.2541, -118.4272)",18907,1,26,408,,11
0002079321-0001-4,HERMAN C SOMERA,H.C. SOMERA,5734 LAUREL CANYON BLVD APT #11,NORTH HOLLYWOOD,91607-1266,5734 LAUREL CANYON 91607-1266,POST OFFICE BOX #2441,VAN NUYS,91404-2441,541213,Tax preparation services,2,01/15/2002,,"(34.1749, -118.3965)",8890,5,190,504,,70
0002081050-0001-4,ANA ASCENCIO,,7801 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91605-2423,7801 LAUREL CANYON 91605-2423,7801 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91605-2423,,,6,01/01/2003,,"(34.2121, -118.3965)",8888,3,160,473,,14
0002081152-0001-1,SMIKE L. L. C.,,1233 N LAUREL AVENUE SUITE #205,WEST HOLLYWOOD,90046-5164,1233 LAUREL 90046-5164,1233 N LAUREL AVENUE SUITE #205,WEST HOLLYWOOD,90046-5164,,,0,10/13/2005,,"(34.0926, -118.3644)",23677,,2107,,,
0002083022-0001-7,14157 VANOWEN PARTNERSHIP,,5929 LAUREL CANYON BLVD,VALLEY VILLAGE,91607-1262,5929 LAUREL CANYON 91607-1262,22647 VENTURA BLVD #347,WOODLAND HILLS,91364-1416,531100,Lessors of real estate (including mini warehouses & self-storage units),2,06/01/2003,,"(34.1781, -118.3965)",8890,5,188,564,,70
0002085801-0001-5,JOSE SERRANO,,9051 LAUREL CANYON BLVD UNIT #45,SUN VALLEY,91352-1771,9051 LAUREL CANYON 91352-1771,,,,,,6,06/22/2002,,"(34.234, -118.4059)",19335,3,156,1058,,21
0002086784-0001-7,FURTURA NET INC,,10413 LAUREL CANYON BLVD,PACOIMA,91331-3605,10413 LAUREL CANYON 91331-3605,4425 E OLYMPIC BLVD SUITE #1,LOS ANGELES,90023-2047,,,7,01/01/2006,,"(34.259, -118.4324)",18907,1,26,505,,11
0002087563-0001-6,BA BILLIARDS INC,,4843 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91607-3747,4843 LAUREL CANYON 91607-3747,14610 ASTORIA STREET,SYLMAR,91342-4633,812990,All other personal services,2,01/01/2004,,"(34.1586, -118.3964)",8890,5,206,1331,17,39
0002091232-0001-9,TRANSIT SYSTEMS UNLIMITED INC,,8976 LAUREL CANYON BLVD,SUN VALLEY,91352-1731,8976 LAUREL CANYON 91352-1731,,,,485410,School & employee bus transportation,6,02/08/2005,,"(34.233, -118.4048)",19335,3,156,1058,,21
0002092336-0001-2,"PERILMAN & PERILMAN, INC.",,4804   LAUREL CANYON BLVD   #801,VALLEY VILLAGE,91607-3717,4804 LAUREL CANYON 91607-3717,,,,,,2,01/02/2006,,"(34.1583, -118.3964)",8890,5,206,1331,17,39
0002093252-0001-1,"ANGEL'S SANDBLASTING, INC",,9517   LAUREL STREET,LOS ANGELES,90002-2653,9517 LAUREL 90002-2653,,,,238990,All other specialty trade contractors,0,02/02/2006,,"(33.9498, -118.2309)",22351,,1633,98,,
0002093745-0001-1,UPGRADE INSURANCE SERVICES INC,,5316 LAUREL CANYON BLVD #1,VALLEY VILLAGE,91607-2712,5316 LAUREL CANYON 91607-2712,,,,,,2,02/01/2006,,"(34.1669, -118.3965)",8890,5,205,1329,17,39
0002094154-0001-9,SURREAL ESTATE INC,,5760 LAUREL CANYON BLVD #18,VALLEY VILLAGE,91607-5210,5760 LAUREL CANYON 91607-5210,5760   LAUREL CANYON BLVD   APT #14,VALLEY VILLAGE,91607-5213,,,2,01/01/2006,,,,,,,,
0002094245-0001-8,NEGAR ALIMAMAGHANI,,1340 N LAUREL AVENUE,WEST HOLLYWOOD,90046-4605,1340 LAUREL 90046-4605,3480   CAMINO DE LA CUMBRE,SHERMAN OAKS,91423-4515,711510,"Independent artists, writers, & performers",0,01/01/2003,,"(34.0951, -118.3644)",23677,,2107,,,
0002096817-0001-0,ERICK ARGUETA SANCHEZ,,317 W LAUREL STREET,COMPTON,90220-3112,317 LAUREL 90220-3112,13615 S LARGO AVENUE,COMPTON,90222-3021,,,0,09/01/2003,,"(33.8931, -118.2272)",24349,,1692,,,
0002097247-0001-9,MARK J HENDERSON A PROFESSIONAL CORPORATION,HENDERSON & LAW,4705 LAUREL CANYON BLVD UNIT #B,VALLEY VILLAGE,91607-3960,4705 LAUREL CANYON 91607-3960,642 THAYER AVENUE,LOS ANGELES,90024-3308,541100,Legal services,2,01/01/2003,,"(34.1558, -118.3964)",8890,5,344,1336,17,39
0002097863-0001-7,COMMUNICATIONS BY BRAUM INC,,4804 LAUREL CANYON BLVD #145,VALLEY VILLAGE,91607-3717,4804 LAUREL CANYON 91607-3717,,,,,,2,08/15/2005,,"(34.1577, -118.3964)",8890,5,206,1331,17,39
0002098286-0002-4,RUBEN CHAVEZ,SCOTTIES SHOE REPAIR,6631   LAUREL CANYON BLVD   #6,NORTH HOLLYWOOD,91606-1546,6631 LAUREL CANYON 91606-1546,,,,812990,All other personal services,2,01/01/2015,,"(34.1912, -118.3974)",8889,5,178,495,,13
0002098533-0001-9,ECLECTIC SOUL LLC,,3950 LAUREL CANYON BLVD    #40013,STUDIO CITY,91604-3709,3950 LAUREL CANYON 91604-3709,,,,812990,All other personal services,4,09/01/2005,,"(34.1423, -118.3947)",8492,5,351,1353,6,84
0002098594-0001-5,SONIC GRAVY INC,,2515 LAUREL PASS,LOS ANGELES,90046-1403,2515 LAUREL 90046-1403,2515 LAUREL PASS,LOS ANGELES,90046-1403,512100,Motion picture & video industries (except video rental),4,02/23/2005,,"(34.1162, -118.3814)",23677,7,825,722,11,81
0002099476-0002-4,DAOUD SAFAR,THE VILLAGE SMOKE SHOP & ACCESSORIES,5317 LAUREL CANYON BLVD,VALLEY VILLAGE,91607-2711,5317 LAUREL CANYON 91607-2711,,,,424940,Tobacco & tobacco products,2,10/11/2011,,"(34.1669, -118.3965)",8890,5,205,1329,17,39
0002100309-0001-9,ADRIANNE DUNCAN,,2236 LAUREL CANYON BLVD,LOS ANGELES,90046-1503,2236 LAUREL CANYON 90046-1503,,,,711510,"Independent artists, writers, & performers",4,01/01/2003,,"(34.1105, -118.3732)",23677,7,458,731,,82
0002100914-0001-9,AIRPORT HOLDINGS LP,,5410   LAUREL CANYON BLVD,NORTH HOLLYWOOD,91607-2115,5410 LAUREL CANYON 91607-2115,3470 WILSHIRE BLVD #700,LOS ANGELES,90010-2207,531100,Lessors of real estate (including mini warehouses & self-storage units),2,10/04/2005,,"(34.1699, -118.3961)",8890,5,206,519,17,39
0002101409-0001-4,8532 SEPULVEDA ASSOCIATES LLC,,4721 LAUREL CANYON BLVD SUITE #100,VALLEY VLG,91607-3961,4721 LAUREL CANYON 91607-3961,1947 S MYRTLE AVENUE,MONROVIA,91016-4854,,,2,03/20/2003,,"(34.1561, -118.3964)",8890,5,344,1336,17,39
0002102426-0001-5,ADVANTAGE FAMILY SERVICES INC,,6205 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91606-3210,6205 LAUREL CANYON 91606-3210,,,,541990,"All other professional, scientific, & technical services",2,01/05/2006,,"(34.1831, -118.3966)",8889,5,189,495,,13
0002104633-0001-6,LFO LLC,,3539 LAUREL CANYON BLVD,STUDIO CITY,91604-3715,3539 LAUREL CANYON 91604-3715,,,,523900,Other financial investment activities (including investment advice),4,01/08/2003,,"(34.1344, -118.3919)",8492,5,352,710,,84
0002107120-0001-0,ROBERT LEE MCKIBBEN II,NORTH HOLLYWOOD VACUUM AND SEWING CENTER,6631 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91606-1546,6631 LAUREL CANYON 91606-1546,5539 CARTWRIGHT AVENUE,NORTH HOLLYWOOD,91601-2822,,,2,10/11/2005,,"(34.1908, -118.3965)",8889,5,175,495,,13
0002107195-0001-8,LAW OFFICES OF VICKEN H HAGOPIAN APLC,,6736 LAUREL CANYON BLVD #225,NORTH HOLLYWOOD,91606-1573,6736 LAUREL CANYON 91606-1573,6736 LAUREL CANYON BLVD SUITE #225,NORTH HOLLYWOOD,91606-1573,,,2,01/01/2001,,"(34.1933, -118.3965)",8889,5,175,495,,13
0002107831-0001-5,PERU ELECTRIC INC,,11380 LAUREL CANYON BLVD,SAN FERNANDO,91340-4317,11380 LAUREL CANYON 91340-4317,,,,,,7,03/10/2003,,"(34.2768, -118.4513)",18910,1,71,1405,,4
0002109469-0001-4,HLA CRAFT SERVICE INC,,3940 LAUREL CANYON BLVD #827,STUDIO CITY,91604-3709,3940 LAUREL CANYON 91604-3709,,,,541990,"All other professional, scientific, & technical services",4,10/14/2002,,"(34.142, -118.3946)",8492,5,351,1353,6,84
0002110962-0001-4,DEBORAH D MCDANIEL,SAN T PAC,7733   LAUREL CANYON BLVD   APT #3,NORTH HOLLYWOOD,91605-2717,7733 LAUREL CANYON 91605-2717,POST OFFICE BOX #8283,MISSION HILLS,91346-8283,,,2,06/01/2006,,"(34.2113, -118.3971)",8888,5,153,472,,14
0002111625-0001-6,AMY HATELEY,,5102   LAUREL CANYON BLVD,VALLEY VILLAGE,91607-3126,5102 LAUREL CANYON 91607-3126,5102 LAUREL CANYON BLVD,VALLEY VILLAGE,91607-3126,,,2,04/18/2006,,"(34.1632, -118.3961)",8890,5,206,1331,17,39
0002112868-0001-8,ALEN MARSIGH STEPANIAN,ALEN'S AUTO CARE & SALES,7456   LAUREL CANYON BLVD   UNIT #B,NORTH HOLLYWOOD,91605-3134,7456 LAUREL CANYON 91605-3134,,,,811110,Automotive mechanical & electrical repair & maintenance,2,05/03/2006,,"(34.2062, -118.3961)",8888,5,168,1273,,14
0002113233-0001-2,BOECKMANN AUTOMOTIVE LLC,GALPIN HONDA,11151 LAUREL CANYON BLVD,SAN FERNANDO,91340-4474,11151 LAUREL CANYON 91340-4474,15505 ROSCOE BLVD,NORTH HILLS,91343-6503,441110,New car dealers,7,06/15/2006,,"(34.2722, -118.4464)",18910,1,71,1405,,4
0002114772-0001-1,SARMAR LLC,,1632 N LAUREL AVENUE,LOS ANGELES,90046-2568,1632 LAUREL 90046-2568,4730 WOODMAN AVENUE SUITE #200,SHERMAN OAKS,91423-2401,,,13,01/01/2006,,"(34.1003, -118.3642)",23677,7,409,728,,82
0002115924-0001-5,JORGE ALMARAZ,AIR DUCTS SPECIALIST,11376 LAUREL CANYON BLVD,SAN FERNANDO,91340-4317,11376 LAUREL CANYON 91340-4317,,,,,,7,05/16/2006,,"(34.2767, -118.4512)",18910,1,71,1405,,4
0002115966-0001-9,"SPECIALTY FOOD PRODUCTIONS, INC",,331 N LAUREL AVENUE,LOS ANGELES,90048-2313,331 LAUREL 90048-2313,16133 VENTURA BLVD SUITE #545,ENCINO,91436-2411,711510,"Independent artists, writers, & performers",5,06/21/2005,,"(34.077, -118.3647)",23679,6,462,1082,,26
0002116101-0001-6,JOSHUA IAN CUSHNER,JOSHUA CUSHNER,2136   LAUREL CANYON BLVD,LOS ANGELES,90046-2004,2136 LAUREL CANYON 90046-2004,,,,,,4,01/01/2003,,,,,,,,
0002116167-0007-4,SAHAWNEH DENTAL CORPORATION,BRIGHT NOW! DENTAL,8435   LAUREL CANYON BLVD,SUN VALLEY,91352-3817,8435 LAUREL CANYON 91352-3817,100   SPECTRUM CENTER DRIVE   SUITE #1500,IRVINE,92618-4984,621111,Offices of physicians (except mental health specialists),6,12/17/2018,,"(34.2234, -118.3969)",19335,3,152,448,,21
0002116391-0001-5,ECLECTIC PICTURES INC,,1930 LAUREL CANYON BLVD,LOS ANGELES,90046-2031,1930 LAUREL CANYON 90046-2031,,,,,,4,10/05/2004,,"(34.1071, -118.3675)",23677,7,457,732,,82
0002117366-0001-4,LEONORA GORELIK,BE WELL COUNSELING SERVICES,3940 LAUREL CANYON BLVD #553,STUDIO CITY,91604-3709,3940 LAUREL CANYON 91604-3709,,,,541990,"All other professional, scientific, & technical services",4,09/01/2004,,"(34.142, -118.3946)",8492,5,351,1353,6,84
0002118379-0001-9,GRIGOR GRIGOROV,,5747 LAUREL CANYON BLVD APT #14,N HOLLYWOOD,91607-1251,5747 LAUREL CANYON 91607-1251,,,,,,2,02/01/2004,,"(34.1748, -118.3965)",8890,5,190,504,,70
0002119040-0001-0,OSCAR REYNALDO TOBAR,H & T AUTO BODY,7103 LAUREL CANYON BLVD UNIT #1,N HOLLYWOOD,91605-5777,7103 LAUREL CANYON 91605-5777,6025 WILKINSON AVENUE,N HOLLYWOOD,91606-4515,,,2,06/01/2006,,"(34.1998, -118.3965)",8888,5,,495,,14
0002132850-0001-1,MARIA O LOPEZ,,5646 LAUREL CANYON BLVD UNIT #C,NORTH HOLLYWOOD,91607-1852,5646 LAUREL CANYON 91607-1852,,,,812990,All other personal services,2,01/01/2003,,"(34.1731, -118.3965)",8890,5,190,504,,70
0002133133-0001-7,HILARIO LOPEZ,,7630 LAUREL CANYON BLVD APT #212,NORTH HOLLYWOOD,91605-7415,7630 LAUREL CANYON 91605-7415,14051   ASTORIA STREET   APT #107,SYLMAR,91342-8413,235210,Painting and Wall Covering Contractors (1997 NAICS),6,02/15/2005,,"(34.209, -118.3965)",8888,3,160,473,,14
0002134018-0001-1,AARON FARLEY,AARON FARLEY PHOTOGRAPH,226 LAUREL DRIVE,ALTADENA,91001-4326,226 LAUREL 91001-4326,POST OFFICE BOX #2495,LAKE ARROWHEAD,92352-2495,541920,Photographic services,0,02/01/2003,,"(34.2012, -118.1494)",2443,,1343,,,
0002161116-0001-8,WILLIAM POWELL/DONNELL WILSON,,8420 LAUREL CANYON BLVD UNIT #105,SUN VALLEY,91352-3818,8420 LAUREL CANYON 91352-3818,,,,,,6,06/19/2006,,"(34.224, -118.3963)",19335,3,152,264,,21
0002162324-0001-6,"MEHDI FOTOVAT, DDS, PROFESSIONAL DENTAL COPRORATION",,5445 LAUREL CANYON BLVD,VALLEY VILLAGE,91607-4661,5445 LAUREL CANYON 91607-4661,,,,621210,Offices of dentists,2,07/01/2006,,"(34.1694, -118.3965)",8890,5,,1235,17,39
0002163702-0001-0,TANYA PAGE,,5703 LAUREL CANYON BLVD SUITE #206,NORTH HOLLYWOOD,91607-5234,5703 LAUREL CANYON 91607-5234,1427 WILCOX AVENUE,HOLLYWOOD,90028-8123,621610,Home health care services,2,07/01/2006,,"(34.174, -118.3965)",8890,5,190,504,,70
0002165069-0001-1,RACQUEL HONORE,,4528 LAUREL CANYON BLVD,VALLEY VILLAGE,91607-4123,4528 LAUREL CANYON 91607-4123,4528   LAUREL CANYON BLVD,VALLEY VILLAGE,91607-4123,,,2,01/01/2004,,"(34.153, -118.3962)",8890,5,344,1340,,84
0002165852-0001-1,COMMUNICATION WORKERS OF AMERICA,,6400 LAUREL CANYON BLVD SUITE #301,NORTH HOLLYWOOD,91606-1561,6400 LAUREL CANYON 91606-1561,3210 W BURBANK BLVD SUITE #D,BURBANK,91505-2200,,,2,05/01/2006,,"(34.1866, -118.3964)",8889,5,189,546,,13
0002166199-0002-5,GALT VENTURES LLC,,8247 LAUREL CANYON BLVD UNIT #1-2,NORTH HOLLYWOOD,91605-1447,8247 LAUREL CANYON 91605-1447,3615 N Ridge,Wichita,67205-1214,522300,Activities related to credit intermediation (including loan brokers),6,04/05/2006,,"(34.2208, -118.3965)",8888,3,161,264,,14
0002166537-0001-9,RAQUEL VALLE,,11013 LAUREL CANYON BLVD,SAN FERNANDO,91340-4420,11013 LAUREL CANYON 91340-4420,,,,,,7,01/01/2004,,"(34.2703, -118.4444)",18910,1,71,378,,4
0002167321-0001-9,LOS ALTOS ANTOJITOS MEXICANOS INC,,8767 LAUREL CANYON BLVD,SUN VALLEY,91352-2919,8767 LAUREL CANYON 91352-2919,9781 ROSLYNDALE AVENUE,ARLETA,91331-5232,,,6,03/12/2005,,"(34.2286, -118.4001)",19335,3,157,448,,21
0002169394-0001-2,MITSUYO YAMAGUCHI,,4211 LAUREL CANYON BLVD #208,STUDIO CITY,91604-4707,4211 LAUREL CANYON 91604-4707,,,,,,4,01/01/2004,,"(34.1472, -118.3964)",8492,5,347,390,,84
0002170263-0001-0,ACCESS LEGAL SERVICES AND SAME DAY MARRIAGE IN LOS ANGELES INC,,5202   LAUREL CANYON BLVD,VALLEY VILLAGE,91607-2710,5202 LAUREL CANYON 91607-2710,5202   LAUREL CANYON BLVD,VALLEY VILLAGE,91607-2710,541100,Legal services,2,09/16/2004,,"(34.1651, -118.3964)",8890,5,206,1329,17,39
0002170325-0001-2,ARMAN AMBARTSUMYAN,APOLLO AUTO BODY,7103 LAUREL CANYON BLVD #6,N HOLLYWOOD,91605-5777,7103 LAUREL CANYON 91605-5777,,,,,,2,08/03/2006,,"(34.1998, -118.3965)",8888,5,,495,,14
0002170892-0001-5,MIGUEL A RICALDI,,6949 LAUREL CANYON BLVD APT #225,NORTH HOLLYWOOD,91605-6812,6949 LAUREL CANYON 91605-6812,,,,,,2,01/01/2003,,"(34.1967, -118.3965)",8888,5,175,495,,14
0002174395-0047-5,GARFIELD BEACH CVS LLC,CVS/PHARMACY #9643,8425 LAUREL CANYON BLVD,SUN VALLEY,91352-3817,8425 LAUREL CANYON 91352-3817,1   CVS DRIVE,WOONSOCKET,02895-6146,,,6,06/02/2006,,"(34.2241, -118.3964)",19335,3,152,448,,21
0002176130-0001-1,LEONOR RODRIGUEZ,,7701 LAUREL CANYON BLVD APT #203,NORTH HOLLYWOOD,91605-2763,7701 LAUREL CANYON 91605-2763,14501 TUPPER STREET #12,PANORAMA CITY,91402-1444,,,6,01/01/2004,,"(34.2102, -118.3965)",8888,3,160,473,,14
0002176489-0001-4,SEAN BARRETT,EPOPTIC SYSTEMS,814 E LAUREL OAK DRIVE,AZUSA,91702-2613,814 LAUREL OAK 91702-2613,814 E LAUREL OAK DRIVE,AZUSA,91702-2613,,,0,02/01/1994,,"(34.1357, -117.8926)",8894,,1073,,,
0002177141-0002-4,ERNEST ANTHONY SANCHEZ,ANIMAS CONSTRUCTION,8002   LAUREL CANYON BLVD,NORTH HOLLYWOOD,91605-1427,8002 LAUREL CANYON 91605-1427,,,,238990,All other specialty trade contractors,6,09/11/2018,,"(34.2161, -118.3961)",8888,3,161,264,,14
0002179683-0001-5,STEPHANIE GIBSON,,4804 LAUREL CANYON BLVD #400,VALLEY VILLAGE,91607-3717,4804 LAUREL CANYON 91607-3717,,,,,,2,08/01/2004,,"(34.1577, -118.3964)",8890,5,206,1331,17,39
0002182354-0001-0,PALM VILLAGE SENIOR HOUSING CORP,PALM VILLAGE SENIOR HOUSING APARTMENTS,9050 LAUREL CANYON BLVD,SUN VALLEY,91352-1600,9050 LAUREL CANYON 91352-1600,231 E 3RD STREET SUITE #G106,LOS ANGELES,90013-1493,,,6,09/01/2006,,"(34.2339, -118.4057)",19335,3,156,1058,,21
0002184685-0001-4,THE PEOPLES CHOICE CHARITIES INC,,6736 LAUREL CANYON BLVD UNIT #217,NORTH HOLLYWOOD,91606-1573,6736 LAUREL CANYON 91606-1538,,,,,,2,10/16/2006,,"(34.1933, -118.3965)",8889,5,175,495,,13
0002185648-0001-1,LAW OFFICES OF GEORGE SLOTNICK,,5346 LAUREL CANYON BLVD,VALLEY VILLAGE,91607-2712,5346 LAUREL CANYON 91607-2712,POST OFFICE BOX #4778,VALLEY VILLAGE,91617-0778,,,2,08/01/2006,,"(34.1674, -118.3965)",8890,5,,1329,17,39
0002186326-0001-7,JANET HOFFMAN,MIRACLES OF THE MIND,4306 LAUREL CANYON BLVD,STUDIO CITY,91604-1709,4306 LAUREL CANYON 91604-1709,4306 LAUREL CANYON BLVD #A,STUDIO CITY,91604-1709,,,4,12/01/2003,,"(34.1488, -118.3961)",8492,5,347,390,,84
0002191533-0002-1,MICHAEL AGATELOV,,6424 LAUREL CANYON BLVD #B,NORTH HOLLYWOOD,91606-1519,6424 LAUREL CANYON 91606-1519,,,,811110,Automotive mechanical & electrical repair & maintenance,2,07/07/2009,,"(34.1871, -118.3964)",8889,5,189,489,,13
