LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0002584657-0001-4,SUN AIR JETS LLC,,7943 WOODLEY AVENUE,VAN NUYS,91406-1232,7943 WOODLEY 91406-1232,855 AVIATION DRIVE,CAMARILLO,93010-8849,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,11/07/2011,,"(34.2149, -118.4836)",19734,3,221,262,,61
0002587522-0001-4,FAST BOX LLC,,6915 FARMDALE AVENUE,NORTH HOLLYWOOD,91605-6211,6915 FARMDALE 91605-6211,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,11/16/2011,,"(34.1959, -118.3812)",8888,5,176,275,,14
0002594029-0001-0,TOTAL CARE PROPERTIES LLC,,5701 S VERMONT AVENUE,LOS ANGELES,90037-3930,5701 VERMONT 90037-3930,10600 WILSHIRE BLVD #406,LOS ANGELES,90024-4561,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),9,04/02/2010,,"(33.9904, -118.2914)",23668,13,745,990,7,2
0002594321-0001-8,"RAMSENS, LLC",,1305 ABBOT KINNEY BLVD,VENICE,90291-3739,1305 ABBOT KINNEY 90291-3739,352 S ALMONT DRIVE,BEVERLY HILLS,90211-3548,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,10/11/2011,,"(33.9911, -118.468)",25073,10,909,1263,10,30
0002594464-0001-4,CHK LINCOLN PROPERTY LLC,,4554 VARNA AVENUE,SHERMAN OAKS,91423-3128,4554 VARNA 91423-3128,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),4,06/22/2011,,"(34.1529, -118.4246)",19736,7,331,1341,,83
0002595380-0002-1,XPRESS AUTO BODY SHOP LLC,,11615 VANOWEN STREET UNIT #G,NORTH HOLLYWOOD,91605-6167,11615 Vanowen 91605-6167,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,10/19/2020,,"(34.1946, -118.385)",8888,5,176,275,,14
0002595741-0001-5,K & C 1801 LLC,,1801 E 50TH STREET,LOS ANGELES,90058-1940,1801 50TH 90058-1940,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),9,09/01/2011,,"(33.998, -118.2409)",24353,13,720,1245,7,51
0002596491-0001-6,9691 SUNDLAND BLVD LLC,,9691 SUNLAND BLVD,SHADOW HILLS,91040-1450,9691 SUNLAND 91040-1450,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),7,02/01/2012,,"(34.247, -118.3569)",3221,1,10,1373,8,9
0002596764-0001-3,ZOBRIST PROPERTIES LLC,,1611 FOLKESTONE TERRACE,WESTLAKE VILLAGE,91361-3517,1611 FOLKESTONE 91361-3517,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),0,03/08/2011,,"(34.1439, -118.8379)",19342,,,,,
0002601935-0001-5,CRAFTED AT THE PORT OF LOS ANGELES LIMITED PARTNERSHIP,,112 E 22ND STREET,SAN PEDRO,90731-7202,112 22ND 90731-7202,2525 MICHIGAN AVENUE #B-1,SANTA MONICA,90404-4031,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,11/09/2011,,"(33.7245, -118.2843)",3342,15,2342,793,,33
0002602220-0001-9,SUSAN CHERYL PENE SEPARATE PROPERTY TRUST & STUART FAMILY REVOCABLE TRUST,,7576 SAN FERNANDO ROAD,SUN VALLEY,91352-4346,7576 SAN FERNANDO 91352-4346,6624 SAN FERNANDO ROAD,GLENDALE,91201-1796,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,01/01/2012,,"(34.2092, -118.3537)",19335,5,167,1375,,21
0002602546-0001-8,WILLOW STUDIOS WEST LLC,,1316 PALMETTO STREET,LOS ANGELES,90013-2229,1316 PALMETTO 90013-2229,1335 WILLOW STREET FLOOR #3RD,LOS ANGELES,90013-2237,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,06/01/2011,,"(34.0402, -118.2323)",23074,9,533,1287,,28
0002604497-0001-7,JOSE R DIAZ,GS MEXICO PACKING,930 E PICO BLVD   UNIT #102,LOS ANGELES,90021-2390,930 PICO 90021-2390,938 EVERETT STREET,LOS ANGELES,90026-4492,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,01/01/2012,,"(34.0306, -118.2497)",23082,9,703,1018,,76
0002605727-0001-3,G&M SELF STORAGE LLC,,7523 WOODMAN PLACE,VAN NUYS,91405-1545,7523 WOODMAN 91405-1545,481 N ROBINWOOD DRIVE,LOS ANGELES,90049-2327,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,03/14/2012,,"(34.2073, -118.4295)",19733,5,216,467,,
0002609032-0001-6,"ROSENFELD,MARTIN CO TR ROSENFELD FAMILY TRUST",,642 N LARCHMONT BLVD,LOS ANGELES,90004-1308,642 LARCHMONT 90004-1308,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),13,01/01/1980,,"(34.0824, -118.3236)",22721,7,448,427,,86
0002609313-0001-8,4227 LINDBLADE LLC,,4227 LINDBLADE DRIVE,LOS ANGELES,90066-5807,4227 LINDBLADE 90066-5807,12112 W WASHINGTON BLVD UNIT #200,LOS ANGELES,90066-5514,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,01/01/2011,,"(33.9969, -118.4235)",24031,10,918,1137,10,85
0002609693-0001-1,BIG NANA LLC,,104 N UNION AVENUE,LOS ANGELES,90026-5408,104 UNION 90026-5408,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),13,04/06/2012,,"(34.0647, -118.2657)",23444,8,550,930,,31
0002609745-0001-1,XONG TAN & FLORENCE CHAN,,23381 SCHOOLCRAFT STREET,WEST HILLS,91307-2418,23381 SCHOOLCRAFT 91307-2418,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),12,02/01/2012,,"(34.1962, -118.6361)",4283,2,301,1474,,44
0002610660-0001-8,2601 PASADENA AVE LLC,,2601 PASADENA AVENUE,LOS ANGELES,90031-2323,2601 PASADENA 90031-2323,612 MAREK DRIVE,MONTEBELLO,90640-2637,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),1,06/07/2011,,"(34.0765, -118.2156)",23448,11,488,516,,1
0002610756-0001-0,STEPHANIE DE OLIVERA,,3364 S ROBERTSON BLVD,LOS ANGELES,90034-3330,3364 ROBERTSON 90034-3330,8801 BEVERLY BLVD,LOS ANGELES,90048-2405,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),5,01/01/2011,,"(34.0291, -118.3914)",23451,6,885,688,,95
0002611618-0001-3,NANCY LAGUNAS,,1152 E 10TH STREET,LOS ANGELES,90021-2032,1152 10TH 90021-2032,965 MAGNOLIA AVENUE APT #29,LOS ANGELES,90006-5814,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,04/01/2012,,"(34.0324, -118.2461)",23082,9,703,1018,,76
0002612805-0001-0,KUROWSKI & CO INC,,4921 PALOMAR DRIVE,TARZANA,91356-4438,4921 PALOMAR 91356-4438,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),3,01/01/2011,,"(34.1588, -118.5537)",19339,4,330,659,,10
0002613120-0001-4,237 S BROADWAY II LLC,,237 S BROADWAY,LOS ANGELES,90012-3604,237 BROADWAY 90012-3604,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,10/15/2010,,"(34.0517, -118.2479)",22728,9,541,1183,,76
0002613789-0001-6,GLORIA BROWN & MARILYN WOLFSON & ALAN WOLFSON,,8156 VAN NUYS BLVD,VAN NUYS,91402-4806,8156 VAN NUYS 91402-4806,12441 BRADFORD PLACE,GRANADA HILLS,91344-1508,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,02/01/2012,,"(34.2189, -118.4487)",19730,3,150,418,,59
0002615384-0001-5,GIBRALTAR INVESTORS LLC,,15012 DELANO STREET,VAN NUYS,91411-2016,15012 DELANO 91411-2016,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,03/11/1999,,"(34.1825, -118.4598)",19735,3,239,557,,18
0002616258-0001-1,RV 12TH LLC,,1112 E 12TH STREET,LOS ANGELES,90021-2206,1112 12TH 90021-2206,1112 E 12TH STREET,LOS ANGELES,90021-2206,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,05/01/2012,,"(34.0306, -118.2464)",23082,9,703,1018,,76
0002616357-0001-5,"TOLL GLOBAL FORWARDING SCS (USA), INC.",,450 WESTMONT DRIVE,SAN PEDRO,90731-1010,450 WESTMONT 90731-1010,800 FEDERAL BLVD,CARTERET,07008-1098,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,04/01/2008,,"(33.764, -118.2916)",3342,15,968,1443,,25
0002617318-0001-2,AIRPORT BUSINESS PARKWAY LLC,,7725 AIRPORT BUSINESS PARKWAYS,VAN NUYS,91406-1723,7725 AIRPORT BUSINESS 91406-1723,20631 VENTURA BLVD #203,WOODLAND HILLS,91364-2381,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,01/01/2004,,"(34.2095, -118.4953)",19734,3,2325,436,,61
0002618207-0001-3,CARLMAX LLC,,1212 ABBOT KINNEY BLVD SUITE #A,VENICE,90291-2301,1212 ABBOT KINNEY 90291-2301,11601   WILSHIRE BLVD   SUITE #1960,LOS ANGELES,90025-1755,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,10/28/2009,,"(33.9913, -118.4687)",25073,10,909,1263,10,30
0002623243-0001-0,11122 MAGNOLIA LLC,,11120 MAGNOLIA BLVD,NORTH HOLLYWOOD,91601-3812,11120 MAGNOLIA 91601-3812,3019 WILSHIRE BLVD SUITE #320,SANTA MONICA,90403-2301,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,04/01/2012,,"(34.1649, -118.3728)",8488,5,210,553,,13
0002624656-0001-7,"ANNA K LUNGHOFER, TRUST",,13541 DESMOND STREET,PACOIMA,91331-2316,13541 DESMOND 91331-2316,2 FRANCISCAN PLACE,POMONA,91766-4867,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),7,07/07/2011,,"(34.2748, -118.4283)",18907,1,23,375,,11
0002625664-0001-9,NANUM LLC,,2856 E PICO BLVD,LOS ANGELES,90023-3610,2856 PICO 90023-3610,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,06/15/2012,,"(34.0199, -118.2187)",23441,9,530,961,,38
0002625888-0001-1,NATIONAL CENTER FOR HEALTHY HOUSING,,10320   LITTLE PATUXENT PARKWAYS    SUITE #200,COLUMBIA,21044-3344,10320 LITTLE PATUXENT  21044,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),0,09/02/1992,,"(39.2147, -76.8582)",24524,,,,,
0002626739-0001-6,14411 GILMORE LLC,,14411 GILMORE STREET,VAN NUYS,91401-1430,14411 GILMORE 91401-1430,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,04/06/2011,,"(34.1876, -118.4468)",19729,3,236,290,,18
0002626897-0001-7,CORE EUROPEAN EQUITY FUND LLC,,1200 S SANTA FE AVENUE #327,LOS ANGELES,90021-1745,1200 SANTA FE 90021-1745,1200 S SANTA FE AVENUE   UNIT #327,LOS ANGELES,90021-1792,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,01/18/2011,,"(34.0296, -118.2299)",23082,9,533,1287,,76
0002628528-0001-6,GLENPARK BUILDING LLC,,7122 BEVERLY BLVD UNIT #A,LOS ANGELES,90036-2572,7122 BEVERLY 90036-2572,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),5,02/09/2011,,"(34.0761, -118.3447)",23667,6,623,1260,,26
0002629088-0001-4,SPI DON TOMASO LLC,,4587 DON TOMASO DRIVE,LOS ANGELES,90008-4139,4587 DON TOMASO 90008-4139,941 S VERMONT AVENUE SUITE #101-300,LOS ANGELES,90006-1686,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),8,02/22/2011,,"(34.0016, -118.355)",22725,14,765,1027,7,54
0002630003-0001-3,LABEL PROPERTIES LLC,,10718 WHITE OAK AVENUE SUITE #1,GRANADA HILLS,91344-4638,10718 WHITE OAK 91344-4638,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),12,05/10/2011,,"(34.2653, -118.5197)",19329,2,79,1533,39,79
0002630005-0001-2,9177 PROPERTIES LLC,,9177 KELVIN AVENUE,CHATSWORTH,91311-5921,9177 KELVIN 91311-5921,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),12,01/10/2008,,"(34.2375, -118.5854)",4284,2,102,314,,43
0002631066-0001-6,BAMBUSA LLC,,12011 SAN VICENTE BLVD SUITE #702,LOS ANGELES,90049-4949,12011 SAN VICENTE 90049-4949,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,02/03/2011,,"(34.0522, -118.473)",23680,10,840,753,9,
0002633494-0001-5,13154 SATICOY LLC,,13154 SATICOY STREET,NORTH HOLLYWOOD,91605-3402,13154 SATICOY 91605-3402,13212 SATICOY STREET,NORTH HOLLYWOOD,91605-3404,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,08/26/2011,,"(34.2075, -118.4193)",8888,5,163,463,,71
0002633657-0001-1,CIG LOGIS LLC,,19515 S VERMONT AVENUE,TORRANCE,90502-1121,19515 VERMONT 90502-1121,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,08/22/2012,,"(33.8539, -118.2905)",25716,15,944,798,,55
0002633853-0001-9,A-PLUS STORAGE LLC,,1427 W 228TH STREET,TORRANCE,90501-5032,1427 228TH 90501-5032,15335 MORRISON STREET SUITE #104,SHERMAN OAKS,91403-1566,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,01/01/2009,,"(33.819, -118.302)",25715,15,946,1321,,55
0002634408-0001-8,EAST 109TH STREET LLC,,801 S FIGUEROA STREET SUITE #2500,LOS ANGELES,90017-5504,801 FIGUEROA 90017-5504,84 FULL MOON,IRVINE,92618-8843,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,01/01/2011,,"(34.0479, -118.2611)",23078,9,546,1050,,76
0002634482-0001-0,6026 WHITSETT LLC,,6026 WHITSETT AVENUE,NORTH HOLLYWOOD,91606-4692,6026 WHITSETT 91606-4692,2288 N HOBART BLVD,LOS ANGELES,90027-1064,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,02/01/2012,,"(34.1798, -118.4052)",8889,5,188,503,,70
0002634502-0001-9,ZENLA LLC,,222 S HILL STREET SUITE #11,LOS ANGELES,90012-3508,222 HILL 90012-3508,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,03/18/2010,,"(34.0527, -118.248)",22728,9,541,1183,,76
0002634930-0001-3,ALVARADO REAL ESTATE INVESTMENTS LLC,,420 S ALVARADO STREET,LOS ANGELES,90057-2902,420 ALVARADO 90057-2902,23701 SUNNYMEAD BLVD SUITE #B-1,MORENO VALLEY,92553-7743,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),1,07/31/2010,,"(34.061, -118.2738)",24352,11,562,836,,68
0002634967-0001-6,MB PARK LLC,,2904 DIVISION STREET,LOS ANGELES,90065-1216,2904 DIVISION 90065-1216,10632 ASHTON AVENUE,LOS ANGELES,90024-5003,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),1,02/10/2011,,"(34.1027, -118.2361)",24030,11,378,1214,13,94
0002635150-0002-1,PAQUETERIA LATINA,,830 S HOOVER STREET,LOS ANGELES,90005-1201,830 Hoover 90005-1201,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),1,08/05/2021,,"(34.0566, -118.2839)",24352,11,569,867,,63
0002636647-0001-9,JUN ID INC,,918 S ARDMORE AVENUE,LOS ANGELES,90006-1305,918 ARDMORE 90006-1305,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),10,08/31/2011,,"(34.0552, -118.3017)",22723,12,607,647,,89
0002636757-0001-1,PV VINELAND LLC,,4789 VINELAND AVENUE,NORTH HOLLYWOOD,91602-3518,4789 VINELAND 91602-3518,5543 RIVERTON AVENUE SUITE #1,NORTH HOLLYWOOD,91601-2802,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,09/01/2011,,"(34.1573, -118.3704)",8489,5,211,1231,,13
0002636911-0001-5,NELLAY ENTERPRISES LLC,,22120 CLARENDON STREET,WOODLAND HILLS,91367-6315,22120 CLARENDON 91367-6315,19507 VENTURA BLVD,TARZANA,91356-2916,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),3,01/01/2012,,"(34.1696, -118.6084)",19347,4,309,1486,6,49
0002637098-0001-0,702 6TH AVENUE LLC,,702 6TH AVENUE,VENICE,90291-3062,702 6TH 90291-3062,626 1/2 VERNON AVENUE,VENICE,90291-5457,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,09/06/2007,,"(33.9968, -118.4699)",25073,10,907,1354,10,30
0002637384-0001-2,JESSE PULIDO TAMBANGCO,,13340 BRACKEN STREET,ARLETA,91331-5705,13340 BRACKEN 91331-5705,13340 BRACKEN STREET,ARLETA,91331-5705,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,09/25/2012,,"(34.234, -118.4242)",18907,3,139,311,,41
0002639613-0001-1,COCOMEN LLC,,200 E 58TH STREET,LOS ANGELES,90011-5316,200 58TH 90011-5316,1100   WILSHIRE BLVD   APT #3401,LOS ANGELES,90017-1956,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),9,10/01/2012,,"(33.9898, -118.27)",22727,13,725,895,7,
0002642670-0001-5,YOKHEVET LLC,,6710 KESTER AVENUE,VAN NUYS,91405-4565,6710 KESTER 91405-4565,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,03/04/2009,,"(34.1926, -118.4574)",19733,3,231,290,,18
0002642728-0001-1,PH VILLAGE PARTNERS LLC,,514 PALISADES DRIVE,PACIFIC PALISADES,90272-2844,514 PALISADES 90272-2844,9990 SANTA MONICA BLVD,BEVERLY HILLS,90212-1607,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,10/12/2012,,"(34.0455, -118.5519)",25066,10,836,1392,,
0002643976-0001-4,MEDALLION PROPERTIES LLC,,1234 WILSHIRE BLVD,LOS ANGELES,90017-1970,1234 WILSHIRE 90017-1970,2050 HUNTINGTON DRIVE #A,SOUTH PASADENA,91030-4900,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),1,09/01/2011,,"(34.0532, -118.2654)",23078,11,564,1047,54,76
0002644190-0001-6,MELANIE COYNE,,1318 W 58TH STREET,LOS ANGELES,90037-3919,1318 58TH 90037-3919,1318 W 58TH STREET,LOS ANGELES,90037-3919,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),9,02/18/2012,,"(33.9898, -118.2983)",23668,13,744,1156,7,2
0002644663-0001-0,SUZANNE B LEIF REVOCABLE TRUST,,719 E GAGE AVENUE,LOS ANGELES,90001-1513,719 GAGE 90001-1513,3345 HOPI PLACE,SAN DIEGO,92117-3516,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),9,07/26/2011,,"(33.982, -118.2618)",22350,13,786,858,7,46
0002644797-0001-7,DANIEL T AND ADA S THOMPSON TRUST,,8945 ELLIS AVENUE,LOS ANGELES,90034-3301,8945 ELLIS 90034-3301,35932 ROSEMONT DRIVE,PALM DESERT,92211-2706,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),5,07/29/1976,,"(34.0295, -118.3902)",23451,6,885,688,,95
0002644902-0001-8,TRF LLC,,10929 VANOWEN STREET SUITE #200,NORTH HOLLYWOOD,91605-6426,10929 VANOWEN 91605-6426,20929 VENTURA BLVD SUITE #47-313,WOODLAND HILLS,91364-2334,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,11/01/2012,,"(34.1939, -118.3687)",8889,5,172,486,,13
0002645908-0001-2,YOUNG LEE,,511 W 69TH STREET,LOS ANGELES,90044-6207,511 69TH 90044-6207,POST OFFICE BOX #85542,LOS ANGELES,90072-0542,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),8,03/13/2012,,"(33.9773, -118.2827)",23675,14,774,992,7,
0002646139-0001-0,THE DAVID AND MONICA MOHILEF FAMILY TRUST,,20301 NORTHRIDGE ROAD,CHATSWORTH,91311-1826,20301 NORTHRIDGE 91311-1826,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),12,06/07/1999,,"(34.2638, -118.5751)",4284,2,87,230,,43
0002646218-0001-6,ERNESTO RIOS,,922 N HENRY FORD AVENUE,WILMINGTON,90744-4717,922 HENRY FORD 90744-4717,7504 BRADWELL AVENUE,WHITTIER,90606-2102,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,01/11/2012,,"(33.7828, -118.2419)",3350,15,2329,430,,15
0002646892-0001-7,COLOMBO REALTY LLC,,10926   COZYCROFT AVENUE,CHATSWORTH,91311-1611,10926 COZYCROFT 91311,10926   COZYCROFT AVENUE,CHATSWORTH,91311-1611,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),12,06/30/2009,,"(34.2691, -118.5813)",4284,2,86,228,,43
0002646977-0001-1,THOMAS TRAMONTIN,,6401 11TH AVENUE,LOS ANGELES,90043-4052,6401 11TH 90043-4052,1251 W REDONDO BEACH BLVD,GARDENA,90247-3456,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),8,10/15/2010,,"(33.9812, -118.3293)",23674,14,755,1038,7,24
0002647556-0001-3,1352 NORTH LLC,,1352 N LAS PALMAS AVENUE,LOS ANGELES,90028-7758,1352 LAS PALMAS 90028-7758,269 S BEVERLY DRIVE APT #1352,BEVERLY HILLS,90212-3851,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),13,11/15/2011,,"(34.0948, -118.3363)",23446,7,422,974,,34
0002647710-0001-8,ESWNJ LLC,,4965 KESTER AVENUE,SHERMAN OAKS,91403-1618,4965 KESTER 91403-1618,3960   WESTFALL DRIVE,ENCINO,91436-3710,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),4,06/17/2011,,"(34.1607, -118.4574)",19732,7,248,674,,83
0002648378-0001-1,LUTORO LLC,CARPIAC FAMILY TRUST,9059 SAN FERNANDO ROAD,SUN VALLEY,91352-1412,9059 SAN FERNANDO 91352-1412,2060 D E AVE ARBOLES,THOUSAND OAKS,91362-1376,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,08/13/2010,,"(34.2337, -118.3878)",19335,3,158,446,,21
0002648384-0001-6,LINDA L RIMLINGER,,13421 BEACH AVENUE,MARINA DEL REY,90292-5623,13421 BEACH 90292-5623,6961   LIVINGSTON DRIVE,HUNTINGTON BEACH,92648-1555,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,02/10/1983,,"(33.991, -118.4447)",25074,10,921,949,10,85
0002649202-0001-7,JCK VENDING INC,,9925 SHIRLEY AVENUE,NORTHRIDGE,91324-1034,9925 SHIRLEY 91324-1034,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),12,10/05/2011,,"(34.2507, -118.559)",18513,2,97,219,,77
0002649259-0001-7,MMF INVESTMENTS LLC,,1870 E 1ST STREET,LOS ANGELES,90033-3411,1870 1ST 90033-3411,11693 SAN VICENTE BLVD SUITE #433,LOS ANGELES,90049-5105,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,12/05/2012,,"(34.0467, -118.2179)",23450,9,534,349,,38
0002649332-0001-6,GHS UNION LLC,,5890 HOLLYWOOD BLVD,LOS ANGELES,90028-5611,5890 HOLLYWOOD 90028-5611,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),13,09/21/2009,,"(34.1016, -118.3178)",23446,8,427,556,,57
0002649676-0001-3,KATHLEEN D DINKEL,1840 W MANCHESTER AV LA LLC,1840 W MANCHESTER AVENUE,LOS ANGELES,90047-3007,1840 MANCHESTER 90047-3007,2128 ALSCOT AVENUE,SIMI VALLEY,93063-3808,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),8,10/01/2011,,"(33.9599, -118.3098)",23678,14,784,357,7,20
0002650035-0001-6,MICHAEL KOHANFARS,,19423 FRIAR STREET,TARZANA,91335-6636,19423 FRIAR 91335-6636,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),3,11/21/2012,,"(34.1856, -118.5563)",18909,4,292,313,,10
0002650461-0001-1,SYLMAR HOLDINGS INC,,14132 HUBBARD STREET,SYLMAR,91342-4712,14132 HUBBARD 91342-4712,3311 BEAUDRY TERRACE,GLENDALE,91208-1750,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),7,09/01/2011,,"(34.2986, -118.4401)",18912,1,59,1225,,47
0002650497-0001-0,EBA MANAGEMENT LLC,,13021 VAN NUYS BLVD,PACOIMA,91331-2536,13021 VAN NUYS 91331-2536,6520 PLATT AVENUE SUITE #823,WEST HILLS,91307-3218,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),7,04/11/2011,,"(34.27, -118.4166)",18907,1,31,1376,,11
0002650774-0001-3,CHAN SOO AND YONG JA KIM,CENTRAL LIGUOR,7723 S CENTRAL AVENUE,LOS ANGELES,90001-2941,7723 CENTRAL 90001-2941,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),9,10/14/2010,,"(33.9688, -118.2564)",22350,13,791,999,7,46
0002650959-0001-5,ROBERTO R LUNA,,407 N CONCORD STREET,LOS ANGELES,90063-2843,407 CONCORD 90063-2843,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,06/23/1978,,"(34.0411, -118.1946)",24028,9,515,946,,38
0002651312-0001-7,MAPLE CENTER UNIQUE LLC,,305 E 9TH STREET SUITE #408,LOS ANGELES,90015-1852,305 9TH 90015-1852,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,06/12/2011,,"(34.0399, -118.2532)",23076,9,547,1319,,76
0002654693-0001-7,VENICE VENTURES LLC,,20 WASHINGTON BLVD,MARINA DEL REY,90292-5124,20 WASHINGTON 90292-5124,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,11/09/2011,,"(33.9792, -118.4664)",25074,10,915,952,10,30
0002655638-0001-5,MARK GLOBAL LOGISTICS LLC,,12317 RUNNYMEDE STREET UNIT #2,NORTH HOLLYWOOD,91605-3645,12317 RUNNYMEDE 91605-3645,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,02/10/2005,,"(34.2055, -118.4015)",8888,5,178,1273,,14
0002657290-0001-2,HUNTINGTON EL SERENO LLC,,10537 SANTA MONICA BLVD SUITE #350,LOS ANGELES,90025-3982,10537 SANTA MONICA 90025-3982,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),5,01/01/2008,,"(34.0552, -118.4276)",23443,6,859,738,9,72
0002657444-0001-9,SJB GROUP LLC,,640 E 22ND STREET,LOS ANGELES,90011-1140,640 22ND 90011-1140,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),9,12/27/2012,,"(34.0253, -118.2602)",22727,13,704,815,7,6
0002659693-0001-3,AVANTI TRANSPORT SERVICES INCORPORATED,,6060 W MANCHESTER AVENUE SUITE #100,LOS ANGELES,90045-4266,6060 MANCHESTER 90045-4266,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,06/01/2012,,"(33.9598, -118.391)",23676,10,936,791,10,16
