"document_name","title","release_date","due_date","published_package_url","direct_download_url"
"RFQ PRRTF1784 Addendum Two","Real Estate Brokers for Tax Forfeiture Land Addendum Two","2022-04-26T00:00:00.000","2022-05-17T14:00:00.000","https://data.ramseycounty.us/d/8jqq-74ud","https://data.ramseycounty.us/download/8jqq-74ud/application%2Fpdf"
"RFQ PUBW26630 Addendum One","Aquatic Nuisance Control Addendum One","2022-05-06T00:00:00.000","2022-05-18T14:00:00.000","https://data.ramseycounty.us/d/tup3-e5au","https://data.ramseycounty.us/download/tup3-e5au/application%2Fpdf"
"RFQ PUBW26670","County Road E & Old Snelling Right of Way Acquisition Services","2022-05-10T00:00:00.000","2022-05-26T14:00:00.000","https://data.ramseycounty.us/d/bz4t-gipd","https://data.ramseycounty.us/download/bz4t-gipd/application%2Fpdf"
"RFQ PUBW26630","Aquatic Nuisance Control","2022-05-06T00:00:00.000","2022-05-18T14:00:00.000","https://data.ramseycounty.us/d/8i73-36xe","https://data.ramseycounty.us/download/8i73-36xe/application%2Fpdf"
"RFP-PRK-20520","RFP-PRK-20520 Building 189 Deconstruction Design-Build","2022-05-11T00:00:00.000","2022-06-09T14:00:00.000","https://data.ramseycounty.us/d/s2zf-32f7","https://data.ramseycounty.us/download/s2zf-32f7/application%2Fpdf"
"RFQ PH555-24095","RFQ PH555-24095 Hearing Officers","2022-05-13T00:00:00.000","2022-06-03T14:00:00.000","https://data.ramseycounty.us/d/s95c-xn9e","https://data.ramseycounty.us/download/s95c-xn9e/application%2Fpdf"
"RFB PUBW25761","RFB PUBW25761 2021 Drainage Improvement Project","2022-05-18T00:00:00.000","2022-06-16T14:00:00.000","https://data.ramseycounty.us/d/e9jj-i4rt","https://data.ramseycounty.us/download/e9jj-i4rt/application%2Fpdf"
"RFB PUBW26686","RFB PUBW26686 2022 Bituminous Resurfacing Project","2022-06-01T00:00:00.000","2022-06-30T14:00:00.000","https://data.ramseycounty.us/d/ssxx-nncp","https://data.ramseycounty.us/download/ssxx-nncp/application%2Fpdf"
"RFB-PRK-20692","RFB-PRK-20692 Arena Roof Replacement","2022-06-09T00:00:00.000","2022-06-30T14:00:00.000","https://data.ramseycounty.us/d/rnma-fpvi","https://data.ramseycounty.us/download/rnma-fpvi/application%2Fpdf"
"RFB PH555-24751","RFB PH555-24751 Hemoglobin Testing Equipment & Supplies for WIC Clinics","2022-06-08T00:00:00.000","2022-06-30T14:00:00.000","https://data.ramseycounty.us/d/2dbf-p37p","https://data.ramseycounty.us/download/2dbf-p37p/application%2Fpdf"
"RFQ-CRTS-305","RFQ-CRTS-305 Civil Commitment Panel","2022-06-02T00:00:00.000","2022-06-15T14:00:00.000","https://data.ramseycounty.us/d/fj2q-7ahj","https://data.ramseycounty.us/download/fj2q-7ahj/application%2Fpdf"
"RFQ PRRTF1784R","RFQ PRRTF1784R Real Estate Brokers for Tax Forfeiture Land (Resolicit)","2022-06-10T00:00:00.000","2022-06-28T14:00:00.000","https://data.ramseycounty.us/d/mwe8-hzrt","https://data.ramseycounty.us/download/mwe8-hzrt/application%2Fpdf"
"RFB-PRK-20692 Addendum Two","RFB-PRK-20692 Addendum Two","2022-06-09T00:00:00.000","2022-06-30T14:00:00.000","https://data.ramseycounty.us/d/4ufa-igqt","https://data.ramseycounty.us/download/4ufa-igqt/application%2Fpdf"
"RFB-LIB-6122","RFB-LIB-6122 Audio Visual Materials","2022-06-22T00:00:00.000","2022-07-14T14:00:00.000","https://data.ramseycounty.us/d/ahxe-brud","https://data.ramseycounty.us/download/ahxe-brud/application%2Fpdf"
"RFB-PRK-20692 Addendum One","RFB-PRK-20692 Addendum One","2022-06-09T00:00:00.000","2022-06-30T14:00:00.000","https://data.ramseycounty.us/d/ajvh-99vg","https://data.ramseycounty.us/download/ajvh-99vg/application%2Fpdf"
"RFP HSD0332","RFP HSD0332 Heading Home Ramsey - Big 3","2022-06-22T00:00:00.000","2022-07-14T14:00:00.000","https://data.ramseycounty.us/d/dc6h-ybgn","https://data.ramseycounty.us/download/dc6h-ybgn/application%2Fpdf"
"RFB PUBW26686 Addendum One","RFB PUBW26686 2022 Bituminous Resurfacing Project Addendum One","2022-06-01T00:00:00.000","2022-06-30T14:00:00.000","https://data.ramseycounty.us/d/8txj-9ny5","https://data.ramseycounty.us/download/8txj-9ny5/application%2Fpdf"
"RFQ PRRTF1784R Addendum One","RFQ PRRTF1784R Real Estate Brokers for Tax Forfeiture Land (Resolicit) Addendum One","2022-06-10T00:00:00.000","2022-06-28T14:00:00.000","https://data.ramseycounty.us/d/tup8-22hh","https://data.ramseycounty.us/download/tup8-22hh/application%2Fpdf"
"RFB PH555-24751 Addendum One","RFB PH555-24751 Hemoglobin Testing Equipment & Supplies for WIC Clinics Addendum One","2022-06-08T00:00:00.000","2022-07-14T14:00:00.000","https://data.ramseycounty.us/d/wgc7-rsp9","https://data.ramseycounty.us/download/wgc7-rsp9/application%2Fpdf"
"RFQ PUBW26681","RFB PUBW26681 County Road J & Hodgson Road Right of Way Services","2022-06-21T00:00:00.000","2022-07-07T14:00:00.000","https://data.ramseycounty.us/d/en99-8epn","https://data.ramseycounty.us/download/en99-8epn/application%2Fpdf"
"RFB PUBW26735","RFB PUBW26735 Lexington Pkwy- Shepard Road to Adrian Street Construction Project","2022-06-22T00:00:00.000","2022-07-21T14:00:00.000","https://data.ramseycounty.us/d/822c-9sxf","https://data.ramseycounty.us/download/822c-9sxf/application%2Fpdf"
"RFQ PUBW26681 Addendum One","RFB PUBW26681 County Road J & Hodgson Road Right of Way Services Addendum One","2022-06-21T00:00:00.000","2022-07-07T14:00:00.000","https://data.ramseycounty.us/d/y99u-bcyx","https://data.ramseycounty.us/download/y99u-bcyx/application%2Fpdf"
"RFP HSD0332 Addendum One","RFP HSD0332 Heading Home Ramsey - Big 3 Addendum One","2022-06-22T00:00:00.000","2022-07-14T14:00:00.000","https://data.ramseycounty.us/d/bzyk-6iei","https://data.ramseycounty.us/download/bzyk-6iei/application%2Fpdf"
"RFB PH555-24751 Addendum Two","RFB PH555-24751 Hemoglobin Testing Equipment & Supplies for WIC Clinics Addendum Two","2022-06-08T00:00:00.000","2022-07-14T14:00:00.000","https://data.ramseycounty.us/d/kcs3-p2qm","https://data.ramseycounty.us/download/kcs3-p2qm/application%2Fpdf"
"RFQ-PRK-20361","RFQ-PRK-20361 Vending Services","2022-07-05T00:00:00.000","2022-07-18T14:00:00.000","https://data.ramseycounty.us/d/5esa-7sqz","https://data.ramseycounty.us/download/5esa-7sqz/application%2Fpdf"
"RFB-LIB-6122 Addendum One","RFB-LIB-6122 Addendum One","2022-06-22T00:00:00.000","2022-07-14T14:00:00.000","https://data.ramseycounty.us/d/q2i8-c529","https://data.ramseycounty.us/download/q2i8-c529/application%2Fpdf"
"RFP HSD0332 Addendum Two","RFP HSD0332 Heading Home Ramsey - Big 3 Addendum Two","2022-06-22T00:00:00.000","2022-07-14T14:00:00.000","https://data.ramseycounty.us/d/asch-dirg","https://data.ramseycounty.us/download/asch-dirg/application%2Fpdf"
"RFP PUBW26800","Edgerton Road at Centerville Road Drainage Study","2022-07-06T00:00:00.000","2022-07-21T14:00:00.000","https://data.ramseycounty.us/d/b5qj-3nk5","https://data.ramseycounty.us/download/b5qj-3nk5/application%2Fpdf"
"RFQ-COR-39646","RFQ-COR-39646 Parking","2022-07-26T00:00:00.000","2022-08-11T14:00:00.000","https://data.ramseycounty.us/d/5vrk-bmft","https://data.ramseycounty.us/download/5vrk-bmft/application%2Fpdf"
"RFQ ISDP10177","RFQ ISDP10177 After Hours IT Phone Support & Escalation Monitoring","2022-07-12T00:00:00.000","2022-07-12T14:00:00.000","https://data.ramseycounty.us/d/4t9m-pj94","https://data.ramseycounty.us/download/4t9m-pj94/application%2Fpdf"
"RFB PUBW26754","RFB PUBW26754 Hugo Road Construction","2022-07-13T00:00:00.000","2022-08-11T14:00:00.000","https://data.ramseycounty.us/d/bvzw-zbwq","https://data.ramseycounty.us/download/bvzw-zbwq/application%2Fpdf"
"RFB-PRK20017R","RFB-PRK20017R Turf Treatments","2022-07-13T00:00:00.000","2022-08-04T14:00:00.000","https://data.ramseycounty.us/d/pqfx-ve43","https://data.ramseycounty.us/download/pqfx-ve43/application%2Fpdf"
"RFP PUBW26800 Addendum One","Edgerton Road at Centerville Road Drainage Study Addendum One","2022-07-06T00:00:00.000","2022-07-21T14:00:00.000","https://data.ramseycounty.us/d/j5qk-k4pt","https://data.ramseycounty.us/download/j5qk-k4pt/application%2Fpdf"
"RFQ ISDP10177 Addendum One","RFQ ISDP10177 After Hours IT Phone Support & Escalation Monitoring","2022-07-12T00:00:00.000","2022-07-12T14:00:00.000","https://data.ramseycounty.us/d/2ghq-qczu","https://data.ramseycounty.us/download/2ghq-qczu/application%2Fpdf"
"RFQ ISDP10177 Addendum Two","RFQ ISDP10177 After Hours IT Phone Support & Escalation Monitoring","2022-07-12T00:00:00.000","2022-08-01T14:00:00.000","https://data.ramseycounty.us/d/85my-8s69","https://data.ramseycounty.us/download/85my-8s69/application%2Fpdf"
"Union Depot Janitorial Services RFB - 2022","RFB UD20220103 Union Depot Janitorial Services 2022","2022-07-25T00:00:00.000","2022-08-19T17:00:00.000","https://data.ramseycounty.us/d/ekuw-a969","https://data.ramseycounty.us/download/ekuw-a969/application%2Fpdf"
"RFQ PUBW 26997","RFQ-PUBW-26997 Dead Animal Removal on County Roads","2022-08-24T00:00:00.000","2022-09-13T14:00:00.000","https://data.ramseycounty.us/d/bxm5-nxfv","https://data.ramseycounty.us/download/bxm5-nxfv/application%2Fpdf"
"RFP-SSD-12933","RFP-SSD-12933 Guardianship","2022-07-27T00:00:00.000","2022-08-25T14:00:00.000","https://data.ramseycounty.us/d/q6vt-xw5s","https://data.ramseycounty.us/download/q6vt-xw5s/application%2Fpdf"
"RFQ-SHRF19808","RFQ-SHRF19808 Handheld Spectrometer","2022-08-01T00:00:00.000","2022-08-11T14:00:00.000","https://data.ramseycounty.us/d/67my-38mc","https://data.ramseycounty.us/download/67my-38mc/application%2Fpdf"
"RFB PUBW26754 Addendum One","RFB PUBW26754 Hugo Road Construction Addendum One","2022-07-13T00:00:00.000","2022-08-11T14:00:00.000","https://data.ramseycounty.us/d/ivfd-waqj","https://data.ramseycounty.us/download/ivfd-waqj/application%2Fpdf"
"RFQ PH555-25144","Cardiovascular Disease and Diabetes Prevention and Management","2022-08-16T00:00:00.000","2022-09-02T14:00:00.000","https://data.ramseycounty.us/d/bahc-gem4","https://data.ramseycounty.us/download/bahc-gem4/application%2Fpdf"
"RFQ PH555-25137","Medical Billing Consulting Services","2022-08-16T00:00:00.000","2022-08-31T14:00:00.000","https://data.ramseycounty.us/d/cfg4-i5q5","https://data.ramseycounty.us/download/cfg4-i5q5/application%2Fpdf"
"RFQ PH555-24706","RFQ PH555-24706 Vaccine Continuous Temperature Monitor System","2022-08-10T00:00:00.000","2022-08-25T14:00:00.000","https://data.ramseycounty.us/d/ufce-dj2n","https://data.ramseycounty.us/download/ufce-dj2n/application%2Fpdf"
"RFB UD20220103 Addendum Two","RFB UD20220103 Union Depot Janitorial Services 2022 Addendum Two","2022-08-17T00:00:00.000","2022-08-24T17:00:00.000","https://data.ramseycounty.us/d/7kwi-hwzi","https://data.ramseycounty.us/download/7kwi-hwzi/application%2Fpdf"
"RFB UD20220103 Addendum One","RFB UD20220103 Union Depot Janitorial Services 2022 Addendum One","2022-08-17T00:00:00.000","2022-08-24T17:00:00.000","https://data.ramseycounty.us/d/tj9d-t7rw","https://data.ramseycounty.us/download/tj9d-t7rw/application%2Fpdf"
"RFQ PH555-24706 Addendum One","RFQ PH555-24706 Vaccine Continuous Temperature Monitor System Addendum One","2022-08-10T00:00:00.000","2022-09-01T14:00:00.000","https://data.ramseycounty.us/d/9byz-3kiw","https://data.ramseycounty.us/download/9byz-3kiw/application%2Fpdf"
"RFQ PH555-24706 Addendum Two","RFQ PH555-24706 Vaccine Continuous Temperature Monitor System Addendum One","2022-08-10T00:00:00.000","2022-09-01T14:00:00.000","https://data.ramseycounty.us/d/bprq-phtd","https://data.ramseycounty.us/download/bprq-phtd/application%2Fpdf"
"RFQ PH555-25144 Addendum Two","Cardiovascular Disease and Diabetes Prevention and Management Addendum Two","2022-08-16T00:00:00.000","2022-09-15T14:00:00.000","https://data.ramseycounty.us/d/dis3-skmw","https://data.ramseycounty.us/download/dis3-skmw/application%2Fpdf"
"RFQ Ph555-25144 Addendum One","Cardiovascular Disease and Diabetes Prevention and Management","2022-08-16T00:00:00.000","2022-09-15T14:00:00.000","https://data.ramseycounty.us/d/xke9-u73n","https://data.ramseycounty.us/download/xke9-u73n/application%2Fpdf"
"RFQ PH555-25137 Addendum One","Medical Billing Consulting Services Addendum One","2022-08-16T00:00:00.000","2022-09-15T14:00:00.000","https://data.ramseycounty.us/d/wunc-jdud","https://data.ramseycounty.us/download/wunc-jdud/application%2Fpdf"
"RFQ PH555-25137 Addendum Two","Medical Billing Consulting Services Addendum Two","2022-08-16T00:00:00.000","2022-09-15T14:00:00.000","https://data.ramseycounty.us/d/s3gk-q56r","https://data.ramseycounty.us/download/s3gk-q56r/application%2Fpdf"
"RFP-PRMG-26190 Addendum One","RFP-PRMG-26190 Addendum One","2022-08-17T00:00:00.000","2022-09-22T14:00:00.000","https://data.ramseycounty.us/d/s8hy-8f7h","https://data.ramseycounty.us/download/s8hy-8f7h/application%2Fpdf"
"RFP-PRMG-26190","Environmental Service Center Design Build","2022-08-17T00:00:00.000","2022-09-22T14:00:00.000","https://data.ramseycounty.us/d/6jja-wn6i","https://data.ramseycounty.us/download/6jja-wn6i/application%2Fpdf"
