"date","week","month","interaction_type","dropbox_location","of_items","department","week_ending","iso_week_number"
"2020-05-28T00:00:00.000","22","May","Drop Box","Government Center East","5","Health and Wellness Administration","2020-05-31T00:00:00.000","22"
"2020-05-28T00:00:00.000","22","May","Drop Box","Government Center East","2","Social Services","2020-05-31T00:00:00.000","22"
"2020-05-28T00:00:00.000","22","May","Drop Box","Government Center East","1","Workforce Solutions","2020-05-31T00:00:00.000","22"
"2020-05-28T00:00:00.000","22","May","Walk In","Plato Building","4","Document Recording","2020-05-31T00:00:00.000","22"
"2020-05-28T00:00:00.000","22","May","Drop Box","Plato Building","1","Examiner of Titles","2020-05-31T00:00:00.000","22"
"2020-05-28T00:00:00.000","22","May","Drop Box","Plato Building","5","Homestead","2020-05-31T00:00:00.000","22"
"2020-05-28T00:00:00.000","22","May","Drop Box","Plato Building","6","Recorder","2020-05-31T00:00:00.000","22"
"2020-05-28T00:00:00.000","22","May","Drop Box","Plato Building","14","Tax Payment","2020-05-31T00:00:00.000","22"
"2020-05-28T00:00:00.000","22","May","Walk In","Plato Building","1","Tax Payment","2020-05-31T00:00:00.000","22"
"2020-05-28T00:00:00.000","22","May","Drop Box","Plato Building","2","Veterans Affairs","2020-05-31T00:00:00.000","22"
"2020-05-28T00:00:00.000","22","May","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","2","City of St Paul","2020-05-31T00:00:00.000","22"
"2020-05-28T00:00:00.000","22","May","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","3","Courts","2020-05-31T00:00:00.000","22"
"2020-05-29T00:00:00.000","22","May","Drop Box","Government Center East","78","Financial Assistance Services","2020-05-31T00:00:00.000","22"
"2020-05-29T00:00:00.000","22","May","Walk In","Government Center East","39","Financial Assistance Services","2020-05-31T00:00:00.000","22"
"2020-05-29T00:00:00.000","22","May","Drop Box","Government Center East","11","Health and Wellness Administration","2020-05-31T00:00:00.000","22"
"2020-05-29T00:00:00.000","22","May","Walk In","Plato Building","2","Document Recording","2020-05-31T00:00:00.000","22"
"2020-05-29T00:00:00.000","22","May","Drop Box","Plato Building","2","Recorder","2020-05-31T00:00:00.000","22"
"2020-05-29T00:00:00.000","22","May","Drop Box","Plato Building","6","Tax Payment","2020-05-31T00:00:00.000","22"
"2020-05-29T00:00:00.000","22","May","Walk In","Plato Building","2","Tax Payment","2020-05-31T00:00:00.000","22"
"2020-05-29T00:00:00.000","22","May","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","1","Courts","2020-05-31T00:00:00.000","22"
"2020-06-01T00:00:00.000","23","June","Walk In","Government Center East","78","Financial Assistance Services","2020-06-07T00:00:00.000","23"
"2020-06-01T00:00:00.000","23","June","Drop Box","Government Center East","82","Financial Assistance Services","2020-06-07T00:00:00.000","23"
"2020-06-01T00:00:00.000","23","June","Drop Box","Government Center East","19","Health and Wellness Administration","2020-06-07T00:00:00.000","23"
"2020-06-01T00:00:00.000","23","June","Walk In","Plato Building","1","Document Recording","2020-06-07T00:00:00.000","23"
"2020-06-01T00:00:00.000","23","June","Drop Box","Plato Building","3","Homestead","2020-06-07T00:00:00.000","23"
"2020-06-01T00:00:00.000","23","June","Drop Box","Plato Building","4","Recorder","2020-06-07T00:00:00.000","23"
"2020-06-01T00:00:00.000","23","June","Drop Box","Plato Building","1","Tax Forfeited Land","2020-06-07T00:00:00.000","23"
"2020-06-01T00:00:00.000","23","June","Drop Box","Plato Building","5","Tax Payment","2020-06-07T00:00:00.000","23"
"2020-06-01T00:00:00.000","23","June","Drop Box","Ramsey County Library – Roseville","1","Tax Payment","2020-06-07T00:00:00.000","23"
"2020-06-01T00:00:00.000","23","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","9","Courts","2020-06-07T00:00:00.000","23"
"2020-06-01T00:00:00.000","23","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","1","Social Services","2020-06-07T00:00:00.000","23"
"2020-06-02T00:00:00.000","23","June","Walk In","Government Center East","23","Financial Assistance Services","2020-06-07T00:00:00.000","23"
"2020-06-02T00:00:00.000","23","June","Drop Box","Government Center East","44","Financial Assistance Services","2020-06-07T00:00:00.000","23"
"2020-06-02T00:00:00.000","23","June","Drop Box","Government Center East","8","Health and Wellness Administration","2020-06-07T00:00:00.000","23"
"2020-06-02T00:00:00.000","23","June","Drop Box","Government Center East","1","Workforce Solutions","2020-06-07T00:00:00.000","23"
"2020-06-02T00:00:00.000","23","June","Drop Box","Plato Building","1","Homestead","2020-06-07T00:00:00.000","23"
"2020-06-02T00:00:00.000","23","June","Drop Box","Plato Building","2","Tax Forfeited Land","2020-06-07T00:00:00.000","23"
"2020-06-02T00:00:00.000","23","June","Drop Box","Plato Building","10","Tax Payment","2020-06-07T00:00:00.000","23"
"2020-06-02T00:00:00.000","23","June","Drop Box","Plato Building","3","Veterans Affairs","2020-06-07T00:00:00.000","23"
"2020-06-02T00:00:00.000","23","June","Drop Box","Ramsey County Library – Shoreview","1","Tax Payment","2020-06-07T00:00:00.000","23"
"2020-06-02T00:00:00.000","23","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","5","Courts","2020-06-07T00:00:00.000","23"
"2020-06-03T00:00:00.000","23","June","Walk In","Government Center East","62","Financial Assistance Services","2020-06-07T00:00:00.000","23"
"2020-06-03T00:00:00.000","23","June","Drop Box","Government Center East","32","Financial Assistance Services","2020-06-07T00:00:00.000","23"
"2020-06-03T00:00:00.000","23","June","Drop Box","Government Center East","8","Health and Wellness Administration","2020-06-07T00:00:00.000","23"
"2020-06-03T00:00:00.000","23","June","Drop Box","Government Center East","1","Workforce Solutions","2020-06-07T00:00:00.000","23"
"2020-06-03T00:00:00.000","23","June","Walk In","Plato Building","1","Document Recording","2020-06-07T00:00:00.000","23"
"2020-06-03T00:00:00.000","23","June","Drop Box","Plato Building","6","Homestead","2020-06-07T00:00:00.000","23"
"2020-06-03T00:00:00.000","23","June","Drop Box","Plato Building","2","Recorder","2020-06-07T00:00:00.000","23"
"2020-06-03T00:00:00.000","23","June","Drop Box","Plato Building","1","Tax Forfeited Land","2020-06-07T00:00:00.000","23"
"2020-06-03T00:00:00.000","23","June","Walk In","Plato Building","1","Tax Payment","2020-06-07T00:00:00.000","23"
"2020-06-03T00:00:00.000","23","June","Drop Box","Plato Building","3","Tax Payment","2020-06-07T00:00:00.000","23"
"2020-06-03T00:00:00.000","23","June","Drop Box","Plato Building","3","Veterans Affairs","2020-06-07T00:00:00.000","23"
"2020-06-03T00:00:00.000","23","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","7","Courts","2020-06-07T00:00:00.000","23"
"2020-06-04T00:00:00.000","23","June","Walk In","Government Center East","59","Financial Assistance Services","2020-06-07T00:00:00.000","23"
"2020-06-04T00:00:00.000","23","June","Drop Box","Government Center East","46","Financial Assistance Services","2020-06-07T00:00:00.000","23"
"2020-06-04T00:00:00.000","23","June","Drop Box","Government Center East","2","Health and Wellness Administration","2020-06-07T00:00:00.000","23"
"2020-06-04T00:00:00.000","23","June","Walk In","Plato Building","2","Document Recording","2020-06-07T00:00:00.000","23"
"2020-06-04T00:00:00.000","23","June","Drop Box","Plato Building","3","Homestead","2020-06-07T00:00:00.000","23"
"2020-06-04T00:00:00.000","23","June","Drop Box","Plato Building","4","Recorder","2020-06-07T00:00:00.000","23"
"2020-06-04T00:00:00.000","23","June","Walk In","Plato Building","1","Tax Payment","2020-06-07T00:00:00.000","23"
"2020-06-04T00:00:00.000","23","June","Drop Box","Plato Building","6","Tax Payment","2020-06-07T00:00:00.000","23"
"2020-06-04T00:00:00.000","23","June","Drop Box","Plato Building","2","Veterans Affairs","2020-06-07T00:00:00.000","23"
"2020-06-04T00:00:00.000","23","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","11","Courts","2020-06-07T00:00:00.000","23"
"2020-06-05T00:00:00.000","23","June","Walk In","Government Center East","36","Financial Assistance Services","2020-06-07T00:00:00.000","23"
"2020-06-05T00:00:00.000","23","June","Drop Box","Government Center East","50","Financial Assistance Services","2020-06-07T00:00:00.000","23"
"2020-06-05T00:00:00.000","23","June","Drop Box","Government Center East","5","Health and Wellness Administration","2020-06-07T00:00:00.000","23"
"2020-06-05T00:00:00.000","23","June","Drop Box","Plato Building","3","Homestead","2020-06-07T00:00:00.000","23"
"2020-06-05T00:00:00.000","23","June","Drop Box","Plato Building","1","Tax Forfeited Land","2020-06-07T00:00:00.000","23"
"2020-06-05T00:00:00.000","23","June","Walk In","Plato Building","1","Tax Payment","2020-06-07T00:00:00.000","23"
"2020-06-05T00:00:00.000","23","June","Drop Box","Plato Building","3","Tax Payment","2020-06-07T00:00:00.000","23"
"2020-06-05T00:00:00.000","23","June","Drop Box","Plato Building","4","Veterans Affairs","2020-06-07T00:00:00.000","23"
"2020-06-05T00:00:00.000","23","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","3","County Managers Office","2020-06-07T00:00:00.000","23"
"2020-06-05T00:00:00.000","23","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","6","Courts","2020-06-07T00:00:00.000","23"
"2020-06-08T00:00:00.000","24","June","Drop Box","Government Center East","91","Financial Assistance Services","2020-06-14T00:00:00.000","24"
"2020-06-08T00:00:00.000","24","June","Walk In","Government Center East","105","Financial Assistance Services","2020-06-14T00:00:00.000","24"
"2020-06-08T00:00:00.000","24","June","Drop Box","Government Center East","2","Health and Wellness Administration","2020-06-14T00:00:00.000","24"
"2020-06-08T00:00:00.000","24","June","Walk In","Plato Building","2","Document Recording","2020-06-14T00:00:00.000","24"
"2020-06-08T00:00:00.000","24","June","Drop Box","Plato Building","1","Homestead","2020-06-14T00:00:00.000","24"
"2020-06-08T00:00:00.000","24","June","Drop Box","Plato Building","4","Recorder","2020-06-14T00:00:00.000","24"
"2020-06-08T00:00:00.000","24","June","Drop Box","Plato Building","9","Tax Payment","2020-06-14T00:00:00.000","24"
"2020-06-08T00:00:00.000","24","June","Drop Box","Plato Building","2","Veterans Affairs","2020-06-14T00:00:00.000","24"
"2020-06-08T00:00:00.000","24","June","Drop Box","Ramsey County Library – Roseville","1","Financial Assistance Services","2020-06-14T00:00:00.000","24"
"2020-06-08T00:00:00.000","24","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","6","Courts","2020-06-14T00:00:00.000","24"
"2020-06-09T00:00:00.000","24","June","Drop Box","Government Center East","81","Financial Assistance Services","2020-06-14T00:00:00.000","24"
"2020-06-09T00:00:00.000","24","June","Walk In","Government Center East","33","Financial Assistance Services","2020-06-14T00:00:00.000","24"
"2020-06-09T00:00:00.000","24","June","Drop Box","Government Center East","1","Health and Wellness Administration","2020-06-14T00:00:00.000","24"
"2020-06-09T00:00:00.000","24","June","Drop Box","Plato Building","3","Homestead","2020-06-14T00:00:00.000","24"
"2020-06-09T00:00:00.000","24","June","Drop Box","Plato Building","3","Recorder","2020-06-14T00:00:00.000","24"
"2020-06-09T00:00:00.000","24","June","Drop Box","Plato Building","3","Tax Payment","2020-06-14T00:00:00.000","24"
"2020-06-09T00:00:00.000","24","June","Walk In","Plato Building","1","Tax Payment","2020-06-14T00:00:00.000","24"
"2020-06-09T00:00:00.000","24","June","Drop Box","Plato Building","1","Veterans Affairs","2020-06-14T00:00:00.000","24"
"2020-06-09T00:00:00.000","24","June","Drop Box","Ramsey County Library – Roseville","1","Tax Payment","2020-06-14T00:00:00.000","24"
"2020-06-09T00:00:00.000","24","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","1","City of St Paul","2020-06-14T00:00:00.000","24"
"2020-06-09T00:00:00.000","24","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","3","Courts","2020-06-14T00:00:00.000","24"
"2020-06-10T00:00:00.000","24","June","Drop Box","Government Center East","54","Financial Assistance Services","2020-06-14T00:00:00.000","24"
"2020-06-10T00:00:00.000","24","June","Walk In","Government Center East","123","Financial Assistance Services","2020-06-14T00:00:00.000","24"
"2020-06-10T00:00:00.000","24","June","Drop Box","Government Center East","2","Health and Wellness Administration","2020-06-14T00:00:00.000","24"
"2020-06-10T00:00:00.000","24","June","Drop Box","Government Center East","1","Social Services","2020-06-14T00:00:00.000","24"
"2020-06-10T00:00:00.000","24","June","Walk In","Plato Building","2","Document Recording","2020-06-14T00:00:00.000","24"
"2020-06-10T00:00:00.000","24","June","Drop Box","Plato Building","2","Homestead","2020-06-14T00:00:00.000","24"
"2020-06-10T00:00:00.000","24","June","Drop Box","Plato Building","4","Recorder","2020-06-14T00:00:00.000","24"
"2020-06-10T00:00:00.000","24","June","Drop Box","Plato Building","8","Tax Payment","2020-06-14T00:00:00.000","24"
"2020-06-10T00:00:00.000","24","June","Drop Box","Plato Building","1","Veterans Affairs","2020-06-14T00:00:00.000","24"
"2020-06-10T00:00:00.000","24","June","Drop Box","Ramsey County Library – Maplewood","1","Workforce Solutions","2020-06-14T00:00:00.000","24"
"2020-06-10T00:00:00.000","24","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","1","City of St Paul","2020-06-14T00:00:00.000","24"
"2020-06-10T00:00:00.000","24","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","8","Courts","2020-06-14T00:00:00.000","24"
"2020-06-11T00:00:00.000","24","June","Drop Box","Government Center East","173","Financial Assistance Services","2020-06-14T00:00:00.000","24"
"2020-06-11T00:00:00.000","24","June","Walk In","Government Center East","64","Financial Assistance Services","2020-06-14T00:00:00.000","24"
"2020-06-11T00:00:00.000","24","June","Drop Box","Government Center East","2","Health and Wellness Administration","2020-06-14T00:00:00.000","24"
"2020-06-11T00:00:00.000","24","June","Drop Box","Government Center East","2","Workforce Solutions","2020-06-14T00:00:00.000","24"
"2020-06-11T00:00:00.000","24","June","Walk In","Plato Building","1","Document Recording","2020-06-14T00:00:00.000","24"
"2020-06-11T00:00:00.000","24","June","Drop Box","Plato Building","1","Homestead","2020-06-14T00:00:00.000","24"
"2020-06-11T00:00:00.000","24","June","Walk In","Plato Building","1","Miscellaneous","2020-06-14T00:00:00.000","24"
"2020-06-11T00:00:00.000","24","June","Drop Box","Plato Building","5","Recorder","2020-06-14T00:00:00.000","24"
"2020-06-11T00:00:00.000","24","June","Drop Box","Plato Building","7","Tax Payment","2020-06-14T00:00:00.000","24"
"2020-06-11T00:00:00.000","24","June","Drop Box","Plato Building","2","Veterans Affairs","2020-06-14T00:00:00.000","24"
"2020-06-11T00:00:00.000","24","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","4","Courts","2020-06-14T00:00:00.000","24"
"2020-06-12T00:00:00.000","24","June","Drop Box","Government Center East","97","Financial Assistance Services","2020-06-14T00:00:00.000","24"
"2020-06-12T00:00:00.000","24","June","Walk In","Government Center East","71","Financial Assistance Services","2020-06-14T00:00:00.000","24"
"2020-06-12T00:00:00.000","24","June","Drop Box","Government Center East","6","Social Services","2020-06-14T00:00:00.000","24"
"2020-06-12T00:00:00.000","24","June","Walk In","Plato Building","4","Document Recording","2020-06-14T00:00:00.000","24"
"2020-06-12T00:00:00.000","24","June","Drop Box","Plato Building","5","Recorder","2020-06-14T00:00:00.000","24"
"2020-06-12T00:00:00.000","24","June","Drop Box","Plato Building","2","Tax Payment","2020-06-14T00:00:00.000","24"
"2020-06-12T00:00:00.000","24","June","Walk In","Plato Building","2","Tax Payment","2020-06-14T00:00:00.000","24"
"2020-06-12T00:00:00.000","24","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","6","Courts","2020-06-14T00:00:00.000","24"
"2020-06-15T00:00:00.000","25","June","Drop Box","Government Center East","161","Financial Assistance Services","2020-06-21T00:00:00.000","25"
"2020-06-15T00:00:00.000","25","June","Walk In","Government Center East","87","Financial Assistance Services","2020-06-21T00:00:00.000","25"
"2020-06-15T00:00:00.000","25","June","Drop Box","Government Center East","3","Health and Wellness Administration","2020-06-21T00:00:00.000","25"
"2020-06-15T00:00:00.000","25","June","Drop Box","Government Center East","4","Social Services","2020-06-21T00:00:00.000","25"
"2020-06-15T00:00:00.000","25","June","drop Box","Plato Building","2","Assessor","2020-06-21T00:00:00.000","25"
"2020-06-15T00:00:00.000","25","June","Walk In","Plato Building","6","Document Recording","2020-06-21T00:00:00.000","25"
"2020-06-15T00:00:00.000","25","June","drop Box","Plato Building","2","Recorder","2020-06-21T00:00:00.000","25"
"2020-06-15T00:00:00.000","25","June","drop Box","Plato Building","11","Tax Payment","2020-06-21T00:00:00.000","25"
"2020-06-15T00:00:00.000","25","June","Walk In","Plato Building","4","Tax Payment","2020-06-21T00:00:00.000","25"
"2020-06-15T00:00:00.000","25","June","drop Box","Plato Building","4","Veterans Affairs","2020-06-21T00:00:00.000","25"
"2020-06-15T00:00:00.000","25","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","10","Courts","2020-06-21T00:00:00.000","25"
"2020-06-16T00:00:00.000","25","June","Drop Box","Government Center East","88","Financial Assistance Services","2020-06-21T00:00:00.000","25"
"2020-06-16T00:00:00.000","25","June","Walk In","Government Center East","66","Financial Assistance Services","2020-06-21T00:00:00.000","25"
"2020-06-16T00:00:00.000","25","June","Drop Box","Government Center East","4","Health and Wellness Administration","2020-06-21T00:00:00.000","25"
"2020-06-16T00:00:00.000","25","June","Drop Box","Government Center East","1","Social Services","2020-06-21T00:00:00.000","25"
"2020-06-16T00:00:00.000","25","June","Walk In","Plato Building","3","Document Recording","2020-06-21T00:00:00.000","25"
"2020-06-16T00:00:00.000","25","June","drop Box","Plato Building","4","Homestead","2020-06-21T00:00:00.000","25"
"2020-06-16T00:00:00.000","25","June","drop Box","Plato Building","2","Recorder","2020-06-21T00:00:00.000","25"
"2020-06-16T00:00:00.000","25","June","drop Box","Plato Building","8","Tax Payment","2020-06-21T00:00:00.000","25"
"2020-06-16T00:00:00.000","25","June","Walk In","Plato Building","3","Tax Payment","2020-06-21T00:00:00.000","25"
"2020-06-16T00:00:00.000","25","June","drop Box","Plato Building","4","Veterans Affairs","2020-06-21T00:00:00.000","25"
"2020-06-16T00:00:00.000","25","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","4","Courts","2020-06-21T00:00:00.000","25"
"2020-06-17T00:00:00.000","25","June","Drop Box","Government Center East","50","Financial Assistance Services","2020-06-21T00:00:00.000","25"
"2020-06-17T00:00:00.000","25","June","Walk In","Government Center East","57","Financial Assistance Services","2020-06-21T00:00:00.000","25"
"2020-06-17T00:00:00.000","25","June","Drop Box","Government Center East","2","Health and Wellness Administration","2020-06-21T00:00:00.000","25"
"2020-06-17T00:00:00.000","25","June","drop Box","Plato Building","4","Homestead","2020-06-21T00:00:00.000","25"
"2020-06-17T00:00:00.000","25","June","drop Box","Plato Building","3","Recorder","2020-06-21T00:00:00.000","25"
"2020-06-17T00:00:00.000","25","June","drop Box","Plato Building","7","Tax Payment","2020-06-21T00:00:00.000","25"
"2020-06-17T00:00:00.000","25","June","Walk In","Plato Building","3","Tax Payment","2020-06-21T00:00:00.000","25"
"2020-06-17T00:00:00.000","25","June","drop Box","Plato Building","3","Veterans Affairs","2020-06-21T00:00:00.000","25"
"2020-06-17T00:00:00.000","25","June","Drop Box","Ramsey County Library – Shoreview","1","Financial Assistance Services","2020-06-21T00:00:00.000","25"
"2020-06-17T00:00:00.000","25","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","2","Courts","2020-06-21T00:00:00.000","25"
"2020-06-17T00:00:00.000","25","June","drop Box","Saint Paul Regional Water Service","2","Tax Payment","2020-06-21T00:00:00.000","25"
"2020-06-18T00:00:00.000","25","June","Drop Box","Government Center East","146","Financial Assistance Services","2020-06-21T00:00:00.000","25"
"2020-06-18T00:00:00.000","25","June","Walk In","Government Center East","103","Financial Assistance Services","2020-06-21T00:00:00.000","25"
"2020-06-18T00:00:00.000","25","June","Drop Box","Government Center East","5","Social Services","2020-06-21T00:00:00.000","25"
"2020-06-18T00:00:00.000","25","June","Walk In","Plato Building","4","Document Recording","2020-06-21T00:00:00.000","25"
"2020-06-18T00:00:00.000","25","June","drop Box","Plato Building","5","Homestead","2020-06-21T00:00:00.000","25"
"2020-06-18T00:00:00.000","25","June","drop Box","Plato Building","2","Recorder","2020-06-21T00:00:00.000","25"
"2020-06-18T00:00:00.000","25","June","drop Box","Plato Building","1","Tax Forfeited Land","2020-06-21T00:00:00.000","25"
"2020-06-18T00:00:00.000","25","June","drop Box","Plato Building","8","Tax Payment","2020-06-21T00:00:00.000","25"
"2020-06-18T00:00:00.000","25","June","Walk In","Plato Building","2","Tax Payment","2020-06-21T00:00:00.000","25"
"2020-06-18T00:00:00.000","25","June","drop Box","Plato Building","2","Veterans Affairs","2020-06-21T00:00:00.000","25"
"2020-06-18T00:00:00.000","25","June","Drop Box","Ramsey County Library – Maplewood","1","Tax Payment","2020-06-21T00:00:00.000","25"
"2020-06-18T00:00:00.000","25","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","1","County Assessor","2020-06-21T00:00:00.000","25"
"2020-06-18T00:00:00.000","25","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","3","Courts","2020-06-21T00:00:00.000","25"
"2020-06-19T00:00:00.000","25","June","Drop Box","Government Center East","100","Financial Assistance Services","2020-06-21T00:00:00.000","25"
"2020-06-19T00:00:00.000","25","June","Walk In","Government Center East","117","Financial Assistance Services","2020-06-21T00:00:00.000","25"
"2020-06-19T00:00:00.000","25","June","Drop Box","Government Center East","5","Social Services","2020-06-21T00:00:00.000","25"
"2020-06-19T00:00:00.000","25","June","Walk In","Plato Building","1","Document Recording","2020-06-21T00:00:00.000","25"
"2020-06-19T00:00:00.000","25","June","drop Box","Plato Building","1","Examiner of Titles","2020-06-21T00:00:00.000","25"
"2020-06-19T00:00:00.000","25","June","drop Box","Plato Building","2","Homestead","2020-06-21T00:00:00.000","25"
"2020-06-19T00:00:00.000","25","June","drop Box","Plato Building","4","Recorder","2020-06-21T00:00:00.000","25"
"2020-06-19T00:00:00.000","25","June","drop Box","Plato Building","8","Tax Payment","2020-06-21T00:00:00.000","25"
"2020-06-19T00:00:00.000","25","June","Walk In","Plato Building","3","Tax Payment","2020-06-21T00:00:00.000","25"
"2020-06-19T00:00:00.000","25","June","Drop Box","Ramsey County Library – Maplewood","1","Financial Assistance Services","2020-06-21T00:00:00.000","25"
"2020-06-19T00:00:00.000","25","June","Drop Box","Ramsey County Library – Shoreview","2","Tax Payment","2020-06-21T00:00:00.000","25"
"2020-06-22T00:00:00.000","26","June","Drop Box","Government Center East","80","Financial Assistance Services","2020-06-28T00:00:00.000","26"
"2020-06-22T00:00:00.000","26","June","Walk In","Government Center East","70","Financial Assistance Services","2020-06-28T00:00:00.000","26"
"2020-06-22T00:00:00.000","26","June","Drop Box","Government Center East","4","Social Services","2020-06-28T00:00:00.000","26"
"2020-06-22T00:00:00.000","26","June","drop Box","Plato Building","2","Assessor","2020-06-28T00:00:00.000","26"
"2020-06-22T00:00:00.000","26","June","drop Box","Plato Building","2","Homestead","2020-06-28T00:00:00.000","26"
"2020-06-22T00:00:00.000","26","June","drop Box","Plato Building","3","Recorder","2020-06-28T00:00:00.000","26"
"2020-06-22T00:00:00.000","26","June","drop Box","Plato Building","4","Tax Payment","2020-06-28T00:00:00.000","26"
"2020-06-22T00:00:00.000","26","June","Walk In","Plato Building","2","Tax Payment","2020-06-28T00:00:00.000","26"
"2020-06-22T00:00:00.000","26","June","drop Box","Plato Building","2","Veterans Affairs","2020-06-28T00:00:00.000","26"
"2020-06-22T00:00:00.000","26","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","6","Courts","2020-06-28T00:00:00.000","26"
"2020-06-23T00:00:00.000","26","June","Drop Box","Government Center East","59","Financial Assistance Services","2020-06-28T00:00:00.000","26"
"2020-06-23T00:00:00.000","26","June","Walk In","Government Center East","74","Financial Assistance Services","2020-06-28T00:00:00.000","26"
"2020-06-23T00:00:00.000","26","June","Drop Box","Government Center East","2","Social Services","2020-06-28T00:00:00.000","26"
"2020-06-23T00:00:00.000","26","June","drop Box","Plato Building","2","Homestead","2020-06-28T00:00:00.000","26"
"2020-06-23T00:00:00.000","26","June","drop Box","Plato Building","2","Recorder","2020-06-28T00:00:00.000","26"
"2020-06-23T00:00:00.000","26","June","drop Box","Plato Building","4","Tax Payment","2020-06-28T00:00:00.000","26"
"2020-06-23T00:00:00.000","26","June","Walk In","Plato Building","2","Tax Payment","2020-06-28T00:00:00.000","26"
"2020-06-23T00:00:00.000","26","June","drop Box","Plato Building","2","Veterans Affairs","2020-06-28T00:00:00.000","26"
"2020-06-24T00:00:00.000","26","June","Drop Box","Government Center East","89","Financial Assistance Services","2020-06-28T00:00:00.000","26"
"2020-06-24T00:00:00.000","26","June","Walk In","Government Center East","95","Financial Assistance Services","2020-06-28T00:00:00.000","26"
"2020-06-24T00:00:00.000","26","June","Drop Box","Government Center East","2","Social Services","2020-06-28T00:00:00.000","26"
"2020-06-24T00:00:00.000","26","June","Drop Box","Government Center East","4","Workforce Solutions","2020-06-28T00:00:00.000","26"
"2020-06-24T00:00:00.000","26","June","drop Box","Plato Building","11","Homestead","2020-06-28T00:00:00.000","26"
"2020-06-24T00:00:00.000","26","June","drop Box","Plato Building","5","Recorder","2020-06-28T00:00:00.000","26"
"2020-06-24T00:00:00.000","26","June","drop Box","Plato Building","12","Tax Payment","2020-06-28T00:00:00.000","26"
"2020-06-24T00:00:00.000","26","June","Walk In","Plato Building","1","Tax Payment","2020-06-28T00:00:00.000","26"
"2020-06-24T00:00:00.000","26","June","drop Box","Plato Building","3","Veterans Affairs","2020-06-28T00:00:00.000","26"
"2020-06-24T00:00:00.000","26","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","1","City of St Paul","2020-06-28T00:00:00.000","26"
"2020-06-24T00:00:00.000","26","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","5","Courts","2020-06-28T00:00:00.000","26"
"2020-06-25T00:00:00.000","26","June","Drop Box","Government Center East","66","Financial Assistance Services","2020-06-28T00:00:00.000","26"
"2020-06-25T00:00:00.000","26","June","Walk In","Government Center East","57","Financial Assistance Services","2020-06-28T00:00:00.000","26"
"2020-06-25T00:00:00.000","26","June","Drop Box","Government Center East","2","Health and Wellness Administration","2020-06-28T00:00:00.000","26"
"2020-06-25T00:00:00.000","26","June","Drop Box","Government Center East","1","Social Services","2020-06-28T00:00:00.000","26"
"2020-06-25T00:00:00.000","26","June","Drop Box","Government Center East","2","Workforce Solutions","2020-06-28T00:00:00.000","26"
"2020-06-25T00:00:00.000","26","June","Walk In","Plato Building","2","Document Recording","2020-06-28T00:00:00.000","26"
"2020-06-25T00:00:00.000","26","June","drop Box","Plato Building","1","Homestead","2020-06-28T00:00:00.000","26"
"2020-06-25T00:00:00.000","26","June","drop Box","Plato Building","1","Recorder","2020-06-28T00:00:00.000","26"
"2020-06-25T00:00:00.000","26","June","drop Box","Plato Building","4","Tax Payment","2020-06-28T00:00:00.000","26"
"2020-06-25T00:00:00.000","26","June","Walk In","Plato Building","1","Tax Payment","2020-06-28T00:00:00.000","26"
"2020-06-25T00:00:00.000","26","June","drop Box","Plato Building","1","Veterans Affairs","2020-06-28T00:00:00.000","26"
"2020-06-25T00:00:00.000","26","June","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","1","Courts","2020-06-28T00:00:00.000","26"
"2020-06-25T00:00:00.000","26","June","drop Box","Saint Paul Regional Water Service","4","Tax Payment","2020-06-28T00:00:00.000","26"
"2020-06-26T00:00:00.000","26","June","Drop Box","Government Center East","62","Financial Assistance Services","2020-06-28T00:00:00.000","26"
"2020-06-26T00:00:00.000","26","June","Drop Box","Government Center East","14","Health and Wellness Administration","2020-06-28T00:00:00.000","26"
"2020-06-26T00:00:00.000","26","June","Walk In","Plato Building","75","Financial Assistance Services","2020-06-28T00:00:00.000","26"
