"fiscal_year","budget_chapter","office_dept_div_unit_program","major_object_of_expenditure","state_category","state_category_name","expenditure_account","recmnd_full_time_equiv_pos","recmnd_amount","adopted_full_time_equiv_pos","adopted_amount","approved_full_time_equiv_pos","approved_amount"
"2017","04-Office of Curriculum and Instructional Programs","National Institutes of Health Program - Grant","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","219314","0","219314","0","219314"
"2017","04-Office of Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","4076","0","4076","0","4076"
"2017","04-Office of Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Other Salaries & Wages","3","Instructional Salaries","Staff Development Stipends ","0","24799","0","24799","0","24799"
"2017","04-Office of Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","5","531350","5","531350","5","531350"
"2017","04-Office of Curriculum and Instructional Programs","Prekindergarten Programs","Other Salaries & Wages","3","Instructional Salaries","Paraeducator Substitutes","0","78173","0","78173","0","78173"
"2017","04-Office of Curriculum and Instructional Programs","Prekindergarten Programs","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","11700","0","11700","0","11700"
"2017","04-Office of Curriculum and Instructional Programs","Prekindergarten Programs","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","102.767","7456887","120.267","8210317","102.767","7353175"
"2017","04-Office of Curriculum and Instructional Programs","Program Assessments","Other Salaries & Wages","3","Instructional Salaries","Non-training Stipends","0","84849","0","84849","0","124849"
"2017","04-Office of Curriculum and Instructional Programs","Secondary ESOL","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","28200","0","28200","0","28200"
"2017","04-Office of Curriculum and Instructional Programs","Secondary ESOL","Other Salaries & Wages","3","Instructional Salaries","Staff Development Stipends ","0","23400","0","23400","0","23400"
"2017","04-Office of Curriculum and Instructional Programs","Secondary ESOL","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","10","976250","10","976250","10","964399"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","263315","0","263315","0","263315"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","202628","0","202628","0","202628"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","1722210","0","1722210","0","2280289"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","175.408","12410391","175.408","12410391","187.908","13534329"
"2017","04-Office of Curriculum and Instructional Programs","Vocational & Technical Education Programs - Grant","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","33492","0","33492","0","33492"
"2017","04-Office of Curriculum and Instructional Programs","Vocational & Technical Education Programs - Grant","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","60839","0","60839","0","60839"
"2017","04-Office of Curriculum and Instructional Programs","Vocational & Technical Education Programs - Grant","Other Salaries & Wages","3","Instructional Salaries","Non-training Stipends","0","41360","0","41360","0","41360"
"2017","04-Office of Curriculum and Instructional Programs","Vocational & Technical Education Programs - Grant","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","5.4","337849","5.4","337849","5.4","337849"
"2017","04-Office of Curriculum and Instructional Programs","American Indian Education","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","4673","0","4673","0","4673"
"2017","04-Office of Curriculum and Instructional Programs","Bridge for Academic Validation Program","Supplies & Materials","4","Textbooks And Instructional Supplies","Program Supplies","0","496","0","496","0","496"
"2017","04-Office of Curriculum and Instructional Programs","Career and Post Secondary Partnerships","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","34618","0","34618","0","34618"
"2017","04-Office of Curriculum and Instructional Programs","Dept of Career Readiness & Innovative Programs","Supplies & Materials","4","Textbooks And Instructional Supplies","Office Supplies","0","800","0","800","0","800"
"2017","04-Office of Curriculum and Instructional Programs","Dept of Secondary Cur & Districtwide Prgms","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","166507","0","166507","0","166507"
"2017","04-Office of Curriculum and Instructional Programs","Div of Title 1 & Early Childhood Prgms/Svcs","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","14151","0","14151","0","14151"
"2017","04-Office of Curriculum and Instructional Programs","Division of Accelerated and Enriched Instruction","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","83031","0","83031","0","83031"
"2017","04-Office of Curriculum and Instructional Programs","Division of ESOL & Bilingual Programs","Supplies & Materials","4","Textbooks And Instructional Supplies","Textbooks","0","24161","0","24161","0","12000"
"2017","04-Office of Curriculum and Instructional Programs","Division of ESOL & Bilingual Programs","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","39000","0","39000","0","51161"
"2017","04-Office of Curriculum and Instructional Programs","Head Start -Local","Supplies & Materials","4","Textbooks And Instructional Supplies","Meals and Snacks","0","24493","0","24493","0","24493"
"2017","04-Office of Curriculum and Instructional Programs","Head Start -Local","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","24630","0","24630","0","24630"
"2017","04-Office of Curriculum and Instructional Programs","Head Start Program - Grant","Supplies & Materials","4","Textbooks And Instructional Supplies","Meals and Snacks","0","10000","0","10000","0","10000"
"2017","04-Office of Curriculum and Instructional Programs","Head Start Program - Grant","Supplies & Materials","4","Textbooks And Instructional Supplies","Program Supplies","0","11000","0","11000","0","11000"
"2017","04-Office of Curriculum and Instructional Programs","Head Start Program - Grant","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","15065","0","15065","0","15065"
"2017","04-Office of Curriculum and Instructional Programs","Interim Instructional Services","Supplies & Materials","4","Textbooks And Instructional Supplies","Office Supplies","0","944","0","944","0","944"
"2017","04-Office of Curriculum and Instructional Programs","Interim Instructional Services","Supplies & Materials","4","Textbooks And Instructional Supplies","Home & Hospital Materials","0","4750","0","4750","0","4750"
"2017","04-Office of Curriculum and Instructional Programs","Limited English Proficiency (ESOL) - Grant","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","4697","0","4697","0","4697"
"2017","04-Office of Curriculum and Instructional Programs","Limited English Proficiency (ESOL) - Grant","Supplies & Materials","4","Textbooks And Instructional Supplies","Support for Nonpublic Schools","0","16150","0","16150","0","16150"
"2017","04-Office of Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","6225","0","6225","0","6225"
"2017","04-Office of Curriculum and Instructional Programs","Prekindergarten Programs","Supplies & Materials","4","Textbooks And Instructional Supplies","Meals and Snacks","0","25815","0","25815","0","25815"
"2017","04-Office of Curriculum and Instructional Programs","Prekindergarten Programs","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","18708","0","18708","0","18708"
"2017","04-Office of Curriculum and Instructional Programs","Program Assessments","Supplies & Materials","4","Textbooks And Instructional Supplies","Assessment Scoring Materials","0","63700","0","63700","0","23700"
"2017","04-Office of Curriculum and Instructional Programs","Secondary ESOL","Supplies & Materials","4","Textbooks And Instructional Supplies","Textbooks","0","48901","0","48901","0","48901"
"2017","04-Office of Curriculum and Instructional Programs","Secondary ESOL","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","1821","0","1821","0","1821"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Supplies & Materials","4","Textbooks And Instructional Supplies","Office Supplies","0","8000","0","8000","0","8000"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","257428","0","257428","0","262438"
"2017","04-Office of Curriculum and Instructional Programs","Vocational & Technical Education Programs - Grant","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","214624","0","214624","0","214624"
"2017","04-Office of Curriculum and Instructional Programs","American Indian Education","Contractual Services","5","Other Instructional Costs","Contractual Services","0","4218","0","4218","0","4218"
"2017","04-Office of Curriculum and Instructional Programs","Bridge for Academic Validation Program","Other Expenses","5","Other Instructional Costs","Non-local Travel","0","100","0","100","0","100"
"2017","04-Office of Curriculum and Instructional Programs","Bridge for Academic Validation Program","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","381","0","358","0","358"
"2017","04-Office of Curriculum and Instructional Programs","Career and Post Secondary Partnerships","Contractual Services","5","Other Instructional Costs","Equipment Rental","0","880","0","880","0","880"
"2017","04-Office of Curriculum and Instructional Programs","Career and Post Secondary Partnerships","Other Expenses","5","Other Instructional Costs","Non-local Travel","0","1500","0","1500","0","1500"
"2017","04-Office of Curriculum and Instructional Programs","Career and Post Secondary Partnerships","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","14000","0","14000","0","14000"
"2017","04-Office of Curriculum and Instructional Programs","Dept of Elementary Cur & Districtwide Prgms","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","2000","0","2000","0","2000"
"2017","04-Office of Curriculum and Instructional Programs","Dept of Secondary Cur & Districtwide Prgms","Contractual Services","5","Other Instructional Costs","Building Rental","0","550","0","550","0","550"
"2017","04-Office of Curriculum and Instructional Programs","Dept of Secondary Cur & Districtwide Prgms","Contractual Services","5","Other Instructional Costs","Contractual Services","0","7358","0","7358","0","7358"
"2017","04-Office of Curriculum and Instructional Programs","Div of Title 1 & Early Childhood Prgms/Svcs","Contractual Services","5","Other Instructional Costs","Equipment Maintenance","0","2540","0","2540","0","2540"
"2017","04-Office of Curriculum and Instructional Programs","Div of Title 1 & Early Childhood Prgms/Svcs","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","6811","0","6402","0","6402"
"2017","04-Office of Curriculum and Instructional Programs","Division of ESOL & Bilingual Programs","Contractual Services","5","Other Instructional Costs","Equipment Maintenance","0","1996","0","1996","0","500"
"2017","04-Office of Curriculum and Instructional Programs","Division of ESOL & Bilingual Programs","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","1633","0","1633","0","893"
"2017","04-Office of Curriculum and Instructional Programs","Elementary Integrated Curriculum Team","Contractual Services","5","Other Instructional Costs","Contractual Services","0","40400","0","40400","0","40400"
"2017","04-Office of Curriculum and Instructional Programs","Elementary Integrated Curriculum Team","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","4000","0","3760","0","3760"
"2017","04-Office of Curriculum and Instructional Programs","Head Start Program - Grant","Contractual Services","5","Other Instructional Costs","Consultants","0","26508","0","26508","0","26508"
"2017","04-Office of Curriculum and Instructional Programs","Head Start Program - Grant","Contractual Services","5","Other Instructional Costs","Building Rental","0","2000","0","2000","0","2000"
"2017","04-Office of Curriculum and Instructional Programs","Head Start Program - Grant","Other Expenses","5","Other Instructional Costs","Non-local Travel","0","8500","0","8500","0","8500"
"2017","04-Office of Curriculum and Instructional Programs","Head Start Program - Grant","Other Expenses","5","Other Instructional Costs","Activities-Parents & Students","0","13200","0","13200","0","13200"
"2017","04-Office of Curriculum and Instructional Programs","Head Start Program - Grant","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","3280","0","3280","0","3280"
"2017","04-Office of Curriculum and Instructional Programs","Head Start Program - Grant","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","8000","0","8000","0","8000"
"2017","04-Office of Curriculum and Instructional Programs","Interim Instructional Services","Contractual Services","5","Other Instructional Costs","Contractual Services","0","20646","0","20646","0","20646"
"2017","04-Office of Curriculum and Instructional Programs","Interim Instructional Services","Contractual Services","5","Other Instructional Costs","Out-of-Cty Hospital Teaching  ","0","30290","0","30290","0","30290"
"2017","04-Office of Curriculum and Instructional Programs","Interim Instructional Services","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","30291","0","28474","0","28474"
"2017","04-Office of Curriculum and Instructional Programs","Limited English Proficiency (ESOL) - Grant","Contractual Services","5","Other Instructional Costs","Contractual Services","0","12374","0","12374","0","12374"
"2017","04-Office of Curriculum and Instructional Programs","Limited English Proficiency (ESOL) - Grant","Contractual Services","5","Other Instructional Costs","Instructional Computer Repair","0","16150","0","16150","0","16150"
"2017","04-Office of Curriculum and Instructional Programs","Limited English Proficiency (ESOL) - Grant","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","1600","0","1600","0","1600"
"2017","04-Office of Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","1000","0","940","0","940"
"2017","04-Office of Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Contractual Services","5","Other Instructional Costs","Contractual Services","0","323225","0","323225","0","323225"
"2017","04-Office of Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Contractual Services","5","Other Instructional Costs","Equipment Maintenance","0","420","0","420","0","420"
"2017","04-Office of Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","4186","0","3935","0","3935"
"2017","04-Office of Curriculum and Instructional Programs","Prekindergarten Programs","Contractual Services","5","Other Instructional Costs","Consultants","0","9275","0","9275","0","9275"
"2017","04-Office of Curriculum and Instructional Programs","Prekindergarten Programs","Other Expenses","5","Other Instructional Costs","Activities-Parents & Students","0","6450","0","6450","0","6450"
"2017","04-Office of Curriculum and Instructional Programs","Program Assessments","Contractual Services","5","Other Instructional Costs","Contractual Assessment Scoring","0","66000","0","66000","0","66000"
"2017","04-Office of Curriculum and Instructional Programs","Secondary ESOL","Contractual Services","5","Other Instructional Costs","Contractual Services","0","84317","0","84317","0","84317"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Contractual Services","5","Other Instructional Costs","Building Rental","0","430","0","430","0","430"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Contractual Services","5","Other Instructional Costs","Equipment Maintenance","0","2800","0","2800","0","2800"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Contractual Services","5","Other Instructional Costs","Contractual Services","0","40510","0","40510","0","40510"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Furniture & Equipment","5","Other Instructional Costs","Non-capitalized Equipment","0","47571","0","47571","0","47571"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Other Expenses","5","Other Instructional Costs","Non-local Travel","0","3500","0","3500","0","3500"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","18000","0","18000","0","18000"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","2190","0","2190","0","2190"
"2017","04-Office of Curriculum and Instructional Programs","Vocational & Technical Education Programs - Grant","Contractual Services","5","Other Instructional Costs","Contractual Services","0","73800","0","73800","0","73800"
"2017","04-Office of Curriculum and Instructional Programs","Vocational & Technical Education Programs - Grant","Furniture & Equipment","5","Other Instructional Costs","Additional Furniture/Equipment","0","32000","0","32000","0","32000"
"2017","04-Office of Curriculum and Instructional Programs","Vocational & Technical Education Programs - Grant","Other Expenses","5","Other Instructional Costs","Non-local Travel","0","57816","0","57816","0","57816"
"2017","04-Office of Curriculum and Instructional Programs","Vocational & Technical Education Programs - Grant","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","98389","0","98389","0","98389"
"2017","04-Office of Curriculum and Instructional Programs","Interim Instructional Services","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","3","272932","3","272932","3","268759"
"2017","04-Office of Curriculum and Instructional Programs","Head Start -Local","Position Salaries & Wages","7","Student Personnel Services","Position Salaries & Wages","3.3","218480","3.3","218480","3.3","210863"
"2017","04-Office of Curriculum and Instructional Programs","Head Start Program - Grant","Position Salaries & Wages","7","Student Personnel Services","Position Salaries & Wages","7.75","461942","7.75","461942","7.75","461942"
"2017","04-Office of Curriculum and Instructional Programs","Prekindergarten Programs","Position Salaries & Wages","7","Student Personnel Services","Position Salaries & Wages","13.09","732302","13.09","732302","13.09","724874"
"2017","04-Office of Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Supplies & Materials","8","Health Services","Health Care Supplies","0","1590","0","1590","0","1590"
"2017","04-Office of Curriculum and Instructional Programs","American Indian Education","Contractual Services","9","Student Transportation","Student Transportation","0","4167","0","4167","0","4167"
"2017","04-Office of Curriculum and Instructional Programs","Career and Post Secondary Partnerships","Other Expenses","9","Student Transportation","Student Transportation","0","1000","0","1000","0","1000"
"2017","04-Office of Curriculum and Instructional Programs","Head Start Program - Grant","Other Expenses","9","Student Transportation","Field Trips","0","9636","0","9636","0","9636"
"2017","04-Office of Curriculum and Instructional Programs","Prekindergarten Programs","Other Expenses","9","Student Transportation","Field Trips","0","12416","0","12416","0","12416"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Other Expenses","9","Student Transportation","Student Transportation","0","142651","0","142651","0","142651"
"2017","04-Office of Curriculum and Instructional Programs","Vocational & Technical Education Programs - Grant","Other Expenses","9","Student Transportation","Student Transportation","0","13050","0","13050","0","13050"
"2017","04-Office of Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Contractual Services","10","Operation Of Plant And Equipment","Building Rental","0","105162","0","105162","0","105162"
"2017","04-Office of Curriculum and Instructional Programs","American Indian Education","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","966","0","966","0","966"
"2017","04-Office of Curriculum and Instructional Programs","Head Start Program - Grant","Other Expenses","12","Fixed Charges","Other Insurance","0","1296","0","1296","0","1296"
"2017","04-Office of Curriculum and Instructional Programs","Head Start Program - Grant","Other Expenses","12","Fixed Charges","Workers Compensation","0","9153","0","9153","0","9153"
"2017","04-Office of Curriculum and Instructional Programs","Head Start Program - Grant","Other Expenses","12","Fixed Charges","Employee Hlth Care/Life Insur","0","489132","0","489132","0","489132"
"2017","04-Office of Curriculum and Instructional Programs","Head Start Program - Grant","Other Expenses","12","Fixed Charges","MCPS Retirement Contribution","0","485135","0","485135","0","485135"
"2017","04-Office of Curriculum and Instructional Programs","Head Start Program - Grant","Other Expenses","12","Fixed Charges","Unemployment Compensation","0","528","0","528","0","528"
"2017","04-Office of Curriculum and Instructional Programs","Head Start Program - Grant","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","190149","0","190149","0","190149"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Gaithersburg Center","Other Expenses","12","Fixed Charges","Workers Compensation","0","620","0","620","0","620"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Gaithersburg Center","Other Expenses","12","Fixed Charges","Employee Hlth Care/Life Insur","0","38760","0","38760","0","38760"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Gaithersburg Center","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","11854","0","11854","0","11854"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Gaithersburg Center","Other Expenses","12","Fixed Charges","MCPS Retirement Contribution","0","24926","0","24926","0","24926"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Gaithersburg Center","Other Expenses","12","Fixed Charges","Unemployment Compensation","0","26","0","26","0","26"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Other Expenses","12","Fixed Charges","Workers Compensation","0","629","0","629","0","629"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","12030","0","12030","0","12030"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Other Expenses","12","Fixed Charges","Employee Hlth Care/Life Insur","0","36760","0","36760","0","36760"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Other Expenses","12","Fixed Charges","MCPS Retirement Contribution","0","26937","0","26937","0","26937"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Other Expenses","12","Fixed Charges","Unemployment Compensation","0","26","0","26","0","26"
"2017","04-Office of Curriculum and Instructional Programs","Limited English Proficiency (ESOL) - Grant","Other Expenses","12","Fixed Charges","Workers Compensation","0","9323","0","9323","0","9323"
"2017","04-Office of Curriculum and Instructional Programs","Limited English Proficiency (ESOL) - Grant","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","178162","0","178162","0","178162"
"2017","04-Office of Curriculum and Instructional Programs","Limited English Proficiency (ESOL) - Grant","Other Expenses","12","Fixed Charges","Employee Hlth Care/Life Insur","0","339337","0","339337","0","339337"
"2017","04-Office of Curriculum and Instructional Programs","Limited English Proficiency (ESOL) - Grant","Other Expenses","12","Fixed Charges","Unemployment Compensation","0","213","0","213","0","213"
"2017","04-Office of Curriculum and Instructional Programs","Limited English Proficiency (ESOL) - Grant","Other Expenses","12","Fixed Charges","MCPS Retirement Contribution","0","430053","0","430053","0","430053"
"2017","04-Office of Curriculum and Instructional Programs","National Institutes of Health Program - Grant","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","18199","0","18199","0","18199"
"2017","04-Office of Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Other Expenses","12","Fixed Charges","Other Insurance","0","16532","0","16532","0","16532"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Other Expenses","12","Fixed Charges","Workers Compensation","0","109965","0","109965","0","114461"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","1235299","0","1235299","0","1381763"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Other Expenses","12","Fixed Charges","Unemployment Compensation","0","19922","0","19922","0","20028"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Other Expenses","12","Fixed Charges","Employee Hlth Care/Life Insur","0","2504235","0","2504235","0","2676698"
"2017","04-Office of Curriculum and Instructional Programs","Title I Programs - Grant","Other Expenses","12","Fixed Charges","MCPS Retirement Contribution","0","2583982","0","2583982","0","2824954"
"2017","04-Office of Curriculum and Instructional Programs","Vocational & Technical Education Programs - Grant","Other Expenses","12","Fixed Charges","Workers Compensation","0","997","0","997","0","997"
"2017","04-Office of Curriculum and Instructional Programs","Vocational & Technical Education Programs - Grant","Other Expenses","12","Fixed Charges","FICA (Soc Security & Medicare)","0","68591","0","68591","0","68591"
"2017","04-Office of Curriculum and Instructional Programs","Vocational & Technical Education Programs - Grant","Other Expenses","12","Fixed Charges","MCPS Retirement Contribution","0","44000","0","44000","0","44000"
"2017","04-Office of Curriculum and Instructional Programs","Vocational & Technical Education Programs - Grant","Other Expenses","12","Fixed Charges","Employee Hlth Care/Life Insur","0","57183","0","57183","0","57183"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Gaithersburg Center","Contractual Services","14","Community Services","Contractual Services","0","26070","0","26070","0","26070"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Gaithersburg Center","Other Expenses","14","Community Services","Non-local Travel","0","800","0","800","0","800"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Gaithersburg Center","Other Expenses","14","Community Services","Activities-Parents & Students","0","13425","0","13425","0","13425"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Gaithersburg Center","Other Expenses","14","Community Services","Local Travel Mileage","0","1200","0","1200","0","1200"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Gaithersburg Center","Other Expenses","14","Community Services","Student Transportation","0","598","0","598","0","598"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Gaithersburg Center","Other Expenses","14","Community Services","Dues, Registrations, Fees","0","8154","0","8154","0","8154"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Gaithersburg Center","Other Salaries & Wages","14","Community Services","Substitute Teachers","0","5702","0","5702","0","5702"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Gaithersburg Center","Other Salaries & Wages","14","Community Services","Support Services Part-time","0","28100","0","28100","0","28100"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Gaithersburg Center","Position Salaries & Wages","14","Community Services","Position Salaries & Wages","2","125147","2","125147","2","125147"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Gaithersburg Center","Supplies & Materials","14","Community Services","Office Supplies","0","4070","0","4070","0","4070"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Gaithersburg Center","Supplies & Materials","14","Community Services","Instructional Materials","0","18745","0","18745","0","18745"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Contractual Services","14","Community Services","Contractual Services","0","29602","0","29602","0","29602"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Contractual Services","14","Community Services","Equipment Maintenance","0","840","0","840","0","840"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Other Expenses","14","Community Services","Non-local Travel","0","650","0","650","0","650"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Other Expenses","14","Community Services","Student Transportation","0","1550","0","1550","0","1550"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Other Expenses","14","Community Services","Local Travel Mileage","0","1200","0","1200","0","1200"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Other Expenses","14","Community Services","Dues, Registrations, Fees","0","5743","0","5743","0","5743"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Other Expenses","14","Community Services","Activities-Parents & Students","0","3538","0","3538","0","3538"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Other Salaries & Wages","14","Community Services","Substitute Teachers","0","4640","0","4640","0","4640"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Other Salaries & Wages","14","Community Services","Support Services Part-time","0","13870","0","13870","0","13870"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Other Salaries & Wages","14","Community Services","Professional Part-time","0","3570","0","3570","0","3570"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Position Salaries & Wages","14","Community Services","Position Salaries & Wages","2.25","146912","2.25","146912","2.25","146912"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Supplies & Materials","14","Community Services","Office Supplies","0","2707","0","2707","0","2707"
"2017","04-Office of Curriculum and Instructional Programs","Judith B. Hoyer Silver Spring Center","Supplies & Materials","14","Community Services","Instructional Materials","0","16993","0","16993","0","16993"
"2017","05-Office of Special Education ","Infants and Toddlers Program - Grant","Other Expenses","1","Administration","Indirect Costs","0","11253","0","11253","0","11253"
"2017","05-Office of Special Education ","Office of Special Education","Other Expenses","1","Administration","Local Travel Mileage","0","371","0","349","0","199"
"2017","05-Office of Special Education ","Office of Special Education","Other Expenses","1","Administration","Dues, Registrations, Fees","0","1285","0","1285","0","1285"
"2017","05-Office of Special Education ","Office of Special Education","Other Salaries & Wages","1","Administration","Support Services Part-time","0","196","0","196","0","196"
"2017","05-Office of Special Education ","Office of Special Education","Position Salaries & Wages","1","Administration","Position Salaries & Wages","5","585880","5","585880","5","580963"
"2017","05-Office of Special Education ","Office of Special Education","Supplies & Materials","1","Administration","Office Supplies","0","5538","0","5538","0","5688"
"2017","05-Office of Special Education ","Autism Programs - Non School-Based","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","2","185158","2","185158","2","182565"
