"fiscal_year","budget_chapter","office_dept_div_unit_program","major_object_of_expenditure","state_category","state_category_name","expenditure_account","recmnd_full_time_equiv_pos","recmnd_amount","adopted_full_time_equiv_pos","adopted_amount","approved_full_time_equiv","approved_amount","comment"
"2020","04-Curriculum and Instructional Programs","Career, Postsecondary Partnerships, & Perkins","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","38764","0","38764","0","38764",
"2020","04-Curriculum and Instructional Programs","Career, Postsecondary Partnerships, & Perkins","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","3768","0","3768","0","3768",
"2020","04-Curriculum and Instructional Programs","Dep of Sec Cur & Distwd Prgms","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","5904","0","5904","0","5904",
"2020","04-Curriculum and Instructional Programs","Dep of Sec Cur & Distwd Prgms","Other Salaries & Wages","3","Instructional Salaries","Staff Development Stipends","0","17026","0","17026","0","17026",
"2020","04-Curriculum and Instructional Programs","Dep of Sec Cur & Distwd Prgms","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","25476","0","25476","0","25476",
"2020","04-Curriculum and Instructional Programs","Dep of Sec Cur & Distwd Prgms","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","0","0","1","122895","0","0",
"2020","04-Curriculum and Instructional Programs","Div of Title I & Early Childhood Prgms/Svcs","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","41431","0","41431","0","41431",
"2020","04-Curriculum and Instructional Programs","Div of Title I & Early Childhood Prgms/Svcs","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","13163","0","13163","0","13163",
"2020","04-Curriculum and Instructional Programs","Div of Title I & Early Childhood Prgms/Svcs","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","1.014","108939","1.014","108939","1.014","109548",
"2020","04-Curriculum and Instructional Programs","ESOL & Bilingual Programs Unit","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","3060","0","3060","0","3060",
"2020","04-Curriculum and Instructional Programs","ESOL & Bilingual Programs Unit","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","1","127031","1","127031","1","128233",
"2020","11-Administration and Oversight","MCPS Television","Supplies & Materials","1","Administration","Other Program Supplies","0","19412","0","19412","0","19412",
"2020","04-Curriculum and Instructional Programs","Elementary Integrated Curriculum Team","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","8161","0","8161","0","8161",
"2020","04-Curriculum and Instructional Programs","Elementary Integrated Curriculum Team","Other Salaries & Wages","3","Instructional Salaries","Staff Development Stipends","0","6121","0","6121","0","6121",
"2020","04-Curriculum and Instructional Programs","Elementary Integrated Curriculum Team","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","0","0","2","245790","0","0",
"2020","04-Curriculum and Instructional Programs","Foundations Program Unit","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","2.75","232570","2.75","232570","2.75","234012",
"2020","04-Curriculum and Instructional Programs","Grant: Carl D. Perkins Voc & Tech Ed Impr Prgms","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","45826","0","45826","0","52773",
"2020","04-Curriculum and Instructional Programs","Grant: Carl D. Perkins Voc & Tech Ed Impr Prgms","Other Salaries & Wages","3","Instructional Salaries","Non-training Stipends","0","52145","0","52145","0","66127",
"2020","04-Curriculum and Instructional Programs","Grant: Carl D. Perkins Voc & Tech Ed Impr Prgms","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","79095","0","79095","0","76328",
"2020","04-Curriculum and Instructional Programs","Grant: Carl D. Perkins Voc & Tech Ed Impr Prgms","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","3.25","130080","3.25","130080","3.25","96658",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","2540","0","2540","0","2540",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","4302","0","4302","0","4302",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","3500","0","3500","0","3500",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Other Salaries & Wages","3","Instructional Salaries","Non-training Stipends","0","5841","0","5841","0","5841",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","5.95","541221","5.95","541221","5.95","541221",
"2020","04-Curriculum and Instructional Programs","Grant: National Institutes of Health Program","Other Salaries & Wages","3","Instructional Salaries","Non-training Stipends","0","1416","0","1416","0","1416",
"2020","04-Curriculum and Instructional Programs","Grant: National Institutes of Health Program","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","1539","0","1539","0","1539",
"2020","04-Curriculum and Instructional Programs","Grant: National Institutes of Health Program","Other Salaries & Wages","3","Instructional Salaries","National Institute Of Health P","0","237758","0","237758","0","237758",
"2020","04-Curriculum and Instructional Programs","Grant: National Institutes of Health Program","Other Salaries & Wages","3","Instructional Salaries","National Institute Of Health S","0","19173","0","19173","0","19173",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","233281","0","233281","0","233281",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","367909","0","367909","0","367909",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","4454227","0","4454227","0","4454227",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","14.3","1348018","14.3","1348018","14.3","1348018",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","98090","0","98090","0","46855",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Other Salaries & Wages","3","Instructional Salaries","Summer Employment -Teaching","0","142686","0","142686","0","132493",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Other Salaries & Wages","3","Instructional Salaries","Staff Development Stipends","0","12587","0","12587","0","53924",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Other Salaries & Wages","3","Instructional Salaries","Non-training Stipends","0","1080","0","1080","0","0",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","52800","0","52800","0","0",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","142109","0","142109","0","157186",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","20.9","1884022","20.9","1884022","18.9","1574997",
"2020","04-Curriculum and Instructional Programs","Grant: Title VII, American Indian Education","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","12000","0","12000","0","12000",
"2020","04-Curriculum and Instructional Programs","Head Start - Local","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","6000","0","6000","0","6000",
"2020","04-Curriculum and Instructional Programs","Head Start - Local","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","15000","0","15000","0","15000",
"2020","04-Curriculum and Instructional Programs","Head Start - Local","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","2.5","225912","2.5","225912","2.5","238015",
"2020","04-Curriculum and Instructional Programs","Interim Instructional Services","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","746533","0","746533","0","746533",
"2020","04-Curriculum and Instructional Programs","Interim Instructional Services","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","18430","0","18430","0","18430",
"2020","04-Curriculum and Instructional Programs","Interim Instructional Services","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","5","445545","5","445545","5","448548",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","101793","0","101793","0","131793",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","72797","0","72797","0","72797",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Other Salaries & Wages","3","Instructional Salaries","Support Services Substitutes","0","9773","0","9773","0","9773",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","16.425","878571","16.425","878571","16.475","910839",
"2020","04-Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","1098","0","1098","0","1098",
"2020","04-Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Other Salaries & Wages","3","Instructional Salaries","Staff Development Stipends","0","9996","0","9996","0","9996",
"2020","04-Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","5","545365","5","545365","5","548368",
"2020","04-Curriculum and Instructional Programs","Perkins Grant Local Match","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","19468","0","19468","0","19468",
"2020","04-Curriculum and Instructional Programs","Prekindergarten Programs","Other Salaries & Wages","3","Instructional Salaries","Non-training Stipends","0","11935","0","11935","0","11935",
"2020","04-Curriculum and Instructional Programs","Prekindergarten Programs","Other Salaries & Wages","3","Instructional Salaries","Professional Part-time","0","11517","0","11517","0","11517",
"2020","04-Curriculum and Instructional Programs","Prekindergarten Programs","Other Salaries & Wages","3","Instructional Salaries","Support Services Substitutes","0","71133","0","71133","0","71133",
"2020","04-Curriculum and Instructional Programs","Prekindergarten Programs","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","7.792","712856","7.792","712856","7.792","717535",
"2020","04-Curriculum and Instructional Programs","Program Assessments","Other Salaries & Wages","3","Instructional Salaries","Non-training Stipends","0","38716","0","38716","0","38716",
"2020","04-Curriculum and Instructional Programs","Title IV","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","0","0","0","0","152587",
"2020","04-Curriculum and Instructional Programs","Title IV","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","0","0","0","0","2880",
"2020","04-Curriculum and Instructional Programs","Title IV","Other Salaries & Wages","3","Instructional Salaries","Staff Development Stipends","0","0","0","0","0","324022",
"2020","04-Curriculum and Instructional Programs","Upcounty Early Childhood Center","Other Salaries & Wages","3","Instructional Salaries","Substitute Teachers","0","0","0","0","0","9900",
"2020","04-Curriculum and Instructional Programs","Upcounty Early Childhood Center","Other Salaries & Wages","3","Instructional Salaries","Support Services Part-time","0","0","0","0","0","1000",
"2020","04-Curriculum and Instructional Programs","Upcounty Early Childhood Center","Other Salaries & Wages","3","Instructional Salaries","Support Services Substitutes","0","0","0","0","0","2100",
"2020","04-Curriculum and Instructional Programs","Upcounty Early Childhood Center","Position Salaries & Wages","3","Instructional Salaries","Position Salaries & Wages","0","0","0","0","13.1","717525",
"2020","04-Curriculum and Instructional Programs","Accelerated and Enriched Instruction Unit","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","98213","0","98213","0","98213",
"2020","04-Curriculum and Instructional Programs","Bridge for Academic Validation Program","Supplies & Materials","4","Textbooks And Instructional Supplies","Program Supplies","0","496","0","496","0","496",
"2020","04-Curriculum and Instructional Programs","Career, Postsecondary Partnerships, & Perkins","Supplies & Materials","4","Textbooks And Instructional Supplies","Meals and Snacks","0","800","0","800","0","800",
"2020","04-Curriculum and Instructional Programs","Career, Postsecondary Partnerships, & Perkins","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","1000","0","1000","0","1000",
"2020","04-Curriculum and Instructional Programs","Dep of Sec Cur & Distwd Prgms","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","28993","0","28993","0","28993",
"2020","04-Curriculum and Instructional Programs","Div of Title I & Early Childhood Prgms/Svcs","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","14151","0","14151","0","14151",
"2020","04-Curriculum and Instructional Programs","ESOL & Bilingual Programs Unit","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","25784","0","25784","0","25784",
"2020","04-Curriculum and Instructional Programs","Grant: Carl D. Perkins Voc & Tech Ed Impr Prgms","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","295978","0","295978","0","493123",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Supplies & Materials","4","Textbooks And Instructional Supplies","Meals and Snacks","0","10000","0","10000","0","10000",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Supplies & Materials","4","Textbooks And Instructional Supplies","Program Supplies","0","15320","0","15320","0","15320",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","11788","0","11788","0","11788",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Supplies & Materials","4","Textbooks And Instructional Supplies","Office Supplies","0","7942","0","7942","0","7942",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","396952","0","396952","0","396952",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","40402","0","40402","0","122419",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Supplies & Materials","4","Textbooks And Instructional Supplies","Support for Nonpublic Schools","0","15885","0","15885","0","41155",
"2020","04-Curriculum and Instructional Programs","Grant: Title VII, American Indian Education","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","4318","0","4318","0","4318",
"2020","04-Curriculum and Instructional Programs","Head Start - Local","Supplies & Materials","4","Textbooks And Instructional Supplies","Meals and Snacks","0","24493","0","24493","0","24493",
"2020","04-Curriculum and Instructional Programs","Head Start - Local","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","41342","0","41342","0","41342",
"2020","04-Curriculum and Instructional Programs","Interim Instructional Services","Supplies & Materials","4","Textbooks And Instructional Supplies","Office Supplies","0","944","0","944","0","944",
"2020","04-Curriculum and Instructional Programs","Interim Instructional Services","Supplies & Materials","4","Textbooks And Instructional Supplies","Home & Hospital Materials","0","3550","0","3550","0","3550",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Supplies & Materials","4","Textbooks And Instructional Supplies","Office Supplies","0","24738","0","24738","0","27413",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","103148","0","103148","0","155814",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Supplies & Materials","4","Textbooks And Instructional Supplies","Meals and Snacks","0","33360","0","33360","0","33360",
"2020","04-Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Supplies & Materials","4","Textbooks And Instructional Supplies","Meals and Snacks","0","145000","0","145000","0","145000",
"2020","04-Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","6225","0","6225","0","6225",
"2020","04-Curriculum and Instructional Programs","Perkins Grant Local Match","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","31302","0","31302","0","31302",
"2020","04-Curriculum and Instructional Programs","Prekindergarten Programs","Supplies & Materials","4","Textbooks And Instructional Supplies","Meals and Snacks","0","32430","0","32430","0","32430",
"2020","04-Curriculum and Instructional Programs","Prekindergarten Programs","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","26725","0","26725","0","26725",
"2020","04-Curriculum and Instructional Programs","Secondary ESOL","Supplies & Materials","4","Textbooks And Instructional Supplies","Textbooks","0","23901","0","23901","0","23901",
"2020","04-Curriculum and Instructional Programs","Secondary ESOL","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","1821","0","1821","0","1821",
"2020","04-Curriculum and Instructional Programs","Title IV","Supplies & Materials","4","Textbooks And Instructional Supplies","Program Supplies","0","0","0","0","0","40500",
"2020","04-Curriculum and Instructional Programs","Title IV","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","0","0","0","0","716488",
"2020","04-Curriculum and Instructional Programs","Upcounty Early Childhood Center","Supplies & Materials","4","Textbooks And Instructional Supplies","Office Supplies","0","0","0","0","0","2000",
"2020","04-Curriculum and Instructional Programs","Upcounty Early Childhood Center","Supplies & Materials","4","Textbooks And Instructional Supplies","Meals and Snacks","0","0","0","0","0","4466",
"2020","04-Curriculum and Instructional Programs","Upcounty Early Childhood Center","Supplies & Materials","4","Textbooks And Instructional Supplies","Instructional Materials","0","0","0","0","0","2500",
"2020","04-Curriculum and Instructional Programs","Career, Postsecondary Partnerships, & Perkins","Other Expenses","5","Other Instructional Costs","Other Program Costs","0","10000","0","10000","0","10000",
"2020","04-Curriculum and Instructional Programs","Career, Postsecondary Partnerships, & Perkins","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","322","0","322","0","322",
"2020","04-Curriculum and Instructional Programs","Dep of Sec Cur & Distwd Prgms","Contractual Services","5","Other Instructional Costs","Building Rental","0","550","0","550","0","550",
"2020","04-Curriculum and Instructional Programs","Dep of Sec Cur & Distwd Prgms","Contractual Services","5","Other Instructional Costs","Contractual Services","0","10000","0","10000","0","10000",
"2020","04-Curriculum and Instructional Programs","Div of Title I & Early Childhood Prgms/Svcs","Contractual Services","5","Other Instructional Costs","Equipment Maintenance","0","2540","0","2540","0","2540",
"2020","04-Curriculum and Instructional Programs","Div of Title I & Early Childhood Prgms/Svcs","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","6691","0","6691","0","6691",
"2020","04-Curriculum and Instructional Programs","ESOL & Bilingual Programs Unit","Contractual Services","5","Other Instructional Costs","Equipment Maintenance","0","390","0","390","0","390",
"2020","04-Curriculum and Instructional Programs","ESOL & Bilingual Programs Unit","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","7097","0","7097","0","7097",
"2020","04-Curriculum and Instructional Programs","ESOL & Bilingual Programs Unit","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","274","0","274","0","274",
"2020","04-Curriculum and Instructional Programs","Elementary Integrated Curriculum Team","Contractual Services","5","Other Instructional Costs","Contractual Services","0","2000","0","2000","0","2000",
"2020","04-Curriculum and Instructional Programs","Elementary Integrated Curriculum Team","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","3860","0","3860","0","3860",
"2020","04-Curriculum and Instructional Programs","Grant: Carl D. Perkins Voc & Tech Ed Impr Prgms","Contractual Services","5","Other Instructional Costs","Contractual Services","0","127500","0","127500","0","85750",
"2020","04-Curriculum and Instructional Programs","Grant: Carl D. Perkins Voc & Tech Ed Impr Prgms","Furniture & Equipment","5","Other Instructional Costs","Additional Furniture/Equipment","0","109619","0","109619","0","158201",
"2020","04-Curriculum and Instructional Programs","Grant: Carl D. Perkins Voc & Tech Ed Impr Prgms","Other Expenses","5","Other Instructional Costs","Non-local Travel","0","49472","0","49472","0","70152",
"2020","04-Curriculum and Instructional Programs","Grant: Carl D. Perkins Voc & Tech Ed Impr Prgms","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","133130","0","133130","0","139610",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Contractual Services","5","Other Instructional Costs","Consultants","0","22500","0","22500","0","22500",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Contractual Services","5","Other Instructional Costs","Building Rental","0","4000","0","4000","0","4000",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Other Expenses","5","Other Instructional Costs","Non-local Travel","0","5000","0","5000","0","5000",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Other Expenses","5","Other Instructional Costs","Activities-Parents & Students","0","12200","0","12200","0","12200",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","3500","0","3500","0","3500",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","10213","0","10213","0","10213",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Contractual Services","5","Other Instructional Costs","Building Rental","0","540","0","540","0","540",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Contractual Services","5","Other Instructional Costs","Equipment Maintenance","0","2900","0","2900","0","2900",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Contractual Services","5","Other Instructional Costs","Contractual Services","0","394630","0","394630","0","394630",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Furniture & Equipment","5","Other Instructional Costs","Non-capitalized Equipment","0","31770","0","31770","0","31770",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","18000","0","18000","0","18000",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Other Expenses","5","Other Instructional Costs","NU - Payments to LEAs","0","5074","0","5074","0","5074",
"2020","04-Curriculum and Instructional Programs","Grant: Title I, Part A Programs","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","1930","0","1930","0","1930",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Contractual Services","5","Other Instructional Costs","Contractual Services","0","62811","0","62811","0","94125",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Contractual Services","5","Other Instructional Costs","Instructional Computer Repair","0","15905","0","15905","0","0",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Other Expenses","5","Other Instructional Costs","Non-local Travel","0","0","0","0","0","7953",
"2020","04-Curriculum and Instructional Programs","Grant: Title III, English Language Acquisition Prg","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","0","0","0","0","6580",
"2020","04-Curriculum and Instructional Programs","Grant: Title VII, American Indian Education","Contractual Services","5","Other Instructional Costs","Contractual Services","0","4218","0","4218","0","4218",
"2020","04-Curriculum and Instructional Programs","Interim Instructional Services","Contractual Services","5","Other Instructional Costs","Contractual Services","0","15646","0","15646","0","15646",
"2020","04-Curriculum and Instructional Programs","Interim Instructional Services","Contractual Services","5","Other Instructional Costs","Out-of-Cty Hospital Teaching","0","30290","0","30290","0","30290",
"2020","04-Curriculum and Instructional Programs","Interim Instructional Services","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","18474","0","18474","0","18474",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Contractual Services","5","Other Instructional Costs","Contractual Services","0","40718","0","40718","0","50718",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Furniture & Equipment","5","Other Instructional Costs","Additional Furniture/Equipment","0","18000","0","18000","0","36000",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","1000","0","1000","0","1000",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","2500","0","2500","0","2500",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Other Expenses","5","Other Instructional Costs","Activities-Parents & Students","0","5708","0","5708","0","5708",
"2020","04-Curriculum and Instructional Programs","Office of Curriculum & Instructional Programs","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","111","0","111","0","111",
"2020","04-Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Contractual Services","5","Other Instructional Costs","Contractual Services","0","180000","0","180000","0","180000",
"2020","04-Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","3935","0","3935","0","3935",
"2020","04-Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","1000","0","1000","0","1000",
"2020","04-Curriculum and Instructional Programs","Perkins Grant Local Match","Contractual Services","5","Other Instructional Costs","Equipment Rental","0","880","0","880","0","880",
"2020","04-Curriculum and Instructional Programs","Perkins Grant Local Match","Other Expenses","5","Other Instructional Costs","Non-local Travel","0","1500","0","1500","0","1500",
"2020","04-Curriculum and Instructional Programs","Perkins Grant Local Match","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","4000","0","4000","0","4000",
"2020","04-Curriculum and Instructional Programs","Prekindergarten Programs","Contractual Services","5","Other Instructional Costs","Contractual Services","0","6875","0","6875","0","6875",
"2020","04-Curriculum and Instructional Programs","Prekindergarten Programs","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","800","0","800","0","800",
"2020","04-Curriculum and Instructional Programs","Prekindergarten Programs","Other Expenses","5","Other Instructional Costs","Activities-Parents & Students","0","6450","0","6450","0","6450",
"2020","04-Curriculum and Instructional Programs","Program Assessments","Contractual Services","5","Other Instructional Costs","Contractual Assessment Scoring","0","44349","0","44349","0","44349",
"2020","04-Curriculum and Instructional Programs","Title IV","Contractual Services","5","Other Instructional Costs","Consultants","0","0","0","0","0","300000",
"2020","04-Curriculum and Instructional Programs","Title IV","Contractual Services","5","Other Instructional Costs","Contractual Services","0","0","0","0","0","310185",
"2020","04-Curriculum and Instructional Programs","Title IV","Other Expenses","5","Other Instructional Costs","NU - Payments to LEAs","0","0","0","0","0","97352",
"2020","04-Curriculum and Instructional Programs","Upcounty Early Childhood Center","Contractual Services","5","Other Instructional Costs","Contractual Services","0","0","0","0","0","2000",
"2020","04-Curriculum and Instructional Programs","Upcounty Early Childhood Center","Other Expenses","5","Other Instructional Costs","Activities-Parents & Students","0","0","0","0","0","2000",
"2020","04-Curriculum and Instructional Programs","Interim Instructional Services","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","3","339974","3","339974","3","341776",
"2020","04-Curriculum and Instructional Programs","MacDonald Knolls Early Childhood Center","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","3.475","249887","3.475","249887","3.475","251729",
"2020","04-Curriculum and Instructional Programs","Upcounty Early Childhood Center","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","0","0","0","0","0.875","28755",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Position Salaries & Wages","7","Student Personnel Services","Position Salaries & Wages","7.75","459462","7.75","459462","7.75","459462",
"2020","04-Curriculum and Instructional Programs","Head Start - Local","Position Salaries & Wages","7","Student Personnel Services","Position Salaries & Wages","7.5","489702","7.5","489702","7.5","495027",
"2020","04-Curriculum and Instructional Programs","Prekindergarten Programs","Position Salaries & Wages","7","Student Personnel Services","Position Salaries & Wages","13.09","759164","13.09","759164","13.09","763832",
"2020","04-Curriculum and Instructional Programs","Outdoor Environmental Education Programs","Supplies & Materials","8","Health Services","Health Care Supplies","0","1590","0","1590","0","1590",
"2020","04-Curriculum and Instructional Programs","Grant: Carl D. Perkins Voc & Tech Ed Impr Prgms","Other Expenses","9","Student Transportation","Student Transportation","0","28160","0","28160","0","44968",
"2020","04-Curriculum and Instructional Programs","Grant: Head Start Programs","Other Expenses","9","Student Transportation","Field Trips","0","10200","0","10200","0","10200",
