"applicationtype","permitno","worktype","usecode","addeddate","issueddate","finaleddate","status","description","stno","predir","stname","suffix","postdir","city","state","zip","descoflocation","allegheny","bge","comcast","pepco","bus_shelter","verizon","wgl","wssc","location"
"PUBLIC RIGHT OF WAY","359659","INSTALL","PUBLIC UTILITY","2017-08-29T10:08:10.000","2017-09-06T01:09:42.000","2019-06-19T10:06:09.000","Finaled","INSTALL TEST STATION ON MAIN,&nbsp;gas service in accordance with WASHINGTON GAS PLAN NO.761094. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Permittee must check and coordinate with MCDOT paving project schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","515",,"DENNIS","AVE",,"SILVER SPRING","MD","20901","515 DENNIS AVE

SILVE SPRING, MD 20901",,,,,,,"761094",,"515 DENNIS AVE
SILVER SPRING, MD 20901
(39.026719, -77.019361)"
"PUBLIC RIGHT OF WAY","361564","INSTALL","PUBLIC UTILITY","2018-01-11T01:01:08.000","2018-01-12T08:01:12.000","2019-06-19T10:06:43.000","Finaled","Under the pavement cut moratorium until 5/14/2020.&nbsp; A full width 2� mill and overlay is required per the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; Actual length of M&amp;O shall be determined by the inspector on site.&nbsp; Install gas service in accordance with WASHINGTON GAS PLAN NO. 797929.&nbsp; Work shall comply with the current Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction.&nbsp; All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.","107",,"NORTHWOOD","AVE",,"SILVER SPRING","MD","20901",,,,,,,,"797929",,"107 NORTHWOOD AVE
SILVER SPRING, MD 20901
(39.027471, -77.013814)"
"PUBLIC RIGHT OF WAY","219459","INSTALL","PUBLIC UTILITY","2002-11-13T10:11:03.000","2002-11-13T12:11:00.000","2015-03-18T11:03:53.000","Completed","On Namakagen Road build 8 feet of conduit, replace wire and OH,UG and associated equipment in accordance with Plan No.5722157. Contact person is Ramel Gibson at 301-931-2834.","5503",,"NAMAKAGAN","RD",,"BETHESDA","MD","20816",,,,,,,,,,"5503 NAMAKAGAN RD
BETHESDA, MD 20816
(38.95779, -77.111191)"
"PUBLIC RIGHT OF WAY","222056","CONSTRUCT","DRIVEWAY","2003-06-03T10:06:57.000","2003-08-12T08:08:00.000","2005-05-03T12:05:00.000","Completed","Construct the following type driveway in accordance with Montgomery County Standards and Specifications and the direction of the DPS Inspector.  All future maintenance of this apron will be the responsibility of the property owner.

MCDOT Standard: MC  301.03.

Pipe size 13"" x 17"".","16709",,"ALEXANDER MANOR","DR",,"SILVER SPRING","MD","20905",,,,,,,,,,"16709 ALEXANDER MANOR DR
SILVER SPRING, MD 20905
(39.136157, -77.01827)"
"PUBLIC RIGHT OF WAY","362271","INSTALL","PUBLIC UTILITY","2018-02-22T08:02:47.000","2018-03-07T11:03:12.000","2019-06-19T10:06:09.000","Finaled","Replace wire, install clamps, transfer service and associated equipment to provide service to residence in accordance with PEPCO PLAN NO.3563684. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","107",,"NORTHWOOD","AVE",,"SILVER SPRING","MD","20901","Silver Spring - 107 Northwood Ave",,,,"3563684",,,,,"107 NORTHWOOD AVE
SILVER SPRING, MD 20901
(39.027471, -77.013814)"
"PUBLIC RIGHT OF WAY","362460","INSTALL","PUBLIC UTILITY","2018-03-07T10:03:09.000","2018-03-12T03:03:22.000","2019-06-19T12:06:26.000","Finaled","Under the pavement cut moratorium until 4/28/18.&nbsp; A full width 2� mill and overlay&nbsp;is required&nbsp;per the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; Actual length of M&amp;O shall be determined by the inspector on site.&nbsp;&nbsp;&nbsp;Replace gas service in accordance with WASHINGTON GAS PLAN NO. 766869.&nbsp; Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp;&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.&nbsp;&nbsp;","2807",,"JENNINGS","RD",,"KENSINGTON","MD","20895",,,,,,,,"766869",,"2807 JENNINGS RD
KENSINGTON, MD 20895
(39.030761, -77.059369)"
"PUBLIC RIGHT OF WAY","362838","INSTALL","PUBLIC UTILITY","2018-04-04T10:04:47.000","2018-04-06T09:04:30.000","2019-06-19T09:06:11.000","Finaled","Renew&nbsp;sewer house connection in accordance with WSSC permit, plans and specifications. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector.&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.","10810",,"KELLER","ST",,"SILVER SPRING","MD","20902","RENEW 20 LF SHC AT 10810 KELLER ST., SILVER SPRING",,,,,,,,"LC5797A14","10810 KELLER ST
SILVER SPRING, MD 20902
(39.033069, -77.032878)"
"PUBLIC RIGHT OF WAY","362856","INSTALL","PUBLIC UTILITY","2018-04-05T07:04:03.000","2018-04-06T11:04:42.000","2019-06-19T10:06:43.000","Finaled","Under the pavement cut moratorium until 11/29/18.&nbsp; A full width 2� mill and overlay&nbsp;is required&nbsp;per the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; Actual length of M&amp;O shall be determined by the inspector on site.&nbsp;&nbsp; Install water and sewer house connections in accordance with WSSC permit, plans and specifications. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp;&nbsp;&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.","8003",,"NEWDALE","RD",,"BETHESDA","MD","20814",,,,,,,,,"1201542","8003 NEWDALE RD
BETHESDA, MD 20814
(38.990228, -77.085664)"
"PUBLIC RIGHT OF WAY","243238","CONSTRUCT","DRIVEWAY","2006-02-09T03:02:14.000","2006-03-02T08:03:00.000","2007-09-19T03:09:00.000","Completed","DW Permit:	
Construct the following type driveway in accordance with Montgomery County Standards and Specifications and the direction of the DPS Inspector.  All future maintenance of this apron will be the responsibility of the property owner.

	MCDOT Standard: MC  301.03","7713",,"RADNOR","RD",,"BETHESDA","MD","20817",,,,,,,,,,"7713 RADNOR RD
BETHESDA, MD 20817
(38.987141, -77.117932)"
"PUBLIC RIGHT OF WAY","365555","INSTALL","PUBLIC UTILITY","2018-10-09T05:10:04.000","2018-10-24T12:10:29.000","2019-06-19T09:06:29.000","Finaled","Replace 1 overhead transformer, 3 poles and associated equipment to feed service to a new single family homein accordance with PEPCO PLAN NO. 3589974. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","5600",,"HUNTINGTON","PKWY",,"BETHESDA","MD","20814","Bethesda, Md - 5600-T Huntington Parkway",,,,,,,"3589974",,"5600 HUNTINGTON PKWY
BETHESDA, MD 20814
(38.99182, -77.112638)"
"PUBLIC RIGHT OF WAY","368340","RESTORE AND / OR REPAIR","DRIVEWAY","2019-04-15T12:04:03.000","2019-05-02T10:05:31.000","2019-06-03T09:06:27.000","Completed","Residential DrivewayRemove existing driveway and construct MCDOT Standard MC-301.03 type driveway with 13 x 17 drainage pipe&nbsp;in accordance with the County Design Standards.&nbsp; All works in the ROW shall be performed as directed by DPS ROW inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction.&nbsp;&nbsp; All lane and sidewalk closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the inspector. (Maryland DNR permit is required prior to remove/impact street trees.&nbsp; Complete tree protection and replanting per MC DPS approved Tree Protection Plan.)","18515",,"CRESTMOUNT","RD",,"BOYDS","MD","20841",,,,,,,,,,"18515 CRESTMOUNT RD
BOYDS, MD 20841
(39.163663, -77.309439)"
"PUBLIC RIGHT OF WAY","256768","INSTALL","PUBLIC UTILITY","2008-02-20T11:02:14.000","2008-03-07T02:03:00.000","2021-08-11T07:08:45.000","Finaled","On ELKART ST (HOUSE #1905) repair on gas main and service in accordance with WASHINGTON GAS PLAN NO. 72983. Construct utility pavement patch in kind as directed by the inspector in the field.  A mill and overlay shall be required should the patch not meet the specifications as set forth by the current Maryland State Highway Administration (MSHA) Specifications and Montgomery County Specifications for Utility Construction Permit. Complete repair (restoration of right of way) shall be made of any and all damages done to the existing improvements in the public right of way caused by construction operations on this site. PRE-CONSTRUCTION MEETING REQUIREDCONTACT MCDPS INSPECTOR CHRIS CARY AT 301-370-3686 BEFORE AND AFTER INSTALLATION.",,,,,,,,,"1905 ELKHART STREET",,,,,,,"72983",,
"PUBLIC RIGHT OF WAY","388588","INSTALL","PUBLIC UTILITY","2022-06-29T02:06:38.000","2022-07-07T12:07:07.000",,"Issued","Replace&nbsp;gas service in accordance with Washington Gas plan. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector.&nbsp; Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work.&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.&nbsp;&nbsp;","11707",,"JUDSON","RD",,"SILVER SPRING","MD","20902",,,,,,,,"952949",,"11707 JUDSON RD
SILVER SPRING, MD 20902
(39.049348, -77.0598)"
"PUBLIC RIGHT OF WAY","369092","INSTALL","PUBLIC UTILITY","2019-05-21T10:05:41.000","2019-06-19T09:06:40.000",,"Issued","Under pavement cut moratorium until 5/31/2020.&nbsp; A full width 2-inch-depth mill and overlay&nbsp;is required&nbsp;per the current County Specifications for Utility Construction Permit and as directed by DPS ROW inspector.&nbsp; Actual length of M&amp;O shall be determined by the inspector on site.&nbsp; Install gas service in accordance with Washington Gas Plan No. 880745. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp;&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.&nbsp;&nbsp;","5906",,"KINGSWOOD","RD",,"BETHESDA","MD","20814",,,,,,,,"880745",,"5906 KINGSWOOD RD
BETHESDA, MD 20814
(39.018629, -77.118899)"
"PUBLIC RIGHT OF WAY","372543","INSTALL","PUBLIC UTILITY","2019-11-27T01:11:04.000","2019-12-10T01:12:52.000","2020-08-13T10:08:34.000","Finaled","INSTALL 3/4"" GAS SVC OFF EXST 12"" WRPD-20# MAIN in accordance with WASHINGTON GAS PLAN NO. 894735. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","6005",,"MAIDEN","LN",,"BETHESDA","MD","20817",,,,,,,,"894375",,"6005 MAIDEN LN
BETHESDA, MD 20817
(38.985081, -77.120404)"
"PUBLIC RIGHT OF WAY","371628","INSTALL","PUBLIC UTILITY","2019-10-03T04:10:14.000","2019-10-21T11:10:06.000",,"Issued","Rehab&nbsp;water&nbsp;main in accordance with WSSC permit, plans and specifications. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector. Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work. Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.",,,,,,,,,"Across from 11600 Ashley Dr. Rockville, MD 20852",,,,,,,,,
"PUBLIC RIGHT OF WAY","369132","INSTALL","PUBLIC UTILITY","2019-05-22T09:05:20.000","2019-06-19T09:06:52.000","2021-06-29T10:06:35.000","Finaled","Install gas service outside of pavement in accordance with Washington Gas Plan No. 881598. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector.&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.&nbsp;&nbsp;","5312",,"BRILEY","PL",,"BETHESDA","MD","20816",,,,,,,,"881598",,"5312 BRILEY PL
BETHESDA, MD 20816
(38.960919, -77.113241)"
"PUBLIC RIGHT OF WAY","369418","CONSTRUCT","GRADING, PAVING & STORM DRAIN","2019-06-06T12:06:47.000","2020-02-28T12:02:59.000","2021-08-26T03:08:11.000","Finaled","MUST HAVE PRECONSTRUCTION MEETING WITH DPS ROW INSPECTOR PRIOR TO CONSTRUCTION. Construct storm drains in accordance with Montgomery County Standards and Specifications and approved plans (Structures No. M-23, M-34 and connecting pipe and appurtenances). Construct sidewalk, curb and gutter, handicap ramps and driveway entrances as per Montgomery County Standards and Specifications and approved plans. Plant street trees in accordance with Montgomery County Code, Sec.49-35(j) &amp; (I) and approved plan. All lane closure and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.  Roadside Tree Plan&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Perform right of way tree removal and planting per the approved ROW plan.&nbsp; Tree planting must occur between the months of October and April.&nbsp; See sheets 3 and 4 of the ROW plan set for details.",,,,,,,,,"[CABIN JOHN VILLAGE  - P/SD/IMP] SEVEN LOCKS ROAD: From Tuckerman Rd, continuing approximately 740 feet north.",,,,,,,,,
"PUBLIC RIGHT OF WAY","371629","INSTALL","PUBLIC UTILITY","2019-10-03T04:10:04.000","2019-10-21T11:10:42.000",,"Issued","Rehab&nbsp;water&nbsp;main in accordance with WSSC permit, plans and specifications. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector. Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work. Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.",,,,,,,,,"Next to 11335 Palisades Ct Kensington, MD 20895",,,,,,,,,
"PUBLIC RIGHT OF WAY","219594","CONSTRUCT","DRIVEWAY","2002-11-25T08:11:21.000","2002-11-25T08:11:00.000","2002-11-26T01:11:15.000","Completed","Construct the following type driveway in accordance with Montgomery County Standards and Specifications and the direction of the DPS Inspector.  All future maintenance of this apron will be the responsibility of the property owner.

	MCDOT Standard: MC  301.01","11903",,"IVANHOE","ST",,"SILVER SPRING","MD","20902",,,,,,,,,,"11903 IVANHOE ST
SILVER SPRING, MD 20902
(39.05103, -77.056965)"
"PUBLIC RIGHT OF WAY","371630","INSTALL","PUBLIC UTILITY","2019-10-03T04:10:51.000","2019-10-21T11:10:40.000",,"Issued","Rehab&nbsp;water&nbsp;main in accordance with WSSC permit, plans and specifications. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector. Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work. Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.",,,,,,,,,"Next to 11500 Bucknell Dr. Silver Spring, MD 20902.",,,,,,,,,
"PUBLIC RIGHT OF WAY","271659","INSTALL","PUBLIC UTILITY","2011-10-14T03:10:59.000","2012-11-28T02:11:27.000","2022-01-06T08:01:13.000","Finaled","&nbsp;Restoration of cocrete ramp walk and HC ramp Remove and replace water meter vault piping and connection in accordance with WSSC plans and specifications. Work shall comply with ADA requirements, Montgomery County Specifications for Utility Construction Permit and the direction of the DPS Inspector. A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.",,,,,,,,,"DALEWOOD ROAD: NEAR DEAN RD.Weaton High School",,,,,,,,"MV5190D11",
"PUBLIC RIGHT OF WAY","369691","INSTALL","PUBLIC UTILITY","2019-06-19T08:06:08.000","2019-07-24T11:07:32.000",,"Issued","Place 2-864 Fiber cables from Montrose&nbsp;corner in the right turn lane&nbsp;( MH1277 to MH2277). Place fiber stub in MH2277 in accordance with VERIZON PLAN NO. 1A3HL7C. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG). A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp;&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","6000",,"MONTROSE","RD",,"ROCKVILLE","MD","20852",,,,,,,"EWO #1A3HL7C-verizon",,,"6000 MONTROSE RD
ROCKVILLE, MD 20852
(39.05285, -77.121251)"
"PUBLIC RIGHT OF WAY","369607","INSTALL","TELCOM","2019-06-14T03:06:19.000","2019-07-11T09:07:39.000","2021-08-02T11:08:05.000","Finaled","COMCAST TO INSTALL OH COAX &amp; FIBER OVERLASHED TO EX. COMCAST CABLE ON EX PEPCO POLES ALONG RUSSETT RD, MANORVALE RD, DRAKE DR, SLOAN ST, DOWLAIS DR, FLINT ROCK RD IN ROCKVILLE, MD. TOTAL OH FOOTAGE - 10,218 LINEAR FEET (IN PUBLIC R/W) - TOTAL OH FOOTAGE- 102 LINEAR FEET ( ON PRIVATE PROPERTY) PROPOSED POLE ATTACHMENTS- 85 - EXISTING POLE ATTACHMENTS- 65 in accordance with COMCAST PLAN. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","5304",,"RUSSETT","RD",,"ROCKVILLE","MD","20853",,,,"0270A-OH-2",,,,,,"5304 RUSSETT RD
ROCKVILLE, MD 20853
(39.089156, -77.105571)"
"PUBLIC RIGHT OF WAY","371747","INSTALL","PUBLIC UTILITY","2019-10-10T03:10:24.000","2019-10-21T10:10:43.000","2020-07-15T11:07:38.000","Finaled","Install water&nbsp;house connection in accordance with WSSC permit, plans and specifications. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector. Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work. Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.","6306",,"WILSON","LN",,"BETHESDA","MD","20817","On Wilson Lane service road.",,,,,,,,"P#1267419","6306 WILSON LN
BETHESDA, MD 20817
(38.987846, -77.128714)"
"PUBLIC RIGHT OF WAY","383082","CONSTRUCT","DRIVEWAY","2021-08-19T04:08:41.000","2021-10-06T03:10:20.000",,"Issued","Residential Driveway - Construct temporary stabilized construction entrance&nbsp; and MCDOT Standard MC-301.05 type driveway in accordance with the County Design Standards.&nbsp; All works in the ROW shall be performed as directed by DPS ROW inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction.&nbsp;&nbsp; All lane and sidewalk closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the inspector. A Maryland DNR permit/MCDPS Roadside Tree Protection&nbsp;is not required.&nbsp;","10201",,"MENLO","AVE",,"SILVER SPRING","MD","20910",,,,,,,,,,"10201 MENLO AVE
SILVER SPRING, MD 20910
(39.022547, -77.05888)"
"PUBLIC RIGHT OF WAY","381396","INSTALL","PUBLIC UTILITY","2021-05-12T03:05:46.000","2021-05-13T03:05:08.000",,"Issued","Install gas service in accordance with Washington Gas Plan No. 936623. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector.&nbsp; Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work.&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.&nbsp;&nbsp;","6100",,"WAYSIDE","DR",,"ROCKVILLE","MD","20852",,,,,,,,"936623 - WASH GAS",,"6100 WAYSIDE DR
ROCKVILLE, MD 20852
(39.033989, -77.128533)"
