Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation,Council Districts,Councils,Communities,Zip Codes,Municipalities
08/09/2019,06:41:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LOST KNIFE ROAD @ ODENDHAL AVE,39.1539416666667,-77.201825,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,HISPANIC,M,GAITHERSBURG,MD,MD,B - Unmarked Patrol,"(39.1539416666667, -77.201825)",3,3,36,35,21
08/09/2019,06:32:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LOST KNIFE ROAD @ ODENDHAL AVE,39.1539416666667,-77.201825,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,HISPANIC,M,GAITHERSBURG,MD,MD,B - Unmarked Patrol,"(39.1539416666667, -77.201825)",3,3,36,35,21
08/09/2019,07:11:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LOST KNIFE ROAD @ ODENDHAL AVE,39.1539416666667,-77.201825,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,HISPANIC,F,MONTGOMERY VILLAGE,MD,MD,B - Unmarked Patrol,"(39.1539416666667, -77.201825)",3,3,36,35,21
08/09/2019,06:00:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LOST KNIFE ROAD @ ODENDHAL AVE,39.1539416666667,-77.201825,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,M,MONTGOMERY VILLAGE,MD,MD,B - Unmarked Patrol,"(39.1539416666667, -77.201825)",3,3,36,35,21
08/09/2019,07:41:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LOST KNIFE ROAD @ ODENDHAL AVE,39.1539416666667,-77.201825,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,M,GERMANTOWN,MD,MD,B - Unmarked Patrol,"(39.1539416666667, -77.201825)",3,3,36,35,21
08/09/2019,07:17:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LOST KNIFE ROAD @ ODENDHAL AVE,39.1539416666667,-77.201825,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,HISPANIC,M,MONTGOMERY VILLAGE,MD,MD,B - Unmarked Patrol,"(39.1539416666667, -77.201825)",3,3,36,35,21
08/09/2019,06:32:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LOST KNIFE ROAD @ ODENDHAL AVE,39.1539416666667,-77.201825,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,HISPANIC,M,GAITHERSBURG,MD,MD,B - Unmarked Patrol,"(39.1539416666667, -77.201825)",3,3,36,35,21
08/09/2019,07:00:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LOST KNIFE ROAD @ ODENDHAL AVE,39.1539416666667,-77.201825,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,HISPANIC,M,MONTGOMERY VILLAGE,MD,MD,B - Unmarked Patrol,"(39.1539416666667, -77.201825)",3,3,36,35,21
08/09/2019,06:24:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LOST KNIFE ROAD @ ODENDHAL AVE,39.1539416666667,-77.201825,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,HISPANIC,F,GAITHERSBURG,MD,MD,B - Unmarked Patrol,"(39.1539416666667, -77.201825)",3,3,36,35,21
08/09/2019,07:32:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LOST KNIFE ROAD @ ODENDHAL AVE,39.1539416666667,-77.201825,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,HISPANIC,M,GAITHERSBURG,MD,MD,B - Unmarked Patrol,"(39.1539416666667, -77.201825)",3,3,36,35,21
08/09/2019,07:58:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LOST KNIFE ROAD @ ODENDHAL AVE,39.1539416666667,-77.201825,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,HISPANIC,F,MONTGOMERY VILLAGE,MD,MD,B - Unmarked Patrol,"(39.1539416666667, -77.201825)",3,3,36,35,21
08/09/2019,06:08:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LOST KNIFE ROAD @ ODENDHAL AVE,39.1539416666667,-77.201825,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,HISPANIC,F,GERMANTOWN,MD,MD,B - Unmarked Patrol,"(39.1539416666667, -77.201825)",3,3,36,35,21
08/09/2019,06:17:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LOST KNIFE ROAD @ ODENDHAL AVE,39.1539416666667,-77.201825,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,HISPANIC,F,GAITHERSBURG,MD,MD,B - Unmarked Patrol,"(39.1539416666667, -77.201825)",3,3,36,35,21
08/06/2019,16:55:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,BETHESDA AVE/ WISCONSIN AVE,38.981844,-77.0930458333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,BUICK,LACROSSE,WHITE,Warning,21-502(b),Transportation Article,False,BLACK,M,LAUREL,MD,MD,A - Marked Patrol,"(38.981844, -77.0930458333333)",1,1,5,111,1
08/06/2019,17:57:00,MCP,"4th District, Wheaton",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,CONNECTICUT AVE @ PEAR TREE LANE,39.0888616666667,-77.0719383333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0888616666667, -77.0719383333333)",4,4,59,6,1
08/06/2019,17:57:00,MCP,"4th District, Wheaton",PEDESTRIAN FAILURE TO YIELD RIGHT-OF-WAY TO VEH. WHEN UNSAFELY CROSSING ROADWAY,CONNECTICUT AVE @ PEAR TREE LANE,39.0888616666667,-77.0719383333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(b),Transportation Article,False,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0888616666667, -77.0719383333333)",4,4,59,6,1
08/02/2019,08:20:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.0296766666667,-77.1068366666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,HISPANIC,M,NORTH BETHESDA,DC,MD,A - Marked Patrol,"(39.0296766666667, -77.1068366666667)",1,1,19,60,1
08/02/2019,08:28:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.0296766666667,-77.1068366666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,BLACK,F,NORTH BEHTESDA,MD,MD,A - Marked Patrol,"(39.0296766666667, -77.1068366666667)",1,1,19,60,1
08/02/2019,08:01:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.0296766666667,-77.1068366666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0296766666667, -77.1068366666667)",1,1,19,60,1
08/02/2019,08:10:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.0296766666667,-77.1068366666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,WHITE,M,NORTH BETESDA,MD,TX,A - Marked Patrol,"(39.0296766666667, -77.1068366666667)",1,1,19,60,1
08/02/2019,08:03:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.0296766666667,-77.1068366666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,WHITE,F,ELLICOTT CITY,MD,MD,A - Marked Patrol,"(39.0296766666667, -77.1068366666667)",1,1,19,60,1
08/02/2019,08:01:00,MCP,"2nd District, Bethesda",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,TUCKERMAN LN AND GROSVENOR PL,39.0295033333333,-77.106925,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,F,N BETHESDA,MD,VA,A - Marked Patrol,"(39.0295033333333, -77.106925)",1,1,19,60,1
08/02/2019,08:25:00,MCP,"2nd District, Bethesda",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,TUCKERMAN LN AND GROSVENOR PL,39.029565,-77.10682,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,F,NORTH BETHESDA,MD,MD,A - Marked Patrol,"(39.029565, -77.10682)",1,1,19,60,1
08/02/2019,08:28:00,MCP,"2nd District, Bethesda",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,TUCKERMAN LN AND GROSVENOR PL,39.029565,-77.10682,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,OTHER,F,NORTH BETHESDA,MD,MD,A - Marked Patrol,"(39.029565, -77.10682)",1,1,19,60,1
08/02/2019,08:21:00,MCP,"2nd District, Bethesda",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,TUCKERMAN LN AND GROSVENOR PL,39.029565,-77.10682,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,F,N BETHESDA,MD,VA,A - Marked Patrol,"(39.029565, -77.10682)",1,1,19,60,1
08/02/2019,08:10:00,MCP,"2nd District, Bethesda",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,TUCKERMAN LN AND GROSVENOR PL,39.02949,-77.10694,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,M,NORTH BETHESDA,MD,MD,A - Marked Patrol,"(39.02949, -77.10694)",1,1,19,60,1
08/02/2019,08:18:00,MCP,"2nd District, Bethesda",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,TUCKERMAN LN AND GROSVENOR PL,39.02949,-77.10694,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,M,NORTH BETHESDA,MD,MD,A - Marked Patrol,"(39.02949, -77.10694)",1,1,19,60,1
08/01/2019,17:52:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,ROCKVILLE PIKE./ HALPINE RD,39.060385,-77.1233916666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,ASIAN,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.060385, -77.1233916666667)",3,3,25,60,12
08/01/2019,08:07:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.0297083333333,-77.1068316666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,WHITE,M,NORTH BETHESDA,MD,MD,B - Unmarked Patrol,"(39.0297083333333, -77.1068316666667)",1,1,19,60,1
08/01/2019,17:13:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,ROCKVILLE PIKE./ HALPINE RD,39.0602583333333,-77.123185,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,M,GLADSTONE,MI,MI,A - Marked Patrol,"(39.0602583333333, -77.123185)",3,3,25,60,12
08/01/2019,08:27:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.02975,-77.1068416666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,WHITE,F,ROCKVILLE,MD,MD,B - Unmarked Patrol,"(39.02975, -77.1068416666667)",1,1,19,60,1
08/01/2019,08:02:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.0297083333333,-77.1068316666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,WHITE,M,ARLINGTON,VA,VA,B - Unmarked Patrol,"(39.0297083333333, -77.1068316666667)",1,1,19,60,1
08/01/2019,08:30:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.02975,-77.1068416666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,WHITE,F,NORTH BETHESDA,MD,MD,B - Unmarked Patrol,"(39.02975, -77.1068416666667)",1,1,19,60,1
08/01/2019,16:52:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,335/HALPINE RD,39.0603783333333,-77.1224866666667,No,No,No,No,No,No,No,No,No,No,XX,28 - Other,0,XXX,XXX,N/A,Warning,21-503(c),Transportation Article,False,WHITE,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0603783333333, -77.1224866666667)",1,1,25,60,12
08/01/2019,17:42:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,ROCKVILLE PIKE./ HALPINE RD,39.060385,-77.1233916666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,F,MISSOULA,MT,MT,A - Marked Patrol,"(39.060385, -77.1233916666667)",3,3,25,60,12
08/01/2019,08:19:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.02975,-77.1068416666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,HISPANIC,M,NORTH BETHESDA,MD,MD,B - Unmarked Patrol,"(39.02975, -77.1068416666667)",1,1,19,60,1
08/01/2019,08:35:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.02975,-77.1068416666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,HISPANIC,M,NORTH BETHESDA,MD,MD,B - Unmarked Patrol,"(39.02975, -77.1068416666667)",1,1,19,60,1
08/01/2019,08:15:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.02975,-77.1068416666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,HISPANIC,F,NORTH BETHESDA,MD,MD,A - Marked Patrol,"(39.02975, -77.1068416666667)",1,1,19,60,1
08/01/2019,08:06:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.0297083333333,-77.1068316666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,ASIAN,F,NORTH BETHESDA,MD,MD,B - Unmarked Patrol,"(39.0297083333333, -77.1068316666667)",1,1,19,60,1
08/01/2019,08:23:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.02975,-77.1068416666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,HISPANIC,F,ROCKVILLE,MD,MD,B - Unmarked Patrol,"(39.02975, -77.1068416666667)",1,1,19,60,1
08/01/2019,08:24:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.02975,-77.1068416666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,HISPANIC,M,NORTH BETHESDA,MD,MD,B - Unmarked Patrol,"(39.02975, -77.1068416666667)",1,1,19,60,1
08/01/2019,07:59:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.0297083333333,-77.1068316666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,BLACK,M,MIRAMAR,FL,FL,B - Unmarked Patrol,"(39.0297083333333, -77.1068316666667)",1,1,19,60,1
08/01/2019,08:31:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.02975,-77.1068416666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,ASIAN,M,ROCKVILLE,MD,MD,B - Unmarked Patrol,"(39.02975, -77.1068416666667)",1,1,19,60,1
08/01/2019,08:28:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.02975,-77.1068416666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,WHITE,F,NORTH BETHESDA,MD,MD,B - Unmarked Patrol,"(39.02975, -77.1068416666667)",1,1,19,60,1
08/01/2019,17:15:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,ROCKVILLE PIKE./ HALPINE RD,39.0602583333333,-77.123185,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,M,GERMANTOWN,MD,XX,A - Marked Patrol,"(39.0602583333333, -77.123185)",3,3,25,60,12
08/01/2019,08:12:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.02975,-77.1068416666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,WHITE,F,BEL AIR,MD,MD,B - Unmarked Patrol,"(39.02975, -77.1068416666667)",1,1,19,60,1
08/01/2019,17:07:00,MCP,"4th District, Wheaton",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,355/ HALPINE,39.05999,-77.1227666666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.05999, -77.1227666666667)",3,3,25,60,12
08/01/2019,07:51:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.0297083333333,-77.1068316666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,WHITE,M,ROCKVILLE,MD,MD,B - Unmarked Patrol,"(39.0297083333333, -77.1068316666667)",1,1,19,60,1
08/01/2019,17:19:00,MCP,"4th District, Wheaton",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,355/HALPINE,39.05999,-77.1227666666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.05999, -77.1227666666667)",3,3,25,60,12
08/01/2019,07:42:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.0297083333333,-77.1068316666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,OTHER,F,BETHESDA,MD,MD,B - Unmarked Patrol,"(39.0297083333333, -77.1068316666667)",1,1,19,60,1
08/01/2019,07:49:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.0297083333333,-77.1068316666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,WHITE,M,NEW HAVEN,CT,CT,B - Unmarked Patrol,"(39.0297083333333, -77.1068316666667)",1,1,19,60,1
08/01/2019,07:39:00,MCP,"2nd District, Bethesda",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,TUCKERMAN LANE AT GROSVENOR PL,39.0297083333333,-77.1068316666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,OTHER,F,ROCKVILLE,MD,MD,B - Unmarked Patrol,"(39.0297083333333, -77.1068316666667)",1,1,19,60,1
07/31/2019,10:08:00,MCP,"2nd District, Bethesda","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",WISCONSIN AVE AT OLD GEORGETOWN RD,38.9843766666667,-77.09404,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,M,CHEVY CHASE,MD,MD,A - Marked Patrol,"(38.9843766666667, -77.09404)",1,1,12,111,1
07/31/2019,09:06:00,MCP,"2nd District, Bethesda",PEDESTRIAN FAIL TO OBEY DONT WALK UPRAISED HAND SIGNAL,355 @ MARINELLI RD,39.047345,-77.1123966666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,BLACK,F,ROCVILLE,MD,MD,O - Foot Patrol,"(39.047345, -77.1123966666667)",1,1,19,60,1
07/31/2019,11:02:00,MCP,"2nd District, Bethesda","PEDESTRIAN FAIL TO OBEY ""DONT WALK"", ""UPRAISED HAND"" SIGNAL",355/187,38.9851566666667,-77.0947833333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,False,BLACK,M,COLUMBIA,MD,MD,A - Marked Patrol,"(38.9851566666667, -77.0947833333333)",1,1,12,111,1
07/31/2019,10:23:00,MCP,"2nd District, Bethesda","PEDESTRIAN FAIL TO OBEY  ""UPRAISED HAND"" SIGNAL",WISCONSIN AVE AT OLD GEORGETOWN RD,38.9845816666667,-77.094095,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,M,FLETCHER,NC,NC,A - Marked Patrol,"(38.9845816666667, -77.094095)",1,1,12,111,1
