"the_geom","objectid","taxparcelnumber","taxparceltype","taxparcellevel","taxparcelunit","taxparcelunittype","effectivedate","retireddate","taxparcelmultipartcount","subtypecd","taxparcelcomment","editdate","delivery_address","city_state","zipcode","site_address","business_name","land_acres","land_value","improvement_value","taxable_value","use_code","tax_area_code","landuse_description","tax_senior_exemption","legal_description","exemption_code","rtsqq","x_coordinate","y_coordinate","longitude","latitude","maplegend","shape_area","shape_length"
"MULTIPOLYGON (((-122.552655852651 47.121898860296, -122.552958306962 47.121721864116, -122.55319214295 47.121910060354, -122.55288957908 47.122087121062, -122.552655852651 47.121898860296)))","17682","0219211084","Base Parcel","0",,,,,"1","0",,"2012-10-01T14:15:05.000Z","19207 28TH STREET SW","LAKEBAY, WA","98349-9419","15011 UNION AVE SW","CAR WASH","0.2066","278500","38500","317000","6412","760","CAR WASH",,"Section 21  Township 19  Range 02  Quarter 13 :  COM AT INTER OF C/L MAPLE ST & SELY LI UNION AVE TH S 48 DEG 07 MIN W 730 FT ALG SD SELY LI UNION AVE TO TRUE POB TH CONT S 48 DEG 07 MIN W 100 FT TH S 41 DEG 53 MIN E 100 FT TH N 48 DEG 07 MIN E 100 FT TH",,,"1129401.7971","658896.041","-122.55292","47.1219","Base Parcel","8927.86755371094","378.399850523005"
"MULTIPOLYGON (((-122.499127912799 47.25753767625, -122.499127347335 47.257186910442, -122.499326550252 47.257188066536, -122.499334861237 47.257188114786, -122.499335428215 47.257538895674, -122.499127912799 47.25753767625)))","18007","0220012079","Base Parcel","0",,,,,"1","0",,"1997-09-02T00:00:00.000Z","4527 N 8TH ST","TACOMA, WA","98406","4527 N 8TH ST",,"0.1477","295300","209400","504700","1101","005","SINGLE FAMILY DWELLING",,"Section 01 Township 20 Range 02 Quarter 21 : BEG AT A PT ON N LI OF N 8TH ST 80 FT E OF SE COR OF L 10 B 3 CURINGTONS ADD TH N 125.56 FT TH E 51.53 FT TH S 125.48 FT TO N LI OF N 8TH ST TH W 51.53 FT TO BEG",,,"1144016.2143","707943.207","-122.49923","47.25736","Base Parcel","6592.86834716797","358.94951743091"
"MULTIPOLYGON (((-122.530273828883 47.156164843996, -122.530061768119 47.155794070106, -122.529861355778 47.155417917328, -122.529525809963 47.15478558801, -122.529193013238 47.154155218765, -122.529254286279 47.154138663587, -122.52958301867 47.154762894351, -122.529784116333 47.155143202664, -122.530050303611 47.155078066075, -122.530324205853 47.155792905061, -122.530441196253 47.156051787119, -122.530602188786 47.156408110869, -122.530598947639 47.156408635705, -122.530583573436 47.156412285473, -122.530444264155 47.156445356779, -122.530435456361 47.156447494677, -122.530273828883 47.156164843996)))","16835","0219101037","Base Parcel","0",,,,,"1","0",,"2014-11-24T16:31:59.000Z","11416A GRAVELLY LAKE DR SW","LAKEWOOD, WA","98499-1404","11416 A GRAVELLY LAKE DR SW",,"0.9986","610500","377600","988100","1101","760","SINGLE FAMILY DWELLING",,"Section 10 Township 19 Range 02 Quarter 11 : ALL THAT PART OF FOLL DESC PROP DESIGNATED AS TR X LY N OF LI PAR/W & 400 FT NLY FROM MEAS AT R/A TO, NLY LI OF GRAVELLY LK DR & THAT PART OF ELY 15 FT OF SD TR X LY S OF SD LI PAR/W & 400 FT NLY FROM, MEAS AT",,,"1135410.13","671008.1668","-122.53005","47.15553","Base Parcel","38457.2921142578","1915.74921379679"
"MULTIPOLYGON (((-122.648705631571 47.378109010001, -122.649030621268 47.378053790028, -122.649029208256 47.37830532303, -122.649029178587 47.378310691674, -122.648664240716 47.378468883185, -122.648647111149 47.378476309383, -122.648629981541 47.378483734679, -122.648607979665 47.378493271053, -122.648506638452 47.378540909412, -122.648400294681 47.378583220874, -122.648399800739 47.378581474542, -122.648307702699 47.378256058972, -122.648286252599 47.378180266945, -122.648313661355 47.378175609965, -122.648313803448 47.37817558574, -122.648333239009 47.378172282904, -122.648366369748 47.378166653536, -122.648705631571 47.378109010001)))","11991","0122237017","Base Parcel","0",,,"1991-09-06T00:00:00.000Z",,,"0",,"2012-01-26T09:12:14.000Z","12311 82ND AVE CT NW","GIG HARBOR, WA","98329","13211 82ND AVENUE CT NW",,"0.4699","448100","866400","1314500","1101","471","SINGLE FAMILY DWELLING",,"Section 23 Township 22 Range 01 Quarter 32 : L 1 S P 91-09-06-0614 AMEND TO S P 83-01-26-0146 TOG/W EASE OF REC OUT OF 3-024 SEG S-1126 GR ES DC5930MD3/25/92BO",,,"1108124.9593","753009.934","-122.64866","47.37829","Base Parcel","21524.8292236328","618.359131900342"
"MULTIPOLYGON (((-122.706097813581 47.356276884458, -122.706089032134 47.354582579209, -122.706088584308 47.354496146091, -122.708568506446 47.354473320897, -122.708566216124 47.354615077722, -122.708539513274 47.356268698672, -122.706097813581 47.356276884458)))","13167","0122322003","Base Parcel","0",,,,,"1","0",,"2014-06-12T10:54:59.000Z","10512 126TH AVENUE NW","GIG HARBOR, WA","98329-5522","10620 126TH AVE NW",,"9.85","345100","23700","368800","1152","471","MOBILE/MFG HOME",,"Section 32 Township 22 Range 01 Quarter 24 : NE OF SE OF NW LESS CO RD",,,"1093360.5896","745057.4437","-122.70733","47.35538","Base Parcel","397805.868469238","2524.4402979789"
"MULTIPOLYGON (((-122.655788770434 47.379805919407, -122.655730535593 47.37980433992, -122.655672301977 47.379802760655, -122.655685524867 47.379133605493, -122.655743421814 47.379135034116, -122.656379274725 47.379150720641, -122.656533580463 47.379154527078, -122.657064624349 47.379167624615, -122.657065759093 47.379840549139, -122.655788770434 47.379805919407)))","11792","0122228050","Base Parcel","0",,,,,"1","0",,"1995-12-18T00:00:00.000Z","13320 88TH AVE NW","GIG HARBOR, WA","98329-8668","13320 88TH AVE NW",,"1.9199","253800","276500","530300","1101","471","SINGLE FAMILY DWELLING",,"Section 22 Township 22 Range 01 Quarter 41 : LOT 2 OF SH PLAT 78-640 EASE OF RECORD OUT OF 4-025 SEG L-1561 SF ES (DCJEAEMS3-5-82)",,,"1106225.7336","753499.3038","-122.65637","47.37949","Base Parcel","84088.2680664063","1176.98277329307"
"MULTIPOLYGON (((-122.610483522945 47.289791657099, -122.610398488974 47.28972806796, -122.610887520124 47.289733081322, -122.611283617478 47.289738162335, -122.611784444304 47.289745970478, -122.611920109871 47.289687338239, -122.611940677627 47.289702273585, -122.611964230772 47.289715005799, -122.611990262659 47.289725262475, -122.612018217112 47.289732823397, -122.612010489271 47.289749974975, -122.61202557545 47.289942098417, -122.611287223469 47.289927433826, -122.610888910243 47.289920386601, -122.610484417066 47.289919117492, -122.610483522945 47.289791657099)))","9354","0121244044","Base Parcel","0",,,"1967-06-29T00:00:00.000Z",,"1","0",,"2020-06-18T15:11:33.000Z","5401 35TH ST NW","GIG HARBOR, WA","98335-7633","5401 35TH ST NW",,"0.3213","961100","903700","1864800","1101","472","SINGLE FAMILY DWELLING",,"Section 24 Township 21 Range 01 Quarter 44 : COM INTER C/L MOSSBACK CO RD WITH C/L W SIDE WOLLOCHET BAY RD TH S 89 DEG 53 MIN 02 SEC E ALG C/L MOSSBACK RD 545 FT TH S 00 DEG 06 MIN 58 SEC W 235 FT TH S 89 DEG 53 MIN 02 SEC E 155.45 FT TH S 03 DEG 38 MIN",,,"1116522.7457","720506.01","-122.61126","47.28983","Base Parcel","27241.0947265625","950.921632110961"
"MULTIPOLYGON (((-122.598200245995 47.240113504825, -122.598396071063 47.240109776566, -122.598254201215 47.240239354801, -122.597502676884 47.240922665256, -122.597421025554 47.240993993549, -122.597100958382 47.241160292901, -122.596929617933 47.24100807308, -122.597252744012 47.240844491865, -122.597365088758 47.240762111108, -122.59820629053 47.240129197846, -122.598200245995 47.240113504825)))","18993","0220071023","Base Parcel","0",,,,,"1","0",,"2010-11-16T13:21:02.000Z","1329 KAMUS WAY","FOX ISLAND, WA","98333-9639","1329 KAMUS WY",,"0.6267","799900","696200","1496100","1101","472","SINGLE FAMILY DWELLING",,"Section 07 Township 20 Range 02 Quarter 12 : COM AT SW COR OF GOVT LOT 2 IN SEC TH ON S LI SD LOT S 89 DEG 51 MIN 09 SEC E 125 FT TH N 19 DEG 31 MIN 10 SEC E 381.55 FT TH E 129.12 FT TO POB TH N 35 DEG 50 MIN E 403.71 FT TO ML GOVT LOT 2 TH S 37 DEG 36 M",,,"1119433.1672","702495.5327","-122.59761","47.24068","Base Parcel","25786.4094238281","1080.26439055414"
"MULTIPOLYGON (((-122.549740994808 47.239755106351, -122.549741041279 47.239727982612, -122.549742037099 47.239583921025, -122.550215592359 47.239584428132, -122.550214348185 47.239763492981, -122.549740994808 47.239755106351)))","19208","0220091078","Base Parcel","0",,,,,"1","0",,"1995-05-28T00:00:00.000Z","2209 GRANDVIEW DR W","UNIVERSITY PL, WA","98466-2923","2209 GRANDVIEW DR W",,"0.1793","264300","229800","494100","1101","752","SINGLE FAMILY DWELLING",,"Section 09 Township 20 Range 02 Quarter 11 : COM 1520 FT N OF SE COR OF NE TH W 505 FT TH N 62 1/2 FT TO POB TH W TO E LI OF GRANDVIEW AVE TH N 62 1/2 FT TH E 124.22 FT TH S 62 1/2 FT TO POB",,,"1131250.6748","701816.1096","-122.54998","47.23967","Base Parcel","7513.62518310547","363.007784956534"
"MULTIPOLYGON (((-122.53332268367 47.123980400501, -122.533311036436 47.123033585281, -122.534588403678 47.123027633443, -122.534636595457 47.123027408606, -122.534637113918 47.12308495815, -122.534642008807 47.123642571854, -122.534651769414 47.124754351071, -122.533332296557 47.124761781947, -122.53332268367 47.123980400501)))","17870","0219221154","Base Parcel","0",,,,,"1","0",,"2014-09-12T11:50:02.000Z","603 S POLD ST BLDG A","TACOMA, WA","98444-5649","7330 146TH ST SW","BROOKRIDGE APTS","4.7699","2739300","4595800","0","1305","760","MULTI FAM APTS 5 UNITS OR MORE",,"Section 22 Township 19 Range 02 Quarter 12 : COM N LI OF SAVAGE DLC #42 AT PT 1997.45 FT E OF NW COR SD DLC TH S ALG LI WHICH IF CONT WOULD INTER S LI OF SD CLAIM AT PT 2054.39 FT E OF SW COR THEREOF DIST OF 691.04 FT TO POB TH CONT S ON SD LI 630 FT TH","EX2",,"1134134.2909","659499.1416","-122.53398","47.12389","Base Parcel","207454.313110352","1918.68714171659"
"MULTIPOLYGON (((-122.724005391032 47.359926759545, -122.723129616896 47.359920905019, -122.723114340739 47.359019186521, -122.723099034515 47.358117528336, -122.723847257992 47.35811791108, -122.724442776487 47.358118216568, -122.724474518003 47.359929893239, -122.724005391032 47.359926759545)))","12956","0122311017","Base Parcel","0",,,,,"1","0",,"1996-03-07T00:00:00.000Z","14012 110TH STREET NW","GIG HARBOR, WA","98329-5739","XXX 110TH ST NW",,"5","175000","0","175000","9100","471","VACANT LAND UNDEVELOPED",,"Section 31 Township 22 Range 01 Quarter 12 : W 1/2 OF NE OF NW OF NE SEC 31 BEING L 5 OF LARGE LOT SURVEY #1625 OUT OF 1-012 SEG K-1162 TP (DCJREMS8-18-80)",,,"1089319.327","746501.1658","-122.72379","47.35902","Base Parcel","219662.693908691","1985.11281008827"
"MULTIPOLYGON (((-122.579262111046 47.161669960641, -122.579254045754 47.161620568877, -122.57925667616 47.161629434437, -122.579261329645 47.16163790548, -122.579267887088 47.161645767288, -122.579276183919 47.161652823958, -122.579286012685 47.161658896552, -122.579297124788 47.161663833871, -122.579309242281 47.161667510435, -122.579322059497 47.16166983456, -122.579335253562 47.161670747265, -122.579262111046 47.161669960641)), ((-122.579554341728 47.161810100227, -122.579623553954 47.161810504745, -122.579625868648 47.161830515932, -122.579632444682 47.161850082438, -122.579627570828 47.161841851129, -122.579620890822 47.161834233601, -122.579612564725 47.161827411438, -122.579602794126 47.161821548386, -122.579591810138 47.161816786959, -122.57957988096 47.161813239312, -122.579567289637 47.161810992137, -122.579554341728 47.161810100227)), ((-122.579294024955 47.161866492821, -122.579284496164 47.161807639523, -122.579370666619 47.161808141445, -122.579356755477 47.161809839464, -122.579343453414 47.161813095838, -122.579331134257 47.161817820162, -122.579320143866 47.161823881138, -122.57931078827 47.161831106793, -122.579303332764 47.161839295294, -122.579297984873 47.161848217949, -122.579294894566 47.161857624608, -122.579294147901 47.161867250071, -122.579294024955 47.161866492821)))","16395","0219053066","Base Parcel","0",,,,,"1","0",,"2018-01-17T12:27:58.000Z","2401 S 35TH ST","TACOMA, WA","98409-7499","REFERENCE",,"0","0","0","0","0000","140","UNKNOWN",,"Section 05  Township 19  Range 02  Quarter 31  S 320 FT OF N 650 FT OF E 266.9 FT OF GOVT LOT 8 EXC THEREFROM 107TH AVE SW EXC FOLL COM AT SW COR OF N 650 FT OF E 266.90 FT OF GOVT LOT 8 TH ALG S LI OF SD PARCEL S 88 DEG 12 MIN 34 SEC E 115 FT TO POB TH","EXR",,"1123219.5003","673622.1772","-122.57931","47.16182","Base Parcel","248.652099609375","198.729955400139"
"MULTIPOLYGON (((-122.522817672502 47.14123640667, -122.522554825239 47.141237715788, -122.522343575092 47.141238767653, -122.521418748195 47.140491856241, -122.521686345456 47.140334419861, -122.521716766728 47.140316506315, -122.522095791571 47.140618580629, -122.522174189557 47.140681062164, -122.522551232094 47.140981516713, -122.522870247819 47.141236144727, -122.522817672502 47.14123640667)))","17421","0219142039","Base Parcel","0",,,,,"1","0",,"1995-12-21T00:00:00.000Z","4224 WALLER RD E","TACOMA, WA","98443","XXX 63RD AVENUE CT SW",,"1.06","242900","0","242900","9100","760","VACANT LAND UNDEVELOPED",,"Section 14 Township 19 Range 02 Quarter 22 : BEG 780.9 FT E OF NW COR SEC TH S 40 DEG 43 MIN E 504.3 FT TO N P R/W TH NELY 100 FT ON R/W TH N 40 DEG 43 MIN W 420 FT TO N LI OF SEC TH W 130.9 FT TO BEG SUBJ TO 60 FT EASE ALG NWLY LI N P R/W EXC SELY 60 FT",,,"1137250.4618","665594.9292","-122.5221","47.14082","Base Parcel","39594.5134887695","1027.11323992431"
"MULTIPOLYGON (((-122.63418046579 47.349294788177, -122.634059469493 47.349293799613, -122.633390740096 47.349288321417, -122.633380791731 47.348904529096, -122.633379779401 47.348863100815, -122.633379173173 47.34883958905, -122.633640290015 47.348840702357, -122.634022843459 47.348842941867, -122.634174226014 47.348843730278, -122.634294706128 47.348844357679, -122.634295628202 47.348871534551, -122.63430145832 47.349295783265, -122.63418046579 47.349294788177)))","13519","0122358046","Base Parcel","0",,,,,"1","0",,"1996-02-13T00:00:00.000Z","7113 99TH STREET CT NW","GIG HARBOR, WA","98332-8538","7113 99TH STREET CT NW",,"0.86","285900","343000","628900","1101","472","SINGLE FAMILY DWELLING",,"Section 35 Township 22 Range 01 Quarter 44 : L 1 OF S P 88-11-16-0375 FORMERLY L 1 OF S P 82-04-21-0165 TOG/W EASE & RESTRICTIONS OF REC OUT OF 8-031 SEG Z-0868 PP RJ",,,"1111505.6467","742255.6137","-122.63384","47.34907","Base Parcel","37175.3543701172","781.120617537244"
"MULTIPOLYGON (((-122.680054900261 47.292657691319, -122.680054941554 47.292408228858, -122.682665929156 47.292390004755, -122.682664276367 47.292335951877, -122.683677679813 47.292328889454, -122.683654035572 47.292383084334, -122.683710827845 47.292382686846, -122.684112814375 47.292395565906, -122.684013010366 47.292572212076, -122.683610172587 47.292559209631, -122.682719488458 47.292477894441, -122.682088833809 47.292601920391, -122.681108243288 47.292443020529, -122.680054900261 47.292657691319)))","8673","0121218046","Base Parcel","0",,,,,"1","0",,"2012-02-07T14:05:23.000Z","3814 HORSEHEAD BAY DR NW","GIG HARBOR, WA","98335-5838","3814 HORSEHEAD BAY DR NW",,"1.15","1344300","463600","1807900","1101","472","SINGLE FAMILY DWELLING",,"Section 21 Township 21 Range 01 Quarter 42 : L 1 OF S P 93-07-15-0654 FORMERLY S P 92-05-29-0881 EASE OF REC TOG/W TDLDS ABUTT TO MEAN LOW TIDE OUT OF 4-005 SEG E0100PL 10/14/94BO DC7966PL01/11/93BO DC12-22-94CL",,,"1098980.6126","721956.9984","-122.68208","47.2925","Base Parcel","56340.5784912109","2222.82393799843"
"MULTIPOLYGON (((-122.488172139875 46.927057449583, -122.488089339834 46.92342872377, -122.489371735558 46.92342301232, -122.489441959289 46.925236389841, -122.489512389268 46.927055010763, -122.488172139875 46.927057449583)))","15117","0217254014","Base Parcel","0",,,,,"1","0",,"1996-04-26T00:00:00.000Z","12753 SE 237TH PL","KENT, WA","98031-3752","XXX 40TH AVE S",,"10","136600","0","136600","9100","156","VACANT LAND UNDEVELOPED",,"Section 25 Township 17 Range 02 Quarter 44 : W 1/2 OF W 1/2 OF SE OF SE SEC 25 OUT OF 4/012 TOG/W EASE SEG H 1799 TP",,,"1143555.2171","586788.7078","-122.48879","46.92525","Base Parcel","433844.337341309","3303.93548643233"
"MULTIPOLYGON (((-122.635756189846 47.296855994323, -122.634660142439 47.296865859371, -122.634659582083 47.296411668666, -122.635872940469 47.296398935681, -122.635993830068 47.296397665518, -122.635996530652 47.296714575345, -122.6359977171 47.296853818079, -122.635756189846 47.296855994323)))","9029","0121235025","Base Parcel","0",,,,,"1","0",,"1995-10-24T00:00:00.000Z","4307 73RD AVE NW","GIG HARBOR, WA","98335-6575","4307 73RD AVE NW",,"1.25","339500","369000","708500","1101","472","SINGLE FAMILY DWELLING",,"Section 23 Township 21 Range 01 Quarter 14 : L 3 OF SHORT PLAT # 76-501 OUT OF 1-018 SEG K-1777 PP (DCJEAEMS3-1-82)",,,"1110619.645","723146.9938","-122.63533","47.29663","Base Parcel","55038.3666992188","995.105884370459"
"MULTIPOLYGON (((-122.537154816674 47.009451526083, -122.537154816795 47.009451593005, -122.536775251695 47.0094224007, -122.536763467122 47.007887629884, -122.536907091768 47.007884649123, -122.537148538141 47.0080182973, -122.537283617955 47.008099816184, -122.538602097719 47.008294035537, -122.538755318583 47.008316584788, -122.538536046974 47.008735983694, -122.538426998057 47.008945500598, -122.538461389348 47.008953104464, -122.538272012636 47.009435406069, -122.538253786535 47.009509707423, -122.538236005862 47.009553955424, -122.537154816674 47.009451526083)))","15582","0218341002","Base Parcel","0",,,,,"1","0",,"1996-03-13T00:00:00.000Z","PO BOX 38","ROY, WA","98580-0038","XXX Undetermined Situs",,"5","32000","0","32000","9100","605","VACANT LAND UNDEVELOPED",,"Section 34  Township 18  Range 02  Quarter 21 : COM ON ELY LI OF N P R/W AT A PT 523 FT SWLY FROM ITS INTER WITH N LI OF SEC TH AT R/A TO SD R/W S 69 DEG 16 MIN E 540 FT TO POB TH PAR WITH SD R/W S 20 DEG 44 MIN W 242 FT TH S 81 DEG 51 MIN E 371.6 FT TH",,,"1132148.8403","617549.649","-122.5376","47.00877","Base Parcel","213473.885253906","1940.13016371713"
"MULTIPOLYGON (((-122.629263598294 47.261387652263, -122.629275799453 47.261096723178, -122.629761615607 47.261093819282, -122.630041670226 47.261092144553, -122.630294798047 47.261090630018, -122.63044253881 47.261089745811, -122.630506455845 47.261089363146, -122.630500075028 47.261234133324, -122.630493579194 47.261393294369, -122.630492132182 47.261431457521, -122.630297728486 47.261433204047, -122.629605279489 47.261439422871, -122.629606734478 47.261407457159, -122.629262762817 47.261409665852, -122.629263506381 47.261390078454, -122.629263598294 47.261387652263)))","10303","0121367029","Base Parcel","0",,,,,"1","0",,"2014-04-17T17:17:31.000Z","507 7TH AVE","FOX ISLAND, WA","98333","507 7TH AVE",,"0.86","481400","430000","911400","1101","472","SINGLE FAMILY DWELLING",,"Section 36 Township 21 Range 01 Quarter 33 : L 2 S P 90-03-01-0391 EASE OF REC OUT OF 3-083 SEG C1072MD 10/23/91BO",,,"1111619.0647","710213.5665","-122.62989","47.26126","Base Parcel","37310.380859375","861.913240972164"
"MULTIPOLYGON (((-122.692208606437 47.381751246711, -122.692165617547 47.380025059442, -122.692163545908 47.379942813819, -122.692821278647 47.379942999129, -122.693478501766 47.379943179371, -122.693497525648 47.380717911913, -122.693522584076 47.381738404995, -122.693521995258 47.381738728224, -122.693494869874 47.381753622505, -122.693402681674 47.381753452869, -122.692208606437 47.381751246711)))","11377","0122213070","Base Parcel","0",,,,,"1","0",,"2014-10-06T15:32:48.000Z","11612 SR 302 NW","GIG HARBOR, WA","98329","11616 SR 302 NW","CHARBONEAU BUILDING MATERIALS","5","427900","117600","545500","6600","471","CONTRACTOR SERVICES",,"Section 21  Township 22  Range 01  Quarter 32  E 1/2 OF NW OF NW OF SW SEC 21 TOG/W EASE EXC THAT POR CYD TO ST OF WA DEPT OF TRANS PER ETN 4347458 OUT OF 3-066 SEG I 2300 TP DC00390985 10/6/14DX",,,"1097207.0418","754244.5797","-122.69284","47.38085","Base Parcel","214947.267944336","1967.9469724392"
"MULTIPOLYGON (((-122.667849406903 47.392508814404, -122.667015466792 47.392505849214, -122.667002767004 47.391953001819, -122.667053065666 47.391939935126, -122.667055807252 47.391939219995, -122.667092659208 47.391934677365, -122.667132403319 47.391929767277, -122.667149549223 47.391927655321, -122.667312771924 47.391907498122, -122.667878897742 47.391803522839, -122.667853149261 47.390770830567, -122.667840866963 47.390278310574, -122.667824283965 47.389613452013, -122.668833580185 47.389601094598, -122.668896920268 47.391860364099, -122.668915205391 47.392512596599, -122.667849406903 47.392508814404)))","10757","0122153014","Base Parcel","0",,,,,"1","0",,"1996-02-05T00:00:00.000Z","14708 97TH AVENUE CT NW","GIG HARBOR, WA","98329-7112","14708 97TH AVENUE CT NW",,"7.09","424700","312800","737500","1101","471","SINGLE FAMILY DWELLING",,"Section 15 Township 22 Range 01 Quarter 34 : COM AT INTER W LI OF SE OF SW WITH N R/W LI GIG HARBOR LONGBRANCH CO RD TH N ALG W LI 200 FT TO POB TH N TO NW COR OF SD SUBD TH E 470 FT TH S 200 FT M/L TO CENT OF CREEK TH WLY ALG C/L OF CREEK TO A PT 250 FT",,,"1103360.8569","757800.5805","-122.66841","47.39106","Base Parcel","315880.592712402","3007.50364352046"
"MULTIPOLYGON (((-122.678642735322 47.367262504959, -122.676055440647 47.367252711835, -122.676300095651 47.367190520566, -122.676705693533 47.366656229994, -122.678908614636 47.363778964562, -122.679020700728 47.363781784553, -122.678945077195 47.366309685271, -122.678929125476 47.366842884286, -122.678916540607 47.367263537733, -122.678642735322 47.367262504959)))","12495","0122284003","Base Parcel","0",,,,,"1","0",,"1996-02-07T00:00:00.000Z","PO BOX 2274","TACOMA, WA","98401","XXX 122ND ST NW",,"16.38","13600","0","2720","9400","471","CU OPEN SPACE RCW 84.34 CURRENT USE",,"Section 28 Township 22 Range 01 Quarter 41 : LOT 2 LESS W 1260 FT INCL TDLDS ABUTT TOG/W EASE INCL EASE DESIGNATED FOREST LAND RCW 84.33 1972 16.38 AC CONT`D 1992 ETN`S 824662 & 824664 TRNSFD TO OPEN SPACE PBRS RCW 84.34 200506270287 16.38 ACS",,,"1100719.3109","748748.7942","-122.67806","47.36605","Base Parcel","438306.902954102","3474.11803362739"
"MULTIPOLYGON (((-122.501135308507 47.141607739623, -122.501136109918 47.141560667343, -122.501751946965 47.141558265214, -122.501751236035 47.141604924268, -122.501135308507 47.141607739623)))","17321","0219123072","Base Parcel","0",,,,,"1","0",,"1995-12-16T00:00:00.000Z","PO BOX 39009","TACOMA, WA","98496-3009","12713 ADDISON ST SW",,"0.05","6300","0","6300","9100","760","VACANT LAND UNDEVELOPED",,"Section 12 Township 19 Range 02 Quarter 33 : N 15 FT OF E 150 FT OF W 180 FT OF S 110.3 FT OF SW OF SE OF SW OF SW EASE OF RECORD SEG F 4447",,,"1142395.7309","665741.6346","-122.50144","47.14158","Base Parcel","2619.64849853516","340.72847059881"
"MULTIPOLYGON (((-122.62178609428 47.378726857555, -122.621639243051 47.378657611699, -122.621487281873 47.378593656125, -122.621330622859 47.378535162338, -122.621169690963 47.378482291711, -122.621004923584 47.378435185597, -122.621686412379 47.378441352211, -122.62197885948 47.378444215025, -122.621963165172 47.378728479143, -122.62178609428 47.378726857555)))","12168","0122247005","Base Parcel","0",,,,,"1","0",,"2019-10-25T09:54:15.000Z","13210 GOODNOUGH DR NW","GIG HARBOR, WA","98332-8639","13210 GOODNOUGH DR NW",,"0.3699","181800","201800","383600","1101","472","SINGLE FAMILY DWELLING",,"Section 24 Township 22 Range 01 Quarter 31 : L 1 OF SHORT PLAT 76-669 EASE OF RECORD OUT OF 3-099 SEG M-1769 LP EMS",,,"1114814.376","752924.0159","-122.62166","47.37855","Base Parcel","13780.9126586914","610.42280449162"
"MULTIPOLYGON (((-122.525809453381 47.255344011306, -122.525333719429 47.255341501092, -122.525333883585 47.254952464795, -122.525334059522 47.254535431907, -122.525334177228 47.254256296184, -122.525852021942 47.254259028488, -122.525851879297 47.254604486938, -122.525851866946 47.254634628442, -122.525851737044 47.254949945062, -122.525851719798 47.254991561519, -122.525851574214 47.255344233679, -122.525809453381 47.255344011306)))","18333","0220022095","Base Parcel","0",,,,,"1","0",,"1997-04-03T00:00:00.000Z","3717 PICNIC POINT DR NW","GIG HARBOR, WA","98335-7615","6602 6TH AVE","JOJO'S TIRE CENTER","1.1937","826800","20400","847200","5525","005","AUTO ACCESSORIES RETAIL",,"Section 02 Township 20 Range 02 Quarter 22 : E 1/2 OF FOLL DESC PROP BEG 994.17 FT S OF NW COR GOVT LOT 4 IN NW OF SEC TH E 256.6 FT TH S 405.81 FT TH W 254.81 FT TO A PT ON W LI OF LOT 4 TH N ALG W LI 410.39 FT TO BEG EXC POR CYD FOR ST TOG/W EASE SEG F",,,"1137448.2009","707175.8076","-122.52559","47.2548","Base Parcel","50902.5914916992","1048.8493419485"
"MULTIPOLYGON (((-122.611626045253 47.282795658928, -122.610899474741 47.282788008862, -122.610899903161 47.282747066806, -122.610918379027 47.280980543883, -122.612044080124 47.280993217406, -122.612245469499 47.280995483647, -122.612244519879 47.28113256351, -122.612232963313 47.2828020459, -122.611626045253 47.282795658928)))","9500","0121251051","Base Parcel","0",,,,,"1","0",,"2011-07-08T11:27:33.000Z","3411 SW FIRDRONA LN S","PORT ORCHARD, WA","98367","XXX 55TH AVE NW",,"4.96","302400","0","302400","9100","472","VACANT LAND UNDEVELOPED",,"Section 25 Township 21 Range 01 Quarter 14 : L 3 OF LARGE LOT 84-10-29-0136 TOG/W EASE & RESTRICTIONS OF REC SE OF NE 25-21-01E OUT OF 1-047 SEG U-1483 RJ ES",,,"1116368.0041","717613.8328","-122.61157","47.28189","Base Parcel","217649.327392578","1978.69300632008"
"MULTIPOLYGON (((-122.689671457421 47.371761808148, -122.689550180168 47.371760583101, -122.689428885975 47.371759466853, -122.689428396696 47.371690855242, -122.689427978615 47.371622494056, -122.689426895171 47.37132279, -122.689547916594 47.371324536411, -122.689668753646 47.371326344866, -122.690731818781 47.371342083457, -122.690733459383 47.371776284506, -122.689671457421 47.371761808148)))","12503","0122286002","Base Parcel","0",,,,,"1","0",,"1996-02-07T00:00:00.000Z","240 BAKER RD","SELAH, WA","98942","12406 114TH AVE NW",,"1.2299","139800","0","139800","9100","471","VACANT LAND UNDEVELOPED",,"Section 28 Township 22 Range 01 Quarter 22 : LOT 2 OF SHORT PLAT 81-06-05-0247 EASE OF RECORD OUT OF 2-018 SEG R-0144 PP JEA",,,"1097797.3531","750835.4533","-122.69008","47.37155","Base Parcel","51308.9275512695","964.416670638797"
