"company","fund","cost_center","program_hierarchy_level_2","program_hierarchy_level_3","program_hierarchy_level_4","program_hierarchy_level_5","program","project","location","business_unit","new_ledger_account","spend_category_as_worktag","supplier_as_worktag","ad_hoc_payee","expense_item_as_worktag","journal_source","accounting_date","fiscal_year","paid_date","status","ledger_budget_debit_minus","ledger_account_name"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501200:Overtime, Special Pay",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"186.3","Overtime, Special Pay"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"26.87","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"185.4","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"102.86","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"285","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"1.06","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.93","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"39.39","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"9.21","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"15.54","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West","52520P0 Disaster Response","501200:Overtime, Special Pay",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"247.5","Overtime, Special Pay"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"1.71","Benefits - State Family Medical Leave"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502190:Benefits - PEBB",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"205.43","Benefits - PEBB"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"990.78","Salaries & Wages"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"15.59","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"3.61","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"151.02","Benefits - Retirement"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"66.66","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"1.36","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"112.88","Salaries & Wages"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.2","Benefits - State Family Medical Leave"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"1.96","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.71","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.27","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"8.38","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"17.86","Benefits - Retirement"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502190:Benefits - PEBB",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"24.74","Benefits - PEBB"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502190:Benefits - PEBB",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"38.17","Benefits - PEBB"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"45.3","Benefits - Retirement"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"21.41","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.4","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","501200:Overtime, Special Pay",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"249.48","Overtime, Special Pay"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.51","Benefits - State Family Medical Leave"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"1.06","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building (Community Connections)","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"5.01","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-221.25","Salaries & Wages"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-2.06","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-8.8","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.92","Benefits - State Family Medical Leave"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.78","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-37.6","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-80.67","Benefits - Retirement"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-2.86","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.28","Benefits - State Family Medical Leave"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-112.48","Benefits - Retirement"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502090:Benefits - Other",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.02","Benefits - Other"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-52.33","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-185.59","Salaries & Wages"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-12.24","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.08","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.46","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.08","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-15.7","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-57.6","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-19.47","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-4.55","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-57.6","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-21.32","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-29.89","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.45","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-120.24","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-6.99","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.71","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"61.71","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.33","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"3.24","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.68","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"13.87","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"9.94","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-21.82","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-7.44","Benefits - Fica"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.75","Benefits - State Family Medical Leave"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-1.49","Benefits - Workers Compensation"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-57.6","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-48.96","Salaries & Wages"
"Emergency Management","001-00 Current Expense Fund","Emergency Response & Recovery","Pierce County Programs","Non-ARPA COVID Response","Public Health Emergency Response","County Response Activities","Vaccination Program",,"Annex West Suite D","52520P0 Disaster Response","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-31.83","Benefits - Fica"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"112.88","Salaries & Wages"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.58","Benefits - Workers Compensation"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502190:Benefits - PEBB",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"74.37","Benefits - PEBB"
"Human Services","133-00 Housing and Homeless Fund","Homeless Admin","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"1305 Building Suite 104","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.21","Benefits - State Family Medical Leave"
