"the_geom","objectid","name","address","city","zip","district","dist_no","type","phone","website","prs_id","grade","shape_area","shape_length"
"MULTIPOLYGON (((-122.402405624555 47.140413846345, -122.402442540609 47.13685219745, -122.403091235263 47.136860064384, -122.404033584455 47.136871486976, -122.404951781643 47.136882586102, -122.404944267851 47.14045683732, -122.403068861206 47.140425081216, -122.402405624555 47.140413846345)))","52","Collins Elementary School","1920 128TH ST E","TACOMA","98445","FRANKLIN PIERCE","402","ELEM","(253) 298-3400","https://collins.fpschools.org/",,,"817485.03112793","3859.26017852469"
"MULTIPOLYGON (((-122.423506685329 47.136234931707, -122.423522835723 47.135663532435, -122.423546049747 47.134851366362, -122.423547573169 47.134805496416, -122.425998119969 47.134764681685, -122.425993849849 47.134838273522, -122.425979468977 47.135677581733, -122.425133928 47.135676717138, -122.425127373594 47.136240601167, -122.4250993243 47.136240500691, -122.423506685329 47.136234931707)))","83","Elmhurst Elementary School","420 133RD ST E","TACOMA","98445","FRANKLIN PIERCE","402","ELEM","(253) 298-3500","http://elmhurst.fpschools.org/",,"K-6","280798.737121582","2284.03004619979"
"MULTIPOLYGON (((-122.289340409562 47.056613690244, -122.286840663532 47.056568313007, -122.286928047253 47.053005910934, -122.287167939251 47.053010250582, -122.287127115436 47.054755631093, -122.28949917932 47.054794229782, -122.2908244356 47.054816558669, -122.292138537865 47.054838680276, -122.292118878215 47.056144729531, -122.292111399986 47.056661698844, -122.292032215735 47.05666066045, -122.291326108982 47.056648367556, -122.290788011084 47.056638993589, -122.289453324816 47.056615738043, -122.289340409562 47.056613690244)))","111","Frontier Middle School","22110 108TH AVE E","GRAHAM","98338","BETHEL","403","MID","(253) 683-8300","https://www.bethelsd.org/fms",,"7-9","909534.038330078","5224.52999014572"
"MULTIPOLYGON (((-122.355294163108 47.234689950206, -122.356109282119 47.23505350519, -122.355770688967 47.235402063225, -122.354965918951 47.235038970819, -122.355294163108 47.234689950206)))","135","Holy Rosary Bilingual Academy","2323 54TH AVE E","FIFE","98424","NOT APPLICABLE",,"PRIVATE","(253) 272-7012","http://hrrsjda.org/wordpress/",,"K-6","36574.0366821289","785.481011775675"
"MULTIPOLYGON (((-122.261420216584 47.106342127298, -122.261151867728 47.106339287281, -122.260881868241 47.106336428748, -122.260871900552 47.107169705971, -122.260870918476 47.107251951848, -122.260832669355 47.107251671323, -122.260527125401 47.107249412149, -122.260215427282 47.107247113761, -122.259560433175 47.107242262466, -122.258911837262 47.107237460317, -122.258851537825 47.107237015502, -122.258030944601 47.107230935711, -122.257586527123 47.107227639443, -122.257587847211 47.107145393737, -122.257588290286 47.107117866745, -122.257590757579 47.1069650612, -122.257592966009 47.106828063136, -122.257593509073 47.106794358002, -122.257595175518 47.10669098771, -122.257597384836 47.106553906797, -122.257599594455 47.10641682313, -122.257600304139 47.10637287777, -122.257601803572 47.106279736721, -122.257604016782 47.106142652986, -122.257605066504 47.106077475362, -122.258669730077 47.10608111232, -122.258669971313 47.106064406377, -122.25867154949 47.105954806436, -122.258673166949 47.105842609309, -122.258679444302 47.105406880654, -122.258691750182 47.105406967805, -122.258872444277 47.105408214923, -122.258939324258 47.10540867467, -122.259073218189 47.10540960051, -122.259273992111 47.105410985749, -122.259474765606 47.105412369549, -122.259659718336 47.105413644082, -122.259699825331 47.105413921079, -122.259800261692 47.105414612582, -122.259900600892 47.105415305205, -122.259940799951 47.105415584554, -122.260245930238 47.105417686603, -122.260892802579 47.105422139989, -122.261435665059 47.105425877196, -122.261556125794 47.105426703615, -122.261540669174 47.106343403383, -122.261420216584 47.106342127298)))","78","Edgerton Elementary School","16528 127TH AVE CT E","PUYALLUP","98374","PUYALLUP","003","ELEM","(253) 840-8809","https://edg.puyallup.k12.wa.us/",,"K-6","534634.664550781","3297.24578726961"
"MULTIPOLYGON (((-122.585403730745 47.32802859957, -122.58540583854 47.327964035566, -122.585410342051 47.327826204699, -122.58541420069 47.327708092185, -122.585417024694 47.327621673189, -122.585420403426 47.327518238571, -122.585422698061 47.327448015262, -122.585423783343 47.327414803654, -122.585431067579 47.327191446118, -122.585432457964 47.327150471207, -122.585432902497 47.327136378094, -122.585433757921 47.327109235186, -122.586072838448 47.327110290137, -122.586133128784 47.327110420412, -122.586193420667 47.327110486727, -122.58669185638 47.327111415925, -122.586771625708 47.327111752425, -122.586770371512 47.327152593553, -122.586769028478 47.327193743169, -122.586750783577 47.327769659566, -122.586744581978 47.327965381502, -122.586741696434 47.328056424758, -122.58673135393 47.328382885758, -122.586723751928 47.328622672758, -122.586716003607 47.328867159232, -122.586714490942 47.328914938658, -122.586708271115 47.32911114214, -122.586701107228 47.329337192324, -122.586700648525 47.32935155583, -122.58669269563 47.329602492784, -122.586690790897 47.329662503825, -122.586681148391 47.329966741588, -122.586680283277 47.329993952126, -122.586674520154 47.330175580876, -122.586036919088 47.330175432793, -122.586034956331 47.330234780597, -122.585970476463 47.330234618319, -122.58553049156 47.330233526979, -122.585332140326 47.330233009297, -122.585340094206 47.329989035891, -122.585346460835 47.329781437519, -122.58535523028 47.329513052094, -122.585363499918 47.329259882702, -122.585371704688 47.329008801791, -122.585374350888 47.328927805563, -122.585375191981 47.328902035024, -122.585377090512 47.328843932654, -122.585381785277 47.328700302053, -122.585382408506 47.328681240652, -122.585383711449 47.328641313616, -122.585390372458 47.328437475606, -122.585397002143 47.328234472147, -122.585403730745 47.32802859957)))","247","St Nicholas Catholic School","3555 EDWARDS DR","GIG HARBOR","98335","NOT APPLICABLE",,"PRIVATE","(253) 858-7632","https://www.stnicholascs.org/",,"K-6","375078.046508789","2943.33879453947"
"MULTIPOLYGON (((-122.507554006601 47.173606683051, -122.507561366531 47.17368403529, -122.50756394316 47.173761530899, -122.507564120018 47.173836543028, -122.507566356276 47.17478538669, -122.50756662114 47.174897769365, -122.507566883564 47.175009461759, -122.507567682111 47.175344366756, -122.506346962873 47.175358053244, -122.50594464131 47.175362561268, -122.505637007426 47.175366007013, -122.50563439918 47.175303971889, -122.505584607923 47.174119361247, -122.50579068434 47.174118230414, -122.505938690062 47.174075294109, -122.506778074814 47.173831789059, -122.507554006601 47.173606683051)))","129","Harrison Preparatory School","9103 LAKEWOOD DR SW","LAKEWOOD","98499","CLOVER PARK","400","HIGH","(253) 583-5418","https://harrisonprep.cloverpark.k12.wa.us/",,"9-12","260761.17779541","2096.80838227627"
"MULTIPOLYGON (((-122.309426700536 47.136619085201, -122.30941904384 47.14016936211, -122.304836268888 47.140154371869, -122.304834160054 47.139732977675, -122.304830951422 47.139090987143, -122.304200792271 47.139082796494, -122.304186514147 47.136617968043, -122.304185780831 47.136482906899, -122.304820366736 47.136482328302, -122.304811143506 47.135725937443, -122.308627711942 47.135723475011, -122.309430722641 47.135722939966, -122.309426931099 47.136563559514, -122.309426700536 47.136619085201)))","298","Zeiger Elementary School","13008 94TH AVE E","PUYALLUP","98373","PUYALLUP","003","ELEM","(253) 841-8663","https://zei.puyallup.k12.wa.us/",,"K-6","2001591.90899658","5838.76646004955"
"MULTIPOLYGON (((-122.293155054214 47.131135616954, -122.293988527969 47.13113765729, -122.294002409142 47.131137441793, -122.295773518731 47.131141238223, -122.295780296486 47.12931243499, -122.29595681896 47.129312385578, -122.296178810158 47.129312321902, -122.29619899086 47.129312317567, -122.296219171507 47.129312311585, -122.296441162705 47.129312247405, -122.29668333464 47.129312179475, -122.296925506055 47.129312107481, -122.297167677989 47.129312038537, -122.297409849831 47.129311966345, -122.297652021335 47.12931189557, -122.297819583033 47.129311845039, -122.298509928674 47.12931163949, -122.298508147859 47.131048972218, -122.298506256919 47.132892649494, -122.293158331708 47.132886662316, -122.293155747879 47.131506340469, -122.293155054214 47.131135616954)))","9","Ballou Junior High School","9916 136TH ST E","PUYALLUP","98373","PUYALLUP","003","JRHIGH","(253) 841-8725","https://bjh.puyallup.k12.wa.us/",,"7-9","1303605.74121094","5274.04914803362"
"MULTIPOLYGON (((-122.379161066262 47.057178936964, -122.379160906304 47.057236088163, -122.379159657783 47.057679781014, -122.37903733177 47.057599648104, -122.378949097214 47.057597188639, -122.378336424762 47.057580109297, -122.378334020603 47.057561103111, -122.378054415404 47.057555902539, -122.377701653731 47.057549339952, -122.377514817322 47.057545864559, -122.377515894444 47.057726784099, -122.377379898522 47.057723045451, -122.377257954075 47.057822639444, -122.376750293905 47.057853526148, -122.376670448342 47.057858383221, -122.375423857582 47.057878077979, -122.375424004747 47.057820410635, -122.375424531896 47.05761469515, -122.375424731547 47.057536773795, -122.375425059843 47.057408979638, -122.375425476455 47.05724625348, -122.375425684348 47.057165016977, -122.375425825484 47.057109852083, -122.375426565377 47.056842760922, -122.375426679677 47.056801621399, -122.375427230484 47.056649198701, -122.375428160527 47.056391989365, -122.375429767922 47.055947659687, -122.375430591435 47.055719715798, -122.376244912389 47.055743991219, -122.376243428834 47.05537618962, -122.376257572979 47.054981945939, -122.376466468384 47.054978549134, -122.376511460664 47.054943154282, -122.376588532103 47.054882524214, -122.376625230242 47.053985575401, -122.376630663071 47.053791455701, -122.376540852412 47.05378960129, -122.376501681903 47.053788792391, -122.376407639704 47.053789131128, -122.376428458461 47.053286454313, -122.376389453983 47.053219640596, -122.376968079025 47.053227527803, -122.377463699858 47.053234280892, -122.377989209579 47.053241440047, -122.378376264702 47.0532467105, -122.379122939503 47.053256874539, -122.379136663182 47.053257884678, -122.379149924039 47.053260502402, -122.379162322031 47.05326464838, -122.379173485207 47.053270197299, -122.379183073508 47.053276983284, -122.379190800443 47.053284800093, -122.379196094088 47.053292759103, -122.379199450502 47.053301195888, -122.379200783401 47.05330989162, -122.379200805597 47.053311023141, -122.379200797178 47.053311794505, -122.379192450394 47.05407386337, -122.37918909488 47.05438016294, -122.379183290661 47.054910133032, -122.379179757228 47.055232625681, -122.379174464044 47.055715922092, -122.379170686679 47.056060760047, -122.379166346642 47.05645694384, -122.379161974575 47.056856101108, -122.379161895807 47.056883905739, -122.379161066262 47.057178936964)))","18","Bethel High School","22215 38TH AVE E","SPANAWAY","98387","BETHEL","403","HIGH","(253) 683-7000","https://www.bethelsd.org/bhs",,"9-12","1297065.36065674","5369.02652935041"
"MULTIPOLYGON (((-122.448670770395 47.144051672533, -122.448667319454 47.144216161545, -122.448567236207 47.144215244723, -122.448467151798 47.144214328932, -122.448367066951 47.144213411964, -122.448266984116 47.144212494875, -122.448262018971 47.144452309157, -122.448261310962 47.144486475812, -122.448361378023 47.144487376176, -122.448461444275 47.144488276192, -122.448561511303 47.144489175286, -122.448556148097 47.144744069083, -122.448555779965 47.144763218377, -122.448562313095 47.144888325578, -122.448564374717 47.144927813912, -122.448644395027 47.144928529801, -122.448764932801 47.144929609102, -122.450153631186 47.14494203503, -122.450143745109 47.145496975845, -122.450140818381 47.145661465648, -122.45013607505 47.145933291506, -122.450133737695 47.146063768831, -122.450131205812 47.146205327077, -122.450129736874 47.146287352644, -122.44979525302 47.146283675939, -122.449795011117 47.146324676979, -122.449794764049 47.14636567975, -122.44978848619 47.146365604635, -122.449784504919 47.146595192436, -122.449783663625 47.14664373641, -122.449724019907 47.146643085939, -122.449669261749 47.146642493452, -122.44962419742 47.146642002921, -122.449524370077 47.146640918803, -122.449424546686 47.146639832612, -122.449375070379 47.146639295718, -122.449381753465 47.146361085994, -122.449382740518 47.14632011655, -122.449383725169 47.146279147421, -122.448531844164 47.146269771349, -122.448097438424 47.146264987631, -122.447724842935 47.146260902597, -122.447712043975 47.146260783666, -122.447286702988 47.146257020187, -122.446881881173 47.146253415, -122.446881200597 47.146294274736, -122.446880520522 47.146335137206, -122.446875869874 47.14661410248, -122.446774603707 47.146613233028, -122.446673333486 47.146612362459, -122.446572067415 47.146611495296, -122.446470796828 47.146610625378, -122.446465957015 47.146889188129, -122.446364639973 47.146888348511, -122.446263321467 47.14688751267, -122.446162004531 47.146886675616, -122.446060686333 47.146885836849, -122.445959369304 47.146884996876, -122.445956369987 47.147049491339, -122.44595143233 47.147319777371, -122.44594648683 47.147590059121, -122.445845052024 47.147589144764, -122.445743613595 47.147588230106, -122.445642179197 47.147587315565, -122.445540740785 47.147586401003, -122.445439307589 47.14758548599, -122.445337868782 47.147584571256, -122.445236430282 47.147583653686, -122.445133458387 47.147583365476, -122.444890842418 47.147580535684, -122.44473692297 47.147579143642, -122.444608802582 47.147577987671, -122.444506310958 47.147577061123, -122.44447909451 47.147576815482, -122.444480864302 47.147741350788, -122.444476153067 47.147942171862, -122.444474481039 47.148013345386, -122.444372611089 47.148012190485, -122.444270741142 47.148011035495, -122.444168867173 47.148009880209, -122.444066997205 47.148008724217, -122.443874156169 47.148006536951, -122.443863253717 47.148006413395, -122.443761379775 47.148005258024, -122.443659509845 47.148004102221, -122.443557635882 47.148002945848, -122.443455761953 47.148001790208, -122.44346414742 47.147734990023, -122.443446844457 47.147731999148, -122.4433625729 47.147731235877, -122.443260908571 47.147730314881, -122.44315924307 47.147729394638, -122.443057578758 47.147728473737, -122.442955912832 47.1477275525, -122.442946399085 47.147996007254, -122.442844525182 47.147994851075, -122.442742651244 47.14799369371, -122.442732952864 47.148260172176, -122.442630890656 47.148259214238, -122.442528786 47.148258249518, -122.442486250772 47.148257849441, -122.442426687974 47.148257290082, -122.442334841774 47.148256481371, -122.442199183703 47.148255153434, -122.442093987741 47.148254380966, -122.442050564386 47.148254111662, -122.441994076868 47.148253761234, -122.441894145501 47.14825315273, -122.441794279558 47.148252463231, -122.441694474645 47.148251738065, -122.441618694405 47.148251254606, -122.441594541845 47.148251100529, -122.441494619995 47.148250498925, -122.441394775414 47.148249776909, -122.441294917972 47.148249065993, -122.441195001608 47.148248437709, -122.44109508041 47.148247820116, -122.440995236076 47.148247104333, -122.440895356848 47.14824641291, -122.440795892019 47.14824571938, -122.440695819192 47.148245143756, -122.440596043853 47.148244545773, -122.440496476792 47.148243837246, -122.440396812584 47.148243188133, -122.440297385107 47.148242537428, -122.440198811775 47.148241849813, -122.44010005302 47.148241170436, -122.440000387675 47.148240522646, -122.439899428948 47.148239871244, -122.439798450084 47.148239118342, -122.439802023498 47.148067745696, -122.43980415083 47.147965723165, -122.439563052053 47.14796384843, -122.43946492915 47.147963095045, -122.43936560197 47.147962322837, -122.4392662744 47.147961550825, -122.439166946834 47.147960778727, -122.439172774327 47.147691648406, -122.439258874641 47.147692475102, -122.439272171063 47.147692602261, -122.439371567792 47.147693555756, -122.439470964525 47.147694509166, -122.439569255634 47.147695013156, -122.439809229525 47.147697755294, -122.439814100393 47.14753373759, -122.439814471863 47.147518139721, -122.439824792777 47.147071728389, -122.439826527789 47.146996691014, -122.439828417116 47.146914917982, -122.439589225676 47.146830313434, -122.439490451178 47.146828723303, -122.439426088983 47.146827973905, -122.439291193363 47.146826403013, -122.43919156403 47.146825241923, -122.439091934742 47.146824081844, -122.438992303811 47.146822920609, -122.438892671639 47.146821758213, -122.438793040687 47.146820595985, -122.438693408534 47.146819433691, -122.438593775141 47.146818270235, -122.438494142957 47.146817106673, -122.438394509543 47.146815942222, -122.438294874565 47.14681477881, -122.438300264488 47.14653419948, -122.438305646033 47.14625361231, -122.438405442751 47.146254495982, -122.438505237864 47.146255379594, -122.438605034196 47.146256263375, -122.438704829277 47.146257145719, -122.438804623166 47.146258028271, -122.438904415823 47.146258909935, -122.439004209277 47.146259791226, -122.439104003146 47.146260672697, -122.439203794136 47.146261552211, -122.439303585562 47.146262432455, -122.43936065783 47.146262938907, -122.439422886497 47.146263491007, -122.439422886467 47.146263523644, -122.439422686987 47.14627446116, -122.439426577513 47.146274495713, -122.439434770321 47.146274568058, -122.439502920887 47.146275168305, -122.439566266912 47.146275725989, -122.439570890809 47.146201208119, -122.439574456227 47.146143750755, -122.439577830739 47.146089372412, -122.439507122514 47.146088749306, -122.439438125361 47.1460881427, -122.439437945612 47.146088141054, -122.439426069388 47.146088035345, -122.439425870381 47.146099008233, -122.439307201797 47.146097962393, -122.439207364877 47.146097082921, -122.439210664701 47.145945296076, -122.439213355426 47.14582152406, -122.439113441849 47.14582058903, -122.439013528246 47.145819653091, -122.439019353774 47.145543983729, -122.439022833776 47.145379514289, -122.438922797985 47.145378522466, -122.438822758993 47.145377530885, -122.438722720377 47.145376538389, -122.438622680119 47.145375544736, -122.438522638629 47.145374550195, -122.438422597143 47.145373555567, -122.438425899292 47.145204132734, -122.438427921666 47.145100377239, -122.438528040752 47.145101453379, -122.438628157432 47.145102529472, -122.438633623112 47.144829527541, -122.438733814683 47.144830687848, -122.438834004884 47.144831843428, -122.438934193355 47.144832995385, -122.438937739789 47.144668522876, -122.43893920631 47.144609974337, -122.438944452464 47.144395690006, -122.438945508076 47.144352599855, -122.438845210418 47.144350334067, -122.438744909917 47.144348067142, -122.438644607014 47.144345800171, -122.438649961055 47.144119082413, -122.438750357395 47.144120317413, -122.438850751702 47.144121551536, -122.438951146415 47.144122785566, -122.438955191412 47.143958318913, -122.438962006335 47.143681925465, -122.438861476827 47.143680698382, -122.438760947324 47.143679471211, -122.438766693435 47.143440914432, -122.438767604404 47.143403099336, -122.438771577136 47.143238632223, -122.438778211061 47.142964766601, -122.438779126346 47.142927027121, -122.438781424285 47.142832256858, -122.438784857009 47.142690901847, -122.438885688017 47.14269205836, -122.438986517785 47.14269321371, -122.439087347194 47.142694370074, -122.439149796305 47.142695086127, -122.439188178215 47.142695526324, -122.439289008005 47.142696681684, -122.439389839035 47.142697837758, -122.439465442051 47.142698708661, -122.439503769773 47.14269915076, -122.439591495815 47.142700147811, -122.439692873901 47.142701146615, -122.439933917424 47.142703903908, -122.439936166736 47.142621844686, -122.439938415261 47.142539797268, -122.439946068761 47.142260830621, -122.439952126361 47.142040974507, -122.439953755686 47.141981845558, -122.439958279325 47.141817733231, -122.439965817733 47.141544588234, -122.439973359785 47.14127146838, -122.440075588774 47.141272729798, -122.440176759862 47.141273813885, -122.440168947765 47.141546695308, -122.440270037896 47.141547738171, -122.4403711276 47.14154878013, -122.440472217739 47.141549822817, -122.440468476162 47.141676748627, -122.440464177161 47.141822581112, -122.440565185549 47.141823582862, -122.440666193881 47.141824582879, -122.440767202639 47.14182558335, -122.440868211008 47.141826584013, -122.440969220587 47.141827584567, -122.441070227748 47.1418285848, -122.441078759871 47.141556077332, -122.441179850841 47.141557119385, -122.441280941011 47.141558161365, -122.44138203239 47.141559203235, -122.441483123372 47.141560245024, -122.441584213554 47.141561286738, -122.441579656238 47.141700065856, -122.441575271688 47.1418335856, -122.441569891309 47.141998047061, -122.441670849733 47.141999045948, -122.441771807387 47.142000045582, -122.441872763448 47.142001045429, -122.441916228167 47.142001475834, -122.441973721913 47.142002044873, -122.442074679578 47.142003044243, -122.442137869549 47.142003669702, -122.442138249529 47.14200367319, -122.442367259555 47.142005963305, -122.442367254168 47.142006137002, -122.442608415968 47.142008728982, -122.442613303597 47.141844735361, -122.442613327728 47.141843934117, -122.442621406159 47.14157245894, -122.442629503536 47.14130018587, -122.442634382404 47.141136164653, -122.442637882261 47.141003097929, -122.442641615745 47.140855349147, -122.442648548083 47.140581351018, -122.442648555481 47.140581077182, -122.442656750553 47.140419311646, -122.442659761074 47.140295561775, -122.442661011802 47.140244110669, -122.442757181042 47.140245055213, -122.442857281499 47.140246037536, -122.442957381608 47.14024702115, -122.443057482073 47.1402480033, -122.443157582581 47.14024898646, -122.443257683866 47.140249968697, -122.443357784381 47.140250951684, -122.443457886075 47.140251933741, -122.443458244826 47.140238173285, -122.443464891016 47.139982945223, -122.443475446091 47.139576612441, -122.443513631443 47.139576488398, -122.443575485883 47.1395824586, -122.443675423368 47.139592103801, -122.443775361996 47.139601746154, -122.443765385719 47.139981700786, -122.4437639465 47.140036327738, -122.443864107584 47.1400359045, -122.443964274429 47.140035484918, -122.444064435678 47.140035066166, -122.444164598503 47.140034646478, -122.444166061321 47.139980049833, -122.444266231933 47.139979637055, -122.444366402974 47.139979225006, -122.444466576493 47.139978814748, -122.444566751127 47.139978401915, -122.444574624799 47.13968642545, -122.444674473657 47.139699056883, -122.444831023015 47.139718854696, -122.444829023812 47.139881623191, -122.444969815192 47.139883554087, -122.445068098813 47.139884895544, -122.445307350068 47.139888149901, -122.445407170376 47.139889503054, -122.44550698567 47.139890850719, -122.445606805691 47.139892195476, -122.445706629546 47.139893534872, -122.445806448173 47.139894873995, -122.44590627184 47.139896207736, -122.446006095372 47.139897537554, -122.446105917655 47.139898865935, -122.446205740939 47.139900188454, -122.446286984836 47.139901359716, -122.446280894278 47.14017234605, -122.446274804711 47.140443316982, -122.4462711094 47.140607813688, -122.4462923613 47.140608111844, -122.446378557733 47.140609456092, -122.446375501571 47.140878821953, -122.446375207719 47.140904679235, -122.446387075625 47.140904841123, -122.446487352575 47.14090621887, -122.446587629917 47.140907607219, -122.446687907076 47.140908990274, -122.446776665376 47.140910204418, -122.446788183912 47.140910364196, -122.446888456866 47.140911741663, -122.446988734328 47.140913132405, -122.447040020569 47.140913836936, -122.447089011308 47.14091450963, -122.447189287575 47.140915878004, -122.44721051308 47.140916176163, -122.447289564854 47.140917263003, -122.44738983823 47.140918650998, -122.447490115331 47.140920030616, -122.447590380162 47.140921393075, -122.447605529586 47.140921609246, -122.447628298633 47.140921919441, -122.447690640817 47.1409227621, -122.44793266085 47.140926082376, -122.44801829224 47.140927290948, -122.448033159484 47.140927495638, -122.448133665894 47.14092886809, -122.448234172106 47.140930245944, -122.448334678983 47.14093163083, -122.448420843994 47.140932822703, -122.448435184819 47.140933020035, -122.448535690917 47.140934394063, -122.448636197353 47.140935766079, -122.44873670428 47.140937151437, -122.448821723942 47.140938326396, -122.448837211212 47.140938536709, -122.448937720372 47.140939916644, -122.449038230716 47.14094128468, -122.449138737262 47.140942669696, -122.44922652015 47.140943882503, -122.449239244215 47.140944054618, -122.449339755101 47.140945436917, -122.449440263889 47.140946805452, -122.449540770768 47.140948187645, -122.449623393168 47.140949327578, -122.449641281328 47.140949571334, -122.449741792224 47.140950953011, -122.449842302838 47.140952326651, -122.449942812049 47.140953705713, -122.450026158668 47.14095485316, -122.450043322559 47.140955087133, -122.450143833477 47.14095646846, -122.450144709096 47.140936709383, -122.450156742365 47.140665188437, -122.450257685337 47.140666649855, -122.45049971508 47.140670149154, -122.450601197349 47.140671606382, -122.450702682774 47.140673072792, -122.450804167893 47.140674541587, -122.450905658501 47.140676006361, -122.451007143541 47.14067747251, -122.451108630184 47.14067893827, -122.451210115696 47.14068040588, -122.451311606366 47.140681871393, -122.451413091418 47.140683336913, -122.451514578053 47.140684801494, -122.451616063617 47.140686269569, -122.451603487307 47.140959017402, -122.451595342298 47.141135532621, -122.451592517429 47.141246935421, -122.451491073639 47.141245661875, -122.451588322075 47.141411417656, -122.451581403403 47.141682690351, -122.451574493297 47.141953968359, -122.451570300143 47.142118447772, -122.451566858379 47.142391263371, -122.451566043006 47.142456002662, -122.451561039119 47.142664050523, -122.451557089239 47.142828534836, -122.451550517488 47.14310207817, -122.451543950178 47.14337562387, -122.451540003868 47.143540109726, -122.451533550803 47.143808950434, -122.45152710657 47.144077792611, -122.451425898442 47.144076868462, -122.45132469554 47.144075944137, -122.45122349225 47.144075020004, -122.451122285338 47.14407409557, -122.451021081241 47.144073170999, -122.450919877862 47.14407224386, -122.450818674977 47.144071319092, -122.450717472096 47.144070394235, -122.450616268827 47.14406946957, -122.450515060701 47.144068543802, -122.45041385783 47.14406761868, -122.450293026743 47.144066514539, -122.450172193251 47.144065410313, -122.450072099784 47.144064494148, -122.449972002363 47.144063579608, -122.449871908873 47.144062662447, -122.449771811498 47.144061748831, -122.449671718114 47.144060834238, -122.449571624664 47.14405991764, -122.449471527259 47.144059002667, -122.449371433816 47.144058085895, -122.449271340445 47.144057170955, -122.449171242992 47.144056254078, -122.449177015274 47.143785515805, -122.449076903778 47.143784519008, -122.44897679603 47.143783525625, -122.448876684512 47.143782527832, -122.448776571419 47.143781530801, -122.448726218371 47.143781030944, -122.448722085874 47.143977540113, -122.448720518339 47.144052128591, -122.448670770395 47.144051672533)), ((-122.435456879172 47.146776369967, -122.435463665704 47.146501270909, -122.435563626443 47.146502536885, -122.435663587118 47.146503800857, -122.435670063714 47.146228810328, -122.435769872898 47.14622979946, -122.435869683664 47.146230787657, -122.435969488749 47.146231774218, -122.436069295534 47.146232763132, -122.436169092964 47.146233748826, -122.436268891534 47.146234732495, -122.436368688962 47.146235717742, -122.436468482316 47.146236701326, -122.436463176497 47.146513906467, -122.436563112207 47.146515167337, -122.436663049087 47.146516427005, -122.436762981964 47.146517686927, -122.436862915179 47.146518944837, -122.436963085984 47.146520214039, -122.436958718869 47.146798880098, -122.436956154167 47.146962107739, -122.435452819161 47.146940856153, -122.435454851717 47.146858588884, -122.435456879172 47.146776369967)), ((-122.434665505295 47.145778259096, -122.434673164951 47.145503643769, -122.434692510634 47.145503813906, -122.4347919691 47.14550469125, -122.434891420758 47.145505569172, -122.434990871096 47.145506443739, -122.435090317548 47.14550732185, -122.435189760152 47.145508193359, -122.43528920367 47.145509067784, -122.435319213376 47.145509341755, -122.435388638284 47.145509940352, -122.435488072862 47.145510811739, -122.435587503465 47.145511684203, -122.435686929925 47.145512553086, -122.435786356389 47.145513421884, -122.435885774851 47.145514291553, -122.435985193188 47.145515157573, -122.436084606404 47.145516026337, -122.436078716152 47.145791889738, -122.436072806927 47.146068288783, -122.435973094242 47.146067303512, -122.435873376279 47.146066316598, -122.435773659896 47.146065328748, -122.435673935101 47.146064341502, -122.435574213404 47.146063350827, -122.435474484569 47.146062362654, -122.435374754875 47.146061372763, -122.43530790008 47.146060709722, -122.435275021137 47.146060382032, -122.435175288539 47.146059389276, -122.43507555038 47.146058398172, -122.434975808549 47.146057405399, -122.434876064282 47.146056411757, -122.434776318411 47.146055418056, -122.434737581497 47.146055040715, -122.434739147209 47.146000206882, -122.434678155517 47.1459995992, -122.434658787585 47.145999407763, -122.434665505295 47.145778259096)), ((-122.448667319454 47.144216161545, -122.4487674039 47.144217077986, -122.44886748833 47.144217993792, -122.448967571587 47.144218910354, -122.449067656013 47.144219825712, -122.449167740482 47.14422074208, -122.44926782375 47.144221658382, -122.449367908186 47.144222573481, -122.449467992666 47.144223489589, -122.449568075933 47.144224405357, -122.449562175954 47.14449816732, -122.449462110097 47.144497269072, -122.449362044204 47.144496369641, -122.449261976747 47.144495471247, -122.449161910871 47.144494571916, -122.449061843793 47.14449367252, -122.448961777943 47.144492773564, -122.448861710469 47.144491874001, -122.448761644606 47.144490974325, -122.448661577169 47.14449007541, -122.448667319454 47.144216161545)), ((-122.449756638997 47.14476049185, -122.449762310559 47.144499965428, -122.449862376828 47.14450086341, -122.449868329363 47.144227151806, -122.449968412624 47.144228066679, -122.450068497124 47.144228982267, -122.45016858202 47.144229897488, -122.450162833091 47.144503561542, -122.450157037783 47.144765966044, -122.45015656292 47.144777541261, -122.450056513937 47.144776646799, -122.449956464586 47.144775753079, -122.449856415611 47.144774858444, -122.449756367814 47.14477396288, -122.449756638997 47.14476049185)), ((-122.436974377625 47.145800451805, -122.436970037354 47.146077191639, -122.436870411057 47.146076151116, -122.436770718657 47.1460751725, -122.43677556655 47.145798558023, -122.436875100582 47.145799506643, -122.436974377625 47.145800451805)))","204","Pacific Lutheran University (PLU)","12180 PARK AVE S","TACOMA","98447","NOT APPLICABLE",,"UNIVERSITY","(253) 535-7411","https://www.plu.edu/",,"Higher Education","7008503.71490479","20749.332823176"
