"data_update_date","project_id","project_name","wb_region","country","country_lending_group","country_fcs_status","country_fcs_lending_group","practice_group","global_practice","agreement_type","lending_instrument_type","approval_fy","final_closing_fy","project_length","project_status","project_volume","evaluation_type","outcome","quality_at_entry","quality_of_supervision","bank_performance","m_e_quality"
"2021-12-15T00:00:00.000","P004978","SOCIAL SAFETY I","MNA","Algeria","IBRD","Non-FCS","IBRD non-FCS","Human Development","Social Protection & Jobs","IBRD","IPF","1996","2001","6","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P004981","EG-RED SEA COASTAL","MNA","Egypt, Arab Republic of","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","GEF","IPF","1993","2002","10","C","less than 10 million","Implementation Completion Report Review","SATISFACTORY","UNSATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005146","NATIONAL DRAINAGE","MNA","Egypt, Arab Republic of","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1992","2001","10","C",">=100 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005152","SCHISTOSOMIASIS CONTROL","MNA","Egypt, Arab Republic of","IBRD","Non-FCS","IBRD non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1992","2003","12","C",">=10 million & <25 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","MODERATELY UNSATISFACTORY","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P005153","MATRUH RESOURCE MANAGEMENT","MNA","Egypt, Arab Republic of","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IDA","IPF","1993","2003","11","C",">=10 million & <25 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005157","AGRICULTURAL MODERNIZATION","MNA","Egypt, Arab Republic of","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Agriculture and Food","IBRD","IPF","1994","2002","9","C",">=100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P005161","BASIC EDUCATION IMPROVEMENT PROJECT","MNA","Egypt, Arab Republic of","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IDA","IPF","1993","2004","12","C",">=50 millon & <100 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P005163","Egypt Population Project","MNA","Egypt, Arab Republic of","IBRD","Non-FCS","IBRD non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1996","2005","10","C",">=10 million & <25 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P005168","PVT SEC TOURISM INF & ENV","MNA","Egypt, Arab Republic of","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1993","2003","11","C",">=50 millon & <100 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","HIGHLY UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P005169","Egypt Education Enhancement Project","MNA","Egypt, Arab Republic of","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IDA","IPF","1997","2007","11","C",">=50 millon & <100 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","UNSATISFACTORY","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY",
"2021-12-15T00:00:00.000","P005173","EG Irrigation Improvement","MNA","Egypt, Arab Republic of","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1995","2007","13","C",">=50 millon & <100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","UNSATISFACTORY","SATISFACTORY","MODERATELY SATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P005212","IRRIGATION IMPROVEMENT","MNA","Iran, Islamic Republic of","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1993","2001","9","C",">=100 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005213","SISTAN FLOOD CTRL","MNA","Iran, Islamic Republic of","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1992","2001","10","C",">=50 millon & <100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005215","POWER SECTOR EFFICIENCY","MNA","Iran, Islamic Republic of","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","IBRD","IPF","1993","2001","9","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY","HIGHLY SATISFACTORY",
"2021-12-15T00:00:00.000","P005216","IR-TEHRAN DRAINAGE","MNA","Iran, Islamic Republic of","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1992","2001","10","C",">=50 millon & <100 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005222","HEALTH AND FAMILY PL","MNA","Iran, Islamic Republic of","IBRD","Non-FCS","IBRD non-FCS","Human Development","Health, Nutrition & Population","IBRD","IPF","1993","2002","10","C",">=100 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P005237","GULF OF AQABA EAP","MNA","Jordan","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","GEF","IPF","1996","2002","7","C","less than 10 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005284","TRANSPORT III","MNA","Jordan","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1993","2000","8","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005307","HUMAN RESOURCES DEV.SECTOR INVESTMENT II","MNA","Jordan","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IBRD","IPF","1995","2003","9","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005319","HEALTH II","MNA","Jordan","IBRD","Non-FCS","IBRD non-FCS","Human Development","Health, Nutrition & Population","IBRD","IPF","1993","2002","10","C",">=10 million & <25 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P005321","TA FOR AGRICULTURE","MNA","Jordan","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1995","2001","7","C","less than 10 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005322","Jordan Telecommunications Project","MNA","Jordan","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1994","2000","7","C",">=10 million & <25 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005323","JO-HOUSING FINANCE/URBAN","MNA","Jordan","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IBRD","IPF","1997","2002","6","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005336","EMERGENCY RECOVERY","MNA","Lebanon","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1993","2002","10","C",">=100 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005340","LB-TA FOR REVENUE ENHAN","MNA","Lebanon","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Governance","IBRD","IPF","1994","2006","13","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005344","LB-IRRIGATION","MNA","Lebanon","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1994","2004","11","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005345","SOLID WASTE/ENVIRONMENT","MNA","Lebanon","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IBRD","IPF","1995","2004","10","C",">=25 million & <50 million","Project Performance Assessment Report","UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P005347","MA-MEDITERRANEAN POLLUTION CONTRO","MNA","Morocco","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","GEF","IPF","1994","2000","7","C","less than 10 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005435","WATER SUPPLY V","MNA","Morocco","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1994","2002","9","C",">=50 millon & <100 million","Implementation Completion Report Review","UNSATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005462","SECOND LSI IMPROVEME","MNA","Morocco","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1993","2001","9","C",">=100 million","Project Performance Assessment Report","MODERATELY UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P005489","MA-SECONDARY ROADS","MNA","Morocco","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1995","2002","8","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005499","IRRIGATED AREAS AGRICULTURE SERVICES","MNA","Morocco","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Agriculture and Food","IBRD","IPF","1994","2001","8","C",">=10 million & <25 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P005501","Social Priorities Programme (Education)","MNA","Morocco","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IBRD","IPF","1996","2004","9","C",">=25 million & <50 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005503","Morocco Second Sewerage and Water Reuse Project","MNA","Morocco","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1996","2005","10","C",">=25 million & <50 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","HIGHLY UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P005504","ENVIRONMENTAL MANAGEMENT","MNA","Morocco","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IBRD","IPF","1994","2000","7","C","less than 10 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P005514","LAND DEVELOPMENT","MNA","Morocco","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1993","2000","8","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P005516","MA-ASSET MANAGEMENT REFORM","MNA","Morocco","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","DPF","2003","2006","4","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005519","LAKHDAR WATERSHED MG","MNA","Morocco","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Agriculture and Food","IBRD","IPF","1999","2005","7","C","less than 10 million","Project Performance Assessment Report","SATISFACTORY","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P005521","MA-WATER RESOURCES MGMT.","MNA","Morocco","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1998","2005","8","C",">=10 million & <25 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY","SUBSTANTIAL"
"2021-12-15T00:00:00.000","P005523","MUNICIPAL FINANCE II","MNA","Morocco","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1998","2003","6","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005524","FES MEDINA REHABILITATION PROJECT","MNA","Morocco","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1999","2006","8","C","less than 10 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P005525","MA-HEALTH MANAGEMENT","MNA","Morocco","IBRD","Non-FCS","IBRD non-FCS","Human Development","Health, Nutrition & Population","IBRD","IPF","1999","2007","9","C",">=25 million & <50 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","MODERATELY UNSATISFACTORY","MODERATELY UNSATISFACTORY","MODERATELY UNSATISFACTORY","NEGLIGIBLE"
"2021-12-15T00:00:00.000","P005588","MEDITERRANEAN POLLUTION CONTRO","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","GEF","IPF","1994","2000","7","C","less than 10 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005589","TN-SOLAR WATER HEATING","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Energy & Extractives","GEF","IPF","1995","2004","10","C","less than 10 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005591","TN-Ozone Depleting Substance","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","MONT","IPF","1994","2012","19","C","less than 10 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","MODERATELY UNSATISFACTORY","MODERATELY SATISFACTORY","SUBSTANTIAL"
"2021-12-15T00:00:00.000","P005680","TN-WATER SUPPLY AND SEWERAGE","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1995","2003","9","C",">=50 millon & <100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005720","TN-RURAL FINANCE","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Agriculture and Food","IBRD","IPF","1995","2001","7","C",">=50 millon & <100 million","Project Performance Assessment Report","HIGHLY UNSATISFACTORY","HIGHLY UNSATISFACTORY","HIGHLY UNSATISFACTORY","HIGHLY UNSATISFACTORY",
"2021-12-15T00:00:00.000","P005721","TN-AGRICULTURAL SEC INV","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Agriculture and Food","IBRD","IPF","1994","2001","8","C",">=100 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005725","TN-SECOND FORESTRY DEVELOPMENT","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IBRD","IPF","1993","2001","9","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005726","Higher Education Restructuring Project","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IBRD","IPF","1992","2002","11","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005731","TN-GREATER TUNIS SEWERAGE","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1997","2006","10","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005733","NORTHWEST MOUNTAINOUS AREAS DEVELOPMENT PROJECT","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IBRD","IPF","1994","2001","8","C",">=25 million & <50 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005736","TN-NATURAL RESOURCE MGMT","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1997","2004","8","C",">=25 million & <50 million","Project Performance Assessment Report","MODERATELY UNSATISFACTORY",,,"MODERATELY SATISFACTORY",
"2021-12-15T00:00:00.000","P005738","HOSPITAL RESTRUCTURING REFORM SUPPORT PROJECT","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Human Development","Health, Nutrition & Population","IBRD","IPF","1991","2000","10","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005741","Higher Education Reform Support","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IBRD","IPF","1998","2005","8","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005743","Secondary Education Support Project","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IBRD","IPF","1995","2002","8","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005745","TN-2ND EMPL. & TRG.","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IBRD","IPF","1996","2003","8","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005746","TN-HEALTH SECTOR LOAN","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Human Development","Health, Nutrition & Population","IBRD","IPF","1998","2004","7","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005748","Tunisia Private Investment Credit Project","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IBRD","IPF","1994","2001","8","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005749","TUNISIA - RURAL ROADS PROJECT","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1995","2003","9","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","UNSATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005750","AGRICULTURAL SUPPORT SERVICES PROJECT","MNA","Tunisia","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Agriculture and Food","IBRD","IPF","2001","2009","9","C",">=10 million & <25 million","Project Performance Assessment Report","MODERATELY UNSATISFACTORY","MODERATELY UNSATISFACTORY","MODERATELY UNSATISFACTORY","MODERATELY UNSATISFACTORY","NEGLIGIBLE"
"2021-12-15T00:00:00.000","P005806","RY-MULTIMODE TRANSPORT","MNA","Yemen, Republic of","IDA","Non-FCS","IDA non-FCS","Infrastructure","Transport","IDA","IPF","1991","2001","11","C",">=25 million & <50 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005810","NAT.AGRIC.SECT.MGMT","MNA","Yemen, Republic of","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Agriculture and Food","IDA","IPF","1992","2000","9","C","less than 10 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","UNSATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005835","SECONDARY TEACHER TR","MNA","Yemen, Republic of","IDA","Non-FCS","IDA non-FCS","Human Development","Education","IDA","IPF","1991","2000","10","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","UNSATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005836","LAND & WATER CONSERV","MNA","Yemen, Republic of","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Water","IDA","IPF","1992","2001","10","C",">=25 million & <50 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005878","RY-POWER III","MNA","Yemen, Republic of","IDA","Non-FCS","IDA non-FCS","Infrastructure","Energy & Extractives","IDA","IPF","1990","2000","11","C",">=10 million & <25 million","Implementation Completion Report Review","UNSATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005902","SOUTHERN GOVERNORATES AGRICULTURAL PRIVATIZATION","MNA","Yemen, Republic of","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Urban, Resilience and Land","IDA","IPF","1998","2006","9","C",">=10 million & <25 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P005904","BASIC EDUCATION","MNA","Yemen, Republic of","IDA","Non-FCS","IDA non-FCS","Human Development","Education","IDA","IPF","1993","2001","9","C",">=10 million & <25 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005906","YEMEN RURAL WATER SUPPLY AND SANITATION PROJECT","MNA","Yemen, Republic of","IDA","FCS","IDA FCS","Sustainable Development","Water","IDA","IPF","2001","2011","11","C",">=25 million & <50 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","NEGLIGIBLE"
"2021-12-15T00:00:00.000","P005907","RY Sana'a WS/Sanitation","MNA","Yemen, Republic of","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Water","IDA","IPF","1999","2003","5","C",">=25 million & <50 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P005910","FAMILY HEALTH","MNA","Yemen, Republic of","IDA","Non-FCS","IDA non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1993","2003","11","C",">=25 million & <50 million","Implementation Completion Report Review","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P005911","RY Education Sector","MNA","Yemen, Republic of","IDA","Non-FCS","IDA non-FCS","Human Development","Education","IDA","IPF","1994","2005","12","C",">=25 million & <50 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","HIGHLY UNSATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005912","RY Vocational Training","MNA","Yemen, Republic of","IDA","Non-FCS","IDA non-FCS","Human Development","Social Protection & Jobs","IDA","IPF","1996","2004","9","C",">=10 million & <25 million","Project Performance Assessment Report","MODERATELY UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P005920","Reduction of Ozone Project (Montreal Protocol)","LCR","Argentina","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","MONT","IPF","1997","2015","19","C",">=10 million & <25 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","MODERATELY UNSATISFACTORY","MODERATELY SATISFACTORY","SUBSTANTIAL"
"2021-12-15T00:00:00.000","P005968","SEGBA V","LCR","Argentina","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Urban, Resilience and Land","IBRD","IPF","1987","2003","17","C",">=100 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P005977","WTR SUPPLY II","LCR","Argentina","IBRD","Non-FCS","IBRD non-FCS","Sustainable Development","Water","IBRD","IPF","1991","2000","10","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P005980","AR PROV ROADS","LCR","Argentina","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1997","2006","10","C",">=100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P005992","AR-SECONDARY ED 1","LCR","Argentina","IBRD","Non-FCS","IBRD non-FCS","Human Development","Education","IBRD","IPF","1995","2001","7","C",">=100 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P006003","RD MAINT & REHAB SCT","LCR","Argentina","IBRD","Non-FCS","IBRD non-FCS","Infrastructure","Transport","IBRD","IPF","1993","2000","8","C",">=100 million","Project Performance Assessment Report","HIGHLY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P006006","AR P.RFM(TUCUMAN)","LCR","Argentina","IBRD","Non-FCS","IBRD non-FCS","Equitable Growth, Finance and Institutions","Governance","IBRD","DPF","1998","2000","3","C",">=100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
