"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1685169","Supply and Delivery of Three Hundred Thirty-Three (333) Handheld Infrared Thermometers for the Keeping Girls in School (KGS) Initiative","2021-06-22T00:00:00.000","PREMIER SUPPLIES AND GENERAL DEALERS LIMITED","Republic of Zambia","ZM","26511.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zambia","ZM","P161490","Zambia Integrated Forest Landscape Project (GEF)","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576475","Printing and design of CFM guidelines and A2 posters","2018-12-18T00:00:00.000","PRO-PRINT LTD","Republic of Zambia","ZM","2973.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zambia","ZM","P164764","Transforming Landscapes for Resilience and Development in Zambia","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1697912","Construction of Bulking Centers in Mafinga and Nchelenge Districts (Lot 4 & 8)","2022-03-03T00:00:00.000","ROYAL KENTS ENGINEERING LIMITED","Republic of Zambia","ZM","1151708.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zambia","ZM","P161490","Zambia Integrated Forest Landscape Project (GEF)","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1576470","Procurement of IT equipment for Land Component","2018-10-02T00:00:00.000","INFOTECH BUSINESS SOLUTIONS LTD","Republic of Zambia","ZM","4973.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zambia","ZM","P162760","Electricity Service Access Project","Goods","Request for Quotations","Energy and Extractives","1576105","Supply and Delivery of a Water Dispenser and upright fridge","2018-12-11T00:00:00.000","HOMEWARE CITY","Republic of Zambia","ZM","545.0"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Zambia","ZM","P145335","Health Services Improvement Project","Goods","Request for Quotations","Health;Social Protection;Public Administration","1575914","Supply and delivery of Office Equipment for eHRIS and PIU","2018-06-22T00:00:00.000","SOFTWAY TECHNOLOGIES","Republic of Zambia","ZM","41235.0"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1575602","Supply and Delivery of 240 Full Face Helmets motorbikes","2018-02-26T00:00:00.000","NISHE AUTO SPARES","Republic of Zambia","ZM","15671.0"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1575534","Supply and Delivery of Executive Shirts and T Shirts for SWL","2017-12-27T00:00:00.000","DIVERSE SUPPLIES","Republic of Zambia","ZM","4137.0"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1575506","Supply and Delivery of Umbrellas for Phase 1 CBVS","2017-11-30T00:00:00.000","LINOTECH ENTERPRISES","Republic of Zambia","ZM","23326.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1575395","Supply and delivery of 23 Desktop Computers and 44 Microsoft Office Professional 64 Bits Licences","2018-10-19T00:00:00.000","IMAGE EXPRESS","Republic of Zambia","ZM","36986.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1575385","Supply of All in One Printers","2018-10-19T00:00:00.000","COMFORT SELECT ELECTRONICS","Republic of Zambia","ZM","16766.0"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Zambia","ZM","P159330","Zambia: Improved Rural Connectivity Project","Civil Works","Request for Quotations","Transportation","1575384","Project Office Renovation of the Secretariat","2018-03-30T00:00:00.000","INVEST CORP LIMITED","Republic of Zambia","ZM","32304.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zambia","ZM","P164764","Transforming Landscapes for Resilience and Development in Zambia","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1694811","Contract for provision of consultancy services as Infrastructure Engineer for the TRALARD Project in Luapula Province","2022-04-12T00:00:00.000","Individual Consultant","Republic of Zambia","ZM","56250.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zambia","ZM","P164764","Transforming Landscapes for Resilience and Development in Zambia","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1697903","Construction of Bulking Centers and Associated External Works in Chama and Lunga Districts (Lot 1 & 9)","2022-03-03T00:00:00.000","MAKHULU INVESTMENT LIMITED","Republic of Zambia","ZM","1372263.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1575353","Supply and Delivery of Branded Round Neck and Golf T Shirts","2018-09-24T00:00:00.000","GENGATA LIMITED","Republic of Zambia","ZM","16272.0"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Zambia","ZM","P147343","Public Financial Management Reform Program Phase I","Consultant Services","Direct Selection","Public Administration","1575349","CONTRACT FOR CONSULTING SERVICES FOR THE DEVELOPMENT OF THE ZAMBIA INSTITUTE OF PURCHASING AND SUPPLY (ZIPS) PROFESSIONAL QUALIFICATION (GRADUATE DIPLOMA) CURRICULUM AND TRAINING MATERIALS","2018-05-10T00:00:00.000","UNIVERSITY OF LUSAKA","Republic of Zambia","ZM","126410.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1685139","Supply and Delivery of Fifty-Six Thousand Seven-Hundred Seventy (56,770) Reusable/Washable Face Masks for the Keeping Girls in School (KGS) Initiative","2021-06-22T00:00:00.000","NAKACHI ENTERPRISES (2008) LIMITED","Republic of Zambia","ZM","48962.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zambia","ZM","P149091","Lusaka Sanitation Project","Non-consulting Services","Request for Bids","Health;Water, Sanitation and Waste Management","1624047","Performance Based Contract for improved FSM in Lusaka","2019-10-31T00:00:00.000","GEOCHI SERVICES LIMITED","Republic of Zambia","ZM","11.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1575313","Supply and Delivery of 900 Bicycles","2018-08-03T00:00:00.000","SAFARIS BIKES ZAMBIA LIMITED","Republic of Zambia","ZM","79833.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1575276","Supply and Delivery of Sim Cards with K5 Airtime Top up","2018-08-03T00:00:00.000","MTN ZAMBIA LIMITED","Republic of Zambia","ZM","8787.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1575203","Supply and Delivery of Office Furniture for SWL Phase 2 Districts","2018-08-03T00:00:00.000","THE PRINT SHOP LIMITED","Republic of Zambia","ZM","30941.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zambia","ZM","P162760","Electricity Service Access Project","Goods","Request for Quotations","Energy and Extractives","1575194","Supply and Delivery of Office Chairs","2018-08-31T00:00:00.000","FURNISHING WORLD","Republic of Zambia","ZM","16726.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zambia","ZM","P159330","Zambia: Improved Rural Connectivity Project","Goods","UN Agencies (Direct)","Transportation","1575159","SUPPLY AND DELIVERY OF THIRTY SINGLE CAB TOYOTA LAND CRUISER MOTOR VEHICLES","2018-09-12T00:00:00.000","UNOPS","Japan","JP","999518.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zambia","ZM","P147343","Public Financial Management Reform Program Phase I","Goods","Request for Bids","Public Administration","1575152","IFMIS/GD/PFMRP/02/17-LOT 1-TENDER FOR SUPPLY, DELIVERY, INSTALLATION AND COMMISSIONING OF TWO (2) UPSs AND ONE (1) DIESEL GENERATOR-LOT 1","2018-07-13T00:00:00.000","TECHMASTERS (Z) LIMITED","Republic of Zambia","ZM","169563.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zambia","ZM","P149091","Lusaka Sanitation Project","Goods","Request for Quotations","Health;Water, Sanitation and Waste Management","1624071","Supply and delivery of office furniture for LCC constituency offices","2019-07-19T00:00:00.000","FURNISHING WORLD","Republic of Zambia","ZM","1974.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zambia","ZM","P159330","Zambia: Improved Rural Connectivity Project","Goods","Request for Quotations","Transportation","1624738","Procurement of Video Conference Facility","2020-01-02T00:00:00.000","KAYSTECH ZAMBIA LTD","Republic of Zambia","ZM","33527.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zambia","ZM","P149091","Lusaka Sanitation Project","Goods","Request for Quotations","Health;Water, Sanitation and Waste Management","1624070","Supply and delivery of office furniture for LCC constituency offices","2019-07-22T00:00:00.000","THE PRINT SHOP LIMITED","Republic of Zambia","ZM","18822.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zambia","ZM","P149091","Lusaka Sanitation Project","Non-consulting Services","Request for Bids","Health;Water, Sanitation and Waste Management","1624046","Performance Based Contract for improved FSM in Lusaka","2019-10-31T00:00:00.000","MIMA SANITATION SERVICES","Republic of Zambia","ZM","11.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zambia","ZM","P149091","Lusaka Sanitation Project","Non-consulting Services","Request for Bids","Health;Water, Sanitation and Waste Management","1624031","Performance Based Contract for improved FSM in Lusaka","2019-10-31T00:00:00.000","GEOCHI SERVICES LIMITED","Republic of Zambia","ZM","11.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P149091","Lusaka Sanitation Project","Non-consulting Services","Request for Bids","Health;Water, Sanitation and Waste Management","1626188","Setup of a call centre system for LWSC","2020-10-06T00:00:00.000","MFI DOCUMENT SOLUTIONS LIMITED","Republic of Zambia","ZM","167067.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P164764","Transforming Landscapes for Resilience and Development in Zambia","Goods","Request for Quotations","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1627601","Supply and Delivery of Boat for Chilubi District","2020-07-31T00:00:00.000","MULTI INDUSTRY LIMITED","Republic of Zambia","ZM","149850.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Consultant Services","Direct Selection","Education;Social Protection","1626480","Consultancy Services for the Mid Line Survey for the Impact Evaluation for the Supporting Women's Livelihoods","2020-08-26T00:00:00.000","PALM ASSOCIATES","Republic of Zambia","ZM","589995.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P162760","Electricity Service Access Project","Consultant Services","Consultant Qualification  Selection","Energy and Extractives","1628020","National Electrification Strategy","2020-09-02T00:00:00.000","NRECA INTERNATIONAL	USA","United States of America","US","259064.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zambia","ZM","P161490","Zambia Integrated Forest Landscape Project (GEF)","Civil Works","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1697717","Rehabilitation of camp house at Masupe in Chipata ,-Lot 3,seed storage at Masupe in Chipata-Lot 4 and camp house at Msipazi in Chipata-Lot 5, for Forestry Department","2022-04-19T00:00:00.000","THRIVE VENTURES LIMITED","Republic of Zambia","ZM","47818.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Non-consulting Services","Direct Selection","Education;Social Protection","1628328","Provision of Gender Based Violence (GBV) Telephone Hotline Services in the GEWEL Districts","2020-10-20T00:00:00.000","LIFELINE CHILDLINE ZAMBIA","Republic of Zambia","ZM","86613.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P149091","Lusaka Sanitation Project","Consultant Services","Direct Selection","Health;Water, Sanitation and Waste Management","1626181","CONTRACT FOR THE PROVISION OF TECHNICAL ASSISTANCE TO SET UP MONITORING INFORMATION SYSTEMS (FOR LWSC, LCC AND MOH)","2020-08-24T00:00:00.000","SYNERGY INTERNATIONAL SYSTEMS, INC.","United States of America","US","176256.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P145335","Health Services Improvement Project","Goods","Request for Quotations","Health;Social Protection;Public Administration","1628933","Supply and Delivery of 32No. Laptops","2020-09-23T00:00:00.000","OFFICE MATE SYSTEMS","Republic of Zambia","ZM","31609.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P161490","Zambia Integrated Forest Landscape Project (GEF)","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1630880","Supply, Delivery and Installation of solar power back equipment for ZIFLP","2020-09-01T00:00:00.000","DAVIS AND SHIRTLIFF LTD","Republic of Zambia","ZM","14501.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P145335","Health Services Improvement Project","Goods","Request for Quotations","Health;Social Protection;Public Administration","1628928","Procurement of 150No. Knapsack Sprayers","2020-09-18T00:00:00.000","MATRAY INVESTMENTS LTD","Republic of Zambia","ZM","4322.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P162760","Electricity Service Access Project","Civil Works","Request for Bids","Energy and Extractives","1631462","Construction Works for Electricity Service Access Project in Southern Province","2020-11-09T00:00:00.000","CHINA STATE CONSTRUCTION ENGINEERING RG CORPORATION LTD.","People's Republic of China","CN","692295.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zambia","ZM","P159330","Zambia: Improved Rural Connectivity Project","Consultant Services","Individual Consultant Selection","Transportation","1632352","Negotiated contract for the Technical Advisor under the Ministry of Local Government","2019-06-17T00:00:00.000","Individual Consultant","World","1W","7000.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P161490","Zambia Integrated Forest Landscape Project (GEF)","Civil Works","Request for Bids","Agriculture, Fishing and Forestry;Industry, Trade and Services","1628618","Construction of Laboratory at Msekera Reserch Station in Chipata-Lot 1 (Main Building)","2020-09-08T00:00:00.000","INVESTCORP ZAMBIA LIMITED","Republic of Zambia","ZM","360630.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zambia","ZM","P159330","Zambia: Improved Rural Connectivity Project","Consultant Services","Quality And Cost-Based Selection","Transportation","1626004","CONTRACT DOCUMENT

CONTRACT FOR THE REVIEW OF INSTITUTIONAL MANDATES OF THE ROAD SECTOR AGENCIES 

CONTRACT NO. MTC/IRCP/C/001/19","2019-11-18T00:00:00.000","M/S AH CONSULTING LIMITED","Republic of Uganda","UG","580418.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P161490","Zambia Integrated Forest Landscape Project (GEF)","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1633324","Consultancy Services to implement the private sector and market-led wildlife value chain development for the Zambia Integrated Forest Landscape Project","2020-11-12T00:00:00.000","WONTA LTD JV ZAMBIA COMMUNITY BASED NATURAL RESOURCES & FWHC","Republic of Zambia","ZM","213899.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P161490","Zambia Integrated Forest Landscape Project (GEF)","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1633249","Consultancy for engaging Technical Service Providers to implement the private sector and market led agriculture value chain development for the Zambia Integrated Forest Landscape Project","2020-10-08T00:00:00.000","ETG FARMERS FOUNDATION & EXPORT TRADING GROUP","Republic of Zambia","ZM","281502.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zambia","ZM","P156492","Zambia Agribusiness and Trade Project","Consultant Services","Individual Consultant Selection","Industry, Trade and Services","1634860","Global Food and Safety Initiative Consultancy","2019-05-27T00:00:00.000","Individual Consultant","Republic of South Africa","ZA","245034.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zambia","ZM","P156492","Zambia Agribusiness and Trade Project","Goods","UN Agencies (Direct)","Industry, Trade and Services","1635055","PROCUREMENT OF MOTOR VEHICLES - ZATP","2019-10-14T00:00:00.000","UNITED NATIONS OFFICE FOR PROJECT SERVICES (UNOPS)","Kingdom of Denmark","DK","262249.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1635465","Supply and Delivery of 40000 Three Layer Face Masks","2020-11-03T00:00:00.000","VEAY'S TRADELINE","Republic of Zambia","ZM","18182.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zambia","ZM","P149091","Lusaka Sanitation Project","Goods","Request for Quotations","Health;Water, Sanitation and Waste Management","1567859","Supply and Delivery of Five (5 No.) Motor Vehicles for LCC, MOH and LWSC","2018-10-22T00:00:00.000","TOYOTA ZAMBIA LIMITED","Republic of Zambia","ZM","194395.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P159330","Zambia: Improved Rural Connectivity Project","Consultant Services","Direct Selection","Transportation","1636156","Re-Scoping of Output and Performance-Based Road Contracts (OPRC)","2020-11-20T00:00:00.000","ASCO ZAMBIA LIMITED","Republic of Zambia","ZM","1313400.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zambia","ZM","P162760","Electricity Service Access Project","Goods","UN Agencies (Direct)","Energy and Extractives","1625750","Purchase of two Motor vehicles","2020-06-17T00:00:00.000","UNOPS","Kingdom of Denmark","DK","63384.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P158570","Zambia Education Enhancement Project","Goods","Request for Bids","Education","1620299","Grade 5 Intergrated Science-Lot 2","2020-07-24T00:00:00.000","OXFORD UNIVESITY PRESS","Republic of South Africa","ZA","13032.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zambia","ZM","P161490","Zambia Integrated Forest Landscape Project (GEF)","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1695816","Supply of Ground Mammal Equipment for DNPW (Binoculars, battery chargers, SD cards and Hydride batteries)","2022-03-25T00:00:00.000","DENLIGHT DISTRIBUTORS LIMITED","Republic of Zambia","ZM","1833.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zambia","ZM","P161490","Zambia Integrated Forest Landscape Project (GEF)","Civil Works","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1697706","Rehabilitation of offices at Msipazi (Chipata) Forestry Camp for Forestry Department-Lot 2","2022-04-19T00:00:00.000","MTB CONTRACTORS","Republic of Zambia","ZM","15059.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zambia","ZM","P162760","Electricity Service Access Project","Consultant Services","Direct Selection","Energy and Extractives","1686604","National Electrification Strategy","2022-01-31T00:00:00.000","NRECA INTERNATIONAL	USA","United States of America","US","220204.0"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Zambia","ZM","P149091","Lusaka Sanitation Project","Goods","Request for Quotations","Health;Water, Sanitation and Waste Management","1638156","Supply and delivery of sewage pumps and demolition equipments.","2018-07-05T00:00:00.000","ROUSANT INTERNATIONAL LIMITED","Republic of South Africa","ZA","100373.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1638566","Supply and Delivery of a double cab motor vehicle","2020-09-14T00:00:00.000","PILATUS ENGINEERING COMPANY LIMITED","Republic of Zambia","ZM","34811.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1638577","Supply and Delivery of various ICT equipment","2020-07-17T00:00:00.000","SOFTGATE TEHNOLOGY CONSULTANTS","Republic of Zambia","ZM","4692.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1638559","Supply and Delivery of three Multi functional printers","2020-09-17T00:00:00.000","INHALT TRADING","Republic of Zambia","ZM","1801.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P149091","Lusaka Sanitation Project","Civil Works","Request for Bids","Health;Water, Sanitation and Waste Management","1638778","Construction of Manchinchi FSTP","2021-02-25T00:00:00.000","MANGO TREE CONSTRUCTION LIMITED","Republic of Zambia","ZM","1123940.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P164764","Transforming Landscapes for Resilience and Development in Zambia","Goods","Request for Quotations","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1638686","Supply and Delivery of Sixteen (16) Motor Cycles","2020-11-09T00:00:00.000","GUARDIAN MOTORS LIMITED","Republic of Zambia","ZM","94336.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1639345","Supply of Various Office Furniture","2020-12-15T00:00:00.000","THE PRINT SHOP LIMITED","Republic of Zambia","ZM","8324.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1638543","Supply and Delivery of Rain Suits","2020-09-23T00:00:00.000","SABOWA ENTERPRISES","Republic of Zambia","ZM","24663.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1639352","Supply and Delivery Microsoft Office Professional Software","2020-12-15T00:00:00.000","SOFTGATE TEHNOLOGY CONSULTANTS","Republic of Zambia","ZM","7006.0"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Zambia","ZM","P158570","Zambia Education Enhancement Project","Goods","Request for Quotations","Education","1639815","Supply and Delivery of Suggestion Boxes","2019-12-16T00:00:00.000","VERTUE AT DEZIAH ENTERPRISE","Republic of Zambia","ZM","9321.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1638542","Supply and Delivery of 980 Bicycles","2020-09-23T00:00:00.000","CONCEPT PLUS LIMITED","Republic of Zambia","ZM","83340.0"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Zambia","ZM","P161490","Zambia Integrated Forest Landscape Project (GEF)","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1701275","Printing of visibility materials for Forestry Department and Department of National Parks & Wildlife","2022-05-26T00:00:00.000","NOKAMU ENTERPRISES LIMITED","Republic of Zambia","ZM","7018.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P102459","Irrigation Development and Support Project","Civil Works","Request for Bids","Agriculture, Fishing and Forestry;Industry, Trade and Services","1641598","Construction of Musakashi North Irrigation Scheme","2021-02-01T00:00:00.000","GABRIEL COUTO","Portuguese Republic","PT","3821261.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P102459","Irrigation Development and Support Project","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1641601","Construction supervision for the three Irrigation Schemes namely Mwomboshi, Musakashi and Lusitu Irrigation Scheme","2020-09-24T00:00:00.000","Z&A CONSULTING ENGINEERS INTERNATIONAL LTD, ASSOCIATION WITH DESAI & ASSOCIATES","Hellenic Republic","GR","1400000.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P145335","Health Services Improvement Project","Goods","Request for Quotations","Health;Social Protection;Public Administration","1640986","Supply and Delivery of Basic Equipment & Consumables","2020-11-18T00:00:00.000","TRUSK PHARMACEUTICAL LTD","Republic of Zambia","ZM","15177.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Goods","Request for Quotations","Education;Social Protection","1639348","Supply and Delivery of All in One Printers","2020-12-15T00:00:00.000","INHALT TRADING","Republic of Zambia","ZM","8516.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P161490","Zambia Integrated Forest Landscape Project (GEF)","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1643590","Supply of patrol equipment (camera lenses, bags and memory cards for Department of National Parks & Wildlife)","2021-01-14T00:00:00.000","MIBA ZAMBIA LIMITED","Republic of Zambia","ZM","1634.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P161490","Zambia Integrated Forest Landscape Project (GEF)","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1643595","Supply of various materials for office renovations at DNPW","2021-01-14T00:00:00.000","UNCLE CHIPETA HARDWARE LTD","Republic of Zambia","ZM","1354.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P161490","Zambia Integrated Forest Landscape Project (GEF)","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1643583","Supply of 2 Laptops for Department of Energy","2021-01-12T00:00:00.000","MASSIVE BRANDS DISTRIBUTORS","Republic of Zambia","ZM","2311.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P154683","Zambia - Mining and Environmental Remediation and Improvement Project","Goods","Request for Quotations","Health;Energy and Extractives;Water, Sanitation and Waste Management","1644086","Procurement of cluster models","2020-12-23T00:00:00.000","CREATION DYNAMICS COMPANY","Republic of Zambia","ZM","1947.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P162760","Electricity Service Access Project","Goods","Request for Quotations","Energy and Extractives","1644276","Engineering Tools","2020-12-30T00:00:00.000","ELECTRICAL MAINTENANCE LUSAKA LIMITED","Republic of Zambia","ZM","20956.0"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Zambia","ZM","P149091","Lusaka Sanitation Project","Consultant Services","Individual Consultant Selection","Health;Water, Sanitation and Waste Management","1642711","Awarded contract for the engagement of the Procurement Officer under Lusaka Sanitation Program","2020-12-23T00:00:00.000","Individual Consultant","Republic of Zambia","ZM","10411.0"
