"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Kenya","KE","P151831","Kenya Youth Employment and Opportunities","Goods","Request for Quotations","Education;Social Protection","1686959","SUPPLY OF 50NO. UNINTERRUPTIBLE POWER SUPPLY (UPS)","2017-07-14T00:00:00.000","VAULT ELECTRONICS","Republic of Kenya","KE","6489.0","KE-MSEA-8976-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Kenya","KE","P151831","Kenya Youth Employment and Opportunities","Goods","Request for Quotations","Education;Social Protection","1686902","SUPPLY OF ANTIVIRUS ENDPOINT SECURITY.","2017-07-14T00:00:00.000","ALVARION TECHNOLOGIES","Republic of Kenya","KE","2553.0","KE-MSEA-8834-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Kenya","KE","P151831","Kenya Youth Employment and Opportunities","Goods","Request for Quotations","Education;Social Protection","1686884","SUPPLY OF 2NO. SWITCHES","2017-10-23T00:00:00.000","VAULT ELECTRONICS","Republic of Kenya","KE","7000.0","KE-MSEA-67679-GO-RFQ"
"2022-09-12T00:00:00.000","2018","EUROPE AND CENTRAL ASIA","Armenia","AM","P146318","Armenia Social Protection Administration II Project","Civil Works","Request for Bids","Social Protection","1686589","Refubrishment of Akhuryan ISPC","2018-06-07T00:00:00.000","""GEVORGYAN AND NERSISYAN"" LLC","Republic of Armenia","AM","169352.0","SPAP II 1-1-1-1-H-R"
"2022-09-12T00:00:00.000","2018","EAST ASIA AND PACIFIC","China","CN","P145533","China Contaminated Site Management Project","Consultant Services","Consultant Qualification  Selection","Public Administration;Industry, Trade and Services","1686527","Ganshui site remediation demonstration","2018-03-09T00:00:00.000","INSTITUTE OF SOIL SCIENCE, CHINESE ACADEMY OF SCIENCES","People's Republic of China","CN","245244.0","CC-11"
"2022-09-12T00:00:00.000","2018","EAST ASIA AND PACIFIC","China","CN","P145533","China Contaminated Site Management Project","Consultant Services","Consultant Qualification  Selection","Public Administration;Industry, Trade and Services","1686511","Engineering and environmental Supervision for the remediation of Ganshui site","2018-03-09T00:00:00.000","HENAN PROVINCIAL GEOLOGICAL ENVIRONMENT PLANNING & DESIGNING CO., LTD.","People's Republic of China","CN","48541.0","CC-1"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Gabon","GA","P146152","Gabon - Skills Development and Employability Project","Consultant Services","Quality And Cost-Based Selection","Education","1686158","Mission d&#8217;&#233;tudes techniques et architecturales du centre sectoriel de formation du BTP","2018-03-05T00:00:00.000","GROUPEMENT IDC/ TASMIN","Republic of Tunisia","TN","341271.0","002/CS/2018/UCP PRODECE/IDC-TASM"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Consultant Services","Individual Consultant Selection","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1685522","CONTRATA&#199;&#195;O DE CONSULTOR ESPECIALIZADOEM GEST&#195;O
AMBIENTAL E DE RECURSOS H&#205;DRICOS","2017-11-01T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","31802.0","BR-SEMAR-PI-141175-CS-CQS"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Zambia","ZM","P151451","Girls Education and Womens Empowerment and Livelihood Project","Consultant Services","Consultant Qualification  Selection","Education;Social Protection","1685413","Provision of Consultancy Services for the Design and Development of an Internal Monitoring and Evaluation Framework and Data Collection for KGS Initiative.","2018-06-22T00:00:00.000","RURALNET ASSOCIATES LTD","Republic of Zambia","ZM","42404.0","MOGE/C/08/17"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Tanzania","TZ","P150361","Second Tanzania Water Sector Support Project","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management","1685280","Provision of Consultancy Services for Preparation of Integrated Water Resources Management and Development Plan of WAMI/RUVU BASIN.","2017-05-04T00:00:00.000","YEKOM CONSULTING ENGINEERING (IRAN)","Islamic Republic of Iran","IR","518435.0","ME-011/2015-2016/CONTRACT/C/24"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Niger","NE","P126049","NIGER Skills Development for Growth Project","Consultant Services","Direct Selection","Education;Public Administration;Industry, Trade and Services","1685219","recrutement d'un formateur pour la formation des dipl&#244;m&#233;s en entreprenariat session 32.","2016-08-08T00:00:00.000","MOUSSA SEINI RACHIDATOU","Republic of Niger","NE","1327.0","NE-PRODEC-103418-CS-CDS"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Niger","NE","P153420","Climate Smart Agriculture Support Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1685206","ACQUISITION DE FOURNITURE DE BUREAU POUR LE PASEC","2018-04-03T00:00:00.000","ETS YOUSSOUF AHMED ABDOULAYE","Republic of Niger","NE","21364.0","NE-PASEC-38962-GO-RFQ"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Consultant Services","Quality And Cost-Based Selection","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1685184","Contrata&#231;&#227;o de Servi&#231;os de Consultoria para Elabora&#231;&#227;o do Plano Estrat&#233;gico e Operacional de Expans&#227;o da Educa&#231;&#227;o Profissional.","2018-03-26T00:00:00.000","MACROPLAN PROSPECTIVA ESTRATÉGIA E GESTÃO SS LTDA","Federative Republic of Brazil","BR","198051.0","BR-SEDUC-PI-13097-CS-QCBS"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Goods","Request for Quotations","Education","1685001","Supply and delivery of office furniture","2017-08-07T00:00:00.000","LORDS BEST COLLECTION","Republic of Malawi","MW","12594.0","MW-MOEST-16283-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Goods","Request for Quotations","Education","1684996","Supply and delivery of LCD Projectors and Projector Screens Lot 3","2017-08-24T00:00:00.000","CREATIVE COMPUTERS","Republic of Malawi","MW","6290.0","MW-MOEST-16403-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Chad","TD","P162956","Climate Resilient Agriculture and Productivity Enhancement Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1684989","Recrutement d'un Consultant charg&#233; de l'&#233;laboration de la Strat&#233;gie d'achat (PPSD) du ProPAD","2018-01-10T00:00:00.000","Individual Consultant","United Kingdom of Great Britain and Nort","GB","38180.0","TD-PROPAD-98442-CS-INDV"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P149872","Energy Efficiency in Public Facilities Project (PRESEMEH)","Non-consulting Services","Request for Quotations","Energy and Extractives","1684864","Dise&#241;o, edici&#243;n e impresi&#243;n de los Informes de resultados de 7 estudios (Leds; Hospitales; Centros de Acopio; Escuelas Impacto del Proyecto, Hoteles e Importaciones)","2017-02-28T00:00:00.000","ADRIANA JUÁREZ MANRÍQUEZ","United Mexican States","MX","39550.0","SENER-DGESE-CP-S-2016-01"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Non-consulting Services","Request for Quotations","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1683972","Contrata&#231;&#227;o de servi&#231;os de deslocamento para os conselheiros da sociedade civil participarem das atividades nos 12 territorios","2018-03-01T00:00:00.000","J J E SILVA EIRELI EPP (SHALOM TURISMO)","Federative Republic of Brazil","BR","21011.0","BR-SEPLAN-PI-5-NC-RFQ"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Non-consulting Services","Request for Bids","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1683917","Servi&#231;o de fornecimento de passagens a&#233;reas para deslocamentos relacionados as atividades do projeto","2018-02-01T00:00:00.000","DISTAK AGENCIA OE VIAGENS TURISMO LTDA-EPP","Federative Republic of Brazil","BR","0.0","BR-SEPLAN- PI-39574-NC-RFB"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Tajikistan","TJ","P148291","Higher Education Project","Consultant Services","Individual Consultant Selection","Education","1683697","International consultant on Graduate Tracer Studies: Project Manager","2017-03-13T00:00:00.000","Individual Consultant","Canada","CA","47.0","MOES/HEP/IC/2016-03"
"2022-09-12T00:00:00.000","2017","SOUTH ASIA","Pakistan","PK","P121507","Dasu Hydropower Stage I Project","Civil Works","Request for Bids","Energy and Extractives;Social Protection;Water, Sanitation and Waste Management","1683505","Contract ICB No. Dasu-MW-02 (Underground Power Complex, Tunnels and Hydraulic Steel Structures)","2017-03-08T00:00:00.000","CHINA GEZHOUBA GROUP CO. LTD (CGGC)","People's Republic of China","CN","364815282.0","PK-DASU-217468-CW-RFB"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Western and Central Africa",,"P147674","Regional Sahel Pastoralism Support Project","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1683412","Recrutement d&#8217;un Consultant Individuel Statisticien /Informaticien pour la mise &#224; jour de la base des donn&#233;es du SAP avec les indicateurs pastoraux","2018-03-19T00:00:00.000","GUIDIÈRE DOLO","Republic of Mali","ML","11124.0","ML-PRAPS-ML-48018-CS-CDS"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Western and Central Africa",,"P147674","Regional Sahel Pastoralism Support Project","Civil Works","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1683301","consultation d&#8217;entrepreneurs pour la construction dans la zone du Delta Central de sept (7) magasins d&#8217;aliments b&#233;tail au compte du Projet R&#233;gional d&#8217;Appui au Pastoralisme au Sahel (PRAPS-Mali)","2018-03-21T00:00:00.000","STD SARL","Republic of Mali","ML","185351.0","ML-PRAPS-ML-34760-CW-RFQ"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Western and Central Africa",,"P147674","Regional Sahel Pastoralism Support Project","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1682992","Suivi des travaux de construction et de r&#233;habilitation des locaux de la DSV","2017-10-31T00:00:00.000","Individual Consultant","Islamic Republic of Mauritania","MR","28532.0","C02 MR PRAPS 2017"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Niger","NE","P126049","NIGER Skills Development for Growth Project","Consultant Services","Direct Selection","Education;Public Administration;Industry, Trade and Services","1682957","FORMATION EN ENTREPRENARIAT DU NIVEAU SUP A TAHOUA","2016-08-08T00:00:00.000","AMADOU OUABANAIZE SIDI ALI","Republic of Niger","NE","1122.0","NE-PRODEC-103440-CS-CDS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Niger","NE","P126049","NIGER Skills Development for Growth Project","Consultant Services","Direct Selection","Education;Public Administration;Industry, Trade and Services","1682949","Formation en entreprenariat des jeunes d&#233;scolaris&#233;s et non scolaris&#233;s &#224; Agadez","2016-08-08T00:00:00.000","MAMANE OUSMANE HASSANA","Republic of Niger","NE","518.0","NE-PRODEC-103388-CS-CDS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Niger","NE","P126049","NIGER Skills Development for Growth Project","Consultant Services","Direct Selection","Education;Public Administration;Industry, Trade and Services","1682948","Formation en entreprenariat des jeunes d&#233;scolaris&#233;s et non scolaris&#233;s &#224; Agadez","2016-08-08T00:00:00.000","SALISSOU ASMAOU SABIOU","Republic of Niger","NE","431.0","NE-PRODEC-103385-CS-CDS"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Niger","NE","P126049","NIGER Skills Development for Growth Project","Consultant Services","Direct Selection","Education;Public Administration;Industry, Trade and Services","1682939","Formation en entreprenariat des jeunes d&#233;scolaris&#233;s et non scolaris&#233;s &#224; Zinder","2016-08-08T00:00:00.000","SALEY MAKAMA MAHAMAN SANI","Republic of Niger","NE","431.0","NE-PRODEC-103458-CS-CDS"
"2022-09-12T00:00:00.000","2018","SOUTH ASIA","India","IN","P163533","Odisha Integrated Irrigation Project for Climate Resilient Agriculture","Consultant Services","Quality And Cost-Based Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1682815","Signed Contract PPSD-Manuals","2018-05-01T00:00:00.000","CTRAN CONSULTING LTD","Republic of India","IN","18462.0","IN-OCTDMS-238849-CS-QCBS"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Burkina Faso","BF","P159476","Burkina Faso Livestock Sector Development Support Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1682442","Acquisition de mobilier de bureau au profit du PADEL-B","2018-05-04T00:00:00.000","SOCIETE NOBLE SARL","Burkina Faso","BF","34324.0","BF-PADEL-B-60095-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Niger","NE","P126049","NIGER Skills Development for Growth Project","Consultant Services","Individual Consultant Selection","Education;Public Administration;Industry, Trade and Services","1682366","recrutement d un cabinet individuel en vue de l elaboration d un cadre environnemental et social cges pour la preparation du financement additionnel du prodec","2017-10-27T00:00:00.000","Individual Consultant","Republic of Niger","NE","26170.0","NE-PRODEC-128279-CS-INDV"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Eastern and Southern Africa",,"P152822","Development Response to Displacement Impacts Project in the HoA","Civil Works","Request for Bids","Energy and Extractives;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1681876","Travaux de r&#233;habilitation et extension du centre medico-hospitaliers d&#8217;Obock","2017-09-11T00:00:00.000","KADDAMI","Republic of Djibouti","DJ","264611.0","DJ-ADDS-29135-CW-RFB"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Malawi","MW","P154185","Malawi Education Sector Improvement Project (MESIP)","Goods","Request for Quotations","Education","1681725","Designing and Printing of Training Materials","2017-06-24T00:00:00.000","DESIGN PRINTERS LIMITED","Republic of Malawi","MW","6671.0","MW-MOEST-16272-GO-RFQ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Eastern and Southern Africa",,"P152822","Development Response to Displacement Impacts Project in the HoA","Goods","Request for Quotations","Energy and Extractives;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1681545","ACHAT D'UN LOGICIEL DE TRAITEMENT DE DONNEES SPSS","2018-02-21T00:00:00.000","DJIB CONNECT IT","Republic of Djibouti","DJ","24926.0","COMP4/F3/2017"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Eastern and Southern Africa",,"P152822","Development Response to Displacement Impacts Project in the HoA","Goods","Request for Bids","Energy and Extractives;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1681530","acquisition de vehicules 4x4 pour le projet","2017-06-18T00:00:00.000","MARILL AUTOMOTIVE","Republic of Djibouti","DJ","142010.0","COMP4/F1/2017"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Poland","PL","P147460","ODRA-VISTULA FLOOD MANAGEMENT PROJECT","Consultant Services","Quality And Cost-Based Selection","Transportation;Water, Sanitation and Waste Management;Public Administration","1681134","Design and Construction Supervision for works, Project Management, Technical Assistance and Training Technical Support for the Project and Strengthening of PIU's Institutional Capacity.","2016-11-10T00:00:00.000","EKOCENTRUM WROCLAWSKI OSRODEK USLUG EKOLOGICZNYCH","Kingdom of the Netherlands","NL","13728303.0","OVFMP 5.4/SZ"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Eastern and Southern Africa",,"P152822","Development Response to Displacement Impacts Project in the HoA","Goods","Request for Quotations","Energy and Extractives;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1681113","ACQUISITION DE TABLETTES POUR LES ENQUETES DU PROJET","2017-09-12T00:00:00.000","BCB INFO SERVICE","Republic of Djibouti","DJ","28971.0","COMP4/F2/2017"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Kenya","KE","P146797","Kenya GPE Primary Education Development Project","Consultant Services","Consultant Qualification  Selection","Education","1681110","CONSULTANCY FOR CARRYING OUT A STUDY ON TEACHER DEPLOLYMENT AND UTILIZATION","2017-05-15T00:00:00.000","KENYATTA UNIVERSITY CONSUTANCY SERVICES UNIT","Republic of Kenya","KE","211686.0","KE-MOE-8202-CS-CQS"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Kenya","KE","P156777","Kenya Urban Support Program","Consultant Services","Quality And Cost-Based Selection","Public Administration","1681090","Consulting Services for the first Full Annual Assessment Of 45 County Governments (I.E Excluding Nairobi And Mombasa), concerning the minimum conditions and performance Standards applicable to eligibi","2018-04-26T00:00:00.000","APEX CONSULTING AFRICA LTD","Republic of Kenya","KE","349712.0","KE-MOTI-104693-CS-QCBS"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Eastern and Southern Africa",,"P152822","Development Response to Displacement Impacts Project in the HoA","Consultant Services","Individual Consultant Selection","Energy and Extractives;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1681042","Recrutement d'un consultant international pour la r&#233;vision du mandat de l'ONARS","2018-05-24T00:00:00.000","Individual Consultant","French Republic","FR","31253.0","COMP4/C16/2017"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Eastern and Southern Africa",,"P152822","Development Response to Displacement Impacts Project in the HoA","Consultant Services","Direct Selection","Energy and Extractives;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1681008","Recrutement d'une Facilitatrice du Programme de Moyens de Subsistance des Jeunes &#224; Ali-Adde","2018-03-01T00:00:00.000","ZEINAB OMAR ALI","Republic of Djibouti","DJ","29912.0","024/2018/CO/IDA-PRDDCA/ADDS"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Kenya","KE","P146797","Kenya GPE Primary Education Development Project","Consultant Services","Consultant Qualification  Selection","Education","1680941","CONSULTANCY FOR DEVELOPING A NATIONAL EDUCATION QUALITY ASSURAMCE AND STANDARDS FRAME WORK AND TOOLS","2017-12-15T00:00:00.000","ALPEX CONSULTING AFRICA LIMITED","Republic of Kenya","KE","264468.0","KE-MOE-11000-CS-CQS"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P175138","Buenos Aires &#8211; Mitre Passenger Railway Line Modernization Project","Civil Works","Request for Bids","Transportation","1680938","Modernizaci&#243;n, renovaci&#243;n y ampliaci&#243;n de la Playa de estaci&#243;n Retiro FFCC General Mitre e integraci&#243;n con ferrocarril General San Mart&#237;n.","2017-11-14T00:00:00.000","PANEDILE ARGENTINA S.A.I.C.F E I. - SIEMENS S.A - TECNOLOGÍA EN SERVICIOS URBANO","Argentine Republic","AR","32974066.0","AR-DGPPSE - ADIF-256719-CW-RFB"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Eastern and Southern Africa",,"P152822","Development Response to Displacement Impacts Project in the HoA","Consultant Services","Consultant Qualification  Selection","Energy and Extractives;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1680898","Supervision des Travaux des centres de sant&#233;
Ali Addeh / Holl Holl et du centre m&#233;dicaux-hospitaliers d'Obock","2017-11-21T00:00:00.000","BEMO","Republic of Djibouti","DJ","83364.0","COMP1/C2/2017"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","St. Vincent and the Grenadines","VC","P154253","Human Development Service Delivery  Project","Goods","Request for Quotations","Education;Social Protection","1680807","Office and Computer Equipment CPA","2017-12-08T00:00:00.000","EXPRESS DATA SYSTEMS LIMITED","St. Vincent and the Grenadines","VC","50836.0","SVG-HDSD-GO-RFQ-3"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","St. Vincent and the Grenadines","VC","P154253","Human Development Service Delivery  Project","Goods","Request for Quotations","Education;Social Protection","1680786","Supply of T-Shirts for Enumerators CPA","2018-02-22T00:00:00.000","BUDGMART LTD","St. Vincent and the Grenadines","VC","2273.0","SVG-HDSDP-GO-RFQ-14 842/2018"
"2022-09-12T00:00:00.000","2017","Eastern and Southern Africa","Kenya","KE","P146797","Kenya GPE Primary Education Development Project","Consultant Services","Individual Consultant Selection","Education","1680618","TECHNICAL ADVISOR (INDIVIDUAL) IN STAKEHOLDERS ANALYSIS AND CITIZEN ENGAGEMENT","2017-05-10T00:00:00.000","Individual Consultant","Republic of Kenya","KE","8857.0","KE-MOE-8768-CS-INDV"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Kenya","KE","P146797","Kenya GPE Primary Education Development Project","Consultant Services","Individual Consultant Selection","Education","1680302","CONSULTANCY FOR TECHNICAL ADVISOR (INDIVIDUAL) FOR THE DEVELOPMENT OF A COMMUNICATION STRATEGY","2017-11-02T00:00:00.000","Individual Consultant","Republic of Kenya","KE","35422.0","KE-MOE-7859-CS-INDV"
"2022-09-12T00:00:00.000","2018","EAST ASIA AND PACIFIC","Indonesia","ID","P096532","Dam Operational Improvement and Safety","Consultant Services","Quality And Cost-Based Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1680218","Spesial Study Bendungan Palasari, Benel, Gerokgak, dan Telaga Tunjung di Provinsi Bali","2018-01-03T00:00:00.000","MULTIMERA HARAPAN (JO) PT. PARAMA KRIDA PRATAMA CABANG BALI","Republic of Indonesia","ID","326752.0","BP-CS-3"
"2022-09-12T00:00:00.000","2018","EAST ASIA AND PACIFIC","Vietnam","VN","P145055","Sustainable Agriculture Transformation Project","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1680107","National experts on sustainable development planning and re-cultivation of coffee trees","2018-05-04T00:00:00.000","NORTH COUNTRYSIDE- AGRICULTURE DEVELOPMENT CONSULTANT JOINT STOCK COMPANY NOCODE","Socialist Republic of Vietnam","VN","67055.0","DN-CQS10"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Niger","NE","P153420","Climate Smart Agriculture Support Project","Goods","Direct Selection","Agriculture, Fishing and Forestry","1680038","Lot:09-Acquisition de semences am&#233;lior&#233;es dans le cadre du PASEC.","2017-08-14T00:00:00.000","LAWALI MAHAMAN","Republic of Niger","NE","241493.0","NE-PASEC-1680038-GO-DIR"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Niger","NE","P153420","Climate Smart Agriculture Support Project","Goods","Direct Selection","Agriculture, Fishing and Forestry","1680037","Lot:08-Acquisition de semences am&#233;lior&#233;es dans le cadre du PASEC.","2017-08-14T00:00:00.000","ENTREPRISE ISSA IBRAH LANDI","Republic of Niger","NE","47920.0","NE-PASEC-1680037-GO-DIR"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Niger","NE","P153420","Climate Smart Agriculture Support Project","Goods","Direct Selection","Agriculture, Fishing and Forestry","1680033","Lot:07-Acquisition de semences am&#233;lior&#233;es dans le cadre du PASEC.","2017-08-14T00:00:00.000","ENTREPRISE DJOEL ZANEIDOU","Republic of Niger","NE","647142.0","NE-PASEC-1680033-GO-DIR"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Niger","NE","P153420","Climate Smart Agriculture Support Project","Goods","Direct Selection","Agriculture, Fishing and Forestry","1680032","Lot:06-Acquisition de semences am&#233;lior&#233;es dans le cadre du PASEC.","2017-08-14T00:00:00.000","ENTREPRISE LAWALI AMADOU","Republic of Niger","NE","23658.0","NE-PASEC-1680032-GO-DIR"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Niger","NE","P153420","Climate Smart Agriculture Support Project","Goods","Direct Selection","Agriculture, Fishing and Forestry","1680027","lot:02-Acquisition de137.500 Kg de semences am&#233;lior&#233;es dans le cadre du PASEC.","2017-08-14T00:00:00.000","ENTREPRISE IBRAHIM ALLOH","Republic of Niger","NE","194619.0","NE-PASEC-1680027-GO-DIR"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Niger","NE","P153420","Climate Smart Agriculture Support Project","Goods","Direct Selection","Agriculture, Fishing and Forestry","1680026","Lot:05-Acquisition de semences am&#233;lior&#233;es dans le cadre du PASEC.","2017-08-14T00:00:00.000","ENTREPRISE ALHASSANE HAMZA","Republic of Niger","NE","19695.0","NE-PASEC-1680026-GO-DIR"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Niger","NE","P153420","Climate Smart Agriculture Support Project","Goods","Direct Selection","Agriculture, Fishing and Forestry","1680025","Lot:04-Acquisition de semences am&#233;lior&#233;es dans le cadre du PASEC.","2017-08-14T00:00:00.000","ENTREPRISE OP YADA IRI","Republic of Niger","NE","72778.0","NE-PASEC-1680025-GO-DIR"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Niger","NE","P153420","Climate Smart Agriculture Support Project","Goods","Direct Selection","Agriculture, Fishing and Forestry","1680024","Lot:03-Acquisition de 75.000 Kg de semences am&#233;lior&#233;es dans le cadre du PASEC","2017-08-14T00:00:00.000","ENTREPRISE IDI KALLA","Republic of Niger","NE","100781.0","NE-PASEC-1680024-GO-DIR"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Niger","NE","P153420","Climate Smart Agriculture Support Project","Goods","Direct Selection","Agriculture, Fishing and Forestry","1680001","Lot:01-Acquisition de 40.000 Kg de semences am&#233;lior&#233;es dans le cadre du PASEC.","2017-08-14T00:00:00.000","ABOUBACAR ISSA","Republic of Niger","NE","56673.0","NE-PASEC-1680001-GO-DIR"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Kyrgyz Republic","KG","P132754","AGRICULTURE PRODUCTIVITY AND NUTRITION IMPROVEMENT PROJECT","Consultant Services","Direct Selection","Health;Agriculture, Fishing and Forestry","1679707","Design engineer for South","2016-12-01T00:00:00.000","L. GANJENCO","Kyrgyz Republic","KG","6791.0","APNIP/C1/CS/SSS/03"
"2022-09-12T00:00:00.000","2017","EUROPE AND CENTRAL ASIA","Kyrgyz Republic","KG","P132754","AGRICULTURE PRODUCTIVITY AND NUTRITION IMPROVEMENT PROJECT","Consultant Services","Direct Selection","Health;Agriculture, Fishing and Forestry","1679702","Design engineer for South","2016-12-01T00:00:00.000","MR.ANIPAEV","Kyrgyz Republic","KG","15620.0","APNIP/C1/CS/SSS/02"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Western and Central Africa",,"P152359","Ebola Emergency Response Project","Civil Works","Request for Bids","Health;Social Protection","1679687","Construction of 155 bed room Hospital","2018-06-14T00:00:00.000","KEVCON INC.","Republic of Liberia","LR","12626159.0","LR-MOHSW-59304-CW-RFB"
"2022-09-12T00:00:00.000","2018","Eastern and Southern Africa","Eastern and Southern Africa",,"P152822","Development Response to Displacement Impacts Project in the HoA","Goods","Request for Quotations","Energy and Extractives;Social Protection;Agriculture, Fishing and Forestry;Public Administration","1679492","ACQUISITION DE KITS CULINAIRES POUR LES GEA","2017-07-12T00:00:00.000","WASSEL","Republic of Djibouti","DJ","20109.0","COMP3/F1BIS/2017"
"2022-09-12T00:00:00.000","2018","EAST ASIA AND PACIFIC","Vietnam","VN","P152309","Vietnam Dam Rehabilitation and Safety Improvement Project","Consultant Services","Consultant Qualification  Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1679454","Consulting services for investigations, construction drawing design and cost estimate","2017-08-02T00:00:00.000","TỔNG CÔNG TY TƯ VẤN XÂY DỰNG THỦY LỢI VIỆT NAM - CTCP","Socialist Republic of Vietnam","VN","267404.0","C1-BT-SQ-CS-01"
