"fiscal_year","project_name","procurement_category","procurement_method","contract_description","contract_signing_date","supplier","supplier_contract_amount_usd"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Request for Bids","Adquisici&#243;n de Equipamiento Tecnol&#243;gico para
Escuelas Rurales","2021-10-13T00:00:00.000","DINATECH","5255400.0"
"2022","Improving Inclusion in Secondary and Higher Education","Non-consulting Services","Request for Quotations","SEGUROS DE ACCIDENTES PERSONALES","2022-03-30T00:00:00.000","NACION SEGUROS SA","75.0"
"2022","Integrated Risk Management in the Rural Agroindustrial System","Goods","Request for Quotations","ADQUISICI&#211;N DE PLACAS MADRE (BOLSADE CEREALES ENTRE R&#205;OS)","2022-03-08T00:00:00.000","OMIXOM S.R.L.","49368.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Civil Works","Request for Bids","LOTE 1Central fotovoltaica con acumulaci&#243;n y reserva fr&#237;a, en la localidad de Rodeo Colorado, en 
el Departamento de Iruya.","2022-05-03T00:00:00.000","SE.MI. SA","2054525.0"
"2022","AR Flood Risk Management Support Project for the City of Buenos Aires","Civil Works","Request for Bids","CONTRATACION DE LAS OBRAS AMPLIACION DE LA RED SECUNDARIA DE RAMALES DE LAS CUENCAS DE LOS ARROYOS VEGA, MALDONADO Y CILDA&#209;EZ LOTE I","2021-11-05T00:00:00.000","COARCO SA","24688984.0"
"2022","Integrated Risk Management in the Rural Agroindustrial System","Civil Works","Request for Bids","Obra- &#8220;Acueducto Ganadero La Providencia, La Ramada y Santa Ana. Departamento Presidente Roque S&#225;enz Pe&#241;a. Pcia de C&#243;rdoba&#8221;.","2022-06-03T00:00:00.000","IVECOR S.A.","7662150.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Quality And Cost-Based Selection","Diagn&#243;stico y recomendaciones de
l&#237;neas de acci&#243;n para la superaci&#243;n de barreras no financieras en la finalizaci&#243;n de los estudios de nivel superior y
culminaci&#243;n de trayectos formativos""","2022-03-18T00:00:00.000","UNIVERSIDAD DE BUENOS AIRES","53728.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Direct Selection","CONTRATO IMBRIANO","2022-01-01T00:00:00.000","IMBRIANO IGNACIO GUIDO","10643.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","ASESOR II","2022-02-23T00:00:00.000","Individual Consultant","15206.0"
"2022","Integrated Risk Management in the Rural Agroindustrial System","Civil Works","Request for Bids","Obra &#8220;Plan de Manejo H&#237;drico de la Zona Norte de Corrientes Cuenca del Arroyo Ba&#237; &#8221;.","2022-06-01T00:00:00.000","MECAR CONSTRUCIONES - CENTRO CONSTRUCCIONES S.A. - U.T.E.","6762382.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Direct Selection","CONTRATO GARC&#205;A","2022-01-01T00:00:00.000","GARCÍA MARÍA MARTA","11168.0"
"2022","Improving Inclusion in Secondary and Higher Education","Goods","Request for Bids","ADQUISICION DE PENDRIVES PISA 2022","2022-05-11T00:00:00.000","SERVICIOS GLOBALES DE INFORMATICA .S.A..","99415.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Direct Selection","CONTRATO CASTILLO","2022-01-01T00:00:00.000","CASTILLO LILIANA BEATRIZ","11704.0"
"2022","Plan Belgrano Water Supply and Sanitation Services Development Project","Consultant Services","Quality And Cost-Based Selection","Inspecci&#243;n para la segunda etapa de los Acueductos de Chaco (Wichi II)","2021-10-16T00:00:00.000","CONSULTORIA OSCAR G. GRIMAUX Y ASOCIADOS S.A.T","625143.0"
"2022","AR Flood Risk Management Support Project for the City of Buenos Aires","Non-consulting Services","Request for Quotations","ESTUDIO GEOT&#201;CNICO PARA PROYECTO DE RELLENO COSTERO Y PLAYA P&#218;BLICA","2022-05-09T00:00:00.000","SKOK INGENIERÍA","91976.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO MATAYOSHI, Nicol&#225;s Eishin","2022-05-01T00:00:00.000","Individual Consultant","6892.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO SANTILL&#193;N, Silvina Elizabeth","2022-05-01T00:00:00.000","Individual Consultant","6892.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO FENIELLO, Roc&#237;o","2022-05-01T00:00:00.000","Individual Consultant","7034.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Request for Quotations","ADQUISICION DE UTENSILIOS DE COCINA PARA ESCUELAS","2021-12-02T00:00:00.000","PAPA NOEL SRL","30593.0"
"2022","Plan Belgrano Water Supply and Sanitation Services Development Project","Consultant Services","Individual Consultant Selection","Analista para el sector de Auditor&#237;a y Mejora de Procesos","2021-10-05T00:00:00.000","Individual Consultant","18262.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO FUENTES","2022-04-01T00:00:00.000","Individual Consultant","9998.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Request for Quotations","ADQUISICION EQUIPOS DE COCINA PARA ESCUELAS RURALES","2021-11-25T00:00:00.000","MYA REPRESENTACIONES SRL","45279.0"
"2022","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Equipamiento Mobiliario para Puntos Digitales - Lote 7","2021-08-18T00:00:00.000","LM AMOBLAMIENTOS SRL","22057.0"
"2022","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Equipamiento Mobiliario para Puntos Digitales - Lote 6","2021-08-18T00:00:00.000","ROLIC S.A.","16530.0"
"2022","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Equipamiento Mobilario para Puntos Digitales - Lote 4","2021-08-18T00:00:00.000","LM AMOBLAMIENTOS SRL","6026.0"
"2022","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Equipamiento Mobilario para Puntos Digitales - Lote 5","2021-08-18T00:00:00.000","ROLIC S.A.","129009.0"
"2022","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Equipamiento Mobilario para Puntos Digitales - Lote 3","2021-08-18T00:00:00.000","AS MADERAS ALBERTO R. SCAZZUSO Y CIA S.A.","91000.0"
"2022","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Equipamiento Mobilario para Puntos Digitales - Lote 2","2021-08-18T00:00:00.000","RAUL E. MONACO SA","14333.0"
"2022","Plan Belgrano Water Supply and Sanitation Services Development Project","Consultant Services","Individual Consultant Selection","Especialista Sector Relaciones Institucionales","2021-09-06T00:00:00.000","Individual Consultant","31638.0"
"2022","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Lote 6- 25 Switch Conmutador","2021-08-04T00:00:00.000","DATASTAR ARGENTINA S. A.","21106.0"
"2022","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Lote 1- Adquisici&#243;n de 2550 Notebooks","2021-08-04T00:00:00.000","DINATECH","2674058.0"
"2022","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Lote 4- 250 Auricular Avanzado","2021-08-04T00:00:00.000","DATASTAR ARGENTINA S. A.","15125.0"
"2022","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Lote 3- 250 Mouse Avanzado","2021-08-04T00:00:00.000","DATASTAR ARGENTINA S. A.","12403.0"
"2022","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Lote2- 200 Notebooks","2021-08-04T00:00:00.000","DATASTAR ARGENTINA S. A.","558909.0"
"2022","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Adquisici&#243;n de Equipamiento Multimedia para Puntos Digitales - Segundo Llamado - Lote 9","2021-10-01T00:00:00.000","SOFTWARE BY DESIGN S.A.","20544.0"
"2022","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Adquisici&#243;n de Equipamiento Multimedia para Puntos Digitales - Segundo Llamado - Lote 2 y Lote 3","2021-10-01T00:00:00.000","PRODUCIR INTEGRAL","124830.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Direct Selection","CONTRATO BELOQUI","2022-01-01T00:00:00.000","BELOQUI CECILIA EVA","10638.0"
"2022","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Lote 5- 175 Router Wifi","2021-08-04T00:00:00.000","DATASTAR ARGENTINA S. A.","130015.0"
"2022","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Renovaci&#243;n 2022","2022-02-18T00:00:00.000","Individual Consultant","5847.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUE 8600472-00	533 ESC.DIRECTOR MARIANO MORENO	CHILCA JULIANA	SALAVINA","2021-08-06T00:00:00.000","CYMON SRL","27465.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUE 8600380-00	999	 25 DE mayo 	CHOYA","2021-10-07T00:00:00.000","CYMON SRL","36369.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO TASAT, Jos&#233; Alejandro","2022-05-01T00:00:00.000","Individual Consultant","8224.0"
"2022","Modernization and Innovation for Better Public Services in Argentina","Non-consulting Services","Direct Selection","Adquisici&#243;n de Servicio de Traductor P&#250;blico e Int&#233;rprete de Conferencias","2021-07-27T00:00:00.000","YVONNE FISCHER","416.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-09-21T00:00:00.000","AGUICONS SRL","70548.0"
"2022","Matanza-Riachuelo Basin Sustainable Development Project","Civil Works","Direct Selection","SISTEMA RIACHUELO / LOTE 2 &#8220;Planta de Pretratamiento,
Estaci&#243;n Elevadora de Entrada, Estaci&#243;n de Bombeo de Salida""
Partido de Avellaneda","2021-11-23T00:00:00.000","ACCIONA AGUA S.A. SUCURSAL ARGENTINA","18745883.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","T&#201;CNICO OPERATIVO PARA EVALUACI&#211;N EDUCATIVA - PUCCI, MARIANINA","2021-07-16T00:00:00.000","Individual Consultant","1438.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Individual Consultant Selection","Asegurar una asistencia permanente en el &#225;rea social y ambiental del proyecto PERMER, en materia de relevamiento y an&#225;lisis de datos para elaboraci&#243;n de informes de resultados, con el fin de monitorea","2022-03-15T00:00:00.000","Individual Consultant","4000.0"
"2021","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Analista En Indicadores 2","2020-09-14T00:00:00.000","Individual Consultant","3064.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection",,"2021-01-04T00:00:00.000","Individual Consultant","3349.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","PROVISION Y COLOCACION DE EQUIPOS DE OSMOSIS INVERSA DE 90-100 LTS/H.","2020-12-30T00:00:00.000","SERVICIOS Y TECNOLOGIAS ALTERNATIVAS DE BOLZICIO IGNACIO","4266.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUBIERTAS DE TECHO, ARREGLOS GENERALES EN CIELORRASO, ARREGLOS GENERALES","2020-11-09T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","2104.0"
"2021","Plan Belgrano Water Supply and Sanitation Services Development Project","Consultant Services","Individual Consultant Selection","Especialista Laboratorio","2021-06-17T00:00:00.000","Individual Consultant","10283.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","OBRA COVID 222 COL.SEC.EN PJE.SANTA TECLA","2020-12-01T00:00:00.000","LAGRICON SAS","8918.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","PROVISION Y COLOCACION DE EQUIPOS DE OSMOSIS INVERSA DE 200-250 LTS/H","2021-06-01T00:00:00.000","TRATAMIENTOS EN AGUAS DE FERREYRA DIEGO ALBERTO","4838.0"
"2021","Plan Belgrano Water Supply and Sanitation Services Development Project","Goods","Request for Bids","Lote 5 - Jenck S.A.","2021-06-29T00:00:00.000","JENCK S A","64535.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","PROVISION Y COLOCACION DE EQUIPOS DE OSMOSIS INVERSA DE 90-100 LTS/H.","2020-12-30T00:00:00.000","SERVICIOS Y TECNOLOGIAS ALTERNATIVAS DE BOLZICIO IGNACIO","4259.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","PROVISION Y COLOCACION DE EQUIPOS DE OSMOSIS INVERSA DE 90-100 LTS/H.","2020-12-30T00:00:00.000","SERVICIOS Y TECNOLOGIAS ALTERNATIVAS DE BOLZICIO IGNACIO","4267.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","OBRA COVID COL.SEC.JOSE MARIA CANTEROS","2020-12-01T00:00:00.000","ING MIGUEL ANGEL ORTEGA","13878.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","OBRA COVID COL.PROVINCIAL SAN DIEGO","2020-12-01T00:00:00.000","BAZTAN SRL","15455.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","REFACCIONES","2020-12-01T00:00:00.000","IN. CO. AS. SRL","12943.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","OBRA COVID EXT.AULICA FUNCIONA EN ESC.121","2020-12-01T00:00:00.000","ING RICARDO DIMAS CANTERO","25280.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Analista Funcional de Datos","2021-03-02T00:00:00.000","Individual Consultant","6793.0"
"2021","Plan Belgrano Water Supply and Sanitation Services Development Project","Consultant Services","Individual Consultant Selection","Especialista para el Sector de Monitoreo de Contratos","2021-06-30T00:00:00.000","Individual Consultant","33615.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","OBRA COVID EXT.AULICA FUNCIONA EN ESC.640","2020-12-01T00:00:00.000","SAN ANTONIO DE MARIO ARATTO","18244.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","OBRA COVID EXT.AULICA FUNCIONA EN ESC.675","2020-12-01T00:00:00.000","GEC S.A.","26652.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","Refacciones menores","2021-05-26T00:00:00.000","NARANJO PEDRO ROLANDO","5770.0"
"2021","Plan Belgrano Water Supply and Sanitation Services Development Project","Goods","Request for Bids","Lote 1 - Jenck S.A","2021-06-29T00:00:00.000","JENCK S A","503594.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","ASISTENTE DE COORDINACION","2021-05-01T00:00:00.000","Individual Consultant","2178.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","TRABAJOS DE DESAGUES CLOACALES, VENTILACIONES, INSTALACION DE PROVISION DE AGUA Y ARTEFACTOS.","2020-12-30T00:00:00.000","TOLOSA FACUNDO MARTIN","2668.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","TRABAJOS DE DESAGUES CLOACALES, VENTILACIONES, INSTALACION DE PROVISION DE AGUA, ARTEFACTOS PARA SANITARIOS Y MUROS.","2020-12-30T00:00:00.000","TOLOSA FACUNDO MARTIN","3628.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-03-25T00:00:00.000","SUCESION DE MALFITANO GASPAR CARLOS","10277.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Consultor Analista de Sistemas","2021-06-29T00:00:00.000","Individual Consultant","5696.0"
"2021","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Asistente en estudios ambientales","2021-01-18T00:00:00.000","Individual Consultant","3233.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","Refacciones menores","2021-05-26T00:00:00.000","NARANJO PEDRO ROLANDO","7755.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","PROVISION Y COLOCACION DE EQUIPOS DE OSMOSIS INVERSA DE 90-100 LTS/H.","2020-12-30T00:00:00.000","SERVICIOS Y TECNOLOGIAS ALTERNATIVAS DE BOLZICIO IGNACIO","4267.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","PROVISION Y COLOCACION DE EQUIPOS DE OSMOSIS INVERSA DE 90-100 LTS/H.","2020-12-30T00:00:00.000","SERVICIOS Y TECNOLOGIAS ALTERNATIVAS DE BOLZICIO IGNACIO","4268.0"
"2021","Plan Belgrano Water Supply and Sanitation Services Development Project","Consultant Services","Individual Consultant Selection","Asistente de Encuadre Normativo DiGePPSE - P&#225;ez Micaela C.","2021-04-14T00:00:00.000","Individual Consultant","30461.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Consultor Senior Analista Funcional","2020-08-31T00:00:00.000","Individual Consultant","24145.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-03-23T00:00:00.000","SUCESION DE MALFITANO GASPAR CARLOS","10271.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-03-23T00:00:00.000","ING. RESEK Y CIA SRL","4389.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","REFACCIONES","2021-05-17T00:00:00.000","CIPROE SRL","47331.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ARREGLOS GENERALES, ADECUACIONES SANITARIAS, CARPINTERIAS","2020-12-02T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","2186.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Consultor Senior Analista Funcional","2020-08-31T00:00:00.000","Individual Consultant","14342.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Consultor Senior Analista Funcional","2020-08-31T00:00:00.000","Individual Consultant","15299.0"
"2021","Argentina FCPF REDD Readiness","Consultant Services","Quality And Cost-Based Selection","Consultor&#237;a para la realizaci&#243;n de capacitaciones para formuladores, evaluadores y gestores de Planes de Manejo y Conservaci&#243;n en el marco de la Ley 26.331.","2021-05-10T00:00:00.000","FUNDACIÓN PARA LA INNOVACIÓN Y TRANSFERENCIA DE TECNOLOGIA (INNOVA-T)","199991.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-04-21T00:00:00.000","IBAÑEZ, LUCIANA MICAELA","27255.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Consultor Analista de Sistemas","2021-03-30T00:00:00.000","Individual Consultant","8731.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ALAMBRADO PERIMETRAS, TECHO GALERIA, ELECTRICIDAD","2020-12-02T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","1958.0"
"2021","Argentina FCPF REDD Readiness","Consultant Services","Consultant Qualification  Selection","Consultor&#237;a &#8220;Optimizaci&#243;n y Ampliaci&#243;n del Sistema de Alerta Temprana (SAT) de Deforestaci&#243;n de la Rep&#250;blica Argentina&#8221;.","2021-06-15T00:00:00.000","FACULTAD DE AGRONOMÍA UBA (FAUBA)","168667.0"
"2021","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO ESTRADA","2021-04-01T00:00:00.000","Individual Consultant","16566.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","Obra Escuela n&#186; 16 EGB.RVDO PADRE FEDERICO TORRES","2021-04-21T00:00:00.000","GOLA, ADAN LUIS","18714.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Consultor Senior Analista de Sistemas","2020-12-02T00:00:00.000","Individual Consultant","10964.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","35","2021-04-19T00:00:00.000","BARONETTO SRL","21433.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ESCUELA SECUNDARIA 268","2021-04-21T00:00:00.000","ZERRIZUELA-IBAÑEZ U.T.E.","22036.0"
"2021","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO POLO MELINA AGUSTINA","2021-04-01T00:00:00.000","Individual Consultant","19500.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CONSTRUCCION DE NUCLEOSANITARIO MUJERES, VARONES Y BA&#209;O DISCAPACITADOS, CONEXI&#211;N A SISTERNA, CONSTRUCCIONDE CAMARA SEPTICA Y CONEXI&#211;N A POZO ABSORBENTE","2021-04-22T00:00:00.000","BALLATO,JUAN JOSE CONSTRUCCIONES","46764.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","TRABAJOS DE DESAGUES CLOACALES, VENTILACIONES, INSTALACION DE PROVISION DE AGUA Y ARTEFACTOS.","2020-12-30T00:00:00.000","ROLDAN RENE JAVIER","2988.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","PROVISION Y COLOCACION DE EQUIPOS DE OSMOSIS INVERSA DE 90-100 LTS/H.","2020-12-30T00:00:00.000","SERVICIOS Y TECNOLOGIAS ALTERNATIVAS DE BOLZICIO IGNACIO","4266.0"
"2021","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO IRIGOYEN Valentina","2021-04-01T00:00:00.000","Individual Consultant","10522.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ESCUELA MALVINAS ARGENTINAS","2021-04-20T00:00:00.000","NELSON ZERRIZUELA","12761.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-05-21T00:00:00.000","CONSTRU-PAC DE MARCELO MANUEL PIRES","40222.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-03-23T00:00:00.000","SUCESION DE MALFITANO GASPAR CARLOS","10246.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","Refacciones","2021-04-19T00:00:00.000","CE Y BA S.R.L.","11974.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ADECUACIONES SANITARIAS.","2020-11-09T00:00:00.000","SALVADEO OSCAR PEDRO","4188.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-03-23T00:00:00.000","SUCESION DE MALFITANO GASPAR CARLOS","11760.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ARREGLOS GENERALES, CARPINTERIAS.","2020-11-05T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","1804.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ESCUELA JUANA CASTRO","2021-04-21T00:00:00.000","ZERRIZUELA-IBAÑEZ U.T.E.","8309.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","291 VICTORIA CARMEN RODRIGUEZ","2021-04-20T00:00:00.000","MATEO CONSTRUCTORA SRL","17321.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection",,"2021-04-15T00:00:00.000","Individual Consultant","1500.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","Adquisici&#243;n de libros de texto y literarios para bibliotecas escolares 2021:	Editorial Asunto Impreso S.R.L. (Factotum Ediciones)","2021-05-10T00:00:00.000","EDITORIAL ASUNTO IMPRESO S.R.L.","37628.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CONTRAPISOS, CUBIERTAS DE TECHOS, ARREGLOS GENERALES (TRABAJOS DE ALBA&#209;ILERIA EN REVOQUES, PINTURA)","2020-12-02T00:00:00.000","ESPINOSA SERGIO ANTONIO","3116.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection",,"2020-11-15T00:00:00.000","Individual Consultant","266.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ESCUELA N&#186; 6","2021-04-19T00:00:00.000","NELSON ZERRIZUELA","10066.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","PROVISION Y COLOCACION DE EQUIPOS DE OSMOSIS INVERSA DE 200-250 LTS/H","2021-06-01T00:00:00.000","TRATAMIENTOS EN AGUAS DE FERREYRA DIEGO ALBERTO","4838.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","149","2021-04-19T00:00:00.000","BARONETTO SRL","43760.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","REPARAC. SANITARIAS, CIELORRASOS Y CARPINTERIAS","2021-04-20T00:00:00.000","MATEO CONSTRUCTORA SRL","13155.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Consultor Senior Coordinador Especializado en An&#225;lisis Financiero","2020-08-31T00:00:00.000","Individual Consultant","22948.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection",,"2021-04-12T00:00:00.000","Individual Consultant","2765.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","refacciones","2021-05-07T00:00:00.000","CIPROE SRL","45647.0"
"2021","Protecting Vulnerable People Against Noncommunicable Diseases Project","Consultant Services","Individual Consultant Selection","AR-MSAL-209811-CS-INDV - Responsable de Sistemas de Informaci&#243;n en Salud - Otegui, In&#233;s Mar&#237;a","2021-01-01T00:00:00.000","Individual Consultant","9031.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUBIERTAS DE TECHO, ARREGLOS GENERALES, ELECTRICIDAD","2021-06-11T00:00:00.000","AGUERO HUMBERTO DANIEL","3514.0"
"2021","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","Analista Funcional de Datos","2021-03-02T00:00:00.000","Individual Consultant","6793.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","Reparaciones menores","2021-05-26T00:00:00.000","NARANJO PEDRO ROLANDO","31493.0"
"2021","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","ADECUACIONES SANITARIAS, ARREGLOS GENERALES, CARPINTERIAS","2020-11-09T00:00:00.000","VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL","3478.0"
