"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P144103","MD Second Competitiveness Enhancement Project","Consultant Services","Individual Consultant Selection","Financial Sector;Industry, Trade and Services","1628366","Expert support to the Ministry of Economy and Infrastructure on economic and legal aspects related to access to finance for enterprises in the glance of post COVID economic recovery under the Second C","2020-08-07T00:00:00.000","Individual Consultant","Republic of Moldova","MD","11500.0","MD-CEP-174192-CS-INDV"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P148537","Modernization of Government Services in the Republic of Moldova","Goods","Request for Bids","Information and Communications Technologies;Public Administration","1627574","Lot 2. Supply and Installation of the Information System &#8220;Unemployment eFile subsystem for Unemployment Benefit Recipients&#8221;","2020-10-05T00:00:00.000","DAAC SYSTEM INTEGRATOR SRL","Republic of Moldova","MD","60139.0","1627574"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P148537","Modernization of Government Services in the Republic of Moldova","Goods","Request for Bids","Information and Communications Technologies;Public Administration","1627570","Lot 1. Supply and Installation of the Information System &#8220;Application for unemployment registration&#8221;","2020-10-05T00:00:00.000","ALFASOFT","Republic of Moldova","MD","181080.0","1627570"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P148537","Modernization of Government Services in the Republic of Moldova","Consultant Services","Consultant Qualification  Selection","Information and Communications Technologies;Public Administration","1626901","Consulting services to develop cyber security strategy, action plan, operation framework related to mobile devices management in the Government","2020-08-20T00:00:00.000","CYBERTOKA","State of Israel","IL","52782.0","MD-EGA-123375-CS-CQS-RE"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127734","Tax Administration Modernization Project","Consultant Services","Consultant Qualification  Selection","Public Administration","1625044","CONTRACT FOR CONSULTING SERVICES - FINANCIAL AUDIT OF THE PROJECT","2020-07-31T00:00:00.000","KPMG","Republic of Moldova","MD","44501.0","TAMP/4/CQS-2"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127734","Tax Administration Modernization Project","Consultant Services","Consultant Qualification  Selection","Public Administration","1625005","CONTRACT FOR CONSULTING SERVICES ,,Technical assistance for the development of the new State Tax Service website&#8221;","2020-07-30T00:00:00.000","SC RETELE TERESTRE SRL","Republic of Moldova","MD","1.0","TAMP/2/CQS-5"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Goods","Request for Bids","Education","1624585","Special education equipment for Lot 9 - Hearing equipment","2020-09-08T00:00:00.000","JV ""AUDIVA"" (SC “MEDICA” SRL, LEADER AND “SIREXTON” SRL, PARTNER)","Republic of Moldova","MD","140700.0","MERP/AF/G/ICB-02/2-9"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Goods","Request for Bids","Education","1624584","Special education equipment for Lot 4 &#8211; Software","2020-09-08T00:00:00.000","EKKOTEK","Republic of Cyprus","CY","83075.0","MERP/AF/G/ICB-02/2-4"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Goods","Request for Bids","Education","1624582","Special education equipment for Lot 2 - Keyboard equipment; Lot 3 &#8211; AAC equipment and Lot 7 - Access equipment","2020-09-08T00:00:00.000","""ASCENDA IT"" SRL","Republic of Moldova","MD","136886.0","MERP/AF/G/ICB-02/2-2-3-7"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Goods","Request for Bids","Education","1624580","Special education equipment for Lot 1 &#8211; Vision equipment","2020-09-08T00:00:00.000","JV OF ""AV-MACROCOM"" SRL (LEADER) & ""PROEUROCONSULT"" SRL (PARTNER)","Republic of Moldova","MD","266000.0","MERP/AF/G/ICB-02/2-1"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P148537","Modernization of Government Services in the Republic of Moldova","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1623938","CUPS Manager","2020-08-03T00:00:00.000","Individual Consultant","Republic of Moldova","MD","105926.0","MD-EGA-172072-CS-INDV"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P150357","Local Roads Improvement Project","Civil Works","Request for Bids","Transportation","1623668","LRIP/W5/04
Improvement works on Corridor 13.1","2020-09-03T00:00:00.000","RUTADOR","Republic of Moldova","MD","5048480.0","LRIP/W5/04"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P150357","Local Roads Improvement Project","Civil Works","Request for Bids","Transportation","1623667","LRIP/W5/03
Section 3.1: G49: G47-Peci&#351;le-Trife&#351;ti-R20 (km 0+000-km 6+560)
Section 3.2: G49: G47-Peci&#351;le-Trife&#351;ti-R20 (km 6+560-km 11+426.70)","2020-09-03T00:00:00.000","ANT INSAAT MADEN SANAYI","Republic of Turkiye","TR","6612031.0","LRIP/W5/03"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P150357","Local Roads Improvement Project","Civil Works","Request for Bids","Transportation","1623666","LRIP/W5/02
Section 2.1: G46: Dobru&#351;a-lgn&#259;&#355;ei-Scor&#355;eni-Codrul Nou-R14 (km15+760 &#8211; km 22+610)
Section 2.2: G47: R9-Oli&#351;cani-Peci&#351;te-lgn&#259;&#355;ei-G46 (km 12+880 &#8211; km18+075)","2020-09-03T00:00:00.000","ANT INSAAT MADEN SANAYI","Republic of Turkiye","TR","9002628.0","LRIP/W5/02"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P150357","Local Roads Improvement Project","Civil Works","Request for Bids","Transportation","1623665","LRIP/W5/01
Section 1.1: G46: Dobru&#351;a-lgn&#259;&#355;ei-Scor&#355;eni-Codrul Nou-R14 (km22+610- km 29+200)
Section 1.2: G46: Dobru&#351;a-lgn&#259;&#355;ei-Scor&#355;eni-Codrul Nou-R14 (km29+200-km 35+622.09)","2020-09-03T00:00:00.000","ANT INSAAT MADEN SANAYI","Republic of Turkiye","TR","6220527.0","LRIP/W5/01"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Goods","Request for Quotations","Health;Social Protection","1621095","Procurement of Reagents for laboratory diagnosis of COVID-19 infection","2020-07-02T00:00:00.000","SRL ”MEDEFERENT GRUP”","Republic of Moldova","MD","1113869.0","MD-MHLSP-181657-GO-RFQ"
"2022-09-02T00:00:00.000","2021","EUROPE AND CENTRAL ASIA","Moldova","MD","P173776","Moldova Emergency COVID-19 Response Project","Goods","Request for Quotations","Health;Social Protection","1621093","Procurement of vehicles","2020-07-08T00:00:00.000","DAAC HERMES","Republic of Moldova","MD","74870.0","MD-MHLSP-174640-GO-RFQ"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1702199","MD-MOED-287330-CS-INDV-6 - delivering of a remote learning course to train school managers","2022-04-08T00:00:00.000","Individual Consultant","Republic of Moldova","MD","605.0","MD-MOED-287330-CS-INDV-6"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P148537","Modernization of Government Services in the Republic of Moldova","Goods","Request for Quotations","Information and Communications Technologies;Public Administration","1701171","Procurement of equipment, Lot 1 and 4","2022-05-20T00:00:00.000","BTS PRO SRL","Republic of Moldova","MD","7928.0","MD-EGA-277665-GO-RFQ/LOTS 1_4"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P148537","Modernization of Government Services in the Republic of Moldova","Goods","Request for Quotations","Information and Communications Technologies;Public Administration","1701190","Procurement of equipment, Lot 2","2022-05-23T00:00:00.000","APROSERVICE-X SRL","Republic of Moldova","MD","5864.0","MD-EGA-277665-GO-RFQ/LOT 2"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P118518","Moldova Agriculture Competitiveness Project","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1701668","Contract No. MD-CAPMU-295165-NC-RFQ: Provision of logistical services for MACP Closing Event","2022-06-08T00:00:00.000","TATRA-BIS SRL","Republic of Moldova","MD","16137.0","MD-CAPMU-295165-NC-RFQ"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Goods","Request for Bids","Education","1701670","Contract No. MD-MOED-285411-GO-RFB - IT Equipment for school laboratories in physics, chemistry, biology and Laptops for distance learning.","2022-06-30T00:00:00.000","ACCENT ELECTRONIC","Republic of Moldova","MD","1490660.0","MD-MOED-285411-GO-RFB"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P167790","Higher Education Project","Consultant Services","Direct Selection","Information and Communications Technologies;Education","1701925","Designing and implementing the Graduate Tracer Study","2021-12-14T00:00:00.000","NATIONAL INSTITUTE OF ECONOMIC RESEARCH","Republic of Moldova","MD","290579.0","MD-MOED-242591-CS-CDS"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1702164","MD-MOED-287330-CS-INDV-1 - delivering of a remote learning course to train school managers.","2022-04-08T00:00:00.000","Individual Consultant","Republic of Moldova","MD","605.0","MD-MOED-287330-CS-INDV-1"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1702165","MD-MOED-287330-CS-INDV-3 - delivering of a remote learning course to train school managers","2022-04-08T00:00:00.000","Individual Consultant","Republic of Moldova","MD","605.0","MD-MOED-287330-CS-INDV-3"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1702166","MD-MOED-287330-CS-INDV-4 - delivering of a remote learning course to train school managers","2022-04-08T00:00:00.000","Individual Consultant","Republic of Moldova","MD","605.0","MD-MOED-287330-CS-INDV-4"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1702195","MD-MOED-287330-CS-INDV-2 - delivering of a remote learning course to train school managers","2022-04-08T00:00:00.000","Individual Consultant","Republic of Moldova","MD","605.0","MD-MOED-287330-CS-INDV-2"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1702198","MD-MOED-287330-CS-INDV-5 - delivering of a remote learning course to train school managers","2022-04-08T00:00:00.000","Individual Consultant","Republic of Moldova","MD","605.0","MD-MOED-287330-CS-INDV-5"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P167790","Higher Education Project","Consultant Services","Consultant Qualification  Selection","Information and Communications Technologies;Education","1694081","Consulting company to conduct a survey (baseline and progress) to determine the perception of employers about the labor market orientation of selected higher education institutions&#8217; programs.","2022-03-28T00:00:00.000","CENTRE FOR SOCIOLOGICAL, POLITOLOGICAL AND PSYCHOLOGICAL ANALYSIS AND RESEARCH ","Republic of Moldova","MD","41952.0","MD-MOED-206413-CS-CQS"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P167790","Higher Education Project","Consultant Services","Consultant Qualification  Selection","Information and Communications Technologies;Education","1694082","Develop Qualification Standards for the general field of study 040 Administrative Sciences","2021-11-26T00:00:00.000","MOLDOVA STATE UNIVERSITY","Republic of Moldova","MD","15541.0","MD-MOED-206697-CS-CQS"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P167790","Higher Education Project","Consultant Services","Consultant Qualification  Selection","Information and Communications Technologies;Education","1694083","Development of Qualification Standards for the general field of study 041 Economic Sciences","2021-11-26T00:00:00.000","ACADEMY OF ECONOMIC STUDIES OF MOLDOVA","Republic of Moldova","MD","124095.0","MD-MOED-206698-CS-CQS"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P167790","Higher Education Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Education","1705655","Technical assistance to the Ministry of Education and Research (MoER) to increase public awareness, to ensure systematic communication of MHEP progress and results.","2022-01-31T00:00:00.000","Individual Consultant","Republic of Moldova","MD","718.0","MD-MOED-206329-CS-INDV"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P167790","Higher Education Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Education","1705734","Individual Consultant for Adapting or Developing the Tool for Engaging Stakeholders -TES (PART-TIME)","2022-04-12T00:00:00.000","Individual Consultant","Republic of Moldova","MD","7649.0","MD-MOED-274505-CS-INDV"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1705840","MD-MOED-265478-CS-INDV-1. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE.","2022-01-18T00:00:00.000","Individual Consultant","Republic of Moldova","MD","2047.0","MD-MOED-265478-CS-INDV-1"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1705843","MD-MOED-265478-CS-INDV-13. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-04T00:00:00.000","Individual Consultant","Republic of Moldova","MD","866.0","MD-MOED-265478-CS-INDV-13"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1705844","MD-MOED-265478-CS-INDV-14. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-04T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1181.0","MD-MOED-265478-CS-INDV-14"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1705845","MD-MOED-265478-CS-INDV-18. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-04T00:00:00.000","Individual Consultant","Republic of Moldova","MD","551.0","MD-MOED-265478-CS-INDV-18"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P167790","Higher Education Project","Consultant Services","Consultant Qualification  Selection","Information and Communications Technologies;Education","1694224","Develop Qualification Standards for the general field of study 042 Law","2021-11-26T00:00:00.000","MOLDOVA STATE UNIVERSITY","Republic of Moldova","MD","19581.0","MD-MOED-206701-CS-CQS"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P167790","Higher Education Project","Consultant Services","Consultant Qualification  Selection","Information and Communications Technologies;Education","1694225","Develop Qualification Standards for the general field of study 072 Manufacturing and Processing Technologies","2021-11-26T00:00:00.000","TECHNICAL UNIVERSITY OF MOLDOVA","Republic of Moldova","MD","118031.0","MD-MOED-206695-CS-CQS"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P167790","Higher Education Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Education","1694299","Assist the MoER with the Accreditation of Higher Education Programs and Institutions Offering Master and Doctoral Programs","2021-08-23T00:00:00.000","Individual Consultant","Romania","RO","32628.0","MD-MOED-205741-CS-INDV"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P167790","Higher Education Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Education","1694308","Developing of the Terms of Reference for digitalization of archive of degree documents (diplomas)","2022-02-03T00:00:00.000","Individual Consultant","Republic of Moldova","MD","2380.0","MD-MOED-205737-CS-INDV"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P167790","Higher Education Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Education","1694310","development of the self-assessment report of the ANACEC and to provide consultancy to ANACEC staff in preparing for ENQA in order to be registered in the EQAR","2021-11-15T00:00:00.000","Individual Consultant","Romania","RO","9805.0","MD-MOED-206019-CS-INDV"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1705852","MD-MOED-265478-CS-INDV-10. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-04T00:00:00.000","Individual Consultant","Republic of Moldova","MD","2992.0","MD-MOED-265478-CS-INDV-10"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P167790","Higher Education Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Education","1694313","Enhancing the existing QA capacity of higher education institutions&#8217; staff in the internal quality assurance, developing self-evaluation reports and fostering inter-institutional collaboration.","2022-01-19T00:00:00.000","Individual Consultant","Romania","RO","11030.0","MD-MOED-205754-CS-INDV"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1705853","MD-MOED-265478-CS-INDV-11. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-04T00:00:00.000","Individual Consultant","Republic of Moldova","MD","866.0","MD-MOED-265478-CS-INDV-11"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1705854","MD-MOED-265478-CS-INDV-12. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-04T00:00:00.000","Individual Consultant","Republic of Moldova","MD","866.0","MD-MOED-265478-CS-INDV-12"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1705855","MD-MOED-265478-CS-INDV-16. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-04T00:00:00.000","Individual Consultant","Republic of Moldova","MD","866.0","MD-MOED-265478-CS-INDV-16"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1705856","MD-MOED-265478-CS-INDV-17. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-04T00:00:00.000","Individual Consultant","Republic of Moldova","MD","551.0","MD-MOED-265478-CS-INDV-17"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1705858","MD-MOED-265478-CS-INDV-15. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-04T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1181.0","MD-MOED-265478-CS-INDV-15"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1705859","MD-MOED-265478-CS-INDV-19. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-04T00:00:00.000","Individual Consultant","Republic of Moldova","MD","551.0","MD-MOED-265478-CS-INDV-19"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1706111","MD-MOED-265478-CS-INDV-29. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-05T00:00:00.000","Individual Consultant","Republic of Moldova","MD","866.0","MD-MOED-265478-CS-INDV-29"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P167790","Higher Education Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Education","1694330","Developing of the Terms of Reference for the development of the e-Admission Information System","2021-11-22T00:00:00.000","Individual Consultant","Republic of Moldova","MD","32339.0","MD-MOED-206025-CS-INDV"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1706120","MD-MOED-265478-CS-INDV-2. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE.","2022-01-04T00:00:00.000","Individual Consultant","Republic of Moldova","MD","2047.0","MD-MOED-265478-CS-INDV-2"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1706121","MD-MOED-265478-CS-INDV-20. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-04T00:00:00.000","Individual Consultant","Republic of Moldova","MD","551.0","MD-MOED-265478-CS-INDV-20"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1706128","MD-MOED-265478-CS-INDV-21. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-04T00:00:00.000","Individual Consultant","Republic of Moldova","MD","551.0","MD-MOED-265478-CS-INDV-21"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1706129","MD-MOED-265478-CS-INDV-22. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-05T00:00:00.000","Individual Consultant","Republic of Moldova","MD","551.0","MD-MOED-265478-CS-INDV-22"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1706130","MD-MOED-265478-CS-INDV-23. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-05T00:00:00.000","Individual Consultant","Republic of Moldova","MD","551.0","MD-MOED-265478-CS-INDV-23"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1706131","MD-MOED-265478-CS-INDV-24. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-05T00:00:00.000","Individual Consultant","Republic of Moldova","MD","551.0","MD-MOED-265478-CS-INDV-24"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1706132","MD-MOED-265478-CS-INDV-25. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-05T00:00:00.000","Individual Consultant","Republic of Moldova","MD","551.0","MD-MOED-265478-CS-INDV-25"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1706133","MD-MOED-265478-CS-INDV-27. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-05T00:00:00.000","Individual Consultant","Republic of Moldova","MD","551.0","MD-MOED-265478-CS-INDV-27"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1706134","MD-MOED-265478-CS-INDV-3. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE.","2022-01-04T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1496.0","MD-MOED-265478-CS-INDV-3"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1706135","MD-MOED-265478-CS-INDV-30. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-05T00:00:00.000","Individual Consultant","Republic of Moldova","MD","551.0","MD-MOED-265478-CS-INDV-30"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P167790","Higher Education Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Education","1694333","Individual National Consultant to pilot and adjust the New Financing Mechanism for higher education institutions","2021-07-19T00:00:00.000","Individual Consultant","Republic of Moldova","MD","13361.0","MD-MOED-206091-CS-INDV"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P167790","Higher Education Project","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Education","1694337","Developing the Concept, Regulation and Terms of Reference for development of the High Education Management System (HEMIS)","2021-11-15T00:00:00.000","Individual Consultant","Republic of Moldova","MD","14380.0","MD-MOED-206056-CS-INDV"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1706136","MD-MOED-265478-CS-INDV-33. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-05T00:00:00.000","Individual Consultant","Republic of Moldova","MD","1496.0","MD-MOED-265478-CS-INDV-33"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1706137","MD-MOED-265478-CS-INDV-26. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-05T00:00:00.000","Individual Consultant","Republic of Moldova","MD","551.0","MD-MOED-265478-CS-INDV-26"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1706138","MD-MOED-265478-CS-INDV-28. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-05T00:00:00.000","Individual Consultant","Republic of Moldova","MD","866.0","MD-MOED-265478-CS-INDV-28"
"2022-09-02T00:00:00.000","2022","EUROPE AND CENTRAL ASIA","Moldova","MD","P127388","Moldova Education Reform Project","Consultant Services","Individual Consultant Selection","Education","1706139","MD-MOED-265478-CS-INDV-31. Delivering of a remote learning course for teachers, at the national baccalaureate and the national gymnasium graduation exams organized by NACE","2022-01-05T00:00:00.000","Individual Consultant","Republic of Moldova","MD","551.0","MD-MOED-265478-CS-INDV-31"
