CustomerNo,LicenseStatus,BusinessName,FullName,BusinessLocation,BusinessTypeCode,BusinessTypeDescription,LicenseCategoryCode,LicenseCategoryDescription,ActiveLicenses
83475,active,FB-R-LA-CA-640-ROBERTSON LLC,FB-R-LA-CA-640-ROBERTSON LLC,"640 N ROBERTSON BLVD West
Hollywood, CA 90069
(34.082051, -118.385494)",,,53,Public Eating,53	PBL-004854	10/31/2022
70091,active,"United Valet Parking, Inc.","United Valet Parking, Inc.","8500 MELROSE AVE
West Hollywood, CA 90069
(34.081919, -118.377086)",corp,Corporation,63,Valet Parking,63	VAL-000766	05/31/2022
70033,active,Whisky A Go Go,Whisky A Go Go,"8901 SUNSET BLVD West
Hollywood, CA 90069
(34.090637, -118.385726)",corp,Corporation,19,Entertainment,19	ENT-000167	05/31/2023
70607,active,"SMOKE SHOP FOR LESS, INC.","SMOKE SHOP FOR LESS, INC.","8205 SANTA MONICA BLVD
West Hollywood, CA 90046
(34.090747, -118.36769)",,,53,Public Eating,"78	TOB-000014	01/31/2023
53	PBL-004309	12/31/2022"
70254,active,Pink Dot,Pink Dot,"8495 SUNSET BLVD West
Hollywood, CA 90069
(34.094451, -118.376192)",corp,Corporation,61,Extended Hours,61	EXT-002553	03/31/2023
83041,active,"BREAKFAST REPUBLIC WEST HOLLYWOOD, LLC","BREAKFAST REPUBLIC WEST HOLLYWOOD, LLC","7141 SANTA MONICA BLVD
West Hollywood, CA 90046
(34.090713, -118.345818)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004834	04/30/2023
82701,active,BLUESKY POWER FOODS,BLUESKY POWER FOODS,"8462 SUNSET BLVD WEST
HOLLYWOOD, CA 90069
(34.094725, -118.374973)",llc,Limited Liability Corporation,53,Public Eating,53	PBL-004841	02/28/2022
78114,active,"BODY ENERGY CLUB USA INC.,","BODY ENERGY CLUB USA INC.,","8591 SANTA MONICA BLVD WEST
HOLLYWOOD, CA 90069
(34.088163, -118.378866)",corp,Corporation,53,Public Eating,53	PBL-004763	01/31/2023
70474,active,Healthy Spot,Healthy Spot,"8525 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.089225, -118.376921)",corp,Corporation,73,Animal Grooming,73	ANG-003859	01/31/2023
74858,active,THE CHARLIE HOTEL,THE CHARLIE HOTEL,"819 N SWEETZER AVE West
Hollywood, CA 90069
(34.085921, -118.370259)",sole,Sole Proprietor,53,Public Eating,53	PBL-004731	03/31/2023
74707,active,"945 FAIRFAX AVE., LLC / YSABEL LLC","945 FAIRFAX AVE., LLC / YSABEL LLC","945 N FAIRFAX AVE WEST
HOLLYWOOD, CA 90046
(34.088541, -118.361534)",llp,Limited Liability Partnership,75,Public Eating with Alcohol,75	PEA-004737	02/28/2023
70105,active,Barney's Beanery,Barney's Beanery,"8447 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090524, -118.374397)",lp,Limited Partnership,3,Billboard Room,03	BIL-001018	08/31/2022
70054,active,International Trading Bureau,International Trading Bureau,"8228 SUNSET BLVD
West Hollywood, CA 90046
(34.097562, -118.368619)",sole,Sole Proprietor,55,SeconHand Dealer,55	SEC-000283	10/31/2022
82949,active,JUSTIN QUESO'S HOLDINGS LLC | JUSTIN QUESO'S,JUSTIN QUESO'S HOLDINGS LLC | JUSTIN QUESO'S,"8917 SUNSET BLVD West
Hollywood, CA 90069
(34.09064, -118.386164)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004833	04/30/2023
70589,active,"MENDOCINO FARMS, LLC","MENDOCINO FARMS, LLC","7100 SANTA MONICA BLVD
West Hollywood, CA 90046
(34.090697, -118.344067)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004263	10/31/2022
78405,active,CAR PARK INC.,CAR PARK INC.,"8371 SUNSET WEST
HOLLYWOOD, CA 90069
(34.095451, -118.372186)",corp,Corporation,63,Valet Parking,63	VAL-004719	04/30/2023
80783,active,NLC GROUP LLC | MISS MELBOURNE COFFEE,NLC GROUP LLC | MISS MELBOURNE COFFEE,"1051 HAVENHURST DR WEST
HOLLYWOOD, CA 90046
(34.090323, -118.366994)",llc,Limited Liability Corporation,53,Public Eating,53	PBL-004803	01/31/2023
70301,active,AUTO PLEX PARKING MANAGEMENT,AUTO PLEX PARKING MANAGEMENT,"8788 SUNSET BLVD West
Hollywood, CA 90069
(34.090844, -118.38307)",corp,Corporation,63,Valet Parking,63	VAL-002891	09/30/2022
70459,active,Pi On Sunset,Pi On Sunset,"8828 SUNSET BLVD West
Hollywood, CA 90069
(34.090642, -118.383886)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-003807	12/31/2022
79041,active,SWEETGREEN LA LLC,SWEETGREEN LA LLC,"8570 SUNSET BLVD West
Hollywood, CA 90069
(34.092776, -118.378808)",,,53,Public Eating,53	PBL-004780	08/31/2022
70099,active,"BRAM SUNSET, LLC","BRAM SUNSET, LLC","8654 SUNSET BLVD West
Hollywood, CA 90069
(34.091936, -118.380432)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-000892	01/31/2023
79291,late,"8490 WEHO OPCO, L.P.","8490 WEHO OPCO, L.P.","8490 SUNSET BLVD WEST
HOLLYWOOD, CA 90069
(34.094454, -118.376184)",llp,Limited Liability Partnership,19,entertainment,19	ENT-004746	10/31/2021
75814,active,"VCR CAFES, LLC","VCR CAFES, LLC","8925 MELROSE AVE West
Hollywood, CA 90069
(34.080793, -118.387447)",,,53,Public Eating,53	PBL-004740	09/30/2022
70864,active,WEST BEVERLY GROUP LLC,WEST BEVERLY GROUP LLC,"8713 BEVERLY BLVD West
Hollywood, CA 90048
(34.076853, -118.381096)",corp,Corporation,19,Entertainment,19	ENT-004710	06/30/2022
70737,active,STAR LITE PARKING SERVICES,STAR LITE PARKING SERVICES,"1317 N CRESCENT HEIGHTS BLVD WEST
HOLLYWOOD, CA 90046
(34.095072, -118.365944)",corp,Corporation,63,Valet Parking,63	VAL-004543	05/31/2020
70178,active,"KUHUNA RESTAURANT GROUP, LLC","KUHUNA RESTAURANT GROUP, LLC","8865 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.085212, -118.383697)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-001893	10/31/2022
70104,active,Barney's Beanery,Barney's Beanery,"8447 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090524, -118.374397)",lp,Limited Partnership,75,Public Eating with Alcohol,75	PEA-001017	08/31/2022
70699,active,Monaco,Monaco,"8513 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.089325, -118.376735)",gp,General Partnership,75,Public Eating with Alcohol,"78	TOB-000009	12/31/2022
75	PEA-004501	11/30/2022"
70599,late,Rock & Reilly's,Rock & Reilly's,"8911 SUNSET BLVD West
Hollywood, CA 90069
(34.090639, -118.386137)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004292	11/30/2019
70400,active,Melrose Gardens,Melrose Gardens,"1007 MARTEL AVE West
Hollywood, CA 90046
(34.088923, -118.351123)",corp,Corporation,53,Public Eating,53	PBL-003504	12/31/2022
83558,active,STAR PARKING LLC,STAR PARKING LLC,"8601 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.08786, -118.379428)",llc,Limited Liability Corporation,63,Valet Parking,63	VAL-004778	11/30/2022
70349,active,Santa Palm Car Wash,Santa Palm Car Wash,"8787 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.086199, -118.38226)",corp,Corporation,53,Public Eating,53	PBL-003226	12/31/2022
70320,active,"QUALITY PARKING SERVICES, INC.","QUALITY PARKING SERVICES, INC.","8539 SUNSET BLVD West
Hollywood, CA 90069
(34.093538, -118.377668)",corp,Corporation,63,Valet Parking,63	VAL-003047	05/31/2023
75097,active,"OTUS, INC.","OTUS, INC.","1253 N LA BREA AVE WEST
HOLLYWOOD, CA 90038
(34.093992, -118.344089)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004741	04/30/2023
70064,active,"King Valet Parking, Inc","King Valet Parking, Inc","654 N LA PEER DR West
Hollywood, CA 90069
(34.08242, -118.38661)",corp,Corporation,63,Valet Parking,63	VAL-000399	10/31/2022
70821,active,ALL STATE PARKING,ALL STATE PARKING,"8250 SUNSET BLVD West
Hollywood, CA 90046
(34.097087, -118.369246)",sole,Sole Proprietor,63,Valet Parking,63	VAL-004635	02/28/2023
70156,active,AHF-OUT OF THE CLOSET (CORP OFFICE MAILING ADDR),AHF-OUT OF THE CLOSET (CORP OFFICE MAILING ADDR),"8224 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090742, -118.367914)",corp,Corporation,55,Public Eating,55	SEC-001667	07/31/2022
78776,active,LE MONTROSE SUITE HOTEL VALET PARKING,LE MONTROSE SUITE HOTEL VALET PARKING,"900 HAMMOND ST West
Hollywood, CA 90069
(34.087835, -118.38767)",corp,Corporation,63,Valet Parking,63	VAL-004729	06/30/2022
74848,active,"LOADED GUN, LLC","LOADED GUN, LLC","8851 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.085356, -118.383486)",llc,Limited Liability Corporation,19,Entertainment,19	ENT-004733	03/31/2023
83743,active,"WEHO HOSPITALITY SUNSET, LLC | LAVO RISTORANTE","WEHO HOSPITALITY SUNSET, LLC | LAVO RISTORANTE","9201 SUNSET BLVD
West Hollywood, CA 90069
(34.092044, -118.392861)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004842	02/28/2023
70182,active,Global Cuisine,Global Cuisine,"1041 N FORMOSA AVE West
Hollywood, CA 90046
(34.08976, -118.346254)",corp,Corporation,53,Public Eating,53	PBL-001955	02/28/2020
82882,active,SUNSET SUBSIDIARY LLC | THE PENDRY,SUNSET SUBSIDIARY LLC | THE PENDRY,"8430 SUNSET BLVD West
Hollywood, CA 90069
(34.09499, -118.373758)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,"17	DNC-004723	03/31/2023
19	ENT-004760	03/31/2023
75	PEA-004832	03/31/2023
79	PRV-004715	03/31/2023"
79589,active,UNITED VALET PARKING,UNITED VALET PARKING,"8501 MELROSE AVE West
Hollywood, CA 90069
(34.081984, -118.376508)",,,63,Valet Parking,63	VAL-004747	01/31/2023
79240,active,ABM PARKING SERVICES,ABM PARKING SERVICES,"1085 N SWEETZER AVE West
Hollywood, CA 90069
(34.090589, -118.370268)",corp,Corporation,63,Valet Parking,63	VAL-004740	10/31/2022
70655,active,A.A.A. Robust Massage,A.A.A. Robust Massage,"8450 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090108, -118.374973)",sole,Sole Proprietor,37,Massage Parlor,37	MSP-004443	07/31/2022
70196,active,"M. GHACHAM ENTERPRISES, INC.","M. GHACHAM ENTERPRISES, INC.","8906 SUNSET BLVD West
Hollywood, CA 90069
(34.090639, -118.386078)",corp,Corporation,53,Public Eating,53	PBL-002078	08/31/2022
79707,active,CANINE CLUB LLC,CANINE CLUB LLC,"9061 NEMO ST WEST
HOLLYWOOD, CA 90069
(34.08227, -118.388933)",llc,Limited Liability Corporation,73,Animal Grooming,73	ANG-004624	02/28/2022
83235,active,ASHMOON INC,ASHMOON INC,"7051 SANTA MONICA BLVD
STE B LOS ANGELES, CA 90038
(34.090701, -118.343114)",,,95,Cannabis Delivery - Non-WeHo Based,95	CDO-000005	07/31/2022
74707,active,"945 FAIRFAX AVE., LLC / YSABEL LLC","945 FAIRFAX AVE., LLC / YSABEL LLC","945 N FAIRFAX AVE WEST
HOLLYWOOD, CA 90046
(34.088541, -118.361534)",llp,Limited Liability Partnership,19,Entertainment,19	ENT-004738	02/28/2023
70095,active,"8250 SUNSET BLVD, INC","8250 SUNSET BLVD, INC","8250 SUNSET BLVD West
Hollywood, CA 90046
(34.097087, -118.369246)",corp,Corporation,61,Extended Hours,61	EXT-000831	09/30/2022
70605,active,Citrus On Sunset #1,Citrus On Sunset #1,"9200 SUNSET BLVD
West Hollywood, CA 90069
(34.090183, -118.392688)",corp,Corporation,53,Public Eating,53	PBL-004304	12/31/2022
70335,active,HOLLOWAY 733 INC,HOLLOWAY 733 INC,"8461 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090152, -118.375163)",corp,Corporation,53,Public Eating,53	PBL-003140	09/30/2022
70276,active,EMERGENCY DINING CORPORATION,EMERGENCY DINING CORPORATION,"7066 SANTA MONICA BLVD West
Hollywood, CA 90038
(34.090694, -118.343385)",corp,Corporation,19,Entertainment,19	ENT-002724	10/31/2022
70738,active,Connie And Ted's,Connie And Ted's,"8171 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.09075, -118.367176)",gp,General Partnership,75,Public Eating with Alcohol,75	PEA-004544	05/31/2023
70086,active,GELSON'S MARKETS #108,GELSON'S MARKETS #108,"8330 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090693, -118.371023)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-000691	05/31/2022
81825,active,W HOLLYWOOD TACO SHOP 26 INC,W HOLLYWOOD TACO SHOP 26 INC,"1111 N HAYWORTH AVE WEST
HOLLYWOOD, CA 90046
(34.091257, -118.362989)",corp,Corporation,53,Public Eating,53	PBL-004825	10/31/2021
70103,active,Mc Donald's Restaurant Of California,Mc Donald's Restaurant Of California,"1133 N LA BREA AVE WEST
HOLLYWOOD, CA 90038
(34.091701, -118.344072)",corp,Corporation,53,Public Eating,53	PBL-001013	08/31/2022
70214,active,Parking Service 2000,Parking Service 2000,"8981 SUNSET BLVD West
Hollywood, CA 90069
(34.090632, -118.38755)",corp,Corporation,63,Valet Parking,63	VAL-002226	03/31/2023
70192,active,"Equinox West Hollywood, Inc.","Equinox West Hollywood, Inc.","8590 SUNSET BLVD West
Hollywood, CA 90069
(34.092407, -118.379338)",corp,Corporation,29,Health Club,29	HEA-002058	07/31/2022
81259,active,THE ARTIST TREE LLC,THE ARTIST TREE LLC,"8625 SANTA MONICA BLVD WEST
HOLLYWOOD, CA 90069
(34.087623, -118.379869)",llc,Limited Liability Corporation,92,Cannabis - Medical Use,92	CMU-000002	11/30/2022
74477,active,"AROMA INDIAN KITCHEN, LLC","AROMA INDIAN KITCHEN, LLC","8165 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090749, -118.366991)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004730	12/31/2022
70067,active,King Valet Parking Inc.,King Valet Parking Inc.,"8787 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.086199, -118.38226)",corp,Corporation,63,Valet Parking,63	VAL-000435	02/28/2022
77509,active,"CATCH OF LA OPERATING COMPANY, LLC","CATCH OF LA OPERATING COMPANY, LLC","8715 MELROSE AVE WEST
HOLLYWOOD, CA 90069
(34.081241, -118.38356)",gp,General Partnership,75,Public Eating with Alcohol,75	PEA-004773	09/30/2022
83895,active,"SECURITY PACIFIC ASSOCIATES, INC.","SECURITY PACIFIC ASSOCIATES, INC.","8490 SUNSET BLVD West
Hollywood, CA 90069
(34.094454, -118.376184)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004843	04/30/2023
70047,active,Cafe La Boheme,Cafe La Boheme,"8400 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090582, -118.373628)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-000226	05/31/2023
70346,active,King Valet,King Valet,"8783 BEVERLY BLVD West
Hollywood, CA 90048
(34.077132, -118.383382)",,,63,Valet Parking,63	VAL-003189	11/30/2022
74159,active,LEE A CALSYN VET MED CORP,LEE A CALSYN VET MED CORP,"7970 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090804, -118.363977)",corp,Corporation,73,Animal Grooming,73	ANG-004619	10/31/2022
70154,active,Starbucks Coffee #5871,Starbucks Coffee #5871,"164 N ROBERTSON BLVD West
Hollywood, CA 90048
(34.077045, -118.383732)",corp,Corporation,61,Extended Hours,61	EXT-004731	10/31/2022
70415,active,Le Petit Ermitage,Le Petit Ermitage,"8822 CYNTHIA ST WEST
HOLLYWOOD, CA 90069
(34.087292, -118.383903)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-003566	02/28/2022
70024,active,The Comedy Store,The Comedy Store,"8433 SUNSET BLVD West
Hollywood, CA 90069
(34.094956, -118.373914)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-000148	03/31/2023
70289,active,Il Piccolino Valet Parking,Il Piccolino Valet Parking,"350 N ROBERTSON BLVD West
Hollywood, CA 90048
(34.078041, -118.383786)",llc,Limited Liability Corporation,63,Valet Parking,63	VAL-004760	01/31/2023
70584,active,GENERAL NUTRITION CORPORATION,GENERAL NUTRITION CORPORATION,"8603 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.08801, -118.379149)",corp,Corporation,53,Public Eating,53	PBL-004245	09/30/2021
70754,active,THE ROXY THEATRE CORP. II,THE ROXY THEATRE CORP. II,"9009 SUNSET BLVD West
Hollywood, CA 90069
(34.090627, -118.388215)",corp,Corporation,79,Promoter Venue,79	PRV-004561	09/30/2022
70253,hold,UNITED VALET PARKING,UNITED VALET PARKING,"9043 SUNSET BLVD West
Hollywood, CA 90069
(34.09061, -118.389161)",corp,Corporation,63,Valet Parking,63	VAL-002548	03/31/2022
70023,active,The Comedy Store,The Comedy Store,"8433 SUNSET BLVD West
Hollywood, CA 90069
(34.094956, -118.373914)",corp,Corporation,19,Entertainment,19	ENT-000147	03/31/2023
70763,active,"LUXURY PARKING SYSTEM, INC.","LUXURY PARKING SYSTEM, INC.","8811 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.08556, -118.383192)",corp,Corporation,63,Valet Parking,63	VAL-004571	11/30/2022
70219,active,Joey's Cafe,Joey's Cafe,"8301 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090697, -118.370507)",corp,Corporation,53,Public Eating,53	PBL-002335	05/31/2023
70765,active,"ABBEY RESTAURANT AND BAR USA-LA, LLC","ABBEY RESTAURANT AND BAR USA-LA, LLC","692 N ROBERTSON BLVD West
Hollywood, CA 90069
(34.083499, -118.385493)",llc,Limited Liability Corporation,79,Promoter Venue,79	PRV-004573	09/30/2022
78294,active,"YL HOLDINGS, INC.","YL HOLDINGS, INC.","8205 SANTA MONICA BLVD
WEST HOLLYWOOD, CA 90046
(34.090747, -118.36769)",corp,Corporation,53,Public Eating,53	PBL-004768	03/31/2023
82895,active,STARBUCKS COFFEE #61621,STARBUCKS COFFEE #61621,"8539 SUNSET BLVD
West Hollywood, CA 90069
(34.093538, -118.377668)",corp,Corporation,53,Public Eating,53	PBL-004844	03/31/2023
70734,active,LAZ PARKING CALIFORNIA,LAZ PARKING CALIFORNIA,"1020 N SAN VICENTE BLVD WEST
HOLLYWOOD, CA 90069
(34.089823, -118.385595)",llc,Limited Liability Corporation,63,Valet Parking,63	VAL-004540	04/30/2023
70119,active,Mila Moursi Skin Care Institute,Mila Moursi Skin Care Institute,"9255 SUNSET BLVD
West Hollywood, CA 90069
(34.089829, -118.39349)",sole,Sole Proprietor,37,Massage Parlor,37	MSP-001097	12/31/2022
70003,active,Smart & Final,Smart & Final,"1041 N FULLER AVE West
Hollywood, CA 90046
(34.089994, -118.349834)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-000015	04/30/2023
70196,active,"M. GHACHAM ENTERPRISES, INC.","M. GHACHAM ENTERPRISES, INC.","8906 SUNSET BLVD West
Hollywood, CA 90069
(34.090639, -118.386078)",corp,Corporation,78,Tobacco Retailer,78	TOB-000004	12/31/2022
81545,active,"EYE ON THE PIE, LLC","EYE ON THE PIE, LLC","8947 SUNSET BLVD West
Hollywood, CA 90069
(34.090637, -118.386745)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004815	08/31/2022
77333,active,"MEIRS, LLC","MEIRS, LLC","8873 SUNSET BLVD West
Hollywood, CA 90069
(34.090641, -118.38512)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004770	07/31/2021
70784,active,Gracias Madre,Gracias Madre,"8905 MELROSE AVE West
Hollywood, CA 90069
(34.080801, -118.38692)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004596	01/31/2023
70748,active,V,V,"903 WESTBOURNE DR WEST
HOLLYWOOD, CA 90069
(34.087797, -118.380339)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004555	02/28/2023
70039,active,"ROCKIN HORSE, INC.","ROCKIN HORSE, INC.","9015 SUNSET BLVD West
Hollywood, CA 90069
(34.090626, -118.388404)",corp,Corporation,75,Public Eating with Alcohol,"78	TOB-000006	12/31/2022
75	PEA-000174	04/30/2023"
70595,active,Pressed Juicery,Pressed Juicery,"8714 SANTA MONICA BLVD
West Hollywood, CA 90069
(34.087197, -118.380443)",corp,Corporation,53,Public Eating,53	PBL-004287	11/30/2020
77779,hold,CENTURION LIFESTYLE LLC,CENTURION LIFESTYLE LLC,"8929 SUNSET BLVD West
Hollywood, CA 90069
(34.090637, -118.386593)",,,43,Motor Vehicle Rental,43	MVR-004593	10/31/2022
81591,active,J&P CONSULTING,J&P CONSULTING,"8271 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090714, -118.369583)",corp,Corporation,91,Cannabis - Adult Use,91 CAU-000006	 04/30/2023
78655,active,UNITED VALET PARKING INC.,UNITED VALET PARKING INC.,"8479 MELROSE AVE West
Hollywood, CA 90069
(34.08233, -118.37575)",corp,Corporation,63,Valet Parking,63	VAL-004724	05/31/2022
70047,active,Cafe La Boheme,Cafe La Boheme,"8400 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090582, -118.373628)",corp,Corporation,19,Entertainment,19	ENT-004762	08/31/2022
70040,active,Rainbow Bar & Grill,Rainbow Bar & Grill,"9015 SUNSET BLVD West
Hollywood, CA 90069
(34.090626, -118.388404)",corp,Corporation,17,Dance,17	DNC-000175	04/30/2023
83954,active,SAFETYPARK CORPORATION,SAFETYPARK CORPORATION,"8465 HOLLOWAY DR WEST
HOLLYWOOD, CA 90069
(34.090646, -118.375456)",corp,Corporation,63,Valet Parking,63	VAL-004785	04/30/2023
76621,active,"IZAKAYA SFWH, INC.","IZAKAYA SFWH, INC.","8267 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090718, -118.369333)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004764	03/31/2023
79121,active,"BIJOU MARKETING, INC.","BIJOU MARKETING, INC.","8020 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090748, -118.365174)",corp,Corporation,78,Tobacco Retailer,"61	EXT-004725	09/30/2022
75	PEA-004789	09/30/2022
78	TOB-000042	09/30/2022"
83565,active,BRAVO TOAST LLC,BRAVO TOAST LLC,"632 1 2 N DOHENY DR WEST
HOLLYWOOD, CA 90069
(34.082031, -118.389777)",llc,Limited Liability Corporation,53,Public Eating,53	PBL-004855	11/30/2022
81688,active,FLAVIA LANINI LLC,FLAVIA LANINI LLC,"606 N WESTMOUNT DR WEST
HOLLYWOOD, CA 90069
(34.082268, -118.378654)",,,37,Massage Parlor,37	MSP-004674	09/30/2021
81835,active,"BEAN INTERNATIONAL GROUP, LLC","BEAN INTERNATIONAL GROUP, LLC","8743 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.086845, -118.381291)",,,53,Public Eating,53	PBL-004826	11/30/2021
73999,active,"LAZ PARKING CALIFORNIA, LLC","LAZ PARKING CALIFORNIA, LLC","8440 SUNSET BLVD West
Hollywood, CA 90069
(34.094877, -118.374266)",,,63,Valet Parking,63	VAL-004659	09/30/2022
70701,active,"TABACCHI BROS, INC.","TABACCHI BROS, INC.","8951 SUNSET BLVD West
Hollywood, CA 90069
(34.090636, -118.386913)",corp,Corporation,78,Tobacco Retailer,78	TOB-000031	04/30/2022
70106,active,Barney's Beanery,Barney's Beanery,"8447 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090524, -118.374397)",lp,Limited Partnership,15,Coin-op Games,15	COG-001019	01/31/2023
70287,hold,Mynor's Parking Service,Mynor's Parking Service,"8288 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090701, -118.370137)",sole,Sole Proprietor,63,Valet Parking,63	VAL-002822	05/31/2022
83759,active,NLC GROUP LLC,NLC GROUP LLC,"7326 SANTA MONICA BLVD
West Hollywood, CA 90046
(34.090752, -118.349913)",llc,Limited Liability Corporation,53,Public Eating,53	PBL-004857	03/31/2023
82239,active,"PURA VITA PIZZERIA, LLC","PURA VITA PIZZERIA, LLC","8276 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090712, -118.369655)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004827	04/30/2023
70558,hold,"UNITED VALET PARKING, INC.","UNITED VALET PARKING, INC.","8225 SUNSET BLVD West
Hollywood, CA 90046
(34.097675, -118.368463)",corp,Corporation,63,Valet Parking,63	VAL-004167	04/30/2022
80759,active,STH TENANT LLC,STH TENANT LLC,"8358 SUNSET BLVD West
Hollywood, CA 90069
(34.09535, -118.372369)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,"17	DNC-004721	01/31/2023
19	ENT-004755	01/31/2023
75	PEA-004811	01/31/2023"
70183,active,Trader Joe's #173,Trader Joe's #173,"8611 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.087794, -118.379551)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-001958	02/28/2023
70126,active,"ABM PARKING SERVICES, INC.","ABM PARKING SERVICES, INC.","8687 MELROSE AVE West
Hollywood, CA 90069
(34.08183, -118.381928)",corp,Corporation,63,Valet Parking,63	VAL-001216	04/30/2022
80654,active,"LA STARDOGS, LLC","LA STARDOGS, LLC","9065 NEMO ST WEST
HOLLYWOOD, CA 90069
(34.082272, -118.389066)",corp,Corporation,73,Animal Grooming,73	ANG-004626	11/30/2022
70731,active,FARMACY COLLECTIVE | MEDMEN WEHO,FARMACY COLLECTIVE | MEDMEN WEHO,"8208 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090752, -118.367418)",,,90,Cannabis- Legacy Medical License,90	CLM-000001	06/30/2023
81704,active,LA BREA KITCHEN LLC,LA BREA KITCHEN LLC,"1205 LA BREA AVE WEST
HOLLYWOOD, CA 90038
(34.092811, -118.344081)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004819	09/30/2022
82602,active,"AINA, LLC / JEFF CARZINO","AINA, LLC / JEFF CARZINO","8830 W SUNSET BLVD WEST
HOLLYWOOD, CA 90069
(34.090642, -118.38413)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004830	12/31/2022
81485,active,I&P RUNWAY LLC | DBA: IPPUDO RAMEN,I&P RUNWAY LLC | DBA: IPPUDO RAMEN,"8352 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090679, -118.372132)",llc,Limited Liability Corporation,53,Public Eating,53	PBL-004813	07/31/2022
70861,active,Bootsy Bellows,Bootsy Bellows,"9229 SUNSET BLVD
West Hollywood, CA 90069
(34.090191, -118.392901)",corp,Corporation,19,Entertainment,19	ENT-004706	06/30/2022
70268,active,Fiesta Cantina,Fiesta Cantina,"8865 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.085212, -118.383697)",llc,Limited Liability Corporation,19,Entertainment,19	ENT-002649	07/31/2022
70408,active,Fedex #1892,Fedex #1892,"8539 SUNSET BLVD West
Hollywood, CA 90069
(34.093538, -118.377668)",corp,Corporation,53,Public Eating,53	PBL-003555	02/28/2023
70600,late,Rock & Reilly's,Rock & Reilly's,"8911 SUNSET BLVD West
Hollywood, CA 90069
(34.090639, -118.386137)",corp,Corporation,19,Entertainment,19	ENT-004293	11/30/2019
83758,active,GRAVITE EAT HEAL LOVE,GRAVITE EAT HEAL LOVE,"9107 SUNSET BLVD West
Hollywood, CA 90069
(34.090593, -118.390413)",sole,Sole Proprietor,53,Public Eating,53	PBL-004856	02/28/2023
