"closure_type","reason_for_closure","global_id","closure_description","object_id","roads_closed","closure_start_time","closure_end_time","related_suburbs","location","project_title"
"utilities","Burke Crescent (both directions): from Wentworth Avenue to Kennedy Street.","9b439cff-66f8-44b7-bfe3-9cc4cd187dd8","","2781","Works for ICON Water","2019-06-16T22:00:00.000","2019-06-28T06:00:00.000","KINGSTON","POINT (149.14683480310384 -35.31987737917947)","Resub - TTE19-DPT-1270, Downer Pipetech, Road Closure, Utilities Works, Burke Cres, Kingston"
"roadWorks","Kate Crace Street (northbound direction) from Efkarpidis Street and Anthony Rolfe Avenue.
Kate Crace Street (southbound direction) from Anthony Rolfe Avenue and Flemington Road.
","82214f49-ea68-462f-ac25-9ed01f65f8bb","","284","Service installation works associated with the Ernest Cavanagh Street extension project.","2018-07-11T21:00:00.000","2018-07-24T07:00:00.000","GUNGAHLIN","POINT (149.13946047549314 -35.18535234960551)","Ernest Cavanagh Street Extension"
"lightRail","Bunda Street (both directions): from Northbourne Avenue to Mort Street.","0858761c-a892-4d42-94ef-65ca8aae3fc6","","1316","Works associated with the Transport Canberra Light Rail project.","2019-01-07T22:30:00.000","2019-01-18T07:00:00.000","CITY","POINT (149.1300199992114 -35.27723513296189)","Resub - TTE18-MET-6335 CMC, Northbourne Ave / Bunda St - Side Road Closure"
"buildingConstruction","Chandler Street (both directions): between Cameron Avenue and Swanson Court.<br>
4 am Saturday 19 October 2019 to 7 pm Sunday 20 October 2019.<br>
4 am Saturday 26 October 2019 to 7 pm Sunday 27 October 2019.<br>
It is anticipated that these works will be completed on the weekend of 19 & 20 October with the additional weekend as a contingency due to any unforseen circumstances.<br>
Access to the Wilson car park and local businesses will be maintained via the Swanson Court end of Chandler Street.","7a24ed1e-503c-42d7-b544-4c7187aa3cbc","","3685","Tower crane removal.","2019-10-18T17:00:00.000","2019-10-27T08:00:00.000","BELCONNEN","POINT (149.07052684969642 -35.24063246708003)","Crane Lift - Chandler St"
"lightRail","Bunda Street (both directions): from Northbourne Avenue to Mort Street.","4b43e7b7-b809-412c-9d3b-a591f8d906cd","","1581","Works associated with the Transport Canberra Light Rail project.","2019-02-05T18:00:00.000","2019-02-17T18:00:00.000","CITY","POINT (149.1300199992114 -35.27723513296189)","Resub - TTE18-MET-6335 CMC, Northbourne Ave / Bunda St - Side Road Closure"
"lightRail","Northbourne Avenue - Southbound: from Barton Highway to Antill Street at intermittent times. ","2b974280-e6b6-4120-987f-46aac2822489","","2463","Canberra Metro Construction related works.","2019-05-15T10:00:00.000","2019-08-15T20:00:00.000","LYNEHAM","POINT (149.13441222490803 -35.244780671635425)","Resub - TTE17-MET-6187 CMC, Northbourne Ave (Barton Hwy to Antill St) Southbound Closure"
"roadWorks","Tuggeranong Parkway southbound entry ramp will be closed at Hindmarsh Drive.","54f9c882-127d-4fae-826f-2541bef12a78","","4353","Resealing works.","2020-01-19T23:00:00.000","2020-04-20T05:00:00.000","CHIFLEY","POINT (149.07067975241154 -35.3493551369416)","2019-20 Reseal Programme - ASR018"
"lightRail","Flemington Road (centre median): At the intersection of Lysaght Street.<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am – 4 pm (daily) Monday to Friday.<br>
8 pm – 6 am (nightly) Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).<br>
From Thursday 13 September 2018 to Friday 21 December 2018.","a3232306-e046-4a18-98c4-3c75e068f005","","506","Works associated with the Transport Canberra Light Rail project.","2018-09-12T23:30:00.000","2018-12-21T05:00:00.000","MITCHELL","POINT (149.14554458364506 -35.216059399006426)","Resub - TTE18-MET-4212 CMC, Flemington Rd / Lysaght St - Median Intersection Closure"
"specialEvent","Woolley Street (all directions): from Cape Street to Badham Street.<br>
Access to Fuel Station to remain open.","bd8444be-9e95-4075-9fad-ab52347a21d5","","3198","Experiment 2 Banquet","2019-11-08T11:00:00.000","2019-11-10T19:00:00.000","DICKSON","POINT (149.1366585861957 -35.25067245849634)","TTE19-CC7-1395-Rev A Complete Constructions Dickson Experiment 2 Banquet Road Closure"
"specialEvent","Anzac Parade (northbound): from Constitution Avenue to Currong Street.","5c16c3b0-6e0e-47af-922d-f24982fba882","","2205","Vietnam Veterans Remembrance Ceremony","2019-08-17T21:00:00.000","2019-08-18T02:00:00.000","REID","POINT (149.14307765175602 -35.28681798031595)","Vietnam Veterans Remembrance Ceremony"
"roadWorks","Old Well Station Road (both directions): from Morisset Road to the EPIC entry / exit.","5dd3a17a-5d31-47d3-8f92-cdfb4a34d4bb","","741","Works associated with the Old Well Station Road upgrade project.

We expect to have the road open to traffic before the New Year.","2018-10-14T20:00:00.000","2019-02-02T07:00:00.000","MITCHELL","POINT (149.1528068393967 -35.223828464097345)","TTE18-CCC-1613 Complex Civil, Old Well Station Road Upgrade Stage 2, Old Well Station Road, ACT"
"lightRail","Northbourne Avenue service road (both directions) from Antill Street to the driveway of number 502 Northbourne Avenue.<br>
Flemington Road (centre median) at the Lysaght Street intersection.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).
","44caf0ef-1a90-4641-b39c-29b121138f8a","","3044","Works associated with the Transport Canberra Light Rail project.","2019-07-16T23:30:00.000","2019-08-16T06:00:00.000","DOWNER","POINT (149.13471459982452 -35.24801354262617)","Resub - TTE19-MET-6364 CMC, Northbourne Ave / Antill St / Panton St - Verge Works & Road Closure"
"lightRail","Elouera Street (both directions): from Northbourne Avenue to Mort Street.","cf22d6fc-c229-409c-b05c-361b4b47c181","","1538","Works associatred with the Transport Canberra Light Rail project.","2019-01-29T19:00:00.000","2019-02-05T05:00:00.000","BRADDON","POINT (149.13088473919464 -35.2731832136507)","Resub - TTE17-MET-6197 CMC, Elouera St Closure"
"lightRail","Flemington Road (both directions): from Manning Clark Crescent (North) to Kate Crace Street.<br>
Kate Crace Street (northbound direction): from Efkarpidis Street to Ernest Cavanagh Street.<br>
Kate Crace Street (southbound direction): from Anthony Rolfe Avenue to Efkarpidis Street..<br>
Ernest Cavanagh Street (both directions): from Kate Crace Street to Manning Clark Crescent (North).","2a463f28-9989-4b37-ba6e-1646716b3e3a","","1425","Asphalt resurfacing of the Flemington Road / Kate Crace intersection associated with the Transport Canberra Light Rail project.","2019-01-18T09:00:00.000","2019-01-20T19:00:00.000","GUNGAHLIN","POINT (149.13925741649535 -35.18624141884858)","TTE18-MET-4177 - CMC - Kate Crace / Flemington Rd Closure"
"buildingConstruction","Pialligo Avenue access road for traffic exiting the Canberra Airport precinct towards Queanbeyan will will closed at Terminal Avenue and at the Vibe Hotel car park entry / exit.","2164d4ba-9a98-41bf-96f1-785667844785","","1161","Building construction works.","2018-12-16T20:00:00.000","2019-12-31T06:00:00.000","CANBERRA_AIRPORT","POINT (149.18736607933988 -35.30995143261524)","Brindabella Business Park - Multi-Storey Carpark Development"
"utilities","Parramatta Street (both directions): from Bellona Court (east) to Athllon Drive.<br>","5c8962aa-080b-464e-87c9-1e66cde1cf44","","2935","Works associated with the Woden Bus depot project.","2019-07-21T21:00:00.000","2019-08-05T08:00:00.000","PHILLIP","POINT (149.08992 -35.35559)","Woden Bus Depot Sewer and Water Relocation"
"roadWorks","Railway Street (both directions): between Norse Road and Copper Crescent.","f28f628e-9a20-4957-a922-ffade961b388","","4268","Norse Road / Railway Street intersection upgrade.","2020-01-05T20:00:00.000","2020-05-01T08:00:00.000","BEARD","POINT (149.21247039206224 -35.34310441733188)","TTE19-CC1-1753 Cord Civil, Intersection Upgrade Works, Norse Rd, Beard"
"utilities","New South Wales Crescent (westbound direction): between Telopea Park / Manuka Circle and Dominion Circuit.<br>
Dominion Circuit (both directions): will be closed at New South Wales Crescent.","dd758dec-a726-4918-b01c-8858f1b63438","","4398","ICON Water water main rehabilitation.","2020-03-01T20:00:00.000","2020-03-26T06:00:00.000","BARTON","POINT (149.1335505185487 -35.31358078757337)","TTE19-INT-1508-Rev-A ""Interflow""  Watermain Replacement NSW Crescent Barton"
"roadWorks","Easty Street (both directions): will be closed from Mower Place to the cul de sac.><br>
5 am - 9 pm (daily) from Friday 10 May 2019 to Monday 13 May 2019.<br>
These works will be completed in one day with the other days nominated as a contingency.","a96db047-d973-4d7e-ae9a-7516df351ac4","","2340","Crane removal.","2019-05-09T19:00:00.000","2019-05-13T11:00:00.000","PHILLIP","POINT (149.0914466880136 -35.34786735261559)","Tarlo Development Crane Demobilisation"
"roadWorks","National Circuit (southbound direction): between Adelaide Avenue and Grey Street.<br>
Will be closed on periodic days as operationally required between the hours of:<br>
9.30 am - 4 pm Monday to Friday.<br>
7 am - 5 pm Saturday.","46b0b715-2ad8-44ca-88ac-9f2b61a8a7c9","","4057","Resealing works.","2019-12-01T22:30:00.000","2020-02-28T05:00:00.000","DEAKIN","POINT (149.11665130729858 -35.31230398823781)","2019-20 Reseal Programme - MSR098"
"specialEvent","King Edward Terrace (eastbound): from Flynn Place to Langton Crescent.","bd911b26-e9e5-4ddd-b6ad-edb46fd76305","","1953","Close off ramp to create safe work zone for filming.","2019-03-22T22:00:00.000","2019-03-23T04:30:00.000","PARKES","POINT (149.12736723208835 -35.29678946843201)","Black B*tch (working title) TV Series"
"other","Primmer Circuit: between Marconi Crescent and Primmer Circuit.
","65db9c46-9d80-42a7-95d2-dba6135e5544","ACT Healthy Waterways","2412","Driveway access and path works - only as required.","2019-05-09T23:00:00.000","2019-06-28T06:30:00.000","KAMBAH","POINT (149.05881195742762 -35.37986672617334)","TTE19-BMD-1253 BMD, Healthy Waterways, Kambah Shops, Kambah"
"lightRail","Masson Street (both directions): from Northbourne Avenue to the driveway to 2 Masson Street.<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).","bee37b73-feab-4d59-bde4-62c1182b9ce4","","3127","Works associated with the Transport Canberra Light Rail project. ","2019-07-28T23:30:00.000","2019-08-16T06:00:00.000","TURNER","POINT (149.1297547656814 -35.270273639377734)","Resub - TTE18-MET-6334 CMC, Northbourne Ave / Masson St – Side Road Closure + Off Peak Verge Lane Closure"
"utilities","Furneaux Street (both directions from Franklin Street to Canberra Avenue.<br>
Canberra Avenue (centre median) westbound direction only will be closed at the Furneaux Street intersection.<br>
7 am - 7pm (daily) on periodic days as required Monday to Sunday.
","15fc59f2-56e2-477d-9288-9b2886969d53","","3822","Canberra water supply renewal project","2019-10-29T20:00:00.000","2019-11-05T08:00:00.000","GRIFFITH","POINT (149.13281392923045 -35.319265600569146)","TTE19-INT-1212  ""interflow""  Furneaux St Griffith Watermain Replacement Stage 2 Extension"
"utilities","Mort Street (southbound direction): from Cooyong Street to Bunda Street.<br>
8.30 pm - 6 am (nightly) Monday to Thursday from Wednesday 20 February 2019 to Thursday 28 February 2019.","734be238-1647-4002-b620-2c1dc5fa1236","","1705","Installation of electrical services.","2019-02-20T09:30:00.000","2019-02-27T19:00:00.000","CITY","POINT (149.1310179856681 -35.27603417686088)","TTE19-MSC-1097 Southern Cable Servcices, Mort St, Road Closure, City"
"roadWorks","Hicks Street (northbound): along frontage of Block 69 Section 8 Red Hill<br> 
6am - 6pm (Daily)","e1c30ef7-ba4b-4fd3-83a8-fc18f59847be","","4252","Construction of new indented bus bay and associated works to tie into existing roadway.","2020-01-05T19:00:00.000","2020-02-02T07:00:00.000","RED_HILL","POINT (149.12952519185893 -35.338543256525675)","St Bede's indented bus bay"
"specialEvent","KING_GEORGE_TERRACE - Eastbound_and_Westbound: from PARKES_PLACEWEST to PARKES_PLACEEAST.
Parkes Place West closed from Questacon Car park to Queen Elizabeth Terrace
Parkes Place East Closed from Queen Elizabeth Terrace to King Edward Terrace
Queen Elizabeth Terrace closed from Parkes Place West to Parkes Place East","e496f936-bfae-4892-8d58-56d59c096b74","","1837","Special Event","2019-03-01T07:30:00.000","2019-03-09T13:00:00.000","PARKES","POINT (149.13065491774796 -35.298850685987425)","Enlighten Festival 2019"
"roadWorks","Parkes Way (westbound): on the roundabout at Coranderrk Street.","7bff76f5-9fbd-493d-bb7c-6b9a48ffb8c9","","2695","Heavy asphalt patching","2019-06-17T09:30:00.000","2019-07-05T20:30:00.000","CITY","POINT (149.13427302831764 -35.28674389248493)","Heavy patching and wearing course replacement"
"roadWorks","Tillyard Drive (northbound): between Ginninderra Drive and Lhotsky Street:<br>
No right turn from Tillyard Drive onto Ginninderra Drive<br>
No right turn from Ginninderra Drive onto Tillyard Drive<br>
These closures will be in place 24 hours a day during works.

Tillyard Drive (southbound): between Lhotshy Street and Ginninderra Drive, 9.30 am to 5 pm daily.","b1027cb3-d748-4b6a-84e2-058bfaab31ee","","2646","Belconnen intersection upgrades.","2019-06-02T21:00:00.000","2019-09-15T07:00:00.000","CHARNWOOD","POINT (149.03453950782583 -35.206804725234974)","TTM 19040 Ginninderra Drive & Tillyard Drive Intersection Signalisation - TTM 2B, TTM 3 & TTM 3A"
"specialEvent","Flemington Road: Federal Highway to Randwick Road <br>
Stirling Avenue: Knox Street to Federal Highway","5c221cda-599a-49b6-92a2-d111b80052f4","","4073","SUMMERNATS 33","2020-01-01T20:00:00.000","2020-01-05T01:00:00.000","MITCHELL","POINT (149.14486641325118 -35.231716394287794)","SUMMERNATS"
"buildingConstruction","Scotts Crossing (both directions): from the western side of the Canberra Centre multi level car park entry / exit to Bunda Street.","7074d1ad-3407-4020-a0f4-b5c0e8ba85a3","","758","Building refurbishment works.<br>
10 pm Wednesday 14 November 2018 to 4 am Thursday 15 November 2018.
10 pm Tuesday 18 December 2018 to 4 am Wednesday 19 December 2018.

","2018-11-14T11:00:00.000","2018-12-18T17:00:00.000","CITY","POINT (149.13349680836558 -35.277826793017546)","ATO - Recladding of Plant Room"
"roadWorks","Nullarbor Avenue (both directions): from Pinnacles Street to the western driveway of the Harrison District Playing Fields car park.>br>
9 am - 4.30 pm (daily) Monday to Friday and 7 am - 5 pm Saturday.","9a305524-987e-43ad-8425-b98b76527717","","2983","Construction of a new pedestrian crossing.","2019-07-15T23:00:00.000","2019-07-27T07:00:00.000","HARRISON","POINT (149.15313092678667 -35.201509089999426)","Speed Hump Construction"
"lightRail","Flemington Road (centre median): at the Lysaght Street intersection.<br>
Will be closed on periodic days, nights and weekends as required between the hours of:<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).","36d73b2d-fe68-4eb0-be5d-2f7f4f826e69","","1599","Works associated with the Transport Canberra Light Rail project.","2019-02-08T09:00:00.000","2019-04-30T06:00:00.000","MITCHELL","POINT (149.14554458364506 -35.216059399006426)","Resub - TTE18-MET-4212 CMC, Flemington Rd / Lysaght St - Median Intersection Closure"
"lightRail","Flemington Road (both directions) from Well Station Drive to Sandford Street.<br>
Lysaght Street (eastbound direction) from Darling Street to Flemington Road.<br>
8 pm - 6 am (nightly) Thursday 4 and Friday 5 July 2019.<br>
Flemington Road Service Road from Sandford Street to Lysaght Street.<br>
Lysaght Street (westbound direction) from Flemington Road to Darling Street.<br>
9 pm - 5 am (nightly) Thursday 4 and Friday 5 July 2019.","f8749247-d355-4748-b6b4-2dad2d83c6ac","","2914","Works associated with the Transport Canberra Light Rail project.","2019-07-04T10:00:00.000","2019-07-05T20:00:00.000","MITCHELL","POINT (149.1460810255061 -35.215182866259546)","Resub - TTE17-MET-4103 CMC, Flemington Rd Closure (Well Station to Sandford St)"
"specialEvent","Area of closure is the Palmerston Oval carpark at the intersection of Kosciuszko Avenue and Tinderry Circuit","fac9a9f1-0750-4317-9f4f-c40d4477041f","","920","School twilight fair","2018-11-16T08:00:00.000","2018-11-17T12:00:00.000","PALMERSTON","POINT (149.12218947459502 -35.19780610705365)","TTE18-MSC-2529 Palmerston Primary School Twilight Fair Carpark Closure"
"roadWorks","Gundaroo Drive (westbound direction): between Gungahlin Place / Nellie Hamilton Avenue and Gozzard Street.<br>
Carver Lane (northbound direction): between Groccott Lane and Gundaroo Drive service road.<br>
Gundaroo Drive service road: between Carver Lane and Gundaroo Drive.<br>
Will be closed on periodic days as operationally required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
7 am - 8 pm Saturday.
","7a234fd4-f5b2-4b55-8bae-15a0635ad3cb","","4007","Resealing works.","2019-12-01T22:30:00.000","2020-02-28T05:00:00.000","GUNGAHLIN","POINT (149.13401127730174 -35.18007738839735)","2019-20 Reseal Remediation from previous Reseal Programmes - Gundaroo Drive, Gungahlin"
"buildingConstruction","Chandler Street (southbound direction) from the Wilson Parking entry / exit to Cameron Avenue.<br>
Will be closed on periodic days as required between the hours of 7 am - 5 pm (daily) Monday to Friday from Thursday 13 December 2018 to Thursday 20 December 2018.","b3ec6b5b-9bff-466f-8936-70a4979b405b","","1196"," Crane lift.","2018-12-12T20:00:00.000","2018-12-20T06:00:00.000","BELCONNEN","POINT (149.07057 -35.24031)","Cameron Ave Belconnen"
"specialEvent","Arkana Street (both directions): between Empire Circuit and Wonna Street.<br>
Turrana Street (both directions): between Empire Circuit and Wonna Street.","d0720089-8b39-4667-bfa4-0992a62fdb7c","","3601","Special event","2019-10-11T13:00:00.000","2019-10-12T07:00:00.000","YARRALUMLA","POINT (149.1120148665949 -35.307250595299394)","TTE19-MSC-1597 - Damesel and Sprout - Window to the world"
"lightRail","Mapleton Avenue (both directions): from Wimmera Street to Flemington Road.<br>
9.30 am Monday 29 July 2019 to 8 pm Friday 9 August 2019.<br>
Will then be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).
From Friday 9 August 2019 to Friday 16 August 2019.
","44fa0b51-7e7e-47c6-b6d1-6c081c741ef7","","3060","Works associated with the Transport Canberra Light Rail project. ","2019-07-28T23:30:00.000","2019-08-16T06:00:00.000","HARRISON","POINT (149.1513705553366 -35.193959859292896)","Resub - TTE19-MET-4288 CMC, Flemington Rd / Mapleton Ave - Side Road Closure"
"lightRail","MASSON_STREET - All_directions: from NORTHBOURNE_AVENUE to MOORE_STREET.","c5e41e1f-ccde-41ea-a55a-6c4c0fec37ba","","718","Intersection upgrade works.","2018-10-07T19:00:00.000","2018-10-21T19:00:00.000","TURNER","POINT (149.1297547656814 -35.270273639377734)","Ext - TTE18-MET-6334 CMC, Northbourne Ave / Masson St – Side Road Closure + Off Peak Verge Lane Closure"
"buildingConstruction","Benjamin Way (northbound): from Emu Bank to Chandler Street.","50c7741a-7f36-4f32-b3e0-549a902ace16","","2376","Crane lift of panels for building construction","2019-05-06T23:00:00.000","2019-05-16T05:00:00.000","BELCONNEN","POINT (149.0673135552899 -35.23660648423756)","Crane Lift - Panels"
"roadWorks","Kogarah Lane (both directions) between Boolee Street and approximately 100 metres towards Ainslie Avenue.","bad974fe-a616-4187-b00d-42edd479ca82","","4204","Road Pavement Rehabilitation","2019-12-13T20:00:00.000","2019-12-15T19:30:00.000","REID","POINT (149.1374111429381 -35.280812363475206)","Kogarah Lane - Pavement Rehabilitation Works"
"lightRail","Northbourne Avenue (centre median): at the Barry Drive / Cooyong Street intersection.<br>
Will be closed on periodic nights and weekends as required between the hours of,<br>
8 pm - 6 am Monday to Friday.<br>
10 pm Friday to 6 am Monday (inclusive).
","ec5841c5-9410-49e7-8249-3604e1776045","","3434","Works associated with the Transport Canberra Light Rail project. ","2019-09-05T10:00:00.000","2019-12-30T19:00:00.000","BRADDON","POINT (149.12975860499284 -35.27581161576228)","Resub - TTE17-MET-6122 CMC, Northbourne Ave / Barry Dr / Cooyong St Median Intersection Closure"
"roadWorks","Banfield Street (eastbound and westbound): from Briggs Street to Atherton Street.","bda6b757-4109-47a4-8d4c-9eb6a2e96bf6","","2532","ACT Fire & Rescue training exercise","2019-06-05T22:00:00.000","2019-06-06T04:00:00.000","DOWNER","POINT (149.14340747556616 -35.237393370976875)","TTM 19067 ACT Fire & Rescue - 2019 House Burn Training Exercise"
"lightRail","Lysaght Street (both directions): from Flemington Road to Darling Street.<br>
Flemington Road (centre median): at the intersection of Lysaght Street.<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am – 4 pm (daily) Monday to Friday.<br>
8 pm – 6 am (nightly) Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).","08e5f7c8-9cb6-48d1-b419-4d3f206a6d83","","596","Works associated with the Transport Canberra Light Rail project.","2018-09-23T23:30:00.000","2018-12-21T05:00:00.000","MITCHELL","POINT (149.14485364667132 -35.215970610234976)","TTE18-MET-4263 CMC, Flemington Road / Lysaght Street Side Road & Median Intersection Closure"
"buildingConstruction","Wilton Road (both directions) from Harrison Road to Robert Campbell Road.","b3e65275-5508-4066-866b-0f9e4605dbbd","","1300","Building construction works.","2018-12-15T20:00:00.000","2020-09-30T07:00:00.000","CAMPBELL","POINT (149.1689381363086 -35.295446797589804)","TTE18-KC2-1752 Kane Constructions, Health Centre Upgrade, RMC Duntroon, Campbell"
"roadWorks","Constitution Avenue (both directions): from the London Circuit car park entry / exit to Vernon Circle.","8ffade4e-3b3f-4d47-a6df-5f351fe01624","","1347","Roadworks associated with the redevelopment of Block 35, Section 100 City.","2018-12-18T17:00:00.000","2018-12-19T04:30:00.000","CITY","POINT (149.13019956149185 -35.28287402147688)","TTE18-CC2-1276-6 - Construction Control - Constition Ave Closure and Lane Closures"
"specialEvent","McCoy Circuit: between Liversidge Street and Gordon Street.<br>
Hales Street: between McCoy Circuit to Edinburgh Avenue.","cd6c0703-9bd2-4655-9953-fbc8f53814f1","","4415","Art not Apart","2020-03-14T02:00:00.000","2020-03-14T08:00:00.000","ACTON","POINT (149.12169491618005 -35.28390810456234)","TTM 18014 ANU - Art Not Apart"
"buildingConstruction","Eyre Street (both directions): between Howitt Street and Kennedy Street.<br>
Jardine Street (both directions): between Eyre Street and approximately 15 metres north towards Giles Street.<br>
9 am - 4 pm daily) Friday 3 April 2020.<br>
6 am - 6 pm (daily) Saturday 4 and Sunday 5 April 2020.<br>
Eyre Street (westbound direction): between Howitt Street and Highgate Lane,<br>
4 pm Friday 3 April 2020 to 6 am Saturday 4 April 2020.<br>
6 pm Saturday 4 April 2020 to 6 am Sunday 5 April 2020.<br>
6 pm Sunday 5 April 2020 to 6 am Monday 6 April 2020.
","b8eab7d9-639c-41b3-9deb-6d4121043078","","4728","Tower crane removal.","2020-04-02T22:00:00.000","2020-04-05T20:00:00.000","KINGSTON","POINT (149.14235601825663 -35.31628686098233)","Atria - Tower Crane 1 Removal - Adjusted Dates"
"lightRail","Northbourne Avenue (centre median) at the Swinden Street intersection.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive)
","da301930-82ab-40b8-9861-8987385aaf18","","3075","Works associated with the Transport Canberra Light Rail project. ","2019-07-23T23:30:00.000","2019-08-16T06:00:00.000","DOWNER","POINT (149.13466543835398 -35.24419230431899)","Resub - TTE19-MET-6375 CMC, Northbourne Ave / Swinden St - Median Intersection Closure"
"buildingConstruction","Kogarah Lane (both directions): between Ainslie Avenue and Boolee Street.<br>
3 pm Friday 7 February 2020 to 6 pm Sunday 16 February 2020.<br>
It is anticipated that these works will commence on Friday 7 February 2020 and be completed by 6 pm Sunday 9 February 2020 with the additional time allowed for a contingency in case of unfavourable weather conditions.<br>
7 am - 5 pm (daily) Monday to Friday and 7 am -  12 midday Saturday on periodic days as required from Monday 17 February 2020 to tuesday 30 June 2020.<br>
Access for Kogarah Lane residents will be maintained at all times.","c65ad5bb-55a7-419f-a462-994cf8eee550","","4505","Tower crane installation and periodic concrete pours.","2020-02-07T04:00:00.000","2020-06-30T08:00:00.000","REID","POINT (149.13716356608006 -35.28043663217189)","City 7 - Block 2, Section 7 Reid - Tower Crane Erection"
"other","Woolley Street: Cape Street to Badham Street.","fa980b86-f0cb-4bee-afbf-3403bbd41666","Event","3860","Dickson Experiment 2 Banquet","2019-11-08T11:00:00.000","2019-11-17T19:00:00.000","DICKSON","POINT (149.13679607031486 -35.24977449273898)","RESUB-TTE19-CC7-1395-Rev B Complete Constructions Dickson Experiment 2 Banquet Road Closure"
"roadWorks","Forest Drive (both directions): between the Arboretum eastern and western car park entrance.<br>
These works will be completed within one day during the nominated timeframe.  ","bd87f95e-2d3f-4ff4-9c59-d379adaebb60","","4632","Stormwater crossing works","2020-02-23T20:00:00.000","2020-03-06T06:00:00.000","MOLONGLO","POINT (149.06578422536035 -35.28732190930087)","TTM 20007 Simeonov - National Arboretum Canberra - Overflow Carpark"
"lightRail","Federal Highway (centre median): at the Phillip Avenue intersection.<br>
Phillip Avenue (both directions): from the Federal Highway to approximately 45 metres eats towards Briggs Street.<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive)
","10ffda42-9a19-4e1d-a94c-92e46fa5842b","","3279","Works associated with the Transport Canberra Light Rail project. ","2019-08-16T10:00:00.000","2019-12-31T05:00:00.000","DOWNER","POINT (149.14352365761994 -35.23616472625897)","Ext - TTE17-MET-6093 CMC, Federal Hwy / Phillip Ave Intersection Closure"
"lightRail","Cooyong Street (both directions): from Northbourne Avenue to Mort Street.","f01981ae-a13a-46cd-92c4-1830a68f64e2","","967","Works associated with the Transport Canberra Light Rail project.","2018-11-23T11:00:00.000","2018-11-25T19:00:00.000","CITY","POINT (149.12993355053675 -35.27584185311873)","Resub - TTE18-MET-6302 - CMC, Northbourne Ave / Cooyong St - Side Road Closure"
"other","Allara Street (southbound direction) will be closed at the driveway into numer 66 & 70 Allara Street.<br>
The car park located on the western side of the Civic Pool will also be closed.<br>
7 pm Sunday 2 December to 6 am Monday 3 December 2018 and 7 pm Sunday 9 December to 6 am Monday 10 December 2018","783941a5-b9dd-47a4-90aa-0ae165352206","Street Light Replacement","1110","Street light replacement works","2018-12-02T08:00:00.000","2018-12-09T19:00:00.000","CITY","POINT (149.1314684847104 -35.285708376125626)","TTE18-ACT-1722 TCCS, Streetlight Replacement, Civic Pool Car Park, Civic"
"specialEvent","Tocumwal Lane: will be closed at Bunda Street.","3704a868-9623-49cc-8b50-571eea713598","","788","Canberra Wines Laneways Festival.","2018-11-22T04:00:00.000","2018-11-25T01:45:00.000","CITY","POINT (149.13307 -35.27999)","Canberra Wines Laneways Festival"
"utilities","Negus Crescent (both directions): between Ada Evans Street and the driveway to number 8 Negus Crescent.<br>
These works are expected to be completed in approximately 3 - 4 days between 7 am Monday 18 February 2018 and 6 pm Saturday 2 March 2019.","3c60bc42-eb75-4134-883a-037897f95ab7","","1637","Sewer main installation.","2019-02-17T20:00:00.000","2019-03-02T07:00:00.000","WATSON","POINT (149.1607850431177 -35.231283633684946)","TTE18-CC1-1691-1 Cord Civil, Road Closure, Sewer Crossing, Negus Cres, Watson"
"lightRail","Ipima Street: Northbourne Avenue to Lowanna Street: intermittent off peak / nights / weekends.
","42d6bd47-3a6e-479c-ac8a-ca6021b5f3fe","","2313","CMC related construction works.","2019-04-29T23:30:00.000","2019-08-16T06:00:00.000","BRADDON","POINT (149.13121415894017 -35.266277619957606)","Resub - TTE19-MET-6358 CMC, Northbourne Ave / Ipima St – Side Road Closure"
