"closure_description","object_id","closure_type","footpaths_closed","reason_for_closure","global_id","closure_start_time","closure_end_time","related_suburbs","project_title","location"
"","4514","utilities","ICON Water watermain renewal.","Signalised pedestrian crossing located on the northern side of the Cooyong Street / Mort Street intersection.<br>
Will be closed on periodic days as required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
7 am - 6 pm Saturday and Sunday.","08518ad6-7687-40ab-a691-a69301e54c46","2020-02-23T22:30:00.000","2021-03-16T05:00:00.000","BRADDON","TTE19-DPT-2013 Downer Group, NC 1 Water Main Renewal, Mort and Cooyong, Mort St and Torrens St, Braddon","POINT (149.13135320108393 -35.27352134400034)"
"","6032","buildingConstruction","Crane operation.","Sydney Avenue (northern side): between National Circuit and Burbury Close.<br>
Sydney Avenue (northern side): between Burbury Close and New South Wales Crescent.<br>
7 am - 5 pm on periodic days as required Monday to Sunday.<br>
Only one closure will be implemented at any given time.","cbc23b37-8401-46bf-a283-f8dbaec3f112","2020-08-31T21:00:00.000","2021-02-26T06:00:00.000","BARTON","Sydney Ave Roof Replacement","POINT (149.139089 -35.306811)"
"","6133","roadWorks","Bowes Street realignment.","Bowes Street (western side): between the Abode Hotel and Bowes Place.<br>
Bowes Place (northern side): between Bowes Place and Bowes Street.","b519675f-c31f-4a75-8746-20d79013d9ce","2020-09-10T09:00:00.000","2020-10-19T08:00:00.000","PHILLIP","Grand Central Towers","POINT (149.0909216 -35.34707341)"
"","3770","specialEvent","29th Annual Merchant Navy Commemoration","RG Menzies walk shared path closed in front of Merchant Navy Memorial","2e8a1554-0b5c-48c8-a629-be14f51fac29","2019-10-19T20:30:00.000","2019-10-20T03:30:00.000","PARKES","29th Annual Merchant Navy Commemoration","POINT (149.14348886747132 -35.29755382814005)"
"","5723","roadWorks","Footpath construction.","Derrington Crescent (western side): between the driveway to house number 2 and Barr Smith Avenue.<br>
Barr Smith Avenue (southern side): between the driveway to house number 63 and Derrington Crescent.","9f0155c5-3037-47ab-8def-bf25e40ab252","2020-07-12T21:00:00.000","2020-08-28T10:00:00.000","BONYTHON","Active Travel Community Paths 2019-20 - Barr Smith Avenue, Bonython","POINT (149.07788295275907 -35.43237546951339)"
"","3151","utilities","Underground service installation works.","Stapylton Street (western side): between the driveway to number 23 and the driveway to Block 1, Section 22 Holder.","2d930b17-47d3-40e3-bb35-e61a6569ade2","2019-08-06T20:00:00.000","2019-08-23T10:00:00.000","HOLDER","Holder Residential","POINT (149.04589691725278 -35.3381120546572)"
"","3896","buildingConstruction","Building construction.","Alex Colley Crescent (eastern side): between Thwaites Crescent and the footpath connection located on the southern side of Block 2, Section 64 Wright.","a1daf8db-3593-4271-b2e9-8c327e9fba9f","2019-11-10T20:00:00.000","2020-11-28T06:00:00.000","WRIGHT","TTE19-MSC-1673 - Imagine Building - Block Development Wright","POINT (149.03060495839514 -35.31015443692403)"
"","4716","buildingConstruction","Crane works.","Batman Street (southern side): between Cooyong Street and the driveway to the Founders Lane complex.<br>
Will be closed on periodic days as required between the hours of 6:30 am - 4 pm (daily) Monday to Friday.","39555662-39c1-4d3e-8639-f33c6db528e0","2020-03-05T19:30:00.000","2020-03-27T05:00:00.000","BRADDON","Crane Lift Founders Lane","POINT (149.1357205 -35.270824)"
"","5390","utilities","ICON Water sewer rehabilitation.","Hilder Street (southern side): between Martens Crescent and the driveway to house number 70.","f9cf8e26-c0d9-4a8c-b05d-2d6c7fc38836","2020-06-03T21:00:00.000","2020-07-03T08:00:00.000","WESTON","ICON Water","POINT (149.0606726450623 -35.337090472661615)"
"","2797","utilities","Evo Energy works.","Fullagar Crescent (eastern side) from approximately 170 metres south of Nicholls Place to approximately 100 metres north of Cussen Street.
","db0d3f71-9fb8-486f-93d8-77ade383d5ce","2019-06-23T21:00:00.000","2019-07-12T08:00:00.000","HIGGINS","TTE19-SE1-1383, Shepherd Electrical, Footpath Closure, Utility Works, Fullagar Cr, Higgins","POINT (149.02324430568524 -35.231248639816094)"
"","5998","roadWorks","Works associated with the Wanniassa - Better Public Transport Infrastructure project.","Rylah Crescent (northern side): between house number 32 - 36.<br>
Footpath between Snowball Place and Rylah Crescent.<br>","d69b851c-97f0-4da9-ae25-d9bc08f8af8a","2020-08-16T21:00:00.000","2020-11-30T06:00:00.000","WANNIASSA","TTM 20101 Simeonov - Wanniassa - Better Public Transport Infrastructure","POINT (149.08477685176098 -35.39062387419563)"
"","3027","buildingConstruction","Watermain disconnection.","Cooyong Street (western side) from Akuna Street to Ainslie Avenue.","539821cb-ba45-4ee0-a6c1-6f8f61be669b","2019-07-16T08:00:00.000","2019-07-23T08:00:00.000","REID","City 7 - Existing Water Service Disconnection","POINT (149.13589844629843 -35.28023366440768)"
"","4173","lightRail","Works associated with the Transport Canberra Light Rail project. ","Northbourne Avenue signalised pedestrian crossing (northern and southern side): at the Swinden Street intersection.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive).<br>
Only one signalised pedestrian crossing will be closed at any given time during these works.

","f91196e6-5654-4e35-b3f8-d8b7d5b15c80","2019-12-31T09:00:00.000","2020-12-31T05:00:00.000","DOWNER","Ext - TTE19-MET-6384 CMC, Northbourne Ave / Swinden St - Median Lane Closures with Ped Crossing Closures","POINT (149.13468433476083 -35.24415840003667)"
"","4120","buildingConstruction","Kambah Village Shopping centre upgrade works.","Primmer Court (eastern and southern sides): adjacent to the watse enclosure at the rear of the shops.<br>
Public open space / footpath located on Block 45, Section 346 Kambah.","23bd8f68-bcd4-49b0-9db1-90ec57e9172c","2019-12-03T08:00:00.000","2020-03-27T06:00:00.000","KAMBAH","TTE19-RC4-1219-3, Ram Constrcutions, Verge and Park Works, Kambah Village Shopping Centre, Kambah","POINT (149.0584030059236 -35.380520151473334)"
"","5775","roadWorks","Remediation works.","Footpath located between the pedestrian crossings on the northwestern side of the Bateson road / Hospital Road roundabout.","f5c2b2fb-613e-49f7-82cc-4b2c40fafe7b","2020-07-12T21:00:00.000","2020-08-14T08:00:00.000","GARRAN","TTE20-SG1-2384 Shape Group, Footpath Works, Footpath Closure, Bateson Rd, Hospital Rd, Canberra Hospital, Garran","POINT (149.1020173853085 -35.34865028301339)"
"","925","buildingConstruction","Building construction works.","Pentland Street: from Creswell Street to Kalma Way.<br>
Will be closed on periodic days as required between the hours of 9 am - 5 pm Monday to Friday and 8 am - 5 pm Saturday and Sunday.
","8a9f7642-f3aa-4dc7-b50b-87f8115b1cc5","2018-11-11T22:00:00.000","2019-03-31T06:00:00.000","CAMPBELL","Siena Apartments","POINT (149.14411825584023 -35.29064193074096)"
"","4600","utilities","Edinburgh Avenue extension project.","London Circuit signalised pedestrian crossing located on the northern side of the Edinburgh Avenue intersection.<br>
London Circuit (eastern side): between the southern side of the Edinburgh Avenue intersection to Gordon Street.<br>
London Circuit (western side): between Edinburgh Avenue and the southern side of the QT Hotel.","43e5a216-41f8-44b9-bbf2-7f231e1c9c00","2020-04-28T23:00:00.000","2020-07-31T06:30:00.000","CITY","TTE20-HUO-2063 Huon Contractors, Utilitiy Verge Works, Lane Closures, London Cct at Edinbrugh Ave, Canberra City","POINT (149.12594327178266 -35.28311063933991)"
"","2613","buildingConstruction","Water service disconnection.","Cooyong Street (northbound): from Akuna Street to Ainslie Avenue.","1dd8e438-9477-4d48-a681-85c4bead8f5d","2019-06-16T20:08:00.000","2019-07-01T08:00:00.000","REID","City 7 - Existing Water Service Disconnection","POINT (149.13589844629843 -35.28023366440768)"
"","4437","utilities","ICON Water sewer main rehabiliation. ","Southern Cross Drive (southern side): between house number 355 and house number 363.","f92d6694-3847-4a50-98b6-188703c1e1a3","2020-01-28T20:00:00.000","2020-02-28T07:00:00.000","HOLT","ICON Water CX11060","POINT (149.00993812297605 -35.218509753252896)"
"","1285","utilities","Stormwater installation.","Sutherland Crescent (northern & eastern side) from the pedestrian refuge crossing located immediately adjacent to the southern side of Romberg Way to approximately 125 metres north of Romberg Way.","86f5d586-328c-40e7-9aa3-0335b914dffa","2018-12-22T06:00:00.000","2019-03-02T06:00:00.000","TAYLOR","EXT-TTE18-CC6-1596 Canberra Contractors Sutherland Cres, Taylor - Stormwater Works","POINT (149.11399868044327 -35.148752298774234)"
"","5664","buildingConstruction","Crane operations.","Cape Street (northern side): between Northbourne Avenue and Challis Street.<br>
2 am - 6 am on periodic nights as required Monday to Sunday.","0594801b-01f7-40f5-859e-7ed45c4e90d0","2020-06-28T16:00:00.000","2020-07-09T20:00:00.000","DICKSON","Crane lift","POINT (149.13303 -35.25085)"
"","1818","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue median pedestrian crossing located between Murdoch Street and Morphett Street.","5511d47a-b1e2-484f-bf69-d31e86316677","2019-02-28T22:30:00.000","2019-04-30T06:00:00.000","DICKSON","Resub - TTE18-MET-6347 CMC, Northbourne Ave / Morpett St / Murdoch St - Median Pedestrian Crossing","POINT (149.1333556453195 -35.25307207278843)"
"","5194","utilities","Scrivener Dam maintenance works.","Lady Denman Drive (eastbound and westbound): from Barrenjoey Drive to Cotter Road.","5df8957a-0085-47fe-8d1d-1660eb89e90c","2020-05-28T23:30:00.000","2020-05-29T06:00:00.000","YARRALUMLA","Sunwater-Lady Denham Dr-Road Closure","POINT (149.07214 -35.29968)"
"","4678","specialEvent","Fencing of site takes occupancy of footpath area, detour required.","Regatta Place (all directions): from Albert Street to Barrine Drive.","1676a68f-0f85-40f2-8400-df7b85fecb29","2020-03-17T20:00:00.000","2020-03-24T07:00:00.000","PARKES","Wine Machine ACT - Special Event","POINT (149.13374 -35.29829)"
"","813","lightRail","Works associated with the Transport Canberra Light Rail project.","Flemington Road (signalised pedestrian crossing): located on the northern and southern side of Well Station Drive.<br>
Will be closed periodically as required from 9.30 am Friday 19 October 2018 to 4 pm Thursday 28 February 2018.<br>
(These works will be staged to ensure one footpath remains open at all times).","2b87e7f3-7b68-4625-ad7d-c780383180bf","2018-10-18T22:30:00.000","2019-02-28T05:00:00.000","MITCHELL","Flemington Road / Well Station Drive - Northern & Southern Median Footpath Closures","POINT (149.1473762003149 -35.20865993490297)"
"","3837","utilities","Streetlight rectification works.","Ernest Cavanagh Street (southern side): between Gungahlin Place East and Gungahlin Place West.","3cfa13df-4dbd-48cb-8fca-8a2855dc03eb","2019-10-24T20:00:00.000","2019-11-22T06:00:00.000","GUNGAHLIN","TTE19-EW1-1650 Rev A Ecowise Gungahlin Pl & Ernest Cavanagh St Streetlight Cable Works Gungahlin","POINT (149.13497343099 -35.18447084786812)"
"","5961","roadWorks","Northbourne Avenue pavement rehabilitation.","Northbourn Avenue signalised pedestrian crossing located between Murdoch Street and Morphett Street.<br>
8 pm - 6 am Sunday to Thursday / Friday.","c3decb2d-1f5f-4625-9ea8-828133e11999","2020-08-10T10:00:00.000","2020-11-26T19:00:00.000","LYNEHAM","Northbourne Ave Roadworks - WOD-NOR-027","POINT (149.13274058077752 -35.255175652330465)"
"","5048","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing located on the eastern side of the London Circuit intersection.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
7 am - 6 pm Monday to Friday.<br>
8 pm - 6 am Monday to Thursday / Friday.<br>
8 pm Friday to 6 am Monday (inclusive).","bbe91fe8-d179-4ad4-91ef-8c715caef841","2020-04-23T21:00:00.000","2020-05-08T08:00:00.000","CITY","Resub - TTE20-CMC-0015 CMC, Northbourne Ave / London Cct - Eastbound Verge Lane Closure","POINT (149.129423085233 -35.27948461779157)"
"","4052","roadWorks","Works associated with the Gundaroo Drive duplication project.","Abena Avenue (western side): from approximately 10 metres south of Gundaroo Drive to Gundaroo Drive.","e795b9f8-c1c5-4add-a01b-87d7d4b80c01","2019-11-27T20:00:00.000","2019-12-20T06:00:00.000","NICHOLLS","Gundaroo Dr Duplication Stage 2 Milestone 4 - TTM 42","POINT (149.11275366528662 -35.190362047322964)"
"","628","utilities","Stormwater installation.","Sutherland Crescent (northern & eastern side) from the pedestrian refuge crossing located imediately adjacent to the southern side of Romberg Way to approximately 125 metres north of Romberg Way.","08655e7f-4f8f-4551-9b49-488363803db1","2018-09-30T22:00:00.000","2018-10-31T06:00:00.000","TAYLOR","TTE18-CC6-1596 Canberra Contractors Sutherland Crescent, Taylor - Stormwater Works","POINT (149.11399868044327 -35.148752298774234)"
"","1993","roadWorks","Wentworth Avenue pavement rehabilitation.","Wentworth Avenue (northern and southern side): at the  Eastlake Parade / Telopea Park (East) signalised intersection.<br>
7.30 pm Sunday 24 March 2019 to 6 am Monday 25 March 2019.","f13294de-b3e9-4d1a-8ba6-4312b43e4b98","2019-03-24T08:30:00.000","2019-03-30T19:00:00.000","KINGSTON","Wentworth Avenue Surface Rehabilitation","POINT (149.14659 -35.31523)"
"","2097","lightRail","Light Rail launch","Intersection of Flemington Road and Mapleton Avenue (all directions): northern pedestrian crossing.","d7fbfd38-dd29-4089-8ce0-04f7eb3b56a4","2019-04-19T20:00:00.000","2019-04-20T13:00:00.000","HARRISON","TTE19-ACT-1054 TCCS, Light Rail Launch - Mapleton Ave Stop","POINT (149.15090262798327 -35.19388120852869)"
"","6172","buildingConstruction","Crane operation.","Burke Crescent (eastern side): between Canberra Avenue and Leichhardt Street.<br>
Leichhardt Street (southern side): between Burke Crescent and the driveway to number 10 Burke Crescent.<br>
Will be closed on periodic days as required betwen the hours of 7 am - 5 pm Monday to Saturday.<br>
Only one closure will be in place at any given time.","ea444216-86e6-4b16-823f-8d2a569de87a","2020-09-20T21:00:00.000","2020-12-31T06:00:00.000","GRIFFITH","Killara Apartments Roof Replacement","POINT (149.14567914660995 -35.32129771066969)"
"","6597","buildingConstruction","Civil works associated with the Red Hill precinct redevelopment.","Cygnet Crescent (eastern and northern sides): from La Perouse Street to Monaro Crescent.<br>
Cygnet Crescent (western and southern sides): from La Perouse Street to Endeavour Street.
","c5117e37-64ed-4a1e-bc1c-6823e09cae60","2020-10-30T07:00:00.000","2020-12-18T07:00:00.000","RED_HILL","Ext2 TTE19-BMU-1230 - BMD Urban - Red Hill Precinct","POINT (149.13033649781727 -35.34215399256608)"
"","4703","buildingConstruction","Building construction.","Lonsdale Street (eastern side): in front of number 16.<br>
9:30 am Tuesday 3 March 2020 to 6 am Wednesday 4 March 2020.<br>
9:30 am Thursday 5 March 2020 to 6 am Friday 6 March 2020.<br>
7 am - 5 pm (daily) as periodically required Monday to Friday.<br>
9.30 am - 4 pm (daily) as periodically required Monday to Friday.<br>
8 pm - 6 am (nightly) as periodically required Monday to Friday.","efd59f15-196b-493b-bb60-5d8dfeb34b80","2020-03-01T20:00:00.000","2020-09-30T07:00:00.000","BRADDON","Resub - TTE19-CBG-1777 ""Chase Constructions"" Branx Developments Lonsdale St Braddon","POINT (149.13277555306513 -35.273905002620396)"
"","6306","roadWorks","TCH - Building 8 Construction","Hospital Road (eastern side): between Bateson Road and The Canberra Hospital main entrance.","7050530d-df6c-4bfe-9457-f6c274a93cda","2020-10-16T19:00:00.000","2021-01-31T07:00:00.000","GARRAN","TTM 20109 TCH - Building 8 Construction","POINT (149.10198873155997 -35.347394980337185)"
"","5447","roadWorks","Electrical swithboard upgrade","Hospital Road (eastern side): between The Canberra Hospital main entrances and Bateson Road.","ec3bfc99-9597-4b33-b835-77b19d1e1e01","2020-06-04T21:00:00.000","2020-12-24T06:00:00.000","GARRAN","TTM 20046 TCH - Hospital Road Works - Traffic Changes - Revised TTM 1","POINT (149.10189681066845 -35.34683517125952)"
"","6458","utilities","EVO Energy works.","Footpath located between 32 - 40 Dickson Place and 44 Dickson Place.","1af8af0d-f94c-48b7-88fc-0b8df4612161","2020-10-25T20:00:00.000","2020-11-20T06:00:00.000","DICKSON","TTE20-SE1-2554 Shepherd Electrical Dickson Place Dickson Electrical Upgrades","POINT (149.13997379622242 -35.250587133768704)"
"","4861","buildingConstruction","Red Hill housing precinct","Discovery Street (southern side): between Monaro Crescent and approximately 135 metres west towards La Perouse Street.","53f9ada1-64d7-4f3e-914b-c0ee6163fcd0","2020-03-26T07:00:00.000","2020-05-01T08:00:00.000","RED_HILL","Ext 2 TTE19-BMU-1464 2 BMD Urban, Road Closure, Discovery St, Red Hill Precinct, Red Hill","POINT (149.13155133181152 -35.34172535566316)"
"","1399","buildingConstruction","Works associated with the ACT Law Courts upgrade project.","Knowles Place (both sides): from the kerb ramp located at the rear of the City Police station to the London Circuit car park entry / exit.<br>
Will be closed on periodic days as required between the hours of 5 am - 6 pm (daily) Saturday and Sunday.   ","cbbc97df-f529-413a-a9d3-b3b7f8a5d80e","2019-01-11T18:00:00.000","2019-12-29T07:00:00.000","CITY","ACT Law Courts","POINT (149.1291889 -35.28126812)"
"","1799","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing (northern side) at the Ipima Street / Condamine Street intersection.","789c1bb7-3370-4d45-941d-48bde1a34f4d","2019-02-28T22:30:00.000","2019-04-30T06:00:00.000","BRADDON","Resub - TTE18-MET-6227 CMC, Northbourne Ave / Ipima St / Condamine St - Northern Median Footpath Closure","POINT (149.13124450471275 -35.26612896016203)"
"","993","buildingConstruction","Crane works","Markus Clarke Street (eastern side): from Murden Street to Wilden Street.<br>
7 am - 5 pm (daily) Sunday 18 and Sunday 25 November 2018.","2c0a8b8c-8466-432d-8bef-a9306cd465c6","2018-11-17T20:00:00.000","2018-11-18T06:00:00.000","CITY","AC UNIT CRANE LIFT
18 MARCUS CLARKE STREET
CANBERRA CITY ACT","POINT (149.12374568371183 -35.28162525491248)"
"","2670","buildingConstruction","Crane Operations","DOMINION_CIRCUIT - Westbound: from CANBERRA_AVENUE to FRANKLIN_STREET.","a25156ec-46bf-4b01-a8cb-a2678ecea948","2019-06-10T23:30:00.000","2019-06-13T17:00:00.000","FORREST","TTE19-CC4-1354 - Capital Cranes - Dominion Cct - Forrest","POINT (149.130173892676 -35.315842956638825)"
"","3682","buildingConstruction","Building construction.","Gozzard Street (western side): from the northern side of Swain Street to the northern side of Gundaroo Drive.<br>
","8c877120-3d54-4c0c-8941-e356b4783f53","2019-11-03T19:00:00.000","2021-08-31T08:00:00.000","GUNGAHLIN","The Establishment - Blocks 4 & 5, Section 224 Gungahlin","POINT (149.1330543902041 -35.18054613694522)"
"","6392","buildingConstruction","Building construction.","Footpath south of Bunbary Street at the Fremantle Street intersection.","c906a80a-b099-4fdc-b1d1-f823c51d07cc","2020-10-13T20:00:00.000","2021-04-02T07:00:00.000","STIRLING","TTE20-PBG-2526 Projex BuildingGroup, Block Development, Site Establishment and StopSlow, 55 Bunbury St, Stirling","POINT (149.04959761116174 -35.348641824364854)"
"","6270","roadWorks","Fraser West Bus Layover.","Shakespeare Crescent (northern side): between Carrodus Street and Dowthwaite Street.","2f1c28e9-ca0d-4e7e-b93e-44e65b55503b","2020-09-23T21:00:00.000","2020-11-06T06:00:00.000","FRASER","RG 20019_7 Better Public Transport Infrastructure 2019 - 2021","POINT (149.03604310014526 -35.190748388432965)"
"","4982","utilities","ICON Water sewer rehabilitation works.","Footpath / public open space between Derrilin Place and Orion Place.<br>
Footpath connections to this area will also be closed at the end of Lubuma Place and Tanda Place.","98fe257e-e14d-4289-bd23-f59c0d66b218","2020-04-19T21:00:00.000","2020-05-15T08:00:00.000","GIRALANG","ICON Water","POINT (149.10265727669213 -35.20978153307922)"
"","4056","specialEvent","SPECIAL EVENT","Black Mountain Peninsula ","dab63bf2-fd9f-4fd8-af8d-1b58b7ce0f5c","2020-01-17T19:00:00.000","2020-01-19T03:00:00.000","ACTON","TTM 19107 Capital Trilogy Triathlon","POINT (149.08475842763835 -35.28687959577395)"
"","6651","buildingConstruction","Woden Library refurbishment.","Foot path at the rear of the Woden Library.","bec16b9e-6fd9-4210-a048-305ecb0a4fb2","2020-11-15T20:00:00.000","2021-05-30T07:00:00.000","PHILLIP","TTE20-CC7-2601 - Complete Construction - Furzer St Phillip - Woden Library Redevelopment","POINT (149.08451881728507 -35.34453850580861)"
"Crane Operations","1200","other","Crane lift.","Bowes Street (western side) from Atlantic Street (south) to Atlantic Street (north).","1a7af6b0-dda8-49ad-a9b0-016186f257b1","2018-12-09T17:00:00.000","2018-12-23T21:00:00.000","PHILLIP","TTE18-MSC-1564 Energy Aware Bowes St Phillip Crane Lift","POINT (149.08582857462784 -35.34248566702936)"
"","3236","lightRail","Works associated with the Transport Canberra Light Rail project. ","Flemington Road signalised pedestrian crossing Located on the northern side of the Sandford Street / Morisset Road.<br>
Flemington Road signalised pedestrian crossing located on the eastern side of the Morisset Road intersection.<br>
Will be closed on periodic nights as required between the hours of 8 pm - 6 am Monday to Sunday.
","702621a0-9756-44a1-bd5f-c4a72310a3b5","2019-08-16T10:00:00.000","2019-12-30T19:00:00.000","MITCHELL","Ext - TTE16-MET-4050 CMC, Flemington Road (Sandford St To Federal Hwy) Night Closure","POINT (149.144085461982 -35.227243125547325)"
"","6576","buildingConstruction","Building construction.","Lonsdale Street (eastern side): on front of number 16 Lonsdale Street.","7f8578f5-c0a0-4c65-a1fd-fe4045e8a56e","2020-11-03T20:00:00.000","2020-12-21T06:00:00.000","BRADDON","TTE19-CBG-1777-4 ""Chase Constructions"" Branx Developments Lonsdale St Braddon","POINT (149.1327006469375 -35.27389932071917)"
"","5444","roadWorks","Construction of traffic calming devices.","Hopetoun Circuit pedestrian crossing located on the northern side of Macgregor Street in front of the Deakin Shops.<br>
9:30 am - 4 pm (daily) Tuesday to Friday.<br>
It is expected that these works will be completed in one day during this timeframe.","2900de2d-acd0-4f1e-9b5d-f057407df3d6","2020-06-08T23:30:00.000","2020-06-12T06:00:00.000","DEAKIN","TTM 20070 Guideline -  Hopetoun Circuit - Traffic Calming - TTM 3 & 4","POINT (149.10855287840616 -35.31502265170625)"
"","5843","roadWorks","Asphalt works.","Marcus Clarke Street / University Avenue signalised pedestrian crossings><br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
7 pm - 6 am Monday to Thursday / Friday.<br>
9 am - 4:30 pm Monday to Friday.<br>
7 pm Friday to 6 am Monday (inclusive).<br>
One signalied pedestrian crossing will remain open in the north / south and east /west direction at all times.","64d62c16-d419-402f-a1d0-eb9d6732001a","2020-08-06T09:00:00.000","2020-08-15T06:00:00.000","CITY","Roads ACT Mill and Fill 2020","POINT (149.12521701403784 -35.27986138151887)"
"","1475","telecommunications","Crane works.","Mort Street (western side) from Bunda Street to Alinga Street.<br>
8 pm Sunday 10 February 2019 to 5.30 am Monday 11 February 2019.
		

","6e765f50-a8fa-40c8-88c3-affc706c11c0","2019-02-10T09:00:00.000","2019-02-10T18:30:00.000","CITY","Mort St & Northbourne Ave","POINT (149.13069 -35.27804)"
"","4731","buildingConstruction","Building Construction.","Cooyong Street (eastern side) between Ainslie Avenue and the signalised pedestrian crossing located on the southern side of Akuna Street.<br>
6:30 am Friday 13 March 2020 to 4 pm Thursday 24 December 2020.<br>
Cooyong Street (eastern side) between the signalised pedestrian crossing located on the southern side of Akuna Street and Boolee Street.<br>
6:30 am - 4 pm on periodic days as required Monday to Sunday.","669a4234-e798-489b-b466-91364b33b32d","2020-03-12T19:30:00.000","2020-12-24T03:39:00.000","REID","City 7 - B2, S7 Reid - Intermittent Closure of Cooyong Street Lane adjacent site - Resubmission to include Morning Peak","POINT (149.136332171947 -35.28039952379723)"
"","5026","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing located on the western side of the London Circuit intersection.<br>
Northbourne Avenue signalised pedestrian crossing located on the southern side of the London Circuit intersection.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
7 am -6 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
10 pm Friday to 6 am Monday (inclusive).","faa28628-b383-4bdc-a174-c38f8044302d","2020-04-14T21:00:00.000","2020-05-08T08:00:00.000","CITY","Resub - TTE20-CMC-0002-4 CMC, Northbourne Ave - London Cct , City - Northbound Left Slip Lane Closure","POINT (149.12871304636235 -35.279692309110445)"
"","2305","buildingConstruction","Landscaping works.","Footpath / public open space located between Honeysett View and Kerridge Street.<br>
Honeysett View (southern side): adjacent to Block 5, Section 66 Kingston.<br>
Kerridge Street (northern side): adjacent to Block 5, Section 66 Kingston.<br>","37ceb741-4142-4fa0-9e4b-eb8d2d6856e1","2019-04-30T21:00:00.000","2019-06-28T08:00:00.000","KINGSTON","TTE18-RC4-1421, RAM Constructions, Renewal, Site Establishment, Kerridge St, Kingston Forshore, Kingston","POINT (149.14943941531652 -35.313236978731894)"
"","6044","buildingConstruction","Building construction.","Paspaley Street (northern side):in front of Block 67, Section 22 Hume (5 Paspaley Street)","10a1517b-ba1f-46f0-9588-b30dd2bfe141","2020-08-24T21:00:00.000","2020-12-31T06:00:00.000","HUME","Capital Asphalt - Hume Yard","POINT (149.15409579234893 -35.40401577415524)"
"","5524","utilities","Civil works.","Marshall Street eastern and western side on the northern side of Lambrigg Street.","e0aa28ba-e367-4bee-8b29-5d6adf9d2595","2020-06-23T23:00:00.000","2020-08-28T06:30:00.000","FARRER","TTE20-MSC-2311 Tesko Homes, Bore and Hydrant Works, Verge Works, Lambrigg St, Farrer","POINT (149.10096189112 -35.37538868400624)"
"","3624","buildingConstruction","Building construction.","Curtin Place (eastern side) in front of Block 7, Section 62 Curtin.<br>
Footpath connection between Strangways Street and Curtin Place.","0acd82a8-a0f3-4824-b748-56922c6fc72a","2020-01-30T19:00:00.000","2020-04-30T09:00:00.000","CURTIN","160191 - Block 7, Section 62 - Curtin (TTM3 - Excavation)","POINT (149.0821260719219 -35.32531990605696)"
"","6119","roadWorks","TCH - Building 8 Construction.","Palmer Street (western side) between Bateson Road and Gilmore Street.","34a54637-2ad8-4e38-be88-f1913eb4ee07","2020-09-09T21:00:00.000","2021-08-31T07:00:00.000","GARRAN","TTM 20109 TCH - Building 8 Construction","POINT (149.10271786010776 -35.34790220404871)"
"","1896","buildingConstruction","Crane works.","Laneway between Hobart Place and Alinga Street.<br>
3 am - 6 am Saturday 16, Sunday 17, Saturday 23 and sunday 24 March 2019.","2cf3fe7d-5f96-4fd4-9daa-95f9962a70d6","2019-03-15T16:00:00.000","2019-03-23T19:00:00.000","CITY","TTE19-MSC-1145, Territory Fixing, Crane Lift, Alinga St, City","POINT (149.12706875250865 -35.27820342219749)"
"","4597","roadWorks","Belconnen Bikeway project.","Emu Bank (northern side): between Luxton Street and Joynton Smith Drive.","52ebac47-9bdf-47c9-8848-57a4f1c3827f","2020-02-16T22:00:00.000","2020-03-27T05:00:00.000","BELCONNEN","TTE20-CC1-1611-4 Cord Civil, Belconnen Bikeway - Western Verge Closure","POINT (149.06462426726642 -35.23615669940078)"
"","3209","lightRail","Works associated with the Transport Canberra Light Rail project. ","Northbourne Avenue signalised pedestrian crossing (northern and southern side): at the Alinga Street intersection.<br>
Only one signalised pedestrian crossing will be closed at any given time.<br>
Will be closed on periodic nights and weekends as required between the hours of,<br>
11 pm - 6 am Monday to Friday.<br>
11 pm Friday to 6 am Monday (inclusive)","cf6b73ca-7681-4bf5-93bd-1236dc8f216a","2019-08-16T13:00:00.000","2019-12-30T19:00:00.000","CITY","Resub - TTE17-MET-6164 CMC, Northbourne Ave / Alinga - Median Intersection Closure","POINT (149.12925327304146 -35.27842164428048)"
"","6669","buildingConstruction","Tower crane installation.","Light Street (both sides): between Stuart Street and Evans Crescent.","ef4fe75c-0888-4344-9555-a6d28e0f759e","2020-11-16T19:00:00.000","2021-09-30T09:00:00.000","GRIFFITH","Renaissance Construction","POINT (149.1365440699949 -35.32105882708868)"
