"routenumber","shift","starttime","vehiclestyle","description","address","phone","school_name","website","location"
"2061","2634","3:32:00 PM","Euro","Gordon, Isabella Plains","12 Mackinnon Street, Wanniassa","(02) 6209 0100","St Mary Mackillop College - Junior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0899328 -35.40541396)"
"2063","2358","8:00:00 AM","Euro","Kambah West, Gleneagles","161 Wheeler Cres, Wanniassa","(02) 6231 4022","St Anthony's Parish Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0805663 -35.39421182)"
"2063","2439","3:22:00 PM","Euro","Kambah West, Gleneagles","12 Mackinnon Street, Wanniassa","(02) 6209 0100","St Mary Mackillop College - Junior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0899328 -35.40541396)"
"1054","1607","2:59:00 PM","Euro","Belconnen Interchanges Non Stop","4 Bindubi Street, Macquarie","(02) 6142 0800","Canberra High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0746957 -35.25166936)"
"1015","2539","3:10:00 PM","Std","Forde, Throsby","20 Wimmera St, Harrison","(02) 6142 2200","Harrison School P-6","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1515231 -35.19919817)"
"1017","1566","8:09:00 AM","Euro","Belconnen Interchanges Non Stop","10 Wise Street, Braddon","(02) 6243 4100","Merici College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1367055 -35.26688713)"
"1046","1403","3:17:00 PM","Euro","Kaleen, Giralang, Mckellar, Evatt, Melba","12 Barnard Circ, Florey","(02) 6258 1055","St Francis Xavier College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0411711 -35.22499669)"
"2018","2624","3:35:00 PM","Std","Curtin, Yarralumla, Deakin","40 Monaro Cres, Red Hill","(02) 6260 9700","Canberra Grammar School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1278506 -35.33109178)"
"1019","1406","3:35:00 PM","Euro","Nicholls","10 Wise Street, Braddon","(02) 6243 4100","Merici College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1367055 -35.26688713)"
"1054","1110","7:58:00 AM","Std","Belconnen Interchanges Non Stop","4 Bindubi Street, Macquarie","(02) 6142 0800","Canberra High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0746957 -35.25166936)"
"2023","2062","8:20:00 AM","Std","Narrabundah, Griffith, Manuka","9 Hobart Avenue, Forrest","(02) 6142 1470","Forrest Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1256831 -35.31446042)"
"1022","1451","3:31:00 PM","Euro","Casey, Ngunnawal, Palmerston","73 Davenport St, Dickson","(02) 6247 7151","Emmaus Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1428789 -35.25344606)"
"2001","2217","3:32:00 PM","Std","Kambah, Gleneagles, Woden Interchange","110 Canberra Avenue, Griffith","(02) 6295 3598","St Edmund's College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1454991 -35.32276245)"
"2025","1443","3:30:00 PM","Euro","Forrest, Deakin, Curtin, Woden Bus Station","25 New South Wales Crescent, Barton","(02) 6142 3388","Telopea Park School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1336759 -35.31370184)"
"1012","1504","8:03:00 AM","artW","Gungahlin Place, Ngunnawal, Moncrieff","130 Kelleway Avenue, Nicholls","(02) 6142 1300","Gold Creek 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0937054 -35.17975595)"
"2066","2636","3:34:00 PM","Euro","Theodore, Calwell","34 McBryde Cres, Wanniassa","(02) 6231 4177","Trinity Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0865327 -35.40790103)"
"1046","1403","3:17:00 PM","Euro","Kaleen, Giralang, Mckellar, Evatt, Melba","38 Pawsey Circ, Florey","(02) 6258 3592","St John The Apostle Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0417248 -35.22679501)"
"2062","2444","3:25:00 PM","Euro","Kambah East, Gleneagles","34 McBryde Cres, Wanniassa","(02) 6231 4177","Trinity Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0865327 -35.40790103)"
"2004","2215","3:30:00 PM","Euro","Theodore, Calwell, Richardson, Chisholm","110 Canberra Avenue, Griffith","(02) 6295 3598","St Edmund's College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1454991 -35.32276245)"
"2061","2002","7:55:00 AM","Std","Gordon, Isabella Plains","161 Wheeler Cres, Wanniassa","(02) 6231 4022","St Anthony's Parish Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0805663 -35.39421182)"
"1013","1528","8:10:00 AM","PR 3","Palmerston, Crace","130 Kelleway Avenue, Nicholls","(02) 6142 1300","Gold Creek 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0937054 -35.17975595)"
"1019","1545","7:40:00 AM","IRIS","Nicholls","10 Wise Street, Braddon","(02) 6243 4100","Merici College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1367055 -35.26688713)"
"2024","2016","8:12:00 AM","Std","The Causeway, Symonston, Narrabundah, Red Hill, Griffith, Manuka","35 Astrolabe Street, Red Hill","(02) 6205 7144","Red Hill Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1326621 -35.33893929)"
"2024","2356","3:20:00 PM","Std","The Causeway, Symonston, Narrabundah, Red Hill, Griffith, Manuka","25 New South Wales Crescent, Barton","(02) 6142 3388","Telopea Park School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1336759 -35.31370184)"
"1021","1454","3:35:00 PM","Euro","Watson, Hackett","10 Wise Street, Braddon","(02) 6243 4100","Merici College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1367055 -35.26688713)"
"1040","2049","7:50:00 AM","Euro","Hawker, Weetangera, Cook, Aranda","12 Barnard Circ, Florey","(02) 6258 1055","St Francis Xavier College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0411711 -35.22499669)"
"2023","2062","8:20:00 AM","Std","Narrabundah, Griffith, Manuka","25 New South Wales Crescent, Barton","(02) 6142 3388","Telopea Park School P-6","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.133676 -35.31370238)"
"2007","2357","3:30:00 PM","Euro","Woden Interchange Non Stop","110 Canberra Avenue, Griffith","(02) 6295 3598","St Edmund's College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1454991 -35.32276245)"
"2018","2201","7:50:00 AM","Euro","Curtin, Yarralumla, Deakin","24 Grey Street, Deakin","(02) 6202 6411","Canberra Girls Grammar Junior School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1109263 -35.31224635)"
"1013","1414","3:13:00 PM","Euro","Palmerston, Crace","26 Kelleway Ave, Nicholls","(02) 6241 8640","Holy Spirit Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1006741 -35.18067465)"
"2061","2634","3:32:00 PM","Euro","Gordon, Isabella Plains","90 Ellerston Ave, Isabella Plains","(02) 6209 0100","St Mary Mackillop College - Senior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0931127 -35.42505875)"
"1023","1450","3:31:00 PM","Euro","Bonner, Amaroo, Gungahlin","10 Wise Street, Braddon","(02) 6243 4100","Merici College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1367055 -35.26688713)"
"2060","2537","7:52:00 AM","Std","Lanyon Marketplace, Conder, Banks","12 Mackinnon Street, Wanniassa","(02) 6209 0100","St Mary Mackillop College - Junior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0899328 -35.40541396)"
"1010","1041","7:33:00 AM","IRIS","Gungahlin Place Bus Station, Amaroo, Bonner, Forde","31 Francis Forde Boulevarde, Forde","(02) 6204 3299","Burgmann Anglican School Forde Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.142844 -35.17097761)"
"2067","2360","8:00:00 AM","Euro","Bonython, Oxley","34 McBryde Cres, Wanniassa","(02) 6231 4177","Trinity Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0865327 -35.40790103)"
"2057","2522","8:10:00 AM","Std","Woden Interchange, Cooleman Court","Hickey Court, Weston","(02) 6288 4283","Orana Steiner School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0591861 -35.32701158)"
"1021","1109","8:07:00 AM","IRIS","Watson, Hackett","121 Cowper Street, Dickson","(02) 6245 6300","Daramalan College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1389186 -35.25300846)"
"2035","2051","7:34:00 AM","Std","Gleneagles, Kambah","27 Marr Street, Pearce","(02) 6298 7271","Marist College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0882278 -35.35945117)"
"1046","1002","7:39:00 AM","PR 3","Kaleen, Giralang, Mckellar, Evatt, Melba","12 Barnard Circ, Florey","(02) 6258 1055","St Francis Xavier College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0411711 -35.22499669)"
"2078","1566","3:10:00 PM","Euro","Gordon, Banks, Conder, Lanyon Marketplace","111 Casey Crescent, Calwell","(02) 6142 1930","Calwell High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1176089 -35.44087726)"
"1020","1356","7:49:00 AM","Euro","Gungahlin Place, Franklin, Harrison","121 Cowper Street, Dickson","(02) 6245 6300","Daramalan College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1389186 -35.25300846)"
"2070","2631","3:30:00 PM","Std","O'Malley, Isaacs, Farrer, Mawson,Torrens","161 Wheeler Cres, Wanniassa","(02) 6231 4022","St Anthony's Parish Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0805663 -35.39421182)"
"2039","2529","7:41:00 AM","Std","Rivett, Chapman, Cooleman Court","41 Marr Street, Pearce","(02) 6142 0700","Melrose High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0885994 -35.36276738)"
"2015","1354","8:05:00 AM","Euro","City Interchange Non Stop","24 Grey Street, Deakin","(02) 6202 6411","Canberra Girls Grammar Junior School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1109263 -35.31224635)"
"2002","2217","7:48:00 AM","Std","Tuggeranong Interchange, Erindale Interchange, Fadden, Macarthur","110 Canberra Avenue, Griffith","(02) 6295 3598","St Edmund's College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1454991 -35.32276245)"
"2042","2619","3:21:00 PM","Euro","Lanyon Marketplace, Gordon, Banks, Conder","27 Marr Street, Pearce","(02) 6298 7271","Marist College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0882278 -35.35945117)"
"1029","1038","8:20:00 AM","Std","Belconnen Interchanges","136 Brigalow Street, Lyneham","(02) 6247 4644","Brindabella Christian College Lyneham Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1275767 -35.24894892)"
"1051","1560","7:53:00 AM","Std","Florey, Lathem, Higgins, Scullin","111 Murranji Street, Hawker","(02) 6142 1698","Belconnen High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.039008 -35.24739818)"
"2003","2620","3:35:00 PM","Std","Gordon, Banks, Conder, Lanyon Marketplace, Isabella Plains, Chisholm","7 McMillan Cres, Griffith","(02) 6260 9400","St Clare's College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1464467 -35.32363989)"
"2061","2219","8:03:00 AM","Euro","Gordon, Isabella Plains","90 Ellerston Ave, Isabella Plains","(02) 6209 0100","St Mary Mackillop College - Senior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0931127 -35.42505875)"
"1060","1202","3:13:00 PM","Euro","Spence, Evatt, Melba, McKellar","104 Baldwin Drive, Kaleen","(02) 6142 0490","University Of Canberra High School Kaleen","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1010716 -35.22524312)"
"1039","1047","7:52:00 AM","Std","Fraser, Charnwood, via Florey Dr, Latham","38 Pawsey Circ, Florey","(02) 6258 3592","St John The Apostle Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0417248 -35.22679501)"
"2011","2616","3:32:00 PM","Std","Woden Interchange, Lyons, Chifley, Pearce, Torrens, Mawson","7 McMillan Cres, Griffith","(02) 6260 9400","St Clare's College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1464467 -35.32363989)"
"2022","2424","3:21:00 PM","Euro","Woden Interchange","25 New South Wales Crescent, Barton","(02) 6142 3388","Telopea Park School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1336759 -35.31370184)"
"2062","2542","8:00:00 AM","Std","Kambah East, Gleneagles","90 Ellerston Ave, Isabella Plains","(02) 6209 0100","St Mary Mackillop College - Senior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0931127 -35.42505875)"
"1027","1441","3:21:00 PM","Euro","Franklin, Harrison, Gungahlin Place","68 Brigalow Street, Lyneham","(02) 6142 1720","Lyneham Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1256275 -35.2514168)"
"2056","1505","3:14:00 PM","Euro","Belconnen Interchanges","35 Mulley St, Holder","(02) 6287 1962","Canberra Montessori School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0505814 -35.33221873)"
"2014","1621","3:28:00 PM","PR 3","Woden Interchange Non Stop","40 Monaro Cres, Red Hill","(02) 6260 9700","Canberra Grammar School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1278506 -35.33109178)"
"2045","2626","3:28:00 PM","Std","O'Malley, Isaacs, Farrer, Mawson","41 Marr Street, Pearce","(02) 6142 0700","Melrose High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0885994 -35.36276738)"
"2068","2059","8:00:00 AM","Std","Calwell, Richardson, Chisholm, Macarthur, Fadden","34 McBryde Cres, Wanniassa","(02) 6231 4177","Trinity Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0865327 -35.40790103)"
"1024","1452","3:33:00 PM","Euro","Gungahlin Place, Franklin","73 Davenport St, Dickson","(02) 6247 7151","Emmaus Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1428789 -35.25344606)"
"2016","2113","8:00:00 AM","Std","Garran, Hughes, Deakin","15 Alexander Street, 18 Golden Grove, Red Hill","(02) 6260 9600","Canberra Grammar Junior School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.124805 -35.33241923)"
"2035","2539","7:44:00 AM","Std","Gleneagles, Kambah","41 Marr Street, Pearce","(02) 6142 0700","Melrose High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0885994 -35.36276738)"
"2081","2607","3:09:00 PM","Std","Erindale Interchange, Fadden, Macarthur, Gilmore, Richardson, Chisholm","103 Hambridge Crescent, Chisholm","(02) 6142 3555","Caroline Chisholm School P-6","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1230934 -35.42004476)"
"1018","1629","3:35:00 PM","PR 3","Crace, Giralang, Kaleen","121 Cowper Street, Dickson","(02) 6245 6300","Daramalan College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1389186 -35.25300846)"
"2063","2439","3:22:00 PM","Euro","Kambah West, Gleneagles","34 McBryde Cres, Wanniassa","(02) 6231 4177","Trinity Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0865327 -35.40790103)"
"1032","1563","8:16:00 AM","Euro","Ainslie, Hackett","24 White Cres, Campbell","(02) 6249 8869","St Thomas More's Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1556876 -35.28732792)"
"2029","2536","8:37:00 AM","Std","Woden Interchange","111 Denison Street, Deakin","(02) 6142 3888","Alfred Deakin High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0943121 -35.32418957)"
"2022","2012","8:06:00 AM","PR 3","Woden Interchange","25 New South Wales Crescent, Barton","(02) 6142 3388","Telopea Park School P-6","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.133676 -35.31370238)"
"2008","2359","3:38:00 PM","Euro","Tuggeranong Interchange, Oxley, Wanniassa, Erindale Interchange","7 McMillan Cres, Griffith","(02) 6260 9400","St Clare's College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1464467 -35.32363989)"
"1044","2322","7:42:00 AM","Euro","Melba, Spence, Evatt","12 Barnard Circ, Florey","(02) 6258 1055","St Francis Xavier College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0411711 -35.22499669)"
"2072","2447","3:30:00 PM","Euro","Duffy, Holder, Cooleman Court via Namatjira Dr","12 Mackinnon Street, Wanniassa","(02) 6209 0100","St Mary Mackillop College - Junior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0899328 -35.40541396)"
"2057","2431","3:27:00 PM","Euro","Woden Interchange, Cooleman Court","Hickey Court, Weston","(02) 6288 4283","Orana Steiner School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0591861 -35.32701158)"
"2078","2116","8:15:00 AM","Std","Gordon, Banks, Conder, Lanyon Marketplace","120 Casey Cres, Calwell","(02) 6292 4500","St Francis Of Assisi Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1185932 -35.44184375)"
"2041","2218","3:16:00 PM","Euro","Tuggeranong Interchange Non Stop","27 Marr Street, Pearce","(02) 6298 7271","Marist College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0882278 -35.35945117)"
"2048","2525","7:21:00 AM","Std","Chisholm Shops, Macarthur, Fadden, Erindale Interchange, Wanniassa","27 Marr Street, Pearce","(02) 6298 7271","Marist College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0882278 -35.35945117)"
"1033","1408","3:11:00 PM","Euro","City Interchange Non Stop","15 Treloar Crescent, Campbell","(02) 6142 3166","Campbell High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1477875 -35.27861871)"
"2036","2403","3:15:00 PM","Euro","Kambah Only. Not Gleneagles","141 O'Halloran Circuit, Kambah","(02) 6142 0900","Namadgi School P-6","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.067359 -35.39250397)"
"1045","1318","6:58:00 AM","Euro","Gungahlin Place, Ngunnawal, Casey, Nicholls, Spence, Melba","12 Barnard Circ, Florey","(02) 6258 1055","St Francis Xavier College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0411711 -35.22499669)"
"2010","2205","7:57:00 AM","Euro","Mawson, Farrer, Isaacs, O'Malley, Red Hill","110 Canberra Avenue, Griffith","(02) 6295 3598","St Edmund's College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1454991 -35.32276245)"
"1031","1004","8:05:00 AM","PR 3","Watson, Downer,  Dickson, Ainslie, Campbell","25 Chauvel Street, Campbell","(02) 6142 3580","Campbell Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1560114 -35.29012735)"
"2073","2441","3:22:00 PM","Euro","Waramanga, Fisher, Stirling, Rivett, Chapman","90 Ellerston Ave, Isabella Plains","(02) 6209 0100","St Mary Mackillop College - Senior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0931127 -35.42505875)"
"1023","1037","7:26:00 AM","PR 3","Bonner, Amaroo, Gungahlin","121 Cowper Street, Dickson","(02) 6245 6300","Daramalan College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1389186 -35.25300846)"
"2015","2434","3:32:00 PM","Euro","City Interchange Non Stop","15 Alexander Street, 18 Golden Grove, Red Hill","(02) 6260 9600","Canberra Grammar Junior School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.124805 -35.33241923)"
"2017","2107","7:50:00 AM","Std","Mawson, Farrer, Isaacs, O'Malley","40 Monaro Cres, Red Hill","(02) 6260 9700","Canberra Grammar School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1278506 -35.33109178)"
"1050","1103","8:07:00 AM","PR 3","Belconnen Interchanges Non Stop","111 Murranji Street, Hawker","(02) 6142 1698","Belconnen High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.039008 -35.24739818)"
"2006","2108","7:50:00 AM","Std","Cooleman Court, Rivett, Fisher, Waramanga, Stirling, Chapman","7 McMillan Cres, Griffith","(02) 6260 9400","St Clare's College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1464467 -35.32363989)"
"1038","1045","7:48:00 AM","Euro","Fraser West, Dunlop, Macgregor","12 Barnard Circ, Florey","(02) 6258 1055","St Francis Xavier College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0411711 -35.22499669)"
"2037","2622","3:26:00 PM","Std","Yarralumla, Deakin, Curtin","41 Marr Street, Pearce","(02) 6142 0700","Melrose High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0885994 -35.36276738)"
"2070","2053","7:51:00 AM","Euro","O'Malley, Isaacs, Farrer, Mawson,Torrens","12 Mackinnon Street, Wanniassa","(02) 6209 0100","St Mary Mackillop College - Junior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0899328 -35.40541396)"
"1043","1561","8:03:00 AM","Euro","Fraser, Flynn","12 Barnard Circ, Florey","(02) 6258 1055","St Francis Xavier College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0411711 -35.22499669)"
"2060","2632","3:30:00 PM","Std","Lanyon Marketplace, Conder, Banks","12 Mackinnon Street, Wanniassa","(02) 6209 0100","St Mary Mackillop College - Junior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0899328 -35.40541396)"
"2022","2104","3:22:00 PM","artW","Woden Interchange","25 New South Wales Crescent, Barton","(02) 6142 3388","Telopea Park School P-6","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.133676 -35.31370238)"
"2069","2060","8:00:00 AM","Std","Calwell, Monash, Gowrie","34 McBryde Cres, Wanniassa","(02) 6231 4177","Trinity Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0865327 -35.40790103)"
"2014","2356","7:55:00 AM","Std","Woden Interchange Non Stop","24 Grey Street, Deakin","(02) 6202 6411","Canberra Girls Grammar Junior School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1109263 -35.31224635)"
"2060","2054","8:00:00 AM","Std","Lanyon Marketplace, Conder","12 Mackinnon Street, Wanniassa","(02) 6209 0100","St Mary Mackillop College - Junior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0899328 -35.40541396)"
"2030","2344","3:30:00 PM","Euro","Mawson, Farrer, Isaacs, O'Malley","111 Denison Street, Deakin","(02) 6142 3888","Alfred Deakin High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0943121 -35.32418957)"
"2026","2035","8:12:00 AM","Std","City Interchange, Russell","25 New South Wales Crescent, Barton","(02) 6142 3388","Telopea Park School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1336759 -35.31370184)"
"2014","1309","8:02:00 AM","Std","Woden Interchange Non Stop","48 Melbourne Avenue, 2 Gawler Crescent, Deakin","(02) 6202 6400","Canberra Girls Grammar School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1158606 -35.31701448)"
"2022","2320","8:01:00 AM","Euro","Woden Interchange","9 Hobart Avenue, Forrest","(02) 6142 1470","Forrest Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1256831 -35.31446042)"
"2079","2404","3:06:00 PM","artW","Isabella Plains, Calwell","111 Casey Crescent, Calwell","(02) 6142 1930","Calwell High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1176089 -35.44087726)"
"2065","2212","3:22:00 PM","Euro","Erindale Interchange, Wanniassa, Oxley, Monash","90 Ellerston Ave, Isabella Plains","(02) 6209 0100","St Mary Mackillop College - Senior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0931127 -35.42505875)"
"2063","2439","3:22:00 PM","Euro","Kambah West, Gleneagles","184 Wheeler Cres, Wanniassa","(02) 6142 1870","Wanniassa School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0853008 -35.39471089)"
"2015","2434","3:32:00 PM","Euro","City Interchange Non Stop","24 Grey Street, Deakin","(02) 6202 6411","Canberra Girls Grammar Junior School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1109263 -35.31224635)"
"1027","1441","3:21:00 PM","Euro","Franklin, Harrison, Gungahlin Place","136 Brigalow Street, Lyneham","(02) 6247 4644","Brindabella Christian College Lyneham Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1275767 -35.24894892)"
"1054","1608","3:01:00 PM","Euro","Belconnen Interchanges Non Stop","4 Bindubi Street, Macquarie","(02) 6142 0800","Canberra High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0746957 -35.25166936)"
"1017","1455","3:37:00 PM","Euro","Belconnen Interchanges Non Stop","10 Wise Street, Braddon","(02) 6243 4100","Merici College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1367055 -35.26688713)"
"2072","2314","7:50:00 AM","Std","Duffy, Holder, Cooleman Court via Namatjira Dr","12 Mackinnon Street, Wanniassa","(02) 6209 0100","St Mary Mackillop College - Junior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0899328 -35.40541396)"
"2074","2449","3:35:00 PM","Euro","Tuggeranong Interchange, Monash, Gowrie, Fadden, Erindale Interchange, Wanniassa","161 Wheeler Cres, Wanniassa","(02) 6231 4022","St Anthony's Parish Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0805663 -35.39421182)"
"2063","2358","8:00:00 AM","Euro","Kambah West, Gleneagles","12 Mackinnon Street, Wanniassa","(02) 6209 0100","St Mary Mackillop College - Junior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0899328 -35.40541396)"
"1054","1564","8:04:00 AM","Euro","Belconnen Interchanges Non Stop","4 Bindubi Street, Macquarie","(02) 6142 0800","Canberra High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0746957 -35.25166936)"
"2056","1207","7:57:00 AM","Euro","Belconnen Interchanges","Hickey Court, Weston","(02) 6288 4283","Orana Steiner School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0591861 -35.32701158)"
"2017","2628","3:40:00 PM","PR 3","Mawson, Farrer, Isaacs, O'Malley","24 Grey Street, Deakin","(02) 6202 6411","Canberra Girls Grammar Junior School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1109263 -35.31224635)"
"2009","2111","8:00:00 AM","Std","Curtin, Hughes, Garran","7 McMillan Cres, Griffith","(02) 6260 9400","St Clare's College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1464467 -35.32363989)"
"2074","2332","8:00:00 AM","Std","Tuggeranong Interchange, Monash, Gowrie, Fadden, Erindale Interchange, Wanniassa","Langdon Ave, Wanniassa","(02) 6142 0600","Wanniassa Hills Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0961123 -35.3929691)"
"1039","1047","7:52:00 AM","Std","Fraser, Charnwood, via Florey Dr, Latham","12 Barnard Circ, Florey","(02) 6258 1055","St Francis Xavier College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0411711 -35.22499669)"
