"contrib_desc","year","quarter","report_no","contrib_type","contrib_code","person_id","vehicle_id"
,"2019","Q4","AE5489003V","Person","60.88","0c82bc43-263d-4721-a41e-119141b6cb0f",
"Failed to Give Full Time and Attention","2019","Q4","MSP632800LK","Person","7","b4ec711b-5c0d-4627-bb6a-365641101801",
,"2019","Q4","MCP9428002D","Person","38.88","29adba67-b741-4d8e-a4a2-20b7f4bb7213",
"Failed to Give Full Time and Attention","2019","Q4","MSP646600N0","Person","7","50b1483a-2e8a-44c0-9511-7cd7493e6c62",
"Failed to Yield Right of Way","2019","Q4","DA3968004J","Person","11","0e4f8ef6-5988-408c-b4ed-77edd31fc6c2",
"Too Fast for Conditions","2019","Q4","MCP2594005S","Person","21","d2fd7996-c2b1-41d1-9aa9-c99e0c8c2e54",
"Not Applicable","2019","Q4","MSP653400HH","Person","0","6bebea35-931f-4a6c-a86e-9a246fefdfec",
"Under Influence of Alcohol","2019","Q4","ZD39410010","Person","2","4cc9de2d-8d58-40bd-b1d8-84dc6e6105ee",
"Under Influence of Alcohol","2019","Q4","MSP6728005B","Person","2","ab35db6e-dd70-4b0d-a2d0-d3a32556c61b",
"Failed to Give Full Time and Attention","2019","Q4","AC1333006F","Person","7","09424c33-6be2-46f8-8223-229157017813",
,"2019","Q4","MDTA1644007Q","Person","60.88","39f9d69e-0783-479e-b734-54cca3bb383d",
"Not Applicable","2019","Q4","FZ96100006","Person","0","04ffd310-833e-4e68-9eaf-dda7cca6b071",
"Followed Too Closely","2019","Q4","MSP535700LS","Person","22","f20e097a-7b2d-4cae-87a5-502812ed1b25",
,"2019","Q4","DE21860065","Person","60.88","3249aed7-aeef-401f-a9ef-679b444c80ea",
,"2019","Q4","AC2151004Q","Person","60.88","a5af0e08-b581-47d3-9265-5b9a10a6f3c2",
"Not Applicable","2019","Q4","ADJ875002M","Person","0","0aba3d1e-8502-412a-a846-7231055c2fab",
"Not Applicable","2019","Q4","MTA0309000T","Person","0","825eb47f-be9e-4aca-a76a-9216be7c4eb0",
"Too Fast for Conditions","2019","Q4","MSP591000GC","Person","21","10eaa091-b656-4c62-a5ab-2b073bd33585",
"Failed to Give Full Time and Attention","2019","Q4","MSP668500DN","Person","7","42169186-84b6-4039-ae2e-9826b7328cb0",
,"2019","Q4","MSP6108009Y","Person","39.88","99f6ff23-995e-4eed-881d-04476165d5aa",
,"2019","Q4","MSP669000FW","Person","9","569f63c4-030e-43bc-ab90-155d7aa472d3",
"Not Applicable","2019","Q4","MSP678700BS","Person","0","8b34b66e-26d9-4de9-935f-8dd6893ee032",
"Ran Off the Road","2019","Q4","MSP635700NP","Person","70.88","55ab0c76-ef42-4924-aade-42e6b0adc82e",
,"2019","Q4","AE5574006N","Person","9","94036be8-79b8-472a-b359-82b8d668384a",
"Followed Too Closely","2019","Q4","MSP665100CM","Person","22","8175f524-1b63-48fa-9f22-3fbe86317639",
"Improper Lane Change","2019","Q4","MSP669000DQ","Person","24","2678e8a2-0cce-433c-821a-4e4f272c1f07",
"Not Applicable","2019","Q4","MSP6286007G","Person","0","eaf8e78b-9050-40e9-8694-0cd47ccd1378",
"Failed to Give Full Time and Attention","2019","Q4","DA3952003S","Person","7","736a09c8-0e1b-4291-a741-9dfd69ec60b9",
"Not Applicable","2019","Q4","MSP67530099","Person","0","66455861-de60-403d-9954-1b23df801ae7",
"Not Applicable","2019","Q4","MCP2763002P","Person","0","aab683cf-3b41-4d95-8675-87b58d021b0b",
,"2019","Q4","MSP629900H6","Person","60.88","f78a3596-4dbd-4aa2-b5cb-6ebae913050a",
,"2019","Q4","DA40860050","Person","60.88","9ce76d87-43f1-481e-ac4f-d5b35302f54e",
"Too Fast for Conditions","2019","Q4","MSP651500PB","Person","21","593b4efc-5431-4856-ab84-733ec383da6e",
"Not Applicable","2019","Q4","AE58130016","Person","0","0f24e9a8-3c8e-4263-9cca-c0d17de51ba6",
"Not Applicable","2019","Q4","MSP6426007Q","Person","0","dfdf4a7b-d56a-47f8-85a7-76b1fe7dccd2",
"Not Applicable","2019","Q4","MSP627800W6","Person","0","5d73e9f9-bda7-4fb5-8f43-abb5cb4f846a",
"Failed to Give Full Time and Attention","2019","Q4","AE451900FQ","Person","7","91a7eff6-22d7-481f-b81f-d552523bc41c",
"Under Influence of Alcohol","2019","Q4","MCP2989001G","Person","2","d07f59a0-8304-4643-af70-b524029611d5",
"Not Applicable","2019","Q4","AE6170001L","Person","0","b3611eab-b866-48ea-b47b-9b72a9fa8eee",
"Not Applicable","2019","Q4","CB5511002H","Person","0","4f2bd7c3-67e2-40e7-aeea-05ad2f104a04",
"Failed to Obey Stop Sign","2019","Q4","AC1192003X","Person","12","9b4e44fe-51df-4994-aa42-111cc9fde0cf",
,"2019","Q4","MSP6575006N","Person","60.88","fb8dfb89-eb6a-475c-94ff-61ebab7f3d8d",
"Failed to Give Full Time and Attention","2019","Q4","MCP211600BB","Person","7","1e50ff2e-5580-49e1-9ddc-e11dffaf8885",
"Not Applicable","2019","Q4","MCP003600CM","Person","0","5b34e9bf-2948-4d07-9647-f612fbca1eb5",
"Not Applicable","2019","Q4","DE11510041","Person","0","1492022b-b46e-4189-aed0-40c462d637dc",
"Failed to Obey Traffic Signal","2019","Q4","MCP2845005P","Person","13","84c5ed62-d05f-4e5b-8945-bb0b34bd206c",
"Followed Too Closely","2019","Q4","MSP684600D0","Person","22","edb14f98-58dc-4036-9cea-a1e7db586754",
,"2019","Q4","MSP669000FQ","Person","68.88","b98d52b6-bea3-4eb6-88e5-3ba4db461d92",
"Not Applicable","2019","Q4","ADJ266007N","Person","0","ea166a9a-00fa-4bab-812a-2810ef2c7acd",
"Improper Turn","2019","Q4","DA39360069","Person","23","38afd1d4-2b36-46a6-833b-33a8955a3646",
"Not Applicable","2019","Q4","ZD6416003Q","Person","0","e573c685-9ea2-4def-9fcc-20283bb2e741",
,"2019","Q4","MSP6865004H","Person","60.88","82d4c56c-f2ce-4e9d-a0be-786ec4ca0e53",
"Failed to Give Full Time and Attention","2019","Q4","DA41970010","Person","7","12b39c54-c509-4c81-b6e4-2087c75e7ae0",
"Not Applicable","2019","Q4","MSP637700CN","Person","0","e10b5d9e-7ea6-4fa0-a68e-00d39b82c73f",
"Improper Turn","2019","Q4","MSP6765009Z","Person","23","9d308cf1-1fa8-4c92-8895-568152fbbe18",
"Not Applicable","2019","Q4","ADJ954001R","Person","0","41a478bb-0d9e-4d42-b262-b0bdab0e922a",
"Not Applicable","2019","Q4","DA3806004C","Person","0","e2f1aa53-ece1-498c-b4bf-b552c4686039",
"Not Applicable","2019","Q4","MCP3006004X","Person","0","82f55e49-99a3-4889-a974-af5163485ed6",
"Not Applicable","2019","Q4","AC2254002H","Person","0","4f6cc1e1-052a-476b-84c4-712f597c20a5",
"Failed to Give Full Time and Attention","2019","Q4","AE40760058","Person","7","ac0f944e-d28e-423f-b3e1-956af7e7a37e",
"Failed to Give Full Time and Attention","2019","Q4","MSP535700LQ","Person","7","de2490be-e64f-4eba-bd80-a13e0e48c34e",
"Followed Too Closely","2019","Q4","MSP637700CJ","Person","22","06ba5300-17bc-4559-9fb4-fb1406626efb",
,"2019","Q4","MCP2812005H","Person","68.88","cfbe6af4-398b-49a2-8023-4b0cb58313ad",
"Failed to Yield Right of Way","2019","Q4","MCP1389002M","Person","11","ed22eaf8-7c20-4e44-bbd2-aec3b69c12c8",
"Not Applicable","2019","Q4","MSP684400F6","Person","0","9aba2df3-6538-402e-b78e-caef1e0c6512",
,"2019","Q4","MSP7039003J","Person","60.88","0aad580d-6c15-45cc-82f3-8257cfb27d91",
"Swerved or Avoided Vehicle or Object in Road","2019","Q4","MDTA1542004L","Person","73.88","e5c1111d-d716-4618-a269-9e87a1a12553",
"Improper Parking","2019","Q4","AC1299009N","Person","28","87151903-90a1-4e29-ad0a-ae5b1485b9ef",
"Not Applicable","2019","Q4","DA41200033","Person","0","ecb08fac-c99f-4f86-81ae-62b6dcf8d49a",
"Not Applicable","2019","Q4","ADF95500B6","Person","0","a44b3294-95e4-4abe-8132-22cf879b235e",
"Too Fast for Conditions","2019","Q4","MSP577100GT","Person","21","943a9595-694a-49f6-ae1a-709f6f1d76ea",
"Not Applicable","2019","Q4","ZJ037600WB","Person","0","54e99e28-c56e-4e26-ac88-7621520197f8",
"Not Applicable","2019","Q4","DA4108001Z","Person","0","572c50e8-507a-4663-93e9-12788e19a919",
"Not Applicable","2019","Q4","AE5803005R","Person","0","70db457e-cd55-475c-ba8f-5a68d33535be",
,"2019","Q4","MSP71160023","Person","60.88","5e22fd19-f1ef-4caa-af14-a6e1a252c5f1",
"Not Applicable","2019","Q4","DD55950083","Person","0","a16cc27e-27c2-45ac-b5cb-d0391c2b96e9",
"Failed to Give Full Time and Attention","2019","Q4","MSP675900L2","Person","7","f57dbfb8-5a0b-49dd-ac8c-eb1fa0ec7d79",
"Failed to Give Full Time and Attention","2019","Q4","AC22820010","Person","7","2ad7140f-bf3b-4e71-bc06-0bfc2f4cfff3",
"Not Applicable","2019","Q4","AC2290000X","Person","0","8b76b6ce-35b6-4d1b-b59c-345a0efdcd14",
"Improper Turn","2019","Q4","AC1912005G","Person","23","eeb59b47-44be-4a8c-bbc6-08933749cbec",
"Not Applicable","2019","Q4","ADI466002L","Person","0","ed2359cd-7dfc-4d57-b851-5aa25792bdb9",
"Failed to Yield Right of Way","2019","Q4","DA3764001M","Person","11","bad71718-561c-4085-89c3-2630ffced92a",
"Not Applicable","2019","Q4","MSP71330023","Person","0","63fe22e6-722e-475a-bf5d-7b29410e117e",
"Not Applicable","2019","Q4","MSP6372005K","Person","0","e0653be7-467e-46d5-8ad3-7aa717934a78",
"Not Applicable","2019","Q4","MSP684900JD","Person","0","75e56262-51a8-48b8-9034-648e89049165",
"Not Applicable","2019","Q4","MCP3165001V","Person","0","ce31cb04-82ce-42f8-a82a-518fc85a9076",
"Improper Backing","2019","Q4","MCP3090003M","Person","25","e57cf740-245a-4be0-b885-b8b5ef6bac26",
"Not Applicable","2019","Q4","CE450600B9","Person","0","aaff0223-87b6-4ba4-a4cd-20f4276547e9",
,"2019","Q4","AE450200R4","Person","9","df32cbaf-025f-467e-974b-76594bdc6136",
"Not Applicable","2019","Q4","MCP30440041","Person","0","72d0dc5a-ed97-457a-8798-1a77acd9b8c6",
"Under Influence of Alcohol","2019","Q4","DA3974005T","Person","2","d45f49a4-09e2-4395-ab3c-14e2ebea90ae",
"Not Applicable","2019","Q4","CB5988001M","Person","0","712403af-77e5-401c-9a2e-727773526f49",
"Improper Lane Change","2019","Q4","MSP694200CZ","Person","24","930a4c0d-33f8-426f-8ea6-68bad7d57fe7",
"Followed Too Closely","2019","Q4","MSP663000JP","Person","22","3b355f04-a127-4e0d-9bb0-7e8e71f6645e",
"Swerved or Avoided Vehicle or Object in Road","2019","Q4","MSP6932008R","Person","73.88","f71d16b6-1b93-407f-be17-6909d1c38d94",
"Failed to Give Full Time and Attention","2019","Q4","DA402200BG","Person","7","91ef934d-349d-4649-b293-304c89451a46",
"Not Applicable","2019","Q4","MSP675500K7","Person","0","7cd5503f-0f68-4ac9-a3ce-da0407c5303f",
"Ran Off the Road","2019","Q4","MSP6577006K","Person","70.88","86bb5125-2330-4d2c-a97a-ddd7e8f4fb55",
"Improper Lane Change","2019","Q4","DA27170016","Person","24","15580898-e790-4698-8207-276742bc7252",
"Too Fast for Conditions","2019","Q4","MSP6689002N","Person","21","6df8537b-e31c-4865-81ab-3b99c2adc9fd",
,"2019","Q4","MSP673700CX","Person","60.88","0fa2b1fd-5ea2-4fb5-8664-956a3ad80c39",
"Not Applicable","2019","Q4","MDTA15420052","Person","0","8bd9c1f3-8d8d-4530-a187-03f1ec89714d",
"Not Applicable","2019","Q4","ADK200000R","Person","0","e27059a1-8844-4997-a008-3b5a1a52dc82",
"Failed to Give Full Time and Attention","2019","Q4","CB5373003C","Person","7","b7c331e5-e74f-4090-b62d-e6494c172de7",
,"2019","Q4","AC21020095","Person","39.88","4dd15bbd-63d6-426a-bc70-bdc5a1b82426",
"Failed to Yield Right of Way","2019","Q4","AE4670005M","Person","11","61b4dbe4-8970-49af-8987-df8cf45a22c7",
"Not Applicable","2019","Q4","AE4457004V","Person","0","42de2fda-2df7-43cc-8c50-d353e4024c1d",
"Too Fast for Conditions","2019","Q4","AC19640099","Person","21","c02bd353-c686-4791-b62c-24184df2c007",
"Failed to Give Full Time and Attention","2019","Q4","MSP673100LN","Person","7","ca889898-4471-451c-837d-8234c609b711",
"Under Influence of Alcohol","2019","Q4","MCP15950014","Person","2","837c7cef-e602-4fcb-a29a-b261de12accc",
"Not Applicable","2019","Q4","DA4082003J","Person","0","d5fe91fa-df07-48d3-a6e7-77bc622f9b01",
"Not Applicable","2019","Q4","AC2260001J","Person","0","df9eb728-ddf1-42d4-9693-38f83254e22a",
"Not Applicable","2019","Q4","MSP6720006G","Person","0","cbdc6359-6f74-4c50-bde3-e38bf65c4dda",
,"2019","Q4","MSP1281003J","Person","9","d239f00c-edf0-4030-bb19-b25b8276ab14",
"Too Fast for Conditions","2019","Q4","ZR0202000X","Person","21","00570992-7b32-4ebe-9752-4499cd6b1bfa",
,"2019","Q4","MCP29000032","Person","9","b89a47b0-0113-407d-b9a5-bf9879c26b5d",
"Not Applicable","2019","Q4","BS0479003X","Person","0","d00a4375-c4a0-49c5-be65-05a56aec1b4c",
"Failed to Obey Traffic Signal","2019","Q4","MCP229800Q0","Person","13","00c9905a-96bf-4628-81c4-8b23261ce012",
"Too Fast for Conditions","2019","Q4","EJ78700026","Person","21","3c19d8e1-408a-45a8-9d18-bb1a589a4e8a",
"Ran Off the Road","2019","Q4","AC2169005B","Person","70.88","f2f5114e-e915-4dd8-a7e2-0387cb7b3d30",
"Failed to Give Full Time and Attention","2019","Q4","MSP6921005H","Person","7","a3f4de69-d1dd-49a8-a5db-1bc101af0e06",
"Not Applicable","2019","Q4","ZR03380039","Person","0","6f487579-fab4-4887-b1c1-fddb27d62bb5",
"Failed to Give Full Time and Attention","2019","Q4","DB00660007","Person","7","c1967018-7935-4ca8-a035-c1ec02d6e8e4",
"Improper Lane Change","2019","Q4","AE49330086","Person","24","df8736c4-c3c6-4342-837f-8de4bbc6d3c7",
"Not Applicable","2019","Q4","RD0084003J","Person","0","bb05b237-f9df-423a-bcfd-fef967654013",
"Failed to Give Full Time and Attention","2019","Q4","DA3293000Z","Person","7","d39da80e-6391-4e58-bcd6-0a8015275c91",
"Not Applicable","2019","Q4","DA25550009","Person","0","9e0637a0-f8f9-4ab5-85b4-45bad262e75b",
"Failed to Yield Right of Way","2019","Q4","AJ0153000Z","Person","11","0793b5d6-2b28-4a64-a661-9c6ad0d41109",
"Failed to Yield Right of Way","2019","Q4","ZF0504003M","Person","11","32c45652-7472-4e31-901f-c2719e363ebd",
"Not Applicable","2019","Q4","AE6073000S","Person","0","19645233-33b4-4f47-a499-81d4c395b9e5",
"Not Applicable","2019","Q4","AC2176005C","Person","0","eb943cd8-f938-4314-8938-45dc1b208505",
,"2019","Q4","MSP6932007T","Person","60.88","0293e0ac-1fe6-48ee-93e4-fe8e8fc4fda0",
"Too Fast for Conditions","2019","Q4","MSP6919009H","Person","21","606b6414-9a4d-4451-b69b-c0d694de8385",
"Failed to Give Full Time and Attention","2019","Q4","MSP603300W4","Person","7","1fca8b83-29bc-45d2-b713-a69ebc972f19",
,"2019","Q4","ADK2820008","Person","60.88","740721da-65c2-431f-bc4d-65975ff956fd",
"Not Applicable","2019","Q4","ADK2210014","Person","0","8b054340-0644-4641-adae-7b07328ae502",
"Failed to Give Full Time and Attention","2019","Q4","MCP2607004N","Person","7","d7010983-b909-44a8-9eae-cf96739e8c24",
"Swerved or Avoided Vehicle or Object in Road","2019","Q4","MSP0301002S","Person","73.88","750d9311-6a8b-47e4-88de-1672519363cb",
"Failed to Give Full Time and Attention","2019","Q4","MSP5702008T","Person","7","31af1222-eebf-45c9-944a-c1cdfcc74fd7",
"Not Applicable","2019","Q4","BJ015500D9","Person","0","2db38244-1fb9-4ee6-ab8a-b96a0d3bb0e1",
"Failed to Yield Right of Way","2019","Q4","MCP2198006D","Person","11","a579bc74-e3a8-4e4c-876f-a66c9309d583",
"Followed Too Closely","2019","Q4","MSP605100K0","Person","22","9574d544-b7f5-4271-825c-a5e2aef3c785",
"Not Applicable","2019","Q4","DA35940011","Person","0","ea07f559-a146-4d24-85ef-d0f1f8c13074",
"Not Applicable","2019","Q4","MSP609900KJ","Person","0","3c4e0a19-fd0d-4895-a8bd-31251706a14e",
"Failed to Yield Right of Way","2019","Q4","ADI672002B","Person","11","3bdb6da8-2846-451e-ad02-6dc544bab954",
"Failed to Give Full Time and Attention","2019","Q4","MSP685100CY","Person","7","44e48b00-ab8c-439a-89a0-f3e662564e95",
"Failed to Give Full Time and Attention","2019","Q4","ADF95500B4","Person","7","20207f6b-305b-4a31-9ead-9d339bee2576",
"Failed to Give Full Time and Attention","2019","Q4","MSP5709005C","Person","7","8645410c-86b2-422b-8ee4-481b89d78dd5",
"Not Applicable","2019","Q4","MSP665100D0","Person","0","15d1d83c-7ed0-4ad9-a95a-be4fa9cbd31e",
"Not Applicable","2019","Q4","DA4212000M","Person","0","e6feb278-ca54-4a4e-92e7-05725d62876c",
"Not Applicable","2019","Q4","AC2273000W","Person","0","f0e415c2-de01-45e3-ae67-20324bb7a9de",
"Not Applicable","2019","Q4","ADK0700009","Person","0","3605ade9-6499-4082-9f38-2f2411bef03b",
"Not Applicable","2019","Q4","DA42040013","Person","0","c4f550d1-8866-4b14-8c12-6294c5c35645",
,"2019","Q4","MSP7101000L","Person","60.88","8bcf1d9d-775d-43f1-9074-a5e54dc7d2d0",
"Not Applicable","2019","Q4","AE5718002X","Person","0","d3461a82-4cdd-4a4e-9873-24d031ced415",
"Not Applicable","2019","Q4","ADI898008T","Person","0","0358df9b-26ae-4842-b796-7972f39958ad",
"Failed to Give Full Time and Attention","2019","Q4","AE54080087","Person","7","8ed380c9-c204-4f3f-958b-a9d484c988ed",
"Not Applicable","2019","Q4","AA00950013","Person","0","2f844e1d-9b7e-428a-b9bc-312179043d8d",
,"2019","Q4","DA3058001S","Person","60.88","7c6fee86-6ba5-4019-b579-9c84d6b470fa",
"Ran Off the Road","2019","Q4","AE6049007F","Person","70.88","22c555d2-b12f-487a-97f5-688815da52dd",
"Not Applicable","2019","Q4","EA9937001P","Person","0","4fa796c1-a518-4bd7-803c-556f50570175",
"Not Applicable","2019","Q4","DA41710023","Person","0","884c9361-182c-4821-9cd8-c212201ac0e1",
"Failed to Yield Right of Way","2019","Q4","DD56050077","Person","11","503de3c3-11ba-4ac1-8da6-17f46e4c0c05",
"Failed to Give Full Time and Attention","2019","Q4","AE53310043","Person","7","bc2c53ed-45d2-428a-bd4b-c5d2438c75dd",
"Ran Off the Road","2019","Q4","MSP690700CZ","Person","70.88","795b1e70-3337-4712-91c1-2acd1616f2b4",
"Failed to Give Full Time and Attention","2019","Q4","MSP5790003B","Person","7","40abd4ae-8316-448b-9f13-74fc2dd528af",
"Improper Right Turn on Red","2019","Q4","MCP2861004B","Person","10","a2e162ab-76a9-47b4-b5cf-7461a612905e",
"Not Applicable","2019","Q4","ADK201000M","Person","0","8f6b75b9-2bbf-445f-8479-b2fa799bac2b",
"Not Applicable","2019","Q4","DA40510064","Person","0","7d0b32ee-561b-4f5f-a89e-94816dfd22d5",
"Not Applicable","2019","Q4","ADK222000W","Person","0","33f2b93b-a286-406c-9673-9effcff3de92",
"Improper Backing","2019","Q4","MSP605100JW","Person","25","e0481295-c0a6-407a-a85e-bc29b3939c99",
"Other Improper Action","2019","Q4","MCP15660019","Person","75.88","9e0a4564-7fff-4725-979e-d07e1665bdea",
"Not Applicable","2019","Q4","AE60930035","Person","0","aa77d38d-a935-4cad-bb9c-6c0bb29874af",
"Followed Too Closely","2019","Q4","MSP6906008R","Person","22","493bb565-4a47-4d75-b35a-e37637d0b70f",
"Failed to Yield Right of Way","2019","Q4","AC2279002G","Person","11","29546fda-e479-4a1c-84f2-591bb54a47c7",
,"2019","Q4","MSP6542004M","Person","60.88","a413dd64-7121-466d-b389-01192fff3d5d",
"Not Applicable","2019","Q4","MSP0215000H","Person","0","9c6c040d-6dc3-4ff9-bd8c-01957f377605",
,"2019","Q4","MSP528100H1","Person","60.88","71d71aa2-8101-46ad-a635-40e281527643",
"Failed to Give Full Time and Attention","2019","Q4","CB5879004P","Person","7","699c5074-dd2e-4f99-aa96-0ead4f7ffc8c",
"Not Applicable","2019","Q4","AC22290041","Person","0","9d5a56b9-2f67-497b-b897-cbe67a7e1b3f",
"Failed to Give Full Time and Attention","2019","Q4","MSP66110098","Person","7","3282145e-cf6a-48a6-9576-4e7837c52f4b",
"Failed to Give Full Time and Attention","2019","Q4","MSP71330016","Person","7","534bb84b-1ad5-458b-8efa-794ab85ed824",
"Failed to Yield Right of Way","2019","Q4","AC1446004D","Person","11","69a84ea3-4913-48f7-bdd5-54c0d31a4242",
"Not Applicable","2019","Q4","MSP678700C6","Person","0","5fb57136-0600-4da0-ba04-ac781ad712bb",
"Not Applicable","2019","Q4","AE6167001Z","Person","0","9f5eb37e-753c-4b22-8446-d4422ea9c671",
"Not Applicable","2019","Q4","AC2098004G","Person","0","05ad5034-1f03-49bd-8c5e-effc1db3d626",
"Ran Off the Road","2019","Q4","ZJ0461001D","Person","70.88","ba4405d1-0256-42dc-9074-5a7fdd875a33",
"Not Applicable","2019","Q4","MSP045200BC","Person","0","74d0b42d-e153-436a-8fdc-cc03828a58cf",
,"2019","Q4","MCP3153001X","Person","60.88","b2852fee-b1fd-41d4-ae58-beaa54031e22",
,"2019","Q4","MSP622500R7","Person","60.88","8af529f4-f7eb-4871-9caf-0045c3de2e16",
"Followed Too Closely","2019","Q4","CB56730036","Person","22","831bf754-fa02-4e7c-b5f1-819e6658979f",
"Failed to Give Full Time and Attention","2019","Q4","MSP592100GT","Person","7","e5997050-c0db-4cd8-acff-bf2ff14981b5",
,"2019","Q4","DA4210000R","Person","39.88","9300a77d-b76e-41e1-8f14-714a397150f7",
"Followed Too Closely","2019","Q4","MSP672400KY","Person","22","acd66bf2-394b-45d5-8d06-3dbfad210eb2",
,"2019","Q4","MSP70280041","Person","60.88","334cd4c7-cdda-47b8-a825-4707ba56cbdb",
"Failed to Give Full Time and Attention","2019","Q4","MSP669000FP","Person","7","83b3cf99-bb56-466e-a06b-afbc57959fb4",
"Not Applicable","2019","Q4","MCP2877007W","Person","0","99fdd9f4-fc6e-4a0f-8656-3c5e382ef219",
"Not Applicable","2019","Q4","AC22690031","Person","0","4c47dea1-61a3-4e11-9774-c49c5ebb4a16",
"Improper Turn","2019","Q4","CBPD0080006N","Person","23","4d2f4c89-b86e-4403-8e39-c877c0d31ce0",
"Not Applicable","2019","Q4","DE51500052","Person","0","87dbc0a6-d1aa-4c7a-972d-4972b563a991",
"Not Applicable","2019","Q4","DA4211000G","Person","0","acfa8840-e92c-4d61-800a-ffd2f33cd7b5",
"Not Applicable","2019","Q4","ADG8780013","Person","0","bc643aed-cdee-4e9b-adc7-e9d8809ad40a",
"Not Applicable","2019","Q4","MSP685100CX","Person","0","c74f3c1f-f446-4e21-8a27-244e884940ea",
"Failed to Yield Right of Way","2019","Q4","MCP2969007P","Person","11","c25055a9-9305-43d7-b0aa-3c31235d1056",
,"2019","Q4","DA2893006C","Person","39.88","e9b5ac38-2fcb-4ef9-b8c7-8b1c0351b266",
"Not Applicable","2019","Q4","MCP24360097","Person","0","7ab65903-ce79-416d-a945-31758ff35b90",
"Not Applicable","2019","Q4","ZH0644001M","Person","0","97a25ba1-b7d1-47e4-931e-c30f606b5ef2",
"Followed Too Closely","2019","Q4","MSP693400CB","Person","22","d64d8dd1-3fa2-4d68-a49c-29243ee9e1ec",
"Under Influence of Alcohol","2019","Q4","MSP657000J0","Person","2","89f3c9ec-f9ca-41db-8f1d-b088e105c4d6",
"Not Applicable","2019","Q4","ADK0860012","Person","0","b98c36c3-08cd-4fc0-b8bb-ebed1fd42b81",
"Failed to Give Full Time and Attention","2019","Q4","BW01580038","Person","7","8c7b7ab9-79f1-4043-9ace-da23555a2551",
"Failed to Give Full Time and Attention","2019","Q4","ZR0359000Y","Person","7","6ffe8bb7-75a6-4b41-b976-4f9fefb54726",
"Not Applicable","2019","Q4","MDTA1657003W","Person","0","34a42ee1-e426-410c-8992-3cc6040effd8",
"Not Applicable","2019","Q4","AE454600JV","Person","0","954db23a-3267-4c25-9622-df957ea40f2f",
,"2019","Q4","MSP694200DN","Person","60.88","7b04c617-ff99-4af4-affb-12a4fa656f93",
"Fell Asleep, Fainted, Etc.","2019","Q4","MSP651200QV","Person","6","85516d47-98ee-4ca7-99d6-db4f8c40f050",
"Not Applicable","2019","Q4","MSP71330018","Person","0","073e1ad1-c0c2-4cfe-9ad6-201dcdee9347",
"Not Applicable","2019","Q4","ADJ885001Y","Person","0","a298f48f-af18-4eaf-bd4d-94a464bf1fb0",
"Failed to Obey Stop Sign","2019","Q4","MSP617300H0","Person","12","8825af0a-f5eb-470a-8dee-bb2814e1299b",
"Not Applicable","2019","Q4","MCP3076002P","Person","0","944843d4-1cd9-4a12-bdeb-c0069eaa56c1",
"Swerved or Avoided Vehicle or Object in Road","2019","Q4","MSP574700D2","Person","73.88","0ba81245-8895-4bf7-a51a-1e3fb608255f",
"Not Applicable","2019","Q4","MSP7124002H","Person","0","d4235284-d7b1-4aaa-a9d7-697f65914014",
"Did Not Comply with License Restrictions","2019","Q4","ADI452004J","Person","8","5300d1ee-a0d5-41b8-8b86-10aef39433d9",
,"2019","Q4","MSP6421004Y","Person","39.88","e1b9c173-ab43-4473-8b49-78ccc9baa3bd",
"Failed to Yield Right of Way","2019","Q4","AE442400QJ","Person","11","aaad0356-a110-457e-bfba-25e297ab62aa",
"Not Applicable","2019","Q4","AE53390042","Person","0","b5616f65-0a31-406e-82ae-faa5b6c8a0b7",
"Not Applicable","2019","Q4","MSP7046002T","Person","0","4ab1dc96-8897-4d38-b052-883745400888",
"Not Applicable","2019","Q4","MSP573000DB","Person","0","862591b7-8aac-4f22-84ea-ab3f55ce19c6",
"Not Applicable","2019","Q4","DA4176001H","Person","0","622383b0-7b42-45e2-8b69-b8af3c66ee68",
"Failed to Obey Stop Sign","2019","Q4","DV0153000C","Person","12","0c48e8c0-cce4-43dd-8c47-081fb663ac83",
"Failed to Give Full Time and Attention","2019","Q4","ADJ2030042","Person","7","48c3c352-136a-4343-815f-208f155594e9",
,"2019","Q4","MSP646500L9","Person","60.88","616eff74-c7a1-4d37-8d4e-a08ca0a641fc",
"Failed to Yield Right of Way","2019","Q4","AE5196008Q","Person","11","ba757efc-70c6-40c1-a2e7-7b4d402332bf",
"Not Applicable","2019","Q4","MSP0568002V","Person","0","fd4b930b-284f-4b5a-91ff-15cf0db0ea5b",
"Failed to Yield Right of Way","2019","Q4","MCP30590041","Person","11","90468506-a55c-42c3-b3d7-6f1be503564d",
"Not Applicable","2019","Q4","ADJ862005D","Person","0","17a64f2e-5510-454a-a914-1fcf6ed7d93f",
"Not Applicable","2019","Q4","MSP582000LL","Person","0","2636a8cb-d20e-4aee-9987-ca14e2f10241",
,"2019","Q4","DGSP02510001","Person","9","eaad678b-da1c-4115-a02e-726771a9d898",
"Failed to Give Full Time and Attention","2019","Q4","ZD6460005N","Person","7","5c539169-14f6-4371-bdb0-ce8a5f8a44d3",
"Not Applicable","2019","Q4","CB5877005S","Person","0","39c911d5-d279-4429-8bf7-b33c2fedad52",
"Ran Off the Road","2019","Q4","MSP6611009G","Person","70.88","6ba708f8-5007-4fdd-be9f-7939ca65ebc3",
"Not Applicable","2019","Q4","DE61060079","Person","0","9d9fcbf7-d5ea-4550-b236-9c3256848f8b",
