"date","gender","age_group","visn_description","visn","veterans"
"2024-09-30T00:00:00.000","Male","17-44","VA Midwest Health Care Network","23","126793"
"2024-09-30T00:00:00.000","Male","45-64","VA New England Healthcare System","1","185243"
"2024-09-30T00:00:00.000","Male","45-64","NY/NJ VA Health Care Network","2","218722"
"2024-09-30T00:00:00.000","Male","45-64","VA Healthcare - VISN 4","4","224120"
"2024-09-30T00:00:00.000","Male","45-64","VA Capitol Health Care Network","5","209887"
"2024-09-30T00:00:00.000","Male","45-64","VA Mid-Atlantic Health Care Network","6","318987"
"2024-09-30T00:00:00.000","Male","45-64","VA Southeast Network","7","370040"
"2024-09-30T00:00:00.000","Male","45-64","VA Sunshine Healthcare Network","8","361360"
"2024-09-30T00:00:00.000","Male","45-64","VA Mid South Healthcare Network","9","213640"
"2024-09-30T00:00:00.000","Male","45-64","VA VISN 10 Serving Indiana, Michigan","10","397864"
"2024-09-30T00:00:00.000","Male","45-64","VA Great Lakes Health Care System","12","197159"
"2024-09-30T00:00:00.000","Male","45-64","VA Heartland Network","15","179164"
"2024-09-30T00:00:00.000","Male","45-64","South Central VA Health Care Network","16","337349"
"2024-09-30T00:00:00.000","Male","45-64","VA Heart of Texas Health Care Network","17","333079"
"2024-09-30T00:00:00.000","Male","45-64","Rocky Mountain Network","19","247332"
"2024-09-30T00:00:00.000","Male","45-64","Northwest Network","20","256663"
"2024-09-30T00:00:00.000","Male","45-64","Sierra Pacific Network","21","257075"
"2024-09-30T00:00:00.000","Male","45-64","Desert Pacific Healthcare Network","22","377494"
"2024-09-30T00:00:00.000","Male","45-64","VA Midwest Health Care Network","23","200439"
"2024-09-30T00:00:00.000","Male","65-84","VA New England Healthcare System","1","279361"
"2024-09-30T00:00:00.000","Male","65-84","NY/NJ VA Health Care Network","2","328453"
"2024-09-30T00:00:00.000","Male","65-84","VA Healthcare - VISN 4","4","339956"
"2024-09-30T00:00:00.000","Male","65-84","VA Capitol Health Care Network","5","232197"
"2024-09-30T00:00:00.000","Male","65-84","VA Mid-Atlantic Health Care Network","6","377283"
"2024-09-30T00:00:00.000","Male","65-84","VA Southeast Network","7","441492"
"2024-09-30T00:00:00.000","Male","65-84","VA Sunshine Healthcare Network","8","547016"
"2024-09-30T00:00:00.000","Male","65-84","VA Mid South Healthcare Network","9","276860"
"2024-09-30T00:00:00.000","Male","65-84","VA VISN 10 Serving Indiana, Michigan","10","563183"
"2024-09-30T00:00:00.000","Male","65-84","VA Great Lakes Health Care System","12","289072"
"2024-09-30T00:00:00.000","Male","65-84","VA Heartland Network","15","245571"
"2024-09-30T00:00:00.000","Male","65-84","South Central VA Health Care Network","16","402388"
"2024-09-30T00:00:00.000","Male","65-84","VA Heart of Texas Health Care Network","17","361428"
"2024-09-30T00:00:00.000","Male","65-84","Rocky Mountain Network","19","311447"
"2024-09-30T00:00:00.000","Male","65-84","Northwest Network","20","353561"
"2024-09-30T00:00:00.000","Male","65-84","Sierra Pacific Network","21","361909"
"2024-09-30T00:00:00.000","Male","65-84","Desert Pacific Healthcare Network","22","534683"
"2024-09-30T00:00:00.000","Male","65-84","VA Midwest Health Care Network","23","285705"
"2024-09-30T00:00:00.000","Male","85+","VA New England Healthcare System","1","63198"
"2024-09-30T00:00:00.000","Male","85+","NY/NJ VA Health Care Network","2","81723"
"2024-09-30T00:00:00.000","Male","85+","VA Healthcare - VISN 4","4","73782"
"2024-09-30T00:00:00.000","Male","85+","VA Capitol Health Care Network","5","41135"
"2024-09-30T00:00:00.000","Male","85+","VA Mid-Atlantic Health Care Network","6","61611"
"2024-09-30T00:00:00.000","Male","85+","VA Southeast Network","7","67571"
"2024-09-30T00:00:00.000","Male","85+","VA Sunshine Healthcare Network","8","125805"
"2024-09-30T00:00:00.000","Male","85+","VA Mid South Healthcare Network","9","43037"
"2024-09-30T00:00:00.000","Male","85+","VA VISN 10 Serving Indiana, Michigan","10","100452"
"2024-09-30T00:00:00.000","Male","85+","VA Great Lakes Health Care System","12","62637"
"2024-09-30T00:00:00.000","Male","85+","VA Heartland Network","15","46237"
"2024-09-30T00:00:00.000","Male","85+","South Central VA Health Care Network","16","67653"
"2024-09-30T00:00:00.000","Male","85+","VA Heart of Texas Health Care Network","17","57659"
"2024-09-30T00:00:00.000","Male","85+","Rocky Mountain Network","19","53449"
"2024-09-30T00:00:00.000","Male","85+","Northwest Network","20","57626"
"2024-09-30T00:00:00.000","Male","85+","Sierra Pacific Network","21","73516"
"2024-09-30T00:00:00.000","Male","85+","Desert Pacific Healthcare Network","22","113679"
"2024-09-30T00:00:00.000","Male","85+","VA Midwest Health Care Network","23","60666"
"2025-09-30T00:00:00.000","Female","17-44","VA New England Healthcare System","1","20950"
"2025-09-30T00:00:00.000","Female","17-44","NY/NJ VA Health Care Network","2","26744"
"2025-09-30T00:00:00.000","Female","17-44","VA Healthcare - VISN 4","4","25887"
"2025-09-30T00:00:00.000","Female","17-44","VA Capitol Health Care Network","5","31873"
"2025-09-30T00:00:00.000","Female","17-44","VA Mid-Atlantic Health Care Network","6","61600"
"2025-09-30T00:00:00.000","Female","17-44","VA Southeast Network","7","66569"
"2025-09-30T00:00:00.000","Female","17-44","VA Sunshine Healthcare Network","8","49822"
"2025-09-30T00:00:00.000","Female","17-44","VA Mid South Healthcare Network","9","28577"
"2025-09-30T00:00:00.000","Female","17-44","VA VISN 10 Serving Indiana, Michigan","10","45636"
"2025-09-30T00:00:00.000","Female","17-44","VA Great Lakes Health Care System","12","29390"
"2025-09-30T00:00:00.000","Female","17-44","VA Heartland Network","15","24924"
"2025-09-30T00:00:00.000","Female","17-44","South Central VA Health Care Network","16","54236"
"2025-09-30T00:00:00.000","Female","17-44","VA Heart of Texas Health Care Network","17","63573"
"2025-09-30T00:00:00.000","Female","17-44","Rocky Mountain Network","19","41290"
"2025-09-30T00:00:00.000","Female","17-44","Northwest Network","20","39228"
"2025-09-30T00:00:00.000","Female","17-44","Sierra Pacific Network","21","36436"
"2025-09-30T00:00:00.000","Female","17-44","Desert Pacific Healthcare Network","22","61548"
"2025-09-30T00:00:00.000","Female","17-44","VA Midwest Health Care Network","23","26191"
"2025-09-30T00:00:00.000","Female","45-64","VA New England Healthcare System","1","26091"
"2025-09-30T00:00:00.000","Female","45-64","NY/NJ VA Health Care Network","2","31476"
"2025-09-30T00:00:00.000","Female","45-64","VA Healthcare - VISN 4","4","33362"
"2025-09-30T00:00:00.000","Female","45-64","VA Capitol Health Care Network","5","46809"
"2025-09-30T00:00:00.000","Female","45-64","VA Mid-Atlantic Health Care Network","6","67994"
"2025-09-30T00:00:00.000","Female","45-64","VA Southeast Network","7","78061"
"2025-09-30T00:00:00.000","Female","45-64","VA Sunshine Healthcare Network","8","67132"
"2025-09-30T00:00:00.000","Female","45-64","VA Mid South Healthcare Network","9","34062"
"2025-09-30T00:00:00.000","Female","45-64","VA VISN 10 Serving Indiana, Michigan","10","58501"
"2025-09-30T00:00:00.000","Female","45-64","VA Great Lakes Health Care System","12","30181"
"2025-09-30T00:00:00.000","Female","45-64","VA Heartland Network","15","27761"
"2025-09-30T00:00:00.000","Female","45-64","South Central VA Health Care Network","16","60139"
"2025-09-30T00:00:00.000","Female","45-64","VA Heart of Texas Health Care Network","17","66198"
"2025-09-30T00:00:00.000","Female","45-64","Rocky Mountain Network","19","42019"
"2025-09-30T00:00:00.000","Female","45-64","Northwest Network","20","42520"
"2025-09-30T00:00:00.000","Female","45-64","Sierra Pacific Network","21","38864"
"2025-09-30T00:00:00.000","Female","45-64","Desert Pacific Healthcare Network","22","58380"
"2025-09-30T00:00:00.000","Female","45-64","VA Midwest Health Care Network","23","29421"
"2025-09-30T00:00:00.000","Female","65-84","VA New England Healthcare System","1","17510"
"2025-09-30T00:00:00.000","Female","65-84","NY/NJ VA Health Care Network","2","18047"
"2025-09-30T00:00:00.000","Female","65-84","VA Healthcare - VISN 4","4","20454"
"2025-09-30T00:00:00.000","Female","65-84","VA Capitol Health Care Network","5","22720"
"2025-09-30T00:00:00.000","Female","65-84","VA Mid-Atlantic Health Care Network","6","35742"
"2025-09-30T00:00:00.000","Female","65-84","VA Southeast Network","7","39359"
"2025-09-30T00:00:00.000","Female","65-84","VA Sunshine Healthcare Network","8","41694"
"2025-09-30T00:00:00.000","Female","65-84","VA Mid South Healthcare Network","9","20794"
"2025-09-30T00:00:00.000","Female","65-84","VA VISN 10 Serving Indiana, Michigan","10","33268"
"2025-09-30T00:00:00.000","Female","65-84","VA Great Lakes Health Care System","12","16320"
"2025-09-30T00:00:00.000","Female","65-84","VA Heartland Network","15","16765"
"2025-09-30T00:00:00.000","Female","65-84","South Central VA Health Care Network","16","32043"
"2025-09-30T00:00:00.000","Female","65-84","VA Heart of Texas Health Care Network","17","32431"
"2025-09-30T00:00:00.000","Female","65-84","Rocky Mountain Network","19","23199"
"2025-09-30T00:00:00.000","Female","65-84","Northwest Network","20","26637"
"2025-09-30T00:00:00.000","Female","65-84","Sierra Pacific Network","21","24355"
"2025-09-30T00:00:00.000","Female","65-84","Desert Pacific Healthcare Network","22","40246"
"2025-09-30T00:00:00.000","Female","65-84","VA Midwest Health Care Network","23","17441"
"2025-09-30T00:00:00.000","Female","85+","VA New England Healthcare System","1","2195"
"2025-09-30T00:00:00.000","Female","85+","NY/NJ VA Health Care Network","2","2883"
"2025-09-30T00:00:00.000","Female","85+","VA Healthcare - VISN 4","4","2173"
"2025-09-30T00:00:00.000","Female","85+","VA Capitol Health Care Network","5","1595"
"2025-09-30T00:00:00.000","Female","85+","VA Mid-Atlantic Health Care Network","6","2259"
"2025-09-30T00:00:00.000","Female","85+","VA Southeast Network","7","2230"
"2025-09-30T00:00:00.000","Female","85+","VA Sunshine Healthcare Network","8","4695"
"2025-09-30T00:00:00.000","Female","85+","VA Mid South Healthcare Network","9","1325"
"2025-09-30T00:00:00.000","Female","85+","VA VISN 10 Serving Indiana, Michigan","10","2924"
"2025-09-30T00:00:00.000","Female","85+","VA Great Lakes Health Care System","12","1522"
"2025-09-30T00:00:00.000","Female","85+","VA Heartland Network","15","1797"
"2025-09-30T00:00:00.000","Female","85+","South Central VA Health Care Network","16","2236"
"2025-09-30T00:00:00.000","Female","85+","VA Heart of Texas Health Care Network","17","2820"
"2025-09-30T00:00:00.000","Female","85+","Rocky Mountain Network","19","2401"
"2025-09-30T00:00:00.000","Female","85+","Northwest Network","20","2428"
"2025-09-30T00:00:00.000","Female","85+","Sierra Pacific Network","21","3264"
"2025-09-30T00:00:00.000","Female","85+","Desert Pacific Healthcare Network","22","4366"
"2025-09-30T00:00:00.000","Female","85+","VA Midwest Health Care Network","23","1724"
"2025-09-30T00:00:00.000","Male","17-44","VA New England Healthcare System","1","106037"
"2025-09-30T00:00:00.000","Male","17-44","NY/NJ VA Health Care Network","2","129028"
"2025-09-30T00:00:00.000","Male","17-44","VA Healthcare - VISN 4","4","119420"
"2025-09-30T00:00:00.000","Male","17-44","VA Capitol Health Care Network","5","121565"
"2025-09-30T00:00:00.000","Male","17-44","VA Mid-Atlantic Health Care Network","6","216601"
"2025-09-30T00:00:00.000","Male","17-44","VA Southeast Network","7","228440"
"2025-09-30T00:00:00.000","Male","17-44","VA Sunshine Healthcare Network","8","195995"
"2025-09-30T00:00:00.000","Male","17-44","VA Mid South Healthcare Network","9","131051"
"2025-09-30T00:00:00.000","Male","17-44","VA VISN 10 Serving Indiana, Michigan","10","221136"
"2025-09-30T00:00:00.000","Male","17-44","VA Great Lakes Health Care System","12","131327"
"2025-09-30T00:00:00.000","Male","17-44","VA Heartland Network","15","115666"
"2025-09-30T00:00:00.000","Male","17-44","South Central VA Health Care Network","16","217176"
"2025-09-30T00:00:00.000","Male","17-44","VA Heart of Texas Health Care Network","17","251215"
"2025-09-30T00:00:00.000","Male","17-44","Rocky Mountain Network","19","187538"
"2025-09-30T00:00:00.000","Male","17-44","Northwest Network","20","178341"
"2025-09-30T00:00:00.000","Male","17-44","Sierra Pacific Network","21","162603"
"2025-09-30T00:00:00.000","Male","17-44","Desert Pacific Healthcare Network","22","285301"
"2025-09-30T00:00:00.000","Male","17-44","VA Midwest Health Care Network","23","124048"
"2025-09-30T00:00:00.000","Male","45-64","VA New England Healthcare System","1","175576"
"2025-09-30T00:00:00.000","Male","45-64","NY/NJ VA Health Care Network","2","207515"
"2025-09-30T00:00:00.000","Male","45-64","VA Healthcare - VISN 4","4","214259"
"2025-09-30T00:00:00.000","Male","45-64","VA Capitol Health Care Network","5","203469"
"2025-09-30T00:00:00.000","Male","45-64","VA Mid-Atlantic Health Care Network","6","310513"
"2025-09-30T00:00:00.000","Male","45-64","VA Southeast Network","7","359551"
"2025-09-30T00:00:00.000","Male","45-64","VA Sunshine Healthcare Network","8","350797"
"2025-09-30T00:00:00.000","Male","45-64","VA Mid South Healthcare Network","9","207008"
"2025-09-30T00:00:00.000","Male","45-64","VA VISN 10 Serving Indiana, Michigan","10","380623"
"2025-09-30T00:00:00.000","Male","45-64","VA Great Lakes Health Care System","12","188781"
"2025-09-30T00:00:00.000","Male","45-64","VA Heartland Network","15","172903"
"2025-09-30T00:00:00.000","Male","45-64","South Central VA Health Care Network","16","330413"
"2025-09-30T00:00:00.000","Male","45-64","VA Heart of Texas Health Care Network","17","330637"
"2025-09-30T00:00:00.000","Male","45-64","Rocky Mountain Network","19","242895"
"2025-09-30T00:00:00.000","Male","45-64","Northwest Network","20","250025"
"2025-09-30T00:00:00.000","Male","45-64","Sierra Pacific Network","21","248455"
"2025-09-30T00:00:00.000","Male","45-64","Desert Pacific Healthcare Network","22","366962"
"2025-09-30T00:00:00.000","Male","45-64","VA Midwest Health Care Network","23","193160"
"2025-09-30T00:00:00.000","Male","65-84","VA New England Healthcare System","1","272079"
"2025-09-30T00:00:00.000","Male","65-84","NY/NJ VA Health Care Network","2","319902"
"2025-09-30T00:00:00.000","Male","65-84","VA Healthcare - VISN 4","4","330692"
"2025-09-30T00:00:00.000","Male","65-84","VA Capitol Health Care Network","5","228986"
"2025-09-30T00:00:00.000","Male","65-84","VA Mid-Atlantic Health Care Network","6","373064"
"2025-09-30T00:00:00.000","Male","65-84","VA Southeast Network","7","440362"
"2025-09-30T00:00:00.000","Male","65-84","VA Sunshine Healthcare Network","8","537730"
"2025-09-30T00:00:00.000","Male","65-84","VA Mid South Healthcare Network","9","274462"
"2025-09-30T00:00:00.000","Male","65-84","VA VISN 10 Serving Indiana, Michigan","10","552336"
"2025-09-30T00:00:00.000","Male","65-84","VA Great Lakes Health Care System","12","280955"
"2025-09-30T00:00:00.000","Male","65-84","VA Heartland Network","15","241480"
"2025-09-30T00:00:00.000","Male","65-84","South Central VA Health Care Network","16","397111"
"2025-09-30T00:00:00.000","Male","65-84","VA Heart of Texas Health Care Network","17","357336"
"2025-09-30T00:00:00.000","Male","65-84","Rocky Mountain Network","19","306281"
"2025-09-30T00:00:00.000","Male","65-84","Northwest Network","20","345651"
"2025-09-30T00:00:00.000","Male","65-84","Sierra Pacific Network","21","351655"
"2025-09-30T00:00:00.000","Male","65-84","Desert Pacific Healthcare Network","22","520807"
"2025-09-30T00:00:00.000","Male","65-84","VA Midwest Health Care Network","23","279713"
"2025-09-30T00:00:00.000","Male","85+","VA New England Healthcare System","1","61200"
"2025-09-30T00:00:00.000","Male","85+","NY/NJ VA Health Care Network","2","75711"
"2025-09-30T00:00:00.000","Male","85+","VA Healthcare - VISN 4","4","71537"
"2025-09-30T00:00:00.000","Male","85+","VA Capitol Health Care Network","5","39823"
"2025-09-30T00:00:00.000","Male","85+","VA Mid-Atlantic Health Care Network","6","61976"
"2025-09-30T00:00:00.000","Male","85+","VA Southeast Network","7","67460"
"2025-09-30T00:00:00.000","Male","85+","VA Sunshine Healthcare Network","8","123580"
"2025-09-30T00:00:00.000","Male","85+","VA Mid South Healthcare Network","9","42799"
"2025-09-30T00:00:00.000","Male","85+","VA VISN 10 Serving Indiana, Michigan","10","98875"
"2025-09-30T00:00:00.000","Male","85+","VA Great Lakes Health Care System","12","60688"
"2025-09-30T00:00:00.000","Male","85+","VA Heartland Network","15","44534"
"2025-09-30T00:00:00.000","Male","85+","South Central VA Health Care Network","16","67651"
"2025-09-30T00:00:00.000","Male","85+","VA Heart of Texas Health Care Network","17","57794"
"2025-09-30T00:00:00.000","Male","85+","Rocky Mountain Network","19","52109"
"2025-09-30T00:00:00.000","Male","85+","Northwest Network","20","58228"
"2025-09-30T00:00:00.000","Male","85+","Sierra Pacific Network","21","71560"
"2025-09-30T00:00:00.000","Male","85+","Desert Pacific Healthcare Network","22","112601"
"2025-09-30T00:00:00.000","Male","85+","VA Midwest Health Care Network","23","57706"
"2026-09-30T00:00:00.000","Female","17-44","VA New England Healthcare System","1","20675"
"2026-09-30T00:00:00.000","Female","17-44","NY/NJ VA Health Care Network","2","25846"
"2026-09-30T00:00:00.000","Female","17-44","VA Healthcare - VISN 4","4","25322"
"2026-09-30T00:00:00.000","Female","17-44","VA Capitol Health Care Network","5","30778"
"2026-09-30T00:00:00.000","Female","17-44","VA Mid-Atlantic Health Care Network","6","60486"
"2026-09-30T00:00:00.000","Female","17-44","VA Southeast Network","7","65777"
"2026-09-30T00:00:00.000","Female","17-44","VA Sunshine Healthcare Network","8","49177"
"2026-09-30T00:00:00.000","Female","17-44","VA Mid South Healthcare Network","9","28417"
"2026-09-30T00:00:00.000","Female","17-44","VA VISN 10 Serving Indiana, Michigan","10","45390"
"2026-09-30T00:00:00.000","Female","17-44","VA Great Lakes Health Care System","12","28973"
"2026-09-30T00:00:00.000","Female","17-44","VA Heartland Network","15","24594"
"2026-09-30T00:00:00.000","Female","17-44","South Central VA Health Care Network","16","52906"
"2026-09-30T00:00:00.000","Female","17-44","VA Heart of Texas Health Care Network","17","62541"
"2026-09-30T00:00:00.000","Female","17-44","Rocky Mountain Network","19","40667"
"2026-09-30T00:00:00.000","Female","17-44","Northwest Network","20","38889"
"2026-09-30T00:00:00.000","Female","17-44","Sierra Pacific Network","21","35182"
"2026-09-30T00:00:00.000","Female","17-44","Desert Pacific Healthcare Network","22","60339"
"2026-09-30T00:00:00.000","Female","17-44","VA Midwest Health Care Network","23","25626"
"2026-09-30T00:00:00.000","Female","45-64","VA New England Healthcare System","1","25300"
"2026-09-30T00:00:00.000","Female","45-64","NY/NJ VA Health Care Network","2","30658"
"2026-09-30T00:00:00.000","Female","45-64","VA Healthcare - VISN 4","4","32593"
"2026-09-30T00:00:00.000","Female","45-64","VA Capitol Health Care Network","5","46254"
"2026-09-30T00:00:00.000","Female","45-64","VA Mid-Atlantic Health Care Network","6","67654"
"2026-09-30T00:00:00.000","Female","45-64","VA Southeast Network","7","77762"
"2026-09-30T00:00:00.000","Female","45-64","VA Sunshine Healthcare Network","8","66811"
"2026-09-30T00:00:00.000","Female","45-64","VA Mid South Healthcare Network","9","33755"
"2026-09-30T00:00:00.000","Female","45-64","VA VISN 10 Serving Indiana, Michigan","10","57168"
"2026-09-30T00:00:00.000","Female","45-64","VA Great Lakes Health Care System","12","29718"
"2026-09-30T00:00:00.000","Female","45-64","VA Heartland Network","15","27389"
"2026-09-30T00:00:00.000","Female","45-64","South Central VA Health Care Network","16","60524"
"2026-09-30T00:00:00.000","Female","45-64","VA Heart of Texas Health Care Network","17","67489"
"2026-09-30T00:00:00.000","Female","45-64","Rocky Mountain Network","19","42258"
"2026-09-30T00:00:00.000","Female","45-64","Northwest Network","20","42358"
"2026-09-30T00:00:00.000","Female","45-64","Sierra Pacific Network","21","38565"
"2026-09-30T00:00:00.000","Female","45-64","Desert Pacific Healthcare Network","22","57930"
"2026-09-30T00:00:00.000","Female","45-64","VA Midwest Health Care Network","23","29079"
"2026-09-30T00:00:00.000","Female","65-84","VA New England Healthcare System","1","18662"
"2026-09-30T00:00:00.000","Female","65-84","NY/NJ VA Health Care Network","2","19334"
"2026-09-30T00:00:00.000","Female","65-84","VA Healthcare - VISN 4","4","21804"
"2026-09-30T00:00:00.000","Female","65-84","VA Capitol Health Care Network","5","24367"
"2026-09-30T00:00:00.000","Female","65-84","VA Mid-Atlantic Health Care Network","6","38345"
"2026-09-30T00:00:00.000","Female","65-84","VA Southeast Network","7","42530"
"2026-09-30T00:00:00.000","Female","65-84","VA Sunshine Healthcare Network","8","44963"
"2026-09-30T00:00:00.000","Female","65-84","VA Mid South Healthcare Network","9","21889"
"2026-09-30T00:00:00.000","Female","65-84","VA VISN 10 Serving Indiana, Michigan","10","35683"
"2026-09-30T00:00:00.000","Female","65-84","VA Great Lakes Health Care System","12","17515"
"2026-09-30T00:00:00.000","Female","65-84","VA Heartland Network","15","17811"
"2026-09-30T00:00:00.000","Female","65-84","South Central VA Health Care Network","16","34280"
"2026-09-30T00:00:00.000","Female","65-84","VA Heart of Texas Health Care Network","17","34548"
"2026-09-30T00:00:00.000","Female","65-84","Rocky Mountain Network","19","24518"
"2026-09-30T00:00:00.000","Female","65-84","Northwest Network","20","28152"
"2026-09-30T00:00:00.000","Female","65-84","Sierra Pacific Network","21","25552"
"2026-09-30T00:00:00.000","Female","65-84","Desert Pacific Healthcare Network","22","42350"
"2026-09-30T00:00:00.000","Female","65-84","VA Midwest Health Care Network","23","18483"
"2026-09-30T00:00:00.000","Female","85+","VA New England Healthcare System","1","2066"
"2026-09-30T00:00:00.000","Female","85+","NY/NJ VA Health Care Network","2","2702"
"2026-09-30T00:00:00.000","Female","85+","VA Healthcare - VISN 4","4","2139"
"2026-09-30T00:00:00.000","Female","85+","VA Capitol Health Care Network","5","1687"
"2026-09-30T00:00:00.000","Female","85+","VA Mid-Atlantic Health Care Network","6","2439"
"2026-09-30T00:00:00.000","Female","85+","VA Southeast Network","7","2490"
"2026-09-30T00:00:00.000","Female","85+","VA Sunshine Healthcare Network","8","4670"
"2026-09-30T00:00:00.000","Female","85+","VA Mid South Healthcare Network","9","1784"
"2026-09-30T00:00:00.000","Female","85+","VA VISN 10 Serving Indiana, Michigan","10","3011"
"2026-09-30T00:00:00.000","Female","85+","VA Great Lakes Health Care System","12","1386"
"2026-09-30T00:00:00.000","Female","85+","VA Heartland Network","15","1753"
"2026-09-30T00:00:00.000","Female","85+","South Central VA Health Care Network","16","2266"
"2026-09-30T00:00:00.000","Female","85+","VA Heart of Texas Health Care Network","17","2855"
"2026-09-30T00:00:00.000","Female","85+","Rocky Mountain Network","19","2426"
"2026-09-30T00:00:00.000","Female","85+","Northwest Network","20","2397"
"2026-09-30T00:00:00.000","Female","85+","Sierra Pacific Network","21","3078"
"2026-09-30T00:00:00.000","Female","85+","Desert Pacific Healthcare Network","22","4377"
"2026-09-30T00:00:00.000","Female","85+","VA Midwest Health Care Network","23","1785"
"2026-09-30T00:00:00.000","Male","17-44","VA New England Healthcare System","1","103994"
"2026-09-30T00:00:00.000","Male","17-44","NY/NJ VA Health Care Network","2","124608"
"2026-09-30T00:00:00.000","Male","17-44","VA Healthcare - VISN 4","4","116298"
"2026-09-30T00:00:00.000","Male","17-44","VA Capitol Health Care Network","5","119166"
"2026-09-30T00:00:00.000","Male","17-44","VA Mid-Atlantic Health Care Network","6","214541"
"2026-09-30T00:00:00.000","Male","17-44","VA Southeast Network","7","227080"
"2026-09-30T00:00:00.000","Male","17-44","VA Sunshine Healthcare Network","8","194202"
"2026-09-30T00:00:00.000","Male","17-44","VA Mid South Healthcare Network","9","130133"
"2026-09-30T00:00:00.000","Male","17-44","VA VISN 10 Serving Indiana, Michigan","10","218156"
"2026-09-30T00:00:00.000","Male","17-44","VA Great Lakes Health Care System","12","128887"
"2026-09-30T00:00:00.000","Male","17-44","VA Heartland Network","15","113722"
"2026-09-30T00:00:00.000","Male","17-44","South Central VA Health Care Network","16","213097"
"2026-09-30T00:00:00.000","Male","17-44","VA Heart of Texas Health Care Network","17","248043"
"2026-09-30T00:00:00.000","Male","17-44","Rocky Mountain Network","19","185374"
"2026-09-30T00:00:00.000","Male","17-44","Northwest Network","20","176562"
"2026-09-30T00:00:00.000","Male","17-44","Sierra Pacific Network","21","157963"
"2026-09-30T00:00:00.000","Male","17-44","Desert Pacific Healthcare Network","22","279468"
"2026-09-30T00:00:00.000","Male","17-44","VA Midwest Health Care Network","23","121023"
"2026-09-30T00:00:00.000","Male","45-64","VA New England Healthcare System","1","166143"
"2026-09-30T00:00:00.000","Male","45-64","NY/NJ VA Health Care Network","2","196748"
"2026-09-30T00:00:00.000","Male","45-64","VA Healthcare - VISN 4","4","204521"
"2026-09-30T00:00:00.000","Male","45-64","VA Capitol Health Care Network","5","197101"
"2026-09-30T00:00:00.000","Male","45-64","VA Mid-Atlantic Health Care Network","6","302963"
"2026-09-30T00:00:00.000","Male","45-64","VA Southeast Network","7","348927"
"2026-09-30T00:00:00.000","Male","45-64","VA Sunshine Healthcare Network","8","340450"
"2026-09-30T00:00:00.000","Male","45-64","VA Mid South Healthcare Network","9","200503"
"2026-09-30T00:00:00.000","Male","45-64","VA VISN 10 Serving Indiana, Michigan","10","363506"
"2026-09-30T00:00:00.000","Male","45-64","VA Great Lakes Health Care System","12","180635"
"2026-09-30T00:00:00.000","Male","45-64","VA Heartland Network","15","166953"
"2026-09-30T00:00:00.000","Male","45-64","South Central VA Health Care Network","16","323665"
"2026-09-30T00:00:00.000","Male","45-64","VA Heart of Texas Health Care Network","17","328789"
"2026-09-30T00:00:00.000","Male","45-64","Rocky Mountain Network","19","238609"
"2026-09-30T00:00:00.000","Male","45-64","Northwest Network","20","243618"
"2026-09-30T00:00:00.000","Male","45-64","Sierra Pacific Network","21","240424"
"2026-09-30T00:00:00.000","Male","45-64","Desert Pacific Healthcare Network","22","356832"
"2026-09-30T00:00:00.000","Male","45-64","VA Midwest Health Care Network","23","186124"
"2026-09-30T00:00:00.000","Male","65-84","VA New England Healthcare System","1","264432"
"2026-09-30T00:00:00.000","Male","65-84","NY/NJ VA Health Care Network","2","308095"
"2026-09-30T00:00:00.000","Male","65-84","VA Healthcare - VISN 4","4","319430"
"2026-09-30T00:00:00.000","Male","65-84","VA Capitol Health Care Network","5","225365"
"2026-09-30T00:00:00.000","Male","65-84","VA Mid-Atlantic Health Care Network","6","368933"
"2026-09-30T00:00:00.000","Male","65-84","VA Southeast Network","7","438008"
"2026-09-30T00:00:00.000","Male","65-84","VA Sunshine Healthcare Network","8","525447"
"2026-09-30T00:00:00.000","Male","65-84","VA Mid South Healthcare Network","9","271895"
"2026-09-30T00:00:00.000","Male","65-84","VA VISN 10 Serving Indiana, Michigan","10","541371"
"2026-09-30T00:00:00.000","Male","65-84","VA Great Lakes Health Care System","12","272889"
"2026-09-30T00:00:00.000","Male","65-84","VA Heartland Network","15","236497"
"2026-09-30T00:00:00.000","Male","65-84","South Central VA Health Care Network","16","391004"
"2026-09-30T00:00:00.000","Male","65-84","VA Heart of Texas Health Care Network","17","352515"
"2026-09-30T00:00:00.000","Male","65-84","Rocky Mountain Network","19","299319"
"2026-09-30T00:00:00.000","Male","65-84","Northwest Network","20","336807"
"2026-09-30T00:00:00.000","Male","65-84","Sierra Pacific Network","21","341667"
"2026-09-30T00:00:00.000","Male","65-84","Desert Pacific Healthcare Network","22","506881"
"2026-09-30T00:00:00.000","Male","65-84","VA Midwest Health Care Network","23","272569"
"2026-09-30T00:00:00.000","Male","85+","VA New England Healthcare System","1","60272"
"2026-09-30T00:00:00.000","Male","85+","NY/NJ VA Health Care Network","2","73948"
"2026-09-30T00:00:00.000","Male","85+","VA Healthcare - VISN 4","4","72005"
"2026-09-30T00:00:00.000","Male","85+","VA Capitol Health Care Network","5","39238"
"2026-09-30T00:00:00.000","Male","85+","VA Mid-Atlantic Health Care Network","6","62164"
"2026-09-30T00:00:00.000","Male","85+","VA Southeast Network","7","68607"
"2026-09-30T00:00:00.000","Male","85+","VA Sunshine Healthcare Network","8","124857"
