"fiscal_year","unique_identifier","deal_number","decision","decision_date","expiration_date","brokered","deal_cancelled","country","program","policy_type","decision_authority","primary_export_product_naics_sic_code","product_description","term","primary_applicant","primary_lender","primary_exporter","primary_exporter_city","primary_exporter_state_code","primary_exporter_state_name","primary_borrower","primary_source_of_repayment_psor","working_capital_delegated_authority","approved_declined_amount","disbursed_shipped_amount","undisbursed_exposure_amount","outstanding_exposure_amount","small_business_authorized_amount","woman_owned_authorized_amount","minority_owned_authorized_amount","loan_interest_rate","multiyear_working_capital_extension"
"2008","09421165ST0001","421165","Approved","2008-02-14T00:00:00.000","2009-03-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","423450","Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers","Short Term","Lonestar International","N/A","Lonestar International","Missouri City","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"200000","4292","0","0","200000","0","200000","N/A",
"2008","09421978MT0001","421978","Approved","2008-03-06T00:00:00.000","2008-04-25T00:00:00.000","Yes","No","Mexico","Insurance","MSM","Individual Delegated Authority","423830","Industrial Machinery and Equipment Merchant Wholesalers","Medium Term","Pacific Western Bank","Pacific Western Bank","R&D Equipment Company, Inc.","Fort Worth","TX","Texas","Sesajal, S.A. De C.V.","Impulsora Iñigo, S.A. De C.V.",,"128958.93","128270.17","0","0","32317.10786","0","0","N/A",
"2008","09421978MT0002","421978","Approved","2008-04-11T00:00:00.000","2008-04-24T00:00:00.000","Yes","No","Mexico","Insurance","MSM","Individual Delegated Authority","423830","Industrial Machinery and Equipment Merchant Wholesalers","Medium Term","Pacific Western Bank","Pacific Western Bank","R&D Equipment Company, Inc.","Fort Worth","TX","Texas","Sesajal, S.A. De C.V.","Impulsora Iñigo, S.A. De C.V.",,"0","0.07","0","0","0","0","0","N/A",
"2008","09422980ST0001","422980","Approved","2008-05-07T00:00:00.000","2009-06-01T00:00:00.000","Yes","No","Ghana","Insurance","ESS","Individual Delegated Authority","424510","Grain and Field Bean Merchant Wholesalers","Short Term","Coastal Rice & Futures Inc","N/A","Coastal Rice & Futures Inc","Houston","TX","Texas","Parry & Company Limited","Parry & Company Limited",,"735000","245713","0","0","735000","0","0","N/A",
"2008","09423766ST0001","423766","Approved","2008-07-11T00:00:00.000","2009-07-01T00:00:00.000","Yes","No","India","Insurance","ESS","Individual Delegated Authority","337127","Institutional Furniture Manufacturing","Short Term","Durcon Laboratory Tops, Inc.","N/A","Durcon Laboratory Tops, Inc.","Taylor","TX","Texas","Zeba Lab Furniture Private Limited","Zeba Lab Furniture Private Limited",,"45000","45933.77","0","0","45000","0","0","N/A",
"2008","09424152ST0001","424152","Approved","2008-02-22T00:00:00.000","2009-02-20T00:00:00.000","Yes","No","Mexico","Insurance","ESS","Individual Delegated Authority","311111","Dog and Cat Food Manufacturing","Short Term","Valley Feed And Supply Inc.","Bank Of The West","Bank Of The West","El Paso","TX","Texas","Alimentos Y Forrages Del Norte, S.A. De C.V.","Alimentos Y Forrages Del Norte, S.A. De C.V.",,"630000","170819.98","0","0","630000","0","0","N/A",
"2008","09424377MT0001","424377","Approved","2008-05-08T00:00:00.000","2009-04-01T00:00:00.000","Yes","No","Costa Rica","Insurance","MTR","Loan/Credit Committee","333923","Overhead Traveling Crane, Hoist, and Monorail System Manufacturing","Medium Term","PNC Bank N.A.","PNC Bank N.A.","Scott-Macon Equipment","Houston","TX","Texas","Constructora Santa Fe Limitada","Constructora Santa Fe Limitada",,"2222048.4","0","0","0","556845.329","0","0","N/A",
"2008","09424430ST0001","424430","Approved","2008-04-08T00:00:00.000","2009-04-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ESC","Individual Delegated Authority","325188","All Other Basic Inorganic Chemical Manufacturing","Short Term","Neutrex, Inc.","N/A","Neutrex, Inc.","Houston","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"500000","384711.51","0","0","500000","0","0","N/A",
"2008","09424635ST0001","424635","Approved","2008-03-31T00:00:00.000","2009-03-01T00:00:00.000","Yes","No","Mexico","Insurance","ESS","Individual Delegated Authority","423830","Industrial Machinery and Equipment Merchant Wholesalers","Short Term","New Tech Systems, Inc.","N/A","New Tech Systems, Inc.","Midland","TX","Texas","Pemex Exploración y Producción","Pemex Exploración y Producción",,"1564380","1570200","0","0","1564380","0","0","N/A",
"2008","09424719ST0001","424719","Approved","2008-04-11T00:00:00.000","2009-05-01T00:00:00.000","Yes","No","Mexico","Insurance","FB","Individual Delegated Authority","424490","Other Grocery and Related Products Merchant Wholesalers","Short Term","Banco Monex, S.A., Institucion De Banca Multiple Monex Grupo Financiero","Banco Monex, S.A., Institucion De Banca Multiple Monex Grupo Financiero","Gunler, Inc.","The Woodlands","TX","Texas","Gunler Sa De Cv","Gunler Sa De Cv",,"630000","1386277.4","0","0","157878","0","0","N/A",
"2008","09425204ST0001","425204","Approved","2008-03-26T00:00:00.000","2009-03-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ESC","Individual Delegated Authority","334519","Other Measuring and Controlling Device Manufacturing","Short Term","Ludlum Measurements Inc","N/A","Ludlum Measurements Inc","Sweetwater","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"600000","2350351.28","0","0","600000","0","0","N/A",
"2008","09425303ST0001","425303","Approved","2008-05-08T00:00:00.000","2009-05-15T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","423450","Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers","Short Term","OFT Enterprises, Inc.","N/A","Oft Enterprises, Inc.","Houston","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"750000","0","0","0","750000","0","0","N/A",
"2008","09426531MT0001","426531","Approved","2008-06-27T00:00:00.000","2008-11-05T00:00:00.000","Yes","No","Mexico","Insurance","MSM","Loan/Credit Committee","333913","Measuring And Dispensing Pump Manufacturing","Medium Term","PNC Bank N.A.","PNC Bank N.A.","Grupo Petrogas Llc","Mcallen","TX","Texas","Estación de Servicio Puerta de México, S.A. de C.V.","Urzes, S.A.de C.V.",,"803983","803983","0","0","201478.1398","0","0","N/A",
"2008","09426532MT0001","426532","Approved","2008-05-27T00:00:00.000","2008-09-01T00:00:00.000","Yes","No","Mexico","Insurance","MSM","Loan/Credit Committee","333913","Measuring And Dispensing Pump Manufacturing","Medium Term","PNC Bank N.A.","PNC Bank N.A.","Grupo Petrogas Llc","Mcallen","TX","Texas","Estaciones de Servicio Auto S.A. de C.V.","Estaciones de Servicio Auto S.A. de C.V.",,"519333","519333","0","0","130144.8498","0","0","N/A",
"2008","09426533MT0001","426533","Approved","2008-05-27T00:00:00.000","2008-09-01T00:00:00.000","Yes","No","Mexico","Insurance","MSM","Loan/Credit Committee","333913","Measuring And Dispensing Pump Manufacturing","Medium Term","PNC Bank N.A.","PNC Bank N.A.","Grupo Petrogas Llc","Mcallen","TX","Texas","Estaciones de Servicio, S.A. de C.V.","Estaciones de Servicio Auto S.A. de C.V.",,"661895","538992.56","0","0","165870.887","0","0","N/A",
"2008","09426552MT0001","426552","Approved","2008-06-24T00:00:00.000","2008-12-15T00:00:00.000","Yes","No","Mexico","Insurance","MSM","Loan/Credit Committee","333913","Measuring And Dispensing Pump Manufacturing","Medium Term","PNC Bank N.A.","PNC Bank N.A.","Grupo Petrogas Llc","Mcallen","TX","Texas","Estación Rio Tijuana, S.A. de C.V.","Urzes, S.A.de C.V.",,"661310","661310","0","0","165724.286","0","0","N/A",
"2008","09426555MT0001","426555","Approved","2008-05-27T00:00:00.000","2008-11-01T00:00:00.000","Yes","No","Mexico","Insurance","MSM","Loan/Credit Committee","333913","Measuring And Dispensing Pump Manufacturing","Medium Term","PNC Bank N.A.","PNC Bank N.A.","Grupo Petrogas Llc","Mcallen","TX","Texas","Orsan del Norte, S.A. de C.V.","Estaciones de Servicio Auto S.A. de C.V.",,"281893.96","281893.9","0","0","70642.62638","0","0","N/A",
"2008","09426575MT0001","426575","Approved","2008-06-27T00:00:00.000","2008-11-15T00:00:00.000","Yes","No","Mexico","Insurance","MSM","Loan/Credit Committee","447110","Gasoline Stations with Convenience Stores","Medium Term","PNC Bank N.A.","PNC Bank N.A.","Grupo Petrogas Llc","Mcallen","TX","Texas","Petroliferos la Territorial, S.A. de C.V.","Urzes, S.A.de C.V.",,"905842","905842","0","0","227004.0052","0","0","N/A",
"2008","09426591ST0001","426591","Approved","2008-07-14T00:00:00.000","2009-08-28T00:00:00.000","Yes","No","Mexico","Insurance","FB","Loan/Credit Committee","111920","Cotton Farming","Short Term","Espirito Santo Bank","Espirito Santo Bank","Paul Reinhart, Inc","Richardson","TX","Texas","Grupo Moyel, S.A. de C.V.","Grupo Moyel, S.A. de C.V.",,"4500000","9133448.54","0","0","1127700","0","0","N/A",
"2008","09426752MT0001","426752","Approved","2008-06-18T00:00:00.000","2008-09-30T00:00:00.000","Yes","No","Mexico","Insurance","MTR","Individual Delegated Authority","333924","Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing","Medium Term","PNC Bank N.A.","PNC Bank N.A.","American Lift & Equipment, Inc","Alvin","TX","Texas","Gruas San Luis S.A. de C.V.","Gruas San Luis S.A. de C.V.",,"862920","0","0","0","216247.752","0","0","N/A",
"2008","09426907ST0001","426907","Approved","2008-05-14T00:00:00.000","2009-05-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","488190","Other Support Activities for Air Transportation","Short Term","Texas Air Services Inc.","Regions Bank","Texas Air Services Inc.","Dickinson","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"750000","1725175.43","0","0","750000","0","0","N/A",
"2008","09427312ST0001","427312","Approved","2008-04-10T00:00:00.000","2009-03-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","333132","Oil and Gas Field Machinery and Equipment Manufacturing","Short Term","Winger Machine & Tool","N/A","Winger Machine & Tool","San Angelo","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"250000","105339.91","0","0","250000","0","0","N/A",
"2008","09427804ST0001","427804","Approved","2008-07-30T00:00:00.000","2009-08-30T00:00:00.000","Yes","No","Mexico","Insurance","FB","Individual Delegated Authority","423310","Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers","Short Term","Total Bank","Total Bank","El Paso Lumber & Plywood, Inc","El Paso","TX","Texas","Maderas Integradas, S.A. de C.V.","Maderas Integradas, S.A. de C.V.",,"2700000","4596966.62","0","0","676620","0","0","N/A",
"2008","09429308ST0001","429308","Approved","2008-06-02T00:00:00.000","2009-05-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ESC","Individual Delegated Authority","335311","Power, Distribution, and Specialty Transformer Manufacturing","Short Term","Sunbelt Transformer, Ltd","N/A","Sunbelt Transformer, Ltd","Temple","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"250000","96112.5","0","0","250000","0","0","N/A",
"2008","09429469ST0001","429469","Approved","2008-08-14T00:00:00.000","2009-08-31T00:00:00.000","Yes","No","Mexico","Insurance","FB","Individual Delegated Authority","339999","All Other Miscellaneous Manufacturing","Short Term","Banco Monex, S.A., Institucion de Banca Multiple, Monex Grupo Financiero","Banco Monex, S.A., Institucion de Banca Multiple, Monex Grupo Financiero","Tex Trail Inc.","Mount Pleasant","TX","Texas","Grupo Remolques del Norte, S.A. de C.V.","Grupo Remolques del Norte, S.A. de C.V.",,"450000","552988.76","0","0","112770","0","0","N/A",
"2008","09429934ST0001","429934","Approved","2008-06-16T00:00:00.000","2009-06-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","484230","Specialized Freight (except Used Goods) Trucking, Long-Distance","Short Term","Raider Express, Inc.","Frost Bank","Raider Express, Inc.","Fort Worth","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"1000000","198000","0","0","1000000","0","0","N/A",
"2008","09430135ST0001","430135","Approved","2008-09-16T00:00:00.000","2009-10-01T00:00:00.000","Yes","No","Mexico","Insurance","FB","Loan/Credit Committee","424590","Other Farm Product Raw Material Merchant Wholesalers","Short Term","PNC Bank N.A.","PNC Bank N.A.","Plains Cotton Cooperative Association","Lubbock","TX","Texas","Inmobiliaria Magenta, S.A. de C.V.","Inmobiliaria Magenta, S.A. de C.V.",,"9000000","8501542.54","0","0","2255400","0","0","N/A",
"2008","09430278MT0001","430278","Approved","2008-08-26T00:00:00.000","2009-02-01T00:00:00.000","Yes","No","Brazil","Insurance","MTS","Loan/Credit Committee","336411","Aircraft Manufacturing","Medium Term","Air Tractor, Inc.","Wells Fargo Bank N.A.","Air Tractor, Inc.","Olney","TX","Texas","Mr. Erai Maggi Scheffer","Mr. Erai Maggi Scheffer",,"952301.88","952301.87","0","0","952301.88","952301.88","0","N/A",
"2008","09430284MT0001","430284","Approved","2008-08-21T00:00:00.000","2009-02-01T00:00:00.000","Yes","No","Brazil","Insurance","MTS","Loan/Credit Committee","336411","Aircraft Manufacturing","Medium Term","Air Tractor, Inc.","Wells Fargo Bank N.A.","Air Tractor, Inc.","Olney","TX","Texas","Mr. Erai Maggi Scheffer","Mr. Erai Maggi Scheffer",,"613305","613304.88","0","0","613305","613305","0","N/A",
"2008","09430436ST0001","430436","Approved","2008-06-24T00:00:00.000","2009-06-01T00:00:00.000","No","No","Panama","Insurance","ESS","Individual Delegated Authority","332439","Other Metal Container Manufacturing","Short Term","Transcom International Inc","N/A","Transcom International Inc","Sealy","TX","Texas","Productos Lux, S. A.","Productos Lux, S. A.",,"13500","5972","0","0","13500","0","0","N/A",
"2008","09430438ST0001","430438","Approved","2008-08-11T00:00:00.000","2009-08-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","424990","Other Miscellaneous Nondurable Goods Merchant Wholesalers","Short Term","Gunler, Inc.","N/A","Gunler, Inc.","The Woodlands","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"450000","291911.81","0","0","450000","0","450000","N/A",
"2008","09430678MT0001","430678","Approved","2008-07-11T00:00:00.000","2009-07-01T00:00:00.000","Yes","No","Mexico","Insurance","MTR","Loan/Credit Committee","333120","Construction Machinery Manufacturing","Medium Term","PNC Bank N.A.","PNC Bank N.A.","Cim Industrial Machinery Inc.","Houston","TX","Texas","Momatt, S.A. de C.V.","Momatt, S.A. de C.V.",,"1730430","1607107.9","0","0","433645.758","0","0","N/A",
"2008","09432154ST0001","432154","Approved","2008-08-01T00:00:00.000","2009-08-01T00:00:00.000","Yes","No","Mexico","Insurance","ESS","Individual Delegated Authority","325199","All Other Basic Organic Chemical Manufacturing","Short Term","Quim Export Inc","N/A","Quim Export Inc","Houston","TX","Texas","Global Drilling Fluids de Mexico, S.A. de C.V.","Global Drilling Fluids de Mexico, S.A. de C.V.",,"180000","736200","0","0","180000","0","180000","N/A",
"2008","09432429ST0001","432429","Approved","2008-08-15T00:00:00.000","2009-07-15T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","333120","Construction Machinery Manufacturing","Short Term","Tesmec USA, Inc.","Southwest Securities, FSB","Tesmec Usa, Inc.","Alvarado","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"2000000","0","0","0","2000000","0","0","N/A",
"2008","09432480ST0001","432480","Approved","2008-08-28T00:00:00.000","2009-08-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ESC","Individual Delegated Authority","334511","Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System","Short Term","Freeflight Acquisition Corporation","N/A","Freeflight Acquisition Corporation","Waco","TX","Texas","Royal Jordanian Airlines","Royal Jordanian Airlines",,"700000","1013720.49","0","0","700000","0","0","N/A",
"2008","09433888ST0001","433888","Approved","2008-08-21T00:00:00.000","2009-09-01T00:00:00.000","Yes","No","Libya","Insurance","ESS","Individual Delegated Authority","333132","Oil and Gas Field Machinery and Equipment Manufacturing","Short Term","TIW Corporation","N/A","Tiw Corporation","Houston","TX","Texas","Arabian Gulf Oil Company","British Arab Commercial Bank Ltd.",,"722000","0","0","0","722000","0","0","N/A",
"2008","09434076ST0001","434076","Approved","2008-08-05T00:00:00.000","2009-08-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ENB","Individual Delegated Authority","333120","Construction Machinery Manufacturing","Short Term","Spiradrill, Inc.","N/A","Spiradrill, Inc.","Smithville","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"1000000","462900","0","0","1000000","0","0","N/A",
"2008","09434085ST0001","434085","Approved","2008-08-08T00:00:00.000","2009-07-01T00:00:00.000","No","No","Mexico","Insurance","ESS","Individual Delegated Authority","511210","Software Publishers","Short Term","Point Cross Inc.","N/A","Point Cross Inc.","Sugar Land","TX","Texas","Compania Mexicana de Exploraciones S.A de C.V.","Compania Mexicana de Exploraciones S.A de C.V.",,"450000","339100","0","0","450000","0","450000","N/A",
"2008","09434410ST0001","434410","Approved","2008-08-28T00:00:00.000","2009-08-01T00:00:00.000","Yes","No","Mexico","Insurance","ESS","Individual Delegated Authority","325110","Petrochemical Manufacturing","Short Term","Envirochem Services Inc.","N/A","Envirochem Services Inc.","Friendswood","TX","Texas","Petroquimica del Golfo, S.A. de C.V.","Petroquimica del Golfo, S.A. de C.V.",,"90000","104962.29","0","0","90000","0","0","N/A",
"2008","09434767ST0001","434767","Approved","2008-09-11T00:00:00.000","2009-09-01T00:00:00.000","Yes","No","Multiple - Countries","Insurance","ESC","Individual Delegated Authority","446120","Cosmetics, Beauty Supplies, and Perfume Stores","Short Term","Advanced Beauty Systems Inc.","N/A","Advanced Beauty Systems Inc.","Dallas","TX","Texas","Multiple - Borrowers","Multiple - PSORs",,"500000","1016070.27","0","0","500000","500000","0","N/A",
"2008","09435847ST0001","435847","Approved","2008-08-28T00:00:00.000","2009-08-27T00:00:00.000","Yes","No","Peru","Insurance","FB","Individual Delegated Authority","333131","Mining Machinery and Equipment Manufacturing","Short Term","Espirito Santo Bank","Espirito Santo Bank","Dresser Inc.","Houston","TX","Texas","Petro Aceros S.A.C.","Petro Aceros S.A.C.",,"630000","1038873.41","0","0","157878","0","0","N/A",
"2009","07084134XX0001","AP084134XX","Approved","2009-04-23T00:00:00.000","2010-04-20T00:00:00.000","No","No","Mexico","Loan","N/A","Board","1381","Drilling Oil and Gas Wells","Long Term","Petroleos Mexicanos","Ex-Im Bank","Noble Drilling Corporation","Sugar Land","TX","Texas","Petroleos Mexicanos","Petroleos Mexicanos",,"600000000","600000000","0","0","4014000","0","0","3.81",
"2009","07084135XX0001","AP084135XX","Approved","2009-04-30T00:00:00.000","2010-04-20T00:00:00.000","No","No","Mexico","Loan","N/A","Board","213113","Support Activities for Coal Mining","Long Term","Petroleos Mexicanos","Ex-Im Bank","Pride International Ltd","Houston","TX","Texas","Petroleos Mexicanos","Petroleos Mexicanos",,"150000000","150000000","0","0","1002000","0","0","3.81",
"2009","07084137XX0001","AP084137XX","Approved","2009-04-23T00:00:00.000","2010-04-20T00:00:00.000","No","No","Mexico","Loan","N/A","Board","1381","Drilling Oil and Gas Wells","Long Term","Petroleos Mexicanos","Ex-Im Bank","Diamond Offshore Drilling Services","Houston","TX","Texas","Petroleos Mexicanos","Petroleos Mexicanos",,"300000000","300000000","0","0","198000","0","0","3.81",
"2009","08075258XJ0001","AP075258XJ","Approved","2008-11-26T00:00:00.000","2009-12-08T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5172","Petroleum and Petroleum Products Wholesalers - Exce","Short Term","Frost National Bank","Frost National Bank","Elare Partners Ltd","San Antonio","TX","Texas","Elare Partners Ltd","Elare Partners Ltd","Yes","6300000","6300000","0","0","6300000","0","6300000","N/A",
"2009","08075771XF0001","AP075771XF","Approved","2009-04-10T00:00:00.000","2009-07-31T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5147","Meats and Meat Products","Short Term","Wells Fargo Bank Minnesota Na","Wells Fargo, N.A.","Agri-West International Inc","San Antonio","TX","Texas","Agri-West International Inc","Agri-West International Inc","Yes","1350000","1350000","0","0","1350000","0","0","N/A",
"2009","08075771XF0002","AP075771XF","Approved","2009-08-25T00:00:00.000","2009-09-29T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5147","Meats and Meat Products","Short Term","Wells Fargo Bank Minnesota Na","Wells Fargo, N.A.","Agri-West International Inc","San Antonio","TX","Texas","Agri-West International Inc","Agri-West International Inc","Yes","1350000","1350000","0","0","1350000","0","0","N/A",
"2009","08076375XI0001","AP076375XI","Approved","2009-07-23T00:00:00.000","2010-06-23T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","423610","Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment","Short Term","Jpmorgan Chase Bank","Jpmorgan Chase Bank","Ohm International Corporation","Houston","TX","Texas","Ohm International Corporation","Ohm International Corporation","Yes","3150000","3150000","0","0","3150000","0","0","N/A",
"2009","08077069XF0002","AP077069XF","Approved","2009-07-31T00:00:00.000","2010-05-05T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5147","Meats and Meat Products","Short Term","Frost National Bank","Frost National Bank","Almacenes De Tejas, Lp","San Antonio","TX","Texas","Almacenes De Tejas, Lp","Almacenes De Tejas, Lp","Yes","3825000","3825000","0","0","3825000","0","0","N/A",
"2009","08077545XF0001","AP077545XF","Approved","2008-11-26T00:00:00.000","2010-01-16T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5153","Grain and Field Beans","Short Term","Frost National Bank","Frost National Bank","U.S. Grain & Feed Ingredients, Inc.","San Antonio","TX","Texas","U.S. Grain & Feed Ingredients, Inc.","U.S. Grain & Feed Ingredients, Inc.","Yes","270000","270000","0","0","270000","0","0","N/A",
"2009","08078604XE0001","AP078604XE","Approved","2009-04-30T00:00:00.000","2010-09-30T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","325199","All Other Basic Organic Chemical Manufacturing","Short Term","Amegy Bank National Association","Amegy Bank National Association","Merichem Company","Houston","TX","Texas","Merichem Company","Merichem Company","Yes","4500000","4500000","0","0","4500000","0","0","N/A",
"2009","08079756XF0001","AP079756XF","Approved","2009-07-23T00:00:00.000","2010-06-10T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","333912","Air and Gas Compressor Manufacturing","Short Term","Amegy Bank National Association","Amegy Bank National Association","Neuman And Esser Usa Inc","Katy","TX","Texas","Neuman And Esser Usa Inc","Neuman And Esser Usa Inc","Yes","900000","900000","0","0","900000","0","0","N/A",
"2009","08079877XD0002","AP079877XD","Approved","2009-06-17T00:00:00.000","2009-07-15T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3585","Air-Conditioning and Warm Air Heating Equipment an","Short Term","Comerica Bank","Comerica Bank Texas","Auto Air Export Inc.","Irving","TX","Texas","Auto Air Export Inc.","Auto Air Export Inc.","Yes","900000","900000","0","0","900000","900000","900000","N/A",
"2009","08079877XD0003","AP079877XD","Approved","2009-08-10T00:00:00.000","2010-07-15T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3585","Air-Conditioning and Warm Air Heating Equipment an","Short Term","Comerica Bank","Comerica Bank Texas","Auto Air Export Inc.","Irving","TX","Texas","Auto Air Export Inc.","Auto Air Export Inc.","Yes","6300000","6300000","0","0","6300000","6300000","6300000","N/A",
"2009","08080189XD0001","AP080189XD","Approved","2009-02-20T00:00:00.000","2009-12-24T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","424720","Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations","Short Term","Frost National Bank","Frost National Bank","Mineral Processing & Marketing Inc.","Corpus Christi","TX","Texas","Mineral Processing & Marketing Inc.","Mineral Processing & Marketing Inc.","Yes","675000","675000","0","0","675000","0","0","N/A",
"2009","08080252XE0001","AP080252XE","Approved","2009-08-03T00:00:00.000","2010-06-29T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3498","Fabricated Pipe and Pipe Fittings","Short Term","Jpmorgan Chase Bank N.A.","Jpmorgan Chase Bank N.A.","Rilco Manufacturing Company","Houston","TX","Texas","Rilco Manufacturing Company","Rilco Manufacturing Company","Yes","2700000","2700000","0","0","2700000","0","0","N/A",
"2009","08080445XB0001","AP080445XB","Approved","2009-08-04T00:00:00.000","2010-02-26T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3569","General Industrial Machinery and Equipment - NEC","Short Term","Wells Fargo Bank Minnesota Na","Wells Fargo, N.A.","Generon Igs Inc","Houston","TX","Texas","Generon Igs Inc","Generon Igs Inc","Yes","3600000","3600000","0","0","3600000","0","0","N/A",
"2009","08081166XD0002","AP081166XD","Approved","2009-07-01T00:00:00.000","2010-05-09T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3533","Oil and Gas Field Machinery and Equipment","Short Term","Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na","Flare Industries, Llc","Austin","TX","Texas","Flare Industries, Llc","Flare Industries, Llc","Yes","4477500","4477500","0","0","4477500","0","0","N/A",
"2009","08082115XC0001","AP082115XC","Approved","2008-12-19T00:00:00.000","2009-09-27T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","8711","Engineering Services","Short Term","Jpmorgan Chase Bank","Jpmorgan Chase Bank","Gtc Technology Lp","Houston","TX","Texas","Gtc Technology Lp","Gtc Technology Lp","Yes","1440000","900000","0","0","1440000","0","1440000","N/A",
"2009","08082189XC0001","AP082189XC","Approved","2008-12-22T00:00:00.000","2009-11-05T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","423440","Other Commercial Equipment Merchant Wholesalers","Short Term","Bank Of Texas, National Association","Bank Of Texas, National Association","North American Trade Corporati","Montgomery","TX","Texas","North American Trade Corporati","North American Trade Corporati","Yes","900000","900000","0","0","900000","0","900000","N/A",
"2009","08082189XD0001","AP082189XD","Approved","2009-05-11T00:00:00.000","2010-01-30T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","N/A","N/A","Short Term","Bank Of Texas, National Association","Bank Of Texas, National Association","North American Trade Corporati","Montgomery","TX","Texas","North American Trade Corporati","North American Trade Corporati","Yes","0","0","0","0","0","0","0","N/A",
"2009","08082310XB0001","AP082310XB","Approved","2009-08-24T00:00:00.000","2010-08-07T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3845","Electromedical and Electrotherapeutic Apparatus","Short Term","Comerica Incorporated","Comerica Bank Texas","Mcri, Inc.","Austin","TX","Texas","Mcri, Inc.","Mcri, Inc.","Yes","2250000","2250000","0","0","2250000","0","0","N/A",
"2009","08082477XB0001","AP082477XB","Approved","2009-05-11T00:00:00.000","2010-04-11T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5082","Construction and Mining Machinery and Equipment","Short Term","Amegy Bank National Association","Amegy Bank National Association","Ceca Supply & Services Inc.","Houston","TX","Texas","Ceca Supply & Services Inc.","Ceca Supply & Services Inc.","Yes","9000000","9000000","0","0","9000000","0","9000000","N/A",
"2009","08082608XB0001","AP082608XB","Approved","2009-07-15T00:00:00.000","2009-10-04T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3585","Air-Conditioning and Warm Air Heating Equipment an","Short Term","Jpmorgan Chase Bank","Jpmorgan Chase Bank","Turbine Air Systems Ltd","Houston","TX","Texas","Turbine Air Systems Ltd","Turbine Air Systems Ltd","Yes","5400000","5400000","0","0","5400000","0","0","N/A",
