"provider_name","address1","address2","city","state","zip","last_report_date","public_website","phone_number","geopoint"
"KROGER PHARMACY 01400838","1161 E DAYTON YELLOW SPRINGS RD",,"FAIRBORN","OH","45324","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-83.995 39.785975)"
"FANNIN CO MED AND ADMIN CONS SITE","165 Blue Ridge Overlook",,"Blue Ridge","GA","30513","2022-08-16T00:00:00.000",,"706-946-4647","POINT (-84.32736 34.87378)"
"CVS Store #07889","8025 LEE VISTA BLVD","CVS Pharmacy","ORLANDO","FL","32829","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.27562 28.466475)"
"CVS STORE #07017","1130 S. VETERANS PKWY","CVS Pharmacy","BLOOMINGTON","IL","61704","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-88.961862 40.460575)"
"WALGREENS STORE #06795","3351 W MAIN ST",,"ST CHARLES","IL","60175","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-3351+w+main+st-st%20charles-il-60175/id=6795",,"POINT (-88.35888 41.91773)"
"CVS Store #08323","4426 WILLIAMS DR","CVS Pharmacy","GEORGETOWN","TX","78628","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-97.71765 30.68266)"
"CVS STORE #09111","16773 BERNARDO CENTER DR","CVS Pharmacy","RANCHO BERNARDO","CA","92128","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-117.073347 33.01828)"
"CVS Store #10893","5812 RIDGE RD.","CVS Pharmacy","PARMA","OH","44129","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.73533 41.40438)"
"CVS Store #07564","625 E. ROOSEVELT BOULEVARD","CVS Pharmacy","MONROE","NC","28112","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.519245 34.97574)"
"CVS Store #05458","2565 LONDON GROVEPORT RD.","CVS Pharmacy","GROVE CITY","OH","43123","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-83.074212 39.83834)"
"GHMS CUMMING FAM HLTH CTR","260 Elm St",,"Cumming","GA","30040","2022-08-15T00:00:00.000","https://www.ghms-inc.org/","770-887-1668","POINT (-84.13724 34.21327)"
"COMM OF HOPE CONWAY HLTH CTR","4 Atlantic St SW","Conway Health Resource Center","Washington","DC","20032","2022-08-02T00:00:00.000","http://www.communityofhopedc.org","202-232-7356","POINT (-77.00775 38.83131)"
"CVS Store #06611","5925 E. 71ST ST.","CVS Pharmacy","INDIANAPOLIS","IN","46220","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-86.06657 39.88279)"
"CVS Store #07156","605 W. CAMPBELL RD.","CVS Pharmacy","RICHARDSON","TX","75080","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-96.740915 32.977655)"
"JAI PHARMACY","1810 Crain Hway S","Unit B","Glen Burnie","MD","21061","2022-08-25T00:00:00.000",,,"POINT (-76.63298 39.14107)"
"CVS Store #03671","10701 INTERNATIONAL DRIVE","CVS Pharmacy","ORLANDO","FL","32821","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.455475 28.40765)"
"CVS Store #07049","10100 SOUTH MAIN ST","CVS Pharmacy","ARCHDALE","NC","27263","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-79.95114 35.90179)"
"CVS Store #03748","65 E MAIN ST","CVS Pharmacy","APOPKA","FL","32703","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.509895 28.673625)"
"CVS Store #00233","3930 WEST CHESTER PIKE","CVS Pharmacy","NEWTOWN SQUARE","PA","19073","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-75.41321 39.98569)"
"ETN MEDICAL INFUSION CENTER","601 S Beach Blvd S",,"Anaheim","CA","92804","2022-08-22T00:00:00.000",,,"POINT (-117.993795 33.82443)"
"CVS Store #06235","106 W STATE HIGHWAY 152","CVS Pharmacy","MUSTANG","OK","73064","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-97.72505 35.39102)"
"CVS Store #02498","341 9TH STREET","CVS Pharmacy","BROOKLYN","NY","11215","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-73.98483 40.668785)"
"CVS STORE #04771","5740 BERKSHIRE VALLEY RD.,","CVS Pharmacy","OAK RIDGE","NJ","07438","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-74.50481 41.03666)"
"ExpressCare of Brooklyn Park","5400 RITCHIE HWY",,"BROOKLYN PARK","MD","21225","2022-08-25T00:00:00.000",,,"POINT (-76.61437 39.22103)"
"Walmart Pharmacy #4108","4870 Elm Springs Rd",,"Springdale","AR","72762","2022-08-08T00:00:00.000","https://www.walmarthealth.com/",,"POINT (-94.18398 36.1956)"
"CVS Store #02876","201 S. PRESTON RD.","CVS Pharmacy","PROSPER","TX","75078","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-96.78955 33.23487)"
"Optum Serve - LA Crenshaw","3600 Crenshaw Blvd",,"Los Angeles","CA","90016","2022-08-22T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-118.33488 34.02357)"
"Flagstaff Pharmacy","77 W Forest Ave","Suite # 104","FLAGSTAFF","AZ","86001","2022-08-01T00:00:00.000",,,"POINT (-111.643894 35.209712)"
"Wilcox Memorial Hospital","3-3420 KUHIO HIGHWAY",,"Lihue","HI","96766","2022-08-26T00:00:00.000",,,"POINT (-159.36638 21.98549)"
"CVS Store #05214","12280 LAKE UNDERHILL RD","CVS Pharmacy","ORLANDO","FL","32825","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.20446 28.546155)"
"LANGLEY HLTH SERVICES SUMTERVILLE","1389 S US HWY 301",,"Sumterville","FL","33585","2022-08-25T00:00:00.000","http://www.langleyhealthservices.com","352-793-5900 x83931","POINT (-82.0651894276094 28.741995)"
"CVS STORE #10659","33520 21ST AVE. SW","CVS Pharmacy","FEDERAL WAY","WA","98023","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-122.36022 47.301135)"
"VCC VALE TERRACE","1000 vale terrace drive",,"Visa","CA","92084","2022-08-24T00:00:00.000","http://www.vcc.org","760-631-5000","POINT (-117.228725 33.209675)"
"Mauliola Pharmacy","95 Mahalani Street","Room 10","Wailuku","HI","96793","2022-08-16T00:00:00.000",,,"POINT (-156.488295 20.88688)"
"WALGREENS STORE #07435","4605 MONTGOMERY RD",,"NORWOOD","OH","45212","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-4605+montgomery+montgomery+rd-norwood-oh-45212/id=7435",,"POINT (-84.456535 39.16086)"
"TCCH VERO 787 SITE","4675 28th Court",,"Vero Beach","FL","32967","2022-08-19T00:00:00.000","http://www.tcchinc.org","772-257-8224","POINT (-80.415047 27.677815)"
"CVS Store #05101","3870 WASHINGTON RD.","CVS Pharmacy","MCMURRAY","PA","15317","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.1284 40.27309)"
"CVS Store #00217","1900 MAIN ST,","CVS Pharmacy","TEWKSBURY","MA","01876","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-71.20226 42.59099)"
"CVS Store #06745","6999 PARKER RD.","CVS Pharmacy","FLORISSANT","MO","63033","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-90.23107 38.79635)"
"Optum Serve - Red Bluff","1860 Walnut","Suite C","Red Bluff","CA","96080","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-122.25539 40.16858)"
"Mountain Family Health Center GS","1905 Blake Avenue Suite 101",,"Glenwood Springs","CO","81601","2022-08-23T00:00:00.000",,,"POINT (-107.3232 39.53252)"
"CVS STORE #01927","137 ROUTE 22 EAST","CVS Pharmacy","GREEN BROOK","NJ","08812","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-74.474315 40.6034)"
"CVS Store #06551","523 SOUTH STATE ROAD 67","CVS Pharmacy","MOORESVILLE","IN","46158","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-86.3734 39.60219)"
"CVS Store #04401","5981 FAR HILLS AVENUE","CVS Pharmacy","DAYTON","OH","45429","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-84.15854 39.659405)"
"WALGREENS STORE #06400","8030 N 19TH AVE",,"PHOENIX","AZ","85021","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-8030+n+19th+ave-phoenix-az-85021/id=6400",,"POINT (-112.09978 33.55395)"
"CVS STORE #01039","59 GEORGE ST.","CVS Pharmacy","CHARLESTON","SC","29401","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-79.936215 32.783495)"
"RIVERSIDE NEIGHBORHOOD HLTH CTR","7140 INDIANA AVE",,"RIVERSIDE","CA","92504","2022-08-12T00:00:00.000","http://www.rivco-familycarecenters.org/locations/riverside.aspx","951-358-6000","POINT (-117.39755 33.938555)"
"KROGER PHARMACY 02400785","4915 DIXIE HWY",,"LOUISVILLE","KY","40216","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-85.82812 38.16806)"
"WALGREENS STORE #04542","5625 N RIDGE AVE",,"CHICAGO","IL","60660","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-5625+n+ridge+ave-chicago-il-60660/id=4542",,"POINT (-87.660687 41.98435)"
"Hartford HealthCare Urgent Care","1262 Post Rd",,"Fairfield","CT","06824","2022-08-16T00:00:00.000",,,"POINT (-73.255285 41.143145)"
"CVS Store #02341","14400 CLAYTON RD.","CVS Pharmacy","BALLWIN","MO","63011","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-90.52381 38.62123)"
"CVS Store #06572","1375 WEST 86TH ST.","CVS Pharmacy","INDIANAPOLIS","IN","46260","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-86.183 39.91177)"
"WALGREENS STORE #06197","2401 W LEDBETTER DR",,"DALLAS","TX","75233","2022-08-25T00:00:00.000","https://www.walgreens.com/findcare/services",,"POINT (-96.85762 32.6918)"
"CVS Store #00942","542 PROVIDENCE RD.","CVS Pharmacy","BROOKLYN","CT","06234","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-71.90434 41.79953)"
"CVS STORE #04778","101 ASBURY AVE.","CVS Pharmacy","EVANSTON","IL","60202","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-87.689802 42.02021)"
"KROGER PHARMACY 01400747","780 NORTHWOODS BLVD",,"VANDALIA","OH","45377","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-84.18412 39.89932)"
"CVS Store #03281","11241 MIROMAR SQUARE BLVD","CVS Pharmacy","ESTERO","FL","33928","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.77059 26.435255)"
"WALGREENS STORE #11271","2525 W ANDERSON LN","BLDG 2","AUSTIN","TX","78757","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-2525+w+anderson+ln-austin-tx-78757/id=11271",,"POINT (-97.73379 30.35621)"
"CVS Store #05671","103 FOOTHILLS MALL DR.","CVS Pharmacy","MARYVILLE","TN","37801","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-83.99302 35.73721)"
"Optum Serve - CV Oleander","1301 Oleander Ave.","Attn: COVID Testing","Chula Vista","CA","91911","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-117.03352 32.61824)"
"PhysicianOne UrgCare/Norwich","607 West Main Street",,"Norwich","CT","06360","2022-08-18T00:00:00.000",,,"POINT (-72.100765 41.51639)"
"KROGER PHARMACY 01400359","53 DONNERMEYER DR",,"BELLEVUE","KY","41073","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-84.481795 39.09905)"
"KINGMAN DRUG CHENEY PHARMACY","114 N MAIN ST",,"CHENEY","KS","67025","2022-08-23T00:00:00.000",,,"POINT (-97.78067 37.62748)"
"CVS Store #04290","5311 ROXBORO RD.","CVS Pharmacy","DURHAM","NC","27712","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-78.91108 36.07809)"
"HHC GoHealth/New London","352 North Frontage Rd",,"New London","CT","06320",,,,"POINT (-72.116147 41.369209)"
"SOUTH PLAINS RURAL HLTH SERVICES","1000 Fm 300",,"LEVELLAND","TX","79336","2022-08-10T00:00:00.000","http://www.sprhs.org","806-894-7842","POINT (-102.379675 33.57204)"
"SUNRISE ADELANTE CLINIC","1010 A street",,"Greeley","CO","80631","2022-08-23T00:00:00.000","http://sunrisecommunityhealth.org","970-313-0400","POINT (-104.696217 40.43479)"
"WALGREENS STORE #03556","10121 SEMINOLE BLVD",,"SEMINOLE","FL","33772","2022-08-25T00:00:00.000","https://www.walgreens.com/findcare/services",,"POINT (-82.786425 27.864775)"
"GoHealth Urgent Care - Clinton Twp","40463 Groesbeck Hwy",,"Clinton Twp","MI","48036","2022-08-23T00:00:00.000",,,"POINT (-82.90127 42.59103)"
"CVS Store #17115","5800 S UNIVERSITY DR","CVS Pharmacy","DAVIE","FL","33328","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.25089 26.04869)"
"CVS Store #06633","7496 ROCKFISH RD.","CVS Pharmacy","FAYETTEVILLE","NC","28306","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-79.01563 34.98205)"
"CVS Store #02600","1515 COMMERCIAL ST.","CVS Pharmacy","WEYMOUTH","MA","02189","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-70.92182 42.2157)"
"The Pharmacy at Berkeley Medical Ce","2500 Hospital Drive",,"Martinsburg","WV","25401","2022-08-10T00:00:00.000",,,"POINT (-77.98018 39.47643)"
"KROGER PHARMACY 02100993","1330 W SOUTHPORT RD",,"INDIANAPOLIS","IN","46217","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-86.182918 39.66488)"
"DWAYNES FRIENDLY PHARMACY","644 W. LINE ST.",,"BISHOP","CA","93514","2022-08-25T00:00:00.000",,,"POINT (-118.40094 37.36109)"
"CVS Store #01094","137 FEDERAL STREET","CVS Pharmacy","GREENFIELD","MA","01301","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-72.59723 42.59218)"
"ST CHARLES URGENT CARE - BEND SOUTH","61250 SE COOMBS PL",,"BEND","OR","97702","2022-08-22T00:00:00.000","https://www.stcharleshealthcare.org/covid-19/covid-therapies",,"POINT (-121.315495 44.02501)"
"CVS STORE #05992","7901 BASS LAKE RD.","CVS Pharmacy","NEW HOPE","MN","55428","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-93.38134 45.054695)"
"KEWA PUEBLO (SANTO DOMINGO HEALTH","85 W HIGHWAY 22",,"SANTO DOMINGO PUEBLO","NM","87052","2022-05-09T00:00:00.000",,,"POINT (-106.28 35.49)"
"FAIR HAVEN COMMUNITY HEALTH CENTER","374 Grand Ave",,"New Haven","CT","06513","2022-08-19T00:00:00.000","http://www.fhchc.org","203-777-7411","POINT (-72.902105 41.308355)"
"WALGREENS STORE #09946","14127 CYPRESS ROSEHILL RD",,"CYPRESS","TX","77429","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-14127+cypress+rosehill+rd-cypress-tx-77429/id=9946",,"POINT (-95.70023 29.97167)"
"SYNERGY WELLNESS","4820 UNIVERSITY DRIVE","SUITE 35","HUNTSVILLE","AL","35816","2022-08-25T00:00:00.000",,,"POINT (-86.653494 34.738244)"
"HEARTLAND ALLIANCE HEALTH - UPTOWN","1001 W Lawrence",,"Chicago","IL","60640","2022-08-26T00:00:00.000","http://www.heartlandalliance.org","773-751-1700","POINT (-87.6554 41.96899)"
"CarbonHealth - Corte Madera","303 Corte Madera Town Center",,"CORTE MADERA","CA","94925","2022-08-26T00:00:00.000",,,"POINT (-122.51743 37.92649)"
"CVS STORE #02750","1201 SOUTH HAYES ST.","CVS Pharmacy","ARLINGTON","VA","22202","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-77.05887 38.86186)"
"MainStreet Family Care Cherryville","2501 Lincolnton Highway",,"Cherryville","NC","28021",,,,"POINT (-81.34109 35.39853)"
"BROCKTON NEIGHBORHOOD HEALTH CENTER","63 Main St",,"Brockton","MA","02301","2022-08-15T00:00:00.000","http://www.bnhc.org","508-559-6699","POINT (-71.02015 42.08455)"
"CVS Store #00214","901 N WOODLAND BLVD","CVS Pharmacy","DELAND","FL","32720","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.303375 29.04318)"
"Springfield Urgent Care-White Lake","320 Town Center Blvd","Suite C101","White Lake","MI","48386","2022-08-23T00:00:00.000",,,"POINT (-83.49923 42.64874)"
"KROGER PHARMACY 01100641","774 HWY 96",,"BONAIRE","GA","31005","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-83.659485 32.55312)"
"CVS Store #03591","2703 N. PONCE DELEON BLVD.","CVS Pharmacy","SAINT AUGUSTINE","FL","32084","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.32474 29.9164)"
"KROGER PHARMACY 02600545","510 HIGHWAY 76",,"WHITE HOUSE","TN","37188","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-86.66581 36.46922)"
"CVS Store #07886","260 SOUTH US HWY 1","CVS Pharmacy","TEQUESTA","FL","33469","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.085455 26.958325)"
"CVS Store #04992","2115 UNION AVE.","CVS Pharmacy","MEMPHIS","TN","38104","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-89.990796 35.13362)"
"PHYSICIANS URGENT CARE","700 Old Hickory Blvd, Ste 207",,"Brentwood","TN","37027","2022-08-25T00:00:00.000",,,"POINT (-86.76825 36.04176)"
"CVS Store #09252","14672 N FRANK LLOYD WRIGHT","CVS Pharmacy","SCOTTSDALE","AZ","85260","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-111.87721 33.619125)"
"KROGER PHARMACY 01400932","1508 COVINGTON AVE",,"PIQUA","OH","45356","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-84.265332 40.141786)"
"FRYS PHARMACY 66000112","1575 N DYSART RD",,"AVONDALE","AZ","85392","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-112.339225 33.463185)"
"CVS Store #08790","3550 W. SAHARA AVE","CVS Pharmacy","LAS VEGAS","NV","89102","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-115.188909 36.1454)"
"WALGREENS STORE #09450","830 N VAN DYKE RD",,"BAD AXE","MI","48413","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-830+n+dyke+rd-bad%20axe-mi-48413/id=9450",,"POINT (-83.00015 43.81521)"
"CVS Store #05313","13304 LEESVILLE CHURCH ROAD","CVS Pharmacy","RALEIGH","NC","27617","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-78.72912 35.908935)"
"Wellstreet UC - Troy Big Beaver","2078 E. Big Beaver",,"Troy","MI","48083","2022-08-23T00:00:00.000",,,"POINT (-83.10679 42.56302)"
"CENTRO DE SALUD INTEGRAL EN COMERIO","18 CALLE GEORGETTI",,"COMERIO","PR","00782","2022-08-24T00:00:00.000","http://www.simpr.com","787-875-3375","POINT (-66.2229 18.22309)"
"CVS Store #03551","23530 WILDERNESS OAK","CVS Pharmacy","SAN ANTONIO","TX","78258","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-98.499601 29.660185)"
"CVS STORE #00244","115 S. PINEY RD.","CVS Pharmacy","CHESTER","MD","21619","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-76.26994 38.97376)"
"CONVENIENTMD BRUNSWICK","193 BATH RD",,"BRUNSWICK","ME","04011","2022-08-24T00:00:00.000",,"207-424-2272","POINT (-69.90892 43.90944)"
"CVS Store #06438","903 MEMORIAL BLVD.","CVS Pharmacy","SPRINGFIELD","TN","37172","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-86.881965 36.50462)"
"CVS Store #02432","375 WHITE PLAINS ROAD","CVS Pharmacy","EASTCHESTER","NY","10709","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-73.814185 40.95409)"
"Optum Serve - Indio","52525 Oasis Palm Avenue","Our Lady of soledad","Coachella","CA","92236","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-116.17614 33.66717)"
"NH GoHealth Quail Hollow","8450 Park Road",,"Charlotte","NC","28210","2022-07-13T00:00:00.000",,,"POINT (-80.87237 35.443865)"
"MN COMM CARE - EAST SIDE CLINIC","895 7TH ST E",,"SAINT PAUL","MN","55106","2022-08-25T00:00:00.000","http://www.westsidechs.org","651-772-9757","POINT (-93.06286 44.96356)"
"CVS Store #08570","1616 N. 7TH HWY.","CVS Pharmacy","BLUE SPRINGS","MO","64015","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-94.27139 39.0377)"
"CVS Store #09251","3999 SANTA RITA ROAD","CVS Pharmacy","PLEASANTON","CA","94588","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-121.8764 37.69687)"
"CVS STORE #01424","110 EDDS LANE","CVS Pharmacy","STERLING","VA","20165","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-77.41209 39.040555)"
"YOURTOWN HLTH","643 Main Street",,"Palmetto","GA","30268","2022-08-25T00:00:00.000","http://www.yourtownhealth.com","770-463-4644","POINT (-84.66339 33.526375)"
"TGH Urgent Care - Sun City Center","16521 US Highway 301",,"Wimauma","FL","33598","2022-08-25T00:00:00.000",,,"POINT (-82.32367 27.75487)"
"MD NOW- BIRD ROAD","4001 SW 72ND AVE",,"MIAMI","FL","33155","2022-08-25T00:00:00.000",,,"POINT (-80.310665 25.73273)"
"WALGREENS STORE #04267","1902 N JUPITER RD",,"GARLAND","TX","75042","2022-08-25T00:00:00.000","https://www.walgreens.com/findcare/services",,"POINT (-96.682335 32.93023)"
"CVS Store #03343","1491 SOM CENTER RD","CVS Pharmacy","MAYFIELD HEIGHTS","OH","44124","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.43856 41.521)"
"CVS Store #01104","1540 E. MAIN ST.","CVS Pharmacy","ALLEN","TX","75002","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-96.62942 33.099765)"
"CVS Store #02125","137 WEST CENTRAL STREET","CVS Pharmacy","NATICK","MA","01760","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-71.37511 42.28313)"
"CVS Store #08590","315 W 75TH STREET","CVS Pharmacy","KANSAS CITY","MO","64114","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-94.59292 38.991885)"
"H and W Drug Company","12 E First St",,"Newton","NC","28658","2022-08-25T00:00:00.000",,,"POINT (-81.221945 35.663755)"
"Optum Serve - Yucaipa","12385 7th Street","Attn: COVID Testing,","Yucaipa","CA","92399","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-117.064478 34.027185)"
"Harvest Family Health Center Pharma","8250 NC South 58",,"Elm City","NC","27822","2022-08-25T00:00:00.000",,,"POINT (-77.94094 35.86671)"
"WHITEMAN AFB","331 SIJEN AVE BLDG 2032",,"WHITEMAN AIR FORCE BASE","MO","65305",,,,"POINT (-93.57411 38.73045)"
"FOUR CORNERS REGIONAL HEALTH CENTER","US Hwy 160 and Navajo Rte 35",,"Red Mesa","AZ","86514","2022-08-23T00:00:00.000",,,"POINT (-109.3516294 36.9598104)"
"WALGREENS STORE #04103","10405 N LA CANADA DR",,"ORO VALLEY","AZ","85737","2022-08-25T00:00:00.000","https://www.walgreens.com/findcare/services",,"POINT (-110.996445 32.39587)"
"Advance lung infection 559 608-6539","2315 E Illinois Ave",,"Fresno","CA","93701","2022-08-17T00:00:00.000",,,"POINT (-119.78337 36.74521)"
"CVS Store #06905","1805 CALUMET AVE.","CVS Pharmacy","VALPARAISO","IN","46383","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-87.052505 41.485195)"
"ExpressCare of Middle River","1470 MARTIN BLVD",,"Middle River","MD","21220","2022-08-25T00:00:00.000",,,"POINT (-76.441256 39.333455)"
"RICHMOND CENTER","400 Austin St","PHARMACY","Richmond","TX","77469","2022-08-18T00:00:00.000","http://www.myaccesshealth.org","281-342-4530","POINT (-95.7594 29.57854)"
"CVS Store #09317","590 FARRINGTON HWY UNIT 300","CVS Pharmacy","KAPOLEI","HI","96707","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-158.08174 21.33691)"
"Wellstreet UC - Lake Orion","845 S. Lapeer Rd.",,"Orion Charter Township","MI","48362","2022-08-22T00:00:00.000",,,"POINT (-83.237955 42.77027)"
"CVS STORE #09177","8260 MIRA MESA BLVD.","CVS Pharmacy","SAN DIEGO","CA","92126","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-117.146011 32.914155)"
"Walmart Pharmacy #2475","1436 DOGWOOD DR SE",,"CONYERS","GA","30013","2022-07-19T00:00:00.000","https://www.walmarthealth.com/",,"POINT (-83.997105 33.652345)"
"TIFTON DRUG COMPANY","602 LOVE AVE",,"TIFTON","GA","31794",,,,"POINT (-83.507985 31.458185)"
"Windsor Community HC Pharmacy","104 RHODES AVE",,"Windsor","NC","27983","2022-07-28T00:00:00.000",,,"POINT (-76.930384 35.989096)"
"KROGER PHARMACY 02500433","11630 HIGHWAY 51 S",,"ATOKA","TN","38004","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-89.790727 35.44091)"
"CVS Store #10190","770 E. DUPONT RD.","CVS Pharmacy","FORT WAYNE","IN","46825","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-85.13187 41.17772)"
"THIRD STREET PRIMARY CARE CLINIC","8 E 3rd Street","2nd floor","New York","NY","10003","2022-08-24T00:00:00.000",,"212-533-8400","POINT (-73.99095 40.72593)"
"CVS STORE #04650","300 BALLENGER CENTER DR.","CVS Pharmacy","FREDERICK","MD","21703","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-77.43702 39.39534)"
"ExpressCare of Bowie","6000 LAUREL BOWIE ROAD",,"BOWIE","MD","20715","2022-08-25T00:00:00.000",,,"POINT (-76.7562 38.97129)"
"Advanced Medical Care","South Cumberland Marketplace #17","1050 Industrial Blvd","Cumberland","MD","21502","2022-08-25T00:00:00.000",,,"POINT (-78.75106 39.63119)"
"CVS STORE #02100","9009 SILVERBROOK ROAD","CVS Pharmacy","FAIRFAX STATION","VA","22039","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-77.25701 38.72784)"
"CVS Store #05038","2010 S. DOBSON RD.","CVS Pharmacy","CHANDLER","AZ","85248","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-111.8763 33.27537)"
