"dbn","district","school_name","boro","zip_code","principal","progressre","school_level","peer_index","_2011_2012_overall_grade","_2011_2012_overall_score","_2011_2012_overall_percentile","_2011_2012_progress_category_score","_2011_2012_progressgrade","_2011_2012_performance_category_score","_2011_2012_performance_grade","_2011_2012_environment_category_score","_2011_2012_environment_grade","_2011_2012_college_and_career_readiness_score","_2011_2012_college_and_career_readiness_grade","_2011_2012_additional_credit","_2010_2011_progress_report_grade","_2009_10_progress_report_grade","handicap_accessibility","website","borough_number","borough_name","phonenumbe","capacity","grades","campus","website2","esl","concentration","location_1"
"11X153","11","P.S. 153 Helen Keller","Bronx","10475","Veronica Goka","EMS","Elementary","44.0152","A","71.900000000000006","88.69","40.1","A","20.100000000000001","A","8.9","B",," ","B","349","X153","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/11/X153/default.htm","2","Bronx","718-904-5550","651","0K,01,02,03,04,05,SE",," ","0"," ","650 BAYCHESTER AVENUE
Bronx, NY 10475
(40.873444, -73.833767)"
"07X049","7","P.S. 049 Willis Avenue","Bronx","10454","Laura Galloway","EMS","Elementary","69.046800000000005","A","65.3","76.56","33.700000000000003","B","18.3","A","9.1","B",," ","C","32","X049","Not Accessible","http://schools.nyc.gov/SchoolPortals/07/X049/default.htm","2","Bronx","718-292-4623","665","PK,0K,01,02,03,04,05,SE",," ","0"," ","383 EAST 139 STREET
Bronx, NY 10454
(40.81041, -73.922716)"
"09X145","9","J.H.S. 145 Arturo Toscanini","Bronx","10456","Robert Hannibal","EMS","Middle","2.1503000000000001","B","55.2","50","29.8","C","10.9","C","10.6","A",," ","B","167","X145","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X145/default.htm","2","Bronx","718-681-7219","454","05,06,07,08,SE",," ","0"," ","1000 TELLER AVENUE
Bronx, NY 10456
(40.83264, -73.911875)"
"08X432","8","BRONX BRIDGES HIGH SCHOOL","Bronx","10473","Pablo Villavicencio","HS","High School","1.9"," ","0","0","0"," ","0"," ","0"," ",," "," ","62","X432"," ","http://schools.nyc.gov/SchoolPortals/08/X432/default.htm","2","Bronx","718-829-2984","234","09,10,11,SE",,"http://www.bronxbridges.org","-1"," Humanities & Interdisciplinary","1980 LAFAYETTE AVENUE
Bronx, NY 10473
(40.822326, -73.855957)"
"11X108","11","P.S. 108 Philip J. Abinanti","Bronx","10461","Charles Sperrazza","EMS","Elementary","34.625700000000002","C","47.8","34.590000000000003","23.2","C","16.399999999999999","A","6.4","C",," ","C","345","X108","Not Accessible","http://schools.nyc.gov/SchoolPortals/11/X108/default.htm","2","Bronx","718-863-9829","604","0K,01,02,03,04,05,SE",," ","0"," ","1166 NEILL AVENUE
Bronx, NY 10461
(40.85465, -73.853303)"
"08X337","8","The School for Inquiry and Social Justice","Bronx","10472","Andrea Cyprys","EMS","Middle","2.2572999999999999","A","78.5","91.16","41.5","A","22.1","A","10.6","A",," ","A","116","X337","Not Accessible","http://schools.nyc.gov/SchoolPortals/08/X337/default.htm","2","Bronx","718-860-4181","284","06,07,08,SE",," ","0"," ","1025 MORRISON AVENUE
Bronx, NY 10472
(40.825158, -73.873656)"
"12X511","12","Bronx Envision Academy","Bronx","10460","Emily Shu","HS","High School","1.74"," ","0","0","0"," ","0"," ","0"," ",," "," ","370","X511"," ","http://schools.nyc.gov/SchoolPortals/12/X511/default.htm","2","Bronx","718-589-1590","156","09,10,SE",,"http://www.BronxEnvision.org","-1"," Humanities & Interdisciplinary","1619 BOSTON ROAD
Bronx, NY 10460
(40.835814, -73.891055)"
"08X448","8","SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP","Bronx","10473","William Frackelton","EMS","Middle","2.4119000000000002","B","55.8","52.49","35.4","B","11.9","C","5.6","C",," ",".","95","X448"," ","http://schools.nyc.gov/SchoolPortals/08/X448/default.htm","2","Bronx","718-991-4027","294","06,07,08,SE",," ","0"," ","885 BOLTON AVENUE
Bronx, NY 10473
(40.82391, -73.859961)"
"10X447","10","CRESTON ACADEMY","Bronx","10453","Pamela Edwards","EMS","Middle","2.1568000000000001","B","53","45.3","24.4","C","14.2","B","10.199999999999999","A",," ",".","221","X447"," ","http://schools.nyc.gov/SchoolPortals/10/X447/default.htm","2","Bronx","718-367-5035","409","06,07,08,SE",," ","0"," ","125 EAST 181 STREET
Bronx, NY 10453
(40.854903, -73.90342)"
"10X244","10","The New School for Leadership and Journalism","Bronx","10463","Dolores Peterson","EMS","Middle","2.2614000000000001","A","94.8","99.17","55","A","22","A","12.3","A",," ","B","289","X244","Not Accessible","http://schools.nyc.gov/SchoolPortals/10/X244/default.htm","2","Bronx","718-601-2869","697","06,07,08,SE",," ","0"," ","120 WEST 231 STREET
Bronx, NY 10463
(40.875627, -73.901568)"
"08X332","8","Holcombe L. Rucker School of Community Research","Bronx","10459","Sharif Rucker","HS","High School","1.66","D","45.9","7.6","19.100000000000001","F","10.3","C","6.6","D","5.7","C","C","64","X332"," ","http://schools.nyc.gov/SchoolPortals/08/X332/default.htm","2","Bronx","718-860-1053","335","09,10,11,12,SE",,"http://www.holcombelrucker.com","-1"," Humanities & Interdisciplinary","965 LONGWOOD AVENUE
Bronx, NY 10459
(40.817559, -73.898013)"
"11X160","11","P.S. 160 Walt Disney","Bronx","10475","Lori Baker","EMS","Elementary","54.69","C","46.8","32.299999999999997","25.3","C","12","C","6.5","C",," ","C","350","X160","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/11/X160/default.htm","2","Bronx","718-379-5951","391","0K,01,02,03,04,05,SE",," ","0"," ","4140 HUTCHINSON RIVER PKWAY EA
Bronx, NY 10475
(40.864054, -73.82382)"
"09X219","9","I.S. 219 New Venture School","Bronx","10456","Dominic Cipollone","EMS","Middle","2.0423","B","52.7","44.2","33.1","B","10.7","C","5.2","D",," ","B","156","X219","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X219/default.htm","2","Bronx","718-681-7093","403","06,07,08,SE",," ","0"," ","3630 THIRD AVENUE
Bronx, NY 10456
(40.8341, -73.904078)"
"08X293","8","Renaissance High School for Musical Theater & Technology","Bronx","10461","Maria N Herrera","HS","High School","1.95","B","67.099999999999994","57.3","36.5","B","12.7","B","9.6","B","4.5999999999999996","C","A","113","X293","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/08/X293/default.htm","2","Bronx","718-430-6390","466","09,10,11,12,SE",,"http://www.Renaissancemtt.org","-1"," Performing Arts","3000 EAST TREMONT AVENUE
Bronx, NY 10461
(40.839987, -73.837977)"
"10X033","10","P.S. 033 Timothy Dwight","Bronx","10468","Lynette Santos","EMS","Elementary","65.8887","C","44.7","24.92","23.4","C","9.1999999999999993","C","7.7","B",," ","A","228","X033","Not Accessible","http://schools.nyc.gov/SchoolPortals/10/X033/default.htm","2","Bronx","718-584-3926","1063","PK,0K,01,02,03,04,05,SE",," ","0"," ","2424 JEROME AVENUE
Bronx, NY 10468
(40.862059, -73.901634)"
"07X025","7","P.S. 025 Bilingual School","Bronx","10455","Carmen Toledo","EMS","Elementary","68.645799999999994","A","81.599999999999994","96.56","46.4","A","17.8","A","12.1","A",," ","A","7","X025","Not Accessible","http://schools.nyc.gov/SchoolPortals/07/X025/default.htm","2","Bronx","718-292-2995","435","PK,0K,01,02,03,04,05,SE",," ","0"," ","811 EAST 149 STREET
Bronx, NY 10455
(40.812717, -73.905832)"
"07X321","7","Crotona Academy High School","Bronx","10455","Anthony W. Harris","HST","High School Transfer","1.68","B","62","0","32.299999999999997","B","8.5","D","14.2","A","2.7","F","D","13","X321","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/07/X321/default.htm","2","Bronx","718-402-8378","120","09,10,11,12",," ","0"," ","639-55 ST. ANNS AVENUE
Bronx, NY 10455
(40.816992, -73.911626)"
"08X408","8","Herbert H. Lehman Yabc","Bronx","10461","Martin Smallhorne","YABC","YABC","0","B","71.099999999999994","0","33.4","B","13.9","B","11.6","A","8.3000000000000007","B","A","0"," "," "," ","0"," "," ","0"," ",," ","0"," ","3000 E Tremont Ave
Bronx, NY 10461
(40.839987, -73.837977)"
"08X282","8","Women's Academy of Excellence","Bronx","10473","Arnette Crocker","HS","High School","2.04","C","54.6","22.3","23","D","15.7","A","2.9","F","8.1999999999999993","A","C","63","X282","Not Accessible","http://schools.nyc.gov/SchoolPortals/08/X282/default.htm","2","Bronx","718-542-0740","441","09,10,11,12,SE",,"http://www.thewae.org","-1"," Science & Math","456 WHITE PLAINS ROAD
Bronx, NY 10473
(40.815005, -73.856312)"
"08X424","8","The Hunts Point School","Bronx","10474","John Hughes","EMS","Middle","2.2423999999999999","C","39.200000000000003","13.26","20.100000000000001","D","8","D","7.5","C",," ","B","73","X424"," ","http://schools.nyc.gov/SchoolPortals/08/X424/default.htm","2","Bronx","718-328-1972","411","06,07,08,SE",," ","0"," ","730 BRYANT AVENUE
Bronx, NY 10474
(40.815796, -73.885668)"
"10X291","10","P.S. 291","Bronx","10453","Carlos Velez","EMS","Elementary","69.862799999999993","A","77","93.61","38.299999999999997","B","21.6","A","13.2","A",," ","B","261","X291","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X291/default.htm","2","Bronx","718-563-0776","573","0K,01,02,03,04,SE",," ","0"," ","2195 ANDREWS AVENUE
Bronx, NY 10453
(40.859221, -73.909761)"
"12X251","12","Explorations Academy","Bronx","10460","Susana Hernandez","HS","High School","1.47","A","70.599999999999994","67.3","33.799999999999997","B","13.8","B","8.6999999999999993","B","6.1","B","A","409","X251","Not Accessible","http://schools.nyc.gov/SchoolPortals/12/X251/default.htm","2","Bronx","718-893-6173","369","09,10,11,12,SE",,"http://www.explorationsacademy.org","-1"," Humanities & Interdisciplinary","1619 BOSTON ROAD
Bronx, NY 10460
(40.835814, -73.891055)"
"08X138","8","P.S. 138 Samuel Randall","Bronx","10473","Lorraine CarrolDawkins","EMS","Elementary","62.484099999999998","C","39.9","16.07","16.2","D","13.7","B","8.3000000000000007","B",," ","C","103","X138","Not Accessible","http://schools.nyc.gov/SchoolPortals/08/X138/default.htm","2","Bronx","718-822-5325","973","PK,0K,01,02,03,04,05,SE",," ","0"," ","2060 LAFAYETTE AVENUE
Bronx, NY 10473
(40.822698, -73.853065)"
"07X224","7","P.S. / I.S. 224","Bronx","10454","Sojourner Welch","EMS","Middle","2.1118999999999999","B","52.3","43.09","33.200000000000003","B","9.1","C","6.1","C",," ","B","23","X224","Not Accessible","http://schools.nyc.gov/SchoolPortals/07/X224/default.htm","2","Bronx","718-665-9804","338","06,07,08,SE",," ","0"," ","345 BROOK AVENUE
Bronx, NY 10454
(40.810068, -73.917768)"
"10X433","10","High School for Teaching and the Professions","Bronx","10468","Gary Prince","HS","High School","1.65","B","64.8","48.3","34.6","B","10.9","C","9.5","B","5.2","C","A","283","X433","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X433/default.htm","2","Bronx","718-329-7380","505","09,10,11,12,SE",,"http://hstnp.newvisionsk12.org","-1"," Teaching","2780 RESERVOIR AVENUE
Bronx, NY 10468
(40.870638, -73.897705)"
"08X269","8","Bronx Studio School for Writers and Artists","Bronx","10459","David Vazquez","EMS","Middle","2.3706999999999998","B","58.4","58.01","33.799999999999997","B","15.3","B","6.5","C",," ","C","102","X269","Not Accessible","http://schools.nyc.gov/SchoolPortals/08/X269/default.htm","2","Bronx","718-893-5158","558","06,07,08,09,10,11,12,SE",," ","-1"," Humanities & Interdisciplinary","928 SIMPSON STREET
Bronx, NY 10459
(40.819919, -73.893755)"
"09X022","9","J.H.S. 022 Jordan L. Mott","Bronx","10456","Linda Rosenbury","EMS","Middle","2.258","C","39.299999999999997","13.54","20.9","D","8.1","D","7.6","C",," ","C","164","X022","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X022/default.htm","2","Bronx","718-681-6850","687","06,07,08,SE",," ","0"," ","270 EAST 167 STREET
Bronx, NY 10456
(40.833248, -73.91406)"
"12X267","12","Bronx Latin","Bronx","10456","Leticia Pineiro","EMS","Middle","2.226","A","69.599999999999994","80.94","32.700000000000003","B","21.8","A","10.8","A",," ","A","369","X267","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/12/X267/default.htm","2","Bronx","718-991-6349","446","06,07,08,09,10,11,12,SE",,"http://BronxLatin.org","-1"," Humanities & Interdisciplinary","800 HOME STREET
Bronx, NY 10456
(40.826916, -73.900597)"
"12X318","12","I.S. X318 Math, Science & Technology Through Art","Bronx","10457","Maria Lopez","EMS","Middle","2.1595","C","39.799999999999997","15.19","18.3","D","11.3","C","6.5","C",," ","C","0"," "," "," ","0"," "," ","0"," ",," ","0"," ","1919 PROSPECT AVENUE
Bronx, NY 10457
(40.843401, -73.889878)"
"07X520","7","Foreign Language Academy of Global Studies","Bronx","10455","Leba Collins Augone","HS","High School","1.5","C","57","27.3","24.1","D","11.4","C","8.6999999999999993","B","7.9","A","C","36","X520","1st Floor Only Accessible","http://schools.nyc.gov/SchoolPortals/07/X520/default.htm","2","Bronx","718-585-4024","235","09,10,11,12,SE",," ","-1"," Humanities & Interdisciplinary","470 JACKSON AVENUE
Bronx, NY 10455
(40.811046, -73.909376)"
"08X100","8","P.S. 100 Isaac Clason","Bronx","10473","Chad Adam Altman","EMS","Elementary","60.657699999999998","C","44.2","23.77","22","C","11.9","C","7.7","B",," ","C","123","X100","Not Accessible","http://schools.nyc.gov/SchoolPortals/08/X100/default.htm","2","Bronx","718-842-1461","627","PK,0K,01,02,03,04,05,SE",," ","0"," ","800 TAYLOR AVENUE
Bronx, NY 10473
(40.821409, -73.862967)"
"08X014","8","P.S. X014 Senator John Calandra","Bronx","10461","Ira Schulman","EMS","Elementary","39.119999999999997","A","72.099999999999994","89.18","41.1","A","15.8","B","9.6999999999999993","A",," ","C","98","X014","Not Accessible","http://schools.nyc.gov/SchoolPortals/08/X014/default.htm","2","Bronx","718-822-5341","615","0K,01,02,03,04,05,SE",," ","0"," ","3041 BRUCKNER BOULEVARD
Bronx, NY 10461
(40.835427, -73.825435)"
"09X070","9","P.S. 070 Max Schoenfeld","Bronx","10457","Kerry Castellano","EMS","Elementary","66.234399999999994","C","43.6","22.46","25.2","C","8.6999999999999993","D","6.8","C",," ","C","191","X070","Not Accessible","http://schools.nyc.gov/SchoolPortals/09/X070/default.htm","2","Bronx","718-583-6000","1354","0K,01,02,03,04,05,SE",," ","0"," ","1691 WEEKS AVENUE
Bronx, NY 10457
(40.844279, -73.907616)"
"09X505","9","Bronx School for Law, Government and Justice","Bronx","10451","Meisha RossPorter","HS","High School","2.23","B","62.9","43.8","30.1","C","13.2","B","8.9","B","7.1","A","B","135","X505","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/09/X505/default.htm","2","Bronx","718-410-3430","780","06,07,08,09,10,11,12,SE",," ","-1"," Law & Government","244 EAST 163 STREET
Bronx, NY 10451
(40.827608, -73.918926)"
"09X236","9","P.S. 236 Langston Hughes","Bronx","10453","Beverly Ellis","EC","K2","67.977099999999993","C","36.299999999999997","0","12.8","C","9.6999999999999993","C","8.9","B",," ","B","134","X236","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/09/X236/default.htm","2","Bronx","718-299-6128","402","PK,0K,01,02,03,SE",," ","0"," ","1871 WALTON AVENUE
Bronx, NY 10453
(40.848897, -73.909547)"
"10X434","10","Belmont Preparatory High School","Bronx","10458","Stephen Joseph Gumbs","HS","High School","1.87","B","64","46.3","33.1","B","12.1","B","7.4","C","5.8","B","A","224","X434","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X434/default.htm","2","Bronx","718-733-4559","408","09,10,11,12,SE",,"http://www.belmontprep.org","-1"," Humanities & Interdisciplinary","500 EAST FORDHAM ROAD
Bronx, NY 10458
(40.859702, -73.887589)"
"07X065","7","P.S. 065 Mother Hale Academy","Bronx","10454","Jasmine Gonzalez","EMS","Elementary","71.018299999999996","B","56.4","56.72","35.799999999999997","B","8.6","D","7.3","C",," ","C","10","X065","Not Accessible","http://schools.nyc.gov/SchoolPortals/07/X065/default.htm","2","Bronx","718-292-4628","408","PK,0K,01,02,03,04,05,SE",," ","0"," ","677 EAST 141 STREET
Bronx, NY 10454
(40.807907, -73.912526)"
"10X045","10","Thomas C. Giordano Middle School 45","Bronx","10458","Annamaria Giordano","EMS","Middle","2.5569999999999999","D","31.3","7.46","12.7","F","11.1","C","4.8","D",," ","C","208","X045","Not Accessible","http://schools.nyc.gov/SchoolPortals/10/X045/default.htm","2","Bronx","718-584-1660","885","06,07,08,SE",," ","0"," ","2502 LORILLARD PLACE
Bronx, NY 10458
(40.858388, -73.88701)"
"12X092","12","P.S. 092 Bronx","Bronx","10457","Manuel Estrella","EMS","Elementary","70.115099999999998","C","38","13.11","28","C","4.2","F","1.4","F",," ","B","377","X092","Not Accessible","http://schools.nyc.gov/SchoolPortals/12/X092/default.htm","2","Bronx","718-731-7900","513","PK,0K,01,02,03,04,05,SE",," ","0"," ","700 EAST 179 STREET
Bronx, NY 10457
(40.846789, -73.8899)"
"08X152","8","P.S. 152 Evergreen","Bronx","10472","Frances Lynch","EMS","Elementary","68.248099999999994","A","77.099999999999994","93.77","42.6","A","20.3","A","9.9","A",," ","A","114","X152","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/08/X152/default.htm","2","Bronx","718-589-4560","954","PK,0K,01,02,03,04,05,SE",," ","0"," ","1007 EVERGREEN AVENUE
Bronx, NY 10472
(40.823907, -73.880465)"
"11X178","11","P.S. 178 - Dr. Selman Waksman","Bronx","10475","Deborah Levine","EMS","Elementary","51.587699999999998","C","45.6","27.54","23.6","C","11.9","C","6.6","C",," ","C","352","X178","Partially Accessible","http://schools.nyc.gov/SchoolPortals/11/X178/default.htm","2","Bronx","718-904-5570","447","0K,01,02,03,04,05,SE",," ","0"," ","850 BAYCHESTER AVENUE
Bronx, NY 10475
(40.876021, -73.833769)"
"10X696","10","High School of American Studies at Lehman College","Bronx","10468","Mr. Alessandro Weiss","HS","High School","3.75","A","88.9","96.3","47.8","A","18","A","13.1","A","9.9","A","A","282","X696","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X696/default.htm","2","Bronx","718-329-2144","395","09,10,11,12",,"http://www.hsas-lehman.org","-1"," Humanities & Interdisciplinary","2925 GOULDEN AVENUE
Bronx, NY 10468
(40.8746, -73.895094)"
"11X542","11","Pelham Preparatory Academy","Bronx","10469","Carlos Santiago","HS","High School","2.3199999999999998","B","68.900000000000006","63.4","30.7","C","16.5","A","10.4","B","7.2","A","A","358","X542","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/11/X542/default.htm","2","Bronx","718-944-3401","512","09,10,11,12,SE",," ","-1"," Humanities & Interdisciplinary","925 ASTOR AVENUE
Bronx, NY 10469
(40.85964, -73.860743)"
"11X253","11","Bronx High School for Writing and Communication Arts","Bronx","10467","Terri Lynn Grey","HS","High School","1.73","C","52.8","18.399999999999999","25.6","D","9.9","C","8.1999999999999993","C","5.0999999999999996","C","C","304","X253","Not Accessible","http://schools.nyc.gov/SchoolPortals/11/X253/default.htm","2","Bronx","718-944-5660","435","09,10,11,12,SE",,"http://www.bhswca.com","-1"," Film/Video","800 EAST GUN HILL ROAD
Bronx, NY 10467
(40.875163, -73.861653)"
"09X252","9","Mott Hall Bronx High School","Bronx","10457","Kathryn Malloy","HS","High School","2.12","B","67","57.5","31.8","C","16.600000000000001","A","9","B","5.6","C","A","172","X252","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/09/X252/default.htm","2","Bronx","718-466-6800","374","09,10,11,12,SE",," ","-1"," Humanities & Interdisciplinary","1595 BATHGATE AVENUE
Bronx, NY 10457
(40.839491, -73.901765)"
"10X024","10","P.S. 024 Spuyten Duyvil","Bronx","10463","Donna Connelly","EMS","Elementary","24.303899999999999","C","48.8","36.89","25","C","18","A","3.6","F",," ","C","223","X024","Not Accessible","http://schools.nyc.gov/SchoolPortals/10/X024/default.htm","2","Bronx","718-796-8845","901","0K,01,02,03,04,05,SE",," ","0"," ","660 WEST 236 STREET
Bronx, NY 10463
(40.887151, -73.913576)"
"08X560","8","Bronx Academy High School","Bronx","10473","Gary Eisinger","HST","High School Transfer","1.44"," ","0","0","0"," ","0"," ","0"," ",," ","F","109","X560","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/08/X560/default.htm","2","Bronx","718-860-5060","108","10,11,12",," ","0"," ","1440 STORY AVENUE
Bronx, NY 10473
(40.821125, -73.881745)"
"09X339","9","I.S. 339","Bronx","10457","Outerbridge, Kim","EMS","Middle","2.1730999999999998","C","48.5","32.6","30.7","C","10.4","C","4.0999999999999996","D",," ","B","160","X339","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/09/X339/default.htm","2","Bronx","718-583-6767","660","06,07,08,SE",," ","0"," ","1600 WEBSTER AVENUE
Bronx, NY 10457
(40.840523, -73.904343)"
"10X280","10","P.S./M.S. 280 Mosholu Parkway","Bronx","10467","James Weeks","EMS","K8","55.7072","A","65.7","78.75","33.6","B","18.899999999999999","A","9.8000000000000007","A",," ","A","233","X280","Partially Accessible","http://schools.nyc.gov/SchoolPortals/10/X280/default.htm","2","Bronx","718-405-6360","842","0K,01,02,03,04,05,06,07,08,SE",," ","0"," ","3202 STEUBEN AVENUE
Bronx, NY 10467
(40.877088, -73.881804)"
"07X551","7","Bronx Academy of Letters","Bronx","10451","Anna Hall","EMS","Middle","2.0270000000000001","B","57.4","55.8","29.2","C","15.8","B","8","B",," ","B","0"," "," "," ","0"," "," ","0"," ",," ","0"," ","339 Morris Ave
Bronx, NY 10451
(40.81366, -73.925999)"
"08X650","8","Jane Addams High School for Academic Careers","Bronx","10456","Dibartolomeo, Joel","HS","High School","1.63"," ","0","0","0"," ","0"," ","0"," ",," ","C","90","X650","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/08/X650/default.htm","2","Bronx","718-292-4513","488","09,10,11,12,SE",," ","0"," ","900 TINTON AVENUE
Bronx, NY 10456
(40.821743, -73.902882)"
"10X308","10","Bronx Dance Academy School","Bronx","10467","Sandra Sanchez","EMS","Middle","2.3683000000000001","A","73.099999999999994","85.64","43.6","A","19.3","A","6.9","C",," ","B","287","X308","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X308/default.htm","2","Bronx","718-515-0410","242","06,07,08,SE",," ","0"," ","3617 BAINBRIDGE AVENUE
Bronx, NY 10467
(40.885412, -73.878047)"
"07X385","7","Performance School","Bronx","10451","Lourdes Estrella","EMS","Elementary","66.487399999999994","D","32.700000000000003","6.07","22.2","C","0.7","F","6","C",," ","C","39","X385"," ","http://schools.nyc.gov/SchoolPortals/07/X385/default.htm","2","Bronx","718-292-5070","578","PK,0K,01,02,03,04,05,SE",," ","0"," ","750 CONCOURSE VILLAGE WEST
Bronx, NY 10451
(40.822839, -73.923308)"
"08X062","8","P.S. 062 Inocensio Casanova","Bronx","10455","Lisa Manfredonia","EMS","Elementary","66.390199999999993","B","60.7","65.900000000000006","35.1","B","12","C","9.1999999999999993","B",," ","B","94","X062","Not Accessible","http://schools.nyc.gov/SchoolPortals/08/X062/default.htm","2","Bronx","718-585-1617","741","PK,0K,01,02,03,04,05,SE",," ","0"," ","660 FOX STREET
Bronx, NY 10455
(40.814102, -73.900309)"
"11X290","11","Bronx Academy of Health Careers","Bronx","10467","Marvia Lindsay","HS","High School","1.79","A","74.599999999999994","77.400000000000006","37.5","B","13.4","B","10.5","A","7","A","A","297","X290","Not Accessible","http://schools.nyc.gov/SchoolPortals/11/X290/default.htm","2","Bronx","718-696-3340","484","09,10,11,12,SE",,"http://schools.nyc.gov/schoolportals/11/X290","-1"," Health Professions","800 EAST GUN HILL ROAD
Bronx, NY 10467
(40.875163, -73.861653)"
"11X021","11","P.S. 021 Philip H. Sheridan","Bronx","10466","Joyce Coleman","EMS","Elementary","59.27","C","42.9","21.8","24.9","C","8.1999999999999993","D","6.9","C",," ","C","332","X021","Not Accessible","http://schools.nyc.gov/SchoolPortals/11/X021/default.htm","2","Bronx","718-652-3903","817","0K,01,02,03,04,05,SE",," ","0"," ","715 EAST 225 STREET
Bronx, NY 10466
(40.887649, -73.859795)"
"10X310","10","P.S. 310 Marble Hill","Bronx","10463","Elizabeth Cardona","EMS","Elementary","64.373199999999997","A","70.099999999999994","86.89","39.4","A","16.8","A","9.8000000000000007","A",," ","A","254","X310","Not Accessible","http://schools.nyc.gov/SchoolPortals/10/X310/default.htm","2","Bronx","718-796-9434","761","PK,0K,01,02,03,04,05,SE",," ","0"," ","260 W KINGSBRIDGE RD
Bronx, NY 10463
(40.871866, -73.904461)"
"08X367","8","Archimedes Academy for Math, Science and Technol","Bronx","10473","Miriam Lazar","EMS","Middle","2.4712999999999998","B","59.6","60.5","36.1","B","15.2","B","4.5999999999999996","D",," ","C","0"," "," "," ","0"," "," ","0"," ",," ","0"," ","456 White Plains Rd
Bronx, NY 10473
(40.815005, -73.856312)"
"12X245","12","New Day Academy","Bronx","10456","Mara Ganeles","HS","High School","1.53"," ","0","0","0"," ","0"," ","0"," ",," ","F","389","X245","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/12/X245/default.htm","2","Bronx","718-542-1155","82","08,09,10,11,12,SE",," ","0"," ","800 HOME STREET
Bronx, NY 10456
(40.826916, -73.900597)"
"10X442","10","Celia Cruz Bronx High School of Music, The","Bronx","10468","William Rodriguez, Ed.D.","HS","High School","2.66","B","65.099999999999994","49.3","32.4","B","13.3","B","7.8","C","6.7","B","B","226","X442","Functionally Accessible","http://schools.nyc.gov/SchoolPortals/10/X442/default.htm","2","Bronx","718-329-8550","439","09,10,11,12",,"http://www.ccbxhsm.org","-1"," Performing Arts","2780 RESERVOIR AVENUE
Bronx, NY 10468
(40.870638, -73.897705)"
"10X159","10","P.S. 159 Luis Munoz Marin Biling","Bronx","10458","Luis Liz","EMS","Elementary","68.927800000000005","C","42.7","20.98","16.899999999999999","D","10.8","C","11.3","A",," ","B","256","X159","Not Accessible","http://schools.nyc.gov/SchoolPortals/10/X159/default.htm","2","Bronx","718-584-6140","196","0K,01,02,03,04,05,SE",," ","0"," ","2315 WASHINGTON AVENUE
Bronx, NY 10458
(40.855526, -73.892921)"
"07X018","7","P.S. 018 John Peter Zenger","Bronx","10451","Jasmin Varela","EMS","Elementary","66.3489","C","47.4","33.44","26.7","C","11","C","6.2","C",," ","C","15","X018","Not Accessible","http://schools.nyc.gov/SchoolPortals/07/X018/default.htm","2","Bronx","718-292-2868","532","PK,0K,01,02,03,04,05,SE",," ","0"," ","502 MORRIS AVENUE
Bronx, NY 10451
(40.816349, -73.922697)"
"11X096","11","P.S. 096 Richard Rodgers","Bronx","10467","Marta Garcia","EMS","Elementary","52.006300000000003","B","55.9","55.57","29.2","C","16.5","A","8","B",," ","B","340","X096","Not Accessible","http://schools.nyc.gov/SchoolPortals/11/X096/default.htm","2","Bronx","718-652-4959","1021","0K,01,02,03,04,05,SE",," ","0"," ","650 WARING AVENUE
Bronx, NY 10467
(40.860701, -73.869005)"
"11X105","11","P.S. 105 Sen Abraham Bernstein","Bronx","10462","Mr. Christopher Eustace","EMS","Elementary","54.133600000000001","B","57.9","60","34.6","B","13","B","6.3","C",," ","B","343","X105","Not Accessible","http://schools.nyc.gov/SchoolPortals/11/X105/default.htm","2","Bronx","718-824-7350","1491","0K,01,02,03,04,05,SE",," ","0"," ","725 BRADY AVENUE
Bronx, NY 10462
(40.853059, -73.86627)"
