"primary_key","incident_number","report_type","report_type_description","incident_status_code","incident_status_description","investigation_status","incident_occurred","incident_reported","incident_location","latitude","longitude","zip_code","rpa","zone","location_code","location_description","offense_number","offense_nibrs","offense_description","weapon_primary","weapon_description","victim_number","domestic_related","victim_type","victim_description","victim_gender","victim_race","victim_ethnicity","victim_county_resident","mapped_location"
"20220403999_11","20220403999","D","DISPATCHED","O","OPEN","Open","2022-08-15T20:00:00.000","2022-08-16T01:04:00.000","TAMPA DR","36.08","-86.71",,,,"90","APARTMENT","1","13B","SIMPLE ASSLT","09","PERSONAL (HANDS)","1","true","I","INDIVIDUAL (18 AND OVER)","M","B","Non-Hispanic","RESIDENT","POINT (-86.71 36.08)"
"20220403971_11","20220403971","D","DISPATCHED","O","OPEN","Open","2022-08-15T19:23:00.000","2022-08-15T21:04:00.000","13TH ST","36.26","-86.65",,,,"13","HIGHWAY, ROAD, ALLEY","1","13B","SIMPLE ASSLT","09","PERSONAL (HANDS)","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.65 36.26)"
"20220403950_32","20220403950","D","DISPATCHED","O","OPEN","Open","2022-08-15T20:20:00.000","2022-08-15T21:22:00.000","WILBURN ST","36.19","-86.77",,,,"22","RESIDENCE, HOME","3","520","WEAPON OFFENSE, CRIMINAL ATTEMPT","01S","HANDGUN - SEMIAUTOMATIC","2","false","S","SOCIETY",,,,,"POINT (-86.77 36.19)"
"20220403950_21","20220403950","D","DISPATCHED","O","OPEN","Open","2022-08-15T20:20:00.000","2022-08-15T21:22:00.000","WILBURN ST","36.19","-86.77",,,,"22","RESIDENCE, HOME","2","120","ROBBERY- ESP. AGG.","01S","HANDGUN - SEMIAUTOMATIC","1","false","I","INDIVIDUAL (18 AND OVER)","M","B","Non-Hispanic","RESIDENT","POINT (-86.77 36.19)"
"20220403950_11","20220403950","D","DISPATCHED","O","OPEN","Open","2022-08-15T20:20:00.000","2022-08-15T21:22:00.000","WILBURN ST","36.19","-86.77",,,,"22","RESIDENCE, HOME","1","220","BURGLARY - ESPECIALLY AGGRAVATED","01S","HANDGUN - SEMIAUTOMATIC","1","false","I","INDIVIDUAL (18 AND OVER)","M","B","Non-Hispanic","RESIDENT","POINT (-86.77 36.19)"
"20220403943_11","20220403943","T",,"O","OPEN","Open","2022-08-12T11:00:00.000","2022-08-15T20:32:00.000","MORGAN RD","36.34","-86.84",,,,"22","RESIDENCE, HOME","1","90Z","TEST ONLY","09","PERSONAL (HANDS)","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.84 36.34)"
"20220403926_11","20220403926","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-15T19:15:00.000","2022-08-15T20:43:00.000","3909 3909","36.131","-86.836","37205",,,"10","FIELD, WOODS","1","740","POLICE INQUIRY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.836 36.131)"
"20220403923_11","20220403923","S","SUSPECT","O","OPEN","Open","2022-08-15T12:00:00.000","2022-08-15T20:13:00.000","HWY 70 S","36.07","-86.92",,,,"12","GROCERY, SUPERMARKET","1","26A","FRAUD - CONFIDENCE GAME","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.92 36.07)"
"20220403916_11","20220403916","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-15T20:00:00.000","2022-08-15T23:50:00.000","2415 2415","36.218","-86.705","37214",,,"13","HIGHWAY, ROAD, ALLEY","1","740","POLICE INQUIRY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","NON RESIDENT","POINT (-86.705 36.218)"
"20220403901_11","20220403901","D","DISPATCHED","O","OPEN","Open","2022-08-14T18:00:00.000","2022-08-15T20:13:00.000","3RD AVE S","36.16","-86.77",,,,"20","PARKING LOT, GARAGE","1","23F","BURGLARY- MOTOR VEHICLE","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","NON RESIDENT","POINT (-86.77 36.16)"
"20220403900_11","20220403900","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-15T19:00:00.000","2022-08-15T20:16:00.000","766 766","36.151","-86.681","37214",,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","17","NONE","1","true","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.681 36.151)"
"20220403896_11","20220403896","S","SUSPECT","U","UNFOUNDED","Closed","2022-08-14T12:00:00.000","2022-08-15T22:02:00.000","1314 1314","36.14","-86.789","37212",,,"90","APARTMENT","1","715","FOUND PROPERTY","17","NONE","1","false","U","UNKNOWN","U","U","Unknown","NON RESIDENT","POINT (-86.789 36.14)"
"20220403892_11","20220403892","D","DISPATCHED","O","OPEN","Open","2022-08-15T15:00:00.000","2022-08-15T19:57:00.000","CLARKSVILLE PIKE","36.19","-86.83",,,,"8","DEPARTMENT, DISCOUNT STORE","1","23C","SHOPLIFTING","09","PERSONAL (HANDS)","1","false","B","BUSINESS",,,,,"POINT (-86.83 36.19)"
"20220403890_11","20220403890","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-15T17:06:00.000","2022-08-15T20:17:00.000","1005 1005","36.188","-86.63","37076",,,"90","APARTMENT","1","740","POLICE INQUIRY","17","NONE","1","true","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.63 36.188)"
"20220403886_22","20220403886","D","DISPATCHED","O","OPEN","Open","2022-08-15T19:20:00.000","2022-08-15T21:00:00.000","KATE ST","36.27","-86.71",,,,"20","PARKING LOT, GARAGE","2","520","WEAPON OFFENSE, CRIMINAL ATTEMPT","04","REVOLVER","2","false","S","SOCIETY",,,,,"POINT (-86.71 36.27)"
"20220403886_11","20220403886","D","DISPATCHED","O","OPEN","Open","2022-08-15T19:20:00.000","2022-08-15T21:00:00.000","KATE ST","36.27","-86.71",,,,"20","PARKING LOT, GARAGE","1","13A","INTENTIONAL AGGRAVATED ASSAULT","04","REVOLVER","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.71 36.27)"
"20220403885_11","20220403885","D","DISPATCHED","O","OPEN","Open","2022-08-15T11:30:00.000","2022-08-15T19:40:00.000","STERLING RD","36.12","-86.82",,,,"22","RESIDENCE, HOME","1","23H","LARC - POSTAL","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.82 36.12)"
"20220403880_11","20220403880","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-15T19:32:00.000","2022-08-15T22:09:00.000","6535 6535","36.144","-86.88","37209",,,"90","APARTMENT","1","685","DEATH NATURAL","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.88 36.144)"
"20220403867_11","20220403867","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-15T18:15:00.000","2022-08-15T21:54:00.000","800 800","36.169","-86.755","37206",,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","17","NONE","1","true","I","INDIVIDUAL (18 AND OVER)","M","B","Non-Hispanic","RESIDENT","POINT (-86.755 36.169)"
"20220403856_11","20220403856","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-15T17:30:00.000","2022-08-15T21:35:00.000","249 249","36.038","-86.777","37027",,,"90","APARTMENT","1","740","POLICE INQUIRY","17","NONE","1","true","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.777 36.038)"
"20220403849_11","20220403849","T",,"U","UNFOUNDED","Closed","2022-08-15T11:15:00.000","2022-08-15T19:30:00.000","3448 3448","36.07","-86.608","37013",,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Hispanic","RESIDENT","POINT (-86.608 36.07)"
"20220403845_11","20220403845","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-15T17:48:00.000","2022-08-15T22:01:00.000","709 709","36.045","-86.616","37013",,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","17","NONE","1","true","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.616 36.045)"
"20220403844_11","20220403844","D","DISPATCHED","A","CLEARED BY ARREST","Closed","2022-08-15T17:50:00.000","2022-08-15T22:16:00.000","3109 3109","36.23","-86.759","37207",,,"26","SPECIALTY STORE","1","290","DAMAGE PROP - BUSINESS","09","PERSONAL (HANDS)","1","false","B","BUSINESS",,,,,"POINT (-86.759 36.23)"
"20220403839_11","20220403839","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-15T18:55:00.000","2022-08-15T20:49:00.000","3655 3655","36.183","-86.608","37076",,,"18","OUTBUILDING","1","740","POLICE INQUIRY","17","NONE","1","true","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.608 36.183)"
"20220403806_16","20220403806","D","DISPATCHED","O","OPEN","Open","2022-08-08T00:01:00.000","2022-08-15T19:03:00.000","HANOVER RD","36.2","-86.72",,,,"22","RESIDENCE, HOME","1","26B","FRAUD -  ILLEG USE OF CREDIT CARDS","17","NONE","6","false","B","BUSINESS",,,,,"POINT (-86.72 36.2)"
"20220403806_15","20220403806","D","DISPATCHED","O","OPEN","Open","2022-08-08T00:01:00.000","2022-08-15T19:03:00.000","HANOVER RD","36.2","-86.72",,,,"22","RESIDENCE, HOME","1","26B","FRAUD -  ILLEG USE OF CREDIT CARDS","17","NONE","5","false","B","BUSINESS",,,,,"POINT (-86.72 36.2)"
"20220403806_14","20220403806","D","DISPATCHED","O","OPEN","Open","2022-08-08T00:01:00.000","2022-08-15T19:03:00.000","HANOVER RD","36.2","-86.72",,,,"22","RESIDENCE, HOME","1","26B","FRAUD -  ILLEG USE OF CREDIT CARDS","17","NONE","4","false","B","BUSINESS",,,,,"POINT (-86.72 36.2)"
"20220403806_13","20220403806","D","DISPATCHED","O","OPEN","Open","2022-08-08T00:01:00.000","2022-08-15T19:03:00.000","HANOVER RD","36.2","-86.72",,,,"22","RESIDENCE, HOME","1","26B","FRAUD -  ILLEG USE OF CREDIT CARDS","17","NONE","3","false","B","BUSINESS",,,,,"POINT (-86.72 36.2)"
"20220403806_12","20220403806","D","DISPATCHED","O","OPEN","Open","2022-08-08T00:01:00.000","2022-08-15T19:03:00.000","HANOVER RD","36.2","-86.72",,,,"22","RESIDENCE, HOME","1","26B","FRAUD -  ILLEG USE OF CREDIT CARDS","17","NONE","2","false","B","BUSINESS",,,,,"POINT (-86.72 36.2)"
"20220403806_11","20220403806","D","DISPATCHED","O","OPEN","Open","2022-08-08T00:01:00.000","2022-08-15T19:03:00.000","HANOVER RD","36.2","-86.72",,,,"22","RESIDENCE, HOME","1","26B","FRAUD -  ILLEG USE OF CREDIT CARDS","17","NONE","1","false","B","BUSINESS",,,,,"POINT (-86.72 36.2)"
"20220403790_11","20220403790","T",,"O","OPEN","Open","2022-08-13T01:00:00.000","2022-08-15T18:52:00.000","BROADWAY","36.16","-86.78",,,,"3","BAR, NIGHT CLUB","1","23A","ROBBERY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","NON RESIDENT","POINT (-86.78 36.16)"
"20220403774_11","20220403774","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-14T16:00:00.000","2022-08-15T18:41:00.000","2712 2712","36.203","-86.701","37216",,,"22","RESIDENCE, HOME","1","810","LOST PROPERTY",,,"1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.701 36.203)"
"20220403767_11","20220403767","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-15T18:54:00.000","2022-08-15T18:54:00.000","3045 3045","36.221","-86.823","37218",,,"22","RESIDENCE, HOME","1","740","TRANSPORT","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.823 36.221)"
"20220403763_11","20220403763","D","DISPATCHED","O","OPEN","Open","2022-08-15T17:50:00.000","2022-08-15T22:15:00.000","DICKERSON PIKE","36.23","-86.76",,,,"26","SPECIALTY STORE","1","850","CONTEMPT - VIOLATION OF PROTECTION ORDER","17","NONE","1","true","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.76 36.23)"
"20220403755_11","20220403755","D","DISPATCHED","O","OPEN","Open","2022-08-13T06:00:00.000","2022-08-15T19:04:00.000","DR D B TODD JR BLVD","36.17","-86.81",,,,"20","PARKING LOT, GARAGE","1","120","ROBBERY","09","PERSONAL (HANDS)","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.81 36.17)"
"20220403746_12","20220403746","D","DISPATCHED","O","OPEN","Open","2022-08-15T08:10:00.000","2022-08-15T20:45:00.000","AMBERWOOD CIR","36.08","-86.92",,,,"90","APARTMENT","1","220","BURGLARY- AGGRAVATED","17","NONE","2","false","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.92 36.08)"
"20220403746_11","20220403746","D","DISPATCHED","O","OPEN","Open","2022-08-15T08:10:00.000","2022-08-15T20:45:00.000","AMBERWOOD CIR","36.08","-86.92",,,,"90","APARTMENT","1","220","BURGLARY- AGGRAVATED","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.92 36.08)"
"20220403740_11","20220403740","D","DISPATCHED","O","OPEN","Open","2022-08-14T22:00:00.000","2022-08-15T18:14:00.000","APACHE TRL","36.07","-86.69",,,,"20","PARKING LOT, GARAGE","1","23G","LARC - PARTS FROM VEH","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Hispanic","RESIDENT","POINT (-86.69 36.07)"
"20220403733_22","20220403733","D","DISPATCHED","O","OPEN","Open","2022-08-12T12:00:00.000","2022-08-16T00:15:00.000","CENTURY BLVD","36.17","-86.78",,,,"20","PARKING LOT, GARAGE","2","780","RECOVERY, STOLEN PROPERTY","17","NONE","2","false","I","INDIVIDUAL (18 AND OVER)","M","U","Non-Hispanic","NON RESIDENT","POINT (-86.78 36.17)"
"20220403733_11","20220403733","D","DISPATCHED","O","OPEN","Open","2022-08-12T12:00:00.000","2022-08-16T00:15:00.000","CENTURY BLVD","36.17","-86.78",,,,"20","PARKING LOT, GARAGE","1","23G","LARC - PARTS FROM VEH","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","B","Non-Hispanic","RESIDENT","POINT (-86.78 36.17)"
"20220403726_12","20220403726","D","DISPATCHED","O","OPEN","Open","2022-08-15T17:22:00.000","2022-08-15T19:35:00.000","ELM HILL PIKE","36.15","-86.7",,,,"90","APARTMENT","1","90F","FAMILY OFFENSE","17","NONE","2","false","S","SOCIETY",,,,,"POINT (-86.7 36.15)"
"20220403726_11","20220403726","D","DISPATCHED","O","OPEN","Open","2022-08-15T17:22:00.000","2022-08-15T19:35:00.000","ELM HILL PIKE","36.15","-86.7",,,,"90","APARTMENT","1","90F","FAMILY OFFENSE","17","NONE","1","true","I","INDIVIDUAL (18 AND OVER)","M","B","Non-Hispanic","RESIDENT","POINT (-86.7 36.15)"
"20220403725_11","20220403725","D","DISPATCHED","O","OPEN","Open","2022-08-12T15:00:00.000","2022-08-16T01:06:00.000","W HAMILTON RD","36.21","-86.86",,,,"13","HIGHWAY, ROAD, ALLEY","1","23F","BURGLARY- MOTOR VEHICLE","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","B","Non-Hispanic","RESIDENT","POINT (-86.86 36.21)"
"20220403723_11","20220403723","O",,"O","OPEN","Open","2022-08-13T08:43:00.000","2022-08-15T17:58:00.000","DONELSON PIKE","36.15","-86.67",,,,"2","BANK, SAVINGS AND LOAN","1","26B","FRAUD -  ILLEG USE OF CREDIT CARDS","16","Unarmed","1","false","B","BUSINESS",,,,,"POINT (-86.67 36.15)"
"20220403721_11","20220403721","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-14T01:30:00.000","2022-08-15T17:58:00.000","329 329","36.161","-86.776","37201",,,"3","BAR, NIGHT CLUB","1","810","LOST PROPERTY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","B","Non-Hispanic","NON RESIDENT","POINT (-86.776 36.161)"
"20220403717_11","20220403717","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-15T17:39:00.000","2022-08-15T21:44:00.000","124 124","36.265","-86.69","37115",,,"22","RESIDENCE, HOME","1","740","TRANSPORT","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.69 36.265)"
"20220403715_11","20220403715","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-15T17:43:00.000","2022-08-15T18:42:00.000","639 639","36.154","-86.777","37203",,,"54","Shelter-Mission/Homeless","1","740","TRANSPORT","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","B","Non-Hispanic","RESIDENT","POINT (-86.777 36.154)"
"20220403712_11","20220403712","S","SUSPECT","O","OPEN","Open","2022-08-13T09:15:00.000","2022-08-15T18:14:00.000","HARDING PL","36.08","-86.73",,,,"8","DEPARTMENT, DISCOUNT STORE","1","23D","LARC - FROM BLDG","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.73 36.08)"
"20220403708_11","20220403708","D","DISPATCHED","O","OPEN","Open","2022-07-08T12:00:00.000","2022-08-15T20:09:00.000","DULING AVE","36.27","-86.71",,,,"22","RESIDENCE, HOME","1","23H","THEFT OF PROPERTY- $1,000 OR >  BUT < $10,000","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","B","Non-Hispanic","NON RESIDENT","POINT (-86.71 36.27)"
"20220403706_11","20220403706","S","SUSPECT","U","UNFOUNDED","Closed","2022-08-15T08:00:00.000","2022-08-15T18:39:00.000","2311 2311","36.188","-86.817","37208",,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","17","NONE","1","false","B","BUSINESS",,,,,"POINT (-86.817 36.188)"
"20220403698_11","20220403698","O",,"O","OPEN","Open","2022-08-13T09:12:00.000","2022-08-15T17:28:00.000","HAMILTON CHURCH RD","36.06","-86.63",,,,"8","DEPARTMENT, DISCOUNT STORE","1","26B","FRAUD -  ILLEG USE OF CREDIT CARDS","16","Unarmed","1","false","B","BUSINESS",,,,,"POINT (-86.63 36.06)"
"20220403694_11","20220403694","T",,"O","OPEN","Open","2022-08-15T17:32:00.000","2022-08-15T17:32:00.000","SWINGING BRIDGE RD","36.28","-86.68",,,,"22","RESIDENCE, HOME","1","26A","FRAUD - SWINDLE","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Non-Hispanic","RESIDENT","POINT (-86.68 36.28)"
"20220403687_13","20220403687","D","DISPATCHED","O","OPEN","Open","2022-08-15T17:00:00.000","2022-08-15T17:59:00.000","MYATT DR","36.29","-86.7",,,,"41","Auto Dealership New/Used","1","13C","ASSAULT- FEAR OF BODILY INJURY","17","NONE","3","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.7 36.29)"
"20220403687_12","20220403687","D","DISPATCHED","O","OPEN","Open","2022-08-15T17:00:00.000","2022-08-15T17:59:00.000","MYATT DR","36.29","-86.7",,,,"41","Auto Dealership New/Used","1","13C","ASSAULT- FEAR OF BODILY INJURY","17","NONE","2","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.7 36.29)"
"20220403687_11","20220403687","D","DISPATCHED","O","OPEN","Open","2022-08-15T17:00:00.000","2022-08-15T17:59:00.000","MYATT DR","36.29","-86.7",,,,"41","Auto Dealership New/Used","1","13C","ASSAULT- FEAR OF BODILY INJURY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.7 36.29)"
"20220403682_11","20220403682","S","SUSPECT","U","UNFOUNDED","Closed","2022-08-14T09:00:00.000","2022-08-15T18:03:00.000","& DOWLAN ST",,,"37208",,,"22","RESIDENCE, HOME","1","740","POLICE INQUIRY","17","NONE","1","false","B","BUSINESS",,,,,
"20220403680_11","20220403680","D","DISPATCHED","O","OPEN","Open","2022-08-14T22:00:00.000","2022-08-15T17:13:00.000","APACHE TRL","36.07","-86.69",,,,"20","PARKING LOT, GARAGE","1","23G","LARC - PARTS FROM VEH","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","W","Hispanic","RESIDENT","POINT (-86.69 36.07)"
"20220403679_11","20220403679","D","DISPATCHED","O","OPEN","Open","2022-08-15T07:00:00.000","2022-08-15T21:32:00.000","TANKSLEY AVE","36.11","-86.74",,,,"18","OUTBUILDING","1","220","BURGLARY",,,"1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.74 36.11)"
"20220403677_13","20220403677","D","DISPATCHED","O","OPEN","Open","2022-08-15T17:08:00.000","2022-08-15T17:53:00.000","VILLAGE TRL","36.25","-86.78",,,,"13","HIGHWAY, ROAD, ALLEY","1","13B","SIMPLE ASSLT","09","PERSONAL (HANDS)","3","true","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.78 36.25)"
"20220403675_11","20220403675","T",,"O","OPEN","Open","2022-07-17T13:30:00.000","2022-08-15T18:17:00.000","SAWYER BROWN RD","36.08","-86.94",,,,"26","SPECIALTY STORE","1","23C","THEFT OF MERCHANDISE- >$1,000 BUT < $2,500","17","NONE","1","false","B","BUSINESS",,,,,"POINT (-86.94 36.08)"
"20220403674_11","20220403674","T",,"O","OPEN","Open","2022-08-09T11:00:00.000","2022-08-15T17:52:00.000","SAWYER BROWN RD","36.08","-86.94",,,,"26","SPECIALTY STORE","1","23C","THEFT OF MERCHANDISE- >$1,000 BUT < $2,500","17","NONE","1","false","B","BUSINESS",,,,,"POINT (-86.94 36.08)"
"20220403673_11","20220403673","D","DISPATCHED","O","OPEN","Open","2022-08-06T16:11:00.000","2022-08-15T18:27:00.000","CORAL CT","36.07","-86.68",,,,"22","RESIDENCE, HOME","1","240","VEHICLE THEFT","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Hispanic","RESIDENT","POINT (-86.68 36.07)"
"20220403667_11","20220403667","D","DISPATCHED","O","OPEN","Open","2022-08-08T00:01:00.000","2022-08-15T19:03:00.000","HANOVER RD","36.2","-86.72",,,,"22","RESIDENCE, HOME","1","26E","FRAUD BY WIRE","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.72 36.2)"
"20220403665_11","20220403665","D","DISPATCHED","O","OPEN","Open","2022-08-15T09:40:00.000","2022-08-16T00:37:00.000","W H DAVIS DR","36.17","-86.82",,,,"90","APARTMENT","1","23H","THEFT OF PROPERTY- $500 OR LESS","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.82 36.17)"
"20220403642_11","20220403642","D","DISPATCHED","O","OPEN","Open","2022-08-10T10:15:00.000","2022-08-15T17:46:00.000","WHITES CREEK PIKE","36.22","-86.8",,,,"7","CONVENIENCE STORE","1","23A","ROBBERY","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","B","Non-Hispanic","RESIDENT","POINT (-86.8 36.22)"
"20220403640_11","20220403640","D","DISPATCHED","O","OPEN","Open","2022-08-15T11:25:00.000","2022-08-15T19:12:00.000","ZERMATT AVE","36.04","-86.72",,,,"20","PARKING LOT, GARAGE","1","780","RECOVERY, STOLEN PROPERTY","17","NONE","1","false","U","UNKNOWN","U","U","Unknown","NON RESIDENT","POINT (-86.72 36.04)"
"20220403624_12","20220403624","D","DISPATCHED","O","OPEN","Open","2022-08-15T08:00:00.000","2022-08-15T17:46:00.000","STAR BLVD","36.28","-86.72",,,,"90","APARTMENT","1","220","BURGLARY- AGGRAVATED","07","CLUB","2","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.72 36.28)"
"20220403624_11","20220403624","D","DISPATCHED","O","OPEN","Open","2022-08-15T08:00:00.000","2022-08-15T17:46:00.000","STAR BLVD","36.28","-86.72",,,,"90","APARTMENT","1","220","BURGLARY- AGGRAVATED","07","CLUB","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.72 36.28)"
"20220403616_11","20220403616","D","DISPATCHED","O","OPEN","Open","2022-08-14T15:50:00.000","2022-08-15T17:00:00.000","4TH AVE S","36.15","-86.77",,,,"20","PARKING LOT, GARAGE","1","23F","BURGLARY- MOTOR VEHICLE","16","Unarmed","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","RESIDENT","POINT (-86.77 36.15)"
"20220403603_11","20220403603","D","DISPATCHED","O","OPEN","Open","2022-08-15T15:45:00.000","2022-08-15T22:21:00.000","BELL RD","36.06","-86.64",,,,"90","APARTMENT","1","13B","SIMPLE ASSLT - STRANGULATION (NO LOSS OF CONSCIOUSNESS)","09","PERSONAL (HANDS)","1","true","I","INDIVIDUAL (18 AND OVER)","F","B","Non-Hispanic","RESIDENT","POINT (-86.64 36.06)"
"20220403601_11","20220403601","D","DISPATCHED","U","UNFOUNDED","Closed","2022-08-15T07:32:00.000","2022-08-15T16:49:00.000","256 256","36.218","-86.6","37076",,,"20","PARKING LOT, GARAGE","1","715","FOUND PROPERTY","17","NONE","1","false","U","UNKNOWN","U","U","Unknown","NON RESIDENT","POINT (-86.6 36.218)"
"20220403600_11","20220403600","O",,"O","OPEN","Open","2022-08-12T23:00:00.000","2022-08-15T16:48:00.000","BROADWAY","36.16","-86.78",,,,"3","BAR, NIGHT CLUB","1","23H","LARCENY - (FREE TEXT)","09","PERSONAL (HANDS)","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","NON RESIDENT","POINT (-86.78 36.16)"
"20220403599_12","20220403599","T",,"O","OPEN","Open","2022-08-15T16:30:00.000","2022-08-15T16:30:00.000","LANDON DR","36.06","-86.76",,,,"20","PARKING LOT, GARAGE","1","23F","BURGLARY- MOTOR VEHICLE","17","NONE","2","false","I","INDIVIDUAL (18 AND OVER)","M","W","Hispanic","RESIDENT","POINT (-86.76 36.06)"
"20220403599_11","20220403599","T",,"O","OPEN","Open","2022-08-15T16:30:00.000","2022-08-15T16:30:00.000","LANDON DR","36.06","-86.76",,,,"20","PARKING LOT, GARAGE","1","23F","BURGLARY- MOTOR VEHICLE","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","F","B","Hispanic","RESIDENT","POINT (-86.76 36.06)"
"20220403597_11","20220403597","D","DISPATCHED","O","OPEN","Open","2022-08-14T18:00:00.000","2022-08-15T16:36:00.000","CHURCH ST","36.16","-86.78",,,,"7","CONVENIENCE STORE","1","26B","CREDIT CARD, FRAUDULENT USE - $1,000 OR LESS",,,"1","false","B","BUSINESS",,,,,"POINT (-86.78 36.16)"
"20220403596_11","20220403596","D","DISPATCHED","O","OPEN","Open","2022-08-12T09:00:00.000","2022-08-15T17:22:00.000","CHARLOTTE AVE","36.15","-86.84",,,,"20","PARKING LOT, GARAGE","1","23F","BURGLARY- MOTOR VEHICLE","17","NONE","1","false","I","INDIVIDUAL (18 AND OVER)","M","W","Non-Hispanic","NON RESIDENT","POINT (-86.84 36.15)"
