"api_well_number","county","company_name","api_hole_number","sidetrack","completion","well_type","production_field_name","well_status","well_name","town","producing_formation","months_in_production","gas_mcf","water_bbl","reporting_year","location_1"
"31013172420000","13","Kastle Resources Enterprises, Inc.","17242","0","0","GD","Lakeshore","AC","Newcomb #1","Cherry Creek","Medina","9","1294",,"2000","
Cherry Creek, NY 
(42.29336363900046, -79.09200686499963)"
"31013157220000","13","Nornew Energy Supply Inc.","15722","0","0","GD","Lakeshore","AC","Johnson Unit #1","Busti","Medina","5","585","36","2000","
Busti, NY 
(42.03788189500045, -79.28375662499968)"
"31013207410000","13","Great Lakes Energy Partners","20741","0","0","GD","Lakeshore","AC","Jacobson, H #2","Ellington","Medina","12","501","0","2000","
Ellington, NY 
(42.217001377000486, -79.10806714699964)"
"31013179620000","13","REI-NY, Inc.","17962","0","0","GD","Lakeshore","AC","Chautauqua Co 4","Ellery","Medina","10","2460","175","2000","
Ellery, NY 
(42.19514403000045, -79.38579925999966)"
"31009113970000","9","Beaver, Albert H","11397","0","0","OD","Olean","IN","Torrey 1","Olean","Chipmunk","12","1",,"2000","
Olean, NY 
(42.07755025500046, -78.42886818799968)"
"31029156870000","29","L. W. Resources","15687","0","0","GD","Lakeview","IN","Carriero #1","Evans","Medina","0","0",,"2000","
Evans, NY 
(42.69834088200048, -78.94540989999967)"
"31013165830000","13","Nornew, Inc.","16583","0","0","GD","Lakeshore","AC","Long Unit #1","Kiantone","Medina","12","6989","0","2000","
Kiantone, NY 
(42.02199943500045, -79.19809619699964)"
"31013202190000","13","Great Lakes Energy Partners","20219","0","0","GD","Lakeshore","AC","Lundberg, C. #1","Chautauqua","Medina","12","2496","0","2000","
Chautauqua, NY 
(42.205103549000455, -79.46580590299965)"
"31009168610000","9","Texas Keystone, Inc.","16861","0","0","GD","Lakeshore","AC","L Baird #5","Persia","Medina","12","385",,"2000","
Persia, NY 
(42.3847813000005, -78.93615603399968)"
"31013105840000","13","Belden & Blake Corporation","10584","0","0","GD","Lakeshore","AC","Skinner 88","Portland","Medina","12","1152","12","2000","
Portland, NY 
(42.3616243030005, -79.48653777899966)"
"31029037060000","29","Iroquois Gas Corp.","3706","0","0","GD","Alden-Lancaster","UN","Hall O A Estate 1","Lancaster","Medina",,,,"2000","
Lancaster, NY 
(42.90039405300047, -78.67012970499968)"
"31013124580000","13","Belden & Blake Corporation","12458","0","0","GD","Lakeshore","AC","Potkovick 432","Stockton","Medina","12","4342","64","2000","
Stockton, NY 
(42.31662335800047, -79.35563933699967)"
"31013178490000","13","L. W. Resources","17849","0","0","GD","Lakeshore","AC","Hanson #2","Gerry","Medina","12","200",,"2000","
Gerry, NY 
(42.19296008200047, -79.24892957399965)"
"31013180260000","13","Lenape Resources, Inc.","18026","0","0","GD","Lakeshore","AC","Anderson/Mackenzie #163","Ellery","Medina","12","723","0","2000","
Ellery, NY 
(42.19514403000045, -79.38579925999966)"
"31029606220000","29","Slater, Patricia A.","60622","0","0","GD","Alden-Lancaster","IN","Twin Creek #3","Alden","Medina","0","0",,"2000","
Alden, NY 
(42.90013055000048, -78.49091643399964)"
"31013130870000","13","Great Lakes Energy Partners","13087","0","0","GD","Lakeshore","AC","Ossman 1","Ripley","Lockport","12","1351","0","2000","
Ripley, NY 
(42.26656226300048, -79.71128793299965)"
"31037173330000","37","United States Gypsum Co.","17333","0","0","GD","Indian Falls","AC","Littlejohn #1","Batavia City","Medina","12","3037","0","2000","
Batavia City, NY 
(42.99836355800045, -78.18823639699963)"
"31013128800000","13","Great Lakes Energy Partners","12880","0","0","GD","Lakeshore","AC","Baran 1","Westfield","Medina","12","346","0","2000","
Westfield, NY 
(42.322304303000465, -79.57760707899968)"
"31051041670000","51","Ardent Resources, Inc.","4167","0","0","GD","Leicester","AC","Weiland N844","Leicester","Medina","12","284",,"2000","
Leicester, NY 
(42.7719921900005, -77.89395719199968)"
"31009184950000","9","Texas Keystone, Inc.","18495","0","0","GD","Lakeshore","AC","R Adams #1","Otto","Medina","12","369",,"2000","
Otto, NY 
(42.356452499000454, -78.83082631199966)"
"31013148650000","13","Nornew, Inc.","14865","0","0","GD","Lakeshore","IN","Stratton, E #1 Ae-157","Harmony","Medina","0","2","0","2000","
Harmony, NY 
(41.20120795700046, -73.88346743599965)"
"31013170390000","13","L. W. Resources","17039","0","0","GD","Lakeshore","IN","P Johnson #2","Gerry","Medina","0","0",,"2000","
Gerry, NY 
(42.19296008200047, -79.24892957399965)"
"31013014640000","13","Heintz Gas & Oil Co., Inc.","1464","0","0","GD","Lakeshore","AC","Niehause J.M #2(Lincoln)","Sheridan","Medina","12","2163",,"2000","
Sheridan, NY 
(42.48838573900048, -79.23725606999966)"
"31009221720000","9","Great Lakes Energy Partners","22172","0","0","GD","Lakeshore","AC","Kickbush, P #1","Leon","Medina","12","4110","0","2000","
Leon, NY 
(42.29338150400048, -79.01635918699964)"
"31013622440000","13","Evinczik, Joseph A","62244","0","0","GD","Busti","AC","Evinczik Home 1","Busti","Glade","0",,,"2000","
Busti, NY 
(42.03788189500045, -79.28375662499968)"
"31051196100000","51","Orion Develop & Exploration, Inc.","19610","0","0","GD","Leicester","AC","Meyer 2","Leicester","Medina","12","1372",,"2000","
Leicester, NY 
(42.7719921900005, -77.89395719199968)"
"31003637040000","3","Dominion Transmission, Inc.","63704","0","0","GD","State Line","AC","Harder L #1 N144","Alma","Oriskany","9","70054","12545","2000","
Alma, NY 
(42.01271066300046, -78.05476991799964)"
"31009170540000","9","Nornew, Inc.","17054","0","0","GD","Lakeshore","IN","Walters H #1","Randolph","Medina","2","1084","0","2000","
Randolph, NY 
(42.16233121400046, -78.97460960099966)"
"31075168140000","75","Atkinson, James W. & Patricia","16814","0","0","GW","Pulaski","AC","Atkinson 1","Richland","Trenton","12","1",,"2000","
Richland, NY 
(43.57087061800047, -76.05071830599968)"
"31013029390000","13","Iroquois Gas Corp.","2939","0","0","GD","Lakeshore","UN","Clark Hiram and Lettie 2","Arkwright","Medina",,,,"2000","
Arkwright, NY 
(42.40699727700047, -79.23642814699963)"
"31013144620000","13","Belden & Blake Corporation","14462","0","0","GD","Lakeshore","AC","Markham #1","Westfield","Medina","12","2332","0","2000","
Westfield, NY 
(42.322304303000465, -79.57760707899968)"
"31013143100000","13","Seneca Resources Corp.","14310","0","0","GW","Lakeshore","AC","Anderson, E #6650","Busti","Medina","9","462","0","2000","
Busti, NY 
(42.03788189500045, -79.28375662499968)"
"31009134210000","9","Iroquois Gas Corp.","13421","0","0","GD","Lakeshore","UN","Marsh #r45","Persia","Medina",,,,"2000","
Persia, NY 
(42.3847813000005, -78.93615603399968)"
"31013106560000","13","Belden & Blake Corporation","10656","0","0","GD","Lakeshore","AC","Spato A 3","Portland","Medina","5","1245","0","2000","
Portland, NY 
(42.3616243030005, -79.48653777899966)"
"31013126100000","13","Belden & Blake Corporation","12610","0","0","GD","Lakeshore","AC","Boyd 524","Stockton","Medina","12","1601","6","2000","
Stockton, NY 
(42.31662335800047, -79.35563933699967)"
"31013100250000","13","Belden & Blake Corporation","10025","0","0","GD","Lakeshore","AC","Robson 19","Portland","Medina","12","3165","5","2000","
Portland, NY 
(42.3616243030005, -79.48653777899966)"
"31037194390000","37","United States Gypsum Co.","19439","0","0","GD","Indian Falls","AC","Bartholf, D. #3","Oakfield","Medina","12","373","40","2000","
Oakfield, NY 
(43.0659900280005, -78.27070835599966)"
"31013143920000","13","Cotton Well Drilling Co., Inc.","14392","0","0","GD","Lakeshore","AC","Warnshius #3123","Mina","Medina","12","253",,"2000","
Mina, NY 
(42.129732772000466, -79.68820686199967)"
"31029037680000","29","Iroquois Gas Corp.","3768","0","0","GD","West Seneca","UN","Weiss John 1","Orchard Park","Medina",,,,"2000","
Orchard Park, NY 
(42.76718214500045, -78.74387926899965)"
"31013105300000","13","Belden & Blake Corporation","10530","0","0","GD","Lakeshore","AC","Schrader 1","Portland","Medina","12","1527","0","2000","
Portland, NY 
(42.3616243030005, -79.48653777899966)"
"31013184130000","13","Kastle Resources Enterprises, Inc.","18413","0","0","GD","Lakeshore","AC","Price #1","Ellington","Medina","9","1040",,"2000","
Ellington, NY 
(42.217001377000486, -79.10806714699964)"
"31099196310000","99","Columbia Natural Resources, Inc.","19631","0","0","GD","Fayette-Waterloo","AC","Lynd (4166)","Fayette","Queenston","12","2554",,"2000","
Fayette, NY 
(42.81890018200045, -76.80892795599965)"
"31013141580000","13","Thompson, Stanley","14158","0","0","GD","Lakeshore","AC","Vilardo 5","Westfield","Medina","12","1147",,"2000","
Westfield, NY 
(42.322304303000465, -79.57760707899968)"
"31009201780000","9","Fault Line Oil Corp.","20178","0","0","GD","Chaffee-Arcade","AC","Kody William Unit 1","Yorkshire","Medina","11","1174",,"2000","
Yorkshire, NY 
(42.530221532000496, -78.47539655699967)"
"31029222670000","29","Belden & Blake Corporation","22267","0","0","GD","Brant-Eden","AC","Gugino C #1","Brant","Medina","12","2658","0","2000","
Brant, NY 
(42.59375254100047, -79.01745785999964)"
"31013162190000","13","Belden & Blake Corporation","16219","0","0","GD","Lakeshore","AC","NYSRA #10-10","Gerry","Medina","12","1531","0","2000","
Gerry, NY 
(42.19296008200047, -79.24892957399965)"
"31121130850000","121","Hydrocarbon Generation, Inc.","13085","0","0","GD","Java","AC","Meyer, N #1","Java","Medina","12","533",,"2000","
Java, NY 
(42.694031045000486, -78.33762917299964)"
"31051173120000","51","Lenape Resources, Inc.","17312","0","0","GD","Uhley Corners-Caledonia","IN","Doolittle 106","York","Medina","12","0",,"2000","
York, NY 
(43.20406110900046, -76.93921900099963)"
"31037195470000","37","United States Gypsum Co.","19547","0","0","GD","Indian Falls","AC","Thompson #1a","Pembroke","Medina","12","554","0","2000","
Pembroke, NY 
(43.01478113200045, -78.34690983699966)"
"31009207290000","9","Fault Line Oil Corp.","20729","0","0","GD","Chaffee-Arcade","AC","Sprague Et. Al. #1","Yorkshire","Medina","12","368",,"2000","
Yorkshire, NY 
(42.530221532000496, -78.47539655699967)"
"31029189660000","29","Subsea Oil & Gas, Inc.","18966","0","0","GD","Alden-Lancaster","AC","Anderson 1","Newstead","Medina","12","3702",,"2000","
Newstead, NY 
(42.96042359900048, -78.52367565699967)"
"31013165390000","13","Kastle Resources Enterprises, Inc.","16539","0","0","GD","Lakeshore","AC","Allnatt #3","Cherry Creek","Medina","9","874","12","2000","
Cherry Creek, NY 
(42.29336363900046, -79.09200686499963)"
"31003004380000","3","unknown","438","0","0","GD","Unnamed","UN","Voided Permit",,"None Specified","0","0",,"2000","
, NY 
(42.82700178100049, -75.54396639699968)"
"31051174330000","51","Lenape Resources, Inc.","17433","0","0","GD","Uhley Corners-Caledonia","AC","Macintyre 189","York","Medina","12","1047",,"2000","
York, NY 
(43.20406110900046, -76.93921900099963)"
"31013185070000","13","Kastle Resources Enterprises, Inc.","18507","0","0","GD","Lakeshore","AC","Nelson 1","Ellington","Medina","9","930",,"2000","
Ellington, NY 
(42.217001377000486, -79.10806714699964)"
"31013124870000","13","Kastle Resources Enterprises, Inc.","12487","0","0","GD","Lakeshore","AC","Pierrot NY #25","Cherry Creek","Medina","9","3503",,"2000","
Cherry Creek, NY 
(42.29336363900046, -79.09200686499963)"
"31037194790000","37","United States Gypsum Co.","19479","0","0","GD","Huron Creek","AC","Schunk #4","Darien","Medina","12","2335","0","2000","
Darien, NY 
(42.90205099500048, -78.35201911399963)"
"31013178520000","13","Kastle Resources Enterprises, Inc.","17852","0","0","GD","Lakeshore","IN","Auffinger #4","Ellington","Medina","0","0",,"2000","
Ellington, NY 
(42.217001377000486, -79.10806714699964)"
"31013143400000","13","Cotton Well Drilling Co., Inc.","14340","0","0","GD","Lakeshore","AC","Warnshius #3106","Westfield","Medina","12","1861",,"2000","
Westfield, NY 
(42.322304303000465, -79.57760707899968)"
"31101217050000","101","Columbia Natural Resources, Inc.","21705","0","0","GE","Glodes Corners Road","AC","Smith 1","Pulteney","Black River","12","192235","80","2000","
Pulteney, NY 
(42.52738105900045, -77.16547871399968)"
"31037139890000","37","Lenape Resources, Inc.","13989","0","0","GD","Uhley Corners-Caledonia","AC","Carney 36","Pavilion","Medina","12","1616","20","2000","
Pavilion, NY 
(42.87466008700045, -78.02324781999965)"
"31013137820000","13","Belden & Blake Corporation","13782","0","0","GD","Lakeshore","AC","Tanner 580","Chautauqua","Medina","12","2005","5","2000","
Chautauqua, NY 
(42.205103549000455, -79.46580590299965)"
"31029152710000","29","L. W. Resources","15271","0","0","GD","Brant-Eden","AC","Vincent Decarlo-1","Brant","Medina","12","200",,"2000","
Brant, NY 
(42.59375254100047, -79.01745785999964)"
"31121208500000","121","United States Gypsum Co.","20850","0","0","GD","Sheldon","AC","Perl, B & E #1","Sheldon","Medina","12","3087","110","2000","
Sheldon, NY 
(42.7372410640005, -78.41924809699964)"
"31029049100000","29","Iroquois Gas Corp.","4910","0","0","GD","Orchard Park-Hamburg","PA","Briggs (I.G.C. #994)","Orchard Park","Medina",,,,"2000","
Orchard Park, NY 
(42.76718214500045, -78.74387926899965)"
"31013114900000","13","Mooney, Gerald & Jewell","11490","0","0","GD","Lakeshore","AC","Mooney, G. Unit 368 #1","Ripley","Medina","12","88",,"2000","
Ripley, NY 
(42.26656226300048, -79.71128793299965)"
"31013020430000","13","National Fuel Gas Supply Corp.","2043","0","0","GD","Lakeshore","IN","Harrington C 1","Hanover","Medina","0","0",,"2000","
Hanover, NY 
(42.963563303000456, -75.37938870499966)"
"31029041160000","29","Reserve Gas Co., Inc.","4116","0","0","GD","Alden-Lancaster","AC","Pautler 1","Alden","Medina","12","215",,"2000","
Alden, NY 
(42.90013055000048, -78.49091643399964)"
"31013141760000","13","Kastle Resources Enterprises, Inc.","14176","0","0","GD","Lakeshore","AC","Peterson Croner #4","Harmony","Medina","9","67",,"2000","
Harmony, NY 
(41.20120795700046, -73.88346743599965)"
"31013109990000","13","Lenape Resources, Inc.","10999","0","0","GD","Lakeshore","AC","Chylinski 182","Ripley","Medina","0","0","0","2000","
Ripley, NY 
(42.26656226300048, -79.71128793299965)"
"31009664460000","9","Seneca Resources Corp.","66446","0","0","GD","Lakeshore","AC","Van Vleck #1679-I","Perrysburg","Medina","12","1363","0","2000","
Perrysburg, NY 
(42.45647196700048, -79.00313937799967)"
"31013187650000","13","Universal Resources Holdings , Inc.","18765","0","0","GD","Lakeshore","AC","Barmore Unit #3","Gerry","Medina","12","1492",,"2000","
Gerry, NY 
(42.19296008200047, -79.24892957399965)"
"31013177520000","13","Great Lakes Energy Partners","17752","0","0","GD","Lakeshore","AC","Weeks, L #1","Clymer","Medina","12","2107","0","2000","
Clymer, NY 
(42.020830128000455, -79.62887850199968)"
"31009169220000","9","Texas Keystone, Inc.","16922","0","0","GD","Lakeshore","AC","F Huber #1","Persia","Medina","12","525",,"2000","
Persia, NY 
(42.3847813000005, -78.93615603399968)"
"31099196720000","99","Columbia Natural Resources, Inc.","19672","0","0","GD","Fayette-Waterloo","AC","Martin 1 (4160)","Varick","Queenston","12","1693",,"2000","
Varick, NY 
(42.7672223400005, -76.76946950499968)"
"31013197430000","13","Great Lakes Energy Partners","19743","0","0","GD","Lakeshore","AC","Tenhuisen, P #1","Clymer","Medina","12","536","0","2000","
Clymer, NY 
(42.020830128000455, -79.62887850199968)"
"31013156970000","13","Cotton Well Drilling Co., Inc.","15697","0","0","GD","Lakeshore","AC","Edde #1","Arkwright","Medina","12","502","0","2000","
Arkwright, NY 
(42.40699727700047, -79.23642814699963)"
"31037018350000","37","Weaver Gas Well Management","1835","0","0","GD","Uhley Corners-Caledonia","UN","Purdy 1","Pavilion","Medina","0","0",,"2000","
Pavilion, NY 
(42.87466008700045, -78.02324781999965)"
"31121207430000","121","Fault Line Oil Corp.","20743","0","0","GD","Chaffee-Arcade","AC","Ziegler Unit #2","Arcade","Medina","12","894",,"2000","
Arcade, NY 
(42.533830182000486, -78.42824739199966)"
"31013130880000","13","Great Lakes Energy Partners","13088","0","0","GD","Lakeshore","AC","Ellis 2","Ripley","Medina","12","1697","0","2000","
Ripley, NY 
(42.26656226300048, -79.71128793299965)"
"31099212510000","99","Columbia Natural Resources, Inc.","21251","0","0","GW","Reeder Creek","AC","Ritter 1019-1","Varick","Rochester Shale","12","3122",,"2000","
Varick, NY 
(42.7672223400005, -76.76946950499968)"
"31013183010000","13","Great Lakes Energy Partners","18301","0","0","GD","Lakeshore","AC","Beightol, L #3","Ellington","Medina","12","957","0","2000","
Ellington, NY 
(42.217001377000486, -79.10806714699964)"
"31013189970000","13","Universal Resources Holdings , Inc.","18997","0","0","GD","Lakeshore","AC","Watso # 3","Ripley","Medina","9","1222",,"2000","
Ripley, NY 
(42.26656226300048, -79.71128793299965)"
"31013124680000","13","Estate of Joseph Villlafrank","12468","0","0","GD","Lakeshore","AC","Fee #1","Westfield","Medina","12","883","0","2000","
Westfield, NY 
(42.322304303000465, -79.57760707899968)"
"31029160140000","29","Pan Energy Company, Inc.","16014","0","0","GD","Lakeview","AC","Sicurella #2","Brant","Medina","7","108",,"2000","
Brant, NY 
(42.59375254100047, -79.01745785999964)"
"31013158550000","13","Great Lakes Energy Partners","15855","0","0","GD","Lakeshore","AC","Patterson, J 1","Chautauqua","Medina","12","1326","0","2000","
Chautauqua, NY 
(42.205103549000455, -79.46580590299965)"
"31029122920000","29","Lenape Resources, Inc.","12292","0","0","GD","Lakeview","AC","Barratt 1382","Brant","Medina","12","454",,"2000","
Brant, NY 
(42.59375254100047, -79.01745785999964)"
"31013200560000","13","Great Lakes Energy Partners","20056","0","0","GD","Lakeshore","AC","Wozowicz, A. #1","Clymer","Medina","12","4127","0","2000","
Clymer, NY 
(42.020830128000455, -79.62887850199968)"
"31009221660000","9","Masoodi Mini Ventures, Inc.","22166","0","0","GD","Lakeshore","AC","K. Bromley Unit #1","Leon","Medina","12","2736",,"2000","
Leon, NY 
(42.29338150400048, -79.01635918699964)"
"31013179350000","13","Desert Gas Exploration, Inc.","17935","0","0","GD","Lakeshore","AC","Oag 6","Gerry","Medina","12","312",,"2000","
Gerry, NY 
(42.19296008200047, -79.24892957399965)"
"31013207520000","13","Great Lakes Energy Partners","20752","0","0","GD","Lakeshore","AC","Green, G #1","Chautauqua","Medina","12","603","0","2000","
Chautauqua, NY 
(42.205103549000455, -79.46580590299965)"
"31013226080000","13","Nornew, Inc.","22608","0","0","GD","Lakeshore","AC","Fredrick #1","Kiantone","Medina","12","5688","0","2000","
Kiantone, NY 
(42.02199943500045, -79.19809619699964)"
"31037159920000","37","Leroy Central School District","15992","0","0","GD","Uhley Corners-Caledonia","AC","Fee 2","Le Roy","Medina","12","4583",,"2000","
Le Roy, NY 
(42.977662944000485, -77.99116745099968)"
"31013108940000","13","Lenape Resources, Inc.","10894","0","0","GD","Lakeshore","IN","Yonkers 137","Stockton","Medina","2","234","0","2000","
Stockton, NY 
(42.31662335800047, -79.35563933699967)"
"31099207070000","99","Columbia Natural Resources, Inc.","20707","0","0","GE","Fayette-Waterloo","AC","Clemens 991-2","Varick","Queenston","12","1564",,"2000","
Varick, NY 
(42.7672223400005, -76.76946950499968)"
"31013125830000","13","Stedman Energy, Inc.","12583","0","0","GD","Lakeshore","AC","NYSRA #4-7","Harmony","Medina","12","1828","300","2000","
Harmony, NY 
(41.20120795700046, -73.88346743599965)"
"31037204900000","37","United States Gypsum Co.","20490","0","0","GD","Bethany","AC","Lor-Rob Dairy #9 (6605)","Bethany","Medina","12","1160","0","2000","
Bethany, NY 
(42.91424359000047, -78.19239885099967)"
"31013164540000","13","Great Lakes Energy Partners","16454","0","0","GD","Lakeshore","AC","Rininger, T 1","Kiantone","Medina","12","6699","0","2000","
Kiantone, NY 
(42.02199943500045, -79.19809619699964)"
"31009133680000","9","Studley, Richard","13368","0","0","GD","Lakeshore","IN","Miller #1694-I","Persia","Medina","7","9","0","2000","
Persia, NY 
(42.3847813000005, -78.93615603399968)"
"31029166240000","29","Weil Resources, Inc.","16624","0","0","GD","Lakeview","AC","Boris/Metelovski #1","Evans","Medina","12","95",,"2000","
Evans, NY 
(42.69834088200048, -78.94540989999967)"
"31013153440000","13","Great Lakes Energy Partners","15344","0","0","GD","Lakeshore","AC","Limberg, D 1","Chautauqua","Medina","12","3904","0","2000","
Chautauqua, NY 
(42.205103549000455, -79.46580590299965)"
"31009176830000","9","Texas Keystone, Inc.","17683","0","0","GD","Lakeshore","AC","Bobseine #1","Persia","Medina","12","2236",,"2000","
Persia, NY 
(42.3847813000005, -78.93615603399968)"
"31029127190000","29","Stedman Energy, Inc.","12719","0","0","GW","Elma","AC","Berner William #1","Elma","Medina","12","4644",,"2000","
Elma, NY 
(42.8488412640005, -78.64054591599967)"
"31013660920000","13","Eckstrom, Edward","66092","0","0","OD","Busti","AC","Darwin Eskstrom #1","Busti","Glade","0",,,"2000","
Busti, NY 
(42.03788189500045, -79.28375662499968)"
"31037135700000","37","Mills, Richard E.","13570","0","0","GD","Uhley Corners-Caledonia","AC","Fee 1","Pavilion","Medina","12","0",,"2000","
Pavilion, NY 
(42.87466008700045, -78.02324781999965)"
"31013111700000","13","Belden & Blake Corporation","11170","0","0","GD","Lakeshore","AC","Bradley 1","Portland","Medina","12","1799","0","2000","
Portland, NY 
(42.3616243030005, -79.48653777899966)"
"31029176740000","29","Pan Energy Company, Inc.","17674","0","0","GD","Glenwood","AC","Montgomery #1","Colden","Medina","12","200",,"2000","
Colden, NY 
(42.64848076400045, -78.68738691599964)"
"31013176560000","13","Eclipse Energy Company, LLC","17656","0","0","GD","Lakeshore","AC","Martin #2 Ed 1","Sheridan","Medina","12","3920",,"2000","
Sheridan, NY 
(42.48838573900048, -79.23725606999966)"
"31013122580000","13","Belden & Blake Corporation","12258","0","0","GD","Lakeshore","AC","Sugg 1350","Hanover","Medina","4","2236","48","2000","
Hanover, NY 
(42.963563303000456, -75.37938870499966)"
"31013155730000","13","Cotton Well Drilling Co., Inc.","15573","0","0","GD","Lakeshore","AC","Houck #3","Arkwright","Medina","12","1",,"2000","
Arkwright, NY 
(42.40699727700047, -79.23642814699963)"
"31013148180000","13","Lenape Resources, Inc.","14818","0","0","GD","Lakeshore","IN","Chaut. Forest Prod. 588","Westfield","Medina","0","0","0","2000","
Westfield, NY 
(42.322304303000465, -79.57760707899968)"
"31013154080000","13","Belden & Blake Corporation","15408","0","0","GD","Lakeshore","AC","Olmstead, H #2","Gerry","Medina","12","935","0","2000","
Gerry, NY 
(42.19296008200047, -79.24892957399965)"
"31013202460000","13","Universal Resources Holdings , Inc.","20246","0","0","GD","Lakeshore","AC","Husarek Drilling Unit #3","Charlotte","Medina","12","463",,"2000","
Charlotte, NY 
(43.24540427500045, -77.61779716599966)"
"31009178340000","9","Texas Keystone, Inc.","17834","0","0","GD","Lakeshore","AC","Bezeljak, D #2","Persia","Medina","12","1299",,"2000","
Persia, NY 
(42.3847813000005, -78.93615603399968)"
"31037054870000","37","Reserve Gas Co., Inc.","5487","0","0","GD","Alden-Lancaster","AC","Reynolds 1","Darien","Medina","12","215",,"2000","
Darien, NY 
(42.90205099500048, -78.35201911399963)"
"31013185250000","13","Chautauqua Energy,  Inc.","18525","0","0","GD","Lakeshore","AC","Piskorz 1","Westfield","Medina","2","200",,"2000","
Westfield, NY 
(42.322304303000465, -79.57760707899968)"
"31013154130000","13","Universal Resources Holdings , Inc.","15413","0","0","GD","Lakeshore","AC","E Barmore #2","Gerry","Medina","9","1279","50","2000","
Gerry, NY 
(42.19296008200047, -79.24892957399965)"
"31029163020000","29","Stedman Energy, Inc.","16302","0","0","GD","Brant-Eden","IN","Lasota 1","Eden","Medina","0","0",,"2000","
Eden, NY 
(42.66478221800048, -78.88882822399967)"
"31013159410000","13","Fluvanna Community Church","15941","0","0","GD","Lakeshore","AC","Fluvanna Comm Ch 1","Ellicott","Medina","12","610",,"2000","
Ellicott, NY 
(42.8744233810005, -78.85339824199963)"
"31013100670000","13","Lenape Resources, Inc.","10067","0","0","GD","Lakeshore","IN","Volk 323","Mina","Medina","12","193","0","2000","
Mina, NY 
(42.129732772000466, -79.68820686199967)"
"31029169540000","29","L. W. Resources","16954","0","0","GD","Brant-Eden","AC","Offhaus #1","Brant","Medina","12","998",,"2000","
Brant, NY 
(42.59375254100047, -79.01745785999964)"
"31029036910000","29","Iroquois Gas Corp.","3691","0","0","GD","Alden-Lancaster","UN","Muck Jacob 1","Lancaster","Medina",,,,"2000","
Lancaster, NY 
(42.90039405300047, -78.67012970499968)"
"31009197270000","9","Eastern American Energy Corp.","19727","0","0","GD","Lakeshore","AC","Mosher-Meade Unit A1 1","Randolph","Medina","12","895",,"2000","
Randolph, NY 
(42.16233121400046, -78.97460960099966)"
"31009193380000","9","Chautauqua Energy,  Inc.","19338","0","0","GD","Lakeshore","AC","Nenno 2","Dayton","Medina","9","282",,"2000","
Dayton, NY 
(42.41671428500047, -78.97703918699966)"
"31101217060000","101","Columbia Natural Resources, Inc.","21706","0","0","GD","Glodes Corners Road","AC","Fox 1 (623217)","Pulteney","Black River","12","260894","195","2000","
Pulteney, NY 
(42.52738105900045, -77.16547871399968)"
"31009232810000","9","Texas Keystone, Inc.","23281","0","0","GD","Lakeshore","AC","Burr#1","Persia","Medina","12","6540",,"2000","
Persia, NY 
(42.3847813000005, -78.93615603399968)"
"31013177170000","13","REI-NY, Inc.","17717","0","0","GD","Lakeshore","AC","Winton 4","Gerry","Medina","12","1951","55","2000","
Gerry, NY 
(42.19296008200047, -79.24892957399965)"
"31029040970000","29","Reserve Gas Co., Inc.","4097","0","0","GD","Alden-Lancaster","AC","Vine 1","Alden","Medina","12","1500",,"2000","
Alden, NY 
(42.90013055000048, -78.49091643399964)"
"31013015260000","13","Seneca Resources Corp.","1526","0","0","GD","Lakeshore","AC","Theis(S Crino)#1984-I","Arkwright","Medina","12","6992","0","2000","
Arkwright, NY 
(42.40699727700047, -79.23642814699963)"
"31013159980000","13","Great Lakes Energy Partners","15998","0","0","GD","Lakeshore","AC","Wassink, R 5","Clymer","Medina","12","562","0","2000","
Clymer, NY 
(42.020830128000455, -79.62887850199968)"
"31013123890000","13","Belden & Blake Corporation","12389","0","0","GD","Lakeshore","AC","Mingle 481","Arkwright","Medina","12","1062","23","2000","
Arkwright, NY 
(42.40699727700047, -79.23642814699963)"
"31013192050000","13","Dunnewold, Roger, E.","19205","0","0","GD","Lakeshore","AC","Dunnewold, E #1","French Creek","Medina","12","308","154","2000","
French Creek, NY 
(42.0678276910005, -79.70365587199967)"
"31013226380000","13","Belden & Blake Corporation","22638","0","0","GD","Lakeshore","AC","Eckert #2","Stockton","Medina","12","4345","27","2000","
Stockton, NY 
(42.31662335800047, -79.35563933699967)"
"31009233000000","9","Woods Oil Company, Inc.","23300","0","0","OD","Bradford","AC","Woods #15","Carrollton","Chipmunk","12","231","89","2000","
Carrollton, NY 
(42.10728142700049, -78.64980871399968)"
"31009179480000","9","Great Lakes Energy Partners","17948","0","0","GD","Lakeshore","AC","Kurek, E #1","Conewango","Medina","12","4128","0","2000","
Conewango, NY 
(42.239622435000456, -79.05676892799966)"
"31013225250000","13","Schreiner Oil & Gas, Inc.","22525","0","0","GD","Lakeshore","AC","Orr #1","Hanover","Medina","12","3941",,"2000","
Hanover, NY 
(42.963563303000456, -75.37938870499966)"
"31013183050000","13","Great Lakes Energy Partners","18305","0","0","GD","Lakeshore","AC","Schultz, R 1","Ellington","Medina","12","3139","0","2000","
Ellington, NY 
(42.217001377000486, -79.10806714699964)"
"31037204780000","37","United States Gypsum Co.","20478","0","0","GE","Huron Creek","AC","Keizer, R. #1","Alexander","Medina","12","1383","0","2000","
Alexander, NY 
(42.901733899000476, -78.25626928699967)"
