"permit_number","approval_date","fiscal_year","expiration_date","region","fee_type","permit_type","description_of_work","applicant_name","county","municipality","route","location_beginning_reference_number","location_end_reference_number"
"20180175500","2019-03-04T00:00:00.000","2018 TO 2019","2020-02-08T00:00:00.000","1","UTILITY","1b1","Overhead - Erecting poles, towers","NATIONAL GRID","WARREN","CHESTER","9","9 17102315","9 17102316"
"20180175478","2019-03-04T00:00:00.000","2018 TO 2019","2020-01-20T00:00:00.000","1","UTILITY","1b1","Overhead - Erecting poles, towers","NATIONAL GRID","ESSEX","WESTPORT","9N","9N12031324","9N12031329"
"20180575257","2019-03-04T00:00:00.000","2018 TO 2019","2020-01-01T00:00:00.000","5","NON-UTILITY","5d6","Miscellaneous construction","PORTVILLE TRUCK AND AUTO REPAIR INC","NIAGARA","-","-","-","-"
"20180575257","2019-03-04T00:00:00.000","2018 TO 2019","2020-01-01T00:00:00.000","5","NON-UTILITY","5d6","Miscellaneous construction","PORTVILLE TRUCK AND AUTO REPAIR INC","ERIE","-","-","-","-"
"20180575257","2019-03-04T00:00:00.000","2018 TO 2019","2020-01-01T00:00:00.000","5","NON-UTILITY","5d6","Miscellaneous construction","PORTVILLE TRUCK AND AUTO REPAIR INC","CHAUTAUQUA","-","-","-","-"
"20180575257","2019-03-04T00:00:00.000","2018 TO 2019","2020-01-01T00:00:00.000","5","NON-UTILITY","5d6","Miscellaneous construction","PORTVILLE TRUCK AND AUTO REPAIR INC","CATTARAUGUS","-","-","-","-"
"20180175491","2019-03-04T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","4","Miscellaneous utility work","VERIZON NY INC.","ALBANY","BETHLEHEM","32","32 11041149","32 11041150"
"20180175495","2019-03-04T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","VERIZON NY INC.","GREENE","CAIRO","23","23 13061309","23 13061310"
"20180175494","2019-03-04T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","VERIZON NY INC.","ALBANY","BETHLEHEM","9W","9W11051045","9W11051051"
"20180175482","2019-03-04T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","2b1","Annual maintenance per region","TVC ALBANY INC, DBA FIRSTLIGHT FIBER","ALBANY","-","-","-","-"
"20180175482","2019-03-04T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","2b1","Annual maintenance per region","TVC ALBANY INC, DBA FIRSTLIGHT FIBER","SCHENECTADY","-","-","-","-"
"20180175482","2019-03-04T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","2b1","Annual maintenance per region","TVC ALBANY INC, DBA FIRSTLIGHT FIBER","WARREN","-","-","-","-"
"20180175482","2019-03-04T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","2b1","Annual maintenance per region","TVC ALBANY INC, DBA FIRSTLIGHT FIBER","ESSEX","-","-","-","-"
"20180175497","2019-03-04T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","2b2","Annual maintenance per county","VILLAGE OF MENANDS","ALBANY","MENANDS","-","-","-"
"20180175482","2019-03-04T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","2b1","Annual maintenance per region","TVC ALBANY INC, DBA FIRSTLIGHT FIBER","SARATOGA","-","-","-","-"
"20180175482","2019-03-04T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","2b1","Annual maintenance per region","TVC ALBANY INC, DBA FIRSTLIGHT FIBER","GREENE","-","-","-","-"
"20180175482","2019-03-04T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","2b1","Annual maintenance per region","TVC ALBANY INC, DBA FIRSTLIGHT FIBER","WASHINGTON","-","-","-","-"
"20180175496","2019-03-04T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VERIZON NY INC.","ALBANY","COLONIE","910B","910B11011007","910B11011010"
"20180175489","2019-03-04T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","SLIC NETWORK SOLUTIONS","ESSEX","KEENE","73","73 12011533","73 12011436"
"20180175482","2019-03-04T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","2b1","Annual maintenance per region","TVC ALBANY INC, DBA FIRSTLIGHT FIBER","RENSSELAER","-","-","-","-"
"20180375507","2019-03-04T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VILLAGER CONSTRUCTION","CAYUGA","STERLING","104A","104A31021026","104A31021052"
"20180175488","2019-03-04T00:00:00.000","2018 TO 2019","2019-10-31T00:00:00.000","1","NON-UTILITY","5a1","Residential Driveway","DANIEL J RAZZANO","RENSSELAER","TROY","351","351 14011057","351 14011058"
"20180975466","2019-03-04T00:00:00.000","2018 TO 2019","2019-10-31T00:00:00.000","9","NON-UTILITY","5d2a","Temporary signs, banners, décor (not-for-profit organizations)","VILLAGE OF SHERBURNE","CHENANGO","SHERBURNE","80","80 92031142","80 92031143"
"20181075486","2019-03-04T00:00:00.000","2018 TO 2019","2019-08-30T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","AMERICAN UNDERGROUND UTILITIES","SUFFOLK","BABYLON","231","231 07011026","231 07011028"
"20181075493","2019-03-04T00:00:00.000","2018 TO 2019","2019-08-30T00:00:00.000","10","UTILITY","1b1","Overhead - Erecting poles, towers","PSEG LI LONG ISLAND, LLC & LIEU SERVCO., LLC","SUFFOLK","LINDENHURST","27A","27A07051026","27A07051026"
"20180375490","2019-03-04T00:00:00.000","2018 TO 2019","2019-08-01T00:00:00.000","3","NON-UTILITY","8","Miscellaneous","SENECA MEADOWS INC","SENECA","SENECA FALLS","414","414 35041288","414 35041310"
"20180275481","2019-03-04T00:00:00.000","2018 TO 2019","2019-07-31T00:00:00.000","2","UTILITY","1b1","Overhead - Erecting poles, towers","NATIONAL GRID","MADISON","SULLIVAN","5","5 24091011","5 24091012"
"20180275502","2019-03-04T00:00:00.000","2018 TO 2019","2019-07-31T00:00:00.000","2","NON-UTILITY","5a1","Residential Driveway","TIMOTHY LALYER","ONEIDA","TRENTON","12","12 26043122","12 26043123"
"20180975465","2019-03-04T00:00:00.000","2018 TO 2019","2019-06-30T00:00:00.000","9","NON-UTILITY","5d2a","Temporary signs, banners, décor (not-for-profit organizations)","VILLAGE OF SHERBURNE","CHENANGO","SHERBURNE","12","12 92023114","12 92023113"
"20180975465","2019-03-04T00:00:00.000","2018 TO 2019","2019-06-30T00:00:00.000","9","NON-UTILITY","5d2a","Temporary signs, banners, décor (not-for-profit organizations)","VILLAGE OF SHERBURNE","CHENANGO","SHERBURNE","80","80 92031143","80 92031142"
"20180675505","2019-03-04T00:00:00.000","2018 TO 2019","2019-06-03T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","WHEELER UNITED METHODIST CHURCH","STEUBEN","CAMPBELL","86I","-","-"
"20180675505","2019-03-04T00:00:00.000","2018 TO 2019","2019-06-03T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","WHEELER UNITED METHODIST CHURCH","STEUBEN","BATH","86I","-","-"
"20180275498","2019-03-04T00:00:00.000","2018 TO 2019","2019-05-14T00:00:00.000","2","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VERIZON NEW YORK, INC.","ONEIDA","WHITESBORO","69","69 26023107","69 26023108"
"20180874182","2019-03-02T00:00:00.000","2018 TO 2019","2020-03-02T00:00:00.000","8","UTILITY","1a2","Underground - Commercial subsurface connection","CENTRAL HUDSON GAS & ELECTRIC CORPORATION","ORANGE","MONTGOMERY","17K","17K83011160","17K83011161"
"20181074627","2019-03-02T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","UTILITY","2b2","Annual maintenance per county","TOWN OF HEMPSTEAD","NASSAU","HEMPSTEAD","27","27 03041057","27 03041057"
"20181074627","2019-03-02T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","UTILITY","2b2","Annual maintenance per county","TOWN OF HEMPSTEAD","NASSAU","HEMPSTEAD","107","107 03011044","107 03011055"
"20181074627","2019-03-02T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","UTILITY","2b2","Annual maintenance per county","TOWN OF HEMPSTEAD","NASSAU","HEMPSTEAD","27","27 03041088","27 03041134"
"20181074627","2019-03-02T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","UTILITY","2b2","Annual maintenance per county","TOWN OF HEMPSTEAD","NASSAU","HEMPSTEAD","24","24 03031000","24 03031054"
"20181074627","2019-03-02T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","UTILITY","2b2","Annual maintenance per county","TOWN OF HEMPSTEAD","NASSAU","HEMPSTEAD","878","878 03021013","878 03021022"
"20181074627","2019-03-02T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","UTILITY","2b2","Annual maintenance per county","TOWN OF HEMPSTEAD","NASSAU","HEMPSTEAD","135","135 03011009","135 03011041"
"20181074627","2019-03-02T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","UTILITY","2b2","Annual maintenance per county","TOWN OF HEMPSTEAD","NASSAU","HEMPSTEAD","102","102 03011013","102 03011046"
"20181074627","2019-03-02T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","UTILITY","2b2","Annual maintenance per county","TOWN OF HEMPSTEAD","NASSAU","HEMPSTEAD","105","105 03011000","105 03011032"
"20181074627","2019-03-02T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","UTILITY","2b2","Annual maintenance per county","TOWN OF HEMPSTEAD","NASSAU","HEMPSTEAD","106","106 03011000","106 03011037"
"20181074627","2019-03-02T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","UTILITY","2b2","Annual maintenance per county","TOWN OF HEMPSTEAD","NASSAU","HEMPSTEAD","25","25 03031006","25 03031016"
"20181074627","2019-03-02T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","UTILITY","2b2","Annual maintenance per county","TOWN OF HEMPSTEAD","NASSAU","HEMPSTEAD","24","24 03021063","24 03031128"
"20180175472","2019-03-01T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","1","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","TIME WARNER CABLE NORTHEAST LLC","SARATOGA","SARATOGA","9","9 15091169","9 15091167"
"20180275473","2019-03-01T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","2","UTILITY","1b1","Overhead - Erecting poles, towers","NIAGARA MOHAWK POWER CORP, DBA NATIONAL GRID","FULTON","OPPENHEIM","29","29 21021005","29 21021007"
"20180575474","2019-03-01T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","5","UTILITY","1b1","Overhead - Erecting poles, towers","NIAGARA MOHAWK POWER DBA NATIONAL GRID WO#26547253","CHAUTAUQUA","DUNKIRK","5","5 52011229","5 52011242"
"20180175470","2019-03-01T00:00:00.000","2018 TO 2019","2020-02-01T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","TIME WARNER CABLE NORTHEAST LLC","SARATOGA","WILTON","9","9 15093000","9 15093004"
"20180975471","2019-03-01T00:00:00.000","2018 TO 2019","2019-10-31T00:00:00.000","9","NON-UTILITY","5a2","Commercial – Minor","THE BROADWAY GROUP, LLC","DELAWARE","HANCOCK","97","97 93031149","97 93031150"
"20180575468","2019-03-01T00:00:00.000","2018 TO 2019","2019-10-01T00:00:00.000","5","NON-UTILITY","5a6","Temporary access road or street","WALDEN ACRES LLC","ERIE","LANCASTER","952Q","952Q53011078","952Q53011080"
"20181075464","2019-03-01T00:00:00.000","2018 TO 2019","2019-08-02T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","SUFFOLK COUNTY WATER AUTHORITY","SUFFOLK","HUNTINGTON","25A","25A07031023","25A07031024"
"20180275444","2019-02-28T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","2","UTILITY","1b2","Overhead - Running new lines","CHARTER COMMUNICATIONS INC","MONTGOMERY","NELLISTON","5","5 25121092","5 25121096"
"20180275444","2019-02-28T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","2","UTILITY","1b2","Overhead - Running new lines","CHARTER COMMUNICATIONS INC","MONTGOMERY","FORT PLAIN","80","80 25061072","80 25061077"
"20180475449","2019-02-28T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","4","UTILITY","2a","Maintenance, single job","NIAGARA MOHAWK POWER CORP DBA NATIONAL GRID","MONROE","RIGA","33","33 43031058","33 43031059"
"20180475443","2019-02-28T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","4","UTILITY","1b1","Overhead - Erecting poles, towers","NEW YORK STATE ELECTRIC AND GAS","ONTARIO","NAPLES","53","53 44021008","53 44021009"
"20180475446","2019-02-28T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","4","UTILITY","1b2","Overhead - Running new lines","VERIZON NEW YORK INC","WAYNE","MACEDON","31F","31F37021031","31F37021033"
"20180475445","2019-02-28T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","4","UTILITY","1b1","Overhead - Erecting poles, towers","ROCHESTER GAS AND ELECTRIC","MONROE","PARMA","259","259 43011084","259 43011085"
"20180775451","2019-02-28T00:00:00.000","2018 TO 2019","2020-02-28T00:00:00.000","7","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","CHARTER COMMUNICATIONS INC.","LEWIS","DENMARK","26","26 74061384","26 74061388"
"20180775461","2019-02-28T00:00:00.000","2018 TO 2019","2020-02-27T00:00:00.000","7","UTILITY","3b","DOT requested utility relocation","NIAGARA MOHAWK POWER CORPORATION DBA NATIONAL GRID","FRANKLIN","BOMBAY","37","37 72031028","37 72031029"
"20180975142","2019-02-28T00:00:00.000","2018 TO 2019","2020-02-27T00:00:00.000","9","UTILITY","2c","Repair of water or sewer lines","TOWN OF OWEGO UTILITIES","TIOGA","OWEGO","-","-","-"
"20180974986","2019-02-28T00:00:00.000","2018 TO 2019","2020-02-27T00:00:00.000","9","UTILITY","2b2","Annual maintenance per county","DEPOSIT TELEPHONE COMPANY, INC DBA TDS TELECOMMUNI","CHENANGO","-","-","-","-"
"20180974986","2019-02-28T00:00:00.000","2018 TO 2019","2020-02-27T00:00:00.000","9","UTILITY","2b2","Annual maintenance per county","DEPOSIT TELEPHONE COMPANY, INC DBA TDS TELECOMMUNI","DELAWARE","-","-","-","-"
"20180974986","2019-02-28T00:00:00.000","2018 TO 2019","2020-02-27T00:00:00.000","9","UTILITY","2b2","Annual maintenance per county","DEPOSIT TELEPHONE COMPANY, INC DBA TDS TELECOMMUNI","BROOME","-","-","-","-"
"20180475289","2019-02-28T00:00:00.000","2018 TO 2019","2020-02-25T00:00:00.000","4","UTILITY","1b2","Overhead - Running new lines","NEW YORK STATE ELECTRIC & GAS","ONTARIO","PHELPS","88","88 44012132","88 44012134"
"20180175448","2019-02-28T00:00:00.000","2018 TO 2019","2020-02-20T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","TIME WARNER CABLE NORTHEAST LLC","RENSSELAER","NASSAU","66","66 14021010","66 14021001"
"20180175459","2019-02-28T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","GALUSHA & SONS LLC","RENSSELAER","TROY","7","7 14092007","7 14092008"
"20180175460","2019-02-28T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","NON-UTILITY","5b2a","Commercial- Sidewalk, curb paving, drainage, etc.","GALUSHA & SONS LLC","RENSSELAER","TROY","7","7 14092007","7 14092008"
"20180175462","2019-02-28T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","TIME WARNER CABLE NORTHEAST LLC","ALBANY","COLONIE","155","155 11013059","155 11013071"
"20180975409","2019-02-28T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","9","UTILITY","1b2","Overhead - Running new lines","FRONTIER COMMUNICATIONS","BROOME","WHITNEY POINT","206","206 91011002","206 91011052"
"20180975408","2019-02-28T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","9","UTILITY","1b2","Overhead - Running new lines","FRONTIER COMMUNICATIONS","BROOME","WHITNEY POINT","26","26 91011288","26 91011304"
"20180475442","2019-02-28T00:00:00.000","2018 TO 2019","2019-10-27T00:00:00.000","4","UTILITY","1b2","Overhead - Running new lines","TVC ALBANY INC.","ONTARIO","HOPEWELL","5","5 44053008","5 44053010"
"20180975388","2019-02-28T00:00:00.000","2018 TO 2019","2019-09-01T00:00:00.000","9","UTILITY","1b1","Overhead - Erecting poles, towers","NIAGARA MOHAWK, A NATIONAL GRID COMPANY","OTSEGO","CHERRY VALLEY","166","166 94011184","166 94011185"
"20180975283","2019-02-28T00:00:00.000","2018 TO 2019","2019-08-31T00:00:00.000","9","NON-UTILITY","5d4","Warning and entrance signs","CHRISTINE LINGUANTI/ BARRETT PAVING","BROOME","BINGHAMTON","-","-","-"
"20180975412","2019-02-28T00:00:00.000","2018 TO 2019","2019-04-30T00:00:00.000","9","NON-UTILITY","5d6","Miscellaneous construction","BETTY KAPLAN","DELAWARE","HANCOCK","268","-","-"
"20181175452","2019-02-28T00:00:00.000","2018 TO 2019","2019-04-14T00:00:00.000","11","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","CONSOLIDATED EDISON COMPANY OF NY INC","NEW YORK","-","9A","-","-"
"20180475430","2019-02-27T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","4","NON-UTILITY","8","Miscellaneous","GENESEE COUNTY","MONROE","RIGA","33","33 43031020","33 43031021"
"20180475430","2019-02-27T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","4","NON-UTILITY","8","Miscellaneous","GENESEE COUNTY","MONROE","WHEATLAND","36","36 43031000","-"
"20180475416","2019-02-27T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","4","NON-UTILITY","8","Miscellaneous","MODJESKI & MASTERS","MONROE","BROCKPORT","19","19 43041059","19 43041059"
"20180475416","2019-02-27T00:00:00.000","2018 TO 2019","2020-02-29T00:00:00.000","4","NON-UTILITY","8","Miscellaneous","MODJESKI & MASTERS","ORLEANS","ALBION","98","98 45041081","98 45041081"
"20180475434","2019-02-27T00:00:00.000","2018 TO 2019","2020-02-27T00:00:00.000","4","NON-UTILITY","8","Miscellaneous","VILLAGE  OF  WOLCOTT","WAYNE","WOLCOTT","104","104 37041295","104 37041305"
"20180472990","2019-02-27T00:00:00.000","2018 TO 2019","2020-02-27T00:00:00.000","4","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","TOWN OF FARMINGTON WATER AND SEWER","ONTARIO","FARMINGTON","332","332 44012065","332 44012068"
"20180674553","2019-02-27T00:00:00.000","2018 TO 2019","2020-02-27T00:00:00.000","6","NON-UTILITY","5d6","Miscellaneous construction","CHEMUNG CTY DPW","CHEMUNG","ELMIRA","352","352 62021076","352 62021073"
"20180875438","2019-02-27T00:00:00.000","2018 TO 2019","2020-02-27T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","CENTRAL HUDSON GAS & ELECTRIC CORP","ULSTER","GARDINER","44","44 86011069","44 86011088"
"20180875440","2019-02-27T00:00:00.000","2018 TO 2019","2020-02-27T00:00:00.000","8","NON-UTILITY","5b1","Residential improvements","BRUCE BRADY","ULSTER","ULSTER","32","32 86023039","32 86023040"
"20180375437","2019-02-27T00:00:00.000","2018 TO 2019","2020-02-26T00:00:00.000","3","NON-UTILITY","5a1","Residential Driveway","NICHOLAS HARFORD","TOMPKINS","DRYDEN","392","392 36011014","392 36011015"
"20180775436","2019-02-27T00:00:00.000","2018 TO 2019","2020-02-26T00:00:00.000","7","UTILITY","3b","DOT requested utility relocation","NIAGARA MOHAWK POWER CORPORATION DBA NATIONAL GRID","JEFFERSON","WEST CARTHAGE","26","26 73071004","26 73071003"
"20180275432","2019-02-27T00:00:00.000","2018 TO 2019","2020-02-14T00:00:00.000","2","UTILITY","1b1","Overhead - Erecting poles, towers","NATIONAL GRID","HAMILTON","INDIAN LAKE","28","28 22091369","28 22091371"
"20180275427","2019-02-27T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","2","UTILITY","2d","DOT requested utility maintenance","NATIONAL GRID","FULTON","JOHNSTOWN","30A","30A21032023","30A21032026"
"20180675431","2019-02-27T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","6","UTILITY","2b2","Annual maintenance per county","VILLAGE OF PAINTED POST","STEUBEN","PAINTED POST","415","-","-"
"20180275435","2019-02-27T00:00:00.000","2018 TO 2019","2019-10-31T00:00:00.000","2","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","JABLONSKI EXCAVATING, INC.","FULTON","GLOVERSVILLE","30A","-","-"
"20180375414","2019-02-27T00:00:00.000","2018 TO 2019","2019-07-31T00:00:00.000","3","NON-UTILITY","5a1","Residential Driveway","DONALD PETROCCI","CAYUGA","BRUTUS","5","5 31073053","5 31071054"
"20181075441","2019-02-27T00:00:00.000","2018 TO 2019","2019-05-30T00:00:00.000","10","UTILITY","1a2","Underground - Commercial subsurface connection","KEYSPAN GAS EAST CORPORATION D/B/A NATIONAL GRID","NASSAU","HEMPSTEAD","24","24 03031018","24 03031019"
"20180375134","2019-02-27T00:00:00.000","2018 TO 2019","2019-03-22T00:00:00.000","3","NON-UTILITY","5a1","Residential Driveway","EDWARD SOYKE","CAYUGA","SPRINGPORT","90","90 31021338","90 31021339"
"20180475422","2019-02-26T00:00:00.000","2018 TO 2019","2021-02-28T00:00:00.000","4","NON-UTILITY","9","Adopt-a-Highway","JAMES & LUCILLE KUNZ","MONROE","WEBSTER","104","104 43035242","104 43035250"
"20180175402","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-26T00:00:00.000","1","UTILITY","1a2","Underground - Commercial subsurface connection","EDWARD & THOMAS O'CONNOR, INC","ALBANY","COLONIE","155","155 11013085","155 11013084"
"20180175405","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-26T00:00:00.000","1","NON-UTILITY","5a2","Commercial – Minor","SHAKER POINTE AT CARONDELET","ALBANY","COLONIE","155","155 11013085","155 11013084"
"20180675343","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-26T00:00:00.000","6","UTILITY","1b2","Overhead - Running new lines","FRONTIER COMMUNICATIONS","ALLEGANY","ALFRED","244","244 61011151","244 61011152"
"20180675270","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-26T00:00:00.000","6","UTILITY","1b2","Overhead - Running new lines","VERIZON NEW YORK, INC.","CHEMUNG","HORSEHEADS","14","328 62013025","328 62013027"
"20181075403","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-25T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","KEYSPAN GAS EAST CORP D/B/A NATIONAL GRID","SUFFOLK","SMITHTOWN","111","111 07011053","111 07011052"
"20180775415","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-25T00:00:00.000","7","UTILITY","1b2","Overhead - Running new lines","DEVELOPMENT AUTHORITY OF THE NORTH COUNTRY","ST. LAWRENCE","CANTON","68","68 75012168","68 75012171"
"20180775426","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-25T00:00:00.000","7","UTILITY","1b2","Overhead - Running new lines","CHARTER COMMUNICATIONS INC.","JEFFERSON","ADAMS","81I","81I73051141","81I73051043"
"20180775415","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-25T00:00:00.000","7","UTILITY","1b2","Overhead - Running new lines","DEVELOPMENT AUTHORITY OF THE NORTH COUNTRY","ST. LAWRENCE","CANTON","11","11 75061307","11 75061305"
"20180875381","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-25T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","CENTRAL HUDSON GAS & ELECTRIC CORP","ULSTER","ESOPUS","9W","9W86031174","9W86031190"
"20180875392","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-25T00:00:00.000","8","NON-UTILITY","5a6","Temporary access road or street","TONY F. OSBORNE","ULSTER","MARBLETOWN","209","209 86031220","209 86031221"
"20180875380","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-25T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","CENTRAL HUDSON GAS & ELECTRIC CORP","ULSTER","ESOPUS","9W","9W86031183","9W86031217"
"20180875382","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-25T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","CENTRAL HUDSON GAS & ELECTRIC CORP","ULSTER","ESOPUS","9W","9W86031196","9W86031206"
"20180875383","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-25T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","CENTRAL HUDSON GAS & ELECTRIC CORP","ULSTER","ESOPUS","9W","9W86031187","9W86031197"
"20180175420","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-16T00:00:00.000","1","NON-UTILITY","5a1","Residential Driveway","SCOTT JARVIS","SARATOGA","GREENFIELD","9N","9N15012076","9N15012073"
"20180175424","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-13T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","CHARTER COMMUNICATIONS INC","SARATOGA","SARATOGA SPRINGS","50","50 15021094","50 15021098"
"20180175396","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-07T00:00:00.000","1","NON-UTILITY","5a2","Commercial – Minor","SERVISONS PROPERTIES LLC","RENSSELAER","CASTLETON-ON-HUDSON","9","9 14071028","9 14071029"
"20180175425","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-07T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","CHARTER COMMUNICATIONS INC","RENSSELAER","EAST GREENBUSH","9","9 14071118","9 14071108"
"20180175398","2019-02-26T00:00:00.000","2018 TO 2019","2020-02-04T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","TIME WARNER CABLE NORTHEAST LLC","SARATOGA","MOREAU","9","9 15093114","9 15093119"
"20180175401","2019-02-26T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","VERIZON NY INC.","RENSSELAER","HOOSICK","7","7 14092202","7 14092198"
"20180175404","2019-02-26T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VERIZON NY INC.","RENSSELAER","HOOSICK","22","22 14071304","22 14071237"
"20180175399","2019-02-26T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","2c","Repair of water or sewer lines","TOWN OF HAGUE","WARREN","HAGUE","-","-","-"
"20180175413","2019-02-26T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1b1","Overhead - Erecting poles, towers","VERIZON NY INC.","RENSSELAER","HOOSICK","22","22 14071303","22 14071342"
"20181075397","2019-02-26T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","UTILITY","3a2","Annual – includes overhead connections – per county","NEW YORK AMERICAN WATER","NASSAU","-","-","-","-"
