"case_ohms_number","case_name","alj_last_name","case_type_name","status_type_name","case_text_update","case_towncity","county","decision"
"202175631","C.O.G. Development and Resources, Inc.","Caruso","Enforcement (Expedited)","Withdrawn","Expedited oil and gas well enforcement.  Alleged failure to file annual well reports for 2019 for the Meadowbank and Lincoln well fields in Allegany County.  Expedited enforcement calendar conducted 3/9/21.  DEC staff moves for a default judgment. Matter withdrawn 4-27-2021.","BOLIVAR","ALLEGANY",
"202074572","C4 Technical Services, LLC","McBride","NYS Dept. of Economic Development","Withdrawn","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny minority and woman-owned business enterprise (MWBE) status to appellant.  Appeal hearing scheduled for 1/21/20 in NYC canceled.  Appeal withdrawn.",,,
"201671397","CAC Contracting Corp.","Wilkinson","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Written appeal filed 7/20/16; DED response filed 11/23/16.  Recommended order issued 12/28/16.  Final order 17-03 issued 1/10/17.","STATEWIDE",,
"201670898","CDP Excavating Services, LLC","Garlick","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Written appeal filed 11/17/15; DED response filed 5/10/16.  Recommended order issued 5/25/16.  Final order issued 16-23.","STATEWIDE",,
"200964137","CF Smith LLC and Red Hook Developers Holdings, LLC","McClymonds","Enforcement","Settled","Alleged failure to contain a discharge of petroleum at a site located adjacent to the Gowanus Canal, Kings County.  Consent order executed 6/24/09; case closed.","BROOKLYN (ENTIRE)","KINGS",
"201670937","CFI Contracting, Inc.","McBride","NYS Dept. of Economic Development","Settled","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing scheduled for 10/18/16 canceled.  Case settled.","STATEWIDE",,
"202075156","CME Engineering Group, D.P.C.","Stefanucci","NYS Dept. of Economic Development","Withdrawn","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny minority-owned business enterprise (MBE) status to appellant.  Appeal hearing scheduled for 9/22/20 canceled.  Appeal withdrawn 10/13/20.",,,
"200864040","CMW Industries, LLC","Goldberger","Permit - UPA","Decision Issued","Application for a Part 360 permit to construct and operate a regulated medical waste transfer station on Farragut Road in Brooklyn, Kings County.  Assistant Commissioner Decision issued 2/2/10. [http://www.dec.ny.gov/docs/legal_protection_pdf/cmwd.pdf]","BROOKLYN (ENTIRE)","KINGS","https://www.dec.ny.gov/docs/legal_protection_pdf/cmwd.pdf"
"2004J274","CO NAAQS STDS Onondaga County (Carbon Monoxide National)","Garlick","Legislative (Regulations)","Closed",,,,
"200762847","CO SIP","DuBois","Legislative (Regulations)","Closed","Request for an ALJ to conduct a regulatory legislative hearing in Long Island on July 17, 2007 at 6:00 PM. Hearing Report issued 8/13/07.",,,
"201974025","CPV Valley LLC","McBride","Legislative (621/SEQRA)","Closed","Legislative (Part 621) public comment hearing.  DEC staff requests an ALJ to conduct a Part 621 legislative public comment hearing on applicant’s application for Title V and Title IV air permits for its 680 MW electric generation facility located at 3330 Route 6, Middletown, NY 10940 (Town of Waywayanda, Orange County).  Hearing held 7/17/19.","WAWAYANDA","ORANGE",
"201873247","CPV Valley, LLC","Caruso","Permit - UPA","Active","Air State facility permit application.  Permittee sought renewal of its air State facility permit for its facility located at 3330 US Route 6, Middletown, NY  10940 (Town of Wawayanda, Orange County).  DEC staff denied the permit on the ground that a Title V permit is required and permittee requests a hearing. Legislative hearing held 9/26/18.  Issues conference held 11/29/18.  Ruling pending.","WAWAYANDA","ORANGE",
"2003J078","CWM Chemical Services, Inc.","O''Connell","Legislative (621/SEQRA)","Closed","Status: Legislative hearing held on 4/8/03 to receive public comments about a renewal application for a hazardous waste permit.  After considering all the public comments, DEC staff issued the renewal permit on 8/5/05.","PORTER","NIAGARA",
"200864010","CWM Chemical Services, LLC (CWM)","McBride","Legislative (621/SEQRA)","Closed","Request for ALJ to conduct Part 621 legislative hearing on permittees application to modify the permit for the Model City facility, a hazardous waste management facility located in Model City, Niagara County.  Part 621 legislative hearing scheduled for 1/21/09. Published a Rescheduled Notice of Hearing in the 12/10/08 ENB.","BUFFALO","ERIE",
"201469232","CWM Chemical Services, LLC (RMU-2 Landfill)","Oconnell","Permit - UPA","Active","Hazardous waste management facility proceeding.  Application for permits and siting board certificate to construct and operate a new hazardous waste landfill designated as Residuals Management Unit - Two (RMU-2) at the company’s facility located in the Towns of Porter and Lewiston, Niagara County.  Ruling on issues and party status issued 12/22/15.  Interim decision of Siting Board issued 8/11/16.  Siting Board ruling and second interim decision issued 5/25/17. Supplemental ALJ Rulings on Proposed Issues for Adjudication issued 2/14/19. Fourth Interim Decision of the Facility Siting Board issued 4/28/21. Ruling on Motion for Reconsideration of the Facility Siting Board issued June 3, 2021. First Interim Decision of the Deputy Commissioner issued June 23, 2021. Third Order regarding Supplementary Discovery Issued by ALJ O'Connell August 5, 2021. Ruling on Request for Clarification - Motion for Reconsideration issued August 11, 2021. Ruling Granting Department Staff's Motion for Protective Order issued August 18, 2021. Fourth Order regarding Supplementary Discovery Ruling issued 9-15-2021. Ruling on Fifth Order regarding Supplemental Discovery issued October 18, 2021. Ruling granting CWM's Motion for Protective Order issued 11-10-21. 7th Order regarding Supplemental Discovery issued 12-10-21. On 8th Order regarding Supplemental Discovery issued 1-26-2022. Ninth Order re Supplemental Discovery issued 3-1-2022. Supplemental Discovery Ruling on Protective Order and Interrogatories issued March 8, 2022. Ruling on 10th Order regarding Supplemental Discovery issued March 18, 2022. Notice of Virtual Adjudicatory Hearing scheduled for April 11, 2022. Eleventh Order regarding Supplementary Discovery issued May 13, 2022.","LEWISTON","NIAGARA",
"201469232","CWM Chemical Services, LLC (RMU-2 Landfill)","Oconnell","Permit - UPA","Active","Hazardous waste management facility proceeding.  Application for permits and siting board certificate to construct and operate a new hazardous waste landfill designated as Residuals Management Unit - Two (RMU-2) at the company’s facility located in the Towns of Porter and Lewiston, Niagara County.  Ruling on issues and party status issued 12/22/15.  Interim decision of Siting Board issued 8/11/16.  Siting Board ruling and second interim decision issued 5/25/17. Supplemental ALJ Rulings on Proposed Issues for Adjudication issued 2/14/19. Fourth Interim Decision of the Facility Siting Board issued 4/28/21. Ruling on Motion for Reconsideration of the Facility Siting Board issued June 3, 2021. First Interim Decision of the Deputy Commissioner issued June 23, 2021. Third Order regarding Supplementary Discovery Issued by ALJ O'Connell August 5, 2021. Ruling on Request for Clarification - Motion for Reconsideration issued August 11, 2021. Ruling Granting Department Staff's Motion for Protective Order issued August 18, 2021. Fourth Order regarding Supplementary Discovery Ruling issued 9-15-2021. Ruling on Fifth Order regarding Supplemental Discovery issued October 18, 2021. Ruling granting CWM's Motion for Protective Order issued 11-10-21. 7th Order regarding Supplemental Discovery issued 12-10-21. On 8th Order regarding Supplemental Discovery issued 1-26-2022. Ninth Order re Supplemental Discovery issued 3-1-2022. Supplemental Discovery Ruling on Protective Order and Interrogatories issued March 8, 2022. Ruling on 10th Order regarding Supplemental Discovery issued March 18, 2022. Notice of Virtual Adjudicatory Hearing scheduled for April 11, 2022. Eleventh Order regarding Supplementary Discovery issued May 13, 2022.","PORTER","NIAGARA",
"200964731","CWM Chemical Services, LLC","McBride","Legislative (621/SEQRA)","Closed","Request for an ALJ to conduct a legislative hearing in the Department-initiated modification proceeding seeking to modify CWM's SPDES permit for its Model City Facility (Town of Porter, Niagara County) in accordance with the Environmental Benefit Permit Strategy (EBPS) program.  Legislative hearing held 2/22/10.","PORTER","NIAGARA",
"201267542","CWM Chemical Services, LLC","McBride","Legislative (621/SEQRA)","Closed","Request to conduct a Part 621 legislative hearing on permittee’s application to renew its Part 373 hazardous waste management permit for its Model City facility located in the Towns of Porter and Lewiston, Niagara County.  Legislative hearing held 1/14/13.","PORTER","NIAGARA",
"201065462","CWM Chemical Services, LLC","McBride","Legislative (621/SEQRA)","Closed","Request to conduct a Part 621 legislative hearing on permittee's application to modify its Part 373 Permit for its Model City facility.  Legislative hearing conducted 5/17/10.","PORTER","NIAGARA",
"201569685","Caffry, John W.","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. 14-4701.  Response issued 1/5/15.","GLENS FALLS","WARREN",
"200863868","Caffry, John","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. 08-1745.  Response sent 9/11/08.",,,
"201569724","Caffry, John","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. 15-0325.  Response issued 1/30/15.",,,
"2005J456","Caithness Bellport Energy Center (Caithness Bellport, LLC)","Garlick","Legislative (621/SEQRA)","Closed","Status: Part 621 legislative hearing on air permit for power plant.  Legislative Hearing held 2/1/06.","BELLPORT","SUFFOLK",
"201267565","Cal Ban Corporation","Wissler","Mediation","Closed","Mediation completed. Case closed.","OLEAN","CATTARAUGUS",
"200762377","Calabro, Joseph, d/b/a Joe's Service Station and Ma's Service Station","Villa","Enforcement","Decision Issued","Alleged violations of petroleum bulk storage facility regulations at two service stations in Altamont, New York.  Hearing held 2/27/07. Commissioner Order issued 9/21/07. [http://www.dec.ny.gov/docs/legal_protection_pdf/Calabro_Order.pdf]","ALTAMONT","ALBANY","https://www.dec.ny.gov/docs/legal_protection_pdf/Calabro_Order.pdf"
"201165972","Calendar Calls -- 2002 to 2008","Wissler","Permit - UPA","Closed","Calendar calls conducted on 4/24/02, 6/11/02, 8/21/02, 1/9/08, 1/23/08, 3/5/08, 5/7/08, 6/11/08, 7/9/08, 9/17/08, 10/15/08, 11/19/08, and 12/10/08","STATEWIDE",,
"2005J470","Call-A-Head Portable Toilets, Inc.","Sherman","Enforcement","Decision Issued","Alleged violations of tidal wetlands and SPDES law at three locations in Queens County.  ALJ Rulings issued 6/3/16 and 10/11/16.  Commissioner Decision and Order issued 3/4/19. [https://www.dec.ny.gov/docs/legal_protection_pdf/callaheado.pdf]","QUEENS (ENTIRE)","QUEENS","https://www.dec.ny.gov/docs/legal_protection_pdf/callaheado.pdf"
"201873442","Callanan Industries, Inc.","Villa","Permit - UPA","Settled","Mined land reclamation permit matter.  Application to expand a limestone mine located at 6375 Tuttle Road, Canastota, NY 13032 (Town of Lincoln, Madison County).  DEC staff granted the application with conditions.  Permittee requests a hearing to challenge permit condition 23, which governs the loading of trucks at the facility.  Mediation scheduled for 11/27/18 canceled.  Modified permit issued; case settled.","LINCOLN","MADISON",
"200762546","Camelot Village, LLC","A.L.J. Needed","Enforcement","Settled","Alleged violation of consent order and SPDES permit relating to the operation of a wastewater treatment plant at a mobile home trailer part located in the Town of Westmoreland, Oneida County.  DEC staff filed motion for order without hearing.  Settled by consent order executed 12/7/07.","RICHFIELD SPRINGS","OTSEGO",
"200763074","Camerson, Donald J. (Walter K. Baker)","Sanza","FOIL Appeal","Closed FOIL Case","Appeal from partial denial of FOIL request. Foil Determination letter issued 10/3/07.",,,
"201771856","Camp Majano, LLC","McBride","Adirondack Park Agency","Closed","Adirondack Park Agency variance hearing proceeding.  APA Board requests assignment of an ALJ to conduct a variance hearing pursuant to 9 NYCRR 576.1.  Hearing held 5/22/17.  Record closed 5/31/17.  Hearing reopened for variance modification.  Hearing held 9/28/17.",,,
"2003J236","Campbell, Mike","Wissler","Permit - UPA","Withdrawn","Status: Freshwater wetlands permit application to construct dwelling.  Scheduling of hearing postponed at request of applicant 1/9/04.  On 9/27/04 applicant advised that application is withdrawn.","BROOKHAVEN","SUFFOLK",
"2000J501","Camps Rogen, Aver, Heller;  Camps Rogen, Aver, Heller","McBride","Enforcement","Closed",,,,
"2001J675","Can Am Development Corp;  Stern, Eli","O''Connell","Permit - UPA","Withdrawn","Status: Application for permit to build three houses in the adjacent area of Freshwater Wetland NA-9.  DEC staff denied the permit.  Request for hearing withdrawn 1/16/06.","ORANGETOWN","ROCKLAND",
"200661502","Cancela, Angel","McClymonds","FOIL Request","Closed FOIL Case",,,,
"201872430","Canisteo Wind Energy LLC","Sherman","NYS Dept. of Public Service","Decision Issued","Public Service Law article 10 power plant siting proceeding.  Application for a Certificate of Environmental Compatibility and Public Need pursuant to Article 10 for construction of a 290 MW wind energy generation facility in the Towns of Cameron, Canisteo, Greenwood, Jasper, Troupsburg, and West Union, Steuben County.  Siting Board order issued 3/13/20.","CAMERON","STEUBEN",
"201872430","Canisteo Wind Energy LLC","Sherman","NYS Dept. of Public Service","Decision Issued","Public Service Law article 10 power plant siting proceeding.  Application for a Certificate of Environmental Compatibility and Public Need pursuant to Article 10 for construction of a 290 MW wind energy generation facility in the Towns of Cameron, Canisteo, Greenwood, Jasper, Troupsburg, and West Union, Steuben County.  Siting Board order issued 3/13/20.","WEST UNION","STEUBEN",
"201872430","Canisteo Wind Energy LLC","Sherman","NYS Dept. of Public Service","Decision Issued","Public Service Law article 10 power plant siting proceeding.  Application for a Certificate of Environmental Compatibility and Public Need pursuant to Article 10 for construction of a 290 MW wind energy generation facility in the Towns of Cameron, Canisteo, Greenwood, Jasper, Troupsburg, and West Union, Steuben County.  Siting Board order issued 3/13/20.","TROUPSBURG","STEUBEN",
"201872430","Canisteo Wind Energy LLC","Sherman","NYS Dept. of Public Service","Decision Issued","Public Service Law article 10 power plant siting proceeding.  Application for a Certificate of Environmental Compatibility and Public Need pursuant to Article 10 for construction of a 290 MW wind energy generation facility in the Towns of Cameron, Canisteo, Greenwood, Jasper, Troupsburg, and West Union, Steuben County.  Siting Board order issued 3/13/20.","JASPER","STEUBEN",
"201872430","Canisteo Wind Energy LLC","Sherman","NYS Dept. of Public Service","Decision Issued","Public Service Law article 10 power plant siting proceeding.  Application for a Certificate of Environmental Compatibility and Public Need pursuant to Article 10 for construction of a 290 MW wind energy generation facility in the Towns of Cameron, Canisteo, Greenwood, Jasper, Troupsburg, and West Union, Steuben County.  Siting Board order issued 3/13/20.","GREENWOOD","STEUBEN",
"201872430","Canisteo Wind Energy LLC","Sherman","NYS Dept. of Public Service","Decision Issued","Public Service Law article 10 power plant siting proceeding.  Application for a Certificate of Environmental Compatibility and Public Need pursuant to Article 10 for construction of a 290 MW wind energy generation facility in the Towns of Cameron, Canisteo, Greenwood, Jasper, Troupsburg, and West Union, Steuben County.  Siting Board order issued 3/13/20.","CANISTEO","STEUBEN",
"201973626","Canton Supermarket, Inc.","McBride","NYS Dept. of Agriculture and Markets","Closed","Request for an ALJ to conduct a hearing on a food processing establishment license application for a supermarket located in Rochester, NY.  Hearing scheduled for 2/20/19 in Syracuse. Report of Hearing Officer issued 3/29/19.  Final determination issued 7/8/19.","ROCHESTER","MONROE",
"201368092","Cape Vincent Wind Power, LLC","Villa","NYS Dept. of Public Service","Withdrawn","Application to the Siting Board for a Public Service Law article 10 certificate for a 200-285 megawatt wind farm to be located in the Town of Cape Vincent, Jefferson County.  Pre-application and intervenor funding conference held on May 21, 2013.  Ruling on intervenor funding issued on May 28, 2013.  On 2/26/14, applicant withdrew from process.  Case closed.","CAPE VINCENT","JEFFERSON",
"201872742","Capital Demolition, LLC","Garlick","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Written appeal filed 7/27/17.  DED response filed 4/9/18.  Recommended order issued 6/6/18.  Final order 18-28 issued 7/10/18.",,,
"201670931","Capital District Print and Imaging, Inc. d/b/a Allegra Print & Imaging","O''Connell","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing scheduled for 6/21/16.  Recommended order issued 8/8/16.  Final Order 16-39 issued 8/19/16.","STATEWIDE",,
"200863461","Carbone, Steve","DuBois","Permit - UPA","Settled","Application for a tidal wetlands permit to construct a 76-foot long fixed dock on Quantuck Bay, Town of Southampton, Suffolk County.  DEC denied permit and applicant requests a hearing.  Matter settled; permit issued 4/6/09.","SOUTHAMPTON","SUFFOLK",
"202075199","Cardinal Points Development Inc.","Caruso","Enforcement","Decision Issued","Petroleum bulk storage (PBS) facility enforcement.  Respondent allegedly failed to register and permanently close the PBS storage tanks at a facility located at 5565 Millersport Highway, Amherst, New York 14051 (Town of Pendleton, Niagara County).  Pre-hearing conference held 10/27/20.  Respondent did not appear.  Adjudicatory hearing scheduled 11/19/20 adjourned. Commissioner Order issued March 22, 2021.","PENDLETON","NIAGARA","https://www.dec.ny.gov/docs/legal_protection_pdf/cardinalpointso.pdf"
"201873522","Care Security Systems, Inc.","Villa","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing held 12/18/18 in NYC.  Recommended Order issued 3/13/19.  Final order 19-05 issued 4/12/19.",,,
"200661872","Carillo, Joseph","Sherman","Permit - UPA","Withdrawn","Application for a tidal wetlands permit, 401 water quality certification and navigable wasters permit to construct a fixed pier, ramp and floats in Town of Huntington.  DEC staff denied permit. Calendar call held 4/22/09.  Hearing scheduled for 11/16-17/2010 cancelled.  Hearing request deemed withdrawn 11/2/10.","HUNTINGTON","SUFFOLK",
"200662232","Carlisle, Eddie L., Jr.","Wissler","Permit - Non UPA","Withdrawn","Denial of commercial pesticide certification.  Applicant requests a hearing.  Request deemed withdrawn.","MANHATTAN (ENTIRE)","NEW YORK",
"200863816","Carney's Restaurant, Inc. and Robert Carney","Villa","Enforcement","Decision Issued","Alleged violation of ECL article 17.  Hearings held.  Briefing pending. Commissioner Decision and Order issued 1/14/2010. [http://www.dec.ny.gov/docs/legal_protection_pdf/carneyso.pdf]","BALLSTON","SARATOGA","https://www.dec.ny.gov/docs/legal_protection_pdf/carneyso.pdf"
"201570435","Carolei Realty LLC","Caruso","Enforcement","Decision Issued","PBS and Navigation Law enforcement.  Alleged discharge of petroleum and violations of the PBS regulations and a consent order at a residential PBS facility located in the Bronx, Bronx County.  DEC staff moves for an order without hearing in lieu of complaint.  Respondent has not opposed. Ruling on motion for order without hearing issued 5/20/16.  Commissioner Order issued 9/13/17.  Commissioner Order reissued to correct the case numbers issued 10/5/17. [http://www.dec.ny.gov/docs/legal_protection_pdf/caroleirealtyo.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/caroleirealtyo.pdf"
"202075267","Carolyn's Transport LLC","McBride","NYS Dept. of Economic Development","Withdrawn","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing scheduled for 12/8/20 via Webex canceled.  Appeal withdrawn 11/23/20.",,,
"201771598","Carpets and Then Some, Inc.","McBride","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Appeal hearing held 6/6/17.  Appeal withdrawn 6/21/17.",,,
"201771593","Carrier Salvage and Recycling LLC","Wilkinson","Enforcement","Decision Issued","Solid waste management facility enforcement.  Multiple alleged violations at a vehicle dismantling facility located in the Town of Sterling, Cayuga County.  DEC staff moves for an order without hearing. Ruling on Motion for Order without Hearing issued 4/25/2017. Commissioner Order issued 1/9/18. [http://www.dec.ny.gov/docs/legal_protection_pdf/carriersalvageo.pdf]","STERLING","CAYUGA","https://www.dec.ny.gov/docs/legal_protection_pdf/carriersalvageo.pdf"
"200863512","Caruso, Charlie and La Bella Roma Home","Sherman","Enforcement","Closed","Alleged unpermitted construction in tidal wetland in Town of Southold, Suffolk County.  Calendar call conducted 3/5/08.   By ruling dated 4/28/08, Consolidated with Matter of Martino (Richard and Elise) and case closed as a separate matter.","RIVERHEAD","SUFFOLK",
"202075133","Carver Sand and Gravel, LLC","Sherman","Legislative (621/SEQRA)","Closed","Part 621 legislative hearing.  DEC staff requests an ALJ to conduct a Part 621 legislative hearing for a Mined Land Reclamation Law permit application for a sand and gravel mine located on NY Route 30 near Frisbieville Road, Middleburgh, NY 12122 (Town of Middleburgh, Schoharie County). ENB Notice of Virtual Hrg. published 9/16/20.  Legislative public comment hearing held 10/8/20 via Webex Events.","MIDDLEBURGH","SCHOHARIE",
"202175997","Casadei, Michael","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. W085798-071321.  Response on behalf of OHMS issued 9/3/21.",,,
"201570068","Case, Donald and Don Case Auto Parts","McBride","Enforcement","Closed","Solid waste facility enforcement.  Respondent allegedly failed to file an annual report for the year 2013 for a vehicle dismantling facility located in the Town of Little Valley, Cattaraugus County.  DEC staff moves to amend the complaint to add additional solid waste and SPDES violations. Ruling issued 12/7/15.","LITTLE VALLEY","CATTARAUGUS",
"201570282","Cassadaga Wind LLC","McClymonds","NYS Dept. of Public Service","Decision Issued","PSL Article 10 siting proceeding.  Applicant proposes a 126 megawatt (MW) wind energy project (up to 62 wind turbines) to be located in the Towns of Charlotte, Cherry Creek, Arkwright, and Stockton in Chautauqua County.  Siting Board order and certificate conditions issued 1/17/18.  Petitions to amend certificate filed 8/21/19 and 9/4/19.  Siting Board order granting amendments issued 12/3/19.","ARKWRIGHT","CHAUTAUQUA",
"201570282","Cassadaga Wind LLC","McClymonds","NYS Dept. of Public Service","Decision Issued","PSL Article 10 siting proceeding.  Applicant proposes a 126 megawatt (MW) wind energy project (up to 62 wind turbines) to be located in the Towns of Charlotte, Cherry Creek, Arkwright, and Stockton in Chautauqua County.  Siting Board order and certificate conditions issued 1/17/18.  Petitions to amend certificate filed 8/21/19 and 9/4/19.  Siting Board order granting amendments issued 12/3/19.","STOCKTON","CHAUTAUQUA",
"201570282","Cassadaga Wind LLC","McClymonds","NYS Dept. of Public Service","Decision Issued","PSL Article 10 siting proceeding.  Applicant proposes a 126 megawatt (MW) wind energy project (up to 62 wind turbines) to be located in the Towns of Charlotte, Cherry Creek, Arkwright, and Stockton in Chautauqua County.  Siting Board order and certificate conditions issued 1/17/18.  Petitions to amend certificate filed 8/21/19 and 9/4/19.  Siting Board order granting amendments issued 12/3/19.","CHERRY CREEK","CHAUTAUQUA",
"201570282","Cassadaga Wind LLC","McClymonds","NYS Dept. of Public Service","Decision Issued","PSL Article 10 siting proceeding.  Applicant proposes a 126 megawatt (MW) wind energy project (up to 62 wind turbines) to be located in the Towns of Charlotte, Cherry Creek, Arkwright, and Stockton in Chautauqua County.  Siting Board order and certificate conditions issued 1/17/18.  Petitions to amend certificate filed 8/21/19 and 9/4/19.  Siting Board order granting amendments issued 12/3/19.","CHARLOTTE","CHAUTAUQUA",
"201771469","Casters, Wheels and Industrial Handling, Inc.","O''Connell","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Hearing scheduled for 2/21/17 in NYC.  Recommended order issued 3/3/17.  Final order 17-20 issued 3/27/17.","STATEWIDE",,
"2005J488","Castiglione, Joseph (RFP's for Standby Consulting)","Garlick","FOIL Appeal","Closed FOIL Case","Status:  FOIL Determination Letters issued on 8/25/05, 9/2/05 and two letters on 11/7/05.",,,
"200561178","Castiglione, Joseph; Mactec Trade Secret Claim","Wissler","FOIL Appeal","Closed FOIL Case","FOIL Determination Letter issued 11/7/05.","STATEWIDE",,
"201165905","Castillo Auto Repairs Corp.","Buhrmaster","Enforcement","Settled","Alleged violations of air regulations governing mandatory annual motor vehicle emission inspections at an official emission inspection station located in Bronx County, New York. DEC staff filed a statement of readiness for adjudicatory proceeding.Case settled, consent order executed.","MANHATTAN (ENTIRE)","NEW YORK",
"201670935","Castleoak Securities LP","McBride","NYS Dept. of Economic Development","Settled","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny minority-owned business enterprise (MBE) status to appellant.  Appeal hearing scheduled for 8/9/16 in NYC.  Matter settled; certificate issued.","STATEWIDE",,
"200964392","Catania Enterprises, Inc.","DuBois","Enforcement","Decision Issued","Alleged violations of PBS regulations at a privately-owned marina and campground located in Pulaski, Oswego County.  DEC staff moves for an order without hearing. Order issued 7/23/09. [http://www.dec.ny.gov/docs/legal_protection_pdf/cataniao.pdf]","PULASKI","OSWEGO","https://www.dec.ny.gov/docs/legal_protection_pdf/cataniao.pdf"
"201065302","Cavanaugh, Michael","Villa","Permit - UPA","Settled","Application for a tidal wetlands permit to construct a dock in East Moriches, Town of Brookhaven, Suffolk County.  DEC staff denied application and applicant requests a hearing.  Calendar call conducted 1/20/10.  Matter settled; permit issued 9/27/11.","BROOKHAVEN","SUFFOLK",
"200762825","Cedarcide Industries, Inc.","O''Connell","Enforcement","Decision Issued","Alleged violations of pesticide regulations at a location in the Town of North Hempstead, Nassau County.  DEC staff filed a motion for default judgment. Commissioner Order issued 10/4/07. [http://www.dec.ny.gov/docs/legal_protection_pdf/CedarCide__Order.pdf]","NORTH HEMPSTEAD","NASSAU","https://www.dec.ny.gov/docs/legal_protection_pdf/CedarCide__Order.pdf"
"200762749","Ceisner, Douglas","Sanza","FOIL Appeal","Closed FOIL Case","Appeal from denial of requester's request that Department complete a questionnaire. Foil Determination letter issued 6/8/07.",,,
"201670489","Center Span, LLC","Sherman","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny minority or woman-owned business enterprise (MWBE) status to appellant.  Appeal hearing held 3/15/16 in NYC.  Recommended Decision issued 4/14/16.  Final order issued 5/6/16.",,,
"201166189","Central Harlem Bradhurst, LP","Wissler","Enforcement","Withdrawn","Alleged failure to register a petroleum bulk storage facility in Manhattan, New York County.  Adjudicatory hearing held 5/18/11 and continued 6/2/11.  Calendar call scheduled for 7/27/11.  DEC staff withdraws the complaint.","MANHATTAN (ENTIRE)","NEW YORK",
"201973845","Central Hudson Associates LLC","A.L.J. Needed","Enforcement","Settled","Petroleum bulk storage (PBS) facility enforcement.  Multiple alleged violations of the PBS regulations at a facility located at 574 West End Avenue, New York, NY 10024 (New York County).  DEC staff moves for an order without hearing in lieu of complaint.  Consent order executed; case closed.","MANHATTAN (ENTIRE)","NEW YORK",
"2011J426A","Central Hudson Gas & Electric Corp.","DuBois","Legislative (621/SEQRA)","Closed","Applicant applied for renewal of the State Pollutant Discharge Elimination System permits. Applicant requested a hearing.  Legislative hearing held on June 14, 2000.","POUGHKEEPSIE","DUTCHESS",
"200561298","Central Hudson Gas & Electric","DuBois","Permit - UPA","Inactive",,,,
"202074658","Central New York Raceway Park, Inc.","McBride","Enforcement","Active","Water pollution control enforcement.  Alleged violations of federal and State water pollution control laws and regulations at a site located at 220 US Route 11, Central Square, NY 13036 (Town of Hastings, Oswego County).  DEC staff filed a statement of readiness for adjudicatory hearing. Hearing scheduled to begin 5/19/20 adjourned.  DEC staff filed motion for order without hearing on 9/22/20.","HASTINGS","OSWEGO",
"201872748","Central New York Raceway Park, Inc.","Caruso","Enforcement (Expedited)","Decision Issued","Expedited enforcement proceeding.  Alleged failure to pay regulatory fees for 2015 and 2016 under a SPDES permit for construction stormwater discharges for a facility located at U.S. Route 11, Hastings, New York 13036 (Town of Hastings, Oswego County).  Hearing held 4/18/18. Commissioner Order issued May 13, 2019. https://www.dec.ny.gov/docs/legal_protection_pdf/centralnyracewayparko.pdf","HASTINGS","OSWEGO","https://www.dec.ny.gov/docs/legal_protection_pdf/centralnyracewayparko.pdf"
"201872450","Central New York Raceway Park, Inc.","Wissler","Mediation","Closed",,"HASTINGS","OSWEGO",
"201267179","Cerbin, Andrea","McClymonds","FOIL Request","Closed FOIL Case","FOIL Request No. 12-689.  Response issued 3/20/12.","WHITE PLAINS","WESTCHESTER",
"201973981","Chaim Electric Corporation","Garlick","NYS Dept. of Economic Development","Closed","MWBE certification denial appeal.  Appeal from the Division of MWBD’s decision to deny woman-owned business enterprise (WBE) status to appellant.  Written appeal filed 2/16/18.  DED response filed 5/16/19.  Recommended order issued 6/5/19.  Final order 19-14 issued 6/26/19.",,,
