"loannumber","approvaldate_year","approvaldate_month","approvaldate_day","businessname","businessaddress","businesscity","businessstate","businesszip","grantamount","franchisename","ruralurbanindicator","hubzoneindicator","cd","grant_purp_cons_outdoor","grant_purpose_covered_supplier","grant_purpose_debt","grant_purpose_food","grant_purpose_maintenance","grant_purpose_operations","grant_purpose_payroll","grant_purpose_rent","grant_purpose_supplies","grant_purpose_utility","legalorganizationtype","lmiindicator","socioeconmicindicator","veteranindicator","womenownedindicator","restauranttype","georeference"
"3711199008","2021","5","19","Bien Cuit LLC","120 Smith St","Brooklyn","NY","11201","960695",,"U","N","NY-07","N","N","N","Y","N","Y","Y","Y","N","Y","Limited  Liability Company(LLC)","N","N","N","Y","Bakery **","POINT (-73.98983 40.687607)"
"5235769010","2021","5","21","ASIAN SECRET INC","191 Route 59 Ste 11","Suffern","NY","10901","9169",,"U","N","NY-17","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-74.117857 41.112611)"
"9937019000","2021","6","4","Flatbread Social LLC","84 Henry St","Saratoga Springs","NY","12866","123502",,"R","N","NY-20","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.782369 43.082326)"
"7880988905","2021","5","11","Hansik Renovation Inc","15222 Northern Blvd","Flushing","NY","11354","198103",,"U","N","NY-06","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","N","Restaurant","POINT (-73.812195 40.764856)"
"5244319006","2021","5","21","CURRY QUEEN ON 56 INC","127 W 56TH STREET","NEW YORK","NY","10019","853337",,"U","N","NY-10","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Cooperative","N","N","N","Y","Restaurant","POINT (-73.979032 40.764212)"
"7575159010","2021","5","25","CS MARKETING GURUS LLC","4310 Queens Blvd","Sunnyside","NY","11104","442006",,"U","N","NY-14","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Restaurant","POINT (-73.920958 40.743275)"
"9949919007","2021","6","7","CAMAPA LTD","474 9th Ave","New York","NY","10018","192524",,"U","N","NY-10","N","Y","N","Y","N","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Restaurant","POINT (-73.995181 40.754931)"
"8957239010","2021","5","29","Din Restaurant Corp.","1758 Bath Ave","Brooklyn","NY","11214","30212",,"U","Y","NY-08","N","N","N","N","N","N","Y","Y","N","Y","Subchapter S Corporation","N","N","N","N","Restaurant","POINT (-74.006595 40.604149)"
"2490649002","2021","5","16","Glen Cove Grocery & Deli Corp","74 Glen Cove Ave","Glen Cove","NY","11542","76305",,"U","Y","NY-03","N","Y","N","N","N","Y","Y","Y","Y","Y","Corporation","Y","N","N","Y","Snack and Nonalcoholic Beverage Bar && Caterer && Restaurant","POINT (-73.634291 40.859995)"
"8837509003","2021","5","29","MMC Development LLC","8524 Fish Hatchery Rd","Rome","NY","13440","351470",,"R","N","NY-22","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","N","N","N","Bar, Saloon, Lounge, Tavern && Caterer && Restaurant","POINT (-75.431438 43.274742)"
"8026179007","2021","5","26","Astro Tweek","688 Park Ave","Rochester","NY","14607","368177",,"U","N","NY-25","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-77.577385 43.148)"
"5222999010","2021","5","21","McKenna3Rest Inc","4018 W Henrietta Rd","Rochester","NY","14623","152862",,"U","N","NY-25","N","N","N","Y","N","Y","Y","Y","N","Y","Corporation","N","N","N","Y","Restaurant","POINT (-77.64482 43.072184)"
"7879168909","2021","5","11","Seiki Japanese Restaurant Corp","400 Rt 211 East Suite 2-A","Middletown","NY","10940","342833",,"U","N","NY-18","N","Y","Y","N","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","Y","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-74.386578 41.455644)"
"8602729005","2021","5","27","Pattaya Street Food","25 Grant St","Buffalo","NY","14213","24607",,"U","Y","NY-26","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","Y","N","Y","Snack and Nonalcoholic Beverage Bar && Food Stand, Food Truck, Food Cart && Restaurant","POINT (-78.890332 42.914627)"
"5232809003","2021","5","21","Catering by Gala Event NYC LTD","35 Bagatelle Rd","Melville","NY","11747","822169",,"U","N","NY-02","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","Y","N","Caterer","POINT (-73.372431 40.787563)"
"2320649010","2021","5","15","NEW SSAMBAP CORP","2350 Nesconset Hwy","Stony Brook","NY","11790","126415",,"U","N","NY-01","N","N","N","Y","N","N","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.119889 40.875406)"
"3698639003","2021","5","19","PUZZLES BAKERY & CAFE LLC","515 State St","Schenectady","NY","12305","288326",,"U","Y","NY-20","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Single Member LLC","Y","N","N","Y","Restaurant","POINT (-73.939979 42.811718)"
"4903439007","2021","5","20","Ditmas Donut Corp","3530 36th St","Astoria","NY","11106","291679","Dunkin' Donut/Baskin-Robbins Co-Brand","U","Y","NY-12","N","N","N","N","N","N","Y","Y","N","Y","Corporation","N","Y","N","Y","Restaurant","POINT (-73.92522 40.755374)"
"9931129008","2021","6","4","Monterone Inc.","147A Columbia Street","Brooklyn","NY","11231","259297",,"U","N","NY-07","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Caterer","POINT (-74.001812 40.686864)"
"7525589001","2021","5","25","Ratna and Sons","3766 74th St","Jackson Heights","NY","11372","436609",,"U","N","NY-14","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.891478 40.747123)"
"4914089004","2021","5","20","Tribro NY Inc","2241 Westchester Ave","Bronx","NY","10462","108667",,"U","N","NY-14","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","Y","Y","N","N","Restaurant","POINT (-73.850588 40.834332)"
"8856679003","2021","5","29","SLICE WEST VILLAGE LTD","535 HUDSON ST","NEW YORK","NY","10014","94791",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-74.006143 40.734579)"
"9880239005","2021","6","4","Kay Caterers of Lincoln Square Inc.","430 N Brodaway","Jericho","NY","11753","201321",,"U","N","NY-03","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Caterer","POINT (-73.536163 40.788839)"
"9995429003","2021","6","11","Sal's Pizza of Cooperstown LLC","110 Main St","Cooperstown","NY","13326","617598",,"R","N","NY-19","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-74.925268 42.70068)"
"9911059003","2021","6","4","Snapper Inn Inc.","500 Shore Dr","Oakdale","NY","11769","688234",,"U","N","NY-02","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Subchapter S Corporation","N","N","N","N","Restaurant","POINT (-73.151253 40.727739)"
"4893869002","2021","5","20","Kay Market Inc","645 Broadway","New York","NY","10012","723375",,"U","N","NY-07","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Other","POINT (-73.995749 40.726688)"
"3704239009","2021","5","19","Flaminng Grill Buffet Northern INC","244 Northern Lights Plz","Syracuse","NY","13212","1523114",,"U","N","NY-24","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","Y","Restaurant","POINT (-76.142917 43.110951)"
"7908118905","2021","5","11","Alpha O Bah","2767 MARION AVE APT 1D","BRONX","NY","10458","7113",,"U","Y","NY-13","N","N","Y","Y","N","N","N","N","N","N","Sole Proprietorship","Y","Y","N","N","Food Stand, Food Truck, Food Cart","POINT (-73.88805 40.866525)"
"9904019004","2021","6","4","Bowery Dugout Restaurant Inc.","857 Ulster Ave","Kingston","NY","12401","24415",,"R","N","NY-19","N","N","N","N","Y","Y","N","Y","N","Y","Corporation","N","N","N","N","Restaurant","POINT (-73.99446 41.954132)"
"7579878908","2021","5","7","Counter & Bodega Inc","216 7th Ave Frnt 1","New York","NY","10011","236739",,"U","N","NY-10","N","N","N","Y","N","Y","Y","Y","N","Y","Corporation","N","N","N","Y","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.995896 40.743727)"
"2371019009","2021","5","15","CGHM","698 N Pearl St","Menands","NY","12204","66114",,"U","Y","NY-20","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Subchapter S Corporation","N","N","N","Y","Restaurant","POINT (-73.736878 42.677548)"
"8985839010","2021","5","29","Garnet Hill Resort Associates Inc.","39 Garnet Hill Rd","North River","NY","12856","327340",,"R","Y","NY-21","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Subchapter S Corporation","N","N","N","N","Inn ** && Restaurant","POINT (-74.107523 43.711122)"
"5239679004","2021","5","21","PK & SON LLC","29 E 65th St","New York","NY","10065","872591",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Restaurant","POINT (-73.968311 40.76719)"
"2374259006","2021","5","15","YORI NYC CORP","119 1st Ave Ground Floor","New York","NY","10003","759828",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.98562 40.72718)"
"1081839005","2021","5","12","Rebel Allen LLC","163 Allen Street","NEW YORK","NY","10002","599990",,"U","Y","NY-07","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","Y","N","N","Restaurant","POINT (-73.989537 40.721118)"
"8612779002","2021","5","27","Lentz Jackson jean","252 chenango st","Binghamton","NY","13901","14163",,"U","Y","NY-22","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Sole Proprietorship","N","N","N","N","Restaurant","POINT (-75.905752 42.10602)"
"8963439007","2021","5","29","Oyster Bay Brewing Company Inc.","36 Audrey Ave","Oyster Bay","NY","11771","153919",,"U","N","NY-03","Y","N","Y","N","Y","Y","N","Y","Y","Y","Corporation","N","N","N","N","Licensed Alcohol Producer && Brewery and/or microbrewery **","POINT (-73.531498 40.872995)"
"4893129003","2021","5","20","CAFE CHILI INC","447 Derby Rd","Baldwin","NY","11510","13130",,"U","N","NY-04","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","Y","Restaurant","POINT (-73.619468 40.655353)"
"2484489006","2021","5","16","DEL GIRASOL INC","115-11 JAMAICA AVE","RICHMOND HILL","NY","11418","200445",,"U","N","NY-05","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Bakery **","POINT (-73.833641 40.69892)"
"2714659005","2021","5","18","JADE BAMBOO CHINESE CUISINE INC","6472 Dry Harbor Rd","Middle Village","NY","11379","22039",,"U","N","NY-06","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.872516 40.718192)"
"7545118905","2021","5","7","Tsu Wang","2705 Broadway","New York","NY","10025","201718",,"U","N","NY-10","N","N","N","Y","N","N","N","Y","N","N","Limited  Liability Company(LLC)","N","Y","N","N","Restaurant","POINT (-73.968523 40.79937)"
"7232719010","2021","5","23","Kai Sushi Inc","453 7th Ave","Brooklyn","NY","11215","3117668",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","Y","Restaurant","POINT (-73.984951 40.662847)"
"8600769002","2021","5","27","ORLANDO TORRES","1040 WAVERLY AVE","HOLTSVILLE","NY","11742","183853",,"U","N","NY-01","N","N","N","Y","N","Y","Y","Y","Y","Y","Sole Proprietorship","N","Y","N","N","Food Stand, Food Truck, Food Cart","POINT (-73.045026 40.816638)"
"2759409004","2021","5","18","OGC Dumbo Ltd.","33 Main Street","Brooklyn","NY","11201","459619",,"U","N","NY-07","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","Y","Restaurant","POINT (-73.990655 40.703244)"
"8932229000","2021","5","29","Connor Wilson","218 Guymard Turnpike","Middletown","NY","10940","49807",,"U","N","NY-18","N","N","Y","Y","Y","Y","N","N","Y","N","Sole Proprietorship","Y","N","N","N","Food Stand, Food Truck, Food Cart && Caterer","POINT (-74.540668 41.439098)"
"7552059001","2021","5","25","MA LU BIAN BIAN NY INC","3717 PRINCE ST #1","FLUSHING","NY","11354","3232950",,"U","Y","NY-06","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","N","Restaurant","POINT (-73.832714 40.760321)"
"7652178907","2021","5","7","A Salt & Battery LLC","112 Greenwich Ave","New York","NY","10011","200000",,"U","N","NY-10","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Caterer && Restaurant","POINT (-74.002293 40.738558)"
"8601049000","2021","5","27","Skovorodka Restaurant Inc","615 Brighton Beach Ave","Brooklyn","NY","11235","134946",,"U","Y","NY-08","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.960944 40.577722)"
"7227379010","2021","5","23","KOPITIAM INC","151 E Broadway","New York","NY","10002","409733",,"U","Y","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Cooperative","Y","Y","N","Y","Restaurant","POINT (-73.990952 40.713994)"
"4909539003","2021","5","20","BOXERS ENTERPRISES LLC","742 9TH AVENUE","NEW YORK","NY","10019","1866924",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Bar, Saloon, Lounge, Tavern","POINT (-73.988827 40.76363)"
"1149339103","2021","6","28","Little Bavaria Inc","257 Washington Avenue Ext","Albany","NY","12205","944971",,"U","N","NY-20","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Other && Caterer","POINT (-73.857877 42.705132)"
"8987099006","2021","5","29","ransomsteeletavern llc","552 Main St","Apalachin","NY","13732","162022",,"R","N","NY-22","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Other && Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-76.154567 42.069694)"
"2329909001","2021","5","15","Cherry Blossom Buffet Inc","8612 37th Ave","Jackson Heights","NY","11372","317297",,"U","Y","NY-14","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.880479 40.750146)"
"7618378904","2021","5","7","WILD LIVING LLC","148 5th Ave","Brooklyn","NY","11217","106503",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Restaurant","POINT (-73.979258 40.678191)"
"8895369007","2021","5","29","Exchange Hotel INC","217 Main St","Saugerties","NY","12477","37245",,"R","N","NY-19","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.95258 42.077781)"
"3712289002","2021","5","19","The Playhouse Inc.","820 South Clinton Ave","Rochester","NY","14620","769632",,"U","Y","NY-25","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-77.598043 43.14179)"
"7906058907","2021","5","11","EMERALD FORTUNE INC","318 Kings Hwy","Brooklyn","NY","11223","54351",,"U","Y","NY-08","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","N","Restaurant","POINT (-73.978536 40.604986)"
"2481439007","2021","5","16","Grand Buffet of Leray Inc","26437 Johnson Rd","Evans Mills","NY","13637","260584",,"R","N","NY-21","N","N","N","Y","N","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-75.843231 44.041338)"
"3712959002","2021","5","19","Young Mandoo Corp","2 W 32nd St","New York","NY","10001","580995",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.986028 40.747373)"
"2724659009","2021","5","18","GON JUNG INC","404 Eddy St","Ithaca","NY","14850","221373",,"R","Y","NY-23","N","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-76.487469 42.441824)"
"7227159003","2021","5","23","Xing Sheng Huang Inc","115 Featherbed Ln","Bronx","NY","10452","39843",,"U","Y","NY-15","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","Y","Restaurant","POINT (-73.918891 40.84613)"
"7641118905","2021","5","7","handsome rice inc","133 E 31 st ST","newyork","NY","10016","41818",,"U","Y","NY-12","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.981101 40.744489)"
"9996269005","2021","6","11","BSKK Inc.","50 Mt. Vernon Road","Amherst","NY","14226","293249",,"U","N","NY-26","N","N","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Bar, Saloon, Lounge, Tavern","POINT (-78.787226 42.962221)"
"7571179008","2021","5","25","Barbara DiMarco","9 Woodruff Gln","Rochester","NY","14624","23004",,"U","N","NY-25","N","N","N","Y","Y","Y","Y","Y","Y","Y","Sole Proprietorship","N","N","N","Y","Food Stand, Food Truck, Food Cart","POINT (-77.713158 43.112995)"
"8949229007","2021","5","29","Maggies Place Inc","21 E 47th St","New York","NY","10017","1209727",,"U","N","NY-12","Y","Y","N","N","Y","Y","Y","Y","N","Y","Corporation","N","N","N","N","Restaurant","POINT (-73.977261 40.756117)"
"7561088909","2021","5","7","River Myst Winery LLC","9830 State Highway 37","Ogdensburg","NY","13669","4703",,"R","N","NY-21","N","N","N","Y","N","N","Y","N","Y","Y","Limited  Liability Company(LLC)","Y","N","N","Y","Winery **","POINT (-75.378658 44.762603)"
"7892028907","2021","5","11","Kam Fung Restaurant INC","5221 Avenue N","Brooklyn","NY","11234","40060",,"U","N","NY-08","N","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.92425 40.619116)"
"8860419009","2021","5","29","Hamo Inc","2715 Broadway","New York","NY","10025","72755",,"U","N","NY-10","N","Y","N","Y","Y","Y","Y","Y","Y","N","Corporation","N","N","N","N","Restaurant","POINT (-73.968436 40.799528)"
"8044359006","2021","5","26","APM SI LLC","3161 AMBOY ROAD","STATEN ISLAND","NY","10306","89480",,"U","N","NY-11","N","Y","N","N","N","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Restaurant","POINT (-74.132408 40.56377)"
"1036789102","2021","6","17","Gypsy Bohemian Grove Bar Inc","617 Main St","Buffalo","NY","14203","257669",,"U","Y","NY-26","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Bar, Saloon, Lounge, Tavern && Caterer && Restaurant","POINT (-78.873362 42.890213)"
"2504879003","2021","5","16","KHOSA ZEE INC.","6720 Pittsford Palmyra Rd","Fairport","NY","14450","16172",,"U","N","NY-24","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-77.441167 43.069175)"
"9931929001","2021","6","4","Molinero LLC","107 1st Ave","New York","NY","10003","702792",,"U","N","NY-07","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.985951 40.726731)"
"8849059007","2021","5","29","Bango Scarsdale LLC","16 Harwood Ct","Scarsdale","NY","10583","38675",,"U","N","NY-16","N","Y","N","Y","N","N","Y","Y","N","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.807494 40.989244)"
"8962379000","2021","5","29","SAKA South Indian Eatery","5301 Via Del Sole","Williamsville","NY","14221","84338",,"U","N","NY-26","N","N","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-78.679361 42.990914)"
"4910549003","2021","5","20","110 Wolf Street Inc.","110 Wolf St","Syracuse","NY","13208","523847",,"U","Y","NY-24","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","Y","N","N","Y","Restaurant","POINT (-76.165619 43.06934)"
"7893958906","2021","5","11","GRAND SICHUAN HOUSE INC.","8701 FIFTH AVENUE","Brooklyn","NY","11209","80478",,"U","N","NY-11","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-74.026765 40.620866)"
"8843659009","2021","5","29","Karma Road","11 Main St.","New Paltz","NY","12561","364660",,"R","Y","NY-19","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Restaurant","POINT (-74.088581 41.746956)"
"8945239002","2021","5","29","GOLDEN GLOBE DINER LTD","365 W Main St","Huntington","NY","11743","300973",,"U","N","NY-03","N","N","N","N","N","Y","Y","Y","N","N","Corporation","N","N","N","N","Restaurant","POINT (-73.431211 40.870608)"
"7546059005","2021","5","25","KIRVENS","736 Lydig Ave","Bronx","NY","10462","259279",,"U","Y","NY-14","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","N","N","Y","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.866387 40.854473)"
"8605589006","2021","5","27","722 Bar & Grill INC","722 Kings Hwy","Brooklyn","NY","11223","731573",,"U","Y","NY-08","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Sole Proprietorship","Y","Y","N","N","Bar, Saloon, Lounge, Tavern","POINT (-73.965032 40.606338)"
"9950559003","2021","6","7","Verdugo Hospitality LLC","84 Main St Storefront 3","Delhi","NY","13753","49674",,"R","N","NY-19","N","N","Y","Y","Y","Y","N","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant",
"7538788909","2021","5","7","Lawton Street Tavern Corp","47 Lawton St","New Rochelle","NY","10801","185067",,"U","N","NY-16","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","Y","N","N","Y","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.78263 40.910448)"
"7663818904","2021","5","7","Oxido Corp","753 9th Ave","New York","NY","10019","273566",,"U","N","NY-10","Y","N","N","Y","Y","Y","Y","Y","N","Y","Subchapter S Corporation","N","Y","N","N","Bar, Saloon, Lounge, Tavern","POINT (-73.988568 40.763982)"
"2226689004","2021","5","14","HOUSTON FRESH PIZZA INC","177 E Houston St","New York","NY","10002","35590",,"U","N","NY-07","N","N","Y","N","Y","N","Y","Y","Y","Y","Corporation","Y","Y","N","N","Caterer && Food Stand, Food Truck, Food Cart && Restaurant","POINT (-73.988285 40.722753)"
"4899469001","2021","5","20","B & D 32 INC","31 W 32ND ST","NEW YORK","NY","10001","3055279",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","Y","Restaurant","POINT (-73.98702 40.747791)"
"2346039002","2021","5","15","PARMA SOUTH END CORP","303 S End Ave","New York","NY","10280","234098",,"U","N","NY-10","N","N","N","Y","N","Y","Y","Y","N","Y","Subchapter S Corporation","N","Y","N","N","Restaurant","POINT (-74.016278 40.710391)"
"1102519003","2021","5","13","697 Walden Ave Inc","697 Walden Ave","Buffalo","NY","14211","71991",,"U","Y","NY-26","N","N","N","Y","Y","N","Y","N","Y","Y","Subchapter S Corporation","Y","Y","N","N","Restaurant","POINT (-78.810331 42.905328)"
"9905259008","2021","6","4","Demco Of Wappingers Falls LLC","1546 Route 9","Wappingers Falls","NY","12590","39950",,"U","N","NY-18","N","N","N","N","N","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.909908 41.594599)"
"1045859101","2021","6","17","Blades on 34th St LLC","58 East 34th Street","New York","NY","10016","857652",,"U","N","NY-12","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.982012 40.747375)"
"2739459000","2021","5","18","D-Love Inc.","13342 39th Ave Ste G04","Flushing","NY","11354","347119",,"U","Y","NY-06","N","N","N","N","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","Y","Restaurant","POINT (-73.83273 40.759553)"
"8936399002","2021","5","29","Hillside on Old Buffalo LLC","2630 Attica Road","Attica","NY","14011","133078",,"R","N","NY-27","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-78.305537 42.874753)"
"7574088908","2021","5","7","Xi An Town USA Inc","165 Bedford Ave","Brooklyn","NY","11211","146261",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","Y","Restaurant","POINT (-73.95704 40.718465)"
"2764759009","2021","5","18","WHITE SWANS ASIAN CAFE I INC.","798 Clinton Ave S","Rochester","NY","14620","17506",,"U","Y","NY-25","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Sole Proprietorship","N","Y","N","N","Restaurant","POINT (-77.598379 43.14205)"
"1075839009","2021","5","12","karma on smith inc","1399 2nd Ave","New York","NY","10021","249248",,"U","N","NY-07","N","Y","N","Y","N","N","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.957924 40.769374)"
"2487179002","2021","5","16","Vivi Bubble tea Inc","49 Bayard St","New York","NY","10013","165243",,"U","Y","NY-07","N","N","Y","Y","N","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.997425 40.715258)"
"7623998907","2021","5","7","Mary's Marvelous Incorporated","105 Newtown Ln","East Hampton","NY","11937","149468",,"U","N","NY-01","N","N","N","Y","N","N","Y","Y","N","Y","Corporation","N","N","N","Y","Other","POINT (-72.191359 40.965168)"
"8857229010","2021","5","29","OTG EATS INC","1689 60th St","Brooklyn","NY","11204","119697",,"U","Y","NY-09","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","N","Restaurant","POINT (-73.989607 40.623449)"
"9917429008","2021","6","4","RA 22 PARK PLACE ENTERPRISES INC","22 Park Pl","New York","NY","10007","1665459",,"U","N","NY-07","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Caterer && Restaurant","POINT (-74.008381 40.71286)"
"7904438910","2021","5","11","Monte Alban Mexican Grill Inc","845 E Ridge Rd","Rochester","NY","14621","233723",,"U","N","NY-25","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","N","Restaurant","POINT (-77.595641 43.196716)"
"2741379010","2021","5","18","Copake sports bar inc","1682 County Route 7a","Copake","NY","12516","277264",,"R","N","NY-19","Y","Y","N","Y","Y","Y","N","N","Y","Y","Corporation","N","N","N","Y","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.549413 42.103225)"
"7591938905","2021","5","7","MALABAR KITCHEN LLC","552 Vanderbilt Ave","Brooklyn","NY","11238","63310",,"U","N","NY-08","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Restaurant","POINT (-73.968091 40.680064)"
