Fire Department Name,Fire Department Code,Address,City,State,Zip Code,County Code,County Name,Phone Number,Latitude,Longitude,Location 1,Counties,New York Zip Codes,NYS Municipal Boundaries
LEBANON VALLEY FIRE DEPARTMENT,11019,BOX 162,NEW LEBANON,NY,12125,11,Columbia,5187940519,42.466449,-73.392531,"(42.466449, -73.392531)",619,1298,511
LIVINGSTON FIRE DEPARTMENT,11021,PO BOX 34,LIVINGSTON,NY,12541-0034,11,Columbia,5188512710,42.11677,-73.71462,"(42.11677, -73.71462)",619,946,521
MELLENVILLE FIRE DEPARTMENT,11022,33 COUNTY RT 9,MELLENVILLE,NY,12544,11,Columbia,5186727014,42.25193,-73.66104,"(42.25193, -73.66104)",619,1000,7
NIVERVILLE FIRE DEPARTMENT,11023,PO BOX 422,NIVERVILLE,NY,12130,11,Columbia,5187842961,42.4446,-73.65956,"(42.4446, -73.65956)",619,1299,524
PHILMONT FIRE DEPARTMENT,11024,1 MAPLE AVENUE,PHILMONT,NY,12565,11,Columbia,5186727401,42.25235,-73.64086,"(42.25235, -73.64086)",619,1000,7
RED ROCK FIRE DEPARTMENT,11025,99 CODY LANE,EAST CHATHAM,NY,12060,11,Columbia,5183926459,42.418,-73.48931,"(42.418, -73.48931)",619,1185,530
AUSTERLITZ FIRE DEPARTMENT,11026,PO BOX 98,SPENCERTOWN,NY,12165,11,Columbia,5183923578,42.31636,-73.50175,"(42.31636, -73.50175)",619,1410,531
STOCKPORT FIRE DEPARTMENT,11027,43 ROUTE 25,HUDSON,NY,12534,11,Columbia,5188284524,,,,,,
STOTTVILLE FIRE DEPARTMENT,11028,PO BOX 169,STOTTVILLE,NY,12172,11,Columbia,5188281817,42.286354,-73.752545,"(42.286354, -73.752545)",619,977,523
STUYVESANT FIRE DEPARTMENT,11029,194 ROUTE 26A,STUYVESANT,NY,12173,11,Columbia,5187993620,42.36834,-73.75346,"(42.36834, -73.75346)",619,1417,522
STUYVESANT FALLS FIRE DEPARTMENT,11030,9 FIREHOUSE LANE PO BOX 56,STUYVESANT FALLS,NY,12174,11,Columbia,5187996433,42.35589,-73.73004,"(42.35589, -73.73004)",619,1418,522
TAGHKANIC FIRE DEPARTMENT,11031,631 OLD ROUTE 82,WEST TAGHKANIC,NY,12502,11,Columbia,5188517476,42.06411,-73.6628,"(42.06411, -73.6628)",619,946,526
TRI-VILLAGE FIRE DEPARTMENT,11032,593 ALBANY TPKE,OLD CHATHAM,NY,12136,11,Columbia,5183922386,42.44063,-73.557078,"(42.44063, -73.557078)",619,1303,529
VALATIE FIRE DEPARTMENT,11033,3102  LAKE STREET,VALATIE,NY,12184,11,Columbia,5187589732,42.416519,-73.672353,"(42.416519, -73.672353)",619,14,524
WEST GHENT FIRE DEPARTMENT,11034,425 ROUTE 20,GHENT,NY,12075,11,Columbia,5188284502,42.28599,-73.716537,"(42.28599, -73.716537)",619,1223,525
CINCINNATUS FIRE DEPARTMENT,12001,5722 TELEPHONE ROAD EXT,CINCINNATUS,NY,13040,12,Cortland,6078634445,42.541633,-75.898535,"(42.541633, -75.898535)",620,358,671
CORTLAND FIRE DEPARTMENT,12002,21 COURT STREET,CORTLAND,NY,13045,12,Cortland,6077565612,42.599301,-76.178821,"(42.599301, -76.178821)",620,362,784
CUYLER FIRE DEPARTMENT,12003,PO BOX 364,DE RUYTER,NY,13052,12,Cortland,6078426630,42.73261,-75.96738,"(42.73261, -75.96738)",620,695,639
HARFORD FIRE DEPARTMENT,12004,760 RTE 221 PO BOX 7,HARFORD,NY,13784,12,Cortland,6078449200,42.42608,-76.22654,"(42.42608, -76.22654)",620,397,779
HOMER FIRE DEPARTMENT,12005,45 SOUTH MAIN ST PO BOX 58,HOMER,NY,13077,12,Cortland,6077493121,42.635195,-76.178644,"(42.635195, -76.178644)",620,629,775
MARATHON FIRE DEPARTMENT,12006,PECK AVENUE PO BOX 488,MARATHON,NY,13803,12,Cortland,6078496157,42.440357,-76.034838,"(42.440357, -76.034838)",620,436,765
MC GRAW FIRE DEPARTMENT,12007,7 W CENTER ST PO BOX 717,MC GRAW,NY,13101,12,Cortland,6078364123,42.594523,-76.09568,"(42.594523, -76.09568)",620,640,783
PREBLE FIRE DEPARTMENT,12008,1911 PREBLE ROAD,PREBLE,NY,13141,12,Cortland,6077494237,42.735555,-76.148975,"(42.735555, -76.148975)",620,682,753
TRUXTON FIRE DEPARTMENT,12009,3741 RT 13 PO BOX 118,TRUXTON,NY,13158,12,Cortland,6078426291,42.73261,-75.96738,"(42.73261, -75.96738)",620,695,639
VIRGIL FIRE DEPARTMENT,12010,1195 WEST STATE ROAD,CORTLAND,NY,13045,12,Cortland,6078356400,42.510555,-76.196537,"(42.510555, -76.196537)",620,362,780
WILLET FIRE DEPARTMENT,12011,5524 RTE 41,WILLET,NY,13863,12,Cortland,6078633363,42.469285,-75.911568,"(42.469285, -75.911568)",620,472,723
CORTLANDVILLE FIRE DEPARTMENT,12013,999 ROUTE 13,CORTLAND,NY,13045,12,Cortland,6077539014,42.579654,-76.20993,"(42.579654, -76.20993)",620,362,783
ANDES FIRE DEPARTMENT,13001,5259 CO HWY 1  PO BOX 475,ANDES,NY,13731,13,Delaware,8456764588,42.18371,-74.789411,"(42.18371, -74.789411)",2039,1626,583
ARENA FIRE DEPARTMENT,13002,2411 MILLBROOK RD,MARGARETVILLE,NY,12455,13,Delaware,9145864785,42.08844,-74.69201,"(42.08844, -74.69201)",2039,249,570
ARKVILLE FIRE DEPT,13003,43365 STATE HIGHWAY 28,ARKVILLE,NY,12406,13,Delaware,9145864480,42.147643,-74.619711,"(42.147643, -74.619711)",2039,82,570
BLOOMVILLE FIRE DEPARTMENT,13004,POB 756  243 SCOTCH HILL RD,BLOOMVILLE,NY,13739,13,Delaware,6075389081,42.335548,-74.811021,"(42.335548, -74.811021)",2039,1631,574
BOVINA CENTER FIRE DEPARTMENT,13005,36 MAPLE AVENUE,BOVINA CENTER,NY,13740,13,Delaware,6078324857,42.262478,-74.781007,"(42.262478, -74.781007)",2039,1632,582
COOKS FALLS FIRE DEPARTMENT,13006,116 COOKS FALLS ROAD,ROSCOE,NY,12776,13,Delaware,6074984447,41.948057,-74.980598,"(41.948057, -74.980598)",2039,1093,581
DAVENPORT FIRE DEPARTMENT,13007,15838 STATE HIGHWAY 23,DAVENPORT,NY,13750,13,Delaware,6072785222,42.47144,-74.84471,"(42.47144, -74.84471)",2039,380,579
DELHI FIRE DEPARTMENT,13008,140 DELVIEW TERR EX POB 405,DELHI,NY,13753,13,Delaware,6077462221,42.27961,-74.91371,"(42.27961, -74.91371)",2039,383,578
DOWNSVILLE FIRE DEPARTMENT,13010,15166 STATE HIGHWAY 30,DOWNSVILLE,NY,13755,13,Delaware,6073637362,42.05067,-75.01249,"(42.05067, -75.01249)",2039,385,581
EAST BRANCH FIRE DEPARTMENT,13011,29 BRIDGE STREET,EAST BRANCH,NY,13756,13,Delaware,6073637140,42.0392,-75.11213,"(42.0392, -75.11213)",2039,386,552
EAST MEREDITH FIRE DEPARTMENT,13012,6192 COUNTY HIGHWAY 10,EAST MEREDITH,NY,13757,13,Delaware,6072785747,42.40775,-74.91055,"(42.40775, -74.91055)",2039,387,571
FLEISCHMANNS FIRE DEPARTMENT,13013,1298 MAIN STREET,FLEISCHMANNS,NY,12430,13,Delaware,9142545924,42.20351,-74.48996,"(42.20351, -74.48996)",2087,124,770
FRANKLIN FIRE DEPARTMENT,13014,351 MAIN STREET,FRANKLIN,NY,13775,13,Delaware,6078292802,42.341664,-75.164318,"(42.341664, -75.164318)",2039,390,576
GRAND GORGE HOSE FIRE DEPARTMENT,13015,37429 ST HWY 23 PO BOX 40,GRAND GORGE,NY,12434,13,Delaware,6075886666,42.42875,-74.652,"(42.42875, -74.652)",2039,1412,551
HALCOTTSVILLE FIRE DEPARTMENT,13016,369 HALCOTTSVILLE ROAD,HALCOTTSVILLE,NY,12438,13,Delaware,6073264244,42.207535,-74.601132,"(42.207535, -74.601132)",2039,188,570
HANCOCK FIRE DEPARTMENT,13017,24501 ST HWY 97 PO BOX 883,HANCOCK,NY,13783,13,Delaware,,41.944151,-75.273624,"(41.944151, -75.273624)",2039,396,552
HOBART FIRE DEPARTMENT,13018,80 CORNELL AVE PO BOX 237,HOBART,NY,13788,13,Delaware,6075389815,42.36078,-74.6398,"(42.36078, -74.6398)",2039,428,564
MARGARETVILLE FIRE DEPARTMENT,13019,77 CHURCH ST PO BOX 201,MARGARETVILLE,NY,12455,13,Delaware,9145862801,42.16697,-74.63317,"(42.16697, -74.63317)",2039,249,570
MASONVILLE FIRE DEPARTMENT,13020,15488 ST HWY 8 PO BOX 362,MASONVILLE,NY,13804,13,Delaware,6072653524,42.2148,-75.3705,"(42.2148, -75.3705)",2039,437,545
MERIDALE FIRE DEPARTMENT,13021,50 COUNTY HIGHWAY 10,MERIDALE,NY,13806,13,Delaware,6077467180,,,,,,
PINDARS CORNERS FIRE DEPARTMENT,13022,8898 STATE HWAY 23,EST DAVENPORT,NY,13860,13,Delaware,6074332245,42.43835,-74.964964,"(42.43835, -74.964964)",2039,447,579
ROXBURY FIRE DEPARTMENT,13023,53613 ST HWY 30 PO BOX 514,ROXBURY,NY,12474,13,Delaware,6073263712,42.285014,-74.564476,"(42.285014, -74.564476)",2039,266,566
SIDNEY FIRE DEPARTMENT,13024,74 RIVER STREET,SIDNEY,NY,13838,13,Delaware,6075638881,42.312479,-75.399,"(42.312479, -75.399)",2039,456,565
SIDNEY CENTER FIRE DEPARTMENT,13025,10433 CO HWAY 23 PO BOX 302,SIDNEY CENTER,NY,13839,13,Delaware,6073697750,42.25079,-75.24796,"(42.25079, -75.24796)",2039,457,545
SOUTH KORTRIGHT FIRE DEPT,13026,10668 COUNTY HIGHWAY 18,SOUTH KORTRIGHT,NY,13842,13,Delaware,6075389038,42.38792,-74.7337,"(42.38792, -74.7337)",2039,459,574
STAMFORD FIRE DEPARTMENT,13027,111 MAIN STREET,STAMFORD,NY,12167,13,Delaware,6076527241,42.40873,-74.617847,"(42.40873, -74.617847)",2039,1412,564
TREADWELL FIRE DEPARTMENT,13028,9202 COUNTY HIGHWAY 16,TREADWELL,NY,13846,13,Delaware,,42.35763,-75.06177,"(42.35763, -75.06177)",2039,463,576
TROUT CREEK FIRE DEPARTMENT,13029,8695 COUNTY HIGHWAY 27,TROUT CREEK,NY,13847,13,Delaware,6078656207,42.206253,-75.280116,"(42.206253, -75.280116)",2039,457,563
WALTON FIRE DEPARTMENT,13030,59-61 WEST STREET,WALTON,NY,13856,13,Delaware,6078655229,42.174411,-75.139315,"(42.174411, -75.139315)",2039,467,562
AMENIA FIRE DEPARTMENT,14001,PO BOX 166  36 MECHANIC ST,AMENIA,NY,12501,14,Dutchess,8453738467,41.849019,-73.552878,"(41.849019, -73.552878)",2040,945,605
ARLINGTON FIRE DEPARTMENT,14002,11 BURNETT BOULEVARD,POUGHKEEPSIE,NY,12603,14,Dutchess,8454866300,41.69692,-73.888499,"(41.69692, -73.888499)",2040,1022,598
BEACON FIRE DEPARTMENT,14003,13 SOUTH AVENUE,BEACON,NY,12508,14,Dutchess,8457650899,41.503024,-73.966554,"(41.503024, -73.966554)",2040,950,606
BEEKMAN FIRE DEPARTMENT,14004,316 BEEKMAN-POUGHQUAG ROAD,POUGHQUAG,NY,12570,14,Dutchess,8457245280,41.611741,-73.684684,"(41.611741, -73.684684)",2040,1004,604
CHELSEA FIRE DEPARTMENT,14005,16 LIBERTY ST PO BOX 61,CHELSEA,NY,12512,14,Dutchess,8458314434,41.552552,-73.96718,"(41.552552, -73.96718)",2040,957,608
DOVER FIRE DEPARTMENT,14006,3133 RTE 22 PO BOX 706,DOVER PLAINS,NY,12522,14,Dutchess,8458779381,41.7389,-73.580072,"(41.7389, -73.580072)",2040,966,602
EAST CLINTON FIRE DEPARTMENT,14007,PO BOX 1  9 FIREHOUSE RD,CLINTON CORNERS,NY,12514,14,Dutchess,8452663602,41.83694,-73.79331,"(41.83694, -73.79331)",2040,959,603
EAST FISHKILL FIRE DEPARTMENT,14008,2502 RT 52,HOPEWELL JUNCTION,NY,12533,14,Dutchess,8452261652,41.55341,-73.792171,"(41.55341, -73.792171)",2040,976,573
FAIRVIEW FIRE DEPARTMENT,14009,258 VIOLET AVENUE,POUGHKEEPSIE,NY,12601,14,Dutchess,8454527543,41.729749,-73.910456,"(41.729749, -73.910456)",2040,1021,598
FISHKILL FIRE DEPARTMENT,14010,1132 MAIN STREET,FISHKILL,NY,12524,14,Dutchess,8458966613,41.535695,-73.901408,"(41.535695, -73.901408)",2040,968,572
GLENHAM FIRE DEPARTMENT,14011,76 OLD GLENHAM RD POB 391,GLENHAM,NY,12527,14,Dutchess,8458312322,41.51973,-73.93738,"(41.51973, -73.93738)",2040,971,572
HILLSIDE FIRE DEPARTMENT,14012,11 FOX HOLLOW RD,RHINEBECK,NY,12572,14,Dutchess,8458763307,41.892019,-73.910524,"(41.892019, -73.910524)",2040,1006,611
HUGHSONVILLE FIRE DEPARTMENT,14013,88 OLD HOPEWLL RD PO BX 545,HUGHSONVILLE,NY,12537,14,Dutchess,8452973735,41.57888,-73.91097,"(41.57888, -73.91097)",2040,1018,608
HYDE PARK FIRE DEPARTMENT,14014,4306 ALBNY POST RDPOB 2007,HYDE PARK,NY,12538,14,Dutchess,8452295258,41.785563,-73.93349,"(41.785563, -73.93349)",2040,978,569
LA GRANGE FIRE DEPARTMENT,14015,504 FREEDOM PLAINS ROAD,POUGHKEEPSIE,NY,12603,14,Dutchess,8454524998,41.679333,-73.852999,"(41.679333, -73.852999)",2040,1022,568
MILAN FIRE DEPARTMENT,14016,900 ROUTE 199,MILAN,NY,12571,14,Dutchess,8455329911,41.968904,-73.807571,"(41.968904, -73.807571)",2040,1005,567
MILLBROOK FIRE DEPARTMENT,14017,20 FRONT ST PO BOX 202,MILLBROOK,NY,12545,14,Dutchess,8456773871,41.783136,-73.695661,"(41.783136, -73.695661)",2040,982,607
MILLERTON FIRE DEPARTMENT,14018,24 CENTURY BLVD PO BOX 733,MILLERTON,NY,12546,14,Dutchess,9147893215,41.954123,-73.507432,"(41.954123, -73.507432)",2040,983,599
NEW HACKENSACK FIRE DEPARTMENT,14019,217 MYERS CORNERS ROAD,WAPPINGERS FALLS,NY,12590,14,Dutchess,8452973897,41.606557,-73.871251,"(41.606557, -73.871251)",2040,1018,608
NEW HAMBURG FIRE DEPARTMENT,14020,15 CHANNINGVILLE ROAD,WAPPINGERS FALLS,NY,12590,14,Dutchess,8454624952,41.592446,-73.941765,"(41.592446, -73.941765)",2040,1018,598
PAWLING FIRE DEPARTMENT,14021,25 SOUTH STREET PO BOX 132,PAWLING,NY,12564,14,Dutchess,8458553630,41.552797,-73.602211,"(41.552797, -73.602211)",2040,999,596
PINE PLAINS FIRE DEPARTMENT,14022,7 LAKE ROAD PO BOX 668,PINE PLAINS,NY,12567,14,Dutchess,5183981311,41.9955,-73.65855,"(41.9955, -73.65855)",2040,1002,586
PLEASANT VALLEY FIRE DEPARTMENT,14023,1619 MAIN ST PO BOX 417,PLEASANT VALLEY,NY,12569,14,Dutchess,8456359350,41.744648,-73.822924,"(41.744648, -73.822924)",2040,1003,601
POUGHKEEPSIE FIRE DEPARTMENT,14024,18 NORTH CLOVER STREET,POUGHKEEPSIE,NY,12601,14,Dutchess,8454514080,41.706576,-73.935267,"(41.706576, -73.935267)",2040,1021,600
RED HOOK FIRE DEPARTMENT,14025,42 FIREHOUSE LA PO BOX 100,RED HOOK,NY,12571,14,Dutchess,8457588706,41.989379,-73.876699,"(41.989379, -73.876699)",2040,1005,597
RHINEBECK FIRE DEPARTMENT,14026,76 MARKET STREET,RHINEBECK,NY,12572,14,Dutchess,8458762645,41.93349,-73.88073,"(41.93349, -73.88073)",2040,1006,611
RHINECLIFF FIRE DEPARTMENT,14027,17 SHATZELL AVE PO BOX 6,RHINECLIFF,NY,12574,14,Dutchess,8458766149,41.91908,-73.95178,"(41.91908, -73.95178)",2040,1007,611
ROOSEVELT FIRE DEPARTMENT,14028,1 ROOSEVELT RD PO BOX 394,HYDE PARK,NY,12538,14,Dutchess,8454546299,41.768335,-73.904958,"(41.768335, -73.904958)",2040,978,569
STAATSBURG FIRE DEPARTMENT,14029,49 OLD POST RD PO BOX 205,STAATSBURG,NY,12580,14,Dutchess,8456569767,41.847995,-73.929022,"(41.847995, -73.929022)",2040,1011,569
STANFORD FIRE CO 1,14030,6096 RTE 82,STANFORDVILLE,NY,12581,14,Dutchess,8458681313,41.92469,-73.68508,"(41.92469, -73.68508)",2040,1012,610
TIVOLI FIRE DEPARTMENT,14031,2 TIVOLI COMMONS PO BOX 486,TIVOLI,NY,12583,14,Dutchess,8457574445,42.059053,-73.912002,"(42.059053, -73.912002)",2040,1014,597
UNION VALE FIRE DEPT,14032,3373 RTE 82 PO BOX 21,VERBANK,NY,12585,14,Dutchess,8456779841,41.72417,-73.71129,"(41.72417, -73.71129)",2040,1015,609
WASSAIC FIRE DEPARTMENT,14033,27 FIREHOUSE RD PO BOX 287,WASSAIC,NY,12592,14,Dutchess,8453738807,41.806743,-73.559059,"(41.806743, -73.559059)",2040,1019,605
WAPPINGERS FALLS FIRE DEPARTMENT,14034,2628 SOUTH AVENUE,WAPPINGERS FALLS,NY,12590,14,Dutchess,8452978773,41.596918,-73.917743,"(41.596918, -73.917743)",2040,1018,608
WEST CLINTON FIRE DEPARTMENT,14035,219 HOLLOW ROAD,STAATSBURG,NY,12580-5607,14,Dutchess,8458894444,41.93349,-73.88073,"(41.93349, -73.88073)",2040,1006,611
ROMBOUT FIRE DEPARTMENT,14037,901 MAIN ST PO BOX 401,FISHKILL,NY,12524,14,Dutchess,8458968620,41.527959,-73.913598,"(41.527959, -73.913598)",2040,968,572
DUTCHESS JUNCTION FIRE DEPT,14038,75 SLOCUM ROAD PO BOX 107,BEACON,NY,12508,14,Dutchess,8319430,41.50686,-73.9611,"(41.50686, -73.9611)",2040,950,606
AKRON FIRE DEPARTMENT,15001,1 MAIN ST  PO BOX 1,AKRON,NY,14001,15,Erie,7165429091,43.020082,-78.502899,"(43.020082, -78.502899)",2041,480,292
ALDEN FIRE DEPARTMENT,15002,13336 BROADWAY,ALDEN,NY,14004,15,Erie,7169379216,42.900163,-78.490835,"(42.900163, -78.490835)",2041,481,309
ANGOLA FIRE DEPARTMENT,15003,41 COMMERCIAL ST PO BOX 303,ANGOLA,NY,14006,15,Erie,7165493022,42.637473,-79.028789,"(42.637473, -79.028789)",2041,483,299
ARMOR FIRE DEPARTMENT,15004,4932 CLARK ST  PO BOX 971,HAMBURG,NY,14075,15,Erie,7166499821,42.73975,-78.799379,"(42.73975, -78.799379)",2041,527,297
BELLEVUE FIRE DEPARTMENT,15005,511 COMO PARK BLVD,CHEEKTOWAGA,NY,14227,15,Erie,7166851680,42.892788,-78.740534,"(42.892788, -78.740534)",2041,162,304
BIG TREE FIRE DEPARTMENT,15006,4307 SOUTH PARK AVE,BLASDELL,NY,14219,15,Erie,7168256144,42.77952,-78.823893,"(42.77952, -78.823893)",2041,108,297
BLASDELL FIRE DEPARTMENT,15007,121 MIRIAM AVENUE,BLASDELL,NY,14219,15,Erie,7168250456,42.797996,-78.829812,"(42.797996, -78.829812)",2041,108,297
BLOSSOM FIRE DEPARTMENT,15008,1000 N BLOSSOM ROAD,ELMA,NY,14059,15,Erie,7166682775,42.854064,-78.692408,"(42.854064, -78.692408)",2041,515,294
FONDA FIRE DEPARTMENT,29007,PO BOX 71,FONDA,NY,12068,29,Montgomery,5188531372,42.954518,-74.373668,"(42.954518, -74.373668)",624,1217,488
BOSTON FIRE DEPARTMENT,15009,6746 MILL ST  PO BOX 357,BOSTON,NY,14025,15,Erie,7169416200,42.628713,-78.738227,"(42.628713, -78.738227)",2041,491,303
BOWMANSVILLE FIRE DEPARTMENT,15010,36 MAIN STREET PO BOX 137,BOWMANSVILLE,NY,14026,15,Erie,7166830910,42.942263,-78.685384,"(42.942263, -78.685384)",2041,492,293
BRANT VOLUNTEER FIRE DEPARTMENT,15011,1231 BRANT-FRNHM RD POB 184,BRANT,NY,14027,15,Erie,7165493691,42.58852,-79.01755,"(42.58852, -79.01755)",2041,938,302
BRIGHTON FIRE DEPARTMENT,15012,50 JAMAICA ROAD,TONAWANDA,NY,14150,15,Erie,7168376255,42.992963,-78.840565,"(42.992963, -78.840565)",2041,8,283
CLARENCE FIRE DEPARTMENT,15013,10355 MAIN ST PO BOX 340,CLARENCE,NY,14031,15,Erie,7167598919,42.979059,-78.603454,"(42.979059, -78.603454)",2041,495,301
CLARENCE CENTER FIRE DEPT,15014,9415 CLARNCE CTR RD POB 252,CLARENCE CENTER,NY,14032,15,Erie,7167412062,43.010738,-78.640122,"(43.010738, -78.640122)",2041,496,301
CLEVELAND HILL FIRE DEPT #6,15015,440 CLEVELAND DRIVE,CHEEKTOWAGA,NY,14225,15,Erie,7168362161,42.944955,-78.78269,"(42.944955, -78.78269)",2041,160,304
COLDEN FIRE DEPARTMENT,15016,8448 GUTEKUNST RD POB 176,COLDEN,NY,14033,15,Erie,7169415353,42.652475,-78.685967,"(42.652475, -78.685967)",2041,497,300
COLLINS FIRE DEPARTMENT,15017,2365 MAIN ST PO BOX 361,COLLINS,NY,14034,15,Erie,7165323918,42.496486,-78.916564,"(42.496486, -78.916564)",2041,498,289
COLLINS CENTER FIRE DEPARTMENT,15018,3514 MAIN ST  PO BOX 461,COLLINS CENTER,NY,14035,15,Erie,7165323300,42.494194,-78.855504,"(42.494194, -78.855504)",2041,499,289
CRITTENDEN FIRE DEPARTMENT,15019,13415 GENESEE ST PO BOX 120,CRITTENDEN,NY,14038,15,Erie,7169379166,42.95968,-78.4077,"(42.95968, -78.4077)",2086,500,790
DEPEW FIRE DEPARTMENT,15020,85 MANITOU ST  PO BOX 21,DEPEW,NY,14043,15,Erie,7166839803,42.904778,-78.68627,"(42.904778, -78.68627)",2041,506,293
DOYLE HOSE FIRE DEPARTMENT,15021,2199 WILLIAM STREET,CHEEKTOWAGA,NY,14206,15,Erie,7168246188,42.874711,-78.796922,"(42.874711, -78.796922)",2041,62,304
EAST AURORA FIRE DEPARTMENT,15023,575 OAKWOOD AVENUE,EAST AURORA,NY,14052,15,Erie,7166528200,42.765575,-78.613715,"(42.765575, -78.613715)",2041,510,307
EAST CONCORD FIRE DEPARTMENT,15024,9413 GENESEE ROAD,EAST CONCORD,NY,14055,15,Erie,7165924567,42.552102,-78.644285,"(42.552102, -78.644285)",2041,512,288
EAST EDEN FIRE DEPARTMENT,15025,8097 EAST EDEN ROAD,EDEN,NY,14057,15,Erie,7169923160,42.666021,-78.827425,"(42.666021, -78.827425)",2041,513,287
EAST SENECA FIRE DEPARTMENT,15026,100 LEIN ROAD,WEST SENECA,NY,14224,15,Erie,7166745107,42.838039,-78.711956,"(42.838039, -78.711956)",2041,159,281
EDEN FIRE DEPARTMENT,15027,2791 E CHURCH ST PO BOX 85,EDEN,NY,14057,15,Erie,7169924062,42.65234,-78.895966,"(42.65234, -78.895966)",2041,513,287
EGGERTSVILLE FIRE DEPARTMENT,15028,1880 EGGERT ROAD,BUFFALO,NY,14226,15,Erie,7168368942,42.976993,-78.811794,"(42.976993, -78.811794)",2041,161,308
ELLICOTT CREEK FIRE DEPARTMENT,15029,45 SOUTH ELLICOTTT CREEK RD,AMHERST,NY,14228,15,Erie,7166917439,43.024137,-78.820622,"(43.024137, -78.820622)",2041,163,308
ELLWOOD FIRE DEPARTMENT,15030,1000 ENGLEWOOD AVE,KENMORE,NY,14223,15,Erie,7168779524,42.970793,-78.850989,"(42.970793, -78.850989)",2041,158,283
ELMA FIRE DEPARTMENT,15031,2945 BOWEN RD  PO BOX 3,ELMA,NY,14059,15,Erie,7166521676,42.84961,-78.640196,"(42.84961, -78.640196)",2041,515,294
EVANS CENTER FIRE DEPARTMENT,15032,8298 ERIE ROAD PO BOX 193,ANGOLA,NY,14006,15,Erie,7165491221,42.63703,-79.04899,"(42.63703, -79.04899)",2041,483,299
FARNHAM FIRE DEPARTMENT,15033,526 COMMERCIAL ST,FARNHAM,NY,14061,15,Erie,7165495489,42.59301,-79.082918,"(42.59301, -79.082918)",2041,517,302
FORKS HOSE FIRE DEPARTMENT,15034,3330 BROADWAY,CHEEKTOWAGA,NY,14227,15,Erie,7166838668,42.903873,-78.751995,"(42.903873, -78.751995)",2041,162,304
GETZVILLE FIRE DEPARTMENT,15035,630 DODGE RD  PO BOX 111,GETZVILLE,NY,14068,15,Erie,7166880116,43.024255,-78.769277,"(43.024255, -78.769277)",2041,523,308
GRAND ISLAND FIRE DEPARTMENT,15037,2275 BASELINE ROAD,GRAND ISLAND,NY,14072,15,Erie,7167734334,43.02392,-78.965687,"(43.02392, -78.965687)",2041,526,298
HAMBURG FIRE DEPARTMENT,15038,301 UNION STREET PO BOX 82,HAMBURG,NY,14075,15,Erie,7166491753,42.71743,-78.839005,"(42.71743, -78.839005)",2041,527,297
HARRIS HILL FIRE DEPARTMENT,15039,8630 MAIN STREET,WILLIAMSVILLE,NY,14221,15,Erie,7166321199,42.965329,-78.67162,"(42.965329, -78.67162)",2041,110,301
HOLLAND FIRE DEPARTMENT,15043,49 N MAIN STREET PO BOX 610,HOLLAND,NY,14080,15,Erie,7165379568,42.641857,-78.543005,"(42.641857, -78.543005)",2041,528,296
HUTCHINSON HOSE DEPARTMENT,15044,5565 MAIN STREET,WILLIAMSVILLE,NY,14221,15,Erie,7166324070,42.96257,-78.745899,"(42.96257, -78.745899)",2041,110,308
HYVIEW FIRE DEPARTMENT,15045,8 AIRPORT DRIVE,DEPEW,NY,14043,15,Erie,7166842371,42.924337,-78.721105,"(42.924337, -78.721105)",2041,506,304
JAMISON ROAD FIRE DEPARTMENT,15046,1071 JAMISON ROAD,ELMA,NY,14059,15,Erie,7166526760,42.805051,-78.622194,"(42.805051, -78.622194)",2041,515,294
KENILWORTH FIRE DEPARTMENT,15047,84 HAWTHORNE AVE,BUFFALO,NY,14223,15,Erie,7168340138,42.960726,-78.8261,"(42.960726, -78.8261)",2041,158,283
KENMORE FIRE DEPT,15048,16 NASH ROAD,KENMORE,NY,14217,15,Erie,7168753274,42.965344,-78.869445,"(42.965344, -78.869445)",2041,106,283
LACKAWANNA FIRE DEPARTMENT,15049,1630 ABBOTT ROAD,LACKAWANNA,NY,14218,15,Erie,7168276436,42.820526,-78.801938,"(42.820526, -78.801938)",2041,107,295
LAKE ERIE BEACH FIRE DEPT,15050,9483 LAKE SHORE ROAD,ANGOLA,NY,14006,15,Erie,7165491122,42.626907,-79.09018,"(42.626907, -79.09018)",2041,483,299
LAKE SHORE FIRE DEPARTMENT,15051,4591 LAKE SHORE RD,HAMBURG,NY,14075,15,Erie,7166273522,42.758676,-78.883954,"(42.758676, -78.883954)",2041,527,297
LAKE VIEW FIRE DEPARTMENT,15052,2005 LAKE VIEW RD PO BX 345,LAKE VIEW,NY,14085,15,Erie,7166277941,42.72431,-78.9329,"(42.72431, -78.9329)",2041,531,297
LANCASTER FIRE DEPARTMENT,15053,5423 BROADWAY  PO BOX 15,LANCASTER,NY,14086,15,Erie,7166831901,42.900296,-78.67008,"(42.900296, -78.67008)",2041,532,293
LANGFORD NEW OREGON FIRE DEPT,15054,3901 LANGFORD ROAD,NORTH COLLINS,NY,14111,15,Erie,7163373440,42.587415,-78.839489,"(42.587415, -78.839489)",2041,938,291
LAWTONS FIRE DEPARTMENT,15055,GOWANDA STATE RD  PO BOX 84,LAWTONS,NY,14091,15,Erie,7163372555,42.539001,-78.930637,"(42.539001, -78.930637)",2041,533,291
MAIN TRANSIT FIRE DEPARTMENT,15056,6777 MAIN STREET,WILLIAMSVILLE,NY,14231,15,Erie,7166329710,42.965347,-78.701285,"(42.965347, -78.701285)",2041,110,308
