Plant Type,SPDES Permit Number,Facility Name,Ground or Surface,Average Design Hydraulic Flow,Street,City,State,Country,Zip Code,Latitude,Longitude,Location 1,Counties,New York Zip Codes,NYS Municipal Boundaries
Municipal,NY0033511,CASTORLAND WASTEWATER TREATMENT FAC,Surface,0.04,ST RTE 410 - NW SIDE JUST SW OF RIVER,CASTORLAND,NY,USA,13620,43.89,-75.51,"(43.89, -75.51)",623,1481,608
Municipal,NY0271942,CATHARINE VALLEY WATER RECLAMATION FACILITY,Surface,1.20,BOAT LAUNCH RD  - 1985 FT S,DIX,NY,USA,,42.37,-76.86,"(42.37, -76.86)",2143,919,646
Industrial,NY0264652,CATSKILL AQUEDUCT OUTLET IN KENSICO RESERVOIR,Surface,,600 NANNYHAGEN RD,THORNWOOD,NY,USA,10594,41.12,-73.75,"(41.12, -73.75)",2185,1336,963
Industrial,NY0241563,CATSKILL MAINTENANCE FACILITY,Surface,0.00,OFF RTE 23B,CATSKILL,NY,USA,12414,42.25,-73.88,"(42.25, -73.88)",2087,89,760
Municipal,NY0205044,CATSKILL - T SD 4,Surface,0.03,MAPLE AVE,CEMENTON,NY,USA,12414,42.13,-73.92,"(42.13, -73.92)",2182,89,760
Municipal,NY0020389,CATSKILL - V WWTP,Surface,1.55,LOWER MAIN ST,CATSKILL,NY,USA,12414,42.21,-73.86,"(42.21, -73.86)",2087,89,760
Industrial,NY0274381,CATSMO,Both,,25 MYERS RD,WALLKILL,NY,USA,12589,41.61,-74.23,"(41.61, -74.23)",2182,1017,409
Industrial,NY0291269,CATTARAUGUS CO DPW - FRANKLINVILLE BARN,Surface,0.00,8600 NYS RTE 16,MACHIAS,NY,USA,14101,42.38,-78.47,"(42.38, -78.47)",2034,1715,353
Municipal,NY0025861,CATTARAUGUS STP,Surface,0.06,TANNERY RD @ S BRANCH CATTARAUGUS CRK,CATTARAUGUS,NY,USA,14719,42.33,-78.86,"(42.33, -78.86)",2034,1700,350
Industrial,NY0258431,CATT CO DPW BARN,Surface,,BUFFALO ST & SEVENTH ST,ALLEGANY,NY,USA,14706,42.09,-78.47,"(42.09, -78.47)",2034,1688,372
Municipal,NY0262102,CAYUGA AND AURELIUS JOINT WWTP,Surface,0.13,RIVER RD,AURELIUS,NY,USA,,42.95,-76.73,"(42.95, -76.73)",618,353,86
Industrial,NY0231240,CAYUGA BREEDER FARM LLC HATCHERY,Ground,0.00,1520 THRUMANSBURG RD|ST RTE 96 - NE SIDE - BETW TOWNLINE & WILKINS RD,ULYSSES,NY,USA,,42.48,-76.57,"(42.48, -76.57)",2181,1786,705
Municipal,NY0020958,CAYUGA HEIGHTS-V WASTEWATER TREATMENT PL,Surface,2.00,951 E SHORE DR,CAYUGA HEIGHT,NY,USA,14850,42.47,-76.50,"(42.47, -76.5)",2181,1786,708
Industrial,NY0001333,"CAYUGA OPERATING COMPANY, LLC",Surface,219.00,228 CAYUGA DR,LANSING,NY,USA,14882,42.60,-76.63,"(42.6, -76.63)",2181,913,707
Industrial,NY0101290,CAYUGA SALT MINE,Surface,0.06,191 PORTLAND PT RD,SOUTH LANSING,NY,USA,14882,42.53,-76.53,"(42.53, -76.53)",2181,,707
Industrial,NY0261998,CAZENOVIA (T) HIGHWAY GARAGE,Surface,,3425 CONSTINE BRIDGE RD,CAZENOVIA,NY,USA,13035,42.89,-75.85,"(42.89, -75.85)",2092,354,165
Municipal,NY0026859,CEDAR CREEK WPCP,Surface,72.00,3340 MERRICK RD & CEDAR CREEK PK,WANTAGH,NY,USA,11793,40.65,-73.51,"(40.65, -73.51)",2094,1433,62
Industrial,NY0267805,CEDAR STREET SUBSTATION,Surface,,CEDAR ST & CROSS ST,NEW ROCHELLE,NY,USA,10801,40.92,-73.78,"(40.92, -73.78)",2185,1450,960
Industrial,NY0006220,CENEX TERMINALS,Both,0.07,30-49-54 RIVERSIDE AVE,RENSSELAER,NY,USA,12144,42.62,-73.75,"(42.62, -73.75)",2138,1309,115
Industrial,NY0266817,CENTER MORICHES WASH & FOLD,Ground,,165B MAIN ST,CENTER MORICHES,NY,USA,11934,40.80,-72.78,"(40.8, -72.78)",2179,1535,1022
Municipal,NY0263087,CENTRAL BRIDGE SEWER DIST WWTP,Surface,0.06,662 ST RTE 30A - OPPOSITE S MAIN ST,CENTRAL BRIDGE,NY,USA,12035,42.71,-74.33,"(42.71, -74.33)",629,1235,146
Municipal,NY0035131,CENTRAL SQUARE - V STP,Surface,0.45,ST RTE 49 E - S SIDE,CENTRAL SQUARE,NY,USA,13036,43.28,-76.14,"(43.28, -76.14)",2135,355,245
Industrial,NY0268208,CENTRAL VALLEY POND/BATHING BEACH,Surface,,DUNDERBERG RD,CENTRAL VALLEY,NY,USA,,41.32,-74.14,"(41.32, -74.14)",2134,1497,883
Industrial,NY0006645,CERTAINTEED GYPSUM BUCHANAN LLC,Surface,0.01,350 BROADWAY,BUCHANAN,NY,USA,10511,41.27,-73.96,"(41.27, -73.96)",628,,976
Industrial,NY0265896,CG ROXANE JOHNSTOWN WATER BOTTLING PLANT,Ground,0.01,325 WATERSHED RD,JOHNSTOWN,NY,USA,12095,43.04,-74.48,"(43.04, -74.48)",2085,1238,383
Industrial,NY0165921,CHADWICK LAKE WATER FILTRATION PLANT,Surface,0.04,343 RTE 32|PLATTEKILL TPKE,NEWBURGH,NY,USA,12550,41.56,-74.06,"(41.56, -74.06)",2134,987,890
Industrial,NY0230791,CHAMPLAIN TOWN HALL AND GARAGE,Ground,0.00,ROUTE 9,CHAMPLAIN,NY,USA,12919,44.96,-73.44,"(44.96, -73.44)",2038,212,11
Industrial,NY0261874,CHAMPLAIN VALLEY SPECIALTY OF NEW YORK INC,Surface,0.04,8033 ST RTE 104,OSWEGO,NY,USA,13126,43.39,-76.57,"(43.39, -76.57)",2135,667,239
Municipal,NY0032204,CHAMPLAIN WWTP,Surface,0.65,45 RIVER ST,CHAMPLAIN,NY,USA,12919,44.99,-73.44,"(44.99, -73.44)",2038,212,11
Industrial,NY0252948,CHANNING DAUGHTERS WINERY,Ground,0.00,1927 SCUTTLEHOLE RD,BRIDGEHAMPTON,NY,USA,11932,40.96,-72.31,"(40.96, -72.31)",2179,1533,1013
Industrial,NY0150100,CHARLES RIVER LABORATORY,Surface,0.02,3121 NYS RTE 209,STONE RIDGE,NY,USA,12484,41.87,-74.12,"(41.87, -74.12)",2182,79,422
Industrial,NY0260690,CHATHAM DOT MAINTENANCE SUBHEADQUARTERS,Surface,0.00,ST RTE 203,CHATHAM,NY,USA,12037,42.35,-73.58,"(42.35, -73.58)",619,1161,518
Municipal,NY0023582,CHATHAM - V STP,Surface,0.36,BROOKSIDE AVE EXT,CHATHAM,NY,USA,12037,42.37,-73.60,"(42.37, -73.6)",619,1161,524
Municipal,NY0257851,CHAUMONT WWTP,Surface,0.10,ABANDONED STONE QUARRY NORTH OF VILLAGE ON CO RTE 179,CHAUMONT,NY,USA,13622,44.07,-76.13,"(44.07, -76.13)",2089,1483,848
Industrial,NY0003689,CHAUTAUQUA HARDWARE CORP,Surface,,31-33 WATER ST,JAMESTOWN,NY,USA,14701,42.09,-79.23,"(42.09, -79.23)",2035,1687,209
Municipal,NY0029769,CHAUTAUQUA UTILITY DIST STP,Surface,0.84,99 S LAKE DR,CHAUTAUQUA,NY,USA,14722,42.20,-79.46,"(42.2, -79.46)",2035,1731,220
Industrial,NY0259179,CHAUTAUQUA UTILITY DIST WTP,,,2 RAMBLE AVE,CHAUTAUQUA,NY,USA,14722,42.21,-79.47,"(42.21, -79.47)",2035,1703,220
Municipal,NY0255971,CHAZY WASTEWATER TREATMENT FACILITY,Surface,0.08,US RTE 9,CHAZY,NY,USA,12921,44.90,-73.43,"(44.9, -73.43)",2038,214,10
Municipal,NY0032972,CHELSEA COVE WASTE WATER TREATMENT PLANT,Surface,0.12,94 MILLER RD,HOPEWELL JUNCTION,NY,USA,12533,41.61,-73.75,"(41.61, -73.75)",2040,976,600
Industrial,NY0003328,CHEMOURS NIAGARA,Surface,13.38,BUFFALO AVE & 26TH ST,NIAGARA FALLS,NY,USA,14302,43.08,-79.02,"(43.08, -79.02)",2131,167,159
Municipal,NY0246948,CHEMUNG CO ELMIRA SWR DIST BAKER RD WWTF,Surface,0.02,BAKER RD,CHEMUNG,NY,USA,,42.00,-76.62,"(42.0, -76.62)",728,,
Municipal,NY0036986,CHEMUNG CO SEWER DISTRICT #1 STP,Surface,12.20,1700 LAKE ST,ELMIRA,NY,USA,14901,42.12,-76.81,"(42.12, -76.81)",2036,926,480
Municipal,NY0035742,CHEMUNG COUNTY REGIONAL WWTP,Surface,12.00,600 MILTON ST,ELMIRA,NY,USA,14901,42.07,-76.78,"(42.07, -76.78)",2036,928,477
Municipal,NY0213781,CHENANGO NORTHGATE WWTP,Surface,0.80,ST RTE 12 & US RTE 11|S OF CASTLE CREEK,BINGHAMTON,NY,USA,13901,42.16,-75.89,"(42.16, -75.89)",2033,475,966
Industrial,NY0226823,CHEN MEDFORD LAUNDROMAT INC,Ground,,3202 HORSEBLOCK RD,MEDFORD,NY,USA,11763,40.83,-72.98,"(40.83, -72.98)",2179,1313,1022
Municipal,NY0204081,CHERRY CREEK WASTEWATER TREATMENT PLANT,Surface,0.06,SOUTHSIDE AVE,CHERRY CREEK,NY,USA,14723,42.29,-79.10,"(42.29, -79.1)",2035,1704,218
Industrial,NY0255963,CHESTERFIELD WATER TREATMENT FACILITY,Surface,0.10,131 FRONTAGE RD,KEESEVILLE,NY,USA,12944,44.43,-73.49,"(44.43, -73.49)",2084,273,454
Industrial,NY0242951,CHESTER-JENSEN COMPANY,Surface,0.00,124 MAIN ST,CATTARAUGUS,NY,USA,14719,42.33,-78.87,"(42.33, -78.87)",2034,1700,350
Industrial,NY0081329,CHESTER SITE,Ground,,Off Tetz Rd (access from 66 Tetz Rd),CHESTER,NY,USA,10918,41.34,-74.30,"(41.34, -74.3)",2134,1498,881
Industrial,NY0202479,CHESTERTOWN HWY MAINTENANCE FAC,Surface,0.00,RTE 8,CHESTERTOWN,NY,USA,12817,43.67,-73.78,"(43.67, -73.78)",2183,804,825
Industrial,NY0108537,CHICAGO PNEUMATIC TOOL CO,Surface,0.01,2200 BLEECKER ST,FRANKFORT,NY,USA,13503,43.09,-75.18,"(43.09, -75.18)",2088,552,681
Industrial,NY0266191,Chilson Water Storage Tank,Surface,0.00,448 CO RTE 56,Ticonderoga,NY,USA,12883,43.86,-73.47,"(43.86, -73.47)",2084,154,420
Industrial,NY0107310,CHIP CHOP LEASE,Surface,0.00,RTE 219,ALLEGANY,NY,USA,14706,42.01,-78.61,"(42.01, -78.61)",2034,1727,370
Municipal,NY0021539,CHITTENANGO - V STP,Surface,1.30,TOWPATH RD,CHITTENANGO,NY,USA,13037,43.06,-75.88,"(43.06, -75.88)",2092,356,119
Industrial,NY0004146,CHOBANI CORPORATE CAMPUS,Surface,0.30,147 ST RTE 320,NORWICH,NY,USA,13815,42.56,-75.52,"(42.56, -75.52)",2037,446,265
Industrial,NY0004189,"CHOBANI, LLC",Surface,0.05,669 CO RTE 25,NEW BERLIN,NY,USA,13411,42.69,-75.32,"(42.69, -75.32)",2037,1273,273
Industrial,NY0247731,CHROMALLOY MIDDLETOWN,Surface,0.01,105 TOWER RD,MIDDLETOWN,NY,USA,10941,41.47,-74.38,"(41.47, -74.38)",2134,1541,886
Industrial,NY0148989,CHROMALLOY NEW YORK,Surface,0.04,330 BLAISDELL RD,ORANGEBURG,NY,USA,10962,41.04,-73.98,"(41.04, -73.98)",628,1549,530
Industrial,NY0227234,CISCON LAUNDRY INC,Ground,0.00,4520 Sunrise Hwy,Oakdale,NY,USA,11769,40.75,-73.12,"(40.75, -73.12)",2179,1319,1019
Industrial,NY0212105,CITGO HOLDING TERMINALS LLC GLENMONT TERMINAL,Surface,,495 RIVER RD,GLENMONT,NY,USA,12077,42.59,-73.77,"(42.59, -73.77)",2030,1225,837
Industrial,NY0032620,CITGO VESTAL TERMINAL,Surface,0.00,3212 OLD VESTAL RD,VESTAL,NY,USA,13850,42.10,-76.00,"(42.1, -76.0)",2033,466,937
Municipal,NY0027961,CITY OF DUNKIRK WWTP,Surface,6.00,WRIGHT PARK DR,DUNKIRK,NY,USA,14048,42.50,-79.32,"(42.5, -79.32)",,508,226
Industrial,NY0260312,CITY OF MOUNT VERNON DPW GARAGE,Surface,,33 CANAL ST,MT VERNON,NY,USA,,40.90,-73.82,"(40.9, -73.82)",2185,1329,962
Municipal,NY0284254,City of Norwich Water Filtration Plant,Surface,,5054 St Rte 23,Norwich,NY,USA,13815,42.55,-75.50,"(42.55, -75.5)",2037,446,263
Industrial,NY0258890,CITY OF OLEAN WATER SUPPLY SYSTEM,Surface,,CITYWIDE,OLEAN,NY,USA,14760,42.09,-78.43,"(42.09, -78.43)",2034,1732,348
Industrial,NY0100846,CITY OF ONEIDA WATER TREATMENT PLANT,Surface,0.10,10176 GLENMORE RD,ANNSVILLE,NY,USA,,43.35,-75.62,"(43.35, -75.62)",625,1379,935
Municipal,NY0029114,CITY OF OSWEGO - E SIDE STP,Surface,5.35,71 MERCER ST,OSWEGO,NY,USA,13126,43.47,-76.50,"(43.47, -76.5)",2135,667,240
Industrial,NY0274585,CITY OF PEEKSKILL WATER TREATMENT PLANT,Surface,,PEEKSKILL HOLLOW BROOK|CAMP FIELD RESERVOIR,PEEKSKILL,NY,USA,,41.30,-73.91,"(41.3, -73.91)",2185,1334,956
Industrial,NY0248622,CITY OF SARATOGA SPRINGS COMPOSTING FACILITY,Ground,0.00,30 WEIBEL AVE - E SIDE,SARATOGA SPRINGS,NY,USA,12866,43.09,-73.74,"(43.09, -73.74)",2141,147,994
Municipal,NY0022110,CITY OF SHERRILL STP,Surface,0.95,FAIRWAY LN,SHERRILL,NY,USA,13461,43.07,-75.62,"(43.07, -75.62)",2092,1280,122
Industrial,NY0243752,CJ KRANTZ INC ORGANIC RECYCLING CENTER,Both,0.75,560 SMITH RD|NEAR INTERSECTION OF MILLERSPORT HWY & NEW RD,AMHERST,NY,USA,14051,43.06,-78.72,"(43.06, -78.72)",2041,509,304
Industrial,NY0098876,CLARENCE FAHNESTOCK STATE PARK,Ground,0.02,1498 RTE 301,CARMEL,NY,USA,,41.47,-73.82,"(41.47, -73.82)",627,1201,102
Municipal,NY0029076,CLARK MILLS SEWAGE TREATMENT PLANT,Surface,0.50,TREATMENT PLANT ACCESS ROAD OFF OF WESTMORELAND RD,CLARK MILLS,NY,USA,13321,43.09,-75.38,"(43.09, -75.38)",625,537,925
Municipal,NY0215791,CLAYTON/DEPAUVILLE SEWER DISTRICT,Surface,0.04,32333 CAROLINE ST,DEPAUVILLE,NY,USA,13632,44.14,-76.07,"(44.14, -76.07)",2089,1483,854
Municipal,NY0027545,CLAYTON STP,Surface,1.10,100 GARDNER ST,CLAYTON,NY,USA,13624,44.24,-76.08,"(44.24, -76.08)",2089,1511,854
Industrial,NY0109681,CLAYTON WATER TREATMENT PLANT,Surface,0.00,BARTLETT POINT RD,CLAYTON,NY,USA,13624,44.24,-76.11,"(44.24, -76.11)",2089,,854
Industrial,NY0200484,CLEAN WATER OF NEW YORK WASTE OIL REPROCESSING AND STORAGE FACILITY,Surface,0.04,3249 RICHMOND TER,STATEN ISLAND,NY,USA,10303,40.64,-74.17,"(40.64, -74.17)",,606,585
Municipal,NY0214370,CLEVELAND - V STP,Surface,0.15,LAKE ST,CLEVELAND - V,NY,USA,13042,43.24,-75.88,"(43.24, -75.88)",2135,360,249
Industrial,NY0265748,CLIFTON PARK TRANSFER STATION & YARD WASTE COMPOSTING FACILITY,Surface,0.00,217 VISCHER FERRY RD,CLIFTON PARK,NY,USA,12065,42.83,-73.82,"(42.83, -73.82)",2141,1311,1009
Industrial,NY0247103,CLIFTON SPRINGS HOSPITAL & CLINIC,Surface,,2 COULTER RD,CLIFTON SPRINGS,NY,USA,14432,42.96,-77.14,"(42.96, -77.14)",2133,182,805
Municipal,NY0020311,CLIFTON SPRINGS - V WWTP,Surface,0.50,LADUE AVE,CLIFTON SPRINGS,NY,USA,14432,42.97,-77.13,"(42.97, -77.13)",2133,182,803
Industrial,NY0255734,CLINTON CO - ELLENBURG GARAGE,Ground,0.01,RTE 190,ELLENBURG,NY,USA,12933,44.89,-73.84,"(44.89, -73.84)",2038,225,7
Industrial,NY0259764,CLINTON CORNERS MAINTENANCE FACILITY,Surface,0.00,HOLLOW RD NEAR CLINTON CORNERS RD,CLINTON CORNERS,NY,USA,12514,41.82,-73.77,"(41.82, -73.77)",2040,959,599
Municipal,NY0021385,CLINTON SEWAGE TREATMENT PLANT,Surface,2.50,NORTON AVE,CLINTON,NY,USA,13323,43.06,-75.38,"(43.06, -75.38)",625,537,925
Industrial,NY0021385,CLINTON SEWAGE TREATMENT PLANT,Surface,2.50,NORTON AVE,CLINTON,NY,USA,13323,43.06,-75.38,"(43.06, -75.38)",625,537,925
Industrial,NY0257869,CLOSED LANDFILL,Surface,,ANDERSON AVE,DEFERIET,NY,USA,13628,44.04,-75.68,"(44.04, -75.68)",2089,1480,839
Municipal,NY0023965,CLYDE - V STP,Surface,0.40,45 FORD ST,CLYDE,NY,USA,14433,43.08,-76.87,"(43.08, -76.87)",631,183,637
Industrial,NY0249581,COBLESKILL-RICHMONDVILLE CENTRAL HIGH,Surface,0.00,1353 ST RTE 7,WARNERVILLE,NY,USA,12187,42.65,-74.53,"(42.65, -74.53)",629,1312,147
Municipal,NY0024201,COBLESKILL-V-WATER POLL CONTROL PLANT,Surface,1.80,EAST MACARTHUR AVE,COBLESKILL,NY,USA,12043,42.68,-74.48,"(42.68, -74.48)",629,1173,169
Industrial,NY0206075,COBLESKILL - V WTP,Surface,0.03,DOW ST,COBLESKILL,NY,USA,12043,42.67,-74.44,"(42.67, -74.44)",629,1173,169
Municipal,NY0022772,COEYMANS-RAVENA WATER POLLUTION CONTROL FACILITY,Surface,0.82,67 SEWER PLANT ACCESS RD - S MAIN ST & ST RTE 144,COEYMANS,NY,USA,12045,42.47,-73.79,"(42.47, -73.79)",2030,1174,836
Industrial,NY0242101,COEYMANS SANITARY LANDFILL,Surface,0.00,JARVIS RD SOUTH,COEYMANS,NY,USA,12143,42.48,-73.84,"(42.48, -73.84)",2030,1308,836
Industrial,NY0245739,COHOCTON ELEM SCH & BUS GARAGE,Surface,0.00,30 PARK AVE,COHOCTON,NY,USA,14826,42.50,-77.50,"(42.5, -77.5)",2178,1772,40
Municipal,NY0031046,COHOES - C COMBINED SEWER OVERFLOWS,Surface,0.06,MYRTLE AVE/HUDSON AVE/BRIDGE AVE/VAN SCHAICK AVE/N GANSVOORT AVE/ONTARIO ST/N MOHAWK & VLIET STS/SARATOGA ST/CONBOY AVE/PEACH ST/CEDAR ST/GARNER ST/COLUMBIA,COHOES,NY,USA,12047,42.77,-73.70,"(42.77, -73.7)",2030,1176,835
Industrial,NY0226769,COIN DISCOUNT LAUNDRY,Ground,0.01,20 FLOYD RD|SCTM# 200-88-5-72.1,SHIRLEY,NY,USA,11967,40.80,-72.86,"(40.8, -72.86)",2179,1608,1022
Municipal,NY0022721,COLD SPRING WWTP,Surface,0.50,53 FAIR ST,COLD SPRING,NY,USA,10516,41.42,-73.96,"(41.42, -73.96)",627,1203,100
Industrial,NY0275701,COLLINS MAINTENANCE CENTER,Surface,0.00,14020 JENNINGS RD,COLLINS,NY,USA,14034,42.50,-78.88,"(42.5, -78.88)",2041,498,295
Industrial,NY0269859,COLLINS WATER DISTRICT #3,Surface,,CHURCH ST AT CLEAR CRK - ST RTE 39 AND COLLINS CENTER-ZOAR RD,COLLINS,NY,USA,14034,42.49,-78.85,"(42.49, -78.85)",2041,499,295
Industrial,NY0225207,COLONIAL WIRE & CABLE CO,Ground,0.08,40 ENGINEERS RD,HAUPPAUGE,NY,USA,11788,40.81,-73.24,"(40.81, -73.24)",2179,1428,1014
Industrial,NY0088188,COLONIE LOCOMOTIVE SHOPS,Surface,0.41,FIFTH ST,COLONIE,NY,USA,12189,42.71,-73.72,"(42.71, -73.72)",2030,19,834
Municipal,NY0022012,COLTON STP,Surface,0.07,SPRING ST,COLTON,NY,USA,13625,44.56,-74.94,"(44.56, -74.94)",2140,1512,336
Municipal,NY0240401,COLUMBIA COUNTY COMMERCE CENTER,Surface,0.05,ST RTE 66 & ST RTE 9H,CLAVERACK & GHENT,NY,USA,12534,42.28,-73.71,"(42.28, -73.71)",619,1223,518
Industrial,NY0161926,COLUMBIA GAS GREENWOOD STORAGE FIELD,Ground,,CO RTE 62,GREENWOOD,NY,USA,14839,42.16,-77.66,"(42.16, -77.66)",2178,1778,34
Industrial,NY0276545,COLUMBIA UNIVERSITY - MANHATTANVILLE CAMPUS/FACILITIES UTILITY IMPROVEMENT PROJECT,Surface,,637 W 125TH ST & 615 W 131ST ST,NEW YORK,NY,USA,10027,40.82,-73.96,"(40.82, -73.96)",2095,754,749
Industrial,NY0229881,COMMONWEALTH PLYWOOD INC,Surface,0.01,10068 US RTE 4,WHITEHALL,NY,USA,12887,43.55,-73.38,"(43.55, -73.38)",2184,201,715
Industrial,NY0002852,COMO QUARRY,Surface,0.01,500 COMO PARK BLVD,CHEEKTOWAGA,NY,USA,14227,42.89,-78.74,"(42.89, -78.74)",2041,162,298
Industrial,NY0201138,CON ED-11TH STREET CONDUIT,Surface,0.11,11TH ST BETWEEN 53RD AND ASH,LONG ISLAND CITY/GREENPOINT,NY,USA,,40.74,-73.95,"(40.74, -73.95)",2137,873,196
Industrial,NY0005134,CON ED-59TH ST STATION,Surface,5.21,850 12TH AVE,NEW YORK,NY,USA,10019,40.77,-73.99,"(40.77, -73.99)",2095,742,749
Industrial,NY0005177,CON ED-74TH STREET STA,Surface,1.35,506 E 75TH ST,NEW YORK,NY,USA,10021,40.77,-73.95,"(40.77, -73.95)",2095,,749
Industrial,NY0201219,CON ED - ASTORIA FACILITY,Surface,0.02,31-01 20TH AVE,ASTORIA,NY,USA,11105,40.79,-73.90,"(40.79, -73.9)",2137,,196
Industrial,NY0200778,CON ED-EAST 60TH STREET STEAM PLANT,Surface,,514 E 60TH ST,NEW YORK,NY,USA,10022,40.76,-73.96,"(40.76, -73.96)",2095,,749
Industrial,NY0005126,CON ED-EAST RIVER GENERATING STATION,Surface,540.60,701-827 E 14TH ST,NEW YORK,NY,USA,10009,40.73,-73.97,"(40.73, -73.97)",2095,,749
Industrial,NY0005151,CON EDISON - HUDSON AVE STATION,Surface,5.78,1 HUDSON AVE,BROOKLYN,NY,USA,11201,40.70,-73.98,"(40.7, -73.98)",2090,883,894
Industrial,NY0259128,CONEWANGO SUB HEADQUARTERS,Surface,0.00,5732 US RTE 62,CONEWANGO,NY,USA,14725,42.25,-79.03,"(42.25, -79.03)",2034,1706,367
Municipal,NY0026182,CONEY ISLAND WASTEWATER RESOURCE RECOVERY FACILITY,Surface,110.00,2591 KNAPP ST,BROOKLYN,NY,USA,11235,40.59,-73.93,"(40.59, -73.93)",2090,812,894
Municipal,NY0110418,CONSTABLEVILLE STP,Surface,0.04,St Rte 26,CONSTABLEVILLE,NY,USA,13325,43.56,-75.42,"(43.56, -75.42)",623,539,610
Industrial,NY0205397,COOLEY MOTORS CORP,Surface,0.00,RTE 4,DEFREESTVILLE,NY,USA,12144,42.67,-73.69,"(42.67, -73.69)",2138,11,125
Industrial,NY0003441,COOPER POWER SYSTEMS,Surface,0.00,1648 DUGAN RD,OLEAN,NY,USA,14760,42.07,-78.39,"(42.07, -78.39)",2034,1732,347
Industrial,NY0078409,COOPERS EDUCATION CENTER (BOCES),Ground,0.01,9579 VOCATIONAL DR,PAINTED POST,NY,USA,14870,42.19,-77.14,"(42.19, -77.14)",2178,56,43
Industrial,NY0262871,COOPERSTOWN CHEESE CO,Ground,0.00,107 OXBOW RD,MILFORD,NY,USA,,42.60,-74.95,"(42.6, -74.95)",2136,439,917
Municipal,NY0023591,COOPERSTOWN WWTP,Surface,0.75,213 LINDEN AVE|S END,COOPERSTOWN,NY,USA,13326,42.69,-74.93,"(42.69, -74.93)",2136,540,902
Industrial,NY0257991,Copenhagen Consolidated Water Supply,Surface,0.01,Woodbattle Rd and Stoddard Rd Wells,Copenhagen,NY,USA,13626,43.89,-75.67,"(43.89, -75.67)",623,1513,608
Industrial,NY0246506,CORELLE BRANDS LLC,Surface,,1 STEUBEN ST,CORNING,NY,USA,14830,42.14,-77.04,"(42.14, -77.04)",2178,1774,39
Municipal,NY0108430,CORFU - V STP,Surface,0.14,FIELDCREST DR,CORFU,NY,USA,14036,42.96,-78.41,"(42.96, -78.41)",2086,500,785
Municipal,NY0266167,Corinth WWTP,Surface,0.79,37 White St,Corinth,NY,USA,12822,43.25,-73.82,"(43.25, -73.82)",2183,785,1008
Industrial,NY0276758,CORNELL NYCTECH CAMPUS - BLOOMBERG CENTER,Surface,,1 MAIN ST|SOUTHERN ROOSEVELT ISLAND,NEW YORK,NY,USA,10044,40.75,-73.96,"(40.75, -73.96)",2095,,749
Industrial,NY0231878,CORNELL UNIVERSITY CENTRAL ENERGY PLANT,Surface,,COLLEGE AVE,ITHACA,NY,USA,14853,42.44,-76.48,"(42.44, -76.48)",2181,1786,709
Industrial,NY0077607,CORNELL UNIVERSITY CENTRAL ENERGY PLANT,Surface,,COLLEGE AVE,ITHACA,NY,USA,14853,42.44,-76.48,"(42.44, -76.48)",2181,1786,709
Industrial,NY0244741,CORNELL UNIVERSITY LAKE SOURCE COOLING FACILITY,Surface,46.00,983 E SHORE DR,ITHACA,NY,USA,14850,42.47,-76.50,"(42.47, -76.5)",2181,1786,708
Industrial,NY0262200,CORNELL UNIVERSITY RUMINANT CENTER,Ground,0.01,681 CORNELL LN,DRYDEN,NY,USA,13053,42.44,-76.25,"(42.44, -76.25)",620,424,774
Industrial,NY0107077,CORNELL UNIVERSITY WATER FILTRATION PLANT,Surface,0.02,101 Caldwell Rd|Tax Parcel 67.-1-8,Ithaca,NY,USA,14853,42.45,-76.46,"(42.45, -76.46)",2181,1786,708
Industrial,NY0213705,CORNER LAUNDRY,Ground,,6067 S MAIN ST,SANDY CREEK,NY,USA,13145,43.64,-76.09,"(43.64, -76.09)",2135,686,234
Municipal,NY0025721,CORNING - C WWTP,Surface,3.08,E MARKET ST IN DENISON PARK,CORNING,NY,USA,14830,42.14,-77.03,"(42.14, -77.03)",2178,1774,38
Industrial,NY0087084,CORNING GLASS CENTER & MUSEUM,Ground,0.07,CENTERWAY,CORNING,NY,USA,14830,42.15,-77.06,"(42.15, -77.06)",2178,1774,39
Industrial,NY0245526,CORNING INC CORPORATE HEADQUARTERS,Surface,2.16,WALNUT ST,CORNING,NY,USA,14830,42.14,-77.06,"(42.14, -77.06)",2178,1774,39
Industrial,NY0003956,CORNING INC- HOUGHTON PARK FACILITY,Surface,1.50,MUSEUM WAY,CORNING,NY,USA,14831,42.15,-77.06,"(42.15, -77.06)",2178,1774,39
Industrial,NY0085006,CORNING INCORPORATED - CANTON PLANT,Surface,0.15,MCADOO RD|334 CO RTE 16,CANTON,NY,USA,13617,44.56,-75.32,"(44.56, -75.32)",2140,1478,335
Industrial,NY0003972,CORNING INC SULLIVAN PARK,Surface,0.48,1 SCIENCE CENTER DR|END OF CO RTE 107,PAINTED POST,NY,USA,14870,42.16,-77.13,"(42.16, -77.13)",2178,56,36
Industrial,NY0106526,CORNING INC- W C DECKER BLDG,Surface,0.48,HOUGHTON PARK,CORNING,NY,USA,14830,42.15,-77.06,"(42.15, -77.06)",2178,1774,39
Industrial,NY0084468,CORNING INNOVATION SUPPORT CENTER,Surface,0.32,673 CO RTE 64,BIG FLATS,NY,USA,14814,42.14,-76.92,"(42.14, -76.92)",2036,927,488
