"unique_case_id","electric_utility","gas_utility","county","region","climate_zone","construction_type","recruitment","confirm_multifamily_unit","job_title","electric_metering","organization_s_years_of_property_management","range_of_units_in_building","number_of_separate_buildings","other_nys_properties","number_of_other_nys_properties","other_nys_properties_built_after_january_2012","other_business_present","other_business_professional","other_business_food","other_business_retail","other_business_education","other_business_health","other_business_other","percentage_floor_space_non_residential","number_of_living_units","percentage_occupied_units","number_of_stories_of_average_building","common_area_buildings","number_of_common_area_buildings","common_area_buildings_gym","common_area_buildings_club_house","common_area_buildings_office","common_area_buildings_laundry","common_area_buildings_maintenance","common_area_buildings_storage","common_area_buildings_community","common_area_buildings_boiler","common_area_buildings_garage","common_area_buildings_other","year_built","major_renovations_past_five_years","past_renovations_units","past_renovations_common_area","past_renovations_building","past_renovations_storm_damage","past_renovations_hvac","past_renovations_other","past_renovations_lighting","past_renovations_cosmetic","major_renovations_next_five_years","future_renovations_units","future_renovations_common_area","future_renovations_building","future_renovations_storm_damage","future_renovations_hvac","future_renovations_other","future_renovations_lighting","future_renovations_cosmetic","percentage_studios","percentage_1_bedroom","percentage_2_bedroom","percentage_3_bedroom","natural_gas_service","natural_gas_metering","central_or_individual_heating_system","primary_heating_fuel","primary_heating_system","central_boiler_type","age_of_heating_system","energy_star_heating_system","tune_up_of_heating_system","central_or_individual_cooling_system","age_of_cooling_system","energy_star_cooling_system","tune_up_of_cooling_system","central_domestic_hot_water","water_heating_system_type","water_heating_fuel_type","age_of_water_heating_system","energy_star_water_heating_system","supplied_to_tenant_fridge","supplied_to_tenant_stove","supplied_to_tenant_dishwasher","supplied_to_tenant_microwave","supplied_to_tenant_space_heater","supplied_to_tenant_unit_clothes_washer","supplied_to_tenant_unit_clothes_dryer","supplied_to_tenant_unit_water_heater","supplied_to_tenant_none","average_age_of_fridge","majority_energy_star_fridge","average_age_of_stove","majority_energy_star_stove","average_age_of_dishwasher","majority_energy_star_dishwasher","average_age_of_microwave","majority_energy_star_microwave","average_age_of_space_heater","majority_energy_star_space_heater","average_age_of_unit_clothes_washer","majority_energy_star_unit_clothes_washer","average_age_of_unit_clothes_dryer","majority_energy_star_unit_clothes_dryer","average_age_of_unit_water_heater","majority_energy_star_water_heater","cooking_fuel_type","skylights","tubular_skylights","large_uncovered_windows","no_natural_lighting_method_above","dimmer_switch","occupancy_motion_sensors","timers","no_lighting_control_method_above","percentage_incandescent_light_bulbs_indoor_common_space","percentage_t12s_indoor_common_space","percentage_t8s_indoor_common_space","percentage_t5s_indoor_common_space","percentage_cfls_indoor_common_space","percentage_halogen_bulbs_indoor_common_space","percentage_high_intensity_discharge_lamps_indoor_common_space","percentage_led_bulbs_indoor_common_space","percentage_other_indoor_common_space","percentage_incandescent_light_bulbs_outdoor_common_space","percentage_t12s_outdoor_common_space","percentage_t8s_outdoor_common_space","percentage_t5s_outdoor_common_space","percentage_cfls_outdoor_common_space","percentage_halogen_bulbs_outdoor_common_space","percentage_high_intensity_discharge_lamps_outdoor_common_space","percentage_led_bulbs_outdoor_common_space","percentage_other_outdoor_common_space","outdoor_lighting_for_parking","outdoor_lighting_for_security","outdoor_lighting_for_decoration","outdoor_lighting_for_signage","other_outdoor_lighting","outdoor_lighting_for_walkways","tvs_in_common_area","number_of_standard_tube_tvs_in_common_area","number_of_plasma_tvs_in_common_area","number_of_lcd_led_tvs_in_common_area","number_of_projection_tvs_in_common_area","number_of_tv_boxes_in_common_area","number_of_dvrs_in_common_area","number_of_dvd_blu_ray_in_common_area","number_of_vcr_in_common_area","number_of_digital_converter_boxes_in_common_area","number_of_gaming_systems_in_common_area","number_of_smart_strips_in_common_area","fireplaces_in_common_area","number_of_wood_fireplaces_in_common_area","number_of_gas_fireplaces_in_common_area","number_of_electric_fireplaces_in_common_area","kitchen_in_common_area","number_of_fridges_in_common_area","number_of_microwaves_in_common_area","number_of_stoves_in_common_area","gym_in_common_area","number_of_exercise_machines_using_electricity","filtered_swimming_pool_in_common_area","filtered_swimming_pool_with_pump_in_common_area","filtered_swimming_pool_with_high_efficiency_pump_in_common_area","filtered_swimming_pool_with_automatic_timer_in_common_area","filtered_swimming_pool_with_heater_in_common_area","swimming_pool_heater_fuel_type","spa_in_common_area","spa_heater_fuel_type"
"290","ConEd","NA","New York","New York City","4","Existing","Recruited","Programmed skip","Property / Leasing manager / Associate","Individual metered plus separate meters for common area","32","5 or more units","1","Yes","9","No","Yes","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","14","73","100%","7","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","1940 to 1949","Yes","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Don’t know","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","3%","25%","72%","0%","Yes","Individual metered plus separate meters for common area","Central heating system","Natural gas","Central boiler with radiators or pipes in each room","Steam","10 to 14 yrs old","Programmed skip","Yes, done by a heating contractor","No air conditioning provided","Programmed skip","Programmed skip","Programmed skip","Yes","Part of heating system boiler","Natural gas","10 to 14 yrs old","Programmed skip","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","5 to 9 yrs old","Yes","5 to 9 yrs old","Yes","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Natural gas","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","0%","20%","80%","0%","0%","0%","0%","0%","0%","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip",,"No","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip"
"302","ConEd","NA","Queens","New York City","4","Existing","Recruited","Programmed skip","Other","Individual metered plus separate meters for common area","35","5 or more units","1","Yes","6","No","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","39","99%","4","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","1939 or earlier","Yes","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","0%","50%","50%","0%","Yes","Individual metered plus separate meters for common area","Central heating system","Natural gas","Central boiler with radiators or pipes in each room","Steam","Don’t know","Programmed skip","Don’t know","No air conditioning provided","Programmed skip","Programmed skip","Programmed skip","Yes","Part of heating system boiler","Natural gas","Don’t know","Programmed skip","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","5 to 9 yrs old","Don’t know","5 to 9 yrs old","Don’t know","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Natural gas","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","50%","0%","0%","0%","50%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","0%","0%","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip",,"No","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip"
"352","National Grid","NA","Niagara","Western New York","5","Existing","Not recruited","Yes","Property / Leasing manager / Associate","Individual metered plus separate meters for common area","30","5 or more units","2","Yes","6","No","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","24","95%","2","Yes","1","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","1980 to 1989","Yes","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","0%","100%","0%","0%","Yes","One master meter, no individual tenant unit meters","Central heating system","Natural gas","Forced air furnace with ducts to individual rooms","Programmed skip","5 to 9 yrs old","Yes","Yes, do it myself","No air conditioning provided","Programmed skip","Programmed skip","Programmed skip","Yes","Part of heating system boiler","Natural gas","5 to 9 yrs old","Yes","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","5 to 9 yrs old","Yes","2 to 4 yrs old","Yes","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Electricity","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","80%","0%","0%","0%","20%","0%","0%","0%","0%","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip",,"No","Programmed skip","Programmed skip","Programmed skip","Yes","1","0","1","No","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip"
"372","LIPA","NA","NASSAU","Long Island","4","Existing","Recruited","Yes","Property / Leasing manager / Associate","Individual metered plus separate meters for common area","50","5 or more units","11","Yes","100","No","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","240","100%","2","Yes","1","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","1990 to 1999","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Yes","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","0%","70%","30%","0%","Yes","Individual metered plus separate meters for common area","Each unit has its own heating system","Electricity","Baseboard heat","Programmed skip","15 to 19 yrs old","Programmed skip","No","No air conditioning provided","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Electricity","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","0%","100%","0%","0%","0%","0%","0%","0%","0%","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Yes","0","Don’t know","1","0","1","0","0","1","0","0","1","No","Programmed skip","Programmed skip","Programmed skip","Yes","1","1","0","No","Programmed skip","Yes","Yes","Yes","Yes","Yes","Natural gas","No","Programmed skip"
"354","ConEd","NA","New York","New York City","4","Existing","Not recruited","Programmed skip","Other","Individual metered plus separate meters for common area","35","5 or more units","1","Yes","41","No","Yes","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Don’t know","72","100%","15","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","1980 to 1989","Yes","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Yes","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","50%","50%","0%","0%","Don’t know","Programmed skip","Central heating system","Fuel oil","Central boiler with radiators or pipes in each room","Don’t know","Don’t know","Programmed skip","Yes, done by a heating contractor","Central cooling system","Don’t know","Programmed skip","Yes","Yes","Part of heating system boiler","Fuel oil","Don’t know","Programmed skip","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","2 to 4 yrs old","Yes","2 to 4 yrs old","Yes","Less than 2 yrs old","Yes","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Electricity","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","100%","0%","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip",,"No","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip"
"308","ConEd","NA","Queens","New York City","4","Existing","Recruited","Yes","Property / Leasing manager / Associate","Individual metered plus separate meters for common area","45","5 or more units","3","Yes","60","No","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","130","100%","Refused","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","1939 or earlier","Yes","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","0%","60%","40%","0%","Yes","Individual metered plus separate meters for common area","Central heating system","Natural gas","Central boiler with radiators or pipes in each room","Hot water","10 to 14 yrs old","Programmed skip","Yes, done by a heating contractor","No air conditioning provided","Programmed skip","Programmed skip","Programmed skip","Yes","Part of heating system boiler","Natural gas","15 to 19 yrs old","Programmed skip","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","5 to 9 yrs old","No","5 to 9 yrs old","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Natural gas","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","0%","3%","2%","0%","95%","0%","0%","0%","0%","0%","0%","0%","0%","60%","0%","0%","40%","0%","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip",,"No","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip"
"313","ConEd","NA","New York","New York City","4","Existing","Not recruited","Programmed skip","Senior property manager","Individual metered plus separate meters for common area","25","5 or more units","1","Yes","5","No","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","404","75%","50","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","2000 to 2009","Yes","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","25%","50%","20%","5%","Yes","One master meter, no individual tenant unit meters","Central heating system","Natural gas","Central boiler with radiators or pipes in each room","Hot water","10 to 14 yrs old","Programmed skip","Yes, done by a heating contractor","Individual in-unit cooling system","10 to 14 yrs old","Programmed skip","Yes","Yes","Part of heating system boiler","Natural gas","10 to 14 yrs old","Programmed skip","Mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Don’t know","Programmed skip","Don’t know","Programmed skip","Don’t know","Programmed skip","Don’t know","Programmed skip","Programmed skip","Programmed skip","Don’t know","Programmed skip","Don’t know","Programmed skip","Programmed skip","Programmed skip","Natural gas","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","0%","0%","0%","0%","0%","0%","0%","100%","0%","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip",,"No","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","Yes","14","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip"
"314","ConEd","NA","Bronx","New York City","4","Existing","Recruited","Programmed skip","Other","Individual metered plus separate meters for common area","30","5 or more units","3","Yes","400","Yes","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","63","90%","5","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","1939 or earlier","Yes","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Yes","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","10%","30%","50%","10%","No","Programmed skip","Central heating system","Fuel oil","Central boiler with radiators or pipes in each room","Steam","20 yrs old or more","Programmed skip","Yes, done by a heating contractor","No air conditioning provided","Programmed skip","Programmed skip","Programmed skip","Yes","Part of heating system boiler","Fuel oil","20 yrs old or more","Programmed skip","Mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","5 to 9 yrs old","No","5 to 9 yrs old","No","Programmed skip","Programmed skip","5 to 9 yrs old","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Natural gas","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","0%","50%","50%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","100%","0%","0%","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip",,"No","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip"
"325","ConEd","NA","New York","New York City","4","Existing","Not recruited","Programmed skip","Property / Leasing manager / Associate","Individual metered plus separate meters for common area","50","5 or more units","1","Yes","Refused","No","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","49","100%","6","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","1950 to 1959","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","0%","20%","20%","60%","Yes","All individual metered tenant units, no master meter","Central heating system","Fuel oil","Central boiler with radiators or pipes in each room","Steam","10 to 14 yrs old","Programmed skip","No","No air conditioning provided","Programmed skip","Programmed skip","Programmed skip","Yes","Part of heating system boiler","Fuel oil","10 to 14 yrs old","Programmed skip","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","5 to 9 yrs old","Programmed skip","5 to 9 yrs old","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Natural gas","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","0%","Don’t know","Don’t know","Don’t know","20%","0%","0%","0%","0%","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip",,"No","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip"
"320","ConEd","NA","Queens","New York City","4","Existing","Recruited","Programmed skip","Property / Leasing manager / Associate","All individual metered tenant units, no master meter","Don’t know","5 or more units","1","Yes","100","Don’t know","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","91","100%","7","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","1960 to 1969","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Don’t know","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Don’t know","Don’t know","Don’t know","Don’t know","Yes","One master meter, no individual tenant unit meters","Central heating system","Natural gas","Central boiler with radiators or pipes in each room","Steam","10 to 14 yrs old","Programmed skip","Yes, done by a heating contractor","No air conditioning provided","Programmed skip","Programmed skip","Programmed skip","Yes","Part of heating system boiler","Natural gas","20 yrs old or more","Programmed skip","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Natural gas","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","60%","10%","0%","0%","30%","0%","0%","0%","0%","0%","0%","0%","0%","0%","100%","0%","0%","0%","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","Don’t know","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip",,"No","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip"
"324","ConEd","NA","King (Brooklyn)","New York City","4","Existing","Not recruited","Programmed skip","Property / Leasing manager / Associate","Individual metered plus separate meters for common area","30","5 or more units","1","Yes","5","No","Yes","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","8","77","100%","6","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","1939 or earlier","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","16%","70%","14%","0%","Yes","Individual metered plus separate meters for common area","Central heating system","Natural gas","Central boiler with radiators or pipes in each room","Steam","10 to 14 yrs old","Programmed skip","Yes, done by a heating contractor","No air conditioning provided","Programmed skip","Programmed skip","Programmed skip","Yes","Part of heating system boiler","Natural gas","10 to 14 yrs old","Programmed skip","Mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","5 to 9 yrs old","Don’t know","5 to 9 yrs old","Don’t know","5 to 9 yrs old","Don’t know","5 to 9 yrs old","Don’t know","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Natural gas","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","0%","0%","0%","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","100%","0%","0%","0%","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip",,"No","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip","No","Programmed skip","Programmed skip","Programmed skip","Programmed skip","Programmed skip","No","Programmed skip"
