"reg","county","name","feature","descriptn","primtveset","tentsite_s","leanto","picnctbl_s","privy","trail_s","equestr","scenicovlk","interpmtrl","wlviewplat","huntgblind","fshpieretc","boatlaunch","loadngdock","handlaunch","beach","flshtoilet","shower","url","data_type","land_unit","facility","status","setlmt","inspected","inspectdby","dateinspc","passinspc","accessible","notes","directions","kmlnotes","point_x","point_y","location"
"4","OTSEGO","Basswood Pond","FISHING",,"Y","N","N","Y","Y","N","N","Y","N","Y","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/lands/75270.html#Access","Destination Point","OTSEGO 6","BASSWOOD POND STATE FOREST","Existing","N","Y","Dylan Walrath","2007-08-01T00:00:00.000","Y","Y",,,,"-75.1231774789","42.7501803798","(42.7501803798, -75.1231774789)"
"3","PUTNAM","White Pond","FISHING",,"Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/lands/34735.html#access","Destination Point","PUTNAM 4","WHITE POND MUA","Existing","N","Y","Carole Fraser","2008-09-01T00:00:00.000","Y","Y",,,,"-73.729308181","41.4991584782","(41.4991584782, -73.729308181)"
"4","SCHENECTADY","Freemans Bridge Boat Launch Site","BOATING",,"N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","http://www.dec.ny.gov/outdoor/23871.html#Accessibility","Destination Point",,,"Existing/Compl","N","N","Ira Fyfe",,"N","Y",,,,"-73.9307188287","42.8312896918","(42.8312896918, -73.9307188287)"
"8","SCHUYLER","Six Nations Trail System","EQUESTRIAN",,"Y","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","http://www.dec.ny.gov/outdoor/8267.html#access","Destination Point","SCHUYLER 2","SUGAR HILL STATE FOREST","Existing","N","Y","Gretchen Cicora",,"Y","Y",,,,"-77.002366065","42.3866864043","(42.3866864043, -77.002366065)"
"8","STEUBEN","Birdseye Hollow Park Picnic Site","PICNIC SITE",,"Y","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/37725.html#access","Destination Point","STEUBEN 8","BIRDSEYE HOLLOW STATE FOREST","Existing","N","Y","Gretchen Cicora","2010-04-01T00:00:00.000","Y","Y","Fishing pier damaged 4/1/10 needs repairs to provide accessibility",,,"-77.1482902726","42.3703372444","(42.3703372444, -77.1482902726)"
"8","STEUBEN","Cameron State Forest","NATURE OBSERVATION","MAPPWD Opportunities","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/38940.html#access","Destination Point","STEUBEN 4","CAMERON STATE FOREST","Existing","N","N","Gretchen Cicora",,"N","Y",,,"Description: MAPPWD Opportunities.","-77.4035571398","42.239923685","(42.239923685, -77.4035571398)"
"6","ST LAWRENCE","Cranberry Lake Campground","CAMPGROUND",,"N","Y","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","http://www.dec.ny.gov/outdoor/24460.html#access","Destination Point","AFP","CRANBERRY LAKE CAMPGROUND","Complete","Y","Y","Blanche Town",,"Y","Y",,,,"-74.8304555425","44.2044095741","(44.2044095741, -74.8304555425)"
"6","ST LAWRENCE","Horseshoe Lake Recreation Facilities","PRIMITIVE CAMPSITE",,"Y","Y","N","N","Y","N","N","Y","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/lands/75295.html#Access","Destination Point","AFP","HORSESHOE LAKE WILD FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,,,"-74.6200337638","44.1240968284","(44.1240968284, -74.6200337638)"
"6","ST LAWRENCE","Lampson Falls Trail","HIKING TRAIL",,"Y","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/75300.html#Access","Destination Point",,"LAMPSON FALLS TRAIL","Complete","Y","Y","Blanche Town",,"Y","Y",,,,"-75.062754471","44.4049554019","(44.4049554019, -75.062754471)"
"6","ST LAWRENCE","Long Pond Easement - Campsites and Recreation","PRIMITIVE CAMPSITE",,"Y","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/39883.html#Access","Destination Point","AFP","LONG POND EASEMENT","Complete","Y","Y","Blanche Town",,"Y","Y",,,,"-74.817169178","44.4234294618","(44.4234294618, -74.817169178)"
"6","ST LAWRENCE","Streeter Lake Campsites","PRIMITIVE CAMPSITE",,"Y","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/75315.html#Access","Destination Point","AFP","ALDRICH POND WILD FOREST","Complete","Y","Y","Blanche Town",,"Y","Y",,"along Streeter Lake Rd.","Directions: Along Streeter Lake Rd.","-75.0695199769","44.1110869122","(44.1110869122, -75.0695199769)"
"6","ST LAWRENCE","Upper & Lower Lakes WMA Hunting Blind","NATURE OBSERVATION","Accessible trail and blind","Y","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/9325.html#access","Destination Point","ST LAWRENCE 91","UPPER AND LOWER LAKES WMA","Existing/Compl","N","Y","Blanche Town",,"Y","Y",,,"Description: Accessible trail and blind.","-75.3088069931","44.5795653492","(44.5795653492, -75.3088069931)"
"6","ST LAWRENCE","Walter Pratt Memorial Park at Brasher/Bombay SF","PRIMITIVE CAMPSITE","Two accessible campsites designed for use with camper trailers.","N","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/7999.html#access","Destination Point","ST LAWRENCE 1","BRASHER FALLS STATE FOREST","Existing/Compl","N","Y","Blanche Town",,"Y","Y",,,"Description: Two accessible campsites designed for use with camper trailers.","-74.6733084326","44.8359660261","(44.8359660261, -74.6733084326)"
"6","ST LAWRENCE","Youngs Road / Little River Waterway Access Site","CANOEING",,"N","N","N","N",,"N","N","N","N","N","N","N","N",,"Y","N","N","N","http://www.dec.ny.gov/lands/75315.html#Access","Destination Point","AFP","ALDRICH POND WILD FOREST","Completed","N","Y","Blanche Town","2011-07-22T00:00:00.000","Y","Y",,,,"-75.0281527093","44.1426862021","(44.1426862021, -75.0281527093)"
"1","SUFFOLK","Mattituck Creek Waterway Access Site","BOATING","Concrete ramp with 60 parking spaces - fishing pier - hand launch - and picnic tables","N","N","N","Y","Y","N","N","Y","Y","Y","N","Y","Y","Y","Y","N","N","N","http://www.dec.ny.gov/outdoor/7780.html#Access","Destination Point",,"CREEK WATERWAY ACCESS SITE","Complete","N","N","Deanne Blanke","2011-06-23T00:00:00.000","N","Y",,,"Description: Concrete ramp with 60 parking spaces - fishing pier - hand launch - and picnic tables.","-72.5546819047","41.0120166533","(41.0120166533, -72.5546819047)"
"1","SUFFOLK","Peconic River (Upper) Hand Launch","CANOEING","Free special access permit required from DEC Region 1 Office.","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","Y","N","N","N","http://www.dec.ny.gov/outdoor/23865.html#Access","Destination Point",,"OTIS PIKE PRESERVE","Existing","N","Y","R1 Fish 631-444-0280",,"Y","Y",,"LIE Exit 71 - Edwards Ave. to Mill Rd.","Note: Free special access permit required from DEC Region 1 Office.  Directions: LIE Exit 71 - Edwards Ave. to Mill Rd.","-72.7435966548","40.904570255","(40.904570255, -72.7435966548)"
"1","SUFFOLK","Randall Pond at Ridge Conservation Area","FISHING","Accessible trail around Randall Pond - three fishing piers and Nature Observation","N","N","N","Y","N","Y","N","N","N","Y","N","Y","N","N","N","N","Y","N","http://www.dec.ny.gov/lands/75900.html#Access","Destination Point",,"MIDDLE ISLAND FIELD HEADQUARTERS","Existing","N","Y","Peter Sproul","2011-06-01T00:00:00.000","Y","Y",,,"Description: Accessible trail around Randall Pond - three fishing piers and Nature Observation.","-72.892234824","40.8967504829","(40.8967504829, -72.892234824)"
"3","SULLIVAN","Basha Kill","FISHING",,"Y","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/34038.html#sullivan","Destination Point","SULLIVAN 90","BASHAKILL WMA","Existing","N","Y","Dylan Walrath","2011-05-29T00:00:00.000","N","Y","Only needs sign - drainage improvement - and grass removal at head of ramp",,,"-74.5448181659","41.5088830019","(41.5088830019, -74.5448181659)"
"3","SULLIVAN","Mongaup Pond Campground","CAMPGROUND",,"N","Y","N","Y","N","Y","N","N","N","N","N","Y","N","N","N","Y","Y","Y","http://www.dec.ny.gov/outdoor/24484.html#access","Destination Point","CFP","MONGAUP POND CAMPGROUND","Complete","Y","Y","Carole Fraser",,"Y","Y",,,,"-74.6911214656","41.9583932738","(41.9583932738, -74.6911214656)"
"3","SULLIVAN","Mongaup Valley WMA Eagle Viewing Blinds","NATURE OBSERVATION","Eagle observation building on Plank Road","Y","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/55671.html#Access","Destination Point",,"MONGAUP VALLEY WMA","Existing","N","Y","Dylan Walrath","2011-05-29T00:00:00.000","N","Y","Only needs accessible parking sign in viewing blind parking lot.",,"Description: Eagle observation building on Plank Road","-74.7605314071","41.5228713553","(41.5228713553, -74.7605314071)"
"3","SULLIVAN","Mongaup Valley WMA Eagle Viewing Blinds","NATURE OBSERVATION","Eagle observation building on County Route 43","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/55671.html#Access","Destination Point",,"MONGAUP VALLEY WMA","Existing","N","Y","Dylan Walrath","2011-05-29T00:00:00.000","N","Y","Only needs accessible parking sign at viewing blind.",,"Description: Eagle observation building on County Route 43.","-74.7839337086","41.5552855647","(41.5552855647, -74.7839337086)"
"3","SULLIVAN","Waneta Lake","FISHING","Picnic table with view of lake - shoreline fishing access","Y","N","N","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/9146.html#access","Destination Point","CFP","WILLOWEMOC WILD FOREST","Complete","Y","Y","Dylan - Carole","2007-07-01T00:00:00.000","Y","Y",,,"Description: Picnic table with view of lake - shoreline fishing access.","-74.8295008639","41.9674307502","(41.9674307502, -74.8295008639)"
"3","ULSTER","Alder Lake Picnic Site at Balsam Lake Mtn WF","PICNIC SITE",,"Y","N","N","Y","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/9152.html#Alder_Lake_Accessible_Picnic_Area","Destination Point","CFP","BALSAM LAKE MOUNTAIN WILD FOREST","Complete","Y","Y","Dylan - Carole","2007-07-01T00:00:00.000","Y","Y",,,,"-74.6807115737","42.0499793343","(42.0499793343, -74.6807115737)"
"3","ULSTER","Allaben Campsites at Shandaken Wild Forest","PRIMITIVE CAMPSITE",,"Y","Y","N","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/lands/75328.html#Access","Destination Point","CFP","SHANDAKEN WILD FOREST","Complete","Y","Y","Carole Fraser",,"Y","Y",,"on Matyas Rd","Directions: On Matyas Rd.","-74.4519098856","42.1173227848","(42.1173227848, -74.4519098856)"
"3","ULSTER","Hudson River at Turkey Point","FISHING","access by MAPPWD route only","Y","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","Y","N","N","N","http://www.dec.ny.gov/lands/74170.html#Accessible_Features","Destination Point","ULSTER 5","TURKEY POINT STATE FOREST","Complete","Y","Y","D. Walrath","2009-09-01T00:00:00.000","Y","Y",,,"Description: Access by MAPPWD route only.","-73.9394186928","42.0144853822","(42.0144853822, -73.9394186928)"
"3","ULSTER","Lower Birch Creek Road Picnic Site @ Shandaken WF","PICNIC SITE",,"N","N","N","Y","Y","Y","N","N","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/lands/75328.html#Access","Destination Point","CFP","HALCOTT MOUNTAIN WILD FOREST","Complete","Y","Y","Carole Fraser",,"Y","Y",,"at end of Lower Birch Creek Rd. (Reisser Estate)","Directions: At end of Lower Birch Creek Rd. (Reisser Estate).","-74.4444479286","42.1592753697","(42.1592753697, -74.4444479286)"
"3","ULSTER","Onteora Lake","FISHING",,"Y","N","N","Y","Y","Y","N","N","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/lands/75323.html#Access","Destination Point","CFP","BLUESTONE WILD FOREST","Complete","Y","Y","Carole Fraser",,"Y","Y",,,,"-74.0827107764","41.9839899847","(41.9839899847, -74.0827107764)"
"3","ULSTER","Peekamoose Valley Campsites at Sundown WF","PRIMITIVE CAMPSITE",,"Y","Y","N","Y","Y","Y","N","N","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/lands/75346.html#Access","Destination Point","CFP","SUNDOWN WILD FOREST","Complete","Y","Y","Carole Fraser",,"Y","Y",,,,"-74.4394163038","41.9169265162","(41.9169265162, -74.4394163038)"
"5","WARREN","Bear Slide at Lake George Wild Forest","PRIMITIVE CAMPSITE",,"Y","Y","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/53165.html#Bear_Slide","Destination Point","AFP","LAKE GEORGE WILD FOREST","Complete","Y","Y","Carole Fraser",,"Y","Y",,,,"-73.8738690188","43.400675347","(43.400675347, -73.8738690188)"
"5","WARREN","Brant Lake Boat Launch Site","BOATING",,"N","N","N","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","http://www.dec.ny.gov/outdoor/32473.html#access","Destination Point","AFP","BRANT LAKE BOAT LAUNCH SITE","Existing","N","Y","Dylan Walrath","2010-09-15T00:00:00.000","Y","Y",,,,"-73.7390056467","43.685964207","(43.685964207, -73.7390056467)"
"5","WARREN","Darling's Ford","PICNIC SITE",,"Y","N","N","Y","N","Y","N","Y","N","N","N","Y","N","N","Y","N","N","N","http://www.dec.ny.gov/lands/53165.html#Darling","Destination Point","AFP","LAKE GEORGE WILD FOREST","Complete","Y","Y","Carole Fraser","2009-09-01T00:00:00.000","Y","Y",,,,"-73.8807716803","43.4008300938","(43.4008300938, -73.8807716803)"
"5","WARREN","Gay Pond Road Intersection Waterway Access","NATURE OBSERVATION","Accessible route to the Hudson River","Y","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/lands/53165.html#Gay_Pond_Road","Destination Point","AFP","LAKE GEORGE WILD FOREST","Complete","Y","Y","Carole Fraser","2009-09-01T00:00:00.000","Y","Y","plotted at parking area at southern end of Buttermilk Rd.",,"Description: Accessible route to the Hudson River.","-73.8797914259","43.417797934","(43.417797934, -73.8797914259)"
"5","WARREN","Hague Brook at Lake George Wild Forest","NATURE OBSERVATION",,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/53165.html#Hague_Brook","Destination Point","AFP","LAKE GEORGE WILD FOREST","Complete","Y","Y","Carole Fraser",,"Y","Y",,"on state land along Rte. 8 in Hague","Directions: On state land along Rte. 8 in Hague.","-73.50476448","43.749929786","(43.749929786, -73.50476448)"
"5","WARREN","Hearthstone Point Campground","CAMPGROUND",,"N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","http://www.dec.ny.gov/outdoor/24470.html#access","Destination Point","AFP","HEARTHSTONE POINT CAMPGROUND","Complete","Y","Y","Carole Fraser",,"Y","Y",,"along Lakeshore Drive","Directions: Along Lakeshore Drive.","-73.6954778897","43.4551940625","(43.4551940625, -73.6954778897)"
"5","WARREN","Horicon Boat Launch Site","BOATING",,"N","N","N","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","http://www.dec.ny.gov/outdoor/32473.html#access","Destination Point",,"SCHROON LAKE WATER ACCESS","Complete","Y","Y","Dylan - Carole",,"Y","Y",,,,"-73.8090216981","43.7258679222","(43.7258679222, -73.8090216981)"
"5","WARREN","Lake George Battleground Campground","CAMPGROUND","Sites 15 -26 -32 -38 -41 -42 -54 -59 on accessible route to ambulatory bathouse","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/24453.html#access","Destination Point","AFP","LAKE GEORGE BATTLEGROUND CAMPGROUND","Complete","Y","Y","Carole Fraser",,"Y","Y",,,"Note: Sites 15 - 26 - 32 - 38 - 41 - 42 - 54 - 59 on accessible route to ambulatory bathouse.","-73.7119515833","43.4146340408","(43.4146340408, -73.7119515833)"
"5","WARREN","Lake George Islands Campground","PRIMITIVE CAMPSITE","Glen Island mainland sites BM005 and BM006 - boat access only - see Mossy Point Boat Launch or muni","Y","Y","N","Y","Y","N","N","N","N","N","N","Y","N","Y","N","N","N","N","http://www.dec.ny.gov/outdoor/24474.html#Accessible_Features","Destination Point","LAKE GEORGE","LAKE GEORGE ISLANDS CAMPGROUND","Complete","Y","Y","Carole Fraser",,"Y","Y",,,"Description: Glen Island mainland sites BM005 and BM006. Boat access only - see Mossy Point Boat Launch.","-73.5654862898","43.5916730997","(43.5916730997, -73.5654862898)"
"5","WARREN","Palmer Pond Campsite","PRIMITIVE CAMPSITE","Access by MAPPWD Permit only","Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/53165.html#Palmer","Destination Point","LAKE GEORGE","LAKE GEORGE WILD FOREST","Construction","Y","Y","Carole Fraser","2009-11-24T00:00:00.000","Y","Y",,,"Description: Access by MAPPWD route only.","-73.8731643928","43.6497104044","(43.6497104044, -73.8731643928)"
"5","WARREN","Pikes Beach Campsite at Lake George Wild Forest","PRIMITIVE CAMPSITE",,"Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/53165.html#Pikes_Beach","Destination Point","AFP","LAKE GEORGE WILD FOREST","Complete","Y","Y","Carole Fraser",,"Y","Y",,,,"-73.8630992608","43.3463075752","(43.3463075752, -73.8630992608)"
"5","WARREN","Prospect Mountain Scenic Overlook","NATURE OBSERVATION","shuttle bus programs are not fully accessible","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/9176.html#Accessible_Features","Destination Point","AFP","PROSPECT MOUNTAIN","Existing","N","Y","Carole Fraser",,"N","Y",,,"Note: Shuttle bus programs are not fully accessible.","-73.7236792181","43.4085951165","(43.4085951165, -73.7236792181)"
"5","WARREN","Rogers Rock Campground","CAMPGROUND",,"N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","http://www.dec.ny.gov/outdoor/24493.html#access","Destination Point","AFP","ROGERS ROCK CAMPGROUND","Complete","Y","Y","Carole Fraser",,"Y","Y",,,,"-73.4867051391","43.7924970292","(43.7924970292, -73.4867051391)"
"5","WARREN","Scaroon Manor Campground","CAMPGROUND",,"N","Y","N","Y","N","N","N","N","Y","Y","N","Y","N","Y","N","Y","Y","Y","http://www.dec.ny.gov/outdoor/72082.html#Access","Destination Point","AFP","SCAROON MANOR PUBLIC CAMPGROUND","Existing/Incmpl","N","Y","Carole Fraser",,"Y","Y",,"entrance from Rte. 9","Directions: Entrance on Rte. 9.","-73.7913352398","43.767624959","(43.767624959, -73.7913352398)"
"5","WARREN","Schofield Flats Campsite at Lake George WF","PRIMITIVE CAMPSITE",,"Y","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/53165.html#Schofield_Flats","Destination Point","AFP","LAKE GEORGE WILD FOREST","Complete","Y","Y","Carole Fraser",,"Y","Y",,,,"-73.8547411585","43.3411580483","(43.3411580483, -73.8547411585)"
"5","WARREN","Thirteenth Lake Campsites","PRIMITIVE CAMPSITE","View of mountain lake - access to beach","Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","http://www.dec.ny.gov/lands/53172.html#Accessible_Features","Destination Point","AFP","SIAMESE PONDS WILDERNESS AREA","Complete","Y","Y","Dylan - Carole",,"Y","Y",,"at end of ""Beach Rd.""","Description: View of mountain lake - access to beach.  Directions: At end of Beach Rd.","-74.1186908608","43.71827829","(43.71827829, -74.1186908608)"
"5","WASHINGTON","Carters Pond WMA Viewing Platform","NATURE OBSERVATION","no designated parking","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/24402.html#access","Destination Point","WASHINGTON 90","CARTERS POND WMA","Existing","N","Y","Dylan - Doug","2007-05-01T00:00:00.000","Y","Y",,,"Note: No designated parking.","-73.4233555332","43.1622168141","(43.1622168141, -73.4233555332)"
"5","WASHINGTON","Cossayuna Lake Boat Launch Site","BOATING",,"N","N","N","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","http://www.dec.ny.gov/outdoor/32604.html#access","Destination Point",,"COSSAYUNA LAKE ACCESS","Complete","Y","Y","Dylan - Doug","2007-05-01T00:00:00.000","Y","Y",,,,"-73.4118032483","43.2184717498","(43.2184717498, -73.4118032483)"
"5","WASHINGTON","East Bay WMA Viewing Area","NATURE OBSERVATION","Short universal access path - kiosk - and observation platform","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/24404.html#access","Destination Point",,"EAST BAY WMA","Existing","N","Y",,,"Y","Y",,,"Description: Short universal access path - kiosk - and observation platform.","-73.3727683595","43.5735493472","(43.5735493472, -73.3727683595)"
"5","WASHINGTON","Lake George Horse Trails at Lake George WF","EQUESTRIAN","Upper Hogtown","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/53165.html#Lake_George_Horse_Trails","Destination Point","AFP","LAKE GEORGE WILD FOREST","Complete","Y","Y","Carole Fraser",,"Y","Y",,,"Description: Upper Hogtown","-73.5652530253","43.5314567459","(43.5314567459, -73.5652530253)"
"5","WASHINGTON","Lake George Horse Trails at Lake George WF","EQUESTRIAN","Dacy Clearing","Y","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","http://www.dec.ny.gov/lands/53165.html#Lake_George_Horse_Trails","Destination Point","AFP","LAKE GEORGE WILD FOREST","Complete","Y","Y","Carole Fraser",,"Y","Y",,,"Description: Dacy Clearing","-73.555069711","43.5492733089","(43.5492733089, -73.555069711)"
"5","WASHINGTON","South Bay Fishing Pier","FISHING",,"N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","http://www.dec.ny.gov/outdoor/53108.html","Destination Point","AFP","SOUTH BAY STATE BOAT LAUNCH","Complete","Y","Y","Carole Fraser","2009-07-18T00:00:00.000","Y","Y",,,,"-73.4332006445","43.5737066582","(43.5737066582, -73.4332006445)"
"8","WAYNE","Montezuma Audubon Center at Northern Montezuma WMA","NATURE OBSERVATION","nature center - trail - and platform","N","N","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","Y","N","http://www.dec.ny.gov/outdoor/31112.html#access","Destination Point",,"NORTHERN MONTEZUMA WMA","Existing/Compl","N","N",,,"N","Y",,,"Description: Nature center - trail - and platform.","-76.7644348589","43.0921591286","(43.0921591286, -76.7644348589)"
