"api_wellno","cnty","coname","hole","sidetrck","completion","well_typ","field","wl_status","well_nm","town","prod_form","production","gas","water","oilprod","year","geocoded_column"
"31013217990000","Chautauqua","Chautauqua Energy, Inc.","21799","00","00","GD","Lakeshore","AC","Curry 2","Harmony","Medina","12","49","0","0","2018","
Harmony, NY 
(42.074924, -79.486378)"
"31101216790000","Steuben","Nathan Petroleum Corp.","21679","00","00","OD","Beech Hill-Independence","AC","Edwards 42","West Union","Fulmer Valley","12","162","4","28","2018","
West Union, NY 
(42.094951, -77.725816)"
"31009109410000","Cattaraugus","Empire Energy E&P LLC","10941","00","00","GE","Lakeshore","AC","Marek, C&D 3","Otto","Medina","12","1340","0","0","2018","
Otto, NY 
(42.35589, -78.832619)"
"31029165180000","Erie","Stedman Energy, Inc.","16518","00","00","GD","Brant-Eden","AC","Phillips, P.J.","Brant","Grimsby","9","335","0","0","2018","
Brant, NY 
(42.58859, -79.044449)"
"31003120850000","Allegany","Richardson Petroleum Corp.","12085","00","00","OD","Beech Hill-Independence","AC","19 Quintette-Stillma","Independence","Fulmer Valley","12","237","3","24","2018","
Independence, NY 
(42.088045, -77.781386)"
"31013108760000","Chautauqua","Empire Energy E&P LLC","10876","00","00","GD","Lakeshore","AC","Pratt 167","Mina","Medina","12","1055","35","0","2018","
Mina, NY 
(42.130114, -79.694407)"
"31013104990000","Chautauqua","Empire Energy E&P LLC","10499","00","00","GD","Lakeshore","AC","Yerieco 1134","Pomfret","Medina","8","371","9","0","2018","
Pomfret, NY 
(42.439996, -79.331441)"
"31011157100000","Cayuga","OI. Auburn, Inc.","15710","00","00","GE","West Auburn","AC","Shank Karl M. A137-4","Aurelius","Queenston","12","3289","0","0","2018","
Aurelius, NY 
(42.924099, -76.5588)"
"31009089080000","Cattaraugus","Cal Ban Corp.","08908","00","00","OD","Five Mile","AC","Cash Kinley 13","Allegany","Bradford","12","1","1","1","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31015228310000","Chemung","Repsol Oil & Gas USA, LLC","22831","00","00","GW","Quackenbush Hill","AC","Lovell 1323","Big Flats","Black River","12","55197","106","0","2018","
Big Flats, NY 
(42.134045, -76.942105)"
"31003602020000","Allegany","PPP Future Development Inc.","60202","00","00","OD","Richburg","IN","Sherman 10","Genesee","Richburg","0","0","0","0","2018","
Genesee, NY 
(42.02693, -78.205893)"
"31003242230000","Allegany","Klein Oil & Logging","24223","00","00","OD","Richburg","AC","Lot 53 K-20","Alma","Richburg","12","1","8","515","2018","
Alma, NY 
(42.012207, -78.060759)"
"31009258280001","Cattaraugus","U. S. Energy Development Corporation","25828","00","01","OD","Bradford","IN","Young 13","Olean","Upper Devonian","0","0","0","0","2018","
Olean, NY 
(42.077495, -78.429849)"
"31003280000000","Allegany","Hollenbeck, Lloyd D.","28000","00","00","OD","Fulmer Valley","AC","Hollenbeck H3","Andover","Fulmer Valley","12","1","15","105","2018","
Andover, NY 
(42.156405, -77.795231)"
"31009170410000","Cattaraugus","Empire Energy E&P LLC","17041","00","00","GD","Lakeshore","AC","Miller, A 2 Ka-110","Conewango","Medina","11","680","0","0","2018","
Conewango, NY 
(42.238697, -79.031066)"
"31013201060000","Chautauqua","PPP Future Development Inc.","20106","00","00","GD","Lakeshore","AC","Payne 1","Cherry Creek","Medina","12","644","0","0","2018","
Cherry Creek, NY 
(42.296322, -79.099108)"
"31003603550000","Allegany","Alma Gas, Inc.","60355","00","00","GD","Sharon","AC","Vanfleet (Crittenden) 2113","Alma","Upper Devonian","12","253","0","0","2018","
Alma, NY 
(42.012207, -78.060759)"
"31013234420100","Chautauqua","Chautauqua Energy, Inc.","23442","01","00","OD","Clymer","PM","J. Hansen 1A","Clymer","Onondaga","0","0","0","0","2018","
Clymer, NY 
(42.02082, -79.629966)"
"31003608570000","Allegany","Plants and Goodwin, Inc.","60857","00","00","OD","Richburg","IN","Green 226","Bolivar","Richburg","0","0","0","0","2018","
Bolivar, NY 
(42.066701, -78.167667)"
"31003552230000","Allegany","Devlieger, Carl L.","55223","00","00","OD","Fulmer Valley","IN","Corwin-Dare 6","Wellsville","Fulmer Valley","0","0","0","0","2018","
Wellsville, NY 
(42.120693, -77.946058)"
"31013170380000","Chautauqua","Chautauqua Energy, Inc.","17038","00","00","GD","Lakeshore","IN","P Johnson 1","Gerry","Medina","0","0","0","0","2018","
Gerry, NY 
(42.194749, -79.250394)"
"31013113950000","Chautauqua","Gemini Oil Company","11395","00","00","OD","Busti","AC","Muntz 13","Busti","Glade","12","1","2","3","2018","
Busti, NY 
(42.038067, -79.283549)"
"31003659690000","Allegany","Harris, Stallone and Young, LLC","65969","00","00","IW","Richburg","IN","Allen 01","Scio","Richburg","0","0","0","0","2018","
Scio, NY 
(42.171429, -77.97865)"
"31037196990000","Genesee","United States Gypsum Company","19699","00","00","GD","Indian Falls","AC","Scroger 1a","Alabama","Medina","12","69","16","0","2018","
Alabama, NY 
(43.09641, -78.390997)"
"31013250460000","Chautauqua","Nucomer Energy LLC","25046","00","00","GD","Lakeshore","IN","Scott 2","Chautauqua","Medina","0","0","0","0","2018","
Chautauqua, NY 
(42.251704, -79.501693)"
"31013125850000","Chautauqua","Stedman Energy, Inc.","12585","00","00","GD","Lakeshore","AC","NYSRA 4-9","Harmony","Medina","3","22","0","0","2018","
Harmony, NY 
(42.074924, -79.486378)"
"31067238610000","Onondaga","Minard Run Oil Company","23861","00","00","GW","New Field Wildcat","SI","Byrne 1 (626063)","Marcellus","Queenston","0","0","0","0","2018","
Marcellus, NY 
(42.982442, -76.340043)"
"31009245630000","Cattaraugus","Pennhills Resources, LLC","24563","00","00","OD","Bradford","AC","Rumsey Devonian Sec 14 Lot 1-275","Allegany","Chipmunk","12","519","24","133","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31013112080000","Chautauqua","Empire Energy E&P LLC","11208","00","00","GD","Lakeshore","AC","Farnham Unit 254 1","Portland","Medina","4","24","0","0","2018","
Portland, NY 
(42.379838, -79.467344)"
"31009283970000","Cattaraugus","Dimes Energy GP Inc.","28397","00","00","OD","Bradford","AC","DW-2","Allegany","Chipmunk, Bradford 1st,2nd,3rd","12","4","1605","202","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31013167090000","Chautauqua","Empire Energy E&P LLC","16709","00","00","GD","Lakeshore","AC","NYSRA 5-18","Chautauqua","Medina","12","1331","0","0","2018","
Chautauqua, NY 
(42.251704, -79.501693)"
"31013160580000","Chautauqua","PPP Future Development Inc.","16058","00","00","GD","Lakeshore","AC","Reed 1","Gerry","Medina","12","1070","0","0","2018","
Gerry, NY 
(42.194749, -79.250394)"
"31013122340000","Chautauqua","Greenridge Oil Company LLC","12234","00","00","GD","Lakeshore","AC","Gaus 469 1","Arkwright","Medina","6","41","5","0","2018","
Arkwright, NY 
(42.406943, -79.236356)"
"31003659210000","Allegany","Simon of Bolivar Enterprises, Inc.","65921","00","00","OD","Richburg","IN","A&F Oil Co. 25","Genesee","Richburg","0","0","0","0","2018","
Genesee, NY 
(42.02693, -78.205893)"
"31013246780000","Chautauqua","U. S. Energy Development Corporation","24678","00","00","GD","Lakeshore","AC","Bifaro 1","Hanover","Medina","7","1677","0","0","2018","
Hanover, NY 
(42.9669, -75.378098)"
"31003602320000","Allegany","PPP Future Development Inc.","60232","00","00","IW","Richburg","IN","Sherman 38","Genesee","Richburg","0","0","0","0","2018","
Genesee, NY 
(42.02693, -78.205893)"
"31121180580000","Wyoming","United States Gypsum Company","18058","00","00","GD","Danley Corners","AC","Kohlhagen 1","Bennington","Medina","12","584","0","0","2018","
Bennington, NY 
(42.837023, -78.397809)"
"31037214600000","Genesee","United States Gypsum Company","21460","00","00","GD","Huron Creek","AC","Hill, R. 1","Pembroke","Medina","12","2296","3","0","2018","
Pembroke, NY 
(42.997549, -78.435048)"
"31009276100001","Cattaraugus","U. S. Energy Development Corporation","27610","00","01","OD","Bradford","IN","Young 111","Olean","Upper Devonian","0","0","0","0","2018","
Olean, NY 
(42.077495, -78.429849)"
"31013241670000","Chautauqua","Universal Resources Holdings, Incorporated","24167","00","00","GD","Lakeshore","AC","Spaulding Unit 4","Charlotte","Medina","10","390","0","0","2018","
Charlotte, NY 
(43.255001, -77.617203)"
"31003142820000","Allegany","Allegany Yankee Holdings LTD","14282","00","00","OD","Andover","AC","N Lynch 3","Andover","Penny & Fulmer Valley","12","1","3","2","2018","
Andover, NY 
(42.156405, -77.795231)"
"31013176990000","Chautauqua","Dannic Energy Corp.","17699","00","00","GD","Lakeshore","AC","Littlefield 1","Carroll","Medina","12","857","0","0","2018","
Carroll, NY 
(42.054174, -79.15832)"
"31029142600000","Erie","Stedman Energy, Inc.","14260","00","00","GD","Brant-Eden","AC","Blakely 1","Eden","Grimsby","12","1970","0","0","2018","
Eden, NY 
(42.652413, -78.896936)"
"31003257600000","Allegany","PPP Future Development Inc.","25760","00","00","OD","Browning","IN","Nicholas 5","Scio","Scio","0","0","0","0","2018","
Scio, NY 
(42.171429, -77.97865)"
"31003638660000","Allegany","Collins, David","63866","00","00","OD","Richburg","IN","Conklin 3","Bolivar","Richburg","0","0","0","0","2018","
Bolivar, NY 
(42.066701, -78.167667)"
"31013177290000","Chautauqua","Stedman Energy, Inc.","17729","00","00","GD","Lakeshore","AC","Bauer 1","Cherry Creek","Medina","4","175","0","0","2018","
Cherry Creek, NY 
(42.296322, -79.099108)"
"31029192160000","Erie","Cotton Well Drilling Company, Inc.","19216","00","00","GD","Brant-Eden","IN","Wierzba 1","Eden","Grimsby","0","0","0","0","2018","
Eden, NY 
(42.652413, -78.896936)"
"31009127910000","Cattaraugus","McCracken Oil & Gas, LLC","12791","00","00","OD","Bradford","AC","Chipchop No W-3","Carrollton","Chipmunk, Bradford 2nd & 3rd","12","153","10","31","2018","
Carrollton, NY 
(42.023289, -78.628438)"
"31009276590001","Cattaraugus","U. S. Energy Development Corporation","27659","00","01","OD","Bradford","IN","Young 164","Olean","Upper Devonian","0","0","0","0","2018","
Olean, NY 
(42.077495, -78.429849)"
"31121208490000","Wyoming","United States Gypsum Company","20849","00","00","GD","Danley Corners","AC","Schlick, F. 1","Bennington","Medina","12","506","5","0","2018","
Bennington, NY 
(42.837023, -78.397809)"
"31011204370000","Cayuga","F & G Exploration, LLC","20437","00","00","GD","West Auburn","NR","Bacon 2","Aurelius","Queenston","12","2132","0","0","2018","
Aurelius, NY 
(42.924099, -76.5588)"
"31029277340000","Erie","U. S. Energy Development Corporation","27734","00","00","GW","New Field Wildcat","AC","Mesch 1","Collins","Medina","12","985","0","0","2018","
Collins, NY 
(42.496522, -78.914064)"
"31013114530000","Chautauqua","Empire Energy E&P LLC","11453","00","00","GD","Lakeshore","AC","Leo 1216","Pomfret","Medina","12","1083","4","0","2018","
Pomfret, NY 
(42.439996, -79.331441)"
"31013278500000","Chautauqua","Vertical Energy, Inc.","27850","00","00","OD","Busti","AC","Eggleston 10","Busti","Glade","12","0","1","35","2018","
Busti, NY 
(42.038067, -79.283549)"
"31003552020000","Allegany","SK Enterprises","55202","00","00","OD","Fulmer Valley","AC","Brandes 6","Wellsville","Fulmer Valley","6","0","0","4","2018","
Wellsville, NY 
(42.120693, -77.946058)"
"31003280540000","Allegany","Allegany Yankee Holdings LTD","28054","00","00","OD","Fulmer Valley","AC","Kilbane Project 2","Andover","Penny & Fulmer Valley","12","604","34","61","2018","
Andover, NY 
(42.156405, -77.795231)"
"31003667250000","Allegany","Clark, Ralph","66725","00","00","IW","Richburg","IN","Clark 15","Genesee","Richburg","0","0","0","0","2018","
Genesee, NY 
(42.02693, -78.205893)"
"31051173730000","Livingston","Lenape Resources, Inc.","17373","00","00","GW","Uhley Corners-Caledonia","IN","Walton 167","York","Medina","0","0","0","0","2018","
York, NY 
(42.871099, -77.885584)"
"31009247010000","Cattaraugus","Dallas Energy, LLC","24701","00","00","OD","Bradford","AC","Potter Lumber PL5","Carrollton","Chipmunk & Bradford 3rd","12","238","311","98","2018","
Carrollton, NY 
(42.023289, -78.628438)"
"31013250110000","Chautauqua","Decker, James K. & Tiffany J.","25011","00","00","OD","Busti","AC","Sperry 7","Busti","Glade","12","1","18","30","2018","
Busti, NY 
(42.038067, -79.283549)"
"31013221620000","Chautauqua","Pan Energy Company, Inc.","22162","00","00","GD","Lakeshore","IN","Jukes 1","Harmony","Grimsby","0","0","0","0","2018","
Harmony, NY 
(42.074924, -79.486378)"
"31003300520000","Allegany","U. S. Energy Development Corporation","30052","00","00","OD","Fulmer Valley","AC","Mathews #2-6","Andover","Penny & Fulmer Valley","12","0","25","37","2018","
Andover, NY 
(42.156405, -77.795231)"
"31101214920000","Steuben","Richardson Petroleum Corp.","21492","00","00","OD","Beech Hill-Independence","AC","Losey 22","West Union","Fulmer Valley","12","55","2","30","2018","
West Union, NY 
(42.094951, -77.725816)"
"31009248580001","Cattaraugus","U. S. Energy Development Corporation","24858","00","01","GD","East Otto","AC","Beiter 1A","East Otto","Medina","12","1552","0","0","2018","
East Otto, NY 
(42.389841, -78.755024)"
"31003662500000","Allegany","Clark Estate, Bruce N.","66250","00","00","OD","Fulmer Valley","AC","Clark 9","Andover","Fulmer Valley","12","1","1","9","2018","
Andover, NY 
(42.156405, -77.795231)"
"31029204030000","Erie","Weil Resources, Inc.","20403","00","00","GD","Brant-Eden","AC","J. B. Land 1","Eden","Medina","12","1262","0","0","2018","
Eden, NY 
(42.652413, -78.896936)"
"31003656630000","Allegany","Pine Oil Co.","65663","00","00","OD","Richburg","IN","Pine Oil 8","Genesee","Richburg","0","0","0","0","2018","
Genesee, NY 
(42.02693, -78.205893)"
"31029156880000","Erie","Stedman Energy, Inc.","15688","00","00","GD","Brant-Eden","IN","Turnbull 1","Evans","Medina","0","0","0","0","2018","
Evans, NY 
(42.638457, -79.027689)"
"31013162510000","Chautauqua","U. S. Energy Development Corporation","16251","00","00","GD","Lakeshore","IN","Tri Val 2","Arkwright","Medina","0","0","0","0","2018","
Arkwright, NY 
(42.406943, -79.236356)"
"31053238700000","Madison","Minard Run Oil Company","23870","00","00","GE","Bradley Brook","AC","Dromgoole 6-498","Lebanon","Oswego","12","2076","0","0","2018","
Lebanon, NY 
(42.780748, -75.647667)"
"31013184370000","Chautauqua","Empire Energy E&P LLC","18437","00","00","GD","Lakeshore","AC","Plumb 712","Mina","Medina","12","328","0","0","2018","
Mina, NY 
(42.130114, -79.694407)"
"31013099390000","Chautauqua","P&H Gas, LLC","09939","00","00","GW","Lakeshore","AC","Lesch 1110","Pomfret","Medina","12","207","50","0","2018","
Pomfret, NY 
(42.439996, -79.331441)"
"31013201740000","Chautauqua","Empire Energy E&P LLC","20174","00","00","GD","Lakeshore","AC","Kimball, S 1","Poland","Medina","12","879","0","0","2018","
Poland, NY 
(43.226463, -75.062063)"
"31029041470000","Erie","Reserve Gas Company, Inc.","04147","00","00","GD","Alden-Lancaster","AC","May Dr R F Sr 1","Alden","Medina","12","616","0","0","2018","
Alden, NY 
(42.900146, -78.4922)"
"31013201490000","Chautauqua","Empire Energy E&P LLC","20149","00","00","GD","Lakeshore","AC","Larimer/Norton 1","Clymer","Medina","12","568","0","0","2018","
Clymer, NY 
(42.02082, -79.629966)"
"31009180730000","Cattaraugus","Empire Energy E&P LLC","18073","00","00","GD","Lakeshore","AC","E Hebner 2","Otto","Medina","10","484","0","0","2018","
Otto, NY 
(42.35589, -78.832619)"
"31013197750000","Chautauqua","Chautauqua Energy, Inc.","19775","00","00","GD","Lakeshore","AC","Riedesel 1","Westfield","Medina","12","299","0","0","2018","
Westfield, NY 
(42.324884, -79.573821)"
"31011213220000","Cayuga","Minard Run Oil Company","21322","00","00","GD","West Auburn","AC","Webster 1199","Aurelius","Queenston","12","825","0","0","2018","
Aurelius, NY 
(42.924099, -76.5588)"
"31013164860000","Chautauqua","Empire Energy E&P LLC","16486","00","00","GD","Lakeshore","AC","Griswald, R. 627","Westfield","Medina","6","618","10","0","2018","
Westfield, NY 
(42.324884, -79.573821)"
"31009282550000","Cattaraugus","West River Energy LLC","28255","00","00","OD","Bradford","IN","Rose Estate 8","Olean","Chipmunk & Bradford 2nd","0","0","0","0","2018","
Olean, NY 
(42.077495, -78.429849)"
"31003698840000","Allegany","Ashe Oil Company","69884","00","00","OD","Richburg","PA","Central 82","Scio","Richburg","0","0","0","0","2018","
Scio, NY 
(42.171429, -77.97865)"
"31013142940000","Chautauqua","Empire Energy E&P LLC","14294","00","00","GD","Lakeshore","AC","Sullivan, J 2","Harmony","Medina","11","255","0","0","2018","
Harmony, NY 
(42.074924, -79.486378)"
"31003655800000","Allegany","Clark, Ernest E. and Richard C.","65580","00","00","OD","Ford's Brook","IN","Doty 3","Alma","Richburg","0","0","0","0","2018","
Alma, NY 
(42.012207, -78.060759)"
"31003552390000","Allegany","Helmhold Oil Incorporated","55239","00","00","OD","Fulmer Valley","AC","Helmhold Lot 76 2","Wellsville","Fulmer Valley","9","0","1","5","2018","
Wellsville, NY 
(42.120693, -77.946058)"
"31121182110000","Wyoming","Stedman Energy, Inc.","18211","00","00","GD","Chaffee-Arcade","AC","Hilts 1","Arcade","Medina","2","14","0","0","2018","
Arcade, NY 
(42.534125, -78.423151)"
"31003254250001","Allegany","U. S. Energy Development Corporation","25425","00","01","OD","Fulmer Valley","AC","Otis Eastern 2","Andover","Penny & Fulmer Valley","7","0","63","39","2018","
Andover, NY 
(42.156405, -77.795231)"
"31009284380000","Cattaraugus","Vertical Energy, Inc.","28438","00","00","OD","Chipmunk","AC","Odell 1","Carrollton","Bradford & Chipmunk","1","0","20","119","2018","
Carrollton, NY 
(42.023289, -78.628438)"
"31013121230000","Chautauqua","PPP Future Development Inc.","12123","00","00","GD","Lakeshore","IN","Gleason 2","North Harmony","Medina","0","0","0","0","2018","
North Harmony, NY 
(42.094296, -79.374999)"
"31029667310000","Erie","Frey Well Drilling, Inc.","66731","00","00","GD","Alden-Lancaster","AC","Whitney  2","Lancaster","Medina","12","3541","0","0","2018","
Lancaster, NY 
(42.892784, -78.676417)"
"31037174120000","Genesee","United States Gypsum Company","17412","00","00","GD","Huron Creek","AC","Spiotta 2","Batavia","Medina","12","350","24","0","2018","
Batavia, NY 
(42.99691, -78.186028)"
"31013245070000","Chautauqua","PPP Future Development Inc.","24507","00","00","GD","Lakeshore","AC","Eckman 8-495","Kiantone","Medina","12","1858","0","0","2018","
Kiantone, NY 
(42.021944, -79.198276)"
"31029187330000","Erie","Cotton Well Drilling Company, Inc.","18733","00","00","GD","Brant-Eden","AC","Flemming","Eden","Medina","12","128","0","0","2018","
Eden, NY 
(42.652413, -78.896936)"
"31009218390000","Cattaraugus","Klosinski, Daniel K. & David R.","21839","00","00","GD","Lakeshore","AC","Shetler, D 7353","Leon","Medina","12","83","0","0","2018","
Leon, NY 
(42.293071, -79.01636)"
"31075025600000","Oswego","Arzie, Gerald & Judith and Barankovich, Ronald","02560","00","00","GD","Pulaski","AC","Letts 0","Richland","Trenton","12","1","0","0","2018","
Richland, NY 
(43.569271, -76.050218)"
"31017260490002","Chenango","Minard Run Oil Company","26049","00","02","GW","Longhorn - Hamilton Pool","AC","Blood 1","Preston","Hamilton","12","483","0","0","2018","
Preston, NY 
(42.53404, -75.622981)"
"31003608600000","Allegany","Plants and Goodwin, Inc.","60860","00","00","OD","Richburg","IN","Green 229","Bolivar","Richburg","0","0","0","0","2018","
Bolivar, NY 
(42.066701, -78.167667)"
"31009279950000","Cattaraugus","Copper Ridge Oil, Inc.","27995","00","00","OD","Five Mile","AC","Struble 13","Olean","Bradford Third","12","1","6","119","2018","
Olean, NY 
(42.077495, -78.429849)"
"31013137030000","Chautauqua","Szumigala, Edward R. & Ruth A.","13703","00","00","GD","Lakeshore","AC","Szumigala 1007","Sheridan","Medina","12","1","0","0","2018","
Sheridan, NY 
(42.485764, -79.241801)"
"31003665770000","Allegany","Emerald Oil Company LLC","66577","00","00","OD","Nile","AC","Hopewell Oil Co. 9","Wirt","Waugh & Porter","1","1","0","0","2018","
Wirt, NY 
(42.137408, -78.150594)"
"31013278490000","Chautauqua","Vertical Energy, Inc.","27849","00","00","OD","Busti","AC","Eggleston 9","Busti","Glade","12","0","1","34","2018","
Busti, NY 
(42.038067, -79.283549)"
"31009281350000","Cattaraugus","Burlingame Oil, LLC","28135","00","00","OD","Four Mile","AC","Burlingame 116","Allegany","Bradford & Chipmunk","12","1","11","113","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31003675110000","Allegany","Sturdevant, Walter B.","67511","00","00","OD","Richburg","IN","Sloan w16","Bolivar","Richburg","0","0","0","0","2018","
Bolivar, NY 
(42.066701, -78.167667)"
"31013052200000","Chautauqua","Sheffield Energy, LLC","05220","00","00","OD","Busti","AC","Myers W L 12","Busti","Glade","1","0","1","1","2018","
Busti, NY 
(42.038067, -79.283549)"
"31003560940000","Allegany","Simon of Bolivar Enterprises, Inc.","56094","00","00","OD","Richburg","AC","Bliss OL 7","Genesee","Richburg","12","0","310","31","2018","
Genesee, NY 
(42.02693, -78.205893)"
"31009241940000","Cattaraugus","Pennhills Resources, LLC","24194","00","00","OD","Bradford","AC","Rumsey Devonian Sec 14 Lot 1-79","Allegany","Bradford & Chipmunk","12","519","24","133","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31013179940000","Chautauqua","Stedman Energy, Inc.","17994","00","00","GD","Lakeshore","AC","Charrington Creek 4","Cherry Creek","Medina","2","116","0","0","2018","
Cherry Creek, NY 
(42.296322, -79.099108)"
"31013249760000","Chautauqua","PPP Future Development Inc.","24976","00","00","GD","Lakeshore","AC","Lund 1-544","Busti","Medina","12","917","0","0","2018","
Busti, NY 
(42.038067, -79.283549)"
"31013661090000","Chautauqua","Vertical Energy, Inc.","66109","00","00","OD","Busti","AC","Trask 1","Busti","Glade","12","1","1","18","2018","
Busti, NY 
(42.038067, -79.283549)"
"31013250540000","Chautauqua","PPP Future Development Inc.","25054","00","00","GD","Lakeshore","AC","Nickerson 3","North Harmony","Medina","12","649","0","0","2018","
North Harmony, NY 
(42.094296, -79.374999)"
"31101216760000","Steuben","Nathan Petroleum Corp.","21676","00","00","OD","Beech Hill-Independence","AC","Edwards 36","West Union","Fulmer Valley","12","55","2","12","2018","
West Union, NY 
(42.094951, -77.725816)"
"31009277020000","Cattaraugus","U. S. Energy Development Corporation","27702","00","00","OD","Bradford","IN","Young 132","Olean","Upper Devonian","0","0","0","0","2018","
Olean, NY 
(42.077495, -78.429849)"
"31009259220000","Cattaraugus","McCracken Oil & Gas, LLC","25922","00","00","OD","Bradford","AC","Ertz-Carey EC-2","Carrollton","Chipmunk, Bradford 2nd & 3rd","12","448","6","167","2018","
Carrollton, NY 
(42.023289, -78.628438)"
"31009628390000","Cattaraugus","Frederico Productions, LLC","62839","00","00","OD","Bradford","IN","Rumsey So 96","Allegany","Bradford","0","0","0","0","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31013166150000","Chautauqua","Empire Energy E&P LLC","16615","00","00","GD","Lakeshore","AC","Armeli,S 1","Kiantone","Medina","12","1249","0","0","2018","
Kiantone, NY 
(42.021944, -79.198276)"
"31013121900000","Chautauqua","Stedman Energy, Inc.","12190","00","00","GE","Lakeshore","IN","Hitchcock wn-1549","Clymer","Medina","0","0","0","0","2018","
Clymer, NY 
(42.02082, -79.629966)"
"31029181520000","Erie","PPP Future Development Inc.","18152","00","00","GD","Alden-Lancaster","IN","Kirkman 1","Alden","Medina","0","0","0","0","2018","
Alden, NY 
(42.900146, -78.4922)"
"31029030240000","Erie","Empire Energy E&P LLC","03024","00","00","GD","Alden-Lancaster","AC","Denz(Looney)1815-I","Alden","Medina","12","1645","0","0","2018","
Alden, NY 
(42.900146, -78.4922)"
"31029187090000","Erie","Aldinger, Naomi R.","18709","00","00","GD","Alden-Lancaster","AC","Aldinger 2","Alden","Medina","12","1","0","0","2018","
Alden, NY 
(42.900146, -78.4922)"
"31003555360000","Allegany","Ashe Oil Company","55536","00","00","IW","Richburg","IN","Central 081","Scio","Richburg","0","0","0","0","2018","
Scio, NY 
(42.171429, -77.97865)"
"31013172880000","Chautauqua","PPP Future Development Inc.","17288","00","00","OD","Gerry-Charlotte","AC","Piazza 1","Gerry","Oriskany","12","438","0","0","2018","
Gerry, NY 
(42.194749, -79.250394)"
"31003659610000","Allegany","Harris, Stallone and Young, LLC","65961","00","00","OD","Richburg","IN","Allen 6","Scio","Richburg","0","0","0","0","2018","
Scio, NY 
(42.171429, -77.97865)"
"31013245820000","Chautauqua","PPP Future Development Inc.","24582","00","00","GD","Lakeshore","AC","Grunert 1-483","Kiantone","Medina","12","3867","0","0","2018","
Kiantone, NY 
(42.021944, -79.198276)"
"31013250280000","Chautauqua","Stedman Energy, Inc.","25028","00","00","GD","Lakeshore","AC","Firster 2","Sherman","Medina","9","789","50","0","2018","
Sherman, NY 
(42.159351, -79.595176)"
"31037174950000","Genesee","Reserve Gas Company, Inc.","17495","00","00","GD","Alden-Lancaster","IN","Darien Lake Fun Co 5","Darien","Medina","0","0","0","0","2018","
Darien, NY 
(42.902048, -78.350767)"
"31003552620000","Allegany","SK Enterprises","55262","00","00","OD","Fulmer Valley","IN","Costello-Barnes 1","Willing","Fulmer Valley","0","0","0","0","2018","
Willing, NY 
(42.085346, -77.922864)"
"31029256020000","Erie","U. S. Energy Development Corporation","25602","00","00","GD","North Collins","AC","Diblasi 6","Collins","Medina","12","298","0","0","2018","
Collins, NY 
(42.496522, -78.914064)"
"31003658910000","Allegany","Simon of Bolivar Enterprises, Inc.","65891","00","00","OD","Richburg","IN","A&F Oil Co. 128","Genesee","Richburg","0","0","0","0","2018","
Genesee, NY 
(42.02693, -78.205893)"
"31069120420000","Ontario","Rogers, Richard R.","12042","00","00","GD","Vincent","AC","Fee 1","Bristol","Medina","12","1","0","0","2018","
Bristol, NY 
(42.845435, -77.424288)"
"31029257140000","Erie","U. S. Energy Development Corporation","25714","00","00","GD","North Collins","AC","Rinard 1","North Collins","Medina","10","1665","0","0","2018","
North Collins, NY 
(42.595159, -78.940951)"
"31051174590000","Livingston","Lenape Resources, Inc.","17459","00","00","GD","Uhley Corners-Caledonia","AC","Johnson 215","Caledonia","Medina","3","276","8","0","2018","
Caledonia, NY 
(42.973152, -77.855225)"
"31009092310000","Cattaraugus","Cal Ban Corp.","09231","00","00","OD","Five Mile","AC","Cash Kinley 15","Allegany","Bradford","12","1","0","0","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31003602220000","Allegany","PPP Future Development Inc.","60222","00","00","OD","Richburg","IN","Sherman 45","Genesee","Richburg","0","0","0","0","2018","
Genesee, NY 
(42.02693, -78.205893)"
"31051161890000","Livingston","Lenape Resources, Inc.","16189","00","00","GD","Uhley Corners-Caledonia","AC","Nixon 90","Caledonia","Medina","10","81","0","0","2018","
Caledonia, NY 
(42.973152, -77.855225)"
"31003601960000","Allegany","PPP Future Development Inc.","60196","00","00","OD","Richburg","IN","Sherman 4","Genesee","Richburg","0","0","0","0","2018","
Genesee, NY 
(42.02693, -78.205893)"
"31029144350000","Erie","Stedman Energy, Inc.","14435","00","00","GD","Lakeview","AC","Jewitt 1","Evans","Medina","7","316","0","0","2018","
Evans, NY 
(42.638457, -79.027689)"
"31003661400000","Allegany","Carney, Chad d/b/a Carney Oil","66140","00","00","OD","Richburg","IN","Vincent 5","Scio","Richburg","0","0","0","0","2018","
Scio, NY 
(42.171429, -77.97865)"
"31003667220000","Allegany","Clark, Ralph","66722","00","00","IW","Richburg","IN","Clark 12","Genesee","Richburg","0","0","0","0","2018","
Genesee, NY 
(42.02693, -78.205893)"
"31003656610000","Allegany","Pine Oil Co.","65661","00","00","OD","Richburg","AC","Pine Oil 6","Genesee","Richburg","6","0","12","4","2018","
Genesee, NY 
(42.02693, -78.205893)"
