"year","county_of_residence","gender","program_category","service_type","primary_substance_group","admissions"
"2007","New York","Male","Residential","Community Residential","Heroin","8"
"2007","New York","Male","Residential","Community Residential","Alcohol","11"
"2007","New York","Male","Opioid Treatment Program","MAOT-A-Residential","Heroin","5"
"2007","New York","Male","Opioid Treatment Program","Opioid Outpatient Treatment","Other Opioids","9"
"2007","New York","Male","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","290"
"2007","New York","Male","Opioid Treatment Program","Limited Outpatient/KEEP","Heroin","4"
"2007","New York","Male","Opioid Treatment Program","OTP Intensive Residential","Heroin","1"
"2007","New York","Male","Outpatient","Outpatient Rehabilitation","Cocaine incl Crack","17"
"2007","New York","Male","Outpatient","Outpatient Rehabilitation","All Others","1"
"2007","New York","Male","Outpatient","Outpatient Rehabilitation","Other Opioids","2"
"2007","New York","Male","Outpatient","Outpatient Rehabilitation","Heroin","9"
"2007","New York","Male","Outpatient","Outpatient Rehabilitation","Alcohol","49"
"2007","New York","Male","Outpatient","Outpatient Clinic","Marijuana incl Hashish","36"
"2007","New York","Male","Outpatient","Outpatient Clinic","Cocaine incl Crack","145"
"2007","New York","Male","Outpatient","Outpatient Clinic","All Others","13"
"2007","New York","Male","Outpatient","Outpatient Clinic","Other Opioids","3"
"2007","New York","Male","Outpatient","Outpatient Clinic","Heroin","97"
"2007","New York","Male","Outpatient","Outpatient Clinic","Alcohol","323"
"2007","Niagara","Female","Crisis","Medical Managed Detoxification","All Others","1"
"2007","Niagara","Female","Crisis","Medical Managed Detoxification","Alcohol","2"
"2007","Niagara","Female","Crisis","Medically Monitored Withdrawal","Alcohol","2"
"2007","Niagara","Female","Inpatient","Inpatient Rehabilitation","Other Opioids","1"
"2007","Niagara","Female","Inpatient","Inpatient Rehabilitation","Alcohol","3"
"2007","Niagara","Female","Outpatient","Outpatient Clinic","Marijuana incl Hashish","1"
"2007","Niagara","Female","Outpatient","Outpatient Clinic","Cocaine incl Crack","3"
"2007","Niagara","Female","Outpatient","Outpatient Clinic","Alcohol","14"
"2007","Niagara","Male","Crisis","Medical Managed Detoxification","All Others","1"
"2007","Niagara","Male","Crisis","Medical Managed Detoxification","Alcohol","1"
"2007","Niagara","Male","Crisis","Medically Monitored Withdrawal","Cocaine incl Crack","2"
"2007","Niagara","Male","Crisis","Medically Monitored Withdrawal","Alcohol","4"
"2007","Niagara","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","2"
"2007","Niagara","Male","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","6"
"2007","Niagara","Male","Inpatient","Inpatient Rehabilitation","Alcohol","3"
"2007","Niagara","Male","Residential","Intensive Residential","Alcohol","1"
"2007","Niagara","Male","Residential","Community Residential","Cocaine incl Crack","1"
"2007","Niagara","Male","Residential","Community Residential","Alcohol","1"
"2007","Niagara","Male","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","1"
"2007","Niagara","Male","Outpatient","Outpatient Clinic","Marijuana incl Hashish","1"
"2007","Niagara","Male","Outpatient","Outpatient Clinic","Cocaine incl Crack","11"
"2007","Niagara","Male","Outpatient","Outpatient Clinic","Alcohol","48"
"2007","Oneida","Female","Crisis","Medical Managed Detoxification","Other Opioids","1"
"2007","Oneida","Female","Crisis","Medically Monitored Withdrawal","Cocaine incl Crack","1"
"2007","Oneida","Female","Crisis","Med Sup Withdrawal - Inpatient","All Others","2"
"2007","Oneida","Female","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","1"
"2007","Oneida","Female","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","1"
"2007","Oneida","Female","Inpatient","Inpatient Rehabilitation","All Others","2"
"2007","Oneida","Female","Inpatient","Inpatient Rehabilitation","Alcohol","4"
"2007","Oneida","Female","Outpatient","Outpatient Rehabilitation","Alcohol","2"
"2007","Oneida","Female","Outpatient","Outpatient Clinic","Marijuana incl Hashish","1"
"2007","Oneida","Female","Outpatient","Outpatient Clinic","Alcohol","7"
"2007","Oneida","Male","Crisis","Medical Managed Detoxification","Alcohol","3"
"2007","Oneida","Male","Crisis","Medically Monitored Withdrawal","Cocaine incl Crack","9"
"2007","Oneida","Male","Crisis","Medically Monitored Withdrawal","Alcohol","8"
"2007","Oneida","Male","Crisis","Med Sup Withdrawal - Inpatient","Other Opioids","1"
"2007","Oneida","Male","Crisis","Med Sup Withdrawal - Inpatient","Heroin","1"
"2007","Oneida","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","2"
"2007","Oneida","Male","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","3"
"2007","Oneida","Male","Inpatient","Inpatient Rehabilitation","Other Opioids","1"
"2007","Oneida","Male","Inpatient","Inpatient Rehabilitation","Alcohol","8"
"2007","Oneida","Male","Residential","Intensive Residential","Cocaine incl Crack","1"
"2007","Oneida","Male","Residential","Intensive Residential","Alcohol","2"
"2007","Oneida","Male","Residential","Supportive Living","Alcohol","1"
"2007","Oneida","Male","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","1"
"2007","Oneida","Male","Outpatient","Outpatient Rehabilitation","Cocaine incl Crack","1"
"2007","Oneida","Male","Outpatient","Outpatient Rehabilitation","Alcohol","4"
"2007","Oneida","Male","Outpatient","Outpatient Clinic","Marijuana incl Hashish","4"
"2007","Oneida","Male","Outpatient","Outpatient Clinic","Cocaine incl Crack","7"
"2007","Oneida","Male","Outpatient","Outpatient Clinic","All Others","2"
"2007","Oneida","Male","Outpatient","Outpatient Clinic","Other Opioids","1"
"2007","Oneida","Male","Outpatient","Outpatient Clinic","Heroin","1"
"2007","Oneida","Male","Outpatient","Outpatient Clinic","Alcohol","26"
"2007","Onondaga","Female","Crisis","Medical Managed Detoxification","All Others","1"
"2007","Onondaga","Female","Crisis","Medical Managed Detoxification","Other Opioids","2"
"2007","Onondaga","Female","Crisis","Medical Managed Detoxification","Alcohol","29"
"2007","Onondaga","Female","Crisis","Medically Monitored Withdrawal","Alcohol","2"
"2007","Onondaga","Female","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","6"
"2007","Onondaga","Female","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","4"
"2007","Onondaga","Female","Inpatient","Inpatient Rehabilitation","Other Opioids","1"
"2007","Onondaga","Female","Inpatient","Inpatient Rehabilitation","Alcohol","12"
"2007","Onondaga","Female","Residential","Intensive Residential","Alcohol","1"
"2007","Onondaga","Female","Residential","Supportive Living","Cocaine incl Crack","1"
"2007","Onondaga","Female","Residential","Supportive Living","Alcohol","1"
"2007","Onondaga","Female","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","1"
"2007","Onondaga","Female","Outpatient","Outpatient Rehabilitation","Alcohol","1"
"2007","Onondaga","Female","Outpatient","Outpatient Clinic","Marijuana incl Hashish","1"
"2007","Onondaga","Female","Outpatient","Outpatient Clinic","Cocaine incl Crack","2"
"2007","Onondaga","Female","Outpatient","Outpatient Clinic","All Others","3"
"2007","Onondaga","Female","Outpatient","Outpatient Clinic","Other Opioids","1"
"2007","Onondaga","Female","Outpatient","Outpatient Clinic","Alcohol","33"
"2007","Onondaga","Male","Crisis","Medical Managed Detoxification","Other Opioids","3"
"2007","Onondaga","Male","Crisis","Medical Managed Detoxification","Heroin","2"
"2007","Onondaga","Male","Crisis","Medical Managed Detoxification","Alcohol","57"
"2007","Onondaga","Male","Crisis","Medically Monitored Withdrawal","Cocaine incl Crack","7"
"2007","Onondaga","Male","Crisis","Medically Monitored Withdrawal","Heroin","1"
"2007","Onondaga","Male","Crisis","Medically Monitored Withdrawal","Alcohol","15"
"2007","Onondaga","Male","Crisis","Med Sup Withdrawal - Inpatient","Cocaine incl Crack","1"
"2007","Onondaga","Male","Crisis","Med Sup Withdrawal - Inpatient","Heroin","1"
"2007","Onondaga","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","22"
"2007","Onondaga","Male","Inpatient","Inpatient Rehabilitation","Marijuana incl Hashish","3"
"2007","Onondaga","Male","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","15"
"2007","Onondaga","Male","Inpatient","Inpatient Rehabilitation","Heroin","6"
"2007","Onondaga","Male","Inpatient","Inpatient Rehabilitation","Alcohol","32"
"2007","Onondaga","Male","Residential","Community Residential","Heroin","1"
"2007","Onondaga","Male","Residential","Community Residential","Alcohol","3"
"2007","Onondaga","Male","Residential","Supportive Living","Alcohol","6"
"2007","Onondaga","Male","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","5"
"2007","Onondaga","Male","Outpatient","Outpatient Rehabilitation","Marijuana incl Hashish","2"
"2007","Onondaga","Male","Outpatient","Outpatient Rehabilitation","Cocaine incl Crack","2"
"2007","Onondaga","Male","Outpatient","Outpatient Rehabilitation","Other Opioids","1"
"2007","Onondaga","Male","Outpatient","Outpatient Rehabilitation","Heroin","1"
"2007","Onondaga","Male","Outpatient","Outpatient Rehabilitation","Alcohol","3"
"2007","Onondaga","Male","Outpatient","Outpatient Clinic","Marijuana incl Hashish","15"
"2007","Onondaga","Male","Outpatient","Outpatient Clinic","Cocaine incl Crack","8"
"2007","Onondaga","Male","Outpatient","Outpatient Clinic","Other Opioids","2"
"2007","Onondaga","Male","Outpatient","Outpatient Clinic","Heroin","5"
"2007","Onondaga","Male","Outpatient","Outpatient Clinic","Alcohol","99"
"2007","Ontario","Female","Crisis","Medical Managed Detoxification","Alcohol","3"
"2007","Ontario","Female","Crisis","Medically Monitored Withdrawal","Alcohol","1"
"2007","Ontario","Female","Inpatient","Inpatient Rehabilitation","Alcohol","1"
"2007","Ontario","Female","Outpatient","Outpatient Clinic","Alcohol","7"
"2007","Ontario","Male","Crisis","Medical Managed Detoxification","Alcohol","8"
"2007","Ontario","Male","Crisis","Medically Monitored Withdrawal","Cocaine incl Crack","2"
"2007","Ontario","Male","Crisis","Medically Monitored Withdrawal","Alcohol","5"
"2007","Ontario","Male","Crisis","Med Sup Withdrawal - Inpatient","All Others","1"
"2007","Ontario","Male","Crisis","Med Sup Withdrawal - Inpatient","Heroin","1"
"2007","Ontario","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","12"
"2007","Ontario","Male","Inpatient","Inpatient Rehabilitation","Alcohol","2"
"2007","Ontario","Male","Residential","Intensive Residential","Alcohol","1"
"2007","Ontario","Male","Outpatient","Outpatient Clinic","Marijuana incl Hashish","1"
"2007","Ontario","Male","Outpatient","Outpatient Clinic","Cocaine incl Crack","1"
"2007","Ontario","Male","Outpatient","Outpatient Clinic","Alcohol","20"
"2007","Orange","Female","Crisis","Medical Managed Detoxification","All Others","1"
"2007","Orange","Female","Crisis","Medical Managed Detoxification","Other Opioids","1"
"2007","Orange","Female","Crisis","Medical Managed Detoxification","Alcohol","9"
"2007","Orange","Female","Crisis","Med Sup Withdrawal - Inpatient","Other Opioids","1"
"2007","Orange","Female","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","2"
"2007","Orange","Female","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","1"
"2007","Orange","Female","Inpatient","Inpatient Rehabilitation","Other Opioids","2"
"2007","Orange","Female","Inpatient","Inpatient Rehabilitation","Alcohol","7"
"2007","Orange","Female","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","1"
"2007","Orange","Female","Outpatient","Outpatient Rehabilitation","Cocaine incl Crack","1"
"2007","Orange","Female","Outpatient","Outpatient Rehabilitation","Alcohol","2"
"2007","Orange","Female","Outpatient","Outpatient Clinic","Other Opioids","1"
"2007","Orange","Female","Outpatient","Outpatient Clinic","Heroin","1"
"2007","Orange","Female","Outpatient","Outpatient Clinic","Alcohol","17"
"2007","Orange","Male","Crisis","Medical Managed Detoxification","Cocaine incl Crack","1"
"2007","Orange","Male","Crisis","Medical Managed Detoxification","All Others","2"
"2007","Orange","Male","Crisis","Medical Managed Detoxification","Other Opioids","7"
"2007","Orange","Male","Crisis","Medical Managed Detoxification","Heroin","10"
"2007","Orange","Male","Crisis","Medical Managed Detoxification","Alcohol","27"
"2007","Orange","Male","Crisis","Medically Monitored Withdrawal","Cocaine incl Crack","2"
"2007","Orange","Male","Crisis","Medically Monitored Withdrawal","Alcohol","24"
"2007","Orange","Male","Crisis","Med Sup Withdrawal - Inpatient","Other Opioids","1"
"2007","Orange","Male","Crisis","Med Sup Withdrawal - Inpatient","Heroin","1"
"2007","Orange","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","2"
"2007","Orange","Male","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","3"
"2007","Orange","Male","Inpatient","Inpatient Rehabilitation","All Others","1"
"2007","Orange","Male","Inpatient","Inpatient Rehabilitation","Other Opioids","2"
"2007","Orange","Male","Inpatient","Inpatient Rehabilitation","Heroin","4"
"2007","Orange","Male","Inpatient","Inpatient Rehabilitation","Alcohol","28"
"2007","Orange","Male","Residential","Intensive Residential","Heroin","1"
"2007","Orange","Male","Residential","Intensive Residential","Alcohol","1"
"2007","Orange","Male","Residential","Supportive Living","Alcohol","1"
"2007","Orange","Male","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","2"
"2007","Orange","Male","Outpatient","Outpatient Rehabilitation","Heroin","1"
"2007","Orange","Male","Outpatient","Outpatient Rehabilitation","Alcohol","8"
"2007","Orange","Male","Outpatient","Outpatient Clinic","Marijuana incl Hashish","1"
"2007","Orange","Male","Outpatient","Outpatient Clinic","Cocaine incl Crack","4"
"2007","Orange","Male","Outpatient","Outpatient Clinic","Heroin","3"
"2007","Orange","Male","Outpatient","Outpatient Clinic","Alcohol","52"
"2007","Orleans","Female","Inpatient","Inpatient Rehabilitation","Other Opioids","1"
"2007","Orleans","Female","Outpatient","Outpatient Clinic","Other Opioids","3"
"2007","Orleans","Female","Outpatient","Outpatient Clinic","Alcohol","1"
"2007","Orleans","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","1"
"2007","Orleans","Male","Inpatient","Inpatient Rehabilitation","Alcohol","1"
"2007","Orleans","Male","Outpatient","Outpatient Clinic","Marijuana incl Hashish","1"
"2007","Orleans","Male","Outpatient","Outpatient Clinic","Cocaine incl Crack","2"
"2007","Orleans","Male","Outpatient","Outpatient Clinic","Other Opioids","1"
"2007","Orleans","Male","Outpatient","Outpatient Clinic","Alcohol","12"
"2007","Oswego","Female","Crisis","Medical Managed Detoxification","Other Opioids","1"
"2007","Oswego","Female","Outpatient","Outpatient Clinic","Alcohol","5"
"2007","Oswego","Male","Crisis","Medical Managed Detoxification","Alcohol","5"
"2007","Oswego","Male","Crisis","Medically Monitored Withdrawal","Alcohol","1"
"2007","Oswego","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","2"
"2007","Oswego","Male","Inpatient","Inpatient Rehabilitation","Alcohol","5"
"2007","Oswego","Male","Outpatient","Outpatient Clinic","Alcohol","10"
"2007","Otsego","Female","Inpatient","Inpatient Rehabilitation","Alcohol","2"
"2007","Otsego","Female","Outpatient","Outpatient Clinic","Other Opioids","1"
"2007","Otsego","Female","Outpatient","Outpatient Clinic","Alcohol","2"
"2007","Otsego","Male","Crisis","Medical Managed Detoxification","Other Opioids","1"
"2007","Otsego","Male","Crisis","Medical Managed Detoxification","Alcohol","1"
"2007","Otsego","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","1"
"2007","Otsego","Male","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","1"
"2007","Otsego","Male","Inpatient","Inpatient Rehabilitation","Alcohol","3"
"2007","Otsego","Male","Outpatient","Outpatient Clinic","Cocaine incl Crack","1"
"2007","Otsego","Male","Outpatient","Outpatient Clinic","Alcohol","6"
"2007","Putnam","Female","Crisis","Medical Managed Detoxification","All Others","1"
"2007","Putnam","Female","Crisis","Medically Monitored Withdrawal","Alcohol","1"
"2007","Putnam","Female","Inpatient","Inpatient Rehabilitation","Alcohol","1"
"2007","Putnam","Female","Outpatient","Outpatient Clinic","Alcohol","7"
"2007","Putnam","Male","Crisis","Medical Managed Detoxification","Alcohol","1"
"2007","Putnam","Male","Crisis","Medically Monitored Withdrawal","Other Opioids","1"
"2007","Putnam","Male","Crisis","Med Sup Withdrawal - Inpatient","Other Opioids","1"
"2007","Putnam","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","2"
"2007","Putnam","Male","Inpatient","Inpatient Rehabilitation","Other Opioids","1"
"2007","Putnam","Male","Inpatient","Inpatient Rehabilitation","Alcohol","7"
"2007","Putnam","Male","Residential","Community Residential","Heroin","1"
"2007","Putnam","Male","Residential","Supportive Living","Alcohol","1"
"2007","Putnam","Male","Outpatient","Outpatient Rehabilitation","Heroin","3"
"2007","Putnam","Male","Outpatient","Outpatient Rehabilitation","Alcohol","5"
"2007","Putnam","Male","Outpatient","Outpatient Clinic","Cocaine incl Crack","1"
"2007","Putnam","Male","Outpatient","Outpatient Clinic","Other Opioids","1"
"2007","Putnam","Male","Outpatient","Outpatient Clinic","Alcohol","7"
"2007","Queens","Female","Crisis","Medical Managed Detoxification","Cocaine incl Crack","2"
"2007","Queens","Female","Crisis","Medical Managed Detoxification","All Others","3"
"2007","Queens","Female","Crisis","Medical Managed Detoxification","Other Opioids","2"
"2007","Queens","Female","Crisis","Medical Managed Detoxification","Heroin","5"
"2007","Queens","Female","Crisis","Medical Managed Detoxification","Alcohol","44"
"2007","Queens","Female","Crisis","Medically Monitored Withdrawal","Cocaine incl Crack","2"
"2007","Queens","Female","Crisis","Medically Monitored Withdrawal","Alcohol","6"
"2007","Queens","Female","Crisis","Med Sup Withdrawal - Inpatient","All Others","1"
"2007","Queens","Female","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","1"
"2007","Queens","Female","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","6"
"2007","Queens","Female","Inpatient","Inpatient Rehabilitation","All Others","1"
"2007","Queens","Female","Inpatient","Inpatient Rehabilitation","Heroin","1"
"2007","Queens","Female","Inpatient","Inpatient Rehabilitation","Alcohol","9"
"2007","Queens","Female","Residential","Intensive Residential","Cocaine incl Crack","1"
"2007","Queens","Female","Residential","Intensive Residential","Other Opioids","2"
"2007","Queens","Female","Residential","Intensive Residential","Heroin","1"
"2007","Queens","Female","Residential","Intensive Residential","Alcohol","1"
"2007","Queens","Female","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","46"
"2007","Queens","Female","Outpatient","Outpatient Rehabilitation","Cocaine incl Crack","1"
"2007","Queens","Female","Outpatient","Outpatient Rehabilitation","All Others","1"
"2007","Queens","Female","Outpatient","Outpatient Clinic","Marijuana incl Hashish","3"
"2007","Queens","Female","Outpatient","Outpatient Clinic","Cocaine incl Crack","14"
"2007","Queens","Female","Outpatient","Outpatient Clinic","All Others","17"
"2007","Queens","Female","Outpatient","Outpatient Clinic","Heroin","6"
"2007","Queens","Female","Outpatient","Outpatient Clinic","Alcohol","239"
"2007","Queens","Male","Crisis","Medical Managed Detoxification","Cocaine incl Crack","2"
"2007","Queens","Male","Crisis","Medical Managed Detoxification","All Others","4"
"2007","Queens","Male","Crisis","Medical Managed Detoxification","Other Opioids","8"
"2007","Queens","Male","Crisis","Medical Managed Detoxification","Heroin","54"
"2007","Queens","Male","Crisis","Medical Managed Detoxification","Alcohol","260"
"2007","Queens","Male","Crisis","Medically Monitored Withdrawal","Marijuana incl Hashish","1"
"2007","Queens","Male","Crisis","Medically Monitored Withdrawal","Cocaine incl Crack","11"
"2007","Queens","Male","Crisis","Medically Monitored Withdrawal","Heroin","4"
"2007","Queens","Male","Crisis","Medically Monitored Withdrawal","Alcohol","63"
"2007","Queens","Male","Crisis","Med Sup Withdrawal - Inpatient","Cocaine incl Crack","2"
"2007","Queens","Male","Crisis","Med Sup Withdrawal - Inpatient","Other Opioids","1"
"2007","Queens","Male","Crisis","Med Sup Withdrawal - Inpatient","Heroin","11"
"2007","Queens","Male","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","36"
"2007","Queens","Male","Crisis","Med Sup Withdrawal-Outpatient","All Others","1"
"2007","Queens","Male","Crisis","Med Sup Withdrawal-Outpatient","Heroin","2"
"2007","Queens","Male","Crisis","Med Sup Withdrawal-Outpatient","Alcohol","4"
"2007","Queens","Male","Inpatient","Inpatient Rehabilitation","Marijuana incl Hashish","1"
"2007","Queens","Male","Inpatient","Inpatient Rehabilitation","Cocaine incl Crack","16"
"2007","Queens","Male","Inpatient","Inpatient Rehabilitation","Other Opioids","1"
"2007","Queens","Male","Inpatient","Inpatient Rehabilitation","Heroin","15"
"2007","Queens","Male","Inpatient","Inpatient Rehabilitation","Alcohol","68"
"2007","Queens","Male","Residential","Intensive Residential","Marijuana incl Hashish","2"
"2007","Queens","Male","Residential","Intensive Residential","Cocaine incl Crack","15"
"2007","Queens","Male","Residential","Intensive Residential","All Others","1"
"2007","Queens","Male","Residential","Intensive Residential","Heroin","16"
"2007","Queens","Male","Residential","Intensive Residential","Alcohol","20"
"2007","Queens","Male","Residential","Community Residential","Heroin","2"
"2007","Queens","Male","Residential","Community Residential","Alcohol","3"
"2007","Queens","Male","Residential","Supportive Living","Cocaine incl Crack","2"
"2007","Queens","Male","Opioid Treatment Program","MAOT-A-Residential","Heroin","1"
"2007","Queens","Male","Opioid Treatment Program","Opioid Outpatient Treatment","All Others","1"
"2007","Queens","Male","Opioid Treatment Program","Opioid Outpatient Treatment","Other Opioids","3"
"2007","Queens","Male","Opioid Treatment Program","Opioid Outpatient Treatment","Heroin","199"
"2007","Queens","Male","Opioid Treatment Program","Limited Outpatient/KEEP","Heroin","2"
"2007","Queens","Male","Opioid Treatment Program","OTP Intensive Residential","Heroin","4"
"2007","Queens","Male","Outpatient","Outpatient Rehabilitation","Cocaine incl Crack","2"
"2007","Queens","Male","Outpatient","Outpatient Rehabilitation","All Others","2"
"2007","Queens","Male","Outpatient","Outpatient Rehabilitation","Heroin","5"
"2007","Queens","Male","Outpatient","Outpatient Rehabilitation","Alcohol","13"
"2007","Queens","Male","Outpatient","Outpatient Clinic","Marijuana incl Hashish","15"
"2007","Queens","Male","Outpatient","Outpatient Clinic","Cocaine incl Crack","46"
"2007","Queens","Male","Outpatient","Outpatient Clinic","All Others","11"
"2007","Queens","Male","Outpatient","Outpatient Clinic","Other Opioids","2"
"2007","Queens","Male","Outpatient","Outpatient Clinic","Heroin","31"
"2007","Queens","Male","Outpatient","Outpatient Clinic","Alcohol","464"
"2007","Rensselaer","Female","Crisis","Medical Managed Detoxification","All Others","1"
"2007","Rensselaer","Female","Crisis","Medical Managed Detoxification","Heroin","1"
"2007","Rensselaer","Female","Crisis","Medical Managed Detoxification","Alcohol","2"
"2007","Rensselaer","Female","Crisis","Med Sup Withdrawal - Inpatient","Alcohol","2"
"2007","Rensselaer","Female","Inpatient","Inpatient Rehabilitation","All Others","2"
"2007","Rensselaer","Female","Inpatient","Inpatient Rehabilitation","Alcohol","4"
"2007","Rensselaer","Female","Residential","Supportive Living","Alcohol","1"
"2007","Rensselaer","Female","Opioid Treatment Program","Opioid Outpatient Treatment","Other Opioids","1"
"2007","Rensselaer","Female","Outpatient","Outpatient Clinic","Cocaine incl Crack","1"
