"year","month","month_code","district_code","district","ta_client_req","ta_finance","ta_residence","ta_comp_employ","ta_comp_other","ta_other","fa_client_req","fa_finance","fa_residence","fa_comp_employ","fa_comp_other","fa_other","sna_client_req","sna_finance","sna_residence","sna_comp_employ","sna_comp_other","sna_other"
"2006","June","6","34","Orleans","8.00","32.00","9.00","12.00","28.00","2.00","6.00","17.00","3.00","3.00","10.00","2.00","2.00","15.00","6.00","9.00","18.00","0.00"
"2006","June","6","35","Oswego","14.00","22.00","9.00","5.00","38.00","6.00","11.00","9.00","1.00","1.00","25.00","4.00","3.00","13.00","8.00","4.00","13.00","2.00"
"2006","June","6","36","Otsego","6.00","7.00","2.00","0.00","7.00","1.00","5.00","3.00","1.00","0.00","5.00","0.00","1.00","4.00","1.00","0.00","2.00","1.00"
"2006","June","6","37","Putnam","1.00","8.00","2.00","2.00","5.00","3.00","1.00","5.00","0.00","1.00","1.00","3.00","0.00","3.00","2.00","1.00","4.00","0.00"
"2006","June","6","38","Rensselaer","8.00","49.00","23.00","6.00","72.00","1.00","8.00","30.00","16.00","3.00","53.00","1.00","0.00","19.00","7.00","3.00","19.00","0.00"
"2006","June","6","39","Rockland","6.00","21.00","11.00","12.00","45.00","9.00","4.00","6.00","3.00","5.00","9.00","3.00","2.00","15.00","8.00","7.00","36.00","6.00"
"2006","June","6","40","St. Lawrence","10.00","47.00","15.00","8.00","41.00","6.00","5.00","23.00","3.00","4.00","26.00","2.00","5.00","24.00","12.00","4.00","15.00","4.00"
"2006","June","6","41","Saratoga","8.00","2.00","2.00","1.00","4.00","1.00","6.00","1.00","1.00","0.00","1.00","0.00","2.00","1.00","1.00","1.00","3.00","1.00"
"2006","June","6","42","Schenectady","10.00","46.00","32.00","7.00","69.00","6.00","9.00","20.00","17.00","2.00","24.00","3.00","1.00","26.00","15.00","5.00","45.00","3.00"
"2006","June","6","43","Schoharie","1.00","4.00","3.00","2.00","8.00","1.00","1.00","2.00","2.00","0.00","3.00","0.00","0.00","2.00","1.00","2.00","5.00","1.00"
"2006","June","6","44","Schuyler","0.00","6.00","1.00","0.00","9.00","0.00","0.00","5.00","0.00","0.00","8.00","0.00","0.00","1.00","1.00","0.00","1.00","0.00"
"2006","June","6","45","Seneca","4.00","7.00","4.00","0.00","3.00","0.00","4.00","2.00","0.00","0.00","1.00","0.00","0.00","5.00","4.00","0.00","2.00","0.00"
"2006","June","6","46","Steuben","16.00","31.00","8.00","11.00","43.00","4.00","5.00","17.00","3.00","0.00","19.00","1.00","11.00","14.00","5.00","11.00","24.00","3.00"
"2006","June","6","47","Suffolk","62.00","168.00","126.00","104.00","635.00","32.00","34.00","62.00","40.00","22.00","169.00","3.00","28.00","106.00","86.00","82.00","466.00","29.00"
"2006","June","6","48","Sullivan","4.00","24.00","13.00","10.00","27.00","2.00","2.00","13.00","5.00","1.00","15.00","0.00","2.00","11.00","8.00","9.00","12.00","2.00"
"2006","June","6","49","Tioga","12.00","21.00","8.00","9.00","12.00","0.00","9.00","14.00","4.00","4.00","8.00","0.00","3.00","7.00","4.00","5.00","4.00","0.00"
"2006","June","6","50","Tompkins","11.00","29.00","17.00","3.00","48.00","10.00","4.00","12.00","2.00","0.00","11.00","1.00","7.00","17.00","15.00","3.00","37.00","9.00"
"2006","June","6","51","Ulster","20.00","37.00","24.00","0.00","68.00","13.00","14.00","18.00","3.00","0.00","32.00","6.00","6.00","19.00","21.00","0.00","36.00","7.00"
"2006","June","6","52","Warren","4.00","21.00","8.00","5.00","12.00","0.00","2.00","6.00","4.00","4.00","3.00","0.00","2.00","15.00","4.00","1.00","9.00","0.00"
"2006","June","6","53","Washington","4.00","12.00","8.00","9.00","16.00","6.00","2.00","5.00","2.00","4.00","6.00","3.00","2.00","7.00","6.00","5.00","10.00","3.00"
"2006","June","6","54","Wayne","7.00","28.00","13.00","10.00","29.00","2.00","4.00","9.00","4.00","2.00","9.00","0.00","3.00","19.00","9.00","8.00","20.00","2.00"
"2006","June","6","55","Westchester","36.00","153.00","145.00","113.00","542.00","28.00","23.00","65.00","26.00","15.00","206.00","7.00","13.00","88.00","119.00","98.00","336.00","21.00"
"2006","June","6","56","Wyoming","5.00","6.00","1.00","3.00","5.00","1.00","0.00","1.00","1.00","1.00","1.00","1.00","5.00","5.00","0.00","2.00","4.00","0.00"
"2006","June","6","57","Yates","2.00","6.00","3.00","0.00","10.00","0.00","2.00","2.00","0.00","0.00","4.00","0.00","0.00","4.00","3.00","0.00","6.00","0.00"
"2006","June","6","66","New York City","563.00","3286.00","1832.00","2386.00","5672.00","1283.00","339.00","1005.00","572.00","186.00","1840.00","238.00","224.00","2281.00","1260.00","2200.00","3832.00","1045.00"
"2017","January","1","55","Westchester","49","117","79","43","254","16","22","38","9","8","78","2","27","79","70","35","176","14"
"2017","February","2","31","Onondaga","23","138","59","52","515","14","11","55","16","10","192","4","12","83","43","42","323","10"
"2017","March","3","10","Columbia","4","8","11","4","36","0","4","1","2","0","13","0","0","7","9","4","23","0"
"2017","March","3","66","New York City","472","3287","620","356","9403","3243","249","854","141","125","3088","248","223","2433","479","231","6315","2995"
"2017","January","1","11","Cortland","5","9","7","4","24","2","2","4","1","1","7","1","3","5","6","3","17","1"
"2017","February","2","33","Orange","17","58","44","8","89","4","9","20","8","1","26","1","8","38","36","7","63","3"
"2017","March","3","17","Fulton","4","15","5","16","17","1","2","2","1","3","10","0","2","13","4","13","7","1"
"2017","January","1","43","Schoharie","2","5","2","1","5","0","1","3","0","0","3","0","1","2","2","1","2","0"
"2017","March","3","02","Allegany","4","11","1","4","10","1","2","4","1","1","5","1","2","7","0","3","5","0"
"2006","July","7","10","Columbia","4.00","7.00","6.00","2.00","27.00","4.00","3.00","6.00","1.00","1.00","16.00","0.00","1.00","1.00","5.00","1.00","11.00","4.00"
"2006","July","7","11","Cortland","4.00","9.00","6.00","0.00","4.00","2.00","3.00","7.00","3.00","0.00","3.00","0.00","1.00","2.00","3.00","0.00","1.00","2.00"
"2006","July","7","12","Delaware","2.00","7.00","3.00","1.00","13.00","1.00","0.00","2.00","0.00","0.00","8.00","0.00","2.00","5.00","3.00","1.00","5.00","1.00"
"2006","July","7","13","Dutchess","9.00","40.00","16.00","16.00","87.00","12.00","5.00","11.00","5.00","4.00","39.00","6.00","4.00","29.00","11.00","12.00","48.00","6.00"
"2006","July","7","14","Erie","149.00","214.00","112.00","156.00","397.00","28.00","54.00","81.00","39.00","42.00","142.00","9.00","95.00","133.00","73.00","114.00","255.00","19.00"
"2006","July","7","15","Essex","2.00","7.00","4.00","0.00","17.00","0.00","2.00","2.00","1.00","0.00","11.00","0.00","0.00","5.00","3.00","0.00","6.00","0.00"
"2006","July","7","16","Franklin","6.00","10.00","5.00","11.00","17.00","3.00","4.00","6.00","3.00","1.00","8.00","3.00","2.00","4.00","2.00","10.00","9.00","0.00"
"2006","July","7","17","Fulton","6.00","12.00","7.00","1.00","22.00","3.00","3.00","6.00","4.00","0.00","10.00","2.00","3.00","6.00","3.00","1.00","12.00","1.00"
"2006","July","7","18","Genesee","0.00","12.00","4.00","5.00","27.00","0.00","0.00","7.00","4.00","1.00","15.00","0.00","0.00","5.00","0.00","4.00","12.00","0.00"
"2006","July","7","19","Greene","9.00","15.00","8.00","2.00","14.00","0.00","5.00","7.00","4.00","1.00","7.00","0.00","4.00","8.00","4.00","1.00","7.00","0.00"
"2006","July","7","20","Hamilton","2.00","1.00","1.00","0.00","1.00","0.00","2.00","0.00","1.00","0.00","1.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00"
"2006","July","7","21","Herkimer","7.00","15.00","4.00","7.00","20.00","2.00","5.00","10.00","1.00","4.00","9.00","0.00","2.00","5.00","3.00","3.00","11.00","2.00"
"2006","July","7","22","Jefferson","18.00","20.00","15.00","11.00","57.00","3.00","11.00","7.00","6.00","1.00","23.00","3.00","7.00","13.00","9.00","10.00","34.00","0.00"
"2006","July","7","23","Lewis","3.00","5.00","3.00","0.00","6.00","2.00","2.00","4.00","1.00","0.00","1.00","0.00","1.00","1.00","2.00","0.00","5.00","2.00"
"2006","July","7","24","Livingston","6.00","19.00","10.00","8.00","36.00","3.00","5.00","9.00","4.00","0.00","20.00","0.00","1.00","10.00","6.00","8.00","16.00","3.00"
"2006","July","7","25","Madison","4.00","7.00","0.00","1.00","11.00","1.00","3.00","2.00","0.00","0.00","6.00","0.00","1.00","5.00","0.00","1.00","5.00","1.00"
"2006","July","7","26","Monroe","57.00","240.00","131.00","61.00","660.00","36.00","39.00","78.00","52.00","7.00","238.00","7.00","18.00","162.00","79.00","54.00","422.00","29.00"
"2006","July","7","27","Montgomery","4.00","12.00","17.00","6.00","22.00","3.00","2.00","8.00","5.00","1.00","9.00","0.00","2.00","4.00","12.00","5.00","13.00","3.00"
"2006","July","7","28","Nassau","20.00","112.00","69.00","49.00","263.00","32.00","9.00","41.00","18.00","10.00","92.00","9.00","11.00","71.00","51.00","39.00","171.00","23.00"
"2006","July","7","29","Niagara","27.00","67.00","14.00","44.00","166.00","12.00","12.00","29.00","5.00","9.00","72.00","5.00","15.00","38.00","9.00","35.00","94.00","7.00"
"2006","July","7","30","Oneida","17.00","62.00","37.00","12.00","81.00","11.00","12.00","32.00","14.00","2.00","35.00","5.00","5.00","30.00","23.00","10.00","46.00","6.00"
"2006","July","7","31","Onondaga","35.00","114.00","53.00","53.00","362.00","18.00","23.00","46.00","28.00","15.00","200.00","9.00","12.00","68.00","25.00","38.00","162.00","9.00"
"2006","July","7","32","Ontario","15.00","25.00","16.00","9.00","47.00","4.00","10.00","8.00","8.00","2.00","17.00","1.00","5.00","17.00","8.00","7.00","30.00","3.00"
"2006","July","7","33","Orange","17.00","34.00","42.00","14.00","111.00","3.00","9.00","16.00","14.00","3.00","50.00","2.00","8.00","18.00","28.00","11.00","61.00","1.00"
"2006","July","7","34","Orleans","0.00","16.00","9.00","7.00","18.00","3.00","0.00","10.00","5.00","1.00","7.00","1.00","0.00","6.00","4.00","6.00","11.00","2.00"
"2006","July","7","35","Oswego","14.00","13.00","5.00","15.00","38.00","8.00","9.00","4.00","3.00","4.00","16.00","4.00","5.00","9.00","2.00","11.00","22.00","4.00"
"2006","July","7","36","Otsego","0.00","3.00","1.00","0.00","4.00","1.00","0.00","0.00","0.00","0.00","2.00","0.00","0.00","3.00","1.00","0.00","2.00","1.00"
"2006","July","7","37","Putnam","0.00","2.00","0.00","2.00","6.00","1.00","0.00","1.00","0.00","0.00","3.00","0.00","0.00","1.00","0.00","2.00","3.00","1.00"
"2006","July","7","38","Rensselaer","11.00","59.00","22.00","7.00","81.00","3.00","9.00","40.00","16.00","2.00","55.00","3.00","2.00","19.00","6.00","5.00","26.00","0.00"
"2006","July","7","39","Rockland","10.00","21.00","9.00","7.00","48.00","4.00","5.00","9.00","4.00","4.00","20.00","2.00","5.00","12.00","5.00","3.00","28.00","2.00"
"2006","July","7","40","St. Lawrence","22.00","35.00","15.00","9.00","53.00","2.00","15.00","22.00","5.00","1.00","32.00","1.00","7.00","13.00","10.00","8.00","21.00","1.00"
"2006","July","7","41","Saratoga","7.00","6.00","2.00","2.00","3.00","0.00","5.00","2.00","2.00","0.00","1.00","0.00","2.00","4.00","0.00","2.00","2.00","0.00"
"2006","July","7","42","Schenectady","6.00","41.00","33.00","13.00","41.00","3.00","5.00","22.00","14.00","6.00","23.00","3.00","1.00","19.00","19.00","7.00","18.00","0.00"
"2006","July","7","43","Schoharie","0.00","4.00","1.00","0.00","4.00","1.00","0.00","0.00","1.00","0.00","0.00","1.00","0.00","4.00","0.00","0.00","4.00","0.00"
"2006","July","7","44","Schuyler","2.00","7.00","6.00","2.00","7.00","0.00","0.00","2.00","5.00","0.00","4.00","0.00","2.00","5.00","1.00","2.00","3.00","0.00"
"2006","July","7","45","Seneca","4.00","2.00","2.00","0.00","0.00","0.00","3.00","1.00","0.00","0.00","0.00","0.00","1.00","1.00","2.00","0.00","0.00","0.00"
"2006","July","7","46","Steuben","9.00","35.00","15.00","12.00","45.00","0.00","5.00","18.00","7.00","2.00","26.00","0.00","4.00","17.00","8.00","10.00","19.00","0.00"
"2006","July","7","47","Suffolk","52.00","140.00","110.00","85.00","637.00","24.00","27.00","53.00","37.00","13.00","168.00","3.00","25.00","87.00","73.00","72.00","469.00","21.00"
"2006","July","7","48","Sullivan","3.00","16.00","14.00","13.00","31.00","1.00","2.00","6.00","5.00","4.00","16.00","0.00","1.00","10.00","9.00","9.00","15.00","1.00"
"2006","July","7","49","Tioga","13.00","15.00","8.00","2.00","5.00","0.00","9.00","4.00","6.00","0.00","2.00","0.00","4.00","11.00","2.00","2.00","3.00","0.00"
"2006","July","7","50","Tompkins","7.00","31.00","14.00","14.00","53.00","6.00","6.00","9.00","5.00","5.00","29.00","1.00","1.00","22.00","9.00","9.00","24.00","5.00"
"2006","July","7","51","Ulster","17.00","38.00","23.00","1.00","77.00","11.00","10.00","18.00","13.00","0.00","37.00","8.00","7.00","20.00","10.00","1.00","40.00","3.00"
"2006","July","7","52","Warren","3.00","10.00","7.00","5.00","9.00","0.00","1.00","6.00","2.00","1.00","1.00","0.00","2.00","4.00","5.00","4.00","8.00","0.00"
"2006","July","7","53","Washington","3.00","10.00","7.00","11.00","13.00","1.00","2.00","6.00","3.00","6.00","5.00","0.00","1.00","4.00","4.00","5.00","8.00","1.00"
"2006","July","7","54","Wayne","4.00","17.00","8.00","7.00","28.00","3.00","2.00","8.00","4.00","3.00","11.00","0.00","2.00","9.00","4.00","4.00","17.00","3.00"
"2006","July","7","55","Westchester","33.00","111.00","128.00","132.00","566.00","31.00","18.00","36.00","23.00","21.00","169.00","6.00","15.00","75.00","105.00","111.00","397.00","25.00"
"2006","July","7","56","Wyoming","2.00","5.00","1.00","2.00","2.00","4.00","1.00","4.00","1.00","0.00","1.00","1.00","1.00","1.00","0.00","2.00","1.00","3.00"
"2006","July","7","57","Yates","2.00","11.00","2.00","1.00","5.00","0.00","2.00","5.00","0.00","1.00","2.00","0.00","0.00","6.00","2.00","0.00","3.00","0.00"
"2006","July","7","66","New York City","516.00","3464.00","1814.00","2631.00","6940.00","1172.00","327.00","1067.00","624.00","214.00","2243.00","204.00","189.00","2397.00","1190.00","2417.00","4697.00","968.00"
"2017","February","2","44","Schuyler","2","8","3","5","5","0","0","2","2","1","1","0","2","6","1","4","4","0"
"2017","January","1","35","Oswego","12","18","23","31","131","8","6","8","10","5","52","1","6","10","13","26","79","7"
"2017","January","1","15","Essex","1","2","2","0","4","1","1","0","0","0","1","0","0","2","2","0","3","1"
"2017","March","3","47","Suffolk","119","184","170","79","1070","59","47","44","34","10","290","9","72","140","136","69","780","50"
"2017","February","2","08","Chenango","4","11","7","4","17","1","0","4","3","0","6","0","4","7","4","4","11","1"
"2017","March","3","31","Onondaga","32","183","82","71","537","15","18","61","28","10","201","3","14","122","54","61","336","12"
"2017","March","3","27","Montgomery","2","20","7","6","19","1","2","10","4","4","12","0","0","10","3","2","7","1"
"2017","March","3","43","Schoharie","1","5","2","1","10","0","0","2","1","0","4","0","1","3","1","1","6","0"
"2017","February","2","57","Yates","2","5","2","2","1","0","2","1","0","1","1","0","0","4","2","1","0","0"
"2006","August","8","10","Columbia","11.00","17.00","5.00","2.00","30.00","3.00","7.00","7.00","1.00","0.00","13.00","2.00","4.00","10.00","4.00","2.00","17.00","1.00"
"2006","August","8","11","Cortland","5.00","18.00","6.00","0.00","11.00","1.00","5.00","12.00","1.00","0.00","4.00","0.00","0.00","6.00","5.00","0.00","7.00","1.00"
"2006","August","8","12","Delaware","2.00","7.00","4.00","3.00","10.00","2.00","2.00","2.00","3.00","2.00","6.00","0.00","0.00","5.00","1.00","1.00","4.00","2.00"
"2006","August","8","13","Dutchess","15.00","42.00","25.00","14.00","70.00","9.00","11.00","18.00","7.00","3.00","36.00","4.00","4.00","24.00","18.00","11.00","34.00","5.00"
"2006","August","8","14","Erie","139.00","244.00","125.00","165.00","444.00","36.00","56.00","105.00","36.00","42.00","166.00","15.00","83.00","139.00","89.00","123.00","278.00","21.00"
"2006","August","8","15","Essex","2.00","6.00","5.00","2.00","19.00","0.00","1.00","5.00","3.00","0.00","10.00","0.00","1.00","1.00","2.00","2.00","9.00","0.00"
"2006","August","8","16","Franklin","7.00","17.00","4.00","9.00","27.00","1.00","2.00","9.00","2.00","2.00","9.00","0.00","5.00","8.00","2.00","7.00","18.00","1.00"
"2006","August","8","17","Fulton","7.00","15.00","10.00","4.00","53.00","3.00","5.00","4.00","3.00","0.00","30.00","1.00","2.00","11.00","7.00","4.00","23.00","2.00"
"2006","August","8","18","Genesee","6.00","8.00","6.00","2.00","19.00","2.00","5.00","3.00","2.00","1.00","11.00","1.00","1.00","5.00","4.00","1.00","8.00","1.00"
"2006","August","8","19","Greene","4.00","14.00","9.00","4.00","19.00","2.00","3.00","8.00","5.00","1.00","5.00","0.00","1.00","6.00","4.00","3.00","14.00","2.00"
"2006","August","8","20","Hamilton","0.00","3.00","0.00","0.00","1.00","0.00","0.00","2.00","0.00","0.00","0.00","0.00","0.00","1.00","0.00","0.00","1.00","0.00"
"2006","August","8","21","Herkimer","7.00","18.00","5.00","5.00","25.00","1.00","4.00","14.00","2.00","2.00","14.00","1.00","3.00","4.00","3.00","3.00","11.00","0.00"
"2006","August","8","22","Jefferson","14.00","27.00","24.00","4.00","44.00","7.00","12.00","4.00","3.00","0.00","12.00","1.00","2.00","23.00","21.00","4.00","32.00","6.00"
"2006","August","8","23","Lewis","2.00","2.00","1.00","2.00","7.00","1.00","2.00","0.00","0.00","0.00","3.00","1.00","0.00","2.00","1.00","2.00","4.00","0.00"
"2006","August","8","24","Livingston","8.00","24.00","14.00","12.00","31.00","2.00","5.00","10.00","3.00","3.00","10.00","0.00","3.00","14.00","11.00","9.00","21.00","2.00"
"2006","August","8","25","Madison","2.00","7.00","2.00","0.00","6.00","2.00","1.00","4.00","2.00","0.00","5.00","2.00","1.00","3.00","0.00","0.00","1.00","0.00"
"2006","August","8","26","Monroe","50.00","200.00","112.00","47.00","628.00","73.00","25.00","69.00","34.00","5.00","190.00","7.00","25.00","131.00","78.00","42.00","438.00","66.00"
"2006","August","8","27","Montgomery","11.00","19.00","16.00","7.00","16.00","2.00","7.00","5.00","4.00","2.00","7.00","0.00","4.00","14.00","12.00","5.00","9.00","2.00"
"2006","August","8","28","Nassau","34.00","100.00","91.00","67.00","347.00","26.00","27.00","46.00","31.00","18.00","114.00","7.00","7.00","54.00","60.00","49.00","233.00","19.00"
"2006","August","8","29","Niagara","31.00","73.00","18.00","50.00","171.00","19.00","21.00","33.00","5.00","10.00","61.00","7.00","10.00","40.00","13.00","40.00","110.00","12.00"
"2006","August","8","30","Oneida","14.00","53.00","32.00","16.00","69.00","9.00","9.00","20.00","15.00","3.00","42.00","4.00","5.00","33.00","17.00","13.00","27.00","5.00"
"2006","August","8","31","Onondaga","43.00","129.00","67.00","74.00","371.00","14.00","33.00","54.00","27.00","30.00","196.00","6.00","10.00","75.00","40.00","44.00","175.00","8.00"
"2006","August","8","32","Ontario","11.00","37.00","22.00","13.00","44.00","6.00","7.00","17.00","7.00","2.00","12.00","2.00","4.00","20.00","15.00","11.00","32.00","4.00"
"2006","August","8","33","Orange","14.00","35.00","44.00","16.00","111.00","5.00","11.00","13.00","15.00","5.00","36.00","1.00","3.00","22.00","29.00","11.00","75.00","4.00"
"2006","August","8","34","Orleans","7.00","31.00","4.00","11.00","17.00","2.00","4.00","13.00","1.00","2.00","5.00","0.00","3.00","18.00","3.00","9.00","12.00","2.00"
"2006","August","8","35","Oswego","23.00","24.00","4.00","13.00","43.00","6.00","19.00","12.00","2.00","4.00","24.00","1.00","4.00","12.00","2.00","9.00","19.00","5.00"
"2006","August","8","36","Otsego","3.00","7.00","1.00","3.00","8.00","1.00","3.00","2.00","1.00","0.00","6.00","0.00","0.00","5.00","0.00","3.00","2.00","1.00"
"2006","August","8","37","Putnam","2.00","6.00","6.00","1.00","2.00","0.00","2.00","1.00","3.00","0.00","0.00","0.00","0.00","5.00","3.00","1.00","2.00","0.00"
"2006","August","8","38","Rensselaer","18.00","44.00","23.00","12.00","69.00","2.00","15.00","31.00","16.00","1.00","53.00","1.00","3.00","13.00","7.00","11.00","16.00","1.00"
"2006","August","8","39","Rockland","11.00","25.00","15.00","8.00","46.00","11.00","6.00","10.00","8.00","2.00","19.00","3.00","5.00","15.00","7.00","6.00","27.00","8.00"
"2006","August","8","40","St. Lawrence","14.00","28.00","14.00","7.00","37.00","7.00","12.00","12.00","3.00","3.00","21.00","2.00","2.00","16.00","11.00","4.00","16.00","5.00"
"2006","August","8","41","Saratoga","7.00","6.00","5.00","0.00","8.00","1.00","5.00","1.00","2.00","0.00","6.00","0.00","2.00","5.00","3.00","0.00","2.00","1.00"
"2006","August","8","42","Schenectady","8.00","34.00","24.00","14.00","43.00","1.00","7.00","11.00","12.00","5.00","21.00","0.00","1.00","23.00","12.00","9.00","22.00","1.00"
"2006","August","8","43","Schoharie","2.00","4.00","4.00","0.00","5.00","1.00","1.00","1.00","2.00","0.00","3.00","1.00","1.00","3.00","2.00","0.00","2.00","0.00"
"2006","August","8","44","Schuyler","3.00","2.00","7.00","1.00","9.00","3.00","2.00","2.00","4.00","0.00","6.00","0.00","1.00","0.00","3.00","1.00","3.00","3.00"
"2006","August","8","45","Seneca","5.00","5.00","3.00","0.00","2.00","1.00","3.00","3.00","1.00","0.00","1.00","1.00","2.00","2.00","2.00","0.00","1.00","0.00"
"2006","August","8","46","Steuben","11.00","21.00","23.00","10.00","55.00","1.00","9.00","7.00","9.00","1.00","31.00","1.00","2.00","14.00","14.00","9.00","24.00","0.00"
"2006","August","8","47","Suffolk","73.00","164.00","105.00","73.00","639.00","24.00","35.00","44.00","26.00","11.00","161.00","4.00","38.00","120.00","79.00","62.00","478.00","20.00"
"2006","August","8","48","Sullivan","11.00","26.00","11.00","19.00","30.00","3.00","8.00","16.00","5.00","8.00","12.00","1.00","3.00","10.00","6.00","11.00","18.00","2.00"
"2006","August","8","49","Tioga","5.00","10.00","8.00","1.00","5.00","3.00","2.00","6.00","1.00","1.00","2.00","0.00","3.00","4.00","7.00","0.00","3.00","3.00"
"2006","August","8","50","Tompkins","10.00","37.00","16.00","16.00","54.00","3.00","7.00","14.00","2.00","3.00","15.00","1.00","3.00","23.00","14.00","13.00","39.00","2.00"
"2006","August","8","51","Ulster","16.00","51.00","26.00","1.00","59.00","15.00","13.00","24.00","13.00","0.00","29.00","6.00","3.00","27.00","13.00","1.00","30.00","9.00"
"2006","August","8","52","Warren","4.00","16.00","1.00","5.00","14.00","0.00","2.00","6.00","1.00","2.00","3.00","0.00","2.00","10.00","0.00","3.00","11.00","0.00"
"2006","August","8","53","Washington","3.00","13.00","9.00","16.00","16.00","2.00","2.00","9.00","2.00","9.00","4.00","1.00","1.00","4.00","7.00","7.00","12.00","1.00"
"2006","August","8","54","Wayne","8.00","19.00","6.00","5.00","23.00","2.00","7.00","5.00","1.00","0.00","9.00","0.00","1.00","14.00","5.00","5.00","14.00","2.00"
"2006","August","8","55","Westchester","31.00","129.00","143.00","89.00","677.00","22.00","17.00","42.00","30.00","16.00","230.00","9.00","14.00","87.00","113.00","73.00","447.00","13.00"
"2006","August","8","56","Wyoming","8.00","5.00","3.00","2.00","5.00","0.00","3.00","3.00","1.00","0.00","2.00","0.00","5.00","2.00","2.00","2.00","3.00","0.00"
"2006","August","8","57","Yates","1.00","11.00","1.00","0.00","6.00","0.00","1.00","7.00","1.00","0.00","5.00","0.00","0.00","4.00","0.00","0.00","1.00","0.00"
"2006","August","8","66","New York City","678.00","3476.00","1893.00","2622.00","6091.00","1503.00","406.00","972.00","628.00","255.00","1906.00","314.00","272.00","2504.00","1265.00","2367.00","4185.00","1189.00"
"2017","March","3","16","Franklin","12","23","9","13","33","1","4","5","5","1","6","0","8","18","4","12","27","1"
"2017","February","2","53","Washington","5","5","6","1","13","0","5","2","3","0","6","0","0","3","3","1","7","0"
"2017","February","2","48","Sullivan","5","9","20","18","16","1","2","4","3","3","7","0","3","5","17","15","9","1"
"2017","March","3","53","Washington","5","8","6","2","15","3","2","4","2","1","7","1","3","4","4","1","8","2"
"2017","January","1","37","Putnam","1","2","4","0","1","0","1","2","1","0","1","0","0","0","3","0","0","0"
"2017","January","1","13","Dutchess","8","17","11","17","74","7","3","7","3","3","35","1","5","10","8","14","39","6"
"2017","January","1","48","Sullivan","4","6","11","16","19","1","4","3","3","2","7","1","0","3","8","14","12","0"
"2017","March","3","11","Cortland","6","16","7","1","22","3","1","4","0","0","4","2","5","12","7","1","18","1"
"2017","March","3","50","Tompkins","12","16","8","11","35","3","4","5","0","0","12","0","8","11","8","11","23","3"
"2006","September","9","10","Columbia","3.00","9.00","9.00","6.00","20.00","1.00","3.00","3.00","2.00","1.00","7.00","0.00","0.00","6.00","7.00","5.00","13.00","1.00"
"2006","September","9","11","Cortland","7.00","14.00","10.00","1.00","16.00","1.00","5.00","7.00","2.00","1.00","9.00","0.00","2.00","7.00","8.00","0.00","7.00","1.00"
"2006","September","9","12","Delaware","3.00","5.00","3.00","0.00","13.00","0.00","3.00","1.00","2.00","0.00","9.00","0.00","0.00","4.00","1.00","0.00","4.00","0.00"
"2006","September","9","13","Dutchess","13.00","46.00","12.00","15.00","68.00","11.00","11.00","30.00","6.00","2.00","31.00","4.00","2.00","16.00","6.00","13.00","37.00","7.00"
"2006","September","9","14","Erie","139.00","264.00","122.00","184.00","401.00","32.00","57.00","110.00","33.00","61.00","156.00","14.00","82.00","154.00","89.00","123.00","245.00","18.00"
"2006","September","9","15","Essex","2.00","4.00","1.00","3.00","12.00","1.00","2.00","3.00","1.00","0.00","6.00","1.00","0.00","1.00","0.00","3.00","6.00","0.00"
"2006","September","9","16","Franklin","3.00","13.00","2.00","11.00","16.00","2.00","3.00","9.00","1.00","4.00","8.00","1.00","0.00","4.00","1.00","7.00","8.00","1.00"
"2006","September","9","17","Fulton","13.00","14.00","6.00","4.00","46.00","1.00","7.00","6.00","4.00","1.00","24.00","0.00","6.00","8.00","2.00","3.00","22.00","1.00"
"2006","September","9","18","Genesee","7.00","9.00","4.00","2.00","17.00","0.00","6.00","8.00","0.00","0.00","6.00","0.00","1.00","1.00","4.00","2.00","11.00","0.00"
"2006","September","9","19","Greene","1.00","18.00","10.00","3.00","16.00","2.00","1.00","10.00","4.00","0.00","9.00","0.00","0.00","8.00","6.00","3.00","7.00","2.00"
"2006","September","9","20","Hamilton","0.00","0.00","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.00","0.00"
"2006","September","9","21","Herkimer","4.00","18.00","8.00","9.00","29.00","3.00","2.00","11.00","3.00","5.00","14.00","2.00","2.00","7.00","5.00","4.00","15.00","1.00"
"2006","September","9","22","Jefferson","16.00","40.00","14.00","5.00","49.00","6.00","12.00","13.00","2.00","2.00","19.00","3.00","4.00","27.00","12.00","3.00","30.00","3.00"
"2006","September","9","23","Lewis","4.00","3.00","1.00","2.00","1.00","1.00","4.00","1.00","1.00","0.00","0.00","0.00","0.00","2.00","0.00","2.00","1.00","1.00"
"2006","September","9","24","Livingston","11.00","18.00","12.00","12.00","33.00","1.00","8.00","5.00","5.00","2.00","9.00","0.00","3.00","13.00","7.00","10.00","24.00","1.00"
"2006","September","9","25","Madison","2.00","4.00","3.00","0.00","7.00","1.00","1.00","1.00","2.00","0.00","1.00","1.00","1.00","3.00","1.00","0.00","6.00","0.00"
"2006","September","9","26","Monroe","55.00","225.00","105.00","63.00","625.00","57.00","39.00","101.00","42.00","11.00","192.00","8.00","16.00","124.00","63.00","52.00","433.00","49.00"
