"year","county_of_program_location","program_category","service_type","age_group","primary_substance_group","admissions"
"2007","Broome","Residential","Community Residential","18 thru 24","Marijuana incl Hashish","7"
"2007","Broome","Residential","Community Residential","18 thru 24","Other Opioids","3"
"2007","Broome","Residential","Supportive Living","55 and Older","Alcohol","2"
"2007","Broome","Residential","Supportive Living","45 thru 54","Alcohol","10"
"2007","Broome","Residential","Supportive Living","45 thru 54","Cocaine incl Crack","6"
"2007","Broome","Residential","Supportive Living","45 thru 54","Heroin","1"
"2007","Broome","Residential","Supportive Living","35 thru 44","Alcohol","13"
"2007","Broome","Residential","Supportive Living","35 thru 44","Cocaine incl Crack","3"
"2007","Broome","Residential","Supportive Living","35 thru 44","Heroin","1"
"2007","Broome","Residential","Supportive Living","35 thru 44","Other Opioids","1"
"2007","Broome","Residential","Supportive Living","25 thru 34","Alcohol","6"
"2007","Broome","Residential","Supportive Living","25 thru 34","Cocaine incl Crack","4"
"2007","Broome","Residential","Supportive Living","25 thru 34","Heroin","4"
"2007","Broome","Residential","Supportive Living","25 thru 34","Marijuana incl Hashish","1"
"2007","Broome","Residential","Supportive Living","18 thru 24","Alcohol","4"
"2007","Broome","Residential","Supportive Living","18 thru 24","Cocaine incl Crack","1"
"2007","Broome","Residential","Supportive Living","18 thru 24","Heroin","3"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","55 and Older","Alcohol","3"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","55 and Older","Cocaine incl Crack","2"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","45 thru 54","Alcohol","44"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","45 thru 54","All Others","1"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","45 thru 54","Cocaine incl Crack","33"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","45 thru 54","Heroin","3"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","45 thru 54","Marijuana incl Hashish","1"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","45 thru 54","Other Opioids","1"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","35 thru 44","Alcohol","74"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","35 thru 44","All Others","1"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","35 thru 44","Cocaine incl Crack","54"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","35 thru 44","Heroin","7"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","35 thru 44","Marijuana incl Hashish","6"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","35 thru 44","Other Opioids","6"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","25 thru 34","Alcohol","31"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","25 thru 34","Cocaine incl Crack","26"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","25 thru 34","Heroin","10"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","25 thru 34","Marijuana incl Hashish","5"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","25 thru 34","Other Opioids","19"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","18 thru 24","Alcohol","17"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","18 thru 24","All Others","1"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","18 thru 24","Cocaine incl Crack","15"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","18 thru 24","Heroin","5"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","18 thru 24","Marijuana incl Hashish","8"
"2007","Cattaraugus","Inpatient","Inpatient Rehabilitation","18 thru 24","Other Opioids","10"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","Under 18","Alcohol","24"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","Under 18","All Others","7"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","Under 18","Cocaine incl Crack","3"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","Under 18","Marijuana incl Hashish","67"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","Under 18","Other Opioids","4"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","55 and Older","Alcohol","22"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","55 and Older","Other Opioids","1"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","45 thru 54","Alcohol","51"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","45 thru 54","All Others","3"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","45 thru 54","Cocaine incl Crack","10"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","45 thru 54","Marijuana incl Hashish","7"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","35 thru 44","Alcohol","72"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","35 thru 44","Cocaine incl Crack","11"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","35 thru 44","Heroin","2"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","35 thru 44","Marijuana incl Hashish","12"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","35 thru 44","Other Opioids","2"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","25 thru 34","Alcohol","86"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","25 thru 34","Cocaine incl Crack","16"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","25 thru 34","Heroin","5"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","25 thru 34","Marijuana incl Hashish","20"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","25 thru 34","Other Opioids","12"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","18 thru 24","Alcohol","68"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","18 thru 24","Cocaine incl Crack","6"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","18 thru 24","Heroin","1"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","18 thru 24","Marijuana incl Hashish","36"
"2007","Cattaraugus","Outpatient","Outpatient Clinic","18 thru 24","Other Opioids","5"
"2007","Cattaraugus","Residential","Community Residential","55 and Older","Alcohol","2"
"2007","Cattaraugus","Residential","Community Residential","45 thru 54","Alcohol","5"
"2007","Cattaraugus","Residential","Community Residential","45 thru 54","Cocaine incl Crack","1"
"2007","Cattaraugus","Residential","Community Residential","35 thru 44","Alcohol","8"
"2007","Cattaraugus","Residential","Community Residential","25 thru 34","Alcohol","7"
"2007","Cattaraugus","Residential","Community Residential","25 thru 34","Cocaine incl Crack","1"
"2007","Cattaraugus","Residential","Community Residential","25 thru 34","Heroin","2"
"2007","Cattaraugus","Residential","Community Residential","18 thru 24","Alcohol","6"
"2007","Cattaraugus","Residential","Community Residential","18 thru 24","Cocaine incl Crack","1"
"2007","Cattaraugus","Residential","Community Residential","18 thru 24","Heroin","1"
"2007","Cattaraugus","Residential","Community Residential","18 thru 24","Marijuana incl Hashish","2"
"2007","Cattaraugus","Residential","Community Residential","18 thru 24","Other Opioids","1"
"2007","Cattaraugus","Residential","Supportive Living","55 and Older","Alcohol","1"
"2007","Cattaraugus","Residential","Supportive Living","45 thru 54","Alcohol","2"
"2007","Cattaraugus","Residential","Supportive Living","35 thru 44","Alcohol","2"
"2007","Cattaraugus","Residential","Supportive Living","35 thru 44","Cocaine incl Crack","1"
"2007","Cattaraugus","Residential","Supportive Living","25 thru 34","Alcohol","2"
"2007","Cattaraugus","Residential","Supportive Living","25 thru 34","Cocaine incl Crack","1"
"2007","Cattaraugus","Residential","Supportive Living","25 thru 34","Heroin","1"
"2007","Cattaraugus","Residential","Supportive Living","25 thru 34","Other Opioids","2"
"2007","Cattaraugus","Residential","Supportive Living","18 thru 24","Alcohol","1"
"2007","Cattaraugus","Residential","Supportive Living","18 thru 24","Cocaine incl Crack","2"
"2007","Cattaraugus","Residential","Supportive Living","18 thru 24","Other Opioids","2"
"2007","Cayuga","Outpatient","Outpatient Clinic","Under 18","Alcohol","17"
"2007","Cayuga","Outpatient","Outpatient Clinic","Under 18","Cocaine incl Crack","2"
"2007","Cayuga","Outpatient","Outpatient Clinic","Under 18","Marijuana incl Hashish","64"
"2007","Cayuga","Outpatient","Outpatient Clinic","55 and Older","Alcohol","12"
"2007","Cayuga","Outpatient","Outpatient Clinic","45 thru 54","Alcohol","43"
"2007","Cayuga","Outpatient","Outpatient Clinic","45 thru 54","Cocaine incl Crack","5"
"2007","Cayuga","Outpatient","Outpatient Clinic","45 thru 54","Heroin","1"
"2007","Cayuga","Outpatient","Outpatient Clinic","45 thru 54","Marijuana incl Hashish","1"
"2007","Cayuga","Outpatient","Outpatient Clinic","45 thru 54","Other Opioids","1"
"2007","Cayuga","Outpatient","Outpatient Clinic","35 thru 44","Alcohol","70"
"2007","Cayuga","Outpatient","Outpatient Clinic","35 thru 44","All Others","1"
"2007","Cayuga","Outpatient","Outpatient Clinic","35 thru 44","Cocaine incl Crack","5"
"2007","Cayuga","Outpatient","Outpatient Clinic","35 thru 44","Heroin","2"
"2007","Cayuga","Outpatient","Outpatient Clinic","35 thru 44","Marijuana incl Hashish","5"
"2007","Cayuga","Outpatient","Outpatient Clinic","35 thru 44","Other Opioids","4"
"2007","Cayuga","Outpatient","Outpatient Clinic","25 thru 34","Alcohol","69"
"2007","Cayuga","Outpatient","Outpatient Clinic","25 thru 34","All Others","1"
"2007","Cayuga","Outpatient","Outpatient Clinic","25 thru 34","Cocaine incl Crack","12"
"2007","Cayuga","Outpatient","Outpatient Clinic","25 thru 34","Heroin","2"
"2007","Cayuga","Outpatient","Outpatient Clinic","25 thru 34","Marijuana incl Hashish","12"
"2007","Cayuga","Outpatient","Outpatient Clinic","25 thru 34","Other Opioids","1"
"2007","Cayuga","Outpatient","Outpatient Clinic","18 thru 24","Alcohol","73"
"2007","Cayuga","Outpatient","Outpatient Clinic","18 thru 24","Cocaine incl Crack","6"
"2007","Cayuga","Outpatient","Outpatient Clinic","18 thru 24","Heroin","6"
"2007","Cayuga","Outpatient","Outpatient Clinic","18 thru 24","Marijuana incl Hashish","36"
"2007","Cayuga","Outpatient","Outpatient Clinic","18 thru 24","Other Opioids","1"
"2007","Cayuga","Residential","Community Residential","55 and Older","Alcohol","2"
"2007","Cayuga","Residential","Community Residential","45 thru 54","Alcohol","12"
"2007","Cayuga","Residential","Community Residential","45 thru 54","Heroin","2"
"2007","Cayuga","Residential","Community Residential","35 thru 44","Alcohol","9"
"2007","Cayuga","Residential","Community Residential","35 thru 44","All Others","1"
"2007","Cayuga","Residential","Community Residential","35 thru 44","Cocaine incl Crack","1"
"2007","Cayuga","Residential","Community Residential","35 thru 44","Heroin","1"
"2007","Cayuga","Residential","Community Residential","35 thru 44","Other Opioids","1"
"2007","Cayuga","Residential","Community Residential","25 thru 34","Alcohol","12"
"2007","Cayuga","Residential","Community Residential","25 thru 34","Cocaine incl Crack","2"
"2007","Cayuga","Residential","Community Residential","25 thru 34","Heroin","1"
"2007","Cayuga","Residential","Community Residential","18 thru 24","Alcohol","10"
"2007","Cayuga","Residential","Community Residential","18 thru 24","Heroin","7"
"2007","Cayuga","Residential","Community Residential","18 thru 24","Marijuana incl Hashish","3"
"2007","Cayuga","Residential","Supportive Living","45 thru 54","Alcohol","3"
"2007","Cayuga","Residential","Supportive Living","45 thru 54","Heroin","1"
"2007","Cayuga","Residential","Supportive Living","35 thru 44","Alcohol","2"
"2007","Cayuga","Residential","Supportive Living","35 thru 44","All Others","1"
"2007","Cayuga","Residential","Supportive Living","35 thru 44","Heroin","1"
"2007","Cayuga","Residential","Supportive Living","25 thru 34","Alcohol","6"
"2007","Cayuga","Residential","Supportive Living","25 thru 34","All Others","1"
"2007","Cayuga","Residential","Supportive Living","25 thru 34","Cocaine incl Crack","1"
"2007","Cayuga","Residential","Supportive Living","25 thru 34","Other Opioids","1"
"2007","Cayuga","Residential","Supportive Living","18 thru 24","Alcohol","3"
"2007","Cayuga","Residential","Supportive Living","18 thru 24","Heroin","4"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","55 and Older","Alcohol","15"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","45 thru 54","Alcohol","34"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","45 thru 54","Cocaine incl Crack","6"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","45 thru 54","Heroin","3"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","45 thru 54","Other Opioids","2"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","35 thru 44","Alcohol","37"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","35 thru 44","Cocaine incl Crack","13"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","35 thru 44","Heroin","1"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","35 thru 44","Marijuana incl Hashish","6"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","35 thru 44","Other Opioids","3"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","25 thru 34","Alcohol","36"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","25 thru 34","Cocaine incl Crack","16"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","25 thru 34","Heroin","4"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","25 thru 34","Marijuana incl Hashish","8"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","25 thru 34","Other Opioids","7"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","18 thru 24","Alcohol","17"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","18 thru 24","Cocaine incl Crack","6"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","18 thru 24","Heroin","2"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","18 thru 24","Marijuana incl Hashish","10"
"2007","Chautauqua","Inpatient","Inpatient Rehabilitation","18 thru 24","Other Opioids","1"
"2007","Chautauqua","Outpatient","Outpatient Clinic","Under 18","Alcohol","48"
"2007","Chautauqua","Outpatient","Outpatient Clinic","Under 18","All Others","3"
"2007","Chautauqua","Outpatient","Outpatient Clinic","Under 18","Cocaine incl Crack","2"
"2007","Chautauqua","Outpatient","Outpatient Clinic","Under 18","Heroin","1"
"2007","Chautauqua","Outpatient","Outpatient Clinic","Under 18","Marijuana incl Hashish","64"
"2007","Chautauqua","Outpatient","Outpatient Clinic","55 and Older","Alcohol","60"
"2007","Chautauqua","Outpatient","Outpatient Clinic","55 and Older","Cocaine incl Crack","5"
"2007","Chautauqua","Outpatient","Outpatient Clinic","55 and Older","Heroin","1"
"2007","Chautauqua","Outpatient","Outpatient Clinic","55 and Older","Other Opioids","1"
"2007","Chautauqua","Outpatient","Outpatient Clinic","45 thru 54","Alcohol","163"
"2007","Chautauqua","Outpatient","Outpatient Clinic","45 thru 54","All Others","2"
"2007","Chautauqua","Outpatient","Outpatient Clinic","45 thru 54","Cocaine incl Crack","13"
"2007","Chautauqua","Outpatient","Outpatient Clinic","45 thru 54","Heroin","5"
"2007","Chautauqua","Outpatient","Outpatient Clinic","45 thru 54","Marijuana incl Hashish","7"
"2007","Chautauqua","Outpatient","Outpatient Clinic","45 thru 54","Other Opioids","8"
"2007","Chautauqua","Outpatient","Outpatient Clinic","35 thru 44","Alcohol","214"
"2007","Chautauqua","Outpatient","Outpatient Clinic","35 thru 44","All Others","1"
"2007","Chautauqua","Outpatient","Outpatient Clinic","35 thru 44","Cocaine incl Crack","52"
"2007","Chautauqua","Outpatient","Outpatient Clinic","35 thru 44","Heroin","12"
"2007","Chautauqua","Outpatient","Outpatient Clinic","35 thru 44","Marijuana incl Hashish","30"
"2007","Chautauqua","Outpatient","Outpatient Clinic","35 thru 44","Other Opioids","15"
"2007","Chautauqua","Outpatient","Outpatient Clinic","25 thru 34","Alcohol","183"
"2007","Chautauqua","Outpatient","Outpatient Clinic","25 thru 34","All Others","4"
"2007","Chautauqua","Outpatient","Outpatient Clinic","25 thru 34","Cocaine incl Crack","50"
"2007","Chautauqua","Outpatient","Outpatient Clinic","25 thru 34","Heroin","19"
"2007","Chautauqua","Outpatient","Outpatient Clinic","25 thru 34","Marijuana incl Hashish","59"
"2007","Chautauqua","Outpatient","Outpatient Clinic","25 thru 34","Other Opioids","31"
"2007","Chautauqua","Outpatient","Outpatient Clinic","18 thru 24","Alcohol","157"
"2007","Chautauqua","Outpatient","Outpatient Clinic","18 thru 24","All Others","4"
"2007","Chautauqua","Outpatient","Outpatient Clinic","18 thru 24","Cocaine incl Crack","29"
"2007","Chautauqua","Outpatient","Outpatient Clinic","18 thru 24","Heroin","17"
"2007","Chautauqua","Outpatient","Outpatient Clinic","18 thru 24","Marijuana incl Hashish","112"
"2007","Chautauqua","Outpatient","Outpatient Clinic","18 thru 24","Other Opioids","31"
"2007","Chautauqua","Residential","Intensive Residential","45 thru 54","Alcohol","4"
"2007","Chautauqua","Residential","Intensive Residential","45 thru 54","Cocaine incl Crack","2"
"2007","Chautauqua","Residential","Intensive Residential","45 thru 54","Marijuana incl Hashish","1"
"2007","Chautauqua","Residential","Intensive Residential","45 thru 54","Other Opioids","1"
"2007","Chautauqua","Residential","Intensive Residential","35 thru 44","Alcohol","10"
"2007","Chautauqua","Residential","Intensive Residential","35 thru 44","All Others","1"
"2007","Chautauqua","Residential","Intensive Residential","35 thru 44","Cocaine incl Crack","7"
"2007","Chautauqua","Residential","Intensive Residential","35 thru 44","Other Opioids","1"
"2007","Chautauqua","Residential","Intensive Residential","25 thru 34","Alcohol","6"
"2007","Chautauqua","Residential","Intensive Residential","25 thru 34","Cocaine incl Crack","6"
"2007","Chautauqua","Residential","Intensive Residential","25 thru 34","Heroin","2"
"2007","Chautauqua","Residential","Intensive Residential","25 thru 34","Marijuana incl Hashish","1"
"2007","Chautauqua","Residential","Intensive Residential","25 thru 34","Other Opioids","3"
"2007","Chautauqua","Residential","Intensive Residential","18 thru 24","Alcohol","2"
"2007","Chautauqua","Residential","Intensive Residential","18 thru 24","Cocaine incl Crack","4"
"2007","Chautauqua","Residential","Intensive Residential","18 thru 24","Heroin","3"
"2007","Chautauqua","Residential","Intensive Residential","18 thru 24","Other Opioids","1"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","55 and Older","Alcohol","10"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","55 and Older","Cocaine incl Crack","2"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","55 and Older","Other Opioids","1"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","45 thru 54","Alcohol","39"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","45 thru 54","Cocaine incl Crack","11"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","45 thru 54","Marijuana incl Hashish","6"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","45 thru 54","Other Opioids","2"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","35 thru 44","Alcohol","40"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","35 thru 44","Cocaine incl Crack","26"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","35 thru 44","Marijuana incl Hashish","6"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","35 thru 44","Other Opioids","1"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","25 thru 34","Alcohol","29"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","25 thru 34","All Others","1"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","25 thru 34","Cocaine incl Crack","17"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","25 thru 34","Marijuana incl Hashish","19"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","25 thru 34","Other Opioids","4"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","18 thru 24","Alcohol","12"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","18 thru 24","All Others","3"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","18 thru 24","Cocaine incl Crack","11"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","18 thru 24","Heroin","1"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","18 thru 24","Marijuana incl Hashish","15"
"2007","Chemung","Inpatient","Inpatient Rehabilitation","18 thru 24","Other Opioids","4"
"2007","Chemung","Outpatient","Outpatient Clinic","Under 18","Alcohol","11"
"2007","Chemung","Outpatient","Outpatient Clinic","Under 18","Marijuana incl Hashish","68"
"2007","Chemung","Outpatient","Outpatient Clinic","55 and Older","Alcohol","24"
"2007","Chemung","Outpatient","Outpatient Clinic","55 and Older","Cocaine incl Crack","4"
"2007","Chemung","Outpatient","Outpatient Clinic","45 thru 54","Alcohol","85"
"2007","Chemung","Outpatient","Outpatient Clinic","45 thru 54","All Others","1"
"2007","Chemung","Outpatient","Outpatient Clinic","45 thru 54","Cocaine incl Crack","13"
"2007","Chemung","Outpatient","Outpatient Clinic","45 thru 54","Marijuana incl Hashish","4"
"2007","Chemung","Outpatient","Outpatient Clinic","35 thru 44","Alcohol","84"
"2007","Chemung","Outpatient","Outpatient Clinic","35 thru 44","All Others","2"
"2007","Chemung","Outpatient","Outpatient Clinic","35 thru 44","Cocaine incl Crack","24"
"2007","Chemung","Outpatient","Outpatient Clinic","35 thru 44","Marijuana incl Hashish","7"
"2007","Chemung","Outpatient","Outpatient Clinic","35 thru 44","Other Opioids","2"
"2007","Chemung","Outpatient","Outpatient Clinic","25 thru 34","Alcohol","84"
"2007","Chemung","Outpatient","Outpatient Clinic","25 thru 34","All Others","2"
"2007","Chemung","Outpatient","Outpatient Clinic","25 thru 34","Cocaine incl Crack","16"
"2007","Chemung","Outpatient","Outpatient Clinic","25 thru 34","Marijuana incl Hashish","43"
"2007","Chemung","Outpatient","Outpatient Clinic","25 thru 34","Other Opioids","7"
"2007","Chemung","Outpatient","Outpatient Clinic","18 thru 24","Alcohol","57"
"2007","Chemung","Outpatient","Outpatient Clinic","18 thru 24","All Others","3"
"2007","Chemung","Outpatient","Outpatient Clinic","18 thru 24","Cocaine incl Crack","5"
"2007","Chemung","Outpatient","Outpatient Clinic","18 thru 24","Heroin","2"
"2007","Chemung","Outpatient","Outpatient Clinic","18 thru 24","Marijuana incl Hashish","46"
"2007","Chemung","Outpatient","Outpatient Clinic","18 thru 24","Other Opioids","5"
"2007","Chemung","Residential","Community Residential","55 and Older","Alcohol","1"
"2007","Chemung","Residential","Community Residential","45 thru 54","Alcohol","12"
"2007","Chemung","Residential","Community Residential","45 thru 54","Cocaine incl Crack","1"
"2007","Chemung","Residential","Community Residential","35 thru 44","Alcohol","10"
"2007","Chemung","Residential","Community Residential","35 thru 44","Cocaine incl Crack","5"
"2007","Chemung","Residential","Community Residential","25 thru 34","Alcohol","15"
"2007","Chemung","Residential","Community Residential","25 thru 34","Cocaine incl Crack","3"
"2007","Chemung","Residential","Community Residential","25 thru 34","Marijuana incl Hashish","3"
"2007","Chemung","Residential","Community Residential","25 thru 34","Other Opioids","3"
"2007","Chemung","Residential","Community Residential","18 thru 24","Alcohol","10"
"2007","Chemung","Residential","Community Residential","18 thru 24","Cocaine incl Crack","1"
"2007","Chemung","Residential","Community Residential","18 thru 24","Marijuana incl Hashish","1"
"2007","Chemung","Residential","Community Residential","18 thru 24","Other Opioids","1"
"2007","Chenango","Outpatient","Outpatient Clinic","Under 18","Alcohol","1"
"2007","Chenango","Outpatient","Outpatient Clinic","Under 18","All Others","2"
"2007","Chenango","Outpatient","Outpatient Clinic","Under 18","Cocaine incl Crack","1"
"2007","Chenango","Outpatient","Outpatient Clinic","Under 18","Marijuana incl Hashish","14"
"2007","Chenango","Outpatient","Outpatient Clinic","Under 18","Other Opioids","1"
"2007","Chenango","Outpatient","Outpatient Clinic","55 and Older","Alcohol","9"
"2007","Chenango","Outpatient","Outpatient Clinic","55 and Older","Other Opioids","2"
"2007","Chenango","Outpatient","Outpatient Clinic","45 thru 54","Alcohol","39"
"2007","Chenango","Outpatient","Outpatient Clinic","45 thru 54","Cocaine incl Crack","1"
"2007","Chenango","Outpatient","Outpatient Clinic","45 thru 54","Marijuana incl Hashish","3"
"2007","Chenango","Outpatient","Outpatient Clinic","45 thru 54","Other Opioids","3"
"2007","Chenango","Outpatient","Outpatient Clinic","35 thru 44","Alcohol","66"
"2007","Chenango","Outpatient","Outpatient Clinic","35 thru 44","All Others","1"
"2007","Chenango","Outpatient","Outpatient Clinic","35 thru 44","Cocaine incl Crack","6"
"2007","Chenango","Outpatient","Outpatient Clinic","35 thru 44","Heroin","1"
"2007","Chenango","Outpatient","Outpatient Clinic","35 thru 44","Marijuana incl Hashish","10"
"2007","Chenango","Outpatient","Outpatient Clinic","35 thru 44","Other Opioids","8"
"2007","Chenango","Outpatient","Outpatient Clinic","25 thru 34","Alcohol","53"
"2007","Chenango","Outpatient","Outpatient Clinic","25 thru 34","All Others","1"
"2007","Chenango","Outpatient","Outpatient Clinic","25 thru 34","Cocaine incl Crack","1"
"2007","Chenango","Outpatient","Outpatient Clinic","25 thru 34","Heroin","1"
"2007","Chenango","Outpatient","Outpatient Clinic","25 thru 34","Marijuana incl Hashish","21"
"2007","Chenango","Outpatient","Outpatient Clinic","25 thru 34","Other Opioids","11"
"2007","Chenango","Outpatient","Outpatient Clinic","18 thru 24","Alcohol","38"
"2007","Chenango","Outpatient","Outpatient Clinic","18 thru 24","Cocaine incl Crack","2"
"2007","Chenango","Outpatient","Outpatient Clinic","18 thru 24","Marijuana incl Hashish","30"
"2007","Chenango","Outpatient","Outpatient Clinic","18 thru 24","Other Opioids","6"
"2007","Clinton","Outpatient","Outpatient Clinic","Under 18","Alcohol","8"
"2007","Clinton","Outpatient","Outpatient Clinic","Under 18","All Others","2"
"2007","Clinton","Outpatient","Outpatient Clinic","Under 18","Marijuana incl Hashish","88"
"2007","Clinton","Outpatient","Outpatient Clinic","55 and Older","Alcohol","13"
"2007","Clinton","Outpatient","Outpatient Clinic","55 and Older","Other Opioids","1"
"2007","Clinton","Outpatient","Outpatient Clinic","45 thru 54","Alcohol","68"
"2007","Clinton","Outpatient","Outpatient Clinic","45 thru 54","Cocaine incl Crack","4"
"2007","Clinton","Outpatient","Outpatient Clinic","45 thru 54","Heroin","2"
"2007","Clinton","Outpatient","Outpatient Clinic","45 thru 54","Marijuana incl Hashish","7"
"2007","Clinton","Outpatient","Outpatient Clinic","45 thru 54","Other Opioids","9"
"2007","Clinton","Outpatient","Outpatient Clinic","35 thru 44","Alcohol","118"
"2007","Clinton","Outpatient","Outpatient Clinic","35 thru 44","All Others","6"
"2007","Clinton","Outpatient","Outpatient Clinic","35 thru 44","Cocaine incl Crack","17"
"2007","Clinton","Outpatient","Outpatient Clinic","35 thru 44","Heroin","5"
"2007","Clinton","Outpatient","Outpatient Clinic","35 thru 44","Marijuana incl Hashish","17"
"2007","Clinton","Outpatient","Outpatient Clinic","35 thru 44","Other Opioids","17"
"2007","Clinton","Outpatient","Outpatient Clinic","25 thru 34","Alcohol","107"
"2007","Clinton","Outpatient","Outpatient Clinic","25 thru 34","All Others","3"
"2007","Clinton","Outpatient","Outpatient Clinic","25 thru 34","Cocaine incl Crack","9"
"2007","Clinton","Outpatient","Outpatient Clinic","25 thru 34","Heroin","7"
"2007","Clinton","Outpatient","Outpatient Clinic","25 thru 34","Marijuana incl Hashish","37"
"2007","Clinton","Outpatient","Outpatient Clinic","25 thru 34","Other Opioids","30"
"2007","Clinton","Outpatient","Outpatient Clinic","18 thru 24","Alcohol","88"
"2007","Clinton","Outpatient","Outpatient Clinic","18 thru 24","All Others","1"
"2007","Clinton","Outpatient","Outpatient Clinic","18 thru 24","Cocaine incl Crack","8"
"2007","Clinton","Outpatient","Outpatient Clinic","18 thru 24","Heroin","12"
"2007","Clinton","Outpatient","Outpatient Clinic","18 thru 24","Marijuana incl Hashish","83"
"2007","Clinton","Outpatient","Outpatient Clinic","18 thru 24","Other Opioids","13"
