"event_type","organization_name","facility_name","direction","city","county","state","create_time","close_time","event_description","responding_organization_id","latitude","longitude"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-12T19:26:50.000","2018-12-12T22:26:49.000","Special event, concert on Madison Square Garden the Arena (Manhattan) from 7:30 P.M. until 10:30 P.M. Andrea Bocelli","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-12T16:56:50.000","2018-12-12T18:59:48.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 5:00 P.M. until 7:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-12T13:00:54.000","2018-12-12T22:15:50.000","Christmas spectacular at Radio City Music Hall (Manhattan) Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-12T10:56:53.000","2018-12-12T12:56:52.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 11:00 A.M. until 1:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-11T23:30:53.000","2018-12-11T23:47:48.000","Concert at The Beacon Theatre (Manhattan) Brett Eldredge Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-11T20:26:49.000","2018-12-11T23:30:53.000","Special event, concert on The Beacon Theatre (Manhattan) from 8:30 P.M. until 11:30 P.M. Brett Eldredge","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-11T19:56:49.000","2018-12-11T21:56:49.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 8:00 P.M. until 10:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-11T19:26:51.000","2018-12-11T22:30:49.000","Special event, concert on Madison Square Garden the Arena (Manhattan) from 7:30 P.M. until 10:30 P.M. Mumford & Sons","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-11T13:57:05.000","2018-12-11T15:56:51.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 2:00 P.M. until 4:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-10T19:56:54.000","2018-12-10T21:58:48.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 8:00 P.M. until 10:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T19:26:54.000","2018-12-10T22:26:59.000","Special event, concert on Madison Square Garden the Arena (Manhattan) from 7:30 P.M. until 10:30 P.M. Mumford & Sons","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-10T16:58:55.000","2018-12-10T18:56:56.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 5:00 P.M. until 7:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T15:42:53.000",,"Concert at The Beacon Theatre (Manhattan) Derek Hough, Thursday June 13th, 2019, 07:30 PM thru 10:30 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T15:38:53.000",,"Concert at The Beacon Theatre (Manhattan) David Gray, Tuesday June 4th, 2019, 07:00 PM thru 10:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T15:36:54.000",,"Concert at The Beacon Theatre (Manhattan) Yann Tiersen, Tuesday May 28th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T15:35:53.000",,"Concert at Madison Square Garden the Arena (Manhattan) Pink, Tuesday May 21st, 2019 thru Wednesday May 22nd, 2019 Tuesday/ Wednesday, 07:30 PM thru 10:30 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T15:34:57.000",,"Concert at The Beacon Theatre (Manhattan) Jessie James Decker, Saturday May 18th, 2019, 07:30 PM thru 10:30 PM","Madison Square Garden","40.780449","-73.981383"
"show","Madison Square Garden","Radio City Music Hall",,"New York","New York","NY","2018-12-10T15:33:57.000",,"Show at Radio City Music Hall in Manhattan (New York) Tyler Perry's Madea's Farewell Play Tour, Thursday May 16th, 2019, 07:00 PM thru 10:00 PM, Friday May 17th, 2019, 08:00 PM thru 11:00 PM, Saturday May 18th, 2019 thru Sunday May 19th, 2019, Saturday/Sunday, 03:00 PM thru 06:00 PM, Saturday May 18th, 2019, 08:00 PM thru 11:00 PM, Sunday May 19th, 2019, 07:30 PM thru 10:30 PM","Madison Square Garden","40.759956","-73.980458"
"show","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T15:30:16.000",,"Show at The Beacon Theatre (Manhattan) Jerry Seinfeld, Sunday May 5th, 2019, 07:00 PM thru 08:30 PM, Sunday May 5th, 2019, 09:30 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T15:27:52.000",,"Concert at The Beacon Theatre (Manhattan) Joan Baez, Wednesday May 1st, 2019, 07:30 PM thru 10:30 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T15:07:58.000",,"Concert at The Beacon Theatre (Manhattan) Nick Mason, Thursday April 18th, 2019 thru Friday April 19th, 2019 Thursday/ Friday, 07:30 PM thru 10:30 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T14:58:58.000",,"Concert at The Beacon Theatre (Manhattan) Dream Theater, Friday April 12th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T14:57:56.000",,"Special event at The Beacon Theatre (Manhattan) An Evening with the Clintons, Thursday April 11th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T14:54:58.000",,"Concert at The Beacon Theatre (Manhattan) Alexsandro Safina w/Victor Espinola & The Forbidden Saints, Tuesday April 9th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"wrestling","Madison Square Garden","Madison Square Garden",,,"New York","NY","2018-12-10T14:43:53.000",,"Wrestling at Madison Square Garden (Manhattan) new Japan Pro-Wrestling present: G1 Supercard, Saturday April 6th, 2019, 07:30 PM thru 10:30 PM","Madison Square Garden","40.75002","-73.99219"
"concert","Madison Square Garden","Radio City Music Hall",,"New York","New York","NY","2018-12-10T14:39:53.000",,"Concert at Radio City Music Hall in Manhattan (New York) Why Don't We, Friday April 5th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.759956","-73.980458"
"hockey game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T14:38:54.000",,"Hockey game at Madison Square Garden the Arena (Manhattan) Rangers vs. Blue Jackets, Friday April 5th, 2019, 07:00 PM thru 10:00 PM","Madison Square Garden","40.750127","-73.989876"
"show","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T14:37:56.000",,"Show at The Beacon Theatre (Manhattan) Jerry Seinfield, Thursday April 4th, 2019 thru Friday April 5th, 2019 Thursday/ Friday, 07:00 PM thru 08:30 PM, Thursday April 4th, 2019 thru Friday April 5th, 2019 Thursday/ Friday, 09:30 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"hockey game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T14:35:58.000",,"Hockey game at Madison Square Garden the Arena (Manhattan) Rangers vs. Senators, Wednesday April 3rd, 2019, 07:30 PM thru 10:30 PM","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-10T13:56:57.000","2018-12-10T15:56:52.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 2:00 P.M. until 4:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"show","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T13:34:06.000",,"Show at The Beacon Theatre (Manhattan) The Lightning Thief: The Percy Jackson Musical, Thursday March 28th, 2019 thru Saturday March 30th, 2019 Thursday/ Friday/ Saturday, 07:00 PM thru 10:00 PM, Saturday March 30th, 2019, 02:00 PM thru 05:00 PM, Sunday March 31st, 2019, 12:00 PM thru 03:00 PM, Sunday March 31st, 2019, 04:30 PM thru 07:30 PM","Madison Square Garden","40.780449","-73.981383"
"hockey game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T13:31:56.000",,"Hockey game at Madison Square Garden the Arena (Manhattan) Rangers vs. Blues, Friday March 29th, 2019, 07:00 PM thru 10:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T13:27:54.000",,"Concert at Madison Square Garden the Arena (Manhattan) Kizz, Wednesday March 27th, 2019, 07:30 PM thru 10:30 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Radio City Music Hall",,"New York","New York","NY","2018-12-10T13:25:56.000",,"Concert at Radio City Music Hall in Manhattan (New York), Monday March 25th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.759956","-73.980458"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T13:23:05.000",,"Concert at The Beacon Theatre (Manhattan) Gary Clark Jr., Thursday March 21st, 2019 thru Saturday March 23rd, 2019 Thursday/ Friday/ Saturday, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T13:19:56.000",,"Concert at Madison Square Garden the Arena (Manhattan) Fleetwood Mac, Monday March 11th, 2019, 08:00 PM thru 11:00 PM, Monday March 18th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.750127","-73.989876"
"hockey game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T13:19:56.000",,"Hockey game at Madison Square Garden the Arena (Manhattan) Rangers vs. Red Wings, Tuesday March 19th, 2019, 07:00 PM thru 10:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Radio City Music Hall",,"New York","New York","NY","2018-12-10T13:16:54.000",,"Concert at Radio City Music Hall in Manhattan (New York) Massive Attack, Friday March 15th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.759956","-73.980458"
"show","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T13:15:08.000",,"Show at The Beacon Theatre (Manhattan) Jerry Seinfeld, Thursday March 14th, 2019 thru Friday March 15th, 2019 Thursday/ Friday, 07:00 PM thru 08:30 PM, Thursday March 14th, 2019 thru Friday March 15th, 2019 Thursday/ Friday, 09:30 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T13:11:01.000",,"Concert at Madison Square Garden the Arena (Manhattan) Weezer & Pixies, Tuesday March 12th, 2019, 07:00 PM thru 10:00 PM","Madison Square Garden","40.750127","-73.989876"
"show","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T13:08:58.000",,"Show at The Beacon Theatre (Manhattan) The Monkees present The Mike & Micky Show, Saturday March 9th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T13:05:56.000",,"Concert at The Beacon Theatre (Manhattan) Little Feat, Friday March 8th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T13:03:11.000",,"Concert at Madison Square Garden the Arena (Manhattan) Elton John, Tuesday March 5th, 2019 thru Wednesday March 6th, 2019 Tuesday/ Wednesday, 08:00 PM thru 11:00 PM","Madison Square Garden","40.750127","-73.989876"
"show","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T13:00:55.000",,"Show at The Beacon Theatre (Manhattan) Patton Oswalt, Sunday March 3rd, 2019, 07:30 PM thru 10:30 PM","Madison Square Garden","40.780449","-73.981383"
"hockey game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T12:57:54.000",,"Hockey game at Madison Square Garden the Arena (Manhattan) Rangers vs. Capitals, Sunday March 3rd, 2019, 12:30 PM thru 03:30 PM","Madison Square Garden","40.750127","-73.989876"
"major event, concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T12:49:52.000",,"Concert and major event at The Beacon Theatre (Manhattan) John Mellencamp, Monday February 25th, 2019 thru Wednesday February 27th, 2019 Monday/ Tuesday/ Wednesday, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T12:48:58.000",,"Concert at Madison Square Garden the Arena (Manhattan) Disturbed, Monday February 25th, 2019, 07:30 PM thru 10:30 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T12:47:53.000",,"Concert at The Beacon Theatre (Manhattan) moe., Saturday February 23rd, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T12:47:01.000",,"Basketball game at Madison Square Garden the Arena (Manhattan) St. John's vs. Seton Hall, Saturday February 23rd, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T12:45:56.000",,"Concert at The Beacon Theatre (Manhattan) Scott Bradlee's Postmodern Jukebox, Thursday February 21st, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"show","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T12:42:55.000",,"Show at The Beacon Theatre (Manhattan) Schitt's Creek: Up Close & Personal, Monday February 18th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Radio City Music Hall",,"New York","New York","NY","2018-12-10T12:35:56.000",,"Concert at Radio City Music Hall in Manhattan (New York) El Gran Combo y La Sonora Poncena, Saturday February 16th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.759956","-73.980458"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T12:35:01.000",,"Concert at Madison Square Garden the Arena (Manhattan) Interpol, Saturday February 16th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T12:33:50.000",,"Concert at The Beacon Theatre (Manhattan) The 70's Soul Jam Valentines Concert, Saturday February 16th, 2019, 03:00 PM thru 06:00 PM, Saturday February 16th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"kids show/performance","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T12:31:51.000",,"Kids show/performance at Madison Square Garden the Theater (Manhattan) Seasame Street Live!, Friday February 15th, 2019, 11:00 AM thru 01:00 PM, Saturday February 16th, 2019 thru Sunday February 17th, 2019, Saturday/Sunday, 10:30 AM thru 12:30 PM, Saturday February 16th, 2019 thru Sunday February 17th, 2019, Saturday/Sunday, 02:00 PM thru 04:00 PM, Saturday February 16th, 2019 thru Sunday February 17th, 2019, Saturday/Sunday, 05:30 PM thru 07:30 PM","Madison Square Garden","40.749996","-73.988892"
"concert","Madison Square Garden","Radio City Music Hall",,"New York","New York","NY","2018-12-10T12:25:57.000",,"Concert at Radio City Music Hall in Manhattan (New York) Boyz II Men, Friday February 15th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.759956","-73.980458"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T12:24:53.000",,"Concert at Madison Square Garden the Arena (Manhattan) Billy Joel, Thursday February 14th, 2019, 08:00 PM thru 11:00 PM, Thursday March 21st, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T12:23:55.000",,"Concert at The Beacon Theatre (Manhattan) Gregory Porter, Thursday February 14th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T12:21:57.000",,"Show at Madison Square Garden the Arena (Manhattan) Westminster Kennel Club Dog Show, Monday February 11th, 2019, 07:30 PM thru 10:30 PM, Tuesday February 12th, 2019, 07:00 PM thru 10:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T12:18:57.000",,"Concert at The Beacon Theatre (Manhattan) Sharon Van Etten, Saturday February 9th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T12:17:53.000",,"Basketball game at Madison Square Garden the Arena (Manhattan) St. John's vs. Providence, Saturday February 9th, 2019, 12:00 PM thru 03:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-10T12:13:52.000",,"Concert at Radio City Music Hall (Manhattan) Hymn Sarah Brightman, Wednesday February 6th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T12:12:59.000",,"Concert at The Beacon Theatre (Manhattan) Dawes, Thursday December 5th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T12:12:58.000",,"Concert at The Beacon Theatre (Manhattan) Dawes, Thursday December 5th, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-10T12:12:08.000",,"Concert at The Beacon Theatre (Manhattan) Dariush, Saturday February 2nd, 2019, 08:00 PM thru 11:00 PM","Madison Square Garden","40.780449","-73.981383"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T11:58:59.000","2018-12-30T18:15:50.000","Show at Madison Square Garden the Theater (Manhattan) Event Dr. Seuss' How the Grinch Stole Christmas! The Musical detail page Dr. Seuss' How the Grinch Stole Christmas! The Musical Not currently scheduled","Madison Square Garden","40.749996","-73.988892"
"show","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T11:57:57.000","2018-12-26T20:16:08.000","Show at Madison Square Garden the Theater (Manhattan) Event Dr. Seuss' How the Grinch Stole Christmas! The Musical detail page Dr. Seuss' How the Grinch Stole Christmas! The Musical Not currently scheduled","Madison Square Garden","40.749996","-73.988892"
"hockey game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T11:51:54.000","2018-12-10T11:53:01.000","Hockey game at Madison Square Garden the Arena (Manhattan) Rangers vs. Blue Jackets, Thursday December 27th, 2018, 07:00 PM thru 10:00 PM","Madison Square Garden","40.750127","-73.989876"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-10T11:49:56.000","2018-12-27T15:46:11.000","Basketball game at Madison Square Garden the Arena (Manhattan) Harlem Globetrotters Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-10T10:56:49.000","2018-12-10T12:57:05.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 11:00 A.M. until 1:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-09T23:00:51.000","2018-12-09T23:15:48.000","Concert at The Beacon Theatre (Manhattan) Maxwell Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-09T19:58:48.000","2018-12-09T22:56:47.000","Special event, concert on The Beacon Theatre (Manhattan) from 8:00 P.M. until 11:00 P.M. Maxwell","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-09T17:00:49.000","2018-12-09T18:59:47.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 7:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-09T14:06:50.000","2018-12-09T16:01:47.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 4:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-09T11:26:48.000","2018-12-09T13:26:49.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 11:30 A.M. until 1:30 P.M.","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-09T11:00:48.000","2018-12-09T22:16:47.000","Christmas spectacular at Radio City Music Hall (Manhattan) Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-09T10:56:47.000","2018-12-09T14:56:58.000","Special event, basketball game on Madison Square Garden the Arena (Manhattan) from 11:00 A.M. until 3:00 P.M. Holiday Festival: Columbia vs. Iona & St. John's vs. Princeton","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-09T08:57:48.000","2018-12-09T10:56:47.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 9:00 A.M. until 11:00 A.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-08T19:57:10.000","2018-12-08T22:56:17.000","Special event, concert on The Beacon Theatre (Manhattan) from 8:00 P.M. until 11:00 P.M. Cyndi Lauper & Friends: Home for the Holidays","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-08T17:57:09.000","2018-12-08T21:01:09.000","Special event, boxing on Madison Square Garden the Theater (Manhattan) from 6:00 P.M. until 9:00 P.M. Lomachenko vs. Pedraza","Madison Square Garden","40.749996","-73.988892"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-08T16:30:11.000","2018-12-08T18:27:08.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 4:30 P.M. until 6:30 P.M.","Madison Square Garden","40.759902","-73.980393"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-08T15:01:18.000","2018-12-08T15:16:08.000","Basketball game at Madison Square Garden the Arena (Manhattan) Citi Hoops Classic - Seton Hall vs. Kentucky Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-08T11:27:09.000","2018-12-08T13:30:15.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 11:30 A.M. until 1:30 P.M.","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-08T11:01:09.000","2018-12-09T00:15:11.000","Christmas spectacular at Radio City Music Hall (Manhattan) Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-08T08:58:09.000","2018-12-08T10:57:08.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 9:00 A.M. until 11:00 A.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-07T21:57:12.000","2018-12-07T23:58:08.000","Special event, race on Radio City Music Hall (Manhattan) from 10:00 P.M. until 11:59 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-07T19:27:09.000","2018-12-07T21:27:10.000","Special event, race on Radio City Music Hall (Manhattan) from 7:30 P.M. until 9:30 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-07T13:59:12.000","2018-12-07T15:57:13.000","Special event, race on Radio City Music Hall (Manhattan) from 2:00 P.M. until 4:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"race, christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-07T13:01:11.000","2018-12-08T00:15:09.000","Race and Christmas spectacular at Radio City Music Hall (Manhattan) Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-06T22:01:08.000","2018-12-06T22:16:07.000","Concert at Madison Square Garden the Arena (Manhattan) Bape Heads Show Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-06T22:01:08.000","2018-12-06T22:16:07.000","Concert at The Beacon Theatre (Manhattan) Christmas on Broadway with David Jeremiah Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2018-12-06T18:57:08.000","2018-12-06T21:58:07.000","Special event, concert on Madison Square Garden the Arena (Manhattan) from 7:00 P.M. until 10:00 P.M. Bape Heads Show","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-06T16:57:07.000","2018-12-06T18:57:08.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 5:00 P.M. until 7:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-06T13:57:10.000","2018-12-06T16:01:08.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) from 2:00 P.M. until 4:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-06T13:01:10.000","2018-12-06T22:16:07.000","Christmas spectacular at Radio City Music Hall (Manhattan) Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2018-12-05T11:07:13.000","2018-12-05T12:57:10.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 1:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2018-12-04T23:01:11.000","2018-12-04T23:18:06.000","Concert at The Beacon Theatre (Manhattan) Rufus Wainwright Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
