"shortcode","indicator","title","headline","summary","bonus"
"T11T12B","Transit Ridership","Local Focus","After several years of robust growth, ridership growth on both BART and Caltrain slowed in 2016.","In 2016, BART and Caltrain set records for average daily ridership. Caltrain ridership grew just 1.5 percent year-over-year, however, after climbing by 6 percent to 17 percent annually over the previous five years. Since 1991, Caltrain recorded a daily ridership increase of more than 200 percent, while BART ridership grew by more than 76 percent. For both operators, ridership growth since the end of the Great Recession has occurred despite only limited expansion to service hours over the same time period.","It's a different story for bus operators, however. Though bus ridership has rebounded slightly in the last few years, most agencies have seen significant per-capita declines in ridership over the last few decades. While some of these declines are a result of service cuts, ridership has declined at an even faster rate. AC Transit, VTA and SamTrans all posted per-capita ridership declines of 30 percent to 40 percent since 1991. San Francisco Muni, which provides nearly half of all transit trips in the region, registered an 11 percent decline in per-capita bus ridership in the same period. However, the recent population and jobs boom in San Francisco has had a positive impact on Muni ridership with per-capita boardings increasing markedly in 2016 for not only light rail but also for its bus services."
"T11T12C","Transit Ridership","National Context","After adjusting for population growth, only four of the ten major metros in the United States saw real growth in transit ridership in 2016.","Per-capita transit ridership trended upward in 2016 in Houston, Philadelphia, the Bay Area and New York, but stayed flat or declined in all other large metros. Annual bus boardings in Miami and Los Angeles continued to decline, causing overall per-capita transit ridership in both metros to drop for the second year in a row. Washington - which ranks second among the major U.S. metros for per-capita transit ridership - had 6 percent fewer transit boardings per-capita in 2016 as both bus and rail ridership continued their long-term decline. Ridership loss in 2016 was particularly steep in the nation's capital as major maintenance work disrupted service on the Area's heavy rail system, causing many rail passengers to switch modes.","With the key exception of New York, all of the nation's top metro areas have seen a decline in per-capita ridership since the end of the recession. New York is the only metro area to see significant long-term gains in ridership, with the average resident now boarding transit nearly 42 percent more often than in 1991. Benefiting from reinvestment in aging infrastructure, booming residential and commercial development in the urban core, and improved safety for riders at all times of day, New York has been the core engine of transit ridership growth not only in the Northeast but for the entire United States."
"T13A","Transit Cost-Effectiveness","Regional Performance","The Bay Area has stabilized transit operating costs and is also relying on larger fare contributions from riders.","Although per-rider operating costs ticked slightly upward in 2015, transit cost-effectiveness has been relatively stable over the last decade-plus. Combined with rising revenues from increased fares, the subsidy required to operate service (net cost per boarding) actually declined by 17 percent between 2003 and 2015. Booming ridership on higher-fare systems like Caltrain and BART has contributed to this trend.","Muni remained the regional leader for lowest total operating cost per boarding in 2015, although costs ticked very slightly upwards in the last few years. When it comes to net operating cost per boarding, BART and Caltrain have made the greatest strides in recent years. Both systems saw nearly 70 percent declines in the past dozen years, reflecting surging ridership on both systems. BART riders paid $3.43 out of each $4.29 in total cost per boarding, requiring only 86 cents in operating subsidy, whereas on systems like SamTrans and VTA it was around $1.00 out of $7.00, requiring $6.00 in operating subsidy in 2015."
"T13B","Transit Cost-Effectiveness","National Context","High costs put the Bay Area in the middle of the pack when it comes to transit cost-effectiveness.","The Bay Area ranks fourth among the 10 largest U.S. metro areas for its transit systems' average operating cost per passenger boarding and net cost per boarding, despite relatively high fares across the region which contribute to relatively strong farebox recovery. Due in large part to very high ridership numbers, the New York metro Area's transit network is by far the nation's most cost-effective. The Bay Area's middling transit cost-effectiveness rankings are largely the result of the region's high operating costs.","While the Bay Area's transit system is by no means the most cost-effective in America, transit operators in Dallas and Houston experience even higher operating costs per boarding. Reflecting their relatively transit-incompatible service areas - and a greater share of low-income or transit-dependent riders - these systems have net operating costs per boarding that are 60 to 85 percent higher than the Bay Area."
"T14T15A","Daily Miles Traveled","Regional Performance","Per-capita miles traveled have remained relatively stable for the last decade, even as the region's population grew by more than a half-million people.","Although the number of daily miles logged by vehicles in the Bay Area declined during the Great Recession, daily miles traveled has spiked since 2010. The region has surpassed previous records for this indicator with vehicle miles traveled now totaling 172 million on a typical day. On a per-capita basis, daily travel in the Bay Area has stabilized since 2005 at approximately 23 miles per person. This suggests that recent growth in total mileage is primarily driven by population growth rather than longer travel distances.","At around 30 miles per resident, the North Bay counties of Marin and Solano had the highest average daily vehicle travel of the nine Bay Area counties in 2015. For Marin County, this figure represents a reduction from a daily VMT average that ran in the 30-plus range throughout the preceding decade. Conversely, at just 10 miles, San Francisco has by far the lowest VMT per capita."
"T14T15B","Daily Miles Traveled","National Context","The Bay Area's per-capita miles traveled is in the middle of the pack nationally.","Bookended by the metro areas of New York and Philadelphia on the low end and Atlanta and Dallas on the high end, the San Francisco Bay Area finds itself in the middle of the pack in terms of daily miles traveled. As of 2015, the latest year for which figures are available, the Bay had the fifth-lowest level of average daily driving. Surprisingly, the Bay Area is virtually tied with Los Angeles for per-capita miles traveled, belying the latter metro's auto-oriented reputation.",
"T7A","Time Spent in Congestion","Regional Performance","Traffic congestion is outpacing regional economic growth.","While there are more transportation alternatives than ever before, today's congestion is worse than what was experienced during previous economic booms. Since the peak of the dot-com boom in 2000, per-commuter congested delay increased by about 65 percent while population and jobs grew by 15 percent and 12 percent, respectively. Commuters are likely also experiencing delays on arterials and local roads, although there is insufficient data to quantify these trends.",
"T16A","Street Pavement Condition","Regional Performance","The regional average PCI score held steady at 67 in 2018, with roads in the region rated as fair overall.","Regionwide, street pavement conditions generally have been stable since 2003, the first year data were collected. Since then, the average PCI score in the Bay Area has ranged from 63 to 67, putting our local streets and roads in “fair” condition. While local governments continue to work to improve their pavement condition, aging infrastructure remains a challenge for the region.","While pavement conditions across the region largely have been stable in recent years, performance gains are more evident at the county level. San Francisco and Marin counties had the biggest improvements in PCI from 2010 to 2018, gaining eight and six points, respectively. Notably, after three years in which pavement condition in all counties either improved or held steady, Napa and Sonoma counties experienced one point declines in PCI in 2018. Whether due to direct damage or lack of investment, this decline may be linked to the October 2017 North Bay wildfires."
"T16B","Street Pavement Condition","Regional Distribution","Pavement condition in most cities has changed only marginally over the past decade.","The majority of Bay Area cities and towns have seen minimal shifts in their pavement conditions over the past 10 years. For example, many of the region’s most populous cities – including San Jose, Oakland, Fremont and Hayward – have only shifted by a few PCI points over the past decade. Yet there have also been some success stories, particularly in smaller suburban jurisdictions like El Cerrito, Orinda and Woodside.",
"T16C","Street Pavement Condition","Local Focus","Pavement conditions vary widely from city to city.","Close to three-quarters of Bay Area cities have pavement rated as fair or good (PCI score between 60 and 79), including the region’s two largest cities – San Jose and San Francisco. In total, 74 percent of the region’s population lives in jurisdictions with fair or good pavement, with another 6 percent living in places with pavement in excellent condition (PCI score of 80 or higher). Notable exceptions include the region’s third most populous city, Oakland, along with its neighbors Berkeley and San Leandro – all of which have “at risk” PCIs between 50 and 59.","North Bay communities dominate the list of Bay Area communities with the lowest PCI scores. Among these are Larkspur, Petaluma, Vallejo and Sebastopol. Some of the region’s smoothest roads can be found in East Bay cities such as Brentwood, Dublin and El Cerrito. Not surprisingly, superior pavement conditions are often found in newer communities, where many streets were constructed in the last 20 years or so, as well as in jurisdictions that have passed funding measures aimed at road rehabilitation."
"T17A","Highway Pavement Condition","Regional Performance","While still better than past decades, Bay Area highway pavement conditions have gotten worse since 2013.","The percentage of Bay Area highway lane-miles with pavement in distressed condition increased from 21 percent in 2013 to 25 percent in 2015, but this remains 10 percentage points lower than the level registered nearly two decades ago. The recent dip in the regional highway pavement quality is attributed mainly to deterioration on the heavily-traveled I-580 and I-880 corridors in Alameda County. As state and local agencies rehabilitate and reconstruct roads in the most distressed conditions, highway segments across the region continue to deteriorate due to increasing age, traffic and unfavorable weather conditions.","Over the past decade, our region has benefited from pavement improvement projects such as those along Interstate 80 and U.S. Highway 101 funded by the 2006 Proposition 1B bond measure and the 2009 federal stimulus package. With the passage of Senate Bill 1, which is forecast to generate billions more in funding for highway repairs, the Bay Area is well positioned to make further progress on this metric in the years to come."
"T17B","Highway Pavement Condition","Local Focus","Pavement preservation for the region's busiest freeways has been prioritized over other state highways.","The Bay Area's best highway pavement conditions generally are found on major freeways, with Interstates 80 and 280 as well as U.S. 101 standing out in particular. These highways have among the highest traffic volumes of any Bay Area roadway. Pavement quality is significantly lower on many non-freeway routes, with 57 percent of the 231 lane-miles on State Route 82 (El Camino Real) and 38 percent of State Route 1 in distressed condition.","The Bay Area's smoothest highways generally are found in suburban portions of the region - in Contra Costa, Santa Clara and Solano counties in particular. Heavy use of urban freeways in San Francisco has resulted in pavement conditions far worse than other Bay Area counties. Though San Francisco routes account for just 4 percent of all distressed highway pavement in the region, 39 percent of the highway lane-miles in the city are in poor shape."
"T18A","Bridge Condition","Regional Performance","Bay Area bridge conditions have significantly improved over the past decade.","Bay Area bridges and overpasses are in their best shape since 1992 - the earliest year on record - thanks to substantial efforts to improve the seismic and structural safety of these critical facilities. Poor bridge conditions hit a peak in 2004 when nearly one-third of the Bay Area's bridges were identified as structurally deficient. Over the past 12 years, seismic retrofit programs on highway bridges as well as upgrades to elevated freeway structures helped the region reverse that trajectory. As a result, the share of bridges flagged as deficient fell by a remarkable 25 percentage points - and stood at just 7 percent as of 2016.",
"T18B","Bridge Condition","Local Focus","While most Bay Area counties have seen improved bridge and overpass conditions over the last decade, in recent years San Francisco has experienced the greatest progress.","The share of structurally deficient bridges and overpasses in San Francisco County in 2016 are at an all-time recorded low. Numerous structural repairs were made between 2012 and 2014 and the share of structurally deficient deck area fell by nearly 70 percent in that two-year period. Sonoma, Solano, Contra Costa and Alameda counties have also seen improvements over the past decade, though the rate of repair has slowed considerably in the last four years. In Alameda and Contra Costa counties, the seismic retrofits of those counties' toll bridges have contributed to their strong performance.",
"T18C","Bridge Condition","National Context","As a result of significant investments, the Bay Area no longer has the greatest share of structurally deficient bridges of any major metro area.","Overall, every metro area except for Miami has seen improvements in bridge condition since 2000. Having reduced its share of structurally deficient bridge deck area by 25 percentage points since 2005, the Bay Area finds itself in the middle of the pack of the nation's top 10 metro areas for bridge condition. New York now claims the bottom rung for worst bridge condition, with structurally deficient bridge deck area shares of 11 percent. While the Bay Area had seen by far the largest gains, Los Angeles has also made notable progress over the last four years.","Metro areas in the South generally have the fewest structurally deficient bridges - Houston, Miami, Atlanta and Dallas all have deficient shares below 3 percent. This trend reflects the fact that these regions, due to their recent growth, generally have newer infrastructure and many have fewer geographical features requiring this type of infrastructure."
"T19A","Transit Asset Condition","Regional Performance","While the vast majority of the Bay Area's rail guideway is in good condition, over half of regional rail vehicles have surpassed their useful life.","Transit asset condition performance varies widely in the Bay Area. Rail operators have excelled in maintaining tracks, with less than two percent of all rail mileage impacted by speed restrictions. Condition of revenue vehicles, or the vehicles that provide service to passengers, varies by type of service. For example, none of the Bay Area's light rail vehicles are past their useful life, while 50 to 80 percent of longer-distance service-providing commuter and heavy rail vehicles are. With new BART trains already in service and plans for electric Caltrain locomotives to debut in 2022, regional performance in this area is expected to improve in future years.","The maintenance of transit systems may be less visible to the passenger's eye, but assets that support these activities are critical to maintaining quality service. Based on federal performance measures, nearly a quarter of the Bay Area's maintenance facilities are deemed to be in poor or failed condition. Among major transit providers, BART's maintenance facilities are in the best condition, with just ten percent rated as poor or failed. Meanwhile, Caltrain and Golden Gate Transit report that 75 and 85 percent of their facilities rate as poor or failed, respectively."
"T19B","Transit Asset Condition","Local Focus","Maintaining transit assets in good condition is a challenge for agencies large and small.","All Bay Area transit providers reported at least one asset category in which their share of obsolete assets was higher than the regional average. Of the six largest transit operators, Caltrain is a prime example of the region's aging infrastructure. While Caltrain has no track mileage restrictions, its share of revenue vehicles, non-revenue vehicles, and facilities deemed obsolete are all well above the regional average.","Muni's 2017 debut of new light rail vehicles represented the system's first new light rail vehicles in 14 years. These vehicles will be used to expand service through the Central Subway and to replace aging vehicles in the years ahead. Through regular fleet replacement, Muni has maintained the lowest share of revenue vehicles past their useful life of all major operators in the Bay Area, despite having nearly twice as many vehicles as the next largest operator."
"T1T2A","Commute Mode Choice","Regional Performance","2018 saw the share of automobile-based commuting decline in the Bay Area for the eighth year in a row.","Regional mode shares have been changing for the first time in decades. While three-quarters of residents still drive to work on a typical workday, the share of residents making this choice has declined by over 7 percentage points since 2000. This trend has accelerated in recent years, powered primarily by growth in public transit and active modes like walking and biking.","Transit mode shares increased by 2 percentage points in the last decade – the first time this share has markedly increased in more than five decades. Hovering at 12 percent over the past few years, the share of Bay Area public transit commutes is at its highest level since 1970. Walking and biking to work have also become more popular, especially in San Francisco where active transportation has posted the greatest gains in recent years."
"T1T2B","Commute Mode Choice","Regional Distribution","Shifts in regional mode choice have largely been driven by changing commute behaviors in four specific counties.","While commuting patterns have been relatively stable over time in the North Bay and South Bay, this has not been the case elsewhere. In Alameda, Marin, San Francisco and San Mateo counties, the share of residents driving to work has dropped by four to seven percentage points since 2008. Many residents in these counties commute to jobs in San Francisco, where an economic boom has added just under 200,000 new jobs during this period. To avoid increasingly congested freeways and limited parking, the bulk of these commuters shifted to public transit – boosting BART and Caltrain ridership to record levels.","While Contra Costa County has not experienced changes as dramatic as those seen in other Bay Area counties in recent years, county residents have made consistent and significant shifts in their commute choices over the long term. Since 1960, the share of auto commutes has dropped six percentage points while the share of transit commutes has increased by the same amount; this shift was due in large part to the construction and expansion of the BART system across the county."
"T1T2C","Commute Mode Choice","Local Focus","San Francisco and inner East Bay communities lead the region in commuting by public transit.","At 34 percent in 2018, San Francisco remains the regional leader in the percentage of residents who take transit to work, which includes both public options like Muni and BART as well as employer-provided shuttles. Adding in walking, bicycling and telecommuting, we find that 60 percent of San Franciscans get to work each day without an automobile, a strikingly high mode share for a U.S. city. At the same time, commuters from some central Bay Area cities are outpacing other large urban centers in using transit to get to their jobs. Residents of East Bay cities like Albany, Emeryville, El Cerrito, and Berkeley have transit mode shares even higher than much larger urban centers like San Jose and Oakland.",
"T1T2D","Commute Mode Choice","National Context","Only New York has a greater share of commuters who choose to leave the car at home.","More than one-quarter of Bay Area residents choose non-auto modes to get to work, slightly more than Washington, D.C. or Chicago. Only New York, where just half of commuters drive alone each day, significantly outperforms the Bay Area in this regard. The Bay Area performs similarly for other non-automobile modes, ranking fourth for transit commuters, second for walk commuters, and first for bike commuters.","In Miami, Atlanta, Dallas and Houston, approximately 80 percent of residents drive alone to work each day. While the data indicate substantial differences between the Bay Area and these Sunbelt metros, the reality is a bit more complex. The South Bay actually has mode shares quite similar to Miami or Atlanta, due in part to its rapid development in the era of the automobile. Meanwhile, San Francisco and other core cities have mode shares that more closely resemble New York."
"T3T4A","Commute Time","Regional Performance","Commute times have continued to increase, with the average Bay Area commute taking 31 minutes in 2018.","Across all modes, the average Bay Area commute takes longer than ever before and now lasts over 32 minutes door-to-door. Increasing congestion and longer-distance commutes to job centers in San Francisco and Silicon Valley have contributed to this trend. Importantly, how someone chooses to get to work affects their commuting time. Commuters that drive alone spent 30 minutes getting to work, while those taking public transit spent nearly twice as long, at 51 minutes.","Longer transit commute times are not surprising considering nearly two-thirds of transit commuters work in San Francisco. Crowding on Muni and longer trip distances for on BART and Caltrain for workers residing outside of San Francisco make it difficult to get to work under 30 minutes. This results in above-average travel times for transit users. Since 2008, the share of transit commutes longer than an hour each way has increased by 20 percent."
"T3T4B","Commute Time","Regional Distribution","While the majority of Bay Area residents have reasonable commute times, 15 percent have extreme commutes – lasting more than one hour each way.","While more than half of workers across the region have an average commute of under 30 minutes, commuting times vary widely based on where people live and work, and how they travel. Across the region, 15 percent of all commutes lasted longer than an hour in 2018 – an increase of 5 percent since 2008. Contra Costa County residents lead the pack with nearly one in five commuters traveling over one hour each way, though Alameda and Solano counties are also home to sizeable shares of extreme commuters.",
"T3T4C","Commute Time","Local Focus","Commuters living in Contra Costa County spend significantly more time getting to work than residents of other counties.","The five cities with the longest average commute time in 2018 – Antioch, Brentwood, Pittsburg, Hercules, and Oakley – are all located in Contra Costa County. Residents of these cities each took an average of 40 minutes or more to get to work, with transit commutes stretching to well over an hour each way. Commute time trends in these communities illustrate the impact of the regional jobs-housing imbalance, with many residents commuting to distant job centers in San Francisco and Silicon Valley.","With commute times averaging less than 22 minutes, residents of cities in Napa and Sonoma counties – including Calistoga, St. Helena, Napa, Healdsburg and Santa Rosa – have the fastest commutes in the region, influenced in part by shorter commute distances and less pervasive congestion. These cities are joined by several jobs-rich communities in Silicon Valley such as Mountain View, Palo Alto, Santa Clara, Menlo Park and Los Altos where residents spend under 23 minutes getting to work each day."
"T3T4D","Commute Time","National Context","When it comes to average commute time, the Bay Area falls in the middle of the pack among major metro areas.","The nation’s major metros all have similar commute times, ranging from 27 to 36 minutes. In 2010, the Bay Area ranked 2nd for fastest commutes, but since then the region has seen the largest increase in commute time among major metros, falling to 7th place in 2018. Enduring traffic congestion, a relatively high transit mode share, and growing distances for auto and transit commuters alike have all fueled the Bay Area’s increase in commute time in comparison to our major U.S. metro area peers.","Dallas and Houston have the quickest commute times, while commuters in New York and Washington, D.C. spend the most time getting to work. In New York, the high percentage of commuters on public transit increases the overall commute time to more than 53 minutes each day. In Washington, D.C., transit commutes are among the fastest, but solo drivers and carpoolers have the longest commute times of all metro areas."
"T5A","Commute Patterns","Local Focus","While more than half of all Bay Area residents work in the county where they live, San Francisco and Silicon Valley continue to import workers from other communities, primarily in the East Bay.","The Bay Area’s dynamic economy and transportation system provide workers access to jobs throughout the region’s 7,000-square-mile area. Although many people travel across county borders as part of their commute, nearly 60 percent work and live in the same county. In Santa Clara County, 87 percent stay in-county – the highest in the Bay Area – with its numerous job centers also attracting thousands of commuters from outside of the nine-county Bay Area. By contrast, four in ten Contra Costa County residents commute to neighboring counties for work.","San Francisco leads the Bay Area in attracting the most workers from outside its boundaries, with a net inflow of more than 200,000 commuters each day. Santa Clara County follows with a net inflow of 120,000 commuters each day. Both counties attract workers from suburban areas, particularly San Mateo and Alameda counties. In addition to commute patterns within the nine counties, the region experiences a net inflow of an additional 120,000 commuters from outside the Bay Area each day."
"T6A","Traffic Volumes at Regional Gateways","Regional Performance","The region’s strong economy and high housing costs have contributed to a spike in traffic from neighboring counties.","The Great Recession had a profound effect on interregional traffic volumes, halting two decades of steady growth. Up until 2006, the Bay Area witnessed significant growth in traffic entering from neighboring counties, contributing to regional congestion challenges. The recession reversed this trend from 2006 through 2012, but the resurgent Bay Area economy has since powered growth in traffic for five years in a row, pushing gateway volumes past their pre-Recession peak in 2006 and to new highs in 2017.","Interregional traffic volumes have remained constant or steadily grown over time at four of the top five regional gateways. The one exception to this trend is Interstate 205/Interstate 580, which connects San Joaquin County to Alameda County. Traffic volumes on this corridor continue to vary based on the megaregional housing and jobs markets. Interregional volumes increased dramatically in the early 2000s alongside the real estate boom in San Joaquin County, then dipped sharply during the economic downturn that started in 2008."
"T7B","Time Spent in Congestion","Local Focus","Bay Area freeway congestion is worst in the evenings, with each of the top ten most congested corridors experiencing delay in the evening peak.","While congestion only generates a few minutes of delay for the average commuter, commuters in a handful of high-demand corridors experience far worse conditions. The top ten most congested segments constitute nearly half of all regional freeway congestion, with just the top two segments along the Bay Bridge corridor constituting 16 percent all Bay Area traffic congestion. While congestion on other corridors in the region mirrors typical commute patterns, the Bay Bridge is affected by congestion for long periods throughout the day.","Over three-quarters of all congested delay on the Bay Area's freeway network occurs in Alameda, Contra Costa and Santa Clara counties. Congestion in these counties remained stable between 2016 and 2017, with total hours of vehicle delay decreasing by about two percent in Contra Costa County and increasing at roughly the same rate in San Francisco."
"T8A","Miles Traveled in Congestion","Regional Performance","While congestion has doubled over the past decade, it affects only a fraction of miles driven on regional freeways.","Congestion remained at record-high levels in 2016, with six percent of freeway miles driven affected by traffic congestion. This trend has been driven by worsening conditions at long-standing regional bottlenecks on freeways crisscrossing San Francisco, the East Bay and the South Bay. While past years have seen significant annual growth in congested miles traveled, traffic congestion did not notably get worse in 2016 compared to the previous year, despite a booming economy and corresponding growth in jobs and population. And, as this data makes clear, the effects of regional traffic congestion are more limited in extent than some drivers might think: 94 percent of miles are driven in uncongested conditions.","For the second year in a row, San Francisco topped the list of the region's counties with the greatest share of miles driven in congestion. At 9.5 percent in 2016, it continues to exceed congestion levels in nearby Alameda County, which has historically been the most congested in the Bay Area. The latest data for these counties, when considered alongside those of neighboring counties, reflect slower freeway speeds and increasing congestion in the urban core. On the other hand, in the more northerly counties of Sonoma, Napa and Solano, drivers spend very little time in congested conditions. These counties have seen little-to-no growth in congestion over the past decade."
"T9A","Travel Time Reliability","Regional Performance","Despite increased congestion in the region, travel time reliability on Bay Area freeways remains remarkably consistent.","In 2016, travel time reliability on Bay Area highways shifted slightly, with the morning peak period becoming a bit more reliable while the evening peak period became less so. This is due in part to rising congestion, especially in the evening peak, which results in less consistent travel times. Despite these diverging trends, however, travel time reliability as measured by buffer time index has remained similar since 2010. During peak periods over the past half-decade, a driver with a 30-minute typical commute would need to leave approximately 11 minutes early to be confident of an on-time arrival. Reliability has remained largely stable even as traffic congestion has increased (up 60 percent since 2000, as measured by congested delay per commuter). In many parts of the region, heavily traveled corridors continue to be ""reliably congested,"" - providing consistent travel times even in near-gridlock conditions.",
"T9B","Travel Time Reliability","Local Focus","Morning commuters on State Route 242 and evening commuters on State Route 92 experience the most unreliable travel times in the region.","Daily travel time reliability patterns for individual freeway segments stay surprisingly consistent year after year. State Route 242, for instance, has ranked as the Bay Area's most unpredictable freeway corridor during the morning peak period every year since 2010. This means if your morning commute takes you along southbound State Route 242 in eastern Contra Costa County, you should expect the unexpected. With a buffer time index of 1.16 in 2016, drivers should plan eight extra minutes to travel the short 3.4-mile segment from State Route 4 to Interstate 680. Similar conditions exist on eastbound State Route 92 in San Mateo County during the evening peak. Unpredictable traffic backups from the San Mateo-Hayward Bridge and the US-101 interchange make this freeway segment the most unreliable drive in the Bay Area on weekday evenings.","Shifts in the annual buffer time indices for specific freeway segments do reflect some of the changing traffic problems in our region. For example, the 2016 evening commute on eastbound Interstate 80 and eastbound State Route 4 had markedly more unreliable travel times. These segments linking eastern Contra Costa County, Solano County and the Sacramento region to Bay Area job centers grew more unreliable due to the combination of increased traffic volumes and ongoing highway construction projects."
