"nopd_item","type_","typetext","priority","initialtype","initialtypetext","initialpriority","mapx","mapy","timecreate","timedispatch","timearrive","timeclosed","disposition","dispositiontext","selfinitiated","beat","block_address","zip","policedistrict","location"
"I1615517","103","DISTURBANCE (OTHER)","1A","103","DISTURBANCE (OTHER)","1A","3667080","533727","2017-09-13T10:09:33.000","2017-09-13T10:11:07.000","2017-09-13T10:23:01.000","2017-09-13T10:45:59.000","GOA","GONE ON ARRIVAL","N","2U04","032XX S Carrollton Ave","70125","2","(29.96199622, -90.11352725)"
"I1615717","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3660628","526733","2017-09-13T10:12:38.000",,"2017-09-13T10:12:38.000","2017-09-13T10:32:28.000","NAT","Necessary Action Taken","Y","2D01","S Carrollton Ave & Saint Charles Ave","70118","2","(29.94295111, -90.13413216)"
"I1615817","67","THEFT","1E","62","SIMPLE BURGLARY","1E","3674356","535708","2017-09-13T10:13:48.000","2017-09-13T11:10:39.000","2017-09-13T11:15:48.000","2017-09-13T13:03:36.000","RTF","REPORT TO FOLLOW","N","1L01","029XX Canal St","70119","1","(29.96722627, -90.09048247)"
"I1615917","21","COMPLAINT OTHER","2A","21","COMPLAINT OTHER","2A","3688207","539501","2017-09-13T10:13:50.000","2017-09-13T10:15:12.000","2017-09-13T10:18:48.000","2017-09-13T10:48:29.000","NAT","Necessary Action Taken","N","5G03","019XX Port St","70117","5","(29.97723677, -90.04660697)"
"I1616017","107","SUSPICIOUS PERSON","1A","107","SUSPICIOUS PERSON","2A","3692765","536913","2017-09-13T10:14:28.000",,,"2017-09-13T11:14:35.000","DUP","DUPLICATE","N","5D03","015XX France St","70117","5","(29.9699785, -90.03230554)"
"I1616117","21","COMPLAINT OTHER","2A","21","COMPLAINT OTHER","1H","3661590","530614","2017-09-13T10:18:23.000","2017-09-13T10:19:07.000","2017-09-13T10:22:19.000","2017-09-13T10:26:56.000","GOA","GONE ON ARRIVAL","N","2K02","Birch St & Leonidas St","70118","2","(29.95359544, -90.1309679)"
"I1616217","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3700392","552806","2017-09-13T10:18:30.000","2017-09-13T10:18:30.000","2017-09-13T10:18:37.000","2017-09-13T11:49:51.000","NAT","Necessary Action Taken","N","7C04","069XX Chef Menteur Hwy","70126","7","(30.01343994, -90.00763714)"
"I1616317","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3673714","527000","2017-09-13T10:19:22.000","2017-09-13T10:24:38.000",,"2017-09-13T10:59:16.000","DUP","DUPLICATE","N","6I02","S Claiborne Ave & 3rd S","70125","6","(29.94330301, -90.09280856)"
"I1616417","58","RETURN FOR ADDITIONAL INFO","1G","58","RETURN FOR ADDITIONAL INFO","1G","3712821","558089","2017-09-13T10:19:53.000","2017-09-13T10:19:53.000","2017-09-13T10:19:58.000","2017-09-13T11:40:27.000","NAT","Necessary Action Taken","N","7I01","101XX Dwyer Rd","70127","7","(30.02756361, -89.96817036)"
"I1616517","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3680235","532383","2017-09-13T10:20:05.000","2017-09-13T10:20:29.000","2017-09-13T10:20:05.000","2017-09-13T10:26:43.000","NAT","Necessary Action Taken","Y","1E01","Bienville St & Basin St","70112","1","(29.95790902, -90.07203328)"
"I1616617","67A","AUTO THEFT","0A","67A","AUTO THEFT","1B","3709087","557310","2017-09-13T10:20:14.000","2017-09-13T12:29:46.000","2017-09-13T12:30:11.000","2017-09-13T13:39:59.000","RTF","REPORT TO FOLLOW","N","7R05","051XX Bundy Rd","70127","7","(30.02554328, -89.97999844)"
"I1616717","21","COMPLAINT OTHER","1A","21","COMPLAINT OTHER","1A","3678648","536463","2017-09-13T10:21:35.000","2017-09-13T11:22:32.000","2017-09-13T11:34:02.000","2017-09-13T12:27:32.000","NAT","Necessary Action Taken","N","1J03","022XX Dumaine St","70119","1","(29.96917393, -90.0769031)"
"I1616817","21N","NOISE COMPLAINT","1E","21N","NOISE COMPLAINT","1E","3678287","531176","2017-09-13T10:21:54.000","2017-09-13T11:34:28.000","2017-09-13T11:41:46.000","2017-09-13T11:56:38.000","GOA","GONE ON ARRIVAL","N","8J02","Gravier St & Freret St","70112","8","(29.9546476, -90.07822665)"
"I1616917","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3672206","526222","2017-09-13T10:22:12.000",,"2017-09-13T10:22:12.000","2017-09-13T10:50:03.000","NAT","Necessary Action Taken","Y","2R01","S Claiborne Ave & Louisiana Avenue Pkwy","70125","2","(29.9412094, -90.0975965)"
"I1617117","22D","DIRECTED PATROL","1I","22D","DIRECTED PATROL","1I","3663906","538165","2017-09-13T10:24:02.000","2017-09-13T10:24:02.000","2017-09-13T10:24:07.000","2017-09-13T10:52:21.000","NAT","Necessary Action Taken","N","3A01","Camphor St & Palm St","70118","3","(29.97428982, -90.12340411)"
"I1617217","66","EXTORTION (THREATS)","1F","66","EXTORTION (THREATS)","1F","3671275","516658","2017-09-13T10:29:09.000","2017-09-13T11:05:16.000","2017-09-13T11:27:17.000","2017-09-13T12:29:56.000","GOA","GONE ON ARRIVAL","N","6O01","XX Napoleon Ave","70115","6","(29.91493809, -90.10086123)"
"I1617317","103","DISTURBANCE (OTHER)","1A","103","DISTURBANCE (OTHER)","1A","3697307","519566","2017-09-13T10:29:55.000","2017-09-13T14:04:27.000",,"2017-09-13T14:08:20.000","GOA","GONE ON ARRIVAL","N","4C02","037XX General De Gaulle Dr","70114","4","(29.92213716, -90.01858774)"
"I1617417","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3693026","529693","2017-09-13T10:32:54.000","2017-09-13T10:33:00.000","2017-09-13T10:32:54.000","2017-09-13T14:24:25.000","NAT","Necessary Action Taken","Y","4H02","024XX Sanctuary Dr","70114","4","(29.95011851, -90.03174091)"
"I1617617","21","COMPLAINT OTHER","1A","21","COMPLAINT OTHER","1H","3680104","530679","2017-09-13T10:33:35.000","2017-09-13T11:56:59.000","2017-09-13T12:14:28.000","2017-09-13T12:54:28.000","NAT","Necessary Action Taken","N","8I01","002XX Baronne St","70112","8","(29.95322612, -90.07250658)"
"I1617717","64A","HOLD UP ALARM","2B","64A","HOLD UP ALARM","2B","3680923","530002","2017-09-13T10:33:52.000","2017-09-13T10:34:37.000","2017-09-13T10:41:56.000","2017-09-13T10:50:10.000","NAT","Necessary Action Taken","N","8G04","003XX Saint Charles Ave","70130","8","(29.95134146, -90.06994464)"
"I1617817","58","RETURN FOR ADDITIONAL INFO","1G","58","RETURN FOR ADDITIONAL INFO","1G","3684114","542163","2017-09-13T10:35:00.000","2017-09-13T15:24:08.000","2017-09-13T15:35:02.000","2017-09-13T17:09:47.000","NAT","Necessary Action Taken","N","5K01","Frenchmen St & Hope St","70119","5","(29.98468174, -90.05944131)"
"I1617917","29","DEATH","1B","29","DEATH","1B","3707962","556535","2017-09-13T10:37:49.000","2017-09-13T11:01:20.000","2017-09-13T11:12:14.000","2017-09-13T14:00:49.000","RTF","REPORT TO FOLLOW","N","7H02","049XX Knight Dr","70127","7","(30.02344773, -89.98358037)"
"I1618017","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3693211","535209","2017-09-13T10:38:11.000",,"2017-09-13T10:38:11.000","2017-09-13T11:46:53.000","NAT","Necessary Action Taken","Y","5D04","011XX Poland Ave","70117","5","(29.96527879, -90.03095684)"
"I1618117","103","DISTURBANCE (OTHER)","1A","103","DISTURBANCE (OTHER)","1A","3680895","532769","2017-09-13T10:38:30.000","2017-09-13T10:40:02.000","2017-09-13T10:49:00.000","2017-09-13T11:10:29.000","GOA","GONE ON ARRIVAL","N","1E04","N Rampart St & Saint Louis St","70112","1","(29.95895047, -90.06993714)"
"I1618217","20I","AUTO ACCIDENT WITH INJURY","2B","20","AUTO ACCIDENT","1C","3698790","520398","2017-09-13T10:39:48.000","2017-09-13T10:43:46.000","2017-09-13T10:57:03.000","2017-09-13T12:21:54.000","RTF","REPORT TO FOLLOW","N","4D01","Macarthur Blvd & Holiday Dr","70131","4","(29.92437867, -90.01387806)"
"I1618317","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3716337","561651","2017-09-13T10:40:35.000","2017-09-13T16:03:04.000","2017-09-13T16:11:25.000","2017-09-13T16:18:16.000","NAT","Necessary Action Taken","N","7I02","112XX Lake Forest Blvd","70128","7","(30.03724104, -89.95692292)"
"A0051517","24","MEDICAL","2B","NOPD","INCIDENT REQUESTED BY ANOTHER AGENCY","2A","37369000","3513814","2017-01-01T08:58:29.000","2017-01-01T08:59:42.000","2017-01-01T09:04:09.000","2017-01-01T09:34:46.000","NAT","Necessary Action Taken","N","5G04","Clouet St & N Roman St","70117","5","(0.0, 0.0)"
"I1618417","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3687156","546355","2017-09-13T10:41:21.000","2017-09-13T10:41:21.000","2017-09-13T10:41:30.000","2017-09-13T11:04:12.000","NAT","Necessary Action Taken","N","3Y03","Franklin Ave & Acacia St","70122","3","(29.99611443, -90.04968554)"
"I1618517","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3689493","536017","2017-09-13T10:41:47.000",,"2017-09-13T10:41:47.000","2017-09-13T11:44:04.000","NAT","Necessary Action Taken","Y","5C02","031XX Saint Claude Ave","70117","5","(29.96761725, -90.04266847)"
"I1618617","103","DISTURBANCE (OTHER)","1A","103F","FIGHT","2B","3669625","532902","2017-09-13T10:42:27.000","2017-09-13T10:43:22.000","2017-09-13T10:49:45.000","2017-09-13T11:03:08.000","NAT","Necessary Action Taken","N","2V03","047XX Washington Ave","70125","2","(29.95965157, -90.10551771)"
"I1618717","103F","FIGHT","2B","103F","FIGHT","2B","3669625","532902","2017-09-13T10:43:22.000",,,"2017-09-13T10:44:14.000","DUP","DUPLICATE","N","2V03","047XX Washington Ave","70125","2","(29.95965157, -90.10551771)"
"I1618817","67","THEFT","0A","67","THEFT","1E","3696419","534095","2017-09-13T10:43:44.000","2017-09-13T11:00:18.000","2017-09-13T11:00:25.000","2017-09-13T12:15:23.000","GOA","GONE ON ARRIVAL","N","5E01","051XX Saint Claude Ave","70117","5","(29.96211536, -90.02086742)"
"I1618917","21","COMPLAINT OTHER","1A","107","SUSPICIOUS PERSON","2A","3689114","558118","2017-09-13T10:45:06.000","2017-09-13T19:07:35.000","2017-09-13T19:25:57.000","2017-09-13T19:56:14.000","GOA","GONE ON ARRIVAL","N","3V02","065XX Press Dr","70126","3","(30.02839727, -90.04307997)"
"I1619017","56","SIMPLE CRIMINAL DAMAGE","1D","56","SIMPLE CRIMINAL DAMAGE","1D","3663892","533046","2017-09-13T10:45:43.000","2017-09-13T10:56:30.000","2017-09-13T11:20:38.000","2017-09-13T12:21:11.000","RTF","REPORT TO FOLLOW","N","2T01","025XX Leonidas St","70118","2","(29.9602169, -90.12361741)"
"I1619117","22W","WALKING BEAT","1I","22W","WALKING BEAT","1I","3669825","537725","2017-09-13T10:46:28.000","2017-09-13T10:46:28.000","2017-09-13T10:46:32.000","2017-09-13T12:13:44.000","NAT","Necessary Action Taken","N","3D02","042XX Banks St","70119","3","(29.97290685, -90.1047242)"
"I1619217","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3682250","534551","2017-09-13T10:46:47.000",,"2017-09-13T10:46:47.000","2017-09-13T11:22:25.000","NAT","Necessary Action Taken","Y","1F02","Ursulines Ave & N Rampart St","70116","1","(29.96380974, -90.06559493)"
"I1619317","37D","AGGRAVATED ASSAULT DOMESTIC","2B","34D","AGGRAVATED BATTERY DOMESTIC","2B","3673718","523985","2017-09-13T10:46:57.000","2017-09-13T10:48:45.000","2017-09-13T10:52:47.000","2017-09-13T12:06:11.000","RTF","REPORT TO FOLLOW","N","6F02","022XX Harmony St","70115","6","(29.93501289, -90.09289755)"
"I1619417","34D","AGGRAVATED BATTERY DOMESTIC","2B","34D","AGGRAVATED BATTERY DOMESTIC","2B","3673718","523985","2017-09-13T10:46:59.000",,,"2017-09-13T10:49:40.000","DUP","DUPLICATE","N","6F02","022XX Harmony St","70115","6","(29.93501289, -90.09289755)"
"I1619517","67","THEFT","0A","67","THEFT","1E","3674166","527518","2017-09-13T10:47:21.000","2017-09-13T12:42:11.000","2017-09-13T12:42:16.000","2017-09-13T14:28:17.000","GOA","GONE ON ARRIVAL","N","6K02","023XX S Claiborne Ave","70125","6","(29.94471427, -90.09136409)"
"I1619617","67S","SHOPLIFTING","1C","103","DISTURBANCE (OTHER)","1A","3696899","515611","2017-09-13T10:47:28.000","2017-09-13T10:55:53.000","2017-09-13T10:55:46.000","2017-09-13T12:24:50.000","RTF","REPORT TO FOLLOW","N","4C02","040XX Behrman Pl","70114","4","(29.91127634, -90.02001979)"
"I1619717","79","VIOLATION OF PROTECTION ORDER","2C","21","COMPLAINT OTHER","1H","3698004","534684","2017-09-13T10:47:52.000","2017-09-13T11:01:30.000",,"2017-09-13T13:26:42.000","RTF","REPORT TO FOLLOW","N","5E02","013XX Flood St","70117","5","(29.96368542, -90.01583971)"
"I1619817","103","DISTURBANCE (OTHER)","2A","103","DISTURBANCE (OTHER)","2A","3679942","548809","2017-09-13T10:50:14.000","2017-09-13T10:54:31.000",,"2017-09-13T11:08:50.000","GOA","GONE ON ARRIVAL","N","3P02","043XX Van Ave","70122","3","(30.00308217, -90.07238898)"
"A1298717","43B","SEXUAL BATTERY","2B","21","COMPLAINT OTHER","1H","37369000","3513814","2017-01-12T12:31:51.000","2017-01-12T12:31:51.000","2017-01-12T12:32:07.000","2017-01-12T17:50:38.000","RTF","REPORT TO FOLLOW","N","2N02","057XX S Claiborne Ave","70115","2","(0.0, 0.0)"
"I1619917","21","COMPLAINT OTHER","1A","99","RECKLESS DRIVING","1D","3677320","545043","2017-09-13T10:51:13.000","2017-09-13T11:43:47.000","2017-09-13T11:52:06.000","2017-09-13T12:04:33.000","NAT","Necessary Action Taken","N","3L01","I-610 E & St Bernard Ave Exit","70122","3","(29.99280649, -90.08080123)"
"I1620017","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3678849","531514","2017-09-13T10:52:22.000",,"2017-09-13T10:52:22.000","2017-09-13T10:53:16.000","RTF","REPORT TO FOLLOW","Y","8J03","014XX Tulane Ave","70112","8","(29.95556052, -90.07644098)"
"I1620117","20","AUTO ACCIDENT","2A","20","AUTO ACCIDENT","1C","3679608","526889","2017-09-13T10:52:34.000","2017-09-13T10:54:16.000",,"2017-09-13T12:13:28.000","RTF","REPORT TO FOLLOW","N","6G04","Us 90B E & O'Keefe Ave Exit","70130","6","(29.94282025, -90.07420311)"
"I1620217","21","COMPLAINT OTHER","1A","21","COMPLAINT OTHER","1A","3666332","529080","2017-09-13T10:56:33.000","2017-09-13T10:58:14.000","2017-09-13T11:07:44.000","2017-09-13T11:17:02.000","GOA","GONE ON ARRIVAL","N","2M06","021XX Audubon St","70118","2","(29.94923916, -90.11604699)"
"I1620317","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3684767","534380","2017-09-13T10:59:04.000","2017-09-13T13:03:01.000","2017-09-13T13:20:12.000","2017-09-13T13:51:13.000","RTF","REPORT TO FOLLOW","N","8F01","005XX Frenchmen St","70116","8","(29.96326075, -90.05765278)"
"I1620417","966","DRUG VIOLATIONS","1G","966","DRUG VIOLATIONS","1G","3687156","546355","2017-09-13T10:59:11.000","2017-09-13T10:59:11.000","2017-09-13T10:59:16.000","2017-09-13T13:28:46.000","RTF","REPORT TO FOLLOW","N","3Y03","Franklin Ave & Acacia St","70122","3","(29.99611443, -90.04968554)"
"G0965717","103M","MENTAL PATIENT","1A","103M","MENTAL PATIENT","2A","37369000","3513814","2017-07-08T04:48:40.000","2017-07-08T04:51:45.000","2017-07-08T05:11:42.000","2017-07-10T08:57:45.000","NAT","Necessary Action Taken","N","7K06","130XX Hayne Blvd","70128","7","(0.0, 0.0)"
"A0053817","103M","MENTAL PATIENT","2A","103M","MENTAL PATIENT","2A","37369000","3513814","2017-01-01T09:37:02.000","2017-01-01T09:40:20.000","2017-01-01T09:45:37.000","2017-01-01T10:34:47.000","NAT","Necessary Action Taken","N","1I03","025XX Saint Peter St","70119","1","(0.0, 0.0)"
"I1620517","103","DISTURBANCE (OTHER)","2A","103","DISTURBANCE (OTHER)","2A","3679576","531589","2017-09-13T10:59:24.000","2017-09-13T11:00:11.000","2017-09-13T11:05:14.000","2017-09-13T12:08:16.000","RTF","REPORT TO FOLLOW","N","8J04","001XX Elk Pl","70112","8","(29.95574474, -90.07414219)"
"I1620617","58","RETURN FOR ADDITIONAL INFO","1G","58","RETURN FOR ADDITIONAL INFO","1G","3698862","537544","2017-09-13T11:04:08.000",,"2017-09-13T11:04:08.000","2017-09-13T12:51:59.000","NAT","Necessary Action Taken","Y","5I04","055XX Blk N Galvez St","70117","5","(29.97152097, -90.01302688)"
"A1299817","24","MEDICAL","2B","24","MEDICAL","2B","37369000","3513814","2017-01-12T12:43:49.000",,"2017-01-12T12:43:49.000","2017-01-12T13:27:11.000","RTF","REPORT TO FOLLOW","Y","1K01","007XX S Broad St","70119","1","(0.0, 0.0)"
"I1620717","18","TRAFFIC INCIDENT","2A","18","TRAFFIC INCIDENT","1H","3668289","545880","2017-09-13T11:05:11.000","2017-09-13T11:09:03.000","2017-09-13T11:10:59.000","2017-09-13T11:28:36.000","NAT","Necessary Action Taken","N","3E02","I-610 W & Canal Blvd","70124","3","(29.99537641, -90.10930129)"
"I1620817","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3665955","534875","2017-09-13T11:10:18.000",,"2017-09-13T11:10:18.000","2017-09-13T11:29:45.000","NAT","Necessary Action Taken","Y","2T02","Joliet St & Forshey St","70118","2","(29.96518556, -90.11704331)"
"I1620917","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3692783","536758","2017-09-13T11:13:27.000","2017-09-13T11:15:46.000","2017-09-13T11:13:27.000","2017-09-13T13:26:38.000","RTF","REPORT TO FOLLOW","Y","5D03","015XX France St","70117","5","(29.9695527, -90.03225213)"
"I1621017","58","RETURN FOR ADDITIONAL INFO","1G","58","RETURN FOR ADDITIONAL INFO","1G","3683492","538738","2017-09-13T11:15:54.000","2017-09-13T11:15:54.000",,"2017-09-13T12:05:24.000","NAT","Necessary Action Taken","N","5A04","018XX N Roman St","70116","5","(29.97528299, -90.06152699)"
"I1621117","103","DISTURBANCE (OTHER)","1A","34","AGGRAVATED BATTERY","2B","3684157","534238","2017-09-13T11:16:46.000","2017-09-13T11:18:41.000","2017-09-13T11:23:24.000","2017-09-13T12:31:21.000","NAT","Necessary Action Taken","N","8E05","006XX Esplanade Ave","70116","8","(29.96289089, -90.05958474)"
"I1621217","21","COMPLAINT OTHER","1H","56","SIMPLE CRIMINAL DAMAGE","1D","3670573","535627","2017-09-13T11:17:53.000","2017-09-13T12:27:38.000","2017-09-13T12:44:17.000","2017-09-13T13:10:27.000","NAT","Necessary Action Taken","N","1K02","S Cortez St & Tulane Ave","70119","1","(29.96711709, -90.10243241)"
"I1621317","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3690974","550881","2017-09-13T11:18:42.000","2017-09-13T11:22:53.000","2017-09-13T11:34:29.000","2017-09-13T11:43:38.000","NAT","Necessary Action Taken","N","3U03","045XX Louisa Dr","70126","3","(30.00844123, -90.03746342)"
"I1621417","58","RETURN FOR ADDITIONAL INFO","1G","58","RETURN FOR ADDITIONAL INFO","1G","3702096","554892","2017-09-13T11:19:06.000","2017-09-13T11:19:06.000",,"2017-09-13T11:31:35.000","NAT","Necessary Action Taken","N","7E01","048XX Tulip St","70126","7","(30.01912114, -90.00217596)"
"I1621517","22D","DIRECTED PATROL","1I","22D","DIRECTED PATROL","1I","3665249","537742","2017-09-13T11:19:40.000","2017-09-13T11:19:40.000","2017-09-13T11:21:05.000","2017-09-13T13:27:45.000","NAT","Necessary Action Taken","N","3A01","Palmetto St & Mistletoe St","70118","3","(29.97308929, -90.11917577)"
"I1621617","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3669397","529287","2017-09-13T11:22:41.000",,"2017-09-13T11:22:41.000","2017-09-13T11:28:41.000","NAT","Necessary Action Taken","Y","2Q02","043XX Fontainebleau Dr","70125","2","(29.94971948, -90.10636017)"
"I1621717","21Q","QUALITY OF LIFE ISSUE","1H","21","COMPLAINT OTHER","1H","3668113","535072","2017-09-13T11:24:13.000","2017-09-13T12:33:10.000","2017-09-13T11:24:13.000","2017-09-13T12:33:24.000","NAT","Necessary Action Taken","Y","2T05","S Carrollton Ave & Palmetto St","70118","2","(29.96566445, -90.11022088)"
"I1621817","100","HIT & RUN","1E","100I","HIT & RUN WITH INJURIES","2B","3667942","538273","2017-09-13T11:24:26.000","2017-09-13T12:22:58.000",,"2017-09-13T13:16:18.000","GOA","GONE ON ARRIVAL","N","3D02","D'Hemecourt St & S Saint Patrick St","70119","3","(29.97446946, -90.11065303)"
"I1621917","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3673178","534412","2017-09-13T11:25:26.000",,"2017-09-13T11:25:26.000","2017-09-13T11:36:51.000","NAT","Necessary Action Taken","Y","1L01","030XX Tulane Ave","70119","1","(29.96370023, -90.0942464)"
"I1622017","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3673009","533160","2017-09-13T11:25:26.000",,"2017-09-13T11:25:26.000","2017-09-13T11:27:19.000","RTF","REPORT TO FOLLOW","Y","1K01","028XX Perdido St","70119","1","(29.96026084, -90.09482562)"
"I1622117","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3674126","524332","2017-09-13T11:26:00.000",,"2017-09-13T11:26:00.000","2017-09-13T11:26:08.000","NAT","Necessary Action Taken","Y","6F02","S Liberty St & 6th St","70115","6","(29.93595379, -90.09159938)"
"I1622217","24","MEDICAL","2B","29","DEATH","1B","37369000","3513814","2017-09-13T11:26:05.000","2017-09-13T11:28:27.000","2017-09-13T11:54:07.000","2017-09-13T12:06:47.000","NAT","Necessary Action Taken","N","1I01","N Miro St & Orleans Ave","70119","1","(0.0, 0.0)"
"I1622317","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3678737","531385","2017-09-13T11:26:05.000",,,"2017-09-13T12:37:03.000","VOI","VOID","N","8J02","014XX Tulane Ave","70112","8","(29.95520847, -90.07679683)"
"I1622417","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3683253","547712","2017-09-13T11:26:46.000",,,"2017-09-13T12:15:34.000","VOI","VOID","N","3Q04","041XX Touro St","70122","3","(29.99996653, -90.0619673)"
"I1622517","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3707554","516709","2017-09-13T11:31:20.000",,"2017-09-13T11:31:20.000","2017-09-13T12:29:20.000","NAT","Necessary Action Taken","Y","4E03","Sullen Pl & Maumus Ave","70131","4","(29.91395639, -89.98635115)"
"I1622617","62A","BURGLAR ALARM, SILENT","1A","62A","BURGLAR ALARM, SILENT","2C","3708659","516687","2017-09-13T11:31:44.000",,,"2017-09-13T11:46:22.000","VOI","VOID","N","4E04","067XX Maumus Ave","70131","4","(29.91385921, -89.98286162)"
"I1622717","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3684435","538663","2017-09-13T11:31:48.000","2017-09-13T15:41:23.000","2017-09-13T15:52:44.000","2017-09-13T15:56:38.000","NAT","Necessary Action Taken","N","5A04","017XX Frenchmen St","70116","5","(29.97504836, -90.0585501)"
"I1622817","17F","FUGITIVE ATTACHMENT","1G","17R","WARR STOP WITH RELEASE","0G","3692765","536913","2017-09-13T11:32:37.000",,"2017-09-13T11:32:37.000","2017-09-13T17:01:10.000","RTF","REPORT TO FOLLOW","Y","5D03","015XX France St","70117","5","(29.9699785, -90.03230554)"
"I1622917","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3679182","549656","2017-09-13T11:33:44.000","2017-09-13T11:33:44.000","2017-09-13T11:55:23.000","2017-09-13T12:32:52.000","RTF","REPORT TO FOLLOW","N","3M04","046XX Paris Ave","70122","3","(30.00543434, -90.07475769)"
"I1623117","58R","RECOVERY OF REPORTED STOLEN VEHICLE","1G","21","COMPLAINT OTHER","1H","3673599","525113","2017-09-13T11:34:02.000","2017-09-13T12:39:37.000","2017-09-13T11:34:02.000","2017-09-13T13:41:33.000","NAT","Necessary Action Taken","Y","6I01","025XX Blk 6th St","70115","6","(29.93811714, -90.09323742)"
"I1623217","100","HIT & RUN","1E","100","HIT & RUN","1E","3696676","517704","2017-09-13T11:34:07.000","2017-09-13T11:52:11.000","2017-09-13T13:19:20.000","2017-09-13T13:22:04.000","RTF","REPORT TO FOLLOW","N","4C02","038XX Texas Dr","70114","4","(29.91703959, -90.02064731)"
"A0056717","24","MEDICAL","2B","NOPD","INCIDENT REQUESTED BY ANOTHER AGENCY","2A","37369000","3513814","2017-01-01T10:22:53.000",,,"2017-01-01T10:24:45.000","DUP","DUPLICATE","N","8F01","014XX Chartres St","70116","8","(0.0, 0.0)"
"I1623317","21","COMPLAINT OTHER","1A","21","COMPLAINT OTHER","1H","3699370","553508","2017-09-13T11:34:37.000","2017-09-14T01:00:23.000","2017-09-14T01:06:11.000","2017-09-14T01:22:30.000","NAT","Necessary Action Taken","N","7C05","044XX Reynes St","70126","7","(30.01540161, -90.01083919)"
"I1623417","966","DRUG VIOLATIONS","1G","21","COMPLAINT OTHER","1H","3708698","519141","2017-09-13T11:34:48.000","2017-09-13T11:35:09.000","2017-09-13T11:35:19.000","2017-09-13T11:45:33.000","RTF","REPORT TO FOLLOW","N","4E04","029XX Preston Pl","70131","4","(29.92060491, -89.98264774)"
"I1623517","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3666623","533430","2017-09-13T11:36:46.000",,"2017-09-13T11:36:46.000","2017-09-13T11:52:58.000","NAT","Necessary Action Taken","Y","2T03","S Carrollton Ave & Earhart Blvd","70118","2","(29.96119106, -90.11498136)"
"I1623617","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3705951","563302","2017-09-13T11:37:29.000","2017-09-13T11:37:29.000","2017-09-13T11:37:33.000","2017-09-13T11:43:53.000","NAT","Necessary Action Taken","N","7P04","076XX Vanderkloot Ave","70127","7","(30.04211993, -89.98968518)"
"I1623717","22D","DIRECTED PATROL","1I","22D","DIRECTED PATROL","1I","3679846","543874","2017-09-13T11:40:53.000","2017-09-13T11:40:53.000","2017-09-13T11:41:09.000","2017-09-13T13:27:51.000","NAT","Necessary Action Taken","N","3L03","Paris Ave & Gentilly Blvd","70119","3","(29.98951769, -90.07286384)"
"I1623817","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3664688","534534","2017-09-13T11:43:21.000",,"2017-09-13T11:43:21.000","2017-09-13T11:50:57.000","NAT","Necessary Action Taken","Y","2S02","Monroe St & Earhart Blvd","70118","2","(29.96428541, -90.12105442)"
"I1623917","62ANR","BURGLAR ALARM, SILENT, FAR NO RESPONSE","0F","62ANR","BURGLAR ALARM, SILENT, FAR NO RESPONSE","0F","3670951","520791","2017-09-13T11:43:44.000",,,"2017-09-13T14:01:19.000","VOI","VOID","N","6P01","043XX Saint Charles Ave","70115","6","(29.92631304, -90.10174319)"
"I1624017","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3688025","539289","2017-09-13T11:44:10.000",,"2017-09-13T11:44:10.000","2017-09-13T13:10:57.000","NAT","Necessary Action Taken","Y","5G03","018XX Almonaster Ave","70117","5","(29.97666, -90.047191)"
