"address","date","_event","event_type","comments","location_type","status","user","user_modified","modified_date","planning_district_number","planning_district","civic_league","ward","super_ward","latitude","longitude","coordinates"
"800 BLOCK OF BANCKER ROAD                                                                                                                                                                               ","2016-10-09T10:42:28.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","","B","H    ","dleavel   ",,,"15    ","NORTH CHESAPEAKE BLVD.        ","Crossroads","5","6","36.9172849972722","-76.2493202505986","(36.9172849972722, -76.2493202505986)"
"3600 BLOCK OF HAMPTON BOULEVARD                                                                                                                                                                         ","2017-01-08T09:55:38.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","tmscott   ",,,"55    ","LAMBERTS POINT / ODU          ","Lamberts Point","2","7","36.8784297279087","-76.3020429587671","(36.8784297279087, -76.3020429587671)"
"3580 KENTUCKY AVENUE                                                                                                                                                                                    ","2020-04-13T11:43:34.000","Storm Spring 2020 (4/13/2020)                                                                       ","Damaged tree(s)                                   ","","A","H    ","dleavel   ",,,"83    ","INGLESIDE                     ","Ingleside","4","7","36.8440837256911","-76.236178965649","(36.8440837256911, -76.236178965649)"
"1848 SPRINGWOOD STREET                                                                                                                                                                                  ","2016-10-14T14:32:35.000","Hurricane Matthew (10/5/2016)                                                                       ","Other                                             ","Limbs, branches","A","H    ","jsumler   ",,,"17    ","BEL-AIRE                      ","Roosevelt Area","5","6","36.920670106374","-76.2227912047758","(36.920670106374, -76.2227912047758)"
"6200 BLOCK OF TIDEWATER DRIVE                                                                                                                                                                           ","2017-01-08T05:20:17.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","rdelaha   ",,,"34    ","ROLAND PARK                   ","Roland Park","2","7","36.8936852565339","-76.2574196128173","(36.8936852565339, -76.2574196128173)"
"3101 ARGONNE AVENUE                                                                                                                                                                                     ","2016-10-11T07:43:26.000","Hurricane Matthew (10/5/2016)                                                                       ","Debris blocking street                            ","","A","H    ","mbudd     ",,,"51    ","LAYFAYETTE                    ","Fairmount Park","3","7","36.8749470841924","-76.258221367415","(36.8749470841924, -76.258221367415)"
"901 HANOVER AVENUE                                                                                                                                                                                      ","2015-10-03T10:25:52.000","Joaquin (9/29/2015)                                                                                 ","Debris blocking street                            ","ALOT OF DEBRIS HAS WASHED UP FROM THE RIVER AND NEEDS TO BE CLEANED UP AND REMOVED","A","H    ","harias    ",,,"37    ","EDGEWATER - LARCHMONT         ","Larchmont/ Edgewater","2","6","36.8977835676084","-76.2947480536671","(36.8977835676084, -76.2947480536671)"
"1121 LANCE ROAD                                                                                                                                                                                         ","2011-08-30T16:06:03.000","Irene (8/27/2011)                                                                                   ","Other                                             ","HANSEN SR#: 280601 
Storm debris blocking drain","A","H    ","rcraddo   ",,,"86    ","CROWN POINT                   ","No Civic League","4","7","36.8597709354916","-76.2147591290866","(36.8597709354916, -76.2147591290866)"
"6200 BLOCK OF TAYLOR DRIVE                                                                                                                                                                              ","2011-09-14T14:28:13.000","Irene (8/27/2011)                                                                                   ","Other                                             ","BAGS & BRANCH REMOVAL.","B","H    ","vsmith    ","vsmith    ","2011-09-14T14:49:37.000","78    ","MAPLE HALL - HOLLYWOOD        ","Hollywood Homes/ Maple Hall","4","7","36.8610340346152","-76.1897426116416","(36.8610340346152, -76.1897426116416)"
"9567 17TH BAY STREET                                                                                                                                                                                    ","2012-10-30T16:05:03.000","Sandy (10/28/2012)                                                                                  ","Damaged building                                  ","","A","H    ","mhonabl   ",,,"7     ","SHORE DRIVE                   ","East Ocean View","5","6","36.9293335934415","-76.1982194853157","(36.9293335934415, -76.1982194853157)"
"13TH BAY STREET & E OCEAN VIEW AVENUE                                                                                                                                                                   ","2012-10-29T09:53:08.000","Sandy (10/28/2012)                                                                                  ","Traffic signal issue                              ","Traffic lights flashing - 9:46
The number 1 control box tripped and reset it now its back operational at 10:08am - mmckenz 10/29/2012 10:08:22 AM
service request number - 3088901 - mmckenz 10/29/2012 1:06:54 PM","I","H    ","mmckenz   ","bdamico   ","2012-10-29T12:40:55.000","6     ","PRETTY LAKE                   ","East Ocean View","5","6","36.9322472915029","-76.2020495604529","(36.9322472915029, -76.2020495604529)"
"NORWAY PLACE & LASALLE AVENUE                                                                                                                                                                           ","2017-01-09T05:11:52.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","I","H    ","rdelaha   ",,,"51    ","LAYFAYETTE                    ","Lafayette/ Winona","2","6","36.8792239131132","-76.2679168774446","(36.8792239131132, -76.2679168774446)"
"900 BLOCK OF GRANBY STREET                                                                                                                                                                              ","2017-01-08T04:39:00.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","mbudd     ",,,"63    ","EAST GHENT                    ","Downtown Norfolk Civic League","2","6","36.8591025682351","-76.2882929669567","(36.8591025682351, -76.2882929669567)"
"MONTICELLO AVENUE & E VIRGINIA BEACH BOULEVARD                                                                                                                                                          ","2014-05-16T09:59:12.000","Heavy Rain (5/16/2014)                                                                              ","Closed street                                     ","","I","H    ","smahone   ",,,"66    ","HUNTERSVILLE                  ","Downtown Norfolk Civic League","4","6","36.858254171334","-76.2870270586713","(36.858254171334, -76.2870270586713)"
"5900 BLOCK OF CHESAPEAKE BOULEVARD                                                                                                                                                                      ","2017-01-08T18:39:14.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","tmscott   ",,,"45    ","NORVIEW                       ","Norview Heights","3","7","36.8880783314891","-76.2412360231255","(36.8880783314891, -76.2412360231255)"
"300 BLOCK OF WATERSIDE DRIVE                                                                                                                                                                            ","2011-08-28T16:14:16.000","Irene (8/27/2011)                                                                                   ","Other                                             ","Historical marker knocked over on pier behind Waterside.","B","H    ","aramsey   ",,,"59    ","DOWNTOWN                      ","Downtown Norfolk Civic League","2","6","36.8448618872102","-76.2911621187477","(36.8448618872102, -76.2911621187477)"
"1300 TEMPLAR BOULEVARD                                                                                                                                                                                  ","2016-10-10T15:46:45.000","Hurricane Matthew (10/5/2016)                                                                       ","Flooded street                                    ","","A","H    ","nmoran    ","fpicard   ","2016-10-14T15:10:23.000","15    ","NORTH CHESAPEAKE BLVD.        ","South Bayview","5","6","36.9205646788421","-76.238106903317","(36.9205646788421, -76.238106903317)"
"127 SIR OLIVER ROAD                                                                                                                                                                                     ","2016-10-10T11:04:42.000","Hurricane Matthew (10/5/2016)                                                                       ","Debris blocking street                            ","Down power lines","A","H    ","dokinsk   ",,,"36    ","TALBOT PARK                   ","Cromwell Farms/ Ellsworth","2","6","36.9019003257991","-76.2767027431518","(36.9019003257991, -76.2767027431518)"
"2300 BLOCK OF RUSH STREET                                                                                                                                                                               ","2011-09-02T15:02:32.000","Irene (8/27/2011)                                                                                   ","Damaged tree(s)                                   ","","B","H    ","vsmith    ","vsmith    ","2011-09-02T15:08:22.000","49    ","COLEMAN PLACE                 ","Coleman Place","3","7","36.8676299123857","-76.2406619735131","(36.8676299123857, -76.2406619735131)"
"8300 BLOCK OF NORRISTOWN DRIVE                                                                                                                                                                          ","2011-09-17T12:04:23.000","Irene (8/27/2011)                                                                                   ","Other                                             ","pick up bags","B","H    ","auwhite   ","auwhite   ","2011-09-17T12:04:37.000","18    ","ROOSEVELT GARDENS             ","Roosevelt Gardens","5","6","36.9230936763127","-76.2137490083237","(36.9230936763127, -76.2137490083237)"
"300 BLOCK OF W OLNEY ROAD                                                                                                                                                                               ","2016-09-03T13:07:24.000","HERMINE (9/2/2016)                                                                                  ","Flooded street                                    ","Not passible","B","H    ","fpicard   ","fpicard   ","2016-09-06T07:38:11.000","64    ","GHENT                         ","No Civic League","2","6","36.8577082340778","-76.294133828168","(36.8577082340778, -76.294133828168)"
"300 BLOCK OF W OCEAN VIEW AVENUE                                                                                                                                                                        ","2017-01-08T05:41:29.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","rdelaha   ",,,"2     ","WEST OCEAN VIEW               ","Ocean View","5","6","36.9586789246362","-76.2587130710845","(36.9586789246362, -76.2587130710845)"
"8671 MORWIN STREET                                                                                                                                                                                      ","2014-07-09T17:37:48.000","Thunderstorms (7/9/2014)                                                                            ","Damaged underground utility                       ","","A","H    ","bfeggin   ",,,"13    ","WILLOW TERRACE                ","Bayview","5","6","36.9367850981327","-76.2392073865129","(36.9367850981327, -76.2392073865129)"
"500 BLOCK OF E GOVERNMENT AVENUE                                                                                                                                                                        ","2016-10-09T12:33:40.000","Hurricane Matthew (10/5/2016)                                                                       ","Debris blocking street                            ","Tree blocking road; power lines down.","B","H    ","daburto   ","rdelaha   ","2016-10-19T15:25:14.000","3     ","PINEWELL                      ","Greater Pinewell","5","6","36.9472470077145","-76.2502970498453","(36.9472470077145, -76.2502970498453)"
"2500 BLOCK OF NEVADA AVENUE                                                                                                                                                                             ","2011-09-01T11:53:34.000","Irene (8/27/2011)                                                                                   ","Debris blocking street                            ","","B","H    ","auwhite   ","auwhite   ","2011-09-01T11:53:55.000","49    ","COLEMAN PLACE                 ","Coleman Place","3","7","36.8692322078287","-76.2451469294705","(36.8692322078287, -76.2451469294705)"
"5800 BLOCK OF NORTHAMPTON BOULEVARD                                                                                                                                                                     ","2017-01-08T06:24:16.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","rdelaha   ",,,"76    ","LAKE TAYLOR                   ","No Civic League","4","7","36.8742840949667","-76.2060152418348","(36.8742840949667, -76.2060152418348)"
"1100 BLOCK OF MONTICELLO AVENUE                                                                                                                                                                         ","2015-10-02T12:22:47.000","Joaquin (9/29/2015)                                                                                 ","Flooded street                                    ","","B","H    ","sfsmith   ",,,"58    ","EAST 21st STREET / MONTICELLO ","Downtown Norfolk Civic League","4","7","36.860216957702","-76.2869074058311","(36.860216957702, -76.2869074058311)"
"1000 BERKLEY AVENUE EX                                                                                                                                                                                  ","2016-02-04T13:21:39.000","unnamed  (2/1/2016)                                                                                 ","Flooded street                                    ","","A","H    ","aminix    ",,,"90    ","BERKLEY                       ","Beacon Light/ Berkley","4","7","36.827844687074","-76.2738768905391","(36.827844687074, -76.2738768905391)"
"400 BLOCK OF E LIBERTY STREET                                                                                                                                                                           ","2016-10-10T12:56:40.000","Hurricane Matthew (10/5/2016)                                                                       ","Debris blocking street                            ","Removed debris from roadway.","B","H    ","daburto   ",,,"90    ","BERKLEY                       ","Beacon Light/ Berkley","4","7","36.8296893268577","-76.2813068403025","(36.8296893268577, -76.2813068403025)"
"1500 BLOCK OF W LITTLE CREEK ROAD                                                                                                                                                                       ","2018-10-12T14:44:59.000","Michael (10/11/2018)                                                                                ","Down power line(s)                                ","","B","H    ","fburns    ","fburns    ","2018-10-12T14:45:08.000","30    ","NORTH SHORE                   ","Meadowbrook","1","6","36.9158351825166","-76.3036158722126","(36.9158351825166, -76.3036158722126)"
"8428 CARLTON STREET                                                                                                                                                                                     ","2011-08-29T14:10:14.000","Irene (8/27/2011)                                                                                   ","Other                                             ","HANSEN SR#: 280423  Fallen tree branches/debris blocking water flow in ditch","A","H    ","rcraddo   ",,,"15    ","NORTH CHESAPEAKE BLVD.        ","South Bayview","5","6","36.9286026924922","-76.2397046612071","(36.9286026924922, -76.2397046612071)"
"1500 BLOCK OF W LITTLE CREEK ROAD                                                                                                                                                                       ","2018-10-12T14:44:59.000","Michael (10/11/2018)                                                                                ","Damaged tree(s)                                   ","","B","H    ","fburns    ",,,"30    ","NORTH SHORE                   ","Meadowbrook","1","6","36.9158351825166","-76.3036158722126","(36.9158351825166, -76.3036158722126)"
"539 WASHINGTON PARK                                                                                                                                                                                     ","2020-04-13T10:52:58.000","Storm Spring 2020 (4/13/2020)                                                                       ","Down power line(s)                                ","","A","H    ","dleavel   ",,,"62    ","NORTH GHENT                   ","Ghent Neighborhood League","2","6","36.8678630498168","-76.2941909070404","(36.8678630498168, -76.2941909070404)"
"8530 DEVON STREET                                                                                                                                                                                       ","2016-09-21T13:50:48.000","unnamed  (9/20/2016)                                                                                ","Flooded street                                    ","CALLER CALLED TO REPORT THAT THE STORM DRAINS AT THIS ADDRES ARE CLOGGED CAUSING FLOODING...FISHERMAN TO DEVON

WILLIAM FOEBERNER
270-0319","A","H    ","tdwilli   ",,,"13    ","WILLOW TERRACE                ","Bayview","5","6","36.9322553911409","-76.2410754664343","(36.9322553911409, -76.2410754664343)"
"7000 BLOCK OF N MILITARY HIGHWAY                                                                                                                                                                        ","2017-01-08T05:50:07.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","auwhite   ",,,"21    ","LARRYMORE                     ","No Civic League","3","7","36.908387251613","-76.233532932158","(36.908387251613, -76.233532932158)"
"9638 10TH VIEW STREET                                                                                                                                                                                   ","2012-10-30T16:18:32.000","Sandy (10/28/2012)                                                                                  ","Damaged building                                  ","","A","H    ","nanders   ",,,"1     ","WILLOUGHBY                    ","Willoughby","1","6","36.9665816252077","-76.2778975426916","(36.9665816252077, -76.2778975426916)"
"7731 DIVEN STREET                                                                                                                                                                                       ","2016-10-10T16:48:11.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","","A","H    ","tdwilli   ",,,"31    ","TITUSTOWN                     ","Titustown","1","7","36.9172729865447","-76.2943675209271","(36.9172729865447, -76.2943675209271)"
"1027 MAHONE AVENUE                                                                                                                                                                                      ","2011-08-30T17:02:37.000","Irene (8/27/2011)                                                                                   ","Other                                             ","HANSEN SR#: 280610
Storm debris blocking drain","A","H    ","rcraddo   ",,,"90    ","BERKLEY                       ","Beacon Light/ Berkley","4","7","36.8269701131995","-76.2766411080324","(36.8269701131995, -76.2766411080324)"
"514 EUWANEE PLACE                                                                                                                                                                                       ","2016-10-10T13:00:31.000","Hurricane Matthew (10/5/2016)                                                                       ","Down cable line                                   ","","A","H    ","mnentwi   ","rdelaha   ","2016-10-28T12:09:54.000","12    ","OCEANAIR                      ","Northside","5","6","36.9383003085049","-76.2490217847621","(36.9383003085049, -76.2490217847621)"
"1600 BLOCK OF E OCEAN VIEW AVENUE                                                                                                                                                                       ","2011-08-28T12:46:24.000","Irene (8/27/2011)                                                                                   ","Other                                             ","Beach access walkway railing missing","B","H    ","aramsey   ",,,"5     ","CAPE VIEW                     ","Cottage Line","5","6","36.9402705497907","-76.2281737153472","(36.9402705497907, -76.2281737153472)"
"2315 WESTMINSTER AVENUE                                                                                                                                                                                 ","2011-09-01T11:38:59.000","Irene (8/27/2011)                                                                                   ","Damaged sidewalk/curb                             ","","A","H    ","auwhite   ",,,"69    ","BRAMBLETON                    ","Chesterfield Heights","4","7","36.8444796685543","-76.2618803283592","(36.8444796685543, -76.2618803283592)"
"4TH VIEW STREET & W OCEAN VIEW AVENUE                                                                                                                                                                   ","2012-10-29T07:49:56.000","Sandy (10/28/2012)                                                                                  ","Closed street                                     ","W OCEAN VIEW CLOSED FROM 4TH VIEW TO 1500 BLOCK W OCEAN VIEW","I","H    ","pmcarte   ",,,"1     ","WILLOUGHBY                    ","Willoughby","1","6","36.9597732035531","-76.2609967433477","(36.9597732035531, -76.2609967433477)"
"15 HOLLY LANE                                                                                                                                                                                           ","2016-10-11T06:27:11.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","tree down on building.","A","H    ","rdelaha   ",,,"30    ","NORTH SHORE                   ","Algonquin Park/ North Shore Point","1","6","36.9099406633169","-76.2960216740038","(36.9099406633169, -76.2960216740038)"
"TIDEWATER DRIVE & GRANBY STREET                                                                                                                                                                         ","2016-10-09T14:03:36.000","Hurricane Matthew (10/5/2016)                                                                       ","Waste water line issue                            ","","I","H    ","adavis    ",,,"2     ","WEST OCEAN VIEW               ","Ocean View","5","6","36.9469547188257","-76.2578653481336","(36.9469547188257, -76.2578653481336)"
"6400 BLOCK OF AZALEA GARDEN ROAD                                                                                                                                                                        ","2016-01-23T08:09:45.000","Jan Winter Weather (1/20/2016)                                                                      ","Flooded street                                    ","","B","H    ","wwalker   ",,,"22    ","AZALEA                        ","Glengariff","4","7","36.9018877212368","-76.212452124453","(36.9018877212368, -76.212452124453)"
"AZALEA GARDEN ROAD & E VIRGINIA BEACH BOULEVARD                                                                                                                                                         ","2015-07-11T14:24:27.000","Thunderstorm (7/11/2015)                                                                            ","Flooded street                                    ","","I","H    ","sfsmith   ",,,"73    ","INDUSTRIAL PARK               ","Norfolk Industrial Park","4","7","36.8559760530266","-76.2323713271682","(36.8559760530266, -76.2323713271682)"
"CORPREW AVENUE & MARATHON AVENUE                                                                                                                                                                        ","2017-01-09T02:57:15.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","I","H    ","rdelaha   ",,,"69    ","BRAMBLETON                    ","No Civic League","3","7","36.8505223967386","-76.2627378712025","(36.8505223967386, -76.2627378712025)"
"1751 FONTAINEBLEAU CRESCENT                                                                                                                                                                             ","2011-08-28T08:42:06.000","Irene (8/27/2011)                                                                                   ","Damaged building                                  ","tree against house","A","H    ","mluchun   ","istacy    ","2011-09-06T09:20:22.000","51    ","LAYFAYETTE                    ","Lafayette/ Winona","2","6","36.8792458549115","-76.2650606155559","(36.8792458549115, -76.2650606155559)"
"3RD BAY STREET & PRETTY LAKE AVENUE                                                                                                                                                                     ","2012-10-29T03:01:01.000","Sandy (10/28/2012)                                                                                  ","Flooded street                                    ","3RD BAY/PRETTY LAKE IMPASSABLE","I","H    ","pmcarte   ",,,"6     ","PRETTY LAKE                   ","East Ocean View","5","6","36.9331560866647","-76.2141748774902","(36.9331560866647, -76.2141748774902)"
"1100 BLOCK OF HATTON STREET                                                                                                                                                                             ","2016-10-11T14:45:00.000","Hurricane Matthew (10/5/2016)                                                                       ","Debris blocking street                            ","Debris in roadway. # Removed.","B","H    ","daburto   ",,,"89    ","CAMPOSTELLA                   ","Campostella","4","7","36.8285007263251","-76.2684017680484","(36.8285007263251, -76.2684017680484)"
"1210 E PRINCESS ANNE ROAD                                                                                                                                                                               ","2016-10-11T14:02:01.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged building                                  ","","A","H    ","mstrale   ",,,"69    ","BRAMBLETON                    ","Bruces Park","3","7","36.8556723501691","-76.2698422562544","(36.8556723501691, -76.2698422562544)"
"139 A VIEW AVENUE                                                                                                                                                                                       ","2011-08-28T16:41:57.000","Irene (8/27/2011)                                                                                   ","Other                                             ","Downed Cable TV.","A","H    ","adavis    ",,,"2     ","WEST OCEAN VIEW               ","Ocean View","1","6","36.9534783922684","-76.2532237294679","(36.9534783922684, -76.2532237294679)"
"1800 BLOCK OF GRANBY STREET                                                                                                                                                                             ","2017-01-08T04:46:01.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","B","H    ","mbudd     ",,,"63    ","EAST GHENT                    ","No Civic League","2","6","36.8656473715954","-76.2859718955","(36.8656473715954, -76.2859718955)"
"GRACE STREET & YARMOUTH STREET                                                                                                                                                                          ","2015-10-02T14:56:04.000","Joaquin (9/29/2015)                                                                                 ","Flooded street                                    ","","I","H    ","jmills    ",,,"64    ","GHENT                         ","No Civic League","2","6","36.8555423202322","-76.2936976447782","(36.8555423202322, -76.2936976447782)"
"BOUSH STREET & W VIRGINIA BEACH BOULEVARD                                                                                                                                                               ","2011-08-27T09:56:52.000","Irene (8/27/2011)                                                                                   ","Flooded street                                    ","","I","H    ","jmccoy    ","istacy    ","2011-08-30T07:28:55.000","63    ","EAST GHENT                    ","Downtown Norfolk Civic League","2","6","36.8572146414053","-76.2909423442607","(36.8572146414053, -76.2909423442607)"
"43RD STREET & POWHATAN AVENUE                                                                                                                                                                           ","2011-08-27T19:53:16.000","Irene (8/27/2011)                                                                                   ","Flooded street                                    ","","I","H    ","jdunkel   ","mmarcan   ","2011-09-02T12:03:47.000","55    ","LAMBERTS POINT / ODU          ","Lamberts Point","2","6","36.8830041544659","-76.3125196436645","(36.8830041544659, -76.3125196436645)"
"1156 PASCAL PLACE                                                                                                                                                                                       ","2011-08-27T10:06:44.000","Irene (8/27/2011)                                                                                   ","Damaged tree(s)                                   ","TREE DOWN BLOCKING THE STREET","A","H    ","jmccoy    ","istacy    ","2011-08-30T07:29:46.000","77    ","LAKE TERRACE                  ","Lake Taylor","4","7","36.8619801240355","-76.2020279546603","(36.8619801240355, -76.2020279546603)"
"300 BLOCK OF E CHESTER STREET                                                                                                                                                                           ","2011-09-17T09:59:33.000","Irene (8/27/2011)                                                                                   ","Other                                             ","pick up bags and branches","B","H    ","auwhite   ","auwhite   ","2011-09-17T09:59:49.000","11    ","NORTHSIDE                     ","Northside","1","6","36.9384401898385","-76.2554184163695","(36.9384401898385, -76.2554184163695)"
"MILLER STORE ROAD & PRITCHARD STREET                                                                                                                                                                    ","2017-01-08T22:01:22.000","Winter Storm Helena (1/6/2017)                                                                      ","Other                                             ","","I","H    ","rdelaha   ",,,"23    ","NORFOLK INTERNATIONAL AIRPORT ","No Civic League","4","7","36.8822778042394","-76.2050346512358","(36.8822778042394, -76.2050346512358)"
"E PRINCESS ANNE ROAD & AZALEA GARDEN ROAD                                                                                                                                                               ","2018-10-12T08:29:05.000","Michael (10/11/2018)                                                                                ","Traffic signal issue                              ","","I","H    ","jferris   ",,,"49    ","COLEMAN PLACE                 ","","3","7","36.8668117235002","-76.2348050454643","(36.8668117235002, -76.2348050454643)"
"2700 BLOCK OF TAIT TERRACE                                                                                                                                                                              ","2016-10-11T08:25:21.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","","B","H    ","mbudd     ",,,"50    ","BALLENTINE PARK               ","Ballentine Place","3","7","36.8665367832617","-76.2590301943598","(36.8665367832617, -76.2590301943598)"
"708 LESNER AVENUE                                                                                                                                                                                       ","2016-10-17T12:26:03.000","Hurricane Matthew (10/5/2016)                                                                       ","Other                                             ","DAMAGE ASSESSMENT
PAUL MCGLONE
APT # 1
PHONE NUMBER 757-375-6150
ALL FURNITURE WAS DAMAGED; CALLER IS IN HOTEL FOR NOW. LANDLORD IS TAKING CARE OF REPAIRS TO THE HOME. ","A","H    ","kclaud    ",,,"15    ","NORTH CHESAPEAKE BLVD.        ","Crossroads","5","6","36.9247648800075","-76.2516518304715","(36.9247648800075, -76.2516518304715)"
"E VIRGINIA BEACH BOULEVARD & COVENANT STREET                                                                                                                                                            ","2011-08-28T09:01:15.000","Irene (8/27/2011)                                                                                   ","Damaged/Missing sign                              ","2300 VB BLVD STR/STOP COMBO LEANING

Hansen SR#280186 - devans 8/28/2011 1:16:05 PM","I","H    ","istacy    ","jriddic   ","2011-09-01T13:22:14.000","69    ","BRAMBLETON                    ","Spartan Village","3","7","36.8519309459924","-76.2638108127404","(36.8519309459924, -76.2638108127404)"
"E VIRGINIA BEACH BOULEVARD & TIDEWATER DRIVE                                                                                                                                                            ","2014-09-08T14:53:17.000","Rainy Monday (9/8/2014)                                                                             ","Flooded street                                    ","","I","H    ","wwalker   ",,,"68    ","TIDEWATER DRIVE INDUSTRIAL    ","Attucks/ Barberton/ Church","4","7","36.8544454891796","-76.2744784809662","(36.8544454891796, -76.2744784809662)"
"424 NAVAL BASE ROAD                                                                                                                                                                                     ","2011-08-29T19:25:03.000","Irene (8/27/2011)                                                                                   ","Damaged/Missing sign                              ","NP DA DOWN 

280583 - istacy 9/6/2011 9:56:33 AM","A","H    ","istacy    ","istacy    ","2011-09-06T09:56:51.000","38    ","DENBY PARK                    ","Oakdale Farms/ Denby Park/ Cottage Road Park","2","7","36.9110422900074","-76.2609336760492","(36.9110422900074, -76.2609336760492)"
"424 MACDONALD CRESCENT                                                                                                                                                                                  ","2016-10-10T14:24:35.000","Hurricane Matthew (10/5/2016)                                                                       ","Other                                             ","","A","H    ","aworrel   ","rdelaha   ","2016-11-02T07:40:49.000","38    ","DENBY PARK                    ","Oakdale Farms/ Denby Park","2","7","36.9148487820976","-76.2602778597564","(36.9148487820976, -76.2602778597564)"
"9600 BLOCK OF 3RD BAY STREET                                                                                                                                                                            ","2015-10-02T11:10:48.000","Joaquin (9/29/2015)                                                                                 ","Flooded street                                    ","","B","H    ","sfsmith   ",,,"6     ","PRETTY LAKE                   ","East Ocean View","5","6","36.9341502115361","-76.2137450669007","(36.9341502115361, -76.2137450669007)"
"1200 BLOCK OF BRANDON AVENUE                                                                                                                                                                            ","2011-09-02T17:47:08.000","Irene (8/27/2011)                                                                                   ","Other                                             ","LEAVES.","B","H    ","vsmith    ","vsmith    ","2011-09-02T17:47:35.000","61    ","WEST GHENT                    ","West Ghent","2","6","36.8710186913926","-76.304507073505","(36.8710186913926, -76.304507073505)"
"169 LEMBLA STREET                                                                                                                                                                                       ","2016-10-10T14:10:32.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","","A","H    ","aworrel   ","aworrel   ","2016-10-12T15:18:05.000","10    ","COMMODORE PARK                ","Northside","1","6","36.9359817566607","-76.2682104581904","(36.9359817566607, -76.2682104581904)"
"9400 BLOCK OF SELBY PLACE                                                                                                                                                                               ","2011-09-21T10:05:00.000","Irene (8/27/2011)                                                                                   ","Other                                             ","9400-9600 PICK UP DEBRIS ","B","H    ","auwhite   ","auwhite   ","2011-09-21T10:05:32.000","3     ","PINEWELL                      ","Greater Pinewell","5","6","36.9486081213495","-76.2543294042371","(36.9486081213495, -76.2543294042371)"
"861 BANCKER ROAD                                                                                                                                                                                        ","2016-10-10T08:51:33.000","Hurricane Matthew (10/5/2016)                                                                       ","Other                                             ","","A","H    ","stjones   ",,,"15    ","NORTH CHESAPEAKE BLVD.        ","Crossroads","5","6","36.9163254564031","-76.2478071216449","(36.9163254564031, -76.2478071216449)"
"WESTMINSTER AVENUE & COMSTOCK STREET                                                                                                                                                                    ","2016-10-10T16:33:39.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","","I","H    ","tdwilli   ","rdelaha   ","2016-10-21T07:18:03.000","83    ","INGLESIDE                     ","Ingleside","4","7","36.8417459719292","-76.237397630672","(36.8417459719292, -76.237397630672)"
"1517 SHIPP AVENUE                                                                                                                                                                                       ","2016-09-21T13:25:47.000","unnamed  (9/20/2016)                                                                                ","Flooded street                                    ","CALLER CALLED TO REPORT THAT HER BACKYARD IS FLOODING AND WAS TOLD BEFORE TO CONTACT US IF THE ISSUE HAPPENED AGAIN SO THEY CAN TAKE A LOOK AT IT TO DETERMINE WHAT COULD BE FIXED

CRETIA FOREMAN
692-9581","A","H    ","tdwilli   ",,,"69    ","BRAMBLETON                    ","Central Brambleton","3","7","36.8511207050421","-76.2670166758408","(36.8511207050421, -76.2670166758408)"
"BALLENTINE BOULEVARD & KIMBALL LOOP                                                                                                                                                                     ","2016-10-09T02:06:23.000","Hurricane Matthew (10/5/2016)                                                                       ","Damaged tree(s)                                   ","","I","H    ","sjwilli   ",,,"72    ","CHESTERFIELD                  ","Chesterfield Heights","4","7","36.8420830402933","-76.2534157121474","(36.8420830402933, -76.2534157121474)"
"7532 YORKTOWN DRIVE                                                                                                                                                                                     ","2016-10-08T18:57:49.000","Hurricane Matthew (10/5/2016)                                                                       ","Other                                             ","Tidal Flooding","A","H    ","mbudd     ","rdelaha   ","2016-10-12T17:26:42.000","25    ","WARDS CORNER                  ","Suburban Acres","2","6","36.9137379164489","-76.2687568745517","(36.9137379164489, -76.2687568745517)"
"1350 EAGLE AVENUE                                                                                                                                                                                       ","2018-10-12T08:11:34.000","Michael (10/11/2018)                                                                                ","Damaged tree(s)                                   ","","A","H    ","stjones   ",,,"17    ","BEL-AIRE                      ","Bel-Aire","5","6","36.917959752589","-76.2353754571831","(36.917959752589, -76.2353754571831)"
