"permitnum","originaladdress1","description","permitclassmapped","workclass","workclassmapped","currentstatus","currentstatusmapped","statusdate","applieddate","issueddate","completeddate","applicant","zoning","ward","totalsqft","estprojectcost","housingunits","parcelarea","permittype","permittypemapped","permittypedesc","originaladdress2","city","province","postalcode","jurisdiction","pin","permitobjectid","addressobjectid","parcelobjectid","permityear","permitmonth","latitude","longitude","count","permityearlabel","permitmonthlabel","lot","block","plan","quarter","section","township","range","meridian","servicearea"
"2020-0616-B","110 SUMAC LN","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-12-03T00:00:00.000","2020-07-21T00:00:00.000","2020-07-30T00:00:00.000",,"Jayman Built","R1C","4","2055","324000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8148038000","9625219","251869","8808743","2020-01-01T00:00:00.000","2020-06-01T00:00:00.000","53.56430518","-113.25521222","1","2020","6","38","148","1920191","NE","12","53","23","4","Sherwood Park"
"2020-0602-B","25 SAPPHIRE COVE","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-03-25T00:00:00.000","2020-07-16T00:00:00.000","2020-08-05T00:00:00.000",,"Pacesetter Homes Ltd (Sophat Vith)","R1C","4","3026","210000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8129225000","9618711","251930","8802231","2020-01-01T00:00:00.000","2020-06-01T00:00:00.000","53.56700004","-113.25338371","1","2020","6","225","129","1920198","NE","12","53","23","4","Sherwood Park"
"2020-0600-B","113 SUMAC LN","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-02-03T00:00:00.000","2020-07-16T00:00:00.000","2020-07-24T00:00:00.000",,"Jayman Built","R1C","4","2216","350000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8143070000","9618399","251854","8808721","2020-01-01T00:00:00.000","2020-06-01T00:00:00.000","53.5643715","-113.25466603","1","2020","6","70","143","1920191","NE","12","53","23","4","Sherwood Park"
"2020-0599-B","109 SUMAC LN","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-12-21T00:00:00.000","2020-07-16T00:00:00.000","2020-07-24T00:00:00.000",,"Jayman Built","R1C","4","2291","352000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8143069002","9618168","251855","8808720","2020-01-01T00:00:00.000","2020-05-01T00:00:00.000","53.56427766","-113.25466768","1","2020","5","69","143","1920191","NE","12","53","23","4","Sherwood Park"
"2020-0567-B","119 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-04-16T00:00:00.000","2020-07-10T00:00:00.000","2020-08-05T00:00:00.000",,"Coventry Homes","R1C","4","12110","453823","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174085004","9595585","252164","9306587","2020-01-01T00:00:00.000","2020-05-01T00:00:00.000","53.56059786","-113.28973198","1","2020","5","85","174","1923102","SW","11","53","23","4","Sherwood Park"
"2020-0543-B","1254 SANDSTONE BLVD","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-02-19T00:00:00.000","2020-07-06T00:00:00.000","2020-07-15T00:00:00.000",,"STERLING HOMES (EDMONTON) LTD","R2C","4",,"148154","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8150101401","9585441","251177","8427656","2020-01-01T00:00:00.000","2020-05-01T00:00:00.000","53.56603035","-113.25584695","1","2020","5","14","150","1820859","NE","12","53","23","4","Sherwood Park"
"2020-0542-B","1250 SANDSTONE BLVD","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-03-20T00:00:00.000","2020-07-06T00:00:00.000","2020-07-14T00:00:00.000",,"STERLING HOMES (EDMONTON) LTD","R2C","4","1415","149692","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8150101303","9585297","251176","8427655","2020-01-01T00:00:00.000","2020-05-01T00:00:00.000","53.56598141","-113.25593088","1","2020","5","13","150","1820859","NE","12","53","23","4","Sherwood Park"
"2020-0540-B","1246 SANDSTONE BLVD","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-03-09T00:00:00.000","2020-07-06T00:00:00.000","2020-07-14T00:00:00.000",,"STERLING HOMES (EDMONTON) LTD","R2C","4","1415","150887","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8150101205","9584773","251175","8427654","2020-01-01T00:00:00.000","2020-05-01T00:00:00.000","53.56593052","-113.25600526","1","2020","5","12","150","1820859","NE","12","53","23","4","Sherwood Park"
"2020-0538-B","1242 SANDSTONE BLVD","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-02-18T00:00:00.000","2020-07-06T00:00:00.000","2020-07-08T00:00:00.000",,"STERLING HOMES (EDMONTON) LTD","R2C","4","1415","146410","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8150101107","9584156","251174","8427653","2020-01-01T00:00:00.000","2020-05-01T00:00:00.000","53.56587014","-113.25608301","1","2020","5","11","150","1820859","NE","12","53","23","4","Sherwood Park"
"2020-0533-B","1258 SANDSTONE BLVD","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-02-08T00:00:00.000","2020-07-03T00:00:00.000","2020-07-08T00:00:00.000",,"Sterling Homes","R2C","4","1415","146410","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8150101509","9582121","251178","8427657","2020-01-01T00:00:00.000","2020-05-01T00:00:00.000","53.56607738","-113.25576305","1","2020","5","15","150","1820859","NE","12","53","23","4","Sherwood Park"
"2020-0523-B","53 RYBURY CRT","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-03-10T00:00:00.000","2020-07-02T00:00:00.000","2020-07-14T00:00:00.000",,"Kimberley Construction Management Ltd","R1A","3","4117","522357","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","9004028007","9578729","251435","8688633","2020-01-01T00:00:00.000","2020-05-01T00:00:00.000","53.50713773","-113.30700138","1","2020","5","28","4","1822663","NE","22","52","23","4","Rural"
"2020-0512-B","1 52310 RNG RD 232","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","1969","Cancelled","2020-08-17T00:00:00.000","2020-06-30T00:00:00.000","2020-07-06T00:00:00.000",,"Virk, Dayawant","RCL","6","10622","975000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322528007","9574683","20028","11395","2020-01-01T00:00:00.000","2020-05-01T00:00:00.000","53.49870322","-113.2961933","1","2020","5","28",,"1892MC","SE","22","52","23","4","Rural"
"2020-0506-B","464 52327 RNG RD 233","New Single Detached Dwelling & Secondary Suite","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-07-27T00:00:00.000","2020-06-26T00:00:00.000","2021-05-28T00:00:00.000",,"Gill, Harjinder","RE","6","8696","700000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322744101","9572007","250342","7940806","2020-01-01T00:00:00.000","2020-05-01T00:00:00.000","53.50008683","-113.30926888","1","2020","5","41","4","1721060","SW","22","52","23","4","Rural"
"2020-0490-B","41 SUMAC LN","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-05-18T00:00:00.000","2020-06-23T00:00:00.000","2020-07-03T00:00:00.000",,"Homes by Santos Construction","R1C","4","3554","335000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8143052007","9565602","220607","7557410","2020-01-01T00:00:00.000","2020-04-01T00:00:00.000","53.56320072","-113.25577907","1","2020","4","52","143","1620965","NE","12","53","23","4","Sherwood Park"
"2020-0474-B","51434 RNG RD 232","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2022-06-23T00:00:00.000","2020-06-18T00:00:00.000","2020-08-07T00:00:00.000",,"Kinzel, Tymen & Caroline","AG","6","13174","2000000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1327500003","9562127","251943","3415","2020-01-01T00:00:00.000","2020-04-01T00:00:00.000","53.43096347","-113.29656461","1","2020","4",,,,"SE","27","51","23","4","Rural"
"2020-0473-B","21541 TWP RD 542","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2021-04-16T00:00:00.000","2020-06-18T00:00:00.000","2020-06-19T00:00:00.000",,"Charette, Felix","AG","5","5142","610000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","4107304000","9561783","252393","13808","2020-01-01T00:00:00.000","2020-04-01T00:00:00.000","53.65628258","-113.08790306","1","2020","4",,,,"NW","7","54","21","4","Rural"
"2020-0472-B","432 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-07-09T00:00:00.000","2020-06-18T00:00:00.000","2020-07-07T00:00:00.000",,"Dhanju, Kamaldeep & Sonia","RE","6",,"700000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322743318","9561582","250334","7940798","2020-01-01T00:00:00.000","2020-04-01T00:00:00.000","53.50190721","-113.31004682","1","2020","4","33","4","1721060","SW","22","52","23","4","Rural"
"2020-0461-B","116 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-12-01T00:00:00.000","2020-06-16T00:00:00.000","2020-06-24T00:00:00.000",,"Landmark Homes Edmonton","R1C","4","2685","280000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8182016000","9557357","252169","9306615","2020-01-01T00:00:00.000","2020-04-01T00:00:00.000","53.56041384","-113.28925107","1","2020","4","16","182","1923102","SW","11","53","23","4","Sherwood Park"
"2020-0444-B","22 COMBINE CRT","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-11-06T00:00:00.000","2020-06-11T00:00:00.000","2020-06-18T00:00:00.000",,"Launch Homes","R1C","5","3492","250000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211710100","9550606","251494","8690515","2020-01-01T00:00:00.000","2020-04-01T00:00:00.000","53.55687817","-113.13837481","1","2020","4","10","10","1822674","SW","11","53","22","4","Rural"
"2020-0443-B","21039 HWY 14","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-12-11T00:00:00.000","2020-06-11T00:00:00.000","2020-07-06T00:00:00.000",,"Launch Homes","AG","7","4268","400000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1112101009","9550503","23375","755","2020-01-01T00:00:00.000","2020-04-01T00:00:00.000","53.39502843","-112.96292938","1","2020","4",,,,"NE","12","51","21","4","Rural"
"2020-0440-B","1282 SANDSTONE BLVD","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-12-21T00:00:00.000","2020-06-10T00:00:00.000","2020-06-12T00:00:00.000",,"Pacesetter Homes Ltd (Sophat Vith)","R2C","4","1445","179531","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8150102105","9549181","251184","8427663","2020-01-01T00:00:00.000","2020-04-01T00:00:00.000","53.56630959","-113.25517747","1","2020","4","21","150","1820859","NE","12","53","23","4","Sherwood Park"
"2020-0439-B","161 SUMAC LN","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-01-28T00:00:00.000","2020-06-10T00:00:00.000","2020-06-29T00:00:00.000",,"Pacesetter Homes Ltd (Sophat Vith)","R1C","4","3404","237735","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8143082003","9548929","251842","8808733","2020-01-01T00:00:00.000","2020-04-01T00:00:00.000","53.56547862","-113.25503845","1","2020","4","82","143","1920191","NE","12","53","23","4","Sherwood Park"
"2020-0436-B","301 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-11-13T00:00:00.000","2020-06-10T00:00:00.000","2020-06-19T00:00:00.000",,"Daytona Homes Inc.- Miranda Spencer","R1C","4","2931","213300","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173063004","9548543","251340","8680409","2020-01-01T00:00:00.000","2020-04-01T00:00:00.000","53.55687011","-113.28866587","1","2020","4","63","173","1822414","SW","11","53","23","4","Sherwood Park"
"2020-0428-B","2 SAPPHIRE COVE","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-04-09T00:00:00.000","2020-06-08T00:00:00.000","2020-06-12T00:00:00.000",,"Pacesetter Homes Ltd. - Krizel Vargas","R1C","4","2554","180000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8129216000","9545976","251921","8802222","2020-01-01T00:00:00.000","2020-04-01T00:00:00.000","53.56643656","-113.25384175","1","2020","4","216","129","1920198","NE","12","53","23","4","Sherwood Park"
"2020-0424-B","17 TAYLOR PL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-01-19T00:00:00.000","2020-06-08T00:00:00.000","2020-06-23T00:00:00.000",,"Coventry Homes Inc","R1B","5","3991","339080","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211781303","9544909","251044","8315968","2020-01-01T00:00:00.000","2020-04-01T00:00:00.000","53.5539499","-113.13691484","1","2020","4","13","8","1723357","NW","2","53","22","4","Rural"
"2020-0400-B","372 SAVOY CR","To Construct a Duplex, 368 & 372","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-12-23T00:00:00.000","2020-06-01T00:00:00.000","2020-06-23T00:00:00.000",,"Rohit Communities - Oksana Shemchuk","R2A","4","3295","303820","2",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8151046005","9536842","251898","8810179","2020-01-01T00:00:00.000","2020-04-01T00:00:00.000","53.56664327","-113.25745866","1","2020","4","46","151","1920196","NE","12","53","23","4","Sherwood Park"
"2020-0380-B","22 ALLISTON CL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-12-07T00:00:00.000","2020-05-27T00:00:00.000","2020-06-02T00:00:00.000",,"HOMES BY AVI (Edmonton) LP","R1C","4","3001","585567","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8182027008","9530945","251673","8719196","2020-01-01T00:00:00.000","2020-03-01T00:00:00.000","53.56027038","-113.28837816","1","2020","3","27","182","1822995","SW","11","53","23","4","Sherwood Park"
"2020-0370-B","137 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-04-22T00:00:00.000","2020-05-26T00:00:00.000","2020-06-01T00:00:00.000",,"Coventry Homes","R1C","4","4808","464400","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174076004","9528761","252179","9306578","2020-01-01T00:00:00.000","2020-03-01T00:00:00.000","53.55972497","-113.28999818","1","2020","3","76","174","1923102","SW","11","53","23","4","Sherwood Park"
"2020-0369-B","52144 RNG RD 224","New Single Detached DwellingBasement - 2020-0974-B","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-02-19T00:00:00.000","2020-05-26T00:00:00.000","2020-06-03T00:00:00.000",,"Charette, Felix","AG","6","3021","560000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2208110003","9528678","18983","8317","2020-01-01T00:00:00.000","2020-03-01T00:00:00.000","53.47590363","-113.19777236","1","2020","3","5",,"2605MC","E","8","52","22","4","Rural"
"2020-0365-B","18 TAYLOR PL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-03-17T00:00:00.000","2020-05-25T00:00:00.000","2020-06-19T00:00:00.000",,"Cappella, Jill & Nick","R1B","5","3692","300000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211780501","9527443","251038","8315960","2020-01-01T00:00:00.000","2020-03-01T00:00:00.000","53.55421346","-113.13732792","1","2020","3","5","8","1723357","NW","2","53","22","4","Rural"
"2020-0364-B","165 SENTRY WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-12-14T00:00:00.000","2020-05-25T00:00:00.000","2020-06-05T00:00:00.000",,"Pacesetter Homes Ltd. - Krizel Vargas","R2C","4","2055","206000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8150102203","9527316","251215","8427664","2020-01-01T00:00:00.000","2020-03-01T00:00:00.000","53.56687882","-113.25526013","1","2020","3","22","150","1820859","NE","12","53","23","4","Sherwood Park"
"2020-0363-B","147 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-01-21T00:00:00.000","2020-05-25T00:00:00.000","2020-05-28T00:00:00.000",,"Coventry Homes Inc","R1C","4","3652","328440","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174071005","9526970","252184","9306573","2020-01-01T00:00:00.000","2020-03-01T00:00:00.000","53.55956394","-113.28930605","1","2020","3","71","174","1923102","SW","11","53","23","4","Sherwood Park"
"2020-0359-B","22008 TWP RD 510","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-04-15T00:00:00.000","2020-05-22T00:00:00.000","2020-05-26T00:00:00.000",,"Gowin. Troy & Craig, Victoria","DC70","7","6576","550000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1201511407","9525599","250640","6484997","2020-01-01T00:00:00.000","2020-03-01T00:00:00.000","53.36693257","-113.10123264","1","2020","3","14","1","1320894","SE","1","51","22","4","Rural"
"2020-0350-B","44 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","32888","BP Final Complete and Rough Grade Pending","2020-11-20T00:00:00.000","2020-05-19T00:00:00.000","2020-05-28T00:00:00.000",,"HOMES BY AVI (Edmonton) LP","R1C","4","2682","562049","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8182004003","9519537","251689","8719188","2020-01-01T00:00:00.000","2020-03-01T00:00:00.000","53.56051432","-113.28741966","1","2020","3","4","182","1822995","SW","11","53","23","4","Sherwood Park"
"2020-0335-B","225 52320 RNG RD 231","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-03-26T00:00:00.000","2020-05-13T00:00:00.000","2020-05-28T00:00:00.000",,"Mergrand Holdings LTD","RCH","6","5645","490000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2323522705","9514223","194451","7160974","2020-01-01T00:00:00.000","2020-03-01T00:00:00.000","53.500133","-113.27249792","1","2020","3","27","2","1520954","SE","23","52","23","4","Rural"
"2020-0323-B","14 ALLISTON CL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-03-08T00:00:00.000","2020-05-08T00:00:00.000","2020-06-02T00:00:00.000",,"Park Royal Homes","R1C","4","4322","360480","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8182025003","9509402","251671","8719194","2020-01-01T00:00:00.000","2020-03-01T00:00:00.000","53.56016","-113.28860763","1","2020","3","25","182","1822995","SW","11","53","23","4","Sherwood Park"
"2020-0310-B","18 COMBINE CRT","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-06-24T00:00:00.000","2020-05-06T00:00:00.000","2020-05-22T00:00:00.000",,"Bauch Construction Inc.","R1C","5","2730","380000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211710117","9505918","251493","8690516","2020-01-01T00:00:00.000","2020-03-01T00:00:00.000","53.55677401","-113.13843547","1","2020","3","11","10","1822674","SW","11","53","22","4","Rural"
"2020-0298-B","149 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-01-21T00:00:00.000","2020-05-01T00:00:00.000","2020-05-11T00:00:00.000",,"Coventry Home Inc.","R1C","4","3739","340620","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174070007","9493357","252185","9306572","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.55956588","-113.28915268","1","2020","2","70","174","1923102","SW","11","53","23","4","Sherwood Park"
"2020-0294-B","53463 RNG RD 211","RTM - Moved on Modular Home","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2020-11-18T00:00:00.000","2020-04-30T00:00:00.000","2020-06-17T00:00:00.000",,"Martin, Katherine","AG","5","864","150000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3125303002","9491970","252196","12390","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.61101674","-112.97490453","1","2020","2","C",,"4214TR","NW","25","53","21","4","Rural"
"2020-0288-B","32 51025 RNG RD 222","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-04-08T00:00:00.000","2020-04-28T00:00:00.000","2020-05-19T00:00:00.000",,"Anderson, Britiany","RE","7","5126","500000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1202703203","9489368","26987","1192592","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.37070825","-113.14204888","1","2020","2",,"32","0125764","W","2","51","22","4","Rural"
"2020-0286-B","18 52105 RNG RD 225","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-03-04T00:00:00.000","2020-04-27T00:00:00.000","2020-04-29T00:00:00.000",,"Evoy, Yvonne & Matthew","RCL","6","6897","650000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2208720408","9487929","36279","3543036","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.46984854","-113.21826536","1","2020","2","4","2","0628366","SW","8","52","22","4","Rural"
"2020-0277-B","52367 RNG RD 220","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-07-05T00:00:00.000","2020-04-23T00:00:00.000","2020-05-19T00:00:00.000",,"Pearce, Alayna & Stuart","AG","7","6595","950000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2119302004","9485185","18750","6044","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.50931034","-113.09770455","1","2020","2","A",,"3188MC","NW","19","52","21","4","Rural"
"2020-0272-B","53537 RNG RD 225","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-03-29T00:00:00.000","2020-04-22T00:00:00.000","2020-05-22T00:00:00.000",,"Modern Sky Homes","AG","5","4486","500000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3232703003","9483581","222192","7573176","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.62069133","-113.22058883","1","2020","2","3","1","1621318","SW","32","53","22","4","Rural"
"2020-0255-B","21542 TWP RD 534","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-03-08T00:00:00.000","2020-04-17T00:00:00.000","2020-05-05T00:00:00.000",,"Stanfield Homes Inc.","RA","5","5257","780000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3130702035","9477849","252226","7861661","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.60053759","-113.08740503","1","2020","2","3","1","1720130","SW","30","53","21","4","Rural"
"2020-0254-B","139 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2021-03-08T00:00:00.000","2020-04-16T00:00:00.000","2020-05-07T00:00:00.000",,"Coventry Homes Inc","R1C","4","4198","272720","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174075006","9477427","252180","9306577","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.55962336","-113.28994238","1","2020","2","75","174","1923102","SW","11","53","23","4","Sherwood Park"
"2020-0248-B","53326 RNG RD 212","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2021-03-18T00:00:00.000","2020-04-14T00:00:00.000","2020-04-17T00:00:00.000",,"Berner, Marc","AG","5","5095","350000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3122502002","9474395","250647","12330","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.58944561","-113.00122139","1","2020","2","B",,"7822091","SE","22","53","21","4","Rural"
"2020-0232-B","285 ANNANDALE CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-09-30T00:00:00.000","2020-04-06T00:00:00.000","2020-04-22T00:00:00.000",,"Landmark Homes Edmonton","R1C","4","2704","280000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8173067005","9468585","251344","8680413","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.55653502","-113.28829216","1","2020","2","67","173","1822414","SW","11","53","23","4","Sherwood Park"
"2020-0226-B","22047 TWP RD 534","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-12-11T00:00:00.000","2020-04-03T00:00:00.000","2020-05-06T00:00:00.000",,"DAVIES & COMPANY LTD","AG","5","3333","554000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3224300008","9467735","1453","12987","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.59908097","-113.11285968","1","2020","2",,,,"NW","24","53","22","4","Rural"
"2020-0225-B","17 FOSBURY LINK","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-11-13T00:00:00.000","2020-04-03T00:00:00.000","2020-04-22T00:00:00.000",,"Kimberley Construction Management Ltd","UV4 ""Area 5""","3","2787","350072","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","9007009004","9467661","220201","7544305","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.50859444","-113.30429363","1","2020","2","9","7","1620820","NE","22","52","23","4","Sherwood Park"
"2020-0222-B","54 AMESBURY WYND","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","151675","Approved - File Closed","2020-11-27T00:00:00.000","2020-04-03T00:00:00.000","2020-04-21T00:00:00.000",,"Marcson Homes","R1C","3","3681","279840","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","9007022006","9466821","250968","8273964","2020-01-01T00:00:00.000","2020-02-01T00:00:00.000","53.50810988","-113.30391508","1","2020","2","22","7","1723054","NE","22","52","23","4","Rural"
