"record_id","where_do_you_live","sherwood_park_neighborhood","rural_county_location","question_01","question_02","question_03","question_04","question_05","question_06","question_07","question_08","question_09","question_10","question_11a","question_11b","question_12","question_13","question_14","question_15","question_16","question_17","question_18","question_19","question_20","question_21","question_22a","question_22b","question_23a","question_23b","question_24","question_25","gender","type_of_survey"
"3355","Urban","Sherwood Heights",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","give tickets to drivers following too closely",,"Somewhat disagree","there should be more fines","Somewhat agree","Somewhat disagree","Somewhat agree","Strongly agree","Somewhat disagree","Somewhat agree","county office to speak to someone in traffic","Yes","No",,"No",,"No","65 or older","Female","Telephone"
"3356","Urban","Davidson Creek",,"Never","Never","Never","Seldom","Seldom","Slow down to the posted speed limit only if workers are present","5 km/h over the speed limit","Yes","All the time","Somewhat Safe","Enforce the hands free device use, enforce construction zone and school zones",,"Somewhat agree","Enforcement-by-law","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Don't know/ not stated","No",,,,,"Yes","25 to 44","Female","Telephone"
"3364","Rural",,"Adrossan","Never","Never","Never","Never","Never","Slow down to the posted speed limit only if workers are present","20 km/h or more over the speed limit","Yes","All the time","Somewhat Safe","Don't know/ not stated",,"Somewhat agree","The posted digital signs are good","Strongly disagree","Somewhat disagree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","I'd call the County transportation department.","Yes","No",,"No",,"No","45 to 64","Female","Telephone"
"3373","Rural",,"I pay my taxes to Strathcona County.","Never","Never","Never","Never","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","More lights at busy intersections. Wider roads at busy roads.",,"Strongly agree","More enforcement out there./","Strongly agree","Strongly agree","Somewhat disagree","Strongly agree","Somewhat agree","Somewhat agree","I would phone the Strathcona bylaw./","Yes","No",,"Yes","To remember to come to a full stop at stop signs. To observe the speed limit in  the area that you are driving in. Observe and be aware that you are in a school  zone./","No","65 or older","Female","Telephone"
"3383","Rural",,"South Cooking Lake","Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Unsafe","Educating drivers to stop at stop signs/Educating drivers on tailgating.",,"Strongly agree","More enforcement","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Strongly agree","Somewhat disagree","I'd go to my councilor.","No",,,,,"Yes","25 to 44","Male","Telephone"
"3407","Rural",,"near Uncas","Never","Never","Seldom","Seldom","Never","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","80-99% of the time","Very Safe","speed up the finish of the Henday overpass,  increase the speed limit on hwy 21 from 100 km 110 km",,"Somewhat disagree","put out more peace officers as enforcement","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Strongly disagree","Strongly agree","the county","No",,,,,"No","45 to 64","Male","Telephone"
"3412","Urban","Clarkdale Meadows",,"Never","Never","Seldom","Somewhat","Seldom","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Somewhat Safe","more countdown timers on intersection, length of yellows more consistent",,"Strongly agree","it's not really that bad","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree","Somewhat disagree","Somewhat agree","council man","Yes","No",,"No",,"No","25 to 44","Male","Telephone"
"3429","Urban","Nottingham",,"Never","Seldom","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","Let commuters free flow in traffic, really hard to get across Sherwood park, make a route that makes it easier",,"Somewhat disagree","They need to have actual cars with actual policemen","Somewhat disagree","Strongly agree","Neither agree nor disagree","Strongly agree","Strongly agree","Neither agree nor disagree","Don't know/ not stated","No",,,,,"Yes","25 to 44","Female","Telephone"
"3436","Urban","Regency Park",,"Never","Never","Never","Never","Seldom","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","Teach  drivers about  the  traffic  circle (p)",,"Somewhat agree","Monitoring drivers, police presence","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","The RCMP","No",,,,,"Yes","25 to 44","Female","Telephone"
"3437","Rural",,"Adrossan","Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Very Safe","Don't know/ not stated",,"Don't know","Don't know/ not stated","Neither agree nor disagree","Somewhat disagree","Don't know","Neither agree nor disagree","Somewhat disagree","Don't know","I'd call the RCMP","No",,,,,"No","45 to 64","Female","Telephone"
"3462","Urban","Glen Allen",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","speed bumps to slow down traffic",,"Somewhat agree","On busier roads put in speed bumps","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat disagree","Somewhat agree","municipal building","No",,,,,"Yes","65 or older","Female","Telephone"
"3480","Urban","Right in Sherwood Park it is.  Country Cottage for seniors.",,"Never","Seldom","Seldom","Never","Seldom","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","No",,"Very Safe","Slow down the drivers./",,"Neither agree nor disagree","The police should be checking the people who are speeding./","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","police/","No",,,,,"No","65 or older","Female","Telephone"
"3494","Urban","Craigavon",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Very Safe","synchronize lights",,"Somewhat agree","posted children signs speed bumps","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","call the county or bylaw","No",,,,,"Yes","25 to 44","Female","Telephone"
"3502","Urban","The Ridge",,"Never","Seldom","Usually","Somewhat","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","1) police enforcement should be increased / 2) respondent could not think of a second one",,"Strongly agree","police enforcement in playground zones should be increased","Neither agree nor disagree","Strongly agree","Somewhat disagree","Somewhat agree","Strongly agree","Somewhat agree","respondent would contact the RCMP","No",,,,,"No","45 to 64","Female","Telephone"
"3512","Rural",,"Collingwood Cove","Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Somewhat Safe","I'd like to see less traffic lights/Enforce distracted driving.",,"Strongly agree","Don't know/ not stated","Strongly disagree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Somewhat agree","I'd call the transportation Department.","Yes","No",,"No",,"No","65 or older","Female","Telephone"
"3552","Urban","Maplewood",,"Never","Seldom","Never","Never","Seldom","Slow down to the posted speed limit only if workers are present","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","not sure they can do anymore then what their doing",,"Somewhat agree","bring back photo radar","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","local councilor","No",,,,,"No","65 or older","Female","Telephone"
"3564","Urban","Fountain Creek estates",,"Never","Somewhat","Never","Somewhat","Somewhat","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","1) the pattern should be improved for the light sequences so drivers are not approaching a red light on every single intersection / 2) construction on the road should be diminished",,"Somewhat agree","police presence should be increased","Somewhat agree","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","respondent would contact the department of transportation","No",,,,,"Yes","45 to 64","Female","Telephone"
"3570","Urban","Glen Allan",,"Never","Seldom","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","Don't know/ not stated",,"Strongly agree","police presence on busy street","Strongly disagree","Strongly agree","Strongly disagree","Somewhat agree","Somewhat agree","Strongly agree","nobody","No",,,,,"No","45 to 64","Female","Telephone"
"3577","Urban","Broadmoor",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","Stop using cell, drive the speed limit",,"Strongly agree","people should take it upon themselves to drive safely","Somewhat agree","Somewhat agree","Strongly agree","Strongly agree","Don't know","Strongly agree","The traffic department in the County","Yes","No",,"No",,"No","65 or older","Female","Telephone"
"3582","Urban","Glen Allan",,"Never","Seldom","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","lower residential speed limits, enforce school speed limits",,"Strongly agree","lower speed limits to 40","Strongly agree","Somewhat disagree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","look on website for transportation link","Yes","No",,"No",,"Yes","25 to 44","Male","Telephone"
"3583","Urban","Sherwood Place",,"Never","Somewhat","Never","Seldom","Seldom","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","80-99% of the time","Very Safe","More Police presence would be good.",,"Neither agree nor disagree","More Police.","Strongly agree","Strongly disagree","Somewhat agree","Strongly agree","Strongly agree","Neither agree nor disagree","Don't know/ not stated","No",,,,,"Yes","45 to 64","Male","Telephone"
"3584","Urban","Woodbridge Way",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Very Safe","1. they could cut confusing signage  2. lower the residential speed limit to 40km/h",,"Strongly agree","I think they should get rid of half the signs.  There too many to read and to pay attention while driving.","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Don't know/ not stated","No",,,,,"No","45 to 64","Male","Telephone"
"3587","Urban","Estates of Sherwood Park",,"Never","Never","Seldom","Never","Never","Slow down to the posted speed limit only if workers are present","5 km/h over the speed limit","Yes","All the time","Somewhat Safe","on Wye road there are no pathways all the way on the road, need more marked crosswalks with touch traffic lights",,"Somewhat disagree","put in more stop signs and speed bumps","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","the Strathcona County council","No",,,,,"No","45 to 64","Female","Telephone"
"3602","Urban","Maplewood",,"Never","Seldom","Never","Seldom","Seldom","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","80-99% of the time","Very Safe","1) there should be less traffic lights / 2) the infrastructure does not accommodate the growing population",,"Somewhat disagree","Don't know/ not stated","Strongly disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","respondent would contact the appropriate department in the county","No",,,,,"No","45 to 64","Female","Telephone"
"3607","Urban","Two blocks north of superstore",,"Never","Never","Seldom","Somewhat","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","No",,"Somewhat Safe","Don't know/ not stated",,"Strongly disagree","Don't know/ not stated","Somewhat agree","Neither agree nor disagree","Don't know","Somewhat disagree","Strongly agree","Somewhat agree","police","No",,,,,"No","65 or older","Female","Telephone"
"3609","Urban","Foxboro",,"Never","Somewhat","Never","Somewhat","Seldom","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Somewhat Safe","More speed checks. Like photo radar checks./Liquor checks.",,"Somewhat disagree","Put more speed limits on./Photo radar./","Neither agree nor disagree","Somewhat agree","Strongly agree","Strongly agree","Somewhat disagree","Neither agree nor disagree","County hall./","No",,,,,"Yes","25 to 44","Male","Telephone"
"3633","Urban","Fox Haven",,"Never","Seldom","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Very Safe","More enforcement-Ghost cars looking for violators-cell phones and speeders",,"Somewhat agree","Speed bumps in school zones","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","I would contact the mayor","No",,,,,"Yes","45 to 64","Male","Telephone"
"3636","Urban","Not Stated",,"Never","Seldom","Never","Seldom","Seldom","Slow down to the posted speed limit any time day or night","10 km/h over the speed limit","Yes","80-99% of the time","Very Safe","Don't know/ not stated",,"Neither agree nor disagree","have more of a police presence","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","my councillor","No",,,,,"No","45 to 64","Male","Telephone"
"3653","Urban","Lakeland Village",,"Seldom","Never","Never","Seldom","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","No",,"Somewhat Unsafe","Lengthen the time of the yellow lights, more enforcement",,"Somewhat agree","More enforcement-actual police being there, Electronic billboards to show how fast they are going","Somewhat disagree","Somewhat disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","I would look at the county office, figure out what route to take from there","No",,,,,"No","45 to 64","Female","Telephone"
"3670","Urban","Heritage Hills",,"Never","Never","Seldom","Never","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","All the time","Somewhat Safe","better speed postings, better inform police officers about what signs mean",,"Strongly agree","be more active in areas of concern especially playground and school areas","Strongly agree","Somewhat disagree","Somewhat disagree","Strongly agree","Strongly disagree","Somewhat disagree","police station and bylaw services","No",,,,,"Yes","25 to 44","Female","Telephone"
"3672","Urban","Summerwood",,"Never","Seldom","Never","Never","Seldom","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","80-99% of the time","Somewhat Unsafe","1) construction should be limited to only during the night / 2) respondent could not think of a second one",,"Somewhat agree","drivers should be educated rather than just issuing tickets, such as making drivers attend classes","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","the respondent would look up the contact information on the county website","No",,,,,"Yes","25 to 44","Male","Telephone"
"3678","Urban","Craigavon",,"Never","Never","Never","Seldom","Seldom","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","1. better enforcement of the speed limits  2.  enforcement of obeying traffic signal lights.  They are being ignored.",,"Somewhat agree","I think posting the speed limits where they would be more obvious or more visible.  Often, you don't see a posted sign, especially around parks.","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","I would contact the County office, the traffic department.","No",,,,,"No","65 or older","Male","Telephone"
"3684","Urban","Not Stated",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Somewhat Safe","synchronize traffic lights,",,"Somewhat disagree","put more police out on the streets,","Strongly disagree","Strongly agree","Don't know","Strongly agree","Don't know","Somewhat agree","go to the Police and then to my councillor","No",,,,,"No","65 or older","Male","Telephone"
"3702","Rural",,"110, 23054 Twp Rd 512","Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Unsafe","reduce construction. education",,"Strongly disagree","have constant speed zones without changing speed limits","Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Somewhat disagree","the MLA","No",,,,,"No","45 to 64","Male","Telephone"
"3720","Urban","Sherwood Heights",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Somewhat Safe","Always have a left turn arrow./All the lines and stuff clearly marked on the    roads.",,"Somewhat disagree","Don't know/ not stated","Don't know","Somewhat disagree","Somewhat disagree","Somewhat disagree","Strongly agree","Somewhat disagree","Strathcona County traffic board./The RCMP./","Yes","Yes","Red lights. Slowing down in bad traffic conditions. School zones./Stopping at stop signs. Using the traffic circle./","Yes","It reminds you the right way to drive. It makes me more aware of the rules of the road./","No","45 to 64","Female","Telephone"
"3734","Rural",,"Pinegrove","Never","Never","Somewhat","Somewhat","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","need control lights at township roa thatd connects with the Henday.",,"Somewhat agree","step up speed enforcement","Strongly disagree","Strongly agree","Somewhat disagree","Somewhat agree","Strongly agree","Somewhat disagree","Don't know/ not stated","No",,,,,"No","45 to 64","Male","Telephone"
"3741","Rural",,"Ardrossan","Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Very Safe","Reduce distracted driving/Check for children's car seats & seatbelts.",,"Neither agree nor disagree","Greater Police presence in the summertime","Strongly agree","Don't know","Somewhat disagree","Strongly agree","Strongly agree","Somewhat agree","I'd call the County office.","No",,,,,"No","45 to 64","Female","Telephone"
"3754","Urban","Balmoral Heights",,"Never","Seldom","Never","Seldom","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","1) lower the speed limits / 2) respondent cannot think of a second one",,"Strongly agree","have more peace officers available","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat disagree","the respondent would contact the driver attempting the violation or law enforcement","No",,,,,"Yes","25 to 44","Male","Telephone"
"3765","Rural",,"rr 231 twp 511","Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","remove traffic circle on Sherwood Drive, traffic control lights on Whitemud extension.",,"Somewhat agree","increase the fines in residential neighborhoods","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Strongly agree","county transportation and planning","No",,,,,"No","45 to 64","Female","Telephone"
"3772","Urban","Bethel Drive",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","All the time","Somewhat Safe","Presence of police,   no lights at crosswalks",,"Somewhat agree","have more lights and stop signs","Strongly agree","Somewhat disagree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","County office","No",,,,,"No","65 or older","Female","Telephone"
"3780","Urban","Glen allan",,"Never","Never","Never","Somewhat","Somewhat","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Somewhat Unsafe","1) they should stop drivers from going through red lights / 2) the police should be taking a more active role in enforcement",,"Strongly agree","the police should better enforce the speed limits","Somewhat disagree","Strongly agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","the respondent would contact his councillor","Yes","No",,"No",,"No","65 or older","Male","Telephone"
"3782","Urban","Westboro",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","10 km/h over the speed limit","Yes","All the time","Very Safe","Baseline Road should be thoroughfare road.",,"Strongly agree","Don't know/ not stated","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Somewhat disagree","Strongly agree","My councillor","Yes","No",,"No",,"No","65 or older","Male","Telephone"
"3797","Rural",,"Township Road 512","Never","Never","Never","Seldom","Never","Slow down to the posted speed limit only if workers are present","5 km/h over the speed limit","Yes","All the time","Very Safe","The cell phone problem needs to be addressed. In construction zones, the signs need to be removed if there are no workers present. People will just disregard the signs if no one is working.",,"Strongly agree","There could be more police watching certain roads. Address the problem or speeding limit of one ton trucks on the highway. The drivers don't seem to care.","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Somewhat disagree","Strongly agree","Phone the police about drunk driving or running stop signs.","No",,,,,"No","45 to 64","Female","Telephone"
"3806","Urban","Village on the Lake",,"Never","Seldom","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","1) drivers should be re-educated on how to operate the traffic circle on Sherwood drive / 2) respondent cannot think of a second one",,"Strongly agree","the visibility should be increased to the signs posted in residential areas","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat disagree","Somewhat agree","the respondent would contact the county's civic building","Yes","No",,"No",,"No","45 to 64","Male","Telephone"
"3811","Rural",,"South Cooking Lake","Never","Usually","Usually","Somewhat","Usually","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","More Police instead of red light cameras",,"Somewhat disagree","Again more Police.","Strongly agree","Strongly disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","I'd contact the County office or the RCMP","No",,,,,"No","45 to 64","Female","Telephone"
"3813","Rural",,"rr 220 5211 twp","Never","Never","Never","Never","Seldom","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","All the time","Somewhat Safe","catch the texters -increase the fines for them. people that drive large jacked up trucks that have had multiple accidents that were their  fault should be limited to driving smaller vehicles",,"Somewhat agree","raise the fines","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","transportation department","No",,,,,"No","45 to 64","Male","Telephone"
"90015605","Urban","Foxhaven ",,"Never","Somewhat","Never","Somewhat","Seldom","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe",,,"Somewhat agree",,"Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree",,,,,,,"No","25 to 44","Female","Online"
"3821","Urban","Heritage Hills",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit only if workers are present","5 km/h over the speed limit","Yes","All the time","Somewhat Safe","1) stop signs and yield signs in residential areas should be better enforced / 2) respondent cannot think of a second one",,"Strongly agree","they should increase the number of speed humps / they should better enforce the yield signs in residential areas","Somewhat agree","Strongly disagree","Strongly agree","Somewhat disagree","Somewhat agree","Somewhat agree","the respondent would contact his councillor as well as the roads and safety department in the county","No",,,,,"Yes","25 to 44","Male","Telephone"
"3823","Urban","The Ridge",,"Never","Never","Never","Seldom","Seldom","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","80-99% of the time","Very Safe","crack down on people talking or texting on the phone",,"Strongly disagree","playground zones, have flashing lights like at crosswalks","Somewhat disagree","Somewhat agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","transportation","No",,,,,"No","45 to 64","Female","Telephone"
"3829","Urban","Aspen Trails",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","Don't know/ not stated",,"Somewhat agree","those signs showing the speed they are doing sometimes help and add more signs  alerting to children","Somewhat disagree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","never looked it up but should be able to find something on the county website","No",,,,,"Yes","25 to 44","Female","Telephone"
"3839","Urban","Woodbridge Farms",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","Lower speed limit or put speed bumps on residential roads.",,"Somewhat agree","Have photo radar traps outside of schools. It made drivers slow down even if it doesn't catch anyone.","Strongly agree","Strongly agree","Strongly agree","Somewhat disagree","Somewhat agree","Strongly agree","Don't know/ not stated","No",,,,,"Yes","25 to 44","Male","Telephone"
"3853","Rural",,"Ardrossan","Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Very Safe","A few more traffic circles and repainting some lines.",,"Strongly agree","Don't know/ not stated","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Strongly agree","I would go to City Council.","No",,,,,"Yes","18 to 24","Male","Telephone"
"3855","Urban","Heritage Hills",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Very Safe","more enforcement for speeding in school zones",,"Strongly agree","more enforcement","Somewhat agree","Strongly agree","Somewhat agree","Somewhat disagree","Strongly agree","Somewhat agree","my councillor","Yes","No",,"No",,"Yes","65 or older","Male","Telephone"
"3874","Urban","Glen Allan",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","1) more left turning signals should be added to intersections, especially on Baseline Road / 2) the synchronization for the traffic light sequences should be increased to improve the flow of traffic",,"Strongly agree","Don't know/ not stated","Somewhat disagree","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","the respondent would contact the county councillor and traffic department","No",,,,,"No","65 or older","Female","Telephone"
"3884","Urban","Glen Allan",,"Never","Seldom","Seldom","Seldom","Never","Slow down to the posted speed limit any time day or night","10 km/h over the speed limit","Yes","80-99% of the time","Somewhat Unsafe","get the red lights timed better so people don't use Graham Road as a detour",,"Strongly agree","routing traffic better","Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Somewhat disagree","Don't know/ not stated","No",,,,,"Yes","45 to 64","Male","Telephone"
"3893","Urban","Maple Wood",,"Never","Never","Somewhat","Somewhat","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Very Safe","Improve the road design and have a red light enforcement at Highway 21 and Highway 22 and Wye Road.",,"Somewhat agree","Enforcement if there are any problems. There are a couple of places I don't agree with the speed limit.","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","The RCMP.","Yes","No",,"No",,"No","65 or older","Male","Telephone"
"3902","Urban","Sherwood Place",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","Get rid of the traffic circles.",,"Strongly disagree","Don't know/ not stated","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Somewhat disagree","I'd address my councillor.","Yes","No",,"Yes","I got a ticket and I learned my lesson.","No","65 or older","Female","Telephone"
"3917","Urban","Estates Village",,"Never","Never","Never","Don't know","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","Police speeding areas ,watch yield signs as they're not obeyed",,"Somewhat agree","Don't know/ not stated  (p)","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Phone the county","No",,,,,"No","65 or older","Female","Telephone"
"3920","Urban","Nottingham",,"Never","Never","Never","Somewhat","Somewhat","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","bicycles to use the bike paths not the roads, moms take their children out of the car in a school zone on the drivers side should use the passenger or curbside the safe side to do this",,"Somewhat agree","Don't know/ not stated","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","county office","Yes","No",,"No",,"No","45 to 64","Female","Telephone"
"3938","Urban","Nottingham",,"Never","Seldom","Never","Never","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","80-99% of the time","Very Safe","Educate drivers on  traffic circles,  Unnecessary stop signs  on Raven , a residential area",,"Somewhat disagree","Report speeders, (p)","Strongly disagree","Somewhat disagree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly disagree","Bylaw","No",,,,,"No","45 to 64","Female","Telephone"
"3941","Urban","Sunrise Park which is in Bothwell",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Somewhat Safe","signage is very important and the enforcement of the posted signage",,"Somewhat agree","goes back to what they can do to reinforce the posted speed limit by law- enforcement although everything comes with a price","Somewhat disagree","Strongly agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","I have no idea","No",,,,,"No","45 to 64","Male","Telephone"
"3962","Rural",,"Southside of Wye Road","Never","Seldom","Never","Never","Never","Slow down to the posted speed limit only if workers are present","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","there are lots of merging lanes, there should be less of these, people should wait not merge, they merge at the wrong time and jam themselves in, this is unsafe; Wye road upgrading- people use the far right lane, speed and butt in- stop this",,"Strongly agree","photo radar manned or unmanned is a good deterrent, more signage to slow down","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Don't know/ not stated","No",,,,,"No","45 to 64","Male","Telephone"
"3963","Rural",,"Ardrossan","Never","Seldom","Seldom","Never","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","All the time","Somewhat Safe","Make sure yellow lights are long enough especially in winter/Drivers don't signal anymore, higher fines for not signaling. Educate drivers to slow down at intersections.",,"Somewhat agree","Drivers need to slow down for pedestrians and signs that are more visible further down the intersection.","Neither agree nor disagree","Strongly disagree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","I would look on the website or call information.","Yes","Yes","The adds highlight a bit more and its a good reminder.","No",,"No","45 to 64","Male","Telephone"
