"pd_id","energy_star_partner","brand_name","model_name","model_number","additional_model_information","upc","ct_device_brand_owner","ct_device_brand_name","ct_device_model_name","ct_device_model_number","additional_ct_device_model_numbers","family_id","static_temperature_accuracy","network_standby_average_power_consumption","time_to_enter_network_standby_after_user_interaction","ct_product_heating_and_cooling_control_features","other_heating_and_cooling_control_features","ct_device_communication_method","communication_method_other","demand_response_summary","demand_response_product_variations","date_available_on_market","date_qualified","markets","energy_star_model_identifier"
"2342333","Resideo Technologies, Inc","Honeywell Home","TCC","TCC","","","Resideo Technologies Inc.","Honeywell Home","RedLINK Vision PRO 8000","TH8110R****","","FAM_1142622_08072019105959_3486400","0.12","0.14","48","Time of Day Usage,External Temperature Detection,Additional Home Temperature Sensor,Additional Occupancy Sensor","","Other","RedLINK","Honeywell Home connected thermostat family is enabled to respond to Demand Response (DR) events that utilities call to mitigate certain risks to the grid. These programs ultimately save consumers money while preventing adverse effects on their service.  Honeywell Home thermostats are utilized by a variety of optimization/DR firms that access our thermostats through APIs. Set points can be continuously optimized for a number of factors including real time weather and a homes thermodynamic properties, resulting in additional energy savings.  Similarly, our thermostats can be controlled by multiple Demand Response Management Systems (DRMS) systems shedding load at peak periods.  Features include pre-cooling and various shed strategies (cycling, temperature off-set, etc.).  Our UI and apps allow for consumers to be alerted of events and offer the ability to opt out should the need occur. Feedback on an events opt-outs, overrides and load shed performance are available through API to the Load Managing Entity.","","2013-02-28T00:00:00.000","2019-08-01T00:00:00.000","United States, Canada","ES_1142622_TCC_08012019115942_5485193"
"2344250","Resideo Technologies, Inc","Honeywell Home","TCC","TCC","","","Resideo Technologies Inc.","Honeywell Home","RedLINK Vision PRO 8000","TH8320R****","","FAM_1142622_08072019105959_3486400","0.1","0.14","46","Time of Day Usage,External Temperature Detection,Additional Home Temperature Sensor,Additional Occupancy Sensor","","Other","RedLINK","Honeywell Home connected thermostat family is enabled to respond to Demand Response (DR) events that utilities call to mitigate certain risks to the grid. These programs ultimately save consumers money while preventing adverse effects on their service.  Honeywell Home thermostats are utilized by a variety of optimization/DR firms that access our thermostats through APIs. Set points can be continuously optimized for a number of factors including real time weather and a homes thermodynamic properties, resulting in additional energy savings.  Similarly, our thermostats can be controlled by multiple Demand Response Management Systems (DRMS) systems shedding load at peak periods.  Features include pre-cooling and various shed strategies (cycling, temperature off-set, etc.).  Our UI and apps allow for consumers to be alerted of events and offer the ability to opt out should the need occur. Feedback on an events opt-outs, overrides and load shed performance are available through API to the Load Managing Entity.","","2013-02-28T00:00:00.000","2019-08-08T00:00:00.000","United States, Canada","ES_1142622_TCC_08012019144104_4885675"
"2344251","Resideo Technologies, Inc","Honeywell Home","TCC","TCC","","","Resideo Technologies Inc.","Honeywell Home","RedLINK Vision PRO 8000","TH8321R***","","FAM_1142622_08072019105959_3486400","0.25","0.13","48","Time of Day Usage,External Temperature Detection,Additional Home Temperature Sensor,Other,Additional Occupancy Sensor"," Humidity, dehumidify, or ventilation control","Other","RedLINK","Honeywell Home connected thermostat family is enabled to respond to Demand Response (DR) events that utilities call to mitigate certain risks to the grid. These programs ultimately save consumers money while preventing adverse effects on their service.  Honeywell Home thermostats are utilized by a variety of optimization/DR firms that access our thermostats through APIs. Set points can be continuously optimized for a number of factors including real time weather and a homes thermodynamic properties, resulting in additional energy savings.  Similarly, our thermostats can be controlled by multiple Demand Response Management Systems (DRMS) systems shedding load at peak periods.  Features include pre-cooling and various shed strategies (cycling, temperature off-set, etc.).  Our UI and apps allow for consumers to be alerted of events and offer the ability to opt out should the need occur. Feedback on an events opt-outs, overrides and load shed performance are available through API to the Load Managing Entity.","","2013-02-28T00:00:00.000","2019-08-08T00:00:00.000","United States, Canada","ES_1142622_TCC_08012019151229_6850854"
"2344252","Resideo Technologies, Inc","Honeywell Home","TCC","TCC","","","Resideo Technologies Inc.","Honeywell Home","Wi-Fi Vision PRO 8000","TH8321WF****","","FAM_1142622_08072019105959_3486400","0.2","0.17","44","Time of Day Usage,External Temperature Detection,Additional Home Temperature Sensor,Other","Humidity, dehumidify, or ventilation control","Wi-Fi","","Honeywell Home connected thermostat family is enabled to respond to Demand Response (DR) events that utilities call to mitigate certain risks to the grid. These programs ultimately save consumers money while preventing adverse effects on their service.  Honeywell Home thermostats are utilized by a variety of optimization/DR firms that access our thermostats through APIs. Set points can be continuously optimized for a number of factors including real time weather and a homes thermodynamic properties, resulting in additional energy savings.  Similarly, our thermostats can be controlled by multiple Demand Response Management Systems (DRMS) systems shedding load at peak periods.  Features include pre-cooling and various shed strategies (cycling, temperature off-set, etc.).  Our UI and apps allow for consumers to be alerted of events and offer the ability to opt out should the need occur. Feedback on an events opt-outs, overrides and load shed performance are available through API to the Load Managing Entity.","","2015-01-22T00:00:00.000","2019-08-08T00:00:00.000","United States, Canada","ES_1142622_TCC_08012019152232_7848474"
"2344253","Resideo Technologies, Inc","Honeywell Home","TCC","TCC","","","Resideo Technologies Inc.","Honeywell Home","Wi-Fi Thermostat 9000","TH9320WF****","","FAM_1142622_08072019105959_3486400","0.37","0.9","43","Time of Day Usage,External Temperature Detection,Additional Home Temperature Sensor,Humidity Sensing","","Wi-Fi","","Honeywell Home connected thermostat family is enabled to respond to Demand Response (DR) events that utilities call to mitigate certain risks to the grid. These programs ultimately save consumers money while preventing adverse effects on their service.  Honeywell Home thermostats are utilized by a variety of optimization/DR firms that access our thermostats through APIs. Set points can be continuously optimized for a number of factors including real time weather and a homes thermodynamic properties, resulting in additional energy savings.  Similarly, our thermostats can be controlled by multiple Demand Response Management Systems (DRMS) systems shedding load at peak periods.  Features include pre-cooling and various shed strategies (cycling, temperature off-set, etc.).  Our UI and apps allow for consumers to be alerted of events and offer the ability to opt out should the need occur. Feedback on an events opt-outs, overrides and load shed performance are available through API to the Load Managing Entity.","","2016-08-16T00:00:00.000","2019-08-08T00:00:00.000","United States, Canada","ES_1142622_TCC_08012019153158_3995172"
"2360104","International Environmental Corporation","IEC","Venture","E055-71520325","","","International Environmental Corporation","IEC","Venture","E055-71520325","","","1.38","0.62","0","External Temperature Detection,Time of Day Usage,Geofencing (User Device Based)","","Wi-Fi","","Venstar through our Skyport Cloud Services provides OpenADR compliance for all of the Venstar communicating thermostats with WiFi. These OpenADR compliant products provide solutions for both the Residential and Commercial markets.
Skyport Cloud Services OpenADR VEN is a certified DR solution that allows utilities or verified energy partners to push DR signals that include load shedding, price notifications, and price actions to Skyport Cloud connected Venstar thermostats. Skyport Cloud Services allow the utilities or verified energy partners to group thermostats into logical groups and regions to send directed DR events. Skyport Cloud users have the ability to adjust the Maximum Cooling Setpoint, Minimum Heating Setpoints, Offset Settings and Price Trigger settings for DR events. Once a DR event is completed, Skyport Cloud Services, with detailed reporting capability, generates a report signal back to the load management entity for the success rate of the DR event.
Venstar communicating thermostats are Title 24 compliant.","","2020-02-01T00:00:00.000","2020-05-20T00:00:00.000","United States, Canada","ES_1144945_E055-71520325_05202020171342_4822770"
"2360105","International Environmental Corporation","IEC","Venture","E055-71520330","","","International Environmental Corporation","IEC","Venture","E055-71520330","","","1.38","0.62","0","External Temperature Detection,Time of Day Usage,Geofencing (User Device Based)","","Wi-Fi","","Venstar through our Skyport Cloud Services provides OpenADR compliance for all of the Venstar communicating thermostats with WiFi. These OpenADR compliant products provide solutions for both the Residential and Commercial markets.
Skyport Cloud Services OpenADR VEN is a certified DR solution that allows utilities or verified energy partners to push DR signals that include load shedding, price notifications, and price actions to Skyport Cloud connected Venstar thermostats. Skyport Cloud Services allow the utilities or verified energy partners to group thermostats into logical groups and regions to send directed DR events. Skyport Cloud users have the ability to adjust the Maximum Cooling Setpoint, Minimum Heating Setpoints, Offset Settings and Price Trigger settings for DR events. Once a DR event is completed, Skyport Cloud Services, with detailed reporting capability, generates a report signal back to the load management entity for the success rate of the DR event.
Venstar communicating thermostats are Title 24 compliant.","","2020-02-01T00:00:00.000","2020-05-20T00:00:00.000","United States, Canada","ES_1144945_E055-71520330_05202020173004_5804367"
"2365403","Lennox Industries","Lennox","iComfort M30 Smart Thermostat","iComfort M30 Smart Thermostat","","","Lennox","Lennox","iComfort M30 Smart Thermostat","iComfort M30 Smart Thermostat","Lennox","","0.93","1.23","14","External Temperature Detection,Time of Day Usage,Geofencing (User Device Based),Occupancy Sensor on Device,Humidity Sensing","","Wi-Fi","","The Lennox iComfort M30 Smart Thermostat is OpenADR 2.0b VEN compliant . With Open Automated Demand Response (Open ADR), your energy provider can communicate directly with your iComfort  M30 smart thermostat to inform it of peak energy times. By opting in, your system will automatically adjust your presets to operate more efficiently. Youâ€™ll save energy and  money.","","2018-01-01T00:00:00.000","2020-09-02T00:00:00.000","United States, Canada","ES_1082495_iComfort M30 Smart Thermostat_08252020141522_2927057"
"2383692","Pro1 IAQ, Inc","Pro1","T855iSH","T855iSH","","","Pro1 IAQ, Inc.","PRO1","T855iSH","T855iSH","","","1.36","0.47","16.1","External Temperature Detection,Time of Day Usage,Additional Home Temperature Sensor,Humidity Sensing","","Wi-Fi","","The Pro1 implementation of OpenADR 2.0b allows enrolled customers to participate in load shedding events. Events can target specific devices via a variety of parameters including enrollment status and zip code. Upon receiving an event signal, the connected thermostat provides customers options on how it should respond. Options include accepting/denying the load shedding event. Work is in progress to fully comply with capabilities listed in CEC Title 24, Part 6.","","2020-08-01T00:00:00.000","2021-08-24T00:00:00.000","United States, Canada","ES_1146517_T855iSH_082320211118422_7226168"
"2383693","Pro1 IAQ, Inc","Pro1","CT855iSH","CT855iSH","","","Pro1 IAQ, Inc.","PRO1","CT855iSH","CT855iSH","","","1.36","0.47","16.1","External Temperature Detection,Time of Day Usage,Additional Home Temperature Sensor,Humidity Sensing","","Wi-Fi","","The Pro1 implementation of OpenADR 2.0b allows enrolled customers to participate in load shedding events. Events can target specific devices via a variety of parameters including enrollment status and zip code. Upon receiving an event signal, the connected thermostat provides customers options on how it should respond. Options include accepting/denying the load shedding event. Work is in progress to fully comply with capabilities listed in CEC Title 24, Part 6.","","2020-08-01T00:00:00.000","2021-08-24T00:00:00.000","United States, Canada","ES_1146517_CT855iSH_082320211118694_2626840"
"2383694","Pro1 IAQ, Inc","Pro1","L47-696","L47-696","","","Pro1 IAQ, Inc.","PRO1","L47-696","L47-696","","","1.36","0.47","16.1","External Temperature Detection,Time of Day Usage,Additional Home Temperature Sensor,Humidity Sensing","","Wi-Fi","","The Pro1 implementation of OpenADR 2.0b allows enrolled customers to participate in load shedding events. Events can target specific devices via a variety of parameters including enrollment status and zip code. Upon receiving an event signal, the connected thermostat provides customers options on how it should respond. Options include accepting/denying the load shedding event. Work is in progress to fully comply with capabilities listed in CEC Title 24, Part 6.","","2020-08-01T00:00:00.000","2021-08-24T00:00:00.000","United States, Canada","ES_1146517_L47-696_08232021111847_9289771"
"2396765","Pro1 IAQ, Inc","Pro1","L48-188","L48-188","","","Pro1 IAQ, Inc.","PRO1","L48-188","L48-188","","","0.52","0.46","14.4","Time of Day Usage","","Wi-Fi","","The Pro1 implementation of OpenADR 2.0b allows enrolled customers to participate in load shedding events. Events can target specific devices via a variety of parameters including enrollment status and zip code. Upon receiving an event signal, the connected thermostat provides customers options on how it should respond. Options include accepting/denying the load shedding event. Work is in progress to fully comply with capabilities listed in CEC Title 24, Part 6.","","2022-06-30T00:00:00.000","2022-05-16T00:00:00.000","United States, Canada","ES_1146517_L48-188_050920221504612_5233094"
"2396766","Pro1 IAQ, Inc","Pro1","T701i","T701i","","","Pro1 IAQ, Inc.","PRO1","T701i","T701i","","","0.52","0.46","14.4","Time of Day Usage","","Wi-Fi","","The Pro1 implementation of OpenADR 2.0b allows enrolled customers to participate in load shedding events. Events can target specific devices via a variety of parameters including enrollment status and zip code. Upon receiving an event signal, the connected thermostat provides customers options on how it should respond. Options include accepting/denying the load shedding event. Work is in progress to fully comply with capabilities listed in CEC Title 24, Part 6.","","2022-06-30T00:00:00.000","2022-05-16T00:00:00.000","United States, Canada","ES_1146517_T701i_050920221504520_4662233"
