"initiated_date","permit","permit_type","permit_description","status","on_street","from_street","to_street","location_address","city","zip","scope","scheduled_start","scheduled_end","permit_applicant_name","council_district","conditions_traffic_control","company","days_to_work","latitude","longitude","mapped_location"
"2022-06-13T14:34:34.000","202221655","EXCAVATION PERMIT","GOOGLE WORK - SUBCONTRACTOR: MIS
ADD SUBCONTRACTOR - BLUE OCEAN","ACTIVE","1801 WEDGEWOOD AVE","18TH AVE S","VILLA PL","1801 WEDGEWOOD AVE","NASHVILLE","37212","GOOGLE WORK - SUBCONTRACTOR: MIS
ADD SUBCONTRACTOR - BLUE OCEAN","2022-06-19T00:00:00.000","2022-09-17T00:00:00.000","JONATHAN ROPER","18","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.137140057645","-86.7970940757095","POINT (-86.7970940757095 36.137140057645)"
"2022-09-06T09:45:47.000","202232754","LANE CLOSURE","SWDM-DITCH EXCAV","ACTIVE","3113 WINDEMERE CIR","KNOBDALE RD","MCGAVOCK PIKE","3113 WINDEMERE CIR","NASHVILLE","37214","SWDM-DITCH EXCAV","2022-09-12T00:00:00.000","2022-09-20T00:00:00.000","MICKEY JACKSON","15","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","METRO WATER SERVICES","Tuesday Wednesday Thursday Friday Saturday","36.1815808811899","-86.6748328832792","POINT (-86.6748328832792 36.1815808811899)"
"2022-08-03T12:30:47.000","202228537","EXCAVATION PERMIT","INSTALL NEW WATER VALVE","ACTIVE","901 DR MARTIN L KING JR BLVD","8TH AVE N","10TH AVE N","901 DR MARTIN L KING JR BLVD","NASHVILLE","37203","INSTALL NEW WATER VALVE","2022-08-14T00:00:00.000","2022-11-12T00:00:00.000","MIKE CONNER","19","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","METRO WATER","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1642418429968","-86.7857208095135","POINT (-86.7857208095135 36.1642418429968)"
"2022-09-06T13:32:32.000","202232862","EXCAVATION PERMIT",,"ACTIVE","6012 HILL CIR","MID-BLOCK","MARCIA AVE","6012 HILL CIR","NASHVILLE","37209",,"2022-09-12T00:00:00.000","2022-12-11T00:00:00.000","SHERRY COKELEY","20","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","BENTON-GEORGIA LLC","Tuesday Wednesday Thursday Friday Saturday","36.1450280457563","-86.8678219236717","POINT (-86.8678219236717 36.1450280457563)"
"2022-09-09T13:34:48.000","202233320","LANE CLOSURE","MILLING ASPHALT PAVING","ACTIVE","RODNEY DR","CUL-DE-SAC","RODNEY CT","RODNEY DR","NASHVILLE","37205","MILLING ASPHALT PAVING","2022-09-12T00:00:00.000","2022-09-16T00:00:00.000","ETHAN REAGAN","23",,"JONES BROTHERS CONTRACTORS","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1041390116469","-86.9120910686381","POINT (-86.9120910686381 36.1041390116469)"
"2022-06-30T10:04:44.000","202223777","EXCAVATION PERMIT","GOOGLE WORK - SUBCONTRACTOR: DMG
7/1 CHANGE OF CONTRACTOR TO B&B","ACTIVE","1610 19TH AVE S","647 ALY","WEDGEWOOD AVE","1610 19TH AVE S","NASHVILLE","37212","GOOGLE WORK - SUBCONTRACTOR: DMG
7/1 CHANGE OF CONTRACTOR TO B&B","2022-06-29T00:00:00.000","2022-09-27T00:00:00.000","JOHN THOMAS","17","Same restrictions as before  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Ok per RBR    Follow MUTCD, Police Visible and Directing traffic when needed","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1379891910643","-86.7980382146373","POINT (-86.7980382146373 36.1379891910643)"
"2022-09-09T09:38:01.000","202233155","EXCAVATION PERMIT","SIDEWALK REGRADE","ACTIVE","1111 GILMORE AVE","9TH AVE S","10TH AVE S","1111 GILMORE AVE","NASHVILLE","37204","SIDEWALK REGRADE","2022-09-12T00:00:00.000","2022-12-11T00:00:00.000","MATT POAG","17","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","Mid TN Constructors Inc","Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1242770521721","-86.7838503163976","POINT (-86.7838503163976 36.1242770521721)"
"2022-08-23T09:29:30.000","202231300","EXCAVATION PERMIT","DITCH EXCAVATION","ACTIVE","1806 HAILEY AVE","DOAK AVE","ESTHER AVE","1806 HAILEY AVE","NASHVILLE","37218","DITCH EXCAVATION","2022-08-23T00:00:00.000","2022-11-21T00:00:00.000","JOSH HENNING","2","Lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, please provi","METRO WATER","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1893187823582","-86.8326065112788","POINT (-86.8326065112788 36.1893187823582)"
"2022-06-13T14:26:27.000","202221650","EXCAVATION PERMIT","GOOGLE WORK - SUBCONTRACTOR: MIS
ADD SUBCONTRACTOR - BLUE OCEAN","ACTIVE","442 ALY","EDGEHILL AVE","MID-BLOCK","442 ALY","NASHVILLE","37212","GOOGLE WORK - SUBCONTRACTOR: MIS
ADD SUBCONTRACTOR - BLUE OCEAN","2022-06-19T00:00:00.000","2022-09-17T00:00:00.000","JONATHAN ROPER","19","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1457176296089","-86.7947122751529","POINT (-86.7947122751529 36.1457176296089)"
"2022-08-18T10:47:50.000","202230757","EXCAVATION PERMIT","REPAIR VALVE","ACTIVE","525 SHELBY AVE","S 5TH ST","S 6TH ST","525 SHELBY AVE","NASHVILLE","37206","REPAIR VALVE","2022-08-18T00:00:00.000","2022-11-16T00:00:00.000","FRANK MADDEN","6","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Notify all impacted property owners of your work, contact the inspector for specifics  If steel plates are utilized during the excavation process, please provide a 24-hour contact number and be able to address any concerns when contacted  One lane closed maintain two-way traffic  9am-3pm hours","METRO WATER","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1682253658705","-86.7605935503765","POINT (-86.7605935503765 36.1682253658705)"
"2022-08-09T14:29:37.000","202229483","LANE CLOSURE","CONSTRUCTION PROJECT","ACTIVE","BROADWAY","12TH AVE S","13TH AVE S","BROADWAY","NASHVILLE","37203","CONSTRUCTION PROJECT","2022-08-14T00:00:00.000","2022-10-12T00:00:00.000","LOYD POTEETE","19","Same restrictions as before  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Ok per RBR    Follow MUTCD, Police Visible and Directing traffic when needed","Comprehensive Security/BRASFIELD & GORRIE","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1562693565354","-86.7881247711143","POINT (-86.7881247711143 36.1562693565354)"
"2022-07-22T11:02:14.000","202227065","STREET CLOSURE","INSTALL BOX CULVERT","ACTIVE","REGENT DR","CRIEVE RD","HOGAN RD","REGENT DR","NASHVILLE","37220","INSTALL BOX CULVERT","2022-07-27T00:00:00.000","2022-12-13T00:00:00.000","JEREMY PARADISE","26","FOLLOW APPROVED TRAFFIC PLAN  POLICE REQUIRED FOR THE SET UP AND TRAFFIC FLOW ADJUSTMENT  FOLLOW THE NOTIFICATION PROCEDURE FOR A LONG TERM CLOSURE  NOTIFY OEM MNPD MNFD AND MNPS  Follow MUTCD, Police Visible and Directing traffic when needed","WALKER BUILDING GROUP","Tuesday Wednesday Thursday Friday Saturday","36.0661993675853","-86.7687099016291","POINT (-86.7687099016291 36.0661993675853)"
"2022-09-12T09:25:25.000","202233376","LANE CLOSURE","INSTALLING NEW TRAFFIC SIGNALS & COMMUNICATIONS FOR NDOT","ACTIVE","1327 2ND AVE N","MID-BLOCK","TAYLOR ST","1327 2ND AVE N","NASHVILLE","37208","INSTALLING NEW TRAFFIC SIGNALS & COMMUNICATIONS FOR NDOT","2022-09-06T00:00:00.000","2022-09-14T00:00:00.000","DALTON MCKEE","19","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact the inspector for specifics  Pole location must be approved by t","STANSELL ELECTRIC","Tuesday Wednesday Thursday Friday Saturday","36.1792911050403","-86.7861292065164","POINT (-86.7861292065164 36.1792911050403)"
"2022-07-14T11:28:33.000","202225765","LANE CLOSURE","GOOGLE WORK - SUBCONTRACTOR: FLORIDA ARMSTRONG","ACTIVE","4601 CONWAY PL","CONWAY CT","CUL-DE-SAC","4601 CONWAY PL","OLD HICKORY","37138","GOOGLE WORK - SUBCONTRACTOR: FLORIDA ARMSTRONG","2022-09-01T00:00:00.000","2022-09-14T00:00:00.000","JONATHAN ROPER","11","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.2203202377294","-86.6254005545911","POINT (-86.6254005545911 36.2203202377294)"
"2022-09-09T09:05:43.000","202233126","LANE CLOSURE","UNDERGROUND  NFID:1711BOST.12","ACTIVE","W TRINITY LN","1201 W TRINITY LN","BUENA VISTA PIKE","W TRINITY LN","NASHVILLE","37218","UNDERGROUND  NFID:1711BOST.12","2022-09-12T00:00:00.000","2022-09-16T00:00:00.000","LINDSAY WAGNER","2","Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Notify all impacted property owners of your work, contact the inspector for specifics  9AM -3PM Hours Only  One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Copy Councilmember    Follow MUTCD, Police Visible and D","MASTEC NORTH AMERICA INC.","Tuesday Wednesday Thursday Friday Saturday","36.2025658134481","-86.8204239197903","POINT (-86.8204239197903 36.2025658134481)"
"2022-08-11T09:33:24.000","202229736","SIDEWALK PERMIT","OVERHEAD LINE WORK WO#TW235801","ACTIVE","6TH AVE N","JEFFERSON ST","MONROE ST","6TH AVE N","NASHVILLE","37208","OVERHEAD LINE WORK WO#TW235801","2022-08-15T00:00:00.000","2022-09-23T00:00:00.000","MARK MCNABNEY","19","Follow MUTCD, Police Visible and Directing traffic when needed  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact","NASHVILLE ELECTRIC SERVICE","Tuesday Wednesday Thursday Friday Saturday","36.1740981583003","-86.7888799852694","POINT (-86.7888799852694 36.1740981583003)"
"2022-09-02T09:02:40.000","202232509","STREET CLOSURE","OVERHEAD LINE WORK","ACTIVE","19TH AVE S","DIVISION ST","CHET ATKINS PL","19TH AVE S","NASHVILLE","37203","OVERHEAD LINE WORK","2022-09-12T00:00:00.000","2022-09-18T00:00:00.000","MARK MCNABNEY","19","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact the inspector for specifics  Pole location must be approved by t","NASHVILLE ELECTRIC SERVICE","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1500320561377","-86.7957637004297","POINT (-86.7957637004297 36.1500320561377)"
"2022-06-27T12:45:36.000","202223288","SIDEWALK PERMIT","FILMING JILLS VERANDA (JILLS PORCH)","ACTIVE","S 11TH ST","WOODLAND ST","LENORE ST","S 11TH ST","NASHVILLE","37206","FILMING JILLS VERANDA (JILLS PORCH)","2022-09-06T00:00:00.000","2022-10-06T00:00:00.000","JUDIT VERGA","6",,"Warner Bros","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.165607057467","-86.7514750754041","POINT (-86.7514750754041 36.165607057467)"
"2022-07-05T14:12:27.000","202224258","LANE CLOSURE","DITCH EXCAVATION","ACTIVE","212 WILOWEN DR","LISA LN","DAHLIA DR","212 WILOWEN DR","NASHVILLE","37210","DITCH EXCAVATION","2022-07-19T00:00:00.000","2022-10-16T00:00:00.000","MICKEY JACKSON","15","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics","METRO WATER","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1640826091525","-86.7086241173481","POINT (-86.7086241173481 36.1640826091525)"
"2022-09-08T08:48:20.000","202233051","EXCAVATION PERMIT","GAS SERVICE RETIRE","ACTIVE","104-192 QUEEN AVE","1080 ALY","SULTANA AVE","104-192 QUEEN AVE","NASHVILLE","37207","GAS SERVICE RETIRE","2022-09-08T00:00:00.000","2022-12-07T00:00:00.000","HALEY GREGORY","5","Lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, please provi","Team Construction","Tuesday Wednesday Thursday Friday Saturday Sunday,","36.2083574370567","-86.766366693457","POINT (-86.766366693457 36.2083574370567)"
"2022-09-09T12:11:06.000","202233259","LANE CLOSURE","POLE REPLACEMENT FOR NES","ACTIVE","1203 SIGLER ST","13TH AVE S","14TH AVE S","1203 SIGLER ST","NASHVILLE","37203","POLE REPLACEMENT FOR NES","2022-09-12T00:00:00.000","2022-09-19T00:00:00.000","CELECITA WILLIAMS","19","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact the inspector for specifics  Pole location must be approved by t","MASTEC NORTH AMERICA INC.","Tuesday Wednesday Thursday Friday","36.1502572983852","-86.7868158525891","POINT (-86.7868158525891 36.1502572983852)"
"2022-09-06T11:50:28.000","202232839","LANE CLOSURE","WATER SERVICE LINE REPAIR","ACTIVE","579 VALLEYWOOD DR","SOUTHCREST DR","WESTCREST DR","579 VALLEYWOOD DR","NASHVILLE","37211","WATER SERVICE LINE REPAIR","2022-09-03T00:00:00.000","2022-12-01T00:00:00.000","KELLIE CANFIELD","27","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","METRO WATER SERVICES","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.0632507451124","-86.7325536048792","POINT (-86.7325536048792 36.0632507451124)"
"2022-07-14T11:36:29.000","202225778","LANE CLOSURE","GOOGLE WORK - SUBCONTRACTOR: FLORIDA ARMSTRONG","ACTIVE","4601 CONWAY CT","SOUTHFORK BLVD","CUL DE SAC","4601 CONWAY CT","OLD HICKORY","37138","GOOGLE WORK - SUBCONTRACTOR: FLORIDA ARMSTRONG","2022-09-01T00:00:00.000","2022-09-14T00:00:00.000","JONATHAN ROPER","11","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.2203635149907","-86.6257116911676","POINT (-86.6257116911676 36.2203635149907)"
"2022-08-16T12:51:10.000","202230383","EXCAVATION PERMIT","GOOGLE WORK - SUBCONTRACTOR: BLUE OCEAN","ACTIVE","4800 CONCORD DR","TRENTON DR","ATLANTA DR","4800 CONCORD DR","HERMITAGE","37076","GOOGLE WORK - SUBCONTRACTOR: BLUE OCEAN","2022-08-16T00:00:00.000","2022-11-14T00:00:00.000","JONATHAN ROPER","12","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.210145042573","-86.5918675898198","POINT (-86.5918675898198 36.210145042573)"
"2022-07-13T10:59:24.000","202225567","DRIVEWAY PERMIT","NEW DRIVEWAY","ACTIVE","APPLE BLOSSOM CT","SMOKEY HILL RD","CUL-DE-SAC","APPLE BLOSSOM CT","ANTIOCH","37013","NEW DRIVEWAY","2022-07-13T00:00:00.000","2023-07-12T00:00:00.000","RAFI HAUTER","33",,"Rafi Hauter","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.0058730886293","-86.6316071986351","POINT (-86.6316071986351 36.0058730886293)"
"2022-09-12T10:52:31.000","202233422","LANE CLOSURE","GOOGLE WORK - SUBCONTRACTOR:B&B","ACTIVE","932 ALY","BOOKER ST","940 ALY","932 ALY","NASHVILLE","37208","GOOGLE WORK - SUBCONTRACTOR:B&B","2022-09-13T00:00:00.000","2022-09-19T00:00:00.000","JONATHAN ROPER","21","Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Notify all impacted property owners of your work, contact the inspector for specifics  9AM -3PM Hours Only  One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Copy Councilmember  Follow MUTCD, Police Visible and Dir","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1599422039624","-86.8145820718574","POINT (-86.8145820718574 36.1599422039624)"
"2022-06-27T14:25:19.000","202223344","SIDEWALK PERMIT","FILMING JILLS VERANDA (JILLS PORCH)","ACTIVE","DEMONBREUN ST","1ST AVE S","16TH AVE S","DEMONBREUN ST","NASHVILLE","37201","FILMING JILLS VERANDA (JILLS PORCH)","2022-09-06T00:00:00.000","2022-10-06T00:00:00.000","JUDIT VERGA","19",,"Warner Bros","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1602020680039","-86.7734048109127","POINT (-86.7734048109127 36.1602020680039)"
"2022-09-08T09:16:53.000","202233070","EXCAVATION PERMIT","SEWER LINE REPAIR","ACTIVE","3505 COLONY PT W","PRIEST LAKE DR","CUL-DE-SAC","3505 COLONY PT W","NASHVILLE","37217","SEWER LINE REPAIR","2022-09-09T00:00:00.000","2022-12-08T00:00:00.000","RACHEL HOLLOWAY","29","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","Pipeworks Plus, Inc.","Tuesday Wednesday Thursday Friday Saturday","36.0956172208281","-86.6106159094924","POINT (-86.6106159094924 36.0956172208281)"
"2022-07-18T14:22:33.000","202226257","LANE CLOSURE","CONSTRUCTION ACTIVITIES","ACTIVE","MCGAVOCK ST","12TH AVE S","13TH AVE S","MCGAVOCK ST","NASHVILLE","37203","CONSTRUCTION ACTIVITIES","2022-07-18T00:00:00.000","2022-09-15T00:00:00.000","MIKE MURPHY","19","Follow approved traffic plan  Allow alley access  Maintain traffic flow  Text the permit number and picture(s) with the set-up and sign placement to the inspector after it is placed once a week while the permit is active   street closed; Police required  Failure to comply with the texting requirements will result in revocation of permit privileges and fines  Follow MUTCD, Police Visible and Directing traffic when needed","COMPREHENSIVE SECURITY/MILLCREEK","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1551258891871","-86.787824362381","POINT (-86.787824362381 36.1551258891871)"
"2022-08-02T08:33:56.000","202228246","SIDEWALK PERMIT","GOOGLE WORK - SUBCONTRACTOR: MELCAR","ACTIVE","699 27TH AVE N","CLIFTON AVE","CHARLOTTE PIKE","699 27TH AVE N","NASHVILLE","37208","GOOGLE WORK - SUBCONTRACTOR: MELCAR","2022-09-01T00:00:00.000","2022-09-14T00:00:00.000","JONATHAN ROPER","21","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1585302588052","-86.8162986849458","POINT (-86.8162986849458 36.1585302588052)"
"2022-09-09T13:28:29.000","202233315","LANE CLOSURE","MILLING ASPHALT PAVING","ACTIVE","SPRINGVIEW DR","WOODBERRY DR W","WOODBERRY DR E","SPRINGVIEW DR","NASHVILLE","37214","MILLING ASPHALT PAVING","2022-09-12T00:00:00.000","2022-09-16T00:00:00.000","ETHAN REAGAN","15",,"JONES BROTHERS CONTRACTORS","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1574511141614","-86.6862050540218","POINT (-86.6862050540218 36.1574511141614)"
"2022-08-16T14:35:51.000","202230427","LANE CLOSURE","NEW VAULT TOP","ACTIVE","446 JAMES ROBERTSON PKWY","GAY ST","5TH AVE N","446 JAMES ROBERTSON PKWY","NASHVILLE","37219","NEW VAULT TOP","2022-08-17T00:00:00.000","2022-10-25T00:00:00.000","KEITH GARNER","19","Follow MUTCD, Police Visible and Directing traffic when needed  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact","NASHVILLE ELECTRIC SERVICE","Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1684513291836","-86.7821851221713","POINT (-86.7821851221713 36.1684513291836)"
"2022-06-27T12:25:03.000","202223278","SIDEWALK PERMIT","FILMING JILLS VERANDA (JILLS PORCH)","ACTIVE","MAIN ST","S 6TH ST","FORREST AVE","MAIN ST","NASHVILLE","37206","FILMING JILLS VERANDA (JILLS PORCH)","2022-09-06T00:00:00.000","2022-10-06T00:00:00.000","JUDIT VERGA","5",,"Warner Bros","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1785723154307","-86.75096545625","POINT (-86.75096545625 36.1785723154307)"
"2022-09-09T10:43:23.000","202233217","EXCAVATION PERMIT","SEWER LINE REPAIR","ACTIVE","2909 NAUTILUS DR","RUNABOUT DR","STARBOARD DR","2909 NAUTILUS DR","NASHVILLE","37217","SEWER LINE REPAIR","2022-09-12T00:00:00.000","2022-12-11T00:00:00.000","RACHEL HOLLOWAY","29","Lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, please provi","Pipeworks Plus, Inc.","Tuesday Wednesday Thursday Friday Saturday","36.0837994363785","-86.6070864464171","POINT (-86.6070864464171 36.0837994363785)"
"2022-08-15T08:56:45.000","202230079","LANE CLOSURE","REPAIR WATER SERVICE LINE WO#4246256","ACTIVE","3246 PRIEST WOODS DR","ISLAND VIEW CT","PLEASANT VIEW DR","3246 PRIEST WOODS DR","NASHVILLE","37214","REPAIR WATER SERVICE LINE WO#4246256","2022-08-18T00:00:00.000","2022-09-16T00:00:00.000","JAMES KELLEY","13","Follow MUTCD, Police Visible and Directing traffic when needed  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Notify all impacted property owners of your work, contact the inspector for specifics  If steel plates are utilized during the excavation process, please provide a 24-hour contact number and be able to address any concerns when co","METRO WATER","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1278197904319","-86.6344277058743","POINT (-86.6344277058743 36.1278197904319)"
"2022-07-20T17:50:19.000","202226675","RIGHT OF WAY CLOSURE",,"ACTIVE","46TH AVE N","46TH AVE / MURPHY RD ROUNDABOUT","1190 ALY","46TH AVE N","NASHVILLE","37209",,"2022-07-20T00:00:00.000","2022-09-20T00:00:00.000","ERIC MAGAS","24","Bike share installation","Nashville B-Cycle","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.141415965348","-86.8413987914123","POINT (-86.8413987914123 36.141415965348)"
"2022-08-12T08:57:21.000","202229867","SIDEWALK PERMIT","STRIPE TO 2 WAY TRAFFIC","ACTIVE","9TH AVE N","J M FROST PLZ","CHURCH ST","9TH AVE N","NASHVILLE","37203","STRIPE TO 2 WAY TRAFFIC","2022-08-26T00:00:00.000","2022-10-24T00:00:00.000","MICHAEL KNICKERBOCKER","19","One lane closed maintain two-way traffic   Maintain traffic flow  Allow alley access  Follow approved Traffic Plan  Alternate path of travel required  Police required  Allow local access  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    Text the inspector a picture and the permit number at the beginning and end of each work period  Follow MUTCD, Police Visible and Directing traffic when needed","HUNT CONSTRUCTION GROUP INC","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1611029254349","-86.7843868459391","POINT (-86.7843868459391 36.1611029254349)"
