"a_o","secretaria","nombreestablecimiento","zona","direccion","telefono","codigo_etc","tipo_establecimiento","etnias","sector","genero","niveles","jornada","caracter","especialidad","grados","modelos_educativos","modelos","discapacidades","idiomas","numero_de_sedes","estado","prestador_de_servicio","propiedad_planta_fisica","resguardo","matricula_contratada","internado","estrato_socio_economico","correo_electronico"
"2016","BOGOTA","JARD INF EL MAGICO MUNDO DE LOS NIÑOS                                                               ","URBANA","KR 59 4 D 35","2602034","MARTHA LIBIA MAHECHA RODRIGUEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"marthamahecha14@hotmail.com"
"2016","BOGOTA","COLEGIO SILVERIA ESPINOSA DE RENDON (IED)","URBANA","KR 58 9 51","2604576 -- 2600391 -- 4208388","MARLENY BOHORQUEZ RIAÑO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,"DI-COGNITIVO,LIMITACIÓN FISICA (MOVILIDAD)",,"3",,"OFICIAL","OFICIAL","NO APLICA","NO",,,"iedsilveria@redp.edu.co"
"2016","BOGOTA","COLEGIO JOSE MANUEL RESTREPO (IED)","URBANA","CL 2 BIS 56 A 67","2605634  --  4462397  --  3002066894","CARLOS SEGUNDO PARRA RIVERA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO",,,"cedjosemanuelrest16@redp.edu.co"
"2016","BOGOTA","COLEGIO JOSE JOAQUIN CASAS (IED)","URBANA","KR 56 15 41","2606218 / 4190343","LUIS EDUARDO OCAMPO PLAZAS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"2",,"OFICIAL","OFICIAL","NO APLICA","NO",,,"escdijosejoaquinca16@redp.edu.co"
"2016","BOGOTA","LIC AVENIDA LAS AMERICAS                                                                         ","URBANA","KR 53 A 5 60","2607308  --  7513637  --  2611310","IFALIA VARELA DE LARA","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"liceoavenidalasamericas@yahoo.com"
"2016","BOGOTA","COLEGIO ANTONIO JOSE DE SUCRE(IED)","URBANA","CL 11 65 B 10","2607377 -- 2601593","GLADYS MORENO AJIACO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,BÁSICA SECUNDARIA,MEDIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO",,,"cedantoniojosedes16@redp.edu.co"
"2016","BOGOTA","COLEGIO NACIONAL NICOLAS ESGUERRA (IED)","URBANA","AV 68 10 05","2607388 / 2605043","RENATO SALVATORE CADAVID MENESES","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE",,"ACADÉMICA","1,2,3,4,5,6,7,8,9,10,11,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,,"1",,"OFICIAL","OFICIAL","NO APLICA","NO",,,"colnanicolasesguer8@redp.edu.co"
"2016","BOGOTA","JARD INF A-E-I-O-U                                                                                  ","URBANA","CL 8 B 53 A 05","2607394","BLANCA YOLANDA MORALES","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","EDUCACIÓN TRADICIONAL",,"LESIÓN NEUROMUSCULAR","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,," jardin-aeiou@hotmail.com"
"2016","BOGOTA","UNID EDUC JEAN PIAGET                                                                               ","URBANA","CL 2 B 70 A 57","2607561 / 2620527  /4145801","ESPERANZA DIAGO DE RODRIGUEZ","INSTITUCION EDUCATIVA","AMORÚA",,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","SI",,,"uejeanpiaget@yahoo.es                     "
"2016","BOGOTA","COLEGIO BILINGÜE JOSE ALLAMANO","URBANA","CL 4 56 03","2607911 -- 2611890","LUIGI DURAVIA CARRETA","INSTITUCION EDUCATIVA",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA",,"ACADÉMICA","1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO",,,"secretaria@colegioallamano.edu.co"
"2016","BOGOTA","JARD INF LOS CHAVITOS CREATIVOS                                                                     ","URBANA","CL 3 A 51 A 47","2608129","ELIZABETH PALACIO ARCE","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"chavitos98@hotmail.com"
"2016","BOGOTA","LICEO INFANTIL MICHELIN","URBANA","CLL 14 SUR NO. 68C-48","2608355-2921167","RINCON MARIA CONSUELO","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","GIMN PSICOPEDAG MARIA ISABEL                                                                        ","URBANA","DG 5 70 C 12","2608602","PEDRO RODRIGUEZ MORENO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO,LESIÓN NEUROMUSCULAR,PARALISIS CEREBRAL,SÍNDROME DE DOWN","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"gimmariaisabel@007mundo.com                       "
"2016","BOGOTA","COL CHAMBERS                                                                                        ","URBANA","CL 4 SUR 71 D 78","2608667 / 4034665","YADIRA REINEL MONSALVE","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"colegio_chambers@hotmail.com"
"2016","BOGOTA","GIMN MI BELLA INFANCIA                                                                              ","URBANA","KR 54 4 45","2608869","LUZ FANNY HIDALGO BELLO","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,"SV-BAJA VISIÓN,MÚLTIPLE DISCAPACIDAD",,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"gimnmbi@hotmail.com"
"2016","BOGOTA","JARD INF POMPIN Y TATARIN                                                                           ","URBANA","CL 8 69 F 22","2608963 -- 2629455","GLORIA ESPERANZA CEPEDA GÓMEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"pompinytatarin@hotmail.com"
"2016","BOGOTA","LIC ARCO IRIS                                                                                       ","URBANA","CR. 53B NO. 1-20","2609051","FANNY ALAYON ALAYON","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO,SÍNDROME DE DOWN","HEBREO","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","LIC CASTILLA DE ORO                                                                                 ","URBANA","CL 20 SUR 63 15","2609183","NELLY JUDITH JOYA HERRERA","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","COMPLETA",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"castilladeoro2008@hotmail.com"
"2016","BOGOTA","JARDÍN INFANTIL HUELLAS MAGICAS","URBANA","TV 54 1 A 50 SUR","2609968 -- 2903509","RUBIELA PARRA BULLA","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"huellasmagicas1973@hotmail.com"
"2016","BOGOTA","JARD PSICOPEDAG PALOMITOS TRAVIESOS                                                                 ","URBANA","CLL. 3A NO.51-61","2610357 / 2601367                                 ","SANDRA TERESA GARZON","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA",,,"-3","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","LIC EL MUNDO DEL MAÑANA                                                                             ","URBANA","CL 2 68 A 17","2610669","NUBIA GONZALEZ AMAYA","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"liceoelmundodelmanana@gmail.com"
"2016","BOGOTA","JARD INF LA ALEGRIA DE APRENDER                                                                     ","URBANA","CR. 46 NO. 8-33","2611418","ADRIANA SARMIENTO","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","COL SAN JUAN DE MAYORGA                                                                             ","URBANA","CL 7 A 70 B 54","2613025","NANCY GONZALEZ SANCHEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"sanjuandemayorga@hotmail.com"
"2016","BOGOTA","JARD INF LA FRESITA FELIZ                                                                           ","URBANA","DG. 8A NO.48C-04","2616359","LUZ JANETH ROJAS GAMBA","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA",,,"-3","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,"INGLÉS,FRANCES","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"janeth-o-marisolrojas@hotmail.com                 "
"2016","BOGOTA","JARD INF MIS DOS CORAZONCITOS                                                                       ","URBANA","KR 54 5 A 12","2618026","EMILCE HERNANDEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA,COMPLETA",,,"-3","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","GIMN MARONY                                                                                         ","URBANA","CL 8 BIS 70 10","2618342 /  2629606                                ","BLANCA C GRANADOS","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO,SÍNDROME DE DOWN,MÚLTIPLE DISCAPACIDAD","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"gmarony@hotmail.com"
"2016","BOGOTA","EL JARD INF EL PORTAL DE ASTURIAS                                                                   ","URBANA","CLL. 19B SUR NO. 54-27","2620552","GLORIA OTALORA","CENTRO EDUCATIVO",,,,"PREESCOLAR","MAÑANA",,,"-3","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","LIC DE LOS ANGELES                                                                                  ","URBANA","DG 13 SUR 58 56","2620601","DAVID ALBERTO MURILLO BARRERA","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"liceodelosangeles@latinmail.com                   "
"2016","BOGOTA","JARD INF NUESTRO HONGUITO                                                                           ","URBANA","DG. 5B NO.68F-23","2621150","MAGDALENA ROJAS","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","PREESCOLAR ESCOLARIZADO_",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","COL SUPERIOR AMERICANO                                                                              ","URBANA","KR 71 C 3 A 41","2621182 -- 2621997","RICARDO IBAÑEZ MARÍN","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"superioramericano@hotmail.com -- colegio@superioramericano.edu.co"
"2016","BOGOTA","LIC DIANA PAOLA                                                                                     ","URBANA","TR. 49 NO.4-98","2623406","CEILA VASQUEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"mfcardenas@uol.com.co                             "
"2016","BOGOTA","COL COLOMBO ITALIANO MICHELANGELO                                                                   ","URBANA","AV PRIMERO DE MAYO 69 C 80","2623539 / 2601824                                 ","FABIO ANDRES PARDO REYES","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"institutolapola@yahoo.com"
"2016","BOGOTA","INST GALILEO                                                                                        ","URBANA","IND TR. 50 NO.2-92","2623684","JOHANNA MILENA CORREA CORREA","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5,6,7","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","FUNDACIÓN SABIDURÍA UNIVERSAL REGINISTA SAUR","URBANA","KR 65 5 A 80","2624577","SILVIA SOLYEINS MEDINA GALLEGO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"COMERCIAL,ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COOPERATIVO","COOPERATIVO","NO APLICA","NO",,,"direccionsaur@gmail.com"
"2016","BOGOTA","TALLER DE PREESC PILATUNAS Y LETRAS                                                                 ","URBANA","KR 53 A 3 A 20","2625162","JANETH FAJARDO ORTEGA","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","EDUCACIÓN TRADICIONAL",,,"INGLÉS,FRANCES","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"pilatunasyletras@terra.com                        "
"2016","BOGOTA","LIC NUEVO CHILE                                                                                     ","URBANA","AV. 68 NO.15-16 SUR","2626483","GILMA GIOVANY GOMEZ","CENTRO EDUCATIVO","ACHAGUA",,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO,SÍNDROME DE DOWN,MÚLTIPLE DISCAPACIDAD","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","COLEGIO SORRENTO (IED)","URBANA","CL 5 B 53 C 74","2626929  --  2626665  --  2622159","MARIA MERCEDES BELTRAN PABON","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"2",,"OFICIAL","OFICIAL","NO APLICA","NO",,,"coldisorrento16@redp.edu.co"
"2016","BOGOTA","INST PEDAG PARA EL DESARROLLO INTEGRAL CREAR                                                        ","URBANA","CR. 64A NO.5-97","2627703","CILENIA BURGOS MUÑOZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,
"2016","BOGOTA","INST MARSELLA                                                                                       ","URBANA","CL 7 A 70 04","2628350 / 2513240                                 ","JUAN CARLOS CARDENAS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"insmar@etb.net.co"
"2016","BOGOTA","JARD INF CHABITA                                                                                    ","URBANA","CR. 56A NO.2A-73","2628735","MARTHA LUCIA CIFUENTES","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"profe_martha40@hotmail.com                        "
"2016","BOGOTA","INSTITUTO INFANTIL SANTO TOMÁS LA IGUALDAD","URBANA","KR 68 D BIS 3 26","2629682","ADRIANA MARCELA ARIAS RODRIGUEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"karias78@unisalle.edu.co "
"2016","BOGOTA","JARD INF LOS AMIGOS DE PAULITA (JARD INF LIKYS)                                                     ","URBANA","CL 51 66 A 21","2630070","MARISOL PINZON CARREO","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","EDUCACIÓN TRADICIONAL",,"MÚLTIPLE DISCAPACIDAD","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"jardinamigosdepaulita@hotmail.com   amigospaulita@hotmail.com                "
"2016","BOGOTA","COL REAL ESCANDINAVO                                                                                ","URBANA","KR 69 51 38","2630110","DARIO VANEGAS PALOMINO","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"LESIÓN NEUROMUSCULAR,PARALISIS CEREBRAL,SORDERA PROFUNDA,HIPOACUSIA O BAJA AUDICIÓN","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"realescandianvo@etb.net.co"
"2016","BOGOTA","C.E. DE ADULTOS ASED","URBANA","AC 26 69 96","2630227 -- 4103066","ERICK ISRAEL ARIZA RONCANCIO","CENTRO EDUCATIVO",,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","NOCTURNA,FIN DE SEMANA",,"ACADÉMICA","21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"asedacademica@gmail.com"
"2016","BOGOTA","CAMPANITA BILINGUAL PRESCHOOL                                                                       ","URBANA","CR. 72A NO.51-42","2630456 5487210                                   ","MILENE A. BERMUDEZ VANEGAS","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"jardincampanita@starmedia.com                     "
"2016","BOGOTA","INST NSTRA SRA DEL AMPARO                                                                           ","URBANA","AK 70 49 82","2630771 -- 2630709","HNA GLORIA ISABEL HUERFANO PEREZ","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","NO",,,"insa@etb.net.co -- insa@hotmail.com"
"2016","BOGOTA","INST TEC IND CENTRO DON BOSCO                                                                       ","URBANA","DG 44 69 96","2630808","PBRO MARIO LEONARDO PERESSON TONELLI","INSTITUCION EDUCATIVA","AFRODESCENDIENTE",,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"INDUSTRIAL","5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,"SV-BAJA VISIÓN,HIPOACUSIA O BAJA AUDICIÓN",,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","SI",,,"centrodonbosco@salesianosbogota.org"
"2016","BOGOTA","JARD INF FORTALEZA DEL SABER                                                                        ","URBANA","CR. 70 NO.51-32","2631063 / 2636544                                 ","MYRIAM CAROLINA MEDINA REY.","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"mcmrey@yahoo.com                                  "
"2016","BOGOTA","COL RR OBLATAS AL DIVINO AMOR                                                                       ","URBANA","KR 71 A 52 29","2631269","SOR MARIA CONSTANZA TOVAR CUBILLOS","INSTITUCION EDUCATIVA",,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL",,,,"1",,"COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO",,,"tucolegio@rodabogota.edu.co"
"2016","BOGOTA","LIC PSICOPEDAG ELLEN KEY                                                                            ","URBANA","KR 81 D 24 B 96","2631838 -- 2637584 -- 3143852003","GLADYS ADRIANA CORTES MUÑOZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,"TRANSTORNO DEL ESPECTRO AUTISTA,DI-COGNITIVO,LIMITACIÓN FISICA (MOVILIDAD)",,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"rectora@colegioellenkey.edu.co -- secretaria@colegioellenkey.edu.co"
"2016","BOGOTA","LIC MODERNO MUNDO NET                                                                               ","URBANA","KR 106 26 32","2632257 / 6096165                                 ","LEYDY YAZMIN ZAMBRANO ROJAS","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,"DI-COGNITIVO,SORDERA PROFUNDA,SÍNDROME DE DOWN,HIPOACUSIA O BAJA AUDICIÓN","INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"leydyzam18@hotmail.com                            "
"2016","BOGOTA","GIMN COLOMBO AUSTRALIANO                                                                            ","URBANA","CL 51 67 36","2632303 / 2631125                                 ","OLGA YOLIMA PARRA","CENTRO EDUCATIVO","AMORÚA",,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"coloaustral@hotmail.com   coloaustral@yahoo.com                           "
"2016","BOGOTA","COL MONTESSORI DE NORMANDIA                                                                         ","URBANA","KR 76 B 52 A 80","2632519 / 4101919                                 ","FERNANDO RIVERA B","CENTRO EDUCATIVO",,,,"BÁSICA PRIMARIA","COMPLETA",,,"1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,"INGLÉS","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"colmontessori@uol.com.co  colmontessori2@hotmail.com                          "
"2016","BOGOTA","GIMN JEAN PIAGET CIUDAD MODELIA","URBANA","KR 77 35 A 25","2632665","MARIA DEL PILAR GARCIA","CENTRO EDUCATIVO",,,,"PREESCOLAR","COMPLETA",,,"-3","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,"FRANCES","1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"gimnasiojeanpiaget@hotmail.com  gimnasiojeanpiaget@gmail.com                    "
"2016","BOGOTA","LICEO CRISTIANO LA VID","URBANA","CL 23 F 75 64","2633693 -- 2633279","LUZ AMPARO SABOGAL SANCHEZ","CENTRO EDUCATIVO",,,,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,,"-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL",,,,"1",,"PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO",,,"liceocristianolavid@gmail.com"
