"cod_clase","clase","nombre","direccion","barrio","cod_mpio","municipio"
"4","DROGUERIA","DROCOFARMA EXPRESS","CLL 1 # 11 A- 87 SAN MARTIN","URB. SAN MARTIN II","54001","CUCUTA"
"4","DROGUERIA","MIGUEL ARCANGEL","Cll. 3a # 12-03  Local 4","SAN MARTIN","54001","CUCUTA"
"4","DROGUERIA","SOPHIFARMA PLUS","MANZANA I 1 LOTE 19-2","ATALAYA I ETAPA","54001","CUCUTA"
"4","DROGUERIA","LA 14 FAMILY","CLL 14 # 6-95","OSPINA PEREZ","54001","CUCUTA"
"4","DROGUERIA","EQUIS X ROJA","AV 1 #11-08","CHAPINERO","54001","CUCUTA"
"12","IPS","VIHONCO IPS RIVIERA","CALLE 9 # 5E-43","LA RIVIERA","54001","CUCUTA"
"12","IPS","DAVITA CUCUTA","Cll 1N # Nº 9E-156","QUINTA ORIENTAL","54001","CUCUTA"
"4","DROGUERIA","ALTOS DE VERSALLES","CARRERA EL ZULIA 11A-30","CHAPINERO","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","DISCLINICOS","AVDA GRAN COLOMBIA # 4E-36","CENTRO","54001","CUCUTA"
"4","DROGUERIA","BOTICA FARMAWELL # 3","CALLE 3 # 1E-95","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 57","AVENIDA GRAN COLOMBIA # 6E # 144 L. 138","POPULAR","54001","CUCUTA"
"12","IPS","MEDICINA INTEGRAL MIKEL","AVENIDA 1 # 17-08","BLANCO","54001","CUCUTA"
"4","DROGUERIA","MOTIDROGAS","AVDA 1 # 12-20","MOTILONES","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","HOSPIFARMA","AV. 3 CALLE 26 CC. MAYORISTA LOC. 4D","SAN MATEO","54001","CUCUTA"
"4","DROGUERIA","FARMALEON PLUS DROGUERIA","CALLE 11 No. 14-02","EL CONTENTO","54001","CUCUTA"
"12","IPS","IPS COMFAORIENTE","CALLE16 # 1-21","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","YURIT","CALLE 31 # 39-34","DIVINA PASTORA","54001","CUCUTA"
"4","DROGUERIA","MAS EXITOS POR TU SALUD","MZ 38 LOTE 14","PALMERAS","54001","CUCUTA"
"4","DROGUERIA","QUINORTE","AV. 24 # 24-99","NUEVO","54001","CUCUTA"
"4","DROGUERIA","FARMASUL","CALLE 9 #47-07","ANTONIA SANTOS","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","AGIL - DROGAS","CALLE 19AN # 15BE-40","SANTA HELENA","54001","CUCUTA"
"4","DROGUERIA","MEDICA PLUSS LA NOVENA","CLL 7 # 9-07- TRASLADO MZ 1 LOTE 9","NIÑA CECI - CUCUTA 75","54001","CUCUTA"
"4","DROGUERIA","MONTBELL","AV. 9 # 2-33","ALTO PAMPLONITA","54001","CUCUTA"
"4","DROGUERIA","BUENA VIDA PLUS","CALLE 19N # 16BE-142","NIZA","54001","CUCUTA"
"4","DROGUERIA","LA ECONOMIA DROGUERIA DISPENSARIO No 7077","CALLE 15 N 1-68","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","FARMALEON PLUS 3 DROGUERIA","CALLE 4 NRO 6-95","EL CALLEJON","54001","CUCUTA"
"4","DROGUERIA","CRISTO REY CENTER","AV 11 # 8-83","EL LLANO","54001","CUCUTA"
"4","DROGUERIA","HORIZONTE FARMYDESCUENTOS","CALLE 9 No 19-10","NUEVO HORIZONTE","54001","CUCUTA"
"4","DROGUERIA","AMISALUD CENABASTOS","SET T COMERCIO LC T05-116","CENABASTOS","54001","CUCUTA"
"4","DROGUERIA","MEDICINA INTEGRAL MIKEL II","CALLE 5 # 6-38 APTO 101","COMUNEROS","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","INDUQUIMICAS DEL NORTE LTDA","CALLE 11 # 1E-11 CAOBOS","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","NUESTRA SEÑORA DE GUADALUPE","CALLE 18 # 9-05","BRISAS DEL PORVENIR","54001","CUCUTA"
"4","DROGUERIA","CASTILLO","AV 15 # 15-35","OSPINA PEREZ","54001","CUCUTA"
"4","DROGUERIA","DROCUCUTA","Mz E 10 LOTE 1","URB TORCOROMA II","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 77","CLL 4 #20-126 Mz.R-5 AV. KENEDY","ATALAYA I ETAPA","54001","CUCUTA"
"4","DROGUERIA","FARMAFRONTERA PLUS","CARRERA INTERNACIONAL # 0-115","SAN LUIS","54001","CUCUTA"
"12","IPS","CLINICA UNIVERSITARIA DE PAMPLONA","AVDA 11E # 5AN-151","GUAIMARAL","54001","CUCUTA"
"4","DROGUERIA","FARMACOSTO LAS AMERICAS","CLL 17 # 14-66 LOCAL 2","AGUAS CALIENTES","54001","CUCUTA"
"4","DROGUERIA","FESALUD PLUS","CALLE 22 Nº 2-174","URB. PRADOS DEL NORTE","54001","CUCUTA"
"4","DROGUERIA","SURGICAL SOLUTIONS","CALLE 7B NORTE Nº 15E-60","SAN EDUARDO 1","54001","CUCUTA"
"4","DROGUERIA","HOMEOPATICA NIVEL 1 NATURAL BIOLOGISCHE","AV 0 # 13-31 LOCAL 7","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","FARMA SCARLETT PLUS","CALLE 14 # 16-94 LOCAL 1","BELISARIO BETANCOUR","54001","CUCUTA"
"4","DROGUERIA","SAN MARTIN LA TERCERA","AV. 7 # 3-12 Y7-13 LOC 9","EL CALLEJON","54001","CUCUTA"
"4","DROGUERIA","BOTICA FARMAWELL 1","AVENIDA 0 # 5-77","LLERAS","54001","CUCUTA"
"4","DROGUERIA","CORALINAS DE LA SALUD","2CN 3E-04 MANZANA E LOTE 1","EL RODEO","54001","CUCUTA"
"4","DROGUERIA","SURAMERICANA PLUS","AVENIDA 7 No. 0-100-1","PANAMERICANO","54001","CUCUTA"
"4","DROGUERIA","ALSINA","MZ F LOTE 14","JUAN PABLO II","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","INVERSIONES TECNOMEDICAS","CALLE 17 N # 18E-94 URB.","NIZA","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 107","CALLE 11 Nº 3-02","CENTRO","54001","CUCUTA"
"4","DROGUERIA","LA NUEVA SEXTA","CALLE 12A N 2-34 BODEGA 5","GARCIA HERREROS","54001","CUCUTA"
"17","VETERINARIA","SODIAGRO LTDA","CALLE1#4-73","LA MERCED","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","NORMEDICAS","AVENIDA GRAN COLOMBIA # 3E-60","POPULAR","54001","CUCUTA"
"17","VETERINARIA","URGENCIAS VETERINARIAS EL RANCHO","CALLE 6 # 0A-04","LLERAS","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 9","CALLE 2N # 14E-87 LOCAL 3","LIBERTADORES","54001","CUCUTA"
"4","DROGUERIA","MI SALUD PLUS","MANZANA 5 LOTE 18 ATALAYA","CUCUTA 75","54001","CUCUTA"
"12","IPS","UNIDAD HEMATOLOGICA ESPECIALIZADA Nº1","CLL 9 # 6E- 21 LA RIVIERA","LA RIVIERA","54001","CUCUTA"
"4","DROGUERIA","FARMAVIDA MOLINA PLUS","AVENIDA 17 #10-98  AP 2","CUNDINAMARCA","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","DISTRIFARMA - FARMACEUTICO","CALLE 15 No 0-39/ AV 1 #20-69 LC1","LA PLAYA/B BLANCO","54001","CUCUTA"
"4","DROGUERIA","PIZARRO PLUS","CALLE 12AN # 10-52","CARLOS PIZARRO","54001","CUCUTA"
"4","DROGUERIA","FARMASIETE","CALLE 9 No. 1-63","SIETE DE AGOSTO","54001","CUCUTA"
"2","AMBULANCIA","SOINSA SAS - PLACA UUU440","AV 5 #8-34","SAN LUIS","54001","CUCUTA"
"4","DROGUERIA","CAFAM ÉXITO AVENIDA QUINTA","AVENIDA 5 # 12-68 CENTRO","CENTRO","54001","CUCUTA"
"4","DROGUERIA","FARMAMERCED","CALLE 0N #5-04","LA MERCED","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","DIPROMEDICOS","AVDA 11E # 5AN-118","SANTA LUCIA","54001","CUCUTA"
"4","DROGUERIA","INTERNACIONAL PLUS","CALLE 2 # 5-03 ATALAYA","DOÑA CECI","54001","CUCUTA"
"4","DROGUERIA","NICOLFARMA","CLL 6 #8-34 PUEBLO OBRERO CGTO","AGUA CLARA","54001","CUCUTA"
"13","IPS","ASOTAC SAN JOSE DE CUCUTA","INTERIOR CLINICA SAN JOSE   C-103","CAOBOS","54001","CUCUTA"
"17","VETERINARIA","MASCOVET","AV 1 E # 3-08","LA CEIBA","54001","CUCUTA"
"12","IPS","FRESENIUS MEDICAL CARE SERVICIO RENAL S.A.S","CALLE 14 # 1-37","LA PLAYA","54001","CUCUTA"
"12","IPS","ONCOMEDICAL","AVENIDA 1 #15-43","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE Nº 20","Cll 10 # 3-98","CENTRO","54001","CUCUTA"
"4","DROGUERIA","DARSALUD  DROGUERIA SAN JOSE","AVENIDA 20 N 14-24 LOCAL 1","SAN JOSE","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","DISTRIMED DEL ORIENTE","CALL 6N-13E-20","LOS ACACIOS","54001","CUCUTA"
"4","DROGUERIA","CENTRAL BELEN PLUS","CALLE 27 # 27-35 CENTRO","BELEN","54001","CUCUTA"
"4","DROGUERIA","FARMA EXITO PALMERAS PLUS","MZ 45 LOTE 26","PALMERAS PARTE BAJA","54001","CUCUTA"
"4","DROGUERIA","BOTICA DE LA PIEL UNICENTRO","LOCAL 1 - 18A C.C. UNICENTRO","LIBERTADORES","54001","CUCUTA"
"4","DROGUERIA","SANTA TRINIDAD","AVDA 13 # 16DN-04","PIZARRO 6 DE MAYO","54001","CUCUTA"
"7","FARMACIA","AMERICANA # 1","AVDA 9E # 6-96","COLSAG","54001","CUCUTA"
"12","IPS","NUCLEAR SAN JOSE","INTERIOR CLINICA SAN JOSE CONSOL 101 B","CAOBOS","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","HOSPICLINIC  DE COLOMBIA S.A.S.","CALLE 4 # 11E-128  LOCAL 1","COLSAG","54001","CUCUTA"
"4","DROGUERIA","LA REBAJA DROGUERIA # 11 CUCUTA","AVDA 1 # 22-06 LIBERTADORES","PRADOS NORTE","54001","CUCUTA"
"4","DROGUERIA","BOTICA DE LA PIEL VENTURA PLAZA","C.C. VENTURA PLAZA L. 1-16 CENTRO","QUINTA VELEZ","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE Nº 21","CALLE 10 # 5-94","CENTRO","54001","CUCUTA"
"4","DROGUERIA","MARIA GRACIA","AV 11 #11-63/39 LC 117 CC LECS","CENTRO","54001","CUCUTA"
"4","DROGUERIA","FARMALIFE MANANTIAL","AV. 25 # 25-10 LOC 2 ETAPA 3 ANILLO VIAL","CONJUNTO RECIDENCIAL PARQUES DE BOLIVAR","54001","CUCUTA"
"4","DROGUERIA","RIVIERA LA SEPTIMA","AVENIDA 7 # 3-12","EL CALLEJON","54001","CUCUTA"
"4","DROGUERIA","FARMYDESCUENTOS 4 ESQUINAS","MZ E LOTE 20","MINUTO DE DIOS","54001","CUCUTA"
"4","DROGUERIA","MEDICITY","CALLE 4 # 20-05 LC 2","LA VICTORIA","54001","CUCUTA"
"4","DROGUERIA","RIVIERA CENTER PLUS","AVDA 3E # 7N-26 LOCAL 5","LA CEIBA","54001","CUCUTA"
"4","DROGUERIA","BOTICA SOCIAL","AV 4 No 15A-82","URB.GARCIA HERREROS","54001","CUCUTA"
"4","DROGUERIA","INSERCOOP ATALAYA","CALLE 3 # 11-05","COMUNEROS","54001","CUCUTA"
"17","VETERINARIA","CENTRO VETERINARIO Y AGRICOLA EL CAMPO","CALLE 6 # 6-39","CENTRO","54001","CUCUTA"
"4","DROGUERIA","LA ECONOMIA # 870","CL. 11 # 6-32 LC 5 EDIF BANCO DE BOGOTA","CENTRO","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE Nº 18","AV. 1 # 15-87","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","FARMAROBLEDO PLUS","AV. 18E # 16AN -20 LC 102","URB NIZA","54001","CUCUTA"
"4","DROGUERIA","IDEAL PLUS","CALLE 17 NRO 16-75 LOC 1","LA LIBERTAD","54001","CUCUTA"
"4","DROGUERIA","AB SALUD","CALLE 10n # 15E-41 LOCAL 1","LA ESPERANZA","54001","CUCUTA"
"2","AMBULANCIA","SERVIMOS AMBULANCIAS DE COLOMBIA IPS S.A.S","CALLE 0 # 1E-06","QUINTA BOSCH","54001","CUCUTA"
"4","DROGUERIA","PLUSS FARMA S-R","AV 49 # 16-02","ANTONIA SANTOS","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE # 13","AV, 3E # 1-108 LOC 1,2","LA CEIBA","54001","CUCUTA"
"12","IPS","CLINICA OFTALMOLOGICA PEÑARANDA S.A.S.","CALLE 16 # 0E-25","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","DROGAS HEROZ MAX","CALL 12 #30-06","RUDESINDO SOTO","54001","CUCUTA"
"4","DROGUERIA","ISAZA","AVENIDA 11 # 6-67","TORCOROMA I","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","INNOVA TECH  MEDICAL","CLL 17 #0-36 LC 4","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","DROGAS LA ECONOMIA CUCUTA 1","AV. 11E # 5AN -18","SANTA LUCIA","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","MEDICPAIS","Cl 1 #  7e-112","QUINTA ORIENTAL","54001","CUCUTA"
"4","DROGUERIA","BELLAVISTA PLUS","CALLE 27 # 10-72","BELLAVISTA","54001","CUCUTA"
"4","DROGUERIA","SEPTIMA SEPTIMA","AVENIDA 7 # 7-02 CENTRO","EL LLANO","54001","CUCUTA"
"4","DROGUERIA","LA ECONOMIA DROGUERIA NO. 9086","AV 21 # -4CN-36 MZ R1 LT 18","ATALAYA","54001","CUCUTA"
"12","IPS","INVERSIONES DUMIAN E.U. CLINICA SANTA ANA","Av. 11E nº 8-41","LOS ACACIOS","54001","CUCUTA"
"15","IPS","AEROPUERTOS DE ORIENTE SAS","AEROPUERTO CAMILO DAZA","AEROPUERTO","54001","CUCUTA"
"4","DROGUERIA","CENTRAL H H","AVENIDA 7 # 1-50 LOCAL N1-09 CENTRAL DE TRANSP.","EL CALLEJON","54001","CUCUTA"
"4","DROGUERIA","FARMALUPE","AV 1E # 28-19","LA CORDIALIDAD","54001","CUCUTA"
"4","DROGUERIA","LA REBAJA PLUS MINIMARKET DROGUERIA # 4 CUCUTA","CALLE 15 # 1-127 AEROPUERTO","AEROPUERTO","54001","CUCUTA"
"12","IPS","UNINEURO SAN JOSE LTDA","INTERIOR CLINICA SAN JOSE   C-311","CENTRO","54001","CUCUTA"
"12","IPS","RTS SUCURSAL CUCUTA AGENCIA SEDE 2","CALLE 13 # 1E 44","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","DAYHEN PLUS II","CLL 14 # 16-58","TOLEDO PLATA","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE Nº2","AVENIDA 2 # 17-06","AEROPUERTO","54001","CUCUTA"
"4","DROGUERIA","DROGAS J.V.S.","KDX 5 LA FLORESTA CORREGIMIENTO BUENA ESPERANZA","FUERA DEL MUNICIPIO DE CUCUTA","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","SOLUCIONES MEDICAS Y REHABILITACION","CALLE 13 Nº 2E-101 Edificio caobos Local 101","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 82","CALLE 15 # 0-93","CENTRO","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE No 7","CALLE 6 # 9-95","ALTO PAMPLONITA","54001","CUCUTA"
"4","DROGUERIA","FARMA BIENESTAR PLUS","AVENIDA 1 # 15-41","CHAPINERO","54001","CUCUTA"
"4","DROGUERIA","VIRGEN DE GUADALUPE","MANZ 11 LOTE 27 4A ETAPA PISO 1","CLARET","54001","CUCUTA"
"4","DROGUERIA","LUZ ANGELA","CLL 24A #64-90","EL PROGRESO","54001","CUCUTA"
"4","DROGUERIA","MEDESFARMA","CLL 14 # 1-34","LA PLAYA","54001","CUCUTA"
"12","IPS","SERVICIOS VIVIR S.A.S","AV. 11E # 5AN-71","GUAIMARAL","54001","CUCUTA"
"12","IPS","ALIADOS EN SALUD","AV. 1 # 16-69","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","VIDA COMUNEROS","AVENIDA 3 # 8-27","COMUNEROS","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","MEDIFRONTERA M&G","AV. 1 # 1N-40","LLERAS RESTREPO","54001","CUCUTA"
"4","DROGUERIA","LOS ANDES PLUS DROGUERIA","CLL 12 #4-76","CENTRO","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 85","AVENIDA 0 # 12-04","LATINO","54001","CUCUTA"
"4","DROGUERIA","FARMAVITAL  MAS HUMANA","AV 13 NRO 21-48","FLORIDA BLANCA","54001","CUCUTA"
"4","DROGUERIA","CRISTO REY EXPRESS","AV 12 N° 7AN-69","CHAPINERO","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE # 4","AV 12 #17-05","LA LIBERTAD","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","SUPRONAT","AV 11 NRO 11-40","URB ANIVERSARIO I","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE # 5","CALLE 2 NRO 5-75","NIÑA CECI","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE # 6","AV 26 NRO 28-03","BELEN","54001","CUCUTA"
"12","IPS","GASTROQUIRURGICA S.A.S","CALLE 7 NRO 10E-72","COLSAG","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","SOCIAL DEPOSITO","AV 10 E  5N-173","SANTA LUCIA","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","PROGRAMAS SALUD PUBLICA-IDS","AV 0 CALLE 10 NRO 9-60","CENTRO","54001","CUCUTA"
"4","DROGUERIA","LA REBAJA DROGUERIA # 18 CUCUTA","AV 3 NRO 18-58/62","SAN LUIS","54001","CUCUTA"
"4","DROGUERIA","SU GRAN BIENESTAR","CALLE 13 # 11-35","TOLEDO PLATA","54001","CUCUTA"
"4","DROGUERIA","FARMALIFE DE COLOMBIA","AV 9E NRO 4N-17 LC 2","LOS PINOS","54001","CUCUTA"
"17","VETERINARIA","HOSPITAL VETERINARIO DR. JUAN R. BARROSO J.","CALLE 2N #3E-182","LA CAPILLANA","54001","CUCUTA"
"16","TIENDA NATURISTA","PUNTO NATURISTA ALMAXIMO 3","AV4 # 9-43-1","CENTRO","54001","CUCUTA"
"12","IPS","UNIDAD DE ONCOLOGIA DE LA LIGA NORTESANTANDEREANA DE LUCHA CONTRA EL CANCER","INTERIOR FUNDACION MARIO GAITAN YANGUAS CALLE 4 #11E-147","SAN EDUARDO","54001","CUCUTA"
"4","DROGUERIA","FARMAVERDE","CLL 6 # 13-53","LOMA DE BOLIVAR","54001","CUCUTA"
"12","IPS","CLINICA MEDICAL DUARTE","CALLE 0N ESQ. # 16-20 AV. LIBERTADORES # 0-17 LOTE 2","LAS BRISAS","54001","CUCUTA"
"4","DROGUERIA","FARMAEXITO BELISARIO","Cll 15 # 9-08","BELISARIO BETANCOUR","54001","CUCUTA"
"4","DROGUERIA","DROMEDICOL","AVENIDA 29 # 14-216 LOCAL 4 PORTAL","BOCONO","54001","CUCUTA"
"4","DROGUERIA","INSERCOOP CENTRO","AV. 1 Nº 9 - 90","LATINO","54001","CUCUTA"
"4","DROGUERIA","SALUDMAX ES MAS","KDX 29 1A VDA","AGUA CLARA","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE # 27","ANILLO VIAL INTERCEPCION LA GAZAPA PLAZA DEL ESTE LOC.6","NUEVO ESCOBAL","54001","CUCUTA"
"4","DROGUERIA","MARLEY","CL 2 # 19-83","URB. TORCOROMA SIGLO XX1","54001","CUCUTA"
"4","DROGUERIA","FARMA JULIANA PLUS","CL 24 # 4 03 LC 2","SAN MATEO","54001","CUCUTA"
"4","DROGUERIA","MEDICAMENTOS DARSALUD DROGUERIA PLUS","AV. 22 # 13-119 LC 2 Y 3","VALLE ESTHER","54001","CUCUTA"
"12","IPS","CLINICA ESIMED LA SALLE","CL 8 # 1E-116","POPULAR","54001","CUCUTA"
"4","DROGUERIA","BIOALTERNATIVA","AV 1 # 14-63","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","FARMA PERALTA PLUS","CL 18 # 52-03","ANTONIA SANTOS","54001","CUCUTA"
"4","DROGUERIA","JESUS DE NAZARETH J.N.","CALLE 12AN # 11-60","CARLOS PIZARRO","54001","CUCUTA"
"4","DROGUERIA","DISFARMA GC SAS LIBERTAD","AV 12 # 19-43 LC 1","LA LIBERTAD","54001","CUCUTA"
"4","DROGUERIA","DOCE ROSAS","CALLE 23 # 11-79","BELLAVISTA","54001","CUCUTA"
"4","DROGUERIA","CRISTO REY LOS ALMENDROS","MZ F LOTE 39","LOS ALMENDROS","54001","CUCUTA"
"4","DROGUERIA","CRUZ AZUL SALUD PLUS","CL 7 NRO 1N 04 LOCAL 101 102","TRIGAL DEL NORTE","54001","CUCUTA"
"4","DROGUERIA","SOCIPLUS","TV 17 # 1-42","LOS ALPES","54001","CUCUTA"
"4","DROGUERIA","LADMEDIS BARRIO BLANCO","cll 18 # 0-23  APTO 101 EDIFICIO LOS ARRAYANES URB OLAYA HERRRERA","BLANCO","54001","CUCUTA"
"4","DROGUERIA","FARMASERVIR","AV. 11E # 10N-01","GUAIMARAL","54001","CUCUTA"
"4","DROGUERIA","DISFARMA GC SAS AGUACLARA","CR 5  N.8- 68","PUEBLO NUEVO","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","DROVALAB","AV.3 #8-27","COMUNEROS","54001","CUCUTA"
"4","DROGUERIA","LEJES","CLL.8 # 16-116","SAN MIGUEL","54001","CUCUTA"
"4","DROGUERIA","MAKROFARMA","AV. 10B # 6-13 LC 101","URB TORCOROMA I","54001","CUCUTA"
"4","DROGUERIA","MAXCENTER","AV 26 # 31-33 LOC 5","BELEN","54001","CUCUTA"
"4","DROGUERIA","INGLESA 112","CLL 5A # 4-132","URB PRADOS DEL ESTE","54001","CUCUTA"
"4","DROGUERIA","FARMA PRIMERA","AV 1 # 11-01","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","MATIFARMA PLUS","AV.4 # 17-94 LOC 4","LA CABRERA","54001","CUCUTA"
"4","DROGUERIA","GUADALUPE PLUS","CLL 24 # 6A-21","BRISAS DEL PORVENIR","54001","CUCUTA"
"12","IPS","CLINICA UBA VIHONCO S.A.S","AV. 1 # 10-48","LATINO","54001","CUCUTA"
"4","DROGUERIA","ESOMCA MEDICINE SUPPLY","CALLE 2N # 7E-52","LOS PINOS","54001","CUCUTA"
"4","DROGUERIA","MAXIDROGAS SIGLO XXI","AV. 4 # 6-09","SAN LUIS","54001","CUCUTA"
"4","DROGUERIA","SAO 640 CENTRO","AV6 # 9-34 C.C PLAZA DE LOS ANDES","CENTRO","54001","CUCUTA"
"4","DROGUERIA","DARSALUD DROGUERIA PLUS 2","AV0 7A # 4N-30 LOC 4","SEVILLA","54001","CUCUTA"
"4","DROGUERIA","NAYIFARMA PLUS","CALLE8 # 4-16","DOÑA NIDIA","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","GODMEDICAL","CLL.21 # 13-45","LA LIBERTAD","54001","CUCUTA"
"4","DROGUERIA","J.V. TORRES DE CLARET","AV.5 CALLE 6CN -7NC TORRE6 LOC 6 ATLAS TORRES DE CLARET","CLARET","54001","CUCUTA"
"12","IPS","UNIDAD BASICA AGUA CLARA","CRA 5 # 9-06 ZONA RURAL","AGUA CLARA","54001","CUCUTA"
"4","DROGUERIA","ANAFARMA","AV.5 # 4AN-03 LOC.5","PESCADERO","54001","CUCUTA"
"4","DROGUERIA","SERVIFARMA LA MERCED","AV 5 # 0-50","LA MERCED","54001","CUCUTA"
"4","DROGUERIA","FARMA OSPINA PEREZ","AV, 5 # 12-18","MOTILONES","54001","CUCUTA"
"4","DROGUERIA","LA ECONOMIA CUCUTA 2","AV, 7 # 8-85","CENTRO","54001","CUCUTA"
"4","DROGUERIA","LA ECONOMIA CUCUTA 3","AV,1 # 18-51","CENTRO","54001","CUCUTA"
"4","DROGUERIA","PRONTITUD","AV 5 MZ 14 LT 5","CLARET","54001","CUCUTA"
"16","TIENDA NATURISTA","VERDE OLIVA CENTER","AV.11 # 7A-38","GUAIMARAL","54001","CUCUTA"
"16","TIENDA NATURISTA","PUNTO NATURISTA ALMAXIMO 2","AV. 11E# 7N-120","GUAIMARAL","54001","CUCUTA"
"4","DROGUERIA","CONVIVIR DE CUCUTA 3","AV. 3E# 3AN-33 LOC 3","LA CAPILLANA","54001","CUCUTA"
"4","DROGUERIA","STO 642 LOS PINOS","AV. 0 # 1AN-37","QUINTA BOSCH","54001","CUCUTA"
"4","DROGUERIA","FARMA RUIZ TU SALUD","CLL 4 # 5-18","LA VICTORIA","54001","CUCUTA"
"4","DROGUERIA","AMISALUD 4","CLL,14 # 28-96 LOC 1","JUAN RANGEL","54001","CUCUTA"
"4","DROGUERIA","DROGAS LA ECONOMIA CUCUTA 4","AV, 1 # 13-02","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","CAPSUFARMA","AV.0 # 3-71 LOC 2","LA CEIBA","54001","CUCUTA"
"4","DROGUERIA","LAS AMERICAS FARMA PLUS","AV.0 # 1-46","COMUNEROS","54001","CUCUTA"
"4","DROGUERIA","SALUD Y DESCUENTOS","CALLE 9B #22-24 LC 3","NUEVO HORIZONTE","54001","CUCUTA"
"4","DROGUERIA","FARMA PLUS VERDE","CLL 3 # 1-84","AEROPUERTO","54001","CUCUTA"
"4","DROGUERIA","GERIZIN PLUS","AV.28 # 15-07","SIMON BOLIVAR","54001","CUCUTA"
"4","DROGUERIA","AYSFARMA","MZ N LOT.4","GERONIMO URIBE","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE # 29","CLL 2 # 15E-20 AV LOS LIBERTADORES","LIVERTADORES-CONDOMINIO TORRES DEL PARQUE","54001","CUCUTA"
"4","DROGUERIA","SANTISIMA TRINIDAD","CLL 11# 19-86","CUNDINAMARCA","54001","CUCUTA"
"4","DROGUERIA","SOMOS SU SALUD","Av.5 No. 9-91 LOC. 102","CENTRO","54001","CUCUTA"
"4","DROGUERIA","SAMYI SALUD Y BIENESTAR","MZ 10 NR. 208","SECTOR EL PLAN LA FORTALEZA","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE Nº 31","AV 11E No. 7-49","COLSAG","54001","CUCUTA"
"4","DROGUERIA","PRIMERA RUIZ","MZ M5 LT 18 ETAPA 1","ATALAYA I ETAPA","54001","CUCUTA"
"4","DROGUERIA","HEROZ MAX NUEVO HORIZONTE","CLL 10A # 22-06","NUEVO HORIZONTE","54001","CUCUTA"
"4","DROGUERIA","UNIVERSAL MEDICK","AV 11E #5AN-66 LOC. 1","SANTA LUCIA","54001","CUCUTA"
"4","DROGUERIA","MEDE SANAR PLUS","AV 7 A #6-149 II ETAPA","URB. PRADOS DEL ESTE","54001","CUCUTA"
"12","IPS","CENTRO DE MEDICINA HIPERBARICA IPS SAS","AV 9E No 10-57","LA RIVIERA","54001","CUCUTA"
"4","DROGUERIA","FARMAKENNEDY","MZ  J CLL 7 # 45-89 APTO 103","URB LOS ESTORAQUES","54001","CUCUTA"
"4","DROGUERIA","COLOMBIA # 2","AV 7 # 0-93","EL CALLEJON","54001","CUCUTA"
"4","DROGUERIA","FARMA 12","CLL 12 # 4-27 LC 101 PANAMERICANA","CENTRO","54001","CUCUTA"
