"cod_sed","secretaria","codigo_institucion","nombre_institucion","codigo_programa","nombre_rpograma","cod_dpto","departamento","cod_mpio","municipio","localidad","direccion","sede","estado_programa","registro","fecha_registro","area_desempe_o","area_desempe_o_salud","tipo_certificado","subtipo_certificado","escolaridad","jornadas","costo","duraci_n_horas","numero_certificaci_n","tipo_certificaci_n","certificado_calidad","estado_certificaci_n","entidad_emisora","fecha_otorgamiento","fecha_vencimiento","latitud","longitud","a_o_corte","mes_corte","fecha_corte"
"10853","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FUNZA","4779","ESCUELA DE CAPACITACION CARLOS LLERAS RESTREPO","1516","TECNICO LABORAL EN GESTION DEL RIESGO Y ATENCION DE DESASTRES","25","CUNDINAMARCA","25286","FUNZA",,"VEREDA LA FLORIDA FINCA LA PRIMAVERA LOTE 14","ESCUELA DE CAPACITACION CARLOS LLERAS RESTREPO","REGISTRO RENOVADO","0005592","2015-05-27T00:00:00.000","OFICIOS, OPERACIÓN DE EQUIPO Y TRANSPORTE",,"TÉCNICO LABORAL","TÉCNICO LABORAL","PRIMARIA","DIURNA,NOCTURNA,","2600000","646","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3766","SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ","8124","NIKOLA TESLA","34643","TÉCNICO LABORAL EN AUXILIAR EN ELECTRONICA","11","BOGOTÁ D.C.","11001","BOGOTÁ","SANTA FE","CARRERA 13 nUMERO 24a -10 Mezanine 2 pisos 2 y 3","NIKOLA TESLA","REGISTRO MODIFICADO","03-0025","2019-11-18T00:00:00.000","PROCESAMIENTO, FABRICACIÓN Y ENSAMBLAJE",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","3000000","660","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3797","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO","8868","IETDH SUPERIOR SAN MIGUEL","41015","TÉCNICO LABORAL POR COMPETENCIAS EN AUXILIAR ADMINISTRATIVO","50","META","50001","VILLAVICENCIO",,"CARRERA 36No. 20-18 Barrio: SAN BENITO","IETDH SUPERIOR SAN MIGUEL","REGISTRO POR PRIMERA VEZ","1060-1","2018-03-23T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","4000000","600","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3769","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL BOYACÁ","9250","CORPORACION UNIVERSITARIA MINUTO DE DIOS UNIMINUTO-PUERTO BOYACA","44399","TÉCNICO LABORAL POR COMPETENCIAS EN MERCADEO EN PUNTOS DE VENTAS","15","BOYACÁ","15572","PUERTO BOYACÁ",,"CARRERA 5 No. 26-57","CORPORACION UNIVERSITARIA MINUTO DE DIOS UNIMINUTO-PUERTO BOYACA","REGISTRO POR PRIMERA VEZ","10812","2019-02-19T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","NOCTURNA,FIN DE SEMANA,","781242","1440","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3802","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA","709","INSTITUTO TECNICO IMTEL LTDA","8297","TÉCNICO LABORAL EN SISTEMAS INFORMÁTICOS","54","NORTE DE SANTANDER","54001","CÚCUTA",,"CALLE 9 N 0- 64","INSTITUTO TECNICO IMTEL LTDA","REGISTRO RENOVADO","1056","2020-07-20T00:00:00.000","CIENCIAS NATURALES APLICADAS Y RELACIONADAS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","DIURNA,NOCTURNA,FIN DE SEMANA","2500000","1280","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3806","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA","8707","PREV@SA LIDERAZGO ESTRATÉGICO EN SALUD OCUPACIONAL S.A.S.","39549","TÉCNICO LABORAL EN SEGURIDAD Y SALUD EN EL TRABAJO","66","RISARALDA","66001","PEREIRA",,"CARRERA 7 22-56. OFICINA 301. ANTARES","PRINCIPAL","REGISTRO POR PRIMERA VEZ","6538-2","2017-11-01T00:00:00.000","CIENCIAS NATURALES APLICADAS Y RELACIONADAS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","DIURNA,NOCTURNA,FIN DE SEMANA","2350000","700","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3824","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL ARAUCA","6539","CENTRO EDUCATIVO TÉCNICO EN SALUD ""CETESALUD""","14829","TÉCNICO LABORAL AUXILIAR EN ENFERMERIA","81","ARAUCA","81001","ARAUCA",,"CALLE 24 N 15 43","ARAUCA","REGISTRO POR PRIMERA VEZ","3283","2015-09-22T00:00:00.000","SALUD","AUXILIAR EN ENFERMERÍA","TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,","1500000","1600","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3810","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BARRANCABERMEJA","5899","INSTITUTO   NACIONAL  DEL  PETROLEO ""INAP""","19477","TÉCNICO LABORAL EN SEGURIDAD OCUPACIONAL PETROLERA","68","SANTANDER","68081","BARRANCABERMEJA",,"Calle 52 No.15-99 Barrio: Olaya Herrera","INSTITUTO NACIONAL DEL PETROLEO ""INAP""","REGISTRO POR PRIMERA VEZ","1729 1","2012-12-05T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","NOCTURNA,FIN DE SEMANA,","1800000","960","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3761","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ENVIGADO","4324","POLITECNICO INTEGRAL COLOMBIANO","47004","TÉCNICO LABORAL EN AUXILIAR EN SERVICIOS TURÍSTICOS Y HOTELEROS","5","ANTIOQUIA","5266","ENVIGADO",,"CR 43 # 38 SUR 13 PISO 3","POLITECNICO INTEGRAL COLOMBIANO-  ENVIGADO (PARQUE)","REGISTRO POR PRIMERA VEZ","1823","2020-03-17T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","1000000","1100","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"4815","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE JAMUNDÍ","5490","CENTRO DE CAPACITACION OCUPACIONAL PORVENIR CCOP","46914","TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO EN SALUD","76","VALLE DEL CAUCA","76364","JAMUNDÍ",,"CALLE 11 NRO 13-163 Barrio: EL ROSARIO","CENTRO DE CAPACITACION OCUPACIONAL PORVENIR CCOP","REGISTRO POR PRIMERA VEZ","0266","2019-07-26T00:00:00.000","SALUD","AUXILIAR ADMINISTRATIVO EN SALUD","TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","5846000","1600","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3794","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL MAGDALENA","7161","CENTRAL CORPORATION ADVANCED BUSINESS-CORBAC","17891","TÉCNICO LABORAL POR COMPETENCIAS EN ATENCION A LA PRIMERA INFANCIA","47","MAGDALENA","47288","FUNDACIÓN",,"CALLE 8 N° 8-86 Centro  FUNDACION MAGDALENA","CENTRAL CORPORATION ADVANCED BUSINESS-CORBAC","REGISTRO POR PRIMERA VEZ","320-001","2014-05-27T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","DIURNA,FIN DE SEMANA,","2250000","1800","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3735","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA","3926","INSTITUTO TECNICO LUIS MEDINA NIVIA","34183","TÉCNICO LABORAL EN INSTALACIONES ELECTRICAS RESIDENCIALES","25","CUNDINAMARCA","25295","GACHANCIPÁ",,"CALLE 3A No 3-74","SEDE PRINCIPAL","REGISTRO POR PRIMERA VEZ","00108472","2015-11-19T00:00:00.000","PROCESAMIENTO, FABRICACIÓN Y ENSAMBLAJE",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","3440000","1200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3760","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BELLO","6975","CEDENORTE INSTITUCIÓN TÉCNICA","31375","TÉCNICO LABORAL EN GESTION DE RECURSOS HUMANOS","5","ANTIOQUIA","5088","BELLO",,"Carrera 49 # 53-47","Principal Barrio Centro","REGISTRO RENOVADO","202000001054","2020-02-28T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,FIN DE SEMANA,","955000","600","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3778","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE POPAYÁN","6922","FUNDACION UNIVERSITARIA   DE POPAYAN","16567","CONOCIMIENTOS ACADÉMICOS EN  IDIOMA  FRANCES","19","CAUCA","19001","POPAYÁN",,"CALLE  5   No 5-58","PRINCIPAL  CENTRO  HISTORICO","REGISTRO POR PRIMERA VEZ","20171700071974","2017-07-31T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","IDIOMAS","MEDIA","DIURNA,,","3000000","1000","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3766","SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ","1195","CORPORACION IBEROAMERICANA DE ESTUDIOS JURIDICOS, ECONOMICOS POLITICOS Y SOCIALES","32871","CONOCIMIENTOS ACADÉMICOS EN FRANCES NIVEL A1","11","BOGOTÁ D.C.","11001","BOGOTÁ","SANTA FE","Calle 20 No 5 - 67 Barrio las Nieves","CORPORACION IBEROAMERICANA DE ESTUDIOS JURIDICOS, ECONOMICOS POLITICOS Y SOCIALES","REGISTRO RENOVADO","030044_5","2016-12-14T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","IDIOMAS","OTRO","DIURNA,NOCTURNA,FIN DE SEMANA","1185000","160","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3797","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO","8909","MARIA LAURA MONTOYA SEDE CIUDAD PORFIA","43397","TÉCNICO LABORAL EN OFICIAL DE CONSTRUCCIÓN","50","META","50001","VILLAVICENCIO",,"CARRERA 43 No. 50 SUR - 106 BARRIO CIUDAD PORFIA","MARIA LAURA MONTOYA SEDE CIUDAD PORFIA","REGISTRO POR PRIMERA VEZ","3430-5","2018-11-13T00:00:00.000","PROCESAMIENTO, FABRICACIÓN Y ENSAMBLAJE",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","5550000","805","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3774","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MANIZALES","3644","UNIVERSIDAD AUTONOMA DE MANIZALES","34497","TÉCNICO LABORAL EN AUXILIAR EN SALUD ORAL","17","CALDAS","17001","MANIZALES",,"ANTIGUA ESTACION DEL FERROCARRIL","PRINCIPAL","REGISTRO RENOVADO","1296","2017-10-12T00:00:00.000","SALUD","AUXILIAR EN SALUD ORAL","TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","4977054","1727","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3817","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL VALLE","9114","INSTITUTO TÉCNICO TODOSYSTEM","43423","TÉCNICO LABORAL POR COMPETENCIAS EN AUXILIAR DE MERCADEO Y VENTAS","76","VALLE DEL CAUCA","76113","BUGALAGRANDE",,"CARRERA 7 No 6 - 35 Barrio: EL CENTRO","INSTITUTO TÉCNICO TODOSYSTEM","REGISTRO POR PRIMERA VEZ","00213","2019-01-30T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","1230000","900","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3799","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PASTO","6766","INSTITUTO TÉCNICO SISTEMATIZADO DE NARIÑO - INTESNAR","32454","TÉCNICO LABORAL EN SISTEMAS Y REDES","52","NARIÑO","52001","PASTO",,"CALLE 16 No. 23-86","INSTITUTO TECNICO SISTEMATIZADO DE NARIÑO","REGISTRO MODIFICADO","2946-1","2016-11-02T00:00:00.000","CIENCIAS NATURALES APLICADAS Y RELACIONADAS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,FIN DE SEMANA,","2770000","1026","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3766","SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ","8554","CENTRO DE IDIOMAS SAN ANGEL CISA","38355","TÉCNICO LABORAL EN AUXILIAR EN ATENCION A LA PRIMERA INFANCIA","11","BOGOTÁ D.C.","11001","BOGOTÁ","KENNEDY","AC 26 SUR No. 68H-92 Barrio: VILLA CLAUDIA","CENTRO DE IDIOMAS SAN ANGEL CISA","REGISTRO POR PRIMERA VEZ","08-043-3","2017-03-24T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","NOCTURNA,FIN DE SEMANA,","2100000","1200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3818","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI","9105","TALENTUM LINE","43294","TÉCNICO LABORAL EN ANIMADOR REREACION Y DEPORTE","76","VALLE DEL CAUCA","76001","CALI",,"Calle 7 No. 26-42 Barrio: El Cedro","TALENTUM LINE","REGISTRO POR PRIMERA VEZ","9159","2018-10-10T00:00:00.000","ARTE, CULTURA, ESPARCIMIENTO Y DEPORTES",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","3700000","1104","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3788","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOACHA","9371","ACADEMIA DE IDIOMAS SMART SOACHA","45622","CONOCIMIENTOS ACADÉMICOS EN INGLÉS C1","25","CUNDINAMARCA","25754","SOACHA",,"CRA 7 # 30B-139 LOCAL 132A - 132B","ACADEMIA DE IDIOMAS SMART","REGISTRO POR PRIMERA VEZ","2251-4","2019-10-30T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","IDIOMAS","NO APLICA","DIURNA,NOCTURNA,FIN DE SEMANA","1997000","244","SI","CO20.00641","NTC 5580","BUREAU VERITAS","PRIMERA VEZ","2020-02-28T00:00:00.000","2023-02-27T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"3796","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL META","9060","CENTRO DE IDIOMAS DE LA UNIVERSIDAD DE LOS LLANOS","46606","CONOCIMIENTOS ACADÉMICOS EN EL IDIOMA INGLÉS ELEMEN TARY A 2 (BLENDED)","50","META","50006","ACACÍAS",,"VEREDA LOS ANDES - GRANADA - META","SEDE BOQUEMONTE -GRANADA","REGISTRO POR PRIMERA VEZ","5416-11","2019-11-26T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","IDIOMAS","OTRO","DIURNA,NOCTURNA,","721000","256","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3735","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA","5827","CORPORACION PARA EL FOMENTO EDUCATIVO CORPAFE","45516","CONOCIMIENTOS ACADÉMICOS EN COCINA PERUANA","25","CUNDINAMARCA","25758","SOPÓ",,"Calle 3 No. 2-22 sede administrativa y Calle 4 No. 01-90 Este sede Academica","SEDE PRINCIPAL","REGISTRO POR PRIMERA VEZ","007511-8","2019-10-25T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","OTRO","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","1600000","180","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3774","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MANIZALES","7427","GRUPO FORMARTE S.A.S","19762","CONOCIMIENTOS ACADÉMICOS EN PREUNIVERSITARIO","17","CALDAS","17001","MANIZALES",,"CARRERA 23 N°48-25 PISO 2 BARRIO SAN JORGE","GRUPO FORMARTE S.A.S.","REGISTRO MODIFICADO","2502_1","2018-12-28T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","OTRO","SECUNDARIA","DIURNA,FIN DE SEMANA,","940218","200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3824","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL ARAUCA","8338","INSTITUTO ARAUCANO DE FORMACIÓN TÉCNICA LABORAL ""INARFOTEC"" S.A.S","40026","TÉCNICO LABORAL EN MAQUINARIA PESADA","81","ARAUCA","81001","ARAUCA",,"Calle 23 No. 11-86 Barrio Alfonso López  municipio de Saravena","INSTITUTO ARAUCANO DE FORMACION TECNICA LABORAL ""INAFORTEC"" S.A.S Sede SARAVENA","REGISTRO POR PRIMERA VEZ","4780","2017-12-15T00:00:00.000","OFICIOS, OPERACIÓN DE EQUIPO Y TRANSPORTE",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","3900000","704","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3760","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BELLO","7324","Centro de Investigación y Capacitación Odontológica CIANDCO","39104","TÉCNICO LABORAL EN AUXILIAR EN MECANICA DENTAL","5","ANTIOQUIA","5088","BELLO",,"Diagonal 55N° 37-41 Local 312","Centro Comercial Estación Niquía","REGISTRO POR PRIMERA VEZ","201700003610-5","2017-08-17T00:00:00.000","CIENCIAS NATURALES APLICADAS Y RELACIONADAS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","3762000","1650","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3820","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUGA","5343","DISCENTERS","6899","CONTABILIDAD SISTEMATIZADA","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA",,"CALLE 5 No. 11-43","DISCENTERS","REGISTRO RENOVADO","DAM-999","2009-07-07T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","DIURNA,NOCTURNA,FIN DE SEMANA","1500000","1152","NO","CS-CER289208","NTC 5581","ICONTEC","VENCIDO","2017-06-02T00:00:00.000","2020-06-01T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"4909","SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA","3330","CORPORACION INTERNACIONAL DE EDUCACION INTEGRAL ELYON YIREH","46887","TÉCNICO LABORAL EN SOLDADOR ARMADOR","8","ATLÁNTICO","8001","BARRANQUILLA",,"CRA 38 No. 54 - 60","SEDE 1","REGISTRO POR PRIMERA VEZ","09884-2","2019-11-28T00:00:00.000","OFICIOS, OPERACIÓN DE EQUIPO Y TRANSPORTE",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","4900000","1266","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3818","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI","3700","FUNDACION CARVAJAL","31915","TÉCNICO LABORAL EN AUXILIAR EN COCINA","76","VALLE DEL CAUCA","76001","CALI",,"CRA 27 No 103-71","FUNDACION CARVAJAL SEDE MANUELA BELTRAN","REGISTRO POR PRIMERA VEZ","1011","2015-01-30T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","2124000","910","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3819","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUENAVENTURA","4815","INSTITUTO TÉCNICO EMPRESARIAL  ABAS XXI","6695","TECNICO LABORAL EN INGLES COMUNICATIVO CON ENFASIS PORTUARIO","76","VALLE DEL CAUCA","76109","BUENAVENTURA",,"Calle  6 No.  29 - 11 Barrio Kennedy","INSTITUTO TÉCNICO EMPRESARIAL ABAS XXI","REGISTRO RENOVADO","102","2016-03-31T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","IDIOMAS","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","930000","700","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"7740","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SABANETA","5489","CORPORACION DE ALTOS ESTUDIOS EQUINOS DE COLOMBIA - CAEQUINOS","41696","TÉCNICO LABORAL EN AUXILIAR VETERINARIO","5","ANTIOQUIA","5631","SABANETA",,"CALLE 75 SUR 34 210 Barrio: Vereda La Doctora","CORPORACION DE ALTOS ESTUDIOS EQUINOS DE COLOMBIA - CAEQUINOS","REGISTRO RENOVADO","0030","2017-03-28T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","13315000","1391","SI","IC&T-5581-39-277-03/18","NTC 5581","INTERNATIONAL CERTIFICATION & TRAINING S.A.","RENOVADO","2018-07-06T00:00:00.000","2021-07-05T00:00:00.000",,,"2020","11","2020-11-30T00:00:00.000"
"3766","SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ","1359","INTESCO CENTER","5467","TÉCNICO LABORAL EN AUXILIAR EN INVESTIGACIÓN JUDICIAL Y CRIMINALISTICA","11","BOGOTÁ D.C.","11001","BOGOTÁ","TEUSAQUILLO","Carrera 15 A N° 56-42","Teusaquillo Sede Calle 57","REGISTRO RENOVADO","13-0173_1","2016-12-27T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","MEDIA","DIURNA,FIN DE SEMANA,","4950000","1296","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3818","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI","2892","ACADEMIA SCOTLAND YARD","44007","TÉCNICO LABORAL EN AUXILIAR AVALUADOR DE BIENES","76","VALLE DEL CAUCA","76001","CALI",,"Avenida 5 Norte No. 23 N-29 Versalles","ACADEMIA SCOTLAND YARD - NORTE","REGISTRO POR PRIMERA VEZ","1240","2019-02-22T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","4970982","1200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"4546","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IPIALES","6074","CORPORACION POLITECNICA DE NARIÑO","19735","TÉCNICO LABORAL EN COMERCIO EXTERIOR Y ADUANAS","52","NARIÑO","52356","IPIALES",,"CARRERA 6 # 10 - 13","CORPORACION POLITECNICA DE NARIÑO","REGISTRO POR PRIMERA VEZ","0822-1","2014-07-07T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SUPERIOR","DIURNA,NOCTURNA,FIN DE SEMANA","2700000","1000","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3769","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL BOYACÁ","8482","CEDENORTE INSTITUCION TECNICA SECCIONAL PUERTO BOYACA","37942","TÉCNICO LABORAL POR COMPETENCIAS EN ASISTENCIA AL ADULTO MAYOR","15","BOYACÁ","15572","PUERTO BOYACÁ",,"CARERA 3A No. 7 - 50","CEDENORTE INSTITUCION TECNICA SECCIONAL PUERTO BOYACA","REGISTRO POR PRIMERA VEZ","4239-2","2016-07-06T00:00:00.000","VENTAS Y SERVICIOS",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","1303572","1200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3809","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUCARAMANGA","8585","UNIVERSIDAD INDUSTRIAL DE SANTANDER - INSTITUTO DE LENGUAS","38587","CONOCIMIENTOS ACADÉMICOS EN INGLES NIVEL B2","68","SANTANDER","68001","BUCARAMANGA",,"CARRERA 27 CALLE 9","PRINCIPAL","REGISTRO POR PRIMERA VEZ","5775-3","2014-04-24T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","IDIOMAS","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","1360000","200","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"4909","SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA","7918","CENTRO DE IDIOMAS Y FORMACION LABORAL TECNIDIOMAS GLOBAL S.A.S.","33073","CONOCIMIENTOS ACADÉMICOS EN FRANCES A1, A2, B1","8","ATLÁNTICO","8001","BARRANQUILLA",,"CALLE 80B No. 42B - 109","SEDE 1","REGISTRO POR PRIMERA VEZ","05728-2","2015-10-08T00:00:00.000",,,"CONOCIMIENTOS ACADÉMICOS","IDIOMAS","NO APLICA","DIURNA,NOCTURNA,FIN DE SEMANA","5920000","400","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3806","SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA","2579","ESCUELA DE AVIACION INEC LTDA","31726","TÉCNICO LABORAL EN LINEA DE HELICOPTEROS","66","RISARALDA","66001","PEREIRA",,"AVENIDA 30 DE AGOSTO  NO  53 236","PRINCIPAL","REGISTRO POR PRIMERA VEZ","2471","2015-06-04T00:00:00.000","OFICIOS, OPERACIÓN DE EQUIPO Y TRANSPORTE",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","10593600","1600","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
"3779","SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CESAR","5043","ESCUELA DE ARTES, ADMINISTRACIÓN, FINANZAS Y SALUD ""EAFYS LTDA""","33866","TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO","20","CESAR","20011","AGUACHICA",,"CARRERA 14 No. 6 - 87","Escuela de Artes, Administración, Finanzas y Salud EAFYS LTDA -AGUACHICA.","REGISTRO MODIFICADO","006968","2017-09-27T00:00:00.000","FINANZAS Y ADMINISTRACIÓN",,"TÉCNICO LABORAL","TÉCNICO LABORAL","SECUNDARIA","DIURNA,NOCTURNA,FIN DE SEMANA","2350000","960","NO",,,,,,,,,"2020","11","2020-11-30T00:00:00.000"
