"secretaria","codigodepartamento","nombredepartamento","codigomunicipio","nombremunicipio","codigoestablecimiento","nombreestablecimiento","zona","direccion","telefono","niveles","grados","modelos"
"MAGDALENA","47","MAGDALENA","47053","ARACATACA","347053000029","INST JUAN BAUTISTA DAZA PALACIO","URBANA","CL 3 NRO 4 59","0","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,22,23,24,25,99",
"MAGDALENA","47","MAGDALENA","47053","ARACATACA","347053001891","JARDIN INFANTIL NAZARETH","URBANA","CL 1 KR 1",,"PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"MAGDALENA","47","MAGDALENA","47053","ARACATACA","347053001327","JARDIN INFANTIL PICARDIA","URBANA","KR 5 NRO 6 21","0",,,
"MAGDALENA","47","MAGDALENA","47053","ARACATACA","347053001793","MARIA INMACULADA","URBANA","ARACATACA",,"PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"CALDAS","17","CALDAS","17050","ARANZAZU","217050000400","INSTITUCION EDUCATIVA ALEGRIAS","RURAL","VEREDA ALEGRIAS","8510880","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"CALDAS","17","CALDAS","17050","ARANZAZU","117050000316","INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR SAGRADO CORAZON","URBANA","KR 6 5 08","8510372 8510230","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,21,22,23,24,25,26",
"CALDAS","17","CALDAS","17050","ARANZAZU","217050000175","INSTITUCION EDUCATIVA JUAN CRISOSTOMO OSORIO","RURAL","VEREDA CAMELIA ALTA","8975638","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"CALDAS","17","CALDAS","17050","ARANZAZU","117050000324","INSTITUCION EDUCATIVA PIO XI","URBANA,RURAL","KR 6 4 01","8510240","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,23,24,25",
"SANTANDER","68","SANTANDER","68051","ARATOCA","168051000224","COLEGIO SAN LUIS","RURAL","AVENIDA EL RAMAL","3133956045","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26",
"SANTANDER","68","SANTANDER","68051","ARATOCA","268051000105","I.E. CLAVELLINAS","RURAL","VEREDA CLAVELLINAS","3124732031","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"SANTANDER","68","SANTANDER","68051","ARATOCA","268051000172","INSTITUCION EDUCATIVA  EL PORTICO","RURAL","VEREDA SAN PEDRO - SECTOR CHIFLAS","3125923231-3158319455","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"SANTANDER","68","SANTANDER","68051","ARATOCA","468051000527","INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR                                                  ","RURAL","CENTRO","7242543","MEDIA,BÁSICA SECUNDARIA","23,24,25,26",
"ARAUCA","81","ARAUCA","81001","ARAUCA","281001002499","CENTRO EDUCATIVO EL TRANSITO","RURAL","VDA CAÑAS BRAVAS","8853098","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,21,22,23,24,25,26",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001003457","CENTRO EDUCATIVO EMMANUEL","URBANA","CALLE 21-24",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"ARAUCA","81","ARAUCA","81001","ARAUCA","281001003291","CENTRO EDUCATIVO INDIGENA GUAHIBO SIKUANI-PLAYEROS","RURAL","RESGUARDO INDIGENA MATECANDELA",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,99",
"ARAUCA","81","ARAUCA","81001","ARAUCA","281001001131","CENTRO EDUCATIVO MONSERRATE","RURAL","VDA MONSERRATE",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,23,24,25,26",
"ARAUCA","81","ARAUCA","81001","ARAUCA","281001000348","CENTRO EDUCATIVO SANTO ANGEL","RURAL","VDA LA PANCHERA","8853091","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001003163","COLEGIO ADVENTISTA MARANATHA","URBANA","CL 23 18 11",,"PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001002957","COLEGIO COMFIAR","URBANA","CALLE 1A NUMERO 19 - 84","8857024","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001003449","COLEGIO CRISTIANO BETEL","URBANA","KR 21 25 87","885 70 81","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001002531","COLEGIO GENIOS 2000","URBANA","CALLE 15 NUMERO 12 - 65","097 - 8852469","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001002361","COLEGIO GIMNASIO CAMPESTRE DE ARAUCA","URBANA","KR 27 14 A 30","8852800","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001002281","COLEGIO LA ENSEÑANZA","URBANA","CL 1 1 125","097 - 8854949","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001003551","COLEGIO MARÍA MONTESSORI","URBANA","KR 17 17 46",,"PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001001896","COLEGIO PABLO NERUDA","URBANA","KR 19 7 213","097 - 8853152","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001003597","ESCUELA DE ESTIMULACION PARA EL DESARROLLO HUMANO  CRECIENDO FELICES ","URBANA","KR 14 20 36",,"PREESCOLAR","-3",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001003473","FUNDACION FIFTESIS SYSTEM","URBANA","SIN DIRECCION",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001003601","GIMNASIO CORPORIENTE","URBANA","KR 20 28 66",,"PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001003520","I.E. ALFONSO MEDINA DELGADO","URBANA","CL 24 15 45","8854135","MEDIA,BÁSICA SECUNDARIA","23,24,25,26",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001002035","I.E.A. MUNICIPAL","RURAL","KM 7 VIA CAÑO LIMON","3124294649","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,99",
"ARAUCA","81","ARAUCA","81001","ARAUCA","281001000739","I.E. JOSE ASUNCION SILVA","RURAL","VDA TODOS LOS SANTOS","3167486662","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26",
"ARAUCA","81","ARAUCA","81001","ARAUCA","281001001646","I.E. MATECANDELA","RURAL","VDA BARRANCONES","3203015356","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001003562","INSTITUCION EDUCATIVA BILINGUE MAGIC WORLD","URBANA","KR 17 16 43",,,,
"ARAUCA","81","ARAUCA","81001","ARAUCA","181001000599","INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS","URBANA","CL 7 11 53","8852656","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,23,24,25,26,99",
"ARAUCA","81","ARAUCA","81001","ARAUCA","181001001927","INSTITUCION EDUCATIVA GENERAL  SANTANDER","URBANA","AV AEROPUERTO 8 260","8852589","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,15",
"ARAUCA","81","ARAUCA","81001","ARAUCA","181001001188","INSTITUCION EDUCATIVA GUSTAVO VILLA DIAZ","URBANA","CL 13 14 97","8852584 8851690","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22",
"ARAUCA","81","ARAUCA","81001","ARAUCA","181001001676","INSTITUCION EDUCATIVA NORMAL MARIA INMACULADA","URBANA","KR 20 20 26","8850880","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,12,13,21,22,23,24,25,26",
"ARAUCA","81","ARAUCA","81001","ARAUCA","181001000041","INSTITUCION EDUCATIVA SANTA TERESITA","URBANA","CL 14 23 27","8853158","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"ARAUCA","81","ARAUCA","81001","ARAUCA","181001003202","INSTITUCION EDUCATIVA SIMON BOLIVAR","URBANA","KR 20 29 25","8856210","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ARAUCA","81","ARAUCA","81001","ARAUCA","181001000777","INSTITUCION EDUCATIVA TECNICO CRISTO REY","URBANA","CL 18 15 105","8854324 / 25","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001003431","INSTITUTO GABRIEL GARCÍA MÁRQUEZ - GAMMA","URBANA","KR 18 17 56","3125875472","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,21,22,23,24,25,26",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001002612","INSTITUTO PANAMERICANO","URBANA","CALLE 20 ENTRE CARRERAS 30 Y 31","097 - 8851811","MEDIA,BÁSICA SECUNDARIA","8,9,10,11",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001003414","INSTITUTO POLITECNICO ARAUCANO - INSPOAR","URBANA","CALLE 23 NO 24A - 100","8856699","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001001900","INSTITUTO PSICOPEDAGOGICO JUVENIL","URBANA","KR 14 14 109",,"MEDIA,BÁSICA SECUNDARIA","23,24,25,26",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001003180","LICEO BILINGUE SAN JUAN BOSCO S.A.S.","RURAL,URBANA","CARRERA 20 NUMERO 16 - 06","097 - 8857019","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA","-3,-2,-1,0,1,2,3,4,5,6,7,8,9,23,24,25,26",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001002370","LICEO GABRIELA MISTRAL","URBANA,RURAL","CARRERA 17 NO.17-46","8857511","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001003511","LICEO GENERAL SUPERIOR","URBANA","KR 19 7 213","885 31 52",,,
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001003058","LICEO SANTO DOMINGO SAVIO","URBANA","CL 18 21 59","097 - 8854980","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001003465","SEDELCO SIGLO XXI","URBANA","KR 17 17 46","885 15 36","MEDIA,BÁSICA SECUNDARIA","23,24,25,26",
"ARAUCA","81","ARAUCA","81001","ARAUCA","381001003619","SUEÑOS Y SONRISAS PAZ","URBANA","KR 21 12 A 12",,,,
"ARAUCA","81","ARAUCA","81065","ARAUQUITA","281065002191","CENTRO EDUCATIVO EL TRONCAL","RURAL","VDA EL TRONCAL","8835148","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25,26",
"ARAUCA","81","ARAUCA","81065","ARAUQUITA","281065000317","CENTRO EDUCATIVO EL VIGIA","RURAL","RESGUARDO INDIGENA EL VIGIA","3112641965","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ARAUCA","81","ARAUCA","81065","ARAUQUITA","281065001828","CENTRO EDUCATIVO LA ESMERALDA","RURAL","LA ESMERALDA","3138012361","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"ARAUCA","81","ARAUCA","81065","ARAUQUITA","281065001569","CENTRO EDUCATIVO LA REINERA","RURAL","INSPECCION REINERA","3134814024","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"ARAUCA","81","ARAUCA","81065","ARAUQUITA","281065002743","CENTRO EDUCATIVO PANAMA","RURAL","INSPECCION PANAMA DE ARAUCA","3134760790","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,23",
"ARAUCA","81","ARAUCA","81065","ARAUQUITA","281065000040","CENTRO EDUCATIVO SAN LORENZO","RURAL","VDA. SAN LORENZO","883 53 74","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,23,24,25,26",
"ARAUCA","81","ARAUCA","81065","ARAUQUITA","281065001411","I.E. AGUACHICA","RURAL","VDA. AGUACHICA","312 531 81 96","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ARAUCA","81","ARAUCA","81065","ARAUQUITA","281065000627","I.E. ANDRÉS BELLO","RURAL","INSPECCION LA PAZ","3118127225","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ARAUCA","81","ARAUCA","81065","ARAUQUITA","281065002611","I.E. SAN JOSE DE LA PESQUERA","RURAL","CENTRO POBLADO SAN JOSE DE LA PESQUERA","8853065","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ARAUCA","81","ARAUCA","81065","ARAUQUITA","181065002722","INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ","URBANA","KR 5 8 67","8835155","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ARAUCA","81","ARAUCA","81065","ARAUQUITA","281065003057","INSTITUCION EDUCATIVA JOSE ACEVEDO Y GOMEZ","RURAL","CENTRO POBLADO LA REINERA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22",
"ARAUCA","81","ARAUCA","81065","ARAUQUITA","281065001046","INSTITUCION EDUCATIVA JOSE MARIA CARBONEL","RURAL","CENTRO POBLADO LA ESMERALDA","8892022","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"ARAUCA","81","ARAUCA","81065","ARAUQUITA","181065002676","INSTITUCION EDUCATIVA JUAN JACOBO ROUSSEAU","URBANA","CL 5 6 42","8836228","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26",
"ARAUCA","81","ARAUCA","81065","ARAUQUITA","181065002048","INSTITUCION EDUCATIVA LICEO DEL LLANO","URBANA","KR 5 4 34","8836195","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA","-3,-1,0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,21,22,99",
"ARAUCA","81","ARAUCA","81065","ARAUQUITA","281065003065","INSTITUCION EDUCATIVA PEDRO NEL JIMENEZ","RURAL","CENTRO POBLADO PANAMA DE ARAUCA","8853084","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26",
"ARAUCA","81","ARAUCA","81065","ARAUQUITA","381065002797","LICEO ADVENTISTA BETHEL (ARAUQUITA)","URBANA","KR 8 5 83","8836487","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"ARAUCA","81","ARAUCA","81065","ARAUQUITA","481065002432","LICEO LA VICTORIA","URBANA","ARAUQUITA",,"PREESCOLAR,BÁSICA PRIMARIA","-2,0,1,2,3,4,5",
"CUNDINAMARCA","25","CUNDINAMARCA","25053","ARBELÁEZ","425053000453","GIMNASIO CAMPESTRE LOS CHANITOS                                       ","RURAL","VDA SANTA BARBARA KM 1 VIA FUSAGASUGA","8686412","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"CUNDINAMARCA","25","CUNDINAMARCA","25053","ARBELÁEZ","325053000441","GIMNASIO CRISTIANO CORA                                         ","RURAL","URBANIZACION COLONIA DEL HATO","317 644 11 70           ","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9",
"CUNDINAMARCA","25","CUNDINAMARCA","25053","ARBELÁEZ","125053000018","INSTITUCION EDUCATIVA DEPARTAMENTAL JOHN F. KENNEDY","URBANA","AV 7 9 101","3115069832","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"CUNDINAMARCA","25","CUNDINAMARCA","25053","ARBELÁEZ","425053000402","INSTITUCION EDUCATIVA DEPARTAMENTAL KIRPALAMAR","RURAL","K 2 VIA SAN BERNARDO","3218834288","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA","-3,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"CUNDINAMARCA","25","CUNDINAMARCA","25053","ARBELÁEZ","225053000187","INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL ZARAGOZA","RURAL","V. PARAMILLO ALTO","3138460992","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000420","CENTRO EDUCATIVO ARRAYANES","RURAL","VEREDA ARRAYANES","3117988173","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000331","CENTRO EDUCATIVO CHIRIURCO","RURAL","VEREDA CHIRIURCO","3117319777","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000306","CENTRO EDUCATIVO EL EMPATE","RURAL","VEREDA EL EMPATE","3113121140","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000055","CENTRO EDUCATIVO EL LIMAR","RURAL","VEREDA EL LIMAR","3136703669","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000209","CENTRO EDUCATIVO EL OLIVO","RURAL","VEREDA EL OIVO","3216342613","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000527","CENTRO EDUCATIVO EL PEDREGAL","RURAL","VEREDA PEDREGAL","3136765376","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,24",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000501","CENTRO EDUCATIVO EL PORVENIR","RURAL","VEREDA TORONJAL","3136366740","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000071","CENTRO EDUCATIVO EL VOLADOR","RURAL","VEREDA VOLADOR","3148405055","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000128","CENTRO EDUCATIVO JULIO ARBOLEDA","RURAL","VERDA OLAYA","3148211201","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000012","CENTRO EDUCATIVO  LA CAÑADA","RURAL","VEREDA LA CAÑADA","3122498985","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,21,22",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000471","CENTRO EDUCATIVO LA GUADA","RURAL","VEREDA LA GUADA","3104838818","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000667","CENTRO EDUCATIVO LAS PALMAS","RURAL","VEREDA LAS PALMAS","3146816385","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000462","CENTRO EDUCATIVO SAN JOAQUIN","RURAL","VEREDA SAN JOAQUIN","3116061545","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000683","CENTRO EDUCATIVO SAN MIGUEL","RURAL","VEREDA SAN MIGUEL","3146233550","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000659","CENTRO EDUCATIVO SAN PEDRO ALTO","RURAL","VEREDA SAN PEDRO ALTO","3137566304","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000152","CENTRO EDUCATIVO SAN PEDRO BAJO","RURAL","VEREDA SAN PEDRO BAJO","3213049156","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000047","CENTRO EDUCATIVO SANTA TERESA","RURAL","VEREDA SANTA TERESA","3113792420","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000675","CENTRO EDUCATIVO SAN VICENTE","RURAL","VEREDA SAN VICENTE","3105953676","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000497","CENTRO EDUCATIVO  TIERRAS BLANCAS","RURAL","VEREDA TIERRAS BLANCAS","3117725543","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000373","CENTRO EDUCATIVO VILLA JULIA","RURAL","VEREDA TAUSO","3137380889","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000438","CENTRO EDUCATIVO YUNGUILLA","RURAL","VEREDA YUNGUILLA","3218116447","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","152051000387","INSTITUCION EDUCATIVA DE DESARROLLO RURAL DE BERRUECOS","URBANA","IND BARRIO SIRACUSA - BERRUECOS","3137267768 -3113861712","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000691","INSTITUCION EDUCATIVA ECOLOGICA LA COCHA","RURAL","VEREDA LA COCHA","3206931626","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25",
"NARIÑO","52","NARIÑO","52051","ARBOLEDA","252051000578","INSTITUCION  EDUCATIVA ROSAFLORIDA","RURAL","VEREDA ROSAFLORIDA","3127373577","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"NORTE SANTANDER","54","NORTE DE SANTANDER","54051","ARBOLEDAS","254051000821","CENT EDUC RUR SAN JOSE DE CASTRO","RURAL","CORREG CASTRO","3103131476","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"NORTE SANTANDER","54","NORTE DE SANTANDER","54051","ARBOLEDAS","254051000139","CENT EDUC RUR SIRAVITA","RURAL","VDA SIRAVITA","-3125483999","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,20,21,22,23,24,25,26",
"NORTE SANTANDER","54","NORTE DE SANTANDER","54051","ARBOLEDAS","254051000872","I.E. ANTONIO JOSE DE SUCRE","RURAL","CORREG SAN JOSE DE SUCRE","3114723052","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
