"age_group","race_group","gender","county_name","rate","type_of_rate","overdose_type","time_measure","year","time_period","quarter_date_start","notes","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude_longitude","longitude","georeferenced_latitude_longitude"
"All Ages","All Races","All Genders","Indiana","28.383","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2018","2018 Q1","2018-01-01T00:00:00.000",,"32","32","42","063","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"All Ages","All Races","All Genders","Montgomery","0.951","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000",,"46","46","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"All Ages","All Races","All Genders","Delaware","90.3","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2021","2021 Q4","2021-10-01T00:00:00.000",,"23","23","42","045","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"All Ages","All Races","All Genders","Pennsylvania","92.803","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2020","2020 Q4","2020-10-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Armstrong","37.846","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2017","2017 Q1","2017-01-01T00:00:00.000",,"3","03","42","005","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"All Ages","All Races","All Genders","Armstrong","25.57","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"3","03","42","005","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"All Ages","All Races","All Genders","Tioga","0","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2020","2020 Q1","2020-01-01T00:00:00.000",,"59","59","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"All Ages","All Races","All Genders","Bedford","64.502","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2017","2017 Q4","2017-10-01T00:00:00.000",,"5","05","42","009","40.00737536","-78.49116474","POINT (-78.49116474 40.00737536)"
"All Ages","All Races","All Genders","Lebanon","28.127","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2021","2021 Q3","2021-07-01T00:00:00.000",,"38","38","42","075","40.367597","-76.46182575","POINT (-76.46182575 40.367597)"
"All Ages","All Races","All Genders","Carbon","0.778","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2018","2018 Q2","2018-04-01T00:00:00.000",,"13","13","42","025","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"All Ages","All Races","All Genders","Mifflin","0","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000",,"44","44","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"All Ages","All Races","All Genders","Susquehanna","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2017","2017 Q4","2017-10-01T00:00:00.000",,"58","58","42","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"All Ages","All Races","All Genders","Montgomery","2.913","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2018","2018 Q3","2018-07-01T00:00:00.000",,"46","46","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"0-14","All Races","All Genders","Pennsylvania","3.233","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2018","2018 Q3","2018-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Dauphin","3.119","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2020","2020 Q4","2020-10-01T00:00:00.000",,"22","22","42","043","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"All Ages","All Races","All Genders","Schuylkill",,"Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2018","2018 Q4","2018-10-01T00:00:00.000","Not displayed when count is between 1 and 4.","54","54","42","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"All Ages","All Races","All Genders","Franklin","3.731","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2020","2020 Q1","2020-01-01T00:00:00.000",,"28","28","42","055","39.92786197","-77.72398845","POINT (-77.72398845 39.92786197)"
"All Ages","All Races","All Genders","Clearfield","6.046","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2018","2018 Q4","2018-10-01T00:00:00.000",,"17","17","42","033","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"All Ages","All Races","All Genders","Columbia",,"Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2018","2018 Q2","2018-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","19","19","42","037","41.04912086","-76.4100218","POINT (-76.4100218 41.04912086)"
"All Ages","All Races","All Genders","Clearfield","5.804","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2020","2020 Q3","2020-07-01T00:00:00.000",,"17","17","42","033","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"25-34","All Races","All Genders","Pennsylvania","4.721","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2016","2016 Q4","2016-10-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Philadelphia","13.746","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2017","2017 Q1","2017-01-01T00:00:00.000",,"51","51","42","101","40.00444354","-75.140236","POINT (-75.140236 40.00444354)"
"All Ages","All Races","All Genders","Mifflin",,"Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2017","2017 Q2","2017-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","44","44","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"All Ages","All Races","All Genders","Mercer","14.049","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2017","2017 Q2","2017-04-01T00:00:00.000",,"43","43","42","085","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"All Ages","All Races","All Genders","Cumberland","0.197","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2021","2021 Q3","2021-07-01T00:00:00.000",,"21","21","42","041","40.16759839","-77.26866271","POINT (-77.26866271 40.16759839)"
"All Ages","All Races","All Genders","Pike",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2017","2017 Q3","2017-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","52","52","42","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"All Ages","All Races","All Genders","Beaver","0.607","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2018","2018 Q1","2018-01-01T00:00:00.000",,"4","04","42","007","40.68349245","-80.35107356","POINT (-80.35107356 40.68349245)"
"All Ages","All Races","All Genders","Warren",,"Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000","Not displayed when count is between 1 and 4.","62","62","42","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"All Ages","All Races","All Genders","Jefferson",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2018","2018 Q2","2018-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","33","33","42","065","41.13139091","-79.00101814","POINT (-79.00101814 41.13139091)"
"All Ages","All Races","All Genders","Lackawanna","0.477","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2019","2019 Q2","2019-04-01T00:00:00.000",,"35","35","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"All Ages","All Races","All Genders","Cambria","20.021","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2018","2018 Q2","2018-04-01T00:00:00.000",,"11","11","42","021","40.49127491","-78.71894174","POINT (-78.71894174 40.49127491)"
"All Ages","All Races","All Genders","Centre",,"Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2018","2018 Q1","2018-01-01T00:00:00.000","Not displayed when count is between 1 and 4.","14","14","42","027","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"All Ages","All Races","All Genders","Monroe","11.397","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2020","2020 Q3","2020-07-01T00:00:00.000",,"45","45","42","089","41.06091787","-75.34083603","POINT (-75.34083603 41.06091787)"
"All Ages","All Races","All Genders","Northampton",,"Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2020","2020 Q2","2020-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","48","48","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"All Ages","All Races","All Genders","Westmoreland",,"Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2018","2018 Q1","2018-01-01T00:00:00.000","Not displayed when count is between 1 and 4.","65","65","42","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"All Ages","All Races","All Genders","Lackawanna","7.774","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2019","2019 Q4","2019-10-01T00:00:00.000",,"35","35","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"All Ages","All Races","All Genders","Luzerne","2.489","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2017","2017 Q3","2017-07-01T00:00:00.000",,"40","40","42","079","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"45-54","All Races","All Genders","Pennsylvania","99.205","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2017","2017 Q3","2017-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Wayne","0","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2018","2018 Q4","2018-10-01T00:00:00.000",,"64","64","42","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"All Ages","All Races","All Genders","Adams","57.228","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2016","2016 Q3","2016-07-01T00:00:00.000",,"1","01","42","001","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"All Ages","All Races","All Genders","Tioga","0","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2017","2017 Q4","2017-10-01T00:00:00.000",,"59","59","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"All Ages","All Races","All Genders","Clarion",,"Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000","Not displayed when count is between 1 and 4.","16","16","42","031","41.19279129","-79.42483608","POINT (-79.42483608 41.19279129)"
"All Ages","All Races","All Genders","Cumberland","1.46","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2019","2019 Q4","2019-10-01T00:00:00.000",,"21","21","42","041","40.16759839","-77.26866271","POINT (-77.26866271 40.16759839)"
"All Ages","All Races","All Genders","Bradford",,"Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2017","2017 Q4","2017-10-01T00:00:00.000","Not displayed when count is between 1 and 4.","8","08","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"All Ages","All Races","All Genders","Bucks","7.019","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2021","2021 Q2","2021-04-01T00:00:00.000",,"9","09","42","017","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"All Ages","Black","All Genders","Pennsylvania","1.623","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Northumberland",,"Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2017","2017 Q4","2017-10-01T00:00:00.000","Not displayed when count is between 1 and 4.","49","49","42","097","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"All Ages","All Races","All Genders","Clearfield","5.397","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2020","2020 Q1","2020-01-01T00:00:00.000",,"17","17","42","033","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"All Ages","All Races","All Genders","Clarion",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2016","2016 Q3","2016-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","16","16","42","031","41.19279129","-79.42483608","POINT (-79.42483608 41.19279129)"
"All Ages","All Races","All Genders","Delaware","4.409","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2017","2017 Q2","2017-04-01T00:00:00.000",,"23","23","42","045","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"All Ages","UnknownRace","All Genders","Pennsylvania","15.479","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2017","2017 Q3","2017-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"45-54","All Races","All Genders","Pennsylvania","8.01","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Clearfield","1.009","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2019","2019 Q2","2019-04-01T00:00:00.000",,"17","17","42","033","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"All Ages","All Races","All Genders","Bradford","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"8","08","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"All Ages","All Races","Female","Pennsylvania","0.933","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Blair","15.103","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000",,"7","07","42","013","40.48555024","-78.34907687","POINT (-78.34907687 40.48555024)"
"All Ages","All Races","All Genders","Warren","0","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2017","2017 Q2","2017-04-01T00:00:00.000",,"62","62","42","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"All Ages","All Races","All Genders","Franklin","1.938","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2018","2018 Q4","2018-10-01T00:00:00.000",,"28","28","42","055","39.92786197","-77.72398845","POINT (-77.72398845 39.92786197)"
"All Ages","All Races","All Genders","Fulton","0","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2017","2017 Q3","2017-07-01T00:00:00.000",,"29","29","42","057","39.92487511","-78.11485045","POINT (-78.11485045 39.92487511)"
"All Ages","All Races","All Genders","Mercer","1.919","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"43","43","42","085","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"All Ages","All Races","All Genders","Venango","2.926","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2018","2018 Q2","2018-04-01T00:00:00.000",,"61","61","42","121","41.40341259","-79.76286561","POINT (-79.76286561 41.40341259)"
"All Ages","All Races","All Genders","Pike",,"Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","52","52","42","103","41.332572","-75.03270924","POINT (-75.03270924 41.332572)"
"All Ages","All Races","All Genders","Greene","0","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2019","2019 Q2","2019-04-01T00:00:00.000",,"30","30","42","059","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"All Ages","All Races","All Genders","Greene","19.635","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2019","2019 Q4","2019-10-01T00:00:00.000",,"30","30","42","059","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"All Ages","All Races","All Genders","Lehigh",,"Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2016","2016 Q3","2016-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","39","39","42","077","40.61464794","-75.60099481","POINT (-75.60099481 40.61464794)"
"All Ages","All Races","All Genders","Schuylkill","7.581","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2021","2021 Q4","2021-10-01T00:00:00.000",,"54","54","42","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"All Ages","All Races","All Genders","Lancaster","0.092","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2021","2021 Q3","2021-07-01T00:00:00.000",,"36","36","42","071","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"All Ages","All Races","All Genders","Venango","70.681","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2018","2018 Q2","2018-04-01T00:00:00.000",,"61","61","42","121","41.40341259","-79.76286561","POINT (-79.76286561 41.40341259)"
"All Ages","All Other Races","All Genders","Pennsylvania","0.675","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"65+","All Races","All Genders","Pennsylvania","0.506","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Butler","7.669","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2019","2019 Q4","2019-10-01T00:00:00.000",,"10","10","42","019","40.91083185","-79.91711779","POINT (-79.91711779 40.91083185)"
"All Ages","All Races","All Genders","Mercer","11.144","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"43","43","42","085","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"65+","All Races","All Genders","Pennsylvania","0.163","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2021","2021 Q2","2021-04-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Wayne","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2017","2017 Q3","2017-07-01T00:00:00.000",,"64","64","42","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"All Ages","All Races","All Genders","Berks","18.577","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2021","2021 Q2","2021-04-01T00:00:00.000",,"6","06","42","011","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"All Ages","All Races","All Genders","Schuylkill","111.209","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2019","2019 Q2","2019-04-01T00:00:00.000",,"54","54","42","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"All Ages","All Races","All Genders","Bradford",,"Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2018","2018 Q3","2018-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","8","08","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"All Ages","Black","All Genders","Pennsylvania","9.358","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Cumberland","8.513","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2019","2019 Q1","2019-01-01T00:00:00.000",,"21","21","42","041","40.16759839","-77.26866271","POINT (-77.26866271 40.16759839)"
"All Ages","All Races","All Genders","Lycoming",,"Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2020","2020 Q1","2020-01-01T00:00:00.000","Not displayed when count is between 1 and 4.","41","41","42","081","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"All Ages","All Races","All Genders","Lackawanna",,"Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2018","2018 Q2","2018-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","35","35","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"All Ages","All Races","All Genders","McKean","0","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2016","2016 Q4","2016-10-01T00:00:00.000",,"42","42","42","083","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"All Ages","All Races","All Genders","Warren","0","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2017","2017 Q2","2017-04-01T00:00:00.000",,"62","62","42","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"All Ages","All Races","All Genders","McKean","0","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2016","2016 Q3","2016-07-01T00:00:00.000",,"42","42","42","083","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"All Ages","All Races","All Genders","Clarion",,"Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2020","2020 Q2","2020-04-01T00:00:00.000","Not displayed when count is between 1 and 4.","16","16","42","031","41.19279129","-79.42483608","POINT (-79.42483608 41.19279129)"
"All Ages","All Races","All Genders","Carbon","20.653","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2021","2021 Q3","2021-07-01T00:00:00.000",,"13","13","42","025","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"All Ages","All Races","All Genders","Butler","4.844","Rate of ED Visits per 10,000 Population (by home location)","Any Drug Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"10","10","42","019","40.91083185","-79.91711779","POINT (-79.91711779 40.91083185)"
"All Ages","All Races","All Genders","Schuylkill","0.354","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2021","2021 Q1","2021-01-01T00:00:00.000",,"54","54","42","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"All Ages","All Races","All Genders","Bucks","65.176","Rate of ED Visits per 10,000 Visits (by facility location)","Any Drug Overdose","Quarterly","2021","2021 Q4","2021-10-01T00:00:00.000",,"9","09","42","017","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"55-64","All Races","All Genders","Pennsylvania","0.696","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2016","2016 Q3","2016-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Northampton","6.498","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2016","2016 Q4","2016-10-01T00:00:00.000",,"48","48","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"15-24","All Races","All Genders","Pennsylvania","3.804","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2019","2019 Q2","2019-04-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","Black","All Genders","Pennsylvania","5.829","Rate of ED Visits per 10,000 Visits (by facility location)","Heroin Overdose","Quarterly","2021","2021 Q4","2021-10-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Somerset","1.225","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000",,"56","56","42","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"55-64","All Races","All Genders","Pennsylvania","0.571","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2016","2016 Q3","2016-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","UnknownRace","All Genders","Pennsylvania","1.831","Rate of ED Visits per 10,000 Visits (by facility location)","Stimulant Overdose","Quarterly","2021","2021 Q3","2021-07-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"All Ages","All Races","All Genders","Indiana","1.427","Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2019","2019 Q2","2019-04-01T00:00:00.000",,"32","32","42","063","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"All Ages","All Races","All Genders","Sullivan",,"Rate of ED Visits per 10,000 Population (by home location)","Any Opioid Overdose","Quarterly","2021","2021 Q3","2021-07-01T00:00:00.000","Not displayed when count is between 1 and 4.","57","57","42","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"All Ages","All Races","All Genders","Mercer","28.216","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2018","2018 Q2","2018-04-01T00:00:00.000",,"43","43","42","085","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"All Ages","All Races","All Genders","Cameron","0","Rate of ED Visits per 10,000 Population (by home location)","Stimulant Overdose","Quarterly","2019","2019 Q3","2019-07-01T00:00:00.000",,"12","12","42","023","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"All Ages","All Races","All Genders","Beaver",,"Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2021","2021 Q4","2021-10-01T00:00:00.000","Not displayed when count is between 1 and 4.","4","04","42","007","40.68349245","-80.35107356","POINT (-80.35107356 40.68349245)"
"All Ages","All Races","All Genders","Allegheny","2.628","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2016","2016 Q3","2016-07-01T00:00:00.000",,"2","02","42","003","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"All Ages","All Races","All Genders","Somerset","0.681","Rate of ED Visits per 10,000 Population (by home location)","Heroin Overdose","Quarterly","2021","2021 Q4","2021-10-01T00:00:00.000",,"56","56","42","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"All Ages","All Races","All Genders","Lackawanna","7.792","Rate of ED Visits per 10,000 Visits (by facility location)","Any Opioid Overdose","Quarterly","2018","2018 Q3","2018-07-01T00:00:00.000",,"35","35","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
